,MGH258,UKF248,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
TNFSF14,0.06239800576004602,-0.016432793121754344,0.00803915911954986,0.05672723276090553,-0.013807374749665938,-0.061408823759725374,-0.001576917545124635,-0.028044923443642854,-0.04227677843281342,-0.03447516948822776
CNTN4,,-0.028890825391671465,0.0022250584546954894,-0.04093815099589276,0.13006180376075904,,-0.02121205725348623,0.032703064780085035,0.033459939581246045,0.04109580752587017
INSL3,,-0.014609671164070916,,,,,-0.024140190214245613,-0.016278784970815828,,
BTLA,,,-0.017242243270684236,,,,,,,
MFNG,0.0054075884890236,0.05234480894786152,-0.0411078166565395,-0.0636845550370025,0.024572787760430544,0.015918720482742545,-0.02527147444215178,-0.019714380758886572,0.01198859711718077,0.08104202775090873
ICAM1,0.1177207101220573,0.032247902664254285,0.014396929270220236,0.05323871380488698,0.028845532164613615,-0.17098778810263637,-0.06147599312929327,-0.03446490185325125,0.03823521889242014,-0.09826781818636993
PROS1,0.004639742820786608,0.039223390035449814,-0.028819458226644015,0.09061930367818798,0.0786870895773063,0.03188792836154898,-0.039685664537757036,-0.0732819653460413,0.06226747573637801,-0.1345625338387365
CLCF1,0.07233916474310678,-0.01619268474818364,0.013137445738352255,-0.037075200055873454,0.09598898364564083,-0.03812608163828418,-0.036873418092276275,-0.08146575057424203,-0.01809186801585795,-0.08925847608552073
PSAP,0.035178234224581,0.041768921072021716,-0.04836360789487015,-0.0057830308467932065,0.0577864221818132,-0.15069120973278677,0.02268568763136612,-0.0494020787349551,-0.05319705648302484,0.02868787952154684
EFEMP1,0.10297321739219656,0.03314337137403382,-0.011008689780644988,0.06775194243103581,0.07583196878261109,-0.1761060921917647,0.03642818057760826,0.0003227917904992411,0.0735431124488616,-0.05454741657659226
C1QTNF1,-0.07439557614277525,0.01762750506968272,0.011278704037278254,0.004920391855082331,0.03872122877377492,-0.09417484435293727,0.03634739990594799,-0.031003659979320017,0.009754016008898145,-0.05977328733488022
ALB,-0.021186991269490738,-0.00712564122850378,-0.015335177889956482,-0.00803258904611965,0.006046149791660442,-0.07074772685384705,-0.035783936247677665,-0.03732126233379521,0.10590762097954137,-0.0525361828122179
CCL13,,,,,,,-0.016113310930156995,,,
EFNA3,-0.06699317718577982,-0.04297396154220672,-0.02433366520188175,-0.01968371666598334,0.06311207745611308,0.00814070259879004,-0.06324776185597916,-0.012613185545761385,0.020371786812457424,-0.04230372339956645
DRAXIN,0.029476040937034445,-0.007711504660707396,-0.012313395320285686,-0.022066134408527213,0.12305029674110163,-0.1526665421022983,0.05447998715970383,-0.028222477320496136,-0.04180200319234587,-0.06258227259915347
RAET1L,,-0.01138107572428643,-0.014748062041969125,,,,,-0.016479380386065945,,
NPTX2,0.011739895610087057,-0.0298639219522238,0.007192739506418248,0.012321472909195282,-0.04827097693556155,-0.0067371401357153166,-0.015539598744182738,0.05773633480794282,-0.002955789829507461,0.06427113298405243
FGF11,-0.06495626701262498,-0.06886041368980227,-0.027909502206458024,0.010084181962587226,0.019473652816074105,-0.14246046548219704,-0.0005465240383967176,0.02200283380180131,0.1082306483616789,-0.06378104767277823
CD59,0.06208986312960893,0.05443097676261191,0.018632313830394254,0.0370497218148526,0.12207418112737486,0.03382252343908526,-0.09393127163204924,-0.06204882906627272,0.00402111881107167,-0.03533284498094077
COL9A2,0.009704850252275781,0.06251904793326866,0.07962929853598139,-0.04069590553834664,0.0780761724988385,0.09235037524806217,-0.0021672943878080137,0.056741506220392625,0.010941250068561543,-0.03155671141398099
DLL3,0.10589048085273214,0.06871687719007692,0.01319617693843547,-0.04699328444093211,-0.09613873700479499,0.1100049343525921,-0.023001708994945434,0.02312661123588501,0.008463995723554607,-0.006067470870723504
FGF5,,,,-0.015502158321421924,,,,,,-0.06272114455885212
LIN7C,-0.023783302612708355,0.012291801614196253,0.02715652415884695,-0.03218224954702967,-0.05978628963748458,0.08697616881293925,0.030649641088792354,0.12010315124862687,0.09145396267699316,-0.003103106536490341
GDF7,0.016793855670638087,0.051540723585288495,-0.013501786065205412,-0.028495378199810115,,,,0.0142762761509782,-0.033199479983101056,0.020527884783875152
PSPN,-0.019148705556016037,0.0347134449732077,-0.03341905001050689,-0.029831996068337908,0.11883992467955232,0.0014569064079597894,-0.07965991438361016,-0.039727359285070624,0.031206745063993954,-0.014723697953767888
ANGPT1,-0.00037083290699622425,-0.033751313545415856,0.02701476605857741,-0.06669144248038102,0.027031831422518724,0.06643191298440007,-0.0030452403161525454,-0.0746783619961604,0.01291124342677661,0.0021504147865898447
PNOC,0.025121071412489693,0.018379758990389745,0.044969767105679584,0.0101696493371004,,,,-0.015022636785052739,,-0.02579467155151728
L1CAM,0.014888270323240813,0.02685104886908622,0.00012397431453087807,0.06550687470489606,0.07759036158204462,-0.05449407435340986,0.0061024128747214764,-0.041934724836266556,-0.015736010391944406,-0.017689880197577154
APOA1,-0.03047323016695064,-0.04295192848252234,0.07351511763977141,0.09047052903275862,-0.055793414699249914,0.16198302441845194,0.08635457076459387,0.028656044320465836,-0.009505040285063828,-0.0002473938934431301
PSEN1,0.003888277254176223,0.013350109458307193,0.010002905164006558,0.004933366263915803,-0.007363307913961475,-0.0010650433580771288,0.004683146448045046,8.605813161997915e-05,-0.02356556684954995,0.002433197858532494
CALM2,0.062230224368710736,0.07565308988301825,0.015302108394990223,-0.05703422802708533,0.050369448842197365,0.07530536314636878,0.02010798815794982,0.08140940723890246,0.02836544691935214,0.01613357843828495
CLEC2B,0.058059386418037255,-0.00359061923921293,-0.008785834285159711,0.0855259572280667,0.05589434113860298,0.02353655042305294,-0.011739577068975049,-0.048159027325436546,0.053700091575175544,-0.031321953759505805
NTNG1,-0.06720480361793096,0.023892431245440958,-0.023464116886678536,0.03229565277805534,0.07412849183240498,-0.021732157638456515,-0.05193965442674086,-0.0033175016644482087,-0.05798559379299706,-0.06349407697360442
LRIG1,0.019695427093556792,0.016386180902047267,0.056080234067082284,-0.05512885690039236,0.001151859011353414,-0.01198824123572512,-0.06924715357631514,-0.013134223186977986,0.04442355408062082,-0.04629398574651128
CPAMD8,0.0006675366790694269,0.03585088837706488,-0.012931811107106223,0.01221650629725947,-0.00030532168909574054,,,-0.01587046208650194,-0.01565005387528387,0.026431011402150394
GHRL,-0.03348234367710536,-0.030322924304832306,-0.012313395320285686,-0.017289339069384266,-0.008804229315935833,-0.04194710682263344,,,0.012702278308100851,0.11435827153054902
NPY,-0.030787914944788775,0.045955760544180504,0.05945556770792423,-0.027765298184631183,-0.04694434044328928,0.13474736351973604,0.0062257151792419075,-0.005480408552384195,-0.04903328156653839,-0.0006001019091946719
MMP2,-0.06766020959382309,0.0977483134089257,0.008351138044681277,0.019088875722780892,0.0426993863320869,-0.006420710685569191,0.07108949114638147,-0.07750277329396346,0.02357704858549728,-0.05894287201923131
PPY,,0.19609394166998864,,,,,-0.02057700977379219,-0.05859512242945105,,0.014629966517029504
ALKAL2,-0.03142735475420653,-0.02134341977260061,0.031248018568327374,0.03668774904919719,-0.02885335025298346,0.005823705269297767,0.05755282228485739,-0.05525725711499647,-0.035842729575649664,-0.02449049008397832
CSF1,0.0061797248784846905,0.011992995976440877,-0.03387391876103182,-0.0123134226326285,0.046311884456440425,-0.09147323467645783,0.028182499740922476,-0.0022749724397160003,-0.01247851050484554,0.019668785906046753
SEMA4C,0.009262033810448562,0.032670554122398034,-0.01003675267847152,0.008456731657094712,0.010125747850725161,0.026310279385589337,-0.08410430904527737,-0.009687379293028249,0.01315494668983718,0.04641458192082312
ICAM2,0.031920004119753154,0.02737583287839618,0.05136066199192697,0.04954859438872971,0.013366779511758279,0.14759943041133095,-0.05841947576087869,-0.04449227027017397,0.02203768273971363,0.0195465540868769
SYTL3,-0.01403480501517113,-0.021685921697814883,-0.02773989406673453,-0.02992799511916925,0.02907664288335876,-0.1280024012350447,-0.01519534034922936,0.004158288683415871,0.03556362993088236,0.006243396863683354
IL1A,-0.024385896806185737,-0.01592543221849486,-0.03470975914887517,0.11192350796017507,-0.0030232940249753054,0.001174142007092995,-0.04070823307442499,-0.03722121226717361,-0.03928796004367908,-0.015003084604494678
HLA-G,,-0.017512757943968425,,,,-0.05664172992418182,-0.02288691605115311,0.0485799998799848,,
PGF,-0.05291047282229515,0.02818706888968232,-0.022264781465105687,-0.048778878667089305,0.012210508467150103,0.10594316081501352,-0.025908670735024418,-0.04484126528120522,0.024595828900865386,-0.04276270062395835
LGALS8,0.02899221717290126,-0.05575315415149438,0.023681921848899088,0.08067750902086403,0.01188871340633608,-0.007870247538681254,0.05420065678746847,-0.05551168137896052,-0.014621428937329924,-0.06594436269028982
DKK3,0.010388686613641469,0.04681724550737063,-0.004688407891659592,-0.06329380523493806,-0.003810104923250076,0.058420977780243195,-0.0558699569827499,-0.006647274032268654,-0.0262058480883861,0.03190264748582144
COL16A1,-0.008395171824373446,0.050819576068263234,-0.00030538773223093556,-0.04822768706577404,-0.005912036244138503,0.06586098104039573,-0.09620527209928136,-0.0038028313356109327,0.017567770544855494,-0.006539921370494095
TPH1,0.05692077681515333,0.013715559226661175,,,,0.030758495600664362,0.0932530722331623,0.019279450824898344,0.0006275370943401367,0.01715555844966319
TNC,0.027670804154728043,0.03530770684457023,-0.006767277390049812,0.040719526215559534,0.06832344746596973,-0.09436845938577237,0.06901811231665751,-0.0727693269566112,0.025089167707149175,-0.09071427472635298
TNFSF9,0.000647706729922803,0.08221727002151759,-0.020567088815046333,0.0023980332188430786,,,0.03328700894726462,-0.0354898497604656,0.00022488122948514518,-0.0073437563984947276
C4A,,,,-0.01865572271013701,,-0.04853315178168825,0.2478261995647056,,-0.02767885665504385,
CNTN2,0.08876785654209293,0.013361470751572048,-0.0214834863100843,-0.08933459649477235,-0.010912110070482962,-0.039656118814767834,-0.04854638508605583,0.040242952661534284,-0.047232218003373926,0.07046643127054797
F7,,-0.012544740216619246,,,,,-0.0226023617041012,,,0.003902211866312117
LUM,-0.000784425981058819,0.07184237583559765,0.02958719959558971,0.03715239843011417,0.05949440645535826,0.12052983012804316,0.011499555380531896,-0.03363658239536473,-0.04028690802488416,0.0689164709296562
IZUMO1,0.0028913238903546514,,,,,,,,,
BTC,,0.018652828480917587,-0.006219039129182273,0.11916474824347052,,,-0.0163520140776183,-0.02407369825782953,-0.023749503603235172,-0.06487707374235979
APOC1,0.07326979830984583,0.023397107246165998,-0.0014104609077701027,-0.006966493832267306,0.08957742049342117,-0.07379170539861513,0.032067766317559566,0.03520393078705921,-0.02003516106231927,0.10076997701069562
PKM,0.0048352615225591734,-0.05206880570483942,-0.001302161664682081,0.029046134024082564,-0.007971432117922525,-0.19567426611816968,0.05535418169464974,-0.04667118866069248,0.020169183772286832,-0.03593641787131821
TNF,,0.040359146145728865,-0.018001911825656778,0.12080824054071646,-0.02214159315651276,0.022995915524106396,0.09525885948823323,0.008553954105212766,,-0.03869247556695227
GNAS,-0.09684627451029248,-0.0427021476988991,0.03504686815726986,-0.003677725647098508,0.037491882393664105,-0.04906120920015891,0.03276052209326237,-0.030013856823635002,0.046771051785295434,-0.03532723814430557
BMP8B,0.04884331214104459,0.019528369610649254,-0.011953084415859785,0.033002104857728615,0.03422433469900219,-0.10010149359950647,-0.009413226646845718,-0.003513763542840444,0.012199366457240351,-0.04380688124484118
LIPH,,-0.012858808819608929,,,,0.14778544458489504,-0.016113316856240786,-0.01837309639968061,,-0.0088398920617756
CCL28,,0.001331152058316806,-0.014137974880558063,-0.023173304141312044,,-0.02793170989939534,,,-0.01913268995697147,-0.04084888003271613
PTPN11,-0.09297964854485409,0.014231961888939559,-0.029584709747010503,-0.07622495390566356,-0.04022104300159783,0.03639823778954747,-0.018204859912073202,0.025347946246302204,-0.01138127001823107,0.01573517202638935
ADAM12,-0.03286977736540623,0.056977649906521675,-0.013663473828641016,0.04616333311863209,0.03085512689597724,0.031629115697788764,0.016056125830239652,-0.05401779837491064,0.022208289870777734,-0.08074295675840676
EPO,,-0.017278058193424657,,,,,0.031189473073520706,-0.019081861258218494,,
EDN3,0.0032170377802446092,-0.022399435473898898,-0.019220729215322818,-0.02776261693888133,,,0.00255686273272326,0.015429482260061508,-0.0470468118637818,0.021373801553138026
CCL22,,,,,,,-0.019805635058417457,-0.01745006994757692,-0.023749504654296216,
CCL2,0.16095100636086004,0.03209344010476092,-0.001967514947875116,0.07234183403779562,0.10096128581459948,-0.09705822159868685,0.004954038207114655,-0.013600333116870818,-0.03980983099754768,-0.05382937787395249
DSCAM,0.013554828831176651,0.009279012376843247,0.04060676563782599,-0.02041806850565736,0.09449097006315292,0.008230002827971226,0.026474652141382546,0.06562950391004005,-0.049082809037615735,-0.020542716369211643
GPHA2,,0.009439689831201022,,,,,,,,
ANG,0.04692715621096537,-0.03258592817700045,0.02622429331804331,0.021574700777101923,0.05484155465738065,-0.026624291257846527,0.06414786117889645,-0.059651267429377534,-0.008185211594720293,0.03787221097078151
FBLN2,-0.027634520534876736,-0.009096225359597483,0.005647423861724647,0.015798170553484484,0.06749733131120811,-0.07689582561714534,-0.050853650883581854,-0.02233813745422001,0.01530429446971087,-0.02156434987591536
VTN,,-0.024307629928043428,0.042457558657016795,,-0.03409335520241633,0.09076612612052397,-0.020003095894549124,-0.013417980158949698,,-0.05418068764565295
VEGFA,-0.018529556347158724,-0.06403372679673171,0.05276370779835816,0.05914119133300893,-0.0048428894414681055,-0.21979426828824955,0.061068066712706176,-0.03969640184315369,0.039274825566464,-0.08567350064939623
F10,,,-0.028016771682660372,-0.025457978890824306,0.0066896423381873574,,,-0.02291668433817908,-0.02054779414950949,0.026943672190991138
SERPINA1,0.03368301826677914,0.037517343337275626,-0.04265071227169063,0.1030481458588545,0.02933314121467944,-0.03970114355700583,0.03192675646010314,-0.04005708013203296,-0.01123517828422328,-0.01417507861806103
VWF,-0.07919953893126623,0.09162612014866003,0.008538782091378918,0.02302290178642061,0.0341446931130255,0.1684301888625464,-0.0963891867999295,0.026394841994263826,0.019942807304250538,0.0497715353844441
GDNF,,-0.0201378260613846,,,,,-0.044118334756874183,-0.030542750780212943,,
VASP,0.01940714105256074,0.04967685483416046,-0.013778152532429108,0.0480487599762258,-0.007617869288648949,0.020566620403766188,-0.06352396530060957,-0.036808903346102734,0.04776592196250559,-0.001255510004624173
ADAM15,0.10117948684387065,0.054903655430550743,-0.03388013357592062,-0.023461983267226424,0.06021187372665035,0.07925575564214626,-0.04148932422526556,-0.012060448275860287,-0.007539566297931528,0.0012767423558961665
WNT2,,0.007490926683178863,0.03789965519136581,0.014717931228792175,,-0.06271659165678906,-0.02170635979285372,-0.019598027345892045,,-0.012789827138889832
CALCB,,,,-0.0175705504119795,,,-0.01899703501973722,-0.02321064957066274,,-0.05038791665483607
OLFM2,-0.0013263605730584166,-0.016142569040615704,-0.009794452856356039,-0.009527530695925174,-0.031089474217085758,0.0763040164724954,-0.006570457999586985,0.0006168060611662255,-0.06065607193005566,-0.04584261407249719
MFAP2,-0.05558843205903751,0.06397455989318059,-0.03399007738873895,-0.02042607729054603,0.06429990239704489,0.12302412287920599,0.059782907807601364,-0.04294310557083644,-0.00163251745766864,-0.016732380846789126
HLA-C,-0.10905839950764404,0.048535290898601875,0.02809724569356219,0.07711862474375478,0.05295808938492754,-0.057710284853462634,0.04978245467124666,-0.03656401847850938,0.0600304941169621,0.1289315331959359
THBS1,-0.034081972330380406,-0.01286236106696057,0.017575905701183926,0.11245439383392151,0.012406701269027324,-0.030230406325353308,0.03125672684961931,0.0201423107851089,0.032603122249909064,-0.06213394090718617
HSPA4,0.012186241550102625,0.004897101422987014,-0.08886275094313749,0.009558890155627513,0.01652206051302096,0.041173233662056725,0.042061219854189646,0.043931750801917746,-0.0027744113282754837,-0.012322346782841572
LMAN1,-0.04189678921508836,-0.007778331448832623,-0.004194523418874731,0.001492333732639936,0.04928738912885628,-0.043309681957428445,0.06299000826000167,-0.026139046028661767,0.005826817138674147,-0.03548311785118876
LYPD3,,-0.01961661514172534,-0.018733176584585672,0.028582282376299763,-0.0553543707174831,0.006951405871654569,-0.036499813895092215,-0.03651544019262809,,0.07117428907359137
APOE,-0.08703945269381684,0.060515484748168,-0.06349768171232607,0.004891989017646509,0.03666397890466335,-0.05841949842346389,-0.0020571332320879756,-0.009761168979716527,-0.006005007311749591,0.05155615583153254
SOSTDC1,-0.02098643035172532,0.007800832529075704,-0.008806121340442782,-0.023536177126090255,,,-0.03614319742976891,-0.03610771912269001,,0.02376813051688555
ANXA1,0.08001361662242097,0.06615210581410422,-0.031185232834069865,0.052857035933520174,0.06650610391256111,-0.045607039738854424,-0.04475025838340735,-0.03702663358856821,0.03521595744106325,-0.012604643362570922
WNT2B,-0.007852454535915893,-0.03277065674339667,-0.026615892491250653,-0.0320568849972649,0.01884515264523692,-0.03324712172401801,-0.024182374316604655,-0.03510039314079178,0.01583764886585311,-0.017222095740794963
AMH,,0.09702069318984552,0.02011902773253428,,,,-0.031016469189311852,-0.04220089399185012,-0.019132687517146807,-0.019335469164948847
GDF10,,-0.01488271764890389,0.003929510734235158,-0.05225897591009759,0.10959389155625812,-0.03401789516372823,-0.026984291324602443,-0.029387893009763816,0.05968398821449424,-0.062381634181650804
EFNB3,0.04572528650365372,-0.03587804837379642,-0.04787390438022592,-0.02199157455267909,-0.037932060364300864,-0.047036740660767046,-0.042338946994506854,-0.04554828485009161,-0.015379201409340012,0.0028697931736247186
LTB,0.0636278171011009,-0.025344610334837123,0.032103609882582394,-0.038382260469110925,0.027886685317877788,0.10018305054553464,0.0028853003229113677,0.012949971437691658,-0.033387961781862034,0.041497916540109606
ANGPT2,-0.025540097923753276,0.042265939577019115,-0.030780783076642865,0.015730118767491648,-0.024282326871639587,0.10712996240676032,-0.01167873710265568,-0.022508288807082655,0.03545961893557665,0.0075830600674226135
NRTN,,,,,,,,,-0.024147609009523504,
ADAM17,-0.029876272834888796,-0.0019430962124941476,-0.0422415523990529,0.020522122007362382,-0.013336347253271342,0.044956369408478664,0.01803140796093613,0.005504772904378232,0.0790254480572955,-0.00482736271242134
LRPAP1,0.031035130175605795,0.00580139374357283,-0.08188884301493031,0.06647834674619829,0.02633420671440197,-0.07305930812641413,-0.031151421810964263,-0.009180165131267454,-0.0004459587597049313,-0.0692125863838514
NID1,-0.03589275558460297,0.06078274316077416,-0.011682632583391046,0.00041019504235420605,0.039487474944085575,0.10100138749696672,-0.016120062049647055,-0.022674211033443473,0.01799306976345966,-0.02554709486191291
MST1,0.01491059905197976,-0.0036929830905098097,-0.012712122778313404,0.025945085593395298,0.0809348947199538,-0.04571153630673861,-0.04980098901730879,-0.024349549711390812,-0.01693436913962275,-0.06757613326342041
IL13,,,,,,0.1256045162954498,,,,
DCN,-0.011897900526399696,0.07303509288000007,0.0019052938375000489,-0.031234988916279755,0.014864399732152202,0.11803851704571693,-0.0708278992302991,-0.03443626234365661,0.08185293851704843,-0.026327248328763733
IGFL2,,,,,,,,0.06534426811862862,,
COL7A1,-0.0067756636605589855,-0.01804853509086452,0.03386503305666983,-0.025896013746009982,0.011995930260464855,-0.006490505319738732,0.036964727860800815,-0.016982847905312126,-0.008579576395481342,-0.026757230325803565
CALR,-0.03775580170501292,0.004475482726039462,0.010831510830390126,0.10333649228605982,0.02740864488516042,-0.07746223804328331,0.03315047463064503,-0.08673241510182096,-0.004954341836512708,-0.07540761232501544
PIGA,0.02858982237267699,0.03187985527021913,0.07365799117046773,0.005146605807955049,0.06665475009765,0.08896176301321476,0.01406941843834845,-0.047132979399574594,-0.034181421332646476,-0.07492733967339932
CD200,-0.06963663571711559,-0.03369775268921515,0.025952546641705203,-0.0007504097205232364,0.1164272025809038,0.04391736426157373,-0.006077441788303392,0.018712210351943225,0.005453487436771296,-0.05594725469938774
GRP,,-0.009644892592642978,-0.005000028981237459,-0.019432637925424146,0.004995933320107445,,,-0.017824585705856145,-0.026425332425732567,0.013772007025624118
CDH1,0.038849886125490174,-0.01354293948809003,,-0.03227665481496796,0.009446746553980702,0.03113786963564424,-0.05029387175780976,-0.0498075909861816,-0.03683125380678783,-0.04835142947269079
LPL,-0.018532746323307973,0.06481302159058946,-0.044392507821787316,-0.04244910363369332,0.04352514359869712,-0.15197029589299532,-0.06691332729932833,0.058639592866434324,0.014367094431413855,-0.10979513340010272
SEMA5A,-0.08505306283160709,0.02019586319015569,-0.0020014005730427833,-0.061738578609712484,-0.05331970175473175,-0.057094224891494474,-0.04023744078430439,0.03226736181354392,0.02706263359817574,-0.019045549686482643
SEMA7A,0.006540116780024457,0.037437435592603416,0.01672366205303642,-0.03346884536806636,0.048985851930971,0.028228666941998805,-0.020875698759475588,-0.03302520888926926,0.02796513482707507,-0.0215375089387851
SEMA4G,-0.05337923514695251,0.03974263742009974,0.03413215539073707,0.016874548633566817,-0.02880513445868572,-0.07230353260566486,-0.08270987504221576,-0.060935478906037545,-0.017823465018786802,0.0022587532277942722
SEMA3B,0.1263810083976811,0.07004845555548647,0.008151245630817596,-0.0022999292861593953,0.023464384067151317,-0.10525606936163458,-0.13211315825693662,-0.04704390668400279,-0.011224102822922459,0.008604261430353317
RPH3A,-0.09813149667929298,-0.048237206395992736,-0.04173733496029439,-0.0522333159976934,-0.01813034993783981,0.028821730205937812,-0.03955905397005291,-0.02421135710468786,0.035329424264494015,-0.01357867578580951
JAG2,-0.021883182745986298,0.048410017351078256,-0.012224122958304131,-0.023965154447029693,0.05299315597653183,-0.0012280047039540621,6.798359525738654e-05,-0.048837256816488435,-0.010354743054343635,0.01922265661221869
CGN,-0.025993035076445282,0.015469283976404114,-0.014896889160993607,-0.03573312267089581,0.04524337981219473,0.045279475126779135,0.0011054770336206357,-0.03566998709027223,-0.007961726747448664,-0.009590312065544811
GDF15,0.0011649554139194118,-0.016704472294458338,,0.08722448312419571,0.09803051625370172,-0.11003811500062981,-0.017285524457834288,-0.05222276514563252,0.005430389866837802,-0.10360559208578572
SEMA4F,-0.022423272773618684,0.010701026751886845,0.029991269186034477,0.04407067229488496,0.04178481637464601,-0.035376411883132994,-0.027793902873137682,-0.04677270058516579,0.042705537737810405,-0.0028991167016627424
NXPH1,0.0027402216581855487,-0.02383091650590506,0.018693167424040136,-0.031522634928871154,0.06420721623058272,0.044493025612357656,-0.019969673030915115,0.032286230491205485,-0.013349553657476148,-0.041214581747772566
ARF1,0.03183827210737992,0.003682887612965237,-0.018402750716594914,-0.07919650479852032,0.00045259910561583393,-0.025794714905838123,0.014825384864522928,0.015641105004098002,0.0077927169490025145,-0.013192145268317475
DSC3,,-0.010846019575716272,,,,,,,,
EBI3,-0.049836314597256744,0.04727132328780065,-0.00996593420254232,0.0483943740350933,0.021670285437344564,0.0570290255769742,-0.054048711976819284,-0.0522287074980578,-0.048381563398686656,-0.0062564029520253955
TIMP1,-0.017317243320965618,0.05969699946904863,-0.04104362768298046,0.07517677505979786,0.1440702325418463,-0.16166841928786124,0.018780476773346315,-0.04725209993691928,0.028979180411632912,-0.05736895665763009
SEMA3C,0.054114529045698564,0.10984977456221434,-0.0582678865474524,0.009623228295348384,-0.034368177860168735,0.02770596584938479,-0.009270325843737756,-0.03729632686625963,-0.07917307497637192,-0.041108876019918104
GAS6,-0.04629508607336398,0.011822238603277972,-0.07736496286315594,-0.017856713928402324,0.06433717257486342,-0.032411318014163124,0.020229259077867056,-0.023964367128116712,-0.06888354324905821,-0.08505502288351187
MEPE,,-0.017162905782363413,-0.03160601352262969,0.04946553775267798,0.03409605424129532,,-0.030284821930718697,0.03667332307466065,,0.0020202198387137974
SERPINE1,-0.006130523300441621,0.02884850056278533,-0.02977882387043363,-0.04228255099606854,0.08129325669368725,-0.16361555060002209,0.011174847984272351,-0.05382712930336495,-0.03603727817491638,-0.0699082311052277
RSPO2,-0.00020768804521299395,0.008438582914970518,-0.022065262820213812,0.014835481265514467,,,-0.02447032522444386,-0.025590313367803513,0.02948702424240707,-0.017759614227894568
SHBG,-0.02491068325161449,-0.01404880138432839,0.06227632625290696,-0.017847600617975752,0.2649534980146414,0.0438578927281559,-0.02622100518302399,0.0516597706361822,-0.031970611910296716,-0.044274889761339656
LGALS3BP,-0.02451127830499576,0.05763102141934797,0.014208807189304099,0.0015843795011404919,-0.05753232467208278,-0.005854658096233753,0.05144527010962276,-0.06010789823366786,-0.002895119063861104,-0.04098478043533094
LAMB1,0.020241663604303538,0.09800620394267175,0.048016808596404566,0.020075996820922024,0.07654237286179673,0.04330104222091605,0.012762123763048094,0.026808901504786545,-0.026454912673119557,-0.0642738947079396
SPTBN2,0.024666095488948235,0.019861780596470178,0.012525284742557517,-0.0022798235280587077,-0.01955599378709376,0.14794046027621405,-0.08741202942504174,-0.04197509753368687,0.004445727640892134,0.004283170943628372
COL1A2,0.054659201989709166,0.07875346281011374,0.019496582417085552,0.029005379690499062,0.024773498788456184,0.17404371916382505,-0.019988038896429087,-0.029184085202694828,0.04876943985660382,-0.057547988643664484
DEFB1,,,,,,,,,,-0.04803692281115487
CEACAM16,,,,,,0.014399298013370957,,,,
WNT11,,-0.015545868423878458,-0.02907411056705459,,,,-0.02372145248685156,0.02851776557865396,,0.0277927443881254
LGALS1,0.09015068415362466,0.003173786964996041,-0.016634635699515406,0.06181600799941413,0.0373405185800182,-0.0690136393224658,0.01064839363751497,-0.0473137096832782,0.029869798272663232,-0.0260747509846044
BCAN,-0.10182918449225442,0.07189583146038243,0.0005345073820327616,-0.051459753733973185,-0.06892476357622349,-0.044363350773299184,-0.0276706206697994,0.0351910309340151,0.0451217494770669,-0.0035093925746791984
ANOS1,-0.03227101772050872,0.030414369186542434,-0.0356314912885986,0.07560195018050023,0.0026638457784347526,0.033823986671578536,-0.028504583468306748,0.08535872471159217,-0.004769045706524676,0.021051079701194988
EDA,-0.031215468089377398,0.01812103611275479,-0.03288881588383029,-0.021838673390753162,0.0383685864453244,-0.03312793146216548,-0.0356635834466817,0.030599806606596877,-0.0037247380928774184,-0.01322795990394665
FGF22,,-0.016183932962492018,-0.01737098321188653,-0.037660220552148994,,,-0.026681221610262817,-0.018009130838495722,-0.025872253907228,0.08008163445442856
SHANK1,-0.02642789049129354,-0.015545867425852924,-0.0217468995701183,0.04482347353667264,,,-0.03136519847239325,-0.022916681932000166,,-0.05632221209183591
NPVF,,,,,,,-0.01980563638597266,-0.016278779287656975,,
RAET1G,,,,,,,,,,-0.014482869470455016
TGFB1,-0.05287146786617057,-0.01528379747730589,-0.03369903736811656,-0.0326805847426127,0.05517458186070558,0.019429127786078776,0.062923519498377,-0.042643901018506944,-0.008895616079271215,-0.027135069483035564
MSTN,-0.07031304670528322,-0.01910197175708383,0.010411602270926605,,0.003967162450598207,0.0460893915723375,-0.022425733277980676,-0.0334786348407698,0.031945103413156865,0.04100481234205149
WNT4,,-0.010474771425054813,0.06907886308652492,-0.027576870436462092,-0.04463752322061069,,-0.030852055310202273,-0.015156022858364092,0.03591656712981169,-0.05119820966689363
TNFSF4,0.005494913495736682,-0.02395388478724676,-0.016178213226259223,0.047539708189339204,0.05151620631389981,0.011974445945074704,0.002652906476174386,0.0014631326369327177,-0.02871620492269133,-0.0032561538126559906
NTN1,0.0059441618973144405,-0.0007677121856572549,0.0034867299180665516,-0.051876070158730726,0.1452378016080567,0.05367309814604029,-0.034970654437584396,-0.0029257229896016146,0.06907432583469979,-0.05137407561870228
CXCL12,0.035186048719917734,0.00043355547318768437,-0.048110652903081134,-0.041563770667406956,0.003246867459777003,-0.01987335130436003,-0.060608964492451574,0.01706370589224501,0.030591763188507485,0.016566362035478368
GNRH1,0.04956023367516125,0.015461578467266514,-0.00011053897925482085,-0.020426077161221134,0.040974305468227695,-0.04165840424300794,-0.04190133160356746,-0.03641381049874459,-0.018887370731003095,-0.04498225058263332
FGF8,,,,,,,-0.029871523242473025,0.03185011771232201,,
