,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
BCAN,0.024965998662138174,0.06759146598330819,0.14738458951007846,0.008284183640957395,0.06653984120070822,-0.07416397337291038,-0.1748778697325706,0.01264679355498853,0.006918929975772383,-0.05881943427469926,-0.13734482096594638,-0.024579010389815262,0.012896260338142264,0.04702736340670713,-0.00014009282252068391,0.07134541335272175,-0.07874763137956944,0.022397688599939652,0.09080386382126919
ANOS1,0.04583456489645311,0.07573862128687305,0.09066324109648298,0.011841077287868013,0.10624618945574353,-0.019871016868773787,-0.12605727921884657,0.01645720732585735,-0.01172506146975206,0.0057395480357767875,-0.1177452417711117,-0.005494006804647481,-0.06237030945903695,0.07332833190236289,0.0419548676440451,0.049558991571459945,0.04878780530337999,0.07956366066784568,-0.0011623772523819344
EDA,-0.01248185881604209,-0.049565998923542694,0.015651778764400225,-0.01283581449996897,0.0449918728312928,0.04442825699419151,-0.022425848120643563,-0.022498532154217182,-0.012885747770463092,0.016270334550079604,-0.007150605271273685,0.05710727071688806,-0.048306250065578385,0.025299879680138512,-0.03675346099374607,0.003057182899617009,-0.002460015204039568,0.07113098507748439,0.15133323901674187
FGF22,-0.017749252016963896,-0.012215693620856657,,,0.0774312982999409,-0.040952685008496775,-0.017192331303359832,,-0.026114896786401567,-0.009313087899461052,0.08458820358370624,,0.13588702373372344,-0.019120568895641378,0.06603746951708735,-0.0276042800711177,-0.02078979759022193,-0.0038715795409503453,0.002520707740980677
SHANK1,-0.0170494724244882,0.08377710804357706,,-0.023774642306399304,,-0.012516605956839717,0.054564374996100215,-0.02101703129594057,0.038049181083008386,-0.03677767527728304,0.005618841749471485,,0.0555895117930845,0.008486224378060046,,0.03258241126754497,,0.009632826078746782,
NPVF,,,,,,,,,,,,,,-0.01728342826191517,,,,,
RAET1G,,,,,,,,,,,,,,,,,,-0.03108367876133965,
TGFB1,-0.016762054923834032,0.0072775589480424665,-0.04849608092378421,0.018846521977773437,0.10455853576526504,,0.008881801162020959,-0.03420918375729364,0.00964877257619958,0.09911464746814805,-0.05458301597501193,0.03512437410201847,-0.012274218309809296,-0.05980263871005801,-0.021774156181954146,-0.006924269156174499,-0.011393543487508775,0.015147128194106858,-0.03918220542532876
MSTN,-0.05536073533881204,0.021851729661247377,,0.030953484152790506,0.05290521394703014,0.05399765129329416,-0.10530303583665442,-0.03015931641368815,-0.02699266416116519,,-0.036936421658227685,0.0037194627583591417,-0.06858291662788517,0.04543175253546888,-0.043520312877993614,0.07114317247837097,,0.07431609932824151,0.1394191191296149
WNT4,-0.01148789718014019,-0.00084632396392211,-0.04999352620895298,,0.051443798634181505,-0.04026963220356398,-0.01949325141595788,-0.008961643613177396,0.011632101560225054,-0.0012346587027345947,0.020819354952653583,-0.0265198234203072,-0.016889577573245287,-0.07588254220848278,-0.007539566010880218,-0.11929263215558379,,-0.045945617231145285,-0.01026073446117409
TNFSF4,0.014556782244674129,-0.03933588526994069,0.0020091661573135057,-0.006197619374161204,-0.01724071209583801,-0.021377783338067453,-0.030942649236325254,-0.02216021167895346,-0.024321730292333445,0.016532771329696667,-0.034768391042757994,-0.051335862360431035,-0.007055635823728131,0.008515282573106235,-0.055079188163880174,-0.04171613101309511,,-0.042480224316745106,-0.05080927902445531
NTN1,0.029437968246271512,-0.062106964556024165,0.11377395694796177,0.01040571436578496,-0.010891630090538536,-0.04734397123730043,-0.12032134791217043,-0.03272099589452423,0.030715552088012146,0.10094495583705328,-0.046523397993156315,0.018963752229906723,0.012965103714102266,0.04026856369506936,0.0062670442846527955,-0.004963518158840976,0.007362969470467394,-0.025154937380046722,0.09252510018752054
CXCL12,0.0497179709228717,0.030804586584027394,0.14139346812971057,-0.012982073137710534,0.04210863476436573,0.020041583830530615,0.04706669844619287,0.018685103279412744,-0.04311222172025363,-0.0206763069811804,0.027816623605916604,-0.007554358353435494,0.056404101791991644,0.026572855163489624,-0.011584223648900093,-0.08425529573640449,-0.08622376084327887,0.1174878008435854,-0.07570820268566605
GNRH1,0.018006553968214156,-0.027390506679359272,0.026208802564414126,0.017856519663301377,0.010465661090927864,-0.027092208735594626,-0.047855059713101035,-0.0333021016995707,-0.01963415609264631,-0.035631223862249546,-0.05134407860926176,-0.0557321192721348,0.015106266537719671,0.046185559603572436,-0.020874344038257615,-0.025939879160191043,,-0.055492546155356884,
FGF8,,,,,,0.05625088882147316,,,,,,,,-0.023856122454108078,,-0.033173367227953054,,,
RIMS1,-0.0032200872898012047,-0.0022803594752426625,0.03834113238736224,-0.002492177063250711,0.07157028300059895,0.06372427012055962,0.12171249849230084,0.010357155909714904,0.05883857668211105,-0.04772683702316247,0.18261539768889584,0.13071565090745738,0.09143145311388567,0.046794371020167085,-0.00755423155078744,-0.06016411949724002,0.07047068587593644,0.07396805267607139,0.1366403586447059
FGF14,-0.06570953506365441,0.04607713537784104,0.04586252839454546,-0.006421565182421377,0.08771494551982116,-0.011947848990096962,-0.04340276741920459,0.03956392838544244,0.1120834414483161,-0.03577689107857903,0.1477111696158219,-0.06688568516177412,0.023336534042138705,0.01496227676726271,0.04193845988544,-0.10284038362652503,-0.0016135478550218815,0.10398500063515842,0.08806527627860483
IGF1,0.04922286632134491,0.042831563239759146,0.06509735597829067,0.08968368508402488,0.017780795661199073,0.04233202642389022,0.017030241805232837,-0.021914454826372182,0.13971673590213882,0.03108349084844655,-0.007651249353354019,0.025872006096665647,-0.028001982416040613,-0.0324637203221774,0.016088091747373724,-0.00953149527429774,0.08332667826972881,0.053067904128862864,-0.12140041101789695
TNFSF10,-0.00843285123695128,-0.006308512572030544,0.018525011877867842,0.04003183044174505,0.06967032521760941,0.03723748291022729,-0.08305031586487659,0.040757187785848144,-0.014805794965846584,0.05424888504361834,-0.030902545420973097,-0.017268027841422624,-0.032319272137501374,0.04652175650282102,0.07528274906783848,-0.05950679398800299,-0.05200498469515952,0.1060250294054789,0.04051688637998968
GDF5,-0.01761133694256946,,,,0.030458540731267032,0.05726170086337779,-0.030300836958071006,,-0.02611489717168643,0.10243885997429197,-0.017034863931982714,,0.12519601617674753,0.013665891336644354,-0.017280821662918142,0.017772746887234375,,0.12354086478975182,
CHAD,,,0.050998838561955986,,0.06755570022795732,0.012438727590852154,,,-0.021945807992657496,,,,,-0.0009285735232176417,-0.040279210865011975,0.035499919761214305,-0.0007307152781722609,,-0.02082756382630525
RGMA,0.006169706045184978,0.032864555392056835,0.07335497384957156,-0.03587409658354367,-0.009547302207724435,0.005212465539739231,-0.11700689563825775,0.03401602783670048,0.010016082082996852,0.03646590474317642,-0.10432462919895949,0.05281931697773618,-0.02170861905897317,0.050884993660243016,0.013172944720702184,0.02705879514792776,-0.021373500501622674,-0.11412053439262342,0.072820645903239
CLEC3A,,,,,,,,,-0.02872102058528663,,,,,,,,,,
WNT16,0.013640790569094268,-0.024385216969797903,0.04987838931379993,0.04477270081293978,0.04482349406468474,0.004010691364712221,-0.049200822819137346,0.053586807341342545,-0.00868601835069402,0.05082231152515942,,,,,0.07768508254524126,-0.01639553647664319,,-0.0561982124596193,
CX3CL1,0.06236603506709345,-0.004510144875534642,0.04482560494741901,0.08826955202669523,0.02262775104977013,0.03025736838018719,-0.03772247792146212,0.020338568900636962,0.06729311447423882,-0.02605603097553032,0.1376932961444814,0.01047788782843578,0.02692402774671263,0.05437047347278198,0.09440881187653914,-0.0006818990886558182,0.08471846062949387,0.0589983194911678,0.033880193173926
FGF1,0.04115668913569438,-0.00428261037069754,0.11458759829697537,0.04998410694569062,0.12066564018762795,-0.002631813354651021,-0.10725406764049607,-0.008628017783047165,0.07330709957086652,0.0743620267953631,-0.017840258654422108,0.05946630476457736,-0.057613744970332226,0.003768937180312738,0.017351065203318822,0.0950606402509817,0.060052610166063974,0.0883541332605294,-0.039673223021618034
ALOX5AP,-0.017734071080156823,-0.020898417395774815,0.0009703332977209788,-0.05838381331748347,-0.06271675167658225,-0.026656813395567806,-0.17733942855589707,-0.0018571928557181406,-0.05603737459240932,0.005402125016603265,-0.09566461329570818,-0.0012614360449190766,-0.08885651531827923,0.02937068666093233,0.05401951668291335,0.01308834617505791,0.02707281668122788,-0.051837593550211315,0.03177785268251595
IL1RN,-0.004055892443447798,-0.004764113468284668,0.012767698956100394,-0.040102636428671574,-0.05220646074813111,-0.037189640989418224,-0.0174621699915456,0.014652519752871018,,-0.023001893591422948,-0.01829491727404958,,-0.049730339093394235,0.028406151384122693,,0.001744297913114763,-0.027895218276074413,-0.016425446940554807,
PCSK9,,,,,,,,,,,,,,0.025447424542396176,,-0.01591442937205734,,,
FGF23,,,,,,,,,,,,,,,,,,,0.0129390707539782
NPW,,,-0.05345982790962074,-0.02258204821278468,0.03691797610332755,0.009732311560210887,,0.09078020849086135,,,0.013363678936499047,-0.0461545479959046,0.00975773440460201,-0.0065528844099618545,0.03310575710631947,-0.05836863077125877,,-0.03406912683098979,0.040461972753334775
CXCL9,-0.041501264665545504,-0.03863334142224556,,-0.0380689859092908,0.01711834685880542,,-0.021119488543171944,0.03575803221332196,-0.026114892903916626,0.028126509720956133,,-0.04443638762074701,-0.047302257413977734,,0.05616814877662038,,,0.008995105900159787,
ANGPTL4,-0.05310849008266162,0.02518892413379064,-0.15571390772884014,0.006223263130638005,-0.09549116399168388,-0.04850536929414984,0.07946958551268331,0.022828058027999573,0.01472576366557596,0.047557707188433926,-0.055553435644537096,-0.053790669822178006,-0.03320796263612583,-0.06011352157244869,0.03683474876504616,-0.04337736838538578,-0.02788607545747225,-0.03262452634894469,0.013242180181039141
UCN2,,,0.04426394214009188,0.0029830458859644226,,,-0.018504080650855688,-0.00990160173559913,,,,,,0.021696789828832,,-0.01798322603205901,,,
OBP2A,,,,,,,,,,,,0.026675009559991025,,,,,,,
COL4A3,0.021506832486814075,-0.007264726214255469,-0.0460550570322578,-0.013304165852408865,0.026603336362211044,,,-0.029104239509131064,-0.03757008167467393,,0.0070069748254024174,,,-0.014501111873164076,0.05302592132592703,0.06814720219995832,,-0.016994769697906652,
NRG3,0.0012416453166070385,-0.020143325721893857,0.0776132044594476,0.11281291062363451,0.05385301567331555,0.006082261902584506,0.15469854693550286,0.039115547300723974,0.06549034451112663,0.03921490270536792,0.08558080551385815,0.1489406378291625,-0.05681766186729498,0.011079651869710768,-0.033152364935105316,-0.016971441122004608,0.0559792162291878,0.01735499954813012,0.027971320380228055
IL23A,-0.0010273549655972461,-0.01303734429473876,-0.054603609873518096,0.03587466406555314,0.013194997612793571,,0.045736590487940085,,,,-0.028071189607466303,-0.03990874815410444,,-0.005210204165122543,,,,-0.02760877376404742,
COLQ,0.05784309210910387,-0.02739139677275222,0.04021907524034183,0.04234826455980859,0.04869771948926418,-0.008781814849520871,0.007798221462551996,-0.0183657763303711,-0.026286646661343806,0.0018816687551305952,-0.02375637325136856,0.001833225811962702,0.01995300900540396,-0.005720577583206025,-0.025374650374592172,-0.006440948365720377,,-0.03819538330058682,0.04590089335763266
SCGB1A1,,0.0307466164652918,,,,,,,,,,,,-0.023045541709373632,,0.021499679196764383,,,
TNFSF12,-0.028709048648070345,-0.02134245217508531,0.07337208660030306,-0.004430614065260297,0.03285502472226385,0.013280874629102574,-0.13554208889858338,0.012289690095302064,0.02219011817069936,0.006209645726484261,0.03245121716025192,-0.059313636665881735,-0.027107898390831765,0.02993848457702461,-0.017657327081461314,0.04601057683074833,-0.02148115493624427,0.006945625389213557,0.17007637424609845
DKK2,-0.01971232201974792,-0.029038079764585976,,-0.01588910223442652,-0.016741264519116048,0.05191708161721565,0.030127098469977073,0.024630103156113022,0.0647587837995727,-0.006313705460486355,,,0.015814923954393472,,,-0.021194279766212864,-0.0028310253871181613,-0.01786261186705514,
FYN,0.08695751759595054,0.028008633521327105,0.14907670816536492,0.07996595982781861,0.07794491933714265,-0.03368772601139283,-0.1493028634670436,0.029003991349449577,-0.013429056118624758,0.05703404048771688,-0.0007414144649145448,0.054276389500993866,0.05782400890459072,0.07221381918654314,-0.03234844457411468,0.07965660166776657,-0.000655642572138172,0.04416722535473075,0.04668400753656788
ACE,0.023233506872967803,-0.012558425364918385,0.026315866236611432,-0.026956908269710093,-0.010390049560162836,0.03347381956348289,-0.07762572665071804,-0.02044063551076888,0.004631124991502716,0.026365642831931203,0.026180755703678872,-0.010967363745615489,0.01469752504640221,0.04871242992092023,0.0029436088159296133,0.013127134397931586,,0.17918303808917685,0.041231391336317966
IL18,0.008575590758264626,0.020943977209295334,0.06980668313816119,0.00979795617134716,0.04316903009621345,0.003098556099096962,-0.12917354615973745,-0.005575037192586445,-0.01278894670266497,-0.06961518237397968,-0.018282991786363383,0.027837980505936694,-0.04217912724271611,0.018421755899569556,0.03690057679722275,-0.07196016407825481,-0.05304131488042967,-0.0065698064703845205,0.029176837319019863
PPBP,,,,,-0.011736037413180798,,,,,,,,,-0.021692879553538706,-0.04278563759656349,,,0.03348307543310411,
CCL27,-0.012481858899898507,,-0.04422993879610881,0.03791355384049369,-0.02972090887879134,,-0.027780924946029937,-0.0139682663382344,-0.018511505304972215,-0.07226395391178025,-0.020374403379942976,-0.021282141132693368,0.09033578359687963,-0.016917610843636313,0.0005831987977144001,0.021888726022265773,,0.09013766179701826,
SERPING1,-0.0017518208209474264,-0.07851176277763823,-0.015039190803378441,0.013343923365760582,-0.05224101834437871,0.05549174256098891,-0.14955455070893714,-0.009510203972679786,-0.03528834380691448,0.008031347428996635,0.05940664615400518,0.04206782168735787,0.04475980832081407,0.05039370437212317,-0.06693450114410218,-0.012259485844826237,-0.048313061668042244,0.05289784996256481,-0.012742082855606072
AZGP1,0.007472148115324675,-0.005206469310061292,0.1395905687940348,-0.03606186589923103,0.015343452601896464,-0.0521843503741063,0.020943701846838733,-0.017467967410561874,0.030098070241539824,0.041292337588264214,-0.01551701910057874,-0.07102621721671631,-0.005666292522964595,-0.008170907951633203,-0.009592553203361507,-0.10393141812120216,0.03436595192809543,0.06374619439607287,0.014203399113602536
INHA,0.004449451961490078,0.03380316512148075,-0.010733558151080397,-0.023551997387899787,0.033927725576611584,0.022693264063206924,-0.0053639059075180585,-0.005141202245552557,-0.008256348573821948,0.028982114743992864,-0.004446358838599272,,0.01502759500938502,-0.026303480928184842,0.016156520994285526,-0.04013202119380592,,-0.028356964964571303,0.20358184589666276
SEMA3G,0.04611099633803835,0.004692235607731408,,0.02090494347222729,0.011501439101894955,-0.004202743009277525,-0.0355821278978533,0.04416186036617833,0.05810540733165785,0.010154737181298943,0.014677052322011093,-0.015629604771381953,0.01586262786651389,,-0.03428525275731008,0.002827448074181662,,-0.027623093743867372,
OXT,,,,,,,,,,,,,,,,-0.015419048031677464,,,
COL6A1,-0.01976809954574436,0.04873628852048205,-0.030123719117622863,-0.018343388733974092,-0.05985511926169186,-0.0259991608662894,-0.1517055148193481,-0.07222140098399293,-0.07353844779588413,0.0012021005709375336,-0.11741531172640687,0.11080386869035033,-0.007391330576233212,-0.054994468559590094,0.060310150006277735,-0.16641248465962918,0.057872917509040805,0.1853183245069797,0.0010732119900571265
FGF17,0.010753395338400031,-0.02713691227997583,-0.03201393123638909,0.0013529441925026874,0.11447866100577325,0.006609587132097907,0.0017284815440364865,-0.03268590513252182,-0.0030755923443330927,-0.05816987358562912,0.08959585334892595,,,0.08131009619843117,,0.02330774362707625,,-0.07357238206925709,0.013595530869700325
TNFSF8,,-0.02402014655615128,,-0.01997440129850455,-0.034595349320252065,,-0.01746217014072337,-0.018419648632372276,,,,-0.03341571936709356,,-0.0200737923927588,-0.03327493042438537,-0.01639553864068692,,0.07106801651794843,
FGF20,0.0022748361651295265,-0.01624106513767434,,-0.017839197111191113,0.10240875826482486,-0.03251167678079507,-0.028128286218811287,-0.013996708500821476,-0.02902894988507017,0.03297772170662508,-0.022275100632758494,0.03539268228069222,-0.031062106435513822,-0.031328582266893445,0.050465546319459154,0.0021217917858670546,,0.01023525221199472,
ICAM3,0.0008241857067332431,0.03922491217201914,-0.011027337833168175,0.002189513797615169,-0.023667613458752696,-0.010938233486249341,-0.06642274212848702,-0.023207389301115502,0.01870912099051263,0.031238265130182387,0.03279578241194485,-0.005805929093638478,-0.06464338240003052,-0.03797397889917281,0.020521014470637443,0.026918094012912404,-0.014421402809685,-0.022856461568304124,-0.027935284221947347
LAMA4,0.02961198608004536,0.011321259077082126,0.07911694895698686,0.02670259232770652,-0.0059549980010627284,0.047653457349911686,-0.11781203682275665,-0.04036578992306812,-0.0002820109627867694,0.02648469821006294,-0.007306294528948027,0.006202021589351737,-0.0030852481879380493,0.040945338877124836,-0.0025185134562932445,-0.09846087811175477,0.08550429404500674,0.13196101796722567,-0.09050140928112661
DLL4,0.04598615525645694,0.12808767526013703,0.02613586957721388,0.03730512658669477,0.001095989539327475,-0.01719410352118063,-0.04554685812135903,-0.005955845239427489,-0.0028385815794811507,-0.012002979197329278,0.07015352273042272,0.05618432972139237,0.042779037296282234,0.08695648514497618,0.07675073571834364,0.0035368213440547082,0.07971611588701856,0.06947376439376239,0.017614881230991763
SEMA3A,-0.03755439497264502,0.02331151211721226,0.09178376678749707,-0.028747918496898617,0.08353837960737895,0.026415017930187537,-0.030801199555353577,-0.009693538438929413,-0.021407736261484508,-0.03977545161773293,0.0722116768091419,-0.04770959801955362,,-0.03680116663104364,-0.004619504189949531,0.017551529323077478,-0.005472771414315137,0.04114525113547249,-0.06066526782377477
RLN2,,0.027430626613145492,0.017053459807356328,-0.02015802078701124,0.01979581746894231,-0.018787945809836372,0.013388176915560183,-0.004044465032366279,-0.016738132093726325,-0.0002905890914587129,-0.01754925231999876,,,,0.06974200028407988,-0.017983224049028954,,0.02228686874088971,
C5,0.0422278273709032,-0.012343589789425093,0.09620717436522024,-0.02169572794200218,0.01705558284730591,0.0017596944974945566,-0.09243189328607446,-0.006829519003902962,0.06161809986618858,0.033675720158075136,-0.008941794519426461,-0.06714578606744273,0.0370100355179066,-0.006406321985171651,-0.02077129577806185,0.00854976026633451,-0.05948899422056452,0.007308161002755667,0.004151377000738088
COMP,,,,,,,,,,,,,,,0.024237802821034556,,,,
EDN2,-0.01410252217115966,,,,-0.02835198188156633,,-0.023866464543269413,-0.022784185205036757,,,-0.012876987491735409,,,,,,,,
C1QA,0.05054010375231396,-0.004381728380119103,0.051773799417721755,-0.015265733811124867,-0.03196057493136972,-0.0685759945663432,-0.15250322454671686,-0.0066090785648162,-0.04079144336484858,0.042402869652963734,-0.09624126946441104,0.13816100092673284,-0.0592606384773273,0.06289994443868255,0.003407446073806332,-0.10679972203557965,0.03376347418224902,0.10349939414840723,0.006977681958183772
UTS2B,-0.01509128845604847,0.029101889977339486,,0.008933219378092258,-0.03794467472149874,-0.0029924219457117623,,0.017880833121937043,-0.025567463914226277,,,,,,,,,,
COL9A3,0.028065153148911535,0.04905192821675241,0.14290670006634285,0.020747948761392125,0.06554631963808293,-0.04856143959145319,-0.1515648038858346,-0.035317407417903776,-0.02119355282270746,0.07531079999023231,-0.1287563975195543,-0.07252516368354511,0.04186795651021195,-0.01796536984924707,0.008072134955846017,-0.07323377377262884,0.02300158397027046,0.05773556901053177,0.008422955565681473
DLK1,,,,-0.0072154268817783765,0.06300234778988766,0.036515251783149516,,-0.0310669595006355,,,,0.0077816725299185525,,,,,,-0.04000744528026277,
HGF,-0.04787541324522799,0.027131969671048677,0.06494694671900883,0.031338018575281686,0.03852667426784591,-0.000315526887797538,0.11522162380495317,0.07331302916122201,0.01919004287814483,-0.008384524380477305,-0.026729461672815372,-0.019389265408701364,0.029981573963848027,0.027640050653506755,-0.030624163135326773,-0.05790041486589842,-0.03207094780861486,0.11603556258264953,-0.026226762257805403
P4HB,0.01881569089720519,0.005128137869657418,-0.1172405439706009,-0.020923317783306847,-0.07499319337599362,-0.0060087941603635345,-0.15496282223834504,-0.08186615067517926,-0.021169079225201,0.08894529825427984,-0.05360977624444134,-0.07956624268245056,0.0639373252197351,-0.032606859907238196,0.02374943148216326,-0.0738576525429977,0.12173650497615339,-0.084969436732136,0.03713729298495872
ADCYAP1,0.006947761278529616,0.04789003556509555,0.07060504232115714,0.03954198768823362,0.007291664795862217,0.049373507893242276,0.07841025216472043,0.0156387735916318,0.06321389877957867,0.05536382870315418,0.1355037459459234,-0.010839263938520872,-0.03493529895898002,-0.045729153133779205,-0.028861467459013232,-0.0005300519924161678,,0.18361318966058282,0.0320987734693
GREM1,-0.019836947305509414,-0.015753879145018676,,-0.01742284952494333,0.05167998304368174,-0.036360265203681366,-0.03732934067677958,0.004977153308301107,-0.0210192859453378,0.10648669293039487,-0.028971710623419175,0.07577885070388861,0.03906176791585021,-0.018944341429445847,0.00319146488467033,-0.015325902780603197,-0.00625546430030954,0.011909204914294834,0.032956907399736654
EGF,0.050919955133687425,-0.018258717532781396,,0.015528278948457723,-0.030861947875328102,-0.04549847145658925,-0.05225011312214936,-0.0032241006787713695,0.049471526993124654,0.016595713880489322,-0.031941581458220035,-0.016015920043727646,0.0996391654771812,-0.017496418190429863,0.010464427590328956,-0.006406829540995,,-0.07985153679998404,0.06277391671181026
VEGFB,-0.029109032811160798,-0.04532587261774162,0.006492346284159559,-0.06774298058048009,-0.030474947277432655,-0.11090668503229476,-0.07842194146914402,-0.010642693618697288,0.011338917501281178,0.06914208341320019,-0.07747343621309938,0.027186599147036646,-0.020379604251982614,-0.06685143601267507,-0.014812240770765393,0.03586502192258257,0.052747877684161774,-0.14780104464246863,0.06778774597584265
FARP2,0.009434145223939311,-0.009852988170539789,0.1482925322022987,-0.039524368139334805,-0.0582757017027676,-0.02345978181096131,-0.08555095887116547,0.03625878481859454,0.04779394919258026,0.03226037175876357,-0.1110331861344428,-0.019728435093782345,0.05689792645821951,-0.05841854072604116,0.06380790410142534,0.003751094978602667,-0.02973509703237099,0.01704535402055348,-0.04581104597563003
BMP3,,,,,,-0.001881597446428908,,,-0.022363343646768334,0.049459445312925225,,,,,,,,,
IHH,,,,,,,,,-0.020472928391509587,,,,,-0.02134272968324943,,0.06621543717239196,,,
LAMA2,0.04312998638526229,-0.04990024923042249,0.03239446267605003,0.057097894452489355,0.024552419773030354,0.04430006033944209,-0.11374656431646112,-0.008452547667899865,-0.0022046947051018043,0.003591464229393826,-0.05207325367900099,-0.05996653383522515,-0.03779969181586384,0.07445439709024414,0.016237241969382685,-0.05641263331015862,0.01643619484370643,0.03885056372051743,-0.058156637208739696
SERPINC1,,,,,,,,0.014643462012396777,,,,,,-0.017496419582308506,,-0.017543459422216207,,,
NRG1,0.026986894950312597,-0.00348863355984921,0.029221239665469367,-0.02709439551116384,0.007560514845737378,0.023464934710650327,-0.00585409637117932,0.02458165568553478,0.023640399809280205,-0.009927925684470455,-0.03544534070318687,-0.01359684114290221,-0.03818452051043024,0.028874922146240215,,-0.028369038178235696,,0.04629503665790026,
SPINK1,0.01475493115873347,,-0.04221290998024383,-0.039901568613345824,-0.06186625510716133,,,,,,-0.01754925231999876,,0.051290583647101366,-0.047776708034581394,,-0.0038542837756864656,,-0.12354562017883151,
EFEMP2,0.02835996009184191,0.02324368023963939,-0.008970238452628532,-0.0008684871341484637,-0.020759897164567918,-0.03947252122168666,-0.12407863143525652,-0.05115323134890072,0.01691018098639325,0.017655983151494428,-0.10367471444065879,-0.021926914424480443,0.05744428603742194,-0.06914486367012818,-0.0177963239923057,-0.03402989102894226,0.015995988981792653,-0.005921133192169115,0.04971250678314123
SELPLG,0.05222067114254439,-0.011643652705541102,0.07816173570058585,0.0607580137330413,0.04716209150360681,-0.0067752491956955966,-0.07036763724452376,-0.001161430214075192,-0.008596633714237328,0.04714147409859624,-0.012900019916021197,-0.050730308029401754,0.01249217606173765,-0.005997262721273585,0.06575356823862415,0.013748006326307355,0.1739543594057606,-0.02465820384666814,-0.002396678299630023
GDF6,-0.009373409765458852,,0.02881035052233327,0.016170702346194405,,0.004876329171924095,0.0482179936984852,,,,,,,0.011343789100483073,,0.07458673556969936,,,
HLA-E,-0.006354384434355122,-0.053423533011906284,0.043638890408961975,-0.040543061886047574,-0.0484146082171994,-0.04906187955338431,-0.17324120653919398,-0.06415978770421545,-0.02401061417570356,0.042591012333857946,-0.08056664491037056,0.02345772181133931,-0.01168186633536429,0.055557873120026816,0.16178691555046054,0.07370910050922272,0.031089523299656904,0.09197405913699086,-0.0088783515837761
PTN,0.026012205794040177,0.055088922958845515,0.15928676775063447,0.02125577997528114,0.06301205760466319,-0.09096253212679727,-0.17233888650497434,-0.05952826877807907,0.025361607914136757,0.06675277626699533,-0.17854596004529022,-0.07175531258089052,0.05228600405933661,0.01624205265552882,0.01525449309676603,-0.06047033774150168,0.027256165696686697,0.003315236382872605,-0.06345436898768887
CD274,-0.002678372601182057,-0.004281577649581188,0.037379495760231175,0.044624687203505355,0.01782593445757373,0.022243116448888354,-0.06819100154976926,0.013477709400713004,-0.024932783114500028,-0.04159265098679952,-0.028881528014457654,-0.09209296257518153,0.058422938826351065,-0.04079974748376302,-0.03061854723098203,-0.017196122223859706,0.011748351737065423,-0.0032762933427850425,
FGF10,,,,,,,,,-0.023483937991347202,,,,,,,,,,
CD14,0.03137074265768855,0.021931853346131264,0.10980151531964608,-0.044498487011860884,-0.05824856161554524,-0.0628245184452855,-0.130531469400489,-0.004869068025524596,-0.013154080377989449,0.0930473291984876,-0.10199374947587325,-0.020425287289235563,-0.1123747370421096,0.039120705988204,-0.022393427624715655,-0.03431724100521574,0.019369998010668427,0.006925008724187401,-0.04512918086460632
SFTPD,-0.022754964134807692,-0.03258650084739944,,,0.032551385456582226,0.09262681848780771,,-7.963329550837671e-05,-0.0004881893070199939,,0.0284603251168473,-0.04570055504841995,-0.04479179220832254,0.03873113210632722,0.022624221137546013,0.03516507581054033,-0.02662344982548625,0.04425090786425212,-0.03741367595447983
SLIT1,0.057389241504406406,0.023727250291157777,0.1674966437004367,0.07327135408371659,0.11146442123213515,0.024144934706597156,-0.019454571489842056,-0.028346282325122946,0.018596420946352023,-0.05248595105162006,-0.0006165452660057856,-0.04068726876630914,0.10753291634065403,0.018003056824907587,0.047335074561523326,-0.05812515681154419,-0.005653999302854694,0.15205467340647036,-0.0005497495653911229
LPA,,,,,,0.025616831867054164,,,,,,,,,,,,,
CNTF,,,,-0.015889100601023103,0.01190174716093547,,-0.02346313204409615,-0.01479130466900228,-0.021019284128690502,0.0467989891157761,-0.020376554696507926,,,,-0.03428526628648787,-0.01798322603205901,,,0.06874027281596126
BST1,-0.0032468421970035188,0.007972212680308526,0.024613887501526092,-0.013865198189273016,0.03550248486014656,-0.028725551126120658,-0.07727386280300516,0.05237954287270767,-0.00035622550168677643,0.032755073054702426,0.0021016139725392184,-0.018966830024359106,0.022434118886313505,-0.027751208232415142,0.06387273134642331,-0.054484113197755264,-0.04919135511169009,-0.07010318771509953,0.061728563843954906
AGTRAP,0.0645812253722676,-0.02383319735255819,-0.0037124519226047837,-0.012692359383155358,-0.023104991769163103,-0.040796971432531796,-0.12108131908643303,-0.011912566642440371,0.010625781767212303,0.04480324440033606,0.000473222258967003,0.009016113256585087,-0.0630556312395369,0.05551439802332272,-0.05576164791174984,-0.003229723106774625,0.06141602142425007,-0.023108708603859242,-0.001570230711615973
LAMC1,0.03390075261911615,-0.0065096298776632835,-0.06604044505269428,0.02519176230655298,-0.007604070500140574,0.026790796252303583,-0.13728990257538218,-0.05035398179822865,0.013055129931956115,0.07707833593473215,-0.09249715419113101,0.04899487603359257,-0.04404441390495921,0.03434407773053172,-0.028272761825512006,-0.09593616520523841,-0.0310729161124592,0.10734984263226237,0.036194959551830025
