,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CX3CL1,0.0376416726395201,-0.0370236074694421,-0.05304995377098781,0.042242602537294574,0.03282500521838691,0.047961195446359135,0.0649978508824651,0.007552563999517062,0.0063413535909710265,0.28742967953002935,0.13416832502329545,0.05480583071462469,0.07164881328387403,0.006765495594076019,-0.015496658602311184,-0.03081517512689154,0.09274750944602711,0.008297406770314543,0.07209126993649193
FGF1,-0.004470609591520252,0.017645599918378278,0.005259407971474592,0.0487825058129687,0.1264713184130069,-0.06677263800541132,-0.017970401335573278,0.027335424509187616,0.06687314580288836,-0.15107374919757707,0.19187128383097773,0.012067288538337724,0.019205320396738466,-0.00957833371230347,0.05023092118058413,0.14331239990985326,-0.01074249320393921,0.252837355594231,-0.11914114274408073
ALOX5AP,-0.020392050659167202,0.02114846713994617,0.021944919435393756,0.04151531932328685,-0.06509698214895855,-0.006131601005139934,-0.23844948017390605,0.03812899315249408,0.07662110428427994,-0.39665647853129293,0.048767143212375096,0.025203013984720597,-0.007197979614556846,-0.040453308754556834,0.02221327701850184,-0.07288063409717861,-0.004587997009111394,-0.10340076124395008,-0.0773729819919201
IL1RN,-0.01921152486317729,-0.026099979688131734,0.013312573690434456,-0.035313111889930054,-0.006155266649450003,-0.008100966301784302,-0.04172002207930742,-0.04644566009089793,,-0.14089374282143194,0.006337664489903311,,0.06537284527054567,0.024956381242010356,,-0.01631101679403432,0.0015280079455089021,-0.09839461312678617,
PCSK9,,,,,,,,,,,,,,-0.01829441187098674,,-0.016749341955899423,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.017541602596310074
NPW,,,,0.011987118923968837,0.09340258803467164,0.02860593793504253,,0.012591176558764612,,,0.0138649164970049,0.0869714340815685,0.007390869991576025,-0.033810016877713976,-0.013389118303668459,0.04293288085010496,,0.03741037324297885,-0.031783510261448385
CXCL9,-0.02024249376206425,-0.013661700300589691,0.0030128014817650925,0.026182052842951976,0.03328788750910666,,-0.05045796305679108,0.02653745470373822,0.011278883386503452,-0.07484715452131821,,-0.048525036628657,-0.007949163451421696,,-0.024142176294127612,,,0.17527288183255035,
ANGPTL4,0.05245942053754199,-0.06696475804406737,-0.005461507494207242,0.023163183424486585,-0.07205740607002659,-0.07910637110521583,-0.05282363181077045,0.03600519458214378,0.022451892698621106,-0.020828349488777143,-0.0944072746992402,-0.008088519044954478,0.053457757384568316,-0.006735890779474806,0.029109238952688483,-0.10389882100774252,0.023183413671368527,-0.18279429342657266,-0.038269855711553294
UCN2,,,,-0.0165474637512365,,,-0.026705977884657308,0.015244746114695394,,,,,,0.08069017502009826,,0.05972804187751813,,,
OBP2A,,,,,,,,,,,,-0.002937587835168665,,,,,,,
COL4A3,,-0.025474744935449375,-0.025712349251788072,0.0394467352529352,-0.04570390833965474,,,-0.024130895630566047,-0.009373439897718638,,-0.050738577135956225,,,,0.048872274170439683,-0.026471099142315144,,-0.06875643354506975,
NRG3,0.06141001923734952,0.034751334188819115,0.07611271248760156,0.002070204904835271,0.03171536820509182,0.07085249596265727,0.19239211954423246,-0.031010928883237674,0.05168619176656516,0.2286987139390777,0.16796813119857937,0.01368190898528745,-0.05250949638767856,0.016190710878107428,-0.06469677196722734,0.004231146596091435,0.01090953056637466,0.1365416489634538,0.06978077463775405
IL23A,,-0.020768951987016292,0.08440558666911355,0.04043999539159201,-0.022882662699288722,,0.004736022774459958,,,,0.016034014738560625,-0.035133073577341155,,0.05288375799375691,,,,-0.05014208115030939,
COLQ,0.01997370179314272,-0.03988045803243091,0.009646723387434166,-0.03897063275252749,-0.03489565072257137,0.026102797811900242,-0.0461496500185712,0.027966977862499628,0.04459146769427052,0.037114857830456593,0.0037211062841416257,-0.02693832415142999,0.0601390243345181,0.036427780908521494,-0.026730047619026188,0.05410237177608833,,-0.00415153484540463,-0.058148378784977896
SCGB1A1,,,0.0440750065930304,,,,,,,,,,,,,0.07736044267612412,,,
TNFSF12,-0.03028383498212562,0.0763816660698795,0.03323011280750345,-0.017996571868247626,0.010813745009409896,0.044508073428132795,-0.1050154543589581,0.04673573765206581,0.0005409400616312339,-0.05922110010525057,0.031115771089977456,0.09657663642681726,0.028335619083987795,0.015328960436259214,0.02027863455804296,-0.04061704434692305,0.018611323241909287,0.1067509440513926,-0.026328803492734965
DKK2,,-0.021754483330340326,-0.022047367450343608,0.0006788100512942503,0.04885679825826754,-0.003610794325570797,0.057133542652559155,0.02789788954956949,0.032716618093428664,0.16119299098844403,,,0.06600089627991004,-0.0011960490837881776,,-0.022306187109453857,0.02489563382746195,0.009682952210260151,
FYN,0.014699509581563684,-0.007118644383228238,0.00713819660571215,-0.051122311098319405,0.005420583363362891,-0.13222032397566777,-0.14151997072318603,-0.013116687524800968,-0.0073998449724992825,-0.03972667002895003,-0.06841359258109846,0.05234560771570101,-0.012215353075623275,0.03573666662137329,0.06150854395202763,0.045721222553813355,0.040938396446777416,0.011684353507405975,-0.09458357077146017
ACE,-0.022817650817207432,-0.018875689729383072,0.003344156175420417,-0.05503421449422126,-0.034234611058195974,0.07301316538633865,-0.141712879043324,0.04368177274537088,-0.037246434939438015,-0.08393153777855514,0.21953893995043997,0.08033173856159813,0.05951194278401572,0.012174352756918675,-0.041906884137361614,-0.028695888672311282,,0.06465428945183603,-0.03214145091760574
IL18,-0.05831041265734457,-0.018894187623084206,-0.00046815582902646493,0.0045428502686556595,0.051102087127091606,0.0327806103928563,-0.15725642838280157,0.02337684866863986,0.03542757820432922,-0.16294275854181925,0.026996272392011748,0.0063039481708259655,0.03173875270734792,0.011978804589769852,0.06102217403775026,-0.010475843072445515,-0.020112406002845647,0.07065233597881981,-0.0718343852561104
PPBP,,,,,0.05723931129963668,,,,,,,,,-0.022399740175752674,0.004779277487835594,,,0.03731244676114131,
CCL27,-0.021867514288626898,-0.013774957161184528,,-0.007622484291389283,0.0477027816785951,,-0.0007152305849902198,-0.02624163872978105,-0.021987638954041235,-0.014518414325953778,0.015260322433201464,-0.05075047167471806,0.07438010333643723,-0.019655744504607223,-0.019281188049636522,-0.009869466200199363,,-0.0715065238059555,
SERPING1,-0.0481236298597781,-0.00799876758856,0.09153463031663647,0.014664841763649102,-0.06017023839795415,-0.010612653073765214,-0.20278694969668565,0.08702075387347333,-0.014376522114676115,-0.3951785733299057,0.13993053663322724,0.022043521845548527,-0.025611264659033094,-0.0064841352533181506,-0.04342034028165087,-0.016284010994172142,0.0038148863466428455,-0.04203176584948234,0.11427457354374203
AZGP1,0.05064845802783279,-0.007985366623976992,0.056083585071616114,0.03893466502683249,-0.06633745906066267,-0.08786174109879771,0.012772731117947314,0.03688911355130506,0.10189936043850645,-0.039212247305838395,-0.04742932681156841,-0.011545198174014087,0.13710627790044438,-0.06289304445996774,-0.037577361925447195,-0.07406214401516542,-0.09949742893682066,0.002202174109478249,-0.020722329470301157
INHA,-0.029974461457968192,-0.026420256510657592,-0.04240296717308211,0.03379316638868843,-0.01770243711031052,-0.028698053315756186,-0.052750411858733685,-0.046022491282300945,-0.033788518161140216,0.10709427331425264,-0.07656796590315447,,0.057043153077697854,-0.0009768368479414458,-0.027444288018865656,0.023881079179110774,,0.0559936773297167,-0.023447413413706923
SEMA3G,-0.0194281876304708,-0.020825917576001732,0.05147895684744417,-0.031196215879219256,0.02075470311517955,0.05774475954962076,-0.0465518456371415,-0.013076784920586094,-0.00952907306919991,-0.04202196029219769,0.06483817224955617,0.001237061373414754,0.0031723516944920263,,-0.0035779561842041985,-0.027788040906150877,,-0.06909892323797269,
OXT,,,,,,,,,,,,,,,,-0.01622797161489538,,,
COL6A1,0.05181796312729204,-0.04411979916137641,0.09637530963489542,-0.04117693240391579,-0.1382783003555976,-0.07608988920409442,-0.23327616994712086,-0.13435074375015094,-0.023641500977861277,-0.07739133840661419,-0.1326437962156759,0.0967624836143483,-0.038100822316598594,-0.09668344656004602,-0.00222696967517851,-0.15251471153207646,-0.03640228793960085,-0.18346136480658487,-0.018673775310485478
FGF17,,0.04308365970142057,0.027788154824129496,0.04457086721868849,0.09077310747244174,0.1541211271810781,0.029839799766469343,0.0613350791432492,-0.018208409172267955,0.09608890004024419,-0.0157249992780529,,,-0.037050511774880994,,0.0305637578524929,,-0.039851907796514666,0.14574144299684333
TNFSF8,0.057406743146059175,,0.0489232829884708,0.0066844460242695015,-0.01967493539360276,,-0.005450761843299854,-0.03373518899058518,,,,-0.06206088720023666,,-0.024305404186407267,-0.02877709538660046,-0.017255691474945222,,0.010224368077436688,
FGF20,-0.03161092583139903,-0.002410590309864672,0.01766148335075536,0.017903586491653786,0.04432324920854097,0.057975012695901114,-0.01854152049804369,0.06872650208615531,0.002970547465313432,-0.06825786631767748,0.04293540045614272,-0.010909765520506244,-0.02870684065597141,-0.026430072099648934,0.058459069205691064,0.02415197749075202,,0.10941531741616524,
ICAM3,0.02008992876732801,-0.05528027740058026,0.00833122166405611,-0.006196046689708926,-0.06727251117846197,0.01570954911819217,-0.0554757148884704,0.01850767521363386,-0.05829342751944846,-0.06858244305279262,-0.048829706361725136,-0.037224294014677764,0.000658679550198607,0.015303275486620997,0.0859959268168745,-0.049520204580689266,-0.009439341637156512,-0.025751500479439554,-0.08524447200828197
LAMA4,0.018982940924926403,-0.04104116657197945,-1.0535587451313045e-05,-0.015210237208914831,-0.07694029214564102,-0.04186493570191593,-0.200005462666425,-0.0040142217358461645,0.017101333151315727,-0.16467839955039915,0.15572630112664562,0.1026747728098616,0.0851391302165957,-0.05227105332709174,-0.06983166199620008,-0.10730459721290263,-0.032651430923943695,-0.09666095664161721,0.11009941774816308
DLL4,-0.0023668389033785764,-0.02980092524831623,0.0077173397933855414,-0.01994995523025379,0.020291132059966067,0.005700158869609814,-0.10713872183173706,0.045480408797926156,0.04401200971340214,0.02265675934941464,0.026017138136088594,0.08082063639081767,-0.016291816295770166,-0.04885125406438731,-0.019257472290691628,-0.06372520925273277,0.07328731261639912,0.026274715257175067,-0.011676149861157954
SEMA3A,0.07887281994430116,-0.040220242364855587,-0.01710055316305886,0.0013100437061618847,0.031033560318302005,0.12220135854465651,0.030799201056584638,0.02184870358133798,-0.0006869531401518895,0.2202886638534017,0.10723016765236085,0.012176050039447514,,0.0006290437572950004,0.014437578482139122,0.0016828578760422481,0.09740778391891787,0.0011598578887273329,-0.06789203158666186
RLN2,,,-0.005716323764068573,-0.02130276004536162,0.09193628528325067,0.00850629870779838,0.009785421380708375,-0.0025508084486689266,-0.02771251513494799,0.048929276730510896,-0.0385930770392532,,,0.035577812057034384,-0.039705532490969475,-0.018926671011880686,,-0.018747194204231044,
C5,0.04353452251759992,-0.04254296976624122,-0.012420230136027676,-0.03620391800341427,-0.0033659621749671043,0.008536899149564528,-0.12573071862681764,0.014427196331303372,0.02574077741836571,-0.028316202013458254,-0.06628348630658322,0.11478129214877844,0.026430287091182003,-0.006779297711471405,-0.11015526337003292,-0.0034317777403605077,0.04519176332062341,0.016941755580040612,0.0027258605975560347
COMP,,,,,,,,,,,,,,,0.01613256476231168,,,,
EDN2,,0.02813326233730485,,,-0.025875829226697494,,-0.057020944600945096,0.002727387835602141,,,-0.01759128286168251,,,,,,,,
C1QA,-0.10129082185371951,0.019085840799319475,0.04268862525686669,-0.04806577267409691,0.020422846012771473,-0.13013909904113827,-0.24482792449968227,0.0426795596782228,0.09731886632169807,-0.426202517058253,-0.07015051971046211,-0.0401496654904375,0.004942878712578064,-0.06008508247424515,-0.041758477647483555,-0.12657807716674704,-0.08214566116313068,0.1255070724001767,-0.14388784518951186
UTS2B,-0.020133369794082895,0.024342604048236113,0.01984262799328835,-0.0077242048645445325,-0.02157975098808224,0.030007213363118613,,0.0598571441489066,0.04998376088557653,,,,,,,,,,
COL9A3,-0.017674287407543402,0.04035915933501534,-0.0028882689959467242,-0.020531999040756116,0.05959135994146991,-0.006946225462463742,-0.1806484817634793,-0.07391314142865871,0.03022223444420978,-0.11180477352838515,-0.16261812211471144,0.05597823590252667,0.053200569003238815,-0.030870640697925892,0.04708305012636434,-0.09298836923670022,-0.05366276247448843,0.0516191394580254,-0.0709555348535512
DLK1,,,,-0.026619422474815097,0.08749340134755257,-0.010366604348887141,,0.049479654444356536,,,,-0.013722161751402145,,,,,,0.09941015738292702,
HGF,-0.0012534145300733782,-0.03840009112836732,0.032771112136155,0.03193240718645119,0.016230170326592238,0.05127828520356508,0.022594343091935903,0.043893505860945856,0.04599330937299574,-0.15430631220062338,0.016885935380613334,0.0007732421004944119,-0.034544416823143936,-0.013277325380083532,0.0055118676784366265,-0.052881192658080375,-0.008558954482184121,0.04586582541778684,0.04120096526941817
P4HB,-0.014074688490902425,-0.002073853330143445,-0.055898185613168686,-0.014691325638412932,-0.13517385144181782,-0.09128659404968996,-0.19944806731415265,-0.08387634340954842,0.08728520067307831,-0.20927039694309216,-0.02022579247580135,0.05925137773822824,-0.02888585267768857,-0.05790063099167275,-0.04019068782915471,-0.11830324725746272,0.11569859132100843,-0.20437601344049314,-0.11869768105210497
ADCYAP1,-0.022144195505522487,0.0033143028624432816,-0.04076348509940577,0.013686420582450596,0.06974441785380277,0.10683421594258219,0.041695368144800266,-0.006760305291109024,-0.07727294646527738,0.05135939544053929,0.055272606442130646,-0.060793364898211064,0.10311249624454784,0.02056747515417714,0.0021640533669149407,-0.0031298150745018133,,0.0019040187509201255,-0.0014927329471651784
GREM1,-0.04758808772207359,-0.00569945075017607,-0.006944245372411464,0.01379223540638338,0.05655862803159295,0.05697420417355464,-0.019663409754832013,0.02255469222210629,-0.042093243310487666,-0.16632065829142714,0.024373882514824568,0.019879970518761787,-0.006494634041982115,0.016301180580827388,0.026303158076675756,0.001994373183855305,-0.08212524716464116,0.10564150455666056,-0.053150679410739594
EGF,-0.020054924153014287,0.004637913962947312,0.023612720440634612,-0.01853137466129928,-0.029947858112640585,-0.05399453868506662,-0.046711151599490484,0.03960676470781953,-0.030386557371145023,-0.039223156887786985,0.0065120337059407065,-0.04598029915698369,0.04450571628421629,-0.02054948589667938,0.0004213311018085538,-0.02382951300182492,,0.022781557103520717,-0.012580789710178073
VEGFB,-0.06805307530553528,0.057957530269983036,-0.02001539514871129,-0.08857442496344724,-0.026284015117989373,-0.06337474917675902,-0.1627489647442805,-0.034134648080543395,0.022774203998729346,-0.07944715102713974,-0.153150855134568,0.015300105983919864,0.016092865388871492,-0.030851849228995264,0.0007588839329186037,0.01911018847629734,-0.028448525937539628,-0.07806938583512249,0.016719849994394197
FARP2,0.041403551212987305,0.011620441274468646,0.0531955768098706,-0.00591902840374389,-0.028777408069968296,0.06364273909337907,-0.1672563683744591,0.0066753729093518505,0.0021585454090933104,-0.06167170164804261,-0.002485765290264596,0.014291712904169553,-0.009627310283733603,0.04775142751284273,0.08503712987662376,-0.04806916578455471,0.04600769189790074,-0.09717781430200696,0.10562641653854754
BMP3,,,,,,-0.032939358753645495,,,0.029253103801479958,0.04432285084294142,,,,,,,,,
IHH,,,,,,,,,0.019818499467166,,,,,-0.022000860217884416,,-0.018696601647949677,,,
LAMA2,0.06309561002020624,-0.008040101544549658,0.038833341503439305,0.050153393154176086,0.0028287399996934207,-0.007819014850553703,-0.08290060551698689,-0.001300706290611487,0.006236333477014515,-0.013959260215272206,0.0032588296824845836,-0.031265280593940716,-0.007553910319275686,0.03984877862797554,0.0039560877328642,-0.08521979384226602,0.035665508077574744,-0.04864118027496418,0.021593017156908048
SERPINC1,,,,,,,,0.013504022989960604,,,,,,,,0.0012850251597961212,,,
NRG1,,0.018743724323503675,0.012767109632552327,-0.02207737236818547,-0.019523153754576302,0.18444208018877176,-0.02621782620915178,0.014213897215608149,-0.00966956064852491,0.24122502171416293,0.1923660167694099,-0.027128134404999317,-0.019145282927170982,-0.03541348768008552,,-0.0513872867919181,,-0.082469637175626,
SPINK1,,0.034159141596164906,,0.038181832024695606,-0.035184341138159596,,,,,,-0.0385930770392532,,-0.030988016481371707,0.04385112187875642,,-0.022695768992777556,,-0.08655626297472455,
EFEMP2,0.002533293431408797,0.04109082150390695,0.03210733120033546,0.01578904668918683,-0.10846308086983689,-0.0954070648413219,-0.16477500692918604,-0.06782998958329399,-0.03196758559598064,-0.14360651054026058,-0.0936641421743722,0.10211746207608481,0.034442168240386636,-0.07747318157910627,-0.0027170622151567584,-0.06417638930136045,-0.05512422060376002,-0.053144157170202266,0.13204047348430903
SELPLG,0.0023543649044611963,-0.007587639470726433,0.06431413851137524,0.04539038229165431,0.08267612058013206,-0.0003387457438645383,-0.0370215677095011,0.021659945518812774,0.03286211766239374,-0.07024788846505936,0.14257890997423167,-0.04771360394490253,0.06245400272295782,0.040810613496153024,0.07358715508390196,0.03275691861024214,-0.01382768799702861,0.11436883269241128,0.0067677236972260996
GDF6,,-0.026420253931708347,,0.013408956192318392,,-0.007178488958483657,0.007132517035150506,,,,,,,-0.007318462905943509,,-0.04497390349240548,,,
HLA-E,-0.05212900779268941,-0.011707165337813972,0.03927461103063562,-0.0482781928904211,-0.014356225132806056,-0.09050837005408664,-0.2632207995807504,0.06392629939279672,0.0256535135666238,-0.34701928776636515,-0.03647473010764956,-0.015485492688833447,-0.022465517712661386,-0.06096874243117898,0.026214232909041315,0.06833548527691848,-0.03094441429366298,0.0395669145936369,0.023166288699845813
PTN,0.07067213968875789,-0.001118304168024923,-0.04122690143199089,-0.02379612844004107,-0.02987024563109964,-0.09253685489760968,-0.23762799043431707,-0.1405931920207668,0.026591946190774575,-0.09387154636850549,-0.24247554399024998,-0.0014393444646750328,0.02933788395807483,-0.022199963396497095,-0.049031510789798526,-0.03643931583682786,-0.06418626671786619,-0.12707014099855007,0.004282271978426678
CD274,-0.025745231293576976,0.0630873132655244,0.07195853549297823,-0.03805678787411299,0.06742351902900254,0.05916677517774851,-0.0786964054457564,0.09004172412499885,-0.009858876000693764,-0.02943695031946007,-0.03443070889394856,0.09066679677652095,0.10595428176214292,0.010237846283081838,0.01942460645373709,-0.009889651014373167,-0.016614814411264184,-0.06992678658359203,
FGF10,,,,,,,,,-0.00715692400429659,,,,,,,,,,
CD14,-0.02663739787386473,0.010078464692155864,0.0497345038893782,0.016321805876263203,-0.1568173288132747,-0.18109071192054071,-0.16894232708504675,-0.0524003410536452,0.01799570253169132,-0.4371955871305073,-0.0955072547824995,-0.03649434138202183,0.05756987673639137,-0.04969266595708115,0.09216653987672842,-0.11008999711927696,0.027397675144544158,-0.1613789242208618,-0.08739294054296447
SFTPD,,-0.02511233772750108,0.013203184364734834,,0.04453872720440295,0.025998987616515503,,-0.005712180567686276,0.06140936112555717,,0.008010910213968327,0.046455378350768885,0.000799404375672342,-0.027012604048788004,-0.009982580584242633,0.010867388335331586,0.08683786866608027,0.04781427537474486,-0.07741364966123408
SLIT1,0.05815875815096994,0.03534460125727892,0.058219262379006646,0.002441557809727107,0.07510639680463739,0.11308778751001503,-0.04758189583385841,0.08308117244908231,-0.013844823495241342,0.37669585517775317,0.12575514095519894,0.024327908812811848,0.038266443412031656,0.051731621843411735,0.033642445461987504,0.0714083127651426,0.08863439171567844,0.13680427074945758,0.12140497698626045
LPA,,,,,,-0.009217119733200229,,,,,,,,,,,,,
CNTF,-0.025968419488337644,,,-0.016791415239451782,0.0754631085481109,,-0.05605731632456491,-0.00398294569466765,-0.00838004760904241,-0.12177508121155968,-0.04481068086876436,,,,0.030041315830221373,-0.018926673098945683,,,0.04917358824757941
BST1,-0.04227297416351329,-0.003255477310306417,0.04009640706433844,0.0268400145179816,0.015515478078037366,-0.07144720110887208,-0.16888113619507572,0.020977102123469926,0.03685100842963263,-0.043197614810488213,0.0010058392489412818,0.07733830476630423,-0.048104213342946685,-0.02421748347031974,0.05874020899186378,-0.02244941836709468,-0.05450776122237579,0.06820317695747105,-0.047966438533971624
AGTRAP,-0.016633570335045828,0.0428563357568309,0.033311009955716,-0.04400728184577153,-0.00793480180962227,0.021272142110409918,-0.15751620086141893,-0.0018863939846896066,0.012039111340595807,-0.1896148049201591,-0.017119438058581096,-0.02081223077475914,0.00027804932445479327,0.05371820924121109,-0.001909841334846877,0.017189903436722477,-0.006551865767792292,-0.11521172217801184,-0.06392637549968715
LAMC1,0.04865485842407288,-0.07555591540271234,-0.0444258790466205,0.032280160506394005,-0.10264584774883881,-0.06184963300185539,-0.22100221498579953,-0.08767072284048315,-0.0035510755833174034,-0.04360040489035709,0.014837345185920201,0.09524905932679781,0.0007335324341200794,-0.0627523020555522,0.02016684517865619,-0.05901165365032325,-0.1276223345599897,-0.07423017955294453,-0.03226651647311275
COL6A3,0.036401845279602385,-0.05471404620218994,-0.01083299865027386,-0.03564023531930539,-0.055483737324226325,-0.07902422418072198,-0.06343651076065562,-0.033955708846865704,-0.052775440188142515,-0.10703625060388375,0.05211465238700132,-0.03793224622841076,-0.008332808843790587,-0.0783377142654475,0.003216923984322751,-0.13363990712190668,0.006638855984152244,-0.13140519566542097,-0.037586528973907865
FN1,0.0597796683901632,-0.06051630338569753,6.736982342932886e-05,-0.031787604437506826,-0.14811106357660964,-0.04110522293902089,-0.1948106496742699,-0.05114514369463027,-0.024824719287376482,-0.2237210200785809,0.08971897930271545,0.09284569741718764,0.034550594580480314,-0.02340901878062008,-0.06971432663525934,-0.10805356814533724,-0.017213263974599675,-0.16984105970010088,-0.10954964656883509
MIF,0.06303613963290197,-0.013614143774990425,0.013282877192364848,0.008559533398578878,-0.01545969099098995,-0.05222017141178368,0.05224944980476549,-0.019143180678366525,0.04975635616135852,-0.06553576236440598,-0.05298499085982907,0.0012412895760561106,-0.02602107865878354,0.008853345376343157,0.018264320405640314,-0.09889210473466047,-0.11411396050517482,-0.08743717827388559,0.04596550688036254
JAG1,0.02347475585088691,-0.018389499643490553,0.0006709558941935135,-0.03557808299025,-0.033756638200346786,-0.058374865213952,-0.1993241440586353,-0.032187434703142476,0.0069206967258248105,-0.08702391108839096,-0.11421797960410605,0.02972287108021272,0.008225048656835331,0.011730100486536926,-0.024212281377152263,-0.08462416453033118,-0.0781280702991941,-0.16448408826497105,-0.006270208516993973
NID2,-0.012018954764501833,-0.012991326619707802,0.025312363421744574,-0.02573194082256607,-0.057905494744502996,-0.051137913683388395,-0.1391284763613401,0.02468147037055851,0.030123309709171008,-0.09242442839425814,0.1169890306299165,0.08391368445490203,0.04266658173801012,0.012771430418262224,-0.04946352444834022,-0.08007761618136637,0.005726193283926678,0.0540522520057642,0.000909269287014438
EFNB1,-0.00668371909786263,-0.029815391393128585,-0.0204220941428322,-0.006283222359510847,0.035180557981023396,-0.06276081471711734,-0.05303454200714723,0.011969350047925514,0.06513558320954745,0.02621065487168471,-0.06624197192104304,-0.03355277623301309,-0.017044690031592584,-0.004427331942390584,-0.05269593480872206,-0.02931302059242706,-0.10528655141025785,-0.07602888386614641,0.040374951516431
COL4A2,0.038457991831996635,0.01971824605275502,0.002633726617682017,-0.031829214186921695,-0.09209044287682787,-0.058699970218208025,-0.2047667050694959,-0.042524355713583886,-0.006520141361608403,-0.20158827612292451,0.09210396115668293,0.07202624777194931,0.007261265533620101,0.027655224142175007,-0.07272537251396659,-0.13627873598141285,0.07619771481014799,-0.023538684056858387,0.023366822363977732
SPP1,-0.0539161809330895,0.022868312527575107,0.13144877767200885,0.0858937739991769,-0.17567109683313778,-0.11953228755273916,-0.26225510254690176,-0.04564435299063705,0.19004325632171934,-0.40195901552904156,-0.12898889602344155,0.022808667059864552,-0.016661545239973694,-0.02226678786661032,0.02323701027036273,-0.0946521086456819,-0.05235757688688234,-0.15508818824204412,-0.07717311966032023
PODXL2,0.042341766121470496,0.006229326212786425,-0.010829249135011949,0.008999508649300447,0.027285149316145507,-0.0064430496181538495,-0.057805879814997733,0.05054064134536504,0.053771197503668405,0.13437837221093338,0.06192211570844849,0.05479634994451535,0.009045209381307874,0.06841453112451697,0.00492124957724403,-0.11076144333395653,0.0207204948333707,0.10549395592347346,0.12059904476645363
IFNE,,,,,,,,,0.06251042122958937,,,,,,,,,,
FGF9,0.01607360748040394,-0.01505580300824122,-0.003918653325038952,-0.004258720013014869,0.185829383258376,0.0802502991791961,0.1259628333357499,0.010061073345351272,-0.04554199503227301,0.2138009873144276,0.04908209916333818,,,-0.012631765437254574,,0.08624701587699006,,0.06642745089050238,0.18231233398071392
ITIH2,0.04362308559880268,-0.026303653685873025,,0.004448985466246948,-0.029986037074426954,-0.011389074811480278,-0.03983943792046466,,-0.016074304976573025,0.0064600653166559385,0.07998898656114493,,-0.021831164144498677,-0.0483510924395585,0.004195119538838889,-0.09419169806801164,-0.07299993118787906,-0.10967924049578975,
ADAM10,-0.06339563679229364,-0.03348233533696529,0.013719884366762563,-0.011316556803390346,0.010959453045935931,0.022221192486455432,-0.14369542853242098,-0.016191143419790176,-0.009997978194801945,-0.1129993027624189,-0.008101307521872247,0.0013633592134756282,0.0707350554506345,0.025446344877843346,-0.07427491695195643,-0.04340300876171198,-0.04782521363754932,-0.04478728222280968,-0.0022815751234723245
CFH,0.0805205225734918,0.011997255934016448,0.028387794261404174,-0.010616512331057851,-0.016583590185207202,-0.01573203639560866,-0.1130869456045965,-0.007459518328205328,-0.015855425367349556,-0.03022249850691292,0.012573667083312867,0.06477029764602844,-0.06835687082864716,-0.0033141580094407782,-0.03339802443855896,-0.10481707464113013,-0.033957135243504306,-0.05900832924255607,0.0043756634539506775
COL4A5,-0.047091883451588774,0.0062802929060468415,0.030686009212741932,0.0027707350711999707,-0.05726983039222612,-0.0021711102273547335,-0.11240769392931861,-0.006841341400296509,0.01898119473782311,-0.13951463773083686,-0.030673832116719448,-0.07640789842519342,-0.04735932556437789,0.006188125636024905,-0.03156948105464131,-0.023022073290512153,-0.00028408328423662325,0.042693794973532866,0.07095885851014176
LTBP3,0.03480968154712647,0.011431336208129883,0.0290166860270422,0.00970481174879822,-0.010190263539750926,-0.05923525357604532,-0.10374628694755074,-0.03872075032138083,0.07952051638845913,-0.00015052695308382912,-0.06820446765193322,0.05545653672767542,0.029512799452341577,-0.030840909287871646,-0.022870764678948295,-0.010541162555296706,-0.027649838478125938,-0.0008962415125248496,-0.06501196862251821
GNB3,0.016512688229765336,-0.016395554928660017,0.050299177997748294,0.035356165044017895,-0.021552538421405594,0.0015717854843246952,-0.07398142247045073,-0.004065355187851659,0.035850710867295396,0.11999363935344713,-0.07474674806997249,0.02811374837575654,-0.07508825563366334,0.0561418734184686,0.05084025231995373,-0.04849787459540739,,-0.004424533791171744,
COL6A2,-0.016540029058624655,-0.044196231155378976,-0.05826181611286864,-0.05426755754121459,0.016802391009794592,-0.056712703508105915,-0.17994689697042018,-0.07413368408738567,0.035511782670341496,-0.16381827121824952,0.11779761865198991,0.05391527701971432,-0.07377908786028588,-0.1009112186975335,-0.03069873469972803,-0.15856378221453968,0.11711541815682086,-0.20671277482905936,0.004687783577850794
PLG,,,,,,,,,,,-0.0986816772682045,,,,,,,,
GDF9,0.048349518206399315,-0.002616327214725484,0.05458024812735642,0.011958502124094115,-0.010858465023425494,-0.04272054959517802,-0.049270333999746146,-0.04472413361404547,-0.012489558525513745,,-0.06685569452494669,0.003863948191173686,-0.040683053088984775,-0.02099531653432032,-0.04152360434510661,-0.023380797492476752,,-0.06009095740493413,-0.09027132028940467
NCAM1,-0.004809737220166954,0.05975200868121239,-0.0598648075196267,-0.05284810767294483,0.03472968340555014,0.06015845548005168,0.0366134434153061,0.058553666817826436,0.02069359162604799,0.04540274679446176,-0.001467444641813893,0.011802876797766596,0.04116844876928033,0.06700836505311326,0.07084869130032438,-0.0837562538788209,-0.0020768676775818774,0.1872551628694274,-0.05829319652658301
