,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,,-0.017886198363639957,,-0.010950155594941634,0.09415253050206905,,0.18113706501302435,0.00949759733823528,,,,,,,,,0.058030253357678974
CD58,0.008049251839488255,0.019833382781894816,0.010003773450382301,-0.02035056932586212,-0.022692329680100546,0.018795701754178495,0.03775037906103944,0.04369277727826191,0.01290710904738287,-0.1098879430421988,-0.0031063103632786157,0.033462869412739134,0.014167737116889408,0.012743851482432794,-0.0700742931616805,0.05888019946513008,0.018986617746729793
TNFSF14,0.01926078961970046,-0.01802218874935618,-0.020755752026443718,-0.029237490576097234,-0.018496621159697482,-0.026135753406512106,0.03998861111194756,-0.04172660841013918,,,-0.03569517633606199,0.0018911697577671238,-0.01291726349507677,0.08445942132293938,0.03719696177215196,0.019817157659532,0.025279264404705105
CNTN4,0.0156377421617098,0.0011363658501086717,0.16440380579171543,-0.01967939964867187,0.002091054008529664,-0.03504633739813887,0.0051797078466784,-0.018893970199930558,-0.012096522871135914,,0.013996931333471307,0.007423123775431074,0.02668830139968988,-0.026190710982046946,-0.02295160028767214,0.0075241536225202806,-0.04547844473978314
NTF4,,,,-0.01385146729467109,,,,,,,,,,,,,
INSL3,,-0.016022732674480532,,-0.01006414822460361,,,0.009608684210372432,,,,,-0.022004363196078833,-0.016278787299985848,,-0.024508704096123383,-0.017386563221691534,
BTLA,,,,0.05523415812975553,-0.01422047542873501,,,,,,-0.0335394119715538,,,,,-0.029797116485826433,
MFNG,0.09799335872479607,-0.006393715054416606,0.0030792656806375314,0.059435778988277906,0.010319156196060516,0.004197111905704983,-0.008918448792823776,-0.029076087711417918,0.07945742779315157,-0.07201644500424288,-0.02903344939418723,0.054781549388211496,0.009255895440847267,-0.025651942197620778,-0.06463816597901297,0.015565457937271413,-0.026689051053531955
ICAM1,0.06770041989956498,0.053475994357011794,-0.008408278902216695,-0.005427656302259011,-0.02041627999320497,-0.03457397587912056,0.03925182416654642,-0.07359862500474193,0.03469807062238771,0.01965753371078389,0.05389232316537384,0.0486061659420341,0.027273849588398517,-0.004131287069263983,0.008209498043716774,0.0478324129329892,0.06736709741810286
PROS1,0.015484225210053618,0.02134858727711332,0.05459945214462501,-0.0018514739219123268,-0.023456729106340536,0.03625475111071795,0.03771569013532928,-0.0005799148189826245,0.011043289936000995,-0.1371257980008368,0.06955007265946792,0.03537798379230019,-0.035921077742932433,0.09378526224436137,0.032304597769067786,-0.0070226432533372265,0.10141450622857842
CLCF1,0.007889422678306992,0.010411996175974172,0.018410261409380926,0.032181199027933274,-0.02129456745645391,-0.05743869972020265,0.043798284199804,-0.03369556509904731,-0.0021334827309944103,-0.010215610632477334,0.05092931683041243,0.009963539396976426,-0.036071516068278124,0.1447715098682783,-0.029272851918890497,-0.005377968488117361,0.04521676307086851
PSAP,-0.01007164969263249,-0.02395685091427218,-0.007757321116989968,-0.053695504237792145,-0.006868549894843831,0.009849709016751501,-0.07106554931368458,-0.07204608515304986,0.015252385821396371,-0.07072059242496469,0.0823136710260011,0.0625398621820638,-0.004923217016030434,0.10735879783952383,0.03519327782988913,0.024346583027245208,-0.01700168613316805
EFEMP1,0.0071969277174911295,-0.030514826389694095,0.024643155387023555,-0.039646883034468304,-0.05327084664908949,0.04279062023765773,0.04320062194795662,-0.10053171518100416,0.04928563367231165,-0.007142762715752166,0.06686043568360152,0.021637000257457035,-0.07166259693776779,0.05814042512962317,0.07745705028145487,-0.02926384377156842,0.06344997583995829
C1QTNF1,-0.04168229341701812,0.015268503871248996,0.0009085744217330723,-0.006738492624245113,-0.007365604878248495,0.01545309772121595,0.014436263698659515,0.05525473044619947,-0.006872423394966256,-0.04618148533074162,-0.022432904061729833,0.10331816030016239,-0.04269897778166109,-0.03756266163135919,0.019871194828574135,-0.04292945860599535,0.11881275344354542
ALB,-0.03573626456778493,0.029434807389910167,0.0677728456227645,-0.017867458336868498,0.03281499720421098,0.03482515765720025,-0.015976881872859706,-0.039880140253033915,-0.008147691618451563,-0.051826911204690476,0.07361657315840582,0.022690003820472922,-0.014885931432498814,-0.004848156460220773,-0.02205408158252729,-0.022821740932255304,-0.026215962600459303
CCL13,,,,,,,,,,,,0.044271445569640036,,,0.07175930462206216,,
EFNA3,0.023457118920996774,-0.07065921929739587,0.053038919446876526,0.02747837908546143,-0.0067276710290870515,-0.03120242217946492,-0.003949672544949802,-0.004416379273137991,0.028425206044787713,-0.01668529042312065,0.09813622552773775,0.04158997267235682,-0.0027820327947132113,-0.011324184033114498,-0.008229124518039909,0.07549748190220304,-0.05685312555048745
DRAXIN,0.13188579257816269,0.04552658388541747,0.02560292882601661,-0.014205199809919281,0.04806160681487831,-0.010466337946678951,0.08036693706970298,-0.020054669086783966,0.06017102518879488,-0.026067995231045037,0.10945041182582047,0.06929954551044683,-0.005850194330588668,0.008649086341965175,-0.007151212809157575,0.02568283408182426,0.04722384529962465
RAET1L,,0.0408191424838181,,,,,,,,,,,-0.016479382743937177,,-0.0038909946130937364,,
NPTX2,0.056836288450337225,-0.040594609105604994,-0.008192270043604729,-0.0031104629931237608,0.03837377375928271,-0.047587880548718105,-0.09323512019616809,-0.05393011275438845,0.03147038646675124,,0.02269714199232924,0.06656257000760495,0.0204776619716882,0.051598196409731824,0.03193311802336202,-0.012790913531950542,0.022139714625963404
FGF11,0.011215612323840825,0.02006864429285037,0.009911175759197907,0.0013132306659738929,-0.014641658503304806,-0.003089768362268628,0.03220322045324574,0.004164683978314505,0.051346774385895334,-0.06237147581931866,0.044697850472271705,0.062383645483502614,0.025833969897284308,0.05629245351818953,0.012235059916296163,-0.0010619842859184935,0.0036343051679591483
CD59,0.08398263959416334,-0.03093428598354004,-0.018204202833296594,0.048517144544211806,-0.0010589763866804872,-0.08425247208861236,0.028143336886569663,-0.025649908716950186,-0.04097777251255902,-0.037080965079905076,-0.012171760727497965,0.026367223399510944,-0.019008053345106378,0.008723782820610598,0.0580075175400452,0.012565454789212057,0.047855043027926134
COL9A2,0.021142819486318184,-0.06470671058409688,-0.00367423635346505,-0.02898181086020245,0.03119959800837515,0.06689790501082195,0.07537670673614617,-0.028471807397521885,0.040295868401434565,-0.044921605101059636,0.06536319908734112,-0.002986345236288825,-0.009844248433228397,0.011232184204870566,-0.046730087503483196,0.06182113626557925,0.0378600822429834
DLL3,0.08933493075166762,0.07199028559990629,0.0346552768559562,-0.02209757558952941,-0.034200764296959396,0.011856992505924119,0.021991816763976064,0.04294089633820181,0.03469917395687676,-0.004886030161308097,0.016664931649341755,-0.05840959875890103,0.05418623826973531,0.005792607717799622,-0.06118685802801073,0.04694659741338118,0.004851026488189612
FGF5,,,,,,-0.016753844765037402,,-0.014089040223869517,,,,,,,,-0.00918087579135208,-0.015439743347242593
LIN7C,0.04088835822637391,-0.017639055684390614,0.018870781487628087,0.07340052401295122,-0.01212918653399488,-0.013211052908856071,0.01753556904819354,0.12323830914524823,0.03047964258957886,0.005786981123370515,0.05406394563300635,0.028311327152272074,-0.03829219755679846,-0.028775306989198782,0.015196895527558206,0.03648219835716558,0.048814349614496766
GDF7,0.04460677427658394,0.06766577964692702,0.05669526567611459,-0.01795737866865625,,-0.0299698904318803,-0.033435819578916344,-0.02589784734018085,,,0.11220327029120333,,-0.014126929466306256,0.040410992001415964,-0.01992414586978242,-0.024957915660185636,-0.028304855268910228
PSPN,0.005363098822938945,0.029873054198472082,-0.01004737390133268,0.010131311410674722,0.03256590056254663,-0.017702389457747523,-0.026342996986392364,0.01526442586167671,0.03327114029512514,0.039251283288566634,0.013336211731349076,-0.020848993246376787,0.01292077041009987,0.021869331188004618,-0.06033463242501385,0.005860366279665518,0.04207166018253933
ANGPT1,0.03146454565642806,0.007198550625636833,-0.0049433247082335,-0.01454927763953872,0.057642488472070694,0.025616994645359416,-0.02756032394134975,0.024977395596477804,-0.026687157393027787,-0.03644267770218087,0.050413378248648485,-0.007788813185447298,-0.030230988788249525,0.00836759326141108,-0.02354962351000713,0.046031079739113114,-0.08606536221633747
PNOC,0.09015832892974844,-0.007185529083605898,-0.036485524856529325,-0.01473303804987339,0.03251901735357937,-0.05263612787064584,-0.03997327454292341,0.050594986175372364,0.007760795274885098,,,,-0.015022638934492964,,-0.023620888694718505,-0.018458098382722322,-0.060974676116505686
L1CAM,0.07924690060950551,-0.023159681686938747,0.07437676360372683,-0.01922160342091902,0.019497031467551152,0.005217813674744705,-0.0012605446827495036,0.04616903028028503,0.000255750693598587,0.028137611925468993,0.049058714394019876,0.03501954956657817,-0.05511408855950747,-0.0333172239558506,-0.04557229598904089,-0.03870763173205151,0.03243059678275979
APOA1,-0.01916022724634979,-0.003494454325925115,-0.024144805897692585,-0.015673248035474315,0.07603210057190926,0.00016582266721263541,-0.014511185806079688,-0.03754876986547655,-0.018520043801118564,-0.07710449373548638,-0.04880870418859029,-0.0008033711229661678,0.03662969549711617,0.022905359495650833,-0.026008026654591856,0.018569488988216826,-0.014445632402445117
PSEN1,-0.04169864578844723,0.008604260507020045,0.02046096912499034,0.009308205327978861,-0.01971183963647346,0.045470039474591585,0.014796601529316805,-0.042419556653934674,0.030519029455442957,0.08062729554844993,-0.06026485072907757,0.05442873318966628,-0.027017987210001614,-0.07187114130456912,-0.04198362421756003,0.007082394880432026,0.007207063698735253
CALM2,0.005673486730357936,-0.0035612055132002475,0.05428123867913452,0.004628026501642189,0.0457279074429635,-0.00684671237725273,-0.06747438794294787,0.08336023544171575,-0.015380353154009579,0.03935083494914225,-0.03706246106444041,-0.014261821611873636,0.007006971373133708,0.011170596554606862,-0.019800981727864226,0.004823358438278971,-0.06820647085331806
CLEC2B,-0.04092313259043839,0.016941590019220912,-0.04859780053955247,-0.0470963158886108,-0.05844877522712784,-0.029305003971585992,0.0014378829475955562,-0.03481865219523328,-0.003783301788962763,-0.05704367525739445,-0.043071112660714186,0.05347701559480254,0.027736159539446654,0.06339607494002385,-0.01613593484162362,0.0543776118963192,0.03216964197294641
NTNG1,0.04192252193367966,0.026583328452382805,0.06218135151236066,0.009881376443315704,0.007080201074413319,-0.02763226396631471,0.03280522316768901,0.06990197540746462,-0.00775958533224958,-0.03583418049969185,0.018371788571705624,0.0295876401855357,0.049781747139150144,-0.005921998441248284,0.026062443554783588,0.0077063749377317605,0.03299864124098326
LRIG1,0.11531201945661985,-0.009805717928429712,0.04848858474262688,0.006031418972208176,0.021197372451585966,0.023660574782475807,0.02867688444595766,-0.00749131589884955,0.005251474084653837,-0.05240269567901508,0.16106891394421377,-0.025873767376524345,0.08536321713743909,0.04362970546061429,-0.014647203884878371,0.02734413038395082,0.0283496907180683
CPAMD8,,-0.02507735613917308,,-0.011904091543917503,0.025028326178015398,0.21529790094298146,0.03527411268888854,-0.015248147816125341,-0.031101883958082187,-0.04619553304047132,-0.06518533246106184,,-0.015870464357249085,0.03413401140847135,,0.07382004305834715,-0.020070263824312817
GHRL,,-0.0011336234734815878,-0.022114113705121067,-0.0317523718083864,-0.029330315213057224,0.0782303544432676,-0.012030581507500289,-0.015713308336947146,-0.021491452634488543,-0.00020847557017837144,0.04884671297478126,,,0.007909596758174332,-0.003752629691073758,-0.044325280066185115,-0.01769214639311076
NPY,0.017451832136480647,-0.008339840754408348,0.014503170979223589,0.012459551928587328,0.05197776553583813,-0.05841275191213543,-0.007503570105646625,-0.03441437158628203,0.025776819857819936,,-0.012745743263539383,0.05031219518588061,-0.006816091654609834,0.017609322951061032,-0.03760816397562211,0.03850731307808968,0.00028421686056211956
MMP2,0.045125191426679194,0.0221513260991028,0.01952588895208597,0.08763023868744503,0.051521657020597175,0.012353097429717175,0.026941278471638942,0.017597136810736137,-0.030865106101030704,0.036449584133266245,0.07815510064694596,0.016027311680958143,0.02935544135472981,0.02307765776953523,0.049390791997132345,0.0017387535836011058,0.04421797911493226
LHB,,,,-0.010367564734636698,,,,,,,,,,,,,
PPY,,-0.005170089818131818,,-0.018046906469724924,,,-0.019734951060066227,,,,,0.1508060376690147,-0.02061597655531358,,-0.04369666608649261,0.031052337034906306,0.020216246587082563
ALKAL2,0.05807845298821465,-0.023407775954370665,-0.013994253657569353,-0.010216940189667402,,-0.017184504816082816,0.07810596121196825,-0.0554118422491101,0.009644214021187992,,0.06463014038454815,0.016273140317800125,0.039786867755678884,-0.036816774638812354,-0.05659379644406116,-0.00022165206151146056,0.021719825872354482
CSF1,0.011662917992246039,-0.0339590705072399,0.053909683942903505,0.003791519622375459,-0.007277897505259046,-0.032912405502659635,0.029180913091356054,-0.024185052243848548,0.025998370080930738,-0.05796484271156043,0.0557947627721706,0.08652681500889804,-0.025514650370674553,0.02624579666873728,0.038024351346704184,0.04050691916628783,0.006849166197826759
SEMA4C,0.04131307446049333,0.024069874227356916,0.05703649601149425,-0.012111512569271246,-0.02689731960424004,-0.0805921056692437,0.021461722318846452,0.018091885202418265,-0.011085309649659883,0.021144888729710546,0.07647299200916234,0.019900764951436792,-0.021009090059528533,0.0058757471750491685,-0.016771055465654054,0.07708011396561693,0.012469753392500492
BMP8A,,,,,,,,,,,,,,,,0.05101235472877605,
ICAM2,-0.025245819102253594,0.01728847153626969,-0.0015302026444718251,0.047538669580864445,0.004009815683862611,-0.04275388327691063,0.013892822847785228,-0.030819118825436063,0.01602990668657307,-0.024628830764497685,0.034403041745026404,0.017150737373775805,0.016899172630441238,0.035355044247550316,0.008910583446279739,0.05036747667436796,-0.03724310589910146
SYTL3,0.00495247959749043,-0.04103493257845825,0.04781246471071761,-0.03275472909924917,0.03518358603450045,0.03620720067509628,0.017668557476931083,-0.014212827279900649,0.0850073030882156,-0.06264557836003994,0.07827782816771787,-0.05323535206642155,-0.013588232903249994,0.018991571289851013,0.029176560610303454,0.029396043359138507,0.040800236867500665
IL1A,0.025728079514082014,0.06610354621786317,0.04408533198924687,0.017165868711438007,-0.010475876666362492,-0.021662393095087516,0.07796287802151888,-0.03475295658829754,-0.011342994509379445,0.035208978346456525,0.020611106005449017,0.01459782329749308,0.04540841603497678,0.020893964982421208,-0.006649589939844016,0.08882776187760741,0.08253955690987533
HLA-G,0.051008042674301556,-0.01920660881260403,,-0.010950154606050613,,,,,,-0.040477257423700584,,0.05111415013678646,0.04642294513738178,,-0.014507833744930025,,
PGF,-0.05127928990737691,0.004805520671849147,0.04930274507297345,0.02268880399664743,0.012400030419309524,-0.07505560280973186,0.04767578747866045,0.04632558659922277,0.06412954984805347,-0.11051879765576995,0.12444880763137758,0.06868333883073026,0.05951332438551947,-0.01589624418734083,0.06265063848127586,0.05820483660340016,-0.02304230433337857
LGALS8,0.012238420815462185,0.010420765862731008,0.04909363353043268,0.05695504682583361,0.032400816698540245,0.06270708852526005,-0.012787877953977329,-0.011400506750089533,0.005013521516545189,-0.008343120417677175,0.07782418030453633,0.0339384714841185,-0.030239825449624332,0.029119128866192345,0.008355069784666335,0.05599934967130313,0.019611854379593986
DKK3,0.12730019797865613,0.06224854236796706,0.026597388744686968,-0.05474199310322588,0.012866581623198994,-0.040743262542141355,-0.06308821385428341,0.06546400072679365,-0.03052240851839627,-0.08702612603941366,0.04147304289491886,0.014365492667980515,0.025726926649325108,0.0675594802940486,-0.03164443700682697,0.027641757970843433,-0.07508397447788392
COL16A1,0.09775331807848314,0.005937007675365581,0.0530679470869732,-0.03316663582454644,-0.026153019310857954,0.003912768055052847,0.0022591237012027617,-0.060973315421229114,0.03255503153340317,0.07822381602286789,0.015760985608487113,-0.018746758861806392,-0.023901224183764898,0.0590769026914117,-0.059138717908540646,0.07379071010415791,0.04142489200188837
TPH1,-0.015662518310151596,0.03329353401409644,,-0.01992645352843663,-0.017000446277608584,-0.018016787761370782,0.03322277421999014,,-0.020265310441232687,-0.03879356157470046,,0.014760000750021601,0.04076642022969222,0.008974920036204589,-0.005760130918535666,0.03985005633506957,0.05245908307647459
TNC,0.02207844284280375,-0.003273789634191887,0.035915194401896146,-0.02009197732903159,-0.03840442147304821,0.021850736528453766,0.033060826555197015,-0.0725525081528228,0.006359895172466121,0.027555050624499724,0.1383491620290445,0.07375476419762163,-0.08251575050919543,0.11674061239404421,0.037847016300703855,-0.03654005813242293,0.07285393132169762
TNFSF9,-0.02161400514748483,-0.025077353535732438,-0.02340158245475719,0.04929654593287382,0.02488580157744981,0.0015727056416494523,-0.03876985200438977,-0.0554118554911065,0.04658515929672356,-0.039361749635341683,0.03741426170171421,0.03652817860325638,0.02172815342454964,0.03619646899908915,-0.030791696244004893,0.04150951974486022,-0.040412275834428996
C4A,,,-0.013790709708403221,-0.012291349599003179,,,0.025205671206101787,-0.016955137614951637,0.0011245855898781446,,,-0.01635201561642788,,-0.009819079212096612,0.053801433479696105,0.0887256859527394,
CNTN2,0.08385381966347445,0.002404290536404527,0.04300097212568341,-0.018631765561377127,0.020735309374411776,0.020346641766359454,0.004321284941499596,-0.08589265112768062,0.02684723560724981,-0.015584457894283641,-0.09892018243124083,0.006289286618392259,0.01957710018169137,-0.026905351717344945,-0.0451837648970248,-0.021470014654234534,-0.04034984397719901
F7,,-0.013758079610717754,,,,-0.015156098455845635,,,,,,0.06207896460659234,,,-0.019924147796398645,,-0.024807980272767146
LUM,0.002338362009519684,-0.012531007815344516,-0.02033230575623782,0.05514656392778679,0.015436632248225259,-0.0570293069922118,0.02225983138636093,-0.003847014005878115,-0.006440458218763276,-0.055376412136635765,0.05871327048050054,0.04942050497499525,0.05422714416284694,0.009222833438646412,0.024455468672884208,0.005237851861042646,0.09676356117428975
BTC,,-0.012481859165291542,-0.006588841598246632,-0.016924905991143824,-0.00455102992542298,,,-0.02066367629326908,,0.03112763716985345,,-0.014905253585739043,0.04261475027000343,-0.024394908878200935,0.05625680286412585,-0.02520026325350326,-0.018990317537686627
APOC1,-0.0812878848412365,-0.0029361761161302235,-0.05884420893252231,0.016455273614815843,0.04463202912639328,-0.025377617619426307,-0.07545859187416507,-0.09856626171105597,0.0624465908813352,0.07427441773533881,0.08515142891671197,-0.012910122817406448,-0.03845881160101857,0.004178263206597166,-0.05002168880490665,0.0430803513644305,-0.04353342778937888
PKM,0.03385210285648856,-0.011401599944606882,-0.010124754747538836,0.019799941945625038,-0.0023861279189293367,-0.02383623556405558,-0.0023954754443933873,0.039729820452565595,0.04253574719253004,-0.047904749774594184,0.07351466868458682,0.03950787979543458,-0.01808706437747501,0.02317866997134382,0.04981097772520214,-0.0412426967548313,0.05767131713929613
TNF,-0.058753370144621134,0.013400819669289545,-0.030621110584712025,0.0521474083950187,0.026893370316148822,0.01247893471998079,-0.009742108701334937,-0.05300544311924661,0.030043868233998686,-0.005137883091072581,0.23582527357672833,0.04403301378674243,-0.01647938723869253,,,0.056033639625232355,-0.019307845337908802
GNAS,0.03652061391502138,0.06840860198668913,0.013547705700707154,0.01936389214396377,0.05432409405959132,-0.008179858608371258,-0.016496538807334874,0.08877976188323292,0.055421265339093743,-0.033780897915845425,-0.03440025564792072,-0.023109487762105262,0.03614500423712556,0.029375983905760447,0.021403540153883616,-0.03802926994102648,-0.07805714121330669
BMP8B,-0.0001623300348070585,-0.05408432791337424,0.0057685810493629894,-0.0158749035592695,-0.015480130755914758,-0.013969260876703042,-0.0125159568478958,-0.04718106896703141,0.039096039089216494,-0.07498516415116967,-0.021668432044373742,0.05238125176463741,0.004517181174691503,0.0429600809894889,-0.007417815870287242,0.05799799861638269,0.03384636401842935
LIPH,0.01845079975637794,-0.014102525232432148,,-0.015571526907769992,,,-0.018862599802369866,,,,,-0.014687675335258396,0.024920059973368457,,-0.03164042794557094,0.005367640942255442,0.06905375133659822
CCL28,-0.02524831618907862,-0.002292864638581725,,,,,-0.02904530060426245,-0.02106091341589139,0.1352518325277405,,,,,-0.019652630888319263,,-0.021476989005876253,-0.029211918066033175
PTPN11,-0.07421575802167832,-0.06933710337236978,0.03410985891669666,-0.005236747043515365,0.043165329618844284,0.003921344552244538,0.0041294747009505165,-0.012863226965788697,0.017893495841083993,-0.030346318069345273,-0.01954589847568817,-0.014702779984177154,-0.025791139516394262,-0.06764466827166156,0.018877692301142692,-0.010481272128643979,-0.06763424724754256
ADAM12,0.146380629609818,-0.03545129835190368,0.002981406155464405,0.028301664657356153,0.016373083343970505,-0.036150911292202874,0.02152215547410222,0.024650748433383007,0.05108925735313612,-0.08316643153015198,0.05152106865069765,0.05784547474975707,0.04976131605144454,0.0305226532510512,0.0647394334662096,0.06333055476972682,0.06609531751543188
EPO,0.022493529174525788,-0.018949208675427893,,-0.015874904003783517,0.022606769951715094,,-0.019734951921500737,,0.04796111441610806,-0.01794250371821122,-0.014033498732528482,-0.015951190518645544,0.023190702798816885,,-0.01906207120444254,-0.02283899289982733,
EDN3,-0.03484557566749859,-0.024565930514588823,0.11464606743788269,0.023637484147342944,-0.018688501761701413,-0.026854467790140692,0.005412662536141745,0.14127473465682866,-0.020474421292363758,,-0.026181987083532393,0.0342903788045067,-0.011654216999469455,0.015486999559165862,-0.009774117009520899,-0.019784013769940913,-0.014165175669249961
CCL22,,,-0.017434762371148473,,,,-0.004969242402423344,,,,,0.07854396414363428,-0.017450072444334497,-0.02439490995782512,0.006295230630845022,0.0620079017349337,
CCL2,0.03871915373384462,-0.005606633756384816,-0.012484913001886798,-0.02464813245355526,-0.027645045983589273,-0.047529624439052946,0.04248133485130611,-0.06577965238931457,-0.010558697012157657,-0.10978711209019895,0.08080124587245009,0.04445658902151882,-0.03990109364017435,0.022214948764174257,0.006341961313691259,-0.030831171952513173,-0.012173516395813386
DSCAM,0.008925583386897322,0.027258327500657487,0.024856191519394364,0.020941266439250632,-0.021256773832525857,-0.022310377994593726,0.020292651355451122,0.057566574752974074,0.023486162316790085,0.09883683842489627,-0.016061617164745863,0.015991553498404667,0.026113398920587064,-0.0012758687008052978,-0.020630532903975856,-0.017072380272021296,-0.004790222515717787
GPHA2,,-0.015717980957914032,,,,,,,,,,,,,,,
ANG,-0.056841998969649914,-0.014632239539878059,0.024658313125922187,0.022064429958648348,0.05457343431176074,-0.02756477053306291,-0.02157627369910196,0.04663925839612947,0.0838737400229754,0.09284669127117931,0.13928618041329516,-0.04045464636483429,0.0034357048515637686,0.03332327262615998,-0.02906626879852768,0.006754548821485082,0.09577550853476288
FBLN2,0.1095515402671163,0.005557366972883828,0.053611448516457945,0.09969999251871403,0.06340655440496853,0.0017829065930635957,-0.020725785328808255,0.031079668040779513,0.011803279894994991,,-0.0471444864701666,-0.012957679060148025,-0.05480189608403729,0.08995713820652725,0.059208465519976355,0.07221238129158399,0.008835247482307816
VTN,0.09467968791159864,-0.02665868737997776,,-0.020412808737249707,-0.01839216172766865,0.08242721236838806,0.04014131708867385,,-0.01683925534661279,-0.02132059253557277,,0.0060120382242621956,-0.013417982078795508,,0.037526784654922464,0.043050347843560884,-0.031298348353467266
VEGFA,-0.02711871502784911,0.022379813177421538,-0.06345822213849804,-0.020369949844581983,-0.04245434668073912,0.04077305136514682,0.010511151749854009,0.02829053857046293,0.06265298284552467,0.06181481947570665,0.055603677828153654,-0.005892299666901998,-0.022310508167873635,-0.04279532079600616,0.0505039794956036,-0.09615960486687386,0.07400170355297621
F10,,,-0.019900678512926828,,0.0463917768444106,0.03771030818353973,0.0038370729138437047,-0.00033585728470494165,,-0.036443161462314584,,,-0.02291668761710034,-0.021106191282963583,0.11519239290935401,0.05848773272871563,0.05192551309290704
SERPINA1,0.046388574687423585,0.0361302536440549,-0.031030392880465284,-0.05877918474943383,-0.02633568355857108,0.01558225738074352,0.012817515926580094,-0.07808151911399586,-0.028790749904492045,0.08137081867386625,0.07187986173197955,0.04357193255767843,-0.07301445541026416,0.025840577644104048,0.02018557831785354,0.0593590996368874,0.016867110164808026
VWF,0.004431473329134911,0.05306929694593804,-0.012605947462538411,-0.014194339945314077,0.04664889996182275,-0.02128083951087126,-0.005102374241010153,0.005499037921224278,-0.029054315862147854,0.05602532778591528,0.04954928959653298,0.009321027268840086,0.05220191669913229,0.06546059493214831,-0.027148079990615203,0.07309413870379283,-0.05076587925183745
GDNF,,-0.022085576054597798,,-0.01291235027772672,,,,,0.04532855233912736,-0.05315922398049691,-0.029179093313517545,0.03995696178096682,0.0037119016313148833,,-0.026692684960448996,,
VASP,0.06290787003967123,-0.011260757474440235,0.01613421086464159,0.016770177865151073,-0.010274997482536762,-0.07003448764325854,-0.03697706161830863,-0.01849694091207749,0.06877627146507502,-0.003401540728153868,0.08431063487647618,0.06396651967371063,-0.03453982015550174,0.036696417809158284,-0.02736833358932983,0.04548570691239304,0.06919510658578892
ADAM15,0.033829530960170814,-0.022909925649627766,0.024573724015065433,-0.0057411243378589615,-0.027044409067499386,0.04339742047673392,-0.0036674690311233656,0.007830633347419349,0.051308277640372414,-0.09012915288674514,0.01284301765578504,-0.007165354832038542,-0.013051478621983685,0.006818251044438723,-0.019429873946683163,0.013874129329274992,-0.029735420766453885
WNT2,0.01120218246554583,-0.024668923492781752,,,0.13089991341626786,-0.029151924596943907,,-0.023853040286259192,-0.01896532729920505,,,0.09075325572009012,-0.019598030149979566,,0.010319915824566655,-0.023574962666262342,0.07294232135061665
CALCB,0.04337101310091539,,-0.025223569837456515,,-0.022215834555225987,-0.01675384458296792,,-0.0159688855175619,,,,0.1583739655664331,-0.02321065289164457,,-0.01625396981835916,,0.04070221020533367
OLFM2,0.11777909895443851,0.09202187907857977,-0.014607698593034107,-0.04436501906393635,0.05496802924334566,-0.026412387874339725,-0.04071271221625353,-0.03452523263903619,0.017116670678567564,0.027219678903127223,0.042594220291794806,-0.03585858357198406,0.04186223351858591,-0.008420337247617721,-0.09878350051427824,0.06509236803481572,0.008970361098764885
MFAP2,0.08035653587188961,-0.0027941585991235465,-0.029500607522260112,-0.011516971444768707,0.023038491844672927,-0.056738104322301613,-0.004126848095828121,0.011005655528291558,-0.010803470926013681,0.0028949661859467477,-0.015720461173408994,0.04984784886659311,0.012282393354616334,0.10475259913197794,0.009502248756899015,0.028340276073504256,0.05237681123667984
HLA-C,0.07686260243299646,0.051940590229278584,-0.036169906676357784,-0.041501758081418025,-0.013581126804091667,0.006258783216082893,0.037704201186691585,-0.09602506185082549,0.042880215684505646,-0.11353159284897779,-0.048736158141058764,0.1137642105841547,-0.034918672848383916,0.0477469131073785,0.04925556881473561,0.13119400511172802,-0.012072198632971485
THBS1,-0.011365676938298415,-0.0418027021880267,-0.028564738644688566,0.01704419230157513,-0.038968514934405014,0.01507989712568145,0.0693434607830045,-0.06894462800796079,0.004167382644680304,-0.04523022577650189,0.019768228533551705,-0.021718850017928785,-0.031393430281496965,-0.01747432175325065,0.08914780948268788,-0.05410544449978054,0.021558565675190194
HSPA4,-0.06281111607619112,-0.0077055350243410954,-0.03387727631729197,0.02181304098525468,-0.02631630093302159,-0.0294341812005764,0.013715240376083284,-0.02151671244695988,0.02890645159909381,0.03913662991523928,0.06397968498652495,-0.011107989100056089,0.04510966133479223,-0.00711022460204242,0.0492034426622749,-0.03377832270632535,-0.07007176682577501
LMAN1,-0.09519916734334387,0.021916173994829077,-0.0050753924492313056,0.006344547579231477,-0.009022290073514773,-0.015929417725847345,0.014999207855989865,-0.00409664646908307,0.04534750672953035,-0.008010539899786005,-0.06164825631708963,-0.01599353109930801,-0.01956195329459582,0.02166732131409667,-0.014614654062622932,-0.014823170210979368,0.055676440157059665
LYPD3,,-0.021513953111210935,-0.016071222565133308,-0.011639141481613545,0.0621812475855174,0.004963943841031948,0.01437869851291086,-0.019215760293679503,,-0.04279536516927145,-0.017145310486010194,-0.0054449528731202795,0.03384293715508582,,-0.0053821240387165285,0.035929773116142136,-0.028120477123347504
