,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,-0.01935252343377233,-0.03128752926780816,,-0.01471041596233423,-0.014619971435012162,0.12436452667485613,,-0.02430830188538511,0.06967443801850262,,,,,,,0.03513482216341907
CD58,0.05469662975725211,0.04662384331166174,-0.03187156898018279,0.018567885424284194,0.027369619279408196,0.00861715776231015,0.0008124885712813733,-0.0754324103479852,0.00024160176451503863,-0.05044973280946576,0.02271887030771453,0.04553850425879267,0.06971845949033165,0.07173090927532291,0.05438972203386538,0.05468795841223909
TNFSF14,0.043741913950702205,-0.02061621887780785,-0.02431435680318402,0.03192477719062169,0.010345025872118378,0.04485963748295326,0.0464773550824582,-0.05278493057324545,,-0.033149044202968075,-0.03154356234339367,0.0538152402231483,-0.021934807860428947,-0.023030310509804818,0.038154630112430275,-0.0197021296373918
CNTN4,,0.03794375956677079,0.01570765697768811,-0.02643726403802944,-0.03443212208591116,-0.055307942465152755,0.009242177139976295,0.016169062946688337,,-0.005663965954650391,0.025355811402555255,0.040306754292492475,-0.028174853289380637,-0.001242511377616844,-0.011232148090754275,-0.04465811757968406
NTF4,,,,-0.01860803198882456,,,,,,,,,,,,
INSL3,,0.05977700217233606,,-0.013520155527186896,,0.026058903931058777,,,,,,-0.02528493494626412,,-0.023030308284705998,0.04641575878335674,
BTLA,,,,0.03137600915356103,-0.015241806918391526,,0.11372612919915277,,,,-0.029638529377893758,,,,0.06006927622511429,
MFNG,-0.01725601137420062,0.11038350164429071,-0.019422538051622553,-0.012862195314220401,0.029133032008677166,0.07229775516864524,-0.021306304696699054,-0.02632675983772354,-0.00935158134763388,0.004384030123779146,0.08513353878771358,-0.04088410910409806,0.05743827113469092,-0.007737387399131232,0.087997464826279,-0.019790018784575165
ICAM1,0.02499774166880212,0.013524726199112463,0.0037965306710820977,0.09177428896253938,-0.0629214648214582,0.10881428788900488,-0.012171195670880684,0.07832439325914332,-0.004687856913976224,0.07266137870795243,0.05737838344163421,-0.026721728182513095,0.014978287954330186,0.047731765509577334,-0.019105187282891067,-0.07455664182312845
PROS1,-0.04779772189016484,0.03773651620178611,0.06388327113245929,0.030834453725087297,0.030642109782146643,-0.009399978888786902,0.060162154120134266,-0.006460880665428986,-0.029504629015158292,-0.0006500402419142222,0.006674827105214083,0.05563053325202293,0.031159445437868027,-0.030182874750447997,-0.01981898962966834,-0.026994747513220778
CLCF1,0.004041659312923175,0.0644715458077514,-0.026260923874838932,0.0204769360412978,-0.006000366204196116,0.002051478824469349,-0.015455021995233837,0.014954209228088652,0.015820077173812393,0.036301903936964385,0.049863764344327495,0.04289601201191283,-0.019163829274610487,-0.04537095120848539,-0.05980069138936223,-0.021898997521768337
PSAP,0.10546066039843946,0.0169752684967667,-0.05675801497209526,0.07121057870459975,-0.05195424416260865,0.03544026695149578,0.06965874636395564,0.0022341996871353756,-0.057382699370499134,0.018213292768895054,0.03729852185757921,0.04044001125335232,0.02175719241473682,0.06415186139242415,0.13967511893434423,-0.05779600582389956
EFEMP1,0.02682426553071203,-0.0052765448092600056,0.02130526140344738,0.06520282375878506,0.054177773293270406,0.13322226132045673,-0.030206270304708106,0.05185152077423012,-0.02460386232582821,-0.01231391154907775,0.018671296040539076,0.09184060657437783,0.0530312960350916,0.023537190940264355,-0.08872895218553013,-0.11945555783347182
C1QTNF1,0.03346197422225991,0.030263348587347354,-6.097805380796664e-05,-0.018053156443163486,-0.011579584759029031,0.010590913454916818,-0.013651428517108275,-0.039018800932779166,0.0016822044336684478,0.023653947053807647,0.08921485026121495,0.016985634512797464,0.0769969260081087,0.06067599787209669,-0.09465881959582893,-0.026081909310810437
ALB,0.039361314505403124,-0.03528793785058672,-0.03207412715018718,-0.02400310589617819,0.03760378395443359,0.04094535722444246,0.08494546550812956,0.05860944838704318,-0.013940987791277495,-0.035249180023508894,-0.025451581449740798,0.05372649599739346,0.007965085790431786,0.04328332333715394,0.05960493571108867,-0.04465141515842758
CCL13,,,,,,,,,0.03473167633192219,,,-0.016877415423078034,,0.003159741560592723,,
EFNA3,-0.06775106932658387,-0.03582246959764489,0.05069957062085779,-0.02016601444428201,0.028853826915007305,-0.007523915786560883,0.012532781473405334,-0.046281632796191643,-0.0018257886849483585,-0.042294027163709794,-0.025467705861022247,0.07115819972236642,-0.013625807669554887,0.019165488619511045,0.03722098202321539,0.06903600375164445
DRAXIN,-0.05594969820680261,-0.064862403070777,0.01798447445990652,-0.042651694227191506,0.0028905921778231347,0.0016887220505558591,0.004409565127779134,0.019301876439257647,0.03639936861624646,-0.020140408511701773,0.03547024291749052,0.049830098256624364,0.04946612779145321,0.06671746258377154,0.08043733439588373,-0.054366166929294836
RAET1L,,-0.02183396877737435,,,,,-0.03320730548949502,,,,,,,-0.0009399955866417028,,
NPTX2,0.08817039961553232,0.02601622977523592,-0.06504368292804902,0.031082597992397078,-0.026935645402723543,-0.06539486702240921,-0.026220460220548993,-0.07018807277473475,0.0686357364139864,-0.04031850620778296,-0.041571511782388215,0.012944366349912794,0.02267798080716688,0.03564228048317451,0.14050630486077395,-0.01760104865752647
FGF11,0.012770466055600201,-0.050970828188220664,0.05442230073983191,-0.046317522813272914,-0.007340104383536114,0.010902488258021386,0.04417864262058971,-0.04950626387627734,0.019284447761336705,-0.05511607757339941,0.018023536200402573,0.03029731691605801,0.07349342417047214,0.08159822632630519,-0.027745763886804473,-0.004327253597322978
CD59,0.0672472917168899,0.12393602365850907,-0.005177925092728089,0.04930835517929062,0.0016325937818705758,0.09126510305160108,-0.00736431288179665,-0.0226125431363519,0.04607191535611904,0.049105943889191137,0.11526206595612004,0.043657028895745485,0.05460761262589965,-0.01971983364914025,0.12783943161985947,0.03127954933527875
COL9A2,0.007756780554471531,0.03829008384927215,-0.05937019867247318,0.03255465311354655,0.018064357164732977,0.016782580933510264,0.04073945109109263,0.05078064950793189,-0.017060123311685046,-0.036046914737201834,-0.015697853293881167,0.0467057898375283,0.024932681364587532,-0.03143498354900686,0.0614196040727932,0.038187537043383644
DLL3,0.03969904228104573,0.05542041592571063,0.03327948908796628,0.005920868076798763,0.024972577357113817,-0.002777597806970474,0.0014300350267945252,0.003541864545749269,0.06960749525752179,-0.07130349488203593,0.03068745252662226,-0.003940854930765477,-0.10995081144982688,0.010729184207814461,0.0007735013824579005,0.03931439680646988
FGF5,,,,,,,,-0.017822896190141962,-0.0336338303360461,,,,,,0.041647811289968154,0.03948354177151963
LIN7C,0.03855375939754406,0.034143695518220836,-0.03139090048706099,-0.03463296977107987,-0.010591361568145809,0.0012170029946411889,0.03856034269318163,-0.06530199315526355,0.07244984289706269,0.026773024645391347,0.062266569319789515,-0.02222409056632638,-0.03806495232141431,0.02452353364598358,0.005441276867135613,0.02100803924100843
GDF7,-0.02004543315165404,0.0919867132977556,-0.020423978991270297,-0.02412390468050597,,-0.008756976055400094,-0.020501346545305683,-0.015283903442226094,,,-0.03360890094064593,,0.022527657150338443,0.05952576478346126,-0.047015340648019995,-0.00519917004303422
PSPN,-0.008892217536567808,0.018721808854789298,-0.0014193571765943967,-0.02748625850506733,0.01794867237895981,-0.009227235487234735,-0.04092769549830243,-0.050112697977613516,-0.01168194163013295,0.011374191288934703,-0.059335187831182294,0.01821383980943617,0.027467794215778326,0.06240611931450123,0.028371800375399426,0.07479178200366945
ANGPT1,-0.02131325211840337,0.00339235838568703,0.015885728436296598,0.01996042036664977,0.047857167243459994,-0.008200731645989029,0.0037006905809406233,0.016796438097215823,-0.017301468726745754,0.09982086503124943,0.04177122666269599,0.03188483577847199,-0.05382389973910194,0.024190980636393064,0.026776347303629874,-0.0040066236379312494
PNOC,-0.028308318996623012,0.0024816418676378866,-0.016901113570542588,0.003014597542639902,-0.03518199215358623,-0.05962602480210595,0.022157075611231702,-0.058993900860911566,0.09705923494936042,,,,,-0.022196047023316068,0.06181841477908545,-0.03666238497693551
L1CAM,-0.013346940429705384,0.0004749783363663339,0.007292752524260651,-0.033282981222337645,-0.008592779331713507,0.003434653200786674,0.0040752571826090855,-0.12721666253848288,0.011237973691058804,-0.040493304650029364,0.11221644719286084,0.06565001280543115,-0.03584125293921912,0.04838852385769278,-0.014270407840070958,-0.002760124654421727
APOA1,0.007687836264090069,-0.020390118400912836,-0.005145152688473368,-0.007479993097804988,-0.014969552582697809,-0.01136965759927632,-0.011617793064823774,-0.04749988762514284,0.008806622242395713,0.023697763492473153,0.09312759329083069,0.06480276209638565,0.07113368590235845,0.010380213209405256,0.048812712867700093,-0.005002072974728714
PSEN1,0.1004668391483261,0.0027771936990514026,0.006259678723508124,0.031356428944637436,-0.030532098574829403,0.010931597639432432,0.03206581357423545,-0.025239309790382056,-0.00038589325697370615,-0.10375172212801019,0.005221061448058031,-0.0046795501888466035,-0.053920566756080916,-0.031496819629270374,0.05886383951560228,0.0923484479901234
CALM2,0.07320717408487713,0.05452525532855132,0.05089735485856748,-0.010935321895775157,-0.015945599698990207,-0.08916901855803377,-0.01746214257429346,-0.09989505068921259,0.0672585633759558,-0.002556603550044295,-0.07596301096271663,0.08189813267561011,-0.06624181260984198,0.038090705125925065,-0.12788130743785348,0.02991025065737969
CLEC2B,0.05102769922864833,-0.03182569739230011,-0.0029979514201952345,0.004363501026453059,0.05307232271446153,0.10456431117129228,0.037335509872893594,-0.023930120653973232,0.03071261708718007,0.10342928532643661,0.0909225600546661,-0.034458141488587314,-0.013876094466839198,-0.051701159374844395,0.11757824403393721,-0.0047278613192497775
NTNG1,-0.07975216772400025,0.03475076655308924,-0.04030444876883004,-0.007209816115900168,0.06103173945922908,0.03240217676659968,-0.023375116845462146,0.029156287412252912,0.04506556229174257,0.04008554542988725,-0.025785355348790538,0.027413794358184865,-0.027413098088767678,0.010855166223054961,-0.0015825303320121619,-0.017179667051846734
LRIG1,-0.003243929066827537,0.014578719151528786,0.02530866967657112,-0.009162794340829195,0.04462463773035067,-0.1011238331611764,0.012561111154388358,0.016362464341938065,-0.04354879851268686,-0.04862262145144838,-0.034905795474983695,0.011015787880343101,0.05944025452949261,-0.04325652068000828,-0.11716829317157246,-0.04219780399907584
CPAMD8,0.03583142903718577,0.019076573617463486,,-0.015991931506948172,0.020246502513039322,0.09540786905008969,0.002178539434080618,-0.012064172380639247,,0.08435114416967233,0.013896538998273866,,-0.0011697496663596492,,0.04339129376764228,0.04508526297571661
GHRL,-0.02814057717915804,0.025643985827537106,-0.025905611626476113,0.023311566089583707,-0.005872168185130425,-0.020636335030795712,-0.004697032654340549,-0.019877625362913782,,0.0021359190412314553,-0.04497138561697588,,-0.033372056078354334,-0.020251798480300447,0.16390532325667095,-0.030133525351787982
NPY,0.010440549321996973,-0.020441167422071905,0.014361101200207968,0.05290708993813159,0.02564537663898383,-0.06256594938407066,0.00014994852733595968,-0.05674250009065745,,-0.03252816585997239,-0.029916924554529586,-0.018990879212803537,-0.054181372003653853,-0.0031946405204585277,0.0028374907020650344,-0.006799558348389256
MMP2,-0.054335270877309175,0.14781263764646707,0.02390698071068568,0.03133802971503645,0.037275584386666456,0.01263543900515322,0.013147692120592112,0.08073137119209961,-0.06210375701662452,0.007179161997737612,0.023776743373648167,-0.03081254790371798,0.007394762680007788,0.02857376616943969,0.1928809476542006,0.03157998954091318
LHB,,,,-0.013927764627690301,,,,,,,,,,,,
PPY,,0.0020099266240620394,,-0.024244176139892507,,0.07087151691186011,,,-0.01289479204594641,,,0.05381419737225838,,0.05177907518908,0.023769339777875063,0.10079283367257945
ALKAL2,0.010721549816508056,0.03149801321935347,0.022988598358378826,-0.01372541593123349,,-0.008119130923851857,0.03599167811762707,0.03550636726456795,-0.032875548925846945,0.024169914621521377,-0.041448086204170925,-0.028720508033604614,0.026525808887817262,-0.02690005090693208,0.034721072035663124,-0.06893171308186896
CSF1,-0.013166003392684127,0.039402789783940316,-0.023120088771948558,0.010579981530425829,0.02959218092168238,0.07732837797828636,-0.013990805037591501,0.05009273022652387,0.09091961910729152,0.00850483321333359,0.062471445869081314,0.008427664182629588,0.03353614284675327,0.020876813864636273,0.0016025258190201358,0.058878368937381714
SEMA4C,0.06278420985646542,0.0034939215158688954,0.011078338266063388,0.030087493742795384,-0.026601420249792625,0.07300748650662758,0.0035106018552984986,0.03831109323655896,-0.03688389870434191,0.05707237117023911,0.015214501910493842,0.015999712561759912,-0.04861384422565528,0.03370199234334223,0.13259156871582164,-0.012921795803759569
BMP8A,,,,,,,,,,,,,,,-0.014936927177614334,
ICAM2,-0.02790915756245798,0.04722663539841877,0.030109840283593405,-0.02080959267544275,-0.02135233578150473,0.13423292109215304,0.025309222534014863,0.03392435334775537,0.05389663392588576,0.010091872690110632,0.14770656363297135,0.0615178499388009,-0.06497363963492737,0.05055357150808732,0.14671987596614852,0.10493273762415567
SYTL3,-0.037543552557109214,0.032528534241993146,-0.03979296541747389,0.01883453437929615,-0.0005605241648061338,0.10017936602459589,0.06668085157789727,0.042607347125855885,0.02486598584714359,-0.0006076105007631374,-0.06369834303864183,0.04022255824371599,0.021655374823161586,0.008033400467474429,0.10308653967992261,-0.013213189155465153
IL1A,-0.020495375645602953,0.01629349326990883,0.029108747926533743,0.03498207052167681,0.07775462672774494,0.11818202600456643,0.01974745437493383,-0.04396313217449392,,0.0015431358413754935,0.0031682337950280815,-0.042638646006060876,0.058188811684232664,-0.0035294696822894107,0.015107577326575182,0.011668374828886245
HLA-G,,-0.033597264390251236,,-0.014710414633860117,,,,,,,,0.05688157793544173,,0.011594789519280243,,
PGF,-0.02236435725683229,0.07951821743963446,-0.026365396496647226,-0.015077941104723373,0.012414947031314254,0.020876287518735517,0.019624281412197075,-0.04432873972680819,0.042314302574824325,0.026261144578068343,0.040356109614654426,-0.06586535495323903,-0.05977695958889372,-0.02341833665309108,0.17631332722192808,0.07972384115681218
LGALS8,-0.03683177457239585,-0.07621266321635956,-0.02234320936394796,0.01138112980498141,0.0128459618690336,-0.012423486730200859,0.028093022818343697,-0.043987620829291606,0.023718015135210987,0.055942044198523305,0.09997539932673626,0.0780267782426722,0.000693984013686438,-0.011465046791933303,0.040691853165162044,-0.07929509937897687
DKK3,0.035212304925561926,0.012523568468935002,-0.09316159304360848,0.025053796254688687,0.012575077798580468,-0.04376284963209098,-0.03963272908846127,-0.09884220774878935,0.0356162682945633,0.08559718776032026,0.034522793277850135,0.016030924755016586,0.06589422446479669,-0.03701888114780206,0.07071856009648425,0.03645880035181332
COL16A1,-5.4808306046363614e-05,0.04383585210589779,0.04221379109905293,0.011129706463777094,0.01918216360452488,0.005856659708294452,0.08126826914400188,0.06751434338629374,0.049677162134975625,0.06271195762010838,0.011440349514827532,0.026468899702919324,0.0042621051181204175,0.0743515850821494,0.19211430215239225,0.07643629116656138
TPH1,-0.018315160143460785,-0.024668924643308814,,-0.01573424336185166,-0.01822143858609711,-0.018022967219961137,,,,,,-0.017208099449865868,-0.043560096070732086,-0.025817933893685543,0.041875323295784674,-0.018334644209966566
TNC,-0.03169347088829652,0.027668505811216174,0.026430311981715554,-0.008932432377698933,-0.004749306282711814,0.0350763827555206,0.04754462777138977,0.003280270241612995,-0.09902942703628585,-0.013812967856410069,-0.049800759206673754,0.021227234993372705,0.00651169376286113,0.03550473490937279,-0.09938191843594449,-0.0867477351518154
TNFSF9,-0.017638252491530976,0.012678399919897566,0.0359638005020541,0.024366595036463195,0.012472637186373984,-0.028009941467730483,0.03864403788721934,0.011290255930293884,-0.005630661351224801,,0.019721078061518415,-0.020691536461600307,-0.052637636121200544,0.035353518774722245,0.006829565626797643,-0.046763625057666736
C4A,,,0.023468940847498853,-0.01651217316248286,,-0.02212392245986734,,-0.0214485623434368,0.0094301919617222,,,0.07105819743305983,0.15760162273469847,-0.018919753803931662,0.00027697178039217486,
CNTN2,0.09432146880024835,-0.016667669563493703,0.006493885915427811,-0.003953840143542216,-0.010807832106088518,-0.007377730047712477,0.03495489640510799,0.036183621293313956,-0.016191351452943436,-0.03592014410133677,-0.0019135811165515632,0.038159819583304166,-0.09924627913154019,-0.023105443584758006,-0.015800382599053798,0.03729700847392727
F7,,-0.009774823013446076,,,,,,,-0.013940989747545894,,,-0.023674181530801572,,0.0014013222341642117,,0.05478663174185943
LUM,0.003468151022855981,0.1001530696229283,-0.02381831003563514,0.040031792463280286,-0.012844775552122947,-0.02473794171313952,0.08255032003901275,0.07831268560069204,0.03261834446662424,0.15771782015923427,0.0501624882053944,-0.029041632480134996,0.022934667701421517,0.010352426389324916,0.19478381818055593,0.029518760894365333
IZUMO1,-0.016853909012596008,,,,,,,,,,,,,,,
BTC,,-0.005468147164764142,-0.02527993660474798,-0.037802866789778886,0.010540317789679166,,0.06544180389100107,-0.026139932289900393,,,,-0.01712743804102185,0.012992401580949208,0.02419261844100377,0.06072953296516119,0.07387312243041481
APOC1,0.12340281489349872,-0.05319033473067539,-0.013759854514998547,-0.018288417790512365,0.04851707188500069,0.05940273284514369,0.014800302078647085,0.09366690577959075,0.06540093755810386,0.07996448739806937,0.030511338683263136,-0.039134357051274535,0.040048845241169855,0.002780025662179938,0.029538007067691885,0.078578634548133
PKM,-0.030396478006399878,-0.10524419503841824,-0.02859965603753394,-0.04310543589518331,-0.024805699130983003,-0.04863685506297933,-0.03481787820705535,-0.013601470194085967,-0.01649945381357303,-0.04799193894608293,-0.029405275042541583,0.05474095572067936,0.06570982665690596,0.05456372081264097,-0.09944144693191301,-0.07790747912635917
TNF,,0.07071567175196915,0.03842573083750632,0.006051408072659924,0.017794214310508295,0.04488086929877448,0.03535239913452977,-0.029488243144202238,-0.019845195637953107,0.03999676097581162,0.1161703518430039,-0.016623869060563384,,,0.09205026433862852,0.16802409765885348
GNAS,-0.07356219280060512,-0.09961088563573658,0.0008079709204863904,-0.0312783186717403,0.0018904353250711425,-0.17175949659842202,-0.00031604754475561005,-0.05171446724220918,-0.03778391899914235,-0.03934476557256905,0.038947376301358166,-0.017807114911459775,0.05484232525534399,0.05642210906977608,-0.07330249484198749,0.03078924501114499
BMP8B,-0.02970245732876362,0.011836111612345337,0.016391610550600996,-0.02132631200479661,-0.0025214113734257477,-0.004092930081315988,-0.02691402603336085,0.01191031064095942,-0.03249151099017285,-0.028304394665709373,0.009741507016215636,0.009696254157512393,-0.017485465096106555,0.05396431258601295,0.137429997111366,0.005752478649367159
LIPH,,0.00463374711669656,,-0.020918756450163264,,-0.017837929441860106,,,,,,0.08529166620584805,,-0.029731837594864287,0.025386033811207603,-0.02292293902111418
CCL28,,0.005875941721266388,,,,-0.027467476817875126,0.04208475399342103,-0.02664244458930979,,,,,-0.02114146471274871,,0.11630852629547306,0.029980152685661135
PTPN11,-0.02102509884541256,0.03684805412646707,0.002954202409871097,0.019682621445356777,0.03673596591470406,-0.021600690331857124,-0.005762107288599734,-0.003606702560592976,0.0599549566626938,0.020208050349233488,0.04162052147943392,-0.04515298800959326,-0.03772708527425493,-0.03694008690130608,-0.01642448381292454,-0.01267287807127622
ADAM12,0.015786004719543244,0.0687174235198647,0.0476060125733932,-0.06437683182388913,-0.013416699854095847,-0.03665420680081874,-0.0106209996542769,-0.04575567088724868,-0.034670324672361016,0.0018143850769840365,0.07575830089111286,-0.011353507568825826,0.03805306994586911,0.032594928244433864,0.10699609374695662,0.06909821628713714
EPO,,0.009731199914229775,,0.06084426455200337,-0.019552528428542184,-0.018662892899313017,,,-0.012675685826337728,,-0.030193206671000037,0.0053691045970862,,0.06447587114413843,-0.01871304618380217,
EDN3,0.050490812328737276,0.04821498258257639,-0.015475289939088652,-0.0154623667401224,0.034336501799073396,0.03886961640022646,0.03904972277490851,0.03725903211415383,,,0.07045158873200895,-0.02662601795358718,0.0038008698295856186,-0.006992763353715531,0.117005473776004,0.0783814413180927
CCL22,,,-0.020423978496695507,,,-0.00719064407290424,,,,,,7.01102936452717e-05,-0.02624300690197054,-0.01571719602888173,0.06108844571644248,
CCL2,0.07776788873391224,0.12763413650681782,0.03287335746620022,0.05070549459179069,0.026085103656890814,0.1442981408264281,-0.012432948452940226,0.0644294887776658,0.05725476685728681,0.030182651851891992,0.08453820278669323,-0.01042329141172103,0.06518733197795816,0.03514761404271296,-0.07491764472056636,-0.05072707199220798
DSCAM,0.006886956281061583,-0.006002304069238088,0.008967069533741018,-0.03660018688138043,-0.05420675301314722,0.005425743711022622,-0.010198274895322221,-0.03028546510578185,-0.018648782577811912,-0.03130940158471687,0.04560153614644396,0.015809985179165802,0.0065169095750254764,0.015252781369697191,-0.01742429283765019,0.01673289700980091
GPHA2,,-0.015402319851976497,,,,,,,,,,,,,,
ANG,0.01882461985114013,-0.06414980748647424,-0.01100484812179071,0.010854440813211422,0.022882656382661314,-0.03325144641633092,-0.0035302486820998273,-0.0060367108361712805,-0.010118762520611297,0.02493695020698311,-0.00810208836877504,0.0493813747254423,-0.03990099420062242,-0.005298010550327101,-0.011016260525040638,-0.05195162455393437
FBLN2,-0.023225714586176678,0.06819823542651443,0.016534746527769248,-0.023294334393452954,0.03411418312003795,0.040302790799155996,0.05157207747171042,0.003091746567168242,-0.01484757270782348,-0.009938183812771832,0.09020081701547714,0.039604242273970955,0.01992948163734922,-0.02486981030365446,0.12866227182512477,0.12006948542053689
VTN,,-0.008023585456145682,,-0.02742252426287229,-0.019713108698074862,0.006040180266572905,-0.020012851166060074,,,-0.023623599826412777,,0.04237253847999044,,0.024980337049311643,0.03259763518785863,-0.022679700951058323
VEGFA,0.003305511490007953,-0.13035339335541543,0.052736073752970306,-0.08883921246736583,-0.02376936653143537,-0.02643108270215895,-0.02332079360274789,-0.02189637845932118,-0.05211520333018471,0.10338965339802475,0.03692126173453614,0.003305804958712625,0.05792539240052377,0.06315928545249373,-0.16056561300610883,-0.028469612317679364
F10,,,0.00550736677514414,,-0.01839266400751113,-0.0204634586944128,0.00981763532936733,-0.010950111304726099,-0.0408971818580531,0.08812143385660919,,,0.0230135934809985,-0.03102281561618788,0.07287055332764378,0.04455878051292726
SERPINA1,0.02451745972108261,0.020194334591930745,0.0059216929234313445,0.043735143093085786,-0.011792445099500415,0.04849654636538678,0.029033442725030043,0.07656716073042791,0.07238869966339093,-0.03028554251836878,0.0452933696565843,-0.04030111012995691,0.03846858368581632,0.012841620434230877,0.0404941931027028,0.014140137348429149
VWF,-0.005025514057057342,0.13494049658746185,-0.0015866227515946621,-0.04141034939547002,-0.04958794566419832,0.0844285325383688,0.06452290809166161,0.0629883444135141,-0.02209930270319262,0.0747907997809921,0.09197041489707902,0.03199218663475792,-0.02658748239000917,-0.03489124945263057,0.14419230981595269,0.12898875192297116
GDNF,,-0.038633313416077314,,0.04811873618171844,,,,,0.01980308702795665,,-0.025785348148813347,-0.04621045709933018,,0.004476243517608782,,
VASP,0.03753494307388977,0.083659373642246,-0.006597606287352985,0.014608942348418611,0.005575794499847202,0.08127488274947407,0.01733880477194522,0.09221981114166622,0.04174073369702523,0.10614426603487821,0.001917950520231872,-0.034122277448284895,-0.02412950137484454,0.0026118231924978567,0.13099845023955248,0.08319307622109887
ADAM15,-0.010838010482571553,0.05923774625452221,-0.005357790891357442,-0.029030835230584823,0.02948814040328892,-0.005274457297637427,-0.027147919947718077,0.04046238117223468,-0.04209117114869008,0.009250691020329625,-0.002708782023963886,0.01808199879361937,-0.014704261300253024,0.016566148926813736,0.061938499796148676,0.07015771506730276
WNT2,,-0.04315224790052351,,,0.03091772883919555,,-0.03611761766429048,-0.011103226248077113,,,,-0.022735690581204518,,-0.021507628347209148,0.05920887673953274,-0.06372351834067504
CALCB,,,0.02541747612108577,,-0.023811402264193225,,,-0.020200935218396252,,,,0.047406077965012124,,-0.014877236757257118,,0.007664852811558375
OLFM2,-0.0017328350882289927,0.028114787986758056,-0.037944452761141015,0.0006751061595576706,0.016899810334281923,-0.06099899590216403,0.037591375079650706,-0.0580038226007442,0.024062931405898776,0.12264103125635586,0.06489088379961198,0.07087345008871036,0.018632315062211715,-0.014275213840545321,-0.08114924340640092,0.016441319157131987
MFAP2,-0.05789874791881825,0.05890245358395387,0.03909359041672696,-0.03290431480050434,-0.019877562007237337,0.04010988715704487,-0.020982479976530775,0.07095301119919363,0.01614095471428932,0.005624155688292378,0.09473737399171969,0.049091720620936107,0.027286927342893005,-0.0018918289302286093,0.2162210913562758,0.10133631422013811
HLA-C,-0.01683577481245929,0.08094182530178026,-0.0069210092326524985,0.08201900323806706,0.061485163014335986,0.15716276364425164,0.054447599630628944,0.11172605384145619,0.02854822829802049,0.0647456967647545,0.10400783022532531,-0.005970321059866437,-0.03649537170386242,-0.011732565353772774,0.1507326533433259,0.002223293719518534
THBS1,0.009254893883050567,0.08879706464039569,0.0905095766697148,-0.02726689001577915,0.007948600072045916,0.10150186058049947,-0.03016926643018898,0.023551841800014656,0.032053144030526726,0.07520990295647137,0.035087507951965226,-0.006234785521272507,-0.01750411447398173,-0.029455894696813305,0.10895577164675944,-0.0028442174068086406
HSPA4,-0.005307477081577974,0.028179629888678694,0.07844746230714111,0.0007488675753953042,-0.06532210793636649,0.051280944863947686,0.022459249869952787,0.010798634310583845,0.03959772610255536,-0.030794654565180785,-0.06886733210166435,0.02321858065344564,0.012276885321761327,0.034350623277616704,-0.0032053120735909472,-0.01911058851750356
LMAN1,0.05135864975566997,-0.071592920165992,0.011728831256827167,-0.05171179508425846,-0.06111685785363811,-0.0041770030603886085,0.032919386666328265,0.053818901561227254,0.03573052784789713,-0.011391879714374204,0.015306390642069264,-0.05712541684804737,0.0146332291637946,-0.023755654829300494,0.019157168907090755,-0.12133035961941041
LYPD3,,0.00914458154947563,-0.018826657748376777,-0.015635998151303617,0.03762519612052596,-0.005434474006366648,-0.013252336506796516,-0.0014453826268110309,-0.025029511388172256,-0.019194344321357044,0.1437648807576331,-0.03823066064092299,,0.02393937177611467,0.037561208785562274,0.040746977492759906
APOE,0.016804070624436666,0.10801285282437427,0.05252033645926541,-0.003960907866618509,-0.02054330822470623,-0.05079225610678116,0.01241538300870419,0.10811370974833455,0.025777744869056127,-0.022091769207638338,-0.01393894745436754,-0.0918689483216976,-0.009654939598475784,-0.04550415247111843,0.09254318214858079,0.0698673080026881
SOSTDC1,-0.017638259397939723,-0.003322839502542982,,,-0.024610371344177876,-0.020047445634274633,-0.030827342458838936,-0.04259022599765808,,,,0.066190422092317,,0.04153841527877736,-0.026318086693370865,0.11349405916543402
ANXA1,0.018467075116399567,0.047634941717960594,0.019006674391735125,0.10108678206324187,0.005972576874146103,0.08452766443149128,0.06970609884601574,0.00387831439744367,0.042100139525534756,0.03994282668827424,-0.01338961057752394,-0.025845368873983674,0.11867246361964727,-0.024669399013032497,-0.030640305409333532,-0.001423934197311172
WNT2B,0.021788825265882328,-0.0050758350919791195,-0.02651804964722543,0.053843483021713774,-0.028312560798123915,0.02411335096664774,-0.023463578172692803,-0.05062495943940546,0.08716195148037423,0.03287478164473891,0.0247003567412768,0.005497114736371899,0.009277369022935338,-0.007116836916506422,0.061319767469037965,0.09074652259564965
AMH,,0.03973842972011675,-0.025279939264090785,-0.02172688951306207,-0.009348606491676329,0.0590477416994287,-0.03580524319450118,,0.035568689445495225,,0.06030103003697624,-0.00013032182787812508,-0.021141462016762567,0.02377839981067065,-0.01525185097563894,-0.01841844454566272
GDF10,,-0.0032519522178414252,-0.021180297916276895,,0.026032977667382877,-0.003513109530494398,0.02137379420051727,0.012398346402019068,,-0.009996619877860352,,0.0020831309621163535,-0.026682899360996205,-0.01756761578521481,0.07999414234686476,0.03498719268618775
