,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TNFSF14,-0.011611500889946799,-0.013692263003853948,0.06222822536947624,-0.015269859522856574,-0.09379039110372028,,-0.0038073056528795126,-0.0416658830636163,-0.029807417107227514,,,,0.023663974288399243,-0.0897598686737434,-0.051749332105273,0.10081293210873477,0.007155564173919848,0.012648896213665614,0.017474559094778297,-0.03936760477819562
CNTN4,,-0.011143160045199994,0.001930777893255917,-0.007735099512986999,-0.06859755612910816,-0.14089555360559813,0.07842209827197878,0.06281527487627694,-0.03002442711971442,,0.0721163421386696,,0.06632244437487426,0.154106062708631,0.20754322327759056,-0.03714715710607808,0.0034835978299665167,0.05902480965838103,0.04020669744833576,0.033137770733347185
NTF4,,,,0.07441474277468517,,,,,,,,,,,,,,,,
INSL3,,0.015683923676871398,,0.0182747838031394,,,,-0.03324101938756656,,,,,,0.031092679956656745,0.09597993748272292,,0.0084652100427526,,0.1217126994163838,
BTLA,,,,-0.001964205255209823,-0.022214654501356672,,,,,,,,0.032145465267157336,,,,,,-0.019383372363712674,
MFNG,0.031150248859593447,0.030855012034375462,0.15050579891510765,0.0021082216146734774,0.056848539798193216,0.34713572500483314,-0.03917412930886191,0.020640229014087717,-0.016567574551046228,0.04884054757874082,0.04989291592545725,0.09519617623024373,0.002523956917630786,0.15207481842981274,0.16234401574291762,-0.007113124778209525,0.025496210280855382,0.024914957470277402,-0.017951529814473295,-0.04768640926265569
ICAM1,0.02678254569709283,0.02503140214059541,-0.07195292819990841,0.014410804674064272,-0.09767927934018168,0.15372475753730452,0.030995377902653467,-0.024874050851434203,0.0741415768254758,0.023607788295143227,-0.007630862397399613,0.10437205696841607,0.011668521184574825,-0.07575538285200778,-0.13366138038416345,0.03461694203684709,-0.02179423063139127,-0.07008772496331328,-0.03393179256185812,0.08905576799103458
PROS1,0.033180344926978717,0.015391818683488588,0.012471572421289786,-0.04025792636603559,-0.05939407576896757,0.2571811933208272,-0.0015162171250713396,-0.06464426067665813,0.10710580103299921,0.1027963781532881,-0.01822878795637577,-0.046333992471212095,0.031422787319890864,0.036699715723290165,-0.07214654166104272,0.0076318805345758165,-0.2036935956832849,0.028991559763266627,-0.032710695425084355,0.051017859208901714
CLCF1,-0.009192903946252497,0.00010114151372644649,-0.038659582501229944,0.010707136156113758,-0.09373102399350344,0.12938391914029893,-0.005231802264847621,-0.08479614878322198,-0.004669770987136832,0.012736305776820075,-0.027496627247526183,0.06145161877301466,0.05361626524328031,-0.009768160574004515,0.11922876683853773,0.02093421641382641,-0.0834584221705149,-0.009396794581517317,0.018945706747458928,0.02861468726112302
PSAP,-0.015235959454323255,0.04361942218883141,0.08909444629726904,0.003294855991970933,-0.1835739391169054,-0.42900451563131053,-0.03847336514254993,0.15258340844822346,0.03949967814789145,-0.05223194366812269,0.12756471223130839,-0.11834246689204349,0.022955229100549385,-0.14418766187054657,-0.280897989010981,0.03394122464982116,-0.14991178452065482,0.034905779788996415,0.024613226631824577,0.009632947841832676
EFEMP1,-0.023208325828436772,0.04497625345638996,-0.010240880265059777,0.0011516963330949405,-0.055989775223908016,0.2403387685111471,-0.02122394347137578,0.19536304342372868,0.05729040923014145,0.05064862140755147,-0.06699240529209669,-0.0749080109435989,0.029653765389403754,-0.006701792451915924,0.08067153178462792,0.09827427990309472,-0.13102826440365895,0.0948674934371684,0.004781870222083525,0.0950593228154415
C1QTNF1,-0.01093885672415878,0.006506703905550835,-0.02923061100720665,0.029117307886361788,-0.018262099127877126,0.09034042308174882,-0.02713268714853072,-0.07271203968385383,-0.0016724921118944891,-0.11280060573517132,-0.02797195285670491,0.01685541006861541,0.08470825346521753,-0.19288710552290128,-0.2686768594815833,0.07945302883644843,-0.06253389038934103,-0.004870808272646583,0.0003963625918437926,0.08497773912160189
ALB,-0.0487967134901669,-0.017577077216870417,,-0.02376496902104394,0.016085504525528524,0.1494761046957644,-0.02987998718542078,-0.02512451219410688,0.06298781545801745,-0.014642747785474291,-0.02744052093365969,0.06790231505310836,0.09935839353422656,0.08839335662907886,0.055125732148318334,-0.01017537815207793,0.009649204790355992,0.011982249262316742,-0.022667100253198565,-0.03620711062405098
CCL13,,,,,,,,,,0.024642156324171296,,,,-0.052068267767014814,,,-0.04415867612988753,,,
EFNA3,0.06566745891997125,0.030656435188207192,0.022121725282846293,-0.0047470704127649125,-0.09266520928178235,-0.19749436349260877,0.0141326212778479,-0.03352757556588916,-0.02016415278115254,0.0023638177152255882,-0.031518941900009194,0.008948439472461406,0.017733458637245587,0.12675154716066744,0.09495607546934594,0.026490559097244452,0.015540998403086162,-0.02340351910479237,-0.006090136725450648,0.057155064569404675
DRAXIN,0.037234922716397154,0.026914100848260993,-0.07790207396483248,0.04206370281601303,-0.037435384023552266,0.3028950474480242,-0.008295182537683595,-0.11443422302797239,-0.021082860617111232,0.07336097669817224,-0.034482818905484214,0.002209212601084715,0.06474914708503271,-0.168101218347679,-0.23265145900218076,0.05099041957182786,0.11003917813499087,-0.05837816202926458,0.027900379673160527,0.17199525765467186
RAET1L,,0.005084882123154713,,,,,,,,,,,,,0.09750888325273797,,-0.07277547973522089,,,
NPTX2,0.013353255118072685,-0.027693811411207116,0.12285908432779874,-0.018354892646135476,-0.023769106422439252,-0.4055588032033597,0.008666788322651607,0.11651332306259203,0.09218465976996722,0.23004659193463128,-0.0022286218073038597,,0.04866838017177366,0.005876401782616072,0.1039361146173273,0.01761617133973621,-0.1252072916747685,-0.029795026178793586,0.017722966111880137,-0.01488764655003084
FGF11,0.03620103970090261,0.007635928710872463,-0.08190446750228546,-0.012431340155349052,-0.03519550792316084,0.2961230619545392,0.015796392730126632,-0.016087131591025084,-0.02754629377662201,-0.008172378179755647,-0.01964764503124911,-0.13209211983123492,0.07013622828576518,-0.02481340642545528,0.0017673488650883846,0.1500756385467814,0.027202925963331254,0.02107338024527211,0.00989224976692624,0.04818217694638937
CD59,-0.0014103528451678722,0.009166603531764083,0.10353585635173933,-0.005004842544351017,-0.013953570318304662,-0.2567085816502618,0.015707990249200197,0.041400170521599604,0.030268879964576258,-0.04096503856032861,0.09622904135403196,0.07840698359186571,0.05146598025621664,-0.03450672781478783,-0.13510254261736243,0.1174477885464952,-0.27126117927881854,-0.05385972056374568,0.09683765243897373,0.10306694273936484
COL9A2,0.018845722513988333,0.0662691427939327,0.1552896470707871,0.0010603385845099345,0.19991392765104482,0.25102789532828845,-0.0010723528085360935,0.09288829629178512,-0.04105729162805075,0.012061709916475292,0.03053039281705129,0.08981618151422296,0.018973685270379355,0.23639491564092585,0.3607961514466685,-0.02374388230743896,0.11559791317577442,0.05946092578638219,0.02744180663328022,0.0995010374536301
DLL3,0.00834026725907069,0.07256658499878534,0.19668283623773633,0.0381624175828685,0.007141716890348459,0.34538319001719836,-0.03468259728620825,0.22049763460874794,-0.06368643645473603,0.037932626739610946,0.07634892279940171,0.1987632988444337,-0.015552483662459052,0.41959002442797955,0.4752593977872723,-0.03908467995175967,0.13527410212580798,0.03588347670773191,-0.05179500293659295,0.17251005165621436
FGF5,,,,,,,-0.007211506125315566,,-0.014811377339776817,0.0879682952243488,,,,,,,,,0.09972889475197753,-0.02052006177864074
LIN7C,0.001067875661649911,0.0036341009226254144,0.09861823939734703,0.05992873789558086,-0.059838214765735226,0.01598060060601241,0.03689794089301049,-0.001633010566541426,-0.013400178015077759,0.06706335896833289,0.030559256208333864,0.0002278494651311859,0.08482357427544092,0.13748064898184514,0.13199688781528174,0.05934860719732663,0.05162541910911965,-0.004523397592110635,-0.010932163599586906,0.010605707473951117
GDF7,0.05368557410257339,0.033376923412778946,,-0.028288696465475976,,0.12436298612556777,0.06671620671519088,0.0694302951175678,-0.027225615311502315,,,,0.09196381994532514,,0.06582920925281352,-0.048367566698222425,-0.04867053752993626,,-0.02859450182456603,-0.039092099784321085
PSPN,-0.03126121124760708,-0.010416584933409813,0.06953097587329479,0.004302658710648214,0.09291674175955596,0.03248635935626138,-0.030303048460673904,0.004363172799231108,-0.041645200159514166,0.02024168769119391,0.06386186561808505,0.008921121158332167,0.015834904641595808,0.03231171997993018,0.1189114958201579,-0.02476868633155972,0.07874826094182873,-0.0539046280108486,-0.021763114009811957,0.017234356778664327
ANGPT1,0.05915434206267688,0.06522437549194009,0.10462951246057774,0.012334962738802737,0.017757392782024383,0.01783203304993597,-0.031631240560822865,0.14980228218679742,0.14358144966542044,0.09551201966837593,-0.0029994848726834287,0.09513489498072046,0.04038818246557846,0.06915319002055086,0.07851729447228568,0.021140998558141336,-0.025425054905708844,-0.028262013326222468,0.03843500826084351,-0.029317222708384195
PNOC,0.03560282265542039,0.022124522122463984,0.11640427718373027,-0.006044938304668106,-0.040076971428039974,-0.23417890852064163,0.05679930877100307,0.12842780261373807,-0.0013776285429499514,-0.016146097733589607,0.05632120146659238,,,,-0.026787717921265105,,-0.08476086575177422,-0.03519057317566679,-0.0007679699801084614,0.010798184628631647
L1CAM,0.0382042592404972,-0.03829989041431498,-0.06328027796130034,-0.011255586849627783,-0.11721253503688046,-0.0808633721095126,0.004188849067713063,0.07303413897359737,-0.05500325642697485,0.1148181642778121,0.13246631256377017,-0.010926366492871006,0.10688097407220692,-0.14539298975274106,-0.2503778110956385,0.0630757116347841,0.11656148961676223,-0.05952012208189948,-0.02517976662395175,-0.014679058308633065
APOA1,0.030532664839977262,-0.010676585292113478,0.07506347803539239,-0.0014008921384629361,0.04062456552834556,0.10519780634343438,-0.011597355553574946,-0.043432235452715934,-0.03947387403861562,0.13683227238424941,-0.039239311043503484,0.08151249100094961,0.023763662126581753,0.04775410986812778,0.13057105054890947,0.07524208528113902,0.024811727043004866,,-0.04842464142920123,0.06764389005304706
PSEN1,0.01761528921503155,0.07496200755926155,0.06551220288195281,-0.027954036221401572,0.022454208302910564,0.13828605013788184,-0.04648156869630322,0.00633290798801059,0.0940270582765544,0.007983369446426846,-0.023316550071320528,0.03183663649323585,-0.03155125323716313,0.020945971954101694,0.053957260579376956,-0.013136183861357505,-0.0112768692948276,0.01567589776230727,0.04032333251579025,0.017485337905931184
CALM2,0.07812591909805706,-0.001234438403207539,0.1941603380948695,-0.009433978961545943,0.08676621652211147,-0.43475918102450517,-0.011134417909521552,0.14572974424870438,-0.05359097632386336,0.09260550343700472,0.13756819459887643,-0.027835756663041594,-0.03287971283451173,0.28419430678731267,0.34656919046251067,-0.048375230667486634,0.11232674697652864,0.03530680825016996,-0.06968022739289677,-0.01600577874067017
CLEC2B,-0.015901530035916704,-0.01656529923854579,-0.1367783827283225,0.014380623884148533,-0.08621942605381476,0.08474784164719856,-0.04132591161679374,0.016425773324994113,-0.0336730059742651,-0.027003294340828272,0.054226623044160926,-0.12547171990683284,0.00904271986285161,-0.048669259629502304,-0.10928810842918488,0.0224449396478974,-0.06775890919296272,0.027854225259952875,0.004666634056032821,0.05560449464477925
NTNG1,0.008174617065182903,0.020049096212519466,,0.013413279648730044,0.00012012781516298206,0.026142736356670384,0.036084968708744405,-0.012385048160455445,0.054222625179531955,0.010889497535221317,0.031045831165561467,-0.09402994754410518,-0.0216882527289163,0.09437817438670142,0.2683618484880214,0.07764635159759829,0.03158351686494328,0.01833674035283482,-0.055948745533613786,-0.011068465739802604
LRIG1,0.07259455621092395,0.057710821784858014,0.15696207630866815,0.03666965857969353,0.24381978801442614,0.04726203234102851,-0.005794984968012167,-0.027903608726820513,0.03873836345379934,-0.08397071260763099,-0.08180785787804547,0.16148015472001198,0.041136818530785345,0.3222372359041543,0.39400301158414835,0.01630404950817036,0.07042094710688963,-0.0010006633713813833,-0.08442656701407289,0.0272821077534268
CPAMD8,-0.029541648134282995,0.04362033289064331,,-0.022175135671638296,-0.055020615347430614,-0.040787982019967486,-0.021524210740385415,-0.006285597342371674,0.05079926755857902,,-0.008899329403393887,-0.03569758243493348,0.0720063947442603,,-0.00033867902090363764,-0.003813625322920311,,-0.038959987880453566,0.05957723286657378,-0.027719228685810345
GHRL,-0.02613706565043466,0.014174865385461938,,0.06748853095565018,0.040578318817993064,0.041895799366461074,0.07741691223906728,-0.04032969317665202,-0.01651892075944864,,-0.01618745624871774,0.04036892321645059,-0.03616427450371723,,,0.0516088591467117,0.018334932070422482,,0.03172066437768405,-0.02443478850633709
NPY,0.049888988854368065,0.0036620766799122517,0.08909764546025895,-0.02795806432783633,0.1230096365070106,-0.3005894602254777,-0.03674713441485217,0.03257137874024332,0.07961674262209302,,0.023772780252428363,,-0.07048664739997004,-0.1378972424273902,-0.15841244529203427,0.012652442653866936,0.014283876032908843,-0.05902609005771224,-0.025313055048382077,0.04169693923964311
MMP2,-0.021811349453118897,0.056336644078986364,0.20977520556250095,0.05004220779405629,0.09925462304978268,0.31080863081937155,0.022055344124051395,0.04096900610473053,0.05589114201128561,-0.1626733465132842,-0.09133293391024434,0.0015199456966288275,0.027041645186617537,0.03542152208251374,0.07655211637928286,0.027204269611161454,0.07193152540167287,-0.02607741260098628,0.0939393333942778,0.1567534184373612
LHB,,,,0.017090890223993554,,,,,,,,,,,,,,,,
PPY,,0.0061540352012039575,,0.008705018881559478,,,,0.0035495890366184692,,-0.02698498541340668,,,,-0.03134985614157319,-0.08669819273771061,,-0.005111427486433665,,0.023180766677211792,0.034738738297830855
ALKAL2,-0.010731234343679718,-0.011826054299803802,,-0.03358500987251304,,-0.00853096549602553,-0.008626550278385334,0.01857760441070942,0.09297896695086758,-0.02216256969020731,-0.017175342502509024,,0.02548580411962318,0.01453013169664641,0.08219920206404105,0.07438604502125046,0.02927190583104184,,0.025938941148363443,0.005131998191086313
CSF1,0.10485553964247503,0.033598125785698645,0.04091388972811437,0.021139687421831314,-0.037891540793902535,0.26753233801685133,-0.045821108618185995,0.01763207796270244,0.0213579591289185,0.13794465147408339,-0.030834283302012756,0.177595536106244,0.00765865728696993,0.0037832519445973687,-0.1341937205194992,0.07345881075047166,0.03917465260656666,0.02270622500726697,0.015196231274032777,0.07984591642768021
SEMA4C,-0.02969544767673927,-0.013137612283476268,0.04992625119156431,0.03876752590014309,0.06106164038462646,0.2724133741606925,0.0108509569501429,-0.028833921601279924,0.01023204078216839,0.04398972943645043,-0.03284858424605834,-0.10124462836700528,0.06694345468951297,0.1321496822265246,0.10451938436125544,0.048177601286003714,-0.08741240424059497,0.0508140376210557,0.08862570250315106,0.053427767370190386
BMP8A,,,,,,,,,,,,,,,,,,,-0.017992264439563428,
ICAM2,0.004144582419983207,0.03228579827698669,0.14137686052107684,-0.01269039178080589,0.07312614172039271,0.08139807852967747,0.08142146213256488,-0.02774903023246324,-0.00928965750135348,0.12873951581389648,0.07854192305007299,-0.07082245867655486,0.01513106948350593,0.19647343452365376,0.1641231888134119,0.05720420789670235,0.08124289405902663,-0.027218250881655612,0.10263163737274979,0.0261395272500646
SYTL3,-0.016062198349401036,-0.060386721150158335,-0.006561313946391183,-0.002415161321649586,-0.02924614299684139,0.08310423987203105,-0.009282016534817668,0.00454284227329231,0.008853865956033486,-0.05528640426393891,0.022318201744061357,-0.000603257640898695,0.029901758533506063,-0.02406566903002507,0.07142928168168457,-0.02023192748302537,-0.008755871171452661,0.01626317253457588,0.03544194591902107,-0.03451380853193097
IL1A,0.02273208160414053,-0.006079326007482989,-0.10036321594916987,0.029893814926134767,-0.05688753061126248,-0.0008467078258004137,0.023412127318309855,-0.023759307820439026,0.021028056501748167,,0.030764151879486522,0.11381321694169601,0.06272745086328918,-0.05967013730201994,-0.06411349051838759,-0.057237734712019685,0.01346322287682484,-0.035744555012221756,0.0016798151346958856,-0.04392230018876541
HLA-G,,-0.03617566992068197,,0.008602756128774284,,-0.03234539721730772,,,,,,0.1203253973891266,,0.040017310939809245,0.09637778969680656,,0.049012430789064615,,,
PGF,0.05996468752527354,-0.017892440591859498,-0.05661707428163369,0.07487448875292214,-0.013721944308018088,0.26049509787914993,-0.0174512156262578,-0.05119372449817296,-0.04660527670853899,0.16612408673343707,-0.028810868020100758,-0.15206872335064173,0.09661375847809998,0.1613447069549453,0.20425881117423225,0.028202417124831628,-0.05913182179248279,0.03955431336544963,0.04945329424211818,0.036524873853208725
LGALS8,0.032031010331727394,0.024568615703815147,0.07464049457500177,0.05086729381134633,-0.03374321922140678,0.033697090430814695,0.02331162506193444,-0.032157309764880855,0.006488308904252679,-0.003966393240553928,0.08474670335463051,0.05858234132198303,0.013626323474694113,0.02203850838789121,-0.02333830973418939,0.004949322045543291,0.1149038816570391,0.055685608327379094,0.05667601407070517,0.10613525045131098
DKK3,-0.03628505152582932,0.06476545581573792,0.09448022587248689,-0.03949274074073012,0.05765967465966742,-0.5403785314379996,0.056593465837557956,0.07645925676590974,-0.08509509994703794,-0.05502914538620623,0.1102088408787423,0.00022262994473584705,0.0010060131033351881,0.2127197469369464,0.22147730387168085,0.05581312048421343,-0.09061708728576047,0.024347157186098724,-0.025290127411893758,-0.02140228676149563
COL16A1,0.012283672892439205,0.07889593657758354,0.16588359434244124,0.020913472700623097,0.17297201052016128,0.07537642377459339,-0.09315967713722899,0.06282628474411653,-0.010551170132657392,0.11658803919284418,-0.09656689886091566,0.07223915206240124,0.06329070823251198,0.10511072005418261,0.2169809588007222,0.01040446673678196,0.08072898848671703,0.06994363491898374,0.08541970825334429,0.0894363406789844
TPH1,0.00415886863599809,0.026372876637156917,0.10799610921564903,0.012985064721337224,-0.00769824863512147,0.030149004581169855,-0.02558685616681923,-0.04048732068780974,,,-0.01526392057871912,-0.09241166291489858,,-0.005421680446341156,0.020670024729065546,0.023596104652487918,-0.007600318786581887,,0.005580193399596896,0.017574440585280675
TNC,-0.027092750942264637,0.008170297744473427,-0.08650537005791323,-0.0768728334861221,-0.14418100435174225,0.44113918312383094,0.019231935610747628,-0.19306068221567557,0.009917235740952577,-0.1411627163635048,-0.1095737828071876,-0.06977072904708859,0.02192371890045754,-0.350450880414912,-0.3996598504819918,0.07807084689458033,-0.10379021921804517,-0.012867425981262243,-0.03086079108913113,0.03444060861340375
TNFSF9,-0.02954163411333614,0.028316937503500457,0.08783423176694118,-0.011318426896896328,-0.044945122914100036,0.017664763084914267,0.07148621815904604,-0.0008664200397087813,-0.037052103697167514,0.057150866269285644,0.0012882533975642299,-0.07734493475590373,0.016417286317968672,0.07498999325006163,-0.03944872783448648,0.005772313443461457,0.007406254801639018,0.007598511401232923,0.07830802000809582,-0.05433695242162086
C4A,,,,0.04132674634013805,,,,-0.049040634421119896,-0.01782441792148708,0.01752235710083157,0.035854634414102214,,,-0.013083967134773321,,-0.040324696232435446,-0.02015115123299802,0.0172369453307102,-0.006636349302972056,
CNTN2,0.002282124696462885,-0.030103252901084166,0.132638477650657,-0.06723916368211613,0.10120750548577773,0.236327776418616,0.035594329205751604,0.05576809092278656,0.09768854629244318,-0.01110509296651714,0.030887800332661638,0.011433356951413924,-0.016322472475667642,0.26650605709812386,0.30518660208259657,0.009931904202715015,0.041881612641265664,-0.007268238014748379,-0.05344414708116752,-0.040932363345648315
F7,,-1.1032603002773582e-05,,,,-0.029568103372956896,-0.021524198229794116,,,0.056115265557856626,,,,0.035945042692222276,,,0.014264435237604846,,,0.02874392266325838
LUM,-0.018577762170707536,0.021599346699923323,0.14606694740219003,0.05314314593915898,0.0208978229327964,0.06814778389785646,0.018448390905799243,-0.050417660260853994,0.03340872847273584,-0.09482009774917999,-0.024846507068421512,0.03201103783103525,0.07850603223904921,0.11807910918263731,0.10728568244593861,0.029711135815002506,-0.06350787701301337,0.0841885000381296,0.12336412190479545,0.08249634269991335
IZUMO1,-0.011608101287811068,,,,,,,,,,,,,,,,,,,
BTC,,0.02318547230672795,,0.0111142127657588,-0.01661182016623869,,,,0.075882405632623,,,-0.007355515380300882,,0.03777449907392353,0.04587324772987578,-0.03460011121149658,0.003433479942535071,,-0.015638739004706234,0.054186845957510506
APOC1,-0.0026499121968510853,0.02268684937275073,0.2673243454016069,0.07078178490159066,-0.011869082077170188,0.47699186087110884,-0.014067312984204713,0.050211057622395305,0.08275485540470714,0.09775349551944985,-0.07974633157529727,0.17355021843782983,0.08746903686217666,0.10960478486009655,0.17324206585518756,-0.0222931524673067,0.06860454822015623,0.04317414614227481,-0.11056101354955448,0.07356278495895988
PKM,0.03950930092904206,-0.02309323190788329,-0.19870071410153517,-0.08167239810881576,-0.17731015294854605,-0.14660413651256293,-0.0021848469871197933,-0.19071611255711088,-0.05925704804775202,-0.0721696031483867,-0.035024729899220015,-0.20638897797571598,0.06677908064452182,-0.28807319232689765,-0.422506535747712,0.05837664372316355,-0.08691427445734898,0.04681043464828312,0.01372067364733943,0.043532965522179376
TNF,,-0.04852864861173121,,-0.01711866089802877,0.08657505878368549,0.07857053983330838,0.05302072123216447,-0.021788407645076335,0.042807447803965774,0.006928719974694665,-0.031872781545860665,0.18520809599608073,-0.01839447574814483,0.0016817992076666303,-0.08107967300238403,,,,-0.026584229027611685,0.04667092598697009
GNAS,0.07589711338647524,-0.02663703503551106,-0.03704033269658968,0.06412395215746701,0.07324072718661312,-0.4274859907828274,0.008278421234685217,0.010466802444808567,-0.11296893453134309,-0.1596513064036564,-0.07663743899664628,6.548225928750413e-05,0.04808378621441095,-0.21564659321773577,-0.12580249215713638,0.07107640904513181,0.04307422880273989,0.0669414117826648,-0.08879339134141559,0.042809302310464974
BMP8B,0.08055836932705607,0.07349493326671523,-0.02903212710402339,-0.019083692701595215,0.03216726633114127,0.36371166064116695,0.01898679448874331,-0.03926269295445185,0.05809621070120327,0.042887646086053145,-0.038383830872791756,0.06885629837811999,0.02831969326102169,0.1643537193768482,0.023320580088575807,0.08011811067336176,-0.0634916628020967,-0.05858603919485912,0.05751571174419477,0.008308437819554943
LIPH,,-0.013042728802461184,0.012017269149249903,0.00029987720230065094,,,,0.008131994646502086,,,,,,0.051093385946536125,0.08194949347073761,,0.02221056269521365,,-0.04592816086671965,-0.0425212396168191
CCL28,,-0.01875497701154641,,,,-0.03583873007834542,,0.11353710822700759,-0.022140694523296745,,-0.012104952085881028,,,,,0.008152573505585695,,,-0.013971032242340697,-0.028019757342878034
PTPN11,0.031465546909777514,0.07838858611355455,0.06802662307706014,-0.06390143393598582,0.04479402789974231,0.07564305139379385,-0.021626986079577304,0.04700191847674656,0.033538946919610554,0.03117022264875154,0.01754081663491056,-0.13486732376799007,-0.06593274123952203,-0.09695328190255804,-0.10708259927669975,0.02821290768849817,0.005915997214797635,0.07970950591209211,-0.01741090478769254,0.03592661565596137
ADAM12,0.007919413780774908,0.00889188535137827,0.05630462450156622,-0.005397241813713964,-0.013831454618995934,0.19145821931904858,-0.011492336357883725,-0.13339740014502538,0.008240067230539758,0.09122188853641301,-0.01745964320850352,0.15001025320711678,0.012330274359506468,-0.12308476926238152,-0.006150100315195725,-0.019437769147553654,-0.0008875208295225889,-0.014237872358845896,0.11386439455553624,0.011262385521881734
EPO,,0.01210485992907914,,-0.039230118081010616,-0.03315713889189754,,,-0.0028401340725879754,,-0.026526460908392606,-0.015263922820277552,-0.061636716254079446,0.06480829160372469,0.0002804503214327071,0.036569737409189826,,-0.00909040347052479,,-0.014857031686274749,
EDN3,0.006726056837867689,-0.046269958547132305,-0.014285845192447624,-0.0014502634891448536,-0.03283919625811541,-0.06135857010257709,-0.01788549525127485,-0.00240861695251819,-0.00516914317741229,,0.0712694171340995,,-0.05451220119938255,0.05145976904818529,0.032698038733878484,-0.02837645473566455,-0.06521049565431086,,0.09944062527519913,-0.01954241497751927
CCL22,,,,,,,,0.05224382665336917,,,,,,-0.07913858924941314,-0.008867822521403914,-0.034600112742763485,-0.007493891521389516,-0.04202407162940217,0.031186000201282076,
CCL2,-0.0682872756335948,0.0036925820044084,0.0067483767164215796,-0.019420002966073983,-0.12411573847271909,0.11768956249612217,-0.004993121617945999,0.011018687898057898,0.12283416717349005,-0.0018388131569257791,-0.05807342405208824,0.21519496577569958,0.046196862251176904,-0.18564409431565387,-0.1161688282150204,0.04487095930716043,-0.05777197148416783,-0.07205915322823436,-0.0020883754151599506,-0.009132094969842275
DSCAM,0.02985425328042689,0.042033572534224864,0.13662553915666828,0.04757261644362235,0.039805457074830505,0.22027952089622685,0.03306680869913366,0.11621104528663732,-0.04434973399775742,0.011280087668973803,-0.014094290980803809,0.09071965219779005,0.08346496925568563,0.2355293429103506,0.29409063266023355,-0.018316450723254468,0.06257295937642479,0.058245303375325366,0.015296535705236869,0.06548929170557889
GPHA2,,-0.0051217694154113745,,,,,,,,,,,,,,,,,,
ANG,0.002045172264917052,-0.02815841157495075,-0.13858399034913585,-0.04356213011548263,0.016053648876881838,0.057398693856515554,-0.022741266666669473,-0.05634850941392212,-0.02369436901644985,-0.03253489875645852,-0.03912107799115178,-0.05993140622924612,-0.09692100843664649,0.027858056092371578,-0.04305860669809321,0.07274416830696898,0.023790466237239873,-0.03773674803545366,0.0003666283627065608,-0.027811877892815796
FBLN2,-0.02612787490775421,0.007349595130763936,0.030172412788101635,0.0015787481863358084,-0.019069911223238978,-0.12207644542226466,0.013697549932125339,0.06538004904381584,-0.028148084434191638,0.11660512142037818,0.08838684245814972,,-0.06772158963229084,0.17903480578762312,0.21326306400696324,0.015533419525058371,-0.028359567238453384,-0.053198745229060776,0.09476422517302566,0.000927248872400259
VTN,,-0.0063538030852794474,0.053575013191225915,0.01838224690625073,0.05584631010358361,0.0038164405611278403,0.05339384951160991,0.00044885616266209747,,,-0.012683400876627985,-0.011305814839299532,,-0.030781470589094626,0.02637918698852731,,-0.0228326495278752,,0.10021924704116875,0.0033338229694038148
VEGFA,-0.041051590388857875,-0.025141982003509825,-0.307868582401306,-0.054377187657333896,-0.17080118034513916,0.34624245683847016,0.011364813038444279,-0.2066928961340862,0.007799190730560036,-0.18945602846969029,-0.08617813200269574,-0.25413909292009984,0.03787791824882386,-0.3897285527758449,-0.4269240274162998,-0.039889834567587865,-0.06829335491218043,0.04031756383596886,-0.052596828618222166,-0.04909161230000205
F10,,,,,-0.022414475713323858,-0.011837503122928911,0.009192355590655631,0.04998844306804328,-0.024323563457548623,-0.07089044671748537,,0.03859080798143831,,,0.030891135755878367,-0.012254344019135686,-0.02099714952411306,-0.03316965282946465,-0.026230011200682045,0.021608183858735832
SERPINA1,0.05093851868703061,0.0416452824317792,0.1672766596834712,0.028341413927643572,-0.06052020299991125,0.18073254184385895,-0.005624186266762982,0.04018844544610398,0.05375997229794771,0.05396880607854925,-0.045676788275995146,0.021866501872426045,0.0577579327091488,-0.2989056757316099,-0.2476301379729966,0.05099663291011387,-0.15188877253540883,0.04981241064039851,0.054955392024206864,0.009447902919683523
VWF,-0.009397960893867562,0.03712743619810338,0.20186051956943543,0.08252346233340267,0.03522834790543557,0.09786627116682108,0.00991666188355746,-0.021956459392454636,0.012136041155769923,0.15569218757542908,0.076744444616007,-0.00031998665776503913,0.06027846684547851,0.2147543730311263,0.09358180858275551,0.014486608049555292,0.009758602791108536,-0.05195390940798442,0.0870387164663202,-0.03059499583660638
GDNF,,-0.016624582741547662,-0.03914332931746312,0.04324179645422964,,0.12411082480276427,,,,-0.06109535372036992,-0.0152639216315722,-0.06963586738700205,0.014359262904045352,-0.006413882655797034,0.008961249443385104,,0.06580805001580026,,,
VASP,-0.006814406947792872,0.030211998476638562,0.01595584488733216,0.026599602975301374,0.02521774128862704,0.25418152924377935,0.048684855314145736,0.011087607457914202,-0.0024705561670722007,0.03554240256044978,-0.03962784272713259,0.02533288809338429,0.12604441173889216,0.023514150190912506,-0.03564673927885464,0.021530534541484295,-0.00673147340323205,0.04938163451300497,0.059717906289299016,0.05616995186556454
