,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LIF,-0.038218077092193756,-0.020340785571498304,0.04271834118008851,-0.018705298461130487,-0.004322715132215004,0.018195082069613254,0.04298127102772195,-0.01679363096101135,0.07549923101486453,-0.049168649262024924,0.024872757407025117,0.07843942075256372,0.06471986450173099,-0.027561321092412078,0.03566641459972191,-0.022099879455798426,0.022772929707804198,0.10176974458678648,0.018490302633580744,-0.026259538821564128,0.007428905541050374,
IL17B,,0.019149686336949263,,,-0.02005508925533666,,,,0.014387767938187681,,,,0.019929731502493112,-0.019720041235318994,,-0.02404038610596487,-0.0036714286079073564,,-0.018667417946766525,-0.008139097136184643,-0.009342260267306564,
MMP1,,,-0.021821786578995965,,-0.02197724990414519,,0.027812528404695686,,,,,,0.05307064683535902,,,0.013009764343823378,0.005857275435720339,,-0.01351765663982902,0.03620071806553125,-0.023107986011392856,
MATN1,,-0.03268536896806932,-0.02078196402798508,,-0.032037949738695844,,,-0.016212416437670504,-0.02728195665049622,-0.011037285790865829,,,,-0.04057082409629553,,0.002309824340987257,0.040397479518436315,-0.03718422594232266,-0.019238778235789473,-0.03616036257221476,-0.045063139640099656,
ADAM28,-0.028774048248115615,-0.01168216241176337,0.013563678620159792,-0.018702305083853978,0.038954330536445744,-0.015894366916471864,-0.006771080772709442,-0.03308441175733834,0.11847285510206766,0.051532348020225,0.021746644791866866,-0.021753402370481914,0.02880950240953156,-0.06550265326836208,0.036145635352306554,-0.007683380003445817,0.012429198981399518,0.03856832677461605,-0.004546337018778781,0.021733069412355192,0.08190158809576176,-0.0277502496546524
TCN2,-0.02513196552828533,-0.022568900749722388,0.04778771082903388,-0.0451328208831476,0.024080452251640884,0.02770485479074504,0.023265297952087614,-0.029164296777586706,0.09697837390321573,0.025918946516685193,-0.00547056263520343,0.05783692640157218,-0.036917114754053175,-0.008498178359229669,0.03204764192521228,0.0644978592563632,0.06118264444285841,0.05111354003160616,-0.0546685680854705,0.011170316160022207,0.014121546074857563,-0.05034250029651028
THPO,,,-0.014588742275663017,,,-0.029660975021402063,,0.04011462421170761,0.07722472188752023,-0.04643355912494882,0.012429213712217117,-0.008036996364319178,,-0.027871052504922493,-0.05135712000411479,,,,0.07286661109670292,0.03824883536295287,-0.013347012491280447,
CUBN,-0.01140838572737197,-0.012367488283281911,0.025261546824655392,-0.006212782942884112,-0.031456727560169054,0.02722656710845665,0.051094668527361435,-0.002681100344440118,-0.017282032384954956,0.023240084069882944,-0.01471191099368781,0.047540662588625174,0.04692139538252127,-0.043009197695027375,-0.03104244834959701,0.028009580763771316,0.06178855056996519,-0.02441793856907242,-0.029546058853951385,0.08102150396876305,0.0345115741676632,
TIMP3,0.009984971218429992,-0.04270205232643697,-0.003696058064234394,0.030798503616056246,0.02294627142606193,0.06760777858554556,-0.037170515402682826,0.02591457186259424,0.08118661106334105,0.004328531290155705,-0.01792353372837364,0.01562905589810732,0.04227683939634868,-0.0009244682096366818,0.01970806954609133,0.0019281479478624969,-0.024985614766262612,-0.0053400438123826196,-0.035717713033411765,-0.052347741933287006,0.0075554201551274874,0.030720871539545665
PIGF,-0.017950213872503663,0.054974811705608854,-0.07846146320255995,0.02740087153821518,0.011659149396323723,0.052730305565034885,0.030273017716814798,0.008163875895347037,0.09665131750904393,0.06396470560400323,0.012248893202512752,0.02868909498011454,0.02504510310628038,-0.0025198909290541933,0.06591965281940408,0.0437158796993203,-0.0037004788204185986,0.0030824790542102777,-0.08309991289042633,0.11058304446039029,0.02783099329144798,-0.009427463608747421
CRH,,,-0.018544620051701863,-0.018550900369905886,,-0.01621769396160304,-0.009072045657932534,-0.013662337719244638,-0.04001449265319897,-0.007245156103098769,0.00800607435384202,0.0037575803423030222,,,,0.002111580714872777,0.05371539114390162,0.052823878678542845,-0.020102852357174742,-0.009274593905829916,0.011378655412955432,0.11384393356056198
BDNF,,0.006422722492521763,-0.043566857630892165,0.02163736239350291,7.346059422860156e-05,0.030814784471225213,0.02028305813059676,0.015408882891641502,-0.119826935478007,-0.05231314356177781,-0.038775249699405934,0.02142488917942205,-0.0067406598194574485,,,-0.014500610794735037,0.07458681248805428,0.008819822157601845,-0.024197815966063945,-0.025883058093189786,0.02341843350981552,-0.005042834532455332
CCL5,0.03190572971166431,0.036482421048974305,0.06628160388439537,-0.028867128936134804,,0.01954456184462506,0.0005966625419726701,0.05323219705290151,-0.010200710878092756,0.00969105740407688,-0.021359622222815924,-0.03367775540163512,0.019303285682123205,0.026056001552037668,0.008070395417863727,0.05068142022354882,-0.03186732132867506,0.011477147244690084,0.000904029600221112,0.005055634912921092,-0.07285122831187595,
GAD1,0.06117646308084335,-0.046948582595282215,-0.034913272961726693,-0.0057969982570926495,0.021636376317892374,0.04973334959288764,-0.03633807608224836,0.01624339429455354,-0.10765027427788715,0.06393654194343269,-0.07152618853196356,0.026453071308341406,0.09817106515670125,0.05666273687188944,-0.05305318565745949,0.006393396807888823,0.00016011247823972906,0.06205697075449252,0.02795788635933971,0.10058255215634969,-0.03822473856297577,-0.08912785810670772
COL14A1,-0.054852756604923475,-0.03912551663467089,0.06147617774292089,-0.00883422802564943,0.05307323816433534,0.032527984430349606,0.13253106381086266,-0.021150321166955366,0.062284158825441985,0.053966010846193166,-0.030930815457123784,0.013279234138885506,-0.014000952248407316,-0.07153344037618171,0.05529645259814029,0.020315778823389183,0.013684823644639053,0.005038357347344233,-0.07583568041102758,0.02615418650049531,-0.03587467781794838,
HLA-A,0.0651112620416711,0.011616066022331194,0.07743532326913498,-0.01236324414877154,0.02758499203414616,0.011490844496358505,0.040371575116630844,0.023018552503175027,0.16435670964256394,0.03416686436659732,0.012094787794350146,0.012822791523993148,-0.01938557251646708,-0.007373191492873916,0.043022997627062624,0.016456345946566354,0.04987619329853238,0.0185933807674878,-0.04931846545761726,-0.029876522841445343,-0.08038240883907896,0.12147472350672056
CD5L,0.023505013475603378,,-0.018544617906230576,-0.0008745442954432482,,,,,,,,-0.03879959958381833,,,-0.046099907450437544,,,,,,,
FGF18,,,0.023993470662579248,,0.03247106516587037,-0.02711602887218928,-0.04409902292149812,-0.018955595106801733,,0.02771650066337265,,,,,,0.035174033060821265,0.00720649732052832,,-0.0233594725603289,-0.0027692653659767037,0.053227981836403385,
ADM,0.031390251703288914,-0.007662922578736053,-0.011719405561903635,-0.01841932584227227,-0.050147325967151955,-0.022827050987997196,0.016336224915951894,0.019011131348040337,0.09556246315127259,-0.1309426082014789,0.008369915469694308,0.004009400355296656,0.03150127126259624,0.10215887783402387,0.036335425946398936,-0.020299140629776325,-0.011591251960618717,0.008540284830880564,-0.03617416460001325,-0.03396135676988421,0.08848932818177298,-0.011370058874791556
CCL15,,,-0.007806058746821045,,,,,,,,0.03703847660696784,,-0.03474367031201454,,,,,,,-0.02474960022991983,,
GNAI2,-0.044639647208758716,-0.014906416526479394,0.06860877499820013,-0.020126087259317166,0.04871213199323127,0.00044761475614429663,-0.004023345718951769,-0.07708203238486663,0.17045208559942704,0.02520307557293732,0.08417186824446775,-0.028908983482932086,0.006935266599850565,-0.056420914182442085,0.04578767594875552,0.015743720057396975,0.03724133763957295,-0.0629659220055331,-0.03813796023150493,-0.027041319473128562,-0.03269850637310005,0.051162747555049244
HDC,,,,,,,,,0.07533765476275552,,0.06084587964732727,,,-0.04448912491891579,,,,,,0.07860228197894299,0.01039507948473792,
COL11A1,-0.035635842889520326,,0.0817733102326521,0.0037430796284800374,0.026163363429281838,-0.01760378875745869,0.03957581088642855,-0.014970043521384362,-0.030471187880270142,0.02183648409218221,0.00788231018425698,0.014728045236541453,0.08588536637855212,,-0.06868044765181847,0.042994753733948725,0.035151899113201025,-0.04921437117054401,0.012630809422880857,-0.00533186569531606,0.03571827267599992,0.041646927379426324
NUCB2,-0.009537493242935723,0.03974106768446244,0.03499571713050305,0.011190201989093651,0.054440158113561815,0.023191015398528716,-0.020751770645327215,0.06585305324376693,0.0935881105004115,0.012255455512024458,-0.04187120436991165,0.03084079798970833,-0.05549005381175646,0.046891697218034656,-0.060170263079601376,-0.02324935633492397,-0.01636405160031536,0.003016817629089373,-0.002982997648957136,-0.02026922383319294,-0.03038480243731977,0.11043251703851335
FGF16,,,,,,,,,,,,,,,,,,,,,0.028048538481990116,
CXCL1,,-0.0005225673168772085,0.002395886425754299,0.043857450450472124,-0.01976152267893321,-0.008193622669841168,0.005856038662293589,,0.05377557889957289,-0.013433295341900162,-0.010307893287710564,-0.009557706026632376,0.002640819040007044,-0.10860260337977237,,-0.023900422931033973,0.04143936445289802,0.0011489759649765843,-0.008577798504722388,0.01409333598386517,0.04511564288013672,0.025833121146180728
VCAN,0.03836542029409229,-0.04709670723930561,-0.03290639796090507,-0.018815870363636092,-0.01720825828388546,0.04713806055908686,-0.00046987649105573507,-0.020120983022719842,0.14440222174250844,0.06038100044546687,0.06313101769879202,0.05316317771630271,-0.04132068749726428,0.06522035774182719,-0.03163649479803583,0.026201687096921476,-0.041395700595568026,0.05355059800590029,0.004922011372330096,-0.0802892601582162,-0.03758746056939515,0.05610040864716626
MMP7,,-0.06110990376535597,0.03205189440656846,,,-0.025820660540511024,,-0.016793626247122374,-0.018993676406505875,-0.03422013614727059,0.021394941853126383,0.05081829733262747,0.1842213039969196,,,-0.021746380097542553,0.09217539929496958,,0.023360604692161703,-0.05308746221345156,-0.06682889699546896,
PTPN6,-0.030168034669583954,-0.06998499777555774,0.020603350596470164,0.024888447554300305,0.025302223112566167,0.02400814855462619,0.03247149550160044,-0.008315315237927329,0.1007978302634976,-0.008077721529455633,-0.013171281223115472,-0.045341176573989714,0.01661732507764412,-0.11179041912762044,0.05992375968459968,-0.014621075607698587,0.06403544404747226,0.08577851738850734,-0.009224805215805761,0.045760271203865624,0.06885536311472333,0.10366770160341626
PTGS2,-0.053236383802868485,-0.08145613219190252,-0.018598542826908204,-0.017760312700684587,-0.035678557185140486,0.019426187206184733,-0.0023084152993686955,0.046055874726996925,-0.1097957154657754,-0.0093115677282763,0.006161264303133765,0.12297165500425797,0.05817390790339046,0.09242061621627638,0.06814765509617979,-0.03282671042437835,-0.012742781515613744,0.03069774216176419,0.025636400862711132,0.019437556917744885,-0.008824385864421443,0.00398731130358117
XCL1,0.006223263466287122,,0.013610339054936301,,,0.0296674299934503,0.02485312945239895,,,-0.02785006206966294,,0.0067921936109935814,,,,,,,,,-0.015944974568514847,
CD58,0.04259385097867285,-0.0014599204608784144,0.03718294250246796,-0.006137289938424087,0.029020079446187494,0.05411413376135792,0.03544385774168618,-0.03615023025408482,0.12632056854454607,0.017948184321894562,-0.03313602432976245,0.02269674489841768,-0.03302239855175023,0.12011113779559643,0.045821089890265655,0.09661809190543967,0.03657465537098189,-0.04743002161060915,-0.043728953107227304,0.13053803491401567,-0.00299435488904508,-0.030567068261774438
TNFSF14,-0.03370710561774133,-0.017127368716248547,-0.02047609117803645,-0.020755752823840463,0.1452892248471455,0.002804865510156279,0.03644602580969971,,-0.0194076947231504,0.0054960094566099136,-0.026929761284570534,-0.017427450807012402,0.024031278666357788,,-0.01836288428707338,0.05291442127355425,-0.029054384132631204,-0.006676108517828103,-0.019518786765845817,-0.017833995880392195,0.061678580258557686,-0.04073057084635145
CNTN4,,-0.054071116851498006,-0.03599942934506074,0.003664211657405249,-0.023055472757267687,0.030891358981173702,-0.03336768556151441,0.043634024471711774,-0.06744262199722695,0.07421752899251745,-0.05904980574895265,0.033233300176964624,-0.04131737750951792,,-0.0566634345120954,0.021998346984826393,-0.0391361352818299,0.056510082615462004,-0.029805409167538238,0.043302310433670964,-0.0046638659126423615,-0.03430554429138788
NTF4,,,,,,-0.013820289258707133,,,,,,,,,,,,,,,,
INSL3,,,-0.018204389029922215,,,0.016859655781254524,,,,-0.0108778022285451,,,,,,0.04187430793045407,-0.02305588608622161,,-0.01951878488001673,0.0673966335845187,,
BTLA,,,,,,0.013017407760719362,0.016404378082710426,,,,0.00904926192177259,,,,0.04272178806233904,,,,,0.031542203929714005,,
MFNG,-0.025698675266118146,-0.028263036853272014,0.027863887058268956,0.03567072745267262,0.02695508954154428,0.019170488230395213,0.04990781006838286,0.0020842072842137778,0.10128170999961701,-0.03260199386275914,0.024553284595683105,-0.01219391869592006,0.031033815282308988,-0.0290487801453289,-0.05236240760841564,-0.014870555478092809,0.05074832154585424,0.019108389271213926,0.013250179316690485,0.024956406337593082,0.02840000848334606,-0.03668461406118439
ICAM1,0.044707945781381604,-0.020965461403459347,0.019970730360254787,0.03220928250624094,0.03689488267408894,0.04945246257434533,0.02214699357105535,0.03191030885612576,0.17125164885301933,-0.02253155177731,0.02800914801739508,0.12958642859063732,0.06428500164700642,-0.07967695774324562,0.0008356664476459794,-0.0074680763669673095,0.03714573494590176,0.013508494724855956,0.011112995963057308,-0.04443885133846642,-0.002437890850793248,-0.004292990712918589
PROS1,-8.837294978264027e-05,-0.08452451808343758,0.06433530701847473,0.007270933782668077,0.05377070356510896,0.0024502908066503233,0.06383254101924762,-0.039199681436405384,0.19788309801068898,-0.036590990224547724,0.034136807710549555,-0.0018142963544186,0.12716958146273594,-0.09633629872355622,0.07791922187527338,0.019080617243030618,0.08823381767354098,0.04363294871858664,-0.10180028520831302,-0.014804603368609967,0.039745501370484916,0.05019850857649571
CLCF1,0.035342159182009045,-0.051956379656104695,0.07677225757112702,0.04076387216811378,0.008178230097053967,0.029492562269865946,0.051285070748831804,-0.015611352615175987,0.06342849516765271,0.05000352923265983,-0.01097960106650498,0.03446878930880561,0.12943013388291918,-0.020239046970916514,-0.01240354429936426,0.0037329620105058404,0.004411507649123427,-0.024698390323956897,0.022003299749588107,-0.0010689994001719576,0.010209517695367093,
PSAP,-0.0653875423277116,0.024125686812084077,0.0955847742500643,-0.01641656911639018,0.03472251342046281,-0.01633776489906379,0.006640984239599532,0.02460298427521024,-0.09737023882204811,0.13784931906946213,-0.005550585538070511,0.03497980185287742,0.042372993562014155,0.04239996297081503,0.06622119701051055,0.06834852580419998,0.08478725768676096,-0.05613432727131306,-0.04016440776116814,-0.061472928190588756,-0.05597187066021277,0.04786889751386642
EFEMP1,0.03653578442300195,0.01202838719750542,0.09656013294596923,0.00793758267421164,0.04657994680015205,0.02722503832410071,0.14056130971054165,-0.003579183912789402,0.1735728205346848,0.08521785485322707,0.024839786014903477,0.038749061148083574,0.04155655724240514,-0.03985297573626137,0.02141271143719316,0.017972438068764602,0.09585281152431256,-0.025607010744957106,-0.031245062467204984,-0.06982481610047896,-0.034637040627971384,0.09108624836119317
C1QTNF1,-0.004220760226476746,0.010180554695313565,0.028789903865657537,0.013397381271011935,0.06056319829852139,0.030824395506695468,-0.03543953220439815,-0.03463544134230442,0.12978423543023068,-0.03378569815277273,0.03000012270793834,-0.041098188147021916,-0.018003625536437914,0.04536889973778946,0.005976602013455995,-0.0109122250972449,0.005251828627725926,0.01259555659640221,0.019016254415930415,-0.043901815758055567,-0.01295316896801864,-0.0462037967305281
ALB,0.05345358369204428,0.03388985297394441,-0.0033291885299677913,-0.01532855543904808,,0.016080426075049486,0.07750264816028078,0.029304336108571357,0.015204437798233187,0.03229825449450128,0.023287817045407708,0.028645694088445844,0.061019389191411214,-0.05175954556152165,-0.021597243458836107,0.09293578557499606,0.014039969878393335,-0.0408326967793015,-0.007037910589132324,0.03607184312053677,0.04627297184774765,0.05636774078702179
CCL13,,,,,,,,,,,,,,,,-0.016877415488951653,,,-0.021894373170239928,,,
EFNA3,0.042474951153695574,-0.004424255670946744,-0.008680087547450137,-0.02775713996146598,0.06620377586149193,-0.004345781428383989,-0.04714459087351615,0.05948956865434977,-0.09073020543206588,0.05936890227175624,-0.012983825679716775,0.015010232770879326,0.009516313398892013,-0.06418192355801801,-0.017247323806501073,-0.0263309972284727,0.09011524126856019,0.0024862759886416135,-0.004837739181665332,0.10159864768795841,0.01250210438710344,-0.06558906337901206
DRAXIN,-0.059530043265477756,-0.013476725755681639,-0.05931194471873841,-0.02133035168299263,-0.02587458320268846,-0.04501421953858963,0.00523861488259557,0.013685295446584884,0.10325038276038712,-0.006327993401657554,-0.013619968382494433,0.021519225882555032,0.07213810655460688,0.053272570969918456,-0.011713536212175014,-0.011325664145264517,-0.030956738512616155,0.029205068796456873,-0.014339055700149815,0.03800152340531117,-0.0015632915265329018,-0.028469111280357052
RAET1L,,,0.00956593866580143,,,,,,,,-0.027927935459776194,,,,,,0.08096231815370512,,0.009670654112624555,,,
NPTX2,0.04650635571448662,-0.0049515209083446305,-0.04743929440187113,0.03120816316133744,0.026323793348544018,0.006943768393453834,0.025956511228854378,0.02282906843579124,-0.12171413636285666,0.05130580214743711,-0.04840248240209489,0.05283636447438249,-0.04368562366611563,,-0.021108613609346395,-0.00987870181801882,-0.004555930852668856,0.047249394285112406,-0.052606598055652855,-0.022262488042421973,0.0016944944306282062,0.062776050260837
FGF11,0.05460529007306857,0.06135311162339173,0.035515518009568474,0.013051923929023396,0.06557719948368053,0.047940490498773955,-0.009490036633955489,-0.013189402265607197,0.10720633605635004,0.00993367966920002,-0.00595914140123497,0.04450474731014455,0.004347789473606288,0.11922321150455757,-0.0393284134832825,0.026924676322988436,0.015844047962065923,0.015549030321527189,0.016036157132811965,0.060087842446265666,0.05075903921697554,0.05314643394154304
CD59,-0.016631163512261515,-0.02356225385607166,0.08282109570819833,0.0016727260162900616,0.016214007779092106,-0.024430647241202395,0.007106791917750883,0.039559843879437714,-0.029468903580682135,0.05269313549757693,-0.024451750356019698,0.019394561239234952,0.04951432532373386,-0.12876334302174972,0.08722630252168685,0.03701980954575409,0.09764273002675866,0.015710240222383633,-0.04504416803724216,-0.032649999773198456,-0.054596068020142365,0.13359598715275753
COL9A2,-0.0005560425581497239,-0.005231224606079431,-0.053958315746021064,0.025960476938294855,0.036066451686041404,-0.00939767624588968,-2.1727671095340236e-06,-0.029023812292246282,0.05404295705106573,0.024350377988971966,0.003482050560963309,0.03816239335150884,0.03187706729791343,-0.06729751944880209,-0.017473569004891328,0.007535319863314313,-0.018489386209470896,0.1408811126784076,-0.0536226880724318,0.11025174493743718,-0.0013404491180973306,-0.01742104957276338
DLL3,0.01235428088877639,-0.073454287545631,-0.021769554208790478,-0.008161471996477309,0.044806797503470094,-0.002365810381377717,-0.042553015347301604,-0.0556643853660794,0.07941484260046922,0.101084333015941,-4.200480056948365e-05,0.006399006450030788,-0.04881271348812785,-0.1594950113673693,0.015424425539271919,0.03048852424388967,-0.05148906700200993,0.004631997319892412,-0.01949686991443914,0.11609760221573859,-0.03586840558260894,-0.008121721919626295
FGF5,,,,,,,,,0.05129408269182412,,,-0.021959701240281043,,,,,,,,-0.05210948482286193,0.07401211835041374,
LIN7C,0.02862608636252696,0.038108579842796704,-0.023476276445197005,-0.040317640685198226,0.0765314323688724,0.058567783590732864,-0.01830641576154699,-0.02075344708294783,0.09794563741860393,0.013889413450874449,0.01932486503837026,-0.07103144754735558,-0.015018047848890539,0.021749356770064145,-0.010200202687187458,0.031745153709189275,0.00586966585869979,0.039638554758933124,-0.016817228499620644,0.034791442688659246,0.04986118500648626,0.09023985499593601
GDF7,-0.028621517161642344,0.03825034750045426,0.010175352407508689,-0.01743476346314882,,-0.048382902563845226,,-0.022946490489572525,0.052899345869895684,0.0036814747350806584,-0.05490054204032948,0.012595741662374541,,,0.0006426595845125867,,-0.02000817815977777,-0.015048324821083389,-0.015867632806088255,0.014259434425640514,-0.028057224157376985,
PSPN,-0.07123885241344226,-0.0025672577460653587,-0.003142724311195421,-0.021320731137689813,-0.03995391020936172,0.03916854802090918,0.030440829858259345,-0.03858911779719995,0.12611147792005456,0.025512635457491138,-0.0015111749060846566,0.02513604228223539,0.127442158151326,0.08802004272049067,0.06693176786302353,0.020920678294524875,0.008782542213822834,-0.005584897799036453,-0.02613140112647408,0.03078923520515425,-0.005609861747588055,-0.06633514239726629
ANGPT1,-0.007855836691451266,-0.09467610497938034,0.07434562030239479,-0.006878072334955207,-0.023563243875387975,-0.03218670974086225,0.057131651044160604,-0.014331756999049063,0.08394291476740887,0.004429509240715674,-0.005991199088050186,-0.04410078546905134,0.09910915402497109,0.012819199105634184,-0.07843141768373675,0.016010364982727388,0.02657735681347952,0.07269410179514486,0.015974627096683857,0.03042278189677205,0.05219828897565155,0.0414108617066061
PNOC,0.005600401962523865,-0.04132312019678415,-0.06560678907358265,0.02183266153888859,0.022010958580709564,0.06122718411940357,-0.06748041929453313,-0.00997699120865911,-0.07241051520901816,0.05733727572677351,0.003898202983900704,-0.032324011851901736,,,,,-0.021276784664936835,,-0.018811726776690556,-0.052557238331733716,-0.007879974421237551,-0.06416639465830189
L1CAM,0.001417335069830066,-0.02331729035705392,-0.015982932877646152,0.048337404727288216,-0.004698036895188758,0.026043113315604285,0.0009043319278902008,0.006501827613088734,-0.06415866189915823,0.05454626204636296,0.03601852441572584,0.029355616991180552,-0.027434417039636005,-0.0013622378405682928,0.014095974983967105,0.0047495668670270216,-0.04435033479894444,0.0005460455285763284,-0.026841394836022867,-0.03532353406499637,0.016384913563014934,-0.06392871902478266
APOA1,0.05229509288660991,0.07137573339194658,-0.054423145727001195,-0.024144806825290372,-0.0041676758307326554,-0.021202885840203998,0.011794821712336614,-0.037101032570647424,0.004071615212646312,-0.01938121866350204,-0.010284126074873072,0.0831966225859426,0.08772515810743207,-0.049803073000318276,-0.04071853410968313,-0.008556546777710146,0.012784792748670807,0.029183158796596755,-0.034191176324942854,0.010170815319748793,0.03234856567634297,0.03938571688867372
PSEN1,-0.0162895037418751,0.01985071000045422,-0.039070702525067204,0.015809497244197276,0.02594278636789846,-0.00999489692556402,0.07616415783851037,-0.0034838790911313196,0.01725579635895914,0.035108616504653786,0.06332106721308824,0.08594333818479881,0.016318776196385682,0.0773228656689418,-0.027613891043848027,0.0251823916104881,-0.03873728680332921,-0.0024792900976145543,-0.08996139983932858,-0.04352565896222242,0.09370033661736034,0.022757385578393814
CALM2,0.04184870992152807,-0.03560662808951638,-0.0408818777150324,-0.0030644365030899116,-0.015033045914859008,0.024154904790787447,-0.04095423568351396,0.01976985790965553,-0.20619009613820716,0.06159863851415686,-0.029718666289787483,0.01080364135428788,0.005854860222666508,-0.012479901890623549,0.04417667610213195,-0.016226924595034466,0.02050964174345308,0.017750795313801308,0.030818584044689575,0.10321644426026068,0.034297808350084814,0.07620928166564044
CLEC2B,-0.0218904803869151,-0.0760124181246771,0.06311255347279171,0.03408871608155061,-0.016232450151354067,-0.014619050841969815,0.00998475367700029,-0.0517994162480019,0.12969150301804772,-0.007108292977645054,-0.006772878238073408,0.04373997734063232,0.04742808209634744,-0.013154008541671846,-0.10690113026922547,-0.05288285482079441,0.050828862560090816,0.03807175675035127,0.0020482872125129714,0.04533286861481637,-0.09055194629372189,0.0023782337421295956
NTNG1,0.04431568544921276,-0.023898083911693496,-0.0229209790538026,0.03615837567416429,,0.03622590865220912,-0.018443709725940595,-0.050276806931743453,0.022299783183207595,-0.01338281846351572,0.02172897243713898,-0.023453131316126304,-0.003153316279416667,0.06557121067617416,-0.030147109582252425,-0.02031556348922577,0.005603813101802107,-0.012669545120611784,0.04084104002138202,0.15983272540066482,0.000801191576602584,0.017035672775363123
LRIG1,0.1056242835494453,-0.09892425303363606,-0.021840400805892144,-0.03013864072942408,-0.02580603134458551,0.026891952761859354,0.036524684999838845,-0.007357411920647089,0.1716884225449444,-0.017463397281424105,-0.00628651352565774,-0.004576561331629376,0.011978489160832129,-0.14015891079937431,0.07344256473886607,0.04149233594322184,0.056532514239219886,0.025474514527680025,-0.04944518182358937,0.14189232008249866,0.0552002403066794,-0.006705110737608623
CPAMD8,-0.02518447878729959,,-0.01597142220485318,,,-0.032073417390576925,-0.042940189735883524,-0.0319598841628143,-0.02295016531080165,-0.036649970031338436,0.010449193061752179,0.018643537352646462,-0.03720948428103158,-0.01925213013766547,0.034343557127736075,,-0.022477572291671466,0.016831089850163343,,-0.007020942774774208,0.10832510685077827,-0.04795028646001212
GHRL,-0.02872789134156071,,-0.03778389700704502,0.007331499246589336,,0.04307498507605082,-0.028727741320522488,-0.017077418607548214,-0.032265162894486325,0.010872866930849127,-0.0173888073029609,-0.02449134583285383,-0.035351797906386255,-0.0007086827550806274,0.05566434921309345,,,-0.013324500458836715,-0.01716392560115834,-0.04840979165630244,-0.005286433105715677,
NPY,0.028150915730682017,0.034710946928222165,-0.04526149406034063,0.003177410599411604,0.17188319146445966,-0.0002668762826859934,-0.037835365791336374,-0.0052426526571621715,-0.12941935609404945,0.0307340495151068,0.032105822700323354,0.016433855066081537,-0.043452619880385894,,-0.03372103728523503,0.001305369715280829,-0.01326846082063524,-0.05723306805552532,0.05563306205477294,0.018737190171595957,0.03973148859398516,0.016510718117542553
MMP2,0.04114230976830873,0.019301553026687998,0.014343343963013351,-0.024985847004989094,-0.00856491836196253,-0.015999906130715905,-0.005862527488289865,-0.04334340231976332,0.14217023808613158,0.061249572023747534,-0.05044978958093399,0.048348829660320065,0.02421181643091965,-0.039165382202770646,-0.00641562282398674,0.013699169010795206,0.03066741501329018,0.026532208899033075,-0.05129776129967077,-0.012595255997118384,0.007004504322102655,-0.043831726983686606
LHB,,,,,,-0.017273983094229964,,,,,,,,,,,,,,,,
PPY,,,0.10673833228656267,,,0.04417155352295394,,,,0.10434794968818736,,,,,,0.012764334350984135,0.011848718491875436,,-0.034800119254411274,-0.010913389536401728,0.01194781978343164,
ALKAL2,-0.03771396422090394,0.016348535776068696,0.0273827314873072,-0.013994254195202116,,0.017931196070425533,,-0.04860437458378195,-0.026021670301977072,0.012592412636682645,-0.02929158032052475,0.057822995890441355,-0.05948123347128954,,0.0344749218443942,-0.03791023484331957,0.03803055190110233,-0.014620351980211034,-0.021364862164785,0.019121350277317112,0.02980405696678333,-0.04139296278621597
CSF1,0.056859466900946,0.04277191911686668,0.03676190098873127,-0.02596423033091416,0.04713612948793334,-0.00983316367014312,0.04800969485967529,-0.03736313454416599,0.09134557106524682,0.011320240096943199,0.037297359389002104,0.01688030529420309,0.0523713844804189,-0.12626064849616558,-0.034640099530944955,-0.052600488594412756,0.01639212413116339,0.006763678829066441,0.005523423518084766,-0.0005417659114933435,0.004513009394074735,0.11756247380188713
SEMA4C,0.004449858014982143,-0.03592759511098888,-0.03286791790430023,0.02166999066749596,-0.0160955240788765,-0.022445700677960253,0.06613713772070293,0.0005321431273500228,0.09342549528818563,0.014509401905898783,-0.03412723342326368,-0.007775712868691627,-0.07328978715060092,-0.11690349705195863,0.0634447085004921,0.05353005255899173,-0.034839385062627536,0.09732038775440677,-0.024982120691409995,0.11175878235861181,0.028417605517261493,-0.037378808400384815
BMP8A,,,,,,,,,,,,,,,,,,,,0.10240439649123079,,
ICAM2,0.017563512619121556,-0.010012930202167637,0.054088099890648285,-0.01238728799734921,-0.04007994036174309,0.0012143103172778346,0.06410266888673982,-0.03704729514805593,0.045507973928536616,0.026809245595659094,-0.003621009930419274,-0.04148989936069621,-0.020686267088709635,0.03370576066221875,0.010920871490707185,-0.012120031804064998,0.03937118850090788,0.0053696286412882235,-0.05365335365111714,-0.007379533166358765,0.02147417683165287,0.09401847199045527
SYTL3,-0.039118180086393735,0.020236633528170823,0.029193560053412913,0.04124338573842907,0.11716332295989057,0.024708421574518795,-0.06869132251307501,-0.022064100072909636,0.13812814634656112,-0.023569463968945426,0.019186830206432855,-0.013693828543636533,0.034700993345235076,0.02392884969820314,0.13176446004771142,-0.01609691392172641,0.022111144015827807,-0.08595103156082196,0.0037573508962861074,-0.03717223507014797,0.01895406560618925,
