,MGH258,UKF248,UKF255,UKF259,UKF269,UKF275,ZH8811Bbulk,ZH916T1,ZH916bulk
C1QTNF1,-0.03960442101034259,0.028376542360283773,0.036138416885196145,-0.007857129988926523,0.03853849686057783,0.019736799097726392,-0.108539979870689,0.00029214600980999626,0.06594951937163726
ALB,-0.027687502847513725,0.0841031159826984,,-0.017140406494491535,0.06224061208072338,0.07483373386364994,0.01273898000341384,0.06375151938255788,0.0386674700595165
EFNA3,0.004556531521877654,-0.04771993260910598,-0.011290706317537345,0.04167043203290763,-0.07150106171846933,0.03474525916763657,-0.004515997659121446,0.025324733254885223,-0.020867768663333532
DRAXIN,0.07444497262579942,-0.01424406382486868,0.03482054698267889,0.04064659586106957,0.05825444877091339,-0.020973099203674832,-0.04463306240742323,0.06622428009547361,-0.017620035172658085
RAET1L,,-0.015090150845389196,,,,,-0.01583991120957144,,
NPTX2,0.08891198854161025,0.08225072215822749,-0.011459497256497904,0.06362122051784,-0.10036332992802753,0.06739426215025206,-0.006808379702210923,0.06332183204842767,-0.013241351581951747
FGF11,-0.006404678563590656,0.049929778220327035,0.09376922348174456,0.025964596645025182,0.028761683192598676,-0.038875024931491794,-0.028331818419339874,-0.010000104149158497,0.1072120352444433
CD59,0.02355776378409372,0.016030658030789912,-0.0579346214575968,0.0020061771338414944,-0.058721089735663,0.001040729382087038,-0.012418775033382928,0.061310084070419345,-0.08400059374770731
COL9A2,0.0209543427068311,0.023331698180281652,-0.05658668840378359,-0.04930077053201512,0.006299450209856851,0.03610140164713783,0.09387612472435372,0.057024826319275385,-0.0458203311376021
DLL3,-0.04920916485619014,-0.05339982125284682,-0.07467689407853816,-0.08171665866734011,0.04414691117889049,0.042154361136695774,0.1471688506248171,0.07914373340371175,-0.008566966605712354
FGF5,,,,,-0.01533212520102646,,,-0.013115653589515322,0.049515807016233725
LIN7C,0.005601632069207627,0.028108169798382623,-0.057546753955997204,-0.022451612958882223,-0.024936537191794696,0.013172455171456111,0.02976289684730247,0.0004133813626332805,0.028985511317170767
GDF7,0.10511617221961451,0.05614877817059633,,-0.017226667842351027,-0.013706003215539631,-0.03284680294048427,-0.013578743323532252,-0.014490162010597697,0.019312310089273105
PSPN,0.05964154752249747,0.005669764786163886,0.05602159022312837,-0.01592469111429629,-0.046661078521696396,-0.02631815103879114,-0.04892242659831824,0.09169443137400254,-0.05562094066145671
ANGPT1,-0.011266848512428868,-0.008874400878781438,-0.019713622061336252,-0.01488699505177151,0.01683307569376216,0.001153914669552124,0.017613852729684864,0.029217725684285677,0.01125828938462751
PNOC,-0.026902104538343206,0.011921132824759687,-0.04527556167918767,0.05445000625903263,-0.022063966726359005,0.00397441662923057,-0.014439695378964649,0.036203283206172755,0.009785344451672019
L1CAM,0.11826193160185493,0.06167453243460539,-0.010167300333667275,0.034836787194064335,-0.050872335194651355,0.023658503486783895,-0.08444324360000173,0.06701477517254555,0.015378733328315606
APOA1,0.00908935975430596,-0.023343196040688838,0.019816695763818188,0.004421135220121344,0.015627958751110924,0.02127890610308573,0.036506310259294766,0.07817175873549076,0.008245825661473371
PSEN1,-0.003573003881303032,0.0671896447143199,0.008938203109727717,-0.06502136935383207,0.033676345030330505,-0.0436673127182442,0.06767434768433468,0.04026548366281834,-0.018479457850585603
CALM2,0.029161601904423726,-0.004421494614230671,-0.013510484602044999,-0.06430916532199932,-0.06966156383885981,0.007566784085989224,0.033385332316755285,0.007903051908410683,-0.0511854419033136
CLEC2B,0.011095549130751527,-0.031580357810765236,0.03838577549183892,0.06594154831975509,0.048854439431998076,0.018659185529659474,-0.03983616135373593,0.03172073506231272,-0.0005457362910572369
NTNG1,0.013076966829076686,0.07209416604095734,,0.030256677991454956,0.03952459671834995,-0.03525614905223777,0.03421797840370012,-0.003791982255609757,0.023038706640709783
LRIG1,-0.018868863688653842,-0.05088335312715978,-0.08988738372120451,-0.02531597382658426,0.043319325210993076,-0.034780671213108766,0.11967989200600239,-0.049498797684238156,-0.031223682013206525
CPAMD8,0.04013359409454409,-0.008282624283474288,,-0.011419697427773384,-0.013869970589279709,-0.012789556733474204,-0.01525462149763952,-0.024552491124422704,0.04924029023073848
GHRL,0.00795817738550138,-0.006157804348672352,,-0.010758448823387166,-0.029496448603850537,-0.02242463012750694,,0.09463073124130605,0.06608931685939248
NPY,-0.024590627103718784,0.07032227582222059,-0.015514410051429018,-0.03669548278610711,-0.05482212030068408,0.039290286445579845,0.0011779885498004598,0.004866847703769246,-0.020287017653564766
MMP2,0.02417660693019814,0.023395202999376308,-0.019713115102138596,-0.031848429459150014,0.1010333105114527,0.01771677840900103,0.030138114260956788,0.09589661615678514,-0.015944298075101438
LHB,,,,-0.009945694041045864,,,,,
PPY,,-0.011715923022545958,,-0.017312552632114807,,-0.009347085255787656,-0.031115676947930958,0.11661522660495897,0.08594170116198435
ALKAL2,0.01146715139776543,-0.016097663246150588,,-0.009801198619249121,-0.015726239740961077,-0.022546676472431547,0.04753518464967423,0.016160093176053388,0.013505088778562078
CSF1,0.0631761727312135,0.08790176043792047,-0.001615048820233625,0.05228448375046272,0.06431029245646044,-0.024911404921744887,-0.02939617202979347,0.08799890815982116,0.04781022173248308
SEMA4C,0.031463483874637696,0.025912696738916913,-0.023016371508385588,-0.01132674091056761,-0.015231401056136636,-0.013632285054966968,-0.04085986844646489,0.05307351336682874,0.00967069375574186
BMP8A,,,,,,,,0.06743143503057657,
ICAM2,0.03377224194699874,-0.0039644273509025565,-0.03353191948913232,0.0070888422534916935,0.058004235773415846,-0.035943134554267134,0.0160762558744249,0.0998160973707566,0.017117777960586437
SYTL3,-0.014210296616493978,0.019680150274791842,0.07777910299305797,-0.018044261848554812,0.035310127572220754,0.0411388496617873,-0.032412228815867236,0.07904500966005162,-0.024555991149799276
IL1A,0.0792517761093574,0.043996863174441195,0.05689035865458627,7.356644285377533e-05,0.013221282784342684,0.023392351329792723,-0.03577687289281569,0.03837838715674098,-0.028644038235179015
HLA-G,,-0.00869342760092015,,-0.010504577516654864,,,-0.0384056578565248,,
PGF,-0.005326660316001304,-0.026551911486884686,0.01165929714095238,0.03953940976607844,0.08801353384547157,-0.00843332348543767,0.10012036498048706,0.06310737191646974,-0.006208586944598493
LGALS8,-0.012589040130877008,0.0609167204718965,-0.013665067419016286,-0.02852411624048824,0.015289846164000472,0.010951476819268518,-0.02576757957639963,-0.006235574954983034,0.03395427196872022
DKK3,0.03463495922877541,-0.013952566893679477,-0.015975127293589197,-0.027622113124249392,-0.09798160677523235,0.022761768492985154,0.013424433658162618,0.10008206492153886,-0.040993168024548235
COL16A1,0.04669957787752348,-0.00139118791978691,-0.04001172332547708,-0.027391694185492928,-0.025808133518206017,0.058783475933474875,0.05514158460070667,0.11810557093251325,-0.05023815840858198
TPH1,0.10404677934372118,-0.017049479087229636,0.021374999062235413,-0.003549650672966786,-0.016487895736870966,-0.021617846813481993,0.011210019230918519,-0.008266093198894951,0.03533621434559061
TNC,0.006878774758061851,0.027192715474400622,-0.005650368322029701,0.06036946045230237,0.09676669231105808,-0.0005476248820186436,-0.08579611929362391,-0.01803908058725646,0.05930958681543089
TNFSF9,-0.016762073101460533,-0.007080677913950296,-0.025657199033107522,-0.017226669001117283,-0.03721985437396355,0.059026763020176884,-0.03411269452352307,0.022161008265024942,0.058062557858833484
C4A,,,,-0.011791197411558879,,-0.011080500733036661,,-0.030831767132143837,
CNTN2,0.0470338159462098,0.010171120185882185,0.008501294042376614,-0.012081304453120556,0.0014291941091733016,0.0033750455353202826,0.09380106750019988,-0.006658921297300519,-0.06062706311816143
F7,,-0.016633051810827276,,,-0.013869962527588832,,,,0.07915926025880955
LUM,0.030792016484483015,0.02303368543877074,0.03810605730655581,0.00990389782862525,0.10670675241371447,-0.02205523517769551,0.0584719235494476,0.06647696908775418,0.02567151569529587
IZUMO1,0.013834448310554618,,,,,,,,
BTC,,-0.015090144559856383,,0.016425343029626234,,,0.012126961792007163,-0.007057333692105927,0.06136154952023605
APOC1,0.01611580298913845,0.003124482501862418,-0.00487845928391213,-0.016452507504296564,0.1040561182640629,0.04402461352540108,0.026376213409565093,0.0003306815379189887,-0.059610113392535344
PKM,-0.00950538313642389,-0.02580438355118367,0.07305278352374989,0.0006533397871086009,0.0140819933612,-0.03275646582589249,-0.13916853187573214,-0.07198731203308545,0.05225135544107778
TNF,,0.018120859581513077,,-0.01444584760766159,-0.020355891047056682,0.06743430744189934,-0.01583991552991079,0.06254172134089711,-0.025154445084221978
GNAS,0.03800978107049984,-0.006483498842032686,0.07606114057910345,-0.04237762412838529,-0.08297878706363164,-0.023731951681411692,0.01380040048417412,0.038805797344545104,-0.022494048653698556
BMP8B,0.1202846094890726,0.058043959256079115,-0.0323058262931512,0.09858828240731463,-0.04410708544790402,-0.028779011475058958,0.048892012641212894,0.07198462025488178,0.025961493741317412
LIPH,,-0.017049474889781188,-0.01653300159144379,-0.014937899722891898,,-0.008933912628510106,-0.017660143087777434,0.07439887956357231,-0.04011056565595503
CCL28,,-0.023982207265537223,,,,-0.01375675572752653,,-0.023889671200411106,0.06836468874730224
PTPN11,-0.02819043861559951,-0.05287276533149884,-0.06456420016696765,0.07728577897167623,0.03886354560323376,0.034788179442079806,-0.03466972084165898,0.028814953433335934,0.0030680192000513595
ADAM12,0.000805351435614991,0.044993466999246744,0.040077400532355104,0.05780778874430655,0.05329030114057751,-0.007378347654239383,-0.0210090448157573,0.023595415482886992,-0.008743796820401214
EPO,,0.008600578760590522,,-0.015228931981020087,,-0.009347085663789773,-0.018341404892814547,-0.025404679900712077,
EDN3,-0.002936197729503937,0.05017150505760028,-0.019502263637685882,-0.018957903557762685,0.1469366246380168,-0.01448752178213018,-0.04296898776597491,0.00028786711562532087,-0.04011055436807339
CCL22,,,,,,-0.018820559407802997,-0.01677293393895709,0.006251178658683686,
CCL2,0.05291661363638919,0.07118002441576463,0.014973181511576719,0.05259339446393654,-0.03649258606792086,-0.019614721180946385,-0.02482737074015568,-0.05079592930334233,0.047320931318197416
DSCAM,-0.020066575403534445,-0.0344976978478256,-0.03609860708391236,-0.017180312182345184,0.015269115925875893,0.024914388390882367,0.07803242978326375,0.03486293404199628,-0.032857243984839954
GPHA2,,-0.019002506093286187,,,,,,,
ANG,-0.028770348139307872,0.011600051568009013,0.05946357778779027,0.05055987254897186,-0.004647289471164798,0.027848513570610776,-0.02367702372158388,-0.037635249726364735,0.07720782805210126
FBLN2,-0.022071978270754418,0.027949849018425444,-0.022670587414095333,0.026293309858974115,-0.01310776855342619,-0.032707243263738334,-0.028540715261106138,0.051104898356183315,0.025296124530566746
VTN,,0.045772799058242816,-0.019288810782126742,-0.019582183030968803,-0.023380231707631507,0.11025251655991589,-0.012897306169913176,0.00036339513710054383,0.046869151678087355
VEGFA,0.037830027154645215,0.0030222134146791254,0.08441885023348017,0.04180846894293212,-0.002595657284286606,0.01291443755784174,-0.13081211592342185,-0.07934713190007735,0.0908536930416715
F10,,,,,0.012859304473075202,-0.010248877407486002,-0.022027420730057565,0.08141534700960777,-0.017072675167015224
SERPINA1,0.02601465503952623,0.04992091745471245,0.03075913018419184,0.026493071078566233,0.0186762986495191,-0.019841813453925213,-0.0254223618074698,0.013665975950710786,-0.03494580070497573
VWF,-0.013718224647602783,-0.0036899550770282444,-0.03085714575930266,-0.010429511378762774,0.07952797800798157,0.018474379666191268,0.05571674223209262,0.07714860864887506,-0.04993461729586157
GDNF,,-0.013082987872176296,-0.02943282232253569,-0.012386928705064285,,,0.002101931140533671,,
VASP,0.09422142782561556,-0.05057744673198088,0.0011079429001070306,-0.007000838451670725,0.011018555430194938,0.007608163430003184,0.025097890342245282,0.044844569566420515,0.06172414177274551
ADAM15,0.03252204359605698,0.013673884627200828,-0.047188229217426624,0.009388377177884995,0.055258895922504575,0.007642108228646516,-0.05180609612469924,-0.007218396206967248,0.004529042731859214
WNT2,,-0.029823892155205145,-0.03589431207079304,,-0.03560207489711884,,-0.018837541568259827,0.02094871871885658,-0.011867661889844108
CALCB,,,0.043769593040557844,,-0.015332125034407267,,-0.02230997887679343,,-0.024663074473051255
OLFM2,0.037514587980493216,-0.000948599197564876,0.06385601513896845,-0.009683220180958333,-0.0465997714702025,0.013687828838997928,0.06074389731573451,-0.017128346635636622,0.028263141051218757
MFAP2,0.0615427457907329,0.0010698292843358678,,0.028360578625382365,0.05550451413116416,0.03623375441982583,0.0329203603855543,0.09680826276523341,-0.007646603697654282
HLA-C,0.033459429315883325,0.08513838736000695,-0.032551626233243765,-0.04417043349657429,0.07418656820599916,-0.044189030499710256,-0.06798964270623693,0.057581882008229474,0.042181920412508206
THBS1,-0.03638356232014822,0.007018567159220576,0.06452452030580563,0.06800830745351648,0.03972092462042591,-0.05299985553693166,-0.04434775583201795,0.03916719273982114,0.05655671594912018
HSPA4,-0.022487312235123392,-0.02181306812863323,-0.058376518520282916,0.012962411305280449,0.04845662812768125,0.004458122891065915,0.008671386683412656,-0.005103659974478645,0.026187110468242243
LMAN1,0.04799407266729643,-0.010331942708121222,-0.005079816895895516,0.04095761151852901,0.050931259225690674,0.0025213661436556656,-0.04018192761254881,-0.034866489298627706,0.0929944089614405
LYPD3,,-0.026009639926470207,0.0012079280543080702,0.01462362810007761,0.060630396836371156,0.04970339269230904,-0.03509848773918158,-0.044566810756106474,-0.036635625838195025
APOE,-0.05285293276007384,-0.0020761750036874657,-0.01139049449912882,-0.047049578008921615,0.07080060919942784,0.05528643630251407,0.019516533473791356,0.08094722643067655,-0.08498879408361404
SOSTDC1,-0.01676207966479374,-0.01183230197344257,,,0.014086677342935243,0.003380945130495292,0.013424672828505582,-0.04236597521542996,0.0764872109119911
ANXA1,-0.04551770554344786,0.056286796643239274,0.005635345279518715,0.008877009670931885,0.08953918436980329,-0.02206356262170648,-0.01130704126273923,-0.016685651704404184,0.042085222167291034
WNT2B,0.05288535544019139,0.006406114490440994,-0.022670612308040267,0.03375711989597641,0.08992604754098042,0.03485834819815587,0.05187423591806421,0.10807247397061871,0.03317124732357131
AMH,,-0.020667662810914107,-0.013086565967125971,-0.015514980424849285,-0.03145556544438246,-0.013473350801845595,-0.018798679870565715,0.03654320482610198,0.1277241835210278
GDF10,,0.05160540942530166,,,0.08469983128551309,-0.012587858165070446,-0.028247519324491505,0.03663679628431188,0.010320382411892638
EFNB3,0.012554333880753443,-0.005136795532993091,0.04340799459634959,-0.03734585242727694,-0.003276953387582938,0.025904089007403548,0.046428923102505806,0.020013314667154627,0.0415186094155647
LTB,-0.004471971441896209,-0.03360437996684019,,0.019363799535686354,-0.025091096389379827,0.0007998328008459937,0.11673842225178913,0.031179952705385316,0.0003256401479934663
ANGPT2,0.03136012606579221,-0.045334359373339864,0.0031752856409486318,-0.003688048789575281,0.04639552134804467,0.003002067980008424,0.05063753443427934,0.047194322670041616,-0.009481411688207686
ADAM17,-0.034909320593186556,0.0023079122991145513,0.07630268254308331,0.010664085236797306,0.06497611570761548,-0.030948122081206553,-0.05054117715655563,-0.00758572912311671,0.024342417286575498
LRPAP1,-0.0019402091104888577,0.05806405158800471,-0.016387367507172578,-0.001424755966363446,0.05639465676328789,0.05789407021226829,0.034097984293867005,0.03618957209484069,-0.03249678761109653
NID1,0.008466557344557809,-0.011152097501176992,-0.060303065872646534,-0.020131170666215614,0.09635912181130786,-0.045838286167736914,0.006874866641883059,0.05985534156594944,-0.021914804510213198
MST1,0.04426346097032651,-0.009491790833200996,-0.03424139507601035,-0.026502970311969305,0.10605476836638565,0.001903046607285563,0.07188125396329156,0.015537822381651476,0.03236140881001189
IL13,,,,,0.009262536210622799,,,,
DCN,0.0076056220811053545,-0.02865737293243261,-0.06221977398317461,0.03317549888963957,0.031540717854339595,0.0028125257826718325,0.014500370657284963,0.0578676229300917,-0.03530968171354018
IGFL2,,,,,,-0.011080501905488436,-0.018173278535195726,0.019548900098146995,
COL7A1,0.05842033014798465,0.017303811311422407,0.0050522653078263,-0.014427793864765032,0.05070696895164865,-0.023509762623715444,-0.03513182852360204,0.08174051011064454,-0.04659732058398334
CALR,-0.013652609632188308,0.056806335155076035,0.05366106101022704,0.020404874182272277,0.07332761693800266,0.004673889336512021,-0.001264655366514433,0.09154887096882774,0.08424552441808147
PIGA,0.019860409735585074,-0.03496632243806046,-0.023045793654873435,0.03458812108409353,0.0691993261515285,0.023438562472149035,0.02064702493967375,0.05036631541863788,0.03438196132843559
CD200,-0.010249814354529489,0.048163003444191714,-0.056597156783435076,0.007874462212599555,-0.06159203789413989,-0.008808684266650406,0.07093799785838378,0.09713923890399044,0.003651252227211336
GRP,,-0.03164227299489149,,,,-0.017203819994093712,-0.01713291691275532,-0.03014429162057777,0.004862455315517279
CDH1,0.016850107172080894,-0.026101414014197584,,0.03176092794937875,0.06885936729185041,-0.004538119607433326,-0.04787484725159072,0.02790348916481166,-0.015740747342988713
LPL,0.04670136217724925,-0.002613228100671141,-0.009461936512016059,-0.0036984443538835895,0.06348389354820733,-0.02110950362996502,0.09401575080577841,0.03632991389516882,-0.020383141804703468
SEMA5A,0.03545619222856754,0.018606055503221773,-0.13418769516093937,0.05882403875097524,0.0829403533374055,0.0018396338725590608,0.07473044920923504,0.02472609123419491,-0.030671531134883075
SEMA7A,0.03663268477808256,-0.03496435397897031,-0.05394113512615849,0.05766232771690423,-0.03280917012214523,-0.03637723486596085,-0.0039464781108951045,0.05002052949922912,-0.026284501581754074
SEMA4G,0.052041779926995456,0.0278623781115377,0.00461784988971279,0.0013693691091457402,0.005639406264099162,0.014270253425130915,0.06341474950076056,0.1043042531696813,0.002444490483362666
SEMA3B,-0.009629296427999125,0.006210142855931178,-0.08337944954023127,-0.01298620024150668,0.042904664804056705,0.04417768503013323,-0.02006268812596661,0.040641703172649674,-0.01633478665373457
RPH3A,-0.002154192863443033,-0.015591345711665656,0.0008527946094363712,-0.03392799367167374,-0.03378600790150062,0.060427621709600886,0.061121632463899074,-0.0023348165610644874,-0.028645758449214666
JAG2,0.062189959668676076,0.07919961507821889,-0.03226637968024139,-0.024897107625518586,0.008865285310928115,-0.039810750366937354,0.05708828793397819,0.04626787270494937,-0.04687721476019503
CGN,-0.030802688051348316,0.008634760893395906,-0.050955194433134725,-0.018403472286515815,0.07799524030032459,0.055870928001282204,-0.007559104372766137,-8.771379512232077e-05,-0.02033969767092769
GDF15,-0.04558546959650993,0.049044733724451506,0.03576481281405971,0.002768004215437291,0.07904955552815221,0.011106923944197301,-0.013925192353915799,0.0364083670713571,-0.05336455066530968
SEMA4F,-0.03642624612562015,-0.034978619306909965,-0.046280937101437054,0.002598635921673856,-0.04542727458295262,0.03526012766887893,0.08832109814057527,0.0034036642025495386,-0.015156487875437151
NXPH1,0.04593892709755462,0.005447231606238734,-0.051989275667100016,-0.005336148184398922,0.004672899625970456,0.04043876380291228,0.02239074589680363,0.03730035648060362,0.010563360365285736
ARF1,0.026299766980270003,0.020711998576931182,0.07049265220864179,0.0009845980462298747,-0.020367076708055338,0.04820129559388698,-0.02073322695379448,0.011236086861241296,0.03812577078982147
DSC3,,-0.014380720718723124,,,,,,-0.02540468761203646,
EBI3,-0.0027920637272014167,0.02009819879439007,0.020029178650562574,-0.022593456909898228,0.02795967921756448,-0.028358084969373514,0.06506330633078536,0.03428148693995881,0.020918734213905575
TIMP1,0.03643252019352934,0.04531857436836102,0.04098212591909926,0.04725168166444836,0.07401905218492333,-0.012012393391016084,-0.12333852853772714,0.04940422775677492,-0.020827652445650043
SEMA3C,0.002325280202767198,0.0016392361628027666,-0.07615085827408885,-0.023292023254766113,-8.585229581963451e-05,0.07688320344612239,-0.017374961254042,0.0039934440770194755,-0.034056505896036295
GNRH2,,,,,,,,0.06351359240249622,
GAS6,0.00030825857872801554,0.05558930488147751,-0.08329101498842661,0.015817522175472692,0.00841482013934276,0.015373010274003432,0.028031782776538793,0.005291351976430989,-0.04903665474277107
MEPE,,-0.029291696032013946,0.005161273483299962,0.039553788862525086,-0.024445283220106296,-0.014371276485073064,0.05462539428887801,0.09560826830624373,0.029135428907952315
SERPINE1,-0.014391749187668806,0.0021770856216005324,0.09009363547008363,0.04190700328309758,-0.056653470740521704,-0.05692834807926234,-0.12081261678276721,-0.04225845885749773,0.026086743709855212
RSPO2,-0.017710098388346984,0.008430439274344226,0.045823322874213084,-0.012617797754841975,-0.02509178556071193,-0.022117146824511224,0.1083363613377013,0.07796820039228612,0.02888253310435049
SHBG,0.07417800464725598,0.05346991153380793,,-0.02018985438254501,0.05390456092974812,-0.018820559479217763,0.11104012665827685,-0.010430247103693313,0.021159004839130646
LGALS3BP,0.051674582300942774,0.01968258246069653,-0.07251382558754922,0.011293678389473306,0.07946144406950306,0.05597049961264772,-0.04186291244435634,-0.008523377045476888,0.030315470142740504
LAMB1,0.0168254424871065,0.008998075039643887,0.02212749014429784,0.059567494972738166,0.06436932024854923,0.030097308986117857,-0.07498295050952522,0.0528777237179216,-0.019989750625490885
SPTBN2,0.02504935309383004,0.021007976234305486,-0.0037247408529729287,0.023530211874495447,-0.022044909918226798,-0.0044600358936991435,0.06556507986908784,0.04918669311929855,-0.004751472366706425
COL1A2,-0.0076304521453908715,-0.0073109345760715245,-0.06542061872230584,0.04801222875755791,0.054433705048674175,-0.01386356642766692,0.007434042967701445,0.04872392879232223,-0.031546677820636165
DEFB1,,,,,,-0.009872074625690275,,0.03483140745242954,-0.0312293829526965
SCT,,,,,,-0.00907365313398797,,,
WNT11,,0.04840844194710023,,0.050948996823520366,0.13460035695532563,,0.01979214909998525,0.06925400715321206,0.11293968743150051
LGALS1,0.0282410939837049,-0.06021371197969021,0.06577123266014519,0.04491778416933873,0.07373064752343321,-0.04125623067733614,-0.13108146307739807,0.011601855735676946,0.10373398911731822
BCAN,-0.012807094864473996,-0.06150517725927428,-0.09716735249349795,-0.07771303816771388,0.11445205806055152,0.06832594569568293,0.13738191785892473,0.016594298743357588,-0.07149462705348329
ANOS1,0.011721073168286905,-0.0007877887905097868,-0.06282289887165622,-0.02637133816171789,0.08007047893716329,-0.03526692985300592,0.059890574226619066,0.040470685877990874,-0.06208063978596237
EDA,0.053048441504259566,-0.015090149730213446,-0.007531656274432096,0.09266894733533483,0.0027470697305237426,-0.014217521168930087,-0.013341073628783768,0.06786861439936721,0.04661723477825104
FGF22,,-0.021458251890418993,,,0.09715886313352663,,-0.017310300919112818,0.0838588349601567,-0.03898114722454864
SHANK1,-0.021108230335660148,-0.02061224177411851,,0.007190000332667179,-0.013196394357217976,-0.013281314767998828,0.05301322512947968,0.03184217879825244,0.004981903869666018
NPVF,,,,,,,-0.01564709427635547,,
RAET1G,,,,,,,,-0.005308344514670485,0.05001879157278215
TGFB1,-0.01840779314653373,-0.02026476363132933,0.007447499890650214,-0.02627433788207371,0.02270036188204118,-0.00783465545081288,0.01969323008961291,0.10644910488288398,0.0007699928279441419
MSTN,-0.024390279172841776,-0.005176424761126152,,0.027900251848121317,0.10302205283278493,0.07260747491778874,0.02088806231130139,-0.019343046452752245,-0.03491473393301178
WNT4,,0.060541715259779603,-0.0361498148584009,,-0.01572624348277454,0.025531565280688076,0.017371377927733786,0.0559106891100053,-0.06877507941662378
TNFSF4,-0.02890679687530295,-0.020386219053434518,-0.029432825242437496,0.001980620613622683,0.040805250905298414,0.025530545252963086,0.022433446231509897,0.08801865159440235,-0.04113615368210888
NTN1,0.14171491603289293,0.03454431622450752,-0.038101906870552725,-0.005415282386978104,0.013968602863327215,-0.033719715852223775,0.10451393831130813,0.059324617588828475,0.0036097233602212166
CXCL12,-0.04791562328889299,0.05916434602488153,-0.05775472100198986,-0.005662808550731245,-0.014663682932024453,0.030103447327584743,-0.017365372380574645,0.05851434028857184,-0.026936166036774307
GNRH1,-0.01036365574389446,0.012159345995523417,0.027358602917412173,-0.006997832088248682,0.21350930688984196,-0.02104463227369969,0.06266286272660082,0.004069041761951199,0.020171981050708436
FGF8,,,,,,,-0.02159750898091481,,
RIMS1,0.12487600210154681,0.007942723617642118,-0.02248425916476973,0.01722468194487654,-0.044201781188287104,0.0024474532262015298,0.031240973084952106,-0.02219769697734422,0.015907572882557112
FGF14,-0.006380366149749027,0.005358473797957706,-0.017449911491739113,-0.017618489509583606,0.07559097565093491,-0.038523703715546524,0.04823369455443196,0.026759313867787182,-0.06312390872609912
IGF1,-0.011309303890161913,-0.003460850447288428,0.009822568359430796,0.029214171394773884,0.0034178831176117958,-0.02362237151012182,-0.014276135754110275,0.020470681749289368,0.017344115969718528
TNFSF10,0.029214781473853486,0.05975348954740971,0.0491154975754239,0.015130658556551529,-0.026446561436970852,0.02637294565643583,0.0667927956562193,0.08152842043821532,-0.01695729999991833
GDF5,-0.017710091398006493,-0.004945790261311297,,,-0.024445297993970518,,0.0813159206856602,0.04387947832703563,0.01153197118175757
CHAD,,,-0.03602221918729634,,,,0.018171373132909334,,
RGMA,0.05068633286659652,0.003187502874382323,-0.024697496233987364,-0.06389498774959886,0.07138452241871177,-0.01888561409947917,0.05389113568198281,0.004609783202109581,-0.00500193587666483
WNT16,0.08080710151883899,-0.012612931410791577,-0.016778608755097086,0.0549758404470491,0.06463751085615123,0.055677999260056,,0.0439833251578009,-0.03920919108398069
CX3CL1,-0.036013682087440886,-0.00873665099236108,-0.038218341083327195,-0.022522873057415026,-0.03444567057153608,0.06245874175110868,-0.046938191833271095,0.09962945776048138,0.01039130183873712
FGF1,0.06138504256508597,0.015779931166179813,0.031769162030086506,-0.05066515870596326,0.030684956973612048,0.05698259926052121,0.10021611483351822,0.0238503511445233,-0.031967762154035725
ALOX5AP,0.022985560612896652,0.06024012802772454,0.043612893241182484,0.011978755200204387,0.07484952430889129,0.023068665114688573,-0.02934684745297416,-0.015518068997377364,0.07179374516219224
IL1RN,-0.015760859895230184,0.03896910265191433,0.042155047043508774,0.010879584748436552,0.09466968932271592,-0.024547232120914964,-0.03904388303018128,-0.010609059810546837,0.09139543579695224
PCSK9,,,,,,,-0.016590242997083907,,
NPW,,,0.054859339405398,0.06822929625583361,,-0.012587859351412904,0.03142469944093222,-0.006722881685665136,0.08459292331479076
CXCL9,-0.017861992738626847,-0.012780375747316587,,0.004507064866038756,-0.017038215532873886,-0.02449022414466464,,0.09431726253288636,-0.02012354907041006
ANGPTL4,0.0032727250607991554,0.027257554582489237,0.09819668903140055,0.050692867984922355,-0.005911902638745188,-0.023600223808673618,-0.12463546331324399,0.011809115739256958,0.04388381868405334
UCN2,,,0.04741327494773369,-0.009801199356605164,-0.014928226776064198,0.024960288439044347,0.058291743617355896,,
OBP2A,,,,,,,,0.07672662156288902,
COL4A3,,-0.027906999165178564,0.026906525351898407,-0.016580354133327552,,-0.018391872789315297,-0.013128197783038285,0.03170742817186241,-0.030951407349791443
NRG3,-0.028606026807247047,0.004227710097497166,0.011480405568080448,-0.01791809204736552,-0.039091053505887825,0.0129424924399019,0.07096078163733252,0.07839388490755336,-0.030593857799239777
IL23A,,0.09681189849075102,0.11039213832585064,-0.015420169173349277,0.023247145079741776,,0.016474055836187985,0.08151825052093914,0.05684782884392093
COLQ,-0.02875673520597774,0.06951490282383793,-0.04727872011187823,0.04544434503485752,0.005815104684279799,0.00695009860139512,0.03870714473115063,0.030399507893444817,-0.0458651742484671
SCGB1A1,,,,,,,0.06060091689627939,,
TNFSF12,0.02246961148623026,0.03901684184623024,-0.005964856240007451,0.0014135061269420041,0.039517259288007076,-0.06137254091032593,-0.04063486282441274,0.032937737761832835,0.00803905432643913
DKK2,,0.004913811907379475,,-0.00994569485898169,-0.02658625286273486,0.06233015877893774,,-0.00953652123062609,0.006450147496723444
FYN,0.042908355976564505,0.004043998797513316,-0.09695563095032489,-0.07340706081950704,0.07152224530192457,0.006099299911917539,0.10447209314198035,-0.02679364637702828,0.008618769455968506
