,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
DRAXIN,0.09030986051275296,-0.0008604795891071952,-0.059624623118320626,-0.03654104792652884,0.013100965925772064,0.014494156835478727,0.03498590294300748,0.17932316614864316,-0.02109513935228944,0.04696989950334329,0.0859436969296747,0.023143389318024555,-0.08755971535429159,0.10554421017860859,-0.05180071854673887,-0.08978386812023675,-0.007444821600617952,-0.03171618140945748,0.11122493182609619,0.013204242665858436,-0.011322293529315068,0.049465708324810086,-0.058361926941710905
RAET1L,,-0.021131880678432607,,,,,,,,0.006746827313516233,,,,,,,,0.08156640717996008,,0.018054046710165285,,,
NPTX2,0.09193793759636075,0.027153325656019404,-0.028989001761084075,0.07144233535275517,-0.03912712494483857,0.14011756802818467,-0.042499951473729085,-0.10033832090942942,0.011428409161463598,-0.04897194802885377,0.006750624825141365,0.14284558690569332,-0.06266383916151513,-0.02457854166940223,,0.04796635072033507,0.047214909797367914,0.13801735099824328,-0.023631008500464866,0.06689529088038465,0.0948528499362557,-0.050566205918754874,-0.09485985565316876
FGF11,-0.04318947497021619,-0.033342391777589034,-0.012283520074261613,-0.0775119409425627,-0.016786672823385702,-0.08246362260399165,0.015274283116888377,0.10563254833899663,-0.013284374809421988,-0.0057904659207100705,-0.014123845990405677,-0.01945124218206751,-0.06520328872020142,0.014000858498809112,-0.032131332990431125,-0.007731698123626337,0.020683255102440002,0.011661635895107072,-0.021192642341814734,0.03404272350257949,0.004460806787648165,0.11415061752143235,0.04567890484906919
CD59,0.17512671214045938,0.10088905380010478,-0.05146718276640445,0.07043895878408404,-0.019333426094250674,0.10258683997358485,-0.009359323102061522,-0.10900425264134753,-0.0010382461678399369,-0.032061263924715803,-0.057036870454268376,-0.048259764334596236,0.047114251163540094,0.08319830832065413,-0.027909473766707344,-0.017255765686452908,0.14720450758763215,0.08505374032272256,-0.01334990134731161,0.09458083229901527,0.03861516766197639,-0.15918827394442583,-0.04375737641371951
COL9A2,0.07256438221717507,0.09067760203111168,-0.02523890442564575,0.04966034440013957,0.016495994520199085,0.05535804356476777,0.005974854912572989,0.09117355560767247,-0.012469787608375032,0.03507628262212808,0.0398125137892838,0.0672726936746797,-0.026896390241439177,-0.047860776876739085,0.05065629039913322,0.0802957024998751,0.10654313560013116,0.1165027744875224,0.01402908638376686,-0.057558627691619756,0.0642419231395333,0.24470410127813874,0.0552871070275409
DLL3,0.1281876160742382,0.11813774475422337,0.040293716117705144,0.04466265999695216,0.017770088752381893,0.0346869453549115,0.023449211297111527,0.03841523769644679,-0.058097667488064296,0.06164997793360738,0.14252617511534318,-0.0230691843303851,0.02138468198107969,-0.07675810840068904,0.06816412663941854,-0.00021033076473058975,0.03395895500382723,0.11371581361631675,0.06086648668740659,-0.050195028580445056,-0.05627619479736633,0.3071436825198098,0.015184333806621817
FGF5,,,,,,,,0.02384871966979904,,,0.018517469280786868,-0.05104152698683906,,,,,,,,,,-0.07611232647215437,-0.01850986937054945
LIN7C,-0.01301197734938916,-0.018099305942062268,-0.001405984389230196,0.07581041671985175,0.04652822755323146,0.043896823901078214,0.037463578041568815,0.07713363678967207,0.020664742188855955,-0.02388481714972174,0.021405391859457397,0.04793646447813557,0.029540861745170045,-0.04252648845281679,-0.05774533055279447,-0.0041237738227752575,-0.003476683677372639,0.06276318982730736,0.04389180389124945,-0.032705246215397624,0.041797607355494606,0.1152285853952683,0.01919378118629017
GDF7,-0.009827235012421331,-0.012902521003116407,0.033020800352799036,,-0.0003998008831603447,,-0.0014892976560623987,0.04841918166718108,0.03720386024984472,-0.019541857076318843,0.05989515376997515,,,,,-0.010071199805741955,,0.02509106407099204,0.013540955511378563,0.012089450409178009,,-0.04623899340717386,0.09632896176122525
PSPN,0.058472325519194415,-0.013604541591890968,-0.04177180115218748,0.01854650109913447,-0.02405117299685001,-0.037681132506432034,0.04735172350442147,0.007881402838688352,0.0033403196841016894,-0.03147634698527897,-0.06563148738406539,0.036050481449965394,-0.013034867025404013,0.08854666636301514,0.04168593521981929,-0.01076246294475897,0.0005804043591574972,0.06873598330348406,0.10957022153985387,0.0018735655118041817,-0.0056606337339199534,0.16415076232552514,0.03645355502219077
ANGPT1,-0.027852938517377027,0.04341491321094426,-0.0321740647220119,-0.01587317122850106,-0.0034331955237670076,0.012584002983729222,0.0033347722848662046,0.14191313817972404,0.002816085737329515,0.025512547129209553,-0.03831003271299867,0.027705279062359627,-0.004729170051085626,-0.007024961926571109,-0.00820996684747213,0.013025459757189902,0.020263709492985338,0.013150396485938042,-0.007224740999542641,0.0510439219385819,-0.0395752501273069,0.06551665106508309,0.07755800610475899
PNOC,0.006624030343437767,0.004359643168001415,0.01026331106429223,0.014911191816191927,0.026494416940852816,0.13563953349173552,-0.02446719714130961,-0.09521968162841853,-0.01792508191397969,-0.027319342775383663,0.0223784341224937,0.15882085785275352,0.1344389381995014,,,,,0.0039351886716761176,,-0.023411221476633527,0.05354075282921723,0.02483732527009099,-0.03026300984562231
L1CAM,0.09233652910098943,0.02152201315850403,0.003941878125893149,0.07182806405697885,-0.004525241174069626,-0.05511026734001643,-0.030870839242914894,-0.01824302249858484,0.05703781711311052,-0.015275864062688866,-0.000762128468210011,0.016755501886256484,0.14515769532430023,0.005583295312052738,0.03597200469250703,-0.01379065525570692,0.04605190816888552,-0.06463029396475718,0.03588833451095944,-0.020838858751875095,-0.013443904310302677,0.037626640133562615,0.029156708817140678
APOA1,0.015285356647935566,-0.02111602315073905,0.0204760442721255,0.06536560848524813,0.003489922468584936,0.019845250783750677,-0.007887617482954716,0.05196269555364775,-0.03626243902352078,-0.002032158309985933,0.05297007046081302,0.05386359636538249,0.010574183768997897,0.08112995635473527,0.029169835256339115,-0.028612865562831758,0.07862647813675401,0.1204849933698996,0.04763411536557532,0.014645303216887473,,0.0759182610755408,0.014877500267041053
PSEN1,-0.06360247363855158,0.048092322725443164,0.010513899381481555,0.012298871461513455,-0.010876776179988393,0.0655364820006659,-0.08901889270653848,0.014635328839763137,-0.0481320634626933,0.025910356238032645,0.010227660173330475,0.03835521043860269,-0.057768891237443006,-0.015201352435239276,-0.03863431330921008,0.0660847741156684,0.050481321648918186,0.06668464051460397,-0.05037460043616824,0.05835566890637773,0.07622233167926463,-0.006562948730237844,0.08243222376539329
CALM2,0.07554519643547963,0.04916865817225053,0.019977815770324866,0.0023265734757735006,0.011670492317405074,0.15337350760672194,-0.053675381079165314,-0.1344610260084062,0.03359696474616877,0.010200941199853687,0.03291791961617757,0.05975249252971352,0.14955427837449362,0.007434884772393204,0.04797669140653601,0.04490898529523757,0.055296988504801074,0.15955089490128851,0.024482024245775627,0.02396636739414339,0.07040783614299724,0.24462828670088238,0.14265700059146452
CLEC2B,-0.028187627430193457,0.06913492243641438,-0.028795695336232077,-0.0605007448499441,0.0010797674812911323,-0.020523278488015745,-0.002803955991468123,0.07722057606892961,-0.046318767408873876,-0.02646909635270651,-0.0017127396324397204,0.02237871182856969,-0.003454534286942198,0.10678069445445601,-0.04775949333437364,-0.03126034787276697,0.09993943747611636,-0.011925969499431362,-0.003528166188971796,-0.0004706445922621641,0.019143725428683953,0.015848685900650118,-0.10885210396551899
NTNG1,0.06159423966871026,0.002986460975887521,0.04377430917650786,,-0.02602619615937483,-0.01924440754496496,-0.05574969595316195,0.013170018543309398,-0.06620330328312896,0.01713507063071856,0.07264543989790619,-0.017003602687299318,0.023703311385999584,0.006881044954689532,-0.05466825194348509,-0.04690329968907202,0.04233055441316999,0.12936696707367315,0.05277027017399675,-0.031557924938997096,0.09608804278323343,0.13757468670213785,-0.06695413154840112
LRIG1,0.10169520743493893,0.0249882136198418,0.060061721662099624,0.12374134572751282,-0.02323415674708772,-0.10109794424635629,0.062237579777417576,0.06269996911646411,-0.012530122829122865,0.04191707081745434,-0.018372340718403532,-0.01878042002188858,-0.06908834775601323,0.026930755259278124,0.029099681871761356,0.05931128845909072,0.11101435671100089,0.10456152092881392,0.08551542781751527,-0.01063860345728687,0.07932269871293192,0.22520570970553083,0.1074675458028464
CPAMD8,,-0.05956873388643509,,,0.020038352967800075,0.026387910586784184,0.012681855364744858,0.0470449455614289,-0.006297338901618092,-0.008496585803737829,0.04596900198468646,,0.02906126904632898,0.01316208823956276,-0.016761225600973807,-0.0029191507909732822,,0.06605867292315844,0.007012119242458075,,-0.03465127484351106,0.011094870292202174,-0.01754527924536409
GHRL,,-0.04013895691221247,-0.029406659373662575,,-0.02055535121171896,-0.013901795259855566,0.01161049620427773,0.013660676808983833,0.023339996336802706,-0.01929772384650485,0.0002474941915482974,,0.006484740062987066,-0.015558857923261074,-0.04160077058860334,-0.02789209474809282,,,0.04344795115611215,0.09376825225301093,,-0.0016967382143274004,-0.037783878289351036
NPY,0.0648970792387893,-0.015981123392238124,-0.03080133836525919,-0.03284571347176283,-0.03317036658511544,0.07352655122640912,0.07504139365837081,-0.04887997964320456,-0.006250230490829979,0.05365100198774716,0.0004538484646005888,,-0.009171087731987805,-0.017541204132012465,,-0.041788069243408436,0.11535055748491081,0.07000381855536482,-0.04018474226395459,0.014200465027263043,-0.05046029187168968,-0.016351895024006313,0.08411275309287604
MMP2,0.13223823045903937,0.115799064851069,0.014864087010901786,0.07632757049374443,-0.015030391243144944,0.024938120552324087,0.05854001769583451,0.14191474266481374,0.0126547586272717,-0.010824760598552342,0.03406419450616472,0.007446283866321987,-0.08100258005072974,0.05866130192432435,0.034507822651555206,0.0019072999625500023,0.16171261944786666,0.019191482487391158,0.049728804042157876,-0.04331644973596155,0.037691206800731084,-0.0047718860031238175,-0.02945728942212673
LHB,,,,,0.018687774843816674,,,,,,,,,,,,,,,,,,
PPY,,-0.026627588496922656,,,-0.021940678502732777,,,,-0.026764207182407608,,,-0.024617756183394235,,,,,0.16747726546543432,0.090664437580454,,0.001626659090629631,,0.022375853815407475,-0.0055883159549868396
ALKAL2,0.03205275401548816,0.04981590523134899,-0.018609122480973544,,-0.021745962891249665,,-0.01108741394420476,-0.003748042604593703,0.028789472231151265,0.011592276130400916,0.013263263574510986,-0.05033519023481113,-0.026464279528528967,-0.03177365933420378,,0.06907746763411761,0.09254875924496286,0.08375530292568265,0.050606313678722606,0.0591004522143847,,-0.035083071663434974,0.013814652982273717
CSF1,0.0007030141337228933,0.01278403237788764,-0.034549197273985095,0.011284509962487973,0.025665775244509748,-0.12858799211237634,0.012997552903007694,0.05549187378872635,-0.0072776643227976286,-0.00451401716324321,-0.0427787149568876,0.1111558361528745,-0.05455056021008189,0.053824128751950605,0.14661585177220993,-0.029133031003019567,0.13213457709217705,0.034449713511098254,0.0432610449366758,0.008110365679707295,-0.030219281197019287,0.07975660240057303,-0.009634984521368383
SEMA4C,0.016303509202996818,0.013039158815295509,-0.02138055334800957,0.07812266366122911,-0.0019712546462741657,-0.03344316117903116,0.02021040985050358,0.026512503111749686,-0.012674167952090865,-0.009820355843070542,-0.05563565615162482,0.032270728813864474,-0.03856347974369354,-0.08096810089873306,0.07699021105778316,0.10363290977444946,0.044586367808073665,0.10148919396875243,0.06859607854283815,0.009044235328247214,0.06105250257993436,0.031139335177579885,0.0731299453838216
BMP8A,,,,,,,,,,,,,,,,,,,,,,0.049176805172038984,
ICAM2,0.049448127644965686,0.07043660690927694,0.005096257364599362,-0.00010060972116843566,-0.002277036352958364,0.04719280958784075,0.03506361109810266,0.07310627015743651,-0.017312590250643137,-0.04108131828292036,-0.025687885147450552,0.07004394969541856,0.005270378240432178,-0.05536032807819037,0.02436670112143036,0.04286116572169365,0.08101964453350004,0.10626092497634615,0.0015165377947118325,-0.02488788392376743,0.026931484398916457,-0.03189813608007553,0.05887445072251803
SYTL3,-0.08305349685934649,-0.011613074240111328,-0.018799132576841054,-0.07688587712916486,-0.031136175173270587,-0.04992797716007999,-0.03496409516735402,0.024779449802725607,-0.034372409780224315,0.042793603770755875,0.01264148535747335,-0.022813530979625456,0.016244870476842477,0.025220928933779075,0.08652793769211735,0.015250182517950038,0.06746501322280705,0.06914257921934126,0.03775846343611292,0.030793191160887988,0.008026655892046134,0.01835871406149976,-0.013664575214846047
IL1A,-0.03477242615543317,0.060079955216178205,-0.0017456628600731198,0.0061879766772748035,0.030813123070115658,-0.0686090042690981,-0.03059505188470347,0.02561937573933693,-0.01337057192470793,0.01589106573384608,-0.031867057722914496,,0.005216857774794976,0.003632536096306272,0.05693722969203313,0.1755689529575529,0.0378858746809588,-0.007582543423077812,-0.07499091877946346,-0.0046915958646282915,-0.04599478790328251,0.08282645804634549,0.07834030872648216
HLA-G,-0.06305106449031304,0.04224681865678927,,,0.0012600042075163326,,0.032000473705981226,,,,,,,,0.04015166702587847,,0.13192361707503047,0.00025964927864106647,,0.0024656842249898866,,,
PGF,-0.08457592943009926,0.041022210973562116,-0.028034903773808018,-0.03484036307173775,-0.04041602351381212,-0.015679226857214037,0.007577911983142131,0.11762399421121197,-0.019612302483202296,-0.013680741071927686,-0.02244324887366933,0.05909261420000276,-0.07356273195454363,0.03370567933016313,-0.057856057694657105,0.02854603680819935,0.13540520623900487,0.11170466590334684,-0.0033286809239407252,0.034910760546063006,0.023982127492455447,-0.0162025054099213,0.09311948137819616
LGALS8,0.005671180520964051,-0.0340027459029067,-0.02813027979123648,0.014156511940875277,-0.0012424895738368717,-0.03305137560918228,-0.034598727521390676,0.07653888712433152,0.003501733339125893,-0.07194292845483086,-0.03594859043004115,0.039052650795272544,0.008241799602532917,0.09717095030472356,0.039130594055519295,-0.018159029254241434,0.010971304239548398,0.03086033773423286,0.04588848906775794,0.02575608588275411,0.21335674085744227,0.00019696885914779157,-0.07521667683015303
DKK3,0.20762836456175865,0.038247737945650104,0.006359958561093041,0.05339759717470143,0.03451127691367797,0.13559582338993537,-0.0156524895400348,-0.13069856586786882,0.03248939490881503,-0.011727675464482687,-0.009140326412558885,-0.050185322695404606,0.10998800598317796,0.025060054630249642,0.07675563449874519,-0.004397131467035982,0.14363321752923186,0.1479246902194321,0.03973599670489023,0.05701843139931067,-0.00031590350304906397,0.09919831131590766,0.054042593624270684
COL16A1,0.11428380185633143,0.06089942547460552,-0.04887041249893169,0.08646445340916008,-0.04002985375315054,-0.022413834768672414,-0.018848195265196824,0.0546676981534367,-0.005541457418511095,-0.02127823562507283,0.016462354921311487,0.051720639278965634,-0.048366724758224726,-0.001342853586061811,0.06537212640865744,-0.022721326942676787,0.1638986343300104,0.07321479599625222,0.0322667062432799,-0.0282377249758773,-0.04020020778955562,0.15196954695044407,0.12681340090164805
TPH1,0.014015920407038104,0.0084563929098288,,-0.02697233175398785,-0.014300469826480486,-0.026832276173996774,0.0239511923798216,0.008852471782247445,0.029550907031139904,,,,0.009902636849061433,,-0.007959941449061316,,0.06226541810856173,-0.03876604436504545,0.006313075298972704,-0.038268593425142765,,-0.031149576569324374,0.10976352898911643
TNC,-0.1010521417969341,0.04867101958998141,0.012300906963406888,0.0070316895095607354,0.0008182399354462292,-0.09126121180927019,0.008711894990065434,0.1543380559934465,-0.03765952205715595,-0.023504096752800338,-0.03137160269833681,-0.039053301481505,-0.15897992503205344,0.002790618987561612,0.05519723506290326,0.03643550637794515,0.025621494957350933,-0.02821493920345568,0.07222637575909065,0.08720695948589956,0.09300820259883326,-0.20700859339021213,-0.12373536737057018
TNFSF9,0.004980600443923411,0.059757571332570765,-0.0101672085789424,0.026416390994888437,-0.022557555182552386,0.07906297133357268,0.04730281413092869,-0.017976610476338695,-0.02070868488141414,0.031251819992234746,-0.04273818267343299,0.05579597327900274,0.02096594504659894,,-0.026548867867860995,0.00800418035240524,0.019972465067930427,0.01588511035223163,0.018685186713769404,0.03486882955867234,0.10750448348370797,0.07129731913476349,-0.03135420758705476
C4A,,,0.017890521225969704,,-0.026161182046814033,,,,0.0065412546471401685,,-0.03654308171682953,-0.029193535532029167,-0.019224314090703545,,,,0.0823050586928578,,0.06687340485867062,-0.006154472219514227,0.12156092862174352,-0.025198223001836183,
CNTN2,0.07571553286014265,0.07421264148921525,0.051843128659706715,0.09928360545545763,-0.06029618360915472,0.07063527299900275,-0.027803753201089892,0.044176392951940174,0.04737630618976316,-0.01611635170035292,0.010910234872546292,0.043882733664782965,-0.06873548151119732,0.0019620679266360427,0.0087737054255811,0.018700484007814325,0.04285533597018909,0.10117007504033317,-0.04548640126623417,-0.03287229592354514,0.08207909029375181,0.015694202894474395,0.08365108684598078
F7,,0.07317058555997456,,,,,-0.02174816614764763,-0.030920890439035086,,,,-0.02661507726044874,,,,,0.007409554476869824,,,-0.020119293268815997,,,0.007262560608803144
LUM,0.012779797898542706,0.08064939444928178,-0.02703726668079783,0.023223981578442684,0.01165183310625405,-0.025851241443398294,0.029582678587581127,0.1314294080344579,-0.00046270971806384325,-0.04114109817502247,-0.010023852263974183,-0.011171958298986116,-0.03958583888171362,-0.03517664644056236,0.04991290261047893,-0.03345790796991497,0.1445376496604975,0.09415845459154841,0.012234480088134556,0.09656149005862638,0.020612032742082127,-0.18423989499945462,-0.03519098909102369
BTC,,0.0029347954732129597,-0.028696426683237932,,-0.013178454091602043,-0.008538461903650128,,,,-0.03535599241928422,-0.02421236518864843,,,,-0.0032146898664470484,,0.0013946241048850357,0.0059543916212587145,-0.02438128317201907,0.002929655778195058,,0.07384572132481614,0.060289583091351046
APOC1,0.007833415605931997,0.05787098726283611,-0.04846762894067176,-0.026057524960253358,0.042000003623505484,0.1544460308152031,0.042448111681966515,0.1080036221354425,-0.024592504399698248,-0.0054656591486481245,-0.030211285408051403,0.0031813714806189775,-0.11324504937925194,0.07029340260687433,0.010581885920578796,0.08125156355579323,0.002968387016585928,0.06407395074115757,0.012984671443491703,0.03689167240924042,0.05053533069942155,0.2304233603110303,0.033496730283511036
PKM,-0.06363775682299805,-0.08746840526580624,-0.010711363529654109,-0.11477385151911346,0.017790243345231202,-0.030840612995475542,-0.08336245539788106,0.04318666493373154,-0.026579986728070718,-0.047811730793940306,0.045375067875538785,-0.1221581645152528,-0.07456728177776505,-0.08803370343564922,-0.08165934690218449,-0.02391523201551679,-0.0465942198221037,-0.07713423111056536,0.06341532987565743,0.08166446291350353,0.0723927558142548,-0.20430242184027295,-0.17675342270404246
TNF,0.07965709832170662,0.02593223276052362,0.008001294258949111,,-0.047773187848811335,0.017909283726421026,0.10967226520652923,-0.012643772841791615,-0.005039056410618525,-0.010834418278311782,0.013740588083782356,-0.03788693806663338,-0.016654416942683388,-0.07123004899032494,-0.008260069247528198,0.04315056742967572,0.04737670643779603,-0.05595664244943443,,,,0.10794618678513741,-0.013728906277243812
GNAS,0.15403401740937578,-0.0468961341587819,-0.010334200252966,-0.018736922798548262,0.030099722218543897,0.1317654413673356,-0.0189995867127589,-0.0838025161695883,-0.02595504747270804,-0.04927241086700322,0.02040538102962414,-0.03652790438657409,-0.1206316918544699,-0.0005878574557156349,0.02325456810160011,-0.01924546598029809,-0.12033342780512328,-0.03884377652685588,0.06072850853800524,-0.0038235820789627147,-0.006276308800396696,0.137093419946081,0.07128493619648053
BMP8B,0.05819708167913612,0.0681307410369742,-0.023637659748283513,-0.006298356091467616,0.0020240255453836285,-0.030443062844463242,0.021517252562105984,0.05536313391867884,0.03781410581428105,-0.029242422075695704,0.0033619846492830238,-0.020477337405936494,-0.012906370021539973,-0.049602035863974284,-0.02376514828504799,0.04967770761506295,0.12206564405361607,0.054560858977262365,-0.017728829887598083,0.05263909562037446,-0.03290247495301456,-0.126476555340498,0.00465476129337641
LIPH,-0.010789242165484185,-0.027434554957766245,,-0.03500218386007806,-0.01609946980320407,,,,-0.001115115327498626,,,,,,,,0.03832375865410271,-0.018577044782230084,,0.04901937577224751,,0.0567686602560899,0.048543394814820846
CCL28,-0.039865898368718226,0.02033759508467626,,,,,-0.05627090781994316,,-0.039390745924919465,-0.009748197887945037,0.047459894717809224,,0.001624584306601383,,,,,,-0.05478819840110061,,,-0.032768257606921,0.016606832065510006
PTPN11,-0.016795339592317878,0.03957895004189896,0.013877560632819318,0.050472452991938865,-0.020657384381033494,-0.03476320426113242,-0.008696325576244503,0.04076583600601866,0.03480192004309186,0.038949521424110574,0.013781004136983972,0.11033245123000422,-0.025157898971950088,0.051152202699594175,0.023148608598708282,-0.004547684863881578,-0.0009246348026140337,-0.024913117141171465,-0.012444031842167082,-0.06300365260061323,-0.05229980535761153,0.08756263969593946,-0.006417826651946056
ADAM12,0.06824929613233918,0.025458296212405317,-0.021837557034032753,-0.031480018195358506,-0.06173833282916609,0.031102071978661695,-0.02314465340045894,0.05170498594820993,-0.0010306354567148316,-0.010943645181393966,-0.05148764414873667,0.14552520424763712,-0.060611476101487,-0.05940702980909178,-0.05175877491190108,0.0011807804079519858,0.034107058136613785,0.06611435222855448,0.05559647561738396,-0.006069589796024009,-0.033433142404455274,-0.20584944391116622,-0.012948357516702692
EPO,-0.024810194838888695,-0.035342964239469296,,,-0.016844940310636942,-0.028792394201787364,,,0.017576233662784945,,,-0.024199455254354636,0.038857964054619026,,-0.009433441562651346,0.011973944896167668,-0.0033368006337477192,-0.01553975302169991,,-0.007869602966353986,,-0.03484631866317089,
EDN3,0.01540678891430651,-0.02950909756067895,-0.06699593262121212,-0.04128843838539692,0.037479458413373176,0.0079898068820611,0.02514378930539948,-0.01687405992659999,-0.03468716944917175,0.012071091362544178,-0.002589140521621804,,0.038419771936050146,,,-0.025497770875331366,0.125681314942456,0.0974298182206863,-0.0052227427431945864,0.04658732065582377,,0.04802556181599415,0.001402380612047372
CCL22,,,0.035142811704872656,,,,,,-0.022585966006119795,,,,,,,,0.04938683286490259,-0.006135133132270021,0.03775763320520722,0.09695995775187981,0.042553055786843395,0.05121219269393202,
CCL2,0.0033372009421082584,0.06536560274667162,0.023538451467774425,0.01838767665804736,-0.03594779201911018,-0.1523374812614802,0.07825356785798437,-0.03751353388139501,0.003524344590298247,-0.03331047441101309,-0.01646760493904613,-0.026160760834540702,-0.09642514662223688,0.07214288813340422,-0.04132900148680169,0.005530561607857607,0.12125580100025767,0.005077804805880089,-0.011393218131790766,0.028873741198242465,0.016898680075406628,-0.1540697057419726,-0.18798784241128047
DSCAM,-0.015268928167004477,0.006876142250941574,-0.01730952957446664,0.0429385109653296,0.009125642554680713,-0.04074215467085385,-0.02309887405776306,0.08488945710125313,-0.01969147049072473,0.03179857456469437,0.019297290442436447,-0.03560283725258083,-0.02997819144613014,0.012363062839374819,-0.045175767953914495,-0.05996781485619997,0.01624812808691278,0.06299499877600165,-0.04625226445303746,-0.016030661498287788,0.06117200787757924,0.09095727909459375,-0.0050806229891885955
GPHA2,,0.06620535867702405,,,,,,,,,,,,,,,,,,,,,
ANG,-0.12548055086493992,-0.05769631480662733,0.035936941386096106,-0.09621876600497196,0.0008889959386598067,-0.016667059776915388,0.012084864504625658,0.023673886536680965,-0.028484936404482894,0.046077901326864415,-0.02776065525484901,-0.04320642552111304,-0.06185892863763511,0.036079100247037324,-0.019212878759152535,0.10421859802213827,0.10706524293868286,0.04536469958038025,0.09443723555434269,-0.01773954681647992,-0.04984310071514391,0.027915524584928332,0.024403501900750278
FBLN2,0.12001974216294341,0.06284594212998178,-0.042161159602792694,-0.04799612850063484,0.003894877885823562,0.0647043396737573,-0.046915458379808865,0.0508304717323776,0.01808252993999279,-0.0007772158933783978,0.0019441765660609838,0.04729201011720137,-0.007541522147154498,0.03645106979718613,,-0.0757813594960724,0.15325632080799736,0.1007596400830694,0.030883016556106285,0.08887816837429018,0.028192282869036224,-0.023013659026905362,0.013860247153265667
VTN,0.02020577008003856,-0.046760035050511906,,-0.04083653519925035,-0.01609513369918879,-0.0029492122861749103,-0.02778861753857883,-0.009776390677242144,-0.0028956993858645047,-0.013015225621477139,,,-6.93752768730998e-05,-0.03578152066143238,-0.042559015096670566,,0.013337659803703139,-0.0075777261960324315,,0.07522174610249278,,0.1105042441769999,0.005717414303238471
VEGFA,-0.20068913108878084,-0.11528669828550527,0.0002921389125958225,-0.07104545866617898,-0.012101139766026399,-0.12153322639783098,-0.003527901332552569,0.08057033812577875,-0.018434745711692985,-0.038211766493066214,0.0409309466606313,-0.12945988329039754,-0.12679818855722005,-0.0015893868883275074,-0.08142172659269951,0.019303204969379567,-0.10353384114348611,-0.1709998238890851,0.08515004925827103,-0.006040659922578868,0.08652125535648753,-0.1359767343761277,-0.1179345908310563
F10,,,0.022333201233716713,,,0.09652156546801077,-0.024294458768219257,-0.019571755582202643,0.021192160895120733,-0.023816556172010322,-0.010313803719495258,-0.07290588587691219,,-0.03881329823621667,-0.03756341442718416,,,-0.014391170403674039,-0.01724794003297219,-0.037900488811188605,-0.05646441556578139,0.1621655476048912,0.03737195922997732
SERPINA1,0.00917303035432093,0.036810303035442186,0.010466406950550932,0.011708113761288903,0.03405467447769647,-0.04594758422498998,-0.01613802523324427,0.05302635313938103,0.02594147931518297,-0.049177544712522746,0.01972727015464484,0.05419516784006504,-0.046078913831607546,0.056667226182427186,0.024157519693960797,0.06281372048787473,0.00046718516114793664,0.02929308449552598,0.013596966916393885,0.07270704220306426,0.015120180650964253,-0.035748361913361115,-0.046956436797145264
VWF,0.09351328354580009,0.12269286407504885,-0.01173927563456456,0.035373262927669014,0.039356113434625625,0.03562295146566452,-0.019559448654704374,0.0672776782602872,0.012550783454934596,-0.049597361857930546,0.10785809162911614,0.028924405480669477,0.0025231456295297426,-0.0441279127048129,0.07398619408841946,-0.07156471185225821,0.13918028154411133,0.035040833956305466,-0.02738364938261958,0.023545612441551126,0.14920175884378406,-0.05372082680296465,0.13691067435298374
GDNF,,0.0026431229067418547,,0.05514893087292065,-0.027482933712603373,,0.014883272821089246,,,,,-0.025184302826420847,0.009679980381613315,,-0.019724508254408153,-0.04690328659238657,-0.003679504453298655,-0.019117723114976694,,-0.051255253482796886,,,
VASP,-0.039041548994687494,0.1010420443602761,-0.0008672054777373572,-0.041145446678651276,-0.027841332989462547,-0.038150529725285105,-0.004894946482678763,0.06144760721947399,-0.06049091376439136,0.03403054514803131,-0.011802219216729935,0.008205855920371543,-0.040884680042934184,-0.020604617331368723,-0.059698174801018085,0.013210128664829257,0.10236130806110601,0.01622205941653692,0.015556418480103315,-0.0024444411777883148,0.021765997168173862,-0.13336582303445266,-0.06530590078612443
ADAM15,0.07015674810209543,0.07192973907599233,0.05722560972151703,0.0035672457866688877,0.04979936405619479,-0.05410486522450703,-0.030072091380126093,0.08420723628907459,-0.0399781156928033,0.013942927775232275,0.012954256139665223,0.04681555323191075,-0.07531253738283536,0.03181458371138393,-0.045632849442212624,0.056590899359836466,0.025398835905938565,0.044099908977596865,0.007919360469562188,0.030320922710168362,0.04160559711205687,-0.050442106567767556,0.05349074872375113
WNT2,-0.04635533988161824,0.024398942688732904,,0.04136223028755202,,0.008728485322269233,0.03392698380286494,-0.02895471704622182,,0.005406436328912154,0.09120086302171744,,0.045101002136224755,,,,-0.008081868050177575,0.036388672473592926,,0.05678792780547676,,-0.07958638331600267,0.01962889343355035
CALCB,-0.0485179573443884,,-0.023058195523729504,-0.04426737271029181,,0.00834017851239857,0.01796578697874239,-0.006208495479187004,,,0.07488221516284677,,,,,,-0.02914597266540572,0.05296992568671457,,-0.0199202716808991,,,-0.06352417329173111
OLFM2,0.14372412615898061,0.03542242358967777,0.03793529832031571,-0.02418832625399639,-0.01842544043802131,0.03473139457732609,0.014562272652052566,-0.03153716346015213,0.020618265106241717,0.02018787679920879,0.05422434085731174,-0.01888629069455311,0.04891843791775216,-0.06989361417283406,0.05399949126222043,-0.01631919804792671,-0.01103844437630638,0.012771487597864513,0.038825665481613716,-0.10413254962762912,-0.036086052968977475,0.2691135593109445,0.14993416169243548
