,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
NXPH3,-0.022315183907906957,0.06485619633108335,0.04569842611941552,-0.028679046861125844,-0.036533299886174105,-0.008619479158852972,-0.006011662438401947,0.003380394575006725,-0.03686148484696984,0.00993184808229175,0.0013809531557329756,-0.03355295600510288,0.012268068567302197,-0.07584169339864257,-0.04811053262742638
MTMR4,-0.05527063548490423,0.008107093576729885,-0.018014893205274825,0.0243179649356632,-0.060321685857946776,0.004633744038349338,0.03894910697438954,0.026965994693016415,-0.08419149222840565,-0.01192180269855978,0.07046856411472334,0.016839109285575155,0.050793622222821216,0.03291331291601088,0.05639387220773168
LAMC2,,0.06731806767199781,,-0.032956166118723665,,,0.001628549030780571,,,0.032484615760335026,,,0.019778300510125326,0.08175199494443705,-0.03700496778911981
IL10,-0.006648728152144535,0.027883206909840877,-0.02938706732826855,-0.03702514714798097,0.043130320957527044,-0.007570518719591799,0.010207707466203284,,0.047908138069207025,-0.007051250857746938,0.13265676092025863,0.11032915153612068,0.00026287884637514014,0.16433713883161705,0.1312273468310897
SEMA4D,0.08113930274145359,0.03139951385002774,0.01718438945032294,0.008868964548357117,0.058453971025852425,-0.030761526898868387,0.06625530205701528,-0.027006184287814913,-0.01221421235544193,0.05458557851670322,-0.03804408679366618,-0.041712413526440215,-0.021060574455496472,0.0965400140154629,0.11199256398436369
TRH,0.028761671128254545,0.01918757625743554,,-0.0173378176569624,-0.005207035603042618,0.03752028275386338,0.05195029891012192,,-0.04189289427779799,,0.029608905250251682,,-0.05488788353576301,-0.004490020779148898,0.029042095232561075
SEMA6D,0.02458579913484962,-0.0012889859498534948,-0.005374368360354976,0.012610827427932977,0.00890128150912239,0.022973950735659686,-0.07083586668598436,-0.04944396907321296,0.033937745270003386,0.10641098723162505,-0.022298782112290215,-0.01494017239864013,-0.03783807611124915,-0.10541117282542287,-0.02277296985668218
CEL,,,,,0.009170942706641112,,,,,,,-0.042199955985941055,-0.026600378519351306,0.0859680477261195,-0.011885121961309473
PDCD1LG2,-0.019108260327581027,-0.011150819328063591,0.04625404631416732,0.02962417173458058,0.07257013012879815,0.07077998816462343,0.02195204668977238,0.04200160609236073,0.060632961963799394,0.001197510027964216,-0.039803185344885854,-0.023162667064849873,0.0126566896222037,0.0927028815992004,0.02673607220784802
SPINT1,0.07178431695448476,0.014774732386583592,-0.02794440677685243,-0.041087072872602,0.05616508770195941,-0.010058923127182848,-0.005194003750669981,-0.03411244289853439,0.028625349393601916,0.03732703971598515,0.02648947460397049,0.21739606888357071,0.07592395879260828,0.12100372619799558,0.07972615327900504
CTHRC1,-0.07904932366161592,0.0689137721283986,0.024002066874959038,0.024331151829799308,0.09006857208982467,0.08734775097652324,-0.027098953933462226,0.01455589753164953,-0.05820835607070919,-0.07857004579233566,0.009414762697681534,0.2096708435052831,0.14246554620377633,0.25141402723292705,0.06747687208509714
PODXL,0.056814116458983766,0.10541345898425333,0.02511274028932179,0.05685080594118749,0.03915255824797136,0.04596720415549905,-0.05528277079355145,0.05754491927393041,-0.01609028155895771,0.02506571840853133,0.06499535377454745,0.11650296070428273,0.026315989561487955,0.09113064660572949,0.08615225636104493
JAM3,-0.011260435586049096,-0.02099000745265952,0.011867965315781371,-0.040061364946806635,-0.0030793556078458862,0.001867246989420289,-0.05849835986497506,-0.015729318960409383,-0.005160626979600535,0.04875011049404722,-0.008427705376295258,-0.032109462483593545,0.09504326117850256,0.04101504083246073,0.05715557560876438
TGFB2,0.08553847634382339,-0.002856325925751936,-0.038293958823682535,-0.08768544592889839,0.05643010598597993,0.05154181205254379,-0.017100040036336944,-0.0022493280596442016,0.04920844154856368,0.04071650303489573,0.08007028002007233,-0.026218812003774412,0.006152343961859259,-0.10383218584652454,-0.010993575432066392
COL18A1,0.0735617478525384,0.12668972180191382,-0.025412504271492563,0.1516376244009188,0.0793442915314262,0.08481847531497072,-0.012245237557958706,0.08928340498647741,0.05404236584989768,0.01639997878942127,0.06688514883898167,0.1938809717595595,0.15131868004850052,0.22738393070502078,0.114553832592108
NODAL,0.018329332898708632,0.04376111463676376,-0.019761393783849474,-0.018286295756858625,0.05513232941248409,0.1182883930452623,,,,,0.01981355016858134,0.04437093046825419,-0.02625878234481554,0.03697744510126604,-0.07372094646185397
INHBB,0.023907679535078115,-0.013467715002303756,-0.013261213725014934,-0.06799482248521259,0.032815925861040623,-0.04954399715842501,-0.010516988392538533,0.00863229050108472,0.030207005443135742,1.3099554166436425e-07,-9.368701491944637e-05,0.06722106213316367,0.022905553923375687,-0.05012088546151643,0.09102705470186209
LCN1,,0.07323659685508051,,,,-0.015726240595079308,,,,,0.11821593608337631,,-0.012456621503277086,0.04853115968150567,-0.04017733825726186
ARF4,-0.025266234781211712,0.06632352883100984,0.019514474328184445,-0.00026037728306888463,0.027930636685130475,0.0894390376412161,0.007858854865909622,-0.02979198786722814,-0.010843310445132521,0.005854872476424189,0.08466372170448125,0.03603772728979601,-0.028970366756786697,0.10620536957240799,-0.05202996299126691
CXCL14,0.10409594132296698,-0.01004421297671778,-0.007952306383840667,-0.009606511496018351,0.08169030571035628,-0.07356029937356148,-0.04599564064363159,-0.06410765957371838,0.03865006237025535,-0.04281625340770048,0.09153420657169302,0.09549665316279625,-0.002107830640025515,-0.1484776589890374,-0.009819725560227156
LIF,-0.04756085304266167,0.011245617141723582,0.0802907008566051,-0.03814089101001163,-0.008533276216901161,0.010294431478138364,-0.03206679264911887,-0.029807362149810033,0.0693033727728138,0.03387025152439284,0.018816049285978458,-0.007788092371080274,0.11929002065190564,-0.047672186199164905,-0.0034887758466164327
IL17B,,,,,,0.09237070676271338,,,,0.04129899938512422,0.12861472494161114,,-0.02430540871069553,0.040665766687661316,-0.010506872902576753
MMP1,,0.027375964689421543,,,-0.0216722711309745,,,,,-0.12536124796464024,0.12448804318758472,,0.24192998607328248,0.15789113777984257,0.0023376112377527327
MATN1,,0.04400353286990032,,,,-0.016487894115781335,-0.018656079225359473,,,0.0029394260490660175,,,0.004321594900735942,0.06367493215491499,-0.0009352939989155277
ADAM28,0.08183953959309742,-0.0011913758529000435,0.07463401061968879,-0.02653486589933517,0.005720890987032706,0.03167336591169407,-0.010662068231084452,0.051282924504229936,0.04551720711875021,-0.02101235837200735,-0.021434674220147176,0.09550172705101549,-0.05713152490264583,0.15356754955018065,0.012304970601029567
TCN2,0.07056789503676957,0.0966622066125317,0.02738075107070144,0.011751532692081502,0.008959261820977513,0.10963259122181443,0.07805875763312625,0.029495315681380124,-0.030274889344121442,0.04585189799862853,0.09481882204715976,0.10932625763756781,0.0613133320640476,0.13001986215165226,0.06204816971102256
THPO,,0.02425251624257595,,-0.009991260335114736,,0.028111536587758088,0.08353618927744035,0.014745670729942888,0.02297414849246258,,,0.03560932361253723,,0.01600539158156071,0.04905325125162889
CUBN,-0.027076625869222833,0.014022090801838763,0.04233675482199725,0.02357831018054483,0.027892082506410634,-0.011390120066676475,0.06052719245351804,0.035932132290254486,-0.009184132169926262,0.03447402510064414,0.0465268633273182,0.09336532510083767,0.027414638633785463,0.12663150693433098,0.08566820332971875
TIMP3,-0.05652123028781894,-0.02178496883646143,0.04862198609521985,0.02699122283861504,0.058350844404923066,0.019703541017873354,0.018361532714944246,0.09758522732135592,-0.02914017218231191,-0.04472867039671689,0.0046298720901016355,-0.00523878455607549,0.06605493096044618,0.2443675523666957,0.08310338666585153
PIGF,0.008752967369321967,0.0799008290589068,0.07775593928015424,-0.03258392536306368,0.04615671717248639,0.03773368605473846,0.030304822167972357,0.005078907192011657,-0.024672578374230317,0.022618499888745817,0.03406097014770109,0.017187857997395854,-0.05766506843588531,0.05513179393160896,-0.009781121110842866
CRH,,0.021827235166514813,-0.01142184727584142,-0.016630671047064838,0.027170023595982286,-0.024182822603768597,-0.02936902352530455,-0.012472314112300301,-0.031168138206727362,,,,-0.036843437767073245,0.017508962279147174,0.06535820001629351
BDNF,,-0.04257031527342237,-0.02218550487432397,-0.030722097989055265,0.022989356566357838,-0.06281549722350485,-0.03867139028004389,-0.007939576631408323,-0.005611435431268782,-0.0011348172678386896,0.0051405854761206226,,-0.044087674663525436,0.03565460843617373,0.03288072012922374
CCL5,0.050646982314726495,0.12876328570091397,0.02241397414019241,0.02672345278716361,0.13996881975341188,0.07671147462817779,0.16745502003845159,0.18151607414049245,-0.003948317257063606,0.09157297247260736,0.10918215761269658,0.1651160952310497,0.17896841094705335,0.2527019437654446,0.08301099072714502
GAD1,-0.046897086816000196,-0.0034460150921159574,-0.0034883159595648326,-0.045398754497925055,0.004412119538829088,-0.03134274647946019,0.01752130939953946,-0.10987640853232027,0.0003475106131467305,-0.013098355153729582,-0.041836653990081386,0.010794499139662194,-0.010035809372013073,0.017254911566736093,-0.03241153833225384
COL14A1,-0.027164289855718997,0.01167618729554139,0.03472755379601906,-0.018164718021748773,0.08934611892339978,-0.000962194063052532,0.02475214754123055,0.0261377889932219,0.02729208240926676,-0.008093660679905095,0.03621703987578766,0.018005644247782268,0.13278751124211682,0.2611002812790372,0.12297495944702314
HLA-A,-0.08729175414396488,-0.03974068030146424,0.0030806423953520516,0.04083483623454304,0.052487238073465475,0.10212755593866644,0.055606611466988635,0.11446166355856593,0.04502138234686775,-0.038823035247130815,0.023805827900063223,0.1643618436769654,0.12966622475057238,0.18379846423730845,-0.0065478396818708946
CD5L,0.0824317156685992,0.04415120327664358,0.007462033680298863,,,,,,-0.03791707007990686,,,-0.017038918990930418,,,
FGF18,,-0.01656056547404429,,-0.013212943778909787,-0.01737852569926745,,-0.019990723882057852,,,-0.018878699676739833,,,0.01731179361478093,-0.02122549531255053,0.017336215193842968
ADM,-0.006615619599944817,-0.1254749860137921,-0.02221527737649752,-0.006620062364562602,-0.04973773615964531,0.00760345207694666,-0.03382819613265113,-0.017729446226066717,-0.02409516728728808,-0.08368783308986817,0.011861071128335109,-0.0029970604561722143,0.044677744220780094,0.004936768914564752,0.014532768005792146
CCL15,,0.06686009904937189,,,,,,-0.003511963815162277,,,0.061419776170518345,,,-0.043245341870862215,
GNAI2,-0.025763731956101012,0.0701087803579652,0.0843413917276009,0.03746414107579592,0.048804016508663825,0.018019761451494913,-0.006470860104170415,0.07462147600361473,0.04802113047046801,-0.06142814582102607,-0.023259098624407823,-0.00041469569965397156,0.031486393211136464,0.1113231380573188,0.050156650160646625
HDC,,,,,,0.1159665224796704,,-0.030036630506984636,,,,,,0.015642576849958144,-0.04139715520943941
COL11A1,-0.007002161884977825,-0.021746730725142494,0.003993148712800747,0.028109137272991747,-0.058916264882059775,-0.028591629152810282,-0.0006956775399912301,0.021125316483340338,0.004241134009579928,-0.03504201526656348,0.08083038288614995,0.08891765356020787,0.010948901243569632,0.06741846707251574,-0.0029244848413462156
NUCB2,0.025289063154627683,-0.02706446183556724,0.03685811232064625,0.060163258766511664,-0.0009120330635337684,0.07351525631019412,0.010472448911456343,-0.049096471361648575,-0.012757922151794603,-0.04009132983140252,0.05176503973599733,0.012008793255869583,-0.02188986117030087,0.13619431299512327,-0.07142806388819149
FGF16,,,,,,,,,,,,,,,0.07784841674610007
CXCL1,,-0.02272709614829655,-0.002160810875024092,0.01914982557344905,0.18747950282736908,-0.009934039318036478,-0.022608604120764045,0.003919802182855524,0.0021026681127832383,0.03525730469186663,0.17696988900257676,,0.1677422627878896,0.07307220975136024,0.08421434584687482
VCAN,-0.047649171726540984,0.00810549020936231,0.0007349620503209156,-0.00765518417314442,-0.02110696202459627,-0.016162270640562852,0.049154897521860856,-0.029605567742742152,0.010868175406223618,0.05475809345045044,-0.04311216261210623,-0.07923323077804308,-0.07884476712525947,0.11459478902494416,0.05823978669947726
MMP7,,-0.019688074721980912,,0.075460687041434,,-0.01147885870034131,-0.01842467959545894,-0.04854637637331427,-0.022313652149958653,0.12864470048278748,0.013801262567490745,,0.1339642214627825,0.12162808914022061,-0.006818823285420205
PTPN6,0.001775160134676488,0.03864277958855791,0.029888971916431195,-0.03648170596264841,-0.018479130069249335,0.06338784334176704,0.03669349683790902,0.1181462391123278,0.023203912755692568,0.04259575961125623,0.024342691334703404,0.055560964724914674,0.09539668837094671,0.13402093332473405,0.04027364023894728
PTGS2,0.005116291083237053,0.02483512503069702,0.0034213976917263824,-0.013667551990687992,-0.0024331170934976825,-0.07872501459364453,-0.06935028980110755,0.04715806059379424,-0.05907262139077993,0.0025010161655257416,0.010975334600449716,-0.004590102697846963,0.15245289024982336,0.027370381533958352,0.040029289715473974
XCL1,0.10775148027461423,-0.024418351524930586,,0.005495991882647226,-0.02304451116855035,,-0.020646399616406404,,-0.029269162684062284,-0.009836944967134616,,,,,0.16304452877709144
CD58,-0.04464431836552624,0.04792685076056427,0.013070967040046571,0.005185804432794695,0.07674515870164308,0.06390365296148869,0.03750077008274615,0.010790945711928086,0.021541230413296857,0.11305822254418398,0.0350261373483088,0.041419834500447075,0.10180173467923687,0.056392299831526,-0.005472065746935131
TNFSF14,0.09566375648671913,0.13344496620718588,-0.027748140374263104,-0.04661234428984317,0.0058398431492692315,0.04076070672843192,-0.004514895785334056,0.04905890180201992,0.12604219723768664,,0.0911727490931947,-0.007914838183078263,0.20560395966535888,0.04680697238549486,0.007317423661203862
CNTN4,,0.0013458884727564212,-0.02172115576784009,-0.025836538210255243,-0.054273117118782445,-0.022160671193215267,-0.03847035377951709,0.05433270989047356,-0.05784954886728494,,-0.007893622228388832,0.09796807411882118,0.03796828538185027,0.10504706020233771,0.026313261733189174
NTF4,,,,-0.01818520739533956,,,,,,,,,,,
INSL3,,-0.007946503153761083,,-0.013212941187267985,,,-0.021245593401763917,,,,,,0.008020395297171587,0.10922671770937054,
BTLA,,,,0.03548482014630168,-0.024024670042692826,,,-0.026141077533537838,,,,-0.04033436065478504,,0.07465104278321168,
MFNG,-0.016960490488763035,0.0731045223186345,-0.02772572053947223,0.028884799589821753,0.06267856606275246,0.15050393142731888,0.03367051658838429,0.1258132982435865,0.03191001232578169,0.024459927324817003,0.059589457243945654,0.08083840263408068,-0.07120554455255608,0.1346998090358918,0.08494517701625239
ICAM1,-0.0024965522580520823,-0.023880544864072345,-0.04349108616660975,-0.0043757475531183984,0.0485061385192524,0.016737230255503055,0.012506255865827208,-0.010302872064459033,0.003048381038588868,0.029368045009965944,-0.006853205490941825,0.08623772545761511,0.09622753932404059,-0.01483098945565091,-0.03512119161548739
PROS1,-0.013489942313914982,0.0581629376037982,0.01628124166496518,0.016357767849230338,0.038197050829998226,0.06134083114298965,-0.04750694927456517,0.07160542993766676,0.06272425492235546,0.02066822192834642,0.051136907511558985,0.07719384476999372,0.028240207946905217,-0.00467584526022698,-0.017279793268918483
CLCF1,0.09436896971810113,0.006466695106432806,0.025848875109468983,0.0025834420062110968,0.04198009464310715,0.038759660036352075,-0.030453083526031918,-0.024660975502927215,0.029652797003396885,0.029530997976855124,0.040941126388087515,0.10340551077867478,0.05896968862047985,-0.05759546744919445,0.06349516789240696
PSAP,0.1553355436134713,-0.008450740928022407,-0.013928850170078732,-0.019442264502426112,0.049161811909620136,-0.08445921771329186,0.012860791219591931,0.02532982697077721,-0.08178523119695559,-0.07839788769229279,-0.04734535336185227,0.13226244890595432,0.08379512625905854,0.14655237828169054,-0.02190143445729414
EFEMP1,0.02556035302775476,-0.01688719963327351,0.07292869436709494,-0.050367445203992445,0.04908652452450998,0.03603532672021412,0.047085143838726425,0.034942804392394264,0.019530677872944536,0.02879822828270094,0.03272508237748872,0.07051327082436429,-0.08281389359579858,-0.03861374451180901,0.01850448397887145
C1QTNF1,-0.03927072241201899,0.03179956248427611,0.06083926575456363,-0.023117396652018153,0.04277546347587893,0.04997121222892436,-0.0016239717040309935,-0.01134585049894622,0.14201138908536948,-0.004452210959928343,0.0641228901918246,-0.021194607500860198,0.091423504376041,-0.1430161479895604,0.013798386876209334
ALB,0.09120831339190326,-0.041391529811133046,0.0010481330347981675,0.038933326273325776,0.07744749973969357,-0.019254341253635926,-0.023194615609320395,-0.03131299887458738,0.01555261769639451,0.005804717021056362,0.02574618994962328,0.017769039222604973,0.013345302446972709,0.017060436430652807,-0.003490111154181013
CCL13,,,,,,,,,,0.012955983924774003,,,0.29104589835170736,,
EFNA3,-0.061644241007536696,-0.020845532469947664,0.005401909047252669,-0.044531730056076135,0.04633494389803695,-0.04326532591288986,-0.051602470112792294,-0.044370569301021096,-0.02453281979921808,-0.01877275459508628,0.04244508634561828,0.02132034688499001,0.038020373275886865,0.03191821611187368,-0.004075424567922298
DRAXIN,-0.07611411987523806,-0.0921301331785321,0.08554138934864784,-0.019497849182774144,0.0224385855666887,0.008497459766731429,-0.019611648521628125,-0.025142801509917757,0.03966386177013394,0.022539547322818043,0.02936347314294025,0.04137772656522713,-0.0018423074497181896,0.07194984246722966,0.05817653320685394
RAET1L,,-0.02443621396687999,,,,,,-0.030114163228910196,,,,,,,
NPTX2,-0.00047626166150682334,0.05460330095354166,-0.036306940404250546,0.011027063198105223,0.02267106504958886,-0.06682775033064929,-0.006013720287740786,0.01835699646358591,0.04660378989090278,0.04105055168165049,0.037294091685268496,-0.01703425977996252,0.05399743253459253,0.09457206758906159,0.021599536496927186
FGF11,-0.0943702813134201,-0.051190330343796935,0.029335940036719244,-0.07474244254854515,-0.015487627528257124,0.08880448028235303,0.0012532923121206278,-0.02566194504225233,-0.011852879436056141,-0.019856322442725227,-0.02510682913564278,0.0654171175289318,0.10976675200959381,-0.08085063857441897,-0.027368202394539975
CD59,0.10860583113110123,0.07718824259771187,0.014810710605377517,-0.03805507526829315,0.09082177660097684,-0.056757275143215685,0.07817545393973427,-0.036018732718315925,-0.02224971602114592,-0.01336787169294588,0.04249201322551802,0.11334491473033631,0.07688957717958028,0.18081180666845553,0.09138597204141297
COL9A2,-0.03646072727055348,0.06553867634742941,0.04359520943359389,-0.009921655425864265,-0.00010876841377427496,-0.0246824099342741,0.046079415282140206,0.05227228091058478,-0.017700627435149184,0.08309215995424109,0.03686159356307588,0.08720504599403732,-0.0063180875721921504,0.08444115885659463,0.0643130365987736
DLL3,0.0786974470095201,0.1339733713727293,0.004337480598304279,0.015746118008416056,-0.06306985336136083,0.011373464737339344,0.018717430665609137,-0.0740808516799331,0.023182578398055598,0.0141124011029457,-0.10459753028393172,-0.02323371752491624,-0.040290244099080406,-0.023229139166878948,0.0012506252316353643
FGF5,,,,,,-0.015332123548843377,,,0.07826060594263137,-0.041523702588944396,,,,0.04871713258181975,-0.011789870350066785
LIN7C,0.0011575928706964173,0.0018852546532026366,0.020000773942680437,0.00782523898288732,0.03132746506157844,0.03313902057923821,0.01996325066744209,-0.009284756397026389,-0.0806777936825909,0.03671764792290649,0.058672801911687486,0.04583998130230897,-0.02383296603295779,0.043604874986569515,0.07991432192222492
GDF7,-0.029994473416157682,-0.021565812586416138,0.005233484051667049,-0.023575744606623265,,0.0001664960718026916,0.03840344943062997,-0.027569384254850428,-0.025611483556208153,,,0.09373327285941128,,0.00530231817299471,0.02153022414551481
PSPN,-0.05755719231464738,0.09734119145953449,-0.011030606590904832,0.002852600813234077,-0.0028093114291688746,0.0035742380965400507,0.12210875278488866,0.012420930102634125,-0.06033974386857141,0.07955095708667081,0.03783276061915635,0.01824407968041709,0.06014698571911054,0.10308834721696604,0.03515200189524778
ANGPT1,-0.02527413395360286,0.021006242522067495,-0.05354307926882965,-0.05787746116265391,0.07726516489310549,0.10673754850485663,0.019117336414483814,-0.008573100006676814,0.049166178666101554,0.10185368547513128,-0.029693023993172803,-0.0023968527540385058,0.030989396331744492,0.12266132633096473,0.011318587709370873
PNOC,-0.0027424484130470082,-0.0040721334826449,-0.006708243852773267,-0.0464856238373462,0.027074701950248217,-0.05964744920298467,0.009751495024557194,-0.013008453749022377,-0.006518483977546899,0.09406917039649354,,,,0.05174974316407299,-0.027016855564502156
L1CAM,0.05950712454977786,-0.02892676316474516,-0.029708299914847712,0.007368151621184921,0.034129414423165444,-0.05159081172403657,-0.022775771450167064,-0.0005571597275214604,-0.0651633739492542,0.028061023069139233,0.017061940459808647,-0.0045923511913555665,-0.05480358864197236,-0.02466105535522591,-0.0606161557673114
APOA1,-0.03819321439765031,-0.00468217314554916,0.07161151166471894,-0.020576972823186143,0.020078196959741702,0.06406073099878357,0.015077273024132101,0.07676394270952594,-0.020020697746527132,0.02417316405859141,0.06302410780333881,0.13397203616315378,-0.027541085161676682,0.05226548787475314,0.007628943990191687
PSEN1,0.15380556142384155,0.03801506990504463,0.012847415492612762,-0.00799835239695156,0.06009136825692804,-0.0021658703230766603,0.03448579537006375,0.006022149770302609,0.033426412028595816,-0.011768435260137534,0.009774869379087912,-0.04851246390456691,-0.04363075733728997,0.03222636768588475,0.08190461357594686
CALM2,0.06496935098155411,0.09925247769823767,0.008378400474145398,-0.043274563489043745,0.01869321738756898,-0.052736031720588335,0.007776845958544749,-0.12949966080721492,-0.03642543247452268,0.0494074075488503,-0.014278057544587296,-0.031400542156033086,-0.07672264791533877,-0.18268947188790358,-0.02150870098357282
CLEC2B,0.09530436491060805,-0.004771062458896251,0.010218601540952336,0.05659194526412118,0.06299710468750715,0.07603456958651826,0.048836208892899434,0.035457049817963174,0.04239154183319251,-0.0612899187745757,0.07219177773936845,0.12000393843659547,0.017327997469944206,0.15088827749207323,0.052232266324976795
NTNG1,-0.09452527701297003,0.04428161105657972,0.03802886600684165,-0.02829698109420803,0.0293482902996345,0.003978254202973978,0.09317427670675449,-0.017098708012249584,0.033999074692809,-0.00042086126838394747,-0.060013513490657776,-0.035090668939385054,-0.028412831815943167,-0.03045388572867382,-0.006922668739602668
LRIG1,-0.11417403984562502,0.005266949348817542,-0.016545054977734754,-0.06269239411546489,-0.030930324408770637,-0.03179315135223456,-0.045794594009389504,-0.007522981733372521,-0.08036293566979842,-0.0702075534887723,-0.035229784788619344,0.02581857318530671,-0.045610321251390674,-0.14739359407159336,0.015666746862886636
CPAMD8,-0.03689116286944217,-0.0490948805763979,,-0.01562855176090484,0.048711989439606224,0.04049939944726167,-0.02356626838916386,-0.02771139099099181,0.12112378622946914,,-0.020061359027692648,-0.04720843579201291,,0.010541031924164607,-0.02143746901305929
GHRL,0.0027878383014182384,0.03438659378966845,-0.029564119409421056,-0.04168680864962118,0.014914090626261988,-0.02949644542532618,-0.026705391086800596,0.020579965418417997,-0.023934269586711146,,0.034372538552837596,0.046375909785047006,,0.05633327563361613,-0.014017142465325878
NPY,0.009356594667987167,0.09559535134812425,0.00418463787054731,-0.013936441685357554,-0.05389577824149323,-0.05814218230722396,0.008586400620218282,0.031744717741944935,0.014900178912345581,,-0.06123075188111068,-0.040713221944284686,0.02457182058791524,0.03557169818106131,0.033073945239522166
MMP2,0.020593522399828163,0.1455035257964291,-0.05585358002594713,-0.0005963354502177826,0.0551516710530501,0.028912139288359333,-0.016509196836295047,0.012584081313913803,0.07869667120278714,-0.10331551343299902,0.10424033177132054,0.10250418780813847,0.11680791109522752,0.19268226949002004,0.01872591448796566
LHB,,,,-0.013611288311420281,,,,,,,,,,,
PPY,,-0.023885533686052816,,0.001703392843617123,,,-0.01722310822686751,,,-0.01591967089422826,,,0.03278565387668846,-0.02189401402473677,0.07387493806168871
ALKAL2,-0.036970849699733035,0.006687597990388891,-0.018708766342387884,-0.013413537522220563,,-0.015726238046308384,-0.0415449135654784,-0.00280073638814832,-0.05220028317821589,-0.03135003815906894,-0.05591184658858269,0.0664304852617815,0.006866360479061188,0.03842634942622389,0.024657297813773734
CSF1,-0.02926849331206363,0.012422388350391549,0.045945055315537074,-0.023317302809305055,0.012708778329859944,0.026268979214968815,0.00849415398733916,0.052215688193349326,-0.04795479146414957,0.024984727296793116,0.0999616420849825,0.06441098579205144,0.05383300574176525,-0.013129787686589853,-0.013038223312137394
SEMA4C,-0.013157025645810805,0.07158904701467973,-0.04835310200344625,0.01687064438629899,-0.007256909517953862,-0.002908139047960579,0.03561348744389181,-0.006375637570061214,0.01192924265762856,-0.03356765661138553,-0.02600061829738839,0.004396244528281166,0.08997132571509073,0.15010355461528446,0.052112030635709294
BMP8A,,,,,,,,,,,,,,-0.00788394034322559,
ICAM2,-0.023149739668630143,0.09180516797158425,-0.028654009362218995,-0.020597555385309677,0.13870894264059605,0.0757216215826783,-0.013435839716660179,0.09085944645129394,-0.03487980874853764,0.09039180010185954,0.02598519630971529,0.12776962389291793,-0.016693301970179836,0.2276991350603176,0.056676353000777224
SYTL3,0.08692123427016686,-0.039572083356652556,-0.002024462522327628,-0.05614840915748557,0.002264472754496336,-0.029664392099850143,-0.026186062909018287,-0.046555272008234824,-0.021627425284758417,-0.037470894792522615,-0.006056438318027568,0.03769679617991486,0.11476092949327431,0.17103269048666997,0.05731205869012712
IL1A,-0.042866938349978324,-0.0038362231865272127,-0.0011459494937994749,-0.05488748652052005,-0.0037247353864428012,0.1408388798774784,0.0352753180293862,-0.015820623367507683,0.006581722918068379,,0.05276170578573014,0.005775654234661384,0.02190757222208746,0.002118541701025353,-0.0037966479760755925
HLA-G,,-0.03760149836766165,,0.06572326998618194,,,,,,,,,0.009223014686307289,,
PGF,-0.15934233055806812,0.11332655230425119,-0.04737761410516272,0.01283538697271367,0.0632871672960624,0.11500824842404624,-0.006712506328151317,0.08272063969491476,0.013919719372106084,0.03694056170002948,0.12197086712619745,0.0672194330838227,0.06369977174891453,0.18136478270060225,0.03563521112088351
LGALS8,0.015389386876612903,0.06492065079605117,-0.005737362046980194,-0.0581253166256597,0.012461068197067346,0.03787401844644581,-0.009271620915263139,-0.012032393824616657,-0.016242097997774985,-0.027682251432758632,0.01941213015857806,0.017454573224304788,0.07129669729891923,0.03757452629994402,0.039062439539231844
DKK3,0.009939909364382368,0.08707474290970012,-0.002249202497533814,0.011425752960015344,0.03825381524752417,-0.13533244515379542,0.006268876128399374,-0.14105458286209271,-0.03215247547592359,0.05877941018132373,0.05504360879030686,0.06838491460455157,0.060598610871069894,0.10785316715136777,-0.008135988968816673
COL16A1,-0.07899550342932488,0.050565520545787584,-0.01818811903703893,-0.02181641087931233,-0.055172584562057155,0.042392699309029586,0.02051373476154759,-0.0057214098185920026,-0.065281043014203,0.005698208824723499,0.08464671196030799,0.06694169920454932,0.12422271676412021,0.1595467516086469,0.06609055435943834
TPH1,0.07037329689351345,0.0693731619852954,,0.02069731920300798,0.07571970558618905,-0.016487893960142556,-0.025685445383665444,,,,,,0.03921334633006257,0.10486878666035807,-0.05350158375738792
TNC,-0.10612504010192429,-0.023823014619451487,0.05379201598395754,-0.09464900128815093,0.06062270638205026,0.048882404634960436,-0.027464203738357666,0.004947385504886239,0.02314038503478423,-0.11339649971226873,0.05011791140909673,0.08905859745191035,0.038014695043084974,-0.06805852643166517,0.004282664028428038
TNFSF9,0.14298402486233144,0.06676673546193466,0.011272721585365766,0.013227443361012902,-0.005130574152091533,-0.03721985036316838,-0.005006114097942634,0.023567198823910226,0.06278496671433768,0.025872629003607442,,0.024927510524319893,-0.03117225737887665,0.05480729077775566,-0.026607495765438454
C4A,,,-0.00022756544133333342,-0.016136972125147274,,,-0.006534155028534669,,-0.025825804843519134,0.002027520548570127,,,-0.018997034909793358,-0.011492314422571811,
CNTN2,0.17396432445278734,-0.034727628609957095,0.017673266860638366,0.0008123297832382912,0.018307417187889845,-0.03127379568036774,-0.014109610247781002,-0.019403328641971265,0.029831792189383262,-0.01998954194415826,0.0061105531467036366,-0.081786490185709,-0.02028230281814727,0.006931676547329463,0.05830499072857514
F7,,0.04815628092660369,,,,-0.013869961032967755,,,,0.11726908691520176,,,-0.005309220811019104,,0.03615866958868804
