,UKF251,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL12,-0.022924237225088323,0.0635093620483026,-0.017124328391649533,-0.04954120983086028,-0.010453343285525921,-0.013687665337959202,-0.007579263130092023,-0.05430927062471616,-0.07278640966506845,-0.06201689929392568
GNRH1,0.13782817544250647,0.03568174785634475,0.04073952848374657,0.03376477867775472,-0.04774334006093319,-0.018625816191647084,-0.02902456007957701,0.025787310596485723,0.1090646661592256,
FGF8,,,,0.011129940170737478,-0.029460388492143122,,-0.03711822958787073,,,
RIMS1,-0.014088065284493499,0.024008907524842305,,-0.0003410322650217322,0.016448045239068315,-0.03290130304548644,-0.010086129193474963,-0.02723677916840165,-0.08756141263537223,-0.04400029329603222
FGF14,-0.012352068439659072,-0.012545561605600837,-0.1133154242835351,0.027414426888835587,0.008542600639025231,-0.051170591917677304,0.06629604969930467,-0.017077300722977518,-0.03671029156929631,0.006586708603715968
IGF1,0.005561304822930108,0.02179564704829348,0.09811696221809886,-0.015511753736436283,0.08252417661833587,-0.006739372846016961,0.016102970183890303,0.07002996491964827,-0.05146488767891404,0.028903306688046027
TNFSF10,0.0253579046108405,0.006375248609884095,-0.02433729992445204,0.02686156490583656,0.09451963922537704,0.0209239601737175,-0.018401753092318684,0.011981381662185226,-0.009327551781823663,-0.007621393141942962
GDF5,,-0.02416958218553971,,0.02297615090975651,0.038929075680805204,-0.035388732165881495,0.0429157017546766,0.005146691873790474,-0.036470079815036506,
CHAD,,-0.020311051060989356,,0.10594950766657647,0.10917289668432506,-0.0207092454161345,0.09258860619035049,,,0.0478672968848996
RGMA,0.02211115949482404,0.011215767338219117,0.0960076345443962,0.07868660667654076,0.08444263639083154,0.09231323438129033,-0.015183573407554782,0.12779467755410612,0.12286750254625245,0.027788460407186116
CLEC3A,,-0.012206167947784473,,,,,,,,
WNT16,0.00686575029745068,0.029048526694688572,,,,-0.01710804203121337,0.06348664400322654,0.011176357252124134,-0.012942058551027938,
CX3CL1,0.01466048623007213,-0.012053749673740823,-0.051360414923205734,0.03577727083223839,-0.016062418354161473,-0.01611135741177662,0.03962905332533347,0.04071989697764896,-0.10587603700988252,0.025847329263139086
FGF1,-0.05207270079839246,-0.017766055644382432,0.03638717186145607,0.07133473847735733,0.06550555698171474,-0.01697230963967996,0.0692811814781775,0.05546024048883154,-0.14449165487441762,0.052193333471505246
ALOX5AP,-0.016021565598054236,-0.045816597958733156,-0.044069500909435566,-0.09393799167010128,-0.05656836123431001,-0.031658426341202466,-0.037198937503797824,0.019717068119369352,0.008492166535212401,0.04826454005373178
IL1RN,-0.03183784747262835,,-0.036060006362597846,-0.03882880748252211,-0.05325836249575731,,0.01945709528135952,-0.006563215592338436,0.01056385269043603,
PCSK9,,,,-0.0182944130595328,0.049577276342422934,,-0.017806918397304566,,,
FGF23,,,,,,,,,,0.07217072457781201
NPW,,,-0.045508546738846786,0.006731845393752443,-0.03602429712819739,-0.01910680920280162,-0.058257609318795416,0.023031488689563118,0.0954003048796138,-0.032052281664486114
CXCL9,0.03220954276201644,-0.024169578235678744,,,,-0.02241262181557903,,-0.016665286903301598,-0.03560026331999558,
ANGPTL4,0.06546625211644232,0.011425279496621683,-0.08352466684244161,-0.10222480211407187,-0.14994489762760427,-0.08959952869410795,-0.08556070243680335,-0.00708942387757483,-0.02917638956144739,0.08003312424112004
UCN2,,,-0.055450857589280436,-0.0047208732767586685,-0.01784275317063229,,-0.020121729217348668,,,
OBP2A,,,-0.022158339961369004,,,,,-0.030284901389112516,,
COL4A3,0.03623427862050563,-0.0008325703357961572,,,-0.01790770441312338,-0.032138335805463956,0.0636889286252207,0.02171057911278658,-0.023452843729970446,
NRG3,0.059198423627878416,0.027445864989153336,,0.012577093891788236,0.1383819552705572,-0.06658512879064157,0.07044973642740411,0.07883547597923929,0.04011381191825401,-0.01179152053269577
IL23A,0.0466075903386679,,-0.060222345329949994,-0.018294406677674842,0.07105890699372827,,,0.004961683492313188,0.013154225534440215,
COLQ,-0.03631021767383711,-0.007843745787365805,-0.01585856796940276,0.009629446689829717,0.15641484210355372,0.006230956868230921,0.031892761232573015,0.013694060452974924,0.027214857521173256,0.08745830007028188
SCGB1A1,-0.014996444778808645,,,,0.014394654018729233,,-0.020602715017448724,,,
TNFSF12,-0.02401919695741423,-0.017304323401030292,-0.0616934666591848,-0.005083953126870414,-0.0003071552389241257,-0.0194160889773938,0.02333434954177557,0.000199587882050408,0.05687022818434037,0.014366064036449171
DKK2,-0.017598123816244718,0.07100665710138386,,-0.02159527693633121,,,0.07134515716846355,0.013366546931488695,-0.03316613737067116,
FYN,-0.051163649054332766,0.006934706652256151,0.11325724114930985,0.1388877105581465,0.15544190574659428,0.03285919475086934,0.0767097618342432,0.09080191365011579,-0.015230668563150893,-0.05420633478122202
ACE,0.040721407512096124,0.010065714193564605,0.11283032663780478,0.05845827708550716,0.027334710572210937,-0.032401550703198154,-0.01572544318783215,-0.06146825744374835,-0.10219053839505489,-0.014827214861985457
IL18,0.005888256534801515,-0.04196064915808691,0.00879634537860807,0.05509341745041604,0.02974789971990109,-0.01538411388712228,0.004404401775112277,0.11712144425564722,-0.00761484644713929,0.0009412002511700532
PPBP,,,,-0.02239974163101252,-0.026788957861442707,-0.02199790537710578,,,-0.02192795944915811,
CCL27,,0.04977536552167374,0.02070152232770287,0.07694537822980983,0.15662518790254748,-0.0236176402874166,-0.011073275682041098,0.12723705499813795,0.07464843504928817,
SERPING1,-0.02680056763745782,-0.009332816954372346,-0.021099542238182643,-0.011672010860140811,-0.04214880181661141,0.04225607148352029,0.002370311224297468,-0.02106462826700904,-0.012112784602227542,0.08875105882794543
AZGP1,-0.03380092916185072,-0.03305740746821624,0.1673174861513723,0.06016848232421507,-0.048787311844850766,-0.016416746930024394,-0.07262281593338872,0.045504939723837186,0.03409724113092761,0.0452001380246897
INHA,-0.008687375062413552,-0.004058281964950453,-0.03139839051180117,-0.004332475753439016,0.014780356845206887,-0.019106809089551036,-0.0037170579811625923,0.045550877457232415,0.0827476563362837,0.1334579682405691
SEMA3G,0.06133182452452253,-0.013653485744845343,0.021152429941818027,,,-0.01762749811273209,-0.017166509653535708,0.05971125100140039,-0.04003399884017873,
OXT,,,,,,,-0.017252628017331524,,,
COL6A1,0.029469005711170324,0.04006909927536553,-0.008779361034965653,-0.07331205473222428,-0.143640760871313,0.02384266545136405,-0.08671883589235144,-0.13981834847612595,-0.012083202864024263,0.12385162099754932
FGF17,-0.016445947740525303,-0.01576650290967611,,0.04758524875947468,0.10052903908497686,,-0.0385393545439891,0.04593407472440821,0.09948533532303257,0.04471710033150323
TNFSF8,0.0075692599098073155,,-0.026338215396479566,0.04918521309523447,-0.024789515711907503,-0.017108048682303603,-0.018345239520003186,-0.014816603150737797,-0.024692665905519735,
FGF20,0.043674839183240485,0.05866778260936672,,-0.026430073816750218,0.062093451464672544,-0.02209887743941362,0.04798304969485955,0.12118273563578486,-0.018279064266895736,
ICAM3,-0.017132342411911732,0.024083565609596593,-0.029915172225768415,0.07471070548257978,0.07129196911029745,0.010616376170976645,0.025288429525616354,0.0388134728533451,0.09588285418768566,0.0802179127558923
LAMA4,-0.02121040082075713,0.01684869674669991,0.058020071009313244,-0.03822890836537361,-0.004424028829412791,-0.0068776219561287755,-0.07070802818218416,-0.09157942105274886,0.005215913777092278,-0.03512895373724932
DLL4,-0.02671968881478731,-0.023990454137135728,0.04886148387782676,0.07025074825899862,0.0019553344507009336,-0.030639849684947946,0.034320993855425065,-0.05063684696759619,0.01172448835987635,-0.0179838662420949
SEMA3A,-0.027405851621914418,0.07394512348316998,0.02888365555533688,0.027438192840791065,0.010469729866889821,0.03966748301691436,0.11954408746414234,0.05732657929044622,0.09827551528466702,0.10510213722626102
RLN2,0.0257353449203248,0.01431897623426937,-0.0007967817394337009,0.008498128793506057,,0.007858543353712444,-0.020121726998503522,-0.03329870169174013,-0.02147440489603913,
C5,0.01332266594936882,0.06296837152883886,0.11696440009877332,-0.0356623505775664,0.04447863848162892,-0.03691437661343814,-0.04992425361766665,0.08805919892807285,0.027411432542322544,-0.02164855762755356
COMP,,,,,,-0.020487347041662017,,-0.020916835035484624,,
C1QA,-0.02422212912252381,0.014943785344039227,0.01267714330633501,-0.04587515088660575,0.030903557462715288,-0.02351618496933647,-0.07765803690584769,-0.04251378161167376,-0.007821142854651113,0.03358366259217671
UTS2B,-0.017783308372746574,-0.013812252744772099,,,,,,-0.011086680146964843,,
COL9A3,0.009153304761898082,0.02155067725117343,0.0783782852621501,0.0913893278527151,0.06457148586673876,0.05464868907301543,-0.04788800309468494,0.10205184005458456,0.022623937305392413,0.07171589720204667
DLK1,,,0.015270428987958629,,,,,,-0.04757493273067659,
HGF,0.022989784913447723,0.008734374508913772,0.06781272100744894,0.007609220123948326,-0.03402790860779203,-0.044096593024589764,0.012843275510545536,0.05525998054971231,0.04993099928650992,-0.05114988941523279
P4HB,0.04238396396357963,0.0325592113222248,-0.0422697212105719,-0.14656606650043794,-0.11076919297825326,-0.0070291011584297,-0.09211954940457232,-0.09235913807566347,-0.018751619832025886,-0.013500548749657781
ADCYAP1,0.13807537637804143,-0.014786352269319182,,0.012668862219245486,0.031758257633858276,-0.0344943449155786,0.03173144649955555,-0.05101277305700515,0.026101127394046682,0.00634495740705119
GREM1,-0.016946953444160674,-0.019453546219128946,0.005758292578013118,0.03468136393217293,-0.07041123195101497,0.018604987911620293,-0.013879932567878187,0.003684091318367585,-0.07483942497235435,0.0011228422510889356
EGF,-0.013828971655731883,0.058825279387187894,0.04561092560830437,-0.02054948723173244,-0.003127973835646542,-0.022198297819163784,-0.025334141161381427,0.048552412997893216,0.027794320142470977,0.06778634757110391
VEGFB,-0.028128276776616567,0.014336416284330718,-0.00653356487142322,-0.0738534237219387,-0.05791527210175973,-0.0013186441195084096,0.012286456805406954,0.04750967826732271,0.001849475935925361,0.00776550103760154
FARP2,0.007760362004031258,0.01894037024722833,-0.0008257544363678248,0.09159818866012466,0.0503306646664795,0.014413832839487583,-0.015513799410298209,0.08615131734602029,0.03386144300978149,0.15262235416822642
BMP3,,0.012652924685029635,,,,,,,,
IHH,,0.037525475232693783,,-0.022000861647229943,-0.02635655099276405,,-0.000330000792716841,,,
LAMA2,-0.029087748907732056,0.06577665458829203,0.0068607902630050885,0.07635312372248383,0.0456464888723219,-0.044161161729257215,-0.04372358769723902,-0.050946757281316736,-0.02300018574849172,0.0003150742230316054
SERPINC1,,,,,0.051962324686602605,,0.018849760354816312,,,
NRG1,-0.001604815380989869,0.014839344235323444,-0.08588083537713442,-0.03541348998081876,-0.010220005934338996,,-0.054770614369183415,0.10312819223322221,0.09326852859290344,
SPINK1,,,,-0.025887785399875365,-0.0590003837497944,,-0.02412881099941476,-0.03641013433218357,0.020806925061130112,
EFEMP2,0.008101441844096882,0.017513880371371283,-0.05974657867339165,-0.05777442509219499,-0.07716949199271463,0.0345576597554872,-0.03260292223242524,0.01397791301733549,0.04958482413338873,0.07146722781956562
SELPLG,0.02283116944478441,-0.02344040477798518,-0.012081641772668043,0.06661066629438847,0.025518596593365507,-0.01752299531203072,0.0025976116109281133,0.03827513332659034,-0.015102717367692212,0.10558385862232804
GDF6,,,,0.00044363292888316934,0.023737129960818525,,0.0030815715567111624,,,
HLA-E,-0.003385291259904245,0.04076726196210467,-0.11027760477434295,-0.07180081579155181,-0.07619123290163235,-0.1372639307741225,-0.04253497761164677,-0.06152265702297119,-0.10557421676898204,0.0366684753479525
PTN,-0.003790778070694077,0.03389525484009276,0.12846509815084473,0.024258405331859457,-0.01807727151078046,-0.007521002561120144,-0.001162492060614506,0.08994001344471486,0.1495385827890856,0.032293868816462845
CD274,0.05708401167639832,0.07630262616615409,-0.005755395464047231,0.04420922251006271,-0.0055413333994746745,-0.021003481464826907,-0.04227927746839688,0.06140887886023811,0.0513235048521411,
FGF10,,-0.021734604796275772,0.009932234314355606,,,,,,,
CD14,-0.020255308114887655,0.03846531243960686,-0.1133268667073486,-0.039559674571793074,-0.002567905428799689,-0.029917548824785502,-0.08352675462004636,-0.009062298718388517,-0.009662972224108005,-0.0197948006571545
SFTPD,-0.024807002956908655,-0.03108705922878056,0.15079474313407426,0.052674311462392015,0.005369805655375508,-0.03714156976047599,0.025063879865646004,0.03426562277895745,0.00615444633877403,-0.012363064701179946
SLIT1,-0.003110110356493667,0.009175259117537755,0.056820501199903284,0.005789645596919301,0.04671336090905388,0.015491508154298674,0.02552386124133237,0.06290936734975977,-0.05050851814030239,0.0140095307586445
CNTF,,-0.01945354453780484,,,,0.039278610010633874,-0.020121729217348668,,,-0.04073084350795938
BST1,-0.004836377611411541,-0.028862425563918395,-0.020183006114677802,0.01960963314483988,0.049862804752585595,-0.03274180582007483,-0.00387236092674612,0.08762156038134786,-0.04393402227101922,0.016530937661906747
AGTRAP,-0.009022856372784539,0.008492861578418307,0.11635290614617039,-0.0061948348824489045,-0.009090228288206579,0.03765619689020289,-0.038754374182719105,0.06605069141702914,0.0937712542771285,0.09889358800058935
LAMC1,0.08688225721684774,0.029719344277471183,0.005774464612869661,-0.05037228957006457,-0.07908374769877394,0.006620586225659679,-0.0463527472789557,-0.08699271091022502,0.024062610329102153,0.08836624388934688
COL6A3,-0.022834449881138766,0.03819033641443881,0.013779146636299146,-0.03413613825874177,-0.06692743180237928,-0.04926005762421216,-0.019347809708945812,-0.1260433749705407,-0.03501921525803173,0.011323624590638721
FN1,-0.0291311646998315,0.04320560413147308,0.03914734055864327,-0.09032041645505626,-0.09415681179180796,-0.03299267114163274,-0.034134888799339395,-0.17605429012717655,-0.08380961573947456,0.033627240248896434
MIF,-0.006514634341539418,-0.04414311847752191,-0.03704666699963024,-0.0035094540674556044,-0.008053006224515468,0.0073321516648779134,-0.0733424205013077,0.027181032535784713,0.04681654073299991,0.11525332288560175
JAG1,0.006889266257479568,0.00451299020222164,-0.007769122165873024,-0.005250290648182289,-0.0429984682005844,0.024957772908864206,-0.09000657466254486,-0.15461355496061013,-0.029283671298314048,0.02578246997049106
NID2,-0.027281046018906203,0.04483383062258701,-0.010737476410731544,-0.007460937459502843,0.04596132583091673,-0.09369392749744428,-0.06828035453851437,-0.0896603845814751,-0.02655417078617725,-0.04412195862402937
EFNB1,-0.027999075691424728,0.015578759160881254,-0.022724522086263084,0.04878551352462095,0.02502382270924332,-0.0005905924525656314,-0.019592754458129753,0.07468781700733543,0.030045644607520596,-0.07735923077576483
COL4A2,0.012909792990769971,-0.024037516605105322,-0.01974367081889861,0.019739170694110197,-0.027873388502114804,0.0007162208802039087,-0.001584377787925778,-0.14511559205536975,-0.05462779882293912,-0.0029074537107423594
SPP1,-0.05622072810827254,-0.03287932811765344,-0.1031673172829828,-0.13391286692462082,-0.09282676082604173,-0.031369292295640006,-0.10368028554788489,-0.07326569246742254,0.036012721582440683,-0.01334935790308966
PODXL2,0.018888519160884812,0.0159880981405178,0.055653934967079606,0.04424022438803849,0.07828342444920207,0.01852238336529293,0.09645562895257952,0.07607385302196701,-0.032569713607412745,0.08673322390043196
IFNE,,0.029457497983537518,,,,,,,,
FGF9,0.0029813743538342832,0.11103270659086836,,0.04078445519887053,0.07911338660400155,,0.029213624240598274,0.08326647441855076,-0.03971653286412489,-0.06449398091553135
ITIH2,,0.025725930817395236,,0.06145617131027574,0.038170949561025985,0.02852677913050272,-0.04126753078130993,0.04651605666052135,0.005422512075703457,
ADAM10,0.012561471586783127,0.03565182691659959,-0.0329368363438656,0.0159725984076897,0.008972332353029572,0.015672098731073784,0.042957400900079254,-0.04269148514555682,0.023147409233403103,0.05485635792373838
CFH,0.06868381731362697,0.026654814786847857,-0.009539945746679287,-0.012657144606313597,0.007280504032550823,-0.049366985668466715,-0.028187794993179426,-0.05554810968279445,-0.035748550163701695,0.018341542428451783
COL4A5,-0.05783015951599806,-0.01681644400537708,0.06761928476442515,0.02379877605096849,0.07070400613330108,0.07010047559301401,0.05317823350321461,0.13042292553323678,0.04437020937832512,0.031201859240677608
LTBP3,-0.027011268572335285,0.06883748875288435,-0.0894597027640458,-0.10853253357817848,-0.03987916002311033,0.0032575046921482116,-0.09965360273721414,-0.018938244129137877,-0.01479255726092146,0.09533407584035655
GNB3,0.02013087711478853,0.023245528361396366,0.02006780043570386,0.02823555105643248,-0.014321229668574584,0.040921064037563785,-0.007756163869265105,0.012916405112231417,-0.004931037114732444,
COL6A2,-0.03690011824978621,0.06890157209214241,-0.03975971386798906,-0.05566675404391202,-0.1290199503560381,-0.014305352331110568,-0.0984786291221402,-0.14461761003270043,-0.011407559637158005,0.12411224590816201
GDF9,-0.013476753193727048,-0.029818415735108898,-0.04953635559451901,-0.03446518116683677,0.012193347545429873,0.052420674984405516,-0.04483313273309323,-0.014031952571918369,-0.002261022427905094,0.011150220669868462
NCAM1,-0.03576877103581953,-0.010333641728602858,0.06985902601762399,0.07505206792434249,0.02678052987004101,0.05938831910063791,0.028661238792623334,0.07589419402996883,-0.03299668462715849,0.07638961560048758
APOC2,0.039466495513979516,0.016821112234149376,-0.011799070635820797,-0.05191216224563753,0.04539474466969724,-0.023955313107149316,-0.09021580943157287,0.04863469021989325,0.043270694738306595,-0.026262372146884393
BST2,0.03810644916032603,0.04749694450683389,0.08239774526543625,-0.02339221495657884,-0.005926992219134122,0.022527369102536943,-0.0017270321505299868,-0.006215298785157559,0.011520544815781722,0.06822153543032444
COL5A1,-0.02589017812411014,-0.003005423865738587,-0.015554076987052972,-0.09847007378792448,-0.07050645366443539,-0.043067784746695495,-0.06184127252637676,-0.09595779303849575,-0.05830601825576007,-0.03351579891016983
CALM3,-0.04248427144514705,-0.024119040974778978,-0.026613566858807385,0.09493132716915643,0.12697523407685274,-0.04742869301103456,0.05711608267724924,-0.012455815599102738,-0.11247182928674837,-0.0057186444550165385
THBS2,-0.0005631413107736223,-0.02889046654168078,0.061896475029699326,-0.03252671192714064,-0.013902459911088268,-0.03905274475631226,-0.03942827468694416,0.03513583700633107,0.04374788921489074,-0.028951896505076593
SERPINE2,-0.06232959280876613,-0.03388707648662292,0.0834883806073871,-0.0228037663858466,-0.10719122214360105,0.003247860713685016,-0.043867428289206846,0.0823838036479918,-0.049675669847392634,0.0016314647806077807
EFNB2,-0.017048708398591402,0.05723490666500561,0.04149158959068704,0.02430318152123686,-0.017496229379619366,-0.026280593708407452,0.04564965207482542,0.0004071406800797801,0.0877945265541818,0.012696824441153061
PROK1,-0.019032208191100002,,,0.13761490149499245,0.04621904801972164,0.03850621603853323,-0.018868940592085905,,-0.02448989288299466,
LACRT,,-0.02752656820211748,,,,,,,,
MMP9,-0.014778323945718737,,-0.0008045593584122007,-0.029944690248461286,-0.041562923171365965,-0.015734500748586483,-0.04616381836287695,-0.10576714610020042,-0.020403900696179467,
DMP1,,,,,,,,,0.1474612041399707,
NPPA,-0.03405350768829843,0.01798595209428571,0.1027531563323529,0.07407316457254819,0.03407444800600314,-0.009440876170264902,0.10632041230176148,0.034771756257571035,0.01159106652075314,
APOB,-0.014996446278229334,-0.02031105102871072,,,,-0.019343181523637003,,-0.027349533908426808,-0.02448989249847793,
C4B,-0.017222157177469208,,-0.03136747601822657,,,0.03163153970189706,-0.007024435743931492,0.028435016427387726,,
NTNG2,0.04053843261516602,0.016980238596227513,0.03330635805816461,0.006005086015022663,0.042976483661839364,-0.026325310202821632,0.011638474513215726,0.013201920294151981,-0.04223528128269416,0.13687134447920898
LAMA1,0.061677186050409255,0.040019748527194025,,0.06512978330196587,0.08282985310762771,-0.002005972769006569,-0.06640339563904192,0.09924559043407853,-0.011827764731263924,0.029975829277760078
UCN,0.012561732197294033,0.10388847585730401,0.10783204796690536,0.04947471579911837,-0.04984459421850967,0.04701335175187337,-0.025397151866919657,0.10692803605396517,0.03937029696719782,0.00036748481628556026
ARTN,,,,0.050114363555042105,0.006725571105650549,0.03883587922499177,0.007375452835759721,0.045060401305281016,-0.03531782006571881,
PDGFD,-0.030610384215255505,0.08601645418209367,0.0687267191268698,0.1289194185492165,-0.03648399056542899,0.03320823512830959,0.025415439666439273,0.025423901507990454,0.13153513150147458,-0.04192636322895238
EDN1,-0.0104222988370172,-0.019939199320677406,0.05908332130742865,0.153194280736066,-0.0045971994012831965,0.004833941075338004,0.01553884593457192,0.010399687406399401,-0.049373577651456016,-0.0007010911337892809
ARPC5,0.001009185993204013,0.010714370555434794,-0.12711348204569367,-0.004239047085087101,-0.024808342365715212,-0.05334348503361167,-0.025642514862584183,-0.08102844778505094,-0.03779092036215239,0.005151610204658323
GSTO1,0.044864533020945424,0.02256013593948397,-0.026615795070022125,-0.005188410822386842,-0.004467916478241223,0.006885996431125609,-0.028699894815887615,-0.019327214595933864,-0.05494513958530131,0.01621291302941719
PROK2,,0.011562264157724593,,-0.014604084359178928,0.0440079749181532,,,-0.024936411446309533,,
SYK,0.034585810623514845,-0.0002995854099680212,-0.006095696921022511,0.060204946626983384,0.05615648525749632,-0.035668677478216,0.00015815095539151871,0.047180422310046134,0.019657782276248478,0.08307357180740248
CD40LG,,,,,,,,-0.015099406366152795,,
ST6GAL1,0.0007639219790261704,0.012788164971992108,-0.018879741263687293,0.07385963741802223,0.07174548383190285,-0.05636750901758064,0.0325807818257986,0.08184864458447502,-0.006859549647661848,-0.06501043555498855
WNT3,-0.0060176037648455505,-0.011316204995920343,-0.020264509467341072,0.08849561582040019,0.08910000616238953,-0.03438828001644473,-0.046286597290038256,0.05398039963782718,-0.025976884696879796,0.028879079668388145
HSP90B1,-0.0041410225021382965,-0.02882061572131352,-0.018337531339227015,-0.10981461944844395,-0.14844714380885926,-0.05857927608652149,-0.034786009725642525,-0.12500290014945128,-0.07530093934133218,0.03721999718784436
ZP3,0.019397648307333877,-0.020311052836314715,0.13689487408010376,0.035805786863068095,-0.01025940268575472,-0.028818586802227947,0.0744247525278881,0.06923889256519704,0.05615333546557236,-0.050135747511603074
ANGPT4,-0.021012335433286893,,,,,0.01754475162470969,,,,
NRG2,-0.01954188873739855,0.013750130806104313,-0.012774985307715949,0.04841772863147793,-0.013627366723688849,0.04736947992563753,-0.016825600556773977,0.05439523385336863,-0.02918848364822955,-0.0670197574410127
MELTF,0.006135513326438106,-0.01764351476880549,-0.057558993312116405,-0.0007321788550273623,0.015121732513255094,-0.003979836154746586,0.024895269109214323,0.06690516000865827,0.004638067972506612,-0.06363792634295853
NLGN1,0.0668384286927181,0.041698798602947375,0.036942037680561556,0.11286059086380132,0.03503086316661898,0.01458930774171609,0.053060450734557,0.03359627712306179,0.021846975524974936,0.00595077487163512
SLIT3,-0.00834993692589547,-0.017508777744553262,0.08017585567232957,0.0684919055598356,0.025251588388610923,-0.024770649884280672,0.02771597626583705,-0.02887652691005122,-0.008086601777667575,0.01612062493190443
CCL8,-0.013637730225843579,-0.018328226391277548,-0.011427155840401255,0.03315081365400452,0.009646803259435847,,-0.030954339230880933,-0.0017167146239521918,0.005386655001606035,0.0012477198933860414
S100A4,-0.0015606629568841767,-0.029899472592258586,-0.02879109847134229,-0.03771850009437792,-0.006953106378149318,0.0472228759656217,-0.07815798969852421,-0.052380348814213044,0.006129547400075272,-0.06449401837203834
TNFSF13B,0.05602260068537732,-0.0274937419669962,0.030962184481624192,-0.0017037847894195851,0.07982499214585258,0.09368010477839246,0.017802457459480746,0.032070783323233695,0.027807382822123868,0.017068410367246014
HSPG2,0.03171838179049045,-0.004422832762095777,0.044539996022814096,-0.006162515315410345,-0.039783268517591744,-0.08087376479453472,-0.014980430099054878,-0.10215566291336692,-0.06245655172032,-0.05313354182699572
FAM3C,-0.0007201899705934406,0.00372612097853831,0.01265063551136986,0.012055724536598176,0.02950237907402869,0.03111870132547333,-0.05717843905804666,0.06218836624508711,0.055050546651571414,0.10547840890410343
FLT3LG,0.019704786980249134,-0.03668511566668463,-0.02672417689159006,0.054809950179897544,0.04280498944351325,-0.017774991489926156,-0.0034331358858402323,0.05631574513694519,0.08898169181833533,
A2M,0.03595123862483885,0.003183150172336952,-0.055093248636901154,-0.027714833271694966,-0.004077085303262632,-0.061756000942850366,-0.03132402431661338,-0.036463661329325346,-0.03332810468997056,-0.03232531922242769
VCL,0.0032948941322462726,0.05251474032373828,-0.07019074437180914,-0.039461799412557556,-0.060764923569657965,-0.02191016213512234,-0.03626989849064752,-0.06979841815409205,-0.002529046570685956,-0.0353739872915319
FGF2,-0.03332218337155916,0.017460657104681265,-0.08770389343877587,-0.05505834311582314,-0.03409042321492307,-0.0011400470448955102,-0.03192883342019858,0.04303374656222669,-0.012411738264094014,-0.08154609735268319
AGRP,,,0.007478054469374758,0.0810948570755103,-0.018522281613303302,,0.05900553072208628,,0.00890518295580683,
CNTN3,-0.01542382797740408,0.025347868452729835,,0.15656660218100432,0.031179272460027337,-0.027640077159232772,0.01346965858828171,,-0.0511183294918291,0.017265057939985853
RNASE2,-0.013783276833897972,0.011493851361284469,0.14014100188673786,-0.0018500113749593033,0.061179990543894495,-0.017839018224626906,-0.019096218969898188,0.045225796429326476,0.016330112637880513,-0.052148965210920765
ADM2,0.07636445716897985,,,,,,-0.00932323267536766,-0.028110316865771423,-0.019565024184193126,
GAL,-0.00393639588247334,-0.0064116361751097055,-0.07318308625224489,-0.040379788449241734,-0.04661211602529601,,-0.024938261364490993,-0.027732383708185433,-0.048341741260364335,
IL36B,,,,,,,,,-0.026265128765696984,
CXCL6,,0.0002824533521779879,,-0.032194133844773036,0.007050614743081602,,-0.04322473533457056,-0.05079115791115438,-0.0012210156131635546,
PDGFC,-0.041091479907470654,0.05156870860872001,-0.01770312741862723,0.04640060727992618,0.0680706919857741,-0.007117244402236703,0.07207712342925325,0.035394029039824824,0.042337647126375805,-0.06991674185460993
COL8A2,-0.011314006691170232,0.04460672641900072,-0.016740333018523054,-0.009331421237527476,0.021285503907944,-0.018017383057748214,0.051073967500460636,0.07736988730253576,-0.051300236030670944,-0.038878853438392154
SPON2,-0.04358306955706865,0.04467092616336398,0.01804745772720498,0.027756960612553724,-0.00593010095041544,-0.0033665681791729494,-0.02184307912167175,-0.04155258494037414,-0.043322711274082354,
LCN2,,,,-0.03660450113618298,0.003308450727152593,,,,,
SEMA3D,-0.0023899117810164063,0.04538821902105905,,,,0.06831817734148714,,,-0.03620934227734103,0.013910381972295903
BMP6,0.00712697558111941,0.0021107626294219117,,0.027264662643505033,0.11063093921102132,0.1272340849641988,0.017105052000602056,-0.027548742654198894,0.03045892821498202,
TIMP2,0.0204593404900301,-0.042167989318958085,0.040377835477547294,-0.12441401918809324,-0.0952677843856899,-0.010490164745479005,-0.017989114411707894,0.02727925771373469,0.09155537212986906,0.007490213184461532
EFNA1,0.006512032355348738,0.01333347589004259,0.0726716072607006,0.05822873064190332,0.03490766003495045,0.05583996132386366,-0.012778575590601334,-0.003112542684619429,0.02729974923506479,0.026513909776004735
S100A12,,,,-0.01853137664690621,,-0.018867728698444525,,0.0722182812882062,-0.017186052724925384,-0.05013579234089776
TFPI,0.00032751533570039187,0.003811747823159373,-0.051380580908957085,0.005009972717866876,-0.012125194599096788,-0.033169224300252334,-0.0484778977613378,-0.0679146139706778,-0.04927918451355769,0.04959168262024486
GPC3,-0.023269717245364138,0.0398626653238145,,0.07652822200757801,0.08458683772693573,-0.026311380871649206,0.05823249274173039,0.04402926650370836,-0.01173696300315457,
NMU,,-0.02416958235011729,0.07134395277320213,0.014855078646090947,0.014457404569942605,,-0.017045121224038062,0.0025599315253196924,0.1787440540537259,
SCGB3A2,,,,-0.020973532874040187,-0.03355229166067292,,0.015337239043619987,-0.044219713477073805,-0.020058007389780867,
