,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGF1,-0.0066482540266760435,0.012462591308706772,0.043689352315381326,0.1046135854196606,-0.018174806028110817,0.01309844043099996,-0.037454494280024515,-0.02473273948800433,0.06412838492388716,-0.017250536709484118,0.04788947036835624,-0.0026817181124226524,0.04574743913824365,0.04706664349878001,-0.009150135587157918,0.009689647304166143,0.016774164158511875
TNFSF10,0.01859584519009987,-0.016191347408470738,0.026363794054465966,-0.012245858427220403,-0.05393380449523801,-0.01569466449874356,-0.016360447588377736,0.08610830557882583,0.011844504359880203,-0.005455348818774593,-0.011417300735428428,-0.08632157852014513,0.007450156938011994,0.059407713479871255,0.013094323475961699,0.0747673778570722,0.04693662468312043
GDF5,0.07106755492050257,-0.03563364831848395,-0.0010846085892614683,,,-0.026050164858690335,0.043463827509356255,0.15799172387319205,,-0.01129863229754733,0.041792470284398184,,0.003451460744764626,0.11023379253868087,0.04298346748302798,0.04769636257030187,0.00341067294081899
CHAD,,,,-0.015191552276598314,,0.027701774117787396,0.04646449617817531,,,-0.01980769777680466,,,0.007170360719299948,0.10979733115295746,-0.026307221402505042,,
RGMA,-0.0008597772497928157,-0.0005773916619530448,0.03888678475484388,0.01462845850185003,-0.039712194390158086,0.002653827136160792,-0.004500499119430023,0.12760499159704758,0.010315164464073188,0.01872798360092289,0.024496047986712767,0.14046199172728277,0.062270173062633015,0.0416781634600238,0.03484194259744273,0.043226528896094435,0.0414668960182077
CLEC3A,,,,,,,,,,0.06080430384958234,,,,,,,
WNT16,-0.02449108629550873,0.008341214704869829,0.032387554431024215,-0.018857442288862963,0.011549958584129903,-0.017121488115801203,-0.014966697817230956,0.07663201364124583,0.12527726416650212,0.05602126270574909,,,,,-0.016830643856938346,0.05978009864400035,0.04013886862356929
CX3CL1,0.02715124011126128,0.0021430566291175744,-2.8498630530947628e-05,0.03611971818679104,0.017405195026705733,0.017595632769384553,0.03683788089877154,-0.04869717651955653,-0.011368165236769388,0.010310914475669345,-0.023888751738559453,-0.1303960849660904,0.09497761583920955,-0.02035288648855449,-0.04059528939570465,0.11624867395835076,-0.01624111959528506
FGF1,0.01300148260177666,0.006327673795121891,0.054943469947884946,0.03856168129034435,-0.0018326422782423348,-0.03853159052237605,-0.057340441268315084,-0.029960195519354527,0.023675589480557924,-0.0003803323143109065,0.013743618158502651,-0.08475689355868705,0.06695031716853092,0.07589967428384442,-0.0025764544996081835,0.04596567761345698,-0.11156019356356599
ALOX5AP,-0.013564417102610977,0.03650574444581939,0.05311930359186288,-0.011691711963657595,-0.039177371303121704,0.0755785745418373,0.07042519508305119,0.11216423828071537,-0.030937825308999026,0.03192171851318806,0.011174604069742257,0.16062480560155762,0.012403272521625356,-0.05759896916528119,-0.08639584588822839,-0.03722524201921845,0.13348992254664419
IL1RN,-0.017754026465855943,-0.00206406948246399,-0.020487159922473783,0.02695667134258707,-0.004196458470612892,0.03891706519556417,-0.015246862395940919,-0.007286001941854258,-0.02490896022708008,,-0.01325844602158197,0.06402596432010985,0.005208769930766937,-0.05991605511432389,-0.030570205793166213,-0.004334330616769827,0.1522730394681952
PCSK9,,,,,,,,,,,,,0.041327777256996594,-0.030244144838895867,-0.01633676905474065,,
NPW,,-0.027674010583226143,,-0.05749990058439687,-0.01808283879112354,-0.031110421744991668,-0.01579346139666481,,-0.012773354094829612,,-0.014767022187090913,0.10058008638494156,-0.02957291945807704,0.05559368954661679,-0.029431997899271582,0.05980485568792517,0.03395405698123337
CXCL9,0.03616410850543656,-0.05177885310453768,0.006671621890872371,,0.00014995197454747392,-0.027304789323800562,,0.039370381096526644,-0.024851112181074286,-0.023570602015996332,,,,,,0.11458045765994089,-0.08801162857381581
ANGPTL4,-0.031325183905194426,0.04032030194144802,-0.009359476705159084,-0.1051206933561126,-0.00898151624566409,0.057497355839534726,0.05780964853755682,-0.0353830997734446,-0.02493709901435621,-0.042036251031341794,-0.053469559397553566,-0.026415251763872515,-0.031533192138496494,-0.11704438536284488,-0.06941023940077053,0.05115304101508766,0.13858787575630882
UCN2,,,,-0.015608446394024105,0.00828999471451297,,,0.06803490412936646,-0.01442703150486023,,,-0.03417357999928189,0.06225412786310512,0.03495674985197292,-0.018460467772773728,,
OBP2A,,,,,,,,,,,,0.08059318321827996,,,,-0.007796166751745291,
COL4A3,,-0.007306790016095779,0.005172116442774239,0.015095174983728522,0.019293003041861812,-0.052642528704841984,,,-0.01866289549689137,0.017340533043310014,-0.016720515806851605,,,-0.023932808898198283,-0.011775478970891061,-0.03425054793165119,0.01952519418210549
NRG3,-0.0036668775480169897,-0.05531050522745369,0.029343186894903544,0.2648032980771322,-0.04685756341835879,0.0017680992107240547,0.022110249679047157,-0.07834307769274569,0.0027993795985613284,0.0071282923158957024,-0.036650831139128315,,0.036676491691329347,0.14656815923331537,0.04967003575355953,0.044252328176090136,0.003664794184833554
IL23A,,-0.017265266384080363,-0.028554892318958115,-0.02239135360757942,0.042577456380198754,0.07191138413554803,,0.019682202374931908,,,-0.020343374424551454,0.0572163535049766,0.061398090334185064,0.1426009648033391,,0.1432071976058585,-0.048900208495063165
COLQ,-0.0323933999358151,0.0003379799667163629,-0.01910038011536209,0.08482665152190834,-0.015816773029485247,0.028583891082309756,0.03879456481915362,0.029386849423908446,-0.03412645851149988,0.006000052983161826,0.0237332616786419,0.003592000142811528,0.07048027546196049,0.1355717181910971,-0.01913265541972197,0.040472253438757204,0.02004933939988111
SCGB1A1,,,,,,,,,,,,,,0.058439126961433316,-0.018901743110792558,,
TNFSF12,0.0608715402235701,0.011854559845043916,0.08604545947161985,0.051929291526470675,-0.03452774843164183,-0.030344606359382374,0.044643025040975094,0.08563906875314059,0.020491752647331395,-0.012268251149401698,-0.0016528663575564868,-0.02561070605050119,-0.016303296903172244,0.007518784134901557,-0.03901739455196338,0.05580646589967418,-0.03175274749866012
DKK2,,0.000814523573882577,-0.029909883240174014,,0.03867005204063717,-0.0189252297977173,-0.02178312689925734,0.009177858874073826,-0.01479130460344416,0.0017617124001767588,,,-0.01684710053734687,,-0.02175673696665011,0.0773411150526802,-0.05387879358907293
FYN,0.02699842560738868,0.008380818013178908,0.014920107620156008,0.0648711117282706,0.007728157139646848,-0.0024047492480385266,0.03391412504265682,0.10629478537234831,0.02324738536228172,0.017772057734349294,-0.007361564326177505,0.025144695872593933,0.06601965129163334,0.13906398610936002,-0.005717166935652683,0.060586431733554554,0.056767287033234366
ACE,-0.007455909678423747,0.028005930343835583,0.04469766125697433,0.019736491340428538,-0.04849952259010873,-0.021114624179226348,0.04156409174576871,0.18690463969877996,-0.023580507652525548,-0.02459462909127096,0.03739143257128841,0.009321723119865679,0.07355704751675664,0.07579544551961204,-0.0068951267025101565,0.11629117769535144,-0.0830607289713804
IL18,-0.02633725841580054,0.05701808925358238,0.10573903268794399,0.10581799752403111,-0.031223417438993668,-0.012105001934102284,0.03866504901842526,0.09644460222059656,0.012295042711097168,-0.004496557410500357,0.07559090652275237,-0.044565351370736084,0.07857353852111824,0.03832696790936137,0.00680390763190985,0.05400603983870889,-0.06389789995431672
PPBP,,,,,,0.06258054700103499,,,,,,,-0.03199507181840669,-0.013342200885746676,,,-0.004833557280549133
CCL27,-0.02020851703275763,-0.045606194368918315,-0.018938963250614824,-0.02902310302205915,0.0656008552022299,0.10193020351954545,,-0.027064279898103547,-0.020692724706857322,0.05140331933444624,-0.02524914653741126,0.003189262610395248,0.08163678542860876,0.05350976195472898,-0.018784290027452005,0.04187911653782172,0.07273701721477652
SERPING1,0.007846790603473635,-0.031827932301642395,0.027686625431702853,-0.031026710066659146,-0.01957634020934168,0.0578174999563755,-0.02709925567167857,0.13153470784916527,0.01828815055385646,-0.03282240258686305,0.06312365100120516,0.08041021427092206,0.04844245006867372,-0.015202215417790557,-0.04462006829413864,0.10813943597005908,0.16743122370210878
AZGP1,0.08537593127941141,0.014425543123310808,0.024607889720987278,0.007842996265870188,0.054716579181923825,-0.021150030625760246,0.11186424017055523,-0.026428319763521724,0.022398510660298368,-0.032238170956733224,-0.006975775340598949,0.08117169327645371,0.01630406069297286,-0.015526721263237137,-0.0569873430451891,0.09391464832189313,0.14306235973052117
INHA,0.005135833984820095,0.042445520599455715,-0.036324778456453176,0.032503261078811116,-0.018569196417275377,0.024413479765874407,-0.02010849640357224,0.025827060204238,-0.003033351134697019,0.06218054186978433,-0.009704926874988418,-0.006584655618907655,0.13730052235271722,0.04883112826198863,0.024312305143375006,-0.01886258450947602,0.01949156706795315
SEMA3G,-0.030660700433643787,-0.038244037450228696,0.005234182910753721,,-0.02152558936248903,-0.01913690590093857,-0.026611421526687284,0.06991582290216404,0.1106411590272604,-0.0223089210812587,-0.018868061427169222,-0.023155953596794305,,,0.06860494671633362,0.04220166089613222,-0.03716307575905559
OXT,,,,,,,,,,,,,,,0.14807922092266615,,
COL6A1,0.004145195756811904,-0.03785473210394357,0.045432591039602684,-0.08347615963115115,0.005535231367483647,0.12306239250753977,0.04559706353490101,0.10585397473221007,-0.03720297229441897,0.06356414062018612,-0.02476639976335154,0.13769403644589326,-0.008926650143601288,-0.10548443575626719,-0.04750470504948461,0.014419029065080642,0.1007888437976257
FGF17,,-0.03615167595922953,-0.01029841751330304,0.05321996464163848,-0.020996580692127426,0.015486188815324726,-0.02127192429011612,-0.03654863507391428,-0.020959614200473323,-0.03263043364232157,0.11364324468966765,,0.005474451251002427,0.05902164108074272,0.07071673638595374,-0.023642550090891782,0.07988191114114751
TNFSF8,-0.021940423707413868,0.09825761960906253,,,-0.025475049382017154,-0.01791566959692133,,0.008914329638918335,-0.011811474318288597,,,-0.04477836714412168,-0.010151529537533127,-0.020228267688529953,-0.016830646078411816,0.004007618989592466,0.0727938633923731
FGF20,-0.02921273651195485,,-0.009834786085702246,,-0.02332297276118301,0.033341528282288306,0.09527588513792798,0.11962402492000415,0.01790962545365033,0.05988879199479122,0.004524026399477796,,-0.013885889790893812,-0.027082886831918555,0.0431333534273721,-0.004648846233756184,0.014840032386876565
ICAM3,0.07364131819300769,0.025583698894372113,-0.002660667751890287,-0.02239437902723638,0.007279469658363142,0.04211363403600145,0.13374973425391518,0.05608269898529994,0.008760917880571603,-0.0001477719799813849,-0.053261821537677126,-0.00928224237035937,0.027372751134871264,0.07610794668603293,-0.009533596669776977,0.11843411434188052,0.0467788659759074
LAMA4,-0.0018415880646548918,0.0026405045197257547,0.018044708771759288,-0.022460196932102522,-0.01174724153226763,0.020644882417286077,0.024691123740129967,0.14026066272365273,-0.020656086940895504,-0.010098363472416395,0.08403647836695338,-0.008910577814888621,0.01027464333714764,-0.014553292132970908,-0.04933492148237478,0.053267298720141576,0.13514624830346028
INHBE,,-0.04299229703369931,,,,,,,,,,,,,,,
DLL4,0.03292629332227765,-0.02114701032575207,0.01865398192605119,-0.04531182281748941,-0.02928205144898316,-0.032832427894771074,0.08539269199030626,0.042683894505754445,0.031332553768168354,0.024674846257395473,0.06599310908790894,0.03022191884757362,0.05850734084684724,-0.01759330093104454,0.038898035869418146,0.07467554723056781,0.04774191270481272
SEMA3A,-0.003113741583602271,0.03334357758648145,0.020299433918639313,0.11173964118580602,0.0038232761627346877,0.06708101271096154,0.05155323047688671,-0.0031356492814633074,-0.0052848189062955344,0.05207513542634454,-0.0006685150864919065,0.05831287470043799,-0.010202351578731903,0.01505730367216342,0.002448845513231343,0.037525600763755454,0.06975120353286285
RLN2,,,,-0.020440777530436334,-0.025709234901137516,-0.027479846409442076,0.0800909289752512,0.033057860721304795,-0.012031461499299475,-0.015805893177782884,-0.012718057759892945,-0.002730206997486871,-0.005129545492480016,,-0.018460465737117703,-0.040943055910479885,0.03870192226668509
C5,0.024648777013005697,0.11493055332903745,-0.01959728319841099,-0.011016675073706187,-0.030660249515486845,0.029355890079441643,-0.02230731072240056,0.11773868374559747,0.010049282898514525,-0.02915883670636484,0.03368141328772002,-0.0173719354269358,0.05944116779509602,0.04718401395711945,0.01669745981233326,0.10271595670915107,0.08464461963401074
COMP,,,,,,,,,,,,,,,,0.03310439629801907,
EDN2,,0.02813647806996828,0.044049817302780944,,,0.008983013485435473,,-0.006559445980441124,-0.014610203689741244,,-0.033518014556301295,,,,,,
C1QA,0.012918700422164772,-0.010846275556182183,-0.01846761102614818,0.04518387880484289,-0.01837249736137317,0.0049147490292919885,-0.001036106092079377,0.1003366195837987,-0.00808655736148185,-0.016534490578030987,0.08780876747646378,0.10717539265724961,0.008383854163701,-0.034669995011378275,-0.0769589054565137,-0.0255995927257127,-0.05450073329616829
UTS2B,0.006407278421966999,-0.029393852619237406,0.007340977824075038,,0.04547937673839087,-0.019650163060358754,0.11540422662052138,,-0.01039990465138052,0.03906536608877217,,,,,,-0.001111794707026704,
COL9A3,0.07718449991489272,0.049160227820121395,-0.021916646045779965,0.05821749724349322,0.05430099897540277,-0.01614805313381337,0.019328057554796017,0.13295845586882432,-0.005126033670177314,0.03390369366515715,-0.009291467720007898,0.05558934246994116,0.07374416895514849,0.13348459525442083,-0.013272098610343,0.11709085422473252,0.09514281567838079
DLK1,,,,,0.014234551526761148,-0.016004272692461782,-0.03464357538776088,,-0.032090529275717844,,,0.05574261769168914,,,,,-0.015048488198269644
HGF,-0.009618783934966934,0.050370371451159364,0.0029452281030518525,-0.042335851519633635,-0.02101387139361735,0.07720045726429978,-0.0358050175667529,-0.07458241607982051,0.06047070918444856,-0.033237554827807596,-0.01937101542829345,0.0633533274697623,0.04815136672903194,0.03795813850557433,-0.046984144397904916,0.06279078492854501,0.05757457407184429
P4HB,0.0512272365817734,0.06745547415028127,0.04551715247665839,-0.0894795565549764,0.027302302124331528,0.03329273876345829,0.07025972271403788,0.13131994232612473,-0.0014332412126931576,0.017341491967138762,-0.025696975788852557,0.12559839333020684,-0.07660423855508303,-0.13875124321416332,-0.03718323394877657,-0.010207445576515504,0.15812237398821663
ADCYAP1,0.2299394893120205,,0.02323271299460231,0.1223185980204463,-0.023388702896287285,-0.00956104318992027,0.006931069442390789,0.03223203018122294,0.008257629275897719,0.043703780330690105,0.017087749326738205,,0.02658957525428136,0.058995100166555826,0.04865594281648293,0.01346955127559438,0.04126418431276925
GREM1,0.05761166662149819,-0.029393834394965315,-0.00627249848091177,,-0.02222083883218145,-0.0019192031323492478,0.04753520618738298,-0.011260219168612383,-0.014686801755474212,-0.01897144382329358,0.04279808342010323,-0.08032296294750436,0.02621251213111207,-0.025827628327092594,-0.04931259404277324,0.03164601529163092,-0.03890647098207537
EGF,0.05020599445981657,0.09066562487225932,-0.031781098063538724,,0.0006593875482083006,0.0248205698151057,-0.018653283954035663,0.043090432860894305,0.056395985011659495,-0.029079448839660283,-0.023148272673989147,0.03612840434660901,-0.029352227835540035,-0.028876298356779122,-0.02324254001278156,0.010325808207777754,0.08234836936052731
VEGFB,0.021864214523082747,0.012968866820324195,-0.017900231593732482,0.013917494438073108,0.07790983624758409,0.008208927793275934,0.0689735473462913,0.05021037672891419,0.016922326675849877,-0.002954235989282904,0.04250747659891283,0.0018625640103048019,-0.05694743187795517,-0.051549678877863325,-0.009047275035958079,0.015711191360580603,-0.010286690665646914
FARP2,-0.01233056153763533,0.05402296580942168,-0.060639141382874365,-0.008930919079017087,0.011475400870068205,0.07461026837544468,0.03776781843804589,0.08506805726647561,0.01188614487190411,0.03062056803428599,-0.03855632869961556,-0.11922113898775283,0.06604960400491545,0.1047374097777666,-0.0015065511673199195,0.06993855578559885,0.09392627344706758
BMP3,,,,,,,-0.01818502114941964,,,-0.01820214288556407,,,,,,,
IHH,,,,,,,,,,0.06408094433965254,,,-0.01749633408977395,0.0013908884103200066,-0.018236063484479464,,
LAMA2,0.04077040304399732,0.00956263926076256,-0.009040134063605865,0.04342260271124744,-0.03356776363007804,0.03173390055268409,0.0003160257231913829,0.0734830293653456,-0.02736852076980641,-0.009122064186486367,-0.002337906703538388,0.025498656088036867,0.04949998509992957,0.07046136639485283,-0.012008115662295324,0.04419971383621788,0.045559319322705565
SERPINC1,,,,,,,,,0.013537426099500588,,,,,-0.014714353881121932,-0.018009030566008246,,
NRG1,,0.09282663929406124,-0.03971278148210561,0.12517194166376272,0.023986791592061994,0.051324190382418915,-0.008352104857971178,-0.028030539460788338,0.011703451382561222,0.011796164194792366,-0.025687469879756494,0.23140692276139277,0.03830325901888077,0.020645592797959737,-0.02589695872473452,0.0827301595589543,0.08267923602934807
SPINK1,,0.03975515980216632,-0.06402743467712829,-0.04763906345058555,0.03610384514453366,-0.020532340396319116,,,,,-0.012718057759892945,,-0.0384114266300631,-0.06842799608092376,-0.022136722596684272,-0.037734120729067594,-0.004461115576939279
EFEMP2,-0.07927929503645127,-0.008132136086694048,0.050957922662868846,-0.06185697932652977,-0.016650232651480502,0.014515758109807396,0.013406903177971274,0.13255077631459508,-0.03842046185712989,-0.06268897947913768,0.003995644178029538,0.08069456312491621,0.02243690633667377,-0.023911628863004422,-0.026198522243294387,0.10457116559973648,0.11091915110365022
SELPLG,0.031523545738208314,0.018795406288579293,0.018156765325085988,0.029760938572018298,0.007845331225945365,0.05973244957861833,0.00395654252657746,0.030690234829835326,0.0013027594984814624,0.01958291365531654,-0.047920930034087685,0.048705665257406855,0.07807889493931543,0.07558340845578086,-0.046292499617590514,0.06608954151171553,0.003584791212161565
GDF6,,-0.03446882902409655,0.013217987534132853,0.008950150555223678,-0.028800805317921244,,-0.023259653166706393,-0.0040606589471982495,,,,,0.03603155031616612,-0.04706687352722349,-0.02668812001169284,,
HLA-E,0.014701968027214197,0.03220995205728052,0.008961810797038358,0.017883456554189364,-0.004335915782000021,0.012942934432625477,0.010357212135280755,0.1480381249462429,0.00814590803912127,0.045512130973092084,0.03747291089367347,0.06296067578720523,-0.02290641528175282,-0.08862008993311467,-0.03913461976815956,-0.018795184041204675,-0.012949539274997304
PTN,0.028405969233125834,0.012196973228519809,0.011821231126369553,0.08291331032283161,0.01815014817142929,-0.03661015444870128,0.07285263974669072,0.17272381645658424,0.025856729886321563,0.059494883790505805,0.046327810684209235,0.031342873817273596,0.07403289881394996,0.05457010618839186,-0.02610908709351643,0.08872347977985376,0.12396758916838987
CD274,0.020458142395843336,0.0444149951062918,-0.013569792577804541,-0.018716961155338073,0.027668467221911998,0.12256114909955947,-0.011602379168822884,0.07617272265895358,-0.045768852315789775,-0.02250366142052588,-0.004047628828758691,0.14780432889455614,0.0189069985573313,0.054529030810266194,-0.0007135515427643703,0.02931767222642935,0.14329741514232605
FGF10,,,,,,,,,,-0.021195972665825652,,0.04150824249727128,,,,,
CD14,-0.013351353366326976,-0.013587505128095046,-0.0014411933686740803,0.09532398676970413,0.005869269743175897,0.14258008188411378,0.02294925195659896,0.08971636821038466,0.020375037462621703,-0.02857719189622893,-0.0372191536274058,0.09907070122547022,0.015410712354581671,-0.009764742092044918,-0.012748497007910198,0.0034768599450430873,0.13794663262530102
SFTPD,,-0.03736876547486219,0.0644292094884169,,,-0.02011975754499012,0.05871174716606042,,-0.019097899325843843,0.0022821895333195448,-0.0050505384975911,-0.0614089291149327,0.05937207133151343,0.05167676711396292,0.04520371319679285,0.09575012745419846,0.014226078274719488
SLIT1,0.08546594710238702,0.11337797407798185,-0.01365310747814562,0.052440535631892306,0.01090526931512363,0.010318629071488858,0.04317062755093593,0.06742690136797208,-0.06305418416307046,0.007600810086876623,0.007696327545473826,-0.04504712500339246,0.07073272966512627,0.023134771509994073,0.06115147658779637,0.010733481361023074,-0.04909026234452108
LPA,,,,,,,-0.011655605518714213,,,,,,,,,,
CNTF,-0.004729447237990313,,,,-0.02026471864652118,-0.017915671232079974,,0.054857820518964664,-0.009484823446895581,-0.018971442183636444,-0.01476702225555692,,,,-0.018460467772773728,,
BST1,0.03399330158560906,0.03398871849970256,0.032274584985151254,0.07580987655006559,-0.0030506458839988752,0.0070199599608226,-0.01876873402605584,0.15001949881555934,0.0003925972657362262,-0.010599183558665874,-0.030742404397700818,-0.016124919491230374,0.05988983573687041,0.06490791217513979,-0.042629430369506637,0.017885424716174776,0.05145238204844299
AGTRAP,-0.0229765159374772,-0.03655227797804418,0.029794032839858618,0.014805378733680884,-0.025681202207525983,0.03764756186906656,0.05151343442086679,0.10150088845252773,0.02487054134339001,-0.009031256683058417,-0.042778326044305905,0.08916313249831247,0.03923866700784222,-0.02119891792926131,-0.03445016637750913,0.05426020364967515,0.10216296746834577
LAMC1,0.017427865227877336,0.029365176327912773,0.017044677280586177,-0.0629354255697133,-0.06177387099948154,0.04263238898659845,0.009566634642156367,0.13870730393300962,-0.008584931784912398,0.00790194314879494,0.035650404087837866,0.05060114710169573,-0.0045665137174330465,-0.046419405130936245,-0.046234940331438545,0.031528854413918915,0.07259135313263089
COL6A3,0.03395630146969047,0.04423547959654033,-0.01850153583276667,0.004529944255637102,-0.05082912673542685,0.003258255284248397,0.034298602263501475,0.03269945878961444,0.03864060886696571,0.005900239533613622,-0.030004734974962758,0.07181845160548239,-0.026570498943701185,-0.04820284893888114,0.023235808602398402,0.028844737049274115,0.12413365064806951
FN1,0.060154099100600864,0.034012136133228336,0.029932641973258935,-0.06597267699937137,-0.0972303199176674,0.01619217299323625,0.0468657204692925,0.18064124913275137,-0.03884447439263007,0.0006835505305895677,0.03073937559735135,0.022616867042657213,-0.11416088095377667,-0.09472363073437877,-0.04501675610400314,0.02685514240516174,0.0832902986487251
MIF,-0.011678875959275943,0.060149689924528564,-0.005833598206899921,-0.05503634438916197,0.04142545480340464,5.6735867074748e-05,0.09936585739414862,0.016826161063996047,-0.012096647466191508,-0.050606289645013534,-0.03498216035797772,-0.01212573806005593,0.008538766712442856,-0.02619097672638416,-0.021751859621826283,0.04823759174855588,0.0761838458993893
JAG1,0.03741274205304602,-0.04427094553044629,-0.009662554788061944,-0.03092719672677939,-0.010719131915187186,0.040921824379112605,0.08360265085267529,0.1528700183946911,0.037602969424574674,0.026335194540782265,0.03696916905245108,0.008145437181430591,0.04381383493908707,0.011587680588991936,-0.014143949558169486,0.03908857657266314,0.07803410550656048
NID2,0.016450921641612982,0.13993148970001384,0.015806730834154823,0.08326318762160143,-0.05359442784426569,-0.03501367696700301,0.11995269950273231,0.09582595410827031,0.10215022886118733,-0.0008464112601746391,-0.022742530880504163,0.04476571338310128,-0.014785057879488257,0.07092187837489823,0.004340784610695383,0.08568176519929972,0.02952008373135463
EFNB1,-0.021741149404155457,0.017064694522688398,0.05446306322561371,0.04712259181520646,0.04603777635605549,0.06912298555260746,0.07157768520777538,0.12894212047426862,-0.01604539510910124,0.05412110486202884,0.002861689197787984,-0.06831497747482812,0.053102960013419666,0.005884484053177516,0.02277722311281834,0.08767635203263686,0.10990418706686561
COL4A2,0.02858465323054246,0.0002185285473321621,0.023088691386254172,-0.021671520303994073,-0.11630884691647364,-0.025837724752594004,0.04007216484715378,0.16283038796802904,0.00838512897120722,0.025510349405690875,0.0351971618286136,0.06180530836480592,0.009609613698911907,-0.025694960252244145,-0.03499358446050723,0.021487488870788402,0.008691828929535253
SPP1,-0.0314164641649763,-0.03747925084075208,0.05794564489813836,0.06563171506127559,0.04423371011548393,0.08682892182284518,0.070860129753258,0.13266257906142348,-0.03913915403284997,0.013118362100167636,0.04794344432614301,0.14672991135997498,-0.007204871293332444,-0.10718993393604188,-0.061723704312594586,-0.004924645749964633,0.18501328168174774
PODXL2,0.027925121976317212,0.021235102624044072,0.10256802034586425,0.04205774383503422,-0.023719942824815998,-0.04678626099154128,0.05589113845553486,-0.03280407893472693,-0.033377960589632265,0.06040183208473049,-0.01449597929542837,0.01933166673294282,0.06022889422502646,0.10266512194684557,0.08342533927866431,0.07428381957899613,-0.0037371567657916906
IFNE,,,,,,,,,,0.03336802340636174,,,,,,,
FGF9,-0.02194042721607294,-0.029617267825960514,-0.03119579451041679,0.06634033975424561,-0.027111099567737988,-0.03704549769142928,0.031865533507062505,-0.0281490578976232,-0.01431225707185953,-0.007156706044840088,0.08270944193043167,,0.08033185088881109,0.11025502571757165,0.023502236899789128,0.12417972852554211,0.003554733689439608
ITIH2,-0.015280941849826169,-0.027333568706388867,-0.01755929468069479,,-0.027074446411973267,-0.013894828602043826,-0.018537198403472184,0.0834513214901857,,-0.012188070151139844,-0.02069749656666744,,-0.009964126901488648,-0.0263750810117609,-0.0012117453037014847,0.024672196606910658,0.08519890646604865
ADAM10,0.04300721138048093,-0.07889662543560237,0.0544929628129875,-0.09086795373109599,0.03741341927060667,-0.06303028549103823,-0.0014630974407345769,0.06340056124995519,-0.015441810459520823,0.008334248672552605,-0.03743970305282786,-0.0016359350096977292,-0.003477340650371966,-0.024884831945499362,-0.04976628738321925,0.044744635759169066,0.11938352275655724
CFH,-0.025476320577202213,0.021899483705601495,0.006600270438406521,0.03325007036170257,-0.042213682459136835,0.04536654128995348,-0.03680531857234943,0.13248645136512335,0.062320953368213104,-0.015477275881474763,-0.017051326364351443,0.017016310488076714,0.05313107617619384,0.03542938099407347,-0.011208393909729567,0.031401875880855114,0.07888493096570497
COL4A5,0.025594691511159583,0.011496992439840115,0.034595103799248836,-0.006782506651563722,0.04655687771780009,0.0262338463482824,0.05058925047873633,0.05404108977186607,-0.004084523259241808,-0.01298957264143755,-0.03079161833977042,0.1066883824762055,0.10921067566803984,0.11485041266787516,-0.05314869930034869,0.07164470321315548,0.0743161107257409
LTBP3,-0.005858062574312578,0.05435889269460526,0.03878335664076737,0.008645261686084888,0.01038696528656651,-0.05366895090756142,0.03144848218000879,0.049842418120637354,-0.042368816354725676,0.02949061779833711,-0.012623428411249051,0.05481318252344965,-0.052722016250024935,-0.04854042275172446,-0.009065133347236298,0.06398247849752908,0.1528374389002937
GNB3,-0.03421488314675668,0.03401237493172598,-0.06061882656391637,-0.05118562248864334,0.010195044705117649,0.03012523092395925,0.04761099602702661,0.029830301041275084,-0.02068403222945419,-0.02805628182032949,-0.010411233570845259,0.06932471604032822,0.05656181913896225,0.11378009722917934,0.007515594666459121,0.09864125656498877,0.09933907832065006
COL6A2,0.007693360214575416,0.0018071773022167023,0.05404677896041176,-0.08346534461963423,0.03223352162450004,-0.05251121743026835,0.061973612019956104,0.09699381902690718,-0.012412586902476123,0.05929694078501906,-0.0016415091508506648,0.06195504167146002,-0.04268497635129819,-0.09564154736968783,-0.042671380833848735,0.03355885725310119,0.12724370376370447
PLG,,,,,,,,,,,0.020114076312577948,,,,,,
GDF9,-0.023555126716743487,0.07111503715581893,0.026071210710110808,0.005536342941581767,0.08028192684886637,0.10644683629678249,0.009024197671492498,-0.00493808427909056,-0.010129947120367803,0.021286295622400808,-0.011073034479527117,0.07396176747744578,-0.004395747161339155,-0.01571239603224609,0.003963203690361532,0.02057182413698756,0.09596620169144118
NCAM1,0.015320900579869923,0.039697397721996854,-0.028774944956424305,0.06614036685342471,0.055121297288238065,-0.021179137484974065,0.012353068293901865,-0.07418073903272737,-0.023157885950271285,0.026025145380489834,0.026143251413539282,-0.008418544312469642,-0.019431374628973146,0.057706375246424316,0.05599692847422668,-0.028035604336474836,-0.08004437763258634
APOC2,0.029528800953264035,0.028861160909125785,0.018313000155004835,0.09458529269266949,0.028011979571154613,0.013089720086039492,0.027130071605104937,0.0158635015977566,0.007826103559513908,0.008148376816320031,0.07771513334711834,0.0704953586256718,0.0696485966256894,0.05847276599088433,-0.006028671198314676,0.07192071952768736,0.01304736875423379
BST2,0.01581131270672417,0.04352157216897781,0.034992486492038545,0.03354307426885769,0.008608669273246087,0.07395489894390589,0.014808562086727055,0.1733600730476826,0.04648446897178781,0.03246193335799324,0.02024529164270898,0.09564196340896479,0.053150731099456984,0.009723084736994812,-0.0736762622886894,0.09095906094112796,0.03564771175352368
