,MGH258,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
F10,,0.015774409859316083,-0.01992498012603095,-0.03151062918920106,0.01751522963677624,-0.017366318023898417,0.026238808857755945,0.0837061001920462,,-0.025163306423161433,0.014715818469096703,-0.050422820897039984,0.04665868439959766,
SERPINA1,0.052907432857013076,0.0028094916645394936,-0.0837015067157102,-0.007978796995380035,-0.16878111660002704,0.02508938213569619,-0.0033961148936671576,-0.23341942149645423,-0.08417794210890278,-0.009625270085258097,-0.020433538047736927,0.03691951339939592,-0.010058129850892049,0.046596956820923505
VWF,-0.049293343475032905,-0.037591053882403316,0.03247121346907711,0.01197917275763595,-0.14560626782600414,-0.044218236677703956,0.03856927584250095,-0.004952061342054874,0.016103253967611225,0.036116741849513544,-0.03635787249728969,0.1441681881996075,0.04170444979777099,0.11395576628832225
GDNF,,,,-0.01523055263986071,,,,,-0.019846031826537488,,,,,-0.0654149626766221
VASP,-0.00653650986066443,0.016215508740037823,-0.06180106586032081,-0.06769372777149327,-0.14286007787048657,0.05609344060445931,-0.05124178057552624,-0.07963379319734645,-0.02929938073499758,0.0012775346390752867,0.1267692908064861,0.12495102686735297,0.05274714648227246,0.05690891418029511
ADAM15,-0.0010543656935895155,0.018359861282320016,0.023519119473580916,0.005695818687026612,-0.09667565280501175,-0.006417120920712459,-0.004767554906187874,-0.06446075622733512,-0.0464199670007952,-0.004556988872035662,-0.05212546664693706,0.06052133568175286,0.040207258202597476,0.06638405464124854
WNT2,,,0.0704242113323304,0.04997447468331767,-0.055877923071818804,,-0.02821425543499921,-0.08738328667450392,-0.00027733005463799297,,,0.01496668867108629,0.10093475509725416,
CALCB,,-0.010392924891476056,0.03124193990934911,-0.008615832510744692,-0.014796421139261781,,,0.06387569973656133,,,,,0.033753652782871464,
OLFM2,0.03667320728431817,0.016844865932151374,-0.016319729028040564,-0.0507769395524537,0.03790315594335099,-0.04078781652714816,-0.033453064899905544,-0.0019266736577945656,0.03621663883143849,-0.012413353587309066,-0.035909831609805466,-0.08711858728155189,-0.041889812486361235,0.10080027763935359
MFAP2,-0.005982691598256021,0.04308871182244976,0.08408075199454285,-0.035908663870607274,-0.10114027236699992,0.06390757506891925,-0.018020293056124258,-0.06749740024942602,-0.006242993504166965,-0.06254868067014906,,0.1554359284559593,0.013714171467760163,
HLA-C,-0.09392960079640346,0.011774779581965178,-0.053736831022025956,-0.03854904194440795,-0.18824857504471182,0.018377948294378707,-0.05482977424739132,-0.320285398173087,-0.16663865235887237,0.012956490325474003,0.06540083624073863,0.12245659284253772,0.05544507905027691,-0.03181917444325467
THBS1,0.10992319127371625,-0.014210762189224183,-0.0634976474890624,-0.06942460346454513,-0.08904527468617501,-0.028864131520717557,0.039743306847857054,-0.05176077389578014,-0.010851267981908951,-0.031684878914367186,-0.041584571184800544,0.0903064192226663,-0.07746099424798313,0.03450868447757415
HSPA4,0.003544675195477328,-0.03471191835157841,0.061085857878207,0.03014867909601104,0.007272210112512991,0.019917510098249838,0.06123844916000964,0.15010471482182328,-0.025651016277004574,0.04064147034200847,-0.04843599486658619,0.00649160722605945,0.006116807523317931,0.04427169800988776
LMAN1,0.01040290431725497,0.008578378155081568,-0.023264264851691217,-0.007081439450023509,-0.15275584165408437,0.023808971325379992,-0.03272354533146436,-0.06829844429485837,-0.07111826816471152,0.00307827765665479,-0.016664632077629204,0.0021662348040673808,-0.05178141199348372,0.07814617989470135
LYPD3,,0.02761766739849725,-0.021355434572541174,-0.004754939751680594,-0.04522411391495712,-0.022174848486922673,-0.024398401376573415,-0.06294618295182527,,,,0.0835498567951947,-0.03291216194700191,
APOE,-0.07330273449359939,0.047611585651094634,0.028455102399064666,-0.03674563417443844,-0.18833606928672894,0.03337808214645697,-0.035558515716230414,-0.36515400896982103,0.11740561916556462,-0.0006256568611808152,0.07937031566923261,-0.03523827937071386,0.004104003143268221,-0.04589617363445888
SOSTDC1,-0.02024407856943746,,0.001403436898425376,0.07510064677834348,0.049222806026774736,0.007253680879047389,0.08787917679406311,0.37360325873347844,0.017286412139099292,,,0.012674472009113614,-0.025503356961097182,0.04540749151488063
ANXA1,0.08398668083437551,-0.04752511588270077,-0.07207773897377374,-0.09674332860668414,-0.21441493503680278,-0.005215208813620046,-0.02260179936059338,-0.2326325785534166,-0.11933933064259603,0.021497187181387673,0.08323979633112502,-0.05712566802268766,0.05375916761080393,0.1297730688305484
WNT2B,0.05250667933949758,-0.021346272260032325,0.017816600942590643,0.027080530245138693,-0.07583859911562763,0.07629137280578713,-0.021866243188105414,0.18433376057142248,-0.011266248810198685,-0.04645906374044638,0.1396173717454929,0.04534173974210115,-0.03952997580269139,0.13168925647833363
AMH,,-0.02034962877840545,0.13115622045182662,-0.03466092472580053,-0.000784564295208825,-0.022830060851493014,0.013213026122726167,,0.011008602335913081,0.01993752076364799,,0.058872417179977495,0.0008587383633935086,
GDF10,,-0.01704953463335668,0.023717666449106913,0.013842587611593665,-0.04697507396742734,-0.02132962854787063,0.0001479093943998977,0.021081410005804786,0.1983017381655094,-0.029571712782717103,-0.00551844887102323,0.17254277760356415,-0.02803108805017912,0.08645639331494986
EFNB3,-0.006028742857964162,0.04018022632340985,0.009540393639202607,0.0347908766189806,0.10818612592035318,0.014077569122977508,0.01740331186161759,0.3253816179571703,0.10439657612892772,-0.015595161174892114,-0.02842474852174778,0.0544456219293223,0.031469354688864824,0.11404653206285492
LTB,-0.023201587320072655,0.05658873953499056,-0.030417874272116844,-0.009812775535722922,-0.03917460402117013,-0.016778629419233058,-0.0026218020337578384,-0.011263450753652038,0.01904488828910458,0.03789274207797565,,0.1321043260440192,0.034584381363908366,0.0012481503799421365
ANGPT2,0.03735140393576309,0.006310338902151301,-0.00044483484433457694,-0.03137852663893406,-0.16183168886757154,0.029619967451474605,-0.02326362954056156,-0.09521214633416887,-0.023191138576717483,0.024902256170291192,-0.041691784090159854,0.08245689720544828,0.015387575386869395,-0.08077589421721032
NRTN,,,,,,,,,,-0.029571723391429775,,,,0.024919932121927363
ADAM17,0.007937057976413382,0.015355783526285055,-0.0038189798065684007,-0.03733183112534891,-0.07977924009362884,0.006850326506278592,0.046084126038574105,-0.11735593833395461,-0.05949864084519057,-0.005655971012385948,0.001947640095675433,0.0604111013949666,0.009958094177194132,0.04865268660036507
LRPAP1,-0.049720190803203605,0.0353520488041656,0.011142134620379813,0.021551042345451493,-0.05082361185060519,-0.0026223286037437713,-0.01788803384895396,0.12142336662525195,-0.04685275969864809,0.05513018609014042,0.07572582374658945,-0.0536687049856767,0.005608231230884824,0.08580817846225908
NID1,-0.02572060636788003,0.015767263503512558,-0.008719288877872123,0.01361699305336284,-0.19296404995918773,0.01309466785699744,-0.013872468940313722,-0.03322019431081717,-0.0662236852928997,-0.01656171415715651,0.03863697459311989,0.1564924654667049,-0.03969840239645279,0.046254721117167316
MST1,0.03923661200817889,0.03684218087545078,-0.08510031036090372,-0.03439643471697757,-0.1351161121472173,0.02445975157091391,0.009258395957336733,-0.03561008535813464,-0.010499356352480914,-0.033108939997906636,0.13007147150975704,-0.05130160533213409,0.05536263623885059,0.07416127099324765
IL13,,,,,-0.0295296431533617,,,,-0.023275627679308613,,,,,
DCN,0.008166730016918932,0.00412044808654556,-0.025468573092032487,-0.03549353623199868,-0.13527883686349554,0.026494551700303872,0.025402747965713995,-0.02479488103753003,0.042048874044635996,0.006783244215990709,0.006493864027081688,0.10797392063148753,-0.02306756985465022,0.16750934198314324
IGFL2,,,,,,0.011753186296795913,,,,,,0.09056730362520538,,0.02484158646399458
COL7A1,0.08076528798213098,0.10802374881643516,0.04108759482416571,-0.013959436492865405,-0.08573312266709457,-0.0157589453420626,0.0643428997457668,-0.03287631515585014,-0.009696130455016641,-0.06186915688070609,-0.04913302673132204,0.1495980628208838,0.036178105923814145,0.046406742180365064
CALR,-0.07639354565672081,0.06999195325373737,0.005598431903520914,-0.018148804943018477,-0.2181485116097655,-0.04606982373459032,-0.026932776016372402,-0.2658121292966353,-0.1705719426052335,0.026063964813927937,0.0738705166304113,0.09493261491421075,-0.04143420605610243,0.06288625867624525
PIGA,0.0445502712273284,0.04440444462531135,0.011153149204409412,-0.026866561646380238,-0.0353880223736878,-0.005745515760748491,-0.022232287259896618,0.013561306757911198,-0.01597282387046423,0.013126243825868585,-0.04783049175146323,0.0008733482965956944,0.048152149936375115,0.010361019194349176
CD200,0.03733014256245448,0.03993163983439987,0.04036628069303526,0.07648871499026712,0.11953453703241798,0.047186663698436646,-0.01694438912180805,0.1956942342439634,0.11195989190498065,0.017322438116682694,-0.06057991345929013,0.06011567598758862,0.019934216804813793,0.08790013617862524
GRP,,-0.014471884723442813,,-0.03238313178424483,,0.0700949295754054,-0.00047296501290828576,-0.02791502686727835,0.015187854234637943,-0.03236107644082495,,-0.02149346850827927,0.10643827680583853,
CDH1,0.07222855570717207,-0.014022968889913034,,0.015077151340524578,-0.11499259243549195,0.08733479643089617,,-0.10268939247359402,0.022519062177510575,-0.0325892321125767,0.017745536641424243,-0.03430438141560693,-0.03567410475521213,0.029899429018010817
LPL,0.03633383776655871,0.022595996587912066,0.07518447171514062,0.04291285671425395,-0.16744696062704065,-0.041256628106856735,0.03815859610087203,-0.1402865992860272,-0.013644948809445051,-0.005702337341276456,-0.028848857690998146,-0.09734299821170006,-0.0829285866058897,0.047212430637906935
SEMA5A,-0.0233018689950447,0.031994989854462696,0.07289695236818602,0.0051255527672920105,-0.16653001981972929,-0.028562872313484654,-0.00472234536554018,-0.025620228009085373,-0.04372637906888681,0.03237519836932192,0.02205689444865785,0.007407262237779845,-0.09124958405673968,0.032059947989703366
SEMA7A,0.0027780041281358567,0.054107107206882325,-0.03516642130069949,-0.03894311326741698,0.051780474781342484,0.03273364252841555,-0.012920067048892744,0.036546104285019816,0.01778749726350388,-0.007389432375313528,-0.10943823849450182,0.14813732798870466,0.059740935804925205,0.12144461860625859
SEMA4G,0.05975928959614539,-0.023562694711018243,-0.049097742134594745,0.08396159017600172,-0.04857928877524847,-0.02072056403785189,0.037281887830940205,0.05345012061566048,0.0204355441171307,0.06568289948028216,0.05646762800615228,-0.002819981302250891,-0.04836450316866511,-0.05874569777666945
SEMA3B,0.07693146866904509,-0.010062746351527091,0.0016614642936925005,0.08223186060709799,-0.0740332835008465,0.016101547668979577,-0.020734321753714768,-0.3057735208963085,-0.030430436687691048,0.00519788720515157,0.019628214747595563,-0.05533746650515799,0.06653835556442912,-0.08452601053373729
RPH3A,-0.08474911101183888,0.005345898479998272,-0.034679533822914846,0.05897868367829309,0.11833260707231842,0.020027130758213656,0.030295596908488064,0.3144960939688811,0.06949988137478262,-0.06234585973709525,0.022797552453874475,-0.025558988743407864,0.04330560034209231,0.052877454489465237
JAG2,0.01252734314000363,0.050184418911088546,-0.01477678158896816,-0.06810588912958415,0.04127343038759744,-0.0490233520187586,-0.044549587057896266,0.13896389586022298,0.11633527210842577,-0.019785833700965257,0.06379618390846273,0.10652290497807163,0.011101281820485146,0.12265667029172467
CGN,0.014280287015446883,-0.019703828692748195,-0.03756059242450769,-0.009923458447982992,-0.07749986693556996,-0.033550083201074984,-0.014605722788831056,-0.005831608675105844,-0.04968813143824928,0.01760177558597214,0.07535034306120575,0.013730512096869204,0.03343378223605923,0.01945029555356282
GDF15,-0.009465582603376212,0.077826626240391,-0.010945043141322606,-0.008664561013130756,-0.11265340808374867,-0.034574069634620126,,-0.06472452314849626,-0.043667877449918,-0.03554394838798908,0.15632122872554072,0.056030500733162805,0.056561523109409276,
SEMA4F,0.05502478160989288,-0.0015495405248855888,0.0276893582626912,0.030355824645183587,0.0486223168496406,-0.004281870496516515,0.036642853313026434,0.09854293739008121,0.11155206708456014,-0.013408130761975001,-0.037247380740821456,0.029631634069501343,0.05761697704987525,0.12062477963048018
NXPH1,0.0013606630743897214,-0.011510614460509386,-0.021188913963073364,-0.020944247104432635,-0.020408364397274757,-0.01921433834112181,-0.02868183295837857,0.23404162878359716,0.03601849068332944,0.050513111354217245,0.017029234910524712,-0.014240367333403673,-0.0423842665987937,-0.007917055398308104
ARF1,0.0038983466517565598,-0.014178220708870218,0.028085454429429255,0.026285578297531424,0.17035695725713607,-0.007389388341300045,0.05707702032143351,0.28831424003831246,-0.000959048805785545,0.013694595475363386,-0.023210542225991743,0.10487754477725894,-0.011130866405066855,0.07628398834292091
DSC3,,,,,,,,,,,,-0.014228708743143066,,
EBI3,-0.02519483769712242,-0.016405457155394532,-0.013521925610361214,-0.034361097759354094,-0.0547313737106305,0.032164699359250044,-0.05716061281650401,-0.12109757035229805,-0.018215126674736574,-0.02692386421263051,-0.00810090941552504,0.002303727610861418,0.076954199590468,-0.01081891094687348
TIMP1,0.09115390142861181,0.004105038825691176,-0.10717433193465832,-0.007719333998454688,-0.20760465322187208,-0.027525762233196385,-0.00688140439321932,-0.25794332278902393,-0.12293394957501314,-0.019908642106596066,0.07151680173070536,0.1595901006740143,-0.04202658644883364,-0.010977261569870785
SEMA3C,0.028520337789069043,-0.047470768718967805,-0.013359269305496874,0.08233024800807183,0.015432946649809393,0.0357501447584081,0.012205277121212853,-0.027547452592221588,0.02704649846076784,-0.06082895771316076,0.04548474781501118,0.07133637948693268,0.040828256592615186,-0.08613290854271978
GNRH2,,,,,,,,,,,,-0.0029902632293084255,,
GAS6,-0.009519567884144296,-0.02285418155449131,0.00928954145376117,0.03756007306302796,-0.0821616236540846,-0.00833705418307347,0.005030155779020762,-0.09715393068176748,-0.03490576007033191,-0.021331774754925165,-0.04455728494188692,0.020984417380411045,0.020212913037845306,0.05575251231963
MEPE,,,0.019242474617068375,0.03901837765533906,0.1875278050675884,0.04213716048222846,0.012104311806804173,0.15129180439490544,0.15720231071770854,,,0.11227519056389922,-0.053499053104907004,-0.0076041286828739205
SERPINE1,0.004381178395269063,-0.06730633200826797,-0.05959028115920124,-0.018035051109894673,0.16293479772233732,-0.017405991189682026,0.10039141660784215,-0.07316687823400493,-0.0499534871550081,-0.04990501179914162,0.009180409926278818,0.06195013645851576,-0.04709245843087702,0.004784054739670379
RSPO2,-0.02138902990654506,0.10642781729485677,0.00854256137743361,0.058378720129520466,0.0582577645687756,-0.022349986068825434,-0.013973512705938875,0.12486140896404296,0.01628246508805817,0.03649904792078995,0.14904970256568156,0.020501439101102557,-0.026946207039155005,0.02530284527545827
SHBG,0.10859379265919722,-0.021829332543838797,-0.008096734486623416,-0.026730461525750173,-0.02593849632168433,0.013343466120651383,-0.028148283150045438,0.048094165264861766,-0.015993225606857175,-0.02611323099990154,,0.01954961505113964,-0.03600254733677983,
LGALS3BP,-0.05281149317374463,-0.014400575368022436,0.011913923961105834,-0.007847350239102104,-0.21230451884591925,0.02166832281163388,0.03449859790330321,-0.33114534546217866,-0.07798507597043189,0.03607788720897786,0.03451947491406617,-0.023255189173819128,-0.023955228762493074,-0.001108661298673961
LAMB1,0.057168691833796616,0.025059721738247616,-0.06396951741632641,-0.059859263621130795,-0.15769581317380746,-0.007542965322604397,-0.028166418108617104,0.03176763769166938,-0.05038363547217976,-0.02954104581899615,0.18585857048290758,0.13368849456899873,-0.011636693040970146,0.31650708486834334
SPTBN2,0.02364783849006799,-0.034688718306696675,0.07868594711467942,0.03987524219550159,0.13664045916627174,0.0397240387858687,0.04388266522205725,0.362157310422372,0.1927485776043203,0.049807449263314624,-0.011026401057098439,-0.060310349439587886,0.024856566845220886,0.1459710661273883
COL1A2,0.01157521441547437,0.0006308618391246074,-0.039983390117576095,-0.051342329192958856,-0.1557688765335976,-0.06700063772375354,0.04184162844557015,-0.11441017391885348,-0.05274322818617949,-0.028891227245657878,0.10221039715840279,0.1387621637375161,-0.09477957295706749,0.15693384953651376
DEFB1,,-0.012809738728831987,-0.017371319852734875,,,-0.016727840590635874,,,,,,-0.008995184706124027,-0.03764972493046602,
CEACAM16,,,,,,,,,-0.02903132698094882,,,,,
SCT,,,,,,0.05479315885402885,,,,,,,,
WNT11,,,,,-0.002117142618155098,,0.0095594288709454,,,,,-0.01538596171618829,0.027120504666787552,
LGALS1,0.09739420907050154,-0.04689959202023669,-0.028569335443581634,0.03564030485792907,-0.025454313415877936,0.00771959498003847,-0.015024731589782575,-0.3810832595893642,-0.08537683354842295,0.02218632254160317,0.07439270149809322,0.142547807897054,0.00040057425060360135,0.05500743878686576
BCAN,-0.09852675900189435,0.09444946991248561,0.10285872403226543,-0.004018892474854058,-0.13850931057835913,0.022312625332553956,-0.001680954396036574,0.19342501330781306,-0.1132419327951127,-0.012924654849159757,0.14933010793988896,-0.08677105564561216,-0.04163064945500908,-0.013757259209869496
ANOS1,-0.06965800135466708,0.01500852955594037,0.027364360108226394,-0.04592047407483136,-0.1936288876615951,0.03026838316688541,0.025241274980158383,-0.042776447559853166,-0.05624943942660443,0.03420363698752294,0.10991101631828888,-0.02394135430950474,-0.007606002796321942,-0.11559404080328363
EDA,0.030633491643092692,-0.026433126039660082,0.0555500176764974,0.021520388717945704,0.013629815026933037,-0.024091028150146705,0.020266021129615876,0.062063183985952,0.05602361703691659,0.06896297427471285,-0.0565502330187973,0.0799327425286263,-0.04070145328021168,-0.011588207355533314
FGF22,,-0.017638811760449697,-0.025203766157759242,-0.018381691248666638,0.14398805900282025,,0.057651160518786534,0.059129044531469006,0.02496556663731301,0.0007655179713927534,0.03856473253189629,0.013812973261945426,-0.02587458302094784,-0.03816352030898325
SHANK1,-0.025493058255438475,-0.014296303352595133,,-0.021158797998076025,0.005589696023276241,0.026005724429975025,0.11313666476275283,0.018331774082985513,0.08545122684406747,,,0.032848885850353955,-0.020391829955331155,
RAET1G,,,,,,,,,,,,-0.012021273221881656,-0.03112890912007783,
TGFB1,-0.0030369209945866676,-0.02663527157965412,0.0026537846649432044,,-0.057138977015136844,-0.006487064563887964,0.04607575469212463,-0.06425228409630912,-0.03750083220673708,0.01935873912413041,0.09177112775271448,0.15590452479095374,0.046602175113064234,-0.05382767616667373
MSTN,-0.07183408344940959,-0.03732352662293686,0.07679080464887685,-0.046270852047774855,-0.11946874810394432,0.008549957501582939,0.021007100015043596,,-0.06351138028969193,-0.07816761689864624,,-0.016620409425190476,0.05644551810099337,0.074663800102
WNT4,,-0.016747706486318587,-0.013635169348366102,-0.025396337582113796,-0.02990208876084454,-0.02362542499581274,0.028680950885228863,0.03479639168710401,-0.02218702968176216,0.021031147358089,,0.07431908151379764,-0.02550482639518852,-0.03107633086327074
TNFSF4,-0.020617920258291584,-0.020977493358417594,-0.025366151049849208,0.01798368573627503,-0.030125501320023364,-0.010808761305225336,0.014639348631679896,0.04058239681709402,-0.0009422107892284952,-0.0063283134106683165,,-0.01791865401263136,0.02189382391217581,0.045244616546768465
NTN1,0.0781284295736915,0.0011222219154491159,-0.030700883207475806,-0.02385439879204967,-0.15240072904875904,-0.012279576139338095,-0.023066120406829104,0.0014148791478743599,0.008687765580249677,-0.010539280982612859,0.002106918853224273,-0.06020727332723472,0.005064729041723897,0.16326052245570494
CXCL12,-0.013588742864470295,0.03201762470909754,0.025995081416647945,-0.03736025208466529,-0.04875305546802406,-0.010124649587024291,-0.04121191664399679,-0.06228816100848799,0.06281920265106897,-0.01667311380330297,-0.05641605904043029,0.19817144295463432,0.018539064240887623,-0.04952652804195318
GNRH1,0.009996744188896714,-0.009099967906400701,0.05086022959672525,-0.021524397669290797,-0.06736320645399968,-0.002250133352997117,-0.02816869083459555,-0.0013711185927354674,-0.041992508630459766,-0.0003629178259088961,,0.07865932761331994,0.01640525650072317,
FGF8,,,,0.02236295309994486,,,,,,,,,,
RIMS1,0.062072416574827156,-0.024837244672761268,0.05247320766475824,0.05377078104615669,0.13168913644385508,0.06304879901978025,0.047675421566005904,0.19462672391084865,0.15229195807418247,0.036746777735585545,-0.08115283037318274,-0.05469003352926384,0.056927615016918516,0.19095711332846396
FGF14,-0.011873165082177775,0.004667919439032316,-0.007319710557366514,-0.0013933892855500017,-0.10241050595777672,0.019586634590278266,-0.03604836711802556,0.23873770217004067,0.039168501573727345,-0.0038280017358589607,-0.00018919503658148556,0.009546491924384158,-0.018098879684764316,0.06974850582517203
IGF1,0.009886197684340313,-0.005715004913486593,-0.03413395621789586,-0.03743174286313191,-0.004859543800349812,-0.011181893009020878,-0.007260410895195109,-0.11235977308985688,-0.03543219745224829,-0.007132405548465693,0.05527887945487123,0.08651505972894837,0.03602873337938685,0.0050490516063306685
TNFSF10,0.0033884136153217704,-0.0038696130983053565,-0.040912204046343076,0.026806326142712777,-0.13162797970847076,-0.006907364679048841,-0.022094197611110686,-0.010682335127659842,-0.027496808418138938,-0.0273734430547268,0.00472829248331759,0.140151250901651,0.08863683473327601,0.10265267763647665
GDF5,0.06361741079965366,,0.05920124021947387,0.03346653589983885,-0.04648061510694855,,-0.02126542432176414,-0.04321937162254356,0.0665174430040882,0.018787649114196642,,-0.05512782292075316,0.027356913277998735,
CHAD,,,-0.009776097730938295,0.02942648095928921,,,-0.025676501003668525,,,0.014546346918577884,-0.007405205707747157,,,0.0025611547039401726
RGMA,0.041155907945899683,0.03689304091483269,-0.010420795525372463,-0.032017336030849095,-0.16468913440349986,-0.08909165767211526,-0.010737890353767193,-0.00815473898065318,-0.03799426319371672,-0.026911560241052703,0.18034885047539065,-0.1289316966451413,-0.03827420924019324,-0.11364618722856315
CLEC3A,,,,,,,-0.03950736109466293,,,,,,,
WNT16,0.022017298099589397,-0.013004428997010825,-0.015135896009102416,-0.02900374575423825,-0.0014692081272434064,-0.005022379037174812,-0.00807009030039698,0.17380248987972685,,-0.021245110811942712,,0.13003182556508802,-0.00046623754113725435,
CX3CL1,0.02011039510272104,-0.03196038471232076,0.010837639715415279,0.07027810656681542,0.11317936752376404,0.05723528596566848,0.04093756054270998,0.28898151912543224,0.012868767120958406,0.0056811023296218285,-0.015846217396526873,0.1113020312084041,-7.728712586757569e-05,0.08696481050445669
FGF1,0.07089897807561227,-0.003986895474638004,-0.012219175799248796,-0.04031875742885412,-0.05293941163256957,-0.011850968036687028,0.02292568056467132,-0.2721182712458178,0.05761256528830701,-0.05448145051027753,-0.08036241947685345,-0.016971437503302534,0.045771211899314664,-0.13584318350606994
ALOX5AP,0.038457947590546174,0.0022405303433032167,-0.02328320010270239,-0.01981635126530774,-0.20309814498899242,0.020283903381321147,-0.024209568982108232,-0.3118619514237303,-0.10834110136084175,0.03740718638041401,0.013341795579443516,-0.03103066823240412,-0.035833187889185485,-0.07190702113935007
IL1RN,-0.01903487469464081,0.006762063302245205,0.0026375561871484067,-0.029546672611550216,0.004420465097504272,0.022911686774287055,,-0.10296568732311083,-0.017445410841257995,,0.022382101973351515,0.055132767925263934,0.013636828710094038,
FGF23,,,,,,,,,,,,,,0.16408715771915952
NPW,,,-0.027502522277659935,0.01866343639715753,,-0.021329630558081077,,,0.06985585062360737,-0.023727220101257683,,0.007093094871113814,0.02316505652030243,0.1624370098635511
CXCL9,0.07634380531501757,-0.020602832694296642,0.08546612450272362,,-0.032396689886459086,0.013763010657904532,-0.011923199721650542,-0.036925094289285594,,-0.027832444717484132,,0.15532160364628347,0.22858475702635664,
ANGPTL4,0.014329863046642171,-0.03795082725135449,-0.04699362720861007,-0.06146900236013118,0.09998100004758557,0.05659753202952748,-0.001564602248783661,-0.05005311260384154,-0.11216110189463324,-0.0032542379660234397,-0.1320822859577957,0.07509029563796288,-0.050115093235623624,0.03372494948265141
UCN2,,,,,-0.028384729168719012,-0.024091029635906293,,,,,,,,
OBP2A,,,,,,,,,,,,0.03866359739534256,,
COL4A3,,0.07660447703943649,0.021560118825401903,,,-0.031164302119667968,0.01643143942603638,,-0.022000788573069148,-0.03991003203363549,,0.12691234114974498,-0.02305603529055953,
NRG3,0.023441462192590398,-0.03642088357994984,-0.007947737539656894,0.008079744253618553,0.06393927684638662,0.026559901849428545,0.027127942736988042,0.20956620646390273,0.11347504791208085,-0.04383388601896746,-0.006249314803871452,0.0011774328812207057,0.05391332492209573,0.0199936080493395
IL23A,,0.0011043445068112093,0.01199920096712484,,-0.03472418836218744,,,,-0.02676773161471112,,,0.053880425461529276,0.04362110274445008,
COLQ,-0.005908243260293295,-0.0011627520341558127,-0.027118001006442648,-0.006845837270325523,0.039389227024730446,0.02051536805786679,-0.04338380803741924,0.13710820642100746,0.02894580703429922,-0.008957126059479544,,0.04708949819339705,-0.05627264898775194,-0.012212914285678892
SCGB1A1,,-0.013196370529963903,,,,,,,,,,,,
TNFSF12,-0.0058314579960494885,0.0017403016495048738,0.028355212360259573,-0.00014884518948759292,-0.02913682301882136,-0.017850011787185,0.03906657059614232,-0.0585042153659111,0.05634525116236073,0.004594089078816053,0.01692205182603794,0.09671797118479188,0.011472810861072755,0.0020338743218782413
DKK2,,-0.015485761187845797,-0.016730456384936195,-0.0044837313256731095,0.161811889919272,0.010486122071379278,-0.021024618143941975,0.20001060525141218,,,-0.010530727807104965,0.0872649231038768,-0.012237395745641344,
FYN,0.0030119510717029558,0.030297875231493725,0.010499993381944312,-0.029674273436471197,-0.14994086939329285,-0.0035522446592595566,-0.015282434163812175,-0.030167914820744896,-0.041687444526231444,0.031655184691163865,0.033373034395243445,-0.054309129700034986,-0.03859590026658643,0.1115524213843389
ACE,-0.03271333781578689,0.011157350553881114,0.024741261632107155,0.03901915668308795,-0.12657451284415505,-0.021845111535450275,-0.03188174747326678,-0.020327082221024487,0.06372827099179178,0.03350916016675585,,0.15400010284060645,0.007820989829623978,0.002111857931900629
IL18,0.09473821125402479,-0.030054740847336663,0.0060723971174686375,-0.014640533261261034,-0.16613273898008774,0.011339020500461396,0.011418951075075843,-0.14886813507074242,-0.019200466148900214,0.046763042382485076,0.03187882366700355,0.07693680389804651,0.0958234347441977,-0.06613491729466393
PPBP,,,-0.01583797976012591,,,,,,,0.06572087500995147,,,-0.02026262605092164,
CCL27,-0.021666442270030194,,0.06435945563936525,,-0.03339249547959522,-0.03455381961234442,0.004781720618190434,0.09879033177750232,-0.014661702642748114,-0.010852932350177792,,0.027735581143444682,0.00800140166793838,
SERPING1,0.04416728210639397,-0.004544980115303011,-0.08905114729645221,0.04303835324074919,-0.18869881671350297,0.0061878393572372715,-0.00847093322416642,-0.2875798666057175,0.013880735391000106,0.04758895967742892,0.07853234363875734,0.004959201645404575,-0.0032686242496752197,-0.011831407792080096
AZGP1,0.049931964898640546,0.009546956576025119,0.044799241595704774,-0.05371537022187569,0.03841461284045264,0.025265184908820282,0.02287894000053711,-0.08176313738454563,-0.058009277842113835,-0.015210358955370422,0.029250481668896034,0.037904391070985026,-0.0037231236154903337,0.07219585602262758
INHA,0.031644314953365935,-0.020221956912590253,-0.04801278795613725,-0.00029891694750122736,-0.03677083016852632,0.050025764473525976,-0.03336897292323816,0.12350439989429528,0.008203570477038624,-0.02372721996062083,,-0.04818804833944494,0.007381756672148668,-0.013009228395000533
SEMA3G,-0.004964282218588986,-0.03323788233259526,-0.014007737067403587,-0.05156988625976681,-0.05458196398320291,-0.038204454280690775,0.0681888772036132,-0.029907594522244518,0.002789412808914052,-0.021890181825543677,,0.1995001595604722,-0.006913378123557873,
COL6A1,-0.0031202166587088374,0.05960860528422976,-0.07524903768845206,-0.022328349848165334,-0.17729442240425808,-0.07676821304596865,-0.016138456628847057,0.006954565058431474,-0.12188494748205422,-0.0006813332205958693,0.08308282544678183,0.14907524997957247,-0.08863531608797688,-0.008401689142866925
FGF17,,-0.014471884723442813,-0.028457523538633334,-0.022503700960285575,0.18565597200033906,0.02076355123422353,0.08239026550760202,0.19105557163403925,0.03644028559133968,,,-0.030562915716343585,0.047609403631782066,0.16275252081031855
TNFSF8,0.016842176574743253,-0.012809740047592949,-0.015837975654825236,,-0.026786468319873212,-0.005552132275598602,,,,-0.021245119071400385,,0.04615838037827309,-0.03928721792884193,
