,MGH258,UKF243,UKF259,UKF304,ZH881T1,ZH916T1,ZH916bulk
F7,,,,,-0.031644164302350036,,-0.008320700141374076
LUM,0.04990866669216338,0.07328893184113285,-0.0033143933184514207,0.08959121619314224,0.09909748605424265,-0.013530348918949208,0.05439482559098197
IZUMO1,0.07422530616864598,,,,,,
BTC,,,-0.00431340490076637,-0.022403264550929128,-0.004574080625003722,0.019983678529946623,-0.0048240292175096905
APOC1,-0.007768034978699887,0.014873260228097696,-0.00906875795237455,0.07761275395007938,0.06784413991159274,-0.07882698173549281,0.10152527338983283
PKM,0.03302264148354819,-0.07184720041592912,0.03959132060437556,-0.027512489224179273,-0.08257116378128193,-0.062211324792840146,-0.0721366905408369
TNF,,-0.022857758195052983,0.03205613459676443,0.05387400526652265,,-0.06112661597110049,0.0008639355907977555
GNAS,-0.04315750174561931,0.0509734966045198,-0.11122153483057373,-0.0981112293645303,0.028396147656840533,0.03968553086158527,0.09146902567313207
BMP8B,0.03232418040610723,0.06053338749267018,-0.015228928527888635,0.13266191166462568,-0.006861363846078585,-0.026246471365814584,0.0846887406792777
LIPH,,-0.007461976170519507,-0.014937896754028285,,0.051125780814966146,-0.03996569665243283,0.0729613762663781
CCL28,,-0.02058346911262937,,-0.022833943401161422,,-0.012600982845194373,0.00095042251014264
PTPN11,0.06001448977672024,-0.07077520911735663,0.001876200586104269,-0.10334231996808735,-0.09771889317314973,0.042999098983834125,-0.02935790985213605
ADAM12,0.00690508047343764,-0.0020169202650536697,0.030038649348531798,0.048430315319515735,0.044728808351492,0.002539191600652856,-0.009949382742125274
EPO,,-0.045598573444533934,-0.01522892895431467,,0.022804654889866504,-0.013400098014367746,
EDN3,-0.02869424580457993,-0.028407551026075808,-0.004053483917077565,-0.027356048148542075,0.0064006426126833665,-0.024347880529468176,0.016829754858481514
CCL22,,,,,0.046953635249295175,-0.020706662939225285,
CCL2,0.09276844874811407,-0.05553771364578956,0.06397791048037647,0.0981751293735275,0.013252467956600395,-0.04026935743411795,-0.08637702623639167
DSCAM,-0.04577565143969754,0.04387082610474533,-0.035603217885122725,-0.04573837170716584,0.02841217007498557,0.028662256920217163,0.06829233492166192
ANG,0.019304563684071335,-0.041141975284557264,0.10025544128158288,0.0696051890307228,-0.0005575151018623255,0.01362374004264044,0.03663493597415785
FBLN2,0.008384764359640248,-0.01202339982741591,-0.02309144222775723,0.015354010087344497,0.08424239955926631,0.01138195345626697,0.010497191499184412
VTN,,-0.02664653781105763,-0.01958217913906755,,-0.0002509951351813437,-0.021853323155709786,0.0025315854753981825
VEGFA,0.021707971630444852,-0.06494861353933651,0.07843090887147992,0.03817689484274665,-0.06607596415334042,0.06873910347413366,-0.0754878545227436
F10,,,,-0.0250851603015353,0.04855003413849596,-0.023657802475565325,0.0698642143204455
SERPINA1,0.04219809775695374,0.02639567937614524,0.06663076341608011,0.12603332720352034,0.007281335796619109,-0.058413826148746524,-0.002431304198866492
VWF,0.016335909104033403,0.11321780266536181,-0.05130800722360929,0.043827216006312716,0.042929898937095444,-0.09390433284717449,0.10652796855884841
GDNF,,,0.05728628364962033,,-0.04239416998864024,,
VASP,-0.0009113826937862124,-0.0021462640148139146,0.023872191641838413,0.11848207039829797,0.03034184545330199,-0.007324880451622281,-0.04856510949185298
ADAM15,0.0024657723107184646,-0.06361056700801274,-0.03927973038420172,0.027907524929570344,0.07468300926680572,0.04435185929437548,-0.01908462759288645
WNT2,,0.11855568078921791,,0.05441453899313684,0.048750414210652675,-0.03258721720021105,-0.0591068306751074
CALCB,,-0.02505068033760197,,-0.01731323902658957,-0.047290846449012075,,0.0115476105942839
OLFM2,0.06277081676970525,0.03908225890243417,-0.049226351378214045,-0.053818017651767025,0.032454245872228414,-0.022966455156728904,-0.0491039203495569
MFAP2,0.03579055322069723,0.05887419408029574,0.011271110718807981,0.1108331547155101,0.07941843162166808,-0.011669170244352366,0.020864934553810652
HLA-C,-0.03666802150904589,-0.07755423280505003,9.163211126646819e-05,0.17107964817167282,0.0739485423942216,-0.02071352689701118,0.10153397150282785
THBS1,-0.04434932747661778,-0.009762709707977065,0.01628186955130786,0.21657561255283567,-0.011682907649045884,-0.003134562597502631,0.009423733444210682
HSPA4,0.07546247385097093,0.00640003755960556,0.0031737646346083155,-0.0099563656190751,-0.015986837705031863,0.011098043762956387,0.004118329686917734
LMAN1,-0.03636302146820441,-0.04892904298879479,0.07512545988697707,0.027837746643506255,0.02013869956374952,-0.04450898414317483,-0.05612104455151248
LYPD3,,,-0.011165526334550714,-0.02083345457491365,-0.03257492325292247,-0.027788854969383756,0.0380933718495216
APOE,0.03424083066870251,0.059481066993770725,-0.11967138099057212,0.12800717416792284,-0.0009969033546273873,-0.014130472432677307,0.08715267014399866
SOSTDC1,0.0022621082451580263,-0.010839250988727959,,-0.07634747122282497,0.03984835709326857,-0.022346600019357996,0.04989717073611754
ANXA1,0.017461879548297594,-0.04198338700544798,-0.01612486270156834,0.13031545764916813,0.014576806370881412,0.026054724160607688,-0.12614897441219353
WNT2B,-0.04555656544073458,0.006795458109133433,-0.030763352107310873,-0.0199080942744006,-0.0030847057546920333,0.002297033781882192,-0.041445570918061204
AMH,,0.020788105522585035,0.03972179340931547,,0.0046719050636175544,0.014623941981959846,0.09919999842237298
GDF10,,0.07628537087241984,,-0.05149367094382186,0.0010890615393353744,-0.023458501452954823,-0.0036142709218762985
EFNB3,-0.026615212092000736,0.127779629216748,-0.05024361589480401,-0.05521804615667348,0.020996969312398577,-0.036641626849650014,0.03229125974192745
LTB,-0.004814742336506492,-0.02840754480242893,0.11118583874952256,0.08366129112209163,-0.03511709774980917,0.020705331881416208,0.02448983051675408
ANGPT2,0.08433079176852672,0.10294763567485626,-0.02919966740354935,0.1601097479698255,0.0969089891369001,-0.05082157886135044,0.1108135313528544
NRTN,,,,,0.043312966105283526,,
ADAM17,0.01517394269490014,-0.04487839653637921,-0.020725246142365428,0.05920201566192689,0.013867846011427144,0.04207847192584988,0.014032981488380121
LRPAP1,-0.04451816481392094,0.0042907869608890415,-0.03537473048199143,-0.03862513276207921,-0.02369892943463222,-0.04716971022971421,0.004391662785875499
NID1,-0.019292896535856842,0.07313538118890077,-0.015793807965301502,0.05449886172834702,0.03292472030489922,-0.06000851037746415,0.11352697450655345
MST1,-0.015819427083912072,-0.04882371913466719,-0.020816400148759993,-0.036965227318575856,-0.034323772323374954,-0.009301153533786279,0.014730272149205892
DCN,0.05536547792810645,-0.03943266888236357,-0.04523175390807445,-0.013076050836981804,0.091805357924565,-0.037909520705731524,0.0827815901842557
IGFL2,,,,,,-0.03540530076176353,
COL7A1,0.026349321004547604,-0.03362405651030822,0.0027923476089532053,-0.013015339302824629,0.014861527752940194,0.017111838751448106,0.022377269123526968
CALR,-0.034053470694658805,-0.08016573470428642,-0.022470280741196797,0.17211376732587788,-0.013840322504398954,-0.031706601163962095,-0.036347720739998236
PIGA,0.0016778896952357866,0.017096392415400702,0.04441200768131184,0.024914180500078598,0.06033502036626454,0.07844502135018824,0.06303809015206562
CD200,-0.032656905781315276,0.0949054374278011,0.0184393485207941,-0.05594719808317639,0.011314750620340527,0.04013889668912091,0.06006056000087841
GRP,,,,-0.019148057256684108,-0.01690227733235193,-0.015900080767327615,-0.0009764947544518096
CDH1,-0.026352515514604557,,-0.014951662496468194,-0.014573403872986777,0.11863473225080917,0.068111719647615,-0.011735177535718464
LPL,0.09216411029215078,-0.06744214192271687,0.014709633947696423,0.03160108489881987,0.025815653619728825,0.009049868807748527,0.06622867609484298
SEMA5A,-0.04528359060480156,-0.010732073438586287,0.011590031526793727,0.052355318827718246,0.03670592618275577,0.007228027659712887,0.1214523173549868
SEMA7A,0.01183707657846012,0.07281553744975691,0.015050607023838855,0.08115976715362176,-0.004708948931744546,0.0221699106882846,0.011422972805163188
SEMA4G,-0.013536510164489552,0.0011397341203431932,-0.025127603631369722,-0.024005956365151297,0.011204972126054086,0.03532215296028262,0.07462166787247654
SEMA3B,-0.010397544367409351,0.01829545339696427,-0.06030632460082223,0.06323548480466397,0.019393956332784467,0.04099973806960013,-0.017117253767478528
RPH3A,-0.09952670779230659,0.05229257353776237,-0.02554954787522441,-0.09776181519978393,-0.024867486897189265,0.021828797156192136,0.07067330537170796
JAG2,0.006694877161940829,0.07009177215829951,0.014126236496034736,-0.009846236484780599,0.01041295452033576,-0.038558210776234274,0.11694208153666709
CGN,-0.02434835364271766,-0.034198448493843916,-0.03478469074410909,-0.01893248601884525,0.0024716211016388013,-0.02490883128772676,0.061406078195787056
GDF15,-0.0068654236912948615,-0.03574626765213285,0.07334343444641564,0.08684778451435925,-0.052867507674129545,0.013244154796568462,0.05293778932304434
SEMA4F,-0.03866982132469903,0.007045898047181558,0.04334412793151996,-0.06069047387560115,0.05036824970348508,0.025562917719936892,0.04701653583749146
NXPH1,-0.0017996182902686741,0.06180255707193806,-0.0632860692832869,-0.009647371982724721,0.04612761221577498,-0.019987130405921753,0.019677646481205437
ARF1,0.03559844946446511,0.10148365292819923,0.04977487847282021,0.02330223520883453,0.06324700535477111,-0.006130185594059774,0.03872026385477529
DSC3,,,,,,-0.013400102081827086,
EBI3,0.04659946351722719,0.04963352891286774,-0.045198790108762175,-0.04502748227024906,0.012668928949045925,-0.04640374785917933,0.06207215079428069
TIMP1,0.03222826585393465,-0.046373356528487675,0.036949347358603314,0.16351572986665253,-0.021942229197252482,-0.05152435611399293,-0.034422149604090985
SEMA3C,0.04050527594642623,0.08258842513526453,-0.023292018625545034,0.0264827093091562,0.04964824050919734,0.01428502236757073,0.07687692734486688
GNRH2,,,,,,-0.014520836882297916,
GAS6,0.03171688565702491,-0.036566388849923956,-0.02781720506909795,0.0989240638933262,0.09467399125151324,-0.016016393042244073,0.01706307311314167
MEPE,,-0.024217600822015024,-0.0339135621096347,-0.04702685652172394,-0.002657067362665992,-0.018516822002540508,0.024168599918116963
SERPINE1,-0.02483189902958631,-0.03765926975624473,0.09735997351332715,0.1388565595175367,-0.023209995076850863,0.004362768211358351,-0.0971984463694254
RSPO2,0.1531472758997967,0.18576276936912212,0.01061705530379246,-0.0650554186097175,-0.04291409755756688,-0.035661648753220684,-0.0023415378335821216
SHBG,-0.024252515198787898,-0.033416434842339304,0.07983171132581007,-0.017586231979360628,-0.015874760788632123,0.0013141825985558964,0.04435234373166853
LGALS3BP,0.043947776564443965,-0.09004848411390402,-0.04342844563282616,0.1777011481308481,-0.05888839349055884,-0.0774719669167997,-0.07780376247868939
LAMB1,-0.028162007658132527,0.09173940644421895,-0.022608734497812248,0.0420152238087045,-0.012962239032120305,-0.02887249908800456,0.0625626754725565
SPTBN2,0.021456543896237565,0.11734830832221159,0.027374527260570963,-0.09558652341446183,0.0555913674946188,-0.04414768536230881,0.01816330794179478
COL1A2,0.015917890452722006,0.026245006670060623,-0.020599346666433954,0.15419306641069136,0.0894633051224998,-0.03126072780138639,0.08384717497001706
DEFB1,,,,,,-0.028696913020532327,-0.03915220282863487
WNT11,,,0.033210516521904314,,0.05953617100508097,-0.017783612995462342,-0.04476190981982895
LGALS1,-0.026949660486396597,-0.03592664464079682,0.07996435786677367,0.14967873046991173,-0.058712082074310286,-0.03589363527124084,-0.13220908472414689
BCAN,-0.005133349187371988,0.03042136586022809,-0.08660412342637318,-0.0935033180115592,0.06524302224404994,0.01819164857034562,0.10266243543889453
ANOS1,-0.01449343523302261,-0.01701743415085601,-0.012700705985144892,0.042425328818146424,0.008557229898606408,0.08972389474900005,0.04208594265581141
EDA,0.09792957598998613,-0.019025354098036257,-0.01021535685066349,0.003164351267938239,0.005321900095453972,-0.013000233182085999,0.010513865765992062
FGF22,,-0.003945949668059392,,-0.03710870660994735,-0.03703092029526547,0.008405369858602118,0.11864433462918622
SHANK1,-0.025729636129930664,,-0.020561871027772394,-0.02878488187084496,-0.029238180630344515,-0.023889680203777325,-0.008169321989747439
RAET1G,,,,,,-0.016708480401195918,-0.05329151294597064
TGFB1,-0.015056284704860074,-0.004186259470033594,-0.026274332660126375,-0.00919953146365243,0.005369381655195343,-0.05207101048443961,-0.008671200476782768
MSTN,-0.04078205982715763,0.048544070713633584,-0.0070516434474036304,,-0.02989476616014232,-0.032314316907370355,-0.023840913145603878
WNT4,,0.058865212612762806,,0.01249850475558036,0.025340593424166353,0.008749168649353201,0.018461387976800834
TNFSF4,-0.00739371825197596,0.0089608517287353,0.04926261063260838,-0.029305643534467195,0.0067737360981363565,-0.0493047875073202,0.056154746924246664
NTN1,0.09616182246939055,-0.03085177004996075,-0.03217343338667385,0.017944948112035897,0.013558842227906383,-0.010689691958502966,0.028223857823576212
CXCL12,-0.02891349826949272,0.12913529130246043,-0.016806742768615435,-0.0018411854676329666,0.11001579344691612,0.0006559443076765385,-0.0018476215197304473
GNRH1,0.05275004302396434,-0.012191568428113541,0.012512402435507929,-0.02012694810213076,0.0548357803394876,0.0183449614308163,-0.03427588686426466
FGF8,,,,,0.018386380212086297,,
RIMS1,0.007115867093240502,0.08339274307662109,-0.0072591380217078725,-0.09083848911597024,0.009874216997880207,0.08119467038200154,-0.050894985194724275
FGF14,-0.046054843636075114,-0.004075027262276392,-0.019347845697626778,-0.07850463804794187,0.07717130147193278,0.0141854328712899,0.06216057722991678
IGF1,-0.048640616295358825,0.1327253355020217,-0.00029417754793581154,0.015881067030594397,0.03771542757924062,0.002385522409289306,0.020104848011896895
TNFSF10,-0.021655890894872475,0.026076629774640144,-0.03325604862437754,0.07417964095233563,0.049174867650735525,0.11314717971505181,-0.043100037190965265
GDF5,-0.02158751350788077,0.01402140170946149,,-0.02624165866057765,-0.012606815735380913,-0.013392125774233436,0.02786371003340409
CHAD,,,,,0.02282933690492483,,
RGMA,0.031763845264567284,-0.03698272218090418,-0.07628978700965919,-0.053432812995241816,-0.08800178816550316,0.0222861024163698,-0.030759292684506327
WNT16,0.05789520734859137,-0.038252363243950115,0.010886260755523599,-0.007634413666353116,0.13311847352827078,0.12339995906384944,0.03091523838161949
CX3CL1,0.03328783992105742,0.02363964499040044,0.05688782295340872,-0.09560225411774839,0.028109752365694095,0.03119774544551116,0.03124440054058167
FGF1,0.06219659399271026,0.04296635171972837,-0.07305484281333666,0.00719591097490952,0.005262593124071535,0.012061293307976952,0.007473492534190073
ALOX5AP,0.0673465683102972,-0.01531709248079283,0.0014246632807666873,0.08776288185675171,0.04856719598153282,0.013289183406546532,-0.01684547391121871
IL1RN,0.10230427897272484,-0.03786903590010534,0.12946015821743873,0.0406231332199507,-0.004927968254056445,0.015330959612376823,-0.04209162652384789
PCSK9,,,,,0.1519196210134722,,
NPW,,0.11485487883003095,0.02658535948665025,,-0.018680498406695882,0.035631495673038846,0.005168620215904722
CXCL9,-0.026228986532986845,0.030846983741845333,0.009476521314491884,0.12967743166390175,,-0.06348773260477028,0.042838076693955125
ANGPTL4,-0.013790763890740142,-0.05664567460100825,0.10100700434118175,-0.017412661415807384,-0.026420271666250536,-0.07084560113364184,-0.06619051514991053
UCN2,,,0.07732257533917897,,0.03454047344391819,,
OBP2A,,,,,,-0.015051817317956592,
COL4A3,,0.07650881102357569,-0.029972078084604233,,-0.02141427045385007,0.11743675788802402,-0.012140925087154444
NRG3,-0.007063586477193689,0.1864070749038146,-0.03523305044496127,-0.07102498657223169,-0.043859332687839155,0.006136478370010732,0.10439851064581507
IL23A,,0.011346172792435147,-0.01542016610863603,,,-0.02172849943605946,0.028313575646734077
COLQ,-0.035052693729828686,-0.032771665345539686,-0.005995085466973991,-0.03962654539510281,0.0324498928797152,0.016177517674719533,0.0019179409476008605
SCGB1A1,,,,,0.06377902945876869,,
TNFSF12,-0.01945441356409773,0.017811795175644456,0.013574642967134651,-0.018574069717700842,0.030932082515270017,-0.11691194745682029,-0.008376794942625845
DKK2,,0.044215316437320656,-0.009945692882304102,-0.032443892200790365,0.021148119814351024,-0.03366309823468503,0.012871981001055846
FYN,0.08049744257132255,-0.05613026109824457,-0.08333903739722436,0.125268514571139,0.016063643673566958,-0.025839940188965915,0.03273975148092416
ACE,0.062468531530437583,0.06513590382216707,-5.7224123393406054e-05,0.03789923726077838,0.07329135186285751,-0.055663930503694746,0.09911560368071569
IL18,0.0049414424258500105,-0.0004468781306379123,-0.02697291787115833,0.008204989644334719,0.03623187078200516,-0.03895800920740726,0.039924568801884254
PPBP,,,,,,,0.026557268303219497
CCL27,-0.02186750880385644,-0.01705899365226223,-0.02309144566212104,-0.022185129761101097,0.043467583694814724,-0.03864988524524254,0.08299486440197076
SERPING1,0.06378071744217446,-0.04184359880449455,-0.028637200329170616,0.11266197411884578,-0.05119726157545305,-0.06670713488823386,-0.12099131880628282
AZGP1,-0.012629598812197758,-0.040473865957960015,0.05534326879328682,0.041768984267447545,-0.0070850637458702605,0.032676431560813984,-0.03629116618840328
INHA,0.017128687762863713,-0.04073007671157574,0.04607595636209505,-0.030658642888046546,-0.02509569372699531,-0.029290182587536896,0.00742119607697946
SEMA3G,0.04117670819442694,0.055697596536823483,-0.01847777247507829,-0.02508516867935862,0.13676755950882163,-0.037175001695593936,0.03980768050480777
OXT,,,,,0.06615558458043298,,
COL6A1,0.06114705977823657,-0.044254903541448155,-0.05365237515717353,0.042510519735434064,0.01785742214317688,-0.06290322218552918,-0.013978086195022681
FGF17,,0.14148160386944966,0.029123369792913557,-0.0319649112297722,-0.02747297486787852,-0.014339765412391946,0.09037480174802469
TNFSF8,-0.0030975239723043365,-0.018522537426068197,-0.012502862521231218,,0.032178658523178576,0.023776514594325147,0.08435767198199202
FGF20,-0.03161091790280368,,0.06099223223708663,-0.03244390150806292,0.027311821393633782,-0.02468690311088943,0.035592032814550166
ICAM3,-0.009799895862472178,-0.040911818733052024,0.060217763108739844,-0.03264810208221747,0.026245578361733163,-0.06657641942624364,-0.0184898468505447
LAMA4,-0.0013580157143304051,0.02013379325226518,-0.010886654239862284,0.12601307429989053,0.0651959605891566,-0.04402894448162707,0.09852572919746933
INHBE,,0.05535166190666532,,,,,
DLL4,0.007512928887954709,-0.04068023972364506,-0.03904300077231704,-0.025281083038049993,0.05444249097761065,-0.011835834045382554,0.06403574634582054
SEMA3A,0.0711105246363105,0.08054391470127972,0.04368282992897059,-0.08168515471844583,-0.019729736766895038,-0.00847236861517219,0.0560608824528933
RLN2,,,-0.01261779809235093,-0.023466757835551605,-0.005001446343703945,-0.016549698093763287,0.05964373749307115
C5,0.002615802495128199,-0.027979828384118503,-0.013935464497591405,-0.006151869109469247,0.02423907447119993,-0.0219862256278429,-0.011643455201554647
COMP,,,,,,-0.02044428276743087,
EDN2,,0.11480766470160753,,,,,
C1QA,0.034347308480364096,0.04568649679544771,-0.038154352072975156,0.17383069496207157,0.10048783077842756,-0.01361770244118308,0.11332554668994466
UTS2B,-0.02013336474426743,-0.0199187058493046,-0.01261779801986023,,,-0.017633670634696078,
COL9A3,0.0367451858362295,0.035527362734824354,0.002541464896476444,-0.019871620761112083,0.026148848059172777,-0.033361257975476497,0.13058583776641117
DLK1,,,-0.021000941579851336,,,,-0.008336472537139024
HGF,0.041198773834268836,0.030753830212422516,0.0357196929298282,0.13341325165186674,0.07738566512521781,0.07639080334497389,0.03514603320114407
P4HB,-0.008621348280125299,-0.09350132739316704,0.008757812587659605,0.10147429636219836,-0.018903435967762047,0.013467642255985438,-0.012792871903333336
ADCYAP1,0.1242995633001962,,0.020633742705086187,0.01352797899473936,0.03030498956439057,0.008874349523033169,0.01672555108964507
GREM1,0.024972438993573893,0.008553637442513794,-0.010905733247422745,0.01259760557632734,-0.0014780901187121554,0.01325052013666253,0.006887549259406872
EGF,0.029786376406855636,-0.049007751387080384,0.009792285294765495,0.03472212169628186,0.04568288362473842,0.01054966270941539,0.03265387180185801
VEGFB,-0.09341656761839878,-0.06630801034990189,0.02307616347734864,-0.006004826821767425,-0.01912192641095676,-0.04729050500765977,1.200580009985449e-05
FARP2,-0.023063096808455454,0.04168547294673023,0.024400070024611243,-0.028723405830412316,0.054525151202005386,0.07372273275139411,0.08881722768122072
BMP3,,,,-0.01988637395606968,,,
IHH,,,,,0.022952457377467875,,
LAMA2,-0.02128169938175199,0.03236855670300069,-0.024908259647673958,0.05477765554446552,0.034049881822754806,-0.005482595461314009,0.04381014822185922
SERPINC1,,,,,-0.0036624392178284163,,
NRG1,,0.07272372577923349,-0.022066550020518688,-0.04611035319986416,-0.025238740441712804,0.03417282491942837,0.02616424006726349
SPINK1,,-0.01932321954010717,0.1355802097448939,,-0.03545646442364875,0.03204994320155905,0.007603228557430199
EFEMP2,0.01835493972772781,-0.019081049847957315,-0.03635434330359952,0.06325452000796503,0.024280712802346328,0.0031263282058788993,-0.019330882962654512
SELPLG,0.00177702387564681,-0.01937026260654623,-0.042652415723136404,0.0036993273877886025,0.022724709884743392,-0.013687375208732868,0.05685692073963138
GDF6,,-0.023357756983907903,-0.01413510545125395,,0.020112859193263926,,
HLA-E,0.029343657684609746,0.039209538065226555,-0.021613770546318748,0.16296476358192474,0.07959050672294724,-0.06208439755781492,0.04133791863188133
PTN,-0.0034167076337995564,-0.02633705491995717,-0.06009930961980379,0.13369491861875168,0.01845834178204226,0.0480989607731634,0.05045347797955629
CD274,0.04859728854868534,-0.03926711155206465,-0.016284213163494227,-0.03323007538601459,-0.023718787747190048,-0.01834044004679393,0.03295284637278531
CD14,0.04264429366089093,-0.05887415844403594,-0.017607743465543196,0.16550249350431004,0.08366656745309416,-0.031721894740586856,0.01429711545413558
SFTPD,,-0.025322895133463467,,,0.020863099004756303,-0.0076071101141258635,0.07128425436700807
SLIT1,0.05724615236133381,0.014454376860005357,-0.04210728466789119,-0.0783344882449309,0.07589977808350092,0.03246659194284111,0.04128419652714112
CNTF,-0.025968412974985547,,-0.009945691859884555,0.13669220444050675,-0.02956819447732095,,
BST1,-0.01833068807971102,0.03609173342478872,-0.0014104098381073754,0.09605225405684877,-0.010418547918929568,0.014879143616012563,0.04745406503957942
AGTRAP,0.006006565558876908,-0.0008015792828701578,-0.005568786127749889,0.09799785847091426,-0.020238875304967274,0.034787780979569985,-0.050835694093658915
LAMC1,0.06652266697485026,0.012386319344453538,0.029252828925512068,-0.0200448511169605,0.08441274594093545,-0.07449878632237027,0.05483812440962228
COL6A3,0.02401320710709436,0.02029945904579533,-0.017455940917980806,0.061102984645658324,0.07128711378657492,-0.03638576402358737,0.0606266191339067
FN1,0.03464213332502523,-0.0162293201529834,0.02447227082038126,0.10936106718209804,0.02382193077416398,-0.05154084566861792,0.016468660813174236
MIF,-0.02595972465913497,-0.06790128384404899,0.05369678037929334,0.09331080898164745,-0.06937551343555345,0.009320724211132884,-0.08489304654181767
JAG1,0.02454568765704186,-0.00810783893836704,0.02937232764410872,0.03220078555271561,0.033837263716460245,-0.01955147038686844,-0.025878382769797054
NID2,-0.025586834765295115,0.10108479507265819,-0.03845001184670248,0.04265580351025588,0.07141746793269195,-0.0785719120220732,0.09251575044698221
EFNB1,0.12709956904640457,0.04677798269250199,0.01745592625961779,0.01709094925447029,0.002484639496919684,0.0025631183074763995,0.05152928255272164
COL4A2,0.03169838320941337,0.05570128136235674,-0.03285630794375807,0.09778835780434682,0.09206968154392366,-0.0661173509653192,0.10866846787026187
SPP1,0.03616138154674947,-0.14192664533585725,0.08694076251599529,0.12245005951631789,-0.010573047490616418,0.018679439195351817,-0.032061083215215405
PODXL2,-0.05735850800941075,0.027251916293450505,-0.02935629264133958,-0.06154993369153212,0.07262360400783933,0.04613621720493144,0.04598722161831395
FGF9,-0.023741597888164087,0.16948428695923787,-0.0040346857024414285,-0.0629556268479361,0.03159225042963034,-0.023424013061491535,0.015770279799105388
ITIH2,0.024596755763035768,-0.018522557145775137,-0.013287828268796077,-0.006293779703950323,0.05875596641013996,-0.017334175635723773,0.008114788219427982
ADAM10,0.052037245696871584,0.034877132287551814,-0.017102848746804514,0.02637712050905604,0.0019293879761253636,0.032636082850456126,0.03099297010269823
CFH,0.009855183020846607,-0.011015224263762169,-0.02936904899511003,-0.003206359385764796,0.08850994216129611,-0.01446000788568278,0.03527453780655762
COL4A5,-0.00545441761047172,-0.010111443379632594,-0.01785491526552566,-0.025521527075126334,0.08157872982960679,-0.034574310364686126,0.0363026095095987
LTBP3,0.0003936876364071544,-0.0863900864618069,-0.009574245112097188,-0.023088502255501273,-0.06743291731638772,-0.00817746116367168,0.01818631188948692
GNB3,0.013935067922890756,-0.024543694167737468,0.06420467313760382,0.0004408312590134369,-0.01577878179385359,0.014567203340998229,-0.05420133515089195
COL6A2,0.03416245164102407,0.012601239876903807,0.005119857986749329,0.07070923096518995,0.05140881098078033,-0.0646875199388447,0.09588859236686408
GDF9,-0.025488854032158212,-0.0052692418686622975,0.00605210003595969,,0.05975120129896113,0.015460871744104763,-0.05236389448481706
NCAM1,0.01969112051905429,0.010022184292774365,-0.07315741810509566,-0.012176121574478217,0.025178402095514304,0.0530448691556929,0.0557330303855776
APOC2,0.004759985890847993,0.010391807651556386,-0.028923664027337082,0.1533877897859281,0.06802828980118232,-0.05579756278102039,0.04325737281616831
BST2,-0.013972485867727962,-0.017346120498619114,0.00246443540301779,0.12507713825052488,-0.009577318104781674,-0.029537657043480724,-0.03683545120118361
COL5A1,-0.04233578997140159,-0.025748382485921595,0.02629987939004733,0.016949430844471314,0.05160138848006186,-0.01591237165825965,-0.01505141826938015
CALM3,0.005835206354031927,0.08673181856305756,-0.06975780470573521,-0.11995981914081967,0.0703575959470971,0.0014616020013417863,0.02748124195171884
THBS2,-0.09462202625004687,-0.024645999500127986,-0.005719122475637003,0.06856202740897367,0.008121536835371153,0.048893675458822984,0.05800395964457072
SERPINE2,-0.0197307713895843,0.04879628561316372,0.034518640769481794,-0.029015395457124435,0.06378840140860545,0.034112107090027446,0.05985360785298889
EFNB2,0.023063690915424408,-0.022676283551998012,-0.01939755909767281,0.024648503725079082,-0.018941071471359244,0.015877656208756596,-0.07270410203879334
PROK1,,,0.023042358433917148,,0.0003952916486652177,,0.015486238855348252
MMP9,0.11849437564285803,-0.02449813151231896,-0.05383230104266438,0.052970459004222877,0.040618227182199186,-0.05676026843395652,0.0562828976307054
DMP1,,,,,,,0.03241190691691963
NPPA,-0.0488919889636008,-0.03054102412124341,-0.04585905155353892,-0.018382513457846868,0.06714016610937144,0.07221522897828371,0.07146155175062525
APOB,,,,,,-0.013592918227856353,-0.04095712522556538
C4B,,-0.026904304806121698,0.04992013230033681,,0.0084298462004815,-0.015051821526625268,
NTNG2,0.020833937418527085,0.05043187697276604,0.01772313135086553,0.016640332624535403,0.055039630201522985,0.15111365037903735,0.1338909874117763
LAMA1,-0.02599487672044761,0.042642361556318155,-0.03135179868222533,-0.022543518877089618,0.03489642643632689,-0.04267875729881285,-0.006603596177077642
UCN,0.03180976981484375,-0.023150299324232165,0.023303395978711974,0.0044681381338499086,-0.0065082067216288885,-0.0502277891845081,0.06349610325536967
ARTN,,0.04679097832067204,-0.01687926303040494,-0.02388034517503007,0.07286115152687749,0.002889379784289841,0.04313256619344722
PDGFD,-0.0060825341111369665,-0.005067282971971125,-0.0021163709504126056,0.02437801111533348,0.02134657829140942,0.004450923686635273,0.03835763649441154
EDN1,0.06298022494910815,0.05982005873686263,-0.005132741470057677,0.04285386549047454,0.05447396875757315,-0.011935276899264515,0.10326002771907561
ARPC5,-0.06116520310854172,-0.0423685248415702,0.013380818163476112,0.12787310687188042,0.05781229958695364,-0.07465358998290114,0.02861990776063501
GSTO1,0.080625600973251,0.049137325068728165,0.028970640523060306,0.05938662358827699,0.012272435251965462,-0.10231221085459673,-0.004298446890302739
PROK2,,,,,,-0.012393578728646205,
SYK,-0.014957509929259363,-0.026532646192697976,-0.04004684278897658,0.08148014446828572,0.03483014198578961,-0.007086460519520851,0.06317694222225724
CD40LG,,,,,,-0.014699821706999742,
