,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,0.07490454285375696,0.07066128961781042,-0.024663179011730717,0.06976628083611425,-0.07594445631173202,0.028858397808537127,0.019595705045005542,0.04344706020255503,-0.11518663539212536,0.031865128474145715,-0.01738707917362909,0.07302371603659483,0.0048506508409435645,0.014075691031431718,0.0009465128702678386,-0.09400590112714022,0.026442818600663033,0.00047093521737721,0.02835662115289728,0.05672595405254899
XCL1,-0.02093644961924994,,0.028758892552965227,,,0.004708756595343329,-0.016975013348825146,,,0.07155550834437241,-0.025628663185561444,-0.04651819851581718,,,,,,,,-0.010371735615110907
CD58,0.05018789875794095,-0.04664855761049416,-0.05126654409232608,0.0023733647651749206,0.08386148948160874,0.04874590099962742,0.022492420949248533,0.058510215386257516,0.12299728645252753,0.010223773102761551,0.028851989712078727,0.06526359973653775,0.04591731772100028,0.09488557777565308,0.013264211245142692,0.08329078021011432,-0.035947563347091066,-0.04792104714404077,0.02231081296855831,0.0054599160501920645
TNFSF14,-0.03424866013675276,0.035618852514745385,-0.017058794684605638,0.059213963712193896,0.136061993940623,0.014449155330627057,-0.00044523394404123387,,0.01306366440714216,0.030822733471874916,0.018312011509045344,,,,0.04435242422633637,-0.009301720441233185,-0.03604067619284008,0.008396442690186915,-0.01110839646034452,-0.032159698564548034
CNTN4,,0.027032995519474357,0.011234594189744238,-0.013647102652099674,0.12897260239386762,0.050148765056554606,-0.03997858235461271,0.02301270022194586,-0.06553687561821463,-0.022218493157087574,0.040141451112019916,,-0.04593678990698749,,0.044158040147467166,0.06697315099282664,0.013443089071047777,0.027326436569905098,0.02513460268680665,-0.004648615976577663
NTF4,,,,,,-0.003456284332457361,,,,,,,,,,,,,,
INSL3,,,0.052528628836046025,,,-0.013621138759983534,,,,0.004521188199918835,,,,,-0.04567860583794602,0.09391209118310577,,-0.039745311014497686,-0.01145389143115023,
BTLA,,,,,,-0.02162088673688855,-0.01769701651265206,,,,,,,,,,,,-0.02173158023772059,
MFNG,0.010782057445887904,-0.0033098100762044788,-0.058845850919507205,-0.03506415259780526,0.03845365399931941,0.035031704835812826,0.01463875765940883,0.06087041173296155,0.08370500501629052,-0.018374765402281692,0.07487118752475623,-0.010809847289092154,0.046001944527630546,-0.017006149249453432,0.02242425760853807,0.06450249396115444,-0.03300276168456353,-0.03942795869410085,0.03944452602953607,0.0318936016874099
ICAM1,0.005806454204499347,0.08360518320718037,-0.01866219925576619,-0.025621151651488736,-0.051071620793004195,-0.04096429572786908,0.04928590973877209,0.03007517842370025,0.09545897488423448,0.04096136090559032,0.024681000416086993,0.048069771076846346,-0.008107613045197358,-0.016912560340223076,-0.0020798381694410385,-0.006756311945981163,-0.03222982870514142,0.041585359452593555,-0.011546032352974472,-0.09776457015799626
PROS1,-0.004408639059266818,0.0005840804568853042,-0.040815076661599184,0.027071182542601366,0.04427189207123559,0.04037059683037412,-0.021677710277193927,0.0551744787347661,0.1357937073968299,0.04301320146332906,0.023072149045678548,0.018542239854700045,-0.015495299976325415,0.11560228499391302,-0.052944976223669844,0.04007310947023021,-0.018068997161182727,-0.1211349357527499,-0.04696890950751777,0.010961793425985123
CLCF1,0.032841054060158345,9.450124950990217e-05,0.03753492651249074,-0.04279205602390734,-0.01856971429863566,0.04149870411415757,0.008869481348012671,0.027705327948553817,-0.0047914766101737815,0.05677335524019828,0.056053492947798114,0.04231690726582551,0.007355451712648305,0.028382690092199455,0.04692752355698674,0.06754348049144829,4.2794485398686744e-05,-0.011231688608216016,0.008190589166378234,1.7181988800016218e-05
PSAP,-0.05913056399910148,0.013531603964042625,-0.010502610812234886,0.03844253332472354,0.05981314920622197,0.0035946657268770025,-0.025258742888312195,-0.13106192081640017,-0.07622821896760622,-0.042256201448438904,0.03262487974236699,-0.016220792583875362,-0.029243515824553444,0.02013753514758272,0.034983557760728264,-0.0734690289004615,0.012671279302746648,-0.11067538389164619,0.0029295573569001884,-0.0665908209412516
EFEMP1,-0.025103726935346186,0.008439465668997604,0.03693498509447657,0.037910157523446016,0.05247528839026211,0.09666908820245748,0.042955550687672144,-0.016499169137336404,0.06843456046605309,0.0274853107847998,0.005519851501844197,0.01790761598942051,0.07611079841226553,-0.05371259843982467,0.027275327074596154,0.04052052798501243,-0.008378239874755573,-0.04485675285122867,-0.03272327521014145,-0.029715519852245163
C1QTNF1,0.032017656807588925,0.05746389143117226,-0.0014965308506975777,0.050840746699071994,-0.03672608234120796,0.007066215305026242,-0.0174858126191294,0.03232654600731588,0.08531459925206908,0.019698303143940766,-0.0118713588759287,-0.020241072840448883,0.05996196689014149,-0.007673226144849035,0.048682301757383695,-0.09540664289979725,-0.011143118868635424,-0.0554333409672733,-0.018661921543449488,-0.024872258607436994
ALB,-0.03151933510262226,-0.032254144084976476,-0.04035521181617155,-0.02299765063288464,,0.02586611130088293,0.004439740153628434,-0.017188791928113425,-0.03095923896838705,-0.023088627464724207,0.001816164656736663,-0.023614747927280907,0.03312733927693138,0.004467184949427905,-0.019192405988375575,0.016546383475584493,0.03281341767528621,0.028507035833939424,-0.0058462400916982375,-0.035956057068340735
CCL13,,,,,,,,,,,,0.158068147052589,,,-0.030489965994077408,,,-0.008794596759419468,,
EFNA3,0.07498778382610362,0.02538619609375707,0.0007337008021077984,0.012094978298239733,-0.03220269452632949,-0.04019235333511717,0.03492431277733769,-0.02598701611529618,-0.08863002831086027,-0.041955093347970124,0.03139960848415629,0.012592970734383778,0.026585039206759264,0.0780462595131536,0.028612112728760887,0.07189038549508284,0.018239893689126964,-0.031757630132898215,-0.025593041900518983,-0.03574085112433377
DRAXIN,-0.010311929641290742,-0.049747898628434414,0.015707248480534966,-0.04460318848017362,0.007857947380667996,0.09819774835266952,0.02351311351428534,0.11998807233269787,0.0981964297172224,0.038049625863174924,0.0768414855134769,-0.036993511040379096,0.07367456489140427,0.10413715329029025,0.04522362584858433,-0.05356547840069017,-0.010890699283637964,0.03232524993381315,0.06141780022994882,0.058336534481084994
RAET1L,,,-0.020334134095961045,,,,,,,,,,,,,0.043126722159009166,,-0.016984783232041986,,
NPTX2,0.06810736229634863,-0.0015222126340754998,0.027708418033572223,0.004814985187163138,0.06860904447699513,0.020443264997140238,0.02519411724441298,-0.08203574435814369,-0.13885926798132883,-0.04353642261033573,0.014410194609347842,0.014705856700497134,0.06115498089083776,,0.09258154516389329,0.08202020322514442,-0.014439810625085413,-0.05252972750194285,0.05306796764784692,-0.023882026803431797
FGF11,-0.01733104556989904,0.03583684672564376,-0.007980745900179309,0.04404023480702394,-0.025949045227551377,0.004318333993230371,0.03523097971378927,0.038988829009519145,0.1959980989230759,0.04671333675004946,0.06939009454032356,0.05082857754654956,0.0803997004718072,0.10808551239318942,0.02711233405605988,0.011023223856271039,0.0708696443521815,0.008414878447898816,0.061279559910958285,-0.04969502741800222
CD59,-0.0551748886015427,-0.08534104905386564,-0.009644266156512366,-0.027888504345417443,0.09411411186646383,0.010484471005035743,-0.035148311713192354,-0.11636784786124335,-0.08927424084238467,0.03186190621963826,0.026958508683396356,-0.03705106969370699,-0.03810922598397115,-0.035830362362229175,0.0473959003583953,-0.02518389375051102,-0.003770828582573812,-0.11304322718169778,0.02125248252910012,0.041963873389658325
COL9A2,0.027919849154977274,-0.014733570693288026,-0.0015977314886985964,0.057097059321883324,0.05930418627424982,0.026871988391275744,-0.007967706349496523,0.09848337820291742,0.031211923754020737,-0.036148543373102526,0.06102049626879671,0.03296295540151134,0.08059888205698205,0.10429717326133846,0.02611604208833115,0.09808975411338185,0.03345426163134925,-0.0137684251823591,0.07899990118569859,0.14988361741994252
DLL3,-0.08842706484947387,-0.058418989629956966,-0.0008510948770093835,-0.028463170450851134,0.06421622110606454,0.02576985013854867,-0.0183477945463581,0.05211593033297886,0.07543488695767381,0.0124080930275474,0.06271551162659184,-0.030260401694049782,0.0376977635578058,0.03157688506745396,-0.009460544732779961,0.182501033167338,-0.06618637667682281,0.050376987889145276,0.10377709523147473,-0.009601905625304585
FGF5,,,,,,,,,0.007176879250443498,,-0.018790987770437508,0.04909219358896539,,,,,,,0.05345670007249082,0.06111340957427697
LIN7C,-0.04038931930087631,0.0741719314265882,-0.014954992967559724,0.02409779510612871,0.05182628954226685,-0.011332395098595389,0.024274403089290505,0.02295044943676738,0.07418960006908491,0.006659459209015891,-0.045053471410593876,0.0678386947843842,0.07516357952484636,0.08861021852988647,-0.024044724452327262,0.023729215129132557,0.026322606434656403,0.05191198046772016,0.014606576793530269,-0.02601529218714098
GDF7,-0.021686071209879438,-0.022788155196231688,-0.010869019064148997,-0.014644312257515906,,-0.024304088249949143,,0.09484049661099182,-0.006356426636485795,-0.005577245103067439,-0.03454075827149139,,,,,0.02027803349515653,-0.008982243186723539,0.06196358376862318,0.01688359126073637,-0.038821042235627476
PSPN,0.031679435940072984,0.04282170356531151,0.03742509232613334,0.04010915069317105,0.030380671821372742,0.12787640966327435,-0.039242639582665155,0.03314599838379618,-0.02920767847777242,0.014566912522129145,-0.030965288795144034,0.01821499133807065,0.011637554315417409,-0.01837852538349587,4.368229264142179e-05,0.09452808065662083,0.003157797756477411,0.035134773398594075,0.055167729898921734,0.007816450791416666
ANGPT1,-0.03192887667923572,-0.014612283854204473,-0.01565139558486911,-0.0454656398038852,0.04843967290351531,-0.03239165558465962,0.01780961215919573,-0.004791879501256828,0.06627765045593217,-0.001934378970610324,0.005586411827427332,-0.03483107963512285,0.018875029282288142,0.05134417649163089,0.03385409260512439,0.0444123169410469,-0.036175629660676105,-0.002886244472265566,0.028850864052276323,-0.04348934000352315
PNOC,0.029264021301341713,0.037006455157325716,-0.049792928137427264,-0.030645981549145655,0.08294211117850987,-0.018407772620501084,-0.07219195441498441,-0.042274013042208146,-0.09732957635747552,-0.09445201187028328,-0.014182144784780486,-0.023614747927280907,-0.046699502019974935,,,-0.00019203071698720573,,-0.038305557239108175,0.020410239158818982,-0.07539956073741547
L1CAM,0.08572607576480426,-0.020150558656319636,-0.0259138172510395,-0.008727715947820871,0.059770026036105046,0.015960188085093634,0.03856225845378635,0.008222045999855192,-0.09599848661837347,-0.0017245246750403147,-0.009684239559596474,0.04294032805757461,-0.07900907835917025,-0.051529746657421424,0.021033160877630692,-0.12121289534815767,0.02934365824225667,-0.019119571113498112,0.015960821910300137,-0.03611905202218537
APOA1,-0.004333363309645186,-0.04895347150722766,0.037000439651730645,0.013130489242865657,0.04608616184016878,-0.02121267309924218,0.003378680136488048,0.016105321818760236,-0.029429526168656003,-0.01737773782494033,-0.050079953220784915,-0.0010545983737537223,0.009015474496079845,0.035752731743625275,0.1275509616704925,0.055602631097779465,-0.03740618519443561,0.05169089681678489,0.05365337749960954,-0.010123748955112314
PSEN1,-0.013841642201119985,0.041589734342540534,0.010182170784109146,0.020540423868846927,0.03846600444482466,-0.03702372659863434,-0.006067444211095146,0.04304045698528743,0.029703888221985407,-0.039452909162713996,0.06101303012963306,-0.030652057839626858,0.05035008538355406,-0.04425199663357048,-0.044758014154611274,-0.007232361825346502,0.024550854020518972,-0.05570656833780125,0.026785003552248422,-0.008568823076931058
CALM2,-0.013973752167734551,-0.09313500844410301,-0.03765884663245546,-0.013757797186631431,0.052926800256053355,-0.03714055024914566,0.025461722003892854,-0.08036267526673667,-0.15427754008967073,-0.0719759710804886,-0.022150737569814397,-0.005925397143652149,-0.06173885011935442,-0.20257138322133844,0.10137204126853241,0.09806678136991803,-0.06282019757489715,0.03469724467962751,-0.015750538503814943,0.008017773527844673
CLEC2B,-0.0793980738147741,0.05698189566804121,-0.012808141984625054,-0.018350416705843992,-0.12721270576046365,0.01682279659333632,0.0009835250132925167,0.045526667123459735,0.11135609339946799,0.014428405159254289,0.058010078768668934,-0.014761961687143051,0.02958000296065782,-0.05927436912860351,-0.028793061908838773,-0.04148803821684729,0.0723581580689119,-0.013422147562738218,0.07214304343529424,0.09263369236166172
NTNG1,0.01936493366279818,-0.04603930165321579,-0.023092851534376374,-0.02193755253925969,,-0.004693710486834523,0.02930181554340218,0.013925843735465635,0.05160017551481992,-0.011693578710390125,-0.04348171038622534,0.0015107401729079221,-0.03696183383953723,-0.02919338015004618,0.06358079816028712,0.1154635221013096,-0.02413313194396972,0.02734780821780288,0.01763866307568063,0.05088163268202373
LRIG1,0.043056521891039916,-0.09258101882846657,0.0007942105495858002,-0.013720769508400697,0.148036355929399,0.02745709470908031,0.021874972107277513,-0.009301112053759124,0.11753817087554218,0.019266507894192066,0.07992831724759515,0.013587426900543412,0.030735447472427808,-0.025426001813677546,-0.014471502634352458,0.18937001772277517,0.038703033198629014,0.012399355644167127,0.019542403920686933,-0.044824020826583565
CPAMD8,-0.019081881553679948,,0.013910353044259763,,,0.05807294385109035,-0.021552547040037128,-0.03419748335221938,-0.02230165561257857,0.023007209719393452,-0.042390023922289646,,-0.02702742453023387,-0.01284565782696939,,-0.027177648558686856,0.03065643397848768,,0.135628624761235,-0.027527028568121434
GHRL,0.03092811955747805,,0.09043624621826307,-0.018574728560100975,,-0.008794310927016855,-0.026031420595590885,-0.018273055545364212,-0.004665835335003309,-0.041131216272117486,-0.020957324281922794,,-0.006379371979476931,-0.02529882859993898,,,0.01780510248571376,-0.03495020645194757,0.026419257697599813,-0.02426536210274362
NPY,-0.010726010600528331,0.06718417634530921,0.026911672079722917,-0.026361048930452463,-0.021928467665362862,0.01834114779614954,-0.04569758055441479,-0.048261235523224484,-0.07920139554752058,-0.011495907634456905,0.09466785028792732,,0.008894810163813376,,0.008485153866436028,-0.010334777369979148,0.016897205128502856,0.0033772957952857043,0.08209009346408072,0.03277225196798573
MMP2,0.008799968027324823,-0.04308039601744166,-0.038442762126359574,0.010436212767032065,0.08359108967667166,-0.037343248748031126,0.024082398024478518,0.07751459907893382,0.17579617469377803,-0.002256270791200171,0.03004921625346569,-0.019789110765168667,0.019189944808698747,-0.031149628300247787,0.021720321753838968,0.014050670717855962,-0.04074606736814791,-0.012324649490668308,0.026332835863376088,-0.023027880826876325
LHB,,,,,,-0.014031792328770115,,,,,,,,,,,,,,
PPY,,,-0.014336505957775355,,,0.012178198920278506,,,,-0.0009446918129079117,,-0.02184258879634436,,,0.026045982674070385,-0.03906415222506075,,0.023425145696001792,0.08789693498947666,0.06991745248337952
ALKAL2,-0.028575274646776883,0.0485745998499862,-0.009855661531958448,-0.01175445991445525,,-0.013827932272071975,,0.035153362210330066,0.1169159106580934,0.0024583459723109564,0.0004940677543067497,-0.040236012164934096,0.008846621092716899,,0.0008216227968549704,-0.052488184999363516,-0.04783534687827432,0.06016210352028852,0.007156812642294743,-0.012499824240186553
CSF1,0.024660855515217833,0.08035028674101435,0.011333721168531425,-0.012620125852777034,0.06460839816924673,0.023743207026734717,0.05485901996304403,0.06695918460721324,0.06664240987700257,0.0021910286008247795,-0.05983558227542863,0.07752321655496787,0.055274541788714146,0.03162193586097124,0.06703830721672083,-0.0034298954661173514,-0.012219317715320302,8.429376758995168e-05,0.06043789660236785,0.007129735310540148
SEMA4C,-0.019637127692859788,0.08571192084749661,0.07548037880749055,0.0006402959552275228,0.1003718376311608,-0.014798094478536129,-0.013187925316314965,0.02657514277857129,0.041647504463054985,0.03332601363743423,0.09233882648838095,0.01538995580288012,0.027005175598292224,-0.019995301764020156,0.05121057663620568,-0.020017798979594728,-0.03988548858349918,-0.08779236624133417,0.04576515404144032,0.10816899758024447
BMP8A,,,,,,,,,,,,,,,,,,,0.09032558423218412,
ICAM2,0.08580056770703069,0.004785243740676494,0.05192530271867343,0.01142519960064113,0.09191171063293557,0.04702243495934171,0.01925253805604145,0.003641079506156681,0.05570463450651094,0.020081150385533795,0.01797305421725096,0.01811883257872832,0.03956565893679112,-0.016533749852306472,0.07195011575022281,0.11376909340972682,0.08657295685424693,0.02322794680734961,0.02493212143138473,0.006954275142344633
SYTL3,-0.013404094187053251,-0.055671928116652614,-0.08153306338648718,-0.008275380798386618,-0.036141176654705794,0.0033665877239240746,0.029586740267336504,0.007049438204309583,0.04839081698714283,0.05718201072103189,-0.03147509512454343,-0.04852027081136431,0.0710063367548337,-0.016208492509573853,-0.02736613656905744,0.06908430502599194,0.16206564327926914,0.00774849523183632,0.06580487566115623,0.0008905967478097785
IL1A,-0.022172839686784202,-0.020681977880632713,0.025680579878378698,0.03568888739101226,-0.030670289503434978,0.021376503394044857,0.008032252095999318,0.10855022904785551,0.08635652667530938,0.048044175863613925,0.05047598620385881,,0.030815188899139166,-0.055532194468153884,0.012046927894213235,-0.0017781515677249926,-0.052433316856145336,-0.030004221726307703,0.0008071675007796927,0.04803098790647068
HLA-G,,-0.03604123424944393,-0.008861950545873014,,,-0.0148202880167897,,-0.013261448872297516,,,,,,-0.032976000760266626,0.08938944183955778,0.07604070548079592,,-0.011057721185294501,,
PGF,0.05753594235255448,0.06817156853940687,-0.005953641745079312,0.08948533466594737,-0.01126287968680697,0.047462709828904964,0.03256849970094956,0.051513465307258956,0.09729024716671655,0.06331717393925233,0.114280389944673,0.03434578525842897,0.020863403775355022,0.03281099360028765,0.05730281714696987,0.10490266250879314,0.011364064151208103,-0.01673437520029296,0.012181682702406674,0.023948003801582473
LGALS8,0.0329795447060815,-0.023298186583853804,-0.014591512736927353,-0.028235049798183753,0.10701403812327206,0.005858163097853852,-0.01891277053466623,-0.009823400751879468,0.0455908965046287,0.06666984032272813,0.02628072822371926,0.0005260786142253944,-0.017888692570137563,-0.016013063561883204,0.052131845378076615,-0.005455463748055806,-0.03568520420333506,0.025360606156230696,-0.049185587474836735,-0.0022935960581798296
DKK3,0.012956609306480434,-0.07089770379002931,-0.005688342389298457,-0.0030075525401796507,0.08490073812486816,0.011833872336115065,-0.019034860234364296,-0.11691854654996184,-0.11119862245286946,-0.0775863210429605,-0.0016155091284644027,0.04894148272416074,-0.0830255948840881,-0.09511983058235626,-0.00916460636336832,0.11561307913688865,0.002346642739337955,-0.06700508849252744,0.0462487132589815,-0.039350141944112745
COL16A1,0.06785225629617936,-0.0998490840282504,1.3941013782263261e-05,-0.00037569099926775527,0.16634616037306332,0.05754480957417613,0.047449067291067855,0.046005951837756,0.04470713840765327,-0.002301091036163124,0.03719666020630639,0.06618336394148429,0.10287790512466634,0.060315615656653186,0.04413148939631597,0.10456059552468501,0.05249405929434596,0.011281578167245048,0.07927515417744732,-0.0055499254642371425
TPH1,-0.03554854708063011,-0.030349652643135685,0.007907548712639658,,0.034894299425658644,-0.016213667627258316,-0.021156618848998374,-0.014052354397002604,-0.02651104197610951,0.03255515982601958,,,-0.0158682234365716,-0.03160432789677424,-0.014661938325445847,0.04316351258363382,0.00022068450838600543,0.03009128796873239,0.005505014737647788,-0.01729077594251199
TNC,0.01960607072141771,0.004642942942574796,-0.024342898021334734,-0.014375155791820578,-0.024440292684086568,0.04292298284104985,0.021719734266774378,0.08419418634414257,0.182938426678788,0.09229236402762891,0.012645367314574772,0.02597823428338211,0.051249053871891145,-0.012717364839389044,-0.02781424954138799,-0.14823982338568928,0.003691987727476708,-0.07527747959838908,-0.025349247851635517,0.016533485733082418
TNFSF9,0.031076192352433838,0.031386436805627305,-0.04085337371732921,-0.0030937573647177026,-0.036264547444358336,0.07037481126730896,-0.012020888462511732,0.09268675592207118,-0.033507041325835416,0.046871515410221644,-0.033531628400761,-0.01245261431371478,-0.048189787621135606,-0.032067219187148784,0.01575668837185766,-0.011264813772840455,0.09220963443080032,-0.0417392962721016,-0.024157687983407936,0.05321398270353479
C4A,,,,-0.011583493369911506,,-0.016635504038602766,,,,0.00731718091499626,-0.02261359031602917,-0.025902539101744487,-0.02496766352025377,,-0.03394496215786198,,-0.022216510404002597,-0.03265138659712862,-0.02183553356671423,
CNTN2,-0.06497722490209588,-0.017927393564380643,-0.041853651618132114,-0.041458758401607364,0.11738730326274766,-0.03342623980454631,-0.022476604845556095,0.03960700379398488,-0.017063917223539914,0.0392033133567339,0.06867320128083808,0.04153462828913616,0.05046770866107782,-0.018566930860321407,0.030177537897082482,0.13423466138710266,-0.029707848712047465,-0.008284186273503056,0.0007667173757428034,0.006161030018484425
F7,,,-0.022413209079998855,,,,,-0.012204509893175508,0.04777754825049716,,,0.008862497164015383,,,0.034067594807911744,,,-0.032310621065923216,,-0.0021209332585605156
LUM,0.09165909517493191,-0.011380326770022271,0.028071959641937497,0.002340861755004691,0.005812126029115113,-0.04773362069659191,-0.026931111422699654,0.05343983609926962,0.15338398497810407,-0.01926503987345467,0.001289741415004645,0.00755328098381425,0.054953531222965174,0.019944179951713756,0.026615333792431917,0.11244375408377413,-0.020973510419472742,-0.028549783847655053,0.0313331930771432,-0.07847258337766481
IZUMO1,0.03388765397192042,,,,,,,,,,,,,,,,,,,
BTC,,,0.049448606267545436,-0.0003449322955862362,,0.01742812858817153,-0.018430213655602157,,,,-0.027559782806302162,,,-0.06581768865652388,-0.016599248100638217,0.024632489194760788,-0.031695848962892174,-0.03126761162982058,-0.05959578840064418,-0.01200236532340424
APOC1,-0.11244065660403843,-0.0614959730100346,-0.08777107102944862,0.009880230114762703,0.06485657373456215,0.04665547511043842,-0.0532918830451126,0.018311128690298842,0.1389240524124881,0.04008903979688383,-0.012102912346912693,-0.059996690778423,-0.003507840625887167,0.03664070482466225,0.02167196300851587,0.023457236237257723,0.05077739697232194,-0.017028595733322962,0.02482509507279371,0.039697554793219424
PKM,0.053045948534382756,0.08524885461830799,0.03555191427894698,0.026111111259274854,-0.018012335180978594,-0.023127221018959428,0.002366836893299108,-0.02668792364316663,0.0701801683028748,0.01952375226245937,0.012987275247904374,0.007354865555841335,0.10862920452534651,0.016057445045973822,0.014971249330981711,-0.1381002992457997,-0.01937104509666405,-0.0558742865016549,-0.04899297963296997,0.005168794643227307
TNF,,-0.06763191214890173,-0.018354514723286364,-0.025720172415869692,,0.05408307300347,0.022676880076632325,-0.004910881892461699,0.049617444458025364,0.015939846699536225,0.06753438471330221,0.048995430115484066,0.03948198988547391,-0.0004030799961368412,0.03436720430903245,-0.028058356569828143,,,0.07955302363587557,0.04737910192509742
GNAS,0.12550278645205676,-0.06500133772533298,0.02455113739965812,-0.011098784911423605,-0.07739759779337732,-0.022595101394275743,-0.047347657755975554,-0.0718002841603587,-0.13723196015653713,-0.03369905345102486,-0.02889762251740444,-0.06021031913154435,0.09185705068545358,-0.01989088012774069,-0.046649720303444296,-0.02699619814193762,-0.0753053460491042,0.07373466579156143,-0.00034239465536357687,-0.02340227198828729
BMP8B,-0.04419822151433907,-0.01669006406674298,0.0021023564534212325,-0.011404146411044282,-0.05542217506536409,0.04528998028127266,0.037068296700136935,0.10383684038377103,0.046093967585506754,0.001749320112401969,0.02075242492394715,0.02217453657057473,0.0167524220521484,-0.07280110512137707,0.07095079164125394,-0.006963312441419423,0.037335437572517186,-0.037606225519496245,0.04323140715003763,-0.009182913020248831
LIPH,,0.04497466555947576,-0.0229743434791748,,-0.023368171242578072,0.006096258568181438,,,,-0.016386566484711224,,,,,0.06733415501122345,0.03346768766817335,,-0.0358293405915284,-0.031245940360922316,0.020416652346458723
CCL28,,-0.022788135193058414,-0.03231627194790894,,,,,0.018661412955003603,,-0.025232616627977853,-0.028089590216498456,,0.0378527462417548,,,,-0.0255342958430257,,0.06379145884051124,-0.014038712198051634
PTPN11,-0.00466910374399331,-0.06292202832491679,-0.011047500058613043,-0.0001281527045846746,0.051676658169100706,0.029807429371552462,-0.03113229117846452,0.057127969818139494,0.045700522969546804,-0.018986976327375435,0.017486175184060152,0.02109065614397138,0.06941176300218,0.06167126420785821,-0.0543929128536198,-0.03473227191374678,-0.04100160693914712,0.02475146981558979,0.0730768807582204,-0.009861637086126416
ADAM12,-0.009449713679116734,-0.02121054450281473,-0.01885657196362142,0.0777933128089419,-0.009650986535422014,-0.0013923604262686122,0.008258525377416922,-0.008476851456971354,0.10804615191768985,0.031486515697158914,-0.048240995340926414,0.04488541726597342,0.0300207050528939,0.08306836336541401,-0.02910582113949709,0.038231631993271745,0.024846866351401403,0.011073678007554542,0.0037411225141686655,-0.0184047841657624
EPO,,0.0673226174603796,-0.019580271732381666,,,-0.007514241335360471,-0.022702125825152863,,,-0.017144407723352184,,-0.021471443062424718,-0.004598994783479811,0.042145925172788194,0.021688341452577385,0.03751191305424648,,-0.0061771755905929765,-0.0260125839110479,
EDN3,-0.026798238857961794,-0.03145024338432456,0.07190210725675852,-0.04231800855912171,0.049813142610715476,0.07275333438091112,0.1049084027703021,-0.01750486929038786,-0.03951536379625608,-0.02657298641179673,-0.016686104749094613,,-0.028696480358826774,,-0.012832412170232907,0.020991815975199172,-0.029988956443515027,-0.02945972682520158,-0.028682491376450986,0.04212840679558598
CCL22,,,,-0.01464431190289805,,,,,,0.030798180868560992,,,,,-0.0146998146362343,-0.0306323505996397,-0.015697790671075854,-0.02712446732024747,0.05380377968213329,
CCL2,-0.05703510361189618,0.013021922672068274,0.01836814012642566,-0.024000411346540212,0.011910951510226418,-0.03471570329993529,0.06724323420036987,-0.03093927606573016,0.02480217401083172,0.09319071383159863,0.02317315077077819,0.005274509791519985,0.02721197091077646,-0.04743518561960343,0.033147742834178325,-0.011340356528617332,0.052490724378094426,-0.0007882503751578292,0.0145388868522773,-0.03448766055348744
DSCAM,0.07260646588560447,-0.0009594663492541784,-0.01004540079712383,-0.014351333087123441,0.05385536983970683,-0.011216297813899117,-0.02533408420051791,0.11538908468152025,0.014007916704296089,-0.04793334636770973,0.002315002338298864,0.09118557603012853,0.058349506708862624,-0.04120117814584303,0.016896241537302355,0.12353920295559406,-0.030718128353175837,0.07091889092422787,0.043709997468195566,-0.012820164770243126
GPHA2,,,-0.025606073194308913,,,,,,,,,,,,,,,,,
ANG,0.08686725231594528,0.0514768406780416,-0.030625513619615352,0.004655738916876374,-0.054003636080024724,0.029625410711949296,0.00682052728599207,0.05134528496936976,-0.012879837428180338,0.03156986940954145,-0.0517565200186554,0.025757763980815643,0.026212802193354263,-0.005183673879578936,0.03604443524105479,0.041146664256329124,-0.03645971495415379,-0.006006590824578118,0.01790274209524635,0.04590432834641144
FBLN2,-0.025126645885155265,-0.002907944157353761,0.019337359521499713,0.036106303994636234,-0.03204319348378841,0.0035851199426773723,0.016755887435249462,-0.008138435113074653,0.05577869814008737,-0.021814404590524254,0.005240624915679156,0.07502949902177904,-0.027257125682366056,,-0.004589963828187739,0.14680990944236666,0.05624142614580596,0.040780357662239024,0.09789722461518126,0.10914592972237841
VTN,,-0.02950061055027648,-0.0038271794940171982,,-0.027263303092869395,0.014199180779029678,0.05762149009246495,0.09061806458241281,0.035427476305138914,-0.028166336536819166,,,-0.023601514954250235,-0.026412057175195316,-0.03785030377956777,0.03588601120653157,,-0.0005195330297038936,0.030635021184011853,0.09509653665545104
VEGFA,0.029850037774904137,0.12035109407852855,-0.010093009523580831,0.05128043005408054,-0.08266036982870545,-0.02876779606753927,0.020364360988427064,0.11447995385350933,0.0819680210161921,0.0451913950482041,0.053607804585234425,0.019145292691464727,0.12134046628514775,0.05510630719696736,-0.05923975150451072,-0.16075582374583525,-0.019557718626976067,-0.031399389609355226,-0.03332508785328199,0.021220473744786854
F10,,,,0.023088142425287787,,,-0.02135542592786862,-0.009644386439531295,-0.004550957774404447,-0.018798472518689935,-0.03085896557619833,0.04720337865178889,,-0.029689504590401088,,0.1573854906307481,-0.027422879684724635,-0.00918950991118187,0.10065598801990186,-0.03486403577638034
