,UKF248,UKF269,UKF275,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HLA-A,-0.01731363717078414,0.04430002518816659,0.03988617748580069,0.10942695524173933,-0.018458339222555274,0.008265821553931456,0.016809971807417036,0.0749991601872652,-0.03809385735013869,-0.0813414553170609,0.08954128524232552
CD5L,-0.017650524416455832,,,-0.02951366532082198,,,,,,,
FGF18,-0.015970534370091206,,-0.012778010267271262,,,0.04822691923417518,-0.015544642255405356,,-0.023228209472322375,-0.03534940386578078,
ADM,-0.05702050347138068,0.07685952414896403,-0.021056089419228673,0.032182976358781056,0.06690875636706431,0.07712796333458563,0.04778140046986526,0.03095137740221789,0.031656625263934444,0.12682756222306588,-0.07665478989867955
CCL15,-0.005169485153604069,,,,-0.03588166007041741,,,,-0.02014582427206386,,
GNAI2,-0.02356391100052045,0.003923718930249781,-0.025307628963011686,0.11465302382748736,-0.049375393302656806,-0.03677764972004545,-0.0029661667735566685,-0.016263067728333715,-0.016649435427958305,0.02716597445691656,0.048047455843449216
HDC,,0.1253211846475096,,,,,,,0.0065159048534033205,0.013376485849844522,
COL11A1,-0.001122081303338721,0.02326062992694584,-0.024404588784565473,-0.05216812380403509,-0.021410851478766195,-0.02445487777028362,0.025132745113004635,0.05615768150025372,-0.04131786493868714,0.05099260336180422,0.09635274345340268
NUCB2,-0.018522864879119968,0.07864347805473682,0.014788572664768714,-0.0069184028966144655,0.011878659262108836,0.023960456690716576,0.01206176345933371,0.0006385410597074243,0.011731817038292621,-0.1103471289604952,-0.03608103825286574
FGF16,,,,,,,,,,0.013970090304147316,
CXCL1,0.012227631323650522,0.01865183670982935,-0.026982937166275534,-0.040258138637605405,0.060635754205367466,0.017763094993680017,-0.016593978914534395,-0.03257947161418016,-0.03178696796770698,-0.013347413532201967,-0.03402509142776508
VCAN,-0.03204993606392798,0.06665192731829231,0.022990196991206514,0.030218690524316257,-0.12058501015177554,-0.01941789987542174,-0.05820971601470261,-0.01230667168073891,-0.031779927609146184,-0.006252392718682609,0.08710242925680489
MMP7,0.014132651407084992,-0.014114224899428564,-0.011776999493913394,-0.025291894891984752,0.012434853592669654,0.05081903453994244,-0.01300345881217252,,0.04538708712657087,-0.03777047218184128,
PTPN6,-0.0007220674213816818,0.04274249097318035,-0.0025846744608433235,0.0963568947214415,-0.032728211218623904,0.008599436546991808,0.046475221721863975,0.033046376872587276,0.022866127051178277,0.054687159433297564,-0.05247685428140554
PTGS2,-0.024057356791154626,-0.0793792993709051,0.056461058929283145,-0.03364436432057802,0.060782912785520185,0.026130016674815338,-0.007041658600357902,-0.026794818186195085,0.08538856882509141,0.048303977897921686,-0.09578884039482254
XCL1,-0.001549848728079316,,-0.01934328101497067,0.030862123684024526,,,,,,-0.035161981690347885,
CD58,0.007001510154351863,0.050095754365159596,-0.05318653130009806,0.02717831091441282,0.019270254398712466,-0.013810559735027943,0.05754850859346859,0.014609051901151957,0.06134618656961678,0.037282200105041095,0.11336209016989514
TNFSF14,-0.019488875377156264,-0.02940906182404742,0.004141402676299234,0.16927957280959455,-0.045732425300657735,-0.02298635084404438,-0.020404514812401655,0.09721470060712373,-0.038976555567084924,0.023446330479296004,-0.03694762184284905
CNTN4,0.010538678412488211,-0.04126699974100675,0.01021066900642883,-0.0902932731909656,-0.0063843554128160075,0.06752107125652186,-0.03639165460964875,-0.027199431124623228,0.038858797332900916,-0.06118592670997293,-0.05157840753212008
INSL3,0.12260620303231078,,-0.013580119070408776,,,-0.008857806090183827,0.024227003951922864,,0.1365698716684596,,
BTLA,,,,,,,,,0.02118668799924,,
MFNG,0.05320209269213752,0.01552590013907963,-0.030450011680589494,0.04513553600709114,0.05146270225284805,-0.036679387767746464,0.037382012800843585,-0.0014456428523150096,0.009805398581908356,-0.027120003942596043,-0.0401133213443678
ICAM1,0.010414053264643574,0.009275666673521843,0.014252457746923564,0.04728463602316637,0.06095736494204881,0.041744533664692794,0.024472519821270956,0.02092983412161295,0.08643423953286324,0.013887145306925842,0.05202787061327647
PROS1,-0.013612267494144481,0.02071475864175788,0.004257130989374116,0.040919399077125655,0.01697134984240454,0.04099518834153034,0.07468168303301338,0.049353423085232086,0.0879284410284415,0.062144533793099144,0.016925482947214927
CLCF1,0.00925099470644714,0.057675946106433514,0.004460107025324549,0.002516008798044276,0.033975527839660645,0.038169578393744005,0.0970022754844041,0.05537725971045912,0.08171826875347155,0.1072200274284106,
PSAP,0.02088324216264292,-0.08104642993828769,0.02420154512998123,0.039388118807852965,-0.012494635895401897,0.02092200306632248,0.05509180475463414,-0.0006853268123763595,0.05103713576714436,-0.1282477613882855,0.0727508657412571
EFEMP1,0.020823396411819843,-0.04390896050399943,0.03138048221106224,0.09314161474048936,0.015263385331803856,0.06297756627750617,0.14403128946370344,0.028170291623448064,0.05564977998745062,0.141863470144075,0.04332803606407223
C1QTNF1,-0.028798083281685566,0.04536740549111412,-0.027401325341067186,-0.06537762339212877,0.004263252400189533,-0.0010162050374282442,0.07015514267980787,0.09075120620613897,0.05155829934279136,0.12095679701489563,0.06355201450372229
ALB,3.9640786703720634e-05,-0.023674836483184712,-0.014825928172982039,0.014555740224419918,-0.0017544046011159428,0.052432258723314466,0.04090093500502248,0.06648752079091108,0.009329396511420287,0.06233338767134055,0.02284359292854729
CCL13,,,,,,-0.017063480656344224,,,,,
EFNA3,-0.030375764201063995,-0.06391759791542614,0.0002419252339916758,-0.0922255384613258,-0.058348844874241156,0.015649224693075784,0.051196247797578774,-0.007255028066306485,-0.025929914750135914,-0.015274843279251469,0.11987823814327993
DRAXIN,0.01570221918073121,0.044940335788592016,-0.005013329905801477,-0.03462412092742613,0.07690620478545977,-0.035192275193697574,-0.004825047802515948,0.05638745870824782,0.034809342428959625,-0.030362844649196433,0.05284321125884793
RAET1L,-0.013497666818123807,,,,,,-0.019200731982509683,,,,
NPTX2,-0.027937658214821026,-0.06326054392950901,-0.018261898102981077,0.07737828529499627,0.03642199189506806,-0.04194761705849827,0.02435443789661877,-0.039915375100058784,0.07261890612997605,-0.0671315063141227,0.044544385871935946
FGF11,-0.03357780687957578,0.0635350590816377,0.024242360789386692,0.0130571874729287,0.11007568201950245,-0.021754656646861544,0.0740294219424286,-0.028012177471189354,0.03194430624440374,0.06173572944290653,0.05551754077666103
CD59,0.03098597629967994,-0.05668833102789543,0.04087187753576472,0.04390431284065381,0.0018650628829089539,-0.01252154362006441,-0.006018652451597498,0.02153340748203338,-0.028797750478929456,-0.08098988223624051,-0.04722210570657211
COL9A2,0.01848095680599461,0.05138472537562856,0.05356054562976003,0.03336455702435051,0.024343156820519327,0.030433990843296184,0.0006482281725592423,0.034412394214886295,0.014719129756535552,0.03252233736036708,0.072282256341076
DLL3,0.02075642502732406,-0.0034179804522752356,-0.010037908698766605,-0.011896423618137402,-0.026452604632242582,0.053305075142784694,-0.0018046360190256457,0.027057742287676628,-0.017845637546117527,-0.02233741387173449,-0.005219586213554967
FGF5,,0.021918304252499424,,-0.02432454159934771,,,,,0.020939369664547493,-0.005684014316816535,
LIN7C,0.029363079966032886,-0.00562309190506921,-0.06907487776214133,-0.0486143642834189,-0.04121743529744471,-0.01950429948535557,-0.02811643549320337,-0.008685296425088172,0.019507459712301427,-0.03729603017015015,-0.006273353390759995
GDF7,-0.009810952309995938,-0.03372339594968342,-0.008383346982786465,-0.044712290897752194,,,-0.01645980256864644,-0.03541510041581797,0.05646635600747499,-0.039361512914241774,
PSPN,0.09389815048124184,0.0002954343859803156,0.0208411257872405,-0.050055705895267796,0.11046216259457727,0.016965130948169118,0.04329297352237529,0.05453120699337787,0.07708218682477658,0.008507565813624081,-0.060174107685143974
ANGPT1,0.034741415140040685,0.09795347327843756,-0.01707049604214419,-0.0057800786666962435,-0.029458208758557303,-0.04351895451910644,0.08408437386605412,0.027154653382039116,0.0136210084784102,-0.03127003065889796,-6.494462405540854e-05
PNOC,0.019040949319392427,-0.06983213526552977,-0.008883169001518289,-0.02573143616410192,,,0.006438650543288145,,0.11987372901621994,-0.05031156330188447,-0.05820678756989033
L1CAM,0.047234297073788074,-0.024126338757522472,-0.032500642334822694,0.02137028032145415,-0.013075247519171716,0.011646424631610856,0.04750916136201551,-0.03460041763936796,-0.010107737223819286,-0.08181772458871978,0.03815862596282198
APOA1,-0.011614752368137419,-0.04034642883579874,-0.017683677398114408,0.017876376916436218,-0.06323806409132086,0.04091156557919345,0.018776082493947507,0.03800922767596067,0.04973960087824793,0.05622995792181621,-0.030864666800759253
PSEN1,-0.020451315286442825,-0.004855479713785356,0.01323940637605692,0.09255949860683729,0.001535132300639742,-0.05617354318438501,0.02019215610831231,-0.04417690050070205,-0.024098618311745132,0.0154037022150203,0.043624274279058094
CALM2,0.0788406042168528,-0.06414628327271978,-0.014328059117454625,-0.07346567290693685,-0.016123690169855306,0.009362179532794323,0.004811446836643048,0.029544093671976558,0.06754282847451776,-0.04453347219681488,-0.03393495886696463
CLEC2B,-0.004636733205534659,-0.004593410970141955,0.023083744199997563,0.08174405769665243,-0.00538823982803837,0.044484548095867105,-0.0045670279956335795,-0.047214815669466774,0.06156255764082123,-0.0003236003558467616,0.00538322281879846
NTNG1,2.476993875017333e-05,0.01008798083547477,0.023001893117263885,-0.022073185121509468,-0.030561144710947674,0.006081237779696053,0.014838499692063196,-0.015666338670780867,-0.0003001317337916957,0.022992289493242724,-0.011356287595978794
LRIG1,0.04672229733619476,0.07859822364147463,-0.052219200981534535,0.05250472844765504,-0.0669784847639408,0.04252035796650863,0.030327925448367606,0.047296823436047554,-0.0034473566535067816,0.08029625386934143,3.788357089220453e-05
CPAMD8,0.03693429219914099,0.005524035618805766,-0.0150634875062367,-0.016633909753229696,0.09852863235005319,,0.0032510183342802264,0.059688430745629954,0.00048354146113484487,-0.02791026278734067,-0.013488544031872904
GHRL,0.08761947105696594,-0.024536004661789765,-0.026411637463053847,-0.027128819013370137,-0.051775124994633125,,,0.0404098699455994,0.03959653374824265,-0.0246031870545543,
NPY,0.03491203400978751,-0.0481041022412462,-0.06153956359970099,0.06320981633462233,-0.04487586146527258,0.049574714972272206,0.0836934467628295,-0.04200480136599267,-0.03483210194327073,-0.052009942694962126,-0.03929192233205847
MMP2,0.009469655989119108,0.02886932380716923,-0.021978279798463205,-0.006428342791689381,0.09746928860426328,-0.04512064490390058,-0.010575725603603443,0.060539938083650484,-0.037186710197050284,0.04086059584815935,0.02389510839838879
PPY,-0.022759733614970506,,-0.011008958707831563,,,0.0332723889548788,0.0876049476209508,,-0.010164191761427938,0.11762210685091462,
ALKAL2,-0.025312753893303987,0.05953926064901637,-0.026555383147932973,0.049412011999324136,-0.06142947422707666,0.005011354152575384,0.02009952003358767,0.02696328729185598,-0.04260561732058719,0.09729624724089751,-0.056194294722730825
CSF1,0.0036824513387522153,0.01533485238306866,-0.004907810646980893,-0.020250258172368786,0.0423623477844794,0.04465554157738991,0.03516682344744955,0.07505684142376463,0.037230737247782295,0.12185604422375947,0.03574810447617534
SEMA4C,0.05701417379052974,0.04959861801155827,-0.037111186112718075,0.00702690365233227,0.06514648765001761,-4.733400764185426e-05,0.004461788937850898,0.03091430884786995,0.03027917682723852,-0.01253285123872934,-0.03584951871497441
BMP8A,,,,,,,,,-0.024758307045566003,,
ICAM2,0.04693152954547133,0.11212508524624311,-0.05126207752936978,0.028231043765271278,0.12997778406814803,0.02350235513573735,0.006493488904969384,0.0026987988838923175,0.022625103195942145,-0.07980143312114228,0.008981678598527915
SYTL3,0.025526626496671766,-0.023954371359280895,-0.0014708186173103294,-0.04137106715716479,-0.040304440653534064,-0.011785430396606324,0.07853441034729529,0.04818584526282423,0.022454571768494226,0.045111365724559586,
IL1A,-0.012240389268791629,0.043643398975020745,0.006821919121669127,0.07273283351386069,0.09240694372391053,0.02835858441718324,0.03599107545842312,-0.0040886778333271215,0.057202122174865686,0.03801592278722843,0.11389532245643989
HLA-G,-0.0207696862335882,,,,,0.0584131272109911,0.05429207795509426,,,,
PGF,-0.009290241583855835,0.024348152180697122,0.011384595234989517,0.011353046488501259,0.009863699103171555,-0.00663093679110064,-0.002810346873660603,0.03850918367588537,0.034103404348806175,-0.06330593797911555,-0.05328972952210418
LGALS8,-0.061622967295463627,0.011711227509087816,-0.08978482001016619,0.0063737100625509925,0.008560403390493883,0.04095726749955958,0.024104789793730118,0.09063179517386785,-0.016326682984835007,-0.04974234985711061,0.10001103470358656
DKK3,0.04931413676001623,-0.05965709540716849,0.006945434355236276,-0.10647429938057179,0.0070290898092155735,0.04233826550153875,0.03042301781002746,-0.021352284711348302,0.0650268330146102,-0.15842513832461402,0.10839236033100437
COL16A1,0.021629941976769113,0.07764050068203766,0.006519793565698645,0.06981864107282951,0.03319424280336263,-0.02439793302364773,0.033382127415532405,0.017823990697445984,-0.02958813371197872,0.028592226735511397,0.010186975157587874
TPH1,-0.015250224500725322,-0.020273256213569596,-0.0254614113821728,,,-0.04134341075219903,0.09813940057600289,-0.04205203202617613,0.0453782607153193,0.05148912747613987,-0.0295167798728821
TNC,0.016587239927978763,0.038587454497136575,-0.004234862228112208,0.1196059504014734,-0.0006107026092044608,0.050494501135449316,0.058709109422562286,0.016168889165925637,0.0757891372882082,0.09893132722602149,0.11198800622411365
TNFSF9,-0.027118205487901004,-0.04576494514504447,0.03278131065117283,-0.011094739773405074,,0.09878000082099621,-0.030755535401430785,-0.00853302560885786,-0.01795186947894992,0.04068249151626425,0.07351624249988956
C4A,,,-0.013050568353013126,-0.029272820836924583,,0.06987091345096491,,0.05597042171157595,0.04348335770308854,,
CNTN2,-0.010085960088032727,0.041276093075235394,-0.032339118771285216,0.12323506409944797,-0.003086028511571662,0.0021524918366167723,-0.003697910301337331,-0.08368372707681772,-0.026742572888607024,-0.11977944961422468,-0.016078415022387712
F7,-0.014877743357995377,0.07127740416389809,,,,-0.02393517777924915,,,,-0.019564043382599993,
LUM,0.011904720609654099,0.04832979268192562,-0.025976565605028645,0.10179660650491905,0.038694767776589784,-0.05299469450511544,-0.017749363782491003,0.07292216304321378,-0.026258055437055675,-0.021730429998444815,
BTC,-0.013497661195911772,,,-0.005079093041620486,,-0.017316259651112536,-0.028049150953954157,0.015821361255155725,0.0531464571787653,0.08676954891883211,
APOC1,0.032063012481856765,-0.0004284763514978756,-0.03652443359805805,0.06771514738964671,0.04567737563836061,0.024279576695909015,0.007068925103431099,-0.008218573671404538,-0.0017671478748683429,-0.03747731259368385,-0.021299304632150365
PKM,-0.01449059474655317,0.005677110601163757,-0.02458218821295798,-0.09538275286232344,-0.004514968940833974,0.026720958903101007,0.07726842318168958,0.07362190565327886,0.07014476478606284,0.07414012731741687,0.00026633961566658573
TNF,-0.014511816304005665,-0.009887328595326221,0.016381262617236745,0.06730170348375855,-0.012096992744541643,-0.016807139069448203,0.06712785366998789,,0.0673876942437862,0.010401823214674363,0.036902182012465944
GNAS,-0.014869242365033862,-0.062272672162351876,-0.03590935231916654,-0.11847002543525098,0.029328575833474178,-0.001518440242867483,-0.03198199107831213,0.0671184956292088,-0.013949077547549,-0.1324370446891811,-0.0604636006788411
BMP8B,-0.03392211095021411,-0.03950503422586924,-0.025208953050061614,0.0437801549381744,0.09000313049163841,-0.020612333335304434,0.03333870310672147,0.026604434773979817,0.07085174815709001,-0.017253760436205638,0.12109319874271937
LIPH,-0.015250220746239286,,-0.010522325680697423,,,-0.01706348693187732,-0.02140717013592147,,0.021655021749889383,0.13944858733406346,
CCL28,0.01129691875717459,,0.05320610659430475,-0.03636138845264859,,,,-0.020409540643279843,-0.01922487895624585,-0.028105367465245952,
PTPN11,0.006342257168672362,-0.022405423925838844,0.004789657952575372,0.06120863708591912,0.023597028397971676,-0.06787677059069663,-0.006988146339099425,-0.09817535837056335,0.00035787011351514985,-0.1101675399658399,0.006808874581227977
ADAM12,0.0371092538595507,0.0035654153845456416,0.02056081910871607,0.029897376812217293,-0.017512140668301732,-0.004371080178470109,0.045711379218694316,0.04170641038712139,0.015212218250371846,0.0113347320014265,
EPO,0.046281197350611876,,-0.011008959188374785,,,0.027213605273735092,0.054363787372234934,,0.1177531492812271,,
EDN3,0.06601234325173415,-0.030217789830208463,0.09727953232792333,-0.04356251024113084,,-0.01014440076003618,0.040526609582470605,-0.030161414061402034,0.13590634987287586,0.0754937698740117,0.0028791775364989647
CCL22,,,0.004332689007358417,,,-0.020973533755463028,-0.020331718079811694,-0.025334465858680995,-0.03159143167520498,,
CCL2,-0.024766900593017848,0.010591472183429294,-0.011656512698119563,0.08606907073633345,-0.03216641940654972,0.021091821939413134,-0.01708245892690988,0.015732809387922285,0.06780776747073153,0.12439186954831165,0.03892808004034735
DSCAM,-0.022620826599548408,0.01669164071879377,0.04454157941988993,-0.018372875822267844,0.01592616372503849,-0.00966445520976877,0.04350433794774004,-0.003914651353478839,0.05582910840717825,0.055770607497383905,0.047389643862839684
GPHA2,-0.016997145925477276,,,,,,,,,,
ANG,-0.02667373444076411,0.021947453479707685,-0.029796989568514086,0.11476768086233446,-0.0018808019684302733,0.019821039835050548,0.05916020509805116,0.013503038825024537,0.0816025041433314,-0.03249446331303663,
FBLN2,-0.005559439449151297,0.03195673146715844,0.08574941552571864,0.043271595752119765,-0.03152442716344587,-0.0015568674211804774,0.031020262794060775,0.038757719164340225,0.036257101645948475,0.07891846940070017,-0.030197525749956176
VTN,-0.0288282318697564,-0.028747963676254464,0.06037929557773452,,0.05894121386301252,-0.021182638462268654,-0.015633782019891223,,-0.03334085107658637,0.003200419872939602,
VEGFA,-0.04418641730108809,0.001953422025014644,0.011371186005085526,-0.027160758425359356,0.005421715486549095,0.02142043691455269,0.055822347404049975,-0.011285202530299208,-0.021371541130116814,0.11106283922766931,0.0010804752913683518
F10,,0.07467308093381453,-0.012071085808356984,-0.03994628707342288,-0.03535257530206242,,0.003370567253635072,0.19051216151469702,-0.000880545767175455,0.020253908477514845,
SERPINA1,-0.005651364680257343,0.039845179787590716,-0.006703352157728219,0.07347722723636718,0.023686665537905167,0.01586137155105536,-0.0008188435259304137,0.035185914071195416,-0.0045030733063084446,-0.026423280791653,-0.02770222443038945
VWF,0.04761961197070024,0.08572117542118445,0.020357246837685573,0.028456274751485443,0.10940602169437028,0.0337977666906008,-0.037193640637506686,0.06832767776598495,-0.05217367083312412,-0.12664127620489676,-0.06500978498646505
GDNF,0.04890979746810537,,,,,0.021314226015710234,0.06533994559414236,,,,-0.01299291188092936
VASP,-0.0036012791026011175,0.008249509489395897,-0.014218560483025685,0.03812994990961692,0.08264363891612224,-0.02164149694319809,-0.025606700384817913,0.04746501798391987,0.06952306370202675,0.03021667520239477,-0.029160292536909112
ADAM15,-0.009579217708274959,0.010545090128517039,-0.07536885949563066,0.09297751183026524,0.003142362408500571,-0.06474398196291477,0.03387925778812802,-0.015813610550297112,0.01899941349972712,0.07210060428285586,-0.08455148196381204
WNT2,-0.026676536480986578,-0.03487250427291177,,-0.028215263396563797,,-0.022986340426895655,-0.02283438221818972,,0.002002059548225137,-0.027359330508282716,
CALCB,,-0.01885213881028654,,-0.027570069635337643,,0.001420531309236854,-0.027043581196965115,,,0.05836080176987722,
OLFM2,-0.03785992749893462,-0.026239933404366925,-0.03366372218085453,-0.0945478374117536,0.0030756973860752235,0.002276900987947472,-0.050993715549195316,-0.05807238721391788,0.008338764301365952,0.047734194439418405,-0.0523108035324414
MFAP2,0.016431816955015315,0.049199794404811786,-0.028911632538588233,-0.03205069619749598,0.06272083679189355,0.01773826736642947,0.018958697087634646,0.06812564788332541,0.03716565326856661,0.03693072449686977,
HLA-C,0.022397386686291015,0.022498314360743166,0.024707187251865527,0.08835794111056174,-0.04482071864493245,0.09773994854963317,0.08851905845775512,-0.013525359111472226,0.08769808687132907,-0.08497417306053676,0.08652057516719905
THBS1,-0.016662170856407397,-0.045395018624429004,-0.015646713314944313,0.06590232509889415,0.027945098771100973,-0.055521369041230215,0.0014866374777831061,-0.031817033222119345,-0.05095498315493253,0.050632051832219,-0.07298666124934601
HSPA4,-0.020287748870392603,0.028434599388689575,-0.05541714177974871,-0.029303174140995522,0.018773295151156128,-0.018105452476267412,-0.02695193028232361,0.005321396899620887,0.013968829018197487,-0.042791487058861245,-0.08378032615101234
LMAN1,-0.02436202344979996,0.04608577929009917,0.036923960945566714,0.03255656667769501,-0.04032427850751472,0.013044387028381708,0.02072210728080983,0.030703188526271876,0.014156103854097032,-0.049889707447581144,0.029126341534220366
LYPD3,-0.008567214640787107,-0.029245012547540535,-0.015413428367751995,-0.03317575599186747,-0.03882551114926923,0.008013128855471367,0.007386353931372257,,-0.04239648443953047,-0.012651234501232499,
APOE,-0.005528756128139482,0.013298547567713162,-0.03952012757137014,0.0622473450669416,-0.023900474650664593,0.01665622936639676,-0.0465104308076231,0.04816231303239308,-0.020377736785674,-0.10750021524288028,0.07550504534826126
SOSTDC1,-0.03435472598010187,-0.052253399360860854,-0.026627023280432007,-0.04027800576650964,,0.06477532042586967,-0.02148764825871,,-0.009922836067196529,-0.04436377898860499,-0.03151909806356363
ANXA1,-0.03241589571318779,0.05625868391058947,-0.0382703011499017,0.06513388345269257,0.050950350809966495,0.06002799644357479,0.07572097675372537,0.030048010330478415,-0.0016470905295429953,0.12416123359398891,-0.040310047924724514
WNT2B,0.005349929241694491,0.026094772883523458,0.02064755372226098,-0.03946647047328973,0.012885009009600839,0.031398403448030306,-0.026542094039106113,-0.04046924943936665,0.019340049543245596,-0.005297328197366989,0.019872627924256134
AMH,-0.015763883758879986,-0.01790544932326322,-0.015868857357624288,,,-0.035625740683556915,0.05057550203118941,-0.020409538040629577,-0.020705986312628308,0.0007242708892811811,
GDF10,-0.017650525226226847,-0.030377303360380494,0.0034167773653566687,-0.06659028326765006,0.05217440488042314,0.03557214010787317,-0.010934033389213206,-0.025759129104257483,-0.02991533792101461,0.03669863649716183,-0.0024072611163988558
EFNB3,0.02368682868975537,-0.03312343963539042,-0.04985544906888404,-0.11835720101269114,0.07691780094101533,0.004710519631612959,-0.03655479787791821,0.05571437669760118,0.05996628144062392,-0.06295800597269932,0.05219911619278742
LTB,-0.030058064300969866,-0.030851615870164648,0.1444686709957386,0.005531622085397465,0.05537906274846648,0.0007181088775341476,0.03494497871967968,-0.03910088429973312,0.020881539334426543,-0.029937793337176798,0.026777019190592437
ANGPT2,0.020449734036479122,0.038508510338745604,0.0026508299079866277,-0.009147694705801445,-0.007765319916787357,0.04534860880932271,0.028491551780107205,0.03554580938681252,-0.004415626510751427,-0.08128977340600162,-0.07194156236641502
NRTN,,,,,,,,0.012841536147550962,,,-0.04376725912796508
ADAM17,-0.013498230792701644,0.0141991208550935,0.059055061081690605,-0.026314867184299758,0.012511105581941061,-0.018166895631813694,0.01409608615285768,-0.03041322117782391,-0.03521646346164318,0.05396160882672436,-0.07065058981979039
LRPAP1,-0.026646362494025896,0.06779207374980781,0.047901042752252675,-0.05358569279305413,0.004975637128547212,0.0331206219616437,0.01677866055070869,0.021700117909863918,-0.00826179344703596,-0.04502492708468251,0.12415015056768741
NID1,0.040921021621644876,0.022331946941962225,0.03461433854840349,-0.053450282462918025,0.054030725138436576,-0.06326302721239126,-0.04020969460864612,0.07342340191741498,-0.019739875521142574,-0.05757922247229031,0.002100031320764969
MST1,-0.04468846010560042,0.06806109901280842,-0.06419096017898002,0.04067355671059432,-0.03883415385777496,0.017198401607735843,0.02431737885562173,-0.0012396676361823688,0.10747600516745752,0.09099448095674129,0.023733827833402357
IL13,,-0.019095891766247253,,,,,,,,,
DCN,-0.012435011405634864,0.006473045451643143,0.017741112297568574,0.0035011907254352704,0.042099203449175226,-0.0115644975061485,-0.010387626060135097,0.08711346318703929,-0.030450832546009755,-0.01157009662250065,0.05575834614342399
IGFL2,,,-0.013050569733922022,,,,0.053906838864953587,,-0.02215268420801579,,-0.03637941027597995
COL7A1,-0.0029049442394725625,0.05380846007582127,0.004282989283111377,0.0329661407184176,0.14808786435545715,0.0015450072567287324,0.02572292398850889,0.06379779337124586,0.030247319112494748,0.05477201144156278,0.11765653860086604
CALR,-0.004481887858737042,0.027663587067616346,-0.028226596790174415,0.12838750548333072,0.016099605832214498,-0.05470719458083137,-0.027058844702997006,0.027592619761028694,0.014181840589919843,0.08551702856673639,0.048687159507997964
PIGA,0.03239667899465788,0.06981256272193281,0.010802233809261829,0.03944379878251574,0.0687820562551563,-0.03469860469757241,0.07096203245100231,0.020878929429583956,0.044570947654121174,0.015467912955138545,0.01178621329994684
CD200,0.016359541348080688,-0.028305879763533253,-0.05444633575850647,-0.07757872886974672,0.04311063471228972,0.08430310415927306,0.0022759419276331093,0.04136715095755779,0.07424491629470466,-0.08514768965905598,0.07768025452957959
GRP,-0.02830302113140648,,-0.02026258868396133,-0.03049188376233049,-0.04296541049455463,,0.17483899718383503,0.009217662205654377,0.011278866822005672,0.0606660366545716,
CDH1,-0.0242445788973945,-0.028162005578994655,-0.006624436061583169,-0.038549653591546044,-0.04982832148697606,-0.018176135216586595,-0.0028820126862022996,0.05326514017953255,-0.009756230954730499,0.004151233943421961,-0.030399807917411866
LPL,0.0008055808399225923,0.04066367905547954,-0.01664176359045639,0.0848767477983965,0.036546176003597455,0.01232375071109404,0.043315823819871146,0.02959757408086232,0.010420070936725638,0.11803316649433862,0.03668974057419651
SEMA5A,-0.02392646910433925,0.05204731868612032,-0.036133418952778176,-0.007158053633036849,-0.08257781405383008,-0.03144251634411588,-0.037571692712979145,0.07603275446673469,-0.0017784948464523859,-0.05101614476623271,0.04032110687110068
SEMA7A,0.025698522951814497,0.07994224820478825,-0.00395757655431392,0.0725262495247252,-0.0025620154375941328,0.09871758023156184,0.01577337409371239,0.042631686378506464,0.03564901681566176,-0.022534375366096055,-0.007150274792153423
SEMA4G,-0.009131035866196598,-0.04916476792529513,-0.002828702101512218,-0.04087943409005253,-0.022699492055887813,0.027975653893211466,0.023685141443595136,-0.03314492309005368,0.03335678199402899,0.058897782297158564,0.09592578906734861
SEMA3B,0.015173388676942609,0.024754943182016046,-0.027307524006739678,0.14697166722228427,0.022268908367340478,-0.03578903159386451,0.010654640094986984,-0.037507520073150245,0.059421705070577896,0.02525481116549205,0.0452645482842842
RPH3A,0.043555376463642353,0.023737277815028258,-0.00920933243179657,-0.07939192022287514,0.0249234910357392,0.02298332439405031,0.030487857148268516,0.03899778022452275,0.04598481447456559,-0.08823351526645157,-0.10515205866762257
JAG2,0.01458351666726283,-0.006420881922705127,-0.03399259956451445,-0.0686519614860245,0.02788311495194079,0.05914439812397361,0.014701757150421081,0.040396192865157485,0.007877177701646981,0.00567299941288855,0.02147512122281466
CGN,0.021044650640530238,0.07129594263183137,0.07893381440035263,-0.01508369347216893,-0.030035556223632482,0.02610920231182373,0.05071764248710302,-0.007806111387513619,0.048742303297479445,-0.04414736409178164,0.07552013249006663
GDF15,0.03265107513124361,0.012291855268220908,0.006683809097981638,0.013526793970377328,0.01409409007503424,0.03875586239289867,0.014189006753620635,0.015152397665111991,0.05042044339504834,0.16130411754933358,
SEMA4F,0.010915971259245465,-0.09657429862209653,0.028907413188798407,-0.029304033666967776,-0.04506643717922978,0.06607229641535815,0.06958378240811437,0.05745717451744185,0.08090157113114602,0.003066806037474519,-0.03668085366848011
NXPH1,0.014432024365992203,-0.06294968282685814,0.02517001623909862,-0.08723850939864575,-0.03247956289110252,0.035938917353326556,0.015816493263029405,0.019394051645043372,-0.018030622004203373,0.012019533675998824,0.04680199090492893
ARF1,0.011634790911533273,-0.05211016151453641,0.025767212466905644,-0.04201923680229785,-0.02333822653532,0.03332001363440034,0.050594923729740504,-0.005454103071242809,0.0325341979898007,-0.0500069774550012,-0.0027833495769013232
DSC3,-0.012863103812187795,,,,,,,,-0.0002457924377777834,,
