,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916bulk,ZH916inf
GNAS,-0.13125970626018313,0.011000318792952369,0.004043703590516723,0.1169976601383458,-0.037032912890237024,-0.07447375505976565,0.0011606915775526248,-0.011418568737162365,0.03173968889556072,0.05031440094268182,-0.015283207882771276,-0.05530429841170848,-0.044766633580827754,0.10719930624548828,0.031133168461276065
BMP8B,0.1308777329618407,0.03078068335422896,-0.002477277162025371,-0.012611954582682985,0.002693916407832214,-0.0007161295575754432,0.0032964578968824243,-0.010426472517846043,-0.008291500366876007,-0.022493050494463297,-0.04359675731824784,0.1416326774609629,0.03671076529599861,0.012609893639994537,0.08317958060269579
LIPH,,-0.012858810653506246,,,,,-0.012501092409892558,,,,,,,-0.01983296438691903,
CCL28,,0.0007191016007606456,,,-0.021951525560408282,,-0.019249625753146392,-0.012332315360757299,0.006400754100365735,0.004550070588788447,,,0.001720770998338061,0.011932370403298958,
PTPN11,-0.009177461432546543,-0.029656905418788324,0.002806256306127042,0.014561690073595882,0.006400813181493187,-0.012413893568812073,-0.028825453467211288,-0.003599149296685675,-0.0055219267461964015,0.009424708845881742,0.04036677857242707,0.028161664714163013,0.016916174110769285,0.049824310203098014,-0.09242877698274683
ADAM12,0.06242199482998203,-0.0019079762580880449,-0.01843458325247668,0.13765323949551764,0.0966469393352897,-0.03580702075368727,-0.04878544660466516,-0.011918416152370737,-0.0034132073330939007,0.004184753185410269,-0.0792871187462829,0.016624016902182768,0.0044554800018328025,0.018842746198495186,
EPO,,-0.017278060657586386,,0.06531487558758647,,,-0.01307923935514294,,,-0.007459562273974927,,-0.061438167429281036,,,
EDN3,0.02876737251165127,-0.0223994386684611,-0.01879848979091335,0.022063458622749325,-0.0061607847014310555,-0.03819191315196517,-0.020272175934514833,-0.03888230457520316,0.010606835507893883,0.004002711222711144,,0.004406773860825666,-0.02054825749154792,0.05127528588296232,0.1210786501543443
CCL22,,,0.013845890853024376,,,,-0.026335331690170657,,,,,,-0.015101703417140854,,
CCL2,0.16476223594659775,-0.01536915393679876,0.04968132019215708,-0.09176342070113967,0.02554807499199573,-0.02528891887409712,-0.041251013833506614,-0.0016208021222323533,-0.026531724642475454,-0.007215570698922081,0.0010331902466441804,0.00378553621018777,0.00830061415918686,-0.061731198691244486,-0.02338280186837805
DSCAM,-0.03734471068578144,-0.02168125333664512,-0.03217960718055613,-0.010414349131543606,0.03650665651140746,-0.0011403488441604167,0.026150569837639737,-0.028688356540299866,0.025967464537053057,-0.013123917432814674,-0.017092363200147318,-0.06458397567847787,0.10970503411093549,0.05532332912855511,-0.0714904725270825
GPHA2,,-0.014331797863294884,,,,,,,,,,,,,
ANG,-0.03785591407513645,0.04029475730910247,0.06552777713131909,-0.04391286956156656,0.015014984983857772,-0.025626324361619147,-0.012014601303016341,0.06946074577130418,-0.001934958125616164,0.03532371626484116,0.06104830582780306,0.01663985292981456,0.013658318520226918,-0.012553264317963818,
FBLN2,-0.00614040884833344,-0.013603183375053958,0.0033731654730993145,0.00727741169803139,0.028562818075199073,-0.023919321860181066,0.06636216498283876,0.013248667291013143,-0.007781981808862455,0.027804181706707964,0.08319713082685323,0.02312067370585726,-0.028330057686750978,0.024568062795967908,0.09033613679105144
VTN,,0.033396494864035,,-0.01769701689624863,0.023276608345561247,-0.03585345419518104,-0.021487721434714863,0.12381823156132053,,-0.025026536802173475,-0.027099844803479885,,,-0.021112318713983058,
VEGFA,0.05476876232426518,0.027441255834756734,0.06548738310068447,-0.08640065963560101,0.04802030869819865,-0.12066322691335542,-0.059337949571128326,-0.004936936398788288,0.04640688625071361,0.0373421507864902,0.09385788396478803,-0.05380824908903407,-0.048866363232739594,-0.01911760981385602,-0.0781226151033361
F10,,,0.18424156119660784,-0.016511616239387742,0.08204278460687166,-0.043345345274583155,0.024015337614209466,-0.012780131055953058,-0.06478100303200082,,-0.003031842504697266,,0.06748118425047522,-0.02906822820726588,
SERPINA1,0.04893484038234031,0.035292253933972464,0.02169613143390086,-0.06842029302206898,-0.013861836554915512,-0.06717456914205931,0.032939796434513044,0.006925042835032663,0.01307160929405412,-0.03186370114915451,0.0002881223982705944,0.10496038036476535,-0.008878471668875593,-0.028585032414233998,0.0839388958617032
VWF,-0.0766132198040469,0.0027005551456210234,0.025740347547702814,0.023732265566100672,0.10072052138488855,-0.046148608540589324,-0.01966172904746085,-0.07146880999165509,-0.014008226781042918,-0.04216954002585184,-0.07979799402625007,-0.032133313113573404,0.018101730156047165,0.056014803651939976,-0.0413612908783403
GDNF,,-0.0029227231946027965,,,-0.02800938434455069,,,,,0.017116861842775905,,-0.02552884505000139,,,-0.004762111354241147
VASP,0.021034115995364266,0.050555338463542626,0.02460709596108987,-0.008533666946677312,0.036909478051955824,-0.0054806054682099824,-0.03734836902761422,0.037558604542168604,-0.017062349211251042,-0.005297664804165196,-0.13146841072771315,-0.015339916301671686,0.028637814224308715,0.048081579063790625,0.03509837825463198
ADAM15,-0.015421702698524551,-0.016560223238931634,-0.008171540094010867,-0.011684081788785841,0.05103580856581965,0.020919813893228237,0.024646290455703605,0.003734728497151079,-0.05512906700195604,0.0032968053267654843,0.014305923496018214,-0.04288607224154003,0.05014066355591006,0.0009039391473965738,0.015091116823318327
WNT2,,-0.02249334860185216,,-0.01422047744907592,0.12555203070190474,0.07810288817663388,,-0.013991936677181353,0.05061340889853226,0.03454464430161462,,,,0.015019265428429265,
CALCB,,,0.09961795397940822,-0.021376171290221346,-0.018239511860135296,-0.029467500131458227,,,0.007084037313003751,,,,,-0.00151976933578259,
OLFM2,0.06115885036322438,0.01934750577276272,-0.014468144212343737,-0.0312321626618189,-0.01519908478491687,-0.02677472183179384,-0.04903313221173082,-0.04839483191168486,0.09491149498975915,0.023827357090695247,0.0026194333656301503,-0.06441161797522969,0.08712539921232183,0.01995836263342394,-0.02388802983449999
MFAP2,0.11715056062187669,-0.03247038056205788,-0.019167060889745454,-0.015551055589514088,-0.02811621161026977,-0.10207746704535052,-0.017661182364838695,0.01290522507519256,0.01808692189798113,-0.014553739055425188,-0.007961262537572329,0.03271786025129254,-0.016152995342433158,-0.03055098602120464,
HLA-C,-0.1587921003020789,0.07085078412026324,0.035312716535032984,-0.04725423315144904,0.032942886884518935,-0.043206462136478045,0.01618554429205997,0.00874553542990402,-0.05183959129351378,0.028746416449461264,0.0762369897449695,0.03859531944457112,0.061455659816362584,-0.023190575409407183,0.0031682391442760293
THBS1,0.0918989109543023,-0.003060230299674796,-0.032065327451714816,-0.06366902801228427,-0.017155924787293376,-0.05036251849208486,-0.007066619805767443,-0.002993703835071713,-0.010264055916867482,0.022698417534039977,0.022300829673245235,0.08386946318533452,-0.08543892300432931,-0.043287973004671916,0.050033899714233485
HSPA4,0.021384602024026717,-0.02441156590949562,0.06547575736179258,-0.004827226009355763,0.04463241285741617,-0.03208070180149595,-0.04582807962213761,-0.015476244885157895,0.017839950101417108,0.022961360013939933,-0.05951083339319999,-0.021518695959516217,-0.04914493299050232,0.01142927994368411,0.16781801567745935
LMAN1,0.01768582838448686,0.06313855170229206,-0.006239447932214743,-0.10263459779778351,0.04121523668091111,-0.008526407899383562,-0.006432315180091668,-0.02710568146893238,-0.0010992829309277913,-0.006035883001274686,-0.07983372533389956,-0.06503438850251891,-0.09114186072299066,0.01840567876206318,0.05814865305168091
LYPD3,,0.01633550505787551,-0.018040739686452895,-0.017697018418928453,0.10836455718812689,-0.0290009276036772,0.041279292397105934,-0.016340631759613495,0.007419594433895059,,0.029287058598136132,-0.009654332946517585,,-0.03215657900526377,
APOE,-0.10295337616038083,-0.04235260547129335,0.03738203100063312,-0.017453977744622696,-0.06975446476835048,-0.010907743086964754,0.043864613113272305,-0.038428782341191,-0.04240717445130457,0.005039365620217619,0.03772113520387115,-0.0656307267656404,-0.10874635558603142,0.0755259456954978,-0.11624966141738195
SOSTDC1,-0.0073892240338662585,0.02192891247340124,,-0.02209342849833735,0.009563468851565974,-0.027182339518193085,0.02522144588001194,0.019831222861180914,-0.0041183304173082885,0.010174128031185297,,,,0.06715965784859922,-0.008670832833542214
ANXA1,0.09415316663370189,0.019662855290464132,0.005687703740990146,-0.05757672532023845,0.009365147205060386,-0.02762281830170749,0.05675884258944378,0.06758025842995788,-0.04471125567887526,0.07270359943398946,0.04608626554088177,-0.03835965077732111,0.036296530547123285,-0.02655317575958537,0.07061842371588045
WNT2B,-0.003257613881052376,0.0342332046673753,-0.02541105474333466,-0.02541698899420145,0.019077909770015628,0.02134227844954808,0.0407811480683345,-0.02321659096038505,0.06641966910849302,-0.028506598669914774,0.008874321396440527,-0.0453580876960525,-0.03159309730622287,-0.0644352649299881,0.053163855819478745
AMH,,-0.009412524971731548,0.002434903457473166,0.04640348054508641,-0.021322583702695352,-0.0018177769728626113,-0.018853061413122513,-0.013870923053262811,,0.03507082326598629,,-0.06459362616341421,0.07553729924472793,-0.01600391410628658,
GDF10,,-0.014882719771446992,-0.020296127241279313,0.035012421268106,0.0008841766787490161,-0.005089593334079027,-0.017614004603312226,-0.02862345520750601,0.014129844012178296,0.00695567341853359,-0.021521521548030012,,0.034206582734482106,0.020828530975631608,-0.01665679233428508
EFNB3,0.0024544566103902963,0.10231573653164129,-0.027053953292788337,0.08068718229541698,-0.022710601703605383,-0.06051600101539092,-0.027864390228727606,-7.0754385399189894e-06,0.047706200998479734,-0.04738235976335758,-0.057943076708284164,-0.045086982152220595,-0.0745977304878835,0.013663098897062078,0.11781018402283289
LTB,0.0631443380209599,0.02761627477909944,0.061401691204383164,-0.025206964504972215,-0.018720114030093365,-0.04822370574810962,-0.022756865922446082,-0.0064553935048360924,0.04184628657926785,0.013155279447635136,-0.02684423267895815,-0.05395390636441158,-0.016941675199600416,0.028854334846374157,-0.06449392016909598
ANGPT2,0.002713709426636548,0.010814608142742281,-0.00045940552096871416,0.009715267708528362,0.04847232816035045,-0.08445782824976791,-0.051474763805549814,-0.020521171685480052,-0.003628370982413231,0.02371239480852755,-0.05505745104085307,-0.01003393696066151,1.3264217675412404e-05,0.04195774850750795,0.08024903409561177
NRTN,,,,,,,,,,,,0.051837361861505,0.03477472086721912,,0.0002403014804668812
ADAM17,-0.024518204504539197,0.0026024654236479774,0.009475629968116087,-0.030839972200810233,-0.007230679162426616,0.016048088037907766,0.03766012477866094,-0.009339676714839661,-0.015155564067553516,0.054004683150046154,-0.08672213503298866,-0.04134331908711882,0.004663856182743253,0.017042423428930607,0.026912665719747535
LRPAP1,0.003954579576604705,0.009568515223820476,-0.023569015239750645,0.04059944701173507,-0.029281762086800806,0.028971790653505615,0.04237935901104508,0.015420326810642954,0.01843893433127515,0.03135621621484912,-0.03324293530850722,-0.06859273391379637,0.002126330114635224,0.05205921339187131,0.002984573498817141
NID1,-0.11250668673749632,0.0004166704280000534,-0.056360081983920784,-0.01606823427355556,0.10640998223387145,-0.04890154520469947,-0.03643151114991416,-0.038671407768949784,-0.04634200081812398,0.0017688495217305948,-0.026624250942710977,0.0030899738554679614,-0.010536109443341582,-0.023799673197515255,0.05179177789848881
MST1,0.021687141857507343,0.02422936952112889,-0.029647930091323983,-0.005174957820675386,-0.041461366058434125,-0.03976482653131948,-0.0017214332309544243,-0.01771124822167143,0.015219888043547685,0.01327290435295322,0.11687506517605344,-0.007839878430765147,0.009856589767020583,0.02700178229190146,0.1270738872399298
IL13,,,,,,-0.029848506781902387,,,,-0.035323105801559604,,,,,
DCN,-0.002816304554741841,0.018208376578979,0.024205869573361634,-0.010943384497078741,0.03014520475142592,-0.12320593132093716,-0.015709404530244685,-0.06173366130855083,0.004375319412286146,-0.0064978863066101995,-0.05846357679320031,0.050709063452877824,-0.009264308882223935,0.03326365132852716,-0.07613975173019666
IGFL2,,,,,,,-0.015504783181610542,,,,,,,,-0.04395583111742928
COL7A1,0.11251494319593398,0.0012507704296761822,8.686642820161904e-05,0.02496471848268717,-0.01814596280677464,-0.014034851047424947,0.07686871841510744,-0.002360617845529153,0.0014330249378990511,0.058901785623394376,-0.0751410063724742,0.021685104908411905,-0.011540394092556912,0.05086414095002602,-0.05143868862834686
CALR,-0.062137322244024025,0.05777524308799724,-0.025330432115250136,-0.13550952964672808,0.033718833894187436,-0.01309190344385113,-0.019102455589808214,-0.0016217687386584124,-0.017794123464951975,0.0237231274011608,-0.0305817690653223,0.01202898167722907,-0.0029873616257055048,-0.01719732242246163,0.01878894952126777
PIGA,0.09342955615865853,0.038688616870399144,0.017144558857213096,-0.023666354094485018,-0.006372685241369206,-0.005560692346108358,-0.025409265695614313,0.01411149482658285,-0.04488796831042851,0.0015219631326781557,-0.03672964107086556,-0.03122073882962558,-0.005783909470951575,0.030377200876153747,-0.11080556308159968
CD200,-0.04035391159568654,-0.03996311031747731,0.004335323932494879,0.007694682826048648,0.02257515402662563,-0.03773593741193589,0.06903178364041057,0.01299750868613505,0.051074947271117915,-0.01672613482508382,-0.07636102320915714,-0.03423421491370712,0.0030164971601576657,0.07176665591219052,0.07247465365819003
GRP,,0.034414079658394714,0.020566969426943187,,-0.02434678318996916,,-0.02407305203131241,-0.017157358341767036,-0.049448771317050735,-0.006548500304780621,-0.046751358019432955,,-0.0016249680919152459,-0.032993079177811746,
CDH1,0.09493008115014531,0.01773582756562073,-0.008827304990897277,,0.05453287122767887,-0.014779840012318258,-0.017136196596292397,,-0.017358946871085298,-0.006020370376056597,0.16761419305469083,-0.0067084540821114765,-0.024521666916235727,-0.047784197421211906,-0.0626748254403408
LPL,0.009739708430674844,-0.01617819749533694,0.04184107105752001,0.04165670309596392,0.04825405818565152,-0.07036184551215825,-0.04959257581709466,-0.029151594907999286,0.07194154879733117,0.030120813930957238,-0.10496595592416004,-0.02945873267684915,-0.018138435946913563,-0.0012472827428815971,-0.06485111946790403
SEMA5A,-0.03590462262442961,-0.004351697836116026,0.03857592834768901,0.03405784472007081,0.02205306340133301,-0.03147237795914833,-0.029219248773983995,0.022517825723121734,0.031686160572369636,0.07183470379426185,0.07336520383519088,0.1307094199690975,-0.08178416352118278,0.026317638076114327,-0.0004329016708431877
SEMA7A,0.0524651184411093,0.025607048045653717,-0.0256364263974249,0.054673891581964375,-0.010941537616784647,-0.06169346608609599,-0.00329103073882702,-0.03363399869059056,0.05632194328782359,0.030167039423606327,-0.006250277703669363,-0.07373896435442738,-0.019214694172360578,0.020631618533850298,0.0007145802392356021
SEMA4G,0.018271162011639853,0.028356858782365685,-0.028049530986412146,-0.04068676963384927,-0.002833707134357838,-0.042302938282751494,-0.016665608480452142,-0.010732709074827837,0.035755629853487826,-0.01778453743999742,0.01413977058190095,0.04255261993485493,0.014248279465657902,0.0404809742701163,-0.06547340639976724
SEMA3B,0.10200524169742316,-0.03179841811660748,0.002285398286455593,-0.01533365646649475,-0.007465751356373409,0.03767333513721795,0.034377185583803614,0.001222848891489847,-0.06929653377130524,0.018255798207043088,-0.031586094535575655,-0.04633835395785229,0.08455601188529238,0.06322724194389279,-0.04727683403469904
RPH3A,-0.07716922684844925,0.021757572400170087,-0.037640046231243646,0.124933512353659,0.04243554509987118,-0.039909434784400295,-0.02030561893066198,0.0030236389044593108,0.05515584748300866,-0.018939429335944804,-0.03463803383136045,0.05564960897687647,0.01642220557291181,0.0696298310782718,0.1361252665956595
JAG2,0.016458354159166754,-0.03173618573790195,0.015501178118235232,-0.03141246517134465,0.060736078860550415,-0.023352157727246543,0.019210260389942817,0.015674247937944398,0.09818222284167052,0.031499350361662175,-0.10984948751815966,-0.021635590549630043,-0.02654123982850288,0.023906265099347963,0.14542604160875558
CGN,-0.03804017862752778,0.0012989458665233476,-0.02345585512380954,0.011007849627275254,-0.029611899233406055,0.06825199423211943,-0.03868903537234587,0.052313739310920836,0.04995295507961413,0.0021014647369378223,-0.03171287594146272,-0.07255043758820039,-0.02857075037953381,0.08906325962552934,0.11101244391835892
GDF15,-0.028365103091290932,0.06566566682689808,-0.01418478082328979,-0.0250056487452078,0.043112528487675744,-0.06835519465955667,-0.028140229936797368,,-0.005031369077916061,0.01815461192657285,-0.10742955797253353,0.011420092787048038,-0.036639373245967805,-0.017230720003733,
SEMA4F,-0.04655502227402753,0.008075094886319249,-0.03650993641308971,0.016958139112886773,0.05293021377893834,-0.026059255433546136,-0.036332037262611055,0.029888380017431857,0.050760181108112326,-0.043621928257333596,-0.05540849908172434,-0.023894239807979698,0.007860041639478654,0.0727003692753026,-0.024133673889986797
NXPH1,-0.011407804342973685,0.046822803942104904,0.044365999919049444,0.08490120930746582,0.028791909642516107,-0.08796073603846505,-0.02412447926511096,3.693067453890223e-05,0.01413293606907099,-0.02084217357166573,0.03854265007357694,-0.023406571627801,-0.03664724453029514,0.010825506133154637,0.0033124763649411636
ARF1,0.013569654863488812,0.04946763744038854,0.006889333870828242,-0.06062255944887889,-0.03867562833919391,-0.010542500549915452,0.009704914423151738,0.05504680710318865,0.023295051699659737,0.018409520510223994,-0.07222239724230628,-0.1406969031783444,0.04696906037115135,-0.010894948776664602,0.06205569274690301
DSC3,,-0.010846021122553656,,,,,,,,,,,,,
EBI3,0.04597786217900399,0.006170630965629617,-0.021526267031369704,0.03808324385262121,0.017228225394098084,0.012152767587992329,0.014057924305496928,-0.02111758516892851,0.016578983651732677,0.0023119686922840046,-0.065745468367158,-0.006254703710768203,-0.03224939610984582,0.02700707294094847,0.02782746837175997
TIMP1,0.11869297853987203,0.025170339309704203,0.014385992255049381,-0.093152046990139,-0.01705317084406377,-0.11526414408718788,-0.04123561787871667,0.018717322146767763,-0.06137753404278893,0.0361666163628776,-0.01976194027705724,0.012125654138643896,-0.07876768780502062,-0.03821238422753685,0.018450822017419346
SEMA3C,0.014285854959618958,-0.04553743078212294,-0.04134929711956566,-0.034927393644678416,-0.03368564644439101,0.08754602744706298,-0.0035654503193818495,0.021642789251267006,0.004071046127697223,0.005240254875014446,-0.0008984195802230812,-0.0990870152972811,0.011570388136968831,0.03070044836240958,0.015287650361683372
GAS6,-0.048249189905587894,0.0331641142563039,0.028630464745150408,-0.023320173966532968,-0.02068063188758321,-0.04918784779919455,0.017807770334908588,-0.00783409361528261,0.011454677142064036,0.04696871382237872,-0.049722931595999616,-0.0039277963139469135,0.03911897487364937,0.06708260812168834,0.061760745559484416
MEPE,,-0.029044040747732088,,0.13531230703349967,0.011944362439314361,-0.0469824883951492,3.0071334722360066e-05,0.04492684221399483,0.06907367586910337,-0.000137267955205556,-0.03195347874148251,,,0.009712521458730382,0.025886984678021634
SERPINE1,0.06349430909341854,0.03413870179110251,-0.017805660277022736,-0.10031309463064143,0.005269607852894912,-0.07496174873488749,-0.06032129970590967,0.018904482737302598,0.02372939572685956,0.010075053379303799,-0.011068648772241268,-0.009157040186550378,0.020062384992767256,-0.06668503962722604,-0.012908178034538625
RSPO2,-0.027739790456675947,-0.016844521397821284,0.035590670321970705,0.09725089481820089,-0.03702435772900934,-0.051578192233103226,0.0987673632651313,-0.006509809453003921,0.09542022697431217,-0.03230029080803916,,,0.013410708834077134,-0.0015574794450246173,-0.016008385083961872
SHBG,0.06244323260187596,0.03468054907983269,0.07526549949104203,-0.026547501838445554,-0.020096905872824873,-0.03212246964928066,-0.02633533179010029,0.005920650580284329,0.07158513320679007,0.10524283598224424,-0.029835961022409527,-0.007167509755241299,-0.007335303808731628,0.01706339613014895,
LGALS3BP,-0.09199848356976549,0.03488208439035298,-0.028501365139076848,-0.01914859966665098,-0.025127578300578213,0.0732579061983571,-0.011564750399112856,0.006115247109526783,-0.016800294922616525,-0.035218212772906834,-0.02910160581372908,0.007525417296406462,0.03154632873909854,-0.02808270166841026,0.028886704521890617
LAMB1,0.012427849675623952,-0.0028212456488612074,-0.029518536371697213,-0.048363183080284436,0.057344570088316345,-0.09226077274377958,-0.023336868191937133,0.031100201204956053,-0.04499985317780636,-0.008208178594921192,-0.09010465984446037,0.015159724935573089,0.003602609433681208,-0.00216673514829102,0.014349644210106103
SPTBN2,0.015400132319263158,-0.004782851805579674,0.07053762000398188,0.09943891394699465,-0.024783252322654183,-0.036649783007032984,-0.008397068185080899,0.02168718571210686,0.10340217792743243,-0.055354359519643875,-0.0247201905867603,0.08343550925308713,-0.031296651453398126,0.03501415875787915,0.09271451437744085
COL1A2,-0.02618014711561084,0.03896207181367667,0.08781525843281648,0.022192997864836042,0.0782938562856208,-0.10610972672019534,-0.04287418837693237,-0.01927720048313528,-0.029687285900616117,0.007058895177057184,-0.03467136054754678,-0.03491720912000826,0.029327201727314473,-0.022140517437532068,-0.1280098521988409
DEFB1,,,-0.015248984371647421,-0.014395425499335335,,,-0.01381384868028319,,,,,,,-0.027411299717911394,
CEACAM16,,,,,,,,,,0.027226339222164945,,,,,
SCT,,,,,,,0.008756685866732956,,,,,,,,
WNT11,,-0.015545870640998782,,,,-0.0290818218042496,,0.0188954911927822,,,,,,0.018565004409107473,
LGALS1,0.2002897646665221,0.021323603923004527,0.009824912841896943,-0.011716437638779987,0.004073092971571993,-0.09812869622408547,-0.02548472230554101,0.004634593767251278,-0.038029818166344515,0.02510146926133157,-0.010039245093933523,-0.031004022258158924,-0.007739100728555693,-0.06847276544068688,0.08778355356014671
BCAN,-0.14989681992332907,0.013434865908368567,0.020408632430566797,0.052144703239337495,0.038467660669369415,0.03152709360042857,0.022396349017484895,-0.02913878782779624,0.07402546118636893,0.03024928941044344,0.02279333197943505,-0.02836832647687722,-0.04424186115824215,0.06344329494376638,0.004257027181380502
ANOS1,-0.025444763141459388,-0.07283144682296064,0.005477899774218998,0.03561457257258907,-0.07299962687218012,-0.03712450611368405,-0.039894113772300455,0.03619017057453742,0.025418214587261453,0.07191139982201639,0.03295513810414281,-0.06956370972337268,-0.02153281886974665,0.03723818703896763,0.05803705471010325
EDA,0.0430487584003472,-0.011381076506360565,-0.009796781610146025,-0.03091070920337592,0.06822888474814995,-0.03477206874877479,0.15090577727079288,-0.007548921344453321,-0.04532597343117684,0.017859315770862406,-0.005802949296664568,0.12131102779257946,-0.0323458784568795,-0.007377770286046296,-0.02805218234943924
FGF22,,-0.016183935270611818,-0.020997615217875226,0.08347618071826549,0.020480501356789284,0.07965299745306821,,-0.0151524136168892,0.0089350095730903,-0.022299901551387922,,-0.027662292557345796,0.046432652223144945,-0.019177658982031612,0.09656571074897267
SHANK1,-0.03306237343140564,0.07263877933707988,0.0582077513164592,,0.007182981250377449,-0.008732728940699234,0.085237186805407,-0.004222006960540718,-0.013724905874887746,0.018002604149362,,0.11689501548684829,,0.04597398892075918,
RAET1G,,,,,,,,,,,,,,0.04227439804315468,
TGFB1,-0.04415361494245543,-0.015283799657050186,0.05303124851802071,0.0008443971599395915,,0.020257447413127436,-0.03024953306941748,0.06157583776556267,-0.05356567404213708,-0.014909138268107783,0.06477605992114445,0.039753583152321546,0.01085360579639882,0.0024877292694619147,-0.11757367215679111
MSTN,-0.03270048311266678,0.010689366695606847,0.005970991565143275,-0.0303464920655338,0.005638349440986614,0.05211368566487417,-0.024766895554321156,-0.0017700772336455717,,0.0035705567721927506,-0.028950096420133704,-0.06573520253002972,0.002021453460276728,0.001459727026929257,-0.06644028247710201
WNT4,,-0.010474772918945536,-0.019936824620473487,-0.023019531715780337,0.0024923169831240644,0.03377234688577047,-0.019509873024628786,0.01754655487386542,-0.005370605035987292,0.028880635493408392,-0.03548110605448845,-0.05374022431353222,0.00418773330609687,0.1109559684123657,-0.05939254883562791
TNFSF4,-0.03373072679398849,-0.02395388820350138,-0.02497205252585313,-0.029728584501862342,0.03676001301476982,-0.0222574934916244,0.01963789678608905,-0.014111980617122736,0.04804094464477105,-0.005708763076754804,-0.04110274358284625,-0.028764489556541623,0.0021565392146420895,-0.014346891497753308,-0.06927262836591849
NTN1,0.05904084164336857,0.03384941892018144,-0.05671462176454972,-0.05299356053683867,0.06261950247926722,-0.06527543536382464,-0.061749875587863226,-0.013549258263516642,0.1070560989974285,-0.02028770544766927,0.03138040720313774,0.00023661507542720972,-0.060460893210842685,0.04048782354756441,0.0687595587888779
CXCL12,0.0005600088839873646,-0.032186648103260385,0.008589738413972042,0.07585216407114657,0.006944140891652206,0.03911074302411904,0.027790646277736496,0.023628859807927293,0.0009074024088200879,-0.03658552163885522,0.013013409782153337,-0.007180114724669079,-0.05122578143781674,0.06823566048942041,0.003241962827999033
GNRH1,0.0883797478671183,0.04104024224866797,-0.02751254738788751,0.0295618476528636,-0.016182803035865216,0.027007411583436523,0.008786202216928586,-0.020976546579503836,-0.03091630819793883,0.0625373067619472,0.022510496398799026,0.0005369069485125935,0.03771523597009301,-0.01510241205660967,
FGF8,,,,,-0.022615642146258965,,,,,,,,,,
RIMS1,-0.021134096333620796,0.04834297163085546,0.011212348839115907,0.016834795136562983,-0.013531658148484735,0.017534235358220112,0.005508778644966062,-0.05313810460684466,0.09158466846984335,-0.021150584550547268,0.07682851934426933,-0.06014252094784279,0.012591436578478298,0.013086647682415863,0.0331945184641449
FGF14,-0.06616381064000133,0.07154246568167578,-0.024807481888705858,0.0021549493297347995,0.0376790661253253,-0.07170722780307998,-0.01077587206660575,-0.017666457067461644,0.03892044522185898,-0.046286249411844727,-0.042455816334189295,-0.006840898214304369,0.028659689868521437,0.03978339350612267,-0.015797808993425474
IGF1,0.013154834288616565,0.018817161383277017,0.01623892269327294,0.05872217593306157,0.03236735288847247,0.05001655920899427,-0.015485824045188779,0.01480281722735495,-0.02375156568428229,-0.027676075291100933,0.020272193823216267,0.02873563200812449,0.0038575840801544853,0.006700216626924337,0.06696002240267925
TNFSF10,0.06254011619107956,0.03936626697011789,-0.014370384130723696,0.024267581624076898,0.03383994973316853,-0.041491775892283436,-0.01603741049836339,-0.017077664098312424,-0.011503589119484665,0.017036305615140277,0.019211144391444848,0.11742344250709195,0.012966265276167066,-0.048381044712079366,0.1627115164509311
GDF5,-0.011031794736805507,-0.01605818300596946,,0.00024555358174316994,-0.018720121300605574,0.022491567923944224,,0.05986776561220158,0.0010190987742787988,-0.010495428851079775,,-0.05246887716649836,-0.011754297588139596,0.04879998051132285,
CHAD,,,,0.05035752772703898,-0.007317724483609694,,,-0.01273342041446374,,,,,-0.002361620475508908,,0.1516573132488648
RGMA,0.052945528024711114,-0.057438943211265525,0.09166471779419001,-0.01436038956654184,-0.029486773090805697,0.019266126810297976,-0.006870472249219502,-0.013842350138559684,0.046533462778254,0.05860464596238556,-0.045159141825685756,-0.046969694870225794,-0.06918663379567094,-0.0025175843713200413,0.03833403413429471
CLEC3A,,,,,,,,0.02734209309173371,,,,,,,
WNT16,0.191144534452641,0.012607362046866783,-0.015480747791621688,-0.012542953857960164,0.0982545565636427,0.010123318795321988,-0.0218404141261467,0.03693786900691475,0.004663829409866999,,,,0.050268641811665356,0.08250837725621597,
CX3CL1,0.008665926055563499,0.03788731607215223,-0.029742539629810556,0.03818744832803488,0.01272613168097177,-0.05287080467968867,0.005227764413927938,-0.020191820540783976,0.05034095081736054,0.01082730105434808,0.06787203977925206,-0.08223770646149395,0.02334239238068562,-0.033901456026040534,0.0924308903324196
FGF1,0.13066945903290283,0.014867838585933662,-0.025110390254010004,0.06504309704511013,-0.01884564727400787,0.0655855345038727,0.01721238654237632,0.04830512032130423,0.017690617100038258,0.04992305429288282,0.08015590207606739,0.10794089435187526,0.029472273902802573,0.05915321927081588,-0.15922818500151673
ALOX5AP,0.07690013017772367,0.05333314125295524,-0.012133110077149796,-0.04796735035209721,-0.0020340397739872238,-0.024706040316832857,0.03730200082634457,0.003360541319170927,-0.05640663996716618,0.007697270203247363,-0.034835667351806425,0.12865492327796815,0.023169678608179305,-0.05903274045678328,0.06991088597467382
