,UKF243,UKF259,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PTPN6,0.088815264574437,-0.007288665948430086,-0.05029333926087731,-0.021664704688663914,-0.050179204469475186,-0.004311271862126618,-0.028895149745783326,0.0421169184415519,0.0035671143531116733,-0.026465728557654652
PTGS2,-0.043094416797049416,0.09416919650370376,-0.0478461472664775,0.05477998838667546,0.12779653224076798,-0.043886108934919586,-0.003393656090268882,0.028076684679047243,0.03578419425814396,-0.010341521540314298
XCL1,,-0.009880530318975088,,,,,,,-0.05287767487179658,
CD58,-0.001588511994029586,0.04839440512723518,-0.10355161207216154,0.03316263829697381,-0.0019001651960309828,-0.017823033422787394,-0.017070608354964725,0.07310022710461259,0.05127104050089571,-0.0068101004962564165
TNFSF14,0.06039939408636718,-0.0019107439261036412,0.031059412605490243,-0.005134382836137642,-0.03621137904700625,-0.017061888392031713,-0.0029860533374314615,0.005681273648250852,-0.008531801847894411,-0.005000440862513804
CNTN4,-0.02903758635907424,-0.01775709059127452,0.07339123987023123,-0.048445042974599756,-0.012433825846153913,-0.032346709584990224,-0.027415083727845697,0.031206710414928604,-0.012300293104073117,-0.10136247874809567
NTF4,,-0.012498438161966507,,,,,,,,
INSL3,,-0.009081069287617306,,-0.026383638751290652,-0.021019035911704072,,-0.02075107560441974,0.10438056779408618,,
BTLA,,-0.014414416736890236,,,,,,0.07709733810950468,,
MFNG,-0.011347315228425544,-0.0024438452745418667,0.04956718030446053,-0.053120370529792175,-0.06860346794427752,-0.017404647112839074,-0.005153702113968406,0.04419622242876744,0.028544604705907882,0.025163895891920505
ICAM1,-0.07548902996967427,0.05185102287125249,-0.10898874753153613,0.04256886563237602,0.059838537015094874,0.04942091688375637,-0.026739332998123602,-0.018672540755560282,0.0748284542316691,0.012158049384190331
PROS1,-0.04405110320460203,-0.0041996930202824025,-0.02909401817014384,0.04090972945363531,-0.02776742240910547,-0.0923205999029975,-0.00789760076781321,0.0666266889394514,0.05278836187670789,0.009453097258356361
CLCF1,-0.06800143303187023,-0.0055507152528212885,-0.058688424753183206,-0.0006078474042275514,0.0361394517813067,-0.07259908133169765,-0.04688330389953075,-0.012823814846666086,0.046468412869628495,
PSAP,0.03808564280407241,-0.051241460169882735,-0.055848472116953984,0.05861113566081343,0.11454500357330223,-0.024857526134405394,0.052398878429253434,0.05796334297535864,0.002395853595864719,-0.0014118365160790153
EFEMP1,-0.058335877114716425,-0.08483794053102578,-0.08385905708760791,-0.04331641800704759,-0.060260290718064644,-0.01092867897256958,0.01566280357092462,0.05885891401367072,0.030446160124697516,-0.02217719340952928
C1QTNF1,-0.05764554274550835,0.025385428141077693,0.1030014762204848,0.04812676880091853,0.09982596723527065,0.007114068147843518,0.04616662576690025,-0.027537382053614303,0.05048217989566202,-0.015619983936087274
ALB,0.07141212541245066,0.054509929190219214,-0.04669530885180809,-0.014246787370671489,-0.000519437118907168,0.11494975498351441,-0.03473678575285731,-0.02204520586402352,0.004878008204607056,-0.009463554231185382
CCL13,,,,0.07825352455350118,,,-0.023276643282859853,,,
EFNA3,-0.048911273522501256,0.0196259583222807,0.01101582441871063,-0.0018498675397899246,0.017384397845608697,-0.05858979532787449,-0.01250437100995334,0.03335556217538113,0.06038981349759124,0.024209221879093752
DRAXIN,0.07548426125620904,-0.046046555581938306,0.04322891347647243,-0.019882851465861957,-0.00933200908240014,-0.031266355638250316,0.02050215662072882,0.11084981004507581,0.029402137391185343,0.002162666228765263
RAET1L,,,,,-0.021278043094637215,,-0.025210622027572786,,,
NPTX2,0.09113069318951757,0.05722749202380768,-0.0313174009884681,0.03518706378951846,-0.05387899299981637,0.029174383429174652,-0.026181604644525392,0.07364508307907514,-0.01409202943176189,0.051057556993097115
FGF11,0.004019517810538658,0.04238082140095736,0.0797837820596002,-0.004477813802308781,0.058943306218229276,-0.019917348251114672,0.0026311356145146455,-0.0041796914068662015,0.015217404583408558,0.06214798306951499
CD59,0.03443735480844004,-0.023618599981433324,0.016232679469580503,0.033209616780892674,0.03475986726862843,-0.002174463095411768,0.04336665139475104,0.09683666932667923,0.04463076182498191,0.12210289584157676
COL9A2,0.0903294309699546,-0.03927903044453348,0.013792545642072683,0.0016136036300682924,-0.07895370453347925,0.07103116047330932,0.05196459712876418,0.016086321666899585,0.029366646601147493,0.03659116043188995
DLL3,0.13436972758390153,-0.0539367298613706,0.04061672010021699,-0.0731701053511973,-0.08818771810622314,0.019516898953038923,-0.0476584958222701,-0.02579542132292585,-0.018076871609805333,-0.053438176198834335
FGF5,,,,,,,,0.11595431700760066,0.13676431529828473,
LIN7C,-0.022978785156667184,0.020021097306499324,0.022791642772881482,-0.05982554254307206,0.057080493259418164,-0.05801169157498679,-0.0362238480295531,0.017898098356229897,-0.0368267625966236,0.07706492695082873
GDF7,-0.01755289931576545,-0.0162032788344064,,,0.07163645402844852,-0.05800490766496247,-0.01686941323685648,0.05127382087655246,-0.04541856999313749,
PSPN,-0.07369723721181307,-0.02188031551391195,-0.07282798217303037,-0.009935281039172671,0.07504080271895654,-0.023180544299029236,0.038102703625158184,-0.009534514913491143,-0.03665228425916158,-0.006218644979557568
ANGPT1,0.03809489814707468,-0.013466735260999193,0.04722640719464527,-0.057064911975459355,0.02972767089820221,-0.07316167828758675,0.013188143435470983,0.06422884620599317,-0.0066287122969111755,-0.01709307399710007
PNOC,0.07345734109817026,-0.0659328726715599,,,-0.019397107501548706,,-0.019999378393295675,-0.059016688239604875,0.056308456966814836,-0.07074073939412409
L1CAM,0.060503718412210895,0.018051529813316602,0.024958972402587567,0.05859605519191643,0.09738080125393182,0.07343474396814334,0.05813158610440735,-0.022083896858011442,-0.04583753108481892,-0.0406421112189858
APOA1,-0.03770710481494579,-0.014142265017937958,-0.09059230820669464,0.0287855121778998,0.00491996399726749,0.04717886404235564,-0.011121004383048536,0.008468120656284373,0.06809262912395861,0.07964073879583623
PSEN1,0.08298565853852174,0.0191971257320178,0.04623581009175977,0.025961053805028167,0.024222803231525397,-0.01700899322325055,0.08492735609726704,0.05276645641011303,0.020975398566061336,-0.049176335937746306
CALM2,0.06815693003032103,-0.027397837620507615,0.04074356532333943,-0.06627724364949485,-0.11554416082506176,-0.01861483444126749,0.003506601139321052,-0.10119347568336898,-0.0937880611623373,0.00895333260003978
CLEC2B,-0.03114728514062379,0.011685994648071369,-0.010446771414026185,0.020529929777215426,0.007972386406639352,-0.009855402253036768,-0.020710268866044615,0.11734962582857449,0.022808940870023615,0.041212312153624836
NTNG1,0.033323448393396626,-0.041372221361567145,-0.042992987894317464,-0.005435128533507589,-0.024547771771603354,-0.016911412316428714,0.05637693596134915,0.014057934236137866,0.005345973660322437,-0.005769368160573831
LRIG1,-0.025313226727328636,-0.05092582696346871,0.02340654686029779,-0.08705786106697516,-0.09251740104042906,0.0496597477701532,0.026298216083123854,-0.05394454625182155,0.004821296235309657,-0.01197520770777908
CPAMD8,,-0.01074128457808081,-0.036899586006127714,,-0.020491812695453547,0.02073000342810381,,-0.005991487601422602,0.0791257345668252,-0.025651796040993543
GHRL,,-0.02865075930948942,0.08346841407853313,,,-0.021084054759977183,-0.018247545633996807,0.0009315130644977129,-0.02838919265441183,
NPY,0.057021546104215594,-0.024338460547091805,0.02921736362111117,0.001644507625796661,-0.011606653129012334,-0.004952270912710726,-0.028710791877461516,0.08473985951264085,-0.02843282983180071,-0.008681617130920099
MMP2,0.11094453366043575,-0.029664172097131805,-0.10012812187935441,0.036913013223799154,-0.040444733020446155,-0.007103165441466513,0.08628924149050854,0.05940738212217483,0.08811396329336585,0.07410898073406355
LHB,,-0.009354847682879964,,,,,,,,
PPY,,-0.016284061444770292,,-0.016718363888624483,0.13101865618752478,,0.033867865317244665,0.04831407453359904,0.05330476010244167,
ALKAL2,0.027237461455217486,-0.009218936337105257,-0.005702898880888605,-0.01011081752161158,-0.07134772489252732,0.03029830436188819,0.020170740371547393,0.022489242549831197,0.004577572536066327,-0.029857352420501766
CSF1,-0.1099910071867854,-0.05033116330296614,-0.09764580038749777,0.03757075960426883,-0.0047187885856381975,-0.012709628973078596,0.03023351428672062,-0.035066003613889306,0.11268737681321796,0.07085680502763146
SEMA4C,0.011226906907223827,0.02016021775236614,-0.06984709654094205,0.024893660022482465,-0.0021830509006526408,0.021148146746866808,-0.003293925659004215,0.08414714938198384,0.039969499977896526,0.09813850856113256
BMP8A,,,,,,,,0.04910080789113257,,
ICAM2,0.10329753795654172,-0.06364003656202694,-0.03802052949236601,-0.016072883986785975,-0.040839810744936804,-0.10208391047699664,-0.005422909669752394,0.11797608857153129,0.03638144963880525,-0.004425031980541378
SYTL3,-0.04288209117988313,-0.028897700830678514,0.010561278083390661,0.07392485028594922,-0.004578991534090053,-0.006290425895137595,0.02318744350554102,0.07551948888481086,0.10985818539109272,
IL1A,0.07361795020305303,0.001031764606376822,0.02910051634413742,0.03396817970305901,-0.04805972919499002,0.021806500052660466,0.0014669458604592831,-0.0726078275837197,0.04424819959966239,0.026436228509523076
HLA-G,-0.027761271175694806,-0.009880529426680216,,-0.03884606723230322,0.07216644965688385,,0.0719329554610598,,,
PGF,-0.022885270576569455,0.013786336135565971,0.0059958222058605895,-0.0019460166966629715,-0.005637044323779289,-0.018235612928939184,0.022860146909981734,0.08029579094516603,-0.005646981783500655,0.012083068760764893
LGALS8,-0.08762606589822451,-0.02095987721041111,0.006859310484113638,0.06468769284785514,0.03504655105667493,0.00375572695056076,-0.012622132936420461,0.044525377946416006,-0.01749788657234654,0.045189022390793275
DKK3,0.08962218280242891,-0.0783925625939055,0.13698006612798233,0.010881598827187047,-0.00032333256521649054,0.006245584781435874,0.00959999597083159,0.04413868084493482,-0.07382592519303048,0.010499389508182601
COL16A1,0.07824194408958828,-0.06535428034297978,0.037898169327990124,0.011330812110158801,0.06496706144180815,-0.010728434236536041,0.06326005649135151,0.07019904460382084,0.14652008240394082,0.00195240828327614
TPH1,-0.023377249826765624,0.01343026429110014,,0.06765767316092242,-0.02434014307796366,-0.01210709944847339,-0.018076746686774017,0.09760535956059445,-0.04410789170848079,-0.04531898293538426
TNC,-0.1001048444568592,-0.02165434625332742,-0.02290298286974412,0.036202321472796326,-0.00039522030883593014,-0.04148414197841451,0.05570811758577045,0.03987586787787379,0.05837349184484518,-0.002438248644787543
TNFSF9,0.03783467107764963,-0.016203279924333538,,-0.008034170125035302,-0.025584034594237182,-0.03169795988692571,0.04594398361583808,-0.021956325504209326,0.12366358169119458,-0.08852432540290829
C4A,,-0.011090714768489144,,-0.01960636938387639,,0.027376881764497735,-0.0170473289696741,-0.003794342670189363,,
CNTN2,0.08414413790285123,-0.046747363760823994,-0.004882379526883066,-0.12299268043403161,-0.11440535715895425,-0.028642501319748912,-0.08595776074770459,-0.0010862864367102618,-0.06591330420816587,0.11232378552452166
F7,,,,-0.024702893425218513,,,-0.016869414868087518,,0.0901994312723514,
LUM,0.001873787069901697,0.031140681817803308,0.09485186599343608,0.006568800695549751,-0.015191199512787986,-0.06386483546775686,0.0035226457171962156,0.1339942182044936,0.04595049123547155,
BTC,,-0.025391013579558787,,-0.01787167493093354,-0.03108376510384531,0.06309209608447768,0.1650925461199904,0.05165652893395557,0.10996738425464707,
APOC1,0.08469582845766162,-0.022160137493106503,-0.0929337809682259,-0.07166947216810497,-0.13893081085858397,-0.05846346052166642,-0.011858217269415145,-0.09743927798619874,0.023070817238915277,-6.065295147605102e-05
PKM,-0.03341781679940939,-0.009745905941501596,-0.03585597536691238,0.08800610344953044,0.12077927055953533,-0.0050125082957767336,0.008247462162760405,0.04509607513165207,0.040086687944885395,-0.014097526392011221
TNF,0.03868548242415833,-0.00012732767059850958,0.03423209007303386,-0.01734622441682276,-0.021278048898228256,,,-0.007723692761497768,0.03234427200035478,-0.004461109867499072
GNAS,0.09771532416729896,-0.024909526244635223,0.014933926993530775,0.018886483819744393,0.08058725825530803,-0.04659346072648101,0.030440752003500618,-0.01416024640818859,-0.015091111014497633,-0.10775373634607927
BMP8B,0.044041732921681016,-0.014324222570921736,-0.10143840618309471,0.029292263676384225,-0.000948343737424659,0.022190372008840702,0.039688422647418946,0.0030107903137282146,-0.014032060922163185,-0.018535002373150415
LIPH,0.024360572906001954,-0.014050480140759854,,-0.017610794581447115,-0.023723193943923283,,0.0022277304235343623,-0.02499704757521768,-0.00975939359612176,
CCL28,-0.017552883908037904,,,,,-0.03342793064534088,,-0.0398528372839167,-0.0005759831595210401,
PTPN11,0.015051061561734158,-0.027911448480776844,0.02362549899101485,0.04603311675264101,0.039270016852494524,0.002127111279335587,0.08639146388284738,-0.0014894097141311183,-0.05658196068584671,0.07087776046543287
ADAM12,-0.030265203295998435,-0.02961332031046866,-0.02312241144696134,0.026516300153918156,0.017186501849709043,-0.03254614487794034,0.037485263509963396,0.1179603111246605,0.06949407373425114,
EPO,-0.020575937873079198,-0.014324222972015051,,-0.019125772672755743,-0.024638345415072364,,-0.016139510240477644,0.020054374679581884,,
EDN3,5.3885777705691e-05,-0.01783166659236469,,-0.03309357769114163,0.03976423061798723,-0.05214330750924444,-0.018849199276334744,-0.046565817598854906,0.12115949541822152,0.016434895017261263
CCL22,,,,-0.021646255310482983,0.014786873793137261,-0.041494259104728676,0.038879610474797335,-0.006662098277059386,,
CCL2,-0.08860217534356322,0.038202630096039865,-0.00031516483486827645,0.054790144760443145,0.044019137126298916,-0.029848693943992706,-0.04143652001729057,0.015746957042155136,0.017030431477074264,-0.04237182108853216
DSCAM,-0.01867953641678345,-0.06379324457021543,-0.00974861104671316,-0.008433951428051435,-0.026645330463314684,0.006864230727947067,0.04588561889168226,-0.022034350567252357,0.009779477698817726,0.05568538043466002
ANG,-0.05463673681414555,0.031609507146086166,0.000346568414933846,0.006234164191566456,0.08209221181406973,0.01079390966193709,0.04386610571372651,-0.01941661444536271,-0.03768411863628937,
FBLN2,0.031593201542246346,-0.02171964740318034,0.04542266105816782,-0.04534082311511438,0.023592364688619083,0.03101459829265068,0.004638866692109653,0.1372092402044661,0.0630265329642387,0.05810999484391274
VTN,0.053758623402811304,-0.01841885933721386,-0.03129466527590603,0.0197663106464048,-0.017325187802966723,,0.013959235197087552,0.08844947751444952,-0.03014775689681202,
VEGFA,-0.0713967352541223,0.05900735466263993,0.01125802738169613,0.09976726912054062,0.13099163190948668,0.059936431052569676,0.006570286420817753,-0.035977853765438515,0.024175134821746214,-0.10276437724082221
F10,,,0.053673157643579376,,-0.014817619327133083,0.03666683775640441,-0.014653706015242017,-0.04273767325653597,-0.016629028793606983,
SERPINA1,0.02527328458286105,-0.0057495595318897055,0.04258708737023428,0.06455558510090917,-0.01067513083084822,-0.05570095975740984,0.05745176763388611,0.05639955044166314,0.0326656208909104,0.006279464279280874
VWF,0.06275450356036226,-0.03110958203170314,0.07106635471628649,-0.029268654474278535,-0.03457782672201937,-0.07773609014739878,-0.018068339526213017,0.039250584892497005,0.010196751977851692,0.0735636033441573
GDNF,,0.1594528184976803,,0.05332458719049538,-0.009865935895271013,,-0.005545994183491427,,,0.09988776083547493
VASP,0.050761014530815524,0.015443314787179297,0.03532503276688187,-0.005454672696585433,-0.016022826478397367,-0.030694032340871324,-0.03929817132067572,0.07421204095110152,0.050336618944993826,0.0665365358480297
ADAM15,-0.0008278121388926716,-0.025390762025373423,0.019004008175432355,0.030699200121697523,0.0661694210154771,-0.02004194970762617,-0.006026371220389972,0.1149641198362964,0.06202838355666097,0.010373234425160001
WNT2,0.03817559769865834,,,0.014664933649015149,0.008506204901764746,,-0.019379090213963054,0.14839337409679204,-0.04746333321549838,
CALCB,-0.021362370034772316,,,-0.02076250869848531,-0.02996940359703571,,0.03444525106924716,,0.08119796941760632,
OLFM2,0.00605063821422502,-0.02537886706210079,0.017179939943444925,-0.034833690431886846,-0.07443154417648622,0.061517970051021435,0.015002449705597765,-0.006784464287940436,0.012865356052612962,0.03059144616745152
MFAP2,-0.005791137219588494,-0.027242359735548505,-0.012515004656236731,-0.006341904725820154,-0.04076189637690303,-0.06378721949284356,0.010071147882138575,0.11687933532884603,0.044960295965882725,
HLA-C,0.0033749803391528504,-0.09387251733878213,-0.025501295656737828,0.054114114174225215,0.021008781995375946,-0.07626742451425789,0.042847560961834244,-0.00557391899739442,0.049285215833584514,-0.0006224313189754038
THBS1,-0.04525394438903725,-0.019741586832531417,-0.015736031052343023,0.02138281375883092,0.03331750413272067,-0.046690705259292295,-0.044453283317801254,0.12916981382893306,0.10630984745131114,-0.032215983908137825
HSPA4,0.016726678390772725,0.012462094994700874,0.01711986693029425,-0.038412161667523106,-0.11764808552019806,-0.007168658634493869,-0.00273998502650183,-0.004753299810756602,0.01004850838522539,0.05855114201474553
LMAN1,-0.0526088518265408,0.060556037358039126,0.030845136408623585,0.0016585531932385691,0.037877244953328316,0.000584487963084504,-0.016512227411901323,0.044450489368156265,0.03376261138610527,-0.026303625111260952
LYPD3,,-0.010502215178480871,-0.050810384981976604,-0.0030357447611683956,-0.037545907929267916,,-0.02570512383333223,0.06850462892132808,-0.01989216350999892,
APOE,0.10831983165870804,-0.046887454471499494,0.0187545323590451,0.0006751532670262274,0.03143605265746249,0.07041746495285911,0.018013600493032328,-0.05023241572585367,-0.03730861891091563,0.000854047251064536
SOSTDC1,-0.02584764446744388,,,0.006776899206281064,0.02333360951645309,,-0.04360261682286389,0.010805535621576701,-0.06190775633415276,0.03619253484077442
ANXA1,-0.1143599684214383,-0.06499196838087747,0.012539926890350108,0.06420900962165932,-0.011634378197066544,-0.028759815708854695,0.009951176082257502,-0.020038031004041317,-0.027084598550586078,-0.020563153413824635
WNT2B,-0.009370882993535308,0.004076622595978247,-0.016675674134577205,-0.012613787579789336,-0.057069600487881254,0.025147371088239796,-0.0008113107134034055,0.09107856122636526,0.0487444402021208,0.12827061531047243
AMH,0.014665313519097887,-0.014593278063686217,,0.0541229518843673,0.05084791946093059,-0.0016405563737931712,0.07806011947772047,0.015614473724203826,0.005702827033087334,
GDF10,-0.019918703993360567,,-0.05833825744343762,-0.0294920540372447,-0.03794541052350947,-0.04218979722432033,-0.023468694914967326,0.05269625696210233,0.11734827274643825,0.03272117726600149
EFNB3,0.03797847639026348,-0.02437215823820148,-0.08625515768287943,-0.018552024003697785,0.08870076855205115,-0.013473501120548443,-0.04213490981057581,0.01934700021143901,-0.041015988603892446,0.05390590575068497
LTB,-0.0242249901268331,-0.012880443861485567,0.0330683859774148,-0.05507270051062006,-0.05653512603707946,-0.030056747383392604,0.02184317513345771,0.015007841733325554,0.021881225830213877,-0.026189690959073544
ANGPT2,-0.027973484517360436,-0.00108857250359031,0.0054601038502089866,0.030691678339808848,-0.0039030407782805914,-0.007766697823314331,0.04147470803776161,0.01626735486027951,0.04569781172716285,-0.04641599406264073
NRTN,,,,,,-0.018639296015956833,-0.014371075805503317,,,-0.0458969829398214
ADAM17,-0.022672324502260616,0.0030873405600013865,-0.022393419528682897,0.07511961915285686,0.04079470138674427,0.029607415584322436,0.004824412226513252,0.048014084064230036,0.06558601780435039,-0.04984502974660577
LRPAP1,-0.005139548038404675,-0.0038977105742948825,0.09420605886168314,-0.019566117014419373,-0.11095661205032951,-0.007111274778266984,0.03664902659441328,-0.022344537465518843,-0.02796566589294052,0.13962099169677497
NID1,0.053858026259447175,-0.013904068098326113,0.06288113860736448,0.048244315669336686,-0.031146091022372317,0.005092157963668269,0.03216607887506492,0.09268549593251892,0.06127013689968873,0.06577535850732676
MST1,-0.027556688017984825,-0.04871390228709122,0.039312164289233294,0.03137010530945629,-0.02880913038283132,0.024411337599969697,0.02882657267917689,0.043005527037061723,0.06883301539771294,0.06660654894317691
DCN,0.06708784393581087,-0.06326748646530343,0.026122736649588706,0.006766964272998859,0.005713228659442776,-0.012018544286195896,0.002651371818226612,0.06707476766842714,0.06193618755322596,0.04946121833335837
IGFL2,,,,,-0.024412498196901344,,,0.10904934715715142,,-0.06532234911254542
COL7A1,0.010494325854121345,-0.008751418835784203,-0.021880626601535374,0.0657269357312702,0.12083100560800249,-0.015110046447027492,-0.024734508375621488,0.0837303763763415,0.048950472072479226,0.0627690341492838
CALR,-0.016514754112172136,-0.032012119399794856,0.06280830617984676,0.08097839241386358,0.05305470580303437,-0.016002096876382765,0.087382074805933,0.12968471711590582,0.06192148970768436,0.144557893596162
PIGA,-0.056456091103274604,0.028444425031900727,-0.05690674705271664,0.009990274620343968,0.006642341279229461,-0.05073821399531268,-0.032967202880229626,0.08314656631769102,0.08113724780751776,-0.029974353174794844
CD200,0.058495402854073515,-0.05043883016454368,-0.07531634100970587,-0.06311763960352859,-0.08781901950610577,0.04459284198242742,0.03757874023181283,-0.007245465257683748,-0.008672061182554843,-0.013816998675025872
GRP,,,-0.05398806196204959,,-0.023014961358253084,-0.023282387600307836,-0.015762721201051856,0.05314888695250436,0.01807835801530669,
CDH1,,-0.037477059556600856,0.013671840435461356,-0.04550959962280229,0.004338598101840496,-0.030297645859853672,-0.03220211807737632,0.005618508843259619,-0.010372162356242895,-0.04259608108920869
LPL,-0.03329315597920211,0.032970022945661884,-0.010194991613326279,-0.0385379660783356,-0.08020542947233333,-0.07026234141552967,0.10599058830001731,-0.05675144800007907,0.023262774761193285,0.07969454516219902
SEMA5A,0.022212974297699157,0.005516724617709901,-0.006639807415886705,-0.0493078463008457,-0.08551891443119546,-0.01762558157606266,0.10988413238684158,-0.0454641161284695,0.06869177511426625,0.09210284498952728
SEMA7A,-0.005121984851429519,0.004884232111918181,-0.0017729526361561997,-0.0712830113009611,0.05469263173208053,0.03390684709140828,0.02713798479054,0.05334615519328979,0.010352063616748853,0.11437664184036188
SEMA4G,-0.011392420551502986,0.0040788864962867525,0.07430006628817934,0.007830326476269142,-0.11781355138234169,0.09356602782415786,0.016584223482760774,0.08499035372222764,0.029820507933538014,0.05992309035437787
SEMA3B,-0.02696247360300094,-0.02742440050358138,-0.01375437957709065,0.1007306046772045,0.07944238910173158,0.024064286270785613,0.045201672423233315,0.028559064356907193,0.04279173276395346,-0.04221604181533069
RPH3A,0.1151538750669023,-0.031912424781453175,-0.015388450661966518,0.0014979557584602365,-0.02933615891693659,0.024389751489084018,-0.01514674217672524,-0.034836666099989456,-0.03350583723738837,-0.032452741434801875
JAG2,-0.027326815961616163,-0.01151843236863713,-0.0904940103092867,0.010861027500697347,0.008643614510730908,0.008018347831929276,-0.06573587771043331,0.07902653701515161,0.0022957201056003243,0.11224472785980669
CGN,0.020524424106038244,-0.03271823433715858,-0.028508949898970543,-0.05384430530157681,-0.023695499962141996,0.018123292228259223,-0.04103324137896159,0.0182334129101639,-0.009171124561456434,0.019423865540313553
GDF15,0.017347324575659687,0.02689532663531178,0.022549395193120565,-0.045733918966553995,0.05349000199840091,-0.05008899234169433,0.057485878196865646,0.0881215588291847,0.012988277215332912,
SEMA4F,-0.0004136708524139237,-0.0037860179272745224,-0.030384906545586343,0.004210489924983198,-0.027246131960840005,-0.00644127032636687,-0.01600577986698223,0.057808032580324784,-0.011132801243714772,-0.060878477824287666
NXPH1,0.07433382559869342,0.003552232934585107,-0.1347047772720622,-0.023127821150760647,-0.11557499693878516,-0.018290383990433753,0.05674340025869071,-0.04015971393766331,0.006253545445764239,0.028476009525107815
ARF1,0.058115574354454434,-0.004800368872857171,-0.01817638732967531,-0.03063308431876584,-0.05244548974925494,-0.029356051483933242,-0.07411514919254916,0.09207193500767474,0.07384113447138418,-0.010509413979875344
DSC3,,,,,,,,0.030599899464975454,,
EBI3,0.06469315225331028,-0.02420387084566676,-0.05346215140384285,-0.05934302430813616,-0.013021905828633546,0.07544688459439833,0.00722378528357988,0.011414436510829221,-0.0015742255329479688,0.08566671189969935
TIMP1,-0.042227111462401025,-0.0019573707380383027,0.01751772724606255,0.1154304524094001,0.15041871494766762,-0.08688294707477726,0.006168344325007253,0.1086601422945138,0.14784570376940093,-0.09474572147893338
SEMA3C,-0.051253502535487105,-0.021908308145735186,0.021156593351366635,0.013231295376484311,-0.03194013706820691,0.11506746233025272,0.001735065432155901,0.042546283166394985,0.08812026725076709,0.11465829617979444
GNRH2,,,,,,,,-0.045924715286570855,,
GAS6,-0.04393474753905966,0.005270516688265361,-0.07102752150801887,0.003029894821612315,-0.024498279857778825,-0.06070217882505724,0.03470750095469453,0.0061592891425244255,-0.009791732855054261,0.0627312654090992
MEPE,0.03762992410448773,-0.038672800656197485,0.04650782168326495,0.022732798662948302,-0.03507157392807671,,-0.024324636121139744,-0.025761010212104925,0.014595784833551766,0.059098171737241606
SERPINE1,-0.11510577846685154,0.04539280683652469,-0.0029674694621532193,0.05409897445889659,0.10995124647146927,-0.028945073328543514,0.012835734176082107,0.02452726340583425,0.11235411530725307,-0.023614525541708013
RSPO2,0.09958131761870903,-0.011868209056380637,,-0.026744454584592757,0.01693978449522257,0.022534772744581655,-0.03276661837238671,0.017713038490708426,0.07569469064989713,0.03508373763352004
SHBG,-0.028496401563728783,-0.018990430603309977,-0.034454308508120604,0.09800252795948426,-0.04109103095117387,0.045828087664816365,-0.022872896269520212,-0.05317693063970591,-0.027854443614302976,
LGALS3BP,-0.06818319983425863,-0.0485717507831876,-0.061456302250710235,-0.0076335546906174815,0.0700079552922253,-0.10008129423741718,0.014352038353406343,0.022190260418990197,0.0443811473390873,0.04915772592580716
LAMB1,-0.026663973907923532,-0.00507125221799495,-0.055193042622291834,-0.012234309003115356,0.06392959304931917,-0.017076090785015822,0.11285471422256943,0.09904181408942242,0.09076699170902477,0.11677706321156671
SPTBN2,0.05894189121599599,-0.0340302702341829,-0.09545053488023374,-0.061935348124142926,-0.04608697124757737,0.003097114821153109,-0.0016574785096183412,0.018229587818183624,-0.010544003366154847,-0.0020111933612649625
COL1A2,-0.0035632298537201573,-0.011095246713778255,0.042356644996219245,0.06960957249345597,0.030443718083182702,-0.002784299574782661,0.013820012642599206,0.1050129733838503,0.09793438957855287,0.09188654286464462
DEFB1,,,,,,,,-0.0211804266610683,0.10578013182998909,
WNT11,,-0.01604063802102038,,-0.040824536308742755,-0.051344315969848564,,-0.033860890046912465,-0.01885055481762933,-0.005138063794397612,
LGALS1,-0.08108413203433124,0.06037093662368362,0.0396200900805398,0.08967400633857714,0.14306624742433124,-0.07131938723961025,0.03383592684541198,0.01939642220774473,0.08034264795157607,0.09195510678085879
BCAN,0.10872624029740066,-0.07350784934586278,-0.04281683242339715,-0.08222395672427753,-0.13451402487937877,0.07187788234862716,0.013799063672026414,-0.05660630776424649,0.022012229471765343,0.047797513390266486
ANOS1,0.05012566852966841,-0.018584223623085733,0.11611684619892716,-0.015019501325499075,-0.10349471478926477,0.026726030605319792,-0.05383349687456901,0.03357222743782502,0.03712304061813678,0.09236443215407923
EDA,0.10935400628290882,0.005916155555153306,-0.0327823652782731,0.009139085408175908,-0.026027026072181825,0.0350412278567102,-0.032361745874301684,-0.004430271309360112,0.0066209992585658795,0.062051547472364306
FGF22,0.007865279370340001,,,-0.029160818790602987,-0.023253244545679883,0.0014301888473036604,0.037532902446887645,-0.015031201262311087,-0.025353270213262304,-0.06871385677915874
SHANK1,,0.09101726090842086,,0.020623010021731215,-0.029589834952016756,,-0.047227835645331694,-0.06943129989886292,-0.00285350546553026,
NPVF,,,,0.11754915016208757,0.018036529751352327,,,,,
RAET1G,,,,,,,,0.013242634547941206,-0.0160577089981429,
TGFB1,-0.005538683977820107,0.0010746802868508735,-0.06281980176086324,0.010871506944024202,0.015978216346725176,-0.0016133823578603269,0.06958392658370355,0.09678250736429396,0.05192053122818997,0.02016560289115729
MSTN,-0.0295706624169711,0.003089497913497863,0.059571427883797094,-0.024509850182948496,0.01693315900076034,0.020047590640722385,-0.0244528946704726,-0.0013086514527754875,-0.04300315552965603,0.018012626181216795
