,UKF243,UKF255,UKF259,UKF260,UKF296,UKF313,ZH1019inf,ZH916T1
JAG1,0.03650422998706978,0.02895209674005017,-0.03328106787351868,-0.005803176769098939,-0.010010850068205695,-0.09287476664965952,-0.02137714837995664,0.06562475650488178
NID2,0.0669874410206658,-0.03358094323212864,-0.0010070486231894317,0.021393290171875856,0.0058762611527080465,-0.08071228669828856,0.05967562482776043,-0.03768013901897749
EFNB1,0.01729630022631558,0.005196066476250518,0.06196474350993229,-0.022092864240181656,-0.004246652814481579,-0.04463167298947501,-0.013321738862465515,0.032324664448733526
COL4A2,0.007959807391653794,0.003318209102906392,-0.0025348318690811456,-0.001101398076640669,-0.034930838230714384,-0.1317938569426749,-0.006955216029943261,-0.0487928620142985
SPP1,-0.010914544677890162,-0.02766611827950143,0.02228061501930949,-0.006360701430082904,-0.00729992054368869,0.09736193137396859,0.09235528186927819,-0.01782534410731509
PODXL2,0.04349384747056795,-0.015793961619419837,0.015564207512228055,0.10707318227560297,-0.029110350531827707,-0.027703283951642198,-0.03137687129254779,0.08217053739609785
IFNE,,,,,0.08920205042726552,,,
FGF9,-0.02915767811626937,0.00602071183585545,0.01797926254269792,-0.03667964663903243,-0.025949364185058284,,,0.05482546018823809
ITIH2,0.07183755516458173,,0.024576432337446177,-0.0189075412752094,0.04591273392481357,,-0.044385509743526966,5.5238708983099255e-05
ADAM10,0.07411542299855414,-0.006981040429216707,-0.017507836848299957,-0.052244645058435395,0.03423292134457428,-0.031962670308257814,-0.04671493381762313,-0.03408076357768876
CFH,0.01355162064566221,-0.04496331232667937,-0.0042796949824861616,0.03304811336469374,-0.009492013785215973,-0.046304094258433605,-0.05357257735346087,-0.02976530693803091
COL4A5,0.08695561061757279,-0.030625917252548273,0.0956752330925637,0.029221034688732175,0.008155219736109725,-0.04713801645833219,-0.04957317706723364,-0.022349350797878444
LTBP3,-0.009901010876834905,-0.008242921244423548,0.02531474686122079,-0.01706821407297243,-0.036790463677280276,-0.07190274892484162,0.14877235081925205,-0.05222462293615576
GNB3,-0.017715697824031276,-0.05634785247996722,0.045304296285696245,-0.03789487416154454,-0.021427445811912527,-0.04153426101548023,0.052632048996246905,-0.03339212090561865
COL6A2,0.07615883143637522,0.017622677255429237,0.002446271365351763,0.00707663207094646,-0.034305947455467965,0.13966599665464374,0.17522353630831816,-0.037606463577538135
GDF9,0.0043887300349783834,-0.008131475289268969,0.002197878579592599,-0.030599640540866956,-0.022208869832644956,-0.02433597113211439,0.02698991777036347,0.09292518877483368
NCAM1,0.011831590544132282,0.0037041376370390835,-0.009906031621164995,0.04795617041459603,-0.023246781760388077,-0.011426305375796001,-0.08780300292201666,0.06706789951520596
APOC2,-0.024201722303063413,-0.014167922427297452,0.046782355372513615,0.009508825559976468,-0.003539352245330232,-0.08862249998662776,0.06347784644252075,0.03073397447931278
BST2,0.03522999028929538,0.024278698475772787,0.0008001047809930809,0.01623461981439942,-0.030488099489325543,-0.057774287294924294,0.0552877856599125,-0.08119416774345611
COL5A1,0.08196384011913244,0.045647524134806015,0.016903522750016393,-0.0691776590952419,0.03766365509162166,0.11608663489284443,0.09390283140718766,-0.040084290511315034
CALM3,-0.060209477769415924,-0.013848137034226977,-0.011268577425035372,-0.003736350084233214,0.006716763932459316,-0.013364248829521445,-0.040009463279012177,-0.019233617016158236
THBS2,-0.01376417995121419,0.10495930466864763,-0.019020441432616837,-0.027372271295173785,-0.01867896657113469,0.176370553136957,0.15050124452657035,-0.00672811275835911
SERPINE2,-0.09212925201866888,-0.036505770826448264,-0.004658415527042182,0.006566907451577148,0.012291423762951097,0.02334514635734508,0.20289674429076926,0.02914299602798289
EFNB2,0.0763740554569947,-0.054866165895886186,0.03493779421533218,-0.008565997633860567,-0.0003249206039874195,-0.07761442045531751,0.00615988391390768,-0.0007020094884996984
PROK1,,-0.016130982631669264,-0.026476451517211803,-0.01360700273606469,,,,
LACRT,,,,,-0.020501893043916884,,,
MMP9,0.06571937003002858,-0.00337776227336114,-0.02173180950181338,-0.09283948449496131,,-0.1304416306323239,0.04731976576250321,-0.011950460287591952
NPPA,-0.03203210046887931,0.032619780890847876,0.006455558384908984,-0.03144202769356519,0.006041717383058923,,-0.0761349704826906,-0.0201460891532553
APOB,,,,0.06417924643425958,-0.015127748317283241,,-0.028464891323435427,-0.01527090932723243
C4B,-0.006789340457912789,,0.011929236798854045,,,-0.032312311069563136,,-0.016909908372120662
NTNG2,-0.00010494408284168046,0.11102633134855958,0.009443986861224114,-0.03740402037064534,-0.009383608176431446,0.10884929392183822,-0.06961438579459227,-0.03267984051856642
LAMA1,-0.014836430842588184,-0.019720209189665768,0.028559040379460162,0.0046884637172569885,-0.006640923070404796,-0.06621272205437972,0.08604423048886024,0.033846811683524845
UCN,-0.026775347267584994,-0.005887351604798685,-0.04024673730913994,-0.010855340892712749,-0.021427449943744094,-0.026534555995756322,0.09129719220937445,0.05052232938055544
ARTN,-0.03227250918731252,0.07717357912370226,0.027531988056777635,-0.014715622433228407,,0.024764673522972375,-0.03217727112001346,0.034900974515426716
PDGFD,0.014199980534212056,-0.04987145033010707,-0.01799038766895298,-0.05447409736554441,-0.02253637004697673,0.019375437894201857,-0.060242324267491466,0.004351875612467841
EDN1,-0.00909576958769199,-0.019565526993114958,0.04024760086799943,0.01671933487079016,0.02334192165826288,-0.03428972560341719,0.04766049231831275,0.012051960630988852
ARPC5,0.0023297439172580464,-0.00837363325522471,-0.0020872268514168066,-0.03954174854889377,-0.012235586018374,-0.052613560464607315,-0.015998162622260986,-0.03430473438915287
GSTO1,0.059785511063510176,0.0043681144795231054,-0.026843638515259487,-0.05460877085238849,-0.02073868800088288,-0.05576879835518618,0.03583338042228427,-0.041356016500180344
PROK2,,,,,0.023632708735649523,,,0.015434872220078572
SYK,-0.00031893068970311237,-0.03986807913339474,0.020525050022426702,-0.018907284602316155,-0.03473298229956511,-0.03991935720631724,0.10421231468219434,-0.0174131214785352
CD40LG,,,,,,,,-0.016514455590120714
ST6GAL1,-0.0008902118465986646,-0.047959433409919545,-0.009925758115898192,-0.05391855000344491,0.001440969907541642,-0.03866010315659879,-0.03369260886400586,-0.025741339531195232
WNT3,0.02455804715954396,0.008342573876330545,-0.0006240566801217042,0.04727721195920796,-0.03039197947992151,-0.022697508422349143,8.50887947527377e-05,-0.00041679067804731014
HSP90B1,0.011594897866825037,0.14563427611292956,-0.027821837661056083,0.00772308564200103,0.003241561353902783,0.00896231183777728,0.04259691974303843,-0.03488140132726435
ZP3,0.018943557482024736,-0.03781494731816105,-0.04459955026319646,-0.022395975573947804,-0.015127749663593598,-0.03740367584433047,-0.07523231904561589,-0.0010641183095360454
NRG2,-0.016700220464832397,-0.034121311573802,0.035767267692991635,-0.04106749725875964,0.005912445396536234,,0.049337261042132846,0.018922526983179158
MELTF,0.05828863671129742,-0.04606941422377086,0.05588760459486485,-0.037965594008718066,-0.03537409848323369,0.044588690698780936,-0.09540833018869913,0.038645479342356584
NLGN1,-0.048658064540185536,-0.021049201522537465,0.02051522841953597,0.003265027065544467,-0.036345493759561295,-0.00764250396922175,0.019579122078175366,0.017492493322393825
SLIT3,-0.031627431772079655,-0.007016384131497954,-0.025540365417102265,-0.008229253029398536,-0.009649593368683864,0.021424637565865167,-0.05003810892476774,-0.03664692169845814
CCL8,-0.0476247409118666,-0.025922945142294273,-0.008239154439474154,-0.019765922747241566,-0.013650932960461139,0.029409972183304805,-0.026627444805745165,0.03956059830273381
S100A4,0.10104019689134601,-0.08696788808281442,-0.04157299667280408,-0.05468201104255726,0.0037544473460670432,0.03172774500873266,0.08923835563331392,-0.008513945775759642
TNFSF13B,-0.03248498975484863,-0.009982772849339603,0.06959766398304007,-0.06878608257540109,-0.008652256134915963,-0.03166500906249341,-0.031819550558520454,-0.046911794707186406
HSPG2,-0.02152047905824997,-0.011775717246047727,0.0028176222270159174,-0.02556655247386724,-0.011644807315874715,0.13574438361312716,-0.03337607612546204,-0.014717360626503686
FAM3C,-0.031267790111184406,0.07231670529025634,0.0012420488759315592,0.03137888267136596,0.0011240049282277215,0.02166555855112006,0.11884079023224278,-0.07608378212896458
FLT3LG,-0.005219503599624158,0.06951579444317699,0.03652705294332915,-0.03223714721053336,0.006001567361279863,-0.06778758987819154,0.1405641054919269,0.02091576562269095
A2M,0.04401970024790254,-0.044780600973849,-0.06558653526115023,-0.04315592670806256,-0.027289609732251627,-0.1484507269248877,-0.17705051913944359,-0.0977495607949269
VCL,-0.015054560626992205,0.012816672836415476,0.021507003469342683,-0.0365365307700579,0.0025400520566221914,0.0413739420320315,-0.08388288802350817,-0.08302997851259442
FGF2,0.015260618782744935,-0.0029503120112232767,-0.028313659952788155,0.013238737019975522,0.00939985075600771,-0.061355842990439696,0.13602923067880343,0.019225484538601224
AGRP,,,0.0042194553032895215,0.017348751280643875,,-0.030299686096773238,-0.04487645347084766,
CNTN3,0.09375138967178663,,-0.0028236346433930365,0.05078093820842889,-0.012233595157906799,,,
RNASE2,0.03110982582923318,-0.021540474998848477,0.007462008762024558,0.031732031161304124,0.028634672122027045,0.00992627136091199,-0.02465213445361683,-0.0722182121731858
ADM2,-0.009064968950038284,,0.06968677504287826,,,0.04385031381027396,,-0.01569570075505759
GAL,-0.008372813441441392,-0.024855309429248025,0.06889579979551105,-0.06687965821868896,-0.0010570942073943785,-0.024106653308558303,0.10833215284279893,-0.015484677671425733
CXCL6,0.021763781890844814,,,-0.012405925308530326,-0.017733837813881017,,,-0.028359794711068188
PDGFC,-0.04630009264057101,0.0133307441377325,-0.01813824501573124,0.07798323955365961,-0.05499056874678685,-0.03675849235520469,0.040261048599163206,0.029683754593213933
COL8A2,0.004927138613523711,-0.03158602707552998,0.006502292896763706,-0.02099794623034454,-0.014205122391024677,0.015116476795614972,0.013626764055790249,-0.016464452932334027
SPON2,0.017211490495462858,0.06246922013265192,0.0043295203463830515,0.023118397061076056,0.06765824204816807,-0.05269346125747591,0.024023147205884585,-0.049511410150733765
LCN2,-0.02192926038866421,,0.055499338487169675,,,,,
SEMA3D,,0.027297398629186526,0.06331681652990717,0.08227952272632733,-0.04743229380456418,-0.037408947139429105,-0.0340527024180744,
BMP6,,,-0.011666952120162511,-0.015018302297470018,-0.027582115317711712,,,-0.018324789953293844
TIMP2,0.044450483902884856,0.005328981213571397,0.016609111252062332,0.051370207945751416,-0.027656600851514192,0.12766136723553625,0.10856466323493764,-0.06431335569152305
EFNA1,0.007668205398498618,0.01779589058896228,-0.002344734815738802,0.006626046560734168,0.012018396621876868,-0.11456211963995624,0.04971472871663824,0.029218563864285587
S100A12,,,-0.013454362914838853,,,-0.03672110514250546,,0.0817286692674219
TFPI,-0.004968567507961149,-0.011760694966938259,-0.03156052945223397,-0.002721797103536214,-0.02556467403851409,-0.11168157389354723,-0.01028106713828375,0.00435502313307549
GPC3,0.040375781133346715,-0.0810641821362919,-0.016908650549626418,0.0013727024954819592,-0.024233172661347103,-0.035308436996328706,-0.02546781335871902,0.0034049974896803534
NMU,-0.042857388417528494,-0.015308150764501054,,-0.007095771197625527,-0.01800159717040673,-0.02940968457537129,-0.0030310464679426615,0.03998982554953478
SCGB3A2,,,,,,,,-0.024690557332552175
LAMB3,0.0475716529321407,-0.048176560717889665,-0.03481606444098983,-0.019779135590781944,0.12133206398622552,-0.06550090279062715,0.09849562548134501,0.04777732123398942
LGALS9,-0.017135959377433084,0.01589054994404357,-0.028541987318408787,-0.01783062208865624,-0.01767365453976598,-0.11477114172852643,-0.1369076633842629,-0.02521064475568371
VIM,0.009425004656328576,0.012339196903466743,-0.012547449677343381,-0.04842398785007395,0.02311424155645648,0.16910324517376057,0.24521076828817062,0.04334257938932738
PLAU,-0.005477153110674221,-0.025142830187428074,-0.04833367006796742,-0.04589183732049505,-0.025935774776743515,-0.0030670246810764277,-0.03264814299069148,-0.00805780747393939
TGFB3,0.048058341245028176,0.06840122318843066,0.038136016847870734,0.04336311910515754,0.05352336251145465,-0.04640136177701557,-0.0004587004718063048,-0.020012838567551084
APLN,-0.02279372133057072,0.04013298990260479,0.027580053540996265,-0.00047990402047676765,0.03519938239230218,0.1183024323763993,0.22650021442892854,0.055839876046988556
SHANK2,-0.04170096986922287,0.03069654312456019,-0.02953522772634287,-0.021580438633557148,0.07118709152127031,,,-0.024410796592395284
LTF,0.014148055141865111,-0.01697278450362319,-0.0020202760143672453,-0.011607312235571265,-0.038547472607659845,,0.006407108895465005,-0.060201252682524894
PYY,,,,,,0.07676123004198114,,-0.009474778292238006
PENK,-0.042666298493457364,,0.02875072967048646,-0.0316820527368239,-0.037062809656505304,,,-0.018592693857844636
CTF1,-0.06644534853800976,-0.05061129791289951,0.050872529735384656,-0.024173016417953143,0.022447093597818938,-0.021618897233493327,0.14558411238858018,0.08265488470147273
COL3A1,0.037845963553779984,-0.073545446420973,0.015298792626210336,0.011176429072669818,-0.010353496445491066,0.15504801398189572,0.020400441977036086,-0.07782206222973938
S100A10,0.001360981821842558,-0.01110335335907459,-0.045767533577752775,-0.02497590016767213,-0.008021552524913683,0.10905818471552368,0.2528271378547841,0.09587492874691536
FGF13,-0.0488281013502442,-0.04784864551960028,0.02650709894793507,0.020120977836853744,-0.035505204935035097,-0.03637269368332681,,-0.02564913592862672
SEMA4A,-0.06655145250943277,0.020412909093863632,-0.03162743587789499,0.028551988355017908,-0.04034280583030966,0.02460571644962083,-0.04820766072711077,-0.01059860153285653
EFNA4,-0.01099905681367264,-0.005458882207363377,0.05978215953748193,0.01208559427174568,-0.04882971897659535,0.01288051883118358,0.005691659259908582,0.05773572103124905
HSPA8,0.005879359739604185,-0.07081173182039649,0.005638948460798873,-0.06783974730332845,-0.02808917121567491,-0.14732612644090143,-0.1727072960124202,0.07903618645322107
NPB,-0.029794445762510727,-0.025922946114332605,-0.011666953241151464,,-0.020736766059570755,,0.08968437076993062,0.017238809758232113
ULBP1,0.11705111074408245,,-0.005787535007469376,-0.011667191864911665,,-0.05092553211735693,,0.046032787667248616
SEMA3E,0.006074211749503922,-0.03168092628760283,-0.02206141564805464,0.04902778105919491,-0.049008613203589645,-0.04284773816590572,0.0076690472318700935,0.06556138871693229
ADAM9,-0.014693794639203617,-0.012854224272194341,0.035905060969174056,-0.03137005678968338,-0.009863861642757779,-0.0355292824190806,0.027038201551642962,-0.04099385658046159
ASIP,-0.04919722698934566,-0.028396660351224522,-0.010747292826132999,0.10224081430557204,-0.013477341176506268,-0.04292764922235421,0.08068270534390827,0.07918088704732841
IBSP,0.01390300976550118,0.01243533257043495,-0.015404225928390547,-0.04295832207146279,,0.07433577552611932,-0.04843909299009231,0.03138137654487253
MMP12,,,,,,-0.0327008171227863,,
FAT4,-0.027715404135918015,0.028082354688512605,0.019397546601882833,-0.010372025426927594,0.003427473713836044,-0.039525688103367256,-0.008789874747104942,0.07405424400918904
MDK,-0.0902063151415443,0.011696928057029507,0.007697377883351451,-0.04032549529540992,-0.07579211058785595,-0.167858081007268,0.07488690046420643,-0.08192117460202199
BMP5,,,0.04854428515928608,,,,,-0.017494627628702145
CAMP,,,0.020837363282657652,-0.018038759978144584,,,,0.05972522750320954
HSPA1A,0.024758024966422404,-0.035465919991861904,0.013753772521322961,0.049069687850167125,-0.04877392158627819,0.02284498357298879,-0.008662918102655359,0.05487387279816142
SOST,-0.02767479448966506,,,,,,,
SEMA3F,-0.007981819784168627,-0.0552453395814935,0.0030505601678038593,-0.041003148556761446,-0.020383539670276625,-0.04048130907673709,0.06762254542298825,-0.011630700377152482
ARF6,-0.002172188891117703,-0.007065468385420356,-0.010065049123030797,0.002621139386014184,0.019788367769403063,-0.052730149082182286,0.009688717113264933,0.04816253518128152
IL6,0.00115375637722735,-0.03093280329190971,0.02997364456176095,-0.002428254963815261,,-0.05641474226717002,,0.08502323440212056
CALM1,-0.07279344678181922,-0.03946118558348856,-0.019401911826913726,-0.0031782853594323904,-0.01266531481762899,-0.02902330793843254,-0.11528716455350584,0.09397733192877963
VIP,-0.03251132597120488,,0.013393653214596575,-0.030055733632472898,-0.016493658009370308,,,0.05385599911859849
NMB,0.018740351781288054,-0.020259681787809843,-0.03324893681053904,-0.0013612547301660866,0.01220512173689318,0.18656585809240933,0.1114174407563166,0.08666605551919264
CCL26,-0.033914598834021,-0.021602697413137664,-0.029989543274660822,-0.019858881336879994,,0.02129152045475794,0.09429716517175302,-0.021616067170358227
FBLN1,0.014133319317812738,-0.03412455792203139,-0.020233809035063957,-0.008936209510379966,-0.0014698436010315411,0.04883272015994215,-0.036909455513925785,-0.05474965222476486
SAA1,0.031987734269251715,-0.0363313386133647,0.016885637903591256,-0.018213044816261535,-0.015590473950128712,-0.023200384834602912,-0.03289263819444457,-0.03903251030912699
MICB,-0.04417768528039909,-0.028897658815704677,0.03777039819476075,0.11009533431779016,-0.024821353263110014,-0.029061039615235224,-0.04560540145760263,0.017227614838488985
MMP13,,,,,,0.04335101469712247,-0.02585959686170035,0.0033037036537268273
F13A1,-0.02008675804959595,0.05895913676366651,-0.006689351720905568,-0.05673773405042581,0.03269443784115768,-0.12125772593801783,0.015504789226855454,-0.05884429423895175
CXCL11,-0.042962152443696146,,-0.008823490909738052,-0.016727766556801877,-0.019903763526377554,,,-0.001697000042226174
COL5A2,-0.05374357063500537,0.10726384867564479,-0.04452753696973887,-0.03211775806309531,0.03408910137823326,0.1621573916949779,0.05924380352399395,-0.07500907336790863
EFNA5,0.011299426052009526,0.013243367618763574,-0.004409320490435048,-0.020359443419974768,-0.02929815966835562,-0.011433466337528045,-0.02546783566745332,-0.026492505922396926
AREG,-0.02158839733081841,0.06175577368909122,0.015835822358731,-0.03437292314141836,,0.0049706881475114605,,-0.04890424441475157
EDIL3,-0.0627047761420281,-0.010856484000231786,0.02664234593443808,-0.028388685845587288,-0.014400251462429174,0.1280842388030515,-0.16967738496528376,-0.05152232845921807
CD86,0.02098319728794789,0.03575032072847456,-0.0008172660088943473,0.07213936361451463,-0.012704227445875668,0.00936546059560231,0.08428723377048863,-0.030633245446407126
AHSG,,,,-0.019506937683029156,,,,
WNT9B,-0.029536823554646187,,0.09741627368580236,,-0.020144948701448357,,,
HRAS,-0.0273450840680078,0.00452531704506354,0.016591006007062713,-0.08345630284361558,-0.02234535795600383,0.067268223219567,-0.051380773944936405,0.042512323704553934
C1QTNF5,,,,,,,-0.04463152968528964,-0.0033280809618184254
RLN1,,,,,-0.02187702170844601,,,-0.014611942573776564
COL4A1,0.044400804162993315,-0.013209338044301902,0.023907395253149895,0.014285082606477442,-0.03596844044025099,-0.1419309170117745,-0.06420174362529842,-0.040995839911983564
CCL3,0.003487023445054718,-0.03977162517423551,0.012041934104431473,0.04320531917654319,-0.014108940961974193,-0.045130591178403824,-0.04913762173034141,0.01897603116242384
BGN,-0.02829418497147576,0.1148658586894788,-0.004551803749047069,0.016557529480309818,0.009502896905797696,0.12311800306062849,-0.04998791350189722,-0.031543101640979065
RETN,,-0.023209902024393367,-0.013062491239276832,-0.021972925246419115,-0.033695928620797386,-0.028593640660110553,,-0.025378404846236078
S100A9,0.03128545123296663,-0.0348462485459706,0.05373588613328253,-0.05492484200273562,-0.019436799421280578,-0.0836430937255563,-0.024776113989991376,0.012663832766747204
HCRT,-0.04988510703280943,-0.023914955717444276,-0.004779486176846617,-0.002156906020755023,-0.024621282819518503,,-0.025041382795112397,0.10670582265691772
FADD,0.0009606859902043406,0.0021520106726685096,-0.012320247056793202,-0.025340672222611996,0.042421693056798215,-0.019315909289237976,0.002651188406935092,0.02770392160929248
ACTR2,0.003445531303069737,0.00016491797877376258,-0.015089253847664212,0.016253000515114854,0.0007006032673421357,-0.0014894527311071551,-0.022918471216766757,-0.07096965225391846
BMP2,-0.016239839149399457,-0.01602151448780816,0.032275346839070684,-0.030067262835529452,0.05477951548441491,0.007278373892965371,-0.010254501678793772,0.014803850220742506
PDYN,-0.05597837284480052,-0.01623068889751836,0.012137974769363326,-0.0160539121283966,0.035835386851684414,,,
CD55,-0.01950717029480586,-0.038403488059499946,-0.008741201496958824,0.011481423286081635,-0.02690252492441924,-0.07134976562183633,-0.06605759665122353,-0.009886863617158698
OSTN,,0.058169629440852404,-0.021890897266339443,-0.013932182184301638,-0.022966603130745007,,,
CD6,,,0.03290023250854293,-0.017525025897632742,-0.019037792457365706,-0.048273795049685264,-0.04632570538494759,-0.008843413496235445
IL16,-0.050251617846270503,-0.03179612836322018,-0.036459529702333016,0.019704779807636824,0.06323910236065146,-0.0917517055234862,-0.07618130472667681,-0.07952621540868196
LAMA5,0.003647329966302537,0.0444422518236894,0.011650505801588534,-0.0236220807146643,0.022789744403101907,-0.09275784187293885,0.12658719608983607,0.004355677614227547
RGMB,0.019321187018788905,-0.006664808002147531,-0.022257391200935214,-0.01215410021636294,-0.005572316562051785,-0.03284840805345438,0.11116183934827609,0.05203495312874908
INSL5,,,0.013051024724509312,-0.012405932419285021,0.036187043040473585,,0.06825853171572395,-0.02551408066259828
IL12A,-0.052078288432294464,,0.0563495553065808,0.09313637843289188,0.04738906312765183,,,-0.031110144220859164
S100A8,0.023713416798558228,-0.038507344795522494,0.035290506172186396,0.02751433210486441,-0.024012435490426465,-0.03396363388360209,0.0190227117891725,-0.001301784621619989
TAC3,-0.04436385709214131,-0.031238695308302988,-0.009503810885849222,-0.021556714633268345,-0.043822437379916396,,,-0.016401849647652497
TAC4,,0.029625144503242374,0.02282432856471599,,,,0.05769445449870661,
MFAP5,,,,,-0.019135843852145597,0.050357871190870256,0.048939324631130654,-0.04157744110342885
CXCL16,0.040383450813991084,-0.00307173138539121,-0.02621457024793092,0.05812874545231253,0.008713663782023106,-0.057800564945687645,0.06053566330635344,-0.06940644360114871
AGRN,0.015942927626822326,0.023363219929175387,-0.009981426243559537,0.0378590630152806,0.027162899622957083,-0.01902402702126927,0.0246791945735896,-0.00255560635620187
COL4A6,0.05159009606030816,0.03365764245652252,-0.01445045686091045,0.012327638975780352,-0.004515465933093055,,0.01733665986737619,0.02252668654825566
FST,0.005555028074292121,0.003230587648119164,0.07511657804701814,-0.0024207536360619716,-0.03203254786619298,0.017975187505098793,0.09179374158666151,0.042472584021305305
MEGF10,-0.0430002758295039,-0.009113178002292196,0.011150159490707329,0.03977424418267193,-0.012066459171685159,0.08023744650938276,0.029430693086800637,0.0688290255119451
C1QB,0.02962178672633118,-0.06041528704324672,-0.0040910770870677664,0.031723592322355165,-0.022767919939766037,-0.18164054912062907,-0.15669710288760827,-0.11378644910141525
HLA-B,-0.015652339004042656,-0.0023162946937729037,0.05607058371421386,-0.04485018240857775,0.04223970486146213,-0.04288730856063637,0.12808539296368343,-0.07661383468369869
PDGFA,-0.02336139399055829,-0.08113346337944022,-0.016563686964041684,0.040900895306666005,0.013021766898462324,0.00898043364036071,0.08391356896748117,0.032728639265419954
LAMA3,-0.023474757012969288,-0.020006377517227766,0.03736182009061594,0.006767944264897499,0.03232414901162394,-0.010730549392110048,0.09298604693552998,0.04763536093637357
DKK1,,,,-0.02176525050833659,0.012494474673223467,,-0.032177231372073865,-0.05485365026055453
INHBA,-0.04659252616259815,0.030439687400610652,-0.02350130301045694,-0.040732548651639576,-0.03574727275956733,-0.021642314331103824,0.046669260233799824,0.05553496090309123
LEP,,,,,,,,-0.014834676190790914
IL7,-0.023879751459070533,,-0.01752404997679725,-0.008819218123965331,0.03781331928132342,-0.03753874882121002,0.037117793463946724,0.014292012603720131
FABP5,0.029059614758498692,-0.013822606509192129,0.0342298299787338,-0.006756156568292019,0.07726224559268305,-0.17574833788951383,-0.09461687574340677,-0.025471737160913322
CCL4,0.019849908126464325,-0.0444412451198572,0.018011492694455313,0.040711687476549824,-0.013768754824567419,-0.08812138997195952,-0.028596908786388833,-0.016355871326689378
FBN1,0.023477255838734553,0.04646353021257088,-0.0326154943107521,0.01804893220720253,0.0005797212461077951,0.087675744702738,-0.08375607054148597,-0.04393690465865986
TCTN1,-0.028210836076518055,-0.07202577869620282,0.05581021639987415,0.032881594741432645,0.04923876551893241,-0.053554855766620134,-0.016417581855325068,0.006022667501393067
BMP7,-0.05358538998296223,-0.05878889549855794,0.028219594579868168,0.030240018211142198,0.03857566484018484,0.017718068643756593,0.10440855094941164,0.10557254299260208
NLGN2,0.007129933672156264,-0.02444935990859758,0.016967386335851452,0.0466960063713062,-0.006322857113370525,0.004621980608927767,0.01584960266572029,0.027747105250572446
CCL25,,,-0.018022352452681578,,,,,0.052339308554852575
NPNT,-0.07165224261055976,-0.03903460906718965,-0.0015952059043406186,0.058694497504643194,-0.021093976625845924,-0.013894519944257881,-0.059378616229742796,0.04200963751597815
KITLG,-0.032614137578240825,-0.04500831706725699,0.0559081309301142,0.03482023196388436,0.022484889226334785,-0.05994556626465623,-0.06379225405647436,0.030275201160152858
MADCAM1,0.037619867353254066,-0.01988383637345439,-0.030246880871948937,-0.014562082777967954,-0.01865543103306662,,0.13830244545528678,0.04227244823784856
F12,-0.05469783176055403,0.025194194203452657,-0.024623401273510977,-0.03810679037179715,-0.04661566140600732,-0.04153132858856862,0.05276450372554217,-0.004656773769065612
S100B,0.023817954488307525,-0.07727207054412731,-0.0542782308691449,0.024742421831749413,-0.014770836942408746,-0.09694581305502391,-0.24414889748178023,-0.01953526219903964
IL27,,,0.043313916691223156,0.04019139786542771,,,,0.005646801121714385
CD99,0.07587170087340696,-0.10618816211398588,-0.005262523762581549,-0.04107414295784429,-0.030984613604959976,-0.006153208054996704,0.19072091388240983,-0.014554785319609822
PDGFB,-0.05127718423348365,-0.06506337285556742,0.013943474849550533,0.045488112666410674,0.05255598432668196,-0.06532101879850721,-0.03593976478329134,0.014615281797334904
CLEC2D,-0.0752300201563676,0.013502812590753565,-0.013537171696714864,0.04936845194584353,-0.015609964725469185,0.03645140399660149,-0.021376582594583398,-0.023875001913766406
F8,-0.03790425822677017,-0.03302893130893832,0.041616914757574945,-0.021333865913596945,0.021729205641853266,0.0234660604408225,0.10281855748526463,0.06331123670642236
C3,0.01767370011906109,-0.052802369991534315,-0.04978282944148288,-0.0396706114325109,0.027929754816560293,-0.004002345884006031,-0.11804097333495508,-0.141438638778641
DLK2,-0.035773631875966536,0.04233721170955817,-0.016272188124006333,-0.02250067454884545,0.019700395015871952,-0.011760161861577878,-0.0068141108984983685,0.008589567111593676
TSLP,-0.04255603230162177,-0.03727761410832112,0.04041268486839278,-0.02198987195576225,-0.03067458236835868,-0.011176014968251638,,0.010128372847227372
OSM,-0.002991110025628775,0.024439244571842555,0.073470163132175,0.005061775099672593,,-0.0261700053963612,-0.03811999685229099,-0.03819149016286938
PRND,,,,,,-0.040751862203652546,-0.03584425735031188,-0.01929714622218167
SLPI,0.03194185341391015,-0.004426692068889591,0.01977399833641703,-0.021283589497103215,-0.011166639011972176,0.055814590311817895,0.04995683712155548,0.018008322803604187
AFDN,-0.002488775732467917,-0.004031966506230881,0.026083391814077893,0.06063372773081129,-0.08694055215735298,-0.01614847792213702,0.07248518497655594,0.022440190784492487
KISS1,,,-0.017012619102624103,,,,,
ULBP2,0.023443557423993885,0.03226403991060021,-0.0012590977668180763,-0.023425192584661577,-0.02551094026890851,-0.02662341506851252,0.14868390706585463,0.042367940617106824
ICAM4,,,0.016766158622108587,-0.01185599276192529,,,,-0.01767609250221217
TDGF1,,,,,-0.019037794029102342,,,
ANGPTL1,-0.013154787075331614,,0.011222985863197206,-0.012405932419285021,0.006820102172582094,-0.07412867085799447,-0.031236266122187512,-0.026183465006973463
LTBP1,-0.01703734906056727,-0.0024659113794948057,0.0284824593138517,-0.03636089126587832,-0.002336928647250335,0.0705413404843466,0.07425278409216964,0.019326023235773152
NTN4,-0.07285203131562525,-0.044212514233675226,0.10435123462845976,-0.002848394136387369,-0.010904409764321672,-0.06425781735827282,-0.03465858982539587,-0.008829371235369386
