,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MMP1,,,-0.032604676816272,,,-0.015168688282868395,,,,,,,0.042851199688097565,0.11956969408663395,,,,,0.021200096017613797,-0.010987956309221692,
MATN1,,-0.03774132394124893,0.04744346269745175,,,,0.04086508358168813,0.023236872564410437,0.04135028627729614,,,0.07911896340026613,,,-0.033991577651243214,,-0.02573453002017353,,0.0031112398361595617,-0.001634164398354424,
ADAM28,0.06972300601504894,0.006624633678908882,-0.003946611378364514,-0.017233722981031444,0.03225866076174323,-0.02295855700790227,0.017850207769804692,0.30086563073143857,0.001144709226328794,0.017252025498584518,0.052938649310407884,0.04678958465376633,-0.007216545532028777,0.09050432929829082,-0.010155615247704693,0.06475122738009925,-0.06689238179900679,0.012012279997261545,-0.04582179405243427,0.017434815148976806,0.050487845654063286
TCN2,0.06387586382258331,0.04433195480565133,-0.037438185138022106,0.004973966172302667,0.03199236347835804,0.03855716194524205,0.10746002258108625,0.4722074975032937,0.05882392972361834,0.013311775359389554,0.06725464859490667,0.01734871978672707,-0.003989290734491558,0.13353897704003337,0.03787608532444858,-0.00698823155713131,0.00022606999554393805,0.12291370162531821,-0.032651869542672504,0.07983096138776825,0.05996622417654027
THPO,,,-0.003049997952811121,,-0.021921578461668423,,0.045632930060339465,0.09164281357628322,0.03242288936484151,-0.013250329419839914,-0.02529138014805176,-0.02918277728500485,,-0.039242226886954834,-0.03257769733755763,-0.046476311884379604,,,0.02768837520107452,0.08575297872713031,
CUBN,0.0029668952743796438,-0.07669049834507502,-0.018858746751224426,-0.05961142593743837,-0.04098000972152354,-0.03809643743156914,0.05911914654755671,0.22444351603137444,0.011631717783329778,0.020015521031938613,0.056732374387144284,0.008067833269594446,0.006135277501962966,0.055863401262768626,0.05855439146513795,0.07688909454867447,-0.019692295986859547,0.11660000379927267,0.06378769733577189,0.06273082895866099,
TIMP3,-0.06573631039026438,0.07882578357754765,0.016098197464369773,-0.044740101521760646,0.043554664127891086,0.08561299262498587,0.04378379951045352,0.3812873164687678,-0.014787950966242098,0.02590076604806406,0.026889276229526915,0.006527155940524126,0.07711436524658961,0.03977927521399524,-0.08548630156020467,-0.02097256615919446,-0.006118064896686649,0.060228656256713864,-0.021474383425640776,0.027798243326283487,-0.009817241882491902
PIGF,-0.0013649330633099873,0.10160639163659775,0.041152260767324506,-0.017277570384883083,0.0446570431589949,-0.00228135559848653,-0.006102391135568513,0.4479299857761064,0.019013892825597473,-0.007739775606287296,0.03331153639879851,0.07453788382769742,-0.01895901150259067,0.016425299524192513,-0.016063608563439555,0.008030142853009646,0.009540702855922293,0.04566638011771688,0.08596046224288612,0.00018297099697109673,0.0801804716898693
CRH,,,0.022709132486545,0.06221550345975413,-0.027131248193548337,0.2425546272908929,-0.011027472804982378,-0.20017338591619566,0.012524239263765625,0.011733715819788416,-0.003227113585665409,-0.03991452285271817,,,,,-0.00995991148094653,0.0831612315629713,-0.033809300063986476,0.06328800748629534,0.09371571434108764
BDNF,,0.020752364408252937,-0.03569612176198506,0.011854655804929105,0.006471683633649746,0.02087334978386447,-0.001356118326072228,-0.5142246429525344,0.03182165030295473,0.006110030302372371,-0.02744310999357515,-0.032867302440177465,-0.045899955749752606,0.10392941061397286,,,-0.016038067782609623,-0.03727527107205735,0.07263885330812336,0.05474404440647877,0.017214984226109196
CCL5,0.1557923133866409,0.020368950325019015,-0.02106414413421575,-0.029753160978164352,0.04444744309339611,0.03768990961176933,0.0023682526898538754,0.23806961184424347,0.004882134008501311,-0.004506484732433584,0.025855764064306747,0.02870722598226362,0.0495602721049744,0.12387465547712619,0.02590569678056552,0.03055914145635163,0.01984087254272818,0.02848811955255778,-0.00391158638784823,-0.07673585963905412,
GAD1,-0.009972741746342934,-0.0012162905038242385,0.021998865788445798,0.008823127601144476,0.008841024316499208,0.12225556192531516,-0.07109493961139073,-0.42801870605439823,-0.009690498951785375,-0.019365185351369572,-0.09175094359174603,-0.05645468933548383,0.017603744642415528,0.024164323899009434,-0.03580116819447796,0.02457180583217116,0.03296446732578054,0.07641807225342165,0.06233568340195348,-0.03319220529096231,-0.0834940685596672
COL14A1,0.04780484574526876,0.015068159839903988,-0.03555374228229374,-0.04208877574457334,0.023799049576081092,-0.026117391026995288,0.007599438477476326,0.15840509656965018,-0.005221263902871,-0.017356077235153654,0.028203826250634487,0.06505831362593087,0.0011398977646723514,-0.011076054391420913,0.027804112989335213,-0.003915341035154611,-0.024546287570034644,,0.021050992606671145,0.10580604754747149,
HLA-A,-0.12124443342817214,0.1601365223882911,0.0005182686788970756,0.07363326588185752,0.011901194088365935,-0.11125263696960157,0.0517490294856386,0.7379854122551167,0.03599014447175491,0.08359099893392624,0.12070542144994657,-0.009710173619542989,0.011872219752584233,0.0040606330276663815,-0.0735147078342184,0.04069002195808654,-0.00836299927366066,0.0016862635268348216,-0.046804041934381244,-0.05719763167551672,0.07412292720292714
CD5L,-0.0008170726521228838,,-0.0026703575192881398,0.04630762251101323,,,,,,,0.001082297664656945,,,,,0.013635901841669597,,,,,
FGF18,,,-0.025070865084899616,,-0.02155557379605984,-0.021031225824570145,-0.002585912483982877,,-0.01953020441820236,,,,,,,,,,0.051417000846025906,-0.03181833726196777,
ADM,0.06340189163202642,-0.127607214839468,-0.021268355770234795,-0.0561117876602027,-0.004996108435933272,-0.1008199149558699,0.061177647406551725,0.3494785479547148,0.049376954391802716,0.02589363527198739,0.009520442266690856,0.03124628044714531,0.0006508837136641149,-0.044017232452106245,-0.12820827963489406,0.07913302033198329,0.017630193986151087,0.1341566719995406,0.0615477069312769,0.010593856321431313,-0.04712199588305881
CCL15,,,-0.030738678988594018,,,,,,,0.03412286032704969,,,-0.03780548893904012,,,,,,0.02196314603766553,,
GNAI2,-0.014454071493774076,0.11947841757472058,-0.024345414543204356,-0.0038253245501982005,0.021481438341908923,-0.0868895848193761,0.051710046747968245,0.6139968016444632,0.014292383966825795,0.022614590391579616,0.0662986545669649,0.04776128800746979,-0.024596829229504485,0.0030212196768550632,0.07597150054335504,0.0071098341429725025,0.04496152203058755,-0.017611817334067418,-0.06240099843187647,-0.06056496046566161,0.042722475604265855
HDC,,,,,,,,0.30913516358884463,,0.0015996410190102167,,,,,0.008868479421345339,,,,0.02299126231350517,0.019153377512150085,
COL11A1,0.016579383089236514,,0.003493060524527966,-0.05575167042983342,0.04449959140434975,-0.06388901984696391,0.07089760593139084,-0.08043350616953693,0.03365455040946972,0.04153734314616623,-0.023880246251877044,0.054492945455168744,0.06402564373779333,0.07014832430207889,,0.023844197430011854,0.023707983946233573,,-0.00809307592894648,-0.025057669424419015,-0.027027478340203987
NUCB2,-0.013745800336322797,-0.08963598740754591,-0.028503773834048778,0.044326735131088105,0.009242006812825799,-0.052705002314512465,0.08418441640348641,0.26304743557574917,-0.014685616051809338,0.015353242115419552,-0.028345981674440135,-0.006605287821097074,-0.03695284454697822,-0.05093615621594063,0.08458683285997409,0.014302979232632924,0.066352560620661,0.0764908917177527,-0.022956940452514472,-0.10174465013496904,0.03549659422149917
FGF16,,,,,,,,,,,,,,,,,,,,-0.022838269177932042,
CXCL1,,-0.08673486888505222,0.01249199641944147,-0.009259815839814209,-0.004568174586756239,0.11425711196990308,,0.10065635728069249,-0.020579753681481273,-0.012057878877372454,-0.04965457886734112,0.09409815399286069,-0.040488610398286315,-0.007981268744421902,0.0493253263790701,,-0.010427213582716775,-0.012192562367306184,0.040699147251170076,0.059777877576660116,-0.04425632319130243
VCAN,-0.010985130588193524,-0.022564862779649923,0.01806607476192211,0.002651766488786261,0.020301287086469916,-0.02327101769997146,0.09734535480716928,0.48303089240026686,0.07383818265231441,0.042914036941691186,-0.010015587101867866,0.1673084625329212,0.03402508062007813,0.02088919011838143,0.09824935442746185,-0.032094213112053536,0.06156717693312295,0.011429771034208017,-0.09613990074073922,-0.0432308727117898,0.06981209807407411
MMP7,,-0.04587893848938291,-0.07342977842002038,,0.05937507234821048,,0.03429371334238055,-0.002078980101213658,0.013175314088635067,0.10354750307478712,0.07047357865800546,0.016820888807659407,0.0385322588636104,-0.03212384524840774,,,,,-0.04508256830757531,-0.12311389128370473,
PTPN6,-0.0031722801862881602,0.03161015779709527,-0.08486001988835878,-0.010187784419380215,0.02905830640772734,-0.045360856307089595,0.030345157521400438,0.40815593016596335,0.01625922734750322,0.04051355843090167,0.03740704744009551,-0.002476419399599302,-0.011880707260684402,0.009720555428604937,0.08248994406017555,0.0523924767184619,-0.005177160861849461,-0.006430862104913648,-0.0067077816064170645,0.03759081054905434,0.029170477323976794
PTGS2,-0.023733940349802016,-0.04983127592791866,-0.02153697911618521,-0.032290981010555865,-0.03758028411614309,-0.05358845785767865,-0.0539409903525942,-0.5130480320693837,0.008875503753301671,-0.02571577903052851,-0.00890556940292458,-0.025542446659620573,-0.05249987794217867,0.15850154758505242,-0.0370109763738488,-0.009715240630401875,0.06134448080042938,0.06081440333153275,0.020221028022328936,0.028725128725292103,-0.11452801257257972
XCL1,-0.0006828830597469047,,0.06197577312870709,,-0.010278578615458205,-0.016129135909859843,,,0.017457950435068256,,-0.0007901628090852865,,,,,,,,,-0.016040282804009008,
CD58,0.03593863329302061,0.047467237744012215,-0.042113645808297205,0.045445984303256554,-0.013556199074759667,0.01775972675969788,0.056228882151283036,0.6030129386226033,0.048308296448007444,-0.004251816596790754,0.048798732992930964,-0.009902346192728052,-0.06414831288336718,0.11154968323150942,-0.05858055054435109,0.00965326610704181,0.014343312308272037,0.032287997613804124,0.04320276528656992,-0.024947557980584227,0.021503379364529774
TNFSF14,0.08450179628045842,-0.020172011769134805,-0.030594027345267626,-0.009221668321081986,0.06010896946407985,-0.029511035815535783,,0.10199267845941641,-0.01081203468038198,-0.011777374783237232,-0.01551250464528741,,-0.048184412189025624,0.03333298473110803,,-0.06336327722252587,0.026029583743136443,-0.04174443754918663,0.06414375831445797,0.005593401430615407,-0.048057648776597496
CNTN4,,0.007349025583217285,0.019908767119278897,0.014423658188127405,-0.02686177543660976,0.0650846676280484,-0.01554264595028046,-0.31346094540615205,-0.037887436379265484,0.07015070103439404,-0.08653327920928235,-0.058124681870862,-0.011226980660868514,,,0.09942624337243779,0.007632488917732955,0.030776184715687122,-0.008738659112301067,0.036504951923520663,-0.06708786303426399
NTF4,,,,,-0.009569831095458043,,,,,,,,,,,,,,,,
INSL3,,,-0.027199799558557076,,0.04500923256609208,,,,-0.020756165938286553,,,,,,,,,,0.03426521252111054,,
BTLA,,,,,0.007851060657436206,-0.01681516112335513,,,,-0.015040110414330737,,,,,,0.10495647856478574,,,-0.02588933133662516,,
MFNG,0.09961722962196547,0.0896184853613848,-0.02508100276859838,0.014408283113930895,0.027909118965813197,-0.03167570939977683,0.10638046127291652,0.42588424117192986,0.023969976826956854,-0.02632237189538347,0.04072268955042037,-0.013601568791109237,0.001966292541296799,0.13890708290542478,0.002141018248105745,0.07799329524871476,0.04573900761070777,0.05523252947445441,0.025516539038556416,-0.013988759685896485,0.1352193541979874
ICAM1,0.048202163333833765,-0.04851598673549158,-0.0577915949824924,0.021048597605480487,0.0583623554843499,-0.07048985893312061,0.052278575442088256,0.47571179194089713,0.03003623373531662,0.008538520294697339,0.09178715630386429,-0.018213089921660663,0.031333935192820184,0.026216306403582492,0.01892334214724849,-0.03862650488545313,-0.03227713935653999,-0.10037491568468881,0.050834311982841926,0.02431883472980594,-0.019795005226714065
PROS1,0.019846827512968863,-0.031095267248594797,-0.08041960010153729,0.06331845379105196,-0.019744884098680752,-0.09508854814006472,0.030236915104492734,0.5694896174835085,0.013493932318724061,0.08424068268190214,0.026602109202834272,-0.032180014485310646,0.050734366453853,0.023227235986916558,-0.019598544117021516,0.027304265744814895,0.010154116813440812,-0.07596729391875377,0.05074665819075694,-0.03803955063386944,-0.008119372329363796
CLCF1,0.10341624951294585,-0.0019237134180307288,-0.09158730310349711,0.12181166298200798,-0.00427874469554628,-0.06638007801412416,0.081285516901157,0.06814013436040149,-0.00215872600081184,-0.02295762844211939,0.006554720183886023,0.029000638118371287,-0.018111365757090415,0.0039862128511595285,0.007197314991332687,0.013395842254123137,0.007234820434257678,0.0010730914883944915,0.03996956758642908,-0.04937803744086413,
PSAP,0.08212782929342535,-0.039057928372933294,-0.07572747868044137,0.014088764571289058,0.037707844607592016,-0.09572768161987172,-0.08573435981713198,-0.41816391170116907,-0.0650961497125779,0.041686053346498886,0.016179291941690276,-0.10593699973610217,-0.0381568411621174,0.10621030358423936,0.005827956019327176,0.10987393049392308,0.016401167029210968,0.030620633473589603,0.01674924412613526,-0.11995281228086414,-0.004929513138258839
EFEMP1,-0.034419765265777634,-0.041513244648535175,-0.09627816635059949,-0.02758889761364893,0.08107355500957598,-0.11856724880734183,0.05873007532370384,0.4923562854669607,0.03228292475012624,-0.018587444132811402,0.09750460600378699,0.004426113715008006,-0.0636731670390846,0.06278226090170991,-0.020615076672338493,0.04391724027255968,-0.06441326642177082,0.08249598543184258,-0.022289782129450837,-0.015600037010599097,-0.03537119111241248
C1QTNF1,-0.06789929668473321,0.00251842819468297,-0.04913514043509367,0.060597864133860174,-0.02295791431294536,-0.0037647611242159276,0.03681348261077146,0.42875308170803295,-0.024239058563643938,0.006368149665982104,-0.05778022417603332,0.009437560794112827,-0.02987770090698109,0.055349092731687415,-0.14525812435825486,0.021870567204407866,0.032384376582219626,-0.01790097505544889,0.08436249320229107,0.043473572069815655,-0.04743802935282054
ALB,-0.02648209939580624,0.027621430793797037,0.017869430348805906,0.034528989776878787,-0.006668761221576279,-0.0024717461089902495,0.03878380002860165,-0.07745506330910625,0.026691242861394036,0.050864837595083465,0.09443551199894933,0.06286431317112517,0.06628555771830966,-0.078063573400688,-0.043522638270209066,-0.011466007200826635,0.023663838334841276,0.18666589456277294,0.014230235473203408,0.0958371915541538,0.023326118483772043
EFNA3,-0.006815054335210687,-0.004775731944079725,0.06384776572909981,0.0017823951977154185,-0.06656347303939114,0.021714879232629318,0.01965465764993997,-0.49311291563581217,-0.08574875201477705,-0.013262387257574292,-0.09551304998085028,0.0008313086801336823,-0.03516616826950695,-0.020269721647473087,-0.07648644721611661,0.013510712974748412,-0.027444389828896232,-0.01154212286749035,0.08977803836352709,0.0034855368156688498,-0.02453674374748406
DRAXIN,0.011574419391667324,0.1270455297538579,0.040607407198660614,-0.0038105419257050883,-0.0695730921763678,0.0003915749888438383,0.060930884261717465,0.5079313998620459,0.07508637631604896,0.09608606598305279,0.05870167514856246,0.014360151125499286,-0.004022390024892968,-0.10316270628017231,0.013420811776868732,0.09828978993371261,0.026017336744187637,-0.09104268261760134,0.08112834399394649,-0.014768818849589966,0.057211610085536664
RAET1L,,,-0.021188908017495203,,,,,,,0.09857103846995266,,,,,,,,,,,
NPTX2,-0.019106836016520207,0.07734914348789369,-0.0022029817590924127,0.061635730095053645,0.01519166925666689,0.13023831351303491,-0.07513321202054259,-0.6638464097818585,-0.03669881078177781,0.06423513430003683,0.08752335970720074,-0.03060373309615309,-0.012128912513937667,0.09074576184914093,,-0.015977561556669868,-0.03373085652228717,0.005476289281217743,-0.03847037377895173,-0.05958759327153688,0.08989851388126306
FGF11,-0.03785490549129647,0.034041042466343145,0.024597090175939668,0.0036938859800458163,-0.011099408583352328,-0.030022485654083914,0.06492953614138293,0.5170825055128411,-0.031196900939185663,-0.0005093776573397748,-0.02779657747921723,0.08197896257114835,-0.06386906619041972,0.08138176521542419,0.02738687625407899,0.0010648019716884049,0.011995913355890706,0.026595155891566257,0.083728350729745,0.014867912769317818,0.09204738731860947
CD59,0.05541445460882105,0.05476766898560959,-0.14127877529441188,0.08535999661137528,-0.004602507610357161,0.04722957597961775,0.0003640216444117677,-0.354070731567653,-0.021891734796817698,-0.008765527881676042,0.06862618426684247,-0.03977768855104085,0.04534765495545648,0.16820210079644715,0.010586894549418899,0.064669342031014,0.005924558195418355,-0.13832462230045417,-0.06507032603144455,-0.03912322824591701,-0.04537467740169435
COL9A2,-0.012667254313701835,0.10148443615987157,0.00999899961527384,0.031490165878293605,0.010262578416161594,0.018920329198075566,0.02216387278414843,0.218870551700071,-0.0069262690137511605,0.013374122275325518,0.15049578490765791,0.06168026045187993,0.016899399637139028,0.084958156423164,0.12591650477466906,0.0005176170516732352,0.012941493743323443,0.11908027628876976,0.032181900647480624,0.11892701200326164,-0.023590357787720177
DLL3,0.07771068259519084,0.17515039712288352,0.059482792649904796,-0.06308763576323152,0.010912571827454618,0.0032858891517708244,0.0971460458202535,0.2062564026730656,-0.05682142731037898,0.049593889115720435,-0.036544297283688514,0.11801264149563911,0.00901684387572018,0.13946819618434822,-0.058754581739071374,-0.026674306169109117,0.04055236400371938,0.12212838596086482,0.04406650356810467,0.033022180166592266,0.030453444072964082
FGF5,,,,,,,,-0.09392868881210928,,,-0.007577167033089946,,,,,,,,0.005481680424827249,-0.03917666835098848,
LIN7C,-0.04134379794770909,-0.016367377223917234,-0.006380576531260691,-0.017517988107192035,-0.06169737675210827,-0.004615992445293317,0.05308627033725446,0.23270592789087063,0.015386272606535162,0.0034607324621007177,0.01909182526990151,0.018577748324206632,0.08694143516249044,0.05335382109543692,0.12327441227662063,0.03108607314613416,0.02777436244210253,0.020366822128702836,0.07590436317638627,0.017526757102075394,0.08901970083592349
GDF7,0.036436321778624194,0.008691401660448144,-0.042721856362625314,-0.03169908240919491,0.009180755739051931,,0.038024489151328895,0.09214385369252832,0.0021612400719642835,0.03570820994192428,-0.021455628177465054,,,,,-0.004153505586606449,0.03370325571786632,,0.06580209075508327,-0.03542967507463458,
PSPN,-0.09576655885175751,0.023135314422307027,-0.034482980936543305,-0.023704905449987886,-0.0006781022716176972,0.007333576358633176,0.04263330140510392,0.1279662277246491,0.05367591846036305,0.006710452954192405,-0.04957798867321098,0.03891250512797429,-0.07496920173721429,0.06889193128936172,0.041503572634783784,0.005192746268959092,0.014661997685374127,0.016696847596253464,0.10199566082825078,-0.022176583594757562,0.01206807719066524
ANGPT1,-0.05831837039769265,-0.07037163617809258,-0.0630450665452718,0.06422935664205343,-0.014860263121330947,0.0030910470884544764,0.0012496227390565704,0.43911879402601023,-0.017930149450278206,0.01460536978564097,0.06478222692861343,0.011053791179002126,-0.005849763263380303,-0.07562698445094365,-0.05642698497302738,-0.0381842426588973,0.0257067061969736,0.09121348842397037,0.09120254517370076,-0.03527853304912898,-0.08413704598272329
PNOC,-0.036532256872380306,0.05494836613547934,0.03577462046131877,0.015105942472560582,-0.0029618891439074546,0.10408162865211912,-0.0030056995059245077,-0.5095860744862875,-0.07483178429224696,-0.02659889308365105,-0.027787145884509163,-0.037368825622821684,,,,,,-0.009650522666322986,-0.027633479875231518,-0.08761662881297334,-0.05782453894855614
L1CAM,0.034407610402087924,0.053588564446310716,0.026323016904654762,-0.0038985367130359304,0.047740609804963426,0.04084560725666688,-0.011811088494135535,-0.3681533663480959,-0.04443169204254434,-0.006635145497744549,-0.04972600152014433,-0.125516036471433,-0.03245132119902666,-0.0015937805460731474,-0.04004177321966188,-0.02820998044246292,0.013325668436976888,-0.03782615636902074,0.10546358783035374,-0.05360167497317545,-0.030746831835981012
APOA1,-0.004930900482737413,0.039604366712749216,0.023196619024473435,-0.02902077675749915,-0.01565869315330813,-0.015060096593582109,-0.04173831641032604,0.12425894509285113,-0.027028138749842463,-0.0190605495972549,0.06253268734908983,-0.04538681124484724,-0.10153807644179891,0.02159847343793357,-0.03411711186857392,0.08631037927015463,-0.0016820440552205657,,0.06140191683591914,0.042524168517760405,0.01959621744884811
PSEN1,0.031455756401782026,-0.04196136857319957,-0.005143611749985365,0.0014327228672394606,-0.008830430034263025,0.034346161652302414,0.10920382845972208,0.08196964396400484,0.02231669261948981,0.013042231915784706,0.14839845033308746,0.14540596181786958,0.04402948490947486,0.06989533127848052,-0.03238415565210735,0.006448343934534535,0.04793604840647358,-0.021233485177952954,0.016912228163321413,0.06946789568231113,0.1388853204389459
CALM2,0.06163466398962431,0.11894498684754798,0.03859261854942153,0.05923667350627376,-0.011520565641963479,0.11243806604781746,-0.05757801934617922,-0.7489082085997024,-0.07342614062412253,-0.009950463417469751,-0.0994450408123694,-0.0016427363324682939,0.016291869420093072,0.05090289936970887,0.05904918800962802,0.011684455553778648,0.005338169085618192,0.08883406771153443,0.10344195885951561,0.04131796800690081,-0.004018518390063672
CLEC2B,0.07038288926904414,-0.16816296971870295,0.035368923134760005,0.05277437733217938,0.011088377863199496,-0.023186251702989352,0.015469407121958266,0.521867454261842,0.023641790062567704,-0.011965626676146037,0.02550479597238079,-0.03643812395719699,0.10526983524650638,-0.09170330161137985,-0.05830769712786879,0.06481197737093708,0.022727980159752196,-0.03336410479163907,0.02245520745149925,0.010202645969096178,-0.03976831278399078
NTNG1,-0.07157489483735288,0.0838509159236242,-0.02407535938569333,-0.00899637555364118,0.05178255088996795,-0.023002599994954697,0.022759042079577033,0.08873174522615841,0.010434875407632866,-0.014132450565301213,-0.050364455657638627,-0.00873975972094809,-0.037102793557672736,0.03640941638956305,-0.0300924372945521,-0.05179645220346965,0.04489953947910862,-0.050898911671080384,0.033892114974125885,-0.0019555823365619814,0.004539258205330711
LRIG1,0.013351426141802174,0.11699136200579383,0.07644955398570885,0.005351477457228687,0.004719522695023234,-0.03225740747061137,-0.00879141287170575,0.4107880521982283,0.035945453735727204,0.02031721958752451,0.11286440890549589,0.06688038578001868,0.008878828622347743,0.06794504362072727,0.07577387214326,0.006863230911671694,-0.045863130622375195,-0.01447627155444036,0.08790308377286117,0.04658592075183898,0.11670276544113475
CPAMD8,0.002140954999274012,,0.053601750643666485,,-0.0019813883483961155,-0.020478567720034556,-0.0031916813197279442,0.01051647297605042,-0.023023380330298077,0.016804713656763465,0.012735132937776023,-0.02708586996124745,-0.040488605083484085,,-0.03879358093094238,0.011507731029088548,-0.05307471161951806,0.011961852433072148,-0.028054237993843382,0.01662813261927123,-0.05931611062510273
GHRL,-0.04647523059685402,,0.035085598312050645,-0.032261565180560635,-0.013273329965645604,-0.01175870765342641,0.031785307242230554,0.0035638785266759523,0.017192173672742884,-0.010740761644818788,-0.047172105072569415,0.010471153071928425,-0.05455109689631627,-0.07137071146421331,0.1429897208634219,0.09227312556143369,0.007837274911468566,,0.007012551919649104,-0.022145564502118582,
NPY,-0.04273522368847179,-0.03592511651897749,0.02033927569392491,0.03396954405915048,0.029501023885180475,0.06440538513092278,0.0061905291090366184,-0.38022991441176546,-0.02678211413713861,0.040478081830829286,-0.05368120518575658,-0.021143866733877824,-0.01281312726694534,0.0563682039638077,,-0.014060611059804442,0.03835821836105505,-0.05893075972539282,0.06555657868949197,-0.006207370907451427,-0.07405327937645936
MMP2,0.00482750483359821,0.15143377074519196,-0.022309879571899612,0.01291655331803051,-0.030284050527420007,0.05639135518968177,0.03247255905568924,0.6218518215794862,0.039399830568769174,0.06859730784890507,0.11694116101717908,0.09785809548889918,0.005525014425806698,0.08167229556925705,0.06715815982886505,-0.01696189268914778,-0.045672564069096366,0.03648761382028057,-0.02085971657019007,0.026863788740451283,0.02875470828376062
LHB,,,,,-0.022205432382493288,,,,,,,,,,,,,,,,
PPY,,,-0.03572868619210276,,-0.023184624140127962,,,,0.01666686405599563,,,,,,,,,,0.14794012840695794,-0.03277835210514364,
ALKAL2,0.09161628567260649,-0.025807825086526116,-0.0397364686165268,-0.025443707219003235,0.03266009186817701,,-0.007217726144736344,0.020584524735932204,-0.033298598436881224,-0.008606502206099868,0.13112194424923,-0.018179445245152446,0.031658410715865726,0.040457491907904965,,0.04893494998012679,0.029730742949379985,,-0.020012512811986367,0.04571794543460968,-0.05360705636616075
CSF1,-0.026864343069314314,-0.06865362637214212,-0.14355805444614256,-0.006791574956298005,0.007815152624533259,-0.057712743706225735,0.016317857275596065,0.4009847424495804,0.05482073022955997,0.053092872072754774,0.08441761641866613,0.039379236457565296,-0.026516175595369847,0.034284956861981054,-0.0019333667501452323,0.019132867007295596,0.008616986050776926,-0.019740216702154822,0.0882485084886743,0.039254297133615654,0.019295471284360217
SEMA4C,-0.00873272264637122,0.024775077232090065,-0.014665899108297282,-0.023845862276707524,0.0581819057289836,0.0334677639522613,0.06485115255304358,0.11140207100793778,0.04863906813078991,-0.029824813190891687,-0.04403132304361426,0.05353055401557289,-0.013005756358423054,0.05735966230742735,0.011721265558407896,0.06331396629005064,0.06320478682866236,0.004321097080775724,-0.0037339613447996316,0.08891456622295782,0.08408674885148403
BMP8A,,,,,,,,,,,,,,,,,,,-0.024031303058701374,,
ICAM2,0.08148497372634315,-0.008586188063829749,-0.06391300533977935,0.030044384329338206,0.013130850757576145,0.16166532771693246,0.14363857745242797,0.33424293066252847,0.000734895287825439,0.023684882626518355,0.05899820511542144,-0.025344528064677824,-0.008321102158891112,0.14539579573751427,-0.05228920689761427,0.09502752677197908,0.031362219906140215,-0.020283937507824434,0.0003817837910403259,-0.056276266449009335,-0.02057176414656773
SYTL3,0.010097196111621737,-0.01538905970386127,0.009985771261242846,-0.03296599516158509,-0.02370108558810453,0.0301323140772708,-0.009610605937914981,0.2583815248574978,0.05352893517320668,-0.012268399535944713,-0.03649734095855443,0.008075311325524913,-0.0021906913437494784,-0.05781490618146981,0.015278321959496372,0.034398719811105795,-0.01617752749147591,0.03127605122384199,0.011854613538109574,0.02159397956550756,
IL1A,-0.033848890278057986,0.019059466390344552,-0.015049875274752074,-0.0016379978694933059,0.012127256720633875,-0.04487760794401232,0.037493886702478406,0.21252889122219729,0.039781026182748744,-0.009912095646454056,-0.009935166894174305,0.01452996126493665,0.03414074615047903,-0.05164458402995716,0.03969854689753459,0.0008877706370353377,-0.016793050898092386,-0.058572763832010974,-0.006435814238883001,0.03856410318738703,0.16464867918007606
HLA-G,,0.008094670138930792,-0.032604669909677725,,-0.023453233609447524,,0.018654993162293108,,,,,,,0.068043715451388,-0.033991549796670475,,,,,,
PGF,-0.06471254382110066,-0.009060387921226936,-0.04771285323201858,0.05302654041115469,0.006280023306653774,0.01183339233568187,0.016313907135897452,0.5152483588677129,0.005069931126864353,-0.019421183562319925,0.017409122077362005,-0.014710727483243546,-0.029291289321728076,0.0843473575396967,-0.17846534869162348,0.07872461162761231,-0.011441146033830122,0.15409902300498574,0.015266002490928967,-0.03816130534223253,0.009943289251543388
LGALS8,-0.06804759844370083,-0.033941531540886,-0.014967881697012438,0.0413765060718972,0.048626657013714485,0.008253026790785819,0.003985161899114064,0.19874463623738603,-0.04790954160645268,0.030609759264374498,0.05835895196195994,0.0008283800433347685,0.00741936241531561,-0.09453492528183319,-0.05532993212938217,-0.011962191912715674,0.04147749851791833,-0.0219134360575549,0.03818255539692786,-0.05824032778599787,0.07843473826998962
DKK3,-0.026923265619931833,0.1340589627630503,0.04479995713200259,0.10887167904200458,-0.03163929031910205,0.0924504797310773,-0.10246105269131933,-0.6259239018045762,-0.06928903229733262,-0.027251756142485425,-0.14399675348386867,-0.08393093483014397,-0.03341642342786315,0.0900734603787395,-0.0006173832381602308,-0.01826283103480711,-0.0056926846656339776,0.011351413208510484,0.021381186962746115,-0.05696824740574834,-0.09977559758829961
COL16A1,-0.0708382175670504,0.1839812552100329,0.03702542522525897,0.0022716530679954498,-0.022407913691580638,-0.007746605578273594,0.08143540399301459,0.19282947851404886,0.03249879672637709,0.024543745431584555,0.10217514540817671,0.14225689482374396,-0.02145158688651625,0.11086176490957127,-0.05665220977614305,0.020901883433327204,-0.03464025392858805,0.09461171732115557,-0.01807503697459456,0.006250483109466709,-0.024887438602999478
