,UKF243,UKF248,UKF259,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
OLFM2,0.17795222483336826,-0.024828100585557244,-0.04718741350259821,-0.04511869141125451,-0.004537104062436306,-0.014518166059048862,0.006264498484515605,-0.005867217102402195,-0.007011634110375585,0.025087707436847944,-0.04272760729594646,0.06878945224963726,-0.026560359001587597
MFAP2,0.013937010495498198,0.04617919823167731,-0.022869374849823723,0.03579356484064279,0.01999369989312136,0.044825425060210644,-0.08951698591591446,-0.05548918881479621,0.08394508357446567,0.02360598664706355,0.01939760912503571,0.017349677939780303,-0.005899113838556835
HLA-C,0.10853625368890976,0.00910173926840764,-0.013009907139841036,0.11971186597819611,-0.0237934441599201,0.03627264928055382,0.05271342085065476,0.0462465452156051,0.027803032484019757,0.03771217803559056,0.002209590625703857,0.07476922367969142,0.025856022756030585
THBS1,0.10941955500465754,0.04256251199260287,0.013409038092986112,0.08973939653084209,0.10827336012798484,-0.013693577424096425,0.12075057080779045,0.03221510302452047,0.08935210162075172,0.001302461888415321,0.004671324754365701,-0.09945978833100058,0.0013521179114270791
HSPA4,0.014960081677771195,-0.042966061514545115,0.020746940899215457,0.04946744413348238,0.038077340033622044,0.017988728486457477,0.06038395801157678,0.0425577760996422,-0.009351156420539209,-0.05752303428928321,-0.005325374002627754,-0.010077026431627377,-0.06382281915255966
LMAN1,0.06935173125319519,0.020873701714837347,0.09552319358702958,0.12058280443365295,0.026031866629501094,0.06779279221852728,0.10954777567989213,0.063226594473847,0.10870375727295006,-0.04496260033083851,-0.06717276911198969,-0.04348343670230089,0.030358543861450333
LYPD3,,-0.007018413997906146,-0.012678408363954265,-0.003005964153583839,-0.02229305965158674,-0.037805466488825934,0.030370882310672587,0.03839116606386879,-0.039387527613301034,-0.03327046315878479,0.05326482055510152,0.009709329714223544,-0.028120461890396027
APOE,-0.02024374463821964,-0.08848850221901129,-0.05362338663858676,0.0503314779361543,-0.03752511717345855,-0.052253284460518495,-0.02982793416183013,0.017391812040970372,-0.14402296725673655,0.023294401413135015,-0.003222920838493713,0.030541879503448128,-0.045631085026298666
SOSTDC1,-0.05981467501364525,0.012690826003753208,,0.00047671524998821324,-0.031235169674199273,,,,,0.061607293900213925,0.14519808491208752,0.01370787677169181,-0.011788991216913743
ANXA1,0.183849261568748,0.03663310524898316,-0.02780919427973832,0.09872126533785486,-0.031941108008732566,-0.01245734098998381,-0.04408380532018498,0.02915560493993536,0.16429427471646327,0.0034619970747268507,0.06200283617006221,-0.03671993690514169,0.09480684110934327
WNT2B,0.060480869370093525,0.0058431601552775886,-0.02492882109610666,-0.03618146807821327,0.02851330494033728,-0.045265740480825274,0.0018285650175806894,0.04697165078115228,0.03537595939870667,0.08827979107910522,0.04778593610702281,0.04206677790448733,-0.038261098768397464
AMH,0.05112910798048102,0.022821274995561365,0.01654265494537098,0.011259125344022878,-0.0107463266108948,,,0.09624513283367636,-0.02892288310933581,-0.04323836273796223,0.005924216174009195,0.09172454916049605,0.022364968388048995
GDF10,-0.005029935248766898,-0.016903501088990466,,-0.02252321146647014,0.0038676748129638076,-0.006899800690390588,0.045991858112572545,-0.02957319605900602,,-0.024596834191031796,0.0340550597586717,-0.017345075275620972,0.13007268349245027
EFNB3,0.04958728506682143,-0.027281969734008826,-0.02451520411629121,0.009799405547213997,0.0450242001068451,-0.03077772240303924,0.16001318257653485,0.05439760496477962,-0.04746138256315577,-0.021877509745708797,0.015848467563151388,0.0374052360263456,-0.0025657359374588254
LTB,-0.002136497133639288,0.02033531178363423,0.00791332193176404,-0.02287488985056904,-0.00804406775771742,0.007388896693666392,0.012248861827312617,-0.07954966359788428,0.12895630079198983,-0.003423595216634803,0.021080382333380575,0.03914438781440512,0.06261675156181713
ANGPT2,-0.039815604135007975,-0.01656460291042366,0.009054376876758297,0.13817287282255156,0.045295022651960185,0.039621700433531234,-0.09664198362713876,-0.08312586807850032,0.06366798024785278,-0.015202585195180328,0.01549414955940144,-0.0008956881232516924,-0.03461060264899903
NRTN,,,,,,,,,-0.031668924403706375,,,,
ADAM17,0.05627414242641636,0.025321825432963158,-0.002750451365235029,0.01397181459489644,0.07982006709880295,0.006327056258795468,-0.008632716768950171,0.06201946950872456,0.045888220063348514,-0.04269277852558942,-0.022623729067423784,-0.015543606718009157,0.05125177704210312
LRPAP1,0.12233600772911908,-0.042229934898307196,-0.03601254922607638,0.02965224286674426,-0.013624078490226605,0.028550760244448737,0.020116319874087418,0.10369698655819806,0.010326391913809822,-0.06644808236172062,0.054817486725997684,0.024058147891228544,0.012506456510179644
NID1,-0.011615657909798176,-0.02777764256806688,-0.024616846070511646,0.13326677071166823,0.061688149297813126,0.05327580992981366,-0.12269823291804523,-0.04642092410825748,0.11797793803738535,-0.022806138121245025,-0.028404016713640762,-0.034548971075987214,-0.014694018099702716
MST1,0.07046337067084203,-0.040239549999101676,-0.06855471389914271,0.1349942273993274,0.04062985811837435,-0.03334653405680555,0.1434060007172023,-0.0013215841230065815,-0.04774190268602188,-0.014082687957868045,0.019080986522472858,0.03817582254913981,0.09176350397885072
IL13,,,,-0.01415862373593604,,,0.020200557673154394,,,,,,
DCN,-0.04006852189737632,-0.01628379477951651,-0.07271085425772623,0.10081586011125122,0.07122192588729308,-0.006790926161716598,-0.14255314569380312,-0.05576454272392365,0.04556856603322725,-0.009111298088125882,0.013397549598108677,-0.06785802790061914,0.012415960518084282
IGFL2,,,,,-0.018875562439711033,,,,,,-0.025528576505053028,-0.043242965164592514,
COL7A1,-0.024533070060239335,-0.025117540541961785,0.012103462200436581,0.012474232423772168,0.052494500669379066,0.02045204857889608,0.0011509149038177568,0.13902427689184546,0.14011850984941526,-0.00017710312183913577,0.005988425113819844,-0.0005854951017685787,0.02901488806593389
CALR,0.08661235281671316,0.015864923811322644,0.07128661319526312,0.08694867957541985,0.12704719297782213,-0.04559632019949892,0.13945357161821564,-0.05386753996102915,0.04532273665908048,-0.014782370428078218,-0.08874761057867196,0.005375105425037027,0.12530725745405555
PIGA,0.01771147439856684,0.08565955166454732,0.038130577854543414,0.001963150945414268,0.03450232577538893,0.028834593448894493,0.06042120520670485,-0.04728346974280873,0.00440623432644696,0.043027716254116194,0.07204127214309655,0.060006217369598394,0.0032218418267887386
CD200,0.04484282018645977,0.020995327533241223,-0.04733288614569732,-0.03610708205575604,-0.021959137821801603,0.030752443298902973,-0.0011087228006512702,0.013158321448601143,0.060853738146749846,-0.010673524436311898,0.003416191659528502,0.04815091729600197,-0.027587699802673466
GRP,,0.024582915824990833,,,0.017595738559859863,0.055959300915019605,,,,,0.042931391350014746,0.2956715026430104,-0.02885196915737223
CDH1,,-0.02298635199323368,-0.03855129858604514,0.07827527129039266,-0.050318887026943364,0.09212145260866311,0.06984252825840322,-0.07884166720830349,-0.007664136481698526,-0.04584408052710234,0.07126150507653607,0.06261499161832974,-0.005716904296101163
LPL,0.18850418842237826,-0.043445011485019135,0.025952151860770427,0.0611465243756838,0.14765448027443323,-0.017621425350057576,0.06052278130103476,-0.07301306936261877,-0.06258404203793014,-0.003838159936677709,0.0676065037939923,0.032484004176115765,0.12176324895520019
SEMA5A,0.016525109448229523,-0.013053706866019903,-0.018227999334331956,0.09187612647910813,0.03735944495573577,0.01878542385452809,0.03751591376018191,0.0009341149582155377,0.07082049494516418,-0.03585121263536942,-0.0454581025901411,0.02703738465423032,0.024336813284119012
SEMA7A,-0.1034220593557017,-0.02202040185914946,0.0013135117266074897,0.03205027365974428,0.022138979971356932,0.04388566181371304,-0.04684048683700886,-0.10660504185010972,0.05125613608819445,0.00930837621006629,0.021867009975008376,0.04468850161023704,-0.06877484128751822
SEMA4G,0.09165094147322622,0.002578442249584767,0.006937439517962542,-0.0037526219489859174,0.07505353749967324,-0.044366458526674896,-0.02014141426767726,-0.04375452862310084,-0.0386141356027973,-0.019886861417434534,0.03670342461495381,0.06294861816707073,0.12179461370261736
SEMA3B,0.13323932368691355,-0.044129832943918854,-0.03165446803818824,0.0034793675217414844,0.004631016932630277,-0.020571523058950675,-0.012587385819371624,-0.01609119117993059,-0.07638390779969431,0.010548380966009954,-0.018451861839365938,0.03556214955894349,0.04579966908397011
RPH3A,0.053630017476291376,0.0010183551808280167,-0.030290208932828667,0.004606956553180389,-0.08216042642747041,0.03082665814310719,-0.04519860606196564,,-0.0373872809883147,-0.028018962587621613,0.09606269796463478,0.023208559763717194,-0.061931273625611294
JAG2,-0.02429649040055418,0.013064304207787064,-0.04915046253893339,0.058246699904978876,0.01771681047342768,-0.016301474399873957,-0.04447027823233786,-0.0695072417289656,0.08473452792150102,0.0533703369242947,0.051642692699021546,0.054565940112111945,0.004255104722599331
CGN,0.008800938235760305,-0.011741082215668289,-0.023177318808300314,0.08327016823086467,0.03975105530039229,-0.040934051660160946,-0.04304095591615024,0.04230017657025057,0.06850019731985965,0.09253592348219734,0.01721965323726118,-0.03502725491483475,0.05688989049632803
GDF15,-0.016470262805607552,0.04249923516337966,0.04965620474342866,0.027895674050194438,0.04097384455173131,0.013869684167424111,0.007762778648589761,-0.04040677691845923,0.14238226881351188,0.001969287256989784,0.021074278414303323,0.046043532696620836,0.06033347444457368
SEMA4F,0.062014684646946795,0.04550152982930756,-0.021974253333085107,-0.036491877866475356,-0.007562094208296906,-0.020475632437633822,-0.04355015509578889,-0.00441434584126655,-0.012927211145564497,-0.004013198871290813,0.07136050114208539,0.0035090531102483077,0.02140397742559587
NXPH1,-0.06095347866427088,-0.06643791106510893,-0.001893192787142667,-0.022200040823431046,0.034757038331232074,-0.04331136517468304,0.009739587299717236,-0.03857806941490488,0.0003335853824356747,0.021315743691325755,0.08519819827587864,-0.02369445510984963,0.048735200647978864
ARF1,-0.09635163234160334,0.013946336344155904,0.05876575374123763,-0.041362027130342545,0.02518052018559827,0.06248336086692847,-0.013799724080635425,-0.10763601884135857,0.10889947723907137,0.034574291059487755,0.014420471016380115,-0.10376706669285658,0.012771311903555307
DSC3,,0.015779650820692284,,,,,,,,,,0.008995320093913151,
EBI3,-0.014445838639656306,-0.019670312912188043,0.02043691492063213,0.040903733663978877,0.011721349584919813,0.03906296054512746,-0.04860313063433281,0.08921504619733213,0.014543998758018694,-0.0011807429505866374,0.017248809716887928,0.049912965461730394,0.013224781581199684
TIMP1,0.030788073640315498,0.04188915324913553,0.05138366232403607,0.12328303617609498,0.13840134360821504,0.0796544161718005,0.06681384727128482,-0.13089038689797047,0.12569743406265066,-0.010266126484303554,-0.05797902036242327,-0.08238503818998734,0.06802660182220081
SEMA3C,0.04199792053533656,0.026264093673847366,0.043407338893744186,-0.05739351356416561,0.011701833577020376,0.05480630632289084,-0.11221910498535222,-0.09619217929564074,-0.0005939117750676289,0.06314967799768854,0.027214868400362816,0.02929234178787323,-0.03211242723651738
GNRH2,,,,,,,,,,,,-0.026447126724087788,
GAS6,0.03023301086787942,-0.0011914771653894567,0.006839289380949289,0.048020775722736025,0.033480844347700996,-0.011171632327582181,0.11226790462001993,-0.012005972446148342,0.03658576883211513,-0.02903269031224276,0.030610443961339266,0.04260650089750801,-0.068969105320867
MEPE,-0.05486478865870036,0.06983448425206291,-0.046686299124942585,-0.022286119041915506,-0.04604787855908955,-0.027455146727009928,,,,-0.027605347665945638,-0.014570989683073497,-0.033725104275881684,-0.03849787279284423
SERPINE1,0.10519140954668095,0.005913021644058498,0.048152932004747094,-0.06015480003035091,0.1456089878992478,0.05186643741053879,-0.03513631177417461,-0.11106117879390559,0.17871131415190628,-0.0032162418040226895,-0.056136129153768595,-0.04103528761043246,0.10667114819206999
RSPO2,-0.11032114998668617,0.0690295928481434,-0.014327453628439107,-0.044365370077690744,-0.008106283716398032,,,,,0.05565977638491955,0.025749202695344496,0.052299308355917236,-0.008584055146897982
SHBG,0.07390184567051611,-0.015956355223637236,-0.02292549048980018,-0.030008378620787136,-0.03206069983385023,0.0027071328699959842,-0.062016625579601865,0.08075055059397893,-0.04207935932228216,-0.00548747853035811,0.10013267917223688,-0.0049596936518479075,0.05084437389849919
LGALS3BP,0.16036214077513047,-0.010928882085554132,-0.019706140519423723,0.06583059625446601,0.07199665637182291,0.038478146790683905,0.0374138904444339,-0.06957987630863613,0.04238823201708453,0.01923460977464712,-0.058971504349392176,0.059427616407645524,0.10470057681407609
LAMB1,0.17412276908928945,0.07828411949391648,-0.0114309107818025,0.1344519973518968,0.002005386669003517,-0.038474113637751564,-0.11160899990851074,-0.032886067949124305,0.1390867501797119,-0.03061360191024167,-0.028175351808191314,-0.0030438843591556286,-0.0035101845215615227
SPTBN2,-0.09351578123999875,0.03442644496403514,-0.055396830703955034,-0.03606750576199973,-0.07508380754451094,0.12470828570115355,-0.023786393056389417,0.0370438676412862,0.02629799902679635,0.04008500626298585,0.0515030299288867,-0.025011393270479944,-0.03297585177252283
COL1A2,0.0952844610795796,-0.01324028638193476,-0.012067281278920521,0.1255332377025293,0.05690066425203689,-0.013416015949919285,-0.12089698675153034,0.011152944011883013,0.059743823894113084,-0.05103455622726891,-0.023920741102325598,-0.1043129476511459,-0.016098771397446834
DEFB1,,,,,0.04731697754960454,,,,,,,-0.0026412392554422005,0.03921931954304399
CEACAM16,,,,,,,0.14674222077609578,,,,,,
SCT,,,,,0.002674487993786247,,,,,,,,
WNT11,,-0.017656694834339317,-0.019364463191115518,0.09766407670935007,,,,,,-0.021593872985570018,0.06402388335569445,-0.018599628061114024,0.025893096921962202
LGALS1,0.04333015136099111,0.05003435371982706,0.08606189520658793,0.014637659850860423,0.02462132435607885,0.04681526426748669,0.09319114164472357,-0.013643895363434038,0.09535448142844956,-0.021214859524202805,-0.02850326962101625,-0.06051315429116884,0.03652609082019629
BCAN,0.0692683049139204,-0.04019534868863179,-0.06439102289993266,0.08159741179283793,-0.09109873334074213,-0.003966019106722092,-0.013980034913429248,-0.07368286825067967,-0.11078891353952212,-0.014310709817323667,0.03479205190697809,0.0810361085326645,0.0885612573322825
ANOS1,0.06312292064486057,-0.014517081441478967,-0.04326680006290267,0.08173630063722107,-0.04063873923163879,0.05044002371846783,-0.06362791175746262,-0.0014776140679228563,-0.0644085772499697,-0.03896315338166927,0.007129413329828378,0.04500214791637439,-0.013791020005994761
EDA,0.03190779445110642,-0.01292640337744162,0.04454680839183854,-0.01649411280541868,0.06752223466498616,0.029271361610057754,-0.030069630270783156,0.05953250512207337,0.03505589962150074,-0.019320770574049472,-0.01816564048900338,0.07857934731111313,0.02669040144785172
FGF22,-0.021075567929211444,-0.01838139612060574,,-0.012644884170276366,,,,,0.08915934900804193,-0.02432057881629314,0.05897837607570972,0.05604287397805016,-0.02992081723438202
SHANK1,,-0.01765669370080134,-0.0233479183879018,-0.01203080418095246,-0.022624632739844063,,,,0.09627721928428934,0.03347797337386754,0.10254835526854586,0.013805025623262513,-0.032464039519298785
NPVF,,,,,,,,,,-0.01805331658977014,-0.021979965945171487,,
RAET1G,,,,,,,,,,,,-0.030431531055628562,0.07948084623471625
TGFB1,0.026600714940387467,0.060058107790990495,-0.01912407709070391,-0.027396513801810757,0.019215677828863232,0.015422467673485008,-0.06299822689557341,-0.05441411516582318,0.09297380675936795,-0.0009644783532614893,-0.0003018761317501004,-0.020123064655806648,0.029104497166070567
MSTN,0.01292769057492516,0.02241428435143256,-0.05125070411024822,0.01200241713303713,0.03291463509088114,-0.0248745731695246,0.010188233277839827,-0.05922210196598154,-0.05970087369059733,0.06412905863605221,0.04744367957525956,0.0789413133355415,0.1202542191469958
WNT4,0.0039028668699220676,-0.01189704154626495,,-0.01433720080817036,-0.023751368990698907,0.01914495506492265,,,-0.03166891764179557,-0.0057992375980373805,0.022776819299513636,0.0022902373704150937,0.07269123623205208
TNFSF4,0.06966426498976308,0.06127452575084086,0.06164033338321523,0.02957863252674064,-0.04063887412328295,-0.035316400604754696,0.018828198304173316,0.0033521384315056235,0.11957386047792178,0.05261196697073415,0.01804745806496917,0.0005212242873734994,0.014905021564063273
NTN1,0.09239800876368028,-0.054783571325465,-0.07615657244464108,0.08005572510539347,0.05127814364411974,-0.020036006172327425,0.09361765892974541,0.054376264474322325,0.07969271381161491,-0.05684317721124349,0.02176310239907736,0.06894283783048868,0.12517192247122522
CXCL12,-0.0006658619172112297,-0.0017391705983081057,-0.01843601228403488,0.02658858149029888,-0.017640104414399362,-0.04287247567142162,0.03812456835370376,-0.007743821879325534,-0.04491345512440672,0.05929164394545336,-0.03852447854020874,0.016157956581047343,-0.05495234923352908
GNRH1,0.05057904312249044,-0.034440192461819154,0.06029290870894766,-0.03519718625452297,0.030937591686687117,-0.038340796477664474,-0.059229422432989155,0.04459135767109168,-0.023555180402475024,-0.03819407719248574,-0.005363285961188698,0.07939141062682087,-0.02718258062150629
FGF8,,,,,,,,,,-0.02722861591546675,-0.004064491699963169,,
RIMS1,-0.09461693397482879,-0.000928977006390795,-0.032241689188058587,-0.046925705605222,-0.024986876397643836,0.05187055348152651,,-0.07167346304933306,-0.039855363483087665,0.03808624224208749,0.04799041843789751,-0.03553581750080049,0.012758567991342822
FGF14,-0.08654456070980983,0.021242972676868994,-0.026768984028341977,0.03550273925643245,-0.022972497849824587,0.02626955575004961,-0.04942990833124569,-0.011795902747364029,-0.0032172317126563346,-0.0005161560738184105,0.001240022436566884,0.02986534408926904,-0.030026696084980032
IGF1,0.09077183099034031,0.017020765265606228,-0.022508571552752217,0.07737574375775129,0.0032048699169383186,-0.03354604526087813,-0.09890415805260667,-0.041944282991947114,-0.031064204682152905,-0.04468632937661795,0.03600629274950454,0.0470767865730434,0.05056770241423679
TNFSF10,0.04255509599104952,-0.04829982313993483,-0.03120508702632566,0.051647641135198194,-0.019179784195937515,0.05225119793101888,0.04198488225927657,0.011696424254699134,0.040352125572748206,-0.08588932167337247,0.05264616639549966,0.061972295893466256,-0.0057289979629619936
GDF5,0.08472751615949613,-0.01823856916592483,,0.050796255259473004,,,,,-0.030919717417794864,-0.010932069543523382,0.06071182869858618,0.08309479662643794,-0.011110804103522083
CHAD,,,,,,,,,,0.027929769880586215,0.06069178879215162,,
RGMA,0.18538877212053217,0.0357520058407916,-0.012297654284789237,0.04792726409144162,-3.671489055054574e-05,0.08339450181223536,-0.001811585689411309,-0.08491061253501363,0.0024469582785944977,0.012934397227744775,0.08931307836388533,0.07873060284750573,0.06964132600387647
WNT16,0.009804112681650374,0.012307545699171737,-0.022147939197499727,0.007554560849186565,-0.01600602635583932,,,,,,,-0.019234112749099398,0.06855269840016656
CX3CL1,-0.02631310913604532,0.047917095829088846,-0.03811162312057058,0.05240533727603502,0.020001813626745784,0.030364287874799018,0.07252488122220431,-0.05652968751565891,-0.03987709455301409,0.022935633013572654,0.02266017565961025,0.035132656854314395,-0.03116815219397741
FGF1,0.09265016718814115,0.020426385805092765,-0.016003963141639956,-0.032347385330811135,-0.03628585229723092,-0.04660123899876155,-0.03016414245750282,0.038527196778976196,-0.008299058121536062,-0.02143856801039109,0.01782112708741293,0.08208660299049823,-0.09500444694332433
ALOX5AP,-0.011380716674626857,-0.01853792661352267,0.05232674632132568,0.09706312999009464,-0.05590378887244962,-0.04867517301742624,0.04607287615933757,0.014502984215558318,0.042201133123032634,0.021743895425827033,0.030758584630720433,0.02045160949340269,0.04246605160210613
IL1RN,-0.023553712549092377,0.024380196018636776,0.0782172385159169,-0.012843349340389831,-0.01502812006719253,,0.009458920828098745,0.024306966449313242,0.025809383434576696,-0.04115434691857365,0.02401600439015072,0.003528610160711579,0.029138546487853818
PCSK9,,,,,,,,,,-0.015747222290525813,0.16997098416315484,,
NPW,-0.05858706923498534,,0.0016377319951821282,,-0.02144333597850873,-0.03175192607675245,-0.021356017284422945,-0.012714175154091142,0.016447049720350798,0.033612967885533716,0.022121606814931607,0.013004632262282562,0.036210583164573616
CXCL9,-0.026104753020813137,0.04645521930757955,-0.0322100318721041,-0.015533291073311204,-0.007940877108721772,-0.0014874075648073288,,0.01883341137092825,0.18751333802034195,,,0.02888542303480487,-0.019100890732768324
ANGPTL4,0.046010300830828195,0.036540944746179284,0.0741500903024336,0.01903850379397006,-0.028774936319995524,-0.04218492045822856,-0.06015639906732165,0.014993917776809753,0.09934191891851232,-0.018778244110981095,-0.04613648175815855,-0.041520907761228056,0.022056874921547356
UCN2,,,-0.011129218585783742,0.014074059948689112,0.055228560078908355,,0.011208085405210623,,,0.004163713791026224,-0.04048257193128584,,
OBP2A,,,,,,0.09983009762935449,-0.06602334205333699,,,,,0.04723209531889668,
COL4A3,0.03692008094497383,-0.02390547043683457,0.018165643818191638,,-0.031330434864686785,,,,,,0.02549259349105629,-0.005385303709707448,0.0800016706948594
NRG3,-0.05448771223818093,0.01696339643652404,0.0030701059369342017,-0.05212062056008024,-0.0407941890853182,-0.03057250685110592,,-0.02957321478609246,0.014893341413737838,-0.0009027706029412421,0.07530363234845751,0.0627606424595958,-0.06487659837064741
IL23A,-0.036626513606506546,0.04941386191304952,-0.017509533998440196,0.07688336698587406,,-0.027455140960697847,0.08315326670943815,0.09633388458275002,,-0.015747216797234745,0.03750625202338946,-0.018555831126667467,0.16625762670042413
COLQ,0.001875434761020629,0.00871450723360458,-0.033901239434015455,-0.030832984636539253,0.01997942837866733,-0.012238582973713568,0.019706609652889173,-0.030068145296753928,0.06998910090250351,0.01438232753241741,0.08801871046123638,0.04855236982178144,-0.007431109405603123
SCGB1A1,,,,,,,,,,,-0.0018104060954050925,,
TNFSF12,-0.02678756098450898,0.019072030889918816,0.041146233888077054,0.03693958868165112,0.006171610451134233,-0.01279439358304948,0.10052453448774487,-0.03178799939336768,0.040354963229746264,0.012087961746663241,-0.019129227583342165,0.03326186266206924,0.04283825878444007
DKK2,0.0975183546229947,-0.020414381358471786,-0.011293292590617373,-0.024237984515967478,-0.024830981104681175,,,,-0.026897178759984985,0.02842367926623933,,-0.0021839069165299012,0.025350338642097202
FYN,0.12845255967572694,-0.04877275982264795,-0.03657346069359956,0.0835093542263499,0.048187275253494595,0.010607592002465653,0.04279005361850383,0.01783503992481395,0.05343661057723171,0.02264460905749841,0.044527945627608735,0.09832252084831122,-0.04974869127174632
ACE,0.00659927760655353,-0.012878918968558212,-0.02353153185922076,0.08796010245311696,0.031078170411095955,-0.02927409063553925,-0.07310693637230123,-0.08405349244098442,0.07201616405077377,-0.0395001070543133,0.045922802522834226,0.03033885484603654,-0.08859074409512922
IL18,0.03498115513385482,-0.026882866956819598,0.05647567276245097,0.11719596985843529,-0.017738678286571028,-0.016881993601919547,0.0427090979811982,-0.041408282467407125,0.010968774802841816,-0.03054324880038106,0.06809268963029286,0.08695555983268616,0.03431296342575783
PPBP,,,,,,,,,,-0.019280952581864765,0.0025262957025245472,,-0.022212730404465624
CCL27,0.02739593889617722,0.1180881648750787,0.016837745490249495,0.0164410038659538,-0.026807761733889646,-0.027455140239909095,-0.02348325933213125,0.054025417079356416,-0.004634524581607068,-0.02395847593548236,-0.01403695045222906,0.04121795374295366,0.09528247319364329
SERPING1,0.11001588965642561,-0.008121818499416287,-0.019295259404575844,0.10284100814223396,-0.04565724184778478,-0.02202855836952085,0.0351834618556176,-0.08564852530764742,0.015023899284899153,0.016637934885443094,-0.006324135200262911,-0.01028522540674694,0.042090660442871755
AZGP1,0.04840662801607717,0.02567336801381026,0.06448526070189273,0.007875828029486482,0.0018255640843026853,0.10246193407007012,0.05971744994105806,,0.033573836349092064,0.03366947755677017,0.004838546308639833,0.05002739482134865,0.002889281984631869
INHA,0.06945621488160918,-0.02479273737772441,0.0275988311481769,0.04234678880771633,-0.017113350340369225,,0.0023826900360995424,-0.02506574105524046,-0.03938755314109964,-0.03780106149419483,0.001570810611175028,0.07495898799644611,0.06318818734765404
SEMA3G,-0.0006081274741139638,0.001342623889942868,-0.020981433214693423,0.031116971643584165,-0.030957274800016518,0.058884318201262054,-0.020591907109589726,0.014825203705520953,0.09941025742893808,,,-0.029508063357919202,-0.04055390677419926
COL6A1,0.1482080839063871,0.029477646743034405,0.008602278831284487,0.108229022457037,0.13784757004705933,0.028208410886363524,0.06463197559370844,-0.050949196454070395,0.1443212388087592,-0.014125172825181284,-0.02540043961124737,-0.08122576182420214,0.030734785747931034
FGF17,-0.055500338977613264,0.08339719823107873,-0.020889369267635762,-0.0200441573384579,-0.03518606357766264,,,,,-0.03983519963959917,-0.011325119426054697,0.00602114187004414,-0.01921221733664087
TNFSF8,0.014303007398809481,,-0.01419694799984784,-0.012843349450109424,-0.019828575198671677,0.11944205338277954,0.005846632800751926,,,-0.02092128488653011,0.1347203203815815,0.0711539519365553,0.07310345447989233
FGF20,,0.056613595150214774,0.025100309129923826,0.09054806409994755,-0.0029061311968368747,-0.02369137289765715,,-0.007236137166003319,0.10591498546352182,0.05492531018436829,-0.007645650682173178,-0.01535902275551003,-0.0185164482608547
ICAM3,0.056867693656894376,-0.05383119182658407,0.03619438461986596,0.08245821208814356,0.04503569465149402,0.013156632062453615,-0.025959433709984915,-0.03541157184192277,0.025133780245696898,0.01743069915200877,0.09143199572306952,0.04982867016448209,0.0048235382367167595
LAMA4,0.05525635502727394,-0.001179040466678408,-0.021936677126516032,0.08746624988177563,0.0789113580553916,-0.0034305969696606176,-0.08077272561763663,-0.0772831265128736,0.08488443737343364,0.015090298545678825,0.012875370429698978,-0.028227649548687176,0.04577964692863444
INHBE,-0.022923701112374042,,,,,,,,,,,,
DLL4,-0.03373027921826014,-0.0028972021392455792,0.017312975890887757,0.08420606871697962,0.004657623525635789,-0.04275444595346681,-0.019367750474948372,-0.04016370064675894,0.06573253955027386,-0.025484152707447222,0.1362787571811966,0.07681389278053861,-0.03283910293955557
SEMA3A,0.10247102622560533,-0.0007095902101750422,0.02603543146148623,0.0477615881246403,0.006410775694223982,-0.001922180993762374,0.015198870543218043,,,0.08612702644486342,0.0632311121776727,0.01042712123643764,0.07332767123536858
RLN2,,,-0.014327456859218926,-0.01649411067903056,-0.020197879846328065,,0.042024896236330614,,,-0.014467017684338574,,-0.030142337268779188,-0.0217532856925439
C5,0.009115916200307701,-0.011183669721435575,-0.025036108613937798,0.018304016326203286,0.04665471721258968,0.028941482691888256,-0.0738397986751582,-0.025847417364599282,-0.015461571469475043,0.0788717174344602,0.033898244095227265,0.04380238716942696,0.05634062330801871
COMP,,,,,,,,,,,,-0.037235631907171746,
EDN2,0.03278920693137421,0.008278195348521158,,0.11182725483686572,-0.013290062434384759,,,,,,,,
C1QA,-0.11301637003424903,-0.03309957756651693,-0.010006146660546408,0.08276275255754013,0.008833247880381843,-0.09633765153320596,0.051295211879914385,-0.08891822091473883,0.007105296483631584,-0.018626234298137853,0.039571599646687355,-0.05085147136870733,-0.028115667351224578
UTS2B,-0.0451256751157395,-0.01562876851462961,-0.014327456776906038,,-0.01745889512874911,,,0.025331688541733528,,,,-0.019281409531974585,
COL9A3,0.09871853344505296,-0.0010039316646792019,0.0060867892751106925,0.07371840476423809,0.10849210233884964,0.06850805092254973,-0.0676810503989245,0.03944958287454302,-0.080186494499863,0.016838838621183867,0.09765108157427066,0.028005267794522056,0.03237805329341085
DLK1,,,-0.023846481159870547,,-0.05387214633515313,0.028790211509378837,0.0814121540166344,,,,,,-0.03704802482433555
HGF,-0.0657022627834144,0.12317737421763807,-0.04028814058736778,-0.002828108742949849,-0.037218280949177805,0.03299916638232236,-0.035513882933075634,-0.04645919580406615,0.01484668835601581,-0.03595689580539392,0.04942337847491669,0.06866196153136468,0.021590683989036293
P4HB,0.036213162778359925,0.07435682721783239,0.07540941935773947,0.07765646875116265,0.12460304916063362,0.0068587541938744095,0.03830273196038192,-0.004522468694083347,0.15041489057070048,0.002847556720036559,-0.0956652366600951,-0.07967583814662442,0.07219364290395817
