,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HSP90AA1,0.008478303506036037,-0.07004441110450434,0.03642150203418002,-0.002838824944389565,0.011496143143527583,-0.00971092056906307,-0.08106547419569583,-0.05804903951074056,2.798483693746239e-05,0.005815320026501027,0.07651084852024394,-0.1247040975589168,-0.051567567493030896,0.006234595036445659,-0.0029898997578696684,-0.16585219543036317,-0.12284206815129388,-0.05265365633225272,-0.015723480600637017,-0.02416715485410393
BMP4,-0.023777641361188838,-0.022545026018806327,-0.019231096822249064,-0.015771322087148282,0.027538074235856514,-0.0206946786817373,0.030874438217188372,0.027175758547292046,0.011563732973418337,0.0885787485228166,-0.012073840636484319,-0.036971453905265704,-0.021324511813000498,0.03692279187511863,0.0968809880529905,0.052670830923445315,0.057601050045331156,0.020817853065884934,-0.0146552896097676,0.03787935323505876
SCGB3A1,,,-0.020068073201589754,,-0.03445083862757685,,-0.025161159654309852,,,-0.01286988322024853,0.08310952815301187,-0.030275897393658283,0.06775197984658432,-0.07922562967770998,0.009115607207027594,,-0.0168230654925862,-0.049482176304609965,0.04961503381204774,0.04951579165318368
IGFBP4,0.01839243684105053,-0.023096792310692376,-0.023729599235335554,0.014426178927268078,0.006471669431346946,-0.00043348288902151575,0.09577999105248912,0.10861390903300544,0.01630817834673916,-0.02097109542877817,-0.026455839302435804,0.053785844810020585,-0.10354141475623266,0.011690632095702256,0.027570004625638602,0.12795302915045914,-0.06337866588868624,0.06297476230270006,-0.0382208392051506,-0.0027112586855939534
RSPO4,,0.0864912514260391,,-0.024051635374471234,,-0.001237276949222627,-0.01641046656476285,,0.03568644807306134,-0.012869881337736972,,0.07806724190584279,,,0.03186234661982722,,,,0.017235883321532672,0.04629862824867955
LEFTY2,-0.02287582526297875,0.03374425322518455,-0.037329464012677845,-0.015060504784102412,0.009156979627231002,-0.03231072750022807,0.016252253183601406,0.10284211863278496,0.008027192533816252,-0.014111982288935739,-0.012211954561251053,0.0005960915235649518,-0.0811891939080282,0.03919478670662163,,0.0951936297312777,-0.02618294209600525,-0.03411291762307894,0.00021859061457001384,0.033189267733414185
PF4,,,-0.020817404549698715,-0.013533365716181748,,-0.015667456092737148,,,,,,,,,,,,-0.027192814264718524,,0.11039757920110821
ANGPTL2,0.03750107367411972,0.009992185056705264,-0.01916323737440054,0.03885503772318247,0.00817143566444994,0.008464944349430936,0.029122187989075482,0.07955701332952346,0.032304259298735274,0.03367388559583316,0.008873409037425721,0.12034230459494075,-0.07171730771577976,0.07715215585224992,0.0058046572233472786,0.10863334444386831,0.07830493905942484,0.030708154603437027,-0.04004372206925537,0.03006856250287187
LRIG2,0.035602493003078786,0.03340780477195827,-0.00010707102064031267,0.022960038392043542,0.06815488128359806,0.05962431884833615,0.031775191776926955,0.07332721948929993,-0.004126498050930844,-0.009657781432212938,-0.016606884804937355,0.020278980660217768,-0.058933176984702317,0.06382043103411177,0.06676499880004091,0.06455616138740242,0.06200516867916873,0.04616680959806275,-0.016628134052224148,0.0482691806188442
ICOSLG,-0.04882168563423944,-0.04770263005180037,0.020466331708690378,0.07167651478908856,0.03430427735804968,-0.007984539211964417,0.06309581762353206,0.052072897604049075,0.0031344036467799517,-0.012633322823842589,0.0008188430420771819,0.07397354515792641,0.045890067373753986,0.09809214564653472,0.05631854429218099,0.09022372852255114,0.02972681826012192,0.13765679242775497,-0.04923817055714417,0.051884772841808924
WIF1,,-0.049509133648337735,0.009397984333875363,,-0.055865967737124926,,-0.006827448362142302,-0.060003361594190154,0.0025907085394350983,0.012307990720399785,,-0.05683485878138115,,,,,,,-0.01855933759592778,
NPPC,0.1223244551196441,0.0814500332669983,-0.013498620027337602,,0.005958918278185886,-0.02430408809517887,-0.03398794373414719,0.016267451018397612,-0.020725741165426834,-0.01788598552615446,,0.034240187199298,0.048179214130330335,-0.04342014458232275,-0.04741487271041653,0.007025198245469236,-0.009452577957141831,-0.05145062759526726,-0.021936358785257067,
LYZ,-0.0810650509744711,-0.09909791398689288,-0.055070023510845445,-0.02353745817888601,-0.01982934381941814,-0.054097020742805264,-0.0019632357922290972,0.04822345815281522,-0.011230820941535453,0.0566438259940249,0.056830316362130685,-0.015008950255322352,-0.04467145955394428,0.047044942208847695,0.031638824483225886,-0.020726549313282324,0.050954141444644774,0.014968854106249431,-0.01302588157854948,-0.025168487587780744
EREG,,,,,0.04324686374407847,,0.03483968693586151,,,,-0.006563096469382135,,,,,,-0.02761052940366761,0.09552735482029939,-0.02486665869339342,0.07293946308400519
SPTAN1,0.032850555048056784,0.08753020124053368,-0.006854587672371158,0.010898190054527456,-0.0108521895721103,-0.019744893631487556,0.06272531868035439,-0.01792652011173599,-0.0096805224445909,0.006431470051183492,0.02116701695053533,0.001161505689624089,-0.016984052571290587,0.012097932331937962,-0.012337065667054094,0.06933026355334146,0.029745810246798378,0.0037820166275857716,-0.009318064133005757,0.030533254221112326
PTH2,,,,,,,,,,,,,,,,,,,0.075117939427748,
LIPC,-0.013322896404603586,0.008912174973805012,0.08159862766151826,-0.02036843868781129,,-0.028155585469302035,0.02636195374049449,0.03332210817248574,0.08170081030535564,,-0.029596826942290325,0.021062602221551176,0.01883148388172302,0.0026712367290660814,0.0051974446113836476,0.04004042346138047,,,,0.05252619713781632
COL8A1,-0.03941299323825002,0.03072209428894096,0.01879026910459601,-0.027016649855444056,0.012831487765753002,0.0421537525809817,0.019856519594558433,0.013628383688085666,-0.013298859132838752,-0.04096681048688948,-0.001292192226308262,0.0826282242996489,-0.03443832155752801,-0.014245182462733801,0.01830458188689436,0.09229641242421958,0.03502970404342019,0.029031310527716105,0.010106846527911013,-0.026062604653790695
GSTM2,0.010978601404486324,0.047755323051818455,0.010146689835426864,-0.018230167131315707,0.03626125091955306,-0.0499728040004858,-0.0279283213478645,0.12320815661625023,0.009633463567051503,0.026116694552864504,-0.05820463213944356,0.024572821488768586,-0.08113895543277923,0.05720729638119101,0.06349844890627214,-0.021126193109142176,0.04208794475298864,0.020673617735131905,-0.024490173990467823,0.021969099190485068
IL4,,,,,,,,,,,,,,0.06603260469646202,,,,,,
SPX,-0.05105912124385584,0.017061861017456745,-0.04121953792691291,0.03790804150055154,,0.034506131225225285,-0.04906073510107329,-0.05679967082946836,0.0006855380813670451,-0.0435910188997661,,-0.05669635703413725,-0.044964473459488015,,,-0.029039194436829046,0.041211503562851505,-0.03376335465674638,0.012457731066279154,0.05278532559844536
MFGE8,0.07133700343008251,0.04106133860227304,-0.05549132673777777,-0.013907611618943754,0.037444112460308855,0.019907317044161987,0.033812364751016254,-0.011900112565430025,0.0025975257626092217,-0.0181299256812204,-0.012770132258639627,0.05367480104730099,0.05177410317553147,0.045533548869613756,0.0312731302546779,0.0644814550883261,0.013601332056030821,0.0022944169262996473,-0.019083754966475474,0.03396092312587107
TGFA,-0.016581099778387603,0.026560284775543418,-0.03382177245593082,0.012207453017586018,0.025889281549318237,0.02076644053563142,0.056478114706564754,0.030624564921851945,-0.024759016360041738,0.045085512167648195,0.013738113689520024,0.01219003891764323,-0.0034044819517310867,0.012936093640321607,0.007017708533190757,0.04465651864774038,0.04907514330463826,0.021716913419136424,0.04473553349467205,0.03584294351964178
SLIT2,-0.02377763755640964,0.010798544042365809,0.06664316192005068,0.011609636504815784,0.05960964467057252,-0.03578666133197815,0.010364962575505414,0.003811110079571531,0.01185162081630393,0.0071836018721753055,-0.022365949981996824,-0.06802409784848068,0.036344478916508105,-0.031896115769177724,-0.015263824615662907,0.08932131637979789,0.037870692984336,-0.0015601655507313636,-0.0077148324731947686,0.09038980597147966
PLTP,-0.008437852341012464,0.017644793049680654,0.07305518048238836,0.048984062626420646,-0.024103237528825105,-0.06261552842419495,0.030611978189693932,0.13346721544558765,0.040013765179127525,0.04628532380748189,0.012560090495192888,0.08650825787071234,0.05086363089751495,0.04534204738676847,-0.011712676937620672,0.06087757392349565,-0.03539268139695912,0.07109515183355077,-0.03302097452160687,0.05393917078038088
APOD,-0.10962604514208518,-0.003953859874232935,-0.004521869089524688,0.006999968698880466,-0.03195264309370833,0.012071041905218493,0.007634648386542017,0.04749295193427984,0.025746339031192216,-0.039048526156810766,-0.030765933153651056,-0.012359445192488359,-0.08640272968683949,0.026921900229719596,0.08290449217266645,-0.1066969756788572,0.1303123073912704,0.007016583322007333,-0.053294905865083286,-0.04752442302691689
B2M,0.022612741868652125,-0.0243079847722886,0.0049296239022178605,-0.03150348171374378,-0.04477780442891825,0.0574932347754368,-0.03895707696573645,0.10430417932103526,-0.04122588179890299,0.03100792737146003,0.0347179143566457,0.10634858070853327,-0.05001469459347555,0.08716120502901895,0.07570478053491346,0.04494225907729225,-0.020430280303067795,0.12274836189016881,-0.020988149017319557,-0.04026159701388975
OMG,-0.028365419751577404,0.054390395590242266,-0.01642632718852806,0.05607706984674025,-0.031927463503113686,0.011917322455079647,-0.0102148711971009,0.005772489266935524,-0.03975059604753832,-0.00677218478657141,-0.02010754930788058,-0.016091671508000182,-0.045291951763270465,-0.09954313462118614,-0.017362870108191694,-0.14070777507597723,0.1074522526274935,0.038366034405584615,0.0200184823859704,0.09616186803574801
CXCL3,-0.01860593671355654,-0.019701351131553087,0.0012202219994297751,-0.0029432088395001904,0.06215435723709174,0.036123478418028196,0.02488293749754876,-0.00026714616919842947,0.035965017071299316,-0.013768052638488001,0.03546358542345592,0.04879251342907064,-0.04484078706094355,-0.043222209955529195,,,-0.11274243982290313,0.060580788459117116,-0.014659282400880925,-0.026135425268765645
CXCL10,0.05286746288060116,0.009632912668253989,0.04488859404182753,-0.02061139485382966,,-0.018735155758193685,-0.03606053003827388,0.12598317478805432,-0.009293661913706492,-0.020914679665051727,-0.027398595776857562,-0.01432726989246122,0.0016122758686596156,-0.009482919342141707,0.00026601725014794935,-0.01653800851527169,-0.03185023959429117,0.10299455923153493,0.027107604770742765,-0.06633448593887385
RSPO3,,,-0.02725992759389053,,-0.032230146823368944,-0.018194693675825283,-0.02811554851849984,-0.02271800315889363,-0.02066974404951975,0.0018731138430928226,,-0.012544353545655432,,,,,0.14611668522595378,-0.018376456186804863,0.00600695111314898,-0.029983296740621685
CORT,-0.023104268382671364,-0.02385244932177229,-0.007678331655128888,-0.024169734174228564,0.009021403349105958,0.003976890981509727,-0.03412246315898686,-0.03814909696953444,0.03885187298503266,0.011195615473405996,,0.011746288851088575,,,,,0.1337824599926094,-0.028455898023223482,0.06023026133891939,
NCAN,-0.019683640909068382,0.10534700602019921,0.00020912080693471182,0.06442186603383908,0.012623965181003461,-0.013926189608623974,-0.022867493744774037,0.08246969092762063,-0.03593995537931013,-0.003926194797784374,,0.13028579296481466,-0.006953185790690006,0.05744747414941731,0.011732458604882267,-0.05730535960552529,0.1175541134089768,0.015249820570916298,-0.0234693872797273,0.057710614058270854
