,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019inf,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
FGF8,,,,,,-0.02994171746967761,,,,,,,-0.0065483196337717655,0.012471373994734872,,,
RIMS1,-0.013081823245494647,-0.019745482611294586,0.008547341738675213,-0.01828971287317705,0.07926379835150575,0.02086556086161815,0.08677567832142534,-0.0014509109122179463,0.016635869634510695,0.09452049889774011,,0.006600867185256577,0.027472005615585472,0.006315240400941071,0.012248018797602666,0.022437450235940407,0.039107493331228975
FGF14,0.005111322993466779,-0.0633185556499514,-0.012199365035254853,-0.00872559157198191,0.052318396854836295,-0.03876230186735264,-0.09599741165608072,0.022350316950462364,-0.004220817553584265,0.0859657921443391,,-0.06260993564366361,0.011735064276250587,0.021372545953469053,0.04689849400961555,-0.03613824431392146,0.006195378679690462
IGF1,0.1925228903375019,0.016916844034039633,-0.0022785935601751977,0.11577609505476869,0.02722555142292418,0.021480767231743542,0.14134598929002382,0.0075775905779255645,0.05122772215645788,-0.000710016964941933,0.03426738347739892,-0.00045319978815743623,-0.03633754793372012,0.12505893752406097,0.012399968753691641,0.15219825792103964,0.004531622118169197
TNFSF10,0.1355448931252445,0.012508447484553402,-0.061238151059672924,0.0059257624993746625,0.017216234552309355,0.014269106222737422,-0.09218540670886333,-0.03157374360133176,-0.00887011256497777,-0.0001502865854795906,-0.08794947821620029,0.14288871461120978,-0.05139046694707562,-0.0500116601651124,-0.044659409655586846,0.14606021572284622,0.016256653260425153
GDF5,0.1502423129908705,0.04527564955264924,,,0.05502984778308953,-0.02478428776666617,-0.04082377724390086,,0.00804166145934289,-0.0476821935888414,-0.04843216787085472,0.0032695963100607137,-0.0061065151609677945,0.05174351886878327,,0.0501793563047245,-0.01259078081351532
CHAD,,,,,-0.020655848044654923,0.003927240933615137,,,-0.011272851258629387,,,,-0.014844855120610467,-0.025855646931119136,-0.029675662382783186,,
RGMA,0.11073972347890101,-0.02948441615045679,0.07829091473592885,-0.008094167908456715,0.03346507558770244,0.03935253785680599,-0.17703376299642146,-0.017344526926721268,0.039497519769663966,-0.023338400711329126,0.04275015440902528,-0.03707770539707274,0.031211118671010337,0.004779365178169477,0.00028407551154154584,-0.037955600993698414,-0.021088786751417104
CLEC3A,,,,,,,,,0.04861558690996267,,,,,,,,
WNT16,0.03446649237582654,0.02358948765305519,0.086898071361982,-0.01950508771985635,-0.012709189365202296,-0.02886985582562913,-0.010394771395361982,0.043903149378917115,-0.03139172301237716,0.13040996866910584,-0.10255317994713634,,,0.05202346996189709,,0.08382737700710763,-0.022284511171528916
CX3CL1,0.05080495966538513,0.06378983988457188,0.030981287338309915,0.044318464404438186,0.03886323804806265,-0.016981467980042693,0.08544341836238595,0.007131778714821641,-0.005512280340570058,0.1267528481722027,0.014454987680224145,0.03509179263360485,0.008022044546100676,-0.0028999926441399754,-0.0020751120599538605,0.089056565150283,0.005514488698047876
FGF1,0.1560562616871376,0.008049598275719508,-0.029804094910062508,0.0003103663040305135,0.057644748372967944,-0.002146075863915139,-0.07381859832318387,0.02321720132836777,-0.02410286808874877,-0.06810843062696981,-0.005347136060683428,0.06216342197815564,0.00575544594208648,0.023908749529505786,0.1429142159354935,0.0228730239909329,0.04281404178213676
ALOX5AP,-0.005585600581579472,-0.005462603283557261,0.03717148618628829,-0.03436482745594912,-0.003087105356940577,-0.03041387955491841,-0.14981393822362105,0.025747453641527876,0.034699762148856464,-0.12812180937870635,0.1032686548211819,0.03738873910473729,0.0653133048589933,0.05385183641555234,0.03876387302406959,-0.13369080028732663,-0.07500195580205124
IL1RN,0.0011583390546820534,-0.05421395095601676,-0.0041657706894413955,-0.025102023447637685,-0.03680128253827647,-0.015671695294704257,-0.023526470206629242,-0.03884479082913304,,-0.04742720005308241,-0.06263211178935765,0.005103199940778062,0.026036843957312206,0.05323677921152574,0.050009165526413116,-0.05894949781322445,0.019080956643961942
PCSK9,,,,,,,,,,,0.00894863493292717,,-0.019638523921357485,-0.0160563415729791,,,
NPW,0.031728262525531105,,,-0.014135108167794425,0.05571383164415192,-0.01847374973537946,,-0.01991967000937598,,,-0.015981997310253498,-0.019469312832532722,0.11697605744017138,0.021316532136365873,,0.08361717860818657,0.04442500147748042
CXCL9,0.12930758771840756,0.03685851962560829,-0.00410775736336413,0.04545520161113585,0.053338709047678776,,-0.028453910266063333,-0.031466597849131576,-0.013414375239197543,-0.0005615603354773735,0.0026090270549107178,-0.0330844310496927,,,,0.0788377075481582,0.028276653868607643
ANGPTL4,-0.1833843021863996,0.09274917873951329,-0.006439471737419989,0.03048993879913949,-0.048590903153801705,-0.0077565920812013925,0.07078709375536757,-0.052409623994059316,-0.03454298310289386,-0.03930948639255646,-0.030689404945270934,0.029220144664684866,0.024990258539025093,0.0022466381184166597,-0.0172880924045814,-0.074788108884303,-0.019184302453766053
CCL11,,,,,,,,,,,0.00299431002524522,,,,,,
UCN2,,,,-0.00980120014026737,,,-0.024930217856325477,-0.02249853129085436,,,-0.05482473674389845,,0.041795891036540474,-0.018143586113229363,,,
OBP2A,,,,,,,,,,,0.0452615721247182,,,,,0.12080667623457103,
COL4A3,-0.05858618502610594,-0.03226561675065323,0.02991339562352028,-0.0005849050153613527,0.01354523219910219,,,0.04013073334284662,-0.019298534947305497,,,,,0.08299959756168637,,0.01556059026068535,0.06176695413251271
NRG3,0.032670809959980354,-0.04199398898931667,-0.008240817255440562,0.0041486547151288215,0.12353994079062386,-0.033608514237676676,0.0712718009328372,0.004753039315235816,0.04855757603703624,0.09689836084915655,,0.03138400080419466,-0.003641330044763094,-0.06340373462319766,-0.04463218305569099,-0.008730568501215499,-0.06983444500927051
IL23A,-0.0211538363967882,0.09502844528044099,0.0017983461288962085,-0.015420170406280407,-0.03514488636376968,,-0.01780236367574601,,,,,,-0.019638517070617326,,,0.0021517965229429386,0.0028364440542721376
COLQ,-0.008257662310975071,0.016626365745343895,0.02415520796360254,-0.03694557650709015,0.04050125183339641,-0.047281842366172014,-0.01086739669780537,-0.03060159057357333,-0.059917193499861326,0.0014644482523827385,0.004175481141513552,0.05381168951176085,0.03195772416115836,0.01922614489389776,,0.030678777683678108,-0.06793917797575469
SCGB1A1,,,-0.013058952490877827,,,,,,,,,,,-0.01857728677528935,,,
TNFSF12,0.015007736366595036,-0.029580051458600886,0.00785276718958805,0.0023026598100215592,-0.018488581904910328,0.00040529052821634874,-0.036078476705162836,0.03923771848639218,0.06035354180239505,-0.12765391042404492,-0.0005598514238726709,-0.003225929909812557,0.014558895954113318,0.021261412651622236,-0.06844318140175798,0.1242304811057739,-0.00673914824005483
DKK2,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
FYN,0.0834822833258517,-0.04737537849986816,0.0782325601764705,-0.008443068377748353,0.006145818732156626,0.01524083715677139,-0.13878031334473456,0.004069009118455329,-0.016366947726549296,0.05097136511265795,0.08059641918873763,-0.013588754883060333,-0.017972054979471623,-0.027263869448517906,-0.056330512334484606,-0.05135840270738863,-0.023214036657817502
ACE,0.004465433690982781,0.11497285516400514,-0.03066016322713674,0.031099053951500994,0.11636052120328144,0.0470805027332031,-0.03236857091618521,-0.02282292828178413,0.06893932626147459,-0.022757938246967625,-0.05175471592270807,-0.0007740331338169565,-0.05353985947956356,0.0646160761063155,,0.0861381074034779,0.05928158751344027
IL18,0.1136210441248529,0.012019012437643788,0.010447367750145367,0.016392409669429318,0.0603067771327219,0.022593149874103144,-0.15960578504091957,-0.023423912903335592,-0.01591313280559548,-0.08506649522688475,-0.00024919132263074103,0.02312411961200619,0.03376229056038548,-0.0034615089992678055,-0.018475533855993757,0.08388790336928557,0.06922866885035515
PPBP,,,,,-0.013298709492495923,,,,,,-0.028016074114765744,,-0.024045475546079123,,,,-0.024264337474220417
CCL27,0.002302421963966802,-0.017446984833240135,,-0.02309145209777296,-0.02679686940857804,,-0.0265841132111803,-0.014560521395352109,0.020268156941436015,0.04213575548205472,,-0.039739764743188986,-0.034246292314129956,-0.04374046729490189,,0.02041968112579365,-0.018291759072484887
SERPING1,0.040749360289505154,0.11778729024889795,0.06450872652856278,-0.018625524233662358,0.0693531217683923,0.020644544704481453,-0.1515076990087014,-0.029839740068231167,0.00037374155541926074,-0.14513849221388742,0.19399895529453945,0.16479978764212597,0.017297807552486836,0.12014962940089684,-0.00011052018097798167,-0.0506831373896719,-0.08325819232192631
AZGP1,-0.06299571282734191,-0.05270128806531488,-0.0273982603236646,-0.020292343237206478,0.01247108487328861,0.013330006118989117,-0.015414690515782124,-0.019598681729522602,-0.018347215821875547,-0.008776690041588904,,0.048946420727691016,0.0574250896419738,0.01757000626181579,-0.03934321291144516,0.012766434185400117,-0.052964410809545774
INHA,-0.005347553495011198,-0.02254079323379424,-0.0032870718025871794,-0.027274595539120632,0.04364262295925541,0.02737404843068712,-0.05278306091720336,0.0016818787775328943,-0.014650106272780355,0.08240103677341874,0.029563363366388585,-0.0323344727603839,0.03083864122710198,-0.04836218786401697,,-0.02968495984989694,0.015644553750200588
SEMA3G,0.008427050872225823,0.12008793352171038,0.05016421942598049,0.08955015245105281,0.11182334673275998,0.0692952539512806,0.029832957275128556,0.11759359115760014,-0.017893517532406478,-0.045580802823825366,-0.03114822804234036,0.13356081436009704,,0.07273881232080592,,0.12340427596233544,0.15014025970949726
OXT,,,,,,,,,,,,,,-0.015556542816513143,,,
COL6A1,0.017151398041641105,0.09606803142776081,-0.04408561493524771,-0.05288616313780799,-0.022317145341019643,0.01605631795423131,-0.20642004408261827,-0.0777751803786154,-0.03298861040393745,0.021364324229866213,-0.2575119306779119,0.045060979661798346,-0.005642640267574516,0.043837031401422706,0.07311111839687721,0.08079756476315245,0.006040302766625094
FGF17,0.03744971972807571,-0.050344190770827406,0.07389194810805479,0.04720311362262467,0.07104698512297987,0.025600827112880347,0.08384482562845759,-0.03268590186239792,-0.018570458268260516,0.08648396952680884,0.01990893082178869,,-0.03171855932664245,-0.03402863508224223,,0.03696290717976455,-0.02879974088801273
TNFSF8,-0.02941272218026159,,-0.012676348115732162,0.07786533372434701,-0.013298706045389545,,-0.02352647040761379,-0.003545747667600825,,,,,0.03951639449131257,0.07319158661691956,,0.10032192899759138,-0.029602119633995352
FGF20,,-0.024010275919494027,-0.03021650043012733,0.0076283447520562936,0.02547172727631359,-0.02571085318289474,-0.037896738378494645,0.023572921335514807,0.02722746070763183,-0.048964026053020644,,-0.021725646402666134,0.03459852127501402,-0.03346918513953437,,-0.0017470556391797258,0.06741005394064889
ICAM3,0.04117642508576943,0.040476804502145206,-0.0448645243495616,0.024904431910835877,-0.049058147939941545,-0.033510720319197995,-0.03978412946719327,-0.005101407919528854,0.031140831062494292,-0.051485191004725796,0.030610575560175594,-0.005553549557999505,0.0836471743864749,-0.0068569517576224405,0.028664469175362646,0.16300424937649127,-0.026380656785840905
LAMA4,0.03767252772888548,0.11741088776099501,0.003361452861500851,-0.03957133058145765,0.014986461793259936,0.03861032388412264,-0.16384056647106066,0.02901448141034007,0.05949030719431336,-0.07337288275256601,0.03431561410243223,0.03395374915237531,-0.06365259659097516,0.02879640301153257,0.08372343816404451,0.09615598982066764,0.0453513860808924
INHBE,-0.04626259557897828,,,,,,,,,,-0.015505338688258753,,,,,,
DLL4,-0.01470195010305623,0.11099996495257029,-0.031098864638612167,0.04029535254058927,0.013526832941378688,0.024674504443584433,-0.12195075366193209,-0.010975130926251485,-0.013314959442661548,-0.019858722203728012,0.0038900942409440804,0.02404650193165552,0.014638794815735318,0.08227976685708047,-0.04525022853242789,0.13477387779465125,0.006277063828974031
SEMA3A,0.09268229471877518,0.000627552555133891,-0.02386510400174055,-0.014924440041990991,0.05994549881829723,-0.04224788148560701,-0.009071739037736441,-0.008704762655354427,-0.007941164419057884,0.07473870189254904,0.05638587517583891,,0.032678421069702694,-0.033128172227899336,-0.00465924494408387,-0.02562594164353955,0.008831199987604685
RLN2,,,0.01013459557460801,-0.012617801608967331,0.05386736355766989,0.07259145101054626,-0.0028561357735519036,-0.018762710327866666,-0.02328611811277094,0.03306526730255395,,,0.31839380042486776,-0.018143584112516226,,-0.022477560025191703,-0.03687562462509896
C5,-0.04194034830937703,-0.01605740277373757,-0.03773395811281266,-0.025842888537157067,-0.018840739004548503,0.020893423330443243,-0.10359219602175875,-0.004452077032295286,0.017036644763464788,-0.031241819369920713,0.040239306874971174,-0.026277683930680345,0.020902484323215918,-0.001133481071385476,-0.05136874673341343,0.11375907846092909,-0.040331231333406665
COMP,,,,,,,,,,,-0.016700910013013777,,,,,0.020788293446464,
EDN2,0.06339201143912294,-0.0197123274989638,,,-0.01749002167897523,,-0.020186655347874633,-0.022784182925549366,,,0.026701043786795914,,,,,,
C1QA,0.053155399690023454,0.07182476347083429,-0.02590524924977018,0.06440274535982692,0.0804934165615128,0.04324356116215273,-0.158857450306605,-0.01673297206634231,0.051295913570378826,-0.15384762605803623,0.11408024822737815,0.14624315729208912,-0.03994036502322744,0.013879595428563,0.061134426217935675,0.12301339272984842,-0.007121547597887851
UTS2B,0.024231722529036843,-0.021094412532485087,0.06645606928099351,-0.01261780153647661,0.061201388677865884,-0.022482953196095414,,-0.016218345412371323,0.05424597895355346,,,,,,,-0.00014911985985970302,
COL9A3,0.22413114081145583,-0.029020988261172918,0.03147333209885649,0.010644831930436418,-0.0042309583533006925,-0.05750650519249434,-0.12924473878791934,-0.012604972439473144,0.011958126421415775,0.03851652731465192,0.16136749831312447,-0.008192665309619894,0.07927755921059941,-0.07142117577539037,-0.0035690996503898193,0.1176962132294045,-0.017216395756883527
DLK1,,,,0.17536956882208343,-0.011879886311582714,0.04653224878555441,,0.03481887534035382,,,0.031354492863975285,,,,,,-0.006058201888197031
HGF,0.021552435431403543,-0.01697165344039945,0.054239905511521566,-0.0024337144896002657,0.08878039674108627,0.015456731951525823,0.10620811736556782,0.06573426870265331,0.026042056207606044,-0.04653340120988749,-0.12948129674591913,0.08608234089533794,0.050015926663973725,-0.06655546104467948,-0.041161146793434605,-0.006560873735535112,0.03944569794979408
GIP,,,,,,,,,,,0.08009010082621498,,,,,,
P4HB,-0.015713836340248012,0.0735275139012158,0.04281748962269063,-0.05342953779358869,-0.05045705131476536,0.024971246712316212,-0.1420024958135359,-0.06963267889016868,0.023429978054120934,-0.09328658970762851,-0.12684519143157222,0.06340627351285062,0.03130366105988515,-0.00029466392688029286,0.008901895588830873,0.059928594086641605,-0.06220141856701205
ADCYAP1,,0.0075815775968324384,-0.01923765273456058,-0.025476693634902067,0.08924839129906698,-0.009230932903342213,0.1516573787193935,-0.031101217017851467,-0.018197072410559657,0.021671952761694206,,0.23520991924204762,0.008500849721104266,-0.06929012748948153,,0.03123223284438739,0.059260981346713884
GREM1,0.06296886667242549,0.021817487317626023,0.011362249937143633,-0.010905736286881776,-0.0166030342492277,0.0006857800376762597,-0.003184533148553427,0.028197983932103304,-0.010796926871121297,0.014504943131303728,-0.13643592307862018,-0.026379317528194418,-0.0050156620163670056,0.041985638699548786,-0.059232331143658244,0.047886160444793505,0.056987212805034514
EGF,0.04350317727609416,-0.02981093367766866,-0.038560723718067555,0.0100948218429635,0.012704590439666302,-0.01496570294124766,-0.028489524074631206,-0.002980423340218507,0.000536106145758698,0.07662650027418558,0.17809941155341427,0.12271923237344687,-0.022059280899515983,-0.022843572080769627,,-0.009947764265244038,-0.03021644911109577
VEGFB,-0.08586193228574077,-0.04030505727476309,-0.0028502656855175995,-0.024723070727148178,-0.04223282022768603,0.006848930259859927,-0.08185515550975436,-0.015214310970072906,0.015822456160925587,-0.03443864118830175,-0.03384350916086474,0.01465067443233741,0.056215131992797,-0.02205252645928703,-0.07742507943026625,-0.020854649157830404,0.0333202818818378
FARP2,0.0497255690825247,-0.036053953226436015,0.03974740189055644,0.0219036937875876,0.0007796442999041807,-0.00038460513369395363,-0.04785252597209848,0.05016425135979314,0.0407102363126287,0.0011648345955825813,-0.0781247706245957,-0.0008979031901504852,0.019215255552517595,-0.06714757213801703,-0.0729217065309748,0.02772070691100252,-0.04308654463283996
BMP3,,,,,,0.008091446871193243,,,-0.01554899593530092,-0.0361343749272187,,,,,,,
IHH,,,,,,,,,-0.010413182000056455,,,,-0.02361728940653074,-0.017923033818511794,,,
LAMA2,0.10099484654486722,0.05396536463896639,-0.03514518334958166,-0.034012158228930986,0.06551653389371288,-0.03406168169661574,-0.0899920519144733,-0.017521145122892816,-0.02889109376595076,0.006442830351812352,0.16362132195436702,0.11745141744681958,0.009646522314144639,0.07715898915899794,0.12657666493449465,0.20456045651180466,-0.019020471171498247
SERPINC1,,,,,,,,-0.0016108611175402292,,,,,,-0.01769989801515499,,,
NRG1,-0.0547345373214917,0.052883740993592214,-0.036039160454180236,-0.022066556170529265,-0.026899339634628556,0.018848014307124492,0.011460042959155993,0.018467710232625,-0.028370445334896802,0.10242376034938123,-0.052692763618328795,-0.037099778825538374,0.030746990255273277,-0.010448504317371139,,0.04011826373645129,-0.0738329079594277
SPINK1,-0.058218545557140684,-0.02022864192251523,,-0.024976166160826898,-0.023781842269694525,,,,,,-0.008655183427648405,-0.023452064853198333,-0.015097194348758959,-0.021756736483674932,,-0.02622087824356457,-0.013429304617254037
EFEMP2,0.06738537129364668,0.036036664011674796,0.017924996342095066,-0.017359030578971188,0.014982936738611948,0.07968330356283444,-0.11311492461872633,-0.008691266820822812,0.0007519800653184248,-0.06465307438231933,0.12333028335347737,0.0714417507227793,0.06575259053466391,0.05872665147746228,-0.006568741506218569,0.06561241118661405,-0.08442725280533797
SELPLG,0.012163897910790623,0.05416156762411253,0.03712836803398213,0.05193772794053515,0.05008268048795203,-0.018692134077907305,-0.07248040140969286,-0.0561692972950905,-0.024535974828364022,0.013537478822059912,0.047621830258791985,-0.01116905236746343,0.07170830511875866,-0.00904884445811423,0.005017477238077924,0.09326380419403375,0.02821648575831216
GDF6,0.04744375997843572,-0.033463172643161274,,-0.014135109390748248,,-0.011335577956742218,-0.03021394459103829,,,,,,0.024541962894817484,-0.01565751065483577,,,
HLA-E,0.08595190135276093,0.11605530110400793,0.018877987824420187,0.05071090761070526,0.05325589441284621,0.04688123394975215,-0.1872863386869292,-0.03639675320725882,0.035498015254304786,-0.13335607595548765,0.04786192950758737,0.10234322338842074,-0.0025840779192513328,0.012488842690647643,-0.04033908853286567,0.13360176809829108,0.05471401763015432
PTN,0.2397107862762786,-0.04816231960804685,-0.008753823345072492,-0.021085523055164677,0.040575766917616246,-0.009743518932724961,-0.20752076839925057,-0.06474593371916455,0.07918153029390954,-0.04486304481206153,-0.1245556574868236,-0.06850366560716457,0.09755746104882111,-0.06197316678249131,0.06329054737421243,-0.0625152251061123,-0.027397390736284062
CD274,0.07001213558308655,-0.03226063239824715,0.01848547234602356,-0.020651420876344324,-0.03593478815212167,-0.01757722824937587,-0.049961666566637156,-0.04933733875841096,-0.012807163701034015,0.06533958846978467,-0.03732813866919447,-0.005368425820483268,-0.021500532643980372,-0.010006956360002534,0.004932017256303989,-0.016030757088531848,-0.0550144600280487
FGF10,,,,,,,,,-0.01206293885519754,,,,,,,,
CD14,0.08142344060361259,0.020489857649784584,0.09496159266647797,0.03711360531964549,0.009262907606674663,0.014176817677176913,-0.146036490653493,-0.033263604194434686,-0.0036154134160744124,-0.1485935872442813,0.09492017100523648,0.059363713078263686,0.024431138249207226,0.03471714397052191,0.06051445223024438,-0.0016905984849714638,0.012183020878242896
SFTPD,0.1187969037946502,0.011315036372217898,-0.021602018200547902,,-0.014934788780728087,0.030816535992049986,,-0.01010415204959542,-0.02920904130544223,,,-0.013674355187668975,0.014241809890037833,-0.0037758877263148194,-0.0422252140117765,0.00993726183300625,0.13155987088156706
SLIT1,0.06023571773359297,-0.04772127350432993,0.05419484995595621,0.026538412122497263,0.05874054572398903,-0.027405928889618278,-0.0933871869861808,-0.02409284228695797,-0.009906610972327633,0.16185298287099337,-0.010590028008721173,-0.06414496190395,0.018435650192639336,-0.05577924129869018,0.03818343591276752,-0.010192197666193763,0.07776557874178701
LPA,,,,,,-0.02248295883266138,,,,,,,,,,,
CNTF,,,,-0.009945694631777309,0.04039916401041229,,-0.007651729380196845,-0.014791303189177912,-0.010796925937968377,-0.057789188931700555,,,,-0.018143586113229363,,,
BST1,-0.04339703810918673,0.03839618960145601,-0.006670214805747432,0.023147358441993632,0.053824221951316864,0.04695379088525273,-0.11182879513451388,0.019792455996439633,-0.02028031706199551,0.030401160944071567,0.05430721411192122,-0.037617394888374775,0.06458421950648364,-0.02621938388263481,0.027968387041064087,0.04650367670147406,-0.014982939405142197
AGTRAP,0.05492138680452215,0.009251950524465377,0.022978952912362533,-0.024512890053251732,0.016458936292633324,0.040530609217519595,-0.14968756035568345,0.006657327396373881,-0.014772603322094196,-0.046227644899673556,-0.006212376211696566,0.029440682367636323,0.03675924739583269,0.06246475209359918,0.07475288941214016,0.10149422475980048,0.0029994140869781076
LAMC1,0.07718675754623608,0.13413388013428898,-0.04012190861618634,-0.04815171555340521,-0.0032251928509010055,0.07387011387399985,-0.1659985272460609,-0.03301683543506669,-0.014181082906514285,-0.029779902156997835,0.07329173794428136,0.08124563404557898,0.008884859990694079,0.05489181877669745,-0.06773012402922447,0.08677043080485118,0.049344906327093645
COL6A3,0.0037007407000498285,0.12064368696578782,-0.019884312618848005,-0.017063463489931482,0.06304176208251258,-0.013298554935882894,0.04048268897081147,-0.03066704270868559,0.020504864588250665,-0.060514094276495706,-0.2630083078803433,0.024570370246797545,-0.04208184621778898,0.061364818717793354,0.0011920667479269958,0.1480805601504907,0.028552075210181962
FN1,-0.09638776315444061,0.15104747370669488,0.04907019943427089,0.004958062256914981,0.01661147833080982,0.09188879800223954,-0.13146184795808658,-0.004307185693877743,0.0017574235224317469,-0.04900994743275372,-0.22655989331095575,0.08476310231708946,-0.07021414348321338,0.09885380697129514,-0.014070878315332533,0.0720318345756508,0.02609778195479646
MIF,-0.09945215467447577,-0.06795509518302437,-0.009668298512576905,-0.012693475592372033,-0.06344905238626825,-0.026279608320179018,0.0022500697548250995,-0.07367029654348899,-0.005238952567734423,0.016660306283602405,-0.03183263808954823,-0.07987991407175542,0.10224914912698088,-0.03241596762835661,-0.0019408026741497037,-0.0934465329229975,-0.09825605770846292
JAG1,0.012225892136095368,0.07481216266177756,0.04098170910279128,-0.015297585123985755,0.0394712245501869,0.09285147277410374,-0.17825273717494894,-0.016107860407587597,-0.020115868572990123,-0.060717386791740005,-0.006051334924471766,0.12099908049015382,-0.01701561521764584,0.03538911320602615,0.06943178373060346,0.02615820716025744,0.045041300989356645
NID2,0.01684008906155057,0.10860081542382817,0.004623645755462957,0.04838762470644067,0.07302766463693684,-0.005693723835005878,-0.12032964683365267,0.02828571752615569,-0.010279608444000261,-0.06539520055188705,-0.05213026335323352,0.07588697021801029,-0.0863918151151562,0.0747049287712367,0.11112183243113213,0.12365018031588082,-0.022049215292860413
EFNB1,0.08731316945733657,0.08299825893941037,-0.02096846478412865,0.023597798259995098,0.0747728016254668,-0.05354576021514732,-0.06888312573568153,-0.011524356742258992,0.03418546829658372,0.03390225787217572,-0.05170380572613817,-0.03464750038886488,0.0027229481773388704,0.012662307297061954,-0.04131854663113587,0.10409428764352886,-0.009949023889399463
COL4A2,0.10771123848750179,0.12293985634356339,0.07765509381673283,0.01819158666125113,0.06992180969832189,0.09175337976840572,-0.18790794651004195,-0.032598811985148995,0.017922193835220167,-0.029576842117032768,0.021899826023235397,0.08305422342854692,-0.08301390640608512,0.08124835320137344,0.08274968345133521,0.11494320622921772,0.04789035275019951
SPP1,-0.2090555226492942,-0.07914906905112372,0.12176683348155193,0.003728213894667755,-0.0882312205103926,0.03945782471785673,-0.19052906989518037,-0.03671190773901621,0.03397075237162109,-0.13887484858138577,-0.11087349366591578,-0.02676735738699362,0.03202957170760797,-0.02229588422715886,0.01945971742044325,-0.25732051827244296,-0.029829401174312507
PODXL2,0.07571495723085972,0.01729850073173002,-0.04054155736493394,0.010869616714534631,-0.023081397183193315,0.024912255521031882,0.08367227060910074,0.015126809557672217,-0.008103922996407074,-0.02826076613209078,0.018668265238672627,-0.09821754323697195,0.0062601795683818635,-0.027303988314416057,0.18139884676864101,0.06333121870378233,0.09938972876253063
IFNE,,,,,,,,,-0.01206293791400447,,,,,,,,
FGF9,0.016737024448649707,-0.03220147544136441,0.01402654019254705,0.06239589728204454,0.01110103120545404,-0.005166463232756589,0.039028301578726374,0.01019276461484763,0.010976571790502803,0.018834852981289014,,,0.04608641731969305,-0.005778518897109415,,0.08954684531128075,-0.06004416312517743
ITIH2,0.16293822659771037,0.008687803452404278,,-0.013287831972151802,0.015658394753624735,-0.0036171072089590237,-0.030779943404361902,,0.024209406231811552,-0.04737077205950855,,0.19799048120489213,0.026823932635167465,0.09474798237174953,-0.03694337691937607,0.17835944997456454,0.0020885889111334167
ADAM10,0.002668734666295572,0.03117930640349822,-0.0291512482602565,0.011954395312030571,0.007790210392691182,0.05731698815430573,-0.09480014228348294,-0.031717505318299824,-0.05959989081264479,-0.02815081025491465,0.046311113037367346,0.04627561509566221,-0.039702651167063875,0.018008154084195267,0.06760503123180532,-0.029064203580530926,-0.014526527819259855
CFH,0.12606890862910108,0.1412193516243367,0.015232057526235795,0.012180529997936283,0.1737021080050477,0.07546171390259522,-0.11043824827610561,0.0025203581272393465,0.05892554147592093,0.00039442525436098844,0.04983163876822168,0.13729007227838938,0.01392384914255246,0.07279985947586473,-0.05886641869096981,0.19774147929031294,0.0018221435584781312
COL4A5,0.08692616505847205,0.007989321656792956,0.019020459325043433,-0.023904967731241494,0.013217269120422587,-0.04929341656902437,-0.09438878323298609,-0.00279120694498882,-0.04738516886099116,-0.029373755575033394,0.09046330995285089,-0.0039055703476119723,0.042185293839583686,-0.03248985632951885,-0.02405726625312466,-0.014219050560481908,0.02940388534506451
LTBP3,-0.0036703215696427425,-0.032152303069563654,-0.04045799720370331,-0.06770144933857189,-0.046371187002030655,0.016865588588138938,-0.07123193106610637,0.010416223366318122,-0.027490797732601914,-0.021083983833474273,0.1773426559724098,0.04091574886590696,-0.008564616406516746,-0.025729740184205183,-0.05175085056320356,-0.07474370079705075,-0.04253483819321336
GNB3,-0.0023354196961365196,-0.029443044817348895,-0.009589150111353943,0.059919575878638935,0.03621486170460484,0.06723701276729574,-0.10656405811688212,-0.030895355927804204,0.0024614699703545254,0.05714488617506691,-0.03189900678456288,0.018509436737133268,0.02308279359370932,-0.023953344518103433,,0.06784441324610595,0.09634503235565473
COL6A2,0.030228520725523567,0.11125592106862922,0.00026369873798410344,0.03830961463602953,0.13079138151115471,0.01478459801022402,-0.10991350690984322,-0.028804467387040452,0.00889473682766623,-0.004198431691610981,-0.24129453639416748,0.14718381429083818,0.002948397352293491,0.03101792353862266,-0.0454127049562005,0.12023499903137658,0.058573129013850554
GDF9,-0.03649270984032833,0.008416717506298972,-0.024630683003181636,-0.013088543513449655,0.01878738839427731,0.0496606167812463,-0.08647159339716669,-0.02210629180162227,-0.016549540658457842,,-0.010158275415864167,-0.030789373048208335,0.04682654725189085,-0.03122593207013697,,-0.054924469315668314,-0.014969124101814557
NCAM1,0.008590457070475472,-0.0625731488351101,-0.0012097676818681278,0.03463307785287345,0.027839059350760326,-0.024971909839583764,0.003713390529327465,0.05475561111758312,-0.029358395111635523,-0.0671989360153557,-0.01657630995006742,-0.13425014136359553,-0.017499227930422738,-0.07048388823211225,0.006697485403051123,-0.08254186810891692,0.028334423940000807
