,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
LUM,-0.004609734238814142,-0.025966034518608377,0.04186523029726996,-0.02714487027420303,0.06954545907711387,0.004416640434242331,0.13718198556743771,0.027887391812548866,0.1026207698738959,0.020027842425745367,0.08741850431263683,0.08536484723817657,0.03227581678111636,0.0019224946119352742,-0.02803644567992462
IZUMO1,0.03475796411566844,,,,,,,,,,,,,,
BTC,,-0.02023724371721323,-0.021778757385561794,-0.017529631213232505,0.07944338070687183,,,,,0.04758560358405808,,-0.01893761273315092,0.010260336384356321,0.03567670958345133,-0.019280977954618837
APOC1,-0.06516167995351586,0.0645750515805091,-0.047463951630044576,0.006469571858548411,-0.058539076030612154,0.08310046541753655,0.19104556523545627,0.008163430630274221,0.04382205883506789,0.010305588187906793,0.043004771891921444,0.07998948908800478,0.05608547265171852,-0.06966487200351525,-0.06206994116275423
PKM,-0.008297116259653877,-0.060173219790658435,-0.0013860182366716267,0.025340297784736246,0.030394581587324266,-0.08516014309652571,0.003557058115551759,0.0390592651582364,-0.016116794577373857,0.01895961176549686,0.04778932177384392,-0.11785847492652674,-0.11263448387820917,0.023847302152674756,0.023413096370732776
TNF,,-0.037725152800495654,0.04601316922683372,-0.034881701130970055,-0.040209268123224895,0.02763416296392582,0.0476218066451578,-0.025651887218493402,0.033497927800449114,0.1065982562724979,0.05568125467252103,-0.01838082225967149,0.0025385177622873835,,
GNAS,0.07802751234967989,0.009544357705089166,0.044855104234338784,-0.017145888531410424,0.010627885118835898,-0.07465627787267906,-0.1010134483826142,0.05607673194711895,-0.021362130292498813,-0.01380913096376569,0.03286816538194961,-0.0648470489791816,-0.027394581437719726,-0.012432616922953808,0.07475264682501151
BMP8B,-0.019295653180198612,0.0530312279409968,0.049383895974048,-0.02475129282290912,0.04896635573669248,0.05944415657053766,-0.03634774260249668,0.03821196881483654,0.03981080217132123,0.015694805589103113,0.021768499824193203,0.009901008503643201,0.012879233681499808,0.011109121064878979,-0.03020073660862251
LIPH,,-0.022864882256521793,,-0.024278284321858204,,,,-0.009065562799080747,,,,0.004284060368510631,0.010011915045731016,,-0.031640420688826165
CCL28,,0.09142888380398426,,,,-0.024528163571438687,,-0.013959475332400205,-0.013589776342757529,,,,,-0.02898255445732444,
PTPN11,0.015592695405747217,0.013625782911460245,-0.006200890939202407,-0.0013853224603709272,0.04349495496793155,-0.002786687159196883,0.05325319801199976,0.03263277390387299,0.015827882692707042,-0.04756919511452747,-0.04057614362620172,-0.0015652509126647567,-0.051600793788208504,-0.0388127274886354,-0.025083738785076432
ADAM12,0.07587395976049449,-0.026404703870904555,-0.016573312830456714,0.04750313813470686,0.021548547953623397,0.031342968976460085,0.10480198899637173,0.029303654428499713,0.04830410397410117,0.005228286689088189,0.09788530670969313,-0.01162790845093492,0.014962701306692293,0.05772253434062557,-0.0702931963452673
EPO,,-0.01974663917791158,,0.03427207055358975,-0.019971341498640178,,,-0.009484824353784277,-0.01713623447404064,0.00554745013988755,-0.04719032968817277,0.02263389237182552,-0.005679219516259782,,-0.019062066832548907
EDN3,-0.007637597902948862,-0.0015572108300539369,-0.03730950363137836,0.057085561984164514,-0.02045978837081661,-0.016359504678426492,-0.03143775525910408,-0.01470100995837188,-0.01731305491122456,,-0.08348849919226387,0.07923280778160949,-0.014050374247223028,-0.0029318151593302855,-0.005587519562576846
CCL22,,,-0.017595331803321065,,,,,-0.019097899243024262,,,,-0.022937324105157357,-0.029345112813963327,-0.03597619119557276,-0.016726133822568257
CCL2,0.0524554244136096,-0.051485872541941084,-0.08170119652986844,-0.030689183869133094,0.01630087851011133,0.055629990354965686,0.0038074098072890276,0.02300181616744608,0.043751804828292926,-0.030943974342273278,-0.01238579720503041,-0.011266339587592652,-0.06012935588262825,-0.004435068326780206,-0.011313649449690131
DSCAM,0.01582551117307487,-0.021813679766777054,-0.020663732847050267,-0.001376090914364782,0.03580331823118421,0.038718388705413026,0.04771310794904977,-0.030178752558057045,-0.026054081140893883,-0.016193689169146007,0.05533103238268093,0.08712353890220144,0.13276091366256035,-0.001300621884752774,0.022297829866397195
GPHA2,,0.09424194693790709,,,,,,,,,,,,,
ANG,-0.008831964983544239,-0.07080669637883304,-0.04177245648080942,0.037547224053659276,-0.020282034129214314,0.08211327826447763,0.08485644641145944,-0.04022594116314886,0.06510947432771735,-0.004043111241231963,0.13736485408123023,-0.017202171106922917,-0.03677818827998057,-0.05660760712040833,0.06998593487916906
FBLN2,0.043892145037412955,-0.004910129485880913,0.00852553936794088,0.012720578406499887,-0.0054780459145708175,-0.025168306111749732,0.026421771191653037,0.06280935600337252,0.03561077051362171,,-0.04342537680913032,0.010189988612606076,0.034132884902791476,0.016614959992214212,-0.01734871642469174
VTN,,0.005608920801005068,,-0.003021603587737804,-0.0017097078230778877,-0.01313288768473203,0.080273580735701,0.02027400699977867,-0.014239179135616047,0.0007928168296834459,,-0.023166007668348764,0.015349062812817893,,-0.02468280374127774
VEGFA,-0.0036564161701051054,-0.07465909411014329,0.0048972123642225555,0.027111587703966173,-0.023735221917614846,0.04707868455911122,0.04486438837138251,0.0619937403435743,-0.03681705787948745,0.006039880157711846,0.023094593598345863,-0.1279302312817118,-0.12559780770671605,0.0197550653072861,-0.023783142272980732
F10,,,0.04452050439928557,,0.0010038126673133627,0.040844571867356544,0.0697262423295333,-0.010399904904055344,,0.00952559242461613,,,0.026050726384340386,0.08470032097819748,0.013983980252000549
SERPINA1,-0.07353516692878906,-0.030784417029018442,0.031893025221922056,-0.026700740840088808,0.057082805814680164,-0.045376357423372655,0.08789602086556986,-0.006166503812100654,0.013882068787943064,-0.09539291382544293,0.012760535758075448,-0.07143002366196304,-0.06536018056927148,-0.033810762749253265,-0.06436194864464026
VWF,0.029054925731099645,0.02965436405227935,-0.04497795306139074,-0.014974196859925246,0.06548241593667085,0.04192614869546859,0.14183190054098532,0.013285531955659081,0.023505287107083314,-0.04306368565126432,0.14201444270447994,0.07709454425088091,0.017737977098845444,-0.027302644012575816,-0.07185073484145402
GDNF,,-0.005183839088214201,,-0.020132239642449364,,0.18086430557252978,,,0.09944456228302181,0.10831385371800142,0.028155086219677362,2.7933770826189904e-05,0.010952273308121072,,0.028660426298033764
VASP,0.029986624616364595,-0.03075729422886713,0.016188612760046833,-0.04383433922438996,0.005586565230203465,0.0899485743621539,0.07646996269423505,0.013508746305820881,0.03531910504968366,-0.036598005698708094,0.0879819349127129,0.03143103410319972,0.011194313016774917,0.025403427056952674,-0.042753762847576295
ADAM15,0.048024263004274245,-0.003733521167210491,-0.020363934549383476,-0.017624488188270136,0.032227961751846564,0.0912399988073804,0.032809883983015146,0.05533975216529056,0.010177476418762998,0.05565506060246714,0.06766267536402004,-0.00842703919043093,-0.051576997466259204,-0.05251614734435731,-0.059134886674881114
WNT2,,-0.011203349967668858,,,-0.016179814604773423,-0.021611391803021324,-0.052873833102125324,,0.0661367726365503,,,-0.025138593548922287,-0.02032708607896709,,-0.02288827277336427
CALCB,,,-0.025455872073641184,,-0.024321439956865632,-0.013311586597206519,-0.025721671364015278,,,,,-0.02200086732889414,0.06321036201560432,,0.01990890907599473
OLFM2,0.007397992912806497,-0.023013962025175635,0.03510029652568855,0.010487742083588387,0.054049728042260776,0.042485478820885124,-0.06702938067936187,0.015554877502959344,-0.015621080734071369,-0.10483516353905496,0.10291852969442795,0.05988518915104073,0.026591985735399424,0.034076830622719614,0.07834220535253994
MFAP2,0.019625741405886247,0.00868860165312173,-0.010696081903968176,-0.021127780876947194,0.16983123140005602,0.12781146444495645,0.1477594672140777,0.05991086366387587,0.032900265882870705,-0.022961149972312443,0.047812632101715956,0.06487777456568831,-0.012670791136438602,-0.003809904657170518,-0.08192524673392192
HLA-C,0.07749417839295553,0.0030669323279556037,-0.04008299338026237,0.0056199627349776,-0.0051018015173848,0.028889577724236025,0.14486208491842095,-0.0797714181486614,0.04756042786615119,-0.059432470927072115,-0.022762906775051425,-0.0568218025268097,-0.08156875669944737,-0.03881330556571862,-0.06657947482397233
THBS1,0.014921081267270687,-0.03927293840035089,0.01566339047878729,-0.00905996707332705,-0.027719048669972116,0.07564391356640868,-0.023083415570104363,0.015962636279466164,-0.028960852635891116,0.02396257172937616,0.02585421536950187,-0.0055543986651294085,-0.04258473814507597,0.013209819007728512,-0.06826310048421776
HSPA4,-0.06796999437989111,0.022672617620316565,-0.0085357584909541,0.048310028377589985,-0.024593557508237898,-0.01304684606692339,0.045939386428508054,0.021157199445588786,-0.032258914959343986,-0.016162671878329263,0.05378265004461719,0.014290471450953983,0.02754488504797332,0.03676886472601091,-0.0029094509058447166
LMAN1,-0.004379517020689976,-0.062088709340560905,-0.04253674689298766,0.015860620647022837,0.01065253829653966,0.06980680569353864,0.10391698476294692,0.0036015744164934285,0.003440621181970166,0.008625352808748555,0.025501785133759232,-0.06408080700442595,-0.05405818258946822,0.09458402298366372,-0.05064948093646212
LYPD3,,0.02679214205564295,0.0630627745493945,0.09316478896483496,-0.020135363112869998,-0.01650538334531836,0.030705554891901077,0.007576569972598222,,-0.0006797796844233814,0.05481966524047224,-0.010409673865205625,0.022917625135244066,,0.01829032671159276
APOE,-0.06222215187019346,0.049763091457015025,-0.03471255783618122,-0.01963569980841885,0.02305609654433421,0.029808693369775482,0.09516890161595168,0.052805228311933336,0.0299166056471398,0.08832186465061666,0.2044636652228298,0.0737266015919543,0.02946335786020672,-0.009140729935118925,-0.05708166101936553
SOSTDC1,0.01896460081851091,0.01309944090992693,,,-0.025137522869187853,0.022867672379713832,0.025501235019358286,0.02482044075256118,-0.02605714809057422,,,0.003531376407095351,0.061462456979535375,,0.07462281198697741
ANXA1,-0.015769934271617925,-0.1134566464263666,-0.014489655479319321,0.035844562082809645,-0.03264171508253019,0.030077998668198977,0.10793705886675162,-0.09290180269777538,-0.009191690495083407,-0.06454119960007475,0.0191102292993696,0.013871519714492688,-0.01365092595812196,0.0493947642972757,-0.07713414350020104
WNT2B,0.008153050779142742,0.06351141260862474,-0.02284539627748653,0.05446558730784187,0.04814808880020872,0.05059276092702199,0.08046462826880725,0.1366879580963785,-0.0280605012995484,-0.04246865224783562,0.08379026006287199,-0.0062115330123331345,0.022914351177318958,0.050101706507671366,-0.03358629917015433
AMH,,0.031955134643780095,0.03779270199802896,-0.025216202611489526,-0.025003118334880017,0.006790114186052633,0.029008651986117438,-0.013671894150653438,0.10516557506631133,0.09888325125188255,0.013374393097587096,0.026590721205697686,0.06011658648299374,0.005098953443597042,0.0014539706453655845
GDF10,,-0.026463694380487374,0.0524465843688069,,-0.027707154291375522,-0.027557387990567304,0.007004464969003282,-0.012773352891005207,-0.0023314534227673565,-0.04410148163317346,,-0.031251077485512785,-0.0321113778481893,-0.03657923395170638,0.029310402823064664
EFNB3,0.04621242084902851,-0.030818609448949243,-0.0038129249188253627,-0.03281834938876896,0.0026968898981290517,-0.09780002439479736,-0.035684633768605645,0.024531696953550924,-0.03137680446181942,0.018525580119860757,0.05303745549028288,-0.02275900664261151,0.033281594375418666,0.010429881608096212,0.09366278320217995
LTB,0.004006297924637003,-0.0026985888658199618,-0.026620136690092,-0.036053007859662554,-0.028680050574958538,-0.013662340359328024,0.03131601289649243,-0.016502861539279563,-0.03185027749817253,-0.06355817374409382,0.06232869596209973,0.018962986453625204,0.06564859660527353,-0.021620484773972312,-0.011792493725544554
ANGPT2,0.030786543992354802,0.010275097247492612,-0.011168031696114489,-0.047870084075933114,-0.0132070859453728,0.06532418663270496,0.16605207047453868,0.04206756113456443,0.03922348994919998,-0.013653015583021143,0.13769146829917014,0.06814587689318727,-0.0011502566122275845,0.01040503967375506,-0.03992150665236393
NRTN,,,,,,,,,,,0.05640958765327114,,,0.004405349221878001,-0.016973402747568356
ADAM17,-0.005285014809708508,0.01986553970699577,-0.0352351308740127,0.02518793157438794,0.049099792262043106,0.03842193756628927,0.0581559959121562,0.03497998273642191,0.053170118167074114,-0.037856281975799044,0.024896907580659672,-0.0585686058444973,-0.07770599733886653,-0.04118210880176012,-0.08324244995586999
LRPAP1,-0.020651942383146035,0.027066991920793333,-0.00513047655690741,0.00895520551522971,-0.030864857814402624,-0.017395030242986935,0.10072537620444803,-0.028994252312511605,-0.004415910889870126,-0.005744338178887798,0.06725751554480702,0.04409641767039765,0.06166560104500896,0.00940137070077409,0.04369896492188297
NID1,0.03486778009877624,-0.0009494436601696971,-0.04136069381403765,0.018487977681123258,0.055796143091437184,0.07146215743898668,0.16866620167730348,0.017325111205445297,0.04520234726702177,0.057588710386556094,0.1784172546000008,0.02899645677996244,-0.02916176002121122,0.013164573543774098,-0.08069618699179207
MST1,0.02419039761122159,-0.011191073555755385,0.011905040268274313,-0.01580785810671351,0.05350926967330302,0.09179625964757941,0.07325145999743239,0.026958521374304018,0.01657699805117714,0.012204395121639473,-0.01593432432752477,0.08270903641370528,0.09645300073406649,0.03329294300996001,0.07034654834027296
IL13,,,,,,,0.09400640385439792,,-0.0200975482588963,,,,,,
DCN,0.040473078149037736,0.031560326151700485,0.006160227012116862,0.008698381659186679,0.023145528293782455,-0.015937718737651645,0.07057925631561072,0.030293433808513532,0.05006843560285491,-0.008332614600885989,0.07021039908253622,0.062339736074700225,-0.004721936178632638,-0.008333083524884561,-0.06580825170621901
IGFL2,,,,,,,,-0.011243784223832437,,,,,0.018914347801457995,,
COL7A1,-0.007213965532242516,0.013303511208436059,0.020545951287853203,0.0005535161639778257,0.046774766148969915,0.04672389821035137,0.04180722382742701,0.018222244586884855,0.01310241675657101,-0.07290020412707439,0.013408694562632117,0.005657431570075189,0.0133575203054336,0.06035690508017578,-0.03191771407723298
CALR,0.04406799242305354,-0.004017702714023805,0.014237873277911846,-0.008719062107390433,-0.021703277941673243,0.08628646708196745,0.10115870805801304,0.03506333911309536,-0.0019179712430953068,-0.018618977516456074,-0.019800380666882642,0.008509636396688468,-0.0943014982858401,-0.024702928853970046,-0.0695273130694662
PIGA,0.025377109241962858,0.040608990698009044,-0.010176374714995811,0.01938596259999597,0.03245295517210341,0.058841841689718274,0.10228525517802785,-0.05462008636774951,-0.0261101754524075,-0.019073024580911892,0.07630412999559204,0.057580028929806806,0.02871879009224441,-0.05384724140128004,0.006587315599585869
CD200,0.031284369298544924,0.0019811274453244627,-0.01171250106968467,0.028029348080040057,0.07263203388529886,-0.031654686439379576,-0.07972739329275585,-0.0563096933974479,-0.03276079416512311,-0.11701820347178253,0.08863565937247463,0.0651783990494472,0.12524820178510673,0.028763217147964846,0.052975050855107376
GRP,,-0.034119421275231016,-0.015488228453273462,,,-0.01776880408214403,,-0.017457335551147774,0.0616070127180545,,,,0.027220134007008658,-0.04002958485210965,-0.018617048505208778
CDH1,0.016904125978487585,-0.0016838568558292188,0.0011401985134552037,0.019611458763032465,,-0.02056141335462258,0.026445724832280748,0.006293275881765052,0.05976650880515977,-0.02970517670097387,0.01701886496097904,0.050044069010690265,0.0016623376180438902,-0.046285927244828495,-0.03813531308184385
LPL,0.0017162097037339906,-0.016229194324274186,0.00020899298884524654,0.02283693993785998,0.01929535024215664,0.051870815679604006,0.16844114382886358,0.05870784328134396,0.022703993680523463,-0.028450956106598247,0.02494173443842086,0.12926372943273434,0.12639966562812813,-0.027885271514847338,-0.025082378820205014
SEMA5A,0.03828084352055591,0.11124206413955481,0.011908129851518113,0.020133781256683473,-0.0003927062375201004,0.11644945953267401,0.13686751145887582,-0.04213432762208955,0.04109681512546953,-0.03755060122228256,0.03906833985120671,0.05532831691968192,0.05613489930136566,0.10960265993325927,-0.06283924210046603
SEMA7A,-0.019606877512056465,0.08961557504916279,-0.031526010200148454,0.02130769228681522,0.04746469849789033,0.05581967048364331,-0.018584326536209683,-0.009849835039734831,-0.013278330155699902,-0.10996669429181756,0.08845116943239612,0.005124789268787459,0.019026238117678833,0.05423379201604815,-0.029424920253282763
SEMA4G,-0.07028667454005823,0.014207224397868251,-6.508751469629819e-05,0.02543974169431156,-0.020729420239266928,-0.012118218717679746,-0.023320324301447037,-0.03472734956434048,0.007277145741961149,0.022429890954150534,-0.024200536173633366,0.01849066027080913,0.13996316987697052,-0.04367041597518496,0.11690077164196921
SEMA3B,-0.04918635782140928,-0.056999227219651505,0.007319192598920693,0.004155231774232959,0.1272592186789635,0.06929971758044233,-0.003627512654009639,0.017761868920562387,0.042434492744207075,0.12732218565039766,0.0010916986776081435,0.04000938724531355,-0.0056619758093238055,-0.09012058072257105,-0.07495689199746801
RPH3A,0.0696627856007661,0.13648429736002485,0.005402144870115686,0.01772609980076653,-0.020699239270602417,0.001024190171103345,-0.04206667562690416,0.021268284674156392,0.08658057075440173,,0.004620995300714334,0.009030837606660777,0.059449452671545985,0.015120121867476346,0.023864293622045996
JAG2,0.02468594628057211,-0.02983742622417005,-0.018512683670945353,0.0014602951565811097,-0.04077181344581923,-0.02224342108330014,-0.05849725364959875,-0.032289250347908305,0.023872718390066952,-0.001820026165138545,0.10889351636579755,0.02055363177348239,0.04398576555740145,0.0032130097026036543,0.04161190678620512
CGN,-0.029466252720727275,-0.0068564623192098745,0.00992683153587984,0.025885121880809953,-0.009898352158606549,-0.021611398593115318,0.05194594990860658,0.035770481060914405,-0.04290366013898451,0.050053445485354335,-0.028169519812625533,0.04383760420269612,0.06688729318876431,-0.02896592691162091,0.01597631570735294
GDF15,0.05861495097088291,0.06859672738959602,-0.010686712933459288,-0.009949353771734084,0.002042262503600664,0.10694484489735857,0.12580887016383208,0.03741673800541596,-0.022350184726755852,-0.006385449005739838,0.03569255862343298,-0.017557144429260176,-0.038622272818263206,-0.02774901974144717,-0.022743784397816894
SEMA4F,-0.009801041739297314,0.019605718046011134,0.08924006170432702,0.013965342359481178,0.01645504960291859,0.0018246525170917574,-0.08884145077661411,-0.010595630144242937,-0.04008944108160008,0.03138734409662689,0.06431084967932521,0.0047417093929511146,0.09058061774013822,-0.0658505337051264,0.10445325328471695
NXPH1,0.05543382973137988,-0.02459681659112077,0.023847977419120505,-0.05136120217110462,-0.02835053637547768,0.08820251243919125,0.05818025869434886,0.06111414891281968,0.0030165622134315246,0.04849966073367225,0.1208279301265295,0.011417745445385164,0.11170684626654712,0.022572451483677706,-0.024345036588716337
ARF1,0.09767218098154502,-0.012211234810616043,-0.0016761581970536773,0.01758724034499759,-0.020056082503764925,0.009122723511676912,-0.030261854337967294,-0.007286510584647265,-0.01214259183457469,-0.03136300684221895,0.07289403997854725,0.057944045847462634,0.053456857157077056,0.010400635104063029,-0.0043346507481709425
DSC3,,-0.019285842415862675,,,,,,,,,,,,,
EBI3,-0.014935957931145863,-0.01276846696042325,0.016014245971076507,-0.012062863949348175,-0.01828542460925762,0.08019718471390491,0.011983858127990674,-0.019287269555560028,-0.000508531731067121,-0.013587763316482987,0.20271408454059464,-0.016678746542461213,0.024448648930999982,0.012144707237472697,0.005289424431141095
TIMP1,-0.009493980169014813,-0.03811333550014297,-0.0558392213035658,0.041562222349273675,0.03296969309540738,0.062462170237641404,0.09031084373072547,0.05895357825475793,0.05863343519036167,-0.0879435927957718,0.05364445512180628,-0.10086798452195182,-0.1606166238072203,0.011101922827890144,-0.1101004268868813
SEMA3C,-0.02577539434959076,-0.04667693604241643,-0.05741256060244302,-0.029994086682979645,-0.028737372914096664,0.07690578427567983,-0.07409324252525669,0.03183094363532644,0.03179287026194064,-0.09903678701800034,0.04544604711893728,-0.02495853688029191,-0.022592402044370394,-0.014504490757230253,0.035405467116569805
GAS6,-0.040851883262754574,0.0033249156127607635,-0.024206051279479328,-0.015613297202026742,0.07295457876163637,-0.0022030941060212517,0.06732567078634774,-0.004697126191010128,-0.07105465891414148,-0.003062029202957318,0.06159469954446636,-0.036808134387787246,0.032943005069286255,0.009714419725401628,-0.016622671469824057
MEPE,,-0.002152525882653412,,0.004801941618207824,-0.03784703517338687,0.03935815350811862,-0.02273390248661741,-0.013991622779309114,-0.03174712170901912,,,-0.03507349166249747,-0.004718818263734959,,-0.0028949095557264572
SERPINE1,-0.009349164168738005,-0.08900849630014993,0.02390818027756126,0.01954185878434049,-0.07659929976074029,-0.035611160995116936,-0.10340703234107253,0.042323924733538174,-0.00637840828650989,-0.09544742385693224,0.03833070808832566,-0.08830821620011055,-0.12543845706987916,0.03149904030399317,0.01188093086165953
RSPO2,-0.03192627902140976,0.04688775710030539,0.0029227223465478386,-0.020507466718249736,-0.03308313198946735,0.002820559556472953,-0.07667760064108987,-0.02244306518447938,-0.019102321653387898,,,-0.028339600269122855,0.015810506539269617,0.04274674917521727,0.009222816868862366
SHBG,-0.03586759824397302,0.0985166081891472,-0.0233623813264469,0.02144381070100031,0.03359274505638047,-0.014667152548458176,0.0769618646206609,-0.019097899315491395,-0.01380949325525454,-0.06600987695279807,-0.06973709805344161,-0.030367099690167144,0.10725893699341822,0.018921424550248537,-0.02701474027694222
LGALS3BP,0.00859526758452023,-0.00905021460304481,-0.02690095954898835,-0.011550484122373158,0.0493197308929608,0.0736967332189651,0.11713599184214059,0.030883259944997004,0.02637939371746544,-0.04833554657191925,-0.046666035097655656,-0.024663153997067193,-0.04834603435782315,-0.008564711458093344,-0.04467181256369152
LAMB1,0.07327468589178354,-0.009934425462418258,0.004562295846815579,-0.02081046106817098,0.008048608822884268,0.09164510219994207,0.1255670842887838,0.0002175624712358335,-0.013592459143122992,-0.08288425031958077,0.12641019567224565,-0.03050575256279067,-0.060542357705733844,-0.003335555322062834,-0.05832896681934206
SPTBN2,0.0289147709355227,-0.01781795338838956,-0.0010738565643657095,-0.024929393260113834,-0.004362563247205748,-0.039997478848432015,-0.07927451222681287,-0.01316517651986857,-0.0696194558122092,0.016356088231098027,0.06983018035467206,0.015300552657120423,0.04259316350125664,-0.06971186841741413,0.05354656482908718
COL1A2,-0.010792896611449318,0.02135369462699365,-0.004593325142431654,-0.018863275339661492,0.020457512594492244,0.0732759604731347,0.13053825990412526,0.04183673799480697,0.048935331014830136,-0.09883827709899043,0.06881087666728786,0.02833353610048181,-0.05429134525577392,0.0004760365130700194,-0.06634524567310955
DEFB1,,,-0.013709351867452955,,-0.016378867486703766,,,-0.010017549555029827,,,,,,,
CEACAM16,,,,,,,,,0.03081592598924753,,,,,,
SCT,,,,,,,,0.020090109235395098,,,,,,,
WNT11,,-0.027642875485115983,,0.015392740565379844,,,0.03816601559168404,,,,,0.03411615917493283,0.14829186001483163,,0.006216333471295589
LGALS1,-0.014439179449160379,-0.06823338253123405,-0.026841928377254878,0.04737849473397425,-0.09078802638424939,0.05768949918700566,0.057720618082821015,0.015711393033298243,-0.0297606342327177,-0.09816909538461176,0.0454368828937523,-0.11804635451195436,-0.15515928916423571,0.09205499682000619,-0.10065046914905544
BCAN,0.028837474131858103,0.10879357261370326,0.06578442941382537,-0.0452690059592516,0.08214935947517045,0.11436126770136514,0.21496200745786392,-0.0003249663598603402,0.09975018341259458,0.1386956959606343,0.27082140610410316,0.13445736519257756,0.14836149815926705,-0.003979329599682753,-0.029599927677357432
ANOS1,0.0312549834789269,-0.009691897244019938,0.023901556282981733,0.039772898889760655,-0.03166194445202171,0.02112027281029467,0.14731316203524902,-0.0014447312166124228,0.015708820115572175,0.008057303296872062,0.1521308946580969,0.08827792820367551,0.11410036455582172,0.10782116566400861,0.07022789946442035
EDA,0.009532421095560016,-0.020237250651127983,-0.02828949391596809,0.05630393459659155,-0.03516967317051549,0.16917393194489752,-0.030351937592701075,-0.014427030615105797,0.048234063884225756,-0.039163948939950045,0.08525828675158469,0.0022843308439502133,0.0459897356135804,0.07635408354740907,-0.038221839044828794
FGF22,,-0.0036279952261964545,0.03165134895321417,,-0.02376383312053381,-0.02149693039976093,-0.023268710462382453,,-0.008747848144171887,,0.10680707546464234,-0.002760511313716779,0.024713280803962172,-0.03919177122957226,0.011411215489448179
SHANK1,-0.038052146101452154,0.07190937129566294,-0.015300316205781431,-0.024239546245099924,,-0.011609949857425184,-0.02213870015308212,0.006777640159177181,-0.01931715943879294,,0.06224139487322655,0.02355995750860789,0.05785396754943134,,0.02975561930862505
NPVF,,,,,,,,,,,,-0.022937325642627068,-0.027375398270895548,,
TGFB1,-0.02955276463151144,-0.027176874207680463,-0.028505835903488645,0.017072015317910583,-0.030775385351206604,,0.02938514866728992,-0.009039100556906024,-0.02823155972093921,-0.016083307445819307,0.044185226497718666,0.013158446236939712,-0.015361853224061332,0.004076515548392775,-0.1045828696347703
MSTN,0.001752787032779144,0.007835872185741624,0.020439617376081538,0.01488047800989392,0.05534792279820886,-0.029644058484618326,0.11565231754303637,-0.0016033889960650003,-0.02341364598833846,-0.056487583403547335,0.12260864102234388,-0.008869352766991894,0.04534423211682025,-0.03858533981084593,0.03552537981038588
WNT4,,-0.018625707766385568,0.13021122761229192,,-0.026191227178116342,0.03935382603351754,-0.026382857284730703,-0.014148201877693648,-0.019157588611334285,,-0.05391542370460251,-0.005798130510955226,0.08234441769203359,0.04480589926720111,0.018356099670170427
TNFSF4,0.01404419423485823,0.016787426768313157,-0.02245071846004208,-0.009058007855631605,0.03370216436166316,0.0887265907616325,0.03387652272605456,0.07286277722565832,-0.028627078159220977,0.05886789328443496,-0.031758601665286795,0.00628671340461852,0.01667843022211738,0.06320987931074146,0.018450450576463304
NTN1,-0.03406517527835167,-0.019207898691277286,-0.036996126526501694,0.015013899935011874,0.11900637192747776,0.13584446272222983,0.14680216660891754,0.04343905147349336,0.1599593072560222,0.037599765336920714,0.024467427045292114,0.031020403483873884,0.1217025203417083,-0.039110577771175915,0.0033514139655035696
CXCL12,0.03295201383979362,0.014411944446368412,-0.034635649028580955,-0.020402146815821403,-0.03551752817966409,0.08033301249031698,0.0098057890963398,0.007563067007012082,0.025978863234077595,-0.09866970830748753,-0.007186207387070956,-0.02265392407093221,0.006241208883129592,-0.013024080255693635,-0.07567803569764649
GNRH1,-0.03010710920971303,0.04858847814707269,-0.024734709126715115,-0.006325351441882747,-0.02997479053416977,-0.011810556425486403,0.12094700135933563,0.018933036218517944,0.013482331604584718,0.08836750109861419,0.016181587283285594,0.005391183364332885,-0.032527453299370526,0.08141346042830769,-0.02685413549735815
FGF8,,,,,,-0.01650538025303966,,,,,,-0.034594841725923066,-0.02645244539662058,,-0.034342569328935556
RIMS1,0.005479381104180291,-0.04012044632933536,-0.03690958777139883,-0.01983726354684829,0.01537817122775581,-0.026381212806603077,-0.08635117904342524,0.00967963429620744,-0.05044304705976618,-0.03465864370098973,0.0021857329598588063,0.03224535572580989,-0.0009924177185335638,0.005515177603435441,0.018507429710982053
FGF14,0.06924944374484447,0.0077371946909312655,-0.028504088727170324,-0.03978952659595048,0.054422418516665905,-0.018193765176750292,0.0485146813266044,-0.040432591256888244,-0.04729907138865346,0.0036178228547049437,0.0396337450923562,0.04655988661650525,0.09846780583859913,0.011856683827437502,0.036638320961435135
IGF1,-0.02963515815467009,0.05552546337060193,0.04822323294235718,-0.007203641471728919,-0.009558072960491711,-0.02944846681666966,-0.03858554966493712,0.022297566160135934,-0.008814848861067282,0.052037573041875174,0.03314059982238909,-0.01744498460777651,-0.017021109826047067,-0.02411812771553852,0.020548111655098695
TNFSF10,-0.010123441670956346,-0.042479486131381756,0.005456294513364312,0.0028668833507935073,-0.001967322281681488,0.02497817030751331,0.04707322855385479,-0.0253136433314621,-0.01909577380453113,-0.04110308709871617,0.006971890337622962,-0.045021533063492374,0.00952818147386334,-0.06642475646120331,-0.030373103054672817
GDF5,0.04478910449765049,-0.028553843242497243,,,-0.02171341610168555,0.09275637300611687,0.056557601084107754,,-0.014025911656735677,,0.07745025190257485,0.013358443831049406,-0.013558367548032491,0.062006916333178064,0.03327453899608834
CHAD,,,,,-0.023194465394426003,0.10293893094952547,,,,,,-0.026909657872937753,0.05383921293301388,0.03572411171645646,-0.012142900328396836
