,ZH1019inf,ZH881T1,ZH916T1
ADM2,,-0.01846384161423196,0.054024311095720645
GAL,-0.0036128220684951773,-0.01861318450716155,0.015308068151843962
CXCL6,,-0.009126388471270728,-0.019454758821550285
PDGFC,-0.02015151834542593,0.032784907460130935,-0.01377826164695673
COL8A2,-0.041387495696883166,-0.00520231753907656,0.04225257836911656
SPON2,0.09167448638639167,-0.027938464585891165,-0.0544790050774648
SEMA3D,-0.030936020714207174,,
BMP6,,-0.026849529356971186,0.0965162805391143
TIMP2,0.07379886511602156,-0.02892812575897874,-0.016222646066049527
EFNA1,0.054311914093519646,0.010505351703584877,0.020108555038541767
S100A12,,,-0.024219206082390355
TFPI,0.034705958985391576,0.005109717621078449,-0.04646525753772025
GPC3,-0.023136865671862468,0.014957863699345115,-0.016897744462841528
NMU,0.0021549508662944018,0.03723853235008989,0.0616855410071471
SCGB3A2,,-0.02425649651732984,0.05479784065214643
LAMB3,0.04586833659226333,0.0425375038099421,0.01103037297172688
LGALS9,0.011355505227473714,-0.024038049810203944,0.036986544759710964
VIM,0.08915162689222282,0.06023459309996655,-0.02560937309273612
PLAU,0.062163431108575695,0.037098972132868765,-0.009253027313010942
TGFB3,0.036678093823756114,-0.03423397730406452,-0.06617095484496263
APLN,0.05296363023189722,0.11506192550705645,-0.01570397824856571
SHANK2,,-0.006167187097901948,0.038116204362502085
LTF,-0.04660263701417563,-0.009651216963863195,0.08209737513991773
PYY,,,-0.02555824969846878
PENK,,0.05845284877498934,-0.010398722494339147
CTF1,0.05959555883646362,0.0032703022029786023,0.07347531331440216
COL3A1,0.04509528414691905,-0.03668373817476675,-0.05433075406995693
S100A10,0.05904363017433422,0.08732065505119362,-0.0006343303959866144
FGF13,,0.05780964779033162,0.07978259618024237
SEMA4A,0.04251715758494783,0.015150744801742123,0.0166289272533802
EFNA4,0.08103940053555932,0.09632934739705283,0.005569969069254639
HSPA8,0.06005127724476269,0.04491112360670406,-0.02842319216575414
NPB,-0.031421289562630156,0.047748542730927546,0.051290968099065117
ULBP1,,-0.02552414748614235,-0.00858876618278712
SEMA3E,-0.040405408359239614,0.03187890315351434,-0.011884956644158196
FGF3,,0.05990219181309515,
ADAM9,0.06840008292460929,0.024750430001156634,0.02047486902935577
ASIP,0.08332029888301716,-0.008033839478015165,-0.040474458647047025
IBSP,-0.04400569346072008,0.02628546399939781,-0.014629254494822646
MMP12,,-0.013692346993367095,
FAT4,0.031449778073295666,-0.015848723771853646,0.024417833753659607
MDK,-0.01027793346330542,-0.004756932071552644,0.017087918976258176
BMP5,,0.011741668486305312,0.05369720876544162
CAMP,,-0.020051045330439853,-0.028761040672046646
HSPA1A,-0.04685644574457045,0.0006422778057805536,0.014894615603032898
SEMA3F,0.10384040027444531,0.004059866285336807,-0.0544665722810637
ARF6,-0.0023321548361662304,0.02993309668919804,-0.014348615215138874
IL6,,0.01789097162391568,0.0597450785305959
CALM1,0.08270523893251754,0.03534005427075366,0.007845662325030107
VIP,,,-0.03035979951357706
NMB,0.009366526759253173,-0.02409352876777052,0.00784785886780638
CCL26,0.011854771303809032,0.036080416354563986,-0.030467434137789653
FBLN1,0.007949180254378992,-0.011896193746431399,-0.006026997135765919
SAA1,0.00948456978290214,-0.03870840629395186,-0.00453829887124497
MICB,-0.04143135622103467,-0.028845131094915946,0.04913887158477996
MMP13,-0.023492791096368044,,0.05111702397855347
F13A1,0.04510645316455965,-0.025236748711593315,0.01181622509175577
CXCL11,,,-0.04288959731908724
COL5A2,0.10745705096749346,0.050813491918985106,-0.04592440968914696
EFNA5,-0.02313688593878455,-0.026268577476629945,0.039311889054278744
AREG,,-0.02985220239589666,0.032310182813316685
EDIL3,-0.1148921493472389,-0.033078040575724915,0.05378414686050825
CD86,0.011295593263025289,-0.005604230532709047,0.04152097997055893
HRAS,0.046796223082271195,-0.00917027834437938,0.036235216319208716
C1QTNF5,-0.04054661829476467,-0.016072690609426073,0.027153256516804558
RLN1,,,-0.02068994316686435
COL4A1,0.10918939420827295,-0.049390599442689,-0.0886005203820362
CCL3,0.036354236578471255,-0.039796263076156864,0.05000730211116245
BGN,0.07488229498682593,-0.07335741697585954,-0.09415779541321488
RETN,,0.1790475840562608,0.0338489505759534
S100A9,-0.010172803231622092,0.00015981408185913558,0.012385448098538138
HCRT,0.015933867202728123,0.021510015973479436,0.006332860765435019
FADD,0.12433904975645534,-0.01822533677735431,-0.009582387162532523
ACTR2,0.028204267221734983,-0.03284566515374235,-0.0701253390107205
BMP2,0.08430126415786758,0.020655847186019094,0.011126911228758585
PDYN,,-0.012499811785537471,
CD55,0.02703141015687783,-0.05443370315461533,-0.046331352172666825
PDX1,,0.006111351762279533,
CD6,0.06416055366113126,-0.01919999585608474,-0.0006335411351518377
IL16,-0.026933969904150347,-0.00532359247301686,0.0017444913835756714
LAMA5,0.041118964393673005,-0.017729219707200736,0.015299109667893104
RGMB,0.08990716351721327,0.038866481192976254,0.037353608867199926
INSL5,0.026379420814597657,,0.06090841290480253
IL12A,,-0.01572856909020782,0.05735405046861019
S100A8,0.04705353535868492,0.008017738127754599,0.03323740917324454
TAC3,,0.03146466329496516,0.0374597760970608
TAC4,-0.028939897811893506,,
MFAP5,-0.0017127785552609666,0.04392327347255068,-0.012562882319693608
CXCL16,-0.02343606882338023,-0.03952603555805981,0.0400803914732116
AGRN,0.1073093602148439,-0.015720593960388024,-0.09539991340023658
COL4A6,0.03768014989555557,0.016781609142473307,0.028615397207616543
FST,-0.031758620503408004,0.017153904699059322,0.008359021147575536
MEGF10,-0.06844251506992897,0.038496745627086465,0.011517805472489014
C1QB,-0.037175186011533475,-0.08406594255272887,0.005160417757633885
HLA-B,0.017764622221574204,-0.01818851478994568,-0.049556727172500446
PDGFA,0.01617061762111556,0.006736922081773333,-0.03450897181062437
LAMA3,0.09122012050240194,-0.015901497591259844,0.004705213641546977
DKK1,-0.029232202602632783,-0.0023707371044400442,0.04200350665418618
INHBA,0.0466617230159461,-0.013637488376696644,-0.01814488742329931
LEP,,,0.018241299063581202
IL7,0.15204333013238303,-0.012806245220538873,0.016949330911366762
FABP5,-0.02948245606621702,0.062168298334744757,0.06641973442722852
CCL4,-0.020728061879928022,-0.055462845301759385,0.08880513916867366
FBN1,0.0670279469460984,-0.03907706140362544,-0.031540565883886464
TCTN1,0.13026966964537529,0.02580535297802769,0.032967078534869326
NCR3LG1,,-0.031979900918234404,
BMP7,0.047750468496306965,-0.028624614567817633,0.022392304998719567
NLGN2,-0.0072134818552649985,0.00911222332454377,0.08166650040669175
CCL25,,-0.0024018650042017626,0.04633000800425851
NPNT,0.038577725796138225,-0.03230241635948922,0.021482580658976336
KITLG,0.08843779134428259,0.0010966624348781836,0.002008507746256264
MADCAM1,0.02942145935953885,-0.014651008401437673,0.010697191843994614
F12,0.02891866619093921,0.027086130230803522,0.046005944801856886
S100B,-0.007285822360882473,-0.023716589754368324,0.01301245611723239
IL27,,0.012941146281243631,-0.003202113633821709
CD99,0.10754663148044304,-0.05820762099421831,0.058063412191512634
PDGFB,0.014738613350372467,-0.05277797183360213,-0.00286209599230378
CLEC2D,0.047241430866562434,0.016714158435079902,-0.0010248773941200255
F8,-0.003151313681895392,-0.028531209551944502,0.06412390067374821
C3,-0.033794215203920216,-0.13324041835290898,0.05792311327052555
DLK2,-0.027743935017412315,0.045785572985340126,-0.023383813469762177
TSLP,,0.004350686219658659,0.00786656273985871
OSM,0.017143838682942343,-0.011236658959202991,0.03662806263993307
PRND,0.05182763168359576,,0.11090295907764809
SLPI,0.01884427211998149,-0.0017508711449720465,0.07139374193998735
AFDN,-0.009343544808109836,0.010046715783630367,0.03466350055683881
KISS1,,-0.01800903345228807,
ULBP2,-0.011111312904657335,0.060672795258085,-0.0053306334664976465
ICAM4,,,-0.02502866045609461
ANGPTL1,0.1383033297102583,-0.01149887837303193,-0.014730812030436163
LTBP1,0.02325963165613728,-0.014990640918548563,0.03106139120978969
NTN4,0.015660312028202384,0.038715490567967734,0.014509004847076798
APP,0.017761539928447912,0.022625509995693464,-0.07116149968415122
RIMS2,-0.02277584647002051,0.041532614418794404,0.02424260424574668
WNT7A,0.14705054203974557,-0.0066488449801961,0.04680623446342213
GAST,,,0.14876502185960477
GPI,-0.0003756051925747799,0.08454181124852171,-0.061613037745000425
IL1B,-0.032761640423084354,-0.018574884355231178,0.06636602744665694
SFTPA2,,-0.014651009418516442,
HAS2,0.10929774486092805,0.03351980589116078,0.09849248366684236
IL11,,0.034687703474589264,-0.008770138128350723
SEMA4B,0.021838972427338083,0.03736398554231284,0.04998134481598649
FGF12,0.10052037284307737,0.05072066190720558,0.017435993019207254
CP,0.0314445073323811,-0.019630919342943216,0.06355188646900795
NLGN3,0.0763688250631579,0.043575597586243096,0.035608870504911204
GZMB,,0.01895651440307685,-0.016426336445489832
PROC,0.15116977925214628,0.025906186866827257,0.08486510596565118
TNFSF11,,,-0.04186054431944424
AGT,0.07311064278498779,-0.02661480571164036,-0.0542033740028709
PTHLH,-0.029315630277445014,-0.03624455483663532,0.03553660612051861
COL1A1,0.0409153595784487,-0.04244776570980845,-0.06656912138255938
LAMB2,0.07235304972915871,-0.04701159337776172,-0.022208215050846497
DSC2,0.03821341904078718,-0.011403468633388905,0.051820888468645285
WNT5B,-0.02262741101054564,0.059411305055186624,-0.011428905567762954
LEFTY1,0.004932214312244661,0.0611335256897439,-0.01487867091465997
FGL1,,-0.020600837295431593,
CXCL5,,0.02476387255369329,0.0024506571867573923
S100A1,-0.0012923735890046045,-0.05003547035041142,0.04382922218700654
C4BPA,,,0.03798874438792272
NPTX1,-0.046879127690060376,0.10818103861413118,
TGS1,0.05647425339784933,-0.014521059703673976,0.0315450200165923
SST,,0.024360180864148588,
IL34,0.017507366669868688,-0.010478842311225332,-0.017965855371723297
DHH,,0.01926625655578112,0.11739798921017633
XCL2,,,0.015588701554988012
TF,-0.10140876249303124,-0.019874966942254026,-0.019939629906043973
IL33,0.07155847108478529,-0.0002554342307525598,0.017616881400985763
RBP4,0.04417278283588018,0.0010361164930504751,-0.03873153300318856
CCL19,-0.020083343588906864,,0.022164397247505782
CCL20,,0.016106874399533407,0.07808253421814221
NAMPT,0.015986324756845888,-0.039313452936470275,0.031034484207524665
