,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL5,0.1383237444704958,-0.028078767896191334,0.027179143174722534,0.009405968626144989,-0.026949325582062762,-0.02510859962815147,0.030113418696500298,0.009040567919570084,0.049302296049289554,0.02262259948153145,0.08536653207981618,-0.033392329585643206,0.10597386360269141,-0.009631184043156662,-0.01540973332530314,-0.024596447984525146,-0.008596658727629033,0.04350364468231383,0.08105798576848654
GAD1,0.0011800214349424066,-0.021226648183752233,0.00938013144666153,-0.010030852797832874,-0.013225210383315858,-0.05104462924650229,-0.023498489255545117,0.009625136822155546,-0.010019091158855976,-0.24522973830105518,0.06178011919005434,-0.07043053307177685,-0.030574315957226542,0.02681496301258631,0.08781881626338738,0.03079062213820998,-0.014217503688766722,0.018387773302546127,-0.031104135481283993
COL14A1,0.11296453939832075,-0.03301145554122996,-0.008815907684529965,0.057218626238543485,0.04354695733556753,0.0017077962514520945,0.02711506015166446,0.01597373194443094,-0.005238539736712354,0.15586734571160799,0.03374365794455019,-0.036095103357355,0.14791783851444226,-0.03394330489993142,0.04187990458553288,-0.00631072758925719,0.015768488323319733,0.08689505423203012,-0.02061342460421479
HLA-A,-0.07830822499514085,0.02026449728988887,0.031247873501230414,0.05226384071616285,-0.039186532724497444,0.01912722916259125,0.040371047322453495,-0.014692650183326918,0.04192394808205057,0.31440389316439743,0.07340641191053607,0.10096037474640633,0.09049389027351679,-0.10735895521422567,-0.13445805064340233,0.018942951070978573,-0.07323038643248422,-0.03889190649779886,0.014806301182891096
CD5L,0.11760828741039801,-0.01632218531062715,0.04069433659934284,,,,,,,0.1343999150786282,,,,,,,,,
FGF18,,-0.01476862756867091,,0.10911523803387006,0.005906562427397525,0.08994942397578609,,0.002802625561095458,,,-0.01838213733304269,,,0.015146595091318714,-0.023592944088107526,,-0.02305386382098123,-0.025949304008087305,-0.0355899669023519
ADM,-0.006180602438837654,0.09179605003587918,-0.03099440037252262,0.06735096872882519,-0.10293309784912412,0.09848447304863292,-0.005980895804883929,0.02577197898510287,0.022306520757605558,0.04999087410378526,-0.04313631075201772,0.05788071747418457,0.054096893472198634,-0.12096945158449396,-0.07744646095417755,0.03741581417658805,-0.06930670091298985,0.030099184994175205,-0.07454873669109639
CCL15,,-0.01459420666094942,,,,,,,-0.037141665276447015,,,,0.16541946857677173,,,,,-0.022505829351685377,
GNAI2,0.046272234125107135,-0.002694957084188983,-0.015617648630595634,-0.02912964026723485,0.060141180580862236,0.06317239071978269,-0.011059230947598987,-0.012453495994117669,0.013110177542708842,0.21390936656780554,0.05925859056013379,0.08949863437784979,-0.0321351016437704,-0.0008211570168964402,0.004057441602777596,-0.00668835521630981,0.017056835407073367,0.051577951340898404,0.0029592783968740146
HDC,,,,,,,0.05272763775530759,,0.020936060216296397,,,,,,,,,-0.005698663773864982,-0.02592471283043458
COL11A1,0.20639168962404836,-0.044488320574042346,-0.03043781162477947,0.027718253149462607,-0.048094693637678175,0.09763657085658503,0.08794224717284324,-0.010424172440214232,-0.015152703486004235,-0.0029310562109587553,0.024300249179481207,0.021949785981150743,-0.0222910703513847,-0.02798050117476642,0.03818361003669653,0.0063877114357424975,0.022964065506817396,-0.017032520153704326,-0.09656077967421428
NUCB2,0.010594098712533771,0.02474672374997001,0.014054562500164043,0.0235364745196015,-0.024305097711330936,-0.006594725643706091,0.0005267579328449801,0.004896542209653786,-0.00020746341863504331,0.014445635142911967,-0.01971421176234923,-0.0014515775663646478,0.06628742816673841,0.04367904053121321,-0.07938980496463272,-0.007472776021349126,-0.006563432864311866,-0.03347515170360503,0.10215875513194046
FGF16,,,,,,,,,,,,,,,,,,,0.055178574104819515
CXCL1,,-0.05036371921071052,-0.03518908677639618,-0.041668998712414564,0.0029960343384536105,,-0.0037207810423083194,-0.023539139803042425,0.012932732364927058,0.130698888271588,0.12190502169690111,-0.03339233524702937,-0.04070788656912148,-0.06079258632596305,-0.015310492568399737,-0.02151990338609611,-0.038054947749251396,-0.006574849268881617,-0.02435174580396675
VCAN,0.018075058887423043,0.0356533935556122,-0.006935839670246209,-0.06474504373630646,0.031426468315427475,0.096502735516972,0.0017435380789432124,0.009264983547848334,0.0067243913443888114,0.06108098946465385,0.014324917719737297,0.042665413741231666,-0.08743016135860751,0.014116380385244395,0.0764490023310587,0.04551262138732451,-0.017286124425559365,-0.08688612454906548,-0.04016380695728816
MMP7,,0.005197396501822475,,0.07831719087146399,,0.04932258147472768,-0.02245017078954055,0.02514330695287291,0.0463587021450206,0.02930801438003947,0.017121634353928297,-0.03804398992114702,0.08231971744211583,-0.03966863960431354,-0.06404606541677375,,0.0648168136899077,-0.006967012271781547,0.005743732034037225
PTPN6,0.017048062811297834,0.026295654869957063,0.035709200524046025,-0.03701803237525462,0.06688918862241848,0.03518559940644349,0.09505944570170352,-0.000516959819002242,0.05278887047229743,0.1842006735939343,0.08709453020387355,0.003636673308911208,0.06098262379527126,0.05561630904784326,-0.019608812348711587,-0.0106137129959935,0.0018976644226043355,0.08134499922263984,0.05018537207580022
PTGS2,-0.03558511264695339,0.0987370150524947,0.04474354869814806,0.0693076152975332,-0.06147269871412387,-0.013966774116318333,-0.02877516048049926,0.03897726124815083,0.03433496442702203,0.05277325859327767,0.0588085258541297,-0.03159217028453103,0.08545508882553755,-0.0934810709719355,-0.04584390590107633,-0.001348474828540482,0.046265594213213884,-0.00034333428111068707,0.00753974695208496
XCL1,-0.016033524323581804,-0.017886195712104484,,-0.01745398977376066,0.03171518694952712,,,-0.023332770777334182,,0.0187760984889098,0.01228084276786656,,,,,,,,0.05862520359803145
CD58,-0.011341933566428326,0.025864764728388067,0.02889240766868497,-0.014531658827861884,0.04758227849998827,0.028533789223556205,0.07335609690771955,-0.031720178897504316,-0.023417888247204473,0.049164068049907084,0.08727836732235168,0.025258934197538628,0.10525606072283944,0.03262839127875256,0.026453051012253512,0.0011697967200744984,-0.08648284785946928,0.04584377644886777,0.034210084498893546
TNFSF14,-0.008752287450771253,-0.018022186077660842,-0.017884668404886322,-0.02223690454700969,-0.014502958758896548,,-0.005478117553824998,0.010343163960435846,-0.01813130661552101,0.023797687524651088,,,-0.021491570819754367,-0.029008009787508303,-0.04625949316649714,0.06973583243858643,-0.019263425186011318,0.08650546115963072,-0.021767133420778535
CNTN4,,-0.031685169239830675,-0.01637990301971486,0.07254560750029063,0.00846832405096851,0.01787153572222708,-0.015244695682506157,-0.03935418960448781,0.020151943301405684,-0.18281360178218847,,-0.010700995019826638,-0.0013011727660596109,-0.0032462766347891056,-0.0103056706281166,-0.04809986779653281,-0.010583612862753144,0.065425225458097,0.05478943966596807
NTF4,,,,-0.022078532712763527,,,,,,,,,,,,,,,
INSL3,,0.06774026238186621,,-0.01604173919455427,,,,-0.016380975138267306,,,,,,0.033687455293757045,-0.02685150286217059,,-0.019263423324854274,-0.017342104271885365,
BTLA,,,,0.019384156400289995,0.016529977750472852,,,,-0.023154298684767288,,,,,,,,,0.055777506331875386,
MFNG,0.1049223700029062,0.02977690236272534,0.06059960377924199,-0.04485115986090717,0.12046514535688103,0.05968020962223841,0.14270885014039358,-0.0210621794405033,0.012008856562728525,0.09893081518683901,0.11861601116690615,0.06772173456873862,-0.03257826821788865,0.03532884344176349,-0.02520657304446958,0.042988268750090375,-0.010910910928248255,0.03779344762118002,0.005134954724893151
ICAM1,0.01684948432265061,0.042496664453602,0.050494015770792655,0.03115084680057229,-0.010903507573176248,0.08124285213475729,0.06448228152474994,-0.04787434936238509,0.031678968122790474,0.15462579324557557,0.0865747901291585,0.06751500723023726,0.03877095380131311,-0.047748684361705054,-0.0014939406138306415,0.016914359048812624,0.034737972243723166,0.11202995630763399,-0.09872877378747973
PROS1,-0.012610552408063904,0.01568049014499678,0.04093847774901042,-0.0013986385203128707,0.005023272654200184,0.0836705893517315,0.017675478346512577,0.04581570391799498,0.033181294663085115,0.171524729125677,0.05396042331861558,-0.016769514842314998,0.09952683472008914,0.006145420480258847,-0.009980313966250605,-0.001771729960121338,-0.010847375687430568,0.019383558124070603,-0.0356099735340505
CLCF1,0.13956310832375404,0.026274879477384775,-0.027300937909454672,0.06970246621370466,-0.010120576302640646,-0.019640880773334958,0.0016712799198951675,0.00599428985828469,-0.014094937144997743,0.08829063198629998,0.11807249983928222,0.007206132211022356,-0.02956296628689448,-0.07400324227302878,0.0013813881189679625,0.07045859832842682,0.004311093631429768,0.0449858503026097,-0.05338093960424666
PSAP,0.07912660693565188,0.08628476264403928,0.013513725975234963,0.09796207008835897,-0.012742725156581244,-0.032848209150325595,-0.06395485328933498,-0.007372672791558103,0.05372571916331101,0.17783743067097668,-0.114652402141359,-0.013478514694867287,0.0011553595640231347,-0.061865899760257276,-0.06345853785787207,0.022918852985079695,-0.03524322842857064,0.13886591675874077,0.10210629024698371
EFEMP1,-0.031436970629170426,0.07129741610509746,0.07929303059334604,-0.03216313101044325,-0.005544932875439425,0.03870425517945382,0.021721738045148244,-0.003929347329785294,-0.050845671202096945,0.2569737712421886,0.038012945600171065,0.08301712737748712,0.0176924675379896,-0.054585435772897914,0.02553826041268941,0.07243801226886605,0.026224701835581826,0.05604480716672402,-0.1018065020784511
C1QTNF1,-0.07456684270764732,0.084364882630117,0.07462725123620322,-0.0030498703231540774,-0.004058275701336648,-0.043575376887889795,0.06800483953317818,0.01538132182193592,0.027181576300264187,0.06117081999692782,0.09867744095638832,0.012289781336418247,-0.011562985916897354,-0.0505392749744336,-0.11492226986239,0.004799112483192197,-0.05255467147462733,0.007880409374898513,-0.07245543914063138
ALB,-0.02413809577180473,0.030429655665361145,-0.027424986714220626,-0.0067756711083368365,0.03525779559344915,0.016510040107065853,0.004818945862375066,0.01365182090538763,-0.020593334850564433,0.08134950901793146,0.121563659162737,0.08154357229659649,0.02315326544738321,0.11750342600204947,0.0015067615189851612,0.023058320365610237,-0.032246492743707986,0.1144351631292655,-0.036704739228821684
CCL13,,,,,,,,,,,0.09188258894406494,,,-0.021533544721668484,,,-0.021607932122990944,,
EFNA3,0.03426421084928823,0.07214781692046589,0.07916298054980328,0.07307403335189466,-0.04523728622702872,-0.0244963266790978,-0.028393048423628952,-0.023268772882316192,0.02382683634181483,-0.13976147533621705,-0.036872250528921506,0.07112101151582947,0.09211730854287874,0.05929075223683058,-0.02112795648039156,0.012693193480470478,-0.008971259420809239,0.025106076957406995,0.060026441756206785
DRAXIN,0.026967559742995365,-0.028688750836921705,0.026357394091767298,-0.05009924733152741,-0.04028352273612993,0.08273111071060453,0.06308691668451347,0.025117703852924254,0.01862569349583554,-0.00872392993726009,0.06977332749945526,0.09460646463126307,-0.0066171796520708304,-0.022432475324016803,-0.08273415673981528,-0.011272441824306688,0.01922927497334391,0.007476941168329701,0.0106283026637482
RAET1L,,-0.012481862514018019,,,,,,,-0.01980490752742296,,,,,,0.03242025341162281,,-0.023403263216707385,,
NPTX2,0.06745656159351808,0.026135189171168503,0.00863881420665468,0.009530270217775503,0.10714272050371437,-0.0798413518820876,-0.004141673589555736,-0.0021932331349260002,0.0017914850566702993,0.18581312241877637,0.04180854960433994,0.06018879684570741,0.03435303606990362,0.04963846221751454,0.05403368138478166,-0.04222448677634124,-0.08979571194422097,0.0335045326610397,0.07060045537223568
FGF11,-0.03957013041009725,0.06168372458270308,-0.023515155597403,0.05261635970620454,-0.03847903943969795,0.08818577392652832,0.013026785407593961,0.033882195368899616,-0.029483559569388588,0.0036016278635312834,0.036825258041999744,0.0326150139853543,-0.014915674596621119,-0.05566583295560478,0.002782314671023605,0.03348241271152998,0.02783800005309895,0.031660628308557724,-0.040116855632098276
CD59,0.06884416894928058,0.007706444748064418,-0.006946230926255053,-0.05236419052595297,-0.0006378280885024905,-0.053943518207848054,-0.0277015338314215,-0.01549272770629273,0.00029980833303758605,0.15703067969666967,0.06767570732912853,-0.037420657045530256,0.16512016672842222,-0.02108792437030978,-0.04513818217494024,0.04561895328067388,0.009322001985290042,0.00859599230064401,-0.014918721587961543
COL9A2,0.037902720432931844,-0.0827775204114307,0.019694780274884898,-0.044897457540088705,0.03337071115530938,0.06057602672244548,0.040550285211945696,0.017020517483614543,-0.019831460473501664,0.1281140155104116,0.019746116781735424,0.03736614575348108,-0.08915552883608031,0.10018154070082808,0.057545323982889855,0.008475068483704006,0.022153892105820864,0.06777011917396564,-0.0011134884744294971
DLL3,0.10720019509448006,-0.042447974319148575,0.004117847761465736,-0.07864287696463004,0.01814740313594302,0.11047311663390602,0.05220981357805502,0.027597265253373335,0.03502835529586919,-0.1212765001349885,0.28682436950409845,0.017232265271354633,-0.10388638933411591,0.10519925315045424,0.09279112757814321,0.0358261986000381,0.07316116653901482,0.024601383694003897,-0.07676441543858145
FGF5,,,,,,,0.023421379676990716,,,-0.06317490554726381,-0.040431513644281325,,,,,,,0.053966239203729775,-0.04382052771886008
LIN7C,-0.05182989138195681,-0.009053620166874804,0.005107677627821214,0.0027683428672197865,0.06566623913481082,-0.005270918350786144,0.020156080558335343,-0.020769455291930933,0.0021709060968883418,-0.0824416199140233,0.030669130861247312,0.008103595754537465,0.03479043180437039,0.024686230556421683,0.02363169088701269,-0.007528129229916875,0.04049527138358927,0.04395532505833215,0.021872655253695816
GDF7,0.011085194904781442,0.006820834391430395,-0.02002956702145313,-0.007619794333299978,,-0.016245725838900875,0.0056250211805591145,0.04510536424773895,-0.0181313059109384,-0.11612530261795462,,,,,-0.005552061914293488,0.08638677358733683,-0.015660038767062904,0.007466939859212923,-0.03962937952683406
PSPN,-0.022648250215467482,0.024757418301715822,-0.024213773105397348,0.01321253214964847,-0.03114744792119616,0.03167764359154112,0.03034855117353222,-0.030014691780987212,0.012381059923062416,-0.005479680700049897,0.021049495911074637,-0.023145325190740397,0.04343027237097841,-0.020254570689785138,0.009414950141268832,0.046156653653058016,0.004519340931050374,0.14459787070083924,0.026175574124635725
ANGPT1,0.023670399623365566,-0.010514701749913787,0.00925303458344305,-0.04899190944575013,0.08059903594244217,-0.034787690817164894,0.04026246862003538,0.021667385451779413,0.004454955640449732,0.1229545049859559,0.11816050920272266,-0.004434982562159004,0.05748631644933169,-0.026564005940970612,0.005523893774717651,-0.05646394505749262,0.02416784943571645,0.03477850144792374,0.020225964114650965
PNOC,-0.02345338181583041,-0.014817526425056462,-0.014559963615711031,-0.10158897132032486,-0.002105917585678285,-0.0550692721279711,-0.005675400222447339,-0.007829452960212983,0.01736233241346019,-0.16008033459129212,-0.01675858005068528,-0.03493928433525388,,,-0.024779513664832012,,-0.01856561556461889,0.10477784511201696,0.05260996415520807
L1CAM,0.08646295959709108,-0.03577352477173263,-0.021700835902114593,0.04108397457222118,0.00740090871147111,-0.03624598783349091,-0.007717812211532028,-0.0036330972091120177,0.006310030344056694,-0.11235822170703617,0.08990677034161235,-0.04752427275877095,0.09444178210261713,0.012275568963072265,-0.05878187173336901,0.060237888136106164,-0.0927789054363243,-0.03870764950729612,0.13283513179771966
APOA1,-0.021943314539409182,-0.024923067914300188,0.021051617755324978,-0.024982358338282693,0.021066789050373798,0.09356864101254203,0.030946678624470536,-0.021330879229391916,-0.02934377782560312,0.012982348567332018,0.08322233582575406,0.023015810989038533,0.0802838941996377,-0.05833074006928834,0.1145124159276166,-0.015054789368978968,0.10874818411113955,0.04890688513544602,-0.01563243913892541
PSEN1,0.12330702125042177,0.03925527533967395,0.003084870085505779,0.0010339225848691584,0.02411937459189621,-0.014330638610744354,0.034153945661379685,0.03758498052239587,-0.013090747960804661,0.17213884226470647,-0.04702151379878743,0.05760685757405414,0.05088601368296704,0.00466182379809117,0.03820225262158097,-0.0017118667197250808,-0.05044535225324374,-0.025558382898133263,0.013382346832173937
CALM2,0.06984851354336676,-0.08085866564561578,-0.03089038286484375,-0.07607770129585105,0.10039789179880154,-0.06508009813642511,-0.04785863663861045,-0.04414231960554354,0.06421829222531807,-0.2454186739460105,0.11288408348574493,-0.055354892391125315,-0.046982945454990474,0.04932869177643009,0.05336019259443132,0.01768308539513729,0.02390470540220407,0.019891198763367507,0.049865754781819455
CLEC2B,0.09493682141635348,0.08094014798485821,-0.011602288055295661,0.03223025692325092,-0.0063980903614753275,0.015477668779622884,0.01723899530254171,-0.012621565356159803,-0.009189916689307676,0.12820031264908435,-0.04674100649333324,-0.008151085256713283,0.06004202311883588,-0.03177329079840469,-0.052879563156412776,0.019463978714581477,-0.004325308440296023,0.0400098835858844,-0.02428841130476383
NTNG1,-0.01815386434484149,-0.014652111192366148,-0.043243483863455105,-0.007744761249522038,0.03754518203929745,0.007708696711162408,0.03470694701000591,-0.013711577127891703,-0.06830869763650053,0.012050923236661978,-0.027462473984648923,-0.005112050115342589,0.045977554505699535,0.0757461029969979,0.02955997389825717,0.06888474004363652,0.007806838387027183,0.03823223614518517,-0.008375881059800092
LRIG1,0.013852314828075035,-0.004187219737769721,-0.025156417569515564,-0.07414254686714916,0.03869324190100254,0.04108637614782901,-0.01625195041104135,0.02610059021552451,0.017720396583053116,0.16935047584185925,-0.09608701997471393,0.02107150128148158,-0.11575550415360314,0.11722936290037599,0.09063706464903803,0.03787502195994375,0.008497706870123304,0.0008253690802600814,0.016529866129273766
CPAMD8,0.1099106430328482,0.08741221890716598,,-0.004030186809703959,0.1177136316269599,0.059994948124437085,-0.02712666678364612,-0.018170283563488373,-0.03355954802526811,-0.004730024607925015,,0.06419773062292726,-0.05569367247479273,,0.0845986209473991,0.08827141429201016,,-0.006136238852646869,-0.028100200292174242
GHRL,-0.023314408078394546,-0.033255781910687766,0.021046739441031467,-0.026088962313961496,-0.04080710462141621,0.1159072178491992,-0.009103381706108277,-0.02313193077865681,-0.016535437332232724,-0.050785423014386974,,-0.03141457783219096,-0.018803125428544537,,,0.016085154684731096,0.09433859281288336,0.06510911191014777,-0.0247706189413732
NPY,-0.0214382248694415,0.006974780525901063,0.010631752017809833,0.011690149474246087,0.020077763035113008,-0.02663099116334252,0.03987549834673866,-0.02793054284696954,0.007921693437204358,0.017931950441637194,,0.03518889518552424,-0.02659654797384496,-0.039348430581916956,-0.002585086927982179,-0.0038258377533246677,-0.046836013335322974,0.006543972002708474,0.02437255010626567
MMP2,0.08423992812343449,-0.01627963695115672,0.036669852999572365,-0.02044713246349331,0.060997455608294775,0.021709003712910742,0.03754204365194355,-0.0712397743532992,-0.002541162028736686,0.12281024208854162,-0.12263071343665115,0.04852769277749071,0.08978160151994635,0.018534698370399724,0.03285721918223843,-0.039829460353199314,-0.03838515609739017,0.007554816847981697,-0.012554372135867945
LHB,,,,-0.016525369643216936,,,,,,,,,,,,,,,
PPY,,0.042709347389294404,,-0.028765848872147726,,,,-0.013279521185065122,,,-0.015500939242923645,,,-0.012931015844037783,0.01193572961178758,,-0.0343448341212807,0.0810284916135649,-0.050302802703343176
ALKAL2,0.0673524186399086,-0.023407772484290157,0.028708943619714957,-0.016285281797452818,,0.05479310786371058,-0.0307571283202655,-0.023190271844311064,0.05794671573546288,0.18307685326866732,-0.039519977108705286,0.009666980001725733,-0.052921461769346215,-0.004543460068333724,0.03435124543541461,0.045383347246188165,0.010977595774564083,-0.0030002020775074714,-0.04064524887946845
CSF1,-0.0262629781842893,0.07011930731809014,0.046658986791321785,0.0027451617529417427,-0.03506633963708459,0.0630003980427301,0.05572175060188199,-0.020929136820187624,0.027127173933977893,0.10705007961965968,0.08540567153929356,0.06772692086224553,-0.007953507882513013,-0.058749343119184436,-0.04523176776791131,0.05450844217856419,-0.06559780127494347,0.12682550631806103,-0.025682990820103696
SEMA4C,0.08119139928105283,-0.01690630240641689,-0.027085166365126534,-0.005964393622615363,-0.046243397123592316,0.06607603538826724,0.0671543142259154,-0.05106509010400769,0.003621706381840555,0.10590614853665815,-0.01440411970279641,0.02991873526312335,0.09308024962025613,-0.011507974967517634,0.005236545920511156,-0.0254957084317111,0.03570868811878626,0.009149412412492678,0.015680105282089556
BMP8A,,,,,,,,,,,,,,,,,,-0.012485491461124217,
ICAM2,0.04603290733882192,-0.012024060162440951,0.03914684394244152,0.030640266006325776,0.027898777242040814,0.007410623079537783,0.03810803351228953,-0.01646666958924931,0.04497767000860807,0.08605636766785539,0.030830203739519335,-0.0030228758290838267,0.14531882588681977,0.13926521591305788,-0.021294636598996806,-0.04010456634225945,-0.046235634629501095,0.0389587917391394,0.0522230355820426
SYTL3,-0.005480761878710148,0.10554163786976205,0.04181297539086244,0.021513792611498873,-0.02074418464701645,0.04155111416647181,0.012893694255180176,-0.02785847083568785,0.03464924004751913,0.09069876772545693,-0.008722696235590814,0.048106739731517224,0.01354430337922017,-0.024434254327570903,0.05672490497478387,0.06799036575869322,0.08721863674622242,0.026679147566730912,-0.01042120694368207
IL1A,-0.016980374939696712,0.04643874693141725,0.0005332892886820686,-0.0074135094948073,0.08131280320173037,0.02125007766111015,-0.018407494987856855,-0.05777344891829275,0.033308622306381104,0.1578869472580041,,0.032915725664374396,-0.041983093318919515,-0.038282704185049886,0.01234516147611613,0.14094119499354985,-0.02497856413127025,0.08524308869011113,-0.04452596594901353
HLA-G,,-0.019206605965324603,,-0.01745398819751879,,-0.015592740493131262,,,,,,,,-0.029550920810249227,0.12584926546810557,,-0.028401733371058824,,
PGF,-0.07167537155754224,-0.016148075885944104,-0.0467822386101268,-0.01008671183309431,0.0028464454280040384,0.013708412432324318,0.08022219571861332,-0.033806395147004606,0.10818191980145686,0.10034399827226216,0.06459626226713226,0.08579567028881198,0.12163191248341096,-0.0493784706318175,0.062458023097776344,-0.04932309303879057,0.01287897331125448,0.025667110957281487,0.04113504850407086
LGALS8,-0.03377244969108794,0.05065678955642999,-0.0030049838785709583,-0.019642164011393362,-0.006054546105151972,0.015428798101778081,-0.043765953690792496,0.04677672739978049,0.013182520642337577,0.05402354216802468,0.03356956056084816,0.026805268266029688,0.06211048487514207,-0.05578641359400253,-0.0009036817551154366,0.08018098870128361,0.051751905743316375,0.01991885134659831,0.08113642988305891
DKK3,-0.025096517121278084,-0.0391471816263238,-0.08645435221691486,-0.024078299022886548,0.04476022280532729,-0.08645237036345063,-0.03163259255786483,0.024741668385505636,-0.0032288873390291044,-0.2762335906248079,0.04038168833052276,-0.04626515231930993,0.03963165315281811,0.04206259263201073,0.06471473846023493,0.054063175202438384,-0.03711371936284994,0.04807603483873487,0.09874783225999653
COL16A1,-0.022381271434420407,-0.023676532774451444,0.009322468713013642,-0.051673866881302634,0.01565560864271967,0.03207134603060001,-0.051262544304854406,0.03421563503632424,-0.013897730884851158,0.09616284860475963,0.09270729672555048,0.02980646885062609,0.02795580045571841,0.01789592866034722,0.0840057022722929,0.08753137027033221,0.035814911242213,0.06354597615612706,-0.02499328168796119
TPH1,0.09114318628071702,-0.014102526613738247,,-0.013065482502571666,0.07350635954499765,-0.016522682969256325,-0.020627298818085314,-0.0022113069298181896,,,,-0.02962229603447031,,0.026163589827165306,0.01913926749638873,-0.03860843077234324,0.016167145144357114,0.01655803483950146,-0.05850507639140088
TNC,-0.025472671870641457,0.0680863517294896,0.04353418563357139,0.061122690802965396,-0.05440734830823098,0.04457246065210251,0.03245281409554432,-0.01075630119351566,-0.03337155848312457,0.2462960123644188,-0.11463862125823208,0.058707698889622385,0.054664003534543634,-0.05839324185302085,-0.10821837234208904,0.03290156922807915,-0.04546092143794937,0.039342635007755165,-0.07499443304454548
TNFSF9,0.047591651766016145,-0.025077349818145776,-0.024637759410969677,0.06491824752390941,-0.0238153043663043,0.04755626478133295,-0.03134469702026774,-0.04174465421471354,-0.006210330115514368,0.0026324209872282856,-0.015574880821221349,-0.020789607628559054,,0.004914781397962015,-0.008622163341183589,0.06402475686593043,0.040766529295287075,-0.006089585677943328,0.008766778516485144
C4A,,,-0.024385222368658133,-0.019591784641473136,,,,0.05331802077315601,,-0.022291599016649205,0.08706113507641883,-0.02603912350337046,,-0.023973636469245375,,-0.023591949158500772,0.008032574265438568,-0.03724659457224151,
CNTN2,0.11415606698491722,-0.0012790229932025748,0.04125818927206031,-0.0008225135770127779,0.06721148741514556,0.014795843669421303,-0.048890970711491774,0.007420507051695663,0.07512395102444447,0.27839163155327384,0.0002657207673098927,-0.012218788386858989,0.015824053467938564,0.08035816401430447,0.12276856570620974,0.03158445491091613,-0.024875608914176756,0.016316419894759376,0.1844641110293186
F7,,-0.013758077571154322,,,,0.037550345652683226,-0.02712665101671996,,,,-0.016758582402332172,,,0.0827883553949247,,,-0.01566004028135039,,0.08607918090549611
LUM,0.05605195990868518,-0.024432868684849958,-0.017082338920827396,0.016435071777451803,0.11307686710023843,-0.015940160636916032,0.04746341189860558,-0.03133414907095768,0.02846288713974128,0.022439270989968434,0.04598572041825191,0.03572156849372478,0.03346160808862634,0.037801550251617,-0.0057821215576506725,-0.020044176083913758,-0.005387825455633446,0.02852571126710285,-0.03415178734184435
IZUMO1,-0.013963427613233893,,,,,,,,,,,,,,,,,,
BTC,,-0.012481857314921126,-0.0199466530611269,-0.03029075957377992,-0.018468173782050186,,,,-0.04330280553240091,-0.00026316677635532433,,,,-0.02185254340067001,0.0021786254467502696,-0.02289479626438457,-0.01515452323326052,0.08465172698515866,-0.03857995902468476
APOC1,0.09751031223310515,-0.012059164410208751,0.07615492314282311,-0.06700469886582046,0.015100264859874276,0.0789747236314397,0.014456821716704612,-0.019719546926863937,0.07811897737970175,0.32922224155112334,0.09200567656169163,0.031705352250852206,0.10088698104596452,0.10806685040319929,0.008167240468018002,-0.02823371714194703,0.05017535697242511,0.16441342526186972,0.03827599940044511
PKM,0.030127472050419338,0.04659642636751422,-0.009861067740793435,0.08080541527053144,-0.04972531316557304,0.0007176027562819646,0.019842684173889652,0.07177515088336682,0.020510114813482604,-0.1659583875482686,0.06583044850007629,0.012046626715911248,-0.02009383026676975,-0.14605095301058443,-0.09230237994388028,0.017056542671231106,-0.019466221504280432,0.03024012276851608,-0.07248979707355625
TNF,,0.00981039205714123,0.056935943953096986,-0.04325189691133556,0.0363836430051231,-0.02469497169667773,0.000896267997684874,-0.02069573556879347,0.046290846171987955,0.13195208327744964,0.08837372257255716,0.060178668883141634,0.06435733723021753,0.07939465399127672,-0.027182388064432458,,,0.047546284670004574,-0.0083658954921177
GNAS,-0.044331430112150315,-0.06554369396080252,-0.019869309876079325,-0.07866090431102621,0.033200812541464224,-0.015233773924972783,0.008992850832790663,-0.01955722409004115,-0.02724411985014054,-0.3206700673146156,-0.11600406778481855,0.035295524587393025,-0.01821803360192224,-0.011513831943867398,-0.021212354562758422,-0.02887400752804973,0.0820440445354991,0.018963324821441425,0.06533563777539735
BMP8B,0.020220885840421633,-0.024241675657757016,0.008406787770318997,0.055545387691072735,0.03010523172169514,0.13639203463953553,-0.019792084485805567,0.01076465948544298,0.05370083822251445,0.10248121942342032,0.08440107853797445,0.054248236156652696,0.05967800960851198,0.0035573885831790756,0.055590366594546324,-0.03882188271140513,0.04836484535204507,-0.03331523338647331,0.004159597002756308
LIPH,,-0.014102523141806452,,-0.02482022004651753,,,,-0.01269252165452977,,,,,,-0.021533552641182407,0.09261765265403438,,0.020786740460982785,0.1349586260179742,-0.04310564927500328
CCL28,,-0.0025923769463873756,,,,0.020670317975294294,,0.023268206757650678,-0.01898563244022643,-0.01913470246697289,,0.020208796287465847,,,,0.0213595403528012,,-0.021476998868498066,-0.028206593527292725
PTPN11,0.012497647536384026,0.01193878217894484,-0.01569466593272764,-0.020059300037164402,-0.008917746630749212,-0.009789058185453345,0.017347469287054954,-0.0034269786071690817,0.013060134031816684,0.04477183293710262,0.028139980484528315,0.02401179450710442,0.014157183045731131,-0.002525910610329265,-0.025061985695561007,0.07423464119707332,0.04641804530835572,-0.028520824799404758,0.029316363623127586
