,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH8811Bbulk,ZH8812bulk,ZH916T1
C1QTNF1,0.06739362921577943,-0.032385083279952764,0.03423756415657562,-0.035969376787352,0.04904443445510452,-0.02681627485247662,-0.03411806138070041,0.04725818648469141,0.006132074548725453
ALB,-0.018794943116051583,0.028076882710519186,-0.017297846481947605,-0.015142170521540247,-0.024108402280679436,-0.012899987390741881,-0.009469059555502672,0.062020824481871524,0.04706296792454389
EFNA3,-0.02111698910263009,0.019218701645070082,-0.0072666096125935,0.012194402778483448,-0.05071082994196344,-0.02863021181042559,-0.018881629307594086,0.002916567125972253,0.04841180099675145
DRAXIN,0.06677733457605341,0.007743140426377095,0.06096190971570429,0.0017084517022879593,-0.01935786398779919,0.039222880721587014,-0.026662152136347015,0.06580347163344057,-0.015532519262532787
RAET1L,,,,,-0.023185398638321194,,-0.014947333839501049,,
NPTX2,0.00812992014601278,0.0170507882689017,-0.025029255799919426,-0.007889257009157699,-0.006179415392507122,0.04354578377306289,0.041769365712974155,0.013440294160383885,-0.01663837756386741
FGF11,-0.0299986304131554,-0.010506020174170816,0.07245539862521136,0.003004565457765133,0.03169565880635238,0.048863141387576525,-0.04026602679466128,0.045195416931908136,0.04687906472837243
CD59,0.02313823893736128,0.05949837672372204,-0.010052448489714818,0.015836641396203787,-0.03549019740067765,0.021539987455391672,0.04213103529764607,0.01850021652692587,-0.1093107255701144
COL9A2,0.04335751864966861,-0.013495307617803523,0.020869513886430453,0.02470314214063658,0.025551602432496486,0.05116387854623147,0.058907907690312136,0.06228786683718887,0.025804014068615013
DLL3,0.009970022876313349,0.03205364339697718,0.08568634821179474,0.027234788900734233,0.01161148647630415,-0.002534298883745027,0.04410126218664485,0.061486116818063194,0.1090594199881355
FGF5,,,-0.01377417777614514,,,,,,-0.04351584612002579
LIN7C,-0.009963090827692127,-0.02216176675798136,-0.023534280819804403,0.01570537526062608,-0.04662121881339483,-0.010628748728287755,0.01632787025659426,0.040011775570159315,0.05327332517869664
GDF7,-0.0188895311368581,,-0.024639753115164368,0.022807345140260112,0.03466752014662365,,-0.012813582531642482,-0.02479314140060413,0.012091597710240522
PSPN,0.012205217534402625,0.0032660747402332986,-0.030843739400425074,0.036928953436420185,-0.010020275108172333,-0.03701925291365339,0.07773167661639596,0.042483555911599614,0.015107254515683146
ANGPT1,-0.016525602756493823,0.024555157675472217,0.005828433973199663,-0.013154501706193379,0.0023739238984103734,0.016293981430190077,0.0010907927790416872,0.010729676963898286,-0.018756612145559265
PNOC,-0.005752174212413068,-0.01982199192421703,-0.038849072886628325,-0.04788315037520881,-0.025777103891371708,-0.02357265347363578,0.01593753032904608,,-0.02611309497563281
L1CAM,-0.02943695797072971,-0.005012062731520585,0.012001927204866964,-0.029408232788188857,-0.03821214851976631,-0.05679391085320903,-0.06669278261663118,-0.023800449688080545,0.02078359045916892
APOA1,0.0011177104550149806,0.03673164129948794,-0.029478823754164704,-0.01806087655935927,0.07501494083295648,0.002817607045500972,0.035691298646494715,-0.032349938370521636,0.008327383569613784
PSEN1,-0.04395770185705546,0.017583251609996325,-0.04978772239806585,-0.02880765611139119,-0.06800801299368406,0.0951585945974127,0.0020128765655347716,0.036342025186681094,-0.02950872371478277
CALM2,0.05513933799949797,0.03553278171583839,-0.02758512473383795,-0.004500149640992525,-0.07295425333245498,-0.019421696070013563,0.048044281984159436,-0.0373126551282934,0.1379542604313017
CLEC2B,0.0393583650451019,-0.030386229933832692,0.059993216434930115,-0.0020773622590969827,-0.03570914220308059,0.021795227932400903,-0.024288591684007262,0.019508644535394415,-0.010899869414248082
NTNG1,-0.0058584301457277966,0.03242415977133121,-0.016946412326972797,-0.0008522399579837058,-0.055033307336691255,0.0003823978308880452,0.03282484681334079,0.0011927990199864565,0.03191239245627119
LRIG1,-0.0035613758039584513,-0.03897589705120218,-0.015222684648357637,0.006814424625934693,0.05972441000568827,-0.0012954821660811895,0.08712705371088347,0.12301084618820411,0.06969387730974082
CPAMD8,-0.01252202295356872,0.07679165753034793,0.10839613847733337,-0.015384797080306446,-1.1435876756415851e-05,0.007892264668134183,0.04260420155407123,-0.0009370640965189118,-0.009998182916293336
GHRL,0.02948597436203426,-0.027070356111777057,0.03113285274063241,0.12122578500931469,-0.01935786398779919,0.0284750171238702,,0.07320636736705438,-0.036393250998012557
NPY,-0.02083847321152237,0.024658132645071985,-0.0376098173443816,0.010435485305132419,-0.015528453270734962,0.04054679664594823,0.010709451095588256,-0.0063268670907540596,-0.0057755137128214645
MMP2,-0.04018192847412731,0.051062515788380246,0.01327973165229844,0.0037008975763681124,0.048675241479213455,0.037112385559152423,0.01182318779746552,0.07585043636341082,-0.053060406955250196
LHB,-0.010905736326100786,,,,,,,,
PPY,-0.018983706251005074,,,-0.011243783733039055,,,-0.029799397407303942,,0.049446273669691836
ALKAL2,-0.0107472929873111,,-0.014128245047710314,0.023723029531338903,-0.010534328498294422,0.036657825661515625,0.1030506284101285,-0.029526464271969522,-0.02738133907975133
CSF1,0.06173229135475984,0.022554027815833284,-0.019015940333222275,0.007503189363115439,0.08105949503125162,-0.011356895383148605,-0.0006131000786392909,0.03501429506666068,-0.00022318422749734607
SEMA4C,-0.034895697584792544,0.015784087799814037,-0.007354107284464002,-0.00273783531545051,0.014754579838546984,0.05279106561081688,0.03131589374192482,0.0008629591311731705,-0.017310785914278874
BMP8A,,,,,,,,,-0.022709108733082666
ICAM2,0.031079560484686342,0.024326609575403325,0.016813263347217184,0.044926623513177985,0.024515351999451106,0.027911152633911415,0.03791335600698049,-0.05067147596113687,0.01754771285009158
SYTL3,-0.016207632084984436,0.007421425631444389,0.03614122982202368,-0.010125571780077332,-0.021970095522801412,0.1069945486247436,0.04311947259576624,-0.013092975010937211,-0.047598049845714405
IL1A,-0.03693983224664092,0.012345313937034882,0.037406564701552986,0.04127127869196879,-0.013056516984197688,-0.02289755052930444,0.01664603494539118,-0.04534583144582881,-0.0051992054426763384
HLA-G,-0.011518567949198415,,,,,,-0.036241502980158685,,
PGF,-0.030536958786186105,0.0029145910647502475,0.01306301436313172,-0.021580465612931164,0.016648022976056304,-0.03291180011279861,0.09066585475857757,0.04419026857514228,0.009350957714686232
LGALS8,0.01828799313635864,-0.009742931711828882,-0.02909794935318998,-0.012292469767402975,-0.020748302726118155,-0.031258598615964556,0.005277722695472256,0.08048427997559095,0.032797206784936035
DKK3,-0.056079369338494195,-0.0014962348687126402,-0.006047718134185572,0.010209488050339083,-0.00484019527740327,-0.024549514783497633,0.07614864358934234,0.03315604337726416,-0.02646609085600197
COL16A1,-0.03844051705366173,0.024142647164417597,-0.02124713603454961,0.013008481091706233,0.007670703087363642,-0.011105151649241484,0.09520373187724349,0.03164848166030341,-0.02223542252542081
TPH1,-0.020960819021405966,0.16849390237847459,-0.014812506684918134,0.06309347776881277,,-0.014337270585119929,0.03918472483265346,0.047542620232979296,-0.00889581699066396
TNC,-0.014713086737604422,0.04409656961092344,0.03795032203963806,-0.026313191252596502,-0.008293625882822281,0.023905298451440096,-0.03062488647657093,0.03230919558206368,-0.026089837927430973
TNFSF9,-0.01888953240747825,-0.01763442700852418,-0.03343782314762762,0.023877738699240047,-0.023073919289538027,0.02975096266091692,-0.032190447690130325,-0.05498132841827783,-0.035938835384176034
C4A,-0.012929383249551573,,,-0.013328941641877248,,-0.01260300548724342,,0.00014428025200088855,-0.001556722846756585
CNTN2,-0.07714609948822956,0.009928348675425783,0.019017202924695296,0.04077782588024274,0.019562147523128424,0.027236140852368525,0.03753244896131261,-0.022028502203993737,0.05006819435543285
F7,,,-0.01246059023772449,,,,,,
LUM,0.07571800895695052,0.1015317326259879,0.04453998021206167,-0.01566983613531845,0.027450854878296238,0.018352030214938038,0.07512408211511121,-0.02933440389764061,-0.08938998175583847
BTC,0.009997491625550492,0.018798585950547387,,,-0.004055601404474965,,0.10563534616397637,0.010433359053730069,0.029007373835478467
APOC1,-0.0015549858618162733,-0.001186360105754484,0.033793402591501244,-0.003317454308315793,0.07718113381275911,0.06049822911611479,0.03456970870414748,0.01848493614566037,0.00374827038067983
PKM,-0.02318788972394477,0.04081879941810389,0.10385480539554676,0.004484619453910574,0.0494167239326114,0.00960909526106797,-0.10407469301463926,0.044026707720112655,0.017158391371343253
TNF,-0.018541755297424023,-0.03389820919436896,-0.018287462331394777,-0.03040902752234403,0.034557085277603976,0.020144786473237804,-0.014947337916389716,,0.003449351491472801
GNAS,0.013499253871081893,-0.03652183672140667,0.0028386547846998623,-0.04337505900994039,-0.023181372666987294,0.0032832871350169566,-0.04782807821619331,0.038216703451571056,0.04002602698434248
BMP8B,0.05334852803834628,0.032023210824888855,-0.03962522012971694,0.006592190147753596,0.02559425768308999,0.07072042260540906,-0.0060232216215192055,-0.07763882205627472,-0.03718464431394715
LIPH,-0.016379831811763834,,,0.014421699600650243,,,0.007933541257577089,,0.008216523518626877
CCL28,,,,-0.01654825884601609,0.028897728640025648,-0.011370078387144747,,-0.022082789051138668,0.005257020825798758
PTPN11,0.008424758655729753,0.03185807238480284,0.03050956322506971,0.009070395910122181,0.013805084160500853,0.014788181631079719,-0.037633023608916405,-0.000349674531526616,-0.002876726487534203
ADAM12,0.020780057308209362,0.0903051504492413,0.018357966508811704,0.017784828872035745,-0.02148031969216026,0.05407001356696259,0.026775231317478155,0.0637611004820293,-0.02760577863455877
EPO,-0.016698956958429014,-0.016836733012358798,,-0.011243784223832437,,-0.014337272690596672,0.07810748916892188,,0.0033043083857376095
EDN3,0.008693663587954011,-0.017248515544749838,-0.022078407590183712,-0.017427311005331958,0.08191714519972709,-0.014485212007662902,0.01718818457336014,0.05749372310849324,-0.03407214701366747
CCL22,,,,0.026990424132807736,,,-0.015827780833897243,-0.02741147755644057,-0.028976668543032075
CCL2,-0.03956455726606488,0.051621149571764016,-0.019803428438396227,0.022601327841878,-0.020269802269594767,0.03706331595087218,-0.009000791042551515,-0.05000595473622566,-0.012035500294057621
DSCAM,0.014733672282372327,0.005159352531156847,0.07060017145307651,0.04677790723081544,-0.029654374154275378,-0.005801522771853285,0.024775583387195745,0.0353518134079122,0.047594333364837774
ANG,-0.007365558687304716,0.010960586769708507,0.057136974833379414,0.01930792309293059,0.01779264274908875,-0.02809873729639302,-0.019255161604824652,-0.0709467061944913,0.10063841704800054
FBLN2,-0.0140150306069558,-0.022824203215099887,0.04241190047371805,-0.017047736912748034,0.00044821473724410035,-0.04226660082273775,0.08570375332174927,0.01920701051495309,-0.03767422488897565
VTN,-0.021472420521266477,-0.016975009099518327,0.11199244387108688,-0.0032758912024850387,0.039200014603425766,-0.011913410409203164,-0.012170544291653556,,-0.030581291804736444
VEGFA,-0.043480911490167334,-0.02200689167755861,0.05573784071646807,-0.02250411496596257,0.028239566106379108,0.02971472535802279,-0.12406715246945206,-0.06250912669350027,0.010135209653119768
F10,,-0.015837970746966714,-0.020261185456136525,-0.012328566384354854,-0.01193060435201047,,-0.02078617783389863,0.018457603960621263,0.020636459308942368
SERPINA1,0.0060281316571020194,0.029327496728483372,0.022414628519191942,-0.024143180036934168,0.04478551767821756,-0.013082905164705873,-0.01602926307140044,-0.021840897527917482,-0.09193863046697383
VWF,0.024219538554976626,0.038953996729428175,0.03340191650813521,-0.01928514785984144,0.013534341976840194,-0.022370464210460166,0.06095170701378994,-0.030893185764173638,-0.05403848374071099
GDNF,0.13273596485976044,,,,,0.009572709110086168,0.02618256848771954,,
VASP,-0.02004031512775819,-0.05811610791180574,0.07604030267732508,-0.05525506689948959,-0.01916436830573682,0.0805342895147899,0.01320145461316187,0.01969963018207334,0.012671111088547323
ADAM15,-0.03668458316559914,-0.034189675341204276,-0.011859583291124142,0.004684293684323191,0.0404714870932994,0.021759980612697575,-0.006229461014429746,-0.06890000632560869,-0.027571904700214974
WNT2,,-0.013640306471579893,-0.031984431538539644,,0.019909558136090903,-0.013417560516162755,-0.017776048035301827,,-0.005371463098769718
CALCB,,-0.020504060333540623,-0.013774177626456668,,,,0.07731381072253675,,
OLFM2,-0.014986075571429527,-0.008895293899186548,0.013899403911520097,-0.009337320722605003,0.03900166084119068,-0.029873313856420888,0.006581069083047521,0.039677866023170395,0.08785676914407398
MFAP2,-0.0016804274378440212,0.05627416154071337,0.014449966564237493,0.041730380071581,-0.047336937505210515,0.017250202385840966,0.025366269810981504,-0.016069001079829403,-0.021445163832421513
HLA-C,-0.013573932571236078,0.013112059577017112,0.012032368226957496,0.03526085860423593,0.020556453041006242,-0.0005526995501211497,-0.024304105414309298,0.08440345023933343,0.009884498328324918
THBS1,-0.011346256417883529,0.035029326247753186,-0.019132658424905635,0.02640590669849044,0.027780180423620765,-0.032160876930992933,-0.0015764966538969682,-0.010784999157355372,-0.12881786859315097
HSPA4,0.047236574319342424,0.004169314773471803,0.018318408782524047,-0.004499331039469967,0.014014176598756742,-0.013469976522939615,0.01444725726298538,0.04206288413384992,0.033631810098632024
LMAN1,0.008408800126439624,0.015305749903175686,0.055159394097679004,-0.010634338985840633,-0.0037074296848463636,0.021673809590313134,-0.06541983907720851,0.09007100124082729,-0.02412387985954421
LYPD3,-0.01224331955570928,0.06955327671205976,0.03410158739443781,-0.015742202305510194,-0.02945038918602838,,0.043741881559397136,,0.04956587676091067
APOE,-0.024073414368254574,-0.058585788650007374,-0.013424910159385975,0.010073593322910747,0.05525783775835385,0.02249662940277641,0.013041192981505155,0.08512600773649323,-0.07390134360179597
SOSTDC1,,0.012996211015184618,0.0027460546830890544,-0.01703766035926107,-0.03153352371667773,-0.021801081111475516,0.10997855813372046,,0.03616927863053267
ANXA1,0.013585082169532246,-0.006537457904276066,0.026801304838005385,-0.030303845507099927,0.042466978241210755,0.002716621787412143,0.0402016201018712,0.0056425372970876075,-0.038972265259485696
WNT2B,-0.010256329044960981,-0.024380019637681716,0.08842836310645644,0.02935304912629311,0.0069094289460844005,0.05306559802682398,0.02694259643112448,0.06911565939538182,0.002777964419223089
AMH,-0.01701261721099844,-0.02107874565709325,0.02929894474346853,-0.016207345758563363,-0.024999283277264504,-0.022620795570468876,0.05888167636928539,-0.02208278623511366,0.00819627235212069
GDF10,,0.039700117523049944,-0.022194954986769495,-0.015142170098703684,0.027350027150394807,-0.027583023202009397,-0.026655774511273617,0.008798999554991886,-0.041320809358793384
EFNB3,-0.01165819538311653,-0.010849061797579636,0.028537614754240957,-0.009100547842863385,0.006822972004467001,-0.04860209531065121,0.01672435617973073,-0.016030518667790178,0.08222882542844334
LTB,0.041257728384283994,-0.008995078506568882,-0.0054351255775890285,-0.019563315808732884,0.024380241200146337,0.05116211906903251,0.024938207425922596,-0.02439250221423215,-0.03688166558056523
ANGPT2,0.03778567652355664,0.0374331649635064,0.07778693136828195,-0.014258786573637987,-5.185954272818901e-05,0.012594762411936185,0.04042261623478438,0.00340637105920255,-0.01608160561231758
NRTN,,,,,,,,-0.027870966238721786,
ADAM17,0.03819837412631457,-0.02597017511917695,0.03374663964249192,-0.0019037590601139608,0.0023930092126007293,0.004549987619591541,-0.012568498647984105,-0.018937184979013647,-0.04187584866602907
LRPAP1,-0.04077826748423703,-0.009793066485262293,0.057613636809138405,0.044118439377156496,-0.06190633018895124,0.011193791192346793,0.020811324572574164,0.08550628193119487,0.032332001932789296
NID1,0.038560511025952,0.004586880970625655,0.07026994285034217,-0.04168122150217784,-0.012840751816811883,-0.00037939323910185865,0.015718040146792397,0.020384037655083218,-0.09090177491056467
MST1,-0.05622160854542229,-0.0019234418739934136,0.03398367800181104,-0.04403130221338573,-0.038134800311275675,-0.0057100322390517,0.05174728976434949,0.03804561407141825,0.03950831774886666
IL13,,,-0.013952273944660348,,,-0.016814897709104448,,,
DCN,0.027751112390688046,0.029713431118438396,0.04423160700688215,-0.05999144163893073,0.027609600077511808,0.011601230954237415,0.05052844651977417,0.034999998862019245,-0.09600050139869151
IGFL2,,,,-0.013328943052241422,,,-0.017149216155938198,,-0.04954577508945373
COL7A1,0.05321859798891839,0.09948689065536839,0.011725242369892303,-0.048947130984325654,0.036916578145231874,0.031358054188238935,-0.0018633764227238552,0.113029976878918,0.003354602022795672
CALR,0.016610061254040017,-0.054674325066492696,0.04551733855653778,-0.02065271307747731,0.016897350228521138,0.03717737515883479,-0.05142103055109477,-0.039293647009210446,-0.03615690075879644
PIGA,-0.0025946377285602216,-0.011765045544235306,0.043127185515917515,-0.02073145983904127,0.04631909742599336,-0.019887739300848955,0.07208854083288342,0.0008198279447275619,0.025854716435400747
CD200,-0.05045428915367813,0.038874223700982743,0.01750775454481435,0.008863414539579059,-0.03339092178683183,-0.0046049792498722465,0.041641674946610384,-0.014381630276281254,-0.002281641521012401
GRP,,,,0.07250482206279137,-0.030922358939513936,-0.014485214187795357,-0.016167478804088333,-0.01351873131909205,-0.022250392134867535
CDH1,-0.001689056416362843,,0.03566866129566458,0.0036074963852684213,,0.07621981824247158,-0.0006554083551034593,0.043630084917354435,0.008988185961302355
LPL,-0.0343909255078815,-0.07242159122725988,0.02590195418316138,0.022791363037636143,8.958673501892018e-05,0.05305303645901866,0.0964110267179414,0.02518914201352674,0.05956921493993127
SEMA5A,0.05675456618125159,-0.01611351274749839,0.045957980400811005,0.018533543038141437,-0.028940568254771915,0.03703682354321371,0.008377249204194461,0.08032604807607478,0.048446048000119445
SEMA7A,-0.013294316469334369,0.08847291891621308,0.043601390156363544,-0.04879213128631804,0.03021767580784272,0.043765437506534596,0.06284366712599837,0.053931499265098014,-0.04243168702004653
SEMA4G,-0.0005056601173997881,-0.03902681953764769,0.006149895836082425,0.013451781033451024,0.03242617476220091,-0.03760114966376964,0.027102929768050933,-0.026389256774221173,-0.03797105934194842
SEMA3B,-0.004045563594259126,-0.002539928443665124,0.022027081034399147,0.0013739190450670455,0.03433879842025813,0.04150407974461292,-0.025074941436897782,-0.023279614798484057,-0.01250860703898984
RPH3A,-0.028594359058309746,0.019188971830057824,0.02141689504854324,0.01950445343189393,-0.006671859951236441,0.003338056739569643,0.048847701423947516,0.0018553062027938155,-0.02664129709915205
JAG2,0.023110842058738784,-0.03129725178929291,0.0035451156504265335,-0.017554580466516714,-0.0002545533542612281,-0.044063391991770985,0.015881509179645783,0.01538111493831947,-0.0616948978349752
CGN,-0.03814241009927162,0.0004778879918668768,-0.014910221043512162,0.07139467487751285,-0.011040921992609446,-0.026654401234000334,0.02531934865350404,-0.058048624127117546,0.0547862203905562
GDF15,0.03086804983063907,-0.009106454087654627,0.06188520211511488,-0.004417024541599824,,-0.017254114966099226,-0.05009678987386675,0.08315523456834092,-0.00896006414071311
SEMA4F,-0.037757346236739965,-0.03834116509103288,-0.029678377843008707,0.031665724098667664,-0.014831998884420746,-0.0053894367772523355,0.021949341994154027,0.0016963229063902676,0.02209132800088955
NXPH1,0.030695318636129718,0.013326164681331772,0.014005575617161722,0.054543397372191035,-0.0445050338117495,-0.05601893817897119,0.0748991880958813,-0.005960073198669437,0.08350503676799992
ARF1,0.03961512338532551,-0.010319162917750471,0.021981426487377585,-0.004207808957753058,-0.027295215460284523,-0.009815313259657236,0.019427565412150176,0.0030992029975135736,-0.021113527884680613
DSC3,,,,,,,,,-0.018751950403961368
EBI3,-0.01770519091640247,0.002457322734935021,-0.024400280872726852,-0.0024417078881635245,0.05762868432911871,-0.027414894918078525,-0.007288752390963581,-0.00968124669757078,0.014594861490986613
TIMP1,-0.010793592242136421,0.027877840719577253,0.04790765385137904,0.010976089423974938,-0.04115596971076902,0.013159771296063683,-0.08236630663356942,0.07527057577427279,-0.11495770314742126
SEMA3C,-0.02554036581756494,-0.008079861700455706,-0.04605738040107994,-0.01623746683538807,-0.012374324117582247,0.022066463724651906,-0.020038303201398506,0.010360066109273553,-0.010429312733235609
GNRH2,,,,,,,,,-0.020320293933442677
GAS6,-0.013675588973138742,-0.015905879425654957,0.08980271533555499,-0.0038642937333027844,0.004432398178049614,0.03547465831547674,0.008707599460180524,0.043717977994733544,-0.03557003291447248
MEPE,-0.038472883415110966,-0.031906741295623764,-0.003928433297156405,-0.032394459707595996,-0.04340143767729855,-0.026561677932995877,0.09317034496188374,,0.005958649740581726
SERPINE1,-0.013176275245271476,-0.01076921550876111,-0.03838690552094843,0.012522766476447867,0.04370163105076807,0.01654624765523588,-0.06809434754431583,0.05596200374073763,-0.04398639141888497
RSPO2,-0.01383577403069829,-0.027890558105834524,0.00964726133486418,-0.026605129714923095,0.04402205502219571,-0.031407355676853786,0.046872588044098426,0.008771282011116831,-0.03981733715840428
SHBG,-0.02213874943766641,-0.025464409505797512,0.03473990123714836,-0.022639603119923662,0.008980374978806728,0.04566718497193021,0.04264784002915222,-0.023487672683359655,0.048546332162876446
LGALS3BP,0.03252053723195015,0.009758192586008786,-0.0006668342108921946,0.04975824925784014,0.008267408890262581,0.0044112498695420945,-0.07604838209104182,0.005251443149636281,-0.029486369933000613
LAMB1,-0.005307145783267784,-0.0013772367014409468,0.033834482861812565,0.03958553534123113,-0.0014658089172224509,0.033106898895498324,0.06235280629856385,0.007407915935200723,-0.09729678728229052
SPTBN2,0.008419894465705305,0.06913485484376018,-0.02233121633090349,0.009910833237301776,-0.09325087956196834,-0.040340651479715744,0.010361639061832502,0.03475772589709663,0.03736660699948052
COL1A2,0.04992237514271632,0.033050973453984944,0.06889843844566157,0.007623776584159695,0.05282756795221384,0.04129700386357202,0.024277561156565253,-0.000510574315418839,-0.14612478429005987
DEFB1,,-0.013808116942830902,,-0.011875303268358848,,,,,-0.04015813360389289
CEACAM16,,,,,,0.012659051524710469,,,
SCT,,,,0.03991439600484345,,,,,
WNT11,-0.0031957430755914043,,-0.0135938975972059,,-0.01795023581330255,,0.041654672669080114,,-0.024886185706481094
LGALS1,-0.012228932660445177,-0.027580506371154556,0.051359702046314314,0.010464666774974646,0.00596689221254361,-0.0192734920356122,-0.08629826858316803,-0.02126603722933157,0.0035800188425313727
BCAN,-0.017113009965326706,-0.0409094274612976,0.04613962953459709,0.06699544716806409,-0.02868214032138741,0.014751430493997767,0.09165229759360027,0.07415906793503449,0.06302447847608478
ANOS1,0.020152548083690183,0.01977423332911706,0.06866710375618566,0.024195888674734108,-0.0020633020253689417,-0.03272802480885515,0.06584741631259548,0.0635098161933306,0.0866541097619877
EDA,0.01903303474290021,-0.005240734517912358,-0.016253725265064932,-0.017102522216149784,-0.051704441223461434,-0.02523899050947972,-0.026655772979443763,0.16592752904856178,0.06332463122953402
FGF22,,0.05210071208371893,-0.012460595834213078,,-0.00606183015568651,0.040115699893956656,0.03263604029162706,-0.012470244081420343,0.0006859642152042318
SHANK1,-0.02254668074869824,,0.0852091620351107,-0.01597634202055994,-0.02534442836802095,-0.016161974376649797,-0.020786175651416116,,0.006158143052486358
NPVF,,,,,,,-0.014765382120671569,,
RAET1G,,,,,,,,,-0.023381657385558224
TGFB1,0.014824924789155338,-0.025945024601677562,0.032866130646355914,-0.002891144078548721,-0.005549757936881185,-6.893970659192042e-05,-0.016890458568798877,0.0388779864285379,-0.07038678045334573
MSTN,-0.03191273624217371,-0.009665698448739176,0.03808431872765301,0.0004075720384787434,-0.006328844129446896,-0.012153859295023174,0.03879505214414314,0.05499079614849981,0.01458261704967942
WNT4,,-0.022080374485309646,-0.014128248409305865,-0.01677198471308944,-0.04492444579720693,-0.016028467189279975,-0.018294294311118984,-0.021513066459796282,-0.07921165475866723
TNFSF4,-0.0026513233420610463,0.026771891654979084,0.046415354399923295,-0.007992607762201941,-0.014100019945115316,-0.023951249413955815,0.009737919193318265,-0.001197661733847017,-0.005411205188512642
NTN1,-0.049537811060118876,0.03866787983198731,0.05851364499699836,-0.04496664009782074,0.007629326357197688,0.021822061658688347,0.018539793180519643,0.014588306825307505,0.03771620746593242
CXCL12,-0.04576390654895827,-0.013056739524069324,0.02482387510892794,-0.01811633721423849,0.06585778590188943,-0.022600332193701327,0.028482107980383795,0.020494274876653635,-0.07598314329807691
GNRH1,-0.01155144177999386,0.006020486961855056,0.00010090688377757667,0.087504711752549,0.026008640077305252,-0.02299823493672311,0.0528660575307498,-0.021799643673806386,0.025210045080636956
FGF8,,,,,,,-0.02038049156767274,,
RIMS1,-0.03113524130265048,-0.0387415361231478,0.00999746024710791,-0.005009315223698935,-0.012086285304897849,-0.04220388803246445,0.05019320028349495,0.023141220868338884,0.06751278048166758
FGF14,-0.009224025600581633,0.04844617725891556,0.05415348320873729,-0.001333775056713696,-0.03793169052787655,-0.01975929110854102,0.0611979759027651,0.061185053267918565,0.08481480117375749
IGF1,-0.028830261882907528,-0.03973453115632468,-0.034023416525202986,-0.007793416679635684,-0.015683331994129558,-0.02559710887186883,0.08969097460071714,-0.00422553377952283,-0.038857517854703025
TNFSF10,0.023302447661798134,-0.0014640226643928707,-0.02558891001156857,0.02189379390489064,0.021827255598449297,-0.020179829397309227,0.03343183079768497,-0.0020730900941565997,0.049148594902479206
GDF5,,0.061099611467028414,0.04833496534422491,,0.055007493485334874,-0.011734977159741273,-0.004779350047789069,0.05054391176661864,0.02007704439981995
CHAD,,-0.019553970434932268,,,-0.022949185343134244,,-0.00012116334584407798,0.083158249894915,
RGMA,-0.03851581829361135,0.015119480081539273,0.03562399660260416,0.032270675606891966,0.026581420403982137,0.002570347117480053,0.07824701889772544,0.03362965209074329,0.09401723800218972
CLEC3A,,,,,0.019196989760093645,,,,
WNT16,0.0328649444427937,-0.012031222952544385,0.07734707164369807,0.02604537532402126,-0.021146200337565667,,,0.029650637400162428,0.048705727310069315
CX3CL1,-0.05823297936407307,-0.02866834099456802,-0.015589030559500724,-0.0032038716424724026,-0.05959019917790216,-0.017296987707980844,0.06749664881994949,0.039801410626885504,0.038941990389847574
FGF1,0.04394351946085491,-0.008368878121040932,-0.02386225562332555,-0.02183805368840458,0.03706604015593249,-0.013760345291423252,0.053477971470751624,-0.009954324841666804,-0.013476631693475382
ALOX5AP,0.0493403668572761,0.008521881789937371,0.025988079286281187,0.00921544899862162,0.01815549158312115,0.04664863333291529,-0.012875583220329074,-0.008992309972401167,0.046231749274224986
IL1RN,-0.027525080296395405,-0.02948817173257493,0.01724687068895339,0.10985432879705709,,-0.012603002712997878,-0.03684376423081851,,-0.014725294424305896
PCSK9,,,,,,,0.21414064525700258,,
NPW,0.05961464067383171,0.06094978560378907,,0.0031284478340309675,,-0.01403700104702018,0.010067527052699476,-0.02236259759458342,-0.0008443938373049348
CXCL9,-0.004638453191010968,-0.01918700090815824,-0.0153069066852109,-0.029459748822314172,-0.027308883667833034,,,0.012848132724682037,0.006827738828867699
ANGPTL4,0.010625909466360627,-0.027598831587752594,-0.026368583910423703,-0.030599130542783383,-0.04527707536242106,0.02560330195219024,-0.0890852886230244,0.00551937053472838,-0.029494797313012855
UCN2,-0.01074729379584297,,-0.013411320792133375,-0.0171025232709091,,,0.033519970648511414,,
OBP2A,,,,,,,,,-0.021063341914282215
COL4A3,0.011276231323551513,-0.012991407454188633,,-0.02212392788014652,0.036537653119154266,-0.01589392193726569,-0.012388425186089156,0.044656758197226226,-0.008631449496345393
NRG3,0.025191471777838703,0.06553824225732358,-0.0430405434352398,0.02078064187542777,-0.019687027056729745,-0.03385039251191127,0.13217859464171186,0.06301840843741563,0.09839667327902299
IL23A,-0.016908653977729903,0.011734761646192846,-0.016406611689111176,,,-0.019337681252147375,0.12012931208762034,,-0.030406614911543575
COLQ,-0.01759544650351835,0.07687344003367204,0.04632481833755928,-0.02655946629668194,0.04314552555569705,-0.0018463667236616383,0.03273457043990241,0.012255801550507178,0.13599149800090585
SCGB1A1,,,,,,,-0.01968800543272949,,
TNFSF12,0.009302261983571175,0.03103394621355006,-0.0076575798637023235,-0.029073960215421683,0.027565709422945228,0.007187921086042135,-0.04659189944892079,0.11843396613679483,0.04231870290679004
DKK2,-0.01090573722299068,0.013641582572810498,-0.023884736690536604,0.03065639830164501,0.057068172514424295,,,,-0.03708324462543999
