,ZH1019T1,ZH881T1,ZH916T1
ADM2,-0.029193400542482047,-0.018228272407924812,-0.017070295206414367
GAL,-0.017847446659959732,0.0015778310214741224,-0.01684079119195978
CXCL6,,-0.031850063098488215,-0.030843482254543433
PDGFC,0.017611189809683472,-0.029608995211482764,0.05332773044652463
COL8A2,0.005019957254889511,0.05971992756453211,0.05884085251964218
SPON2,0.016392723957340753,-0.05128285389215883,-0.030332613959966278
SEMA3D,-0.034731576179749216,,
BMP6,,0.07488983756421679,0.01281435787514206
TIMP2,-0.040399298559193775,0.02910117371090831,0.013651219575377389
EFNA1,0.05439876260905389,-0.03652605214242994,-0.004592967082182204
S100A12,,,-0.01860239591553554
TFPI,0.032573128777085826,-0.016913872272285847,-0.033420055480270015
GPC3,-0.02968948861761106,0.04978588594318334,0.02551061259923712
NMU,-0.07816502746441911,-0.027867132199839283,0.0504018977258014
SCGB3A2,,-0.02394702226209278,-0.02685290125334185
LAMB3,-0.022804000978465678,-0.021266644659584638,0.04923620094076221
LGALS9,-0.017923393547122312,-0.055386709937332274,-0.0013651573947615439
VIM,0.035317295126941234,-0.09867746483841741,0.0922189336466357
PLAU,-0.04552453729216224,-0.09022764458313315,-0.008575271813153993
TGFB3,0.05868720834027505,-0.016670321645392873,-0.03530253382114982
APLN,0.00014694105479054869,-0.03217303197794674,-0.03293005236693883
SHANK2,,0.025824789956972766,-0.026548639691773512
LTF,-0.05234418878420224,-0.04159447594181991,-0.03057294209583748
PYY,,,0.08820863218217513
PENK,,0.0006558854389382544,0.020485892079106897
CTF1,0.002422497005153059,0.006248143402574258,0.10210792481565502
COL3A1,0.06797085340250537,-0.04010882572226851,-0.10152189749352777
S100A10,-0.024672711279294334,-0.08447571719682652,0.05455538611909575
FGF13,,0.04260931771507277,0.0017648313175529444
SEMA4A,0.11810636521102677,0.045535142752900576,0.022365279037670834
EFNA4,0.062488853336772114,0.02179634095958175,0.029488304552757937
HSPA8,-0.022245136040062473,0.06750085644575443,0.012676813903278695
NPB,0.201684294399066,0.07554973572325477,0.04414130628741725
ULBP1,-0.03160441576236571,-0.009883157731568455,0.03497402023431253
SEMA3E,-0.035581320898107005,0.00516826174728989,0.07975546988566087
FGF3,,0.017072156669191412,
ADAM9,-0.07701326635624174,-0.09197513253432762,0.05751628350092762
ASIP,0.0014487915574154773,0.10861320100141401,0.10359255871725992
IBSP,0.048114760131866156,-0.05385786958341457,-0.03214401420200157
MMP12,,-0.013517654457485326,
FAT4,-0.06391870522344294,0.018660656915231656,-0.0006913844640213811
MDK,-0.03559050925735361,-0.009459911327326999,-0.047200661230287
BMP5,,-0.01376093604634331,-0.012868627615611963
CAMP,,-0.019795225933111425,0.05304013630272681
HSPA1A,0.10906627299613557,-0.051926025156151766,0.017428533363752233
SOST,0.1365887304855205,,
SEMA3F,0.027470332276822995,-0.029418368533134967,-0.03529636751495909
ARF6,0.11908308586200671,-0.030357105738030247,0.021454524754603802
IL6,0.003371682083142029,-0.03505931074734975,-0.006510302756444305
CALM1,0.040527797115348915,0.09451618733316645,0.0653323924011531
VIP,,,0.06717992456910653
NMB,-0.037086251293467536,0.06125105601509821,0.07518013485461571
CCL26,-0.01666432171010133,-0.024063067016174163,-0.019307651100500447
FBLN1,-0.075447349716542,-0.03478327694873869,-0.034817972052043795
SAA1,0.03462017767712093,-0.06531718122981177,-0.012612949858070852
MICB,-0.020467577291589854,-0.028477113172111768,0.07234771332414498
MMP13,0.041428985805349344,,0.1052965552558266
F13A1,,-0.10095202769719272,-0.04176530878002432
CXCL11,-0.07492000438760603,,-0.03294283335603078
COL5A2,0.06026803474390853,-0.002940188189963419,-0.06598405439591956
EFNA5,0.013387665145249602,0.018859571109851377,0.009235942435515225
AREG,,-0.029471335847545143,-0.03575165689674743
EDIL3,0.02264961812643016,0.03578245950629376,-0.04434135470141593
CD86,0.025317046712974363,0.03996276101420276,-0.00851236280684344
HRAS,0.13947137882790023,0.026993971122110945,0.029949762589760304
C1QTNF5,0.007198833049026611,-0.015867628680863798,0.02343102248711653
RLN1,,,0.010680477713219536
COL4A1,0.05884746420473338,-0.07382915488460691,-0.07609309109926707
CCL3,-0.05053686552886014,-0.001240717268198535,0.030356828397947535
BGN,0.04482128110115893,-0.06318961213100838,-0.056560923772427274
RETN,-0.03473158386329176,-0.017006890103437835,-0.027600988917525864
S100A9,-0.07344031276063591,-0.09213629969645158,-0.04349272861693018
HCRT,0.016364796779882344,0.0161110845984221,0.10085763647083058
FADD,-0.04680200853684216,0.04141608160562552,0.03127093391815974
ACTR2,0.02551192800160253,0.017427526353712003,-0.035967534351995026
BMP2,0.06058677552360805,0.03879216892734873,0.01959855398045008
PDYN,,0.01888038633730887,
CD55,0.07068249387449381,-0.007152279373133663,-0.00872498399137546
PDX1,,0.03902619515548097,
CD6,0.018419467066182787,0.061156225380665556,0.05853710242074616
IL16,0.00621109351234182,0.031321026071793275,0.06530280954794773
LAMA5,0.006169221337453437,-0.061476231326689265,-0.02190882735039433
RGMB,-0.06766395682342598,0.05790871124242453,0.07413766717172657
INSL5,0.06778811492540518,,-0.02774854691916066
IL12A,-0.02416915204610501,-0.015527897604049087,0.019077308674508603
S100A8,0.012324831289536636,-0.05572971465887651,-0.0027698838880540473
TAC3,,0.034351087059077065,0.055666693016225996
TAC4,-0.05166291214782016,,
MFAP5,0.01395120611738742,-0.03997138315372395,-0.03589395726297626
CXCL16,0.06769590056382138,-0.0642710294217321,0.01384174119676942
AGRN,0.10615137479127026,0.019276651175244228,-0.03648793172093878
COL4A6,-0.006392749850533311,0.032335045826677164,0.03803482231914078
FST,-0.026698491636647028,0.05791273471950324,0.03638534197934315
MEGF10,-0.04168648740225619,0.01579428313279615,0.1381036368512401
C1QB,0.06575407795207784,-0.07458914530723812,-0.024694697641874246
HLA-B,0.03936793169987471,-0.12015524284675977,-0.04146508606327367
PDGFA,-0.07248506840350373,-0.019717546727085773,0.015446355548441563
LAMA3,-0.018090977341058453,-0.015698619812900827,0.011196619045877036
DKK1,0.05953561404779465,0.02693777536529074,-0.031528603510104114
INHBA,-0.03255571221514741,0.0024801991561833638,-0.002092310523217964
LEP,,,-0.016133864031955946
IL7,0.13175537846871274,0.015928848297914366,0.08782020661204974
FABP5,0.06668740943524859,-0.00840228168519377,0.025399400201032207
CCL4,0.038314731924222606,0.030201236212257815,0.004824489998454479
FBN1,0.012039807634007084,-0.043712684155893904,-0.04407158774867944
TCTN1,0.018219695159870746,-0.057881860765016904,0.05527085016593869
NCR3LG1,,-0.03157188832613749,
BMP7,-0.05440170361112274,-0.05749679790046094,0.10990530237984028
NLGN2,0.03672786893563608,0.07099791071533883,-0.01361556438255898
CCL25,,0.03436581098858704,-0.024979536719875253
NPNT,0.003184137218865981,0.018927349321281938,0.07303969991158706
KITLG,0.0504411667450421,0.03248692615057837,0.04004949366666765
MADCAM1,0.007606271508133368,0.06274180741917595,0.07196520268805073
F12,-0.09483689070825381,0.048124428291866576,0.04868418139152627
S100B,-0.08743956193936804,0.001944031416255952,0.06423689628958823
IL27,,-0.013517654457485326,-0.028763408472633617
CD99,-0.06328963281278162,-0.09592817736423642,0.020863981684343728
PDGFB,0.1048323450368819,0.022509761532708665,-0.0003329944540678468
CLEC2D,0.07299187845761854,-0.04388604002395003,0.012509419164980398
F8,-0.03328513837710323,0.027672663448291692,0.14140976408456235
C3,0.09807316088846961,-0.0737594223841524,-0.05275475012637194
DLK2,0.0854333791550987,0.04393909189191156,0.12204513696847412
TSLP,,0.06970722224828127,0.01761003682364001
OSM,0.04719589044389049,-0.006682972496275905,0.0008240911189546898
PRND,0.0500130441912548,,-0.020987147231883902
SLPI,0.06367600157601677,-0.08440403055198009,-0.03598190468684878
AFDN,-0.08559635275473942,0.07768362790033308,0.023797715088998816
KISS1,,-0.017779266873623075,
ULBP2,-0.01694499033300733,0.025278240902010224,0.1046343568508589
ICAM4,-0.0023449388632352476,,0.02369911783196582
ANGPTL1,0.08660213834860675,0.061025012341788434,-0.028476554450863542
LTBP1,-0.02337288423418235,-0.04595218416632888,0.01978963252680848
NTN4,-0.037972255371445315,-0.05154541743670787,0.030698486388433668
APP,-0.04472274433218274,0.04476024526619638,0.02000611234872519
RIMS2,,-0.0454907408593406,0.08586930909141878
WNT7A,-0.06662313382078351,-0.013443599291202507,0.0767274490712352
GAST,,,-0.02209090345779613
GPI,-0.0052400635515430245,-0.0020216151120818872,0.05401405270786645
IL1B,0.022559378682953143,-0.028674570231874384,-0.05090041160010014
SFTPA2,,-0.014464085877228146,
HAS2,-0.0054436480642998915,-0.0762315555204684,0.006223037542947756
IL11,-0.030660152885313575,0.012282935042609015,-0.001163846912738697
SEMA4B,-0.030195891113548874,-0.022881426335370766,0.03663172280899068
FGF12,-0.02624315382266493,0.021870346344485148,0.018214302079868152
CP,0.013028367607402742,-0.02887707759267071,0.0651705739568715
NLGN3,-0.12522072078773408,0.00036667367188091823,0.10298202340215441
GZMB,,-0.030630824125947302,-0.0021094064027716635
PROC,0.07484982213975135,-0.027141621932960498,0.11264460818149086
TNFSF11,,,-0.04869358098776307
AGT,-0.036991394245327984,-0.05797964072689021,0.0848714416813852
PTHLH,0.04796507164513997,-0.03575380988849095,0.029418423769864855
COL1A1,0.026459560648894112,-0.048364138754075976,-0.10925544162126447
LAMB2,-0.07593935148328844,-0.05279722431930347,0.027071698089012285
DSC2,-0.025804245249892638,-0.05475653439796667,-0.02693589509206666
WNT5B,0.06154937201025167,0.0028370659634194533,0.022028005638392665
LEFTY1,-0.023247593530083172,-0.035059314101302065,0.11082117081262632
FGL1,,0.05440931587545582,
CXCL5,,0.023018707092614638,0.03067078521567472
S100A1,-0.010138949324129487,-0.007856884721944433,0.09525547523983308
C4BPA,,,-0.016133860078069814
NPTX1,0.026858133433675078,0.010737805622727872,
TGS1,-0.018180293706198867,0.07667506231793557,0.03074009138389599
SST,,-0.00923319099329258,
IL34,-0.030521199325820068,-0.0010682713956463898,0.0042416266662688145
DHH,,-0.013484182046755798,0.010467264230419803
XCL2,,,-0.016840787022606565
TF,-0.047750372139692604,0.022359722540689138,0.02427133747287328
IL33,-0.0014120600018548493,0.049308235752634606,0.014255956946061733
RBP4,,0.04260986082963551,-0.0009931853719953184
CCL19,,,-0.030843488168301486
CCL20,-0.028347671313310854,-0.011552437678519755,-0.014588116472655139
NAMPT,0.03833946385333006,-0.07299175191030129,-0.029361983813638835
