,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NODAL,-0.005543513694432903,,0.005317766774534022,0.13599005466144612,,-0.041280505254180734,0.0005196286293001725,-0.003170761233426463,-0.032793990915423,,,,0.008794996942083239,-0.033031380503988246,-0.005155584574693335,0.007227272054353685,0.019499675307662546,0.004313526351488104,0.021230142728115034,,-0.04210592477350887,0.05745025025519016,
INHBB,-0.02360165007478489,-0.0017373520737989276,-0.04444337423921016,-0.018110174922173847,-0.012681819396881743,0.00433849441962198,-0.019893126390412595,0.029178873693849187,-0.06305565414190135,-0.04857300661818694,-0.024607873895521267,-0.024636170658005545,-0.02302948131938076,0.019951730410301422,-0.0485309072225617,0.08802163394513196,0.0022342027283797647,-0.00679276018904343,0.04834713635366936,0.1267841568045663,0.05231385903452634,0.010270287070726416,0.023557611879448347
LCN1,,,-0.004727040926607122,,,,,,0.03922607460509253,,,,,,,-0.036796177309625776,0.027207701967621536,,,,0.024123668881955305,0.053582072842339866,
ARF4,0.10703009997191332,-0.00825329650908345,-0.0027884789937398,-0.018073912806488908,0.10999886573822622,0.001203988901586356,-0.007008084727634421,-0.049072546408663674,-0.054055080111508204,0.012729099997037412,-0.015446340487383211,-0.09577406125794578,-0.1384800993014162,-0.0368258089590383,-0.0044305124979242,-0.032990007363144495,0.13602648106290774,-0.009486097253118251,0.021586671726496844,0.08401036480238168,0.032322467384453005,-0.02871870662563183,-0.015540909247728751
CXCL14,-0.018387914177252246,0.04130257405334669,-0.01851703170331292,0.06100916876406027,0.08058858664351036,0.02469527483093957,0.1345514885851844,0.023110289011054524,0.10670547903160457,-0.0604561301164395,-0.0017355039476379332,0.10513040090544544,0.11872413181413748,0.048213907012485915,-0.011603092869813939,-0.025134897826619554,-0.06788541836203499,0.03358308414108834,-0.05539176014790579,0.09703386822958968,-0.027702856413612482,-0.026895238497100796,0.061294073920371644
LIF,0.14110648814553897,-0.06498779245845199,-0.00928155329385081,-0.02392310086887588,0.01074901692106365,-0.044440223865177035,-0.016538929656771516,-0.007183686651170022,-0.044906540431810964,-0.0210349009433637,-0.02551323690861654,-0.04582394519621028,-0.04477100346160625,-0.04882911819832863,0.01032040306384462,0.04613439495923729,-0.0349102530220889,-0.007533854501854381,0.02413413647042407,-0.021608816218368986,-0.007629799131204083,-0.08679159442137774,
IL17B,,0.0435874561015967,,,-0.019584115566383422,,,,-0.061002415669353036,,,,,0.06484093578306299,0.059833451213295315,-0.04114172301049738,0.023824563382706845,,-0.03749044808518365,,-0.010852689084444141,-0.05566525696977122,
MMP1,,,-0.029142550325504165,,0.0625121611490942,,-0.015964190973765998,,,,,,,0.08511776770267186,,0.01350561507817628,-0.04360489926697992,,0.001969709387158728,,0.02152786071786319,-0.05583435563236653,
MATN1,,-0.030191214938220814,-0.00303593240443617,,-0.03128557057035498,,,0.05465962228409732,-0.011494757184676754,-0.02084188539168133,,,-0.022011247863228674,,-0.042174128837421186,0.026320982049103603,0.06636826926715457,-0.029199768793650403,0.0029271602541258157,,-0.026265771503633215,0.026118543999806135,
ADAM28,-0.024203259031738596,0.010402572687827441,0.024268580216634743,-0.027977425472248664,0.05472630090253691,0.001087041732396539,-0.0074051062711605635,-0.03599788744747161,-0.07665046751064312,0.03596467710423585,-0.006297891581314622,-0.20005771285933674,0.00593871355702865,0.01039062364020079,-0.1021481680959098,-0.02970780854125395,0.0689360956361207,0.02381115962571648,0.016425499191824875,-0.06445124717791109,0.10178013905619307,0.05365071670862041,-0.03102704005452372
TCN2,-0.026355431075715578,-0.021038872528563363,-0.004441047547132284,-0.0087430432973834,0.02534191566212567,-0.026719613796939122,0.05001849134266569,-0.020085460099417304,-0.06514008389718924,0.0601849370875259,0.013109787094457469,-0.09012215721847795,0.03254987522736262,0.06795672861573335,-0.06185801618249992,-0.011161065939261711,0.08440191417014033,0.020409997308806018,-0.0052567791603497825,0.030858934216612097,0.057848775367620626,0.063855025812197,0.06815629532501839
THPO,,,-0.01715838440304288,,,0.034108984973390016,,-0.05122070039735485,0.02827481717498961,-0.015369016926541145,0.019786965686964888,0.04134430381068951,-0.022011250391716163,0.0740188821725932,0.010604314550924818,,,,-0.011029833266954055,,0.022048971400721706,0.04288288826492541,
CUBN,0.02331655280069861,-0.013510603757795623,0.00475463771352741,-0.04553631214029098,-0.03071799781268276,0.037777813711413664,-0.001870848187397341,0.026304316093752025,0.0027073951335294414,0.00471592832585594,-0.013135803228658467,0.0036174173266787864,0.03166773372091685,0.03558079011713648,0.011463028544517691,-0.04492612719676259,0.03468219261756209,0.0246389610581916,0.02719583049728403,-0.012976256623987882,0.064176244899162,0.005440504533588397,
TIMP3,0.07335722390987853,0.0348680235008416,0.059246800344283236,-0.018019527334397666,0.05485426793316984,0.09618766834141314,0.04363628215742315,-0.044353759896385375,-0.1367982854581292,-0.02276030772722758,-0.0002329469484929612,0.08102516443520646,0.02560734856033923,-0.000568051493813626,0.053540372316365485,-0.00964836010112827,-0.008816706887196676,-0.025334569263456334,-0.025651979526933478,0.09100443510902002,0.013637573226837051,0.011775248852124899,0.017679922266053045
PIGF,0.057737034136075255,0.02308855770749466,0.04086203782043211,-0.009526064991251646,-0.04739763207297179,0.02705295879787093,-0.07406205845333257,-0.03485205790796521,-0.08119088663235931,0.008851574012956888,-0.015576247325702364,-0.05521240554163348,-0.054152506383733354,0.002184785168153654,-0.03688249096071652,0.04720706078973659,0.050912219620894816,0.06630661500668387,0.05188235737324316,0.07670647193609319,0.023840687212052104,0.05914814645130673,0.11155890943254657
CRH,,,-0.024765961355531736,0.08523247806410805,,-0.023642532247751924,0.0064856208890785375,0.037297492994495605,0.13642004746860326,-0.03280999265633189,0.007721740589245114,0.14701998234447147,0.07516730143214984,,,-0.014880871717371383,0.12061777241347865,-0.006980725281791193,0.017957799498980843,0.05687223911150274,0.03104639747606253,-0.03873640300780829,0.010705890200850152
BDNF,,0.0346111385136804,-0.005395212635629819,-0.02122397634245274,-0.03850621142812079,0.03494020786069118,0.02803210206649472,-0.02094764011192407,0.15880491733578517,0.03404338490076684,0.04992170906739469,0.0890945913945022,0.12969089657987065,-0.032666587194564924,,0.036931092922730786,-0.010548235366351091,0.029809481700279913,0.07825835576897096,0.0030505801211123218,0.05704940248586532,-0.003358431901059989,0.24213150655526686
CCL5,-0.05020258206644304,0.023796151915837654,-0.04846722310076281,-0.008240962926584928,,-0.0014573901662515607,0.008836665302107362,0.01979906346199069,-0.03184592136199617,-0.010406289452071133,-0.01847351617259586,-0.10840993816212077,-0.006299037005858072,0.0030579302920260057,0.011854534974869619,-9.642786432907732e-05,0.040868141542212834,-0.026997512688606003,0.027360378824955747,0.006586224625893895,0.06866823703678285,0.05547582740578064,
GAD1,0.08201065808219032,0.10613263898539076,-0.011325937729193195,0.03087972553616337,0.057235191155681486,0.004369119530754931,0.06476907225520581,0.09706875529392572,0.20427565334573852,0.04439081150816617,0.04532900485683999,0.42107618153413817,0.2467314243627407,0.14401629158854815,-0.044419329266080027,0.07021151103037981,0.09814329053131973,0.03763916669055116,0.06734539605312789,-0.05431452854390223,-0.017737494187981553,-0.01735470284639888,0.12192546315008435
COL14A1,-0.029995110957240587,0.0336910556179728,0.028470102718079784,0.014711237612411505,-0.030304419766929717,0.023333765463020923,0.07717644525542171,-0.02547720430229381,-0.04462805701844425,-0.02589290965197502,-0.03477540364248568,-0.10083160783487481,-0.07373732705726173,-0.006531004489506757,0.06174055185841615,0.05796773628520862,-0.020769783575093022,0.012576495446518768,0.06226947069731146,,0.06132033689964568,0.0440238737725815,
HLA-A,-0.03879173761570813,0.011718170634748884,0.007885361490847472,-0.023109305747900533,0.060448501106295884,-0.061605157519524854,-0.05249311235326309,-0.10052100881410382,-0.1448422713776535,-0.07845098582422859,-0.027393894693641018,-0.43293068219989594,-0.14425491442770783,0.03478662842105051,-0.00877932404038434,0.0044485364671027075,-0.14889474454609533,0.07587196653429791,0.03179815530217836,-0.016659807490967866,-0.003496254926023664,0.023432379953847452,-0.04502177909628078
CD5L,0.005996934985661238,,-0.02476595849029865,-0.04206763300409041,,,,,,,,-0.054073206685350796,,,,,,,,,,,
FGF18,,,-0.022408716134734934,,-0.019584093696573948,-0.01878381506654486,-0.022134181889348414,-0.02549571968759957,,0.02874197609849299,,,,,,-0.02891696386066474,0.059178010022025565,,0.018670280689215384,,0.02831363139931787,0.09433701582196381,
ADM,-0.0038061399873783367,-0.09066352892261144,0.03450090760559992,0.07361805899772168,0.06268842119746557,0.0034793114355379175,-0.004618884512471637,0.025279665197938075,-0.04476434321522761,-0.0442467046115656,-0.003556224800985305,-0.025215958371713802,-0.13478232614869629,0.0732485317682616,0.0188826195568912,0.04198607174640838,-0.10404845674540622,0.013556828239347028,0.08742226376524212,0.03353097031797199,-0.01123221085991824,-0.03827759098839666,-0.005485189493745287
CCL15,,,0.028490793488053362,,,,,,,,0.022607044780060013,,,,,,,,,,0.056480827925528415,,
GNAI2,-0.08234465016211508,-0.007817276218987682,0.006170932783409254,-0.008062384980142017,-0.003582311078421599,-0.050765262765022315,-0.04723125784354411,-0.12213248429211448,-0.19839848366550147,-0.10262282645868842,0.048302844163934634,-0.323872365170797,-0.11211720082667606,0.018720338878447623,0.015255002466004456,-0.03184625569529671,0.01596745836993639,0.05669397539801157,-0.07274282922845653,-0.08302757556485274,0.0019333052029776945,0.007252459474769707,-0.08155882877444556
HDC,,,,,,,,,-0.08662356582296384,,-0.03231992673712035,,,,-0.028820254752211043,,,,,,0.05105291820893915,-0.021380245852271898,
COL11A1,-0.0270007161087795,,-0.0011137037464260546,-0.0075093855762860245,-0.03389090966131965,0.0900176261579418,0.016519077144003386,-0.0520365341567831,0.034253539539726895,0.00414898912993375,0.003887551197887968,0.13387940364799988,0.00018395540062000394,0.0396182853000209,,0.05276150483403879,0.01566061712902633,-0.03288872208092347,0.06125605552356398,,0.009905241344986035,-0.0436897808530269,0.0616555741347974
NUCB2,0.010577337612831047,0.012227766287074825,-0.01663836038458349,-0.01003025106724358,0.07344759368956445,-0.017705335867880888,0.04117738768699084,0.023999630090348417,-0.00045465858918805293,-0.01909390799248073,0.025384312188886007,0.010777024248181454,-0.0024466329950157753,-0.019156996184121908,0.005912484148129246,-0.01839361719176141,-0.04093944691283549,-0.0597130713057677,0.004144031916285628,0.001358574449614069,0.04785694177280495,0.03285287691629234,0.0311504266410598
FGF16,,,,,,,,,,,,,,,,,,,,,,0.15076649787409516,
CXCL1,,-0.03098571719821716,0.05165032675859975,0.0006131413544323916,-0.01929744310706326,-0.0010220471396403692,0.06340481076568187,,0.04487540137689703,-0.008764702593903965,-0.024159699184993676,-0.023032539510844885,0.014819178851667744,-0.040128145519234416,0.01638086531264133,0.0365460374768106,0.006741464772298606,0.0026283023590145255,-0.03192052714895464,-0.07352145671569546,0.07536075868122512,0.04581973820569461,-0.05328983080329691
VCAN,0.042470903926975605,0.016209088340007345,0.002786514010411304,0.0287662979310422,-0.06698886239681846,-0.04089720370625887,-0.0518629832679682,-0.0722164852008494,-0.17467640308112506,-0.017690856401594245,-0.01414588123876946,-0.09202699095752837,-0.2052588481519029,-0.042668203906981776,-0.020643826158181763,-0.04033836210215523,-0.02110405159533471,-0.04431444007062383,-0.03565963864827339,-0.00731010182415067,-0.06588257514547914,-0.08175299684748624,-0.14917712848616257
MMP7,,0.03851041207938124,0.015780073083219097,,,-0.02951001749483757,,-0.0316368394140443,-0.014833005362152199,-0.02058337423787423,-0.007897545300669277,-0.0544884056263927,-0.013081171797878623,-0.03900134737769672,,-0.006307378760797542,0.013691007031491035,,0.07009508279646048,,0.016189499981036626,-0.00981374957218394,
PTPN6,0.0131191302680221,0.003552158965771811,-0.018690938930968515,0.013933354281267303,-0.04298115380478541,0.01716845923590225,0.023911478223563615,0.000544822466283933,-0.0861442882459812,0.0003349567381324163,0.022510485503849487,-0.11302744505845073,-0.06839285449836019,-0.058690411827682185,-0.030872936846938242,0.004295274280790693,0.04892191112371136,0.09006990967016479,-0.029379457469745473,-0.011878754477089727,0.0884588341943072,0.03945707360107125,0.04075863161168842
PTGS2,0.03642936998047277,0.004504597052884078,-0.028826285653230657,-0.008285307189361808,0.06266586151382449,0.057461912719867204,-0.004537651003159874,0.03721329502512696,0.11937893629396246,-0.056049896533410935,-0.0053816773466623885,0.004091871453573392,-0.015349362084951657,-0.04236555669010911,-0.025042692641359277,0.015194622076778864,-0.06705706737619789,-0.008477300435759514,0.019165559010038826,-0.03700292477773636,0.03227293449931994,0.017258561677314637,0.1273721976163182
XCL1,-0.020936450512131836,,0.011566006625369482,,,0.007307865014611589,-0.01697500806300033,,,0.0006739932395842828,,-0.044688813616210354,,,,,,,,,,0.04298722127066482,
CD58,0.009745058329218535,-0.0038307590435095705,0.04634441445112981,-0.04466143105796074,-0.021829914758873147,-0.007710775839399432,0.034018923257259574,0.10310385047041462,-0.11812872820318596,0.0044226011937888495,-0.050433216657410386,0.0295072099959502,-0.09633162975231672,-0.04170396988212663,0.07917517491222542,0.010833747596309161,0.04975627624244067,-0.03618696385062059,0.09071051317317778,0.10892858275092049,0.0015573879739616432,-0.0008088924950053955,0.07789913772656813
TNFSF14,-0.007429543712878645,0.02469163468022621,-0.027345401599697745,-0.014420120016030335,-0.040089263253762004,0.001029667817064042,0.003998552503015713,,-0.042915762772326005,-0.03157301587121148,0.053514030361290384,-0.1022441977587683,,0.0557380851749811,,-0.016621178904918005,0.032993209174483916,-0.02522641943990606,-0.039200282760983855,-0.04966067416090464,-0.06399922127492348,0.09498378482962667,-0.05786707497229349
CNTN4,,0.03759253326245576,-0.032920160314050415,0.041516629588393375,0.000212823221398189,0.03615612959063623,0.08170444629369097,0.0553135429588731,0.10691969098893139,0.006579983100949385,-0.008280791289655013,0.37103062040844736,0.04881469152973989,,,0.05993194954203145,0.04499104945767333,0.05232727415007863,0.0005847103313776829,-0.06968022022267086,0.020687247485385016,0.0785959944424297,0.07649478728206707
NTF4,,,,,,-0.0258524957327115,,,,,,,,,,,,,,,,,
INSL3,,,-0.010174599456929197,,,-0.018783811382209168,,,,-0.02373479536664503,,,,,,0.06856419212752027,-0.01052720587741369,,-0.019370330151365772,,0.009277611894582101,,
BTLA,,,,,,0.010095726439003938,-0.017697011002003722,,,,-0.030135030133799322,,,,,,,,,,-0.02277106870780769,,
MFNG,0.03892525863978908,0.025828896346210672,-0.027941972846338595,-0.046991896689201514,-0.02373694755467254,0.003777269204619723,0.015223108234222696,-0.0296383442060315,-0.023060298873537697,0.005338003754019284,0.0032862577701988477,-0.08674349697018176,0.06820634052673608,-0.008194433386543918,-0.047952136935038484,-0.031307243680970494,0.058233971919006124,0.04951007934655415,0.054028351622498326,0.01335009464038853,0.04411185039309911,-0.013921678039605943,0.012782647583110915
ICAM1,-0.0012077784701590472,-0.03924647625580442,0.034370255615703796,0.08293671719796196,-0.04683548063016439,0.0018306275792447117,-0.025194827195710368,-0.019799124695529646,-0.0829813195846085,-0.01924932566469269,-0.029643547606317388,-0.09347084817214442,0.04128567475184145,0.07361336379480274,-0.06322357758327352,-0.015873756160454392,-0.0159412882153413,0.021370362752458176,0.0017374247476813153,-0.04926586444283907,0.02658861534628446,-0.027928884781153795,-0.010703360473165799
PROS1,-0.028247087081587685,-0.04857685697011661,0.004780907861586819,-0.014574834275797878,-0.062041343888836795,0.03191334125548151,0.028896902478145983,-0.09411519047081371,-0.10348038382201095,0.008384095820383259,-0.04220084252804342,-0.0917951703494086,0.009136025888976716,0.024527611500734025,-0.006917230467980828,0.06317445273040316,0.029414241969581863,0.030662165589874227,-0.017527139554424448,0.03112913709068292,-0.02510380424374496,-0.09110170672289004,-0.04814647419538123
CLCF1,-0.02620143549907663,-0.014994422065372501,0.0211773297521688,-0.012486102189280339,0.1689662668893042,0.11660931847367585,-0.0017968105260833817,-0.04368314403405342,-0.04970280118623041,-0.013751146580828799,-0.021478341649534688,-0.11649177502586723,-0.05408698661620859,-0.00126392188804877,0.02835927548912563,0.11214712132604712,0.04978715453142077,-0.02211751834657423,0.02459491185872355,-0.012526942377016417,0.042563597141950724,-0.04488258187435979,
PSAP,-0.11486264473772397,0.06978982000333009,0.024882305766946104,0.03143321096693498,0.07521930122972179,0.0335539844392954,0.059091561768464154,0.013916492745231641,-0.02150922304144364,-0.005462174180501232,-0.03105675998674195,-0.12961021062658978,0.23390679768420483,0.12200851108854135,0.10622574952712623,0.08202608203374069,-0.024938771461764462,0.039236087764354576,-0.00092940246042208,0.06511215654814347,0.04302045977845225,0.03235845686099532,-0.12209041785757589
EFEMP1,0.023806883890443838,-0.04143042513246251,0.0290508543995576,-0.00354570510583283,-0.011796726400154129,0.09840828099479725,-0.06641830271642135,-0.06160366914468873,-0.13322111851829946,-0.023750392025907032,-0.020735039248468444,-0.35266173523815203,-0.05460768912420277,-0.008316545668489812,-0.06390465529953902,0.022135595716760936,0.08933844958296076,0.045029144832807205,-0.00578804665772288,0.019413293077901208,0.026637780828766815,-0.10512924303841618,-0.02505988225154491
C1QTNF1,0.054258245212541314,-0.04791866784785192,-0.031563753792570835,-0.02502826147029103,0.04374100149556391,-0.0036941409879831873,0.022948319030099865,0.03200184893581594,-0.05762214986458196,-0.048356516000093885,-0.024121383899053037,-0.015240755969054796,-0.0439881645035448,-0.04022657295789729,0.060757784794706116,0.003481339534188806,-0.1006732564710091,0.030337967560273255,0.04862992435586806,0.15507011501940854,-0.0397942026549648,-0.051891970645521146,-0.019103981844179697
ALB,0.05850097690400735,-0.02824523857232218,0.008633488216418333,-0.03501735833839147,,-0.024615872821355248,0.03550655251424438,-0.04495000656314682,-0.024583942774056067,-0.025912171276397642,-0.026801967735064488,-0.12942725022716653,-0.005084720020443759,-0.043355943546125764,0.17736622202661004,0.01695929897621975,0.05121723627509374,0.011187308029349249,0.04384987656558015,-0.029750374326639222,0.07272843899069069,-0.035792847241117254,-0.028580408849254616
CCL13,,,,,,,,,,,,,,,,-0.028883311196372254,,,-0.025379392821948593,,,,
EFNA3,0.034817270979171366,-0.004307529207787994,-0.010848664727066472,0.023516137385656274,-0.030400367235253876,0.05215827049283717,0.07492195592260299,0.08552110060094158,0.2137411995197506,0.04341094659795264,0.03002174483096988,0.3116352232095361,0.005683025389203709,0.1115492636837418,-0.01393714852162745,0.07447402784396633,0.08599649374936785,0.05153961613331098,0.009463459278119257,0.07616114080093364,-0.006347672395539609,0.07472486969041975,0.107347674491171
DRAXIN,0.043757838918266664,0.07493452872547876,0.0008090113674456319,-0.0021775169269388286,0.04781486125736148,0.0350240897005886,-0.012153647588650736,-0.013040703262823874,-0.10130051468055727,-0.03385903403055837,0.030671331316077067,-0.06568454327205868,-0.09893203266831659,-0.007911846316203562,0.0047746206316761144,0.0779777755675068,-0.10577109365038521,0.05968345609424308,0.07143705898819908,-0.036520085264536394,0.0011500124950574414,0.023557226562042368,0.08626148050763792
RAET1L,,,0.05481248438221573,,,,,,,,-0.025775839435319883,,,,,,0.022683203199778578,,-0.047624683916070575,,,,
NPTX2,0.08939609831920937,0.1417818443500184,0.05177209968341057,-0.02005431118659626,-0.032282573303559874,0.05018219666255959,0.05969729087225852,0.02323438034228915,0.18592413732896954,0.07559214791813496,-0.030129361527222086,-0.12117720416825471,-0.0972142018574924,-0.029682743761730267,,-0.009832571857306748,0.0583180072572779,0.03656831910293528,-0.02997852060388497,-0.027013909173991307,0.035985975405613185,0.09248601759168924,0.09599098617042835
FGF11,-0.018061058108480185,-0.03226409611550125,0.012336545415179824,-0.04889384943310197,0.046895324802987304,0.01169409720112048,0.009090245599479409,-0.07843910849955381,-0.05473870704288807,-0.0032407726962315935,-0.042812091841347724,0.011784062158067583,-0.0829112297719005,0.01568458838105475,0.026721927198902047,0.03376520696897534,0.004090382369103815,0.03410390969211704,0.0710332708698812,0.013822309668925057,0.01033754583164956,0.0066630243218887344,-0.09259169484497082
CD59,-0.003985513304095597,0.05811581017685505,0.05067304066164705,0.00398514090551298,0.07739593946930746,-0.011785041659672193,0.06117468032546907,0.015709095381224725,0.07841492796889549,-0.035462902752785665,-0.005827094960448246,-0.13865756917016714,0.13828235913394912,0.0033293910557043484,-0.05907838278864157,0.020997859221939537,0.033093181755747166,-0.03563790212913125,-0.009140979166001003,0.04277439962057838,-0.017684502672250194,0.07499678323788454,-0.013200617549443976
COL9A2,0.09547882632377096,0.013464525126648032,0.03193710730781166,-0.036941440133762306,-3.1468283298964966e-05,-2.512164930596361e-05,-0.007736623773256369,0.0019744597466234554,-0.09604953702168735,0.007435913398879257,-0.04327824872107555,-0.16806790808140887,-0.08036804522507855,-0.04781359980525069,-0.035966751489841804,0.036238548381342744,0.09487254999427706,-0.009006711600355632,-0.04665456629458459,-0.014706410741167825,0.08394633034188825,0.036907251198607355,-0.062111734069816724
DLL3,0.007342883284254015,0.10892158754538202,-0.013348140944314971,-0.028057637187765293,-0.044825804120251646,-0.031698501086640345,-0.011335978081364363,-0.09939103828050247,-0.029504042583154602,0.042043347059100865,0.02839069760791143,0.2133944118548377,-0.0035357915529423698,0.0564852060266221,0.042967567232724095,0.017381360748841237,0.1401459440076042,0.00457773511644741,-0.045333737767776945,-0.008731040302423007,-0.05447519136393444,-0.07136470760776961,0.017590658452816352
FGF5,,,,,,,,,0.013903725855579268,,,0.09132011946973317,,,,,,,,,0.02582916307003445,0.06823521852726891,
LIN7C,0.035024293267303275,-0.10199085748664687,0.06684562818315833,-0.0002171842246264413,-0.06604521027345166,0.007300065730188393,0.008164584990179436,0.04606090389126031,-0.0045716597051861105,-0.020321924343524526,0.0507120688977391,0.10505328659673362,0.00497323305571451,-0.013703648184383523,0.02213134556738381,0.04314289019046148,0.014265425834314251,0.015447706851279172,0.07423202806801037,-0.06755158122462664,0.018920860107502387,0.017146723064783393,0.03169581798706602
GDF7,-0.02168607213473063,-0.030191235484341116,0.0015666462440257767,-0.02229815289077687,,0.02824374364202391,,0.023301959108562406,-0.021404057888065407,0.07537489033106494,-0.0235976678641845,0.23079216369331645,,,,,0.010650302356519446,-0.01613726717598053,0.040225459828721395,,-0.008096080483627314,0.08472076409816641,
PSPN,0.04052300519883299,-0.014470588122917852,-0.06008328597691694,-0.040175370926788835,0.09495045550747103,-0.019640150234768904,-0.018461414355715394,0.11119300457680857,-0.03296655799168681,-0.03379691496659682,0.004164814725973999,0.07169985460547938,-0.008329397641752296,0.1625457779888649,0.009156669918333993,-0.03654967892645353,0.058943402492094656,0.06451750334475714,0.12412783454452818,-0.05263275754480661,0.04669820462961079,0.02987045532425684,0.1191540307033635
ANGPT1,0.03774963002686605,0.031078941323353874,-0.038527747082448785,0.10881308018992394,-0.0004801445618429619,-0.0015763773951960598,0.003431305946903863,0.05351354690793182,-0.09476620128103937,0.037016514150182166,-0.02361175113471376,-0.1762589582036322,-0.025278893694703104,0.07197072496635612,0.0026697732585554885,0.06541295948101152,0.04318330587604323,-0.07073823079446837,0.03199316290857674,0.07590975450335455,0.07559040154969845,0.01810830761319428,-0.11593925337601786
PNOC,-0.03062524232473752,0.1689261696415406,0.01821079652615013,0.06278321815992947,-0.034903315166735775,0.039715021482329006,0.04870968840114315,0.13540178342120487,0.22185798189611403,0.05364722248402076,-0.01604092479030085,0.23667913632778723,0.08743223557697818,,,,-0.0325799290151454,,-0.037780268708042616,0.07727159072697057,-0.0034293160760766497,0.03166867654724946,0.0790587828543333
L1CAM,0.05636688767335845,0.03224911358000006,0.08692079355254473,0.0032493937314469483,0.00908921239811868,0.05489798144827879,0.025352925006907216,0.14495659468770844,0.12749567547026072,0.08139735395611118,0.04962632510156535,0.3149405327228476,0.27349690979299,0.3102472041941448,0.04650968923138218,0.09535059671839022,-0.08663562838844814,0.03662272657348098,0.10142131739933684,0.0761215588392977,-0.009055051162747388,0.16315843172432115,0.12512108847918518
APOA1,0.14394039897796007,-0.0375602011265678,-0.010535482610051076,-0.03087994828530713,0.022150171946707795,-0.0292526827183654,-0.01799107740334532,0.02310808477960712,-0.012171605383978839,0.01501846714524531,0.032579793910131126,0.07587513580314124,0.0008937161954066911,0.003952405324309917,0.0006396330440296738,0.10391512517664148,0.06047300024649614,0.13735831970150475,-0.0123174306043871,,0.01579756408414174,0.008416835491705403,-0.04833999858911274
PSEN1,0.056299583264475005,-0.00218278999751905,0.02799914243861007,-0.04927682775511735,-0.01572725003473239,0.019697001982090945,0.058400561332038435,-0.015331046305387706,-0.08239484154178896,0.03245467250417087,-0.015021459604489844,-0.23511451490396618,-0.07191739227953024,-0.07239298982934904,0.0625192366725528,0.019923536497255555,-0.023156833464618637,0.029747787685203458,-0.06118576096477635,0.060207905258434564,-0.022401310378348763,-0.013689948758015831,-0.0278095712218901
CALM2,-0.022157926932051656,0.07005858583143479,0.037487136754079775,0.01277172053971795,0.01476205672191093,-0.03363682876139311,0.00662073331422588,0.18243639714485121,0.18485244353239733,0.11899046082134355,0.09163656150230208,0.4439367459668981,0.17893258085622957,-0.057515421679614404,0.05088443806184406,0.07507285361498191,0.1218560486368217,-5.0212061512023515e-05,0.053263567314408455,0.14049698928325163,0.012832966947086074,0.05653403015293375,-0.03566511641080295
CLEC2B,0.0015917162118956596,-0.015892912329473735,-0.014763700096259394,-0.04641863270353396,0.04417858132722573,0.016010177550002284,0.017746033167045386,0.03502452806669101,-0.0895582581339698,0.003696056772571718,0.03321425831122446,-0.09280876427342878,0.026849999216498575,0.07420230623172609,-0.02066354921417901,-0.06396810530103406,-0.016698099822632307,0.0021303482158837707,-0.04814154140820101,0.04955556171878741,0.029382824914460638,-0.03348044653098269,-0.04783100525924247
NTNG1,0.015341763273933218,0.02050920934724129,-0.02295236136364685,-0.009504549360721305,,0.07796504329359874,-0.008428711477034763,0.058109507549593375,0.005287770286744498,-0.0248976847173274,0.007959546392115886,0.123816374870022,0.1040379110173815,0.1297953239031867,-0.037336376102156045,-0.03681610048452837,0.10277531625844066,-0.008011518411622473,-0.006692855102983579,0.0804993576594927,0.0849233368223171,-0.03372613976332247,0.0632058408537344
LRIG1,-0.01108302368419835,-0.010721086996609688,0.043009338876445355,-0.04303417576404496,-0.027083682154091644,0.03636637127975087,-0.03700318978916326,-0.13524142634285338,-0.11106235163163015,-0.021689247307326593,-0.011774095624999193,-0.16170794711746705,-0.12471643451445845,0.007142266633435675,-0.05744915471517447,0.017318394415180956,0.10541902446240499,0.023909321505217292,-0.0170159132943694,0.03323461173160941,-0.0022843870749349876,-0.030054045198547832,0.12490850771986849
CPAMD8,-0.019081882367469626,,-0.020326762613805515,,,0.07096321913062269,0.11407176526490573,0.0834745024286682,-0.002563392079114612,-0.015414645862018657,-0.03730088595298825,-0.015136161373254168,0.04763191114446985,,-0.0285941286745013,,0.013358761747893253,-0.05854315235575316,,-0.0490938978708437,-0.027123991834484686,0.06556160900152704,0.08142091492062943
GHRL,-0.015243716729946776,,0.06754696928186167,-0.028282798813255326,,-0.04838175097879537,0.10650507329566777,-0.016444751684419945,0.05930384962839441,-0.013928841208633084,-0.021520664869465533,-0.035921835462575206,-0.028092314441680657,-0.04720894761259069,0.030297865420219616,,,0.03874801600945511,-0.03447093023380034,,-0.003058603183126159,-0.027120265698690322,
NPY,0.09393225527183142,0.14385260967133737,0.041263671962508894,0.04952361516104386,-0.0181085335397159,-0.027145947601883526,-0.011714735378979718,0.08632741020899654,0.14154121154337074,0.022415476968880084,-0.022971289380883685,0.02888346823529978,0.07001788029162566,0.027311201160096707,,0.043065459705032325,-0.049141048689658594,-0.02941028863944054,-0.0017678127322638948,0.021150145540023292,-0.007953183540654432,0.023250734542790707,0.11922199990585285
