,UKF243,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IL10,0.11217049389247732,,-0.021746763633533027,0.04868313560039034,,-0.13384158774464594,-0.019741108115465113,0.038327575801619856,0.0014086473355774455,-0.0416782390322898,-0.024520567296221464,,-0.010166518210786315,0.020421103163595456
SEMA4D,0.0026692945811363092,-0.03659380700559172,-0.01753195721823881,-3.302335771894556e-05,-0.09204540411791193,-0.12645852145473593,0.012712843647966283,0.05670143863328694,0.08122078281926186,0.06583207389914777,0.05622188242091251,-0.0974170498020386,0.035635603994796636,0.037058027755525094
TRH,-0.0004565443798267823,-0.03043956277872149,-0.008538842735621447,-0.032171958781904965,,0.006257087736308689,-0.0613932731815808,0.11386578603111265,0.07596372353468835,-0.04177811606246339,-0.02246825780118286,-0.031642023068713866,0.05937882623757582,0.004618406020979031
SEMA6D,0.06693878326083112,-0.00029484128396283665,-0.09944583287445015,-0.04342948923653832,0.025503036238573452,-0.0059994447832325635,-0.022462444103374293,0.1338275682211873,-0.003668084057760576,0.037202173312777746,0.1011548964515284,-0.019069522646514833,0.0910459590963358,0.05807515618800906
CEL,,,,,,,,-0.01635475874885717,-0.04849601969180245,-0.034333414117718744,0.05170698511046695,,0.05473994252237893,0.04423719337607824
PDCD1LG2,-0.0009326972462567667,-0.01562565987140086,-0.03969537827526352,0.033790533649238196,0.03551441298589155,-0.02546589873485332,-0.03376951027362529,-0.008188797881081395,0.03762227179707682,-0.04970255878044634,-0.0007651576994326444,,-0.0014815001237078898,0.03478441775428385
SPINT1,0.04494002614537068,-0.02021084204788921,-0.04132958552266685,-0.007105646422895249,-0.013126827149421035,-0.061587872556811064,-0.028975696817903972,0.09309784138510649,0.1081300565527478,-0.01696179284812373,0.07696070361721219,,0.05480634431759,0.015545417751409473
CTHRC1,0.023214121668806254,0.023108119004388174,-0.007094885360892046,-0.01582913200294347,0.008351267560503068,-0.0529932245055076,-0.029162767725483995,0.005706667223724023,0.05678361143738863,-0.06757022339271301,0.057271511218561943,,0.00991266685028266,0.006962421169799444
PODXL,-0.025102616184259782,-0.0158323063070098,-0.06213015059560487,-0.05186963950086332,0.01190718873580158,0.05762311397760222,0.00884869580147753,0.012317274336593754,0.06380234401842895,-0.04156676090207896,-0.010976116097757704,-0.08318201261449402,-0.010959219853534204,-0.06740409820526605
JAM3,-0.011727205032200913,0.04085640100687468,-0.13331513164003592,-0.012089714629656693,-0.01150650499288515,-0.23254576555637288,-0.08327691673454955,-0.00737559365178766,0.01970458880061932,0.018853668005821972,-0.12543024299374678,0.010701853852908004,-0.014403756683113531,0.015834810761155355
TGFB2,0.05612224602997916,0.06993865232031965,-0.07560531601092414,-0.007103440215444177,-0.04052481851180569,0.038266530246233964,-0.03019219884378727,0.08125878150438924,0.04604190570617641,-0.011803089388238031,0.05896778642453215,0.03654120861298235,0.005831202743205221,0.044859332672289864
COL18A1,-0.02591312052124091,-0.025169150674782162,-0.09983190075880385,-0.04165156286232936,0.018573266846898438,-0.1539211246876508,0.06856239348378469,-0.08998275926903736,-0.010783771635408274,-0.05561106314361423,-0.0520835271618092,-0.042698063657524925,-0.09923616499742278,-0.11095832622154334
NODAL,,-0.03513338032343222,-0.04367410969324001,,,,0.014786181371141035,-0.022806395006491138,0.056860311758804405,-0.01748303771826202,-0.008882754039005238,,-0.008798854583962677,-0.04739038271719996
INHBB,0.009862304375025844,-0.022630781905163426,0.010301037706273799,0.014891846873613066,-0.0026140102942128498,-0.03642278778683614,-0.03747995150208321,-0.07436040788800218,0.01102121707705638,0.0248293593184273,-0.03936856853756788,-0.007009675099432093,0.12514067387059594,0.051461851205365026
LCN1,,,-0.014543292184720332,,,,,0.015421790161697445,-0.03465063648346081,,,,-0.0005114459163428971,-0.016724652783310593
ARF4,-0.05359019666019201,0.01288329009133529,-0.09691418598746901,0.00951191324012087,-0.022368594879614616,-0.041615366577011245,-0.053690923642225136,0.08938342316260521,0.1304127726524385,0.010592853740735486,0.07095769717909299,-0.06966950758468313,-0.03785769016353643,0.003696829712232663
CXCL14,0.05903957232270491,-0.019825546344869247,0.10516943786137307,-0.0652130853087052,0.014744799175801052,0.10220948803723597,0.05867428096964599,-0.06223155605400899,-0.010629771094917317,-0.08859352379809907,-0.061277242164236544,-0.03590605565370609,0.07779542588297095,0.13765509113648622
LIF,-0.06204208195968559,-0.019713027348112307,-0.05341082858513548,-0.014049102775089367,0.04288534070940831,-0.033589061933679165,-0.01760760272592549,-0.0842565349176761,-0.007324724367701398,-0.05195000107525023,-0.018780019496889146,-0.10480729345740429,0.0329580416711571,-0.04576388391559737
IL17B,0.08175655678907508,,-0.024018463099159355,,,,,0.00931119334792836,0.03053319703031799,,0.054646372009824994,,0.026181526569475564,0.014331118411872096
MMP1,,,,,,,,-0.02712780878537233,-0.049009608537579984,,-0.0051962020680572565,,0.04039215905455222,-0.033842103127859485
MATN1,-0.024816992643249495,-0.019030774783414518,-0.01524765313024449,0.04601473521147242,,,-0.017956394137937738,0.018598299880395804,0.024001115984065867,0.052590957884044956,-0.03147211464917944,,0.029658359563513693,-0.029397319631597345
ADAM28,-0.06968360990487003,-0.005410505968315853,-0.06903987470365808,-0.02428903344608534,-0.037593727264291776,-0.15683224562301953,-0.04016473846728296,0.0161494808067861,0.014202828321026867,0.002294064352626437,0.021785408728948897,-0.0820669480562255,-0.004310229820788341,0.032820434979712224
TCN2,-0.09396336474850427,0.0015019661742765112,-0.0990472285993632,0.03113812965813271,-0.0038967468927878367,-0.09474973674025572,-0.0068265011035183775,0.08532415778097753,0.027836607603667938,-0.06980767573690651,0.020547365156520545,-0.015461575266880632,0.005545460241257319,0.10221361565959605
THPO,,0.029862842173292884,-0.02967393001310582,-0.0057946566060235495,-0.015780108777973246,-0.05957214500277179,0.11565435984598381,,,,-0.02730060173834507,,0.03259831398267755,-0.009594408587064658
CUBN,-0.05236873619702958,-0.033855198516924694,-0.03712008465358775,0.020327233132130116,0.003563574472347306,-0.05231429151138198,0.01704554342489505,0.0977501545483569,0.0354941518348389,-0.0421316747907168,0.008158221981229882,-0.03947960586871101,0.07182401265729063,0.019607051440989752
TIMP3,-0.0396788835402492,0.03881018931698501,-0.04977440256530796,-0.04405219607772984,0.0036963489259504143,0.05070688962015738,-0.008644307296959407,-0.020891388291934165,0.015409822089464974,-0.05029247738543359,-0.035833249972107524,0.031612885995117336,-0.043011105579181176,-0.03129530776298851
PIGF,-0.016180405303678872,0.05034321057095545,-0.0032011004250866518,-0.03607256522211906,0.057179894767340395,0.08485296598281572,-0.046053283836851686,0.04945909680911193,0.08919476315344037,0.05165877312974009,-0.013000330467826038,0.03094529179846222,0.08093786481514187,0.09157356874157836
CRH,,-0.016037391659010018,0.012508008745929021,-0.015458690724772317,0.003142609564046476,0.0802076559280092,-0.02455972505642712,-0.004228702390816879,-0.0029419578374672377,0.00795847510866989,0.04118662328578346,-0.03687570752220548,0.027141008690826366,0.06202861082163049
BDNF,0.03342476820517722,0.0011765386187168416,0.11867263426954452,0.00978567730753961,-0.020082165544310325,0.04830918779654641,0.08073029731063623,0.022074363475158204,0.0641795079490387,-0.02224181559687683,0.03942118275229346,-0.03410679803710485,0.10125863846279727,-0.0438385719883429
CCL5,-0.07267411766951018,-0.006882499588052713,-0.03301339662627949,0.05889439337255943,-0.03641608575603701,-0.12273802827227683,-0.024360010803157733,0.012171194094769133,0.04260595048026008,0.012832848907290199,-0.055642593386722485,0.027047774017103576,-0.04844391808917018,-0.09273030630744736
GAD1,0.0845247251348743,-0.023709737086533445,0.11982749595002255,-0.008293272638803572,-0.030032738841730935,0.25488417434404254,0.15359342516674884,0.02424710011276996,0.11405205097620064,0.021232648963483144,0.0015253506161720194,-0.049490787717276156,0.11120132836479353,0.03929398843891789
COL14A1,-0.03515322289136995,-0.02482708239531547,-0.02579895952671109,-0.021330776629589918,-0.029248808279279604,-0.07958685374633823,-0.04206439779459443,0.01671758276990162,-0.010689709704413715,-0.020055603570335957,-0.01377192764323875,,0.05462299594024761,0.03195221584238988
HLA-A,-0.02883299435413896,-0.02611544998587623,-0.12522132465136093,-0.005010243406518441,0.04377677861070597,-0.3027733842433164,-0.12523979331881704,-0.15273912947234344,-0.08645733262639696,-0.06769728454880503,-0.08770871715739523,-0.024308387985985502,-0.09574628454705372,-0.16189340583482775
CD5L,,,,,,0.03020666903092562,,,,,,,,
FGF18,,-0.022250826257148082,,-0.010522325251664886,,,,-0.02815626026995789,0.03314680914012147,,0.0789987303945509,,0.04450439420969202,0.056595792906340196
ADM,-0.14214144976053275,0.058107911890357376,-0.053015419299123234,-0.06733545312263048,0.06779406933200326,-0.08625747400101406,-0.12354370212175729,-0.11697049329146582,-0.06752594885508392,-0.028486319974895355,0.0021902827414941157,-0.003681261155576453,0.055832935103126355,0.039177058074469744
CCL15,,,,,0.052203814883714464,,,,,,,,-0.03471519502277422,
GNAI2,-0.039180064945960304,-0.03445787767522215,-0.13060331701697417,-0.0011403665838007446,-0.002730350787806496,-0.23002712087845578,-0.09323709918267281,0.0005302088970914878,0.032018130723649556,0.06297233313280692,-0.07206882437659556,-0.06100039008887581,0.0012536538747385743,0.008273389765990052
HDC,,,-0.047600262606654,,0.003512671873159473,,,,,,,,0.09994961834556436,-0.021365741309256975
COL11A1,,0.04413770844898868,0.034429467077982036,0.03512634507706737,0.03061097434943888,0.04608026752605617,-0.0005864879079944461,-0.028118843987105898,0.030298595678667717,0.014315254668442636,-0.0457987374595604,,0.01978787664340399,0.06272414799929447
NUCB2,-0.06403822476823391,-0.04573778136838007,-0.005648007918789598,-0.008776059445432553,0.00827692116996954,-0.02662269020268696,0.0005870975473544209,-0.012507707887377045,-0.0159610612269348,0.01986926603163183,-0.019966073870420504,0.08826913615357913,-0.029878660855040894,-0.05209263263897024
FGF16,,,,,,,,,,,,,,-0.026782247268093532
CXCL1,-0.01898210746345016,,0.09117976032427827,0.004661650666373923,-0.04086701902495426,-0.03573896506139038,0.03246561322336936,-0.058436949734095106,-0.007233487556280549,-0.04090280766409745,-0.0030815250118729582,0.13611163840358056,-0.01739790522093488,0.04261328155993139
VCAN,-0.0687713630168307,-0.0044147172025696185,-0.12993188058830504,0.014890434318820657,0.005120199663127055,-0.06688053788318067,-0.15220842134428425,0.15780093281810303,0.015201087804179836,9.17121456375477e-07,-0.07004856889149887,-0.00797857667823371,-0.0214371977377492,-0.01961609751777586
MMP7,0.012220171978584861,-0.019713021814763233,-0.010615403917858021,-0.009698021567649972,-0.05653992663502336,-0.041781761453654344,-0.02775343969630725,-0.10519786997319808,-0.012013553096949297,,-0.0019423663127665657,,-0.005850740479706103,-0.055416592049857265
PTPN6,-0.08633536316639814,0.018122164609056874,-0.027094902336132768,-0.006694755832475027,0.04501817643600019,-0.13805301932042616,-0.04605706802718955,-0.0013666019059655407,0.08115271835400847,-0.0012671625338447736,0.04878471056891892,0.1084821508453535,0.04833827117472247,0.02995771274277784
PTGS2,-0.0450454356659722,-0.017160314045494056,0.15318812018150796,-0.04033051121593603,-0.004704573386635028,0.03824099411023965,0.0686629405698701,-0.10753816517481123,-0.043050962063806354,-0.03435638573438692,-0.02600578877153173,0.18762643046773445,0.01814149012237089,-0.03758982445511316
XCL1,,,,-0.01592863755910418,,0.0009782560890900284,,,,,,,,-0.03539357994490485
CD58,-0.011926820728742765,0.007432504417318603,-0.12421796411696448,-0.03689133959626112,0.02305086205471781,-0.015379018413960645,-0.09939648215203609,0.023926036396724765,0.0419482255508913,0.03355952446937859,-0.015856768100150062,-0.005721035552389273,0.011880728917149178,-0.027413631304918022
TNFSF14,0.06197589883689146,,-0.022118754117355834,0.032509156225809854,-0.03234557581966347,-0.07458011244552598,,0.0015637431257668393,-0.025531441642355258,-0.055708251382482386,-0.031930171832056466,0.01664520331797684,-0.018779554330679616,0.03857895390419667
CNTN4,-0.025907236521469267,-0.01303408395671354,-0.017087925675804597,-0.026866017269200283,-0.019293031936458423,0.20926042005483944,0.10496712307046696,0.08211924485415323,0.04566781288382125,-0.002763616013488888,-0.04367402712978541,-0.05359393641401487,-0.019301338783370033,0.06423816774357213
INSL3,,,,-0.011182838863510569,,,,0.017735170823206622,0.014217928765281957,,0.06059584734901201,,-0.010252418316136049,
BTLA,,,,,-0.015267190609438043,,,,,,,,0.011782756240885189,
MFNG,0.05265043245945864,-0.004317301345908427,-0.006751795201150744,0.0029755483443639668,0.0070529452907545104,-0.08836218799631781,0.021247099965368933,0.060136060755205084,0.07715761387552257,0.07288230615610711,0.00032268320500866774,-0.0337298774392879,0.0472008108963589,0.0027257185272853254
ICAM1,-0.0346128563315622,0.02256841374211103,-0.08901905388328298,0.05088336506444701,0.011164655558987543,-0.042099306090972496,-0.021392429173995076,-0.09692881031262313,-0.014159918397859546,0.07854493404876899,0.02841497557584852,0.015886263083748367,0.05768641542698349,-0.04828674120442904
PROS1,-0.02037476132039525,-0.022888706395780264,-0.06467928353300513,-0.041582701956409444,-0.0029143020724775636,-0.06464556885361353,-0.01754059406209943,-0.052392300677898254,0.042240292033366975,-0.06080560733938336,-0.0598232746685382,-0.04221688136259481,0.05237854954117221,-0.041625575732396614
CLCF1,-0.021005726804226573,-0.018325222327349247,-0.007816130140314717,-0.032401543702568224,0.04542808919839555,-0.09610398067312477,-0.00022367937123179504,-0.014621634811061261,0.07895177774973038,0.03961497143155296,0.003143710380970161,-0.05138442615181975,0.023928157951636254,-0.035236444242247755
PSAP,0.09168225609960445,-0.013905684068972047,0.05501999730876828,0.035694016296089995,0.04036656046555017,-0.1021447750693169,0.14162022855348536,-0.09987253208075812,-0.05108127601977735,-0.034731183919618255,-0.07521179388742387,0.06693891468035598,0.011342082237136283,-0.1404380396515972
EFEMP1,-0.04672903897833355,0.025904308674104193,-0.09519870555201301,0.04146988008128958,0.021831684189292485,-0.2441112308763381,-0.08928175169031603,0.0080242799453627,0.10848872346143086,-0.033644697470913296,-0.07173782218944331,-0.049632968190083275,-0.010421220001869442,-0.02193439857898583
C1QTNF1,-0.08433820522671683,-0.030268493362832185,-0.03995077610920617,0.019635599986292808,0.04315600350130487,0.04817060155295444,-0.06119539142936299,-0.08697746357462441,-0.056568216310204554,-0.009348585058344586,-0.0865791355048524,0.03346378341389352,0.020961177823903963,-0.0014613992577166947
ALB,-0.035125765745917734,0.000693673620046976,-0.0178060044918529,-0.01220872695598899,-0.007625248350607497,-0.0796053414612124,-0.038848631992785355,0.02891700314908868,0.08705593188392653,0.04386776636782716,0.009027545538175665,-0.013841170918836007,0.024009573987069453,0.09624314511615614
CCL13,,,,,,,,-0.0355715443243311,,,-0.03581631921427641,,,
EFNA3,-0.00714498418128171,-0.0551208262401932,0.09739498030517912,0.02746981112552988,0.04396123810582058,0.2278854071047337,0.006729281492392949,0.014545020854328121,0.09565565681358469,-0.025124122386010993,0.11846854225765924,0.13745185761637738,0.06242318338740676,0.06528608260157948
DRAXIN,-0.010669540168088585,0.0036607878361088982,-0.051400248326726294,-0.028991266453243764,-0.018545526427381127,-0.016102868036644402,-0.03247003787877663,0.032311366313579844,-0.07790156425774283,0.011027020760858921,0.01588559038527819,0.05515302359024094,0.03980221040617667,-0.007966804525491564
RAET1L,,,,,-0.01661782358584755,,,,0.00120034513463658,,-0.001016052298127877,,,
NPTX2,0.12120184182480069,7.33625885756317e-05,0.13426621457782448,0.0019614592053294106,0.0012636780403924913,-0.0710502888405634,0.021810544139356392,-0.027525108699875244,0.03826977558320019,-0.027448981575833465,-0.030719395752310873,0.061268504470347304,-0.04765017654136821,-0.0873638765510175
FGF11,-0.03220406625569677,0.055976436295544524,-0.08840327510240366,-0.05092239682008261,0.027826367547732506,0.04257564247100267,-0.03352499692227888,0.0461337494708889,0.010078270216580167,0.058793642353538345,-0.019915953417535562,-0.01797706980894847,0.14033155931751384,0.08894827395020935
CD59,0.04871684537497001,0.0398793876534646,0.08867193682943095,0.08458755116709185,-0.002847199655657329,-0.057591200650937334,0.10930188960164804,0.0064903103434888545,0.006646501838445969,-0.027223349316380832,-0.05220777146262931,-0.026431920308265692,-0.043828626402917854,-0.11367432722525647
COL9A2,0.007531517812699527,0.03351842341719229,-0.05706151503424516,0.005571918379557215,0.03674120676719035,-0.10687796504163814,-0.039084863478380014,0.08549486822495925,0.0760538325025693,0.043378691679704165,0.019505010839618985,0.010459989459814427,0.08378612828666904,0.09023390754402238
DLL3,0.15234603776354105,-0.04240811226099402,-0.06519779210558431,-0.024227769699732882,-0.00033655196374319526,0.10784054526329322,0.016097763558571013,0.1579784651270947,0.10097632778428142,0.025794865235152016,0.09109991354443295,-0.03054721328989415,0.07529278424804828,-0.016483603319202404
FGF5,,,-0.014178821138780624,,,-0.026878822770824245,,,,,,,0.043293613217548876,0.06542133881904277
LIN7C,-0.03032689901574447,0.024101911169117606,0.017239486085651106,-0.04539724016974879,-0.015207639289887711,0.10477327015579309,0.007217167323116055,0.07377354255685231,0.06096225633427053,0.005214306992334889,0.06360165024987277,-0.000644680116687767,0.07760987219926971,0.03345647705292575
GDF7,-0.02481700953203378,0.0321411871342973,-0.025363593965563095,0.042648180587204244,-0.03991632239151292,0.19058830773427937,,,-0.02970419368056162,-0.04371785932258864,-0.02595736344396808,,0.015782112121593864,0.08243230281437079
PSPN,-0.025518589632315732,-0.0035864989260554455,-0.04315116644478212,-0.015998245436595875,0.08900180353667571,0.015539696127730061,0.06838613698872227,-0.0211794898864217,0.02561733959898121,-0.019869807672771186,0.0664339636695152,0.11082765532197386,0.051698844550880786,-0.0085194940828904
ANGPT1,-0.03040744377709263,0.014800383329229781,-0.07322726188810232,-0.033459097931980764,0.05050160330286464,-0.10694598196751509,0.007219964890158662,0.016494025169959407,0.05367751910603867,-0.06506066907744344,0.0318665778031331,0.04965118588732263,0.03853328062297257,0.05887953515900464
PNOC,0.05427558954170959,0.06788885815647179,0.1286041242684798,0.02004925268902138,-0.0036019965859657743,0.19686135695050494,0.0043756938045710824,,-0.03158757021953202,,-0.030773514544893295,0.056165252661700665,-0.039878765285737014,-0.021766257893768272
L1CAM,0.14336456125451255,-0.046385053674080565,0.14278188811575973,0.048344942324361435,0.006826431596328867,0.21926705374737523,0.1970658040778843,-0.04531132904839191,-0.04805822194849951,-0.006409011364504457,0.07780732897548863,-0.01936217620694029,0.029604866788568024,-0.04493403191028282
APOA1,-0.05331185251985243,0.02966528028359052,0.03951433028019124,-0.014562001543000068,0.02227822854175521,0.07968293244775626,-0.02626848410141912,-0.0775185359687224,0.017030446660388495,0.0730987590167768,0.07062916643125972,,0.11794450322056982,0.11810031585170211
PSEN1,-0.002195971633705161,0.0034477603713103117,-0.03884046753040027,-0.046077747457056534,0.040221535937459495,-0.13795459546283573,-0.04295496221558916,0.02651314883174219,0.027897070294172353,-0.037664008268644876,0.011637919643989525,-0.031168580400911288,0.004910649776488641,0.0804474799649841
CALM2,0.15357559828085718,-0.006081821871024721,0.12816762324461375,0.04797805898266706,-0.0069302456441802255,0.3469098056044097,0.14469672871359412,0.13041532391576002,0.046611595328679326,-0.029096828455023788,0.11767476701556803,-0.00924639814166731,0.06873423586051117,0.062295152728310974
CLEC2B,-0.11843748952374288,-0.02562435344488985,-0.0810959601787737,-0.004124116641247943,-0.0020059864945191457,-0.13257938757778914,0.046549473644802386,-0.06219369080336522,0.014494418936922937,-0.016812946792681614,-0.061170495940938624,0.04344984349775162,0.06252913125156608,-0.0166410086207539
NTNG1,0.07218861687327437,-0.059016901843455434,-0.05661253672668356,-0.006451692722837756,0.03847879781315273,0.11951161639660934,0.07975839678075648,0.013634348294622348,0.09850764640908077,-0.015045139727050207,0.03572170791248559,-0.04657240177591448,0.09896823284556289,0.038338622029237907
LRIG1,-0.029339939883842918,-0.049705872638377634,-0.11148074195164417,-0.04660810091688437,0.01415910989835499,-0.09887964220781416,-0.09026327629906065,0.1658264363488012,0.12785045075629012,-0.008805922887402442,0.046043284732256926,0.07676646322072514,0.09456989661002271,0.12121764594478154
CPAMD8,,-0.01595104000958216,-0.012826651857263638,-0.012404350258740334,0.030973071359924605,0.0017501990485812606,0.01962657381407391,,0.017141630329014054,0.06427153477748522,,-0.01090627399279714,-0.049805427161069386,0.02019357928843883
GHRL,,-0.020046148496851705,0.01735732918020264,-0.021749226522937967,-0.027341817301404003,0.004528980171185421,0.00648637634732959,,,-0.05146684343427926,-0.028077928220241504,,0.07935743250079935,0.019855684182588314
NPY,0.11010560634761488,0.0082329982703348,0.09645741214185036,-0.018521846868275543,0.05652997565107924,0.016596070690721026,0.023566898617945083,-0.08945198404139158,-0.032201020331799154,-0.010729843939290419,-0.02092397634478373,-0.020756411049866495,0.010597385687797087,0.07509301380058359
MMP2,0.011975743996581294,0.010795610955585082,-0.10539368449092962,0.004249200909982199,-0.03223185104387154,-0.10287473327149399,-0.1445088942037778,0.03706654150290651,-0.005490354411134166,0.011218378429253459,-0.04087145682625629,0.06965022446361945,-0.03727264695496894,-0.005861689644767519
PPY,,,,-0.00906556199149851,,,,-0.09522729134592886,-0.0014816639642450935,,-0.022961229263243826,,0.08626894259375134,0.011744357695950463
ALKAL2,0.10271510790992144,0.06752794262574524,-0.014543289827671297,-0.021867596974845926,0.016826085685659894,-0.10833690659319997,0.0006671229445382332,-0.0016402244890690025,0.027418551788610437,0.021525893038294577,0.0040536537366648384,,0.023934178935476287,0.013806032600742636
CSF1,-0.09718032577773539,0.04092317869131777,-0.05755273980363671,-0.013096708899062531,-0.04129840807369062,-0.12423206029845298,-0.0742968069760941,-0.07614366640774922,-0.0024824776606599142,-0.061164878500739775,-0.058186556490089344,0.007746959381214933,0.06835628228346959,0.04059170301019965
SEMA4C,-0.05561653628224498,-0.02562559303465156,0.016935780268394235,-0.03712003532756634,0.01750265489220594,-0.027187706513816537,-0.06554116657868005,0.04345741267320837,0.049384289331367306,0.04016078837200513,-0.02830673241740613,-0.020607095319368426,-0.003349708099944447,0.08673880476635751
BMP8A,,,,,,,,,,,,,0.005175172329776627,
ICAM2,-0.02079068333021126,0.03542222559550818,-0.08821858713991979,0.02443202628849935,-0.014083979207748638,0.004929501272502854,0.044428086828675536,0.0014353193890651662,0.025637699639763704,-0.026262377490117752,0.00827703658920491,-0.053859621358379114,0.002928019085920114,0.007027747362768261
SYTL3,-0.04969828838253935,-0.025899712168175496,-0.05700793873710585,0.031583932537039096,-0.0026505102374263186,-0.0276858315799089,-0.04950634024930932,-0.02506310641369465,0.03511288658144142,0.008970102075786662,0.03264393112537708,-0.04730865014260167,0.007686327682250623,-0.0031016876091566376
IL1A,0.0027149766011365585,-0.02693549335415527,-0.02298388917048427,-0.008614629674606904,0.013755106604191736,-0.05592837725183143,-0.03451215040864866,0.0006091134265108534,-0.038143440556915875,0.03220365987190382,0.015320081982235695,0.12856585705600668,0.030152927470963653,0.009356953789066357
HLA-G,-0.03925002468223574,-0.01454824961909149,,,,,,-0.006987209148221456,0.028760670066982488,,-0.047077413186348165,,,
PGF,-0.07444309068285145,-0.025879854994249045,-0.05039429019397367,-0.03809103662025435,0.029461253362086853,0.0002835312289821462,-0.011113300743293475,0.01643217373482565,0.016200295042868847,-0.07959495042898834,0.0206931891578312,0.11925952030831592,0.021901552500478653,0.007763797916580043
LGALS8,0.004041014075702066,-0.02157660124148458,-0.09757756391410301,-0.020894239642622832,-0.038519643805654855,0.07424840795620162,0.03238483102157843,-0.04062450354718761,0.027954181888162642,-0.022082968562316445,0.04571153601178828,-0.0019326061576547177,-0.007801773047334148,-0.035888272319022654
DKK3,0.16656826861089138,-0.00659782790783921,0.14008235310274939,0.006866092832391627,-0.02962434169831054,0.3038853550366986,0.1671428746898703,0.1103047460372168,0.03515012321137155,-0.0276919279471858,0.01287043800813285,0.09570318833898317,0.06375983294602475,-0.05190246814291176
COL16A1,-0.042473471106155715,0.01729750707637616,-0.05681351994916468,-0.01923564398758109,-0.005450181426433282,-0.03064632331736159,-0.12457624361471897,-0.008488153208036064,0.03897432276454002,0.03567547008067215,-0.0483375085396761,-0.1125355358161474,0.0328848761643355,0.08648963550280327
TPH1,-0.03305171535180529,-0.015415899233347763,-0.015247652986313066,-0.020966742577745424,,,-0.021609736737992654,0.0069529943336507855,0.010347233235761396,-0.044217560078581825,0.03911464829639703,,0.04043279347637698,0.040890940141427544
TNC,-0.10152541722538637,-0.007003727290863705,-0.11919197740093412,-0.05736524663290683,-0.03389511949005375,-0.239307574593398,-0.14878216143807496,-0.03740188768221106,-0.03223641940043264,-0.01370849597774901,-0.07246316364598253,-0.06444462300823545,0.010827346928644933,-0.026309844427572664
TNFSF9,0.1199555893954457,0.010379549903058585,0.05370960648021881,-0.028497921372554313,0.0036968377209195577,-0.02746729447589469,0.09070716408263726,-0.023681188396064427,0.016099500877841948,0.015296896666921071,0.06530299714626592,-0.06750539357080951,0.0703862037162828,-0.015339675834912903
C4A,,,,0.015037715732487772,,0.013329674855715665,-0.01899577950139727,-0.03960236381439974,,0.005697277938280804,0.002145454484123645,-0.003109247316988217,0.04494666810488244,
CNTN2,0.10464421606669994,0.07576651480316386,-0.061036796129136796,0.011879224738252613,0.03696331086474496,-0.2209040308062345,-0.03654775056305156,0.07897479490069031,0.12972661103731645,0.06626891092754414,0.08476236133804696,0.018091159265351348,0.08276604454936046,-0.012684066345535906
F7,,-0.01338875247451209,0.1055038199397867,,,,,-0.03230269662772133,,,0.03198242729820631,,,0.06955638395628157
LUM,-0.011074142490671832,-0.004554729144259054,-0.07759526737574665,-0.021390957316525364,-0.021384144460778312,-0.053781173415578414,-0.0237599842524788,0.003250132892369883,0.0442033903994975,-0.037801619111259295,0.010695239106027703,-0.03314018397865656,-0.053719477631058804,-0.050190471737852384
BTC,,,,,0.03421954880092996,0.013441192112203872,,0.013768676501858736,0.007371709517148083,-0.03938055658651583,-0.025119444034401948,,0.10573269346737998,0.025122186480346056
APOC1,-0.0070297659585388415,0.017341740352434125,-0.11600444423755571,-0.005067090456414789,-0.022349754489188654,-0.30867017793836576,-0.15020628940036848,0.10571337114502491,0.021284322869113883,-0.0301496687287527,-0.0356997649469101,0.04634302932065475,0.025000001870867716,0.05611676595344734
PKM,-0.06301026051047358,0.01343835653717822,-0.032899677286459886,-0.03693919675531901,0.052104563021276785,0.28275640941830255,-0.07469177455908774,-0.14596799957654433,-0.019219488136769138,-0.057110795147104786,-0.05892907258175924,0.035791024532774496,0.01230774980458673,-0.0868688246559022
TNF,0.007661647632206687,-0.009578701663670978,-0.018824692238842384,0.025151022624413964,0.04815292256022006,-0.08387734444484218,-0.03753237268867055,-0.00695205072975271,-0.034650623225847325,,,,0.03712011897571188,-0.012844613298912193
GNAS,0.15374950299898024,0.019671340594691847,0.12928520152248252,0.00576814912115571,-0.012170240688737222,0.32409897769818374,-0.10727627275631986,-0.06380778253711919,0.0248058634464944,-0.09863911010194118,0.0529897331586972,0.07278229708087385,0.03450540353111089,-0.003941091443910835
BMP8B,0.03523827488271708,0.006317538532457389,0.04443333510166341,-0.027912221344043874,-0.016157690961341186,-0.13757101449846326,0.032925867133126244,-0.024002938324098038,-0.03750867147187891,-0.010495688050294508,0.014461091466031624,-0.05912805714577693,-0.007959873748490063,-0.03804482146210336
LIPH,-0.03395411156357335,,,0.11913044977919315,,,,-0.02213619344769208,0.017976210042851527,,-0.023001171084452647,,0.022281555414618234,-0.006999037224357294
CCL28,0.06794585447752492,0.14140578603091536,,-0.01334241835149333,-0.0020803312650582288,-0.041761697606860354,0.04354192217373713,,,-0.013859240252698914,,,-0.0331282261396858,0.03349310048039043
