,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
GAD1,0.10497337756831804,0.009288647707999174,0.017628786287816507,-0.07246346313694614,0.07747978384707056,-0.033309376492166955,-0.05993481329240735,0.06725066348861831,-0.02776938006912874,0.11327765968915214,-0.030977445068759327
COL14A1,-0.037858303385719036,0.003424622084495723,0.08043566192670751,0.015765619307754702,-0.002572777061072312,-0.042724624489527976,0.01894354270636486,-0.004774936921816934,-0.08018858337794052,-0.07027212877838382,0.042740052388889574
HLA-A,0.03014432952505188,0.0050524058096571315,0.017518836735134016,0.18547361078231506,0.0237623517096146,0.09010098539458855,0.10681647510651933,0.055350303024191715,-0.020170992429960413,-0.14797184372067873,-0.053078216610426915
CD5L,0.017516002671298467,,,,,,,0.006167372044624783,,,
FGF18,-0.016937004864481832,0.01055079529553458,0.0291059546408046,,-0.024623546730979794,,,,-0.022485867887466888,0.05985275391824417,-0.013513116249974562
ADM,0.004051176600983826,-0.032996616967950525,-0.006960849099876815,0.0878162858497601,-0.08506233687624111,-0.004830753927911127,0.0725975852330427,0.08261773983285131,-0.06814342539424072,-0.005953316607778841,0.0833309822429667
CCL15,-0.031230427700362863,,,,,0.04688741494735301,,,,0.008696206952827733,
GNAI2,-0.043916467920831995,-0.00785814390509277,0.07082880080319173,0.19579521164433938,0.017935369709301912,0.06733019172893123,0.040132579619934494,0.06416275438539634,0.03775328368719768,-0.046519203195921635,0.024626666769518524
HDC,,,,0.08093199933573815,,0.06951452550594765,0.10125346333343972,,,0.3064481550208176,-0.005096591459825447
COL11A1,-0.01880077355713989,0.00180396781286701,0.04215559723516362,0.009683256764112162,-0.0008025991233820575,0.06293571353532187,,-0.02790216238878359,-0.030032609132286302,0.02979283660065712,0.13786717517074656
NUCB2,-0.019992793232943968,-0.056805923634074,0.008066801524737153,0.11386927440476162,0.03125404497982063,0.03366079419520022,-0.03024774518640754,-0.051031624123518686,-0.0398819229256638,-0.013489950925787326,-0.0720865872366939
FGF16,,,,,,,,,,,-0.004827399006954439
CXCL1,-0.003961511116663248,0.05448339089094472,0.10146549298968713,-0.0031839344996716576,-0.04987661603039943,0.01021938199444144,0.04363219564725899,,-0.06003947439301453,-0.039654356368550414,0.129181792800695
VCAN,-0.039763213082196935,0.0007944234632096451,-0.005791842371756792,0.09262073139122302,0.08641936073474218,0.03833207639798237,0.03641730171153554,-0.0832380967045183,0.08554718109228131,-0.13217647021118145,-0.07946424814440498
MMP7,0.010878595631493152,0.01667866664993572,,-0.01762604366622214,-0.012039753105014277,0.011059559280742292,,,-0.018192649056081592,-0.22196927789935697,-0.12696151723830534
PTPN6,-0.01588369860872083,0.046531358586659154,0.023401499178332102,0.1275570449820218,0.011001294009700962,0.0008242607710669038,0.0277313256687255,0.02906083147735404,-0.01847265010314084,0.053699602428772156,0.06687237116402737
PTGS2,0.01579090838824968,0.007282757254512685,-0.046362845367235964,-0.08423420621774687,-0.006155782425781669,0.00016691191455586623,-0.007631604952636139,-0.013583164777903554,-0.05691561736432109,-0.008325696462984216,0.03973137951287192
XCL1,0.06515190193068218,0.006259225864408388,0.1310477238009907,,-0.012857662069012853,,,,,,-0.010720025380941477
CD58,-0.008459342505314237,0.014135091160245026,-9.178392050441211e-05,0.13354877966990197,0.010804735138241078,0.060745364666901,-0.07024397134237675,-0.03715553148626105,0.00033741230567160444,0.029721158312539023,0.13464791112860452
TNFSF14,-0.02066826127523564,-0.01795293009414107,0.06482246771291783,0.06231245873108461,-0.034626857591338975,-0.021438630876335532,,-0.024504254904890985,0.03182449818484389,-0.036857306906767875,-0.0064378435336323245
CNTN4,-0.017712660360661353,0.037612135331439416,-0.029649594627543942,-0.04855622516884515,-0.046581193543053845,0.008164816631149395,,-0.03955241546079746,-0.03673154827045657,0.02615998545614415,0.03705391174759198
NTF4,,0.011825919958973762,,,,,,,,,
INSL3,0.05471247791230644,0.016844718622061827,,,-0.014848817534695158,,,,0.02291574608393646,-0.01386384344043481,
BTLA,,-0.03846435142661343,0.01449497495072649,,,0.004811997783515372,,-0.038913488560588065,,-0.03948682426252413,
MFNG,0.0021085251231739263,-0.0443334560324636,0.05111433785996642,0.0413581368873818,0.06543885944234222,0.006062217879911501,0.06570821396304354,-0.05409316633984488,0.012542401841764755,0.05536267530258165,0.07364487527792853
ICAM1,0.04609294714922393,-0.042057094263721825,-0.03896025097992945,0.12662649732965486,0.0928353625473709,0.04541964325258087,-0.04571649504779172,0.061599290343940925,-0.05462349142370274,0.02498777864209594,0.014475293869811532
PROS1,0.026959955689966553,-0.01856141224297588,0.05657517552752181,0.15300726757433392,-0.0445237289358508,-0.01809990188142039,0.028611407090219403,0.09863839481374875,-0.01074765783572091,-0.05781606593714475,0.046358804853326746
CLCF1,-0.04925511152370988,-0.009455277402926376,0.07162302645128045,0.0973342755433786,-0.024960172226294517,0.004173743366337519,-0.09653297344861976,-0.02994444654351774,-0.011480826317719519,-0.12117495838530652,0.07887369253275715
PSAP,0.01801875904619984,-0.07767139968909287,0.020206330403616662,-0.078396861498915,0.1039539156943752,-0.005502351163229743,0.143630498290936,0.05601239090721301,-0.04576570541057868,-0.1430173086130491,-0.1226950995464882
EFEMP1,0.04660269734337502,-0.07915810752886324,0.10443783176966928,0.13274791055338583,0.06918929302854192,0.03580862290031761,0.09043465157704858,0.06894510872328286,-0.01026185174599355,-0.23262874210561335,0.02133494838031855
C1QTNF1,-0.07757276048077685,0.011834228741419168,-0.048149013097208614,0.15176747606536853,-0.04472470325932323,0.004358172950691357,0.06999245167266846,0.11047158390566666,-0.06807089195636801,-0.06377856464355441,0.09685409833747195
ALB,0.06844454974984147,0.01035271303795728,-0.007643720594323715,-0.029565470623907773,0.04788551407576073,0.04725042663869389,0.009892957357341818,0.06351106026491908,0.03191059689908886,0.032549635400010504,0.11292065987419558
CCL13,,,,,,,,,-0.013352687367520228,,
EFNA3,-0.013435523445680995,-0.009829078861374074,0.04009118267694226,-0.1173136956004785,0.007044037817318093,0.021755419504203156,-0.033575982921892955,0.1118828811768001,-0.005318986448695149,0.15717629943391226,-0.04399704853501428
DRAXIN,0.057526349130856254,-0.014892474532231761,-0.014534267627767468,0.12602062922442353,-0.032472536912164694,0.003452869146895044,0.022132074833813183,-0.03062426249883627,-0.0004367457706951769,-0.01808773354843652,-0.038456290844602406
RAET1L,-0.01431448962571015,,,,,0.07967628417202863,,,,,
NPTX2,0.05735462685797278,0.013732044398576128,-0.03313048430744728,-0.10611573884183928,0.04976283426737902,-0.023654175329000257,,0.031216345151317347,-0.03243984775703539,-0.05161269676739664,-0.0923354613800651
FGF11,0.053394339862167954,-0.01850553841968858,0.02042119070935767,0.1276868420142589,0.05534520170572128,0.0010075019176047665,0.12436684744591768,0.15768140116786578,-0.029833673259206273,0.10471873839485896,-0.009000271927273134
CD59,-0.001335419036731942,-0.03870847538330102,-0.014904238187352911,-0.059444904753123154,0.028342561299637265,0.02856159415702508,0.0069305120738637795,-0.019276819214487765,-0.023280632844157843,-0.11460687858752269,0.013440556647893537
COL9A2,0.05859957697162696,-0.038609043796167336,-0.018819926807812172,0.00698249603199352,0.06356172073688654,0.042438796268241846,-0.014165089998500816,-0.06914200529642624,-0.027618329804334377,0.20677291125707833,0.09227656496702324
DLL3,-0.019700447617638606,0.04490048063273959,-0.04977683916459002,0.10323361220302864,0.08584910686279157,0.003150273628867347,-0.08635060969896667,-0.05918779407167941,0.013280191368252835,0.27692086226257623,-0.020031620495246042
FGF5,,,,-0.023542817820363167,,,,,,-0.09348346872880245,0.1066164264270748
LIN7C,0.026699329036559697,-0.01421058106711627,0.01107361561240099,0.038408028544509344,-0.03238190743494153,0.003141216524507613,-0.03910567650703479,0.04380674265492179,0.0005823604675940957,0.04082215500713864,0.001333148898744802
GDF7,0.006191333785971444,-0.051233674698792586,,0.026609587546061932,0.050350700888534876,0.006971654315673018,,-0.026796125292606502,,0.03693212306260384,0.024534378748593516
PSPN,-0.012700094459201016,0.05544812906162016,-0.014107640261064161,0.028720871973549864,0.008943207360102434,-0.010322269685033086,-0.03221024747055364,0.00279842184097796,0.0804852954075659,0.07398849801264137,0.017956123283799228
ANGPT1,-0.03590742704996688,-0.004688372114126784,0.07710849302444697,0.059355346723818085,0.07294854660798675,0.02094897351436562,-0.03284328672355356,-0.046391421920959186,0.0011338691983900956,-0.0072262062619135575,-0.015732092559904185
PNOC,0.049282057070894905,0.03776146716912148,-0.020478600123214317,-0.08738556533499246,0.03989879126972602,-0.016819047571352008,,,,-0.05140907645895391,-0.04919045487118577
L1CAM,0.08643944750915204,0.04422455980655716,-0.02104898720863221,-0.052755399281880604,-0.04524040151711867,-0.02784530533213731,0.08435700621468648,-0.005371373770157718,-0.05261090206478286,0.05854594754316507,-0.13539493384530643
APOA1,0.016161187703387158,-0.030312690171168943,0.003989498808909098,0.09392215525606838,-0.025423280140342407,-0.04575160082701845,-0.028186222159765774,0.05888433152026146,0.01199682599412641,0.006036072165835348,0.07797218111686839
PSEN1,0.04894814559285462,-0.011342641153896908,-0.03090844025534191,0.002244157354423204,0.05116106537990241,0.019167105477995286,-0.0006377387850898906,-0.0055129887562778606,-0.07431432126918075,0.04290093434754247,-0.02856338923379379
CALM2,0.026959413387743755,0.01455600250957196,-0.016218160270487916,-0.18267537643998652,0.07192121574901837,-0.03769769400095879,-0.04322008196743415,0.031324399201625525,0.055159846260229566,0.2090439071576498,-0.03255100318875634
CLEC2B,0.015116954422583005,-0.011653047356695844,0.0382431684906967,0.12194720066966713,0.01520368001475448,-0.008119999053504717,0.08979356093612587,0.006084626547405536,-0.02802386350590582,-0.016275147310313046,-0.004373403778280446
NTNG1,-0.00696191026336638,0.024483106229199147,-0.031988093715979944,0.0639090097611596,-0.013788677456594083,0.006172719673113626,-0.0068247137659613755,0.05548541345773336,-0.013104156584605094,0.12665175248012153,0.038851448319847395
LRIG1,0.006420431502864045,-0.0165411218578145,-0.01327074650472847,0.1214175437349569,-0.05396226240558436,-0.012671423708138011,-0.05868515792511135,0.06028160383793786,0.012125983061782487,0.1962742840112313,0.050942840761243925
CPAMD8,-0.02875928978354971,0.027727610828531445,-0.015984165652998514,-0.0212976470303899,-0.03463411244933848,0.012346887882374048,0.08445696740240714,0.020752552971899037,,-0.03518224238333304,-0.008255954608605679
GHRL,0.007697464889821203,0.03512749924228953,0.02987668555067669,0.008044961267839393,-0.036041091914450395,-0.0014280785276949066,-0.025171374583980284,0.0812740175343339,,-0.04697915940964237,-0.03274315388768727
NPY,-0.028595298700286497,0.05335287186735255,-0.05936719391850469,-0.04865133922652403,0.03982466030448764,0.025017213547628637,,-0.03927900357596603,0.03193589126109361,0.003971569742572785,-0.0030218710403598355
MMP2,-0.023046383233457438,0.043791778486814426,0.09323477744040023,0.14784988568124902,-0.06265708409564384,0.019709393362400664,0.09134180033459718,-0.015385544251039822,0.003943603122012377,-0.004074738753233712,0.07849773807824176
LHB,,0.010880992597190007,,,,,,,,,
PPY,-0.02413705828610071,-0.03858690939382253,,,-6.214435623452841e-06,,,,-0.06349475539488666,-0.02734301192265204,0.09536750914292462
ALKAL2,-0.02684457676176509,0.013576221654030177,,-0.02414798942523734,-0.0004983713552756091,0.023934592904821573,,0.05063691814954249,0.008609547491056403,-0.010141900973704656,0.0010557665696982296
CSF1,0.0388739616956165,-0.012822553935513235,0.015043203122875909,0.12439544543639133,0.04066540470617922,0.02014492092215098,-0.16120361222924776,-0.0016297662670878169,0.0286661402228618,0.07288655937258946,0.059502721197370066
SEMA4C,0.02124253977788414,0.032129696731435835,0.04680325270565668,-0.0003219353167626561,0.03001677164085964,0.023129719050721684,0.02692179997708925,0.015077985685296226,0.016384665998227008,0.007202148695804968,0.0008261616963196839
BMP8A,,,,,,,,,,0.02577545385428568,
ICAM2,0.004057191464585047,0.07430268095029298,0.0040455558089672085,0.08002133870753779,-0.03270157661540851,-0.03225304169244715,0.08779297936695225,0.04395916319956663,0.00480798542809948,0.03718602991532403,-0.01072542286967648
SYTL3,0.0057135447929282995,0.01810460076619945,0.02752231407060041,0.14745224797097561,0.019667531076641542,0.002742369668158252,-0.03147809684624186,0.03930153303069794,-0.007641905173903002,0.04680949001964218,0.07235877963049613
IL1A,0.08568575715057522,0.018665843322925115,0.0004483693823176411,0.11274603962130883,0.01824294580681196,0.042747014646912176,-0.07704684120645502,0.05445561874774552,-0.033733868345433064,0.11939705579027368,0.0096501168297649
HLA-G,-0.02202658149190256,0.0659303497490025,,,,,-0.056905327209329566,,-0.029453502485463228,,
PGF,-0.05242044988027448,-0.07947152620481404,-0.014312097181251012,0.09885894562007663,0.005377257710835172,0.04069712775187011,0.17994494586266419,0.07151210057642708,-0.024951598694078772,-0.04324282101580973,0.018188011148202177
LGALS8,0.034784212365282625,-0.011370020511781364,-0.018879266568278773,0.052811772448915294,0.045595008252522946,0.04784422289474014,-0.06325512973125047,0.036440030025694535,-0.02371708187035197,-0.002410296396737784,-0.026631985870982214
DKK3,0.05543214310874432,-0.011986058502043184,0.0265230929713599,-0.10649508280384652,0.03294441854438217,-0.05139221742041444,0.0074697519614425716,0.012612807952918338,-0.037576782132989685,0.08466844653115484,-0.10206793287401189
COL16A1,-0.006670061452070913,-0.012337037001793772,0.007264947902166246,0.07016106793667622,-0.0073240501406250345,0.03864127321853552,-0.028690552822214065,-0.020037161494528867,0.023741303583805124,0.18042556202069573,0.055881228009837185
TPH1,-0.016173104829663238,-0.007595979657960796,-0.015690530669601927,0.053932868560973346,-0.020229749795586158,,-0.05453828780729138,,-0.03235246369713185,-0.021373423677462325,0.11533236304110589
TNC,0.00814977252380034,-0.024689471363467653,0.06288308217326409,0.1761430596561494,-0.07642331485442722,-0.004024902995830426,0.03662641070586542,0.1370320769679934,-0.041306404089455094,-0.19504403569685236,-0.03457261533858902
TNFSF9,0.031752070506945146,-0.05123367814506867,-0.017439887467351357,-0.05715191073237564,0.0029341987383603683,0.006970907928651527,0.014359005749989464,0.021086848496850448,-0.032817453461082405,0.03666576344310867,-0.04475925171410004
C4A,,0.02717648250902006,,,-0.0065537109326013615,,,,-0.01486575837717496,0.00024817296754770093,
CNTN2,0.008100922945568488,0.03346034255694039,-0.02032153752575921,-0.0390191479768031,0.010696920655757109,-0.013064557120206098,0.02430534371697383,-0.053208843986083866,0.009935238978542153,0.024910595254544768,-0.11035982632336286
F7,0.005502380727553019,,,-0.021297634651485004,,,,,0.07602143425184213,,-0.045912547729665354
LUM,0.0016975528591894403,0.007399109197226673,0.0539539331683008,0.12180792781809723,-0.02007985312441911,0.04202971599743162,-0.044492914272952,0.08631762845127033,0.016189687805381672,-0.1255546780268118,0.036069011552286055
BTC,0.010114231360955645,0.010885892956047007,0.05165891485616147,,,0.08319067962981862,-0.022892874238025586,,-0.013550494541695,0.09726040649317104,0.025645924643801502
APOC1,0.03799328675800154,-0.012303392114301304,-0.05175031314323365,0.19675529086999627,0.05196616437354948,0.05106197087130243,0.02535716120523527,-0.05317956296015841,0.05328189078339743,0.13204563076336073,0.10466034758037328
PKM,0.01737019186303269,-0.03260930706148281,0.03676971370211249,0.08135307631494959,-0.08510845015516372,-0.04183360226346739,0.056632374606920444,0.07612289208366557,-0.0617309544604353,-0.19781916552806775,-0.013903993379736636
TNF,0.03878102391731851,0.05921846851803378,0.009321442677974207,-0.005814384916235114,-0.007489063402735824,-0.008677233774185078,-0.15027478248983958,0.04002203059656394,-0.013152092357741613,0.12415133813079199,0.09710264605212338
GNAS,0.05699298394174615,0.018212960404946393,-0.055484110994446494,-0.08054016945917769,-0.028191388767769218,-0.0592528507893113,-0.0036945592600744178,0.04705256054486583,-0.031762792335305164,0.1517876596404198,-0.04408451795783062
BMP8B,0.00046062850080356874,0.018696759896131152,-0.002428097001277748,0.0007703608506009848,0.0464880774700308,-0.004374887510410518,-0.008888559575861741,0.06280273097878582,0.04929993910576815,-0.08011230457887852,0.04337214596110432
LIPH,-0.01617310084797128,0.06279529702499255,,,-0.032883778160526046,,,,-0.013352692278313823,0.10868991817781888,0.0906038633591179
CCL28,-0.02274947816105208,,,,0.12826893841255177,0.0503298852325847,,,,-0.022973693435960146,0.018665713596957567
PTPN11,0.018700148930073643,0.03988160568342783,-0.02609101923215072,0.06411498464602713,0.03211139861294188,0.01904417283693981,0.07219308075373576,-0.09949078339577754,-0.020352622506232845,0.09052254606599809,-0.1358243162637479
ADAM12,-0.03970143935692732,0.05797269598734427,0.056096681453886646,0.12902667541191265,-0.08945788513798571,0.002630804124108063,0.07139084843317206,0.0501085837042182,-0.01669893376609586,-0.17276258060124325,0.0838259981339887
EPO,-0.021731389084286262,0.018525522560887922,-0.016836735778391496,,0.04265334128984591,,0.07359057899119853,0.09297952574980894,-0.014501364825033692,0.008497070871428185,
EDN3,0.01994143990277549,0.02185368191262319,-0.017248518378432477,0.02664034766906594,0.01088577640624836,-0.0008072196951633956,,0.016237503618085205,-0.005370903940077695,0.03359799198180934,0.04615229792332771
CCL22,,,,,-0.025569063278839618,,,,-0.016412421642984443,0.05325359007987054,
CCL2,-0.010109825415038949,-0.012654596860123234,0.07813845469150806,0.07639529665818015,0.03393966253217903,0.07100126757267472,0.019980105196122203,0.03500304957646142,-0.030326242224065752,-0.15783852320827466,0.06504059304738541
DSCAM,0.015592646695980133,0.022874527836789015,0.012941460748460332,0.031112082002963348,-0.0039049023276998746,0.013758492723602196,0.05503911793252698,-0.09601619081208564,-0.0009428319847603834,0.07149646346251713,0.04337139386657741
GPHA2,-0.018025742692820878,,,,,,,,,,
ANG,0.015603463334204032,-0.018859111801848596,0.027200847902618765,0.13091689040934432,-0.028054121255497527,0.03174407513032271,0.061320974843925805,0.13225988756827514,-0.03594503087851469,0.04848156805842158,0.015406231818388976
FBLN2,-0.017554377186077347,-0.0048419805482585255,0.06867800400118709,-0.03604234335863518,0.035080313152436884,0.00856630205749485,,-0.05469852710916911,-0.006346418726869443,0.05210593364701273,0.09898594908564251
VTN,-0.006863148293901946,-0.02051382545863107,0.11528495403639238,0.006088693018514429,-0.025683129834388876,-0.03349512098130497,-0.07038315620807407,,-0.016576052371865907,0.016295399425947158,-0.021807963115458788
VEGFA,0.04238462193339439,-0.0370219620954833,-0.02375155382174715,0.14140418936356672,-0.0956527939123145,-0.0033029957246873366,0.07680409806717892,0.11609562331984408,-0.08049455419152962,-0.0748226701440348,0.06831966430036303
F10,,,0.030154346773263313,0.07945514397327855,0.06902535901908255,0.023330964314156075,0.06458125339208905,,,0.2098960338359304,0.04340994005234188
SERPINA1,0.030577361036205928,0.017421374831041343,0.03474307150049702,0.20113227483927565,0.047863559004361136,0.008128174943722352,-0.02525361211663058,0.03569667141203425,0.019157487870745265,-0.09306470699596751,-0.019149545857539262
VWF,-0.006171068471024004,-0.037382316278271856,0.05685599075740952,0.10066223759395639,0.04765479789404266,0.011275818418932264,0.07168145954879025,0.008077517598585136,0.0263544486836267,-0.025080186627693374,-0.054461891611343814
GDNF,0.027439707247010895,0.04912490349800984,,,,,-0.014755833311181174,-0.033854508684497166,-0.03655973212070343,,
VASP,0.027115137776154968,-0.006503640381462674,0.007388023682191114,0.11608201095464799,0.007271381474104471,-0.014791912464928534,0.08513865040901662,0.007267802028272137,-0.014358545840873083,-0.12271139608411089,0.040678820702763324
ADAM15,0.0395303242388437,-0.010787223979144039,-0.006429943144324666,0.05524406662680139,-0.020399161020018923,-0.004349558113128994,-0.022776156892477566,0.04820620870460957,0.009915688191788246,-0.007497088622059774,0.05313513413120654
WNT2,0.0204239063353401,,-0.013640308712485758,-0.054667774515282416,,-0.016416384621156757,,,-0.01798750346574879,-0.07474759780267652,0.057338565179354435
CALCB,,,-0.020504063702062376,-0.023542817564515706,,,,,-0.015742355536231992,,-0.05504945166694245
OLFM2,-0.02474197437102449,-0.001064951940864356,-0.03950065651375994,-0.05491456913646399,-0.03864293026330739,0.07015298549165228,0.052054023363539204,0.0027789023097908785,0.06337550603933312,0.22801682733608272,0.05728052322732012
MFAP2,0.006707092396319253,0.016963004492470613,0.04071170340495157,0.11890950419446822,0.013332955465514468,0.04189919303132217,0.05201387432056058,0.07158508716319716,-0.015142049102163588,-0.06932442605825409,0.09128231426583219
HLA-C,0.018377975643511936,0.02777019864525017,0.012632689674335272,0.20130361776731423,0.0735897336769666,0.0839208389901979,0.09302678616155173,0.024805432808593004,-0.029071901345913035,-0.05485500771681712,-0.0831577718012843
THBS1,-0.026922448556463342,-0.00032497847440144615,0.035287799069206205,0.06863700457367916,0.029466635354855834,0.04678887308212222,0.04584145451058128,0.08920319997072305,0.045933666620321126,-0.25468531846777726,0.05254469596558459
HSPA4,0.046080079749673104,0.02975354033258484,0.015864287345840628,0.055151658787909195,-0.018623499644527367,0.00933348941398348,0.06686667941825866,0.0364387225842958,0.024148123203865897,0.029723943724141888,-0.060235972695218284
LMAN1,0.0034549556682864444,-0.019465135843570007,-0.025640920459029912,0.09121937225125001,-0.017338901294836707,0.03394188723342852,0.14943118394021135,0.05353126635108425,-0.025157719257944446,-0.17874105111819946,-0.10609525533295606
LYPD3,-0.0246726970929966,-0.01415870530354095,-0.016975013348825146,0.03864383724983095,0.013487820220620375,0.010665676144764628,0.052066537634739014,-0.04312602967741718,-0.030246459341990026,-0.03595815106064028,-0.002692508942921451
APOE,-0.0542078180902277,-0.050249440025437804,-0.043871396227203666,0.1111628672299669,0.07815668424943142,0.07328513214934555,-0.07661529532856996,-0.005866866876560422,0.005439699196168003,0.11812737488418319,-0.04734824245776553
SOSTDC1,0.02331947324687921,,-0.021192058164976397,0.05357380046570475,0.04685115778633638,-0.022102888559742247,,,0.06005446958661129,0.08875796407184174,-0.005484071962413369
ANXA1,-0.014026651441505507,-0.056129851285315384,0.11064348072483152,0.18815647205412847,0.010872144088519067,0.10131791362127342,-0.034712737800773864,0.09362680923631793,-0.07928118347525441,-0.06925239192811142,0.08415174706675918
WNT2B,0.01759808515994017,-0.01246493075026649,-0.02438002364296775,0.03460147571306677,0.03694598654397483,0.023225756161070553,0.09054513952171579,0.05895999794304256,0.02401542979169795,0.06651606142466394,0.10343103281010474
AMH,-0.006475716361963491,-0.0006603436348975808,-0.021078749120027523,-0.014441727191457837,-0.043973448993504964,-0.06783117111612014,-0.014537836657660041,-0.024213516556537997,0.029499824687843217,0.05335573628945601,0.015704529790012897
GDF10,-0.018718661798638122,,0.02496100344947495,-0.0379356060504478,-0.03241447196915354,-0.007024751689537601,-0.049508539765742064,,-0.022361189916416148,0.020391809363233475,0.013111207893265158
EFNB3,0.06764984750282552,-0.003184274035384085,-0.030826605594773807,-0.0026660543280719283,0.00857063582364213,0.03182922566267725,0.013208340136378019,-0.056007236039826144,-0.04424702115165483,0.20138326672993034,-0.03946547433654939
LTB,0.021204682062497062,0.051086254870546854,0.007669474577137617,-0.007991077431358115,0.036482669794281074,0.00778746800401328,-0.036106058636178294,-0.009283111302656586,-0.04175670890107104,-0.0021610550698392345,0.04044572991993492
ANGPT2,0.01915263970430988,-0.022874785350639307,0.025871179182744307,0.1549152506218321,-0.08130696022099902,-0.0037050527565957664,0.05790178831016055,0.08181911572327852,-0.02755365429886783,-0.03937895540618082,-0.062368669281261786
NRTN,,,,,,,,-0.03467480840876419,,,
ADAM17,0.03726935159254129,0.008812752519740188,-0.01894181166775669,0.05041888736938134,0.007663572382040622,0.030269449880712545,0.02202682791891133,0.08679778526645766,0.030436744801670582,0.0611949237330231,0.0428460322769354
LRPAP1,0.0807512734969812,-0.017863876208007307,0.01163859478997583,0.04585467627582648,0.0166517746384772,0.030185608300212906,-0.10158579838230328,-0.02984780998249987,0.04271262234361527,0.09557385830462095,-0.03151344350976096
NID1,-0.028374509760666824,0.019620438307717036,0.04208996352282755,0.15414280165652897,-0.022469468878510118,0.027240581201190793,0.08318124530882876,0.054927429907039665,-0.04611480005655053,-0.14355638427976491,0.07414746260030931
MST1,0.06020141268246166,-0.01546208391740854,0.041294309452852895,0.12108649196009466,-0.052610607793660946,0.03764889109123978,-0.03297862691978355,-0.05537301729812968,-0.011045464047120439,0.09223838298746001,0.11574519459299845
IL13,,,,-0.023847219703219628,,,,,,,
DCN,-0.00800000995040921,0.00794315949194781,0.05488888213673986,0.15319543745561684,0.028580988184746362,-0.01967101384822157,0.05097483523401964,0.018892712594735555,0.007807487610889563,-0.085429482100819,0.04003559979220014
IGFL2,,,,,-0.01947877466990152,,,,,-0.04168465700916162,
COL7A1,0.0069118780067729075,-0.026613149074852818,-0.009652287248532267,0.15903391768098138,-0.06183777741732888,0.03177231326194265,0.02438181398147741,0.1389109354839451,-0.02494355380030798,0.002492426213826402,0.08823043372199074
CALR,0.0041736303358656975,-0.003376521055444218,-0.0012841468058351906,0.1166461958767359,-0.07240655585211271,0.037531017894056516,0.017545386116046474,0.014294884809553307,-0.09691199578092664,-0.16793727886699553,-0.01627237411436647
PIGA,-0.009544838632294411,0.07716463747989133,-0.013247157426137397,0.013015479242806294,-0.01144191997539876,-0.05055968660177062,-0.007295026763041162,-0.01650076933714811,-0.05693597693829364,0.05850194506656683,0.009809575512853328
CD200,0.038486483566372166,-0.009941297791337853,0.047469889209431834,0.009197440784632716,0.08505613693592695,0.02859704189861964,0.014175520792881565,0.12342398811440172,-0.009555300370844889,0.01595906061050812,-0.07012806550153847
GRP,-0.018658227665872787,,,,0.01566044635121445,-0.02631145799996975,,,,-0.04380453988968007,0.00025301698857290713
CDH1,-0.0044784947017904,0.012350186690308447,,0.12988684077098958,0.051749266869857424,,-0.049683763406103365,-0.02632468513529207,0.10983261557022689,0.08570453492688528,0.11016926495823817
LPL,0.015936746866790818,0.002806070816824042,-0.06339923920984496,0.12377881799546141,-0.08488613982376858,0.03909249442934121,-0.03202511420975052,-0.05492486900931096,0.04006796393981906,0.17102900988448136,0.1440289409916802
SEMA5A,-0.032105099911908415,-0.030954971674652183,-0.012397231423163317,0.08782555777385288,-0.013243726244499694,0.01011415780613018,0.035560632712102316,-0.021539911610292835,0.0933472544244723,0.19076730559180818,0.09174907254027809
SEMA7A,-0.0063802379159233254,0.020457837997714792,0.0021699660501613726,0.03616847762443925,-0.048200323340420535,-0.05511107894033589,0.0570856665461801,0.043445736980736505,-0.04808393909930087,-0.0577291863455413,-0.05513846951436972
SEMA4G,-0.011991644796936667,0.03615610070054519,-0.008791002086095642,0.12959959270050447,-0.0073679486355618775,-0.007696688904333951,0.10012066772456725,-0.016995167824002524,0.07841912922790012,0.043668194927640375,0.007198210581207959
SEMA3B,-0.018859989059321645,-0.0171377144604496,-0.006730914494583495,-0.005253985402510906,0.03503249730533859,0.0075356567824236605,-0.03291954224394852,-0.002027874244449964,-0.03294417599668407,0.025358358909853263,0.050765188695993425
RPH3A,0.0070122613663017004,0.017483836011409862,-0.03500544016594779,-0.036962997863939105,0.07725039989532864,0.06505580486543981,,-0.01807054193086121,-0.035039040794740364,0.03169405831874713,-0.06253190220246412
JAG2,0.036396641105852855,0.07424411575545793,0.008526791266289172,0.030277351493328837,-0.01593431214447539,-0.0038179320746237278,0.02871477400962781,0.024034379344540113,-0.022096296666803933,-0.03584682055174565,0.067723723275932
CGN,-0.04902674274258932,-0.014785834406105869,-0.0003429604007383168,0.020285754998255714,-0.024938018301415184,-0.001914976425476368,0.02951346142842339,0.03136179569333883,0.037005116358588726,0.14571863796535348,0.021622205486148117
GDF15,-0.016694444668992968,0.0205082429497893,-0.051305306324377895,0.09082635700675804,0.016331605033479867,,-0.029234616765216975,0.02219823590369216,-0.015268766638303564,-0.0914243303047823,0.22044252308264184
SEMA4F,-0.03359861230699023,0.06091262334014879,-0.01019316802033746,-0.060362207326683334,0.002734568690098188,0.008498699161964678,0.09555625103814196,0.07184760756256836,0.016460519031481585,0.0642105460435731,0.09418861536732612
