,UKF296,ZH1019T1,ZH8811Abulk
LGALS9,0.05430769257121051,0.016864588590713415,-0.029377787941835286
VIM,-0.0183779392072189,0.04932718589298899,-0.08832684611792502
PLAU,0.015205282022042108,-0.01609443029975766,-0.07306241533152978
TGFB3,0.05313107314788188,0.0009178301054351628,0.004355910262034823
APLN,-0.021727922660071033,0.03567977000201574,-0.04765450414961118
SHANK2,-0.0539696697484917,,-0.0011262360743920091
LTF,-0.04244866728507924,0.023525331949642694,-0.0316468732052233
PYY,,,-0.02367921824408845
PENK,-0.01661011973270445,,
CTF1,-0.020381385423631413,0.03378912324099632,-0.034787906981945456
COL3A1,0.028657529035030237,-0.14066842003094235,-0.005657243721894461
S100A10,0.02709925807088727,0.1193686980165435,-0.07552760592695566
FGF13,0.04442673429178366,,-0.06043575939798097
SEMA4A,0.053364628295119204,0.01799908947163295,0.011085981193034363
EFNA4,-0.037483623042456275,0.04824393474680822,-0.026379529890137695
HSPA8,-0.008144402509894967,-0.05031864447029133,0.013548368197126756
NPB,0.01994691436137318,-0.020579666514663624,-0.11004914547528628
ULBP1,,-0.04160523140075914,-0.021849897898282677
SEMA3E,0.01038969196462741,-0.007369493521302412,0.01909029557512894
FGF3,,,0.11271915158312294
ADAM9,0.014410313042684919,0.013465954890686466,-0.07542903474677656
ASIP,0.044710859399580624,0.020847673206029815,-0.030332031274511638
IBSP,,0.007169242351631038,-0.05263689785953802
FAT4,0.011396596338730774,0.1146282905595614,0.017417583365803155
MDK,0.039429449966327856,0.0741274738805038,0.007279135574539439
BMP5,,,-0.031577727122794635
CAMP,,,0.002605845823324098
HSPA1A,0.05975912071821001,-0.03536152575884948,-0.034386841204419316
SOST,,0.05427914666491427,
SEMA3F,0.0598579603921181,-0.04305771965060819,0.013174832420108298
ARF6,0.043050350025701775,-0.03592268443828349,-0.014301066001695215
IL6,,0.042476612280143794,-0.00037938252440164797
CALM1,0.025857426983055206,-0.0005978362123882687,0.009265060127067978
VIP,-0.008679932676521078,,
NMB,0.010910556752305017,0.02048033940930264,0.021063789448623232
CCL26,,-0.07304081141051427,-0.007999834778529603
FBLN1,-0.01645056558939263,0.016323188046817958,0.002823927891972665
SAA1,-0.011967864260696699,0.16646656179822492,-0.0679335080039232
MICB,-0.019053852215778808,0.0316193947228717,-0.04421209547923423
MMP13,,-0.036409404243025335,
F13A1,0.02992172430071151,,-0.009381851019750089
CXCL11,-0.015278915889450932,-0.04764078382310111,
COL5A2,0.007593090269840783,-0.07784415703765102,0.017641689570053604
EFNA5,-0.041976607038336396,-0.04847760768675843,0.008200001841946525
AREG,,,0.11381654007347392
EDIL3,0.037634083189968956,-0.04433930475334227,-0.05478994497965631
CD86,0.02208637640517721,-0.010750378149722097,0.09900871058895055
WNT9B,-0.015464059166440015,,
HRAS,-0.012470412345946872,0.05816628281226587,0.01590134822170582
C1QTNF5,,-0.044349906062289654,0.01817183274703743
RLN1,-0.01679366689380442,,0.02969171927115782
COL4A1,-0.008454187124709526,-0.042063763201170834,-0.008028040890301312
CCL3,0.009053670389185909,0.02292031777073885,0.020886306588677135
BGN,-0.020374639999789952,-0.04878703361797559,-0.00012768786964173376
RETN,0.017428628221576255,0.03718815810839774,0.013260323508574262
S100A9,-0.009968892682896746,-0.0478418775782183,-0.031650558834804346
HCRT,0.04468172864234732,0.007112747293310849,0.03527036098010354
FADD,-0.0023819139443706757,0.013409087692235356,-0.031236813924635492
ACTR2,0.032960884750420215,-0.05647897211661943,-0.027190669551764354
BMP2,0.043750542047118784,0.041415470937517185,-0.013615892964058959
PDYN,-0.026807813461568568,,-0.03411312437354496
CD55,0.032723469016886476,0.010083684758768073,-0.01077002481496444
OSTN,-0.017630072676256187,,
PDX1,,,0.004702839269512093
CD6,0.024580954904184178,-0.0090177343394128,-0.021273632278140883
IL16,-0.004024414344602068,0.12480931782244799,0.06531603503173762
LAMA5,0.012506747527830374,0.049423063191717215,-0.013108159612246395
RGMB,0.020923331494435485,-0.011239410379129575,-0.048543635498214506
INSL5,-0.018274801665701477,-0.037247328999316126,
IL12A,0.028901947889075928,-0.023598375708951756,0.08800398547530493
S100A8,-0.01843289494837887,0.05375555814869005,-0.030493744637608212
TAC3,-0.012675844962604899,,-0.013201345027623152
TAC4,,-0.06801098400011221,
MFAP5,-0.027838434380066987,-0.02475259111378931,0.05461170528273268
CXCL16,-0.03470958197858451,0.038816100038848285,-0.004493593913218775
AGRN,0.005421907320485262,-0.0009981250446377422,0.03945974884059711
COL4A6,-0.010288130844819311,-0.05607980751306597,0.017669495953732146
FST,-0.00021253590240072955,-0.06304986086280513,0.009526778693976928
MEGF10,0.011366726739855436,-0.06785143795672872,-0.002644363497445804
C1QB,-0.019467801470752354,-0.018125422435926682,0.049364046727566155
HLA-B,0.0030950057646094873,0.03678185412720286,-0.03319764076299038
PDGFA,0.03696066186389081,0.01632296754678019,-0.06204629590348798
LAMA3,-0.009686300657679637,0.09018027417135868,
DKK1,-0.01432064570349026,-0.03242324773802264,-0.043360757329956305
INHBA,0.024270604967159885,0.08977636397801918,-0.0015477728987505445
IL7,-0.0269237655738506,0.0023172864671099375,-0.03411312712390327
FABP5,0.008933924665667019,0.011130014302759497,-0.038774285832397865
CCL4,-0.031974134773878844,-0.01490018242733068,-0.019421369425147078
FBN1,0.022374835140358696,-0.024236643480206203,-0.06982412913093099
TCTN1,0.026474798459796,0.10525585579425395,-0.013768191868886353
NCR3LG1,,,0.0012193366553002027
BMP7,0.014676062103547844,0.05085665107649915,-0.022094769158592355
NLGN2,-0.013437747499037696,0.046226891931835046,-0.024867384222175933
CCL25,,,-0.017999436792330292
NPNT,-0.02418930377404367,0.0006039846406765837,-0.009358165690862716
KITLG,0.021108281152461803,-0.09617027417224124,-0.014217554557645177
MADCAM1,0.08582018495789415,-0.08011871677742533,-0.02184989475600141
F12,0.014923124321769288,-0.0059521278696577275,-0.03870341564888143
S100B,0.0012602414877778427,-0.04965713501352367,0.05477113706179389
CD99,0.017057436860442178,0.08093984657217873,-0.019142666459894066
PDGFB,0.05965764997395661,-0.09916023509383858,-0.07909903194813236
CLEC2D,-0.018751920165721008,0.03794604213531956,-0.02488790272544294
F8,0.02498442351839019,0.09607197763524336,-0.046327277632090345
C3,-0.007846928088233006,-0.07866193582525355,0.00048455405522961965
DLK2,-0.020246364753166525,-0.04160517652721765,-0.05153316645290218
TSLP,-0.023652765433582287,,-0.028843898687673047
OSM,,-0.03883429146514387,0.03463877673780245
PRND,,0.022317287375416904,
SLPI,0.044350742337074076,0.07717376188307047,-0.1289698664239995
AFDN,0.03854363853351509,-0.011415401510410322,-0.004790453429090895
KISS1,,,0.0659643004272811
ULBP2,-0.019583206468108544,0.016296885365502542,0.04909971579733493
ICAM4,,0.09998623478256452,
TDGF1,0.024319946142907382,,
ANGPTL1,0.001759964401097344,0.02784699050191002,-0.029580694854455917
LTBP1,-0.02158016953820912,-0.013476696866122479,-0.0656980311045415
NTN4,-0.04273739394714788,-0.013136048539911046,0.007094405574569005
APP,-0.02365362016543593,-0.02060890346940491,-0.06929974264441811
RIMS2,-0.029255582564956674,,-0.007503667745311902
WNT7A,-0.021999561135086325,-0.015688441204267458,-0.015130874140133378
GPI,0.017332836806655236,0.0712396888171544,-0.07009401636467297
IL1B,0.0017835883993398255,-0.006126478930123292,-0.053440497841060156
SFTPA2,,,0.07831633311521388
HAS2,0.017599572819582576,-0.09698594724350883,-0.09386505140511338
IL11,,0.005452411733763071,-0.022869300029096283
SEMA4B,0.05404539159003741,-0.006606397152719257,-0.034558666800242575
FGF12,-0.032187627271724965,-0.07882459874294703,-0.00814061605444572
CP,0.04417336209975926,0.0238816314064072,-0.017230006928408814
NLGN3,0.006075841849426999,0.042483208119115316,-0.0004230708071089597
GZMB,-0.012426561259222244,,-0.025390829829556944
PROC,-0.00979539082337257,0.03682153109031938,-0.008216012796157256
TNFSF11,,,0.08969644611796707
AGT,-0.027540138624179623,-0.06049587703000034,-0.06530079822727412
PTHLH,-0.0041667262803,0.06319373796072904,-0.013487179286194095
COL1A1,0.005551171174625457,-0.054055236885023165,0.012062156723611488
LAMB2,0.021659165449231625,0.07460856804559851,0.01948805857779613
DSC2,-0.01387111424849966,-0.022179230474849355,-0.031677646935005147
WNT5B,-0.022067278773761485,-0.03075888204318058,0.04554567829715686
LEFTY1,-0.0175480212632507,0.0641540770109697,0.0031224623074544364
FGL1,,,0.0810756299319972
CXCL5,-0.0095089650624988,,-0.06354751468593542
S100A1,-0.015723991175132276,-0.07905298361638774,-0.012371887467765375
NPTX1,0.07066679603717481,0.04029091331607148,-0.026214110027519246
TGS1,0.07251439214072641,-0.03037535627878307,0.008329208938173975
SST,0.03182639836092513,,-0.008237278147927464
IL34,-0.03194749273438838,-0.0540160824443183,0.00499826057218069
DHH,,,-0.01572386640785326
TF,0.016459885790525285,0.06158123368306748,-0.018741271438225595
IL33,0.039564296539578596,0.040929558556520584,0.022837062353433663
RBP4,0.03458573389028862,,-0.02015660820423206
CCL19,-0.021173120878659406,,
CCL20,,-0.031924493649086234,-0.05480003663921648
NAMPT,-0.03531321474998963,-0.007438458006520838,-0.016988164080335297
