,UKF259,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NTNG2,0.0042749648225210365,-0.0714989250450115,-0.028795332613180017,-0.009674775614247415,0.01655938681580007,0.026538582395880524,-0.009989306048080335
LAMA1,-0.004373342843395927,0.03575315561805882,-0.031860486203007424,0.023797397510079688,0.033073599245629096,0.10068134708992321,0.011469271515122392
UCN,-0.03670378243920393,-0.04416875892411183,0.05529433164105423,-0.0017195754477148425,0.06194217084110558,0.057360374221141215,0.08632382709623071
ARTN,-0.016879266346549633,-0.048227024274202654,0.07839892914708516,-0.03144734164666979,-0.02785363989462386,0.03335689064607548,-0.036387805982656965
PDGFD,-0.05194156080757041,0.021910089279516078,0.03788802029025692,0.003144386233546394,0.020407200494941633,0.04563559299039642,0.0646294197706871
EDN1,0.011399973375928688,0.011004152262415471,-0.06033081294720307,0.023102222361542163,-0.00565749526047242,-0.003978807448830906,0.019689379588052242
ARPC5,-0.015152439658476378,0.10698815348201728,0.06286670398430855,0.0334900589577843,-0.03857371184545541,0.01673435310438044,0.00880278031891849
GSTO1,0.010713309143359741,-0.013632236474372575,0.00979010226603363,0.007848108685532032,-0.040670668613457535,0.008063035838491578,0.08782914771434552
PROK2,,,-0.014604086647447258,-0.020355730169718422,,-0.004412497999601623,
SYK,0.06611349823860527,-0.0366346734717854,-0.0005441972551162438,-0.023136615975823484,-0.03009295315022318,0.011119860080828584,0.1149831796126262
CD40LG,,,,,,-0.02746220954094553,
ST6GAL1,0.051981277952446954,0.09585217083532513,-0.021180128049394762,-0.012456526697689879,0.03287560284210991,0.011110058084973935,0.011953633395153788
WNT3,-0.030820820987712598,0.04178490545880979,0.06715269564116001,-0.023180854005564338,0.017524886428966973,-0.008854303987566927,0.02254897011769326
HSP90B1,-0.012412207485403158,0.004717195199726323,0.09110210749829081,-0.008549339009114464,-0.026882164566187174,-0.03134614160792453,-0.006925397832748024
ZP3,-0.008564808685154556,0.1146761432915409,-0.027105770605408162,0.00021362661624100288,-0.025224533834564102,0.05357415393695459,-0.03452740539352474
NRG2,-0.00757557139098885,0.10035416067226693,0.00554035068315582,-0.017433494968311397,0.0020246346307883456,0.009056036828789436,0.04063478275109392
MELTF,0.02286881938398832,-0.03596396653375522,0.04284381324221052,0.0033405204340613845,-0.040154874373776434,0.046823889070942544,-0.04554676675122268
NLGN1,0.039947209311190494,0.057156313373426734,-0.042226212791951136,-0.048896814815036466,-0.02338019344065855,0.04232213366439951,0.04707652025745795
SLIT3,0.026068348001200243,-0.017002801100103018,-0.03624462904318964,0.06287346698332762,0.035099381713468464,0.0392206852800597,0.10880774718018227
CCL8,0.030329430701726518,-0.051297291572002156,0.09224654676946761,0.012950903227970451,-0.019098484879595482,-0.021479467502152294,0.0002934395781613421
S100A4,-0.0037211533240692194,0.05581629396347007,-0.004875800363874641,-0.005227456260260133,0.05921624634290553,-0.012403673657565404,-0.008147842230246474
TNFSF13B,0.029195141970170015,-0.04895522918223186,-0.010931391614957955,-0.04062917536498276,0.02013446727815339,0.027677721297551958,-0.08826017937136095
HSPG2,-0.0032023821295733804,0.0027432096924995346,-0.01109191811584585,0.02596297458889108,0.044752989338503434,0.027850662108693056,0.06005251410294048
FAM3C,0.005227416511431557,0.08159898379805769,-0.0026248363095030367,0.05264800690522792,0.007014478640794607,-0.0034826600501573265,-0.09009352405765171
FLT3LG,0.011477219457990422,-0.043112919982160505,0.031193313697957605,0.051718075252129486,-0.0014830856155111157,0.051871152233274785,0.01810093147610288
A2M,0.04565990365293861,0.02836934133390806,0.025200898556836,0.06219425410330211,0.01970348657089224,0.035415632809175895,-0.0635388214033626
VCL,-0.012331423465692753,0.02673168029897791,-0.022553205890332804,-0.01267851681618939,-0.03392150354230802,0.030482848136928756,0.05695749882501538
FGF2,0.01723927205759984,-0.018105868224447947,0.0823810292508749,-0.005920485146559172,-0.015892012109343243,-0.002902502828781281,-0.04010124403114539
AGRP,-0.02011474945242803,-0.03490649134398905,-0.017316254571244086,-0.01549992106540611,-0.014826660991910582,,-0.02485748469543284
CNTN3,-0.01146445229923247,-0.049008405639935984,-0.06645020811106699,-0.015464751473619255,0.006793417890493249,,0.06463321041492483
RNASE2,-0.03688037746084689,-0.0840585315765411,0.04767988387312905,0.015109080838562858,-0.008683987793480431,0.022812292815638745,0.009034746341130037
ADM2,-0.015228931793935313,-0.003351921140653516,,,0.058931980253590026,0.03652814022768714,0.048338362099112096
GAL,0.0627070238958337,-0.04048158547498131,0.15476013553739745,-0.035107128117374244,0.0988281991419498,0.005589791599823642,0.011760142413367206
IL36B,,,,,,,-0.035717648784814114
CXCL6,,,0.12381855939959077,-0.006985215254762779,-0.009793387046549733,-0.04716005445310961,-0.024554954086743363
PDGFC,-0.00925972385936523,0.059122807212370024,0.004988530335661245,0.01397370248341988,0.08080421299350525,0.011654430340281437,0.002120643688798722
COL8A2,0.004407079121849925,0.026612897613809458,-0.02794490026886423,-0.020418191023474967,-0.029191915746512295,0.030552452755845377,-0.10098659072398329
SPON2,0.026111401691060125,0.04874906155348449,0.009210149025519617,0.052095148732279314,-0.011086542229859182,0.011836903895373618,0.03752143336156397
LCN2,-0.014937897301794002,,0.11383778697703299,-0.03263654643162493,,,
SEMA3D,0.03022087077473998,0.034820335977258886,,,,,-0.015339006301013923
BMP6,-0.010639900299441313,,0.06939971660662062,-0.0244877035360202,-0.027522566988968804,0.04494787263981823,0.027816118223830694
TIMP2,-0.03810320321546975,0.07700368994636601,0.0487206958280814,-0.039485332479660976,0.005607356227818015,-0.028635442191616258,-0.004339137367838688
EFNA1,0.016570842458306312,0.038781889176678054,0.008288605654361708,0.03653967935176628,-0.02080268511192451,0.025055436776100736,-0.057567791444311775
S100A12,-0.012269963785913947,,-0.018531379550529692,,,-0.028443286561968206,-0.00076063508506711
TFPI,-0.04534324956620714,-0.0031179873712096316,0.028614191718349637,0.02885859342265761,0.03830501955378207,0.037602081489846825,0.08174132370878236
GPC3,0.058350544031977106,0.14452215556873843,-0.029177991942852668,0.06520760738548761,0.015366466106117546,-0.0005538769163812546,0.010919484917141316
NMU,,-0.01151614147011168,-0.04643937630964651,0.07718644014630634,0.012645054159570724,0.0362403579889928,0.15357543768226015
SCGB3A2,,,0.00014808755854626735,-0.01368594049561478,-0.024864534548817478,0.14580351610017986,-0.027276655281700764
LAMB3,-0.014638177705810811,-0.016932556136146356,0.020283055007397598,-0.006150044134410427,-0.05250638450392956,0.0016693719677672487,-0.01144018863657206
LGALS9,-0.028000224973297145,0.03049556136315159,0.004044101033982049,-0.005573353887738364,-0.018236201423574083,0.012956163406321487,0.09536747447118535
VIM,-0.024645525427047083,-0.10745003535522847,0.048193463235319436,0.031033513614115316,-0.027667839456270694,0.07419257629935516,-0.03824167702696671
PLAU,-0.02901112604344917,-0.026787734367489227,0.09276852312037043,0.06370190553831061,-0.06083914349721924,0.03311118107854428,0.04404153222989916
TGFB3,0.007526949852544134,0.020274861097299764,0.03751143444943645,-0.03313171555607407,-0.01456521720577618,0.02559572497845056,0.030656487791819807
APLN,-0.031280209459876564,-0.02108243688658501,0.01758260745974109,0.006976360123014277,0.05624811465499658,0.004229090692023943,0.029257085404560224
SHANK2,-0.02693521624953798,,-0.001472711360538902,0.024611831134837683,-0.036866002485297124,-0.04059318864151902,-0.0482087808547368
LTF,0.02840725627011299,0.06603763739804978,0.06378533271803886,-0.005338977585199535,-0.007241109475696563,0.027511136311535355,-0.044777171574562985
PYY,,,-0.006449645856450096,-0.02223742890572208,,-0.023032577420839414,-0.02485749083601351
PENK,-0.011031013278178849,,,,-0.019975892897518967,-0.030918152394937535,-0.03173796838270462
CTF1,-0.006651357759360325,0.12013249349676061,0.02684926030260204,-0.03958043592126668,-0.006953397152348289,0.005387347524117874,-0.00034240196179162534
COL3A1,0.055773511440829746,0.03625982401247958,0.01999845402285913,-0.00266765990009517,0.013483078983830114,0.007750016814486901,0.05891926375133419
S100A10,-0.032987908024807965,-0.1326789964126561,0.08631791249043837,0.06628020483300037,-0.04441463580591455,0.003064254224161411,-0.053367529409441464
FGF13,-0.028019423198584116,,0.013475466837424328,0.028256160669299323,0.0022939949894125347,-0.042652447219484316,0.03160857768061196
SEMA4A,-0.049377682464600586,-0.050921242978853684,-0.046815278579392175,-0.044582880335137826,0.00861055915395999,0.0028788240663772534,0.11030515759289278
EFNA4,-0.04002766481645376,0.004638285248048581,0.005732998143731885,0.01818911917536576,0.027537066829142438,0.016376820115572736,-0.020808245833197653
HSPA8,0.0007577772102436543,0.05027842319187275,-0.0476815085645942,-0.005815217246773888,-0.04255117847751151,-0.021193645260896954,-0.04546565868916219
NPB,-0.010639901321748644,-0.025946444960800397,0.005754943759861248,-0.057704170751013896,0.012587127194739792,0.06837231104418322,0.023707012297563338
ULBP1,0.015206146579087048,-0.03490649134398905,0.036092845608288085,-0.018937497569922593,-0.02616396174710894,0.01277652012988717,-0.07071093245143083
SEMA3E,0.006962546799807513,-0.03929890934470162,-0.012915102757373571,0.01630164220858518,0.03244072587603728,-0.039801365949663554,0.057595016322954155
FGF3,,,0.04238962327483303,0.0443853746853744,0.0610447076174058,,
ADAM9,0.01341176989612355,-0.027437211908176006,0.015449112754104898,0.05277697566972692,0.02734407941122408,0.03562645605966241,-0.027371897448873483
ASIP,0.10910506459270702,-0.019551943688764024,-0.04083375260086155,-0.004113871584192372,-0.0035154560872047436,0.025770627380051255,-0.03516501147399821
IBSP,0.006677385723575426,-0.01955254036763592,0.08609070886111961,-0.014900496898722464,0.0348975917773957,0.050269318938854016,-0.018222983788851115
MMP12,,,,,-0.014035573300032798,,
FAT4,0.0004759707675658715,-0.025190865967455418,-0.020152873309692093,0.010043638310984218,0.004297914254694034,0.007891046040606762,-0.05556868676519779
MDK,0.011693909313740626,0.012443979847756602,0.00911989830548806,0.07877701269363227,0.020667036410068985,-0.007025094037059361,0.047775051623590324
BMP5,-0.016073206057107395,,-0.08132790221892779,-8.074016137363451e-05,0.030766042375728355,-0.0028884015310350055,0.017167039646052235
CAMP,-0.019036900492507672,,0.012873023897052874,0.021978086361487636,-0.02055366524190479,0.10143620951159295,-0.03412484149222363
HSPA1A,0.021517064004920247,-0.03552780676542935,0.05488187024413781,-0.02531703106830394,0.027545687853627415,-0.031157143675289014,-0.0864393450646637
SOST,,-0.04112157277987703,,,,,
SEMA3F,-0.02150246741341924,0.07319732339188682,-0.039880766472363965,0.023379413964071488,0.011996316029752827,0.05291801514377941,0.02553925153397163
ARF6,0.041339418014303415,0.002970959781806992,0.0006852680716218825,-0.01987512060602237,-0.018420203624202207,-0.017150533806628867,0.008304709805773011
IL6,0.030927385175056547,-0.026961856522609656,-0.0001101464284925704,-0.04235651752356576,-0.03640258207447889,0.05963209065343087,-0.019371061844537518
CALM1,0.038232266931604704,0.046447378808952125,-0.08048497644171193,-0.0031925233320444046,0.0555989971888891,0.06378839422270118,0.030190749620480975
VIP,-0.01661447566232495,,,,,-0.012577773237757998,-0.0435226686786742
NMB,0.010338148408379868,0.042210558733131946,-0.09014991435495268,-0.07542499695977267,0.02083776103042051,0.012415089031434656,-0.0510670598834779
CCL26,0.017539479969755915,0.031312277643090795,0.07950343207865611,-0.044980758672988945,0.037591209183406464,0.0058503420707613826,-0.031240126878435227
FBLN1,0.03284023666015702,-0.10440228198418558,0.028819926800123106,0.04756385252600494,-0.002661968504487211,-0.013280027832914598,-0.03267793945984066
SAA1,0.01876164657822,-0.05241308375766565,0.08602631145715915,-0.021908296046871417,-0.024163060795846292,0.08158507027526675,0.033628715860697066
MICB,0.018598605368952057,0.03044876807540053,0.002250825307315656,-0.03625513216268472,-0.004538925120371397,0.05547755908609956,0.01582633367147948
MMP13,,-0.03054722954925741,,,,0.022591561810731287,
F13A1,-0.028394571353549794,,0.07082414867085238,0.027653859176490672,0.0048664227901988035,0.016769740823006214,-0.03545230815195398
CXCL11,0.07837811193375968,-0.014057655820560278,,,,0.07474473360051671,0.010991973878592553
COL5A2,-0.011202915504452416,0.046515539379106165,-0.0076310757527571025,0.07484185152841166,0.014403822880250291,0.019214989722286187,0.023347215625694247
EFNA5,0.060245172027260326,-0.04067236585695937,0.0051564114694762865,0.013733289704052477,0.0020296662793554262,0.07416668970191609,0.04358973571224159
AREG,0.010993632174350806,,-0.06666521466420225,-0.010994088225298192,-0.006571269889639518,0.11773168592019326,0.017428380534355765
EDIL3,-0.021230867057467673,0.02094519965495903,0.015006090441789039,0.052123143465513895,-0.0023701660684050155,0.042867088982678055,0.0487357479970346
CD86,0.015276228386620256,0.010751270562420569,-0.053098727956000145,-0.04640327151204328,-0.026479901559205658,0.0376428068167934,0.02049195811653781
AHSG,,,,-0.018726795478773584,,,
WNT9B,-0.009654625867731638,,,,,,
HRAS,0.016164082904002102,-0.06076990891403146,-0.04381974190936167,-0.035257494316629494,0.04006847458387018,0.08182780586225685,-0.018169044763602375
C1QTNF5,,-0.07592795941025178,-0.04660986603726014,-0.01638466155571302,0.051311428645265715,-0.042425689288281325,0.008090387350054202
RLN1,,,-0.018765559279249243,0.018529766751267104,,0.009300186007184427,
COL4A1,0.006835956564800463,0.05431707585373791,0.027107539388374253,0.009806009506691134,0.015548492527499833,-0.0015221608655416816,0.08197079444643837
CCL3,-0.005964402257589273,-0.012120153327214608,0.08762242894203354,-0.004102797849384913,-0.00428591882470434,0.05196668001129705,0.11881346547358508
BGN,-0.023755782139470737,-0.015164190879044118,0.03171577560606456,-0.014055060899074752,0.0213750333370907,0.005317872039442672,0.08002233527943363
RETN,-0.011912588910692738,-0.038360390541713155,-0.0028385400312222996,-0.03528586756816018,-0.017658496405803924,-0.02203724452099276,-0.03357924931427241
S100A9,0.012458029476891062,-0.021912866365557386,0.06488141099889709,0.01590712418010729,-0.03174229100622746,0.041636672660287345,-0.06589904855814653
HCRT,0.03480389601609285,-0.01694227235768525,0.06273810135366925,-0.005623003097712798,0.028153097132621586,0.02934729812522305,-0.015089186308575982
FADD,0.02661042386203944,-0.007811901624638574,-0.030185847115809555,0.000843962677551618,0.0735037916815438,0.007928782789731059,-0.028858155371230865
ACTR2,-0.01919829503193028,0.08562834036198615,0.06285937204516856,-0.01570345487702802,-0.0013430580468896138,0.014436295334109998,0.05484565998702128
BMP2,0.021341950223638446,-0.026684425449177852,-0.003813132664991658,0.030058861056330995,-0.04629589163760319,-0.017019794418188745,-0.028724951924709335
PDYN,-0.010873049269893057,,0.05422393500807095,-0.021688532230214264,0.029867025089849644,,-0.07093474979923645
CD55,0.03607158091129017,0.024739820163044043,-0.003501967151638384,-0.003081177847274019,-0.03171983312240385,0.03669857523981111,0.03358476034405268
OSTN,0.0395841091619068,,,,,,0.04970228967386391
PDX1,,,-0.028254551772445284,-0.03171472758740614,-0.028109997944319905,,
CD6,-0.005021143468647324,-0.058095004872435276,0.07525895754938287,,-0.019681282495173938,-0.01972591549835634,0.12324030317083212
IL16,-0.012936979882633563,-0.005675342029359176,-0.04615268487194308,-0.02539693846190173,-0.01812387523603598,0.002338656659314269,-0.053608729652281896
LAMA5,0.00993999188081781,-0.07360695197312471,0.04126395850818769,0.03950530874531926,-0.0029243129849207384,0.07362682505049273,-0.011908637083449735
RGMB,-0.0006908097782256182,-0.005324886508181782,0.035063775068077556,0.05897552822031004,-0.008465669814963963,0.10827213789616084,0.002988721416761338
INSL5,0.10517669081217107,-0.07269453774780822,,,,0.008110207577615896,
IL12A,-0.033005917781562824,-0.047263009724107005,-0.040622244084356655,0.030435257296919774,-0.016122837412547556,0.041457652233221266,-0.06508158675759657
S100A8,-0.011281892233848784,0.017392040798010232,0.07598450991074186,-0.008705466777878328,-0.009173964649546519,0.049775753820897335,-0.006988231474458431
TAC3,0.009280498153573815,,0.003164789346666798,0.0445891912511396,0.05819429155170123,-0.0421826417598006,0.04344770977610319
TAC4,-0.018639009798303297,0.03811712007514009,,,,,
MFAP5,,-0.03600114637157784,-0.011818872745186214,-0.003397988034129559,0.015741270824187872,0.050224919336532614,-0.12396794193495721
CXCL16,0.029790478901037264,-0.026153330263742242,-0.002199005168496557,0.03846324778905236,-0.023683789437953656,-0.010399635735748014,-0.05638031056658332
AGRN,-0.042531059774935064,-0.02073710321333606,-0.08044184833956967,0.021127852687018448,0.004887460522927545,0.040086726073889294,0.07043513238127974
COL4A6,-0.013178370725954703,-0.042879390945948725,-0.0726841300337468,-0.016532698036876292,0.005607339861336261,-0.011517185336895353,-0.07737616055503464
FST,0.006902424596764574,0.055357596120113324,-0.07918864090511883,-0.038945319661982856,-0.04570089200725084,0.039201173490514565,0.042352726310923315
MEGF10,-0.01835104222365306,-0.018836282940945633,-0.0310796885574981,0.01401652404056115,0.016341546019479757,-0.030655440212734485,-0.07349302392344091
C1QB,-0.004943397003436848,0.0014407985427691806,0.005743715439067291,0.0011438501608818348,-0.018797459903834413,-0.014082728977466806,0.07221531868796116
HLA-B,-0.004254809582712019,-0.03812387716166514,0.08638743204549935,0.014871198709242826,-0.027887482082537076,-0.014047275546926394,0.11671917249100705
PDGFA,-0.0275480793434826,-0.04779890876449047,0.05166039266730251,0.01056975850326467,0.016663780124497807,0.08732308818636501,-0.004067058445596098
LAMA3,-0.01847777523362175,0.016535823102603684,,-0.01648267679840483,-0.016300100715424426,0.027844118020508027,0.014589723487549234
DKK1,,-0.043735888179558584,-0.0226579302872334,0.043652329737352356,0.002524315892236514,0.03975563236243439,-0.045340302062406704
INHBA,0.10175544586235132,-0.014939345918681537,0.0023420373083978575,0.02681913997728368,-0.012962810173622531,0.04508514384379576,-0.061138527603089306
LEP,,,,,,-0.02466887169246357,
IL7,-0.015981392798666286,0.022196363996801406,0.019253110559874224,-0.005544973658527686,-0.02730002563571048,0.04113983704355766,0.04641847865044208
FABP5,0.0458065922752281,0.12336302258656616,0.024895784032038876,0.07435467876721,-0.03912619999820582,0.0596381633663101,-0.016710963110703785
CCL4,0.05447494521613908,-0.013123122541142333,0.011498488882255447,-0.04496878408806775,-0.03118918320017016,-0.0035398840422765747,0.07464373171925962
FBN1,0.018457206903470268,0.023491667671364427,-0.017628009135951556,0.004673498268219715,0.030766329119323078,0.026953732905936507,-0.04496519852049335
TCTN1,-0.013593461526725545,0.08916121905224729,-0.022792252454567386,0.016547220661690024,0.04634980166945291,0.047006537712055166,-0.07311780652790056
NCR3LG1,,,-0.029829904757870333,-0.024817730597066066,0.028354090548424086,,0.08757479607356104
BMP7,-0.02984142008767887,-0.03715548260898985,-0.031094829222292734,-0.004146570862886419,0.057413339334096626,0.0006554874715993979,0.04222845724036742
NLGN2,0.02323577775826762,-0.07146779535192548,-0.08722531945390805,-0.001711921834872512,-0.015171967750578115,0.04003590041795905,-0.06619958960052112
CCL25,-0.016435829279399884,,-0.01551847537968649,0.07961531364126144,0.07003230083491874,-0.015101094784334109,-0.014982559111847678
NPNT,-0.024147388075507287,0.04512722070007104,-0.01383808171885907,0.04586338707454184,0.017012181763124915,-0.004932444771679315,-0.06064467037827625
KITLG,0.03037452145741654,0.11812900334386474,-0.017071959820035718,-0.007160191037007509,0.031801514006088556,0.05008826358815861,-0.07711630538203146
MADCAM1,-0.017063958665120893,0.021961802662419736,-0.022596812747339465,-0.0193525021313299,-0.015018265490743808,-0.01889004418452223,-0.05003645844771979
F12,-0.017698075706571635,0.042911880656445786,-0.005766566947741644,0.06599648419976925,0.0013280369526185738,0.031383438543963534,-0.0026598054484709304
S100B,0.022504529141249965,0.023956671763524517,-0.0966152545061693,0.03709467017696991,0.004572792682615983,-0.023160665104436342,0.05392948893810274
IL27,0.0070323323335777736,,,-0.023473072904184357,-0.014035573300032798,0.03481802404217795,0.05106126050598927
CD99,0.07836548128292424,-0.04916884176818037,-0.022463956935457337,0.007189262671970319,-0.028235794962459055,0.06669435327822165,-0.05067830419108258
PDGFB,0.017104786145389576,0.020653519595001953,0.04043692179464569,-0.05220120694928706,0.011604624279201827,0.03808808676234627,0.10693542833283157
CLEC2D,-0.0010482213080580732,0.11852695825366208,-0.06485562448781518,-0.0046273592070255444,0.055131803007710256,0.024215558196017888,-0.03255832655022144
F8,-0.012486442886689436,0.05723553978079336,-0.05736937779290566,0.047269401717157926,0.017045533258107405,-0.008634692530508314,-0.00531697989169685
C3,0.028525078395325774,-0.028081756056200887,0.02790216428672652,-0.0285651927994202,0.017083518399589357,0.012589222372413483,-0.10462895432420069
DLK2,-0.01483973342051983,0.020938201574492107,-0.04074197035910801,-0.0056194554277714985,0.06189861141431912,0.06773881317752123,0.056861767775910774
TSLP,-0.03448382418747996,,-0.00034323328845938845,-0.044464391834282135,-0.0320999338506772,0.007035043091586127,-0.05287747613958902
OSM,0.031270993551309016,-0.004037428410300036,0.04792099434373546,0.0035832476447121876,-0.04638427100562185,0.0046054994656464345,-0.027898508686112797
PRND,,0.10751546186465194,,,,0.00775328597339292,
SLPI,-0.0010107892933182581,-0.061103450608646484,0.11465977222026433,-0.007039176724545697,-0.0348045200966716,0.05533849190961257,-0.07486277114022917
AFDN,0.000432869933824677,-0.03779201837690865,-0.005039582988969212,0.03298925621198775,0.013206597795663227,0.009592178864489782,0.04270147333098611
KISS1,0.058471434881632464,,-0.025739005491861384,-0.018513864528425614,-0.018460466215527434,,
ULBP2,0.0184223144472149,0.010667374768870821,0.008343706567742838,0.09687765690253602,0.021978688226840768,0.024854849343081416,-0.033007166631218596
ICAM4,-0.009654624885813748,-0.03490649134398905,,-0.016242273925834542,,-0.029393918165324058,0.03988692574767646
ANGPTL1,-0.00201741736470615,0.03577652354573773,-0.030591882937044075,0.03487170447951686,-0.034207435304552614,0.015254939696754372,-0.02951266724766471
LTBP1,-0.03598370462119275,-0.024801457129049343,-0.019569870082885958,-0.01708576849571438,0.015309517487740332,0.038882691803933514,-0.0736235344771655
NTN4,-0.001252133906159667,-0.006364175248909153,-0.015809162721845575,0.049422939373538644,0.01814003799613014,0.05777273967092522,-0.036627583156517
APP,0.051023223832114925,0.052051446579745426,-0.010680239000494687,-0.035728003149666746,-0.006480966590137942,-0.004658500047324438,0.0708922119073507
RIMS2,-0.02401594265352672,,0.0011080810918435919,-0.0218019883050209,0.06063367357179955,-0.030316932405269024,0.032975243938791546
WNT7A,0.036945455598699516,-0.02613169266111107,0.0051743490685642705,-0.00042481125251987896,-0.023207678121845376,0.03002818449505656,-0.021067970619414893
GAST,,,,-0.018513864863423317,,0.14648609620914663,0.05587299288622137
GPI,-0.04257761468962954,-0.11694595190095491,0.04336538785028243,0.002108378355870729,-0.034035771154536196,0.01650073170416118,-0.13726514434583675
IL1B,0.029169924346939727,0.08905873141216433,0.09758973911443657,-0.01882828875414993,-0.01739321175101513,-0.036921701165951594,0.030228574987545193
SFTPA2,,,-0.018294418025324374,0.08400312780406814,-0.015018266533317712,,-0.02485748486600447
HAS2,-0.030512052934072303,-0.029630996582951177,-0.04487311913323511,0.05684874010807239,0.015869619664102812,0.03583596525344624,0.0006396907595905982
IL11,-0.0028624195787460365,-0.03386357050051881,0.051320809023267036,-0.01194812743315855,-0.0220983977058838,0.03948085462351207,-0.012921285861492604
SEMA4B,0.026271227324276638,0.058579786417121076,0.0137246115557171,-0.01267389801947944,0.025781946393674492,0.060631315674906046,-0.041835220221288626
FGF12,0.002586966967939172,0.009163846611641767,-0.0707869952993659,-0.0196235885120008,0.06241125530201771,0.011221180544766259,-0.005476864091787066
CP,-0.075275106750327,0.03135824883035314,0.06918044185231625,0.0231375094816535,0.003261474791405612,0.050018491749765935,-0.0617812869371379
NLGN3,0.055407366307911356,-0.037357584466266434,-0.0983371043590513,-0.0015568795557708414,-0.015470404287115335,0.024277738991317143,0.08924148878640065
GZMB,-0.012269964251034597,,0.007488609224396376,0.014303678356819177,-0.03180442129308017,0.06891684534137446,0.025590606342323644
PROC,0.0270744419595547,0.019079612330855096,-0.02591327144443739,-0.019556944597719585,-0.02818153292200016,-0.039321972388245786,0.02134567409916024
TNFSF11,,,-0.017316253687079397,-0.019556937083592563,,0.041374481896106347,-0.02591989913933723
AGT,-0.021920652736747544,0.09867226429948618,0.10419704666129173,-0.022081527837032888,0.044321698200180844,-0.03621185822359111,0.002207347131630171
PTHLH,-0.035187747815938135,-0.0379042426052145,-0.028161741032980803,0.007580709234308316,0.0011575813763419535,0.11449750859370102,-0.08070396749647303
COL1A1,0.02670128111056859,0.07716739575187251,0.07047526769379761,-0.0012825598922653976,-0.001866728549208481,-0.005345378617514505,0.015400105611867625
LAMB2,-0.01611658706075391,0.005430329263896224,-0.054804586855379936,0.013214770544777422,0.0035589751450057065,0.010070460034530179,-0.010718562512443646
DSC2,0.025353450586543955,0.06356757055985277,0.09250977042228789,0.06932635003225668,-0.00797943528933037,-0.004111417878527603,0.0062583499996128914
WNT5B,0.040691407241751305,-0.034804404870039274,-0.05957157755610873,0.010671980237651556,0.0008330206188062783,0.02330871314528638,0.10323815761547328
LEFTY1,0.008428910107530111,0.028231113759425285,-0.009394366619402714,0.040964237460263196,0.01899480707596883,0.012232673093347524,-0.03969389694733346
FGL1,-0.010504575703156388,,0.197680381066115,-0.025943704342556675,-0.02111723885190378,,-0.0010777491959729462
CXCL5,-0.009654623833759196,,0.08589821988351076,-0.08886673916175655,0.05298903977274788,0.0598295696603924,-0.03989299839054194
S100A1,0.07798395021492054,-0.05341313497983962,-0.012458609848424881,0.08711753936469865,-0.018487912531994728,0.060425515662021416,0.0009704107728468558
C4BPA,-0.026875639936918085,,,,,-0.024668865646924228,
NPTX1,0.06501766902340327,-0.03298545420332704,0.048933627028390346,0.05626177185450081,0.03676768824574051,,0.05887508647059138
TGS1,0.034426162811455246,0.06735331517107522,-0.07092705539702707,0.061620467274599446,0.00719332042519641,0.05998355596412125,0.02099118869674034
SST,0.04370972245165713,,-0.009517090230198639,0.041916352885128474,-0.042285970832472417,,0.01904492513108216
IL34,0.05682214529309767,0.04735746022028546,-0.028260435100895768,0.037501207835172114,-0.059982240756790595,-0.053679790530028006,-0.0010231400347625304
DHH,,,-0.03346679874231129,0.05210638354723445,0.014494744363792491,0.007858821620680101,
XCL2,,,,,,-0.00921431169421179,0.037089730828888445
TF,-0.01985193385758715,-0.03335461373798914,-0.040303955898081625,0.003224652649293142,0.05139507361519249,-0.00464681092715485,-0.0030394773832228324
IL33,0.004097438908242444,0.02344835069427502,0.005872854411156406,0.00844239085007525,0.02574767037568652,0.1010208564047173,-0.0715920950423826
RBP4,0.04275795513301034,,-0.03243334456842885,0.06734311320719383,-0.014218343864167603,0.0023325314648376103,0.05027069730824649
CCL19,,,,,,-0.03845841828760495,0.016778201994596002
CCL20,0.04782522422079205,-0.052781123353171124,0.10058532467177841,-0.021824534579943395,0.029818501002430896,-0.04197363044467548,0.018526490224301386
NAMPT,0.034641803174850216,0.10575979497600586,0.12520449240132725,-0.06896893860887394,-0.05012287318849434,-0.015097536557823373,-0.03886126163070411
