,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,-0.012814740163038987,-0.029143873602448637,-0.015488228453273462,-0.0835333635916007,-0.024165331502389087,0.02901455428733037,0.018245719467578962,-0.0014711827128930373,0.0032999404586772385,-0.004600529349742807,-0.005109935260346431,0.008215310853533352,0.10785061673290261,-0.06792001660899567,-0.028069325403033262,-0.028877428308526937,0.056468878201063215,0.027720852783820644
XCL1,,0.061516836532440056,,,-0.01890956115381411,,,-0.027679543742775974,,0.04351985892152071,,,,,,,,-0.03805306679444156
CD58,0.018715940257620883,-0.0077862911006034785,0.0009864451072005044,0.025621613429785875,-0.0030799370308695045,-0.03472724476049856,-0.0412173644105612,0.0245255201116679,0.027773960875229955,-0.062391764897636384,0.041719040729174164,0.035537780798691535,0.0731545976641898,0.024480224463976484,-0.019026428729326993,0.0019255835914969478,0.05793596937585354,0.018600173580181765
TNFSF14,-0.03832811271911473,0.012281089157059808,-0.018100460666040277,0.0021973268329403546,0.045052749456705114,,-0.028438737231904997,0.012843402231828251,-0.0200385426368368,-0.04374803237733727,,-0.008931820072422164,0.09100526470517464,-0.03681279692878689,-0.004537031736970916,0.060319450741310114,0.03838075471849538,0.007665705251560456
CNTN4,-0.018818748459192184,0.02563208085548752,-0.014168982868538068,-0.02051617483390394,0.07288588354226025,-0.013043786987224353,0.042379258960099885,-0.0022444819541004852,-0.0031506267961385888,0.05887432537358702,0.01941050870686342,0.06684878235566359,-0.010998935453207013,0.1399343881679137,-0.028493183932398775,-0.011104224271318412,0.01234954912623706,-0.0015753040375071823
NTF4,,,,,-0.023919766765655277,,,,,,,,,,,,,
INSL3,,0.0032584655764317685,,,-0.017379536269064865,,,0.05063101543256656,,,,,-0.03651434398281899,-0.030717194533628832,,0.019623191799088016,0.11984460098428913,
BTLA,,,,,0.0042972362861118316,,,,-0.01377045589357319,,,,,,,,0.01732524620088884,
MFNG,0.05874320587403197,0.0011707599892969917,0.05295984070318395,0.07462514348773969,-0.03714848813987726,0.03022725558943668,-0.09016549969748384,0.010598941203648626,-0.04447689857105189,-0.00585777798939089,0.007968528525670293,0.06501254215556457,-0.01944301050368845,0.06628952349685277,0.04369715482229935,-0.07096248147961917,0.03348889046384961,-0.06827928459195938
ICAM1,-0.059750623236592075,0.010563167045819534,-0.03942518881486689,0.03669360603170603,0.0016375884727839066,-0.01986081366923625,-0.051111369594635976,0.06239199484986371,0.02228472744377391,-0.028244541907738254,0.057724920468237025,-0.02357279357270741,0.08871617001694232,-0.028339179845007962,-0.03911001705603464,-0.049058516943016495,0.05204355957642416,0.028274740991865565
PROS1,-0.053227892162297626,0.023274625967770385,0.04732235925872895,-0.05453116215074129,-0.030635793288124942,-0.03696253293819398,-0.06902183653305964,0.07561809686081297,0.032796322212699604,-0.05279509029913172,-0.00874918661111636,0.03582343933338717,0.06191595191730987,-0.14494237792009101,0.033672875193744047,0.03434991820959564,0.004164084270692463,0.0671374950266279
CLCF1,-0.003913277914230266,0.016662216329125963,0.07312734611316511,-0.039117985684554615,-0.004417781779317332,0.08587714551738833,-0.0022365192979147846,-0.0025613810169466695,-0.04354429333716559,-0.0250749058229445,0.008805697177475409,0.04620402978200525,-0.02044141998775579,0.016282161399824573,0.020367869090524005,-0.025192429577901132,0.04884161308451143,0.007107469132537984
PSAP,-0.019588079857097557,0.002229176747713385,-0.044352387155807936,0.09865528731140907,-0.009880742319219185,-0.009849157502331701,0.006852834238562885,-0.05370226554502893,-0.02756300051915971,-0.0890590931750975,-0.0038695292308218226,-0.12514470795642157,0.13299788376774097,-0.10307893154101276,0.061142101995950125,-0.023679376634005805,0.055154029706006254,0.03353714285208857
EFEMP1,-0.05891271893769743,0.019537647449853614,0.019394274446727526,0.08844646406487647,0.02368940736649199,0.046924120825696976,-0.03238651835228014,0.016109977818339918,-0.006089285009505186,-0.0866964037867682,0.0668223261717486,0.0836880866571804,0.010412078211889398,-0.05075765418742395,0.014642319441262286,0.03850711170803954,-0.022576509536388692,0.053601754652876275
C1QTNF1,0.04775144994350353,0.020543433213128764,0.019798302443420568,0.019372894553399047,0.020681893860150003,0.026025936815500278,0.005809996104266827,0.0157820946037504,0.0015384610278751424,-0.050800547898375126,-0.04867585263802997,0.07049241461594748,0.0829776972976005,-0.0816961899052753,0.02846842039351257,-0.04103547937444858,0.0028590761560104466,0.040237314605435226
ALB,-0.030902369824310657,-0.019529266107640678,0.0035172208887300316,,-0.03085488540823255,0.027467858076427643,-0.005827436052908688,-0.008223117846175057,0.002882992754257838,0.0532170041610911,-0.0019377986278895257,0.010416130744916093,0.07949923773810154,-0.025665978174181783,0.023802162180331862,-0.023252838724890163,-0.019465840560916797,-0.030273012472357728
CCL13,,,,,,,,,,,,,0.14000839346495772,,,-0.008741359748904484,,
EFNA3,-0.054433074796249085,-0.02573794680263804,0.011123322789338305,-0.03312124043202031,0.03683374771438408,0.053606718487519,0.05416501188571783,-0.040378120527768596,0.028035167187918167,0.07340226363219522,-0.022978529706264218,0.04005291615629876,0.019872862230547704,-0.02342982056393802,-0.01046483753376786,0.08033107416353849,0.07663881279078809,0.016476392452998943
DRAXIN,0.03190030754700496,0.02195973247496624,0.0826164364216982,0.008823454169440038,-0.04524311975471407,0.04443165493420991,-0.02777425441379356,0.08274638553665786,-0.018274803522270424,-0.03672320361628162,-0.0002559089960821124,0.0422368702998186,0.05651979256834907,-0.11304372440501724,0.017971414289135932,0.05930784965693842,0.010557994143488235,0.005344321144499501
RAET1L,,-0.019143689810463736,,,,,,,-0.02188818998665812,,,,,0.02232192417445253,,0.11022699603694514,,
NPTX2,0.001845958890311026,0.13105379217847168,0.017384743100564367,0.032932298387746944,0.0038182416137996084,-0.006719193295184849,0.027456579465802045,-0.040281180219845454,0.05671800215097445,0.0032661247958137873,0.037145211617173005,-0.020738952866284313,-0.024123970018563003,0.016457754613677208,0.040324212089743336,0.0023855401356496523,0.08089826825605827,0.1055553567365434
FGF11,-0.054821402100403246,-0.00032634778541761,0.056465054999064825,0.029725297575616306,0.01242783942495847,0.06417406646639885,-0.04503776962906996,-0.008368004878834325,0.032589142339690645,0.0880795675356263,0.014936690238948561,0.09809820421507034,0.06511395597612715,-0.000978475348758216,-0.017922071098053473,0.06727269976585415,0.04335759386515318,0.05433391127776802
CD59,-0.003752404015234759,0.0036621109276725695,-0.02024957952602117,0.08592448803317945,-0.03788812118021028,-0.007759643037548139,0.027779606120761236,-0.0036407693249959653,0.005081764287186439,-0.07321638228826866,-0.007234502269595933,-0.06747534495528432,0.04002882889632102,-0.05780068662769014,-0.018219362028747584,-0.01945648775610987,-0.0386257639858455,0.021846928449239324
COL9A2,-0.008586364859421363,0.037179067771736345,-0.014102145500544993,0.12511268048710802,-0.00860856134623019,-0.018381747018746498,0.03772349978688441,-0.07634472830134037,-0.029518157527793035,0.021332450040283536,0.019801244701264775,0.08848180230986653,-0.06402607581826494,0.172237243846647,0.04137773320260368,-0.002058332721518378,0.11114642137599189,-0.029211529940132937
DLL3,0.08555061838224773,-0.008459589735167635,0.04621507754513913,0.028761280687035543,0.017784004288364918,0.061540999234501396,-0.05178431437504373,-0.019136119231893903,-0.021507772793705995,0.12271796557946697,0.018147796431397707,0.0609122501580176,-0.06344148358015196,0.18041922124509033,0.04310461858634718,-0.025096234627603044,0.0618884238663552,-0.07117197168438447
FGF5,,,,,,,0.003233046500083955,,,-0.0056016973919341935,,,,,,,0.08864221778728033,-0.0068888122662115235
LIN7C,0.022953863065477486,0.024468064355840483,0.004055691030324604,0.03744233830288035,0.008933795208500572,-0.06888041549041893,0.004330998770834678,-0.007657549180087695,0.0243387799381021,0.03964085023046292,-0.012171239491704082,-0.030222299532264813,-0.021405229398239852,0.08689474637091772,0.0584222108742038,0.05750990652553651,0.039076076554924906,0.03616524517597404
GDF7,0.08177611847467366,0.008583360912340446,-0.0152043268661382,,-0.0310101666732492,0.023439895031489202,0.015049409372438271,0.006037763227390955,0.03596024915904274,0.13832562365003048,,,,0.03694480073728132,-0.023047963352510758,-0.0017351458693948977,0.022549424121943978,-0.00032071167206046587
PSPN,0.07057951524455647,-0.006823369055041899,-0.0036238025781078985,-0.020571497249047218,0.04272610561801008,0.02727659525484514,0.017392409512584642,0.029568990051842884,0.015892308822494518,0.014911234891626973,0.009810709471503434,0.08863394740401273,0.06324463336522858,-0.013027139858327633,0.0071977642726254905,0.010418157695196998,-0.025593949743627855,-0.07590228597700135
ANGPT1,0.03630813950513875,0.01399504084674908,0.1084063771316245,0.1291547738384442,0.007714158957500336,0.09335123086585079,-0.022747621699240942,-0.03166163348615276,0.027345775584707962,-0.03574548165074109,0.09662176373916066,-0.004823739095429724,0.021214774670848233,0.004837409634506882,0.010827972474389484,-0.03642349078574248,0.03954603799942462,0.009667687882069466
PNOC,-0.0415795490282502,0.008790583155899359,0.0197411391295348,0.0028935192922406516,0.00038710865989858336,0.0338285271907639,0.02732860768713366,-0.04975961587599664,-0.024320078485896308,0.051179707158532685,-0.02479860008004321,,,0.04770575913053331,,-0.010216516029012322,0.00011477654789488669,-0.016208596023861675
L1CAM,-0.014038429168957185,0.05958693489482204,0.05376450725542768,0.03700428201895269,0.021617904743900972,0.022535257694061173,0.02960373835620742,-0.022514828099289487,-0.04378889230021603,0.06988509076169512,-0.020432309375897635,-0.039324124399767395,0.12004632471366615,-0.07521712521597103,-0.03624620159955581,0.04981948963490018,0.034242449435141695,-0.018200692592442298
APOA1,-0.01890684181622479,0.02193722047130028,-0.005719819030161316,0.04979934182710892,0.017617922810859263,0.06145188520913624,-0.03901523601031091,-0.002816193636227263,-0.014325098910006823,0.025329024491859822,0.023872645061718812,0.006433551819753737,0.042730057190944006,0.10734518983428183,0.0977501426812067,0.045994754041077134,0.00492073962096525,-0.002362344524159672
PSEN1,-0.043891852455909465,0.005842405810732588,0.017761339844930692,0.04679783600214979,0.010917694104187024,-0.020076284424537242,0.02589089662429485,-0.015257416468228056,-0.0033649014676272633,-0.057721449236494124,0.02590892191918327,0.0288413859051072,-0.0009422948360689118,0.07636203541638421,0.023407781973196123,0.048949515626721576,0.021243018886645565,-0.03824615698385834
CALM2,0.04964287104974589,0.012458701462192778,0.050005233343358844,0.052581632731949074,0.03034950776110389,0.02754815485345774,0.023384217836703875,-0.09955082228004869,-0.02696596936894977,0.08907783837785775,-0.008588316221594516,0.01965395395935698,-0.02509780111946026,0.10478105350748736,0.028166049185583485,0.12806479262987258,0.027169571532063546,0.014237237157489592
CLEC2B,-0.0024211668126410068,0.006794123033970277,0.04283389965527055,-0.038810004894278466,-0.03171445140577254,0.08586555188310016,-0.017643234894931088,-0.01321073775716287,-0.037755350814115456,-0.023840332725892095,6.849117467358814e-05,-0.0205104828586367,0.028679833310514945,-0.05132087298262189,0.038562086303693295,-0.03505822241291222,0.022073428596879947,-0.09875920088224795
NTNG1,-0.01409221813659312,-0.029332307298783965,-0.03981248361972951,,0.046256078739539186,0.03552586600866032,-0.04267454791665634,0.08600242102965425,0.02702518284031923,-0.06540472181990542,-0.028000241156733836,-0.06116184294816836,-0.06034309300189172,0.07970283513728059,0.02472286570620651,-0.04066668278677469,0.05114055054888177,-0.013691078560199302
LRIG1,0.013446846225312292,0.039744130036739246,0.0076633462550138925,0.06328512540674001,-0.0067756227340914,0.00726340152226359,-0.004467377688191053,-0.013972581365481684,0.03865759186448833,-0.05886252736459173,0.03116520303561574,-0.020998678321165285,-0.05437811363932943,0.0716175403855364,0.12140982245822046,0.0002420058202552547,0.025315508126467635,-0.0012735403182738661
CPAMD8,,-0.002523585698588117,,,0.008634650544515135,0.07806566088733913,0.030852898775587792,-0.021555312205046324,-0.0045058502142658234,0.10136153151516043,-0.023148273783688476,-0.027050363192092017,,-0.029946711141134362,-0.045521935086597846,,0.09262477233927337,-0.02317623641507206
GHRL,,0.049157254071011604,0.06438821515641528,,0.0669347759742293,-0.011852954317152626,-0.03507172639405326,-0.030303241380897038,0.044522344758242564,-0.028773500028649042,-0.01599549500804549,-0.03644548831775608,,,0.03569115467955814,-0.030820084297105626,-0.009559802483537454,0.004638324638471811
NPY,0.0651945174417803,0.0692348590953544,0.026565551756432385,0.015163779766087987,0.004424833179862343,0.0007175505860986339,0.012344813903255727,-0.020184814522927506,-0.020305005159063843,-0.04904971630918775,0.043625989069495316,-0.031588966418745805,0.03889877207813778,-0.06151713554036386,-0.054793534587514715,0.028344863363840633,-0.03631816493990902,0.0067534614775962235
MMP2,0.025696108169193828,0.0540699203596478,0.02031365150549928,0.08328590034415903,0.025834933602813664,0.053789198225923866,-0.02657603830752319,0.01751705669654496,0.06646656811463315,-0.05106433952662484,0.06897722506539235,-0.00036017225783880133,-0.014244673200555306,0.0585853548090353,0.09372536156058701,-0.05114307197814502,0.0028704622834693355,-0.013603804087038913
LHB,,,,,0.11386236548498915,,,,,,,,,,,,,
PPY,,0.03175384446156478,,,0.02665206887378913,,,0.05704726262610087,,,,,0.11949685188383721,-0.057234342139641056,,-0.007973375831572893,-0.04256972510446055,-0.0414883038438016
ALKAL2,-0.028537661499821173,0.003170583873375,0.09177662425145598,,0.13302946202539065,0.025972618707605893,-0.018698738441694087,-0.008008893493199162,-0.02440050803437092,0.02389194438936414,-0.007810864427256768,-0.04324136707619521,0.0007948634486159296,0.06317075869990366,0.11922679950341991,-0.00157896405814963,0.05269219034140891,0.002724705759966019
CSF1,-0.032253422011682714,0.05350222041572409,0.04819567361224786,0.05989842052571181,0.034251798925138945,-0.0005700571147456144,-0.0015664274475723874,0.03206147697640288,0.024594471499734826,-0.07469500975191042,-0.013758744837123228,0.10157886780742321,0.12480099501687984,-0.07015023854617926,0.04405587417774246,0.01395562128471304,0.08611962452464232,-0.017210247403212597
SEMA4C,0.010984910513649363,0.09498909120210602,0.025807174737323395,0.034539893397641394,0.026275760009980154,0.055483913925179894,0.018919704922660683,-0.0024210658474224196,0.020141706289906712,0.010376352813508346,0.026312543843837598,0.04757015115085893,0.028568188749135803,0.06071997326779052,-0.007210453124581632,0.028288935012574717,0.007464775851150125,-0.049627921135446014
BMP8A,,,,,,,,,,,,,,,,,0.0849093118790025,
ICAM2,-0.017705588054342355,0.02799874632243507,0.022553257012796327,0.11710952592626732,0.008626009058521098,0.0274674288854994,0.007540804311376917,0.006077388261900786,0.07539126409976268,0.08538271607750024,-0.0001904611393882808,0.03137559970227634,-0.05088920732093496,0.0042782286492772355,0.04372786937348057,-0.02809629762362792,0.04706578211471652,-0.017108656211778966
SYTL3,-0.053338712289518565,-0.023950138814619153,-0.02913829326924699,0.06935412059602512,0.015168045771422927,-0.026371218367607765,-0.03441538305907095,0.04648142390220121,0.004403860572461606,-0.049596871243497015,-0.0030777117617443745,-0.04646451204620228,-0.07059593907226008,0.030715623346778166,-0.028654606051434467,0.017881980457607246,0.008868624770170782,-0.024719813669627638
IL1A,0.023732410826493498,-0.02530624006063841,0.04519920970223025,0.0006956513905398965,-0.04846275795020299,0.014206797577901845,0.02289921549912297,0.05780378184532817,-0.003606219502543663,-0.01621430933121073,-0.02408838695329205,-0.059063141829125476,-0.005790766688563804,-0.04629899476166603,0.0010895787613159353,0.050556878888678276,0.04282379830781351,-0.03672373515896884
HLA-G,0.04811757239791673,-0.005376717346867026,,,-0.018909559446121917,0.06352056784252987,,,,,,,0.02539742522458169,0.05253361049617613,,0.022684225224275514,,
PGF,-0.10031696475659131,0.004827384349583639,0.007330378894135221,-0.0608478437590505,-0.021878683732347207,0.08786542091768733,-0.04677797609218288,-0.02436516179657192,0.054997787414439635,-0.026062644012041246,0.02735355499390315,0.026115817080986103,-0.028077329945766078,0.04372468206084048,0.0662484255210068,0.06694680791168205,0.01425895043349802,0.006159986631684627
LGALS8,-0.01554508648139258,-0.0043044096320249544,0.018253598292566946,0.03169198454972873,-0.04472978425176931,0.03430732554219263,0.06544430724606543,-0.0620785923565191,0.03640115290061571,0.04252364144265514,0.04616909649752989,-0.04920870955730484,-0.006921267637990419,0.004450389955189856,0.027106477753698194,-0.032657936594899906,0.04957898635876425,-0.03448264793451475
DKK3,-0.019761255011685564,0.09162214008839344,0.02352019207716351,0.11083361220301016,-0.018414103515948823,0.014703189563993867,0.02729447391063839,-0.02248176346654217,-0.014742611792235263,0.10412464249059766,-0.04461107809953824,0.025322736242018005,0.017100149516515104,0.035436961228311165,0.059911487406154866,-0.00127370420323004,0.00485385878515145,-0.0037390618051525333
COL16A1,0.019900817164222755,0.06233456387445825,0.0034758630011093956,0.04667800590326816,0.01671235836485756,-0.016569876236339626,0.0006712675655937083,0.01891879333917355,-0.028007645057430856,0.010154435156766261,0.011515468216128548,0.00394228567255688,0.032164219030431866,0.016863058406540486,0.026505080179620975,0.04096407696891492,0.07094628872547983,0.016794767396472322
TPH1,-0.029077695800782247,0.010108063301273382,,0.059014024280451674,-0.025821375155543745,0.0026090768848108727,-0.019604359014994376,-0.02025695467621563,,,-0.015082911216482501,,0.047432540068707986,-0.048502551115473025,0.11005236988421237,0.014594778866301207,0.029367678489890848,0.009879984207932834
TNC,-0.006781632723544708,0.03655270066818699,-0.0012149055550605356,0.05901200806037989,0.012060494918366272,0.01738826160756622,-0.030104718378074147,0.07271000835913669,0.013241185851756352,-0.09935637871018062,0.00397382247511099,-0.03415908706752362,0.08245015451959806,-0.09365170961576243,0.0551462353154812,0.028168659497783407,-0.011778195382188555,0.037768661233612597
TNFSF9,-0.04097887864031615,0.043832689085348035,-0.02040780898739648,0.04962570488623201,0.01581104977350302,0.022499829374275523,0.019222379774095515,-0.04357732502334674,0.01694948447756996,0.04524159704205291,-0.012432491397637378,,0.003411249672642215,-0.03528199498099552,-0.04345066393441135,-0.026652012463283206,0.023108876244827135,-0.02721002247710486
C4A,,,-0.012026458897548399,,-0.00770550927911703,,,-0.018674896844839244,,0.09644543962063881,-0.013258451927539194,,-0.02713476039775036,,0.0011933207637513346,-0.028792919684879657,-0.022602731342559683,
CNTN2,-0.05036265710602016,0.014777521796573947,0.04349475265836382,0.0037260707923992666,0.036679955839250454,-0.003572617480441196,-0.02555164772466528,0.0441680886017871,0.042605735556914284,-0.07473754298006316,0.02520305871718825,-0.09276511170856823,0.0013293503564431022,0.14533896052105627,-0.10263285458053811,0.006526950847147754,0.1291826157589463,-0.021680757529668908
F7,,0.013134566279069972,,,,0.05988963804578257,-0.0164915965781679,,,,,,0.05612315771157154,,,-0.0022336692905822065,,0.042490678166630214
LUM,-0.017860650626290595,-0.019313024017680886,-0.017731186040467653,0.148453966407137,-0.051116111089087146,0.0892408031579272,-0.0021090145923617918,-0.005359362737442458,0.0922684014951474,-0.04995017552435259,0.08073893561165389,0.05401347188599724,-0.04098595067334771,0.04364599732567687,0.06093381159164796,0.03868665624570868,-0.007445394371485259,-0.019978513490926223
BTC,,-0.01914368183650167,-0.018819272163280568,,0.017622118875660123,,,,0.012180978629331778,-0.022745674329291664,,,-0.024733983516405867,-0.017494457624575497,-0.02653950960541516,-0.027572667632884067,0.0033044458470303634,-0.03959633157010127
APOC1,-0.0026045941757325353,-0.04270497363418398,-0.038597114867465296,0.03027408240895622,-0.08589876878638059,-0.006899963793903659,-0.07983412570687039,-0.02399539236633701,0.020618582122152364,-0.127776319152807,0.03954639366548756,-0.11700008465871548,-0.14388679295870305,0.14610289006178684,0.04043759784158639,-0.06554131052375324,0.016350427708903378,-0.033188824720910774
PKM,-0.02620253771266782,-0.046682152524656934,-0.009953498755715879,-0.02558756555185219,0.03723639904242364,0.04544502885709976,-0.00770347466921302,0.030211635915519737,-0.012153961075797684,0.0872843441113048,-0.011162036380560762,0.07237007646630152,0.06549655058499114,-0.08507401928753325,0.002627103817841232,0.0028911772264153712,0.011491918331960728,0.05749309019497398
TNF,-0.04645553248626413,0.008604351875077448,0.059700284043693444,,-0.04685887870135625,0.03615497108326461,0.04069352630181797,0.009217418153180177,-0.01605750196514741,0.006113604832562755,0.02758824786869177,-0.032685484772086604,-0.024006772194303777,0.026793483709321334,,,-0.0013048389301992332,-0.022295829897111107
GNAS,0.02924534803622639,-0.025340414770310786,0.048491118370019265,-0.03988459095874753,0.06169351083354117,0.018017932661565407,0.0713300069103222,-0.08434821203069075,-0.03198800032569684,0.11581524934254334,0.02929570929357959,0.022426568740871317,0.042137661953061824,-0.0972592828449364,0.08575491620195692,0.04488347523994541,0.0007596459139161704,0.003175436482232068
BMP8B,-0.04004223755326448,0.015105166692554543,0.024865320173865876,0.01086900699295602,0.05920564315218731,0.056234281288415434,-0.020427516226593133,-0.005348413994313831,-0.01774005166755923,-0.11944245272231369,0.024258701897204013,0.06523247231736408,0.047197794305308384,-0.02249920756598205,-0.018205928029689462,0.010514593941700703,-0.021637994027283884,-0.04331630061894296
LIPH,0.009590910814284558,0.010383023694169219,,-0.017585014018517274,-0.026890096471027185,,,0.09881455835439518,,,,,-0.024372931164632013,-0.009894224200441377,,0.019127797049541356,0.06284473550938477,-0.005757250178537447
CCL28,-0.02183308226958314,-0.030424343770027663,,,,-0.025296017083625794,,-0.023185413757091385,-0.020982735177790004,-0.010775308961325286,0.09858014427323444,,,,-0.02138032934807553,,-0.02004508157503287,-0.017687347083534345
PTPN11,0.0708007539137647,-0.00023673875566787448,0.0315545187093068,-0.033273369993369536,0.003407536369810257,0.0548944989379506,0.0052207862651404814,-0.01957354274457618,-0.006800183588171261,-0.06134977779517883,-0.018169706769243378,-0.016297652806549084,0.014958200576194085,0.015391825197395051,0.02486875807672137,-0.03827098610073843,-0.004513499797935113,0.053882318921326375
ADAM12,0.06379641624359905,0.008055125384337081,-0.014321188269920628,-0.02374741574825916,-0.006020694384100681,0.045838993921516885,0.019877771207019175,0.05666394701003691,-0.02027850914838535,0.039647512759291154,0.008817087640897683,0.05450117171273477,-0.016725347261473622,-0.03787808194272003,0.01665011113498341,-0.0229168590595507,0.014856511349970838,-0.0480951402709095
EPO,-0.06024162190626206,0.0190673316256083,,,-0.0052402978371300915,,,-0.015753427103768796,,,0.007342870161820195,,-0.02646962569846585,0.009643864289675343,,-0.013081326605508913,0.057906435239704894,
EDN3,-0.030132160678840284,0.05596014551428923,0.05207841686807605,-0.02074321335812423,0.007901528807015046,-0.03284635011055925,0.02534711287251701,-0.024417035054380292,0.006665920517719123,-0.010420194494522384,-0.015238546651289153,,0.04739990551083754,-0.047405390123445204,0.09936948958834997,-0.011387408911184586,0.007419652995963388,-0.035552288841002345
CCL22,,,-0.015204326497959367,,,,,-0.004537235289182894,,,,,0.07530413313454981,-0.032927346492143475,0.11130972781467116,-0.023919125355482122,-0.03293923599949781,
CCL2,-0.018427015919206632,0.053307616590710746,0.01348057432181062,0.08360968375757405,-0.022737366358309582,-0.0251772574493264,-0.029109822151171763,0.039181338252875744,-0.03151883644086567,-0.044950435680312734,0.03888232603950703,0.02569835296051561,0.029997420989975702,-0.006828768240487907,-0.02691171865399339,-0.005836516083183305,-0.0578017851092811,0.025774314108888682
DSCAM,0.011837928062682914,0.02767369766483649,0.009749842934459746,0.03250961299467541,0.0722081919876679,-0.05349855476415972,0.022818355460561726,-0.02386893615632283,-0.01923634828862549,-0.06298503540188129,-0.017415929741715293,-0.030599554636413326,0.012476569249931638,0.10308829526705901,0.07822349228396336,0.025409871750616427,0.0029524100358315256,0.008447578595340672
GPHA2,,0.03284620291182423,,,,,,,,,,,,,,,,
ANG,0.0007404905336397667,0.0207036217443567,-0.0037354174613024784,-0.053485283783978384,0.05226480435050252,-0.01894556138165366,-0.05209973159340336,0.014426998982632052,-0.03103335126188412,-0.01084683667537203,-0.027707478311950744,0.026504895702577816,0.02492303043712268,-0.06026885456847832,0.09977422511904747,-0.01094136781426077,0.07344075951772355,0.03231649802086465
FBLN2,-0.004025884347527558,0.07394076653826939,-0.027649516995366146,-0.0241131409369249,-0.011933713535132385,-0.0005710975542844866,0.03135010018880391,-0.019402166274851668,0.030093342085527004,0.041302162671646096,-0.044464766417500586,0.028685050338216413,0.033268282823556296,-0.03911699252822558,0.0016256003632068438,-0.009128393281484628,0.023709971555404233,-0.013741206302928136
VTN,-0.028264237143165512,-0.03226699745556863,,-0.020516178270966037,-0.017923949875457274,0.002081898443138802,-0.02779945140150119,-0.02588111158886054,-0.027979793482446447,,0.09442975765105904,0.009167893670957942,-0.0302565935782833,0.10741104180134943,,-0.03529752201407009,-0.0347632919370902,-0.036141922557217536
VEGFA,-0.008440212159928498,-0.04655957630928761,0.044791182382139735,-0.104928940459385,0.048917999293472965,0.027807525315382022,-0.03892679667142291,0.05725099305083579,-0.045118276200716456,0.041872975973439516,0.02530807890195046,0.027304638144941402,0.07696669884732435,-0.16877435452124617,0.000725180622812797,-0.06054866070399578,-0.054875578534388875,0.03754602348081194
F10,,,0.020022380683906934,,,0.03182913116045976,-0.026815687729337102,-0.01727329233322034,-0.012724590151177096,0.010919290902105935,,0.004375601481060438,,-0.03299428242980918,0.06415626956846432,0.011246235391968009,-0.01509723196583083,-0.029353590909288022
SERPINA1,-0.004801749238758944,-0.02701849350725846,-0.021548948633956146,0.01842606688688289,-0.0698142014973426,0.014379633773669333,-0.08182252858371106,0.021898405379138234,0.012953967191034813,-0.08139363911811044,0.0621770289201529,0.003938620792961806,-0.0015667673677366135,-0.04885224120698171,-0.010937899750244498,-0.027311461669792227,-0.040338126467169444,0.03059652740511346
VWF,0.022620239116430515,0.08253990159782246,0.009336138069785914,0.07923713218639822,-0.08600864223593578,-0.013706882771415848,-0.008740110379296196,0.011341581723951966,0.009620848563186082,-0.039424603690975356,0.04330737681191499,0.036741433856142675,-0.03637282068619333,0.01754886422028329,0.04381680852081898,0.0010991562956950886,-0.03175011823446398,-0.022584485941705486
GDNF,,-0.0020577327793886175,,-0.03130566402498723,0.0031609230889964746,0.01723052002764781,,,,,-0.015082912256850173,,-0.009729309118365023,0.010398333169443288,,0.0434197922944032,,
VASP,-0.07200551221047245,0.06895065233059951,0.04353302919173347,0.014868384747260589,0.016773052805347126,0.05473770865407599,0.030780359136827563,0.030644903350045678,0.01587081235081881,-0.022666615105235592,-0.012097337450974518,0.02112546993619029,0.0038666506230443072,0.018031520343889378,0.045376930203086155,-0.010992537944436758,-0.04870427394108486,-0.045513240121354756
ADAM15,0.01080404989529543,-0.0037267504714638034,0.0387950345131365,0.06971638550102728,0.014924443644211813,0.015732272684698647,-0.018455661365342876,-0.038622362208633416,0.0012968907160560248,-0.06259257987655492,0.012842541082297742,0.005114349497639731,0.00798192332165522,-0.01080024574837668,-0.05928109991182421,-0.020605195461201275,0.049722025046611815,-0.018426636125914015
WNT2,-0.025387110053539226,0.0754475636470802,,0.019315134694737102,,-0.01660856890662532,0.11142789886683224,,-0.023806486724782774,0.010032745047702404,-0.014115369644840324,,0.03451706998065425,0.12096465908730739,,-0.03273126183516964,-0.0179214477507775,-0.016157220779349325
CALCB,-0.026571495879881172,,0.08169862350791618,-0.03130567891642059,,0.0014363855562729755,-0.018230130056265493,,,-0.009698435514661813,,,0.14076526216855226,0.0025955246643563534,,0.04913234403572941,,-0.03434810987573508
OLFM2,0.05943590312284062,-0.04765077919775662,0.009847064154929452,0.04032915496277726,0.05657602859943292,-0.00037880820057573724,-0.03643133810811803,0.008658619022420704,0.06770821216272384,0.03773914902552779,0.021960578267893376,0.012080670552633132,0.01835978957508937,0.0871706135195224,0.0623649529758422,0.0011425571691228652,0.02641801520871715,-0.033682286533216824
MFAP2,0.0031300677607402176,0.0456954497524152,-0.033019651950626415,,-0.007282399030844632,0.05786156259191375,-0.03796553099378214,-0.026961351169856103,-0.03239274763458047,-0.03399376535714183,0.04425181523073532,0.06614000040814888,0.007554610611016734,0.056573445757425546,0.10722438212493669,0.006903947302505881,0.03095249803084114,0.021078201882111618
