,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
RAET1E,,,0.008952883822522769,
ASIP,0.10130082746059761,-0.07227441827772633,-0.04994386611737732,-0.0012380436719165553
GNRH2,,,-0.016313366974863047,
CD14,0.09991833058028748,-0.060137411466280224,-0.043395464604901866,0.07000921681515125
RGMB,0.009300234713941133,0.061747344774419954,-0.06144521460329289,0.044779899496520364
SPINT1,-0.040059652560613355,-0.04657848134837854,-0.050800606170166046,-0.02243623537505237
APOB,,,-0.015270901058096212,-0.031052534943204698
ADAMTS3,0.09616050155942514,0.014429545486491538,-0.01997873052029713,0.049039973941441134
LEP,,,-0.01483466815787319,
EFNA4,0.05052438012245977,0.023604675829827608,-0.043009347661369185,0.0003103860377375206
CUBN,0.02372709705884973,0.1338618287154047,-0.05925415379768051,0.017471142006945474
ADAM15,0.051956556386068796,-0.05458727368661181,-0.04290984248432144,0.009423168120523094
TNF,0.018622439488189514,-0.08103771727185152,-0.051462647208047496,0.06028659535134054
CXCL6,,,0.0014121602894903013,0.045085564160844395
MFAP2,0.026981913016246504,0.01978611478523601,-0.06659261553297528,0.07579197761680605
S100A1,-0.006347630505745723,0.03873865564008661,-0.0667403451904297,0.047242733736886096
CALCB,,,,-0.00790294175557834
BMP5,0.020001476912717617,,-0.029246463661072426,0.08875286718284904
MMP7,0.1375371868177158,-0.008077023128730883,-0.022548802578196636,0.029859806977573088
F8,0.030078428453802628,-0.03703797148248821,-0.07979793255141043,-0.0553581589156754
MTMR4,0.0462228815672781,-0.04523196226641789,0.029726326167128846,0.0011598862366596384
LIPH,,-0.04068855671377135,-0.05439549290357998,0.06779746773111957
TNFSF11,-0.03953785283560398,,-0.015464521662062022,0.10197938679484884
ADAM17,0.07444528467289688,-0.010120177266150644,0.043602233340116994,0.0334511066697029
MFNG,-0.011241869270701968,-0.06337208655207006,-0.0008800345377342082,0.09862665425100094
FYN,-0.03166014672200554,0.17093445397083748,-0.007371672756632891,0.007801121776205047
COL1A1,0.06612112449709306,0.08922514892543022,-0.02378200102206938,0.1692709055389033
ZP3,-0.012591912322019777,-0.008788890475445227,-0.03002053124045205,0.01573520153690456
VIM,-0.03314730048835826,-0.036458078855952605,-0.030438662005244924,0.003234869850691175
NAMPT,0.08043699490906114,-0.154364712320116,0.0447862099623466,0.02973715069251459
S100A8,0.15145768877911506,-0.08767238776072242,0.07343316724340906,0.052231875584535334
FBLN2,1.9265780429012674e-07,0.010757187974921862,-0.034529883044614434,0.11222467413570114
CD86,0.03226266015791167,-0.05957178499230461,-0.033310745401409714,0.011455596576032826
GSTP1,-0.08195155821106695,0.054399619753978744,-0.04146108043519066,-0.015987857200372893
NTN4,-0.04996882909753086,0.023639892755401345,-0.029946225782265804,0.011410599045641243
ANXA1,0.07991690651318639,-0.004260367673820516,0.011151180769796256,-0.04553359573726686
TNFSF18,-0.0342313072761469,,-0.028852116978311488,0.029985374525124498
CCL4,0.006142750182427284,-0.052095526952387096,-0.012897998586868508,0.004369125892906704
WNT6,,-0.04551622248669372,-0.02266992277003979,0.06800755994745925
SPTAN1,0.05352407438343181,0.014401149555885116,-0.012116808614191846,-0.009035340602534522
TNFSF9,,,-0.028852112680632286,0.06354997531888497
CD55,0.002973648582150796,-0.01906180929952642,0.014454508380823667,0.10934529132491329
CNTN4,-0.004004050309011063,,-0.025242108707361318,0.05253569992717115
NMB,-0.08032280360140773,0.013137924655595155,0.045188972668207254,-0.04189140181797522
WNT4,-0.04131737254417784,,0.01784710437595058,0.05896398128909207
LAMA2,-0.0029894570157818203,-0.11668664998828815,-0.03324120596059365,0.08956401743179189
S100A12,,,-0.017104418991120633,-0.021791459591326175
CCL2,0.11498534026126397,-0.04279653333772475,-0.017472762575987125,0.02462325586970501
IL17B,-0.0399719159902323,-0.04733577211996253,-0.029216926459707103,0.07523123585535484
RIMS2,0.05193534428501933,0.10063899950961798,-0.01823113912154466,-0.005551712526676148
RSPO3,,,-0.015054280964207658,0.003200844196460464
S100A4,0.006482540410034346,-0.09683450832113964,-0.0021184412309863745,0.02656786989390697
IGFL3,,,-0.017104430904958463,
LAMC2,,,-0.029095734460314906,-0.015887362919820826
ARF1,0.05344771955608417,-0.11921422842433228,0.04378682614774333,0.022777445309901324
GSTO1,0.03458769628198482,0.0004581675249170697,-0.01214427301861202,-0.05000255014265888
SPX,-0.04469180541512326,,-0.0265335790889792,-0.07080779961330853
A2M,0.06771924078279845,0.05378191978683246,-0.08605288382988982,0.013173568887682102
EBI3,-0.004618099853509565,-0.007283951304452223,-0.027544259199331376,-0.013158655344224212
EREG,,,0.02365669181667489,0.04054251991094595
NID1,0.016589642039493008,0.10330585480981368,-0.050631640087741694,0.15866274882329812
LIF,0.08208958042940849,-0.1774991277947035,-0.012944587445797455,0.054660557147708067
COL3A1,0.08022757735995974,0.12263918638690034,-0.02010585753563991,0.1796416410784203
CCL20,,-0.05534235663986869,0.01779172171547196,-0.015102526313448543
LTF,0.03651921319158712,-0.09161960827607847,0.06838960396378985,-0.012042399893313642
TPH1,,-0.05291144368547543,-0.00231375455409763,0.019503163846069885
PKM,-0.032853305718683994,-0.10608631020537854,0.004621172920193401,-0.026156719181277426
C1QTNF1,-0.002486312893629031,-0.07193049081017805,-0.008111512982425377,0.045654256382730976
NPY,-0.043452608097227716,-0.04996739887901513,-0.008710981455051952,0.06582932645189243
HSPG2,0.023896813343188755,0.08220652368166215,-0.05402225749684654,0.11843168855545241
SERPINA1,0.1389796527094367,-0.011716378548201282,0.014425216862276971,0.051158522975502475
NRG2,0.00952576064852259,0.044545563972950286,-0.05691013969035991,-0.01116081326309905
MMP2,0.02003506150112577,0.10439872186246674,-0.06410992743540857,0.09956929648136066
IL4,,-0.03589414977516536,,
HRAS,-0.0658486520683877,0.03483670422731481,-0.018456833689775007,0.011036445107844033
AREG,,,-0.05988446978140907,0.02295612941777379
SEMA6D,0.03506218866933535,0.0016798306212649002,-0.09335596969843983,0.025293962470736127
ANGPTL2,0.10305081672331823,0.043242352274311786,-0.013159717752080793,0.06931621878307087
HSP90B1,0.08718514134017184,-0.0905016362394416,0.06844698944430107,0.10451897916362304
PI3,,0.03025923864630418,0.07239372345748599,-0.049501341191460144
ADAM12,-0.0010212908165834604,-0.02078578389395471,-0.018570339687248395,0.045815346564347846
MIA,0.09876452851286974,-0.07374858402951096,-0.06860491316165694,-0.049343027001654875
SEMA3B,-0.014768516079374896,0.034826072046604685,0.03589364245874461,0.013527882093112733
INSL5,-0.03815589986543322,,-0.025514066846825823,
MMP13,-0.07626458742396852,,-0.018592675935249138,
ADAM10,0.056352960980853475,-0.05715600413536185,0.034704819665204785,0.0471883973561346
CCL15,-0.0347436608904845,,-0.01483466715989379,
IGFBP4,-0.01323828584423867,0.06986953981384914,-0.0778783479686748,0.12316643107116082
LPL,0.03317750026639056,-0.08568083848782126,-0.05207799282363829,0.07714214309067256
OMG,0.021636658662783973,0.04455654372700452,-0.014865816431766378,0.0031201823711276494
IL6,-0.0438690381522812,0.008593461105840288,-0.05117986895980272,-0.011453478162154602
CCK,0.00498205351332795,,-0.019810470877158037,-0.0014631209060302487
CALM2,0.03903900204012804,0.04124464465700121,-0.05456663740693786,0.008273413607096738
COL9A2,0.05206912757083753,0.09456544127479036,-0.054813602926120523,0.01962892644725664
CAMP,,,-0.020312015538487653,-0.03181833829660207
PRG4,,,0.06105376827185746,-0.006364927765020316
ADCYAP1,0.08302215631590229,,-0.028483520511207564,-0.019166806624004586
ITIH2,,,-0.04964208232925308,0.06169935795477659
DLL3,-0.07529162123064802,0.009742336880540535,0.004018962812498659,0.06350034147867914
LTA,,,-0.021124034468519282,
CLEC2D,0.07674260189061019,0.016790558203861973,-0.05262923682032545,0.007941766355115518
CCL8,0.04392689927711394,-0.08405322669724025,-0.05211845409462709,0.03957433054386696
COL8A1,0.026180461189697784,-0.030844736338591368,-0.03744571582288736,-0.042032965934396954
LGALS3BP,-0.0025790632417387735,0.08452292200984649,-0.10080782006995957,0.08733613072201706
SPTBN2,0.0764146237668929,0.11988498901983229,-0.02811017873647961,0.036616308698516814
LYZ,0.09745035425482763,-0.027018301004996543,0.028695427981364624,0.08211338373385466
XCL2,,,0.011482562705465745,0.009861815471248567
LGALS9,0.03326053276430891,-0.08844640159578324,0.0028117847884498036,0.07655773744085377
B2M,0.10485811143806448,-0.06433741575104689,-0.0024957643179227148,0.09797165083241044
SHH,0.07570329449476906,0.03696357808633196,-0.03597579025624061,0.03735923666596207
AGT,0.08859777524659,-0.1172189756795536,-0.04686182107650263,0.08323112403875765
AMH,,,0.023715960621432396,-0.022649873916698284
THBS2,-0.02753552678665616,0.024830846442810528,-0.02583004962423009,0.0532118517249584
INHA,,0.05470762961944829,-0.03290592003645027,0.0036926725869750997
SEMA4F,0.0006082322463670862,-0.015151498462270263,-0.007677446318206032,-0.014569226138611977
PPBP,,,,0.04724223738126472
ICAM2,0.016258460918430084,0.022634519175302382,-0.03007542228656657,-0.029356668800415566
EFEMP1,0.1602914861376405,-0.08941560901565242,-0.016380844599986875,0.011489128611541945
LTBP3,-0.011728418142221085,-0.006005431115641155,-0.11628502223185437,-0.0014052465960921405
COL6A1,0.09943156074424071,-0.08838395886801663,-0.07224254662571046,0.15004331161505222
FGF18,,,-0.01710442579011404,0.03304427846542495
RGMA,0.03547994250968579,0.1617514780358474,-0.0023495157424209493,0.015887453301861615
COL4A5,0.01586414519248756,0.11226846967523126,-0.01182752930414028,-0.028889891642930127
FGF1,0.04419392135979456,0.15200936424843287,-0.008979310998510025,-0.028680411326708264
LIN7C,0.08366954409439993,-0.07856316354961437,-0.009969450309171173,0.06709680339445229
AFDN,-0.005748249634241348,-0.023072733159778612,-0.04361534897656456,0.014573315176355099
SEMA3F,-0.0029621388651105513,0.06180304230776698,-0.0719994211817016,0.09540526657907902
CD24,0.06618452909714213,0.12003710068787621,0.049458072092533834,0.030833567837604426
LAMB2,0.08737257611661023,-0.02476496592908042,-0.06330751198516497,0.061232763784879234
ICAM4,,,-0.017676082930678898,-0.027228974213646763
COL7A1,0.05003739916858463,0.07845501346577693,0.004725808113279997,0.06756804599569657
PCSK1N,0.022926077003568256,0.025327544545274826,-0.08631384751280465,0.036591555025837455
SERPINE2,-0.02153497649068074,0.07052489342255899,-0.06004067825574551,0.07503843948079895
FLT3LG,0.11312957526455875,0.047536064391871,-0.03423081753273031,0.003946666909786348
SEMA3G,-0.07856968570996999,-0.0017055901777358602,-0.041764083562614164,0.0014611542969454787
CXCL2,0.07902167642358565,-0.050821484052662416,0.0004473790809632084,0.007708381318328253
PSEN1,0.004810516441085434,-0.03632483957154366,-0.00034300752608135165,0.02603025376567418
FADD,0.02550086738105162,0.07612718033468796,-0.02037828958068782,-0.029543740017951042
GAST,,,-0.02031201090172382,-0.037889563290731565
WNT7B,-0.037685328150260884,0.028598438430436343,-0.01019128696801484,-0.01531265451068461
NODAL,0.07576929386137253,-0.01739292182392798,-0.023408960283402357,0.0005173120998052657
SHANK2,,-0.04910232283385023,-0.024410783374046733,0.0407967239475415
ST6GAL1,0.06130870907596632,-0.04070291271293483,-0.060944294797311664,0.021856086641097377
ADA,0.08736809167410511,0.013555811379674442,-0.0716780969948403,0.025140290445604715
WNT3,-0.03815587836903036,-0.06483868325515187,-0.044054845010642864,0.0060612974706674835
ICAM3,0.006523484833754217,0.014979753981077874,-0.030303451341389162,-0.02164081453512122
CD6,0.036511774133070496,-0.008302918185294104,-0.008917466814722151,-0.04440034256494252
MMP1,-0.0512628244036471,0.07123231382284652,-0.015243801125289703,0.024706613629774995
RLN1,,0.026599236767298823,-0.014611934661468201,
LUM,0.032202415498467335,0.017895050237365734,-0.0701921500509134,0.09931315735570166
XCL1,,,,0.0968940765570168
SLIT3,-0.05599093270693525,0.11927653916214288,-0.046906469987740756,-0.03596535315657738
SOSTDC1,,,0.04332791254313884,0.006005884996250974
PDCD1LG2,0.029880421214436577,-0.050078988420568835,-0.040547606273348684,-0.01136877126061122
NPB,-0.010580700175175888,0.009280595609177406,-0.026537790871619085,0.07016519739004183
ADM2,,,-0.015695692255898515,-0.024807932381984185
BST1,0.07093649748099258,-0.02459809211757557,0.006685122474369028,0.04161340597048126
ADM,0.06408259292210303,-0.0826978086403549,0.034183318227945125,-0.04453292542331451
LAMB1,0.02481407013267441,0.04673558051345913,-0.06775183694291405,0.13571690515026405
CD99,0.06640461698995394,-0.0051676442631418355,-0.061426590347122195,-0.01256826377648409
EFNB1,-0.035452956467752365,-0.029774848688262183,0.04645059732826168,0.08769655373877754
C4BPA,0.013905231497856805,,-0.014834664522377774,
INHBA,0.04130743184460319,-0.018019211684585177,-0.017777011440393686,0.03192462602492684
NRG4,,,-0.015054282651433385,0.04343985494847063
DLK2,0.06268773896789917,-0.0055892064231652236,-0.016514436593684876,0.015411222054197832
CCL17,,,-0.013445959491670335,
EDN1,0.028710041964879265,0.12146317400848809,-0.053004798682360785,0.01025581709574217
NXPH3,0.058480670527175,0.08383975839602162,-0.06092356769143918,0.029123842617084665
SCGB3A1,0.1970429569032291,-0.04169030349229085,-0.031104319664216288,0.01326677899672927
SELPLG,0.031693128646204494,0.10757032255756621,0.015636993708678344,-0.009546325429293557
COL4A2,0.01993302050615152,0.09373784073533364,-0.056021767817251766,0.12087023430487681
HGF,0.0697944766231938,0.04671204731173325,0.06566651293945538,-0.0073827163666756205
RTN4,0.10524090676279291,-0.013220697197286716,-0.018051063446641005,0.02453009259272085
IL33,0.050094440994600795,-0.030447501364247457,0.018618572604509376,-0.013277058708787133
COL9A3,-0.04036637083344935,0.07022637975439071,-0.09390477867401881,0.06807603552022923
HSP90AA1,0.05123156280958972,-0.10266786128776102,0.11736825462391112,0.022418165957547274
HSPA4,0.11355850186424275,-0.0014918811148486794,-0.001279215358424084,0.03917408924081884
ARTN,,,-0.03880570678776753,0.12910081577264285
IL1A,-0.039325419538179245,-0.08612294227870188,-0.00463252378831351,0.04095542563971984
ADAM9,0.10288488820736594,0.10441973415703834,0.04013352336207936,0.05108995583070023
AGRN,0.023956370659968917,0.020260479508705524,-0.04353716034643926,0.13947067549217373
AZGP1,0.15252680865481977,-0.007235916949577393,-0.07046600995198372,0.05734110083172023
SLIT1,0.08059832092256916,0.02309920715915983,-0.0326728564841177,0.03854479816202495
GAL,0.11805400471798784,-0.06351804834799973,-0.015484669286534814,0.008837872082553712
CCL3,0.034540885516136446,-0.05689082703916753,-0.03967656523412282,0.011577252458856317
APOC2,0.04331528438944475,0.037332307451041116,-0.09184747616718861,0.0033862524506704157
ZG16B,,,-0.01877106822243815,0.002362182373535804
IL34,0.0531584945977405,0.04900839890897183,-0.062287046351810066,-0.008250767786012136
L1CAM,0.03139669028458081,-0.03914576689291185,0.039537599207475314,0.0284103031771974
OBP2A,-0.04043613645401967,0.10920678411861087,-0.016909894487263686,
GDF5,,,-0.0322693584377902,0.006031216808768975
CCL26,0.00957207941446958,0.12006244625910863,-0.04970727009918424,0.039237775411250335
LTB,0.03710330750949927,0.07736539157332885,-0.07435122899831567,0.056111451679987705
BTLA,,,-0.019640711811716838,
BTC,,,-0.012342435558705712,0.04396269837920232
SEMA4B,-0.0172721430958124,0.09977362553685255,-0.033420455901982185,0.04375200111461389
CD40LG,,,-0.016514446647609177,
CCL22,,,-0.023262804622795435,
IBSP,-0.03509817391317963,-0.01729868919727387,0.02292778621871168,0.029322062475557815
LEFTY1,0.04505975280692652,-0.011205755462868726,-0.03052446172272118,-0.037010980451543704
SEMA3A,0.1179024764284198,0.018137921250035934,-0.05383508966513051,0.011804464248326768
GRP,-0.040948225063029337,,-0.01786287213263772,0.07730890920478722
NDP,0.05203948393639468,-0.007949953601516247,-0.011362770485031357,-0.03104685492439058
GAD1,-0.013757976383665169,0.11246381228752976,-0.039919749566167353,9.902200316775213e-05
SEMA3C,0.03508895186766645,0.10597533572808557,-0.043090623423023104,0.08109836388512125
TGFB2,0.08140023853976779,0.0008533923448887212,0.06680010186081788,-0.01642631212354847
IL1RN,,-0.06513286638488207,0.06856030867771966,0.007776259035232843
TLN1,-0.022277817337272365,-0.04826205552422579,-0.09475069058246044,0.07406217287146569
CXCL10,0.12053582470013378,-0.07736616108979336,-0.0002944296152869779,0.01347292568526484
ALOX5AP,0.12792617546921772,-0.09729008286999717,0.07826796358645462,0.01740925383680452
SORBS1,0.019022981964044342,0.004734389654439866,-0.04875036499739894,0.008869875817694111
ARF4,-0.028771103630080556,0.026240388086623618,0.03462980403417232,0.0169988674505448
TAC1,,,-0.017676080994509128,0.010771836113353991
FST,0.12508605010033558,-0.028260970564047742,-0.03261634641821594,0.0343892068120737
SEMA4G,0.018489670277086128,0.05898071239958637,-0.014002187418400692,-0.018933044128795515
WNT2B,0.06996947849208453,0.004460810125984804,-0.01078338714751267,0.09110235162378331
CPAMD8,-0.03720947419084046,,-0.021283099063856396,0.05578034912433625
PNOC,,,-0.020963894645532742,0.03363814792793508
APP,0.0365091138863029,-0.04764771079837561,0.025543587122234836,0.08757861681342008
IL18,0.04556659798066906,0.025934201837993925,-0.03155164069583068,0.0409322601806492
IL24,,,,-0.03723222740803919
SFTPA2,,,,-0.023177363705833832
WNT2,,0.060934357225795495,0.01317860177974218,0.010124970039597723
ADAM28,0.10049735123247572,0.016722131313283324,-0.024728933408666363,0.0726167018617012
PDGFB,0.018366645617703427,0.0639422984113969,-0.09330974701694117,0.08931507688299228
COL4A1,-0.001813717299963759,0.10553725088256183,-0.008946914415394447,0.14183369655054054
TCTN1,0.05470373642982209,0.060499873729204165,0.02455020253446889,0.0586552150662471
SPINK1,,,0.07432567136431516,-0.02161995067285949
CXCL14,0.1417923066959805,-0.02539524005847345,-0.055788842240446994,-0.039239932058768884
NPNT,-0.012718995142020186,-0.007850768076200111,-0.007611097263944524,-0.04249204678001043
GHRL,-0.05013305911280976,0.10683934348186917,-0.029216922790756845,-0.022145563893629122
HMGB1,-0.009940080403733965,0.04023983164426085,0.010258617618770458,0.07744836190141763
APLN,-0.03745350564958705,0.0534208477263739,-0.03281013048513188,0.050770164506783164
CLCF1,0.07667341670867894,-0.0014704993738624418,-0.02273845007120787,0.045371071955374716
DSCAM,0.0906231696555052,0.03860445454875692,-0.015789871396030407,0.048135529719437714
DHH,-0.03624117423658962,,-0.021909064518736115,
EDIL3,0.034929446351166536,0.05270578408611618,0.015201615432676178,0.026842571937330677
LCN1,-0.0459026951441624,,-0.017296924945800898,0.00027485831658597245
HEBP1,0.016734058653018982,-0.07031127206602725,-0.02445811164327516,-0.022972231160540188
MFGE8,0.011159142054655485,0.08633420768757222,-0.0497287819328178,0.07838654261154879
CX3CL1,-0.019774011870513454,0.05863975090521494,-0.11003515228004623,0.05254548916506033
COL9A1,-0.0657684829746733,-0.0055953997137272145,-0.08455354605149655,0.04780987341255128
TNFSF8,-0.02932920983098461,0.0016896657175498606,-0.037519048036387344,0.06585363345783235
FGF10,,0.048308597746983845,,
EFNA3,-0.0004324496584503188,0.07644616796479776,-0.053923673160584995,0.11495804496474679
ANGPT1,0.04207399884502244,-0.004075171734845831,-0.025822612565265544,0.05794088128075342
LGALS8,0.08576461901786551,0.030739723503970428,-0.07410415128826481,0.04077397868688847
MELTF,0.1114287921172816,0.014884620026941763,-0.008865485222342874,0.06561146063742082
WNT5B,-0.00272584808969269,0.09558288503137304,-0.04185722206167858,0.09873731881441018
LYPD3,-0.004564880972530971,0.05201659164159812,-0.031219260473853944,-0.00674431551453556
SERPING1,0.09830526202074369,-0.13850019201600056,-0.05762201744687318,0.05948593308293167
CD58,0.019533404101421254,0.06305812538443363,0.004384154173560401,0.06078228975898897
BMP4,-0.054521119105146565,0.01798274993360507,0.009357130081802152,0.00926670239353771
DEFB1,,,0.0369133926177275,0.09037242751203294
LTBP1,-0.03475082418694389,-0.08211209423043579,-0.03384305836353441,0.019388582146568776
TNFSF13B,-0.03851762821665242,-0.040662357280566934,0.0021562370266825933,-0.01004336787041049
COL14A1,0.08164551465211063,0.06493130454140188,-0.037395649931219896,0.05961195778760353
NTS,,,-0.020963877290378453,
