,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGF1,-0.020823341847183364,0.002995225694367434,0.018678921494234283,0.17200503907376719,-0.003539033627193605,0.0009008589885311738,-0.03778588805329856,0.06462112879978005,0.0013421077002948403,-0.012647318609414596,-0.07197254555783653,0.027182513409510115,-0.035047730469196625,-0.05984225079691032,-0.009521275224450627,0.0396310306148204,0.09428728485347317,0.030015016258476825,0.02103495969049675,-0.06110889062190429,0.1657899461887616
TNFSF10,-0.030359604674724452,-0.00610625638080013,-0.07875508201817802,-0.0027152680322210573,-0.010924379828906804,-0.08204944489310285,-0.03167791323192469,0.003286223055711009,-0.024357658681471266,0.09308812935520867,-0.005933448278136229,-0.0214175275531226,-0.0732186923912246,0.03486969188547395,0.021601232010666375,0.10771376850423339,0.03549767305616004,0.04192038767894199,0.06876368568587742,0.10791715380430536,0.022269493285178618
GDF5,-0.07033164076734992,0.014902910191753724,,,,-0.031804746531354476,0.012693043906029293,0.011923747885320161,,0.027135233436551835,0.04535481429488319,-0.011890333136115781,,-0.02808888881528969,-0.009302771273672747,-0.03515580658622867,-0.03568369846678378,-0.028600503919837483,0.004889979021670164,0.021358374419461427,
CHAD,,,,-0.05396682761450326,,-0.04177660386202947,-0.03653889694678343,,,,,,,,0.014087533392490487,-3.942146567880424e-05,-0.020709236630523736,-0.05658260804888124,,,0.0710671714187723
RGMA,-0.006377847366290255,-0.0632755442467247,0.003555927203575165,0.009873560183892065,-0.16840632269085415,-0.14789632076408535,0.027081477710296512,-0.057660502540957864,-0.02353400551234371,0.10440771825570615,-0.06168193124436523,-0.055796412844901756,-0.10084404503398879,-0.034535422690507994,0.03429590975736365,-0.035371029138544494,0.08123481100402381,-0.040021656840528705,-0.0532191085080529,-0.10267176330960333,-0.04200894782387705
WNT16,-0.018154089770205276,-0.00020495998379598714,-0.032193673874507056,0.008305942398981131,0.0037696492838172595,-0.045138977120235145,-0.024874782290383934,-0.0616689117718006,-0.02733887895767343,-0.02879122414509769,-0.038598602998333426,,,,,,0.041220250841830154,0.026129497514082587,-0.06012353200532367,-0.0593538457771245,
CX3CL1,0.05064032924299354,-0.06517370489104121,-0.001383224018463858,-0.01630862516175938,0.06491593748673608,0.0834492181767853,-0.026828667504232906,0.06487174207500157,0.006698600801171919,-0.15983049351828663,0.008504029971317674,0.059259503017401856,-0.07489259509575837,-0.050394174067059205,0.12885025273365958,0.06588713719569697,0.06914487039528226,0.01937041516485072,0.011989293655841757,-0.05481939780776416,-0.08707787874110211
FGF1,-0.08613786159823707,-0.06924567899194785,0.01863943572403158,0.007132622698122505,-0.18275459395594829,-0.12503762015514824,0.03289907919110912,-0.1531131593657608,-0.06457921678166474,0.07632220655546659,-0.00646653918582604,-0.11173861760256015,-0.11589481685164124,0.0008618456956335456,-0.10865274560481691,0.04986794729306248,-0.11341070533502934,-0.06331720900601977,-0.0009003858881459544,-0.1416370015088562,-0.04579277580232885
ALOX5AP,0.010872656831716518,0.09717386252221069,0.015324626121747132,0.07493552394792057,0.04794053011250719,0.17968437872132992,0.031007845105384912,-0.06414575714378232,-0.044813969011162746,0.2717761602558395,0.009045679822526081,0.003443960323097819,0.12508535565927173,-0.09204139382653127,0.25134600806554797,0.13320840821073093,0.032957081257243684,0.0706558093217045,0.024895948987040114,0.22616524112756736,-0.005107996390241439
IL1RN,0.07768806651603485,0.20586019094024613,0.02550139001318796,0.03428439993714773,0.17788617875241292,0.19737562832849617,-0.025340418263394903,0.06850927392582729,0.09585118158278481,0.2337020017260838,-0.015071237266911985,-0.012769850229194621,0.07673839839206499,-0.03849067126365332,0.06921346225380896,0.0899761825431806,,0.11274491646726945,0.11051012629493703,0.22578937786890044,
PCSK9,,,,,,,,,,,0.005818239378040415,,,,-0.01579706746029243,0.018165660611752902,,0.009814787116262012,,,
FGF23,,,,,,,,,,,,,,,,,,,,,-0.036267264581679046
NPW,0.012711037473734343,,,0.10538944752793686,-0.03725557410209911,-0.02262781915005136,0.07855940306924868,,-0.028315887895623386,,0.04897249634080882,-0.014222832853366695,0.05253748076519066,0.0270111477081396,0.09751720162839131,0.1216538135728438,-0.019106801097002243,0.05459022756956548,-0.06660582251082024,0.029992980138878578,-0.027342940746146828
CXCL9,-0.04922933676480914,-0.026911518458991455,0.01945781632246487,,0.004516862644151448,-0.012092421578362478,,-0.007894293597977163,-0.033167741415540256,0.03384996176696072,0.005742482208853407,,,-0.0366113658853368,,,-0.0224126123073344,,0.05146452207896997,-0.02007991907115895,
ANGPTL4,0.06383218798363217,0.2643112723170008,0.018887852120445452,0.02740285038004415,0.2893838336198086,0.23925338223074924,0.010308416477436515,0.06800647400535371,0.019231900370472597,0.015299290594206916,0.022495958082062412,0.017324109814183582,0.0707299073986034,0.06438511238699939,0.17050935389978417,0.12490323951684097,0.006879709265877015,0.10323573067564809,0.06798746552764535,0.2283486499431579,-0.13002844122162827
CCL11,,,,,,,,,,,0.06292087530640068,,,,,,,,,,
UCN2,,,,-0.035985718274825274,0.017834561222204597,,,-0.010800895614357146,0.04140319698404667,,0.010474728540508559,,-0.058301454621887405,,0.10249872273674568,0.020519321921034214,,-0.024603351765080134,,,
OBP2A,,,,,,,,,,,-0.002595506923069631,,-0.10012038023025044,,,,,,0.0714877120390482,,
COL4A3,-0.015288842720228076,0.006359362518454888,-0.008959100737192735,0.06468513708768676,-0.03957540074925028,-0.08022004002907938,,,-0.013147746830364779,,,-0.016104336983445343,,,,0.07931330378550046,-0.016546701929320735,0.022608571382619805,0.03371990750724571,0.004979541533088841,
NRG3,0.015415456265732742,-0.04147681954145309,0.04317970901688067,0.10082372609261604,-0.009623318437716497,-0.0029689878309807636,-0.032462007068272916,0.05188717492332632,-0.03192304745464313,-0.09756235182162915,,0.02867583162348743,,-0.01177076509414865,-0.04583253432223903,0.01688829622620353,0.022314373875699924,-0.0554790344387378,-0.011622637870687577,-0.02925061291418264,0.0699590057755026
IL23A,-0.026797119253032062,-0.038682505377899974,-0.04294286123972507,0.08113779912977268,0.025881103358434323,0.22758022293693345,,-0.005918598527371709,,,,-0.019593687234166057,0.04694773737184986,,0.08507060628644807,0.009793917884357085,,,-0.04667166819704927,0.07474031459804623,
COLQ,-0.045979629097762716,-0.013712927475562327,-0.0017069787732628583,-0.009451781152880883,-0.04239220522935159,0.018111685954935498,-0.010693760475126317,0.01055340930344185,0.0635258256403825,-0.04711492438406365,-0.004632859211576823,-0.04671529992755068,-0.10393944814827864,-0.055606495959265596,0.025342206517386955,0.07383548260393595,-0.018674691305674267,-0.031485439050283975,0.06238046086874465,0.005731494583842396,-0.009030476186335673
SCGB1A1,,,-0.0008139999600969278,,,,,,,,,,,,,0.03291364466997254,,-0.017195813674771302,,,
TNFSF12,-0.0371394820917957,-0.05814395615846125,-0.021903386641755198,-0.03590504711724837,-0.038260326980032136,0.017030598083675616,0.02031198440263823,0.010329126938586446,-0.0045696385642904755,0.025458670298390794,0.01002161936755677,-0.003549110472858912,0.11427131576520662,-0.009819949166208026,0.01758913217360461,0.09648015626450843,0.030205801265963596,0.009837911433049101,0.049503733283524434,-0.055391978373402935,-0.1299205232998093
DKK2,-0.006880491492651498,0.004000741502824849,0.01674527402799141,,-0.001934945902792836,-0.03532542513906832,0.01609904577486322,0.07803228500964735,0.009977652851848469,-0.07709936459203642,-0.03655414513207142,,,0.15211349503612095,0.05756823655213463,,,0.0060461959344330855,0.015461247766086872,-0.004731299090304738,
FYN,0.0577794621280003,-0.07221973013967678,0.056660010231470846,-0.029126338282312005,-0.1877658861158685,-0.05774420154378137,-0.01826209827228204,-0.054266310519800576,0.00439412425613295,-0.023455166246234827,-0.05881948300024086,-0.08625342053507859,0.036108101622430354,0.02689400287592192,-0.1313067524613168,-0.10760058092046143,0.03214100032405084,-0.07506543705629654,0.022822788823939014,-0.1684677719111858,0.012721007874067568
ACE,0.013395019530378789,-0.07528228604935333,0.005315929640610334,0.014544277729251077,-0.07747635661873678,-0.0690046804082962,0.007814962930127399,-0.05925401958893082,-0.007410212984358544,0.024845189167173487,-0.026614742756140782,-0.01554573720031372,-0.16976276364484694,-0.05802619018331949,-0.08393831931261968,0.020739539178202985,0.08664270368234439,-0.09251917447133963,0.04563591012329221,-0.15338653752599604,-0.036267335215912314
IL18,0.02458892402305094,-0.035337371541492545,0.013634754527759578,0.07255908008508404,-0.0653213450301925,-0.07155508811468127,0.06617769580844081,-0.08320426703068415,-0.03365549930239902,0.11052428053970882,-0.005002947005013848,-0.006668651273239061,0.0002463188327580745,-0.005243691014946758,-0.048041756876652325,0.07407575752396627,0.07228705642891634,0.06261040904744127,0.0534644655592592,0.03232159276495734,-0.033489721337835655
PPBP,,,,,,0.08805856798126732,,,,,-0.027720612273794323,,,,-0.045720281361906284,-0.0052588781420729504,0.09546098869718758,,,0.013744914036347495,
CCL27,-0.008272435102991842,0.027596116287521972,,-0.007812564842839514,-0.05074625099289887,0.030249592636505555,,-0.014905503969278155,0.043298340492632294,0.048913633767366675,,-0.034296127534005544,-0.05477417973384731,0.024920015936134084,0.04193296628072986,-0.0013220169826841188,0.019343105701723557,-0.003980270027162206,0.008897429824329783,-0.013562670950181703,
SERPING1,0.057609160810040715,0.06083155544568554,0.05516641323127495,-0.018542617301166023,0.03848620786038989,0.14871357948286154,0.01804264557106205,0.03468473019905968,-0.062381134195966775,0.18902249917434855,-0.017289670562439387,-0.03155416069265026,0.03131876937096498,0.12530501957104279,0.10432598194463472,0.12692780419129726,0.04360665051810865,-0.051712132698124184,0.004154169815441469,0.07667213126747362,-0.027845552291819186
AZGP1,0.019585034559221434,0.07264357694500204,-0.01406985747720611,0.039895562922778974,0.2125094959577063,-0.14064136781148787,0.01776972092892291,-0.040353821302285674,-0.014886985082238029,0.06049307157942827,,-0.013726365304435831,0.010782746046353573,-0.014763157003736036,0.040546294359120785,0.07408229794677712,0.09627995017736386,0.08135945450838747,0.023292957169742348,0.07293759089427031,-0.0565374175087898
INHA,-0.020966067751407483,0.007168951035013668,0.03839202551058348,0.005108219204056481,0.03679432521507191,-0.008623604856118867,-0.010673304603791766,-0.03231899054983993,-0.009171962461960833,0.05919153545582941,0.04362101341874925,-0.01524095250324369,0.011952053031157268,-0.03578145899386312,0.08089460451532278,0.046714506926561275,0.19050556941632557,0.001656507625008279,-0.004844793593856939,0.028152353371773783,-0.024676059926304516
SEMA3G,-0.04747939093386393,-0.07276663157723151,-0.016332587058418297,,-0.04870144645334364,-0.033352003325639194,0.02432555658041265,0.032153935889301447,-0.008567895533786528,-0.029052832685097486,-0.04088405985936299,0.019513876296007916,0.03818017033847815,-0.026146386659052088,,,0.010356667950287472,-0.05935077424219933,0.04970040021413059,0.0025353320925065614,
OXT,,,,,,,,,,,,,,,,,,0.034353822635913064,,,
COL6A1,0.01530720124694999,0.06721596200765578,0.0444596250286023,0.04655237205326189,0.06178103801713972,0.11434448881675657,-0.023124335066119137,-0.03703451455943554,0.09516361044096085,0.07872218038692717,-0.04604333818059516,-0.04824968217615783,0.0732445432676096,0.03340250377325032,0.174747657160758,0.14504748906321244,0.12402360484281852,0.1066651285793348,-0.014387023096222548,-0.0743591426364267,0.0843010870796526
FGF17,0.11962642251118451,0.07554231432759517,-0.026649457077513993,0.01580844671979987,-0.04848775049930499,-0.002543164130121922,0.07304897578697031,0.032611569998154635,-0.04646313580834271,-0.04500055494185758,-0.018424038846081573,0.0429380072255608,,,-0.004590726862719383,0.05156382946931066,,0.0027063645957283544,-0.03080105809055598,-0.05725160317294704,-0.02669900776647051
TNFSF8,-0.02598767538421593,,-0.03171170326695711,,0.023900547251401148,0.016149519125995274,,0.041540634359966105,-0.026183599091962384,,,,0.06496807358789018,,-0.00614405338468123,-0.06415285785168873,-0.017108041424450715,-0.006775530731620223,0.06430193008894344,0.04498710759584867,
FGF20,,-0.024239948041654802,-0.008374589608323154,,-0.017751336747988698,-0.03954773923884342,-0.02215292931448487,-0.0010149953617614104,0.028589363099415035,-0.022832358917647812,,-0.015548017772348278,,-0.02404168862232404,0.01518873743092332,0.009711372021988345,0.03938618734094782,0.019461379467608807,-0.02019254731296805,-0.01128800884652296,
ICAM3,-0.013512024821904382,-0.07872829132255103,-0.024080855644869587,0.07319851072354737,0.0908458428719159,-0.005160355282056513,-0.029762114159713783,0.006325071501527495,0.03587009442436345,0.09364730751169371,-0.012350871210556693,0.016320012647351983,0.052305158035473205,0.056571819563089716,0.06991430742849385,0.05059515861811182,0.013128017802082519,0.006141432277319231,-0.004285069751978067,-0.013561686199432365,-0.0418905378623716
LAMA4,-0.021203434155864773,-0.07831392319165593,0.007754218792319858,-0.006859989070931325,-0.08027255843312055,-0.016800861795403688,0.05575612770802016,-0.04714327238525402,0.060753372643439454,0.13630124590649245,-0.04436897618329517,-0.058823421125380165,-0.1613225192499791,-0.045699120395736065,0.014265890477571234,0.07407956869423789,0.13068598190124486,0.042931427486482966,0.01790274489841651,-0.07425610460494882,-0.054078829531352623
INHBE,-0.01105361703032079,,,,,,,,,,0.0065931402137646014,,,,,,,,,,
DLL4,-0.013000367719316914,-0.05693063504234425,-0.007699661541129557,0.012555911785785471,-0.02327973095522485,-0.1102628988219527,0.012747726163627312,0.05955278177874316,0.003466664465661434,-0.021926433069662507,-0.03193093383112619,-0.03296359516181098,-0.0649925222093872,0.02377194839883054,0.025982857051880404,0.05946504261027862,0.12174990135372586,0.007925575151427703,0.03961174181841781,-0.03444923988250692,-0.039160764308498595
SEMA3A,-0.04701448063334324,-0.007086185213326141,-0.017133414983588943,0.09313688838596863,-0.043281242673571016,0.02467675142417974,-0.0028384552436884936,0.03791675808819004,0.06325339636787237,-0.08670571993547944,-0.0017409454817946435,0.14032123723436968,-0.08507634249484203,,0.07373955596337947,0.03897237354113462,0.07919143071712938,-0.04265142129363939,-0.041472309234830626,0.04213267164871425,-0.06268691840361995
RLN2,,,0.017740946148364693,-0.007303583366604515,0.06502213993999997,-0.07244768386683756,0.0025121634377747904,-0.012064001135503188,0.03823995618805887,0.0729129962252779,,-0.012249376173928204,-0.07061388547337871,,0.030972141447958734,,0.006131795000777864,0.0751996281258699,0.02270139166320826,-0.028000993617176798,
C5,-0.002701691904544969,0.009530804742981703,-0.04247149788838267,-0.034352453120347716,-0.007446375354472022,0.02040767095009243,-0.0435894915756463,-0.07307620677126746,0.01865748064378978,0.06716885754986852,-0.01301219168678602,-0.02583804331600295,-0.09046321497710552,-0.06019379723355644,-0.0008853019166436967,0.13077202509039076,0.035101945470271304,-0.006474771538870745,0.09216128541726303,-0.008431879636790623,0.01979251634256169
COMP,,,,,,,,,,,0.028919174378948902,,,,,,-0.020487338350188566,,-0.0020073333867513107,,
EDN2,0.046382917163732044,0.03184068801881185,,,,0.09733887359661329,,0.03581152326219729,0.12492822003448205,,-0.0002963080595567579,0.04663401254754766,,,,,,,,,
C1QA,0.013119483623738824,-0.12352725223198456,0.00856969977844064,0.02759369129207455,-0.11356284929230041,-0.020031847083616952,-0.03793288871023755,-0.00472493146991316,-0.01778713632874732,0.29891148077980695,0.04218594552479026,-0.0355826772776791,0.08219274972477085,-0.036958392644162966,0.06609642099054555,0.09320347078356843,0.1168123678063813,0.11290448242052778,0.04850439809546554,-0.08151699192540476,0.050108688973280434
UTS2B,0.05267857293964102,0.11395668711531985,-0.03873985586351873,,-0.03325644449038085,0.03296869928978763,-0.019371713159069014,,-0.023054440677634035,,,,,,,,,,-0.025876263879678486,,
COL9A3,-0.1108535952647478,-0.11717459607588354,-0.0033940758800242235,-0.03464321304154748,-0.12639973523303802,-0.15328248136537356,0.03951753214569921,-0.12511252399208117,0.07191902603556968,0.04500316626855658,-0.035485771036233835,-0.10370239183260575,-0.08807528539977051,0.025182871688341768,0.13634084236988467,0.030585254043529297,-0.066843314834051,0.09331482209522189,0.00791205632603569,-0.08873870260313796,0.10471211152490512
DLK1,,,,,-0.007879382952830985,-0.042193557826572775,-0.03969194115670286,,-0.05432367430220157,,-0.03742843032914896,,0.024678672502841215,,,,,,,-0.06406852244247406,
HGF,0.02019243053931425,-0.07601055396034077,0.07972826023227438,0.056698160612323203,-0.02503295226845515,-0.02113601370488594,-0.04737211956002249,0.11437423296022005,-0.008767403445125898,0.0840230326879613,-0.06108501313132148,-0.01865716128451761,-0.07595580028748934,-0.022863752009731102,0.0476865580280929,0.11818751518730235,0.0438425901030806,0.01038065325274531,-0.01444786043255258,-0.00733695981015563,-0.04363459706527871
GIP,,,,,,,,,,,0.01207660705304437,,,,,,,,,,
P4HB,-0.061273455038521996,0.17924656396855962,0.005231569260950685,0.08218970882286265,0.15778160302375385,0.2688930997987034,0.005076298006458121,-0.07745694635836632,0.10139174007885605,0.132281305717253,-0.0294105825292138,0.07451943824579402,0.028830511465062776,0.022976383397838345,0.24412682864663585,0.10945422698249763,0.07033368145660247,0.1532137536066579,0.03239372105913945,0.19944537479338584,0.0016760346964380768
ADCYAP1,,0.026289301087059142,-0.032549269966534046,0.1427259670787866,-0.026374310392876767,0.0371966319922314,-0.020730210297262477,0.08675175602081758,-0.03037696663047419,-0.022111691946807396,,0.2086683175666011,,0.10903098346782839,0.06317930987285439,0.10704104886888129,0.1325001971381256,-0.0455924612870451,0.00010528802058474262,-0.053935546379203274,-0.05091476076105023
GREM1,-0.027946524217469872,0.01747651130356269,0.04263261493458081,,0.04916109356107478,-0.09533497443055305,0.022738387338613532,-0.0845033954171617,-0.013456579285961272,0.07408670703484561,0.006961792007236789,-0.041609747323385786,-0.02725133896972287,-0.03677996918556717,0.010436932586597013,0.0604808291049391,-0.1253124165908175,0.002106317163888302,0.012666964835633782,0.10066663561368146,-0.004092970916856825
EGF,-0.026999499270899962,-0.003094798502553868,0.1065945276641407,,0.058799655168294336,0.0004572285861759896,-0.031001920598888302,-0.0002639187976904254,-0.013463868958763937,0.054523835157504995,0.01669782174123229,-0.022295220316937984,-0.038544754601359574,-0.013697783530673966,0.035754832514495564,0.01578688974321258,-0.023638747455122778,-0.010509503715315241,0.05344031411123373,0.005154919241419938,0.09830740864344668
VEGFB,0.034692293476795866,0.13705693816428421,-0.056259557879673516,0.03665860781178858,0.13236562735094912,0.051548862903571004,-0.09354481753059153,-0.0962765380693537,0.03675610426356586,0.07845316698768749,-0.004886879527628949,0.0038361905407352987,0.04135557394116228,0.009051046348171839,-0.013987887923482196,0.002660435423655167,-0.0007522101843076674,0.07921644872423392,-0.03296427086126716,0.052971704984749436,0.026702467598426677
FARP2,-0.06111031474243964,-0.01396178270949228,-0.024682713021800445,0.09492807764899598,0.018257066781533954,-0.02265468297312867,0.02902409466417973,-0.08898151579371928,0.001826201376804238,0.09862263026854792,-0.03188616592061002,-0.022466156705043115,0.0031193973648924794,0.04242254862503585,-0.011397961111509062,0.002880697351878837,0.007256933190378034,-0.0345914285196062,0.07469114191393038,-0.02512729528777441,-0.09096023294314468
BMP3,,,,,,,-0.030223663734097593,,,-0.06066087583785919,,,,,,,,,,,
IHH,,,,,,,,,,,,,,,-0.022599229761508483,-0.01832895181986887,,-0.023417820930389823,,,
LAMA2,-0.06925639339146367,-0.09195862383668318,0.06144179764697943,0.04528549399163038,-0.04369293243396597,-0.023709673539762513,-0.00754080928668021,-0.016304836240807422,0.042682517383072466,0.03776402978580983,0.036169551568798246,-0.00044443032439843986,-0.09387003683110667,0.07337718277619956,0.017473165301124298,0.05453026192822409,0.10532619847070498,-0.002642352696037631,0.03167285691563792,-0.14755104754778306,-0.08484789447222903
SERPINC1,,,,,,,,,0.021267265730398395,,,,,,,0.012668143775458933,,-0.009317954943518421,,,
NRG1,0.004473624747831173,0.004797801739383051,0.007775411120733217,0.01285003008408246,0.005959501172539825,0.09664986686882458,-0.0070117804816463465,0.01854550798128621,0.01595578433725443,0.03334122276207669,-0.028049564908111647,-0.02474084388151389,-0.07836065572151711,0.013752512834464182,0.0319302099394121,0.03414901030616362,,0.08048988051899612,0.014248370213993528,0.0035408021939979067,
SPINK1,0.03144717268077633,0.14990333625190302,,0.02597393439529267,0.2176110859570401,0.03650556157066831,,,,,0.1106167959908687,-0.012249376173928204,,0.10926525457775337,0.14874143947810126,0.044798960749614994,,0.10239920843983485,0.0420076761261027,0.2742923692525087,
EFEMP2,0.033715910202044015,-0.01576959860833633,0.04282276901233866,0.028019040588020235,-0.029541205398661237,0.07895362526960334,0.025679998723651964,-0.004472047916849165,0.05957189130798691,0.07365648752488926,-0.024618119964379976,-0.05036511077668455,0.021609067891238933,0.06638720593407499,0.1624905536567901,0.10700270356995195,0.06222073201474555,0.052399064064936364,-0.03917064607005582,-0.003394251186512441,-0.08575784564732708
SELPLG,0.005867683914400233,-0.0065811590043986816,0.044383601271330855,0.04637800311961481,-0.15803060843358968,-0.054653474105199225,-0.004277322761083321,0.012056781344823053,-0.050866632003302124,0.13838733944559517,0.012415926739537128,-0.041458167913616006,0.029203803419873966,0.04191318900142427,0.04052514194034047,0.04667708643325383,0.052326814027707044,0.062035694014817656,0.07780758535147886,-0.020731694764535735,0.060321968784308046
GDF6,-0.03277163340196056,0.0658236243726106,,-0.028118193182050947,-0.028865965014635325,,-0.038657746400515336,0.023570594332872983,,,,,,,0.050538896859374294,0.03302960976381818,,0.045828118864026,,,
HLA-E,-0.013226770561777979,0.07410083336926362,-0.010546634733946207,0.040819920726245296,-0.034938260090007334,0.12061216895653061,0.015663733455771937,-0.06835847755274112,-0.04940797905899368,0.22587383090881819,-0.04694512339458664,-0.02683950720181546,0.0692571887772922,0.023625482182033298,0.06695685135824299,0.08555768876306616,0.04176897624881758,0.06104861114528679,0.026028309566635675,0.045034552275368595,-0.013266591548610629
PTN,-0.11009213588029247,-0.20120381666164242,-0.02618052602878883,-0.005615884177861783,-0.2526621622645223,-0.12672997710014933,-0.015406094419508107,-0.1478358841937125,0.07187531989196645,0.06674587626444249,-0.0152676090330374,-0.13017563943871652,-0.13819869656633302,-0.06593623318813106,0.20404909063091378,0.08114255187193907,0.09372198283266013,0.03296864208643066,-0.09568972309101367,-0.24372027878528973,-0.0756679057079829
CD274,-0.03057051913232003,0.04917232529662695,-0.0018164947288807807,0.11849365570183651,0.016829942597960904,0.09292153940720038,-0.043218650546986884,-0.021067698883417408,0.0032213943533484788,0.007913829987227521,0.01203426086702614,-0.020159303352415555,-0.004655659862485739,-0.045844995938050866,0.08228160537625541,0.08514972424286944,0.13473162759111235,-0.032243697990123645,0.056796614536469746,0.04020226180290539,
FGF10,,,,,,,,,,,,,0.05226702024939481,,,,,,,,
CD14,0.007475961971068103,-0.058560233688112986,0.03256542585651607,0.09351062731502897,0.045886269969616346,0.17681813133551802,-0.03174995715452444,0.07834342399645719,0.03914242726933907,0.2840731766738941,0.0298190979488113,-0.01888368773125924,0.11265024925676777,-0.02448238291980147,0.18120374973617318,0.16083982702300706,0.0438453384533721,0.2079080079616417,0.05693722739071268,0.0701867076193924,0.031163629679318593
SFTPD,-0.03552878114803098,-0.03896307734969859,-0.03534463512333103,,,-0.01541812859524973,0.025434965794407512,,-0.042336098438810976,,,-0.0207112488332375,0.00457033232058196,-0.036145361625239195,0.06037798968233551,0.004449630680065029,0.032580006759752964,0.0348120791117317,0.030972850419436697,0.017520636523670686,-0.034746239696470685
SLIT1,0.01194545577220389,-0.1368592422128815,0.017106784802946876,0.03818636739029175,-0.14902508584932725,-0.1570480475842411,-0.014736943408734448,0.013584199553363142,-0.05209710968715372,-0.1985823411578078,-0.034227040966039325,-0.04015880479102002,-0.06462536094859085,-0.004157194337427532,0.06517051516884881,0.04854184112244257,-0.005045113272530353,-0.08615298411673787,-0.019486775499799082,-0.12209248529887617,0.0204880793680082
LPA,,,,,,,-0.019371718015634705,,,,,,,,,,,,,,
CNTF,,,,,-0.02621363479872436,0.03532642485786108,,0.022780721211931504,-0.0210258946427225,0.11442752129742326,,-0.01422283291930962,,,,,-0.01762749759042937,0.036613527642998286,,,-0.0347463887980459
BST1,-0.032544483271831334,0.03647829900205184,-0.019169767464038572,0.04575973147050681,-0.025327475929974225,-0.04490664772744945,-0.03119379962537636,-0.018069170366195555,-0.01335295446972771,0.12610917615243725,0.019870534743876428,0.018197716365779742,0.022540454761992703,0.029713640107271674,0.05234435973233747,0.07625249617707525,0.11022388873970916,-0.012807556434375275,-0.031054411732720843,0.05811609265663625,-0.035766362404982675
AGTRAP,0.049380969626940295,-0.008589373521676717,0.011532224261005194,0.033510730651672684,0.06196622147232272,0.05584733234070919,0.031523725367470445,-0.009115030437783016,-0.03447411865450665,0.20154115513231619,-0.035080467143171215,-0.015239389727095992,0.07592300011361253,-0.030817913519050756,0.13915516264347277,0.11810525765123148,0.08096582842050866,0.025449740163421934,-0.02170981590099176,0.058163742739847035,0.014727205841167322
LAMC1,-0.004912527921074885,0.0021932746310668392,0.06176064365754859,-0.04987910732902225,0.042474037828604344,0.08334780595509172,0.04082889434961481,-0.07952536839434997,0.03148762747684921,0.1504572864714381,0.0021931084884926105,0.008551570951305666,-0.15007712717804345,0.08325278199874002,0.11057785635346047,0.08986685664205388,0.09425107077717877,0.0815657496678346,0.021073113300610628,-0.06016987675703653,-0.020285919832395367
COL6A3,-0.07387227439908606,0.005025796281105157,0.014307468285032363,-0.012225546649168273,0.04586974048915152,0.07489261827572188,-0.029555918302155346,0.10371482390302401,0.0027378191117611874,0.08899537278069995,-0.017128609765972226,0.00047937867615936556,0.0015993589348859405,0.011422557579054214,0.15826013671705566,0.1406098429269936,0.1426017312432582,0.029518960586960612,0.034152889252973315,0.08485203158871567,0.03738114828831023
FN1,0.06454848818481145,0.049561720651917794,-0.016998537413171377,-0.038343281910203204,0.08714368421513043,0.13468150610608945,-0.03181830876381246,-0.04714619741018092,0.09981938000649603,0.1724496521498576,0.008116714208892026,-0.03768345692122632,-0.15817523943561054,-0.09920889302401259,0.09813932410899937,0.08187577249298256,0.1144888136193448,0.05041141483454244,0.013763310439958551,0.11736702950709038,0.015531202255955206
MIF,0.01922619149451478,0.11551432260182061,-0.023984610842641932,0.0007714661975307093,0.2470503420866278,0.09787480978273765,-0.02055926865476266,0.08338748795476775,0.035874498162084385,0.19829317361633536,-0.017946950265560858,0.11472218488478057,0.1919393781816717,-0.020727074074216388,0.10796498124364379,0.00852552204067206,-0.06300618679984316,0.10014286216768215,-0.030126519255857243,0.1278793938559432,-0.0108969940221397
JAG1,-0.0912756786013307,-0.047061010991734785,0.034748867998346804,-0.0001723696049964402,0.0560935257789819,-0.010652566796102457,0.04603015398794783,-0.18086090755891882,0.033085719970858636,0.07027981760759343,0.0013253601720576772,-0.09331854015123672,-0.036566824716509023,0.0343629873661145,0.049456780507028425,0.02745466455763626,0.11343458619214497,-0.03246310655750283,0.00706200989605063,0.1301513738685103,0.04870456651986233
NID2,0.0895805285492062,-0.07621909372665663,-0.053829547197866555,0.030898971331207066,-0.06165146437857216,-0.030760544108143315,-0.034504727258747876,-0.02781475115913467,0.008660802963402986,0.038280717253970795,-0.014754588800572633,-0.031668860163225926,-0.0949961781705328,-0.0030890130452052517,0.014455561943351899,0.07008059386226237,0.061020338128401116,0.034482768141676584,-0.012279333729933258,-0.053487205500869044,-0.03267454225538645
EFNB1,-0.005940472924367255,-0.11127828543725987,5.54387496734912e-05,0.06657157952825518,-0.021362557024284332,-0.008040390372683209,0.006250618203394857,0.03100108176534779,0.01635010588972694,0.07772271216397247,-0.039886248325326855,-0.03544186969379008,0.025863818334631163,-0.012392070515713463,-0.020983926988525876,0.06111505994618086,0.08193092863556341,-0.015341206066523002,0.09055230117977094,-0.013869663226472354,0.19009285386252556
