,MGH258,UKF243,UKF248,UKF259,UKF266,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF14,0.04957041552319152,-0.012370521225560888,0.03747045016312772,-0.02611636547422614,,-0.01058474156407013,0.026938402820115503,0.013518085535571503,,-0.0329798231533215,0.010140318436443519,-0.00932645706667948,0.030905410191854353,-0.006062219988470071,0.06199293944566623,0.09460287815190412
CNTN4,,-0.021665097765145823,0.030743026629476273,-0.02395072955077817,0.020131365336921305,0.05423281937733779,0.07032319782224668,,,0.02123729604598285,0.03449147293539097,0.025754235840423363,1.004583326066316e-05,0.033295489850810295,0.058125190445625335,0.008834791602104443
NTF4,,,,-0.01685786929371627,,,,,,,,,,,,
INSL3,,,-0.023507734757455157,-0.012248528745270592,,,,,,,0.005419800841293357,-0.024716205347634086,,-0.014229336402749962,-0.01766904193116875,
BTLA,,,,-0.019442137501236294,,-0.01351707700236849,,,,-0.030988049059467664,,,,,-0.027556190483765054,
MFNG,0.11084045280315924,0.019857379032519253,0.008728360139689074,-0.037070805454918726,0.059616269362507496,0.01542245473757408,0.018043645521233387,-0.05777757776814783,0.026425940979893425,0.019437251625734054,0.06545659035107873,0.05212028344718569,-0.004065737123705449,-0.037248062808981755,0.006832288165991701,-0.014653818053017319
ICAM1,0.079913351107541,-0.00794100187834078,0.02818694498029926,0.009158478086891967,-0.00761869864983892,-0.0004215568777001709,0.1117968914956107,-0.13451590169710514,-0.0026395461469145786,-0.010589223154180323,-0.06167332973137189,0.033670439171197865,0.0716906011431238,-0.058212727561590266,0.04790733458433023,0.07539686535614319
PROS1,-0.0035068524858960894,-0.011098119776917366,0.009348990382572194,-0.0391139313212451,0.0643685050703953,0.059743336463215495,0.10190945380961267,-0.05492913269120418,0.007581082046754108,0.0685231446867755,-0.01378227511650623,0.028561995359446396,0.0464503609151918,-0.02745900201025965,-0.0430671835505689,0.08051727525079132
CLCF1,-0.031513247359232846,0.0030761259097017266,0.09856291883910764,0.08273005760400079,0.1031472806329719,0.023799147620473412,0.078392992266804,-0.12581406743298298,-0.0251876171342395,0.20613628851747756,0.021109036516027135,0.004467683278466104,-0.023012796446126253,0.008303458930679191,-0.004851200981413816,0.04341026421877788
PSAP,0.015313287529615038,-0.07167085388351643,-0.001298884484581487,-0.011313818929480256,-0.06100430934138193,0.002298344156276337,0.18221840325522143,-0.1740905485842701,0.03265751314083084,0.0032815014627878237,-0.06852216730032674,-0.02725692837824099,-0.015819289703356453,-0.022037763446736882,-0.010117177163534895,0.13408102472628408
EFEMP1,0.08186910746335252,-0.061052544572860565,0.010282685618670228,-0.007201451106140256,-0.013480029336394092,0.030242450855354003,0.13411921575586222,-0.20943025020024403,0.06655038177937554,0.1330625546696353,0.11882400631499426,0.09333070513994962,-0.008436832036333237,-0.0032652047466149663,-0.02226556658915506,0.11596791867129663
C1QTNF1,-0.07079119329798367,0.05563674855742444,0.003917169986838121,0.017646042610335363,0.04328305534546776,0.05524804795220872,0.021490168798689698,-0.029553522614211476,-0.0549947056278121,-0.06520708155246144,0.020165966768548864,0.015586786774940145,0.04008969614039014,-0.016540667654097115,0.0070392966267462985,0.08081177986141648
ALB,0.08501129283489704,0.08423928832715773,0.06842634333676731,0.004228115162034616,-0.01583009212853418,-0.012022030841891409,-0.04230555091185766,-0.05672324490221457,0.07143858161211031,-0.011425563389020182,-0.030195834549474516,0.053387868314971575,0.015241705845472889,-0.017178790239059237,-0.02570903993734442,0.10772724984388228
CCL13,,,,,,,,,,,-0.05569134813921012,,,-0.004194497416177127,,
EFNA3,0.02689683309267145,-0.07264890149190738,-0.0084550748159352,0.019808637078685805,-0.040605655673467224,0.015655117999920545,0.0952339067639484,-0.05233696787896599,-0.12102321227372521,0.014918907743765806,-0.04004128235381459,0.01900399518577529,-0.03307175325475675,0.008613691653049298,0.013571249731747887,0.05607818342458118
DRAXIN,0.03393076250120098,0.12121933367621911,0.05240287982693875,-0.01610083217491693,0.08900224524824928,0.2531174372182766,0.10451799922441499,-0.07731679508235811,-0.026334269291790703,0.019205900182549245,0.0035794468178447663,0.03617979987923755,-0.0029838067708092006,-0.05862501758743143,0.025071999504563788,0.1563374176820336
RAET1L,,,-0.01831275368052073,,,-0.011561760678550822,,,,,,0.023571811118448274,,0.0104734249472819,,
NPTX2,0.05303889496808612,0.03608214773480776,0.004447502816360404,-0.032926121066388626,-0.07263411196439261,0.015412513421829194,0.053395766023073256,-0.08968522069766277,,0.03522074692201429,0.06029457578497116,0.03259574963167221,0.05508808500381033,0.012390405781565382,0.005537512381747402,0.07896411341443914
FGF11,-0.05182478822823286,-0.012822004833196999,0.01860950734198501,0.04522768055558867,0.02361050777635977,-0.008529453276326399,-0.037134548716837065,-0.04960153917096166,-0.015047738170368445,-0.006732226022909409,0.000883251224457853,0.010313182459034878,0.029177301049047682,-0.0142489177826305,-0.006181392951359906,0.08162581221836124
CD59,0.09814947000910985,0.11861720203870814,-0.004159242728729185,-0.015848256375838973,-0.06818089816206661,0.0013062316898079154,0.06944152713682078,-0.016862562568250316,-0.04297582644830094,-0.026090783944721155,0.01933878603172602,-0.06628307321012583,0.01829507716388029,0.004109322324799246,0.008316450124995798,0.0758195888400691
COL9A2,-0.08978729774539392,0.09645980909678034,-0.010311269891990252,0.016420102678851106,-0.009554365981768165,0.03390727654172403,0.03525632001422706,-0.01138739702999942,-0.021045487632745986,0.029616702826460818,0.013410499296804268,0.03136590991334162,-0.006400924112673926,-0.030373389337908344,-0.022009194861239582,-0.04402910568729912
DLL3,0.11799347374027234,0.01073345884854728,-0.04207378648208614,-0.00874132448039172,0.09031628409595871,0.012062396021936636,-0.07090365189134594,0.01771732204145857,-0.01831067741056269,0.04652979524299713,0.033789758284690496,0.0426582316639316,-0.006509571862997881,-0.006451386260664745,0.05899887886186571,0.09888604668101098
FGF5,,,,,,,,,,,,,,,0.05053642125911467,-0.0046786498114661365
LIN7C,0.015886930672873695,0.031879313209946365,-0.0005294592570956565,0.008353678913439785,0.017665449813320657,0.05720667970882757,0.10254085253621478,-0.025791640120564348,0.006001166584935038,-0.0069484309515418195,0.022331416315089014,0.06452045173745811,0.025987007018953602,-0.014009946713671418,0.04057787186522601,0.06500165066080851
GDF7,0.05867566463325982,-0.0072110233893779695,-0.018273569770378625,-0.008881622522654583,0.04563932008083795,-0.010584741152747055,,,,0.004862386089963109,,0.05102294396110184,0.02795783490929152,-0.006400033730373322,-0.0037254262906143204,0.09527566345437036
PSPN,0.05394618605500911,-0.010391414048304475,-0.017971343856062007,-0.006128256666164414,-0.02688285036810618,0.015305522752682914,0.04126475046130509,-0.10055051968616376,0.07107119551093158,0.010088271919451308,-0.0495857351481258,0.01651535450978917,0.08429703219864575,-0.01503383659018665,0.030431834028643245,0.0029485939032299654
ANGPT1,-0.05769491186501132,-0.0022568500791652333,-0.017817491189518215,-0.05941031946594147,-0.027247848359606808,-0.022673800687869096,-0.0049628651287914865,-0.024391632257720782,-0.017972085844642594,-0.03694296532131382,-0.004818670767117842,0.0022485060481831575,0.07850560065574959,0.015921219139037494,0.020220914078023514,-0.05055682095001939
PNOC,-0.04115045843446495,-0.053154460769859926,-0.0022080895599307293,0.06357158521954819,-0.0025628899326732516,0.01571447878221742,,,,,,0.005178314558726916,,0.006048103559744793,-0.009281052667732844,0.04727431935251125
L1CAM,0.010217318344384876,-0.01819240343498821,0.04271863257079595,0.0417092831662232,-0.010299621324978178,-0.005506428004134697,0.014578400878426618,0.06752817938019809,0.06605384648963235,-0.04703694425595878,-0.007203550133907849,0.012424356546403942,0.008992890587907504,-0.011583644925022004,-0.0315702093916482,0.07879524065130064
APOA1,-0.0020863674402281235,0.08946655329927426,0.06290953771096679,0.01189223985567388,-0.025446160451012247,-0.017130387312055042,-0.05756750501376631,-0.037433108118924606,0.03639879684688566,-0.045095797183560785,0.007318535768053184,-0.0325395900230514,0.02340086030413525,0.08192941970364317,-0.011430298410000822,0.018698922209120047
PSEN1,0.06867723624531363,-0.038603954395545814,0.01327412557057933,-0.02396920979533318,-0.005293928619109341,-0.028125083869677946,0.06558131114562994,-0.06338175962544816,0.08549121386845555,-0.02654109248960358,-0.03754103162069256,-0.04545944178583873,0.007293601239642453,0.013213150924729803,0.0450165581222232,0.06742042420093496
CALM2,0.10093967104655682,0.07091428025907909,0.05706530438166676,-0.040124640517468516,-0.09806593922574217,0.03842839307263502,-0.039082019795308086,0.1620534274758469,0.08912531326462438,-0.0024263471778959065,0.14419145548521087,0.09965015707080366,-0.011404419564563353,0.034667823559680455,-0.014936654973618171,-0.02213394873535674
CLEC2B,0.06864829824922436,-0.08429511316080288,0.041061631951784326,0.027303323433180288,0.11650420362775019,0.04252898310842972,0.11833981429076572,-0.06372089164465371,0.05694456736753763,-0.004064076381420097,0.03993858441190204,0.025776757074141243,-0.01945861288710323,0.006347188758686435,0.026466624926153103,-0.050503917342328467
NTNG1,-0.024481419445473093,-0.05638907018912555,-0.0011189977543149669,-0.02876448239219387,-0.01833725278396979,0.006068011929632247,-0.026775964902209744,-0.05246627200349803,0.07672317989148936,-0.026959429949317923,0.0338848390272826,0.06220668650578566,-0.010679104139410554,0.005584787980504068,0.03291462696273376,0.07169525555332304
LRIG1,0.009737244034770656,0.13531690259510729,-0.05088313254396371,-0.009048804183563755,0.012317833005035079,0.0006205524320910017,0.09284126623405174,0.08632739647933013,0.06067065675251293,0.026025643562082416,-0.007028066801036263,-2.7889207640430566e-05,0.03722829102940085,0.03761425810279347,0.017676453679158044,0.026976625878286375
CPAMD8,0.014414061817578818,,0.030336052825716033,0.024816542320125763,-0.007790308296816247,-0.019591480657570673,-0.03112189950022687,,0.15026455883005121,-0.0025614357084158116,,0.02190032457360021,-0.035886572849451986,,0.021539216969614066,-0.05694744589052024
GHRL,0.04650130341060662,,0.04023120691834507,0.0252398196376303,-0.016828649387501567,-0.009653100822901245,0.0034750406676947493,0.11319168348169696,0.0055271680302737,-0.047019050304516835,,,0.02990838008398059,0.03206734923604012,0.012483627481433446,-0.04032527533647742
NPY,-0.04682854218257942,0.01381070740395901,0.010873352837981633,0.023626474020301033,-0.028046662977380465,0.04727631626955899,0.023222297102852913,-0.05555359415248938,,-0.03127912029588146,-0.02357280026989444,0.019573880371035104,0.006293475301451903,0.03731398074665378,-0.050163128597507683,-0.046898548360309794
MMP2,-0.009533467352959256,0.13392233169645096,0.008085409304365746,-0.037225890788570484,0.0914006468946944,0.02662657237280938,0.14148456095312983,-0.011212868760271062,0.07678302260285749,-0.0004303865036024238,-0.01463515903563763,-0.05151419493036608,0.060479910272979845,-0.03227643066679687,-0.028783787883855556,0.09626817087894347
LHB,,,,-0.012617800516908905,,,,,,,,,,,,
PPY,,,-0.019904730069859457,-0.021963910678227495,,,,,,,-0.032485964254556375,-0.03638817092872602,,-0.025555645089071183,0.015316411615910654,-0.04292816595648126
ALKAL2,0.0825342197706657,-0.036481973568909164,-0.0343426929461096,-0.012434483555788491,0.03354653346906884,-0.0028763242532409187,-0.006559886803123206,0.0038850676114877596,,-0.009930433837585623,-0.0056929621421158896,-0.013183780121190754,-0.029350628992074888,-0.007887340219762467,0.063646776844769,-0.022967722584294963
CSF1,-0.03420158520451499,-0.044918392544439,0.05282655083079693,-0.004779678174599925,0.04058110117835521,0.002069735863739941,0.029360024970575306,-0.08532721877040865,0.0026782172083164527,0.04917463334725886,-0.014445748149164344,-0.004892891535151352,-0.015919259239402614,0.007888969557126549,0.01028228151797878,0.05640660730094889
SEMA4C,0.01799919637812053,-0.0499664673531769,0.007328372246200839,0.04680312050965594,0.039502869097630934,-0.00024824644237524747,0.14058665576718102,-0.006528574872791461,0.012348397399361012,0.01117870854125586,0.024638400102821964,-0.05019974886631802,0.09627276074264651,-0.007512057029350556,0.02732079473559202,0.06620723702189485
BMP8A,,,,,,,,,,,,,,,-0.03565544629508766,
ICAM2,-0.02930117540544576,0.026504525131248433,0.012458516410034825,0.036439203254759536,0.0025828920144585227,0.031612776881040784,0.04965437616754723,-0.10204952845318165,-0.05725988501101277,3.95559278140141e-05,-0.012195453459249078,-0.05978908417617293,0.07423706860944031,0.01772188352981034,0.017751400175766735,-0.00475744108665149
SYTL3,0.0032671951758838145,-0.049832450237403694,0.03902138138052431,0.07318138846896499,-0.021742689144694596,-0.021746722758233968,0.032590029996761215,-0.041028696632236135,0.019114754217222897,-0.008797064614526336,-0.06944437984508453,-0.033063847241250555,0.013230920259069036,0.018154626846575754,0.02098014378479331,-0.05838334213589218
IL1A,-0.037091046902537554,0.06163047144151528,-0.023575523643928772,0.01753693487933005,-0.022612222682459302,-0.02721075673179452,0.02677862003537216,-0.07329431033625697,-0.06974808309954907,-0.039106981901271556,-0.06998919065340649,0.004272852192611318,0.035594260990103585,0.048800008983868236,0.06034630870196357,-0.025552975609737173
HLA-G,,0.11221381481341097,-0.02817895515887925,-0.013326839039341627,0.04707308773520394,,,-0.020165960144523123,-0.06666372173697042,,0.002522211278131713,0.03438500926388774,,-0.020785530533085267,,
PGF,-0.057766397665647645,-0.0667292678782318,0.045621433496435916,-0.025695476077668037,0.05519207379933119,-0.017454501759433607,0.03264266268821549,-0.05810035689017475,0.012483123537217485,-0.036420419667166186,0.01726875366057431,-0.04235676225877259,0.03080100304614715,-0.0007926965657296897,0.02486764792925137,0.04847715959267041
LGALS8,0.001410080590743295,-0.0033026559724946146,-0.013513573687822092,-0.032136142198663425,0.0065884906736977345,-0.04704355371908734,0.0435510650606961,-0.12101354614582384,-0.005839310462852331,0.07948462819767876,0.012383742577470064,-0.04406388518519799,0.03715192155454459,-0.04342307960964098,0.037147613350027794,0.09619734254917152
DKK3,-0.07102291995944618,0.08495123282521454,-0.047683589422452585,-0.061370758131508704,-0.06969088261506443,0.004486615660520319,0.017873774957730713,0.03490354521311439,0.07345279925949588,0.02624033856088489,0.0011078809676122118,0.019539210640408835,0.04265169015688649,-0.019957453219477925,0.03213927439073653,0.054117526019929516
COL16A1,-0.12656048726322322,0.1490356624853434,0.03343031722495275,0.008301432952850775,-0.011735615661557524,0.03713428530701043,0.16926359489856793,-0.1654377433174196,-0.08863597553616309,0.009523291997671853,-0.04248555203317449,-0.10072792902306936,-0.0255836124415409,-0.01725188422122347,0.05138342745794388,0.020907785804239992
TPH1,0.1335952117438752,-0.02110463357913093,-0.020690509598253998,-0.012175059404761704,0.04300742599297765,,,-0.012770043174576117,-0.04801969441049657,,-0.02564108130992272,-0.021257662860781956,0.028259485595632745,0.031886106171294296,0.04861656277638522,0.061084631991374615
TNC,-0.0027443887894294423,0.010330729406290933,0.02987378104204521,0.014775475196636799,0.023440073676296854,-0.06723668398385377,0.14319854056744322,-0.10912456920976471,0.05020152717727635,0.11067916251873199,0.04268312826061699,0.029843828316583363,0.08195737712970261,0.008135633842407088,-0.01699551454730655,0.043442222653955066
TNFSF9,-0.031920432284564204,-0.05238657580436008,-0.036792211872563166,-0.021854952719223098,-0.025768866452610156,0.09363893435331384,,,0.03907278953040485,-0.015245989506682767,0.024246808861930647,0.01854204855048025,-0.015631810122820392,-0.007712740292530779,0.0606027795760176,-0.044090321431227396
C4A,,,,0.004073682959783825,,,,-0.046786475091767005,,,-0.010328322856742045,,-0.0009976032468477756,0.0437722494859752,0.06930250428824335,
CNTN2,0.05569983377619789,0.04455500161658737,-0.018681763834099516,-0.06429009551562384,-0.05165038417413041,-0.041280889557436334,-0.02147741731834261,-0.1310938731388781,0.061821922968143705,-0.0316704337295246,0.01771312974761961,-0.012683361889180027,-0.10123286964994901,0.053839487446283515,0.03156560467348763,0.008939423719980237
F7,,,0.08350100313905087,,-0.011239796071798739,,,,,,0.06439706525797792,,,-0.022558294447561134,,-0.05340450610390569
LUM,-0.001207750685965808,0.1447531888799697,0.04866082680019351,0.01424796776451885,-0.006714698552457449,-0.04260318119804166,0.06292594031207122,-0.024071112398359996,0.04818703333107717,0.14792556133315396,0.07434812192448885,-0.013503890324465917,0.11666349636481192,-0.010167964070889357,0.022275717192230277,0.16684123872465023
IZUMO1,-0.030500984245751702,,,,,,,,,,,,,,,
BTC,,,-0.018312746052670265,-0.025405860714627554,,-0.028724451216915386,,,0.06691778369565075,,-0.008916857572941007,-0.004664586242129512,-0.047931370258155276,0.03948702716518369,-0.010027627605659131,0.0001315661400090393
APOC1,0.07527417104636767,-0.09281632661702406,-0.020365249176404365,0.01630326911008811,0.06905093262465806,0.009860869311632417,0.13254245664379674,-0.039775531356758494,-0.06978396783731951,0.1108671349346593,0.06599460618747792,0.0503052360083948,0.013642060526517874,-0.00926885360294357,0.008899204795478498,-0.03129232514143197
PKM,0.06028677898607831,-0.045279681388263604,0.012622503583626278,0.004128736025348617,-0.03590634106656826,0.0013174133009566217,0.033429947855230666,-0.0700824681129834,0.0222658382389218,0.019974014836555015,0.028098278520486613,-0.026848118484563727,0.042614108423819186,-0.05022151130715559,-0.011389293045710307,0.10592646151474358
TNF,,0.14954138587643667,0.005340551756758493,0.04476408307737686,-0.0004007896832086628,-0.014112620064407328,0.14751709325559806,-0.02611776386154566,-0.08732277047929106,0.03313458727367668,0.07839217117484085,0.013208655679178938,,,0.035216016838016985,-0.05478415666420576
GNAS,-0.195752842647777,0.08813560448704565,-0.023677003393183956,-0.02104417620157855,-0.04044672056723704,0.032374914004993795,0.18518346373870145,-0.030653942040152135,-0.010489745222192804,-0.040898478783917266,-0.04949947450828245,0.07989306849220351,0.07329848199690041,0.03135617114690568,-0.02254801773500803,0.07186473722113058
BMP8B,0.06379385075377429,0.03146804416758898,-0.011040459050138101,-0.019320483784087877,0.047073468681483634,-0.009370634663280432,0.027131334645424134,-0.012525834766728344,0.013859436984671345,0.05772925725291388,-0.023085383340026414,0.018388473715122942,0.016914719376998514,-0.008777958942805227,0.05197047956340395,0.021779426870619085
LIPH,,0.07151943414903021,-0.020690504504412302,-0.01895126052210815,,,,-0.09296315544630517,,,0.051451447361726785,-0.04276438211719638,,-0.03476451317497932,-0.03822277636127731,-0.035394346626622435
CCL28,,-0.02791097407514427,-0.005050062298697148,,-0.024170845569070273,-0.011083482126886327,,-0.0737758934728568,,,,,0.07493718789910313,,0.0832381445141122,-0.04890356241586959
PTPN11,-0.02565616561116028,0.08489721894867977,-0.03895123727490505,0.025583426916858422,0.056303174627375364,0.026712230061572605,-0.028210526690543695,0.13407920525846606,0.015011327468788882,-0.09990817622824999,-0.07306215262190018,0.008522595034662522,0.003700020907843719,-0.0011658320795899743,0.08772901733775469,0.045014719034211725
ADAM12,0.020520649746314987,0.11042570055728186,0.007422412966264963,-0.033170583891243166,0.02536616386238195,0.015554163040461522,0.06618108811240529,-0.04762684474305852,-0.03671405902516774,-0.0027694476763099533,0.02667171355960317,-0.02824072804541701,0.08840407401874656,-0.048254697667937885,0.02558314507399547,0.06090290822700124
EPO,,-0.0599141734097722,-0.027801310828526882,-0.01932048432508177,,,,,-0.091115029730107,-0.03156798225897959,-0.06048224860930218,-0.05732513180704726,,-0.0021463519966424425,-0.02944232490433753,
EDN3,-0.01034133643901392,0.008760115915855416,-0.03604187814521786,0.0011252799778251068,-0.016121184939795967,-0.014992242697842799,,,,-0.02419030783565832,0.0037403401874707603,0.05352129529568363,-0.004248453263683175,0.021458179045733754,0.004580552920911849,-0.037382804924334594
CCL22,,,,,,,,,,,0.01126163050560085,0.02106820150645232,0.05782047535718302,-0.012126103111903503,0.011034182150583945,
CCL2,0.10511826356923873,0.034688155333778774,-0.006864094348066459,-0.0018323591531611387,-0.0133471144288517,-0.0021799763673500732,0.09665779008966978,-0.16126229336062156,0.12429930343167352,0.0726415922469973,0.07655058331004877,0.0014718733548690945,0.017769006437076903,-0.011376672375732647,0.033885053760182485,0.038012845138748794
DSCAM,0.015784616812683783,-0.00044405055746315136,-0.02328798755377224,-0.002723237567277934,0.01666830345839805,-0.002291450582364651,0.11690831365544402,-0.08878012061754559,0.011521179248603792,-0.008443200707241982,0.029744582070578975,-0.007876565117788612,-0.015354537564143065,-0.03442471060129967,0.02226898647550477,0.1224838518193211
GPHA2,,,0.006056133151658105,,,,,,,,,,,,,
ANG,-0.0011972311144820634,-0.07907621994128851,0.0583876370183314,0.037156660552017336,0.17812822746504645,-0.006248564958328485,-0.04595336402007891,-0.01145072525538455,0.024473876122845094,0.09339171731722687,0.010378848474178736,0.021569176202314026,0.002713595937098091,-0.004205037756885604,0.07576630766491628,-0.00893722820313551
FBLN2,0.04484842149794991,0.05748736323234472,-0.031199849116210255,0.054166337526780316,0.00012789868331489337,-0.004128742180759225,0.022527347774196047,-0.09746936169681551,,-0.04355817749160291,-0.07129732665742602,0.010435448636703296,0.015759695030821703,-0.007524978400449499,0.11330776014845113,0.0841071350504364
VTN,,-0.036132433360344066,-0.012674131421802449,-0.02484332195929689,-0.012941572212655619,0.02455747193829374,-0.048767231701097966,0.013090444386611966,0.050305863811538155,,-0.03859782475870548,0.012207467221669214,,-0.03692322727086829,0.004739411086472514,0.06723725952971998
VEGFA,0.045716091273599234,-0.10901583452021865,0.008011711550681047,-0.004410866079546385,0.02971304311829575,0.001726680673395625,0.08847052413842907,-0.06492827373731601,-0.04539505343588661,0.044525773969454466,-0.01617291508221388,-0.06250594959379482,-0.026168761659865595,-0.007486410822941252,-0.0028271687535518643,0.009162976310220585
F10,,,,,-0.022505100057216433,-0.006878459218806232,0.026912373910845156,,-0.027018338947233746,,,0.040224218218608894,0.0795236356019895,-0.051537531884070883,-0.0010460514628332458,0.044824886409652286
SERPINA1,-0.030479820027376845,0.01163052588204327,0.05677690471227545,-0.030762970637636885,0.10043143574259863,-0.023605323401237426,-0.03844014306832046,-0.09932769185509936,-0.016008850010598992,-0.006381549380753495,0.045210918804331604,0.04038486841804091,0.04442806955358326,0.0353737751158402,0.06483118467620079,0.046551235888772864
VWF,-0.03241412401641349,0.14614730212532684,-0.005324752002287066,-0.03280806885679788,-0.03310287607259028,-0.02046248907599592,0.008195826480810428,-0.024165874479681024,-0.004655454671939529,-0.02399528945868415,-0.03056358805790945,-0.0035403156431949713,0.11781548940024533,0.04150079780313292,0.01212152010118655,0.0228079530673799
GDNF,,,0.05284407438521706,-0.015714920926849486,0.017181595466611393,,,,0.042495798969365665,-0.02695942242150696,-0.00497060823184846,0.06054910660515158,,-0.019926777963384646,,
VASP,-0.0456378343769971,0.011058124735467106,-0.006526014807504554,-0.0024718387051659066,0.017946708342748193,-0.005577166318403521,0.026397391353510987,-0.0025909226103145973,-0.10505080934464185,-0.020495688507971625,-0.03715557422901499,0.04840792927874301,0.14949805080070624,-0.004085094656020639,0.042043229835226535,0.00625424231041473
ADAM15,-0.052102315818159516,0.020207953003996137,0.03153076432590168,-0.0008168604668059514,0.041550222708593036,-0.025460691694616955,0.04454369543975133,-0.03265489311793847,0.05791273310056804,-0.021551883741980613,-0.006003461781070489,0.013936399637415246,-0.03625709499222107,0.014755260907391347,0.00952916118336026,0.1383814230463035
WNT2,,-0.03245437184718201,0.010599033680821756,,-0.021296564346617346,-0.012575041713216594,,-0.06655148332144901,,,-0.022145138865711244,0.0339460519260471,,-0.013861111613169294,0.08213723300907143,0.02238693512341777
CALCB,,-0.03396846691107742,,,0.014692625450235088,,,,,,-0.022691027465866927,0.020990687684791585,,0.012041092704078936,,-0.006539931051627867
OLFM2,0.1416146931065464,0.17418231763943162,-0.01580506373143635,-0.05962567675455056,0.01062930742753623,-0.008609505035934087,0.022007388484523653,-0.04276649659670759,-0.008911914755557231,0.03902109213888054,-0.037559393081630546,-0.017118612729938962,-0.004215944076458346,-0.03200888963361652,0.050416053290407756,0.09480336685338572
MFAP2,-0.055100711792447125,-0.04354921787434426,0.015658066895664905,-0.005540609390663901,0.17829062686404035,-0.026646561364855163,0.018920798694017433,-0.05683815884650768,0.05553363525665184,0.08915546465300478,0.03211709795421353,-0.016260773965199208,0.09662922238223003,-0.015213613684447319,0.07712271619179571,0.01306645318118789
HLA-C,-0.15076745845764847,0.1934397497439576,0.006960947956000556,0.023803901504916024,0.02951717856631072,-0.0006117541209765388,-0.011661610204308323,-0.1347856012670526,0.06488649703568372,-0.013684939742726753,0.09711997716988632,0.0710661579264165,0.04839096615582053,0.020212674566002363,-4.1707739712773584e-05,0.07582067934285312
THBS1,0.0044942981684342334,0.09510730791333771,0.014764124451805452,-0.04883913726442425,0.07521722674952314,0.028765603354352437,0.05836610889599498,-0.06423700465802586,-0.015494531498332888,0.16003198695098228,-0.048925598304567684,0.023401480244354386,0.06326908839763672,-0.04952062522130177,-0.00015770754955099457,0.15017011272162023
HSPA4,-0.011245242665170668,0.053298377765364724,-0.021206825366591988,0.011415869152405831,0.055645002718625915,-0.06910912904486441,0.088356755589982,-0.006206749532907815,-0.04297553598569522,-0.029892411691597426,0.11986848086991544,0.07800706199390742,0.037541028393337145,0.06411528790347003,0.021648624910914654,0.09643108408861455
LMAN1,-0.000655505116970806,-0.08489947726847512,0.04367388113241251,-0.0015649252478941917,0.05558001097130143,-0.014599609718132824,0.07151894069899953,0.016505700214820774,0.007557366871835899,0.010014960498990335,-0.041421741146040546,0.007242833242587941,0.074576261390799,0.017345689521974687,0.07263118541321455,0.06817989116076725
LYPD3,,,0.023092032001789133,-0.014165367582653007,-0.016264938495539977,-0.014685895936948017,-0.04953855851635376,0.026721865190476153,0.10166893981614923,-0.034342629582107716,-0.03130688024567372,0.01594824331308317,,0.02023901531828665,0.017097233917983713,0.029505624557332088
APOE,-0.12810992235546695,0.02398236495204591,-0.053076768378329614,-0.04826292014015926,0.02562329813241103,-0.031214541648159035,0.10034605526983649,-0.06428944361506196,-0.01246529491665877,-0.03764760880401189,-0.08560537533084496,-0.10953413158137892,-0.026000060333479243,-0.04322401595817181,0.0039102629985668805,0.04475352028865116
SOSTDC1,-0.0005204504543859248,-0.04110053586715801,-0.009174919413869451,,-0.02988461914122584,0.029037381656342558,,,,,0.020974397978851006,-0.022054712430264054,,0.030230167651590922,0.011980758790429596,-0.0444517896634726
ANXA1,0.12842342325287814,0.0197149316123066,0.002840425462738616,0.06416243777321068,0.06361067882067357,-0.06313248090252412,-0.028223493949966833,0.051852276150286425,0.05015133820136331,0.14464603538111842,-0.005162577193322126,-0.02209870405301434,0.033152796390484685,0.010412912151174873,-0.04264396454959245,-0.1385676088580278
WNT2B,0.019340043621280376,0.06604768707985288,-0.03782095300283417,0.03546040953387343,-0.0089098992734577,-0.020865560393912675,0.005145288120281029,-0.02766167207540848,-0.041176038261485935,0.073597833013548,0.010150605909712163,0.015752139720756106,0.005850141865164619,-1.844307129910699e-05,0.08999686482757496,0.03971491569799465
AMH,,-0.05110846554479382,-0.020594662492206185,0.009013698506495157,0.037813968401937105,-0.012466282546865812,,,-0.013670184989575056,0.05039034684915614,-0.013861455575313729,0.013146887449004446,-0.024558134175870532,-0.012323483829162747,0.014814134812836565,0.09563896480068973
GDF10,,-0.03167288256914728,-0.023947081014453357,,-0.027155941270000462,0.01977788613661689,-0.01621251087044251,0.012209453228810766,-0.026315499988784425,,-0.04279530934830427,0.025794177068823875,-0.015124089573822032,0.042352085981554065,-0.007085900938565192,-0.01946202426119893
EFNB3,-0.019910087030007358,-0.027683736524159966,-0.005839945962045975,0.022870809248785724,-0.029664704007513067,-0.008595632960986971,0.03350772366656669,-0.022185644294853576,0.0024276584970642787,0.009114758902686176,-0.035238381153503646,-0.02658238643550699,0.12051564865426762,0.0193990011251495,0.08127556367218873,-0.018439908828321833
LTB,-0.031494266963303916,-0.03852034087065555,-0.023526911900565703,0.029372598568617236,-0.01346331199951404,0.03666224107286698,-0.092998873686722,-0.0031450831820226677,-0.046785361722311423,-0.015490983644325407,0.04039490979077504,-0.04744586861983298,0.02028683678733886,0.010772084726277558,0.03715056214807504,-0.04772986186746602
