,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
BDNF,,0.15461809925721573,0.09264404769369584,0.01547383840533364,0.05734738145882209,-0.03664107498984823,0.06629605303564291,0.19125224765993812,-0.017005254310862083,0.051106751046690865,0.122889495209745,0.06904277774435022,0.008761095952704072,,0.05028023115077259,0.06934435540950219,-0.004564837961076819,-0.07904338239256369,-0.010403250116324815
CCL5,0.0019513654668873968,0.04870304545203395,0.05676432608280685,-0.0720828019028564,-0.02618482920957592,-0.011157239485281675,-0.031052053875267074,-0.07999416808945191,-0.03049715891099606,0.01995408274343971,-0.09769741938649487,0.1236792860609984,0.11157216967827836,0.05226108417424618,0.05340494676289787,0.10630872729318909,-0.014728374323698074,0.02994879746384217,
GAD1,-0.04181186160766034,0.2209078013187869,0.009552192977669733,0.05248134120166692,0.04352158942242696,0.09237136106841516,0.1963471539775354,0.2274248821830066,0.11920349969056085,0.050991268010102495,0.34189507568327326,0.07929878589344742,-0.03112105400046139,0.025013416152475775,0.029266166175922256,-0.009838709713554989,0.04751118761284446,0.08973223599545022,0.08790498710893976
COL14A1,0.12570362949059152,-0.029331819952221,0.007997216128886025,-0.01439439039466439,0.06545861791368383,-0.041905452353449536,0.010549711623916453,-0.05215915064905091,0.024974463626133127,-0.005547621041764947,-0.07510783649344056,-0.02172726527142433,-0.021621627691390866,0.025655886923969355,0.004914113159174229,-0.012666870070252835,-0.040256367497102236,0.01224680820755333,
HLA-A,-0.028146782943136855,-0.1488225504865643,0.10218225241402222,0.039607813449526755,0.04466431597019473,-0.1202753679466233,-0.14781514089378434,-0.2518587593336155,-0.11398235901241133,0.04201251443612379,-0.2732435072033975,-0.09139636416529934,-0.13136150317229195,-0.026853923488587006,-0.011570861764611364,-0.030485572424474975,-0.06567950013184934,-0.06675097314655633,-0.018095952478824465
CD5L,0.059776504175019375,,0.005318964956572589,0.052103855760245774,,,,,,,-0.047243887318709606,,,-0.03025005352100297,,,,,
FGF18,,,-0.032827699448438316,,-0.014213092103342297,0.05091597391047572,-0.0006563781016716943,,-0.030295296914755406,,,,,,0.046312765582739085,,-0.024254465877425312,-0.06091038124289522,
ADM,0.03187713133009846,-0.14205302203236878,-0.04857429621046122,0.05920578523186575,-0.041893948299181534,-0.10355115831167255,0.04980165274141781,-0.09121394405745167,-0.11207854806948023,-0.04525733279649773,0.0013775118993417748,-0.14678145522875097,0.04504021125728225,-0.04921427012251587,-0.04653305971718962,0.007338459703534289,-0.023464444674202424,-0.14134459268133662,0.0337577605765311
CCL15,,,0.04702543298176516,,,,,,,-0.0028894524025446394,,,-0.028153495903348286,,,,,,
GNAI2,-0.006785237098117703,0.028257857531283532,0.08518065435942287,-0.04532311319633479,0.027866376181500133,-0.06468394597786187,-0.1815524986045951,-0.21911244923413706,-0.07062816200324455,-0.002557546745975975,-0.20403061624341717,-0.025110525633439348,0.001749958167674084,-0.00024016177197961502,-0.011680922057409714,0.053988927589952565,-0.07350103674560654,0.004524610119505596,-0.010981663143263473
HDC,,,,,,,,-0.10386715579067689,,-0.009476163393044749,,,,,,,,-0.044368800523104636,
COL11A1,-0.022747217382040934,,-0.007316704331075199,-0.00947117436034858,-0.025147008128241544,-0.01576821070102583,-0.14684334641119454,-0.0053580391908047195,0.08836597662367406,-0.042650912995457126,0.07517441470955687,-0.01966075328157572,0.05774719940964308,-0.047718683759436165,-0.008313536520647764,0.024398606923692744,-0.0698100776664632,-0.04917965684770477,-0.014111977385953788
NUCB2,-0.032876218817045895,-0.005564883534056322,0.011413139614577465,0.0666944028030776,-0.01612392715222054,-0.013819284290779395,0.09104168813008481,-0.08270318730188701,-0.011773402086998579,-0.021030363786703803,0.007892701221082632,0.0024111897447545885,-0.026233087079130517,-0.017706357784016802,0.024100017811157882,0.0606657084676319,-0.13538532485094634,0.0538407494076476,0.08709131570882421
FGF16,,,,,,,,,,,,,,,,,,-0.02076769225264888,
CXCL1,,0.005616029152576871,3.409200188237734e-05,-0.008824772274483118,0.03267184103689642,-0.012375267869865836,,0.013564184934101328,0.014737311600821795,0.004947176357627975,-0.08538483507883578,0.061296888180129655,-0.030151598589782988,,-0.009593177309305964,0.00023297792820079725,-0.021340052450560632,-0.04104481339565621,-0.07159130106884803
VCAN,-0.02542543528571315,-0.0238066482039361,-0.08925587997336235,0.008877155586345675,-0.04060143685360109,0.0020412214603179437,-0.14165837843287993,-0.20324523009940387,-0.06681338862368186,-0.007414815680261353,-0.09162848169805939,-0.08910713351584873,0.025115846255559036,-0.006373252889899724,-0.025105837251706287,-0.01492236140396872,-0.059334928958743045,-0.07434767360907366,-0.0812395947241648
MMP7,,0.03097781333010853,0.05725379129065423,,-0.01767115381721043,,-0.023638808372681855,0.06512728527262852,0.002349106586652139,-0.022724293486083867,-0.014466433660362763,0.0678268373102628,0.02067763102283062,,0.043914895676483545,,-0.04222454658892852,-0.0903057230154229,
PTPN6,0.038886039764650514,0.02784934774971024,0.07649721435179467,0.015683971010439154,0.034287700576410014,0.011873967800482691,-0.03471813477012013,-0.1159588985899579,-0.05799895514866977,-0.034074249196700254,-0.1426020723239196,0.035532925377611595,0.03633183618432001,-0.007739710363679167,0.060769226651739706,-0.041864530913257474,-0.03900870825742914,-0.004939107279916776,-0.040434630378229086
PTGS2,-0.014395330438756983,-0.07668000666303287,0.027811253150498122,0.011651479148696693,0.013785484511889077,-0.032447358499874165,0.0316898522330082,0.2451980882979968,-0.017355741869948368,0.05200518351574831,-0.03370233188033095,0.04145427981681531,-0.03909630955850665,-0.046736308148741405,-0.05778497624121642,0.014686455002838,-0.06965430612603744,-0.10722824173319605,-0.03645523108681083
XCL1,-0.017638272595775707,,-0.0053216792704317535,,-0.015464352870851685,-0.018503312420731985,,,0.0035669872878302017,,-0.020443375572590437,,,,,,,0.06343801934135235,
CD58,-0.04238569476431653,-0.001065374763210316,0.04246783795346785,0.010388471756199346,-0.010190061493684939,-0.019552733826086487,0.0018115987447535806,-0.18327317922301087,-0.028520583305162564,-0.029126404548877504,-0.05493140422118821,-0.03384342905262868,-0.011900632715057036,0.03933993889957302,0.08861975319201312,0.007639108845333334,0.04571232018574939,-0.028781314116765037,-0.03105079324597934
TNFSF14,-0.028853373638704077,-0.05448082245373836,-0.004811427402157199,0.08440458277934748,0.031098277892044165,-0.05631596187405462,,-0.0686451669485351,-0.01227181513906243,-0.022630067595497017,-0.06001983414828828,,0.052179983278114385,0.10219050126275686,-0.02582532952489437,0.12685259212578182,0.01683493664190894,0.060266684069574236,0.0810512669257062
CNTN4,,0.1668218965761495,0.02564668595245585,-0.018771761183090714,0.0344193189771463,0.049661554447758834,0.06660197742806591,0.12524926882682602,0.05827357385092629,0.04693770924105869,0.23740800860069763,-0.005980401935259087,-0.033480303261139835,-0.031322386510522,0.09073496419444206,0.021640839284221475,-0.01571895111313535,0.08933266656463734,0.021135515609299462
NTF4,,,,,-0.01956172916143817,,,,,,,,,,,,,,
INSL3,,,0.04345176699871702,,0.12616038434600188,,,,0.03795171569311024,,,,,,-0.014990413041455921,,0.015532670815282248,,
BTLA,,,,,-0.02256049216494926,-0.019016096520875662,,,,-0.04130484402358556,,,,-0.012661085998902678,,,,,
MFNG,0.027064143057530986,0.053971452693253444,0.043781939486302,-0.06722710650324745,-0.03004037446085703,0.005489900503971957,-0.08218379090986463,-0.13341453881499982,0.008207770121229689,-0.021837497545424536,-0.07282831603317627,-0.012005341443802511,-0.0008595244479607523,0.0031497089159874415,0.1082864586014943,0.020299913462361836,-0.037969910251244264,0.02323889729541698,0.06909450791039165
ICAM1,-0.0037205033011590764,-0.11677214244318472,0.06363173065194912,-0.010426654148219368,0.0015924086947059686,-0.13068125125379582,-0.04885596946582612,-0.14035659604825532,-0.040789526586808005,0.08695561265678527,-0.04533320294403227,0.010249437151972077,0.04411284738004102,0.057631685233273666,0.061012092129174036,0.03225615822087751,0.009819119312221104,-0.05107372837642347,0.09645509521798212
PROS1,-0.04625031470129075,-0.13915115276131618,0.012287556412304168,-0.024383547182920035,-0.030671418178688344,-0.047809110949659755,-0.08123470854724187,-0.1708129765212428,-0.13139110531704207,-0.019876496348719568,-0.04646184459583164,0.06530695502936436,0.03729756572575926,-0.040101829840783254,0.026384670719880078,-0.005024997724878962,-0.021196432876710462,-0.10666681038577405,-0.02679581360721743
CLCF1,0.01922963008338225,-0.06342875842169857,0.11056044835100369,-0.011099873037058672,-0.019447372009783064,-0.06214164248810861,-0.015938003875213734,-0.0057688289737607736,-0.016797060984732534,0.0008690050326222059,-0.10251390537674507,0.008094632555888102,0.09813540934656809,0.007285077545002168,0.06120782942947724,0.01905204782212868,-0.014438702417317973,-0.07004879124409655,
PSAP,-0.00952626814783586,0.1126777337833292,0.06639347428878302,0.025170058915999705,0.041161648929925465,-0.04324026710293391,0.09372261267874309,0.11829028829415733,0.055350269697804,0.017608712774463225,-0.15585335881013807,0.11184776935156912,0.07107132304719434,-0.02350084801920064,0.05266073207705839,0.03330222980153583,-0.006958749493220992,0.06203113879138465,0.03269639594231177
EFEMP1,-0.01572520961815865,-0.09638785668436317,0.029202394050738736,-0.0037361983783823533,-0.04044511704827896,-0.10973201728210584,-0.11479490581438345,-0.19384928153418154,0.030708251356652345,-0.03382388715022558,-0.2522460044470449,-0.08716356957829166,0.064666539948012,-0.0048017314170787796,0.07054898208898898,0.006233537110852079,-0.07200115319328881,-0.11779310121095463,-0.1143116505172976
C1QTNF1,-0.004958634085082063,-0.12193535538609201,0.015885049877530713,0.0383347903355219,0.013848425677107146,0.03394440466623948,0.027024794383353836,-0.15120679087043637,-0.05867223186042867,-0.04990528882163023,-0.0011108543571768123,-0.0062972982878806835,-0.014484278366573337,-0.034926489320312636,-0.008569482878881587,-0.056235350534394525,-0.041592231773910776,-0.1109401362065817,-0.04040006122158948
ALB,0.02969883057502334,0.010565250514386476,0.09065687496535689,0.009987668237298008,-0.025233310908770516,-0.04038876445735367,-0.012757378024106182,0.0844735202306572,-0.0351506914333733,0.033770315243470614,-0.09901229171524067,-0.017606656528021902,0.0446242687056099,0.05976432829661744,0.12999683152928435,0.038858829033256576,0.0532360939086925,-0.030498896809421357,0.11608195703473935
CCL13,,,,,,,,,,,,,,,,,-0.0227332327642985,,
EFNA3,0.025644740128428895,0.06274456433263328,0.02159253980282987,0.012304116150905521,-0.025623141799856627,0.012253721696592902,0.10397085374134071,0.25553783367259536,0.04767286391212284,0.046893670492231795,0.18427236893920468,0.019331663287494028,0.10195739113104313,-0.048378573962839636,0.01009849406473788,-0.051430626576911956,0.0445982628296608,0.10497043194972833,0.06869135867477627
DRAXIN,-0.029604255199435422,0.1411310719914418,-0.029793150065141903,0.012675316326307546,-0.028253310299477707,0.003129736139067924,-0.047190958165870364,-0.14823878939521024,-0.11324854638155174,0.01356770766499504,0.018175606841546472,-0.04692549751930116,0.06335685480163122,0.05140182191296715,-0.03144301509294892,0.049053881251106476,-0.0026379596808887174,-0.07772307040710695,0.1640711053626567
RAET1L,,,0.02457932708437056,,,,,,,0.0071997554709594645,,,,,-0.015175132486685559,,-0.009892160105455091,,
NPTX2,0.07238441698594629,0.06191910334196058,0.14831488504300555,0.022554973344298557,0.008285337575694296,0.09199326326764758,0.16995429891961117,0.2549416680796117,0.18074386937749617,0.05227183482766236,-0.08007691770804001,0.014788553127328113,-0.0461711925330686,0.08648818661646025,0.12161959026266088,0.027338759850979694,-0.03472813310880255,-0.014063739535282975,0.07025963003289752
FGF11,-0.025382980912489368,-0.0579352631600648,-0.01815019282037277,0.015347472921896185,-0.022499084231085136,-0.010454635995736901,-0.09147213412814065,-0.14073342337056602,-0.066819832682576,-0.038132471505087924,0.04111906796544656,-0.08375302889823762,0.04203476145422198,-0.10679110124618153,-0.015789782991081948,0.0014097052399938898,-0.022938836806591457,-0.10910980194722626,-0.04945645237751153
CD59,0.012490876651881635,0.020632159308036236,0.06683511994006981,-0.04658593266570232,0.0045976077223922225,0.044673979394160436,0.04082834080926451,0.11673254891745528,-0.01777680707277038,0.030039881885723332,-0.10323536072603401,0.13020768197145313,0.0536673355213388,0.019661152953169996,0.0686259682081989,0.07138793692146438,-0.036975017094548736,0.021399050993808483,-0.03303702031812669
COL9A2,0.018377487538656007,-0.01642715491227943,0.06512740054126619,-0.04287156536328495,0.05010243684921165,0.0825006301818883,-0.08108114135071473,-0.11130688860268112,0.01876002882158685,0.04449683514348004,-0.10305644998075164,0.02506238875920973,0.08827852442109757,-0.0023385065459625492,0.06498448375819503,0.034479682023835355,-0.025774543954827717,-0.010849572504901733,0.027787854360246618
DLL3,0.03373956637120897,0.1614751493320038,-0.0450598602560299,-0.0282013897621435,-0.010042826124285484,0.08195940507873056,-0.100271563406142,-0.035533341976929846,0.05777429939149589,0.03065503771997135,0.09054486988724919,0.073206007985704,-0.07062371505064687,0.0478210739794888,0.01023902418630116,-0.025323197262244017,0.012524273976905158,-0.033625702973049405,-0.04670773896911849
FGF5,,,,,,,,0.12129760210435814,,,0.06667288854140933,,,,,,,-0.04035891311780213,
LIN7C,0.05635578423541022,-0.06504241482179554,-0.0006481553204507525,-0.0015579149194799372,0.04462393108249685,-0.0017868474351751553,0.028091678688230988,-0.05743898516884626,-0.01652772967201997,0.00347752694385004,0.04810108676986654,0.04819541166036601,-0.01703082577313463,-0.03598079544298203,-0.04176930266749607,-0.0283424082236329,0.03780113015587342,0.0031339128911319378,-0.039735477840799865
GDF7,-0.01826980421644959,-0.02032520242102412,-0.028224613644282113,0.04561229073443068,-0.025360300861467826,,0.007396780353128412,-0.0573529098697369,0.04181346939821327,0.03260004160545689,0.09815360084372339,,,-0.019520307647750316,-0.013008862626249153,0.08199654527607603,-0.01647558426059613,0.051245406634128896,
PSPN,0.010751547959504244,0.013028232513570631,0.05971197489534717,-0.01619175062693561,-0.0470925211897777,0.054022061227921726,-0.017860294406767438,0.012508710275367334,-0.044885453725906486,0.0035834716576845075,-0.001585521904472618,0.02654947687836292,-0.04061722559840774,0.06564729912679361,0.06802157192872306,0.033881243324791296,-0.04675941260063389,0.04487827011529576,0.07481432105947741
ANGPT1,-0.03446641559460457,0.0005757509564902263,0.02297341732302768,-0.008978128409060256,0.042041695398236184,0.0245383556424121,0.05495686344374692,-0.1491439630706235,0.10206095427142715,-0.0679580218534031,-0.10776624705564211,-0.006202276884432409,0.047526181783788986,-0.040471573575936254,-0.018519920787413723,0.004874100455759085,-0.022293368247200195,0.11729531981005197,-0.09195465050005763
PNOC,-0.025800761792090666,0.19398425965744798,0.07745031783078538,0.08431055519517974,0.07742050977024827,0.11324825429951638,0.19312567094700014,0.21181614659249745,0.124827120161832,0.10339979696582859,0.18091991442925223,0.08733575023854531,,,0.04496527812223577,,-0.019532478056699106,0.09970170904608272,0.06809602941397652
L1CAM,0.057166095899003976,0.17879373822522118,0.06146543210210652,0.02012988934858236,0.048821059735890814,0.05600601186920512,0.13814286942089185,0.26514941327409663,0.11716240125782315,0.10115652560569545,0.1679595133433407,0.14052225887425315,0.02877853292928807,0.022547723552555795,-0.027909471042753344,0.03900134901295206,-0.0039626482609639935,0.1272110827794633,0.16433903364974278
APOA1,-0.038479691171610785,0.058863863827019205,-0.02745005955164936,-0.027895954000175565,0.004061708719628815,0.015807015518495993,-0.04649085630913217,-0.007278148041766063,0.0055575639561799865,0.006294186878291264,0.11121455937203044,0.02809626684558462,-0.012161933132694666,0.008376218550860676,0.002145489530019054,0.06680172258476091,-0.037789877230617996,0.05120124275189069,0.0549521994251291
PSEN1,0.014570338533376958,-0.02630233717679212,0.056857469871693406,-0.021879802212553867,0.01633774431154315,0.04436975674402603,0.007305747476413319,-0.04411621079503657,0.021048959616819147,0.0148360366171016,-0.15636226499531033,-0.046433716500204725,0.07727984160341991,0.018143939400604138,0.006606925253811234,-0.015172255231651482,-0.048030135450421334,0.021606053282958438,-0.022389783622594826
CALM2,0.054876964836192005,0.13485153578270428,0.02509034009636939,0.06800324536323285,-0.007559878182952285,0.1547729568068887,0.19063763594814234,0.2761803360698673,0.1610208275221047,0.03953656404181171,0.30954412231806355,0.14332659620563418,0.025437335831708353,-0.012668859502799055,0.03835575923626294,0.03574641909149123,0.048277106758344214,0.14445890454258295,-0.06241795685180313
CLEC2B,0.05096806443168838,-0.037022521788001805,-0.015912443781794766,-0.011298907445821458,0.032325114969714595,-0.06085987157534633,0.012123985155185243,-0.1337453877069791,0.013339406291488677,0.05596265531934226,-0.004980486069266117,0.016290197386913185,-0.01317751748036399,-0.054910464714037606,-0.008558515034429158,0.044486529362448506,-0.024390068516305007,-0.04544290522088083,-0.011800438789418062
NTNG1,-0.015474205345335714,0.12062528564343238,0.04288093879271894,-0.04000554289856072,-0.014914118677170548,0.06423057025053822,0.05934209036413907,-0.024304733012469375,-0.013218892433510205,0.047773201055680184,0.09973673861651343,0.05428619626731109,0.11675520969629984,-0.029534460573732768,0.10033941796154745,-0.06929782913579947,-0.018721558120096037,-0.04607927733098156,0.08257964685821412
LRIG1,-0.03159951925203424,-0.0993716485625382,0.023751539570799833,-0.06175072681765385,0.00401246935628221,0.0554517411383416,-0.0664838928403459,-0.10955597319322147,-0.007651826319935338,-0.030578053435738255,-0.08652142520551388,-0.07305349300437676,0.017409464231982787,-0.029111039991101074,0.06117808080515217,-0.04408977309705656,0.049079861322463086,0.07333597252511315,0.0849403017708844
CPAMD8,0.09711679807744254,,0.0518486457926238,,-0.016811548534260177,-0.012859379537959674,0.05570536667279745,-0.00656056842800387,0.0638893964526137,-0.0245828292075347,0.05826967304508609,0.03399747530663418,-0.03015159463188515,-0.054481686871434676,-0.014614406558102448,0.0012834785655746824,,-0.025654607410229145,-0.10911466664973803
GHRL,-0.025647878582193875,,-0.044809394394017765,0.01465040270069901,0.01580919444926686,0.05768203336454238,0.027772700730148644,0.03944882815039529,-0.042656646430826214,-0.018878595365922752,-0.020159740899268155,-0.03317590995414896,-0.0007996711365334199,0.00942698786629184,,0.05269358970917108,-0.017821543133767576,0.045472505335148766,
NPY,-0.023583913716374638,0.13832853676691723,0.05179593341038356,0.027325757066644144,-0.04265497917709489,0.09257259307790933,0.17052691550888605,0.12213086835304145,0.051674214207756745,0.03669696928437846,-0.003461147198688615,-0.017478089809078876,-0.03521053316491885,0.0466944673376304,-0.0021316370672843257,-0.019962453436511048,0.0214998629529385,0.02555036670959089,-0.06977602344738208
MMP2,-0.0004259649186105755,0.1389542508383805,0.08209229623495572,0.024583656046395706,0.026894255705302735,0.07996407137226604,-0.10729593354581424,-0.16447958631580928,-0.010233777722300256,-0.05186966319093179,-0.08621832982525543,-0.04985431640773334,0.01839318612683524,-0.03352125531687183,-0.009748948844182162,-0.08771630119433771,-0.023594506342069502,-0.005370209216336111,-0.09282564452993416
LHB,,,,,-0.014641589160786192,,,,,,,,,,,,,,
PPY,,,-0.0022618251810447303,,0.053586042695117464,,,,-0.015088433814588895,,,,,,-0.04632571697936742,,-0.03613344876715682,-0.07949726638585987,
ALKAL2,-0.024073732313027476,-0.026566713315959115,0.09086731194749066,-0.016168407315117428,-0.014428869707238638,,0.00739566638628587,-0.0030740825764590633,0.015439606801434358,-0.0035822358056932777,-0.07379496580911325,0.001327174623956709,-0.04819884162557707,0.03266224842015368,0.02830472917225421,0.0546076210610857,-0.022632323211836617,-0.06477646000061135,-0.07336598462108725
CSF1,0.04530217642594602,-0.13624100054085925,0.08943094367384534,0.017257215408372703,-0.06054120669927465,-0.05879747942213745,-0.05731768209182473,-0.09126867556550125,-0.03504696196546191,-0.03799393105160586,-0.1090962368013345,-0.027935893028968026,0.031147313472956697,-0.02367001288534615,0.0428663638817141,0.0127409760950706,0.022700619690015706,-0.08274365069507224,-0.025182493200264507
SEMA4C,0.0028703764836962454,-0.0059362756045295804,0.08734906857569638,-0.0007099298692292217,0.026333226605077635,0.04614193097621155,-0.01299079744817186,0.0021880235768027565,0.010132774745738374,0.02296967372044606,0.007130061588871731,-0.024991827406034436,0.0334227227261762,0.051537926435650284,0.0620614936164485,0.042477641015076624,-0.009425179031470218,0.0296555689026026,0.1070983866315128
ICAM2,0.005632379967888007,0.13701081985952998,0.04587388230349185,-0.03174351393434352,-0.0011474651944552077,-0.021611769104680722,-0.021933251110681427,-0.09486201777723506,-0.05419813987726643,-0.07897006276343703,0.01477695275239623,0.06497736696556214,0.04796524602638055,-0.01730688672452852,0.09444557629176782,-0.02847147705552202,-0.02216946403723086,0.1349968204417982,-0.04938081807489959
SYTL3,0.04192976106092423,0.010143010283686133,0.06123981052670698,0.02045245512391305,-0.013627917771596212,0.01819522590761955,-0.0052819039052488925,-0.1074859534097961,-0.056237127651545184,0.04010933650597845,-0.023550267300897598,-0.02074349980037679,-0.023108610729117494,-0.0202427596383713,-0.0015261404951690332,-0.03770507995149163,-0.03188861973348362,-0.003999980165256805,
IL1A,-0.01867989070402591,-0.05083834633472964,-0.0007533551424696094,0.03157047730109043,0.012327892248742743,-0.04243843121983193,-0.022750591073081146,-0.03551678105112198,-0.05442473830572159,-0.02223060504597949,-0.0654060099864145,-0.042565997719869866,-0.04384402018669632,0.07224525187202135,0.014343556435521406,0.0035368458313668966,-0.026279400975623014,0.006143358918222466,0.13679329657097283
HLA-G,,-0.012997291264650051,0.06614340819845568,,-0.015464351474290736,,0.02589213427507519,,,,,,,,0.011159585687126062,,0.058653772313161344,,
PGF,-0.084460562436241,0.027333653288558597,0.056934079384778354,0.003434850642814901,0.06368516072897432,-0.029636423965680957,-0.012760856827377536,-0.15630560457337667,-0.017479423901093073,0.022965897953187764,-0.03602241345399947,-0.018340191000424867,0.02225860503990486,-0.08546867675990714,0.051986444698008255,-0.013496524783159455,-0.01821532951589856,0.08798033197510036,0.07663671694146794
LGALS8,0.02160202196747918,-6.281397165693632e-05,0.04707189968422562,0.031036990282009333,0.0257445168375604,-0.028125349948948723,0.06658455427409554,-0.01619940797940303,0.0873944039117452,0.0944229951144926,0.10452613167619536,-0.009041094874736878,0.081670572460738,0.02421508846955237,-0.035145561293134814,0.012481191861980968,-0.04837200701183078,0.020781374842424576,-0.011719832167453103
DKK3,0.04231899992010538,0.12654761900442266,0.020385083734357524,-0.014690211698590187,0.05141319105577197,0.0977077994427731,0.17406792634698978,0.22759268165008312,0.04255632406393791,0.016818477307251226,0.2419012610675352,0.16104763142086048,0.013349220938287632,-0.05718972078742015,0.049706518748724,0.02121678576477857,0.08782053418965269,0.19643051979632808,0.032728332865407495
COL16A1,0.011980698787499647,-0.08412971975107474,0.056451545442905565,0.03831656818491904,-0.03351907524802397,0.05484053267597516,0.020144887642696542,-0.03904236518675623,-0.04375953145658352,0.011670540914102263,0.016117547806886297,-0.06305244002295302,0.0505680783079049,-0.021417028406739702,0.07209224747490774,-0.03777813404586446,-0.010688518195496578,0.018930070460298157,0.04838793197127178
TPH1,0.0012744804679677099,-0.02706945025025582,0.03585605460266288,,-0.028141126046712966,-0.004917146638103851,0.0005694840926583438,0.04818808427539712,-0.02118834694194182,,,-0.009563472283406699,,,0.028889828083438065,-0.02719928920964177,0.027143109097164272,-0.023649787809452684,0.08956218357236398
TNC,-0.0006132979186761166,-0.11641978136488594,0.059915156316662194,-0.014615857844271862,-0.010620543623918769,-0.10958666424670432,-0.18777788030375353,-0.2283248658413518,-0.13743353722554238,0.004373672560138869,-0.22107364362499454,-0.1018610462474214,0.03174227757574928,-0.02059077916386237,-0.014386233481658987,-0.02767263017179624,-0.12926238592665396,-0.07287818445357208,-0.002666345621230341
TNFSF9,0.04046862179887584,0.05280609032814211,0.014251177267503691,0.020187333884486243,-0.013696805245373828,0.0764039221110794,0.10718304110681501,0.13783584901509957,0.03646936466743005,0.0804750355977449,0.01948264388837255,0.08077132766750575,,-0.05011241832144687,0.016715277005618256,-0.017933101775036923,-0.025462129684775493,0.08295666357093037,0.15036421889789953
C4A,,,,0.00469273137593733,-0.017358453568074587,,,,-0.03094150301111585,,0.00464588530852631,-0.027499068147513375,,,,0.07358354046399214,-0.01664934641854233,,
CNTN2,0.0628033779368407,0.0608896155047042,0.06760549328097065,-0.018734829641502724,-0.02017912284785477,0.06709056148729754,-0.008373422983325605,-0.049473849446181516,0.02984912406833555,0.01518011158390118,-0.2702128503572024,0.06481595364996647,0.06610260679138905,0.08293486609958098,0.0861917515594232,0.017075177488900705,0.09127753146082428,0.16681546281212312,-0.1003337334480327
F7,,,0.013779830714745844,,,,0.11825831188739291,0.03809080123042362,,,,,,,,,-0.01647558585374487,0.04810090556681373,
LUM,0.022408503269828864,-0.024990904243384154,0.059126500471335414,0.005027920778445156,-0.021876009973639934,-0.007830680603844158,0.007613324186545145,-0.17017122679134572,-0.0077083966492351936,0.009348032153406715,-0.07461117144659983,0.07321222368506136,-0.027214399121512117,0.045060772558872274,0.03577151803405272,-0.007138458539442771,-0.07225991850683591,-0.0240452775900712,
IZUMO1,-0.015360985996781843,,,,,,,,,,,,,,,,,,
BTC,,,-0.014932994899148674,-0.02493269177938809,0.011488346390800154,-0.04687662246569394,,,,0.00971959219283362,0.06224084766609767,,,,-0.022168403905279722,-0.006908056378523595,-0.015943742424436774,0.005519318484346973,
APOC1,0.000858082613223656,0.13000634698218397,-0.012066822846578512,0.02431352211638546,0.1596619463020788,0.08677386348810907,-0.18944298887377645,-0.25941654866422575,-0.025228876817788157,0.017858884952045555,-0.33070516591568766,-0.09155895591175263,0.10240721878537122,0.024579791426595388,0.04313192063695385,-0.024525238062116275,0.008905241330650232,-0.07124371584434715,-0.08534848314482568
PKM,-0.03319848035840288,-0.16616079838197698,-0.019407661058841553,-0.025094258617442584,0.008085126094150692,-0.03734636550712584,0.09333725843371721,0.015506067419051367,-0.035292474968627204,0.03140246020366494,0.27706933861200783,-0.13385361129881196,0.024917455833478083,-0.03410068800574988,-0.029852469950275157,-0.08391959030523942,-0.005261841167302071,-0.11865515871657065,0.04752597149191885
TNF,,0.16682985860017646,0.020550217033171423,-0.03537842034949008,-0.03084448514302415,-0.022929901596506215,-0.041404435561636435,-0.04814621775257924,-0.022297902708868632,-0.02061618458037524,-0.0699471362458857,0.007886515596885137,-0.011216321638414292,0.044362700488434784,-0.015175136625706359,,,0.01248493194015671,0.07057985023381222
GNAS,0.023341118160071856,0.17044497702811606,-0.038634214286221276,0.06319269233366331,0.05210712964360884,0.12443303207162856,0.17882627654750335,0.204948306476875,0.06535326421645697,0.04570843298224854,0.3372155800871962,-0.09155868339377488,-0.0031877951136346718,-0.04492938804267036,-0.0680917865621008,0.004865253246408288,0.03154966865010568,0.16912941690219035,-0.012925655661075421
BMP8B,0.05242236985806142,0.053016733417869694,0.029547221023168344,-0.012110406807238202,0.002970263875395343,-0.012369046894239845,-0.05208786056187012,-0.03289689901835905,-0.02477911958425977,-0.006819340225302596,-0.0627344956811207,-0.008036774970444121,0.06791741662688634,0.17738038830032563,0.010546853441005954,0.03463495538631148,-0.060699324051447505,-0.056574300863726265,-0.06305394583251613
LIPH,,-0.027808515351732944,-0.009990423330325841,,-0.02199088266389156,,,,-0.024947309797283396,,,,,,0.10366681394140262,,-0.026163959050770954,-0.04636184386367983,
CCL28,,0.09269150796744466,-0.0016782960954593946,,,,0.03441409342372815,,0.1391367808617584,0.009870811232735551,0.05494131910108132,-0.024808888699377217,,,,0.01496261748130286,,-0.032084622964319055,
PTPN11,0.039417446057531495,0.05366382769118795,-0.004439366336889796,-0.06922291333871543,0.005485898741035794,0.0684394240857201,-0.0008690145038558474,-0.04333298245844727,0.07462988803693514,-0.0036956266950560054,-0.07694158305018733,-0.059517680197537344,0.004376373642419684,-0.07632698200129362,-0.006174840522436329,-0.001328351424512005,0.08478634578547317,-0.006398395320509014,0.10344146532044167
