,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
EDN3,-0.018797577614080505,-0.022073455914236973,0.01972558218930044,-0.02027136477784426,0.020151827979413728,-0.02088873067250717,-0.0028383562774222165,,-0.03148637328931831,-0.025061523008838175,-0.0005456887091792935,0.07910265142034632,0.04784411548162206,0.10383512480289689
CCL22,,,0.018623624722082552,,,-0.027136290283990352,,,,0.002506377299353626,-0.016068995994549765,0.024105753451861552,-0.03359523370811902,
CCL2,-0.02478654824514564,0.015758430943477456,0.029882645583652185,-0.018029983539987783,-0.08287869813884036,0.02752727464134821,-0.008042631735685021,-0.05457748353351758,0.04942972889522536,0.0026558589447386633,0.01276070237356565,-0.004246031573086629,0.008278446665691693,-0.05437530131874353
DSCAM,-0.023296721841227466,-0.008438995456844369,-0.02600045843046649,-0.009812001944406047,0.02696181467683306,0.014809584322206876,-0.0067486580859032735,-0.04912714139192462,-0.03586715297910045,0.07220030571530861,0.05782444853778861,0.00546490371517563,0.05195927361633739,-0.01581507956183191
GPHA2,,-0.01412322482672864,,,,,,,,,,,,
ANG,0.03845902028879589,0.014668627611580717,-0.045937156368754256,-0.0036910746935153098,-0.04792985356563283,-0.001684474460927362,-0.05396895819055196,-0.03601863941511993,0.04703768698316478,-0.004321096778341403,0.006753511459976905,-0.00015391981129050445,0.026886977163996684,-0.04416372138212641
FBLN2,-0.031054839341088058,0.04170771392967917,0.009058816158039938,-0.01993478356721353,0.07401850661867947,0.008051583342755174,-0.022096785569738146,-0.031294878722885215,-0.05669580749531903,0.011461403763448431,0.10953384805851651,0.019226419806108182,0.05061082165755434,0.04380098152757854
VTN,,0.004202603942473248,,-0.02165723121338683,-0.018392162359536484,0.003010102781770503,-0.016444738433572238,0.04232746387426906,,-0.01951278796717974,-0.012356023218064555,,0.013325077823082074,-0.03169491130872549
VEGFA,-0.04683109995583764,-0.025186334782264952,0.005637442729340569,0.004132173679749176,-0.07151338423978733,0.047389773976609886,-0.009486529108691568,0.01751840348208425,-0.0013216642568883558,-0.10367793617316437,-0.08793411191414102,-0.05921965507622857,-0.08766736770704461,-0.0262944086411965
F10,,,-0.020083957605823967,,-0.017160198720133038,-0.01477727130147171,-0.03156521777963936,-0.025257760713915566,,,-0.02110295889614443,0.057280863364520825,0.11812707594745947,-0.005883031668563135
SERPINA1,0.03184458160690461,0.0014502695314966545,0.045147422108781594,0.07179016406757116,-0.0069967768996614796,0.03761827707530182,0.04032970675786956,0.014515775631178392,0.09661368238377192,-0.051281336181117805,-0.008442973048257831,0.038996712741565936,0.05985716454925102,0.010967814803722532
VWF,0.06382763547029983,0.006227709012988337,0.026116155509876497,0.008687366169355677,0.05069939348321815,-0.0017992021960415393,-0.049715546544873014,-0.024045293958757867,0.017635336166460278,0.08293258988545772,-0.0021665432985485903,0.09137989306737347,-0.03029995685439114,0.10321069978287442
GDNF,,0.015581841418091023,,-0.004836897056178628,,,,,0.06513110385881966,0.07254541236268125,0.036525073042109335,,,
VASP,-0.01007886104541716,0.057816617033766685,0.03133946566673976,0.06000863296093412,0.017853210776004567,-0.012717526200854807,-0.013210712009842064,0.011221748959877004,0.06662833336305253,0.005522024964815823,-0.00859681235620483,0.08243236781007766,-0.01757757353372854,0.010563905212188057
ADAM15,0.024024960685117794,0.020302672339889027,-0.03226020822992148,0.04577229553256897,0.021005727691741242,0.052222736505255676,-0.038363737081650515,0.008142414945697177,-0.05291869633735398,0.009164014430774423,0.003951793855427184,0.09795712325496905,-0.03621485671825209,-0.020594520772768403
WNT2,,-0.02216599916075749,,,-0.014779063138543606,,0.006646609747998357,,,-0.021174302138534898,0.07141525987955409,,0.04053110367434112,-0.0067464081218359265
CALCB,,,-0.012835351304857053,,-0.02221583531845716,,,,,-0.01853138725622131,0.01720165403421792,,,-0.030121814754328177
OLFM2,-0.038283459719661024,0.002788841453058096,-0.01838990786043072,-0.00039023852620507257,0.022552529610336203,0.004856949542208755,-0.013038854757722873,-0.018316505392831084,-0.0407344384168107,0.02308188792314234,0.019576256419656525,0.03277403073372403,0.029797205512512744,-0.025905492416700617
MFAP2,0.022000721046149377,0.06343846757070465,0.025065943808741803,0.01866794501183439,0.09973388915654112,-0.03539325662778362,0.001543250639911053,-0.027205547021829007,0.002460596693141499,-0.031385716568853035,0.045240899964003135,0.02600511181820005,0.0100120284330085,0.06532227180172683
HLA-C,0.08112666299391409,0.07925496206983179,0.0290073495214164,0.061573668779644174,0.03336100233499244,0.00047757140950236896,-0.0054118034872415255,-0.008774120106675914,0.04539553015716239,-0.019009597107518095,-0.006857664228771061,0.0648519229001853,0.07410618831831474,0.0542703563277927
THBS1,-0.05119095663508229,0.02477014355573626,-0.016634916125457658,0.016955569633926443,-0.027303575283502336,0.05442870375447239,0.009979978094268963,-0.06021693418232732,0.024691639442302186,-0.021319166900470657,0.00014579599552110245,0.08127103141862886,-0.03696594682634317,0.07010775444030476
HSPA4,-0.05408466061533251,0.007971736089880966,0.036289920676673804,0.0020808791413419207,0.012150404984217668,0.07368723516148538,0.002305195863835097,-0.026994722789676105,0.05394582008840133,0.020337251532037987,0.012555180839010128,-0.06798099722215978,0.0027866806861154268,-0.06411671113965604
LMAN1,-0.02856460263548565,0.03754033719732582,-0.006421138792984293,0.028474584350617935,-0.07965446330494616,-0.03643080264374343,0.0486467761669094,-0.02022249415019261,-0.029357575407885497,-0.06573703076500567,-0.02489457085554709,-0.00886906413088153,-0.050706130193948235,-0.053893096214621954
LYPD3,,-0.019331134037819466,-0.016219233553380383,-0.017733734028148845,-0.01839216394202774,-0.018868924990855764,0.05392318809710348,0.0010670207775830185,-0.04470074800640096,0.19750380699160694,0.03988815702879903,,0.006143382076711944,0.044369092681622
APOE,0.08754299486809193,-0.0009043114861891061,0.04967980456851504,-0.06469456250585369,-0.008922066929722906,0.05434634626553346,-0.046170936758551245,-0.051696392143633106,-0.07272011067309052,0.006550615616955303,-0.027446227863342974,0.0014153823409567194,0.14778912276319242,0.10129865282903994
SOSTDC1,0.13768392074406868,-0.015303522693529813,,,0.009244052824366716,0.0021934200540799343,-0.025217753466970104,,,0.01998867256184162,0.05422218906544889,,-0.036255926531263506,0.014652122095050447
ANXA1,0.005158621144315988,0.07213679964532474,-0.025532800811381314,-0.009911995639052875,-0.0019133768914255853,0.05240187092732448,-0.006698120186345064,-0.05180597815714138,0.09252699865005597,-0.018698583912679194,0.014219392037847452,0.017506529029908985,0.07291312677553764,-0.004658302174215913
WNT2B,0.003921802578165745,0.012727173049480928,-0.022845395415209514,0.017974103625189655,0.028684446454039326,0.0366487767860907,-0.02321658791010118,0.014041331825782329,0.019586415881241173,-0.0022801917783534975,0.03345104507339086,-0.005805642689839591,0.08866418889119751,0.08632226538757642
AMH,,0.00682577607892225,-0.02177875885457743,-0.024641783412560438,0.025727407785373024,0.03918245903470537,-0.01387092123084827,,-0.06950304235672623,0.0988304224525266,0.015218712914821016,-0.010097527699997997,0.0002351827532435204,-0.0365366029375724
GDF10,,0.008827726346508259,-0.018246903047031256,,0.033256650963494304,0.012354710311347728,-0.028623451446847782,-0.043406646107718154,,0.04175716395440798,0.050495333062834935,-0.03541654953670544,0.0025045166145294963,0.11485471473367267
EFNB3,-0.004915949128656007,-0.03463681634733592,-0.00868108657559771,-0.016321494006017928,0.00857941355731678,-0.04544572298066577,-0.028763781315688332,0.0714413129814273,-0.051222744633068196,0.056626926169750236,-0.008952733623398336,0.07014168344118293,0.06961427774063102,-0.013889865278663548
LTB,-0.015548633522751874,0.029279567281387208,-0.001769837862000779,-0.042018634034122086,-0.02619710352792833,0.0265743133002518,-0.0278357566483016,0.0702153484622454,-0.059539881545813356,0.06309778699391172,-0.027164948583143392,0.07842514996988506,0.08434368763909082,0.11658641228578778
ANGPT2,-0.03604804811902226,0.026315511623432892,-0.008903766294300522,-0.006858610313481454,0.03008594708965167,0.04721732830283013,0.036141552585590694,-0.05517997855233823,0.09823526026202432,0.027060923663985922,-0.021761562021611645,0.0922649551938458,-0.028944587993001668,0.07087467427821928
NRTN,,,,,,,,,-0.035940936006498385,,,0.024490723320526684,,
ADAM17,0.10156654898309454,0.03127267374038096,0.043377747695158536,-0.06849075973582162,-0.03855927325462878,0.013915028911579006,-0.021694318650754756,-0.07504691276078419,0.017160952153638526,-0.053883873241550445,0.012767352542121883,0.004139459104001558,-0.0012210816075299633,-0.031210482408703555
LRPAP1,-0.004563340766874726,-0.017167258582250797,-0.06714648137946827,-0.010367992561525827,0.03762786758641721,0.007833494640824923,-0.042480060552371295,-0.013168586337887814,0.021534559357864663,0.04605287548682435,0.04280971075320505,-0.017231965587132986,0.056750665608184925,0.024694760817502125
NID1,-0.0509579872203503,0.011178065445560149,0.029516457114443503,0.003529719040526128,0.009253364543230815,0.0457971115901738,-0.010879989128427286,0.006435421655445699,0.07275507324519405,0.05333938546405346,-0.01753550583954561,0.08914862575482571,-0.022407742202767957,0.09072997029115677
MST1,-0.017850189946054817,0.03426574645358291,0.030526797193789985,-0.021426278958495276,-0.007475357080838033,0.007064653334397865,-0.0280342635660981,0.0019637115880289067,-0.07926278491694756,0.05858801579705067,0.03285442456198872,0.018895199656123865,0.05929971289711465,0.042318305482092554
DCN,-0.002675208733709681,0.047290050511855274,-0.04409575081560105,-0.0016329702302460406,0.06109097620706788,0.0023898052737985833,-0.020608843378273962,-0.07413617626457729,0.022541570181087243,0.04637919039858724,0.0025085477986888332,0.07561688219434744,0.028865229257331464,0.10930560404258254
IGFL2,,,,,,0.01944397148720397,,,,,-0.0174105699725933,,-0.05744283166673267,
COL7A1,-0.03807389565438456,-0.04146751026164256,0.00010531454279867393,-0.004230751608925809,0.017802450206364905,0.026381152678520703,0.020443312961628827,-0.02649007221394853,0.11482190970640377,-0.01750478139277004,0.04213923070109329,0.027881021083615124,0.0707051351486728,0.10131636031751692
CALR,0.07961601900579598,0.06621075780430209,-0.0028651964351799,0.0534498267042941,-0.0811237686327777,0.04095380693807996,-0.0052483719905187885,-0.07486407604268573,-0.042405294715559635,-0.089455710154894,-0.08439519289164181,-0.02356510033005836,0.021502007466489507,0.04482441719299971
PIGA,-0.03882886325507464,-0.00040951924111180913,0.05971049909416499,0.01821006161715275,0.05438053120630137,-0.03747024874178105,-0.007730437417518086,0.04446189662224069,0.004456825720349445,0.08970364895064672,0.016079278800012347,-0.025300176282064244,0.024201113575482283,-0.08181898820055249
CD200,-0.03154147694723049,-0.001601117051869272,-0.02274630633470787,-0.009704064765265327,-0.005916648639528461,-0.01675917044271644,0.0377955605518029,0.05376453803438169,-0.010976045475376289,-0.007805384453022627,0.036543345782187264,-0.012298338374025266,0.01892707572771445,0.01133387799355771
GRP,,-0.023517473608045233,0.0690133894238207,,,-0.024805206011022676,0.016736314598411337,0.08542342401305103,,,0.009017549163168222,0.01792655212515182,0.023074579786584462,-0.02921755130858729
CDH1,-0.08694732708918047,-0.0320636676365672,-0.028304041567797766,-0.005959074249981911,,-0.0036645012549140266,,0.04792900966593502,0.030937745061183235,-0.04016872090529519,0.05262786365486624,-0.05401927753562945,0.013765745875395146,0.05811276637838221
LPL,0.016769071867437722,0.0034690029204667693,0.012180825168824391,-0.01104033518591722,0.08831675312708591,0.023737192467130165,0.011429824716481669,0.014827054175822219,0.035700768523525106,0.12602749213022177,0.08480567536938545,0.06663503529036506,0.02096673357082883,0.0525344798607562
SEMA5A,-0.04783619225835826,0.03478398489325889,-0.04102302328485643,0.022277336027921025,0.03259203989643862,-0.0014662808932079186,-0.02212411299822171,-0.02872415273086183,0.05316817456956441,0.05815200678852573,0.014596873085970777,0.015729905844145166,-0.002753108968513373,-0.004605720686865533
SEMA7A,-0.04048144473461816,-0.055978595438936456,0.04961711613810895,0.008373010069984364,0.032731016530852176,0.05678823889457144,-0.014513460953766382,0.031209814719731735,-0.01922919317373572,-0.018688182929778346,0.02217262555771367,-0.026064441034011426,0.03921380284955137,0.09273144042075301
SEMA4G,-0.02664581989646639,0.01750277784529861,-0.025217474562477193,0.0009984783544675093,0.011861498852188528,0.029332598958292256,-0.020473850764871408,0.04156382933281824,0.012862474238361534,0.02013079056593431,0.02269490793860961,0.01848993503345322,0.06756376540265871,0.00553215147927206
SEMA3B,-0.03700502646813693,0.0417083743367667,0.023489358045952636,-0.05104629741928964,0.041744819192239886,-0.010441505426910249,-0.05658219223058113,0.009398133518126697,-0.01992629577100975,0.014182944610332019,-0.047923445616760034,-0.016268128328090985,0.09799967498824594,-0.0540416194466079
RPH3A,0.06490157281127908,-0.024665239133762937,-0.024280638139238444,-0.04099605441071364,0.03347910951099488,-0.03502453247407462,0.012159552869851365,0.006147426443492641,-0.005272654376696968,0.064623743045462,0.10809122918107947,0.08963933156114412,0.04075163888461728,-0.040501294225732204
JAG2,0.03299808896884646,-0.017099191422221587,-0.04144963693395828,0.027175515999797454,-0.03565155676665013,0.007231566141572065,0.058326604278953184,0.01505405340209501,-0.06777005687043643,0.03450845762818337,0.040499523975020824,0.06562764412299946,-0.05007385290024504,-0.008385817648346776
CGN,0.009383977220006485,-0.020479487215001535,-0.021087605001750397,-0.017036805606174422,0.049941318999134364,-0.02091110903072797,0.03033240553967479,-0.04093411407196922,-0.042151711328729344,0.032856836441687916,0.09970229858308037,0.09593142246604101,0.0693736490049316,0.052845261653279775
GDF15,0.07737898371250408,0.03292390176448114,0.028968902232387968,0.0003763945316852233,-0.029503976908723705,0.024325882180014954,,-0.07487915778678862,0.04542604647688133,-0.018961234283540684,-0.06387032851493649,-0.019984303722249644,0.12446947099121204,0.08322639087306635
SEMA4F,-0.03055367796309419,-0.029943078905222482,-0.005340637816064385,-0.02635613343615892,0.017668049782170417,0.009423046260514864,-0.008649820051767464,-0.004514751990841533,0.016306151994744323,0.030312394246980557,0.05063080491623437,-0.001290437495603363,-0.029193781064133475,0.03522475416132267
NXPH1,-0.03508165529541081,0.0603028365916967,0.1091282081312195,-0.007071665225444616,-0.02116015837430741,0.0027288981583622287,0.04795530631881516,-0.017493336779580055,-0.0017726812839720875,0.09825820864777751,0.12541791443865744,0.031514881390236456,0.052316592520024845,0.017677317884642118
ARF1,-0.011655844448302768,-0.009991914914979909,0.06021073264832857,0.07007654506330613,-0.05821375156403184,-0.0011915257398943876,-0.00063772548933695,0.056721853450789075,-0.026573723340840627,-0.014523520550497132,0.032429080043348844,-0.0071563062753637555,-0.013179083318810557,-0.024308649423422625
DSC3,,-0.01068817717430859,,,,,,,,,,,0.016456969192307647,
EBI3,-0.024475970282119997,0.06450380520853895,0.004922003165236911,-0.009781355283796811,-0.038107458781956934,0.05249069984004768,-0.010321651898343647,0.04478152190572027,-0.04573203407659325,-0.008052558740232814,0.022056354251565255,-0.025676241076429348,0.09629527567264413,0.03526386907433614
TIMP1,0.06653492480548037,0.061418624986301705,0.022975012634680877,0.10934071051634923,-0.03916408418658776,0.023427731490867854,-0.019553470280980957,-0.050725313327661045,0.04173534646378904,-0.07593711017105008,-0.08857650561448309,0.09583865645382436,-0.03034819154997558,0.05751014013273053
SEMA3C,0.03995460960383705,0.02308367687988675,0.007015869507959,-0.002672738312065177,-0.04013391492429523,-0.009080153470312323,0.004852831507656349,-0.021619600452387963,0.06345743649427975,-0.05275158870701491,-0.01694313248688765,0.039887952441110236,0.04671989961063775,0.09378710701248368
GNRH2,,,,,,,,,,,,,0.011709553625861477,
GAS6,0.033960160587910605,-0.06234533428369827,0.054782461184235555,0.002086273358408205,0.027414798104620823,-0.002155280752639944,0.03161428104290333,0.05878216480224253,0.05709413559626829,-8.818897301271667e-05,0.015973204265449983,0.043894879374521065,0.04720930348961461,0.04544531434053347
MEPE,,-0.02862135799496854,,0.010287786880391496,0.009250451263918612,-0.04756062913182084,0.06761599914543182,-0.027455188587643904,,0.000867396852079159,-0.008944533455559513,,-0.030042357116296547,-0.03905113462359861
SERPINE1,-0.005635907791477696,0.03907868137278145,0.04439290146996467,0.004838982934812728,-0.04470593423445768,0.03217219647059197,-0.03753650092524756,0.02891427504526556,0.023408964618128407,-0.08547665088373908,-0.09280232031763393,-0.028948362208723554,-0.05267964806331977,0.021356308039025104
RSPO2,-0.004956188607839978,-0.003312382929135327,-0.02424357617285928,-0.020040311421877136,-0.006409643845155176,-0.03188945150242127,-0.0064944902324635045,,,-0.023870518349243044,0.011243867485958648,-0.01490734830055496,0.1063925847625956,0.009256553213467002
SHBG,0.03984661374900353,-0.013844348817013574,0.06080194218106639,0.06880981850613897,0.025392361584416347,-0.02713629038695923,-0.021060020270858994,0.17132895816242824,0.07720734888455622,-0.025578286337271033,-0.029305410034283875,-0.04689032219283111,-0.045580839290854956,0.051362499929858564
LGALS3BP,0.06988387436950878,-0.0033563965159889506,0.02821065632331615,0.0033188563748118107,0.06022399462681781,0.015525210582866754,0.054706574093012134,-0.017573834422482087,0.012590930227852258,0.015405498690083369,-0.018078135369855957,-0.00013329571038648736,0.046879189908162255,0.04556975236058787
LAMB1,0.010575113984004706,0.04556803676552131,-0.00047806730425524496,0.01863677365012785,0.020707684221728632,0.019033355395551885,-0.04046732496763486,-0.07234169525761967,0.09040873435083534,-0.0043646809338082565,0.0019508136490193752,0.08060462951452281,0.015963336565405495,0.07149833546956373
SPTBN2,0.021448939165782815,-0.04909199669636225,-0.010936790455404747,0.02021601198601213,0.0028226015991354753,-0.016128433056942143,0.06269287540986378,0.00958668441588044,0.11215433102706707,0.05165829782025976,0.03932428743353293,0.10369121029036898,-0.01067403931630855,-0.02913916126951285
COL1A2,-0.03795085761528016,0.05553657535277239,-0.022312094685217252,0.03463865447570751,-0.0035085551073793723,0.0031665635486599225,0.013340312607591043,-0.07434707202607949,0.06680868109014187,0.05497633431460866,-0.033353454456431786,0.04912728335565254,-0.042501648865168454,0.10177222012981044
DEFB1,,,0.03436508758644967,,-0.014960883213854585,0.062351491862909475,,,,,,,0.07295617646151127,0.1452025143162925
SCT,,,,,,-0.013082782506350553,,,,,,,,
WNT11,,0.006597873554082571,,0.028642608630123956,,,0.021849612835807088,,,0.016487850687075693,0.007168998869736319,,0.029751579330120195,-0.021792916895980546
LGALS1,-0.04181493343020269,0.010637965777548917,0.006467068788811392,0.059215519311008796,-0.019451424647791593,-0.03815513618125294,-0.020939479111144733,-0.12386818303529958,0.053846088720903205,-0.11011993846024556,-0.06784999539008892,0.06055395954615581,-0.07134707277519466,-0.012983529242157376
BCAN,0.03774746243402883,-0.02553983871605685,-0.015040848257649056,-0.06320240039696405,0.10441041277790865,-0.017896795500657942,0.03923788976085524,0.05170942291055092,-0.03595586588461737,0.13671556424294365,0.08961521791258051,-0.017033009525820594,0.039361523125718334,0.08194204596738439
ANOS1,0.0384489595989809,0.010275733984988628,-0.025660657092144514,-0.02900435022120308,0.016218526321014295,0.05605507664037068,0.010888037984820199,-0.0033055387587328025,-0.01935539760924886,0.05812544636004629,0.07815424302648435,-0.056746634162041516,0.09709364640113749,-0.0019344682478881741
EDA,-0.03507900002278075,-0.011215445808176922,-0.028289492848208957,-0.037204890335152625,0.03790977528661987,-0.020499432200666023,0.08662983211508077,-0.03559999299750422,0.019315079909360957,-0.022229099399220912,-0.012132052962594423,0.007269309146476956,0.0035218388712321283,-0.012257192337134074
FGF22,,-0.015948407770490697,0.04915226749959205,,-0.021706502743150627,,-0.015152411626107563,,-0.010572713385426109,-0.026027222122564714,0.1316676094495302,-0.00987743502449725,0.05069384376899892,-0.030299942716978858
SHANK1,0.03588151121511132,-0.015319628017991627,-0.01530031562828604,-0.032657551556640324,,-0.019149569632241657,-0.0033976804351662513,,0.018207389047731382,-0.0002796513021343321,0.018276582784045717,,-0.038759475247833006,-0.03287539007010038
NPVF,,,,,,,,,,-0.0193201685075087,-0.014990406339651525,,,
RAET1G,,,,,,,,,,,,,0.035687034116805454,-0.020070245662850872
TGFB1,0.011636929295448094,-0.01506137198013567,0.01882569825865215,0.035973391031536045,-0.02811103676579252,-0.012809130592517157,-0.00936973359135432,-0.05305267619094617,0.12180957964649397,-0.0490659724928513,-0.003614942760077834,0.024738414681406144,0.03189383766253012,0.07854777055046801
MSTN,0.029576852598266107,0.011513380385449575,0.021659294359658802,0.025566509553231646,0.026360789800380396,0.039996692865792015,0.03789038156971215,0.0048000461653530425,0.018422774657566695,0.11995188011461357,-0.003924694057276378,0.025602588954604016,0.00975411538910487,-0.02713913041231856
WNT4,,-0.010322331807517241,-0.00014640184507124277,,0.03683325231785925,-0.020103243203035914,-0.009803199091854738,-0.030486209839792174,-0.03594092833243279,0.05467550661423435,0.012539982228153179,-0.00882808276105298,0.07434998799126111,0.17373989573801474
TNFSF4,-0.014914898470736132,-0.023605283286809924,0.06586566312053889,0.01769749100702622,0.050859533219948336,0.007019037419703478,0.04623076457416828,-0.035316454451377106,0.010845272774693849,0.017531964929818178,0.009887900455784134,-0.0059620742237071235,0.07031526595778703,-0.00394949254807881
NTN1,-0.03462814572599109,0.09499948082255717,0.031151664536303532,-0.03195310664651369,0.04438324683068562,0.014438291454641549,-0.027049299288830687,-0.010050159516877905,-0.002553431076329342,0.047046539672662195,0.041036099985155054,0.0339120884635473,0.09040930120310262,0.0053082965327764945
CXCL12,0.021536095490678746,0.023621760888356862,-0.02464939120279485,-0.05610343883090004,0.02028279812939799,-0.002678992080578764,0.02995510193772733,-0.034648333753798145,0.02395510825644513,-0.002628244549785021,-0.007490190442831746,-0.027665919364780942,0.025151802777573923,0.08172214065516073
GNRH1,-0.03829597219162713,0.020102759299427994,0.057640112611634174,-0.023398461294247462,-0.01397256923287703,0.02495731051751843,-0.020976543823525498,-0.038340854935558125,-0.04641819554402632,0.04634658552330955,0.013941020099886492,0.06168845570506804,0.13006648110987526,0.08612473848663388
FGF8,,,,,,,,,,-0.02913932435058177,-0.020691089976841076,,,
RIMS1,0.029255941354399125,0.055563452885263744,0.007613161342935,-0.04509758041118542,-0.02298708893614044,-0.05516304413656849,-0.05490107116767766,-0.03474366177375262,0.043633722168716395,-0.028448189117116333,0.012741634274273507,0.022721009395079858,0.06526626540120585,0.0028067292827726963
FGF14,-0.002789426120754752,-0.04635103679797103,-0.03242432737500486,-0.007518638734222699,0.048786081322738206,0.07672440491818587,-0.009144804527667619,-0.001098759903720473,-0.08655507669915234,0.020652899572356793,0.018291426144524576,0.01673396672339929,0.13789991057324527,-0.00024238749139349411
IGF1,0.0031457633207474973,0.011798606265499546,-0.01895604756508305,-0.023112816956335703,0.020564482319143196,0.023843508935764195,0.024853057144312626,0.01625347586314131,-0.03337869923302214,0.08821423053817075,0.06245792066953473,-0.04399537476133713,0.07504379740298779,0.050161931155334336
TNFSF10,0.06584406339616136,0.006524794341370874,0.034900136426081814,0.029258612880549317,-0.006143674133934788,0.016184613089306604,-0.006963844593833462,-0.04357351082326502,-0.009463498087277368,0.0652433299486585,0.016478077415568625,0.02417170521262429,0.06464509743542131,0.032732606868818875
GDF5,0.052128212529725174,-0.015824485599458486,,,-0.01983359855221122,,0.022064136545307516,,-0.03509066398610998,-0.02715915836739122,-0.01904442406883235,0.06407800357016041,0.14387653853353727,-0.0035210197032940604
CHAD,,,,,0.0683470311266876,,-0.012733418741498616,,,0.04559041878520824,0.0121960043324672,-0.014466398117248468,,
RGMA,0.042013817860847166,0.05286145252621878,-0.011699039066994862,0.016352379922632106,0.04223057122116121,0.038604208167916154,0.0068929977410467575,-0.03724349987974325,-0.017853354328867727,0.023504631731023583,0.04284940012197172,0.06705282672680912,0.055414261225077095,0.01662684111069247
CLEC3A,,,,,,,0.0005801119871954109,,,,,,,
WNT16,0.005344914100902764,0.051808016518686266,-0.013917714482729028,0.0057131006122977885,-0.013035645791392072,-0.022504665011334808,-0.03215354981794051,,,,,-0.025444198143426952,-0.03339374318035348,-0.01318904004681018
CX3CL1,-0.05258705838544681,-0.05834956556625169,-0.004349862772070459,0.05830375283129561,0.0337475302202256,-0.04568232509557277,-0.016986905651462676,0.08784758162542772,0.01239016504690198,-0.0222480548115016,0.05068994861478372,0.05392030013884836,0.010574956456712636,-0.03538636114350043
FGF1,0.015043628216182383,0.052005414759430345,0.008638978472517753,-0.00891742523820457,0.002462036658230517,0.07928685777824951,-0.006933523557154535,-0.05861477587661557,-0.03477668678589168,0.0950602328049313,0.0233458359186412,-0.07144745484695228,0.07394903179309502,-0.062341001311804235
ALOX5AP,0.005758665293104062,0.06370400924760626,0.04555372936193998,0.05884322506547322,-0.05131295303310775,-0.008640449133147989,-0.018100704863273785,0.044913095353885726,0.08402587783958207,-0.06005049950011752,-0.017308917528250534,-0.02451060411562637,0.04143057319230264,-0.05377894151376574
IL1RN,-0.0007830833965545322,-0.024686922259545073,0.08152051042510212,0.01349571107534579,-0.028895829189450533,-0.0029715531735078305,,,0.016051715920525383,-0.04404226300079734,-0.037405262687313895,,0.017858839484635906,0.01828522972584413
PCSK9,,,,,,,,,,-0.016852249095911386,-0.015893972350869732,,,
NPW,,,,-0.022450189210442548,-0.023686284483313183,-0.002691590514001113,,0.18499864290869392,-0.0528326474364425,-0.027376877306311744,-0.002036240351313819,0.07546340658050309,-0.05475991845503336,-0.015466579527702324
CXCL9,0.017270738824619908,0.1016854391948252,-0.022049744978465877,0.022473105953001744,-0.020788821603956235,-0.019317062065403526,-0.015152409373408254,-0.03939413101973872,-0.01377500316519703,,,0.04274162312498654,0.002586231625687212,-0.006251723992180029
ANGPTL4,0.031329232997872734,0.00997199809125306,0.020753257796749438,0.029828980938348494,-0.0621979266917805,0.005856567449764326,0.016966126980894697,-0.009588861432763187,0.013721568723311602,-0.09745460799919951,-0.08514330749059218,-0.021995315402801856,0.033466395957136685,0.0001830014886170285
UCN2,,,,0.05792423840969575,,-0.02049943346492207,,,,0.03134006665913716,-0.02760924218162667,,,
OBP2A,,,,,,,,-0.029835985812738313,,,,,-0.02442060905771347,
COL4A3,,-0.02074130756828956,-0.014195318231906331,0.02048578551254498,0.040375862524182585,0.004918125635662444,0.08548182717076493,,,,-0.012577224614313135,0.08153263173917766,-0.03950287835266264,0.10228043208671349
NRG3,-0.014505793057046084,0.007092628036275812,-0.030892422809592087,0.035056850761834416,-0.032598281387740125,-0.047292922233301116,-0.014978574484686036,-0.029130051042114666,-0.05493820295672781,0.05117473782125508,0.09274749625175091,0.08651127705401228,0.0837179824751737,-0.003804902672355418
IL23A,,0.06593443686365545,0.05162511601697238,-0.02449119873500615,-0.025544877653507877,,,-0.027455182821323032,,-0.016852243217140656,-0.020412436696637178,,0.06308834670028575,-0.02694337699158868
COLQ,0.04371890590330834,0.019005680262906905,-0.034195713993920185,-0.02287368905505663,0.01981865471864547,0.05863259604092456,0.0379899474779305,-0.012397244077705285,0.06765266809614058,0.09243126173583605,0.043633083336091366,0.0035874876694065258,0.04723932465674711,0.02475149904801313
SCGB1A1,,,-0.014123135839839925,,,,,,,,0.020490598409022502,,,
TNFSF12,-0.008511756255760524,0.055773965211455175,0.046893492971923974,0.02086792707628018,-0.038454722169831194,0.01877403393949736,-0.004006811601013142,-0.03362010504021985,0.09689641845341831,0.000507743351330155,-0.0014806600230087624,0.03697025969838728,0.027951849521843302,-0.0037031192270682023
DKK2,,-0.017712304122657837,-0.01657330766385091,-0.015796324061738115,-0.014408945676635587,0.0051549423065991124,-0.010426469972239316,,-0.030525500905702656,-0.019892903097900073,,,-0.021606601444369676,0.02652906232693964
FYN,-0.017686059743885072,0.0230493597909415,-0.03070084037267213,-0.02559932927605437,0.0420995732480095,0.009725183765659255,0.03187313965434056,0.008809422560138216,-0.016262142649045432,0.11368986546556735,0.07792810881334279,0.07290255671331199,0.09322680466330568,0.02608507765669126
