,UKF313,ZH8812bulk,ZH916T1
GPC3,0.041250446891441195,-0.03433042471477449,0.07124119282670818
NMU,-0.020525394442504265,,0.027451300661193053
SCGB3A2,,,0.01050721843417528
LAMB3,-0.023304193471914356,-0.05096801320639917,0.026530440157969307
LGALS9,-0.032997839570964194,-0.033032659879946295,0.038564036019687095
VIM,0.03419154020777334,-0.024882682499806987,-0.02435642385533072
PLAU,-0.014397697745941587,-0.09005992804571182,-0.03522422375080206
TGFB3,0.11565975581182106,0.03745294533845911,-0.017129361033080794
APLN,-0.026573650437149605,-0.002599237109423334,0.119084833143556
SHANK2,,0.14969195030183308,-0.023213717323400225
LTF,,0.012595318008108152,-0.10176182688091932
PYY,-0.020207241662063093,,0.03096064809569328
PENK,,0.05829977276268205,0.03857292423775121
CTF1,0.07292579296540427,0.01540928733459471,0.0194689650217471
COL3A1,0.09036600743156749,-0.04046646323161925,0.0268420956048651
S100A10,-0.06073034442157267,0.006433710732010366,0.03549899052045738
FGF13,0.08076347452391032,-0.019600711827689285,0.008498614743644243
SEMA4A,-0.016353050544980267,-0.005662044817423022,-0.03364288864164238
EFNA4,0.039506572029507664,0.0018548773579408382,0.03417209006216105
HSPA8,0.07012910509723737,0.003925641010413427,-0.021592639203647786
NPB,,-0.02496876279399993,-0.04122147440055743
ULBP1,0.07698718627369458,,-0.0390346621059619
SEMA3E,-0.00399364969987079,-0.017248544506778624,-0.04401932353381469
ADAM9,0.09669808971431237,-0.06997356197461908,-0.07952781037769169
ASIP,-0.00028535301810581016,0.02296605719199338,0.018463020656075413
IBSP,0.02560029133285283,-0.02544158652303732,-0.023697986739746216
MMP12,-0.022763158380754937,,
FAT4,0.0678914614952717,0.04120538728639835,-0.02961916014765556
MDK,0.003886620687018113,-0.06201625468990768,-0.041795883616620545
BMP5,,,0.005118680894754067
CAMP,,,-0.014277669610224197
HSPA1A,-0.09707712676037945,0.012532107967811859,0.01328246042585805
SEMA3F,-0.06354175919044802,-0.061475635931848883,-0.016815898723835824
ARF6,0.03214484555609094,-0.003500579356705124,-0.014242939834228694
IL6,-0.002388943716936442,,-0.05151682774775978
CALM1,0.03192009352957545,0.021501096152410405,0.0003653003119116846
VIP,,,-0.017356337663757267
NMB,-0.03518683236504507,0.07907799441617203,-0.04366200380827899
CCL26,-0.03293909722426663,-0.023726602556876204,-0.012130983234284748
FBLN1,0.048237361700944836,-0.008361760214964455,0.0335809952734502
SAA1,0.07454210414430039,0.005072166658823894,0.01837594674014525
MICB,0.06434059444333817,0.013412832220037972,0.0018720073178559139
MMP13,0.001401161930180112,,0.05288515256925873
F13A1,0.12517261984772848,0.03910065981864617,-0.024558499017833853
CXCL11,,,0.08501474560825416
COL5A2,0.007852055052256205,-0.04351377409725905,0.011363122440886034
EFNA5,-0.018797144405108733,-0.04890084280754463,-0.041234643823828035
AREG,-0.0497066823053046,-0.027058737878548456,-0.000684421211239684
EDIL3,0.04143911460849811,0.07657923708393807,0.07347218161337445
CD86,0.006022133272512092,-0.003111618242380985,0.06564121965353509
HRAS,-0.028402061616427585,-0.01103494578282278,-0.04365863945519381
C1QTNF5,,-0.0007462203718172586,0.05326436711846597
RLN1,,-0.018988144387303233,-0.021101979580126908
COL4A1,-0.05731259824493541,-0.070048615847274,-0.03743883451801885
CCL3,0.000975707540229832,0.03836976949534421,-0.01823338496076695
BGN,-0.0751890899141851,-0.0753505357512122,0.03698235369408741
RETN,-0.0199041378258083,,0.024824829090460764
S100A9,-0.04060456230949971,0.05737705711852619,0.01608404862276146
HCRT,,-0.06654701094329966,0.02919851958993149
FADD,0.06592047488074117,-0.017833464887109757,0.006262034518746408
ACTR2,0.03077671751271002,-0.07086859708811072,0.00670600000740323
BMP2,0.027575440028494352,0.0075731588785821835,0.006901992672377678
CD55,0.10045250080306596,0.026873607019091323,0.03132018393722367
OSTN,,0.08387209649346197,
CD6,0.014454716984819123,-0.025203045953546038,0.03626696720944509
IL16,0.031367321458114314,0.020387328915747256,0.06103346137834647
LAMA5,-0.023531588581256615,-0.11616031758756148,-0.02947021326818296
RGMB,0.06094834256219116,0.09326900054776967,0.015560464553894057
INSL5,,,-0.03684640878031503
IL12A,,0.09378294347405726,0.006885742035252248
S100A8,-0.003183386369572331,-0.02131817131812542,0.01880427552994509
TAC3,,,-0.04391323119701507
MFAP5,-0.0003939851545654231,-0.02705874227218527,0.06607237700878449
CXCL16,0.02007802866179367,0.04076170776402146,0.002603030474191216
AGRN,-0.019727422142010852,-0.038682144313320774,-0.0482759055033928
COL4A6,,-0.0077481959533799195,-0.10166129193909101
FST,0.11064219904141456,-0.057760532619238275,0.018906030003226746
MEGF10,0.05747083824237095,0.012730153665917612,-0.009805868636291208
C1QB,0.010273043561718438,0.017633680347963386,-0.018402240514034475
HLA-B,0.001164008908376883,-0.08257523001611147,0.04662913675331584
PDGFA,-0.02172598271553856,0.009976813413447739,0.03333990136612814
LAMA3,0.09010589136056335,-0.022161487584941242,0.0024807830023160188
DKK1,,-0.01990035984934304,0.0006225837438640002
INHBA,0.039420612344345796,0.018124614115479783,0.10676695497931737
LEP,,,-0.02142364250853724
IL7,-0.032646950605472735,0.02701531576086496,0.0892306627309755
FABP5,-0.01974847704062277,-0.054920598955706154,-0.06228080657728496
CCL4,-0.023704910102672713,0.008250448694886262,0.027170825616628175
FBN1,0.06393479487949932,-0.033226341807516525,0.03554637974167041
TCTN1,0.06706772528134514,-0.06694163337309922,-0.010942277242528192
NCR3LG1,,-0.020775037104485906,
BMP7,-0.042300057503099925,-0.030044629174526827,-0.01239833377222116
NLGN2,0.04455755126532556,0.005832946899713411,0.006030583962274289
CCL25,,,0.07166512346508361
NPNT,0.057221700409736745,-0.08111744306996498,-0.013440794513815801
KITLG,0.057316941139876156,-0.028246319818427974,-0.02144552888020508
MADCAM1,,0.0450799376743268,-0.025311947662737304
F12,0.0799715762599438,-0.0420851297680072,0.024770272459167523
S100B,-0.04700075554559308,0.013621446929678798,-0.036804043466218704
IL27,,,-0.03819401100841113
CD99,-0.13534975452204487,-0.058807907830120666,-0.07087916839564366
PDGFB,-0.019478643821240413,0.027721784508605633,-0.012635520998975932
CLEC2D,0.012780862926480476,-0.005006112007769609,0.02581081754049429
F8,0.07161100075812862,-0.03478361778842606,-0.0035985352192556856
C3,0.02169405400894235,-0.021589274636239334,-0.06924698213467137
DLK2,-4.239685470045242e-05,-0.022161496437085055,-0.023849497814700943
TSLP,-0.02407272538939448,-0.03699412773808591,-0.022489250857169733
OSM,-0.034914290221194744,0.023935983495259158,0.050166914389009346
PRND,-0.015749462848990495,,0.050949872770530515
SLPI,0.1729628715742153,-0.06808015962892848,0.02243341139529275
AFDN,0.05736401898330212,0.0019392138070004707,0.023172067623809245
ULBP2,0.019619799309314866,0.0032757281507398987,-0.006737007043245057
ICAM4,,,0.04025544965550098
ANGPTL1,0.00678428597290871,0.004757870621937624,0.03265624928692719
LTBP1,-0.023900295310402,0.04654617929670356,0.05941871505225081
NTN4,0.06710499903992814,0.05218258573557665,0.10076068006066045
APP,0.016147718552162012,-0.06750313744510206,-0.050067045808480225
RIMS2,0.09598874501669737,-0.029231389432036105,-0.02632869187950724
WNT7A,,-0.03862975988064749,0.08418636790520467
GAST,,-0.023978388727961812,-0.029333804811608924
GPI,-0.01381960298750305,-0.025390075490525136,-0.00426977122037317
IL1B,-0.014772126015454322,0.045917353286466595,-0.02980383134287657
HAS2,0.050234195891700396,-0.036597927474277606,0.03779175739554792
IL11,-0.019284350989463985,-0.025203049948765918,0.025939794268435117
SEMA4B,-0.028411167313158618,-0.05187133984233557,-0.011676305010518648
FGF12,0.030301073415405198,-0.04579568369615979,-0.000689741793731735
CP,-0.04230871847440129,0.07108900957355022,-0.003652558938555205
NLGN3,0.043174805074620896,-0.043072984261036534,0.0030344222787171866
GZMB,-0.02897602503367357,,0.10978581334164449
PROC,,-0.022334854301727252,-0.04219393689138788
TNFSF11,0.02973644602900924,,0.02141259831787533
AGT,0.006391644800907219,-0.0300572708270054,-0.05146473961109778
PTHLH,-0.013722476345551184,0.021705326217771284,0.04401440052001179
COL1A1,0.017900604763389172,-0.0736221911660669,0.02415315461262274
LAMB2,-0.12035264163389042,-0.028824477156388813,-0.017922074799041888
DSC2,0.05995073799492239,0.05000932445666008,0.09891977174392386
WNT5B,-0.007454994347673108,-0.04805164061428649,-0.021207119365135044
LEFTY1,,-0.03376879406337937,-0.044082223394126936
FGL1,,-0.03244459143310464,
CXCL5,0.007738442229981841,-0.04513794965272128,-0.016848291736396983
S100A1,0.12830470053551482,0.06864050758015317,-0.007105744789258554
C4BPA,,,-0.021423637258298187
NPTX1,-0.018967217888285714,-0.019900354888062324,
TGS1,0.0016419374157182636,-0.05158035418525154,0.02281319115251459
SST,,0.008997398538336532,
IL34,0.010473116444971349,-0.008836834314807206,0.05043943818682239
DHH,,-0.03505157470947758,0.09449056363011439
XCL2,0.035430766226682855,,0.013912016148232967
TF,0.037024866099404384,0.09724565526079632,0.0388825259320837
IL33,-0.02947099169749301,-0.0008896480642279484,-0.0398871510732539
RBP4,0.022990521126587827,-0.02637647591106586,0.04924656064058013
CCL19,0.049620712792038314,,-0.029969543397115758
CCL20,0.025289153546353332,0.07056531832343119,0.02327449746398664
NAMPT,0.010846273812014076,-0.07702688274887373,-0.07958395919001937
