,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
RAET1G,,,,,,,,,,,,,,,,,,,0.020269755682021565,
TGFB1,-0.03366831922943853,0.02848786454827305,-0.02205665150633162,0.06452946177187315,-0.047948177664535234,-0.03302981855894534,-0.004474438038554895,,0.00936630177104773,0.00047435585761843323,-0.029851438437494708,-0.0370604218047701,-0.04696896217229781,-0.020247085291589858,-0.007852715863553794,0.047220983792830275,0.07808350355213181,0.05315768663464643,-0.01618721260247385,-0.045955878115411575
MSTN,0.05082403120580068,0.0510007219294706,0.08789489219148247,-0.018772958309381957,,0.01800109913128963,-0.058665286023909274,0.04741847962835544,-0.04725128774238977,-0.04294840507220293,0.0074139949815625085,,,-0.038181829709500154,-0.01661771071028532,-0.01953354946075938,-0.02888085525061425,,-0.048582412426380374,-0.04672313671486668
WNT4,,-0.030101737279127388,0.007400918235081747,-0.015673995569840393,-0.000441383483895406,,-0.0355519591019032,-0.01456654615945034,0.023353371837654395,-0.02497945492590087,-0.01540888734372203,0.04781725322264035,,0.0027895824954123094,,0.07784369141677941,-0.05547167028921993,,0.06367750056074856,-0.04176692325243826
TNFSF4,-0.021066487656040824,-0.05317538056712167,-0.03456879677708556,0.04934703747274127,-0.017836346684457445,0.0005055293555180348,-0.012497102250685892,0.010763268069281505,0.01102811914067234,-0.03608982805972933,0.02853098117884129,-0.005549723537173779,0.020410687363888482,0.001078267547994077,0.04776065438977494,0.032553885257323376,0.009233486811867959,,0.09336642624990207,-0.048714941674946007
NTN1,0.026244546936495226,-0.016081957054300683,-0.04206299233249351,0.08651028552448671,0.0009750261407623459,0.023550698435295867,-0.03410256080955279,-0.02390950149412833,-0.02723200946446689,-0.03211179722400532,-0.021623245347148972,-0.06733217284719323,0.005282350649425217,-0.03526601701502867,-0.027246673010216934,-0.003031455767117219,-0.055066473828882245,0.017900867718389224,0.04043842905547555,0.005485294462677545
CXCL12,-0.012822023563083571,0.08978256457686336,0.03211404099079976,-0.012853832965293696,-0.06616683476636039,0.0671685123721049,-0.015662103361334407,0.040658378393446826,-0.0424588310359928,-0.005148682052239773,-0.049330345680380236,-0.05372686765465481,0.10123833877500305,0.06864766200311238,0.09252071237765987,-0.019230747475807983,0.015182412244880464,0.1262848504921244,0.06677195892492768,-0.07653926324513159
GNRH1,-0.03287268509373104,-0.03501743225966581,0.007899106424866183,-0.02162990115436604,0.03307561142020319,0.056189301327883384,0.03440598841995337,0.0360278782410569,-0.045505315741106465,-0.007646432300344372,0.0612544602394033,0.005194237167589758,-0.043161028373243364,-0.0615934624360583,0.04131668664661146,-0.010860013429822353,-0.02685414394399891,,0.016630499128976614,
FGF8,,,,,,,,0.032051481342111235,,,,,,,,-0.026019076811994047,-0.023186556192765165,,,
RIMS1,-0.02733400688227965,0.13452624137496955,-0.044027106209975034,0.00926073322898266,-0.016937430291523614,-0.0356949472914907,-0.005239620834741877,0.047075273899268334,-0.016146358382765433,0.08908134584519191,0.043866921491175374,0.2412028751888113,,0.048776917729155427,0.0226170911534977,-0.005804468937882001,0.03246552358345161,0.057719247471162236,0.03906923199853023,-0.015386921274421391
FGF14,0.02176621446242186,0.13492468562610058,0.016161822991584758,0.008489200099123722,0.02849067025123683,-0.0016286589006948803,0.009553897323993352,0.022213541023790192,-0.04005820974463562,0.027174469480057323,0.01392884485147229,0.22208458502134754,,0.03587574850804788,-0.0238564999172397,-0.0274094879230843,0.03689758016058849,0.0988004475210055,-0.04603823403606805,0.06042123818125447
IGF1,-0.02203631861591489,0.022839806777443423,0.03707247173999027,-0.007790262298654055,-0.04163769830426377,-0.014077286929533701,-0.0054976983095579085,0.005180149249020668,0.003188062691325656,0.004552888551265966,-0.02556784890913512,-0.11232772199178366,-0.013347453727894936,0.026051161442098143,0.07999233041617305,0.002348082974692203,0.02890833983810463,0.13716478574508642,0.0036196105609303648,0.06348923603203087
TNFSF10,-0.013760202627254721,-0.004927265007008774,-0.018645481534495516,-0.020240842789213544,-0.015566076833767161,0.050577547098371485,0.07262502826024145,0.021315413907990906,-0.01072332042733584,0.02794208749852832,0.009782524882792541,-0.07662928499152487,0.05900747725165909,-0.04882256820388307,0.01521782866223027,0.05127051561715719,0.06207239160857353,0.022371575802074228,0.005446778364379767,0.004840634029326144
GDF5,0.06349994183131424,-0.0019154111184643175,0.05100088702168095,,,,0.03166241929149887,0.023144883049920763,0.04034827496904576,,-0.02452272074002606,-0.028334862465810524,-0.024100163939649828,0.1712919122271146,,0.058372435763507896,-0.058078409853993394,,0.11616534689955645,
CHAD,,,,,-0.03401160242818286,,-0.03148415610636721,-0.008334739813529016,,,-0.020607813129804406,,,,,-0.008075850881195251,-0.02653036623800757,-0.014077540035076075,,0.12484312436959333
RGMA,-0.020461264047230733,-0.02430113340171167,-0.011755379941003959,-0.006398113538974136,-0.017399843971849197,-0.0815300223475484,-0.09935677809837563,-0.06837205729135686,-0.05421831257051611,0.0017069697713593393,-0.03579157669275055,-0.0762878967452039,0.18545336604719517,-0.060116182001978796,-0.008411145579613099,-0.018775161718167205,-0.08457049679073915,-0.0876891354657818,0.08580426463520924,0.00165442112223718
CLEC3A,,,,,,,,,,,-0.01614191614702086,,,,,,,,,
WNT16,0.04472524728948356,-0.029883334491025166,0.049144048251797336,-0.012170703054413094,-0.024892066202760608,0.05901758845317199,-0.019371661773187485,0.05156436006742532,-0.028662433018837502,-0.01794405613006313,-0.015536276217174691,0.05434327586794963,0.010297937901651703,,,,-0.016973405846028553,,0.028128700958196685,
CX3CL1,0.00877873197141974,-0.0035343513900265035,0.038893448184329195,0.0023918347664313305,-0.0319575089884354,0.0067692776197728136,0.017212622180694522,0.058811570315817144,0.037036108648963194,-0.00789500502482344,-0.01684496613068667,0.16693203344422966,0.07250754181615233,0.07896081504382749,0.13662264849939051,9.553568126312653e-05,0.023279958073127802,0.04151623314610024,0.009036317696176214,-0.043111818792190885
FGF1,-0.04478108013904264,0.07812611646352102,0.04371145970417871,-0.013089935514978853,0.03465923456120768,-0.013924046160734286,-0.026508739773728873,-0.002398622617538903,-0.013038210048221198,0.0320761049531652,-0.030122059620627792,-0.1521315456868619,0.0037921013249746656,0.06088040832535464,-0.020482548470457457,-0.002013213882456733,-0.0521538827212376,-0.04333370253734521,0.03647631587605263,-0.16537157947683792
ALOX5AP,-0.12175299806559936,-0.05868374124569627,-0.032656093938754245,0.053948413932559364,0.07642642270405807,-0.035193663809829245,0.018074193917808686,-0.0012494369940480928,-0.05225708061754151,0.04250380515489198,-0.009416055664306516,-0.2542494285713758,0.017190700303632376,-0.06552745638315165,0.00979435959733192,0.06423191222642313,-0.04661742566760078,-0.01706015104820883,-0.05174490889190098,-0.042839690814695915
IL1RN,-0.019034874404558366,0.024989605157143612,-0.027529008763084204,-0.02622009525225161,-0.05820248722989832,0.0640833956706594,0.06546860690448277,0.011256248711446303,-0.01660475535406379,-0.043978185681983896,,-0.0744615983047351,-0.0150312223199033,-0.01945045559368715,-0.0410414325347429,0.02916069110204163,0.03387014857706637,0.053189776799270436,-0.037499047892384146,
PCSK9,,,,,,,,,,,,,-0.024707062511417396,,,0.04205090190827244,-0.016475341866653646,,,
FGF23,,,,,,,,,,,,,,,,,,,,-0.04805873814967287
NPW,,0.16460553133991046,,,-0.020925527799854397,0.04828276293779189,-0.014874518075079205,0.05116636558639428,,-0.022552082987126604,,,-0.01849430497334721,-0.021663572701767775,-0.04164805912046383,0.03816462426444654,-0.027812057561132884,,-0.04083068716434707,-0.036232874045452876
CXCL9,-0.009664379286623016,-0.03963764642969785,-0.04088142418812938,-0.019281966079377665,,0.07096382375761345,-0.01913906284659669,,-0.020082494938035118,-0.010958071798675889,0.021478965889266035,-0.04158663185433301,0.15493095684976163,,0.027524494525340188,,,,0.07726901732682823,
ANGPTL4,-0.022421220984187896,-0.11276900519796997,-0.02852985387903175,0.042557273173994145,0.13625619929470725,0.03105764691770393,0.06643215267367317,0.07706197355048822,0.07227723097771989,0.014727129117757311,0.001483253295828372,-0.09220706234978647,-0.09818126072664303,-0.025907593140110832,-0.1066972421918114,0.05295233768987056,0.04251879791566716,0.09337270681878539,-0.05107474008250993,0.0008290533964018282
CCL11,,,,,,,,,,,,,-0.018648775610362194,,,,,,,
UCN2,,,,,-0.02913390569551428,0.03529322756566396,,,0.06902293487275678,-0.025471744487784668,,,-0.0030549000829835863,,,-0.026019081192860845,-0.018617054360974297,,,
OBP2A,,,,,,,,,,,,,-0.014917475220904182,,,,,,,
COL4A3,,-0.04167842567190332,0.0601398800807722,-0.007405991208298952,0.174743048346534,-0.011252040478291266,-0.02808211759716866,,,-0.032950403230137655,0.01451295341738068,,,-0.024529394295177472,,,-0.02603806221784818,,-0.017915963360737596,
NRG3,-0.03454837687213798,0.08769092055147365,-0.04479225182779403,0.0051305345614077276,-0.02630248621875287,0.06275056691459259,0.02875078725120908,-0.004607954580729059,0.11080070104580071,0.02117102251239051,-0.01235741109939906,0.1592797550190381,,0.06626212003817018,-0.028238763162923314,0.06971568736227796,-0.0204024437641487,-0.05409927124531022,0.016345102256442003,0.048091758229067104
IL23A,,-0.03552863201686698,-0.024763721793548334,-0.01623439482218965,-0.01153519844865362,-0.01938489914493594,0.07628472410127428,,-0.02152529593162169,,,,,0.015952073377751962,0.16343505465028868,-0.015047699989393683,,,-0.04823198950290096,
COLQ,-0.007461067944779546,0.04469676140793445,0.0835441118836539,-0.008522175587382217,-0.01970055178047828,-0.01525015822573689,0.057441624589041465,0.013481260400862153,-0.012347638402725972,0.05641715482041521,-0.03540500148146827,0.0670950838324567,-0.030977033413204014,-0.009392290643162717,0.038771663758367256,0.012330079190181236,-0.008848787588408262,,0.055436318038495795,-0.051893122731012556
SCGB1A1,,,,-0.012350339038578004,,,,,,,,,,,,,0.058919810722022285,,,
TNFSF12,0.06566467892760317,0.03222483014375189,-0.018883746900292892,-0.0011810574824003223,0.07846998450969424,0.010369407362711441,0.016664853954244697,-0.05603285866279175,0.028648250296975295,0.017440461238795172,-0.03852244977096287,-0.055601290587571114,0.027998509133694113,0.029232441618046702,0.035969794896966105,0.02232242275094274,-0.0003248955046208305,0.005403088655882514,-0.017345829993795404,0.02128034016183015
DKK2,,-0.04190027666186517,0.0414655571256954,-0.014492954748889671,,-0.01250286489080018,0.012116890489908973,-0.007033572594544346,0.05706984912007867,-0.026114889357037752,-0.01687423850212098,0.009791932468607026,-0.029595815523150687,,,-0.01776276510362817,-0.021941283385187207,0.18323985818452412,0.04291915391872848,
FYN,0.015783984483265106,0.032550635413167994,0.04723289735146123,0.009244353772494723,-0.024900174171983244,-0.04085742361556246,-0.02792673094984772,-0.0556391130570127,-0.05531317071444293,-0.036415708118354914,0.008263025443283238,-0.10649048979998312,0.013054316039600241,-0.053959530637594184,0.11024331415196398,-0.0006542290209840567,-0.07144087590624638,-0.03576120162618531,0.036320459901912135,-0.09433621816020862
ACE,0.012372710518390336,0.08157454673345356,-0.002821480311438682,-0.004985068510835702,0.008119202841146242,-0.040019470185209544,-0.014742209369115914,0.044155515259548014,0.018951562603865005,-0.03750953562259829,0.04273370236000544,-0.016424378298638742,-0.009906662430983329,0.03280426850120146,0.08653961421290635,-0.07891110194882539,-0.028701917887703533,,0.08293768505105197,0.028993060977974036
IL18,-0.07104977739585372,-0.029672316117841796,-0.07030424228770835,-0.05491975203453142,-0.022550930577065812,-0.0033546392840373487,-0.0408759383587095,-0.042256316098835726,-0.013606759997468605,0.0324058376178031,-0.023574744243971518,-0.12259645735324053,0.027609144453505322,-0.018583388643435398,0.024496257135310628,-0.014764304821852677,-0.004373685471611995,0.017739048594828537,0.07341978295140734,0.03465926533031824
PPBP,,,,,,,0.10640728287135606,,,,,,-0.013940981971148727,,,-0.018424461522151325,,,0.037275719738864045,
CCL27,-0.021666441939843913,-0.05995041494455744,0.004151235045264185,,0.0022288459049004386,-0.009413614604893017,0.11856106580973957,,-0.026416846386318166,-0.03653418212274467,0.01627134083474239,-0.04054546523887065,,0.00459174480139963,0.037563952196841555,0.031251924372718926,-0.026409671426225106,,0.021869969659583235,
SERPING1,-0.004055614772064502,-0.04323975990977331,-0.001371870101321579,0.005963732442005095,-0.022941303972392805,-0.0607078091518269,-0.0010504999401410443,-0.016737236615280055,-0.03049178315173768,0.03995301213609022,-0.03594712881399369,-0.1798952240893438,-0.019573241729584995,0.0517801664205043,0.0022833994932439897,0.017135324897169436,-0.009177618704746331,-0.06309990323145173,-0.006169790018077237,-0.11668207720354909
AZGP1,0.041876085077181185,-0.024173485194156123,0.07925158214823338,-0.02541995070566541,0.052789820228795616,0.01280372381411119,-0.06992588757301635,-0.027948957652714185,-0.006396879850374303,-0.01147454236519881,0.03647183050300913,-0.06799038212359622,,-0.03276106270728826,,0.0718626756393057,0.039426128370695236,0.05656740660483198,0.03975015539111006,-0.05670133329619562
INHA,0.03307808528457634,-8.273186810635894e-05,-0.02044474151296849,-0.01892550859548265,-0.007915229760177918,0.030151168350279887,-0.006821918125866118,-0.017944742627752298,-0.04219078068550916,-0.021185901187202958,-0.026781747179545446,0.03288834432350542,0.004186116127823169,-0.00038560032244885147,-0.02079994720539412,0.12670882307387402,-0.02509992548047833,,0.013187441021826542,-0.03269891777729992
SEMA3G,0.04435023271437727,-0.02302236960538908,0.018471387674316955,0.01115795353409482,,0.0032916662366207724,0.10856968673225455,-0.030471393716049483,-0.033835000404125994,0.0233293701899226,0.021171172414668593,0.14503533807654795,-0.020561015600133774,-0.02767989478787557,0.08904239429758543,,-0.013012248286398145,,0.0843628806386115,
OXT,,,,,,,,,,,,,,,,,0.07688479131874704,,,
COL6A1,0.03944056089292443,-0.047035350584010295,0.009839370444773878,0.002525863766366663,0.0326905343101909,-0.06629062711387193,0.06242041764491111,-0.058755771019989175,-0.05355925333194146,-0.06589877615956315,-0.019749573249125026,0.06891757111920012,-0.014685215570251056,-0.07192644297030805,0.0708286836271375,0.03413081552926817,0.06560332425340974,-0.08704065187113903,-0.04784937770087254,0.02583281052422752
FGF17,,0.07784745241145508,0.09175834882186651,-0.013544078840155556,-0.020080235259930045,0.07573978412993583,0.013328824339844184,0.03418238095910197,0.019211368924233606,0.0013751013247284012,0.028277310589403852,0.15649388672827858,-0.015837178776619273,0.014331958192087525,,0.10029649869923517,-0.018963249918314405,,0.03671067478593221,-0.0014136836339966813
TNFSF8,-0.02352329543141093,-0.02092431781745348,,0.014465510386428364,,-0.015717517391808745,-0.020270217724325273,,-0.01660475549591674,-0.020853829546162935,,,,,,-0.019991927616086685,0.14177224689557674,,-0.045344353183055054,
FGF20,0.07819921213424295,,-0.010462284160471413,0.0187202833198153,,-0.024564216865580486,0.01127110127099298,0.02424708108786569,0.061890521820532424,0.059595906365107774,-0.009664452577176543,-0.04005279027118121,,0.048433378662214234,-0.03418572148183399,-0.0008703110614625998,-0.013229901034003497,,0.031178075339027788,
ICAM3,0.08514873778573649,0.006281719838171358,0.006636756021035861,-0.0033836147568377124,0.034458765027269515,0.010007524937533428,0.0029744024069849736,-0.025694957633795663,0.01784439013734414,0.03759652724964085,0.028854034468735464,-0.035521970638101884,-0.04046089769319037,-0.04176073503545957,0.07686016673972665,-0.011546364823365442,0.03266697596461154,0.020282062708705743,0.05268936112095686,0.010435635678098631
LAMA4,0.039547301811821485,-0.04656331216833698,0.0034247244619436904,-0.006183641979518904,-0.028649726267807096,0.020225747226235373,-0.04630599540101384,-0.009314027593412462,-0.004859444932631749,-0.06614922597655841,-0.0069605149779652,-0.06039364720078176,-0.010204715919311514,-0.003796998539782577,0.04631216281773303,-0.028901325727560535,0.027733159976810886,0.019567309417635317,0.03492865566150964,0.08823903487650633
INHBE,,0.03721989934358903,,,,,,,,,,,0.0025701076131172825,,,,,,,
DLL4,0.06054535179286441,0.011291385376144466,0.025185657306179776,-0.02941135763147928,0.012739514719725654,-0.0046722587486108655,-0.024422080419969797,0.0027912758989282497,-0.030698141817170465,0.003197203868082967,-0.02434097547550325,-0.026590195147922106,-0.019264588583675288,0.008400967371442858,0.04021731949902317,-0.025291825071243085,-0.050139440381612346,0.10635435729227286,0.06668336835535699,-0.0518929932916396
SEMA3A,-0.010399423358948733,0.09958823477143063,0.054710555242523065,-0.022570120062716293,-0.027780594505287193,-0.005660126911063071,0.025070326923841507,0.0126916099490032,0.023856048636778152,-0.003189526663212879,-0.001461107685213786,0.16108372839234597,-0.004115375195998255,-0.028929318490448643,,0.013476909443859009,0.0011931947954938367,-0.030402318571809916,-0.010971000664175886,-0.05099938934173816
RLN2,,,,-0.012874849260374301,0.012898837449644401,-0.015862004451067693,-0.031091356465187837,-0.034449380880703116,-0.02132470785847521,-0.007691453033693447,0.051930665871381704,-0.04374351062316888,,-0.0186576931635937,,-0.013824369389097873,0.06274151824260041,,-0.0394345026870613,
C5,0.0003960087390879126,0.017740703792778804,0.07318175449335408,0.050675869462595106,-0.046364004630136194,0.04225600884501321,0.017399527764622568,-0.030253502450221126,-0.023213932612862552,-0.0003870984464076606,-0.02810543970792713,-0.04947436684871859,0.08376702465266497,0.037472101649293606,-0.05694994315234807,-0.029160414608951562,0.009533606955788285,-0.04159738408739551,0.00899295097950612,0.004915620659339946
COMP,,,,,,,,,,,,,0.12376322888308852,,,,,,,
EDN2,,-0.028298942768507328,-0.018557057491041525,,,,-0.026658725008731655,,0.010794708040433847,-0.02579514539593315,,,-0.014534317746704137,-0.02580065741695049,,,,,,
C1QA,-0.1012006153187899,0.0949406511055306,-0.007879358089638496,-0.01192484609879342,-0.06252169963560511,-0.07358031275713961,-0.08394541660924901,-0.039684759605793866,-0.05485224445438915,0.007628028817979664,-0.03845399284686787,-0.2750812028134683,-0.0008347676050721106,-0.037057332068894146,0.0411046785040855,0.009621327418995115,-0.025849945682955074,0.0192100945383727,0.06570443399751102,-0.014457926697085444
UTS2B,-0.019948242947932026,-0.022501524608428917,-0.019858143394058853,-0.014645463699593679,,-0.01586200435993865,-0.005556967237360162,-0.025642902978699072,,0.07344062392388855,-0.027457005376900687,,,,-0.03245775896109955,,,,,
COL9A3,0.007842201449860722,0.02598847825227803,0.006116039415985665,0.0025674426687084116,-0.046526495259896515,0.012336004598536652,-0.004402709451878664,-0.09005789942753874,-0.07552245551686443,-0.006025349248700009,0.023449126492807656,-0.01839839245972603,0.00464353445687399,-0.09312072910555157,0.12019075779287748,0.06210996014076945,0.0048500708211535095,-0.06746175189834781,0.009140326564006556,-0.019311044039641255
DLK1,,,,,,0.043362314114444835,0.10406103408880915,0.07293457941632672,,0.10470568517044065,,,0.1439298730029933,,,,,,0.06202281555118703,
HGF,0.09146494800030722,0.0569907691326775,0.004217004038770994,-0.004540443522622003,0.00522981710921095,-0.024455769335705937,-0.02107795465719187,0.004964247903918973,-0.00042792378335904037,0.023191621832359417,0.0012215874059424384,-0.06351118205065132,-0.09875428261536648,0.01933828077581073,-0.04436278695232963,0.07042861105240959,-0.04643113239547527,-0.038108905556812595,0.02687701408638692,0.08180731766556501
GIP,,,,,,,,,,,,,-0.019255390055890848,,,,,,,
P4HB,-0.0230131489182204,-0.07296490708954255,0.0016602630202973857,-0.030268095823148572,0.09201901103991737,-0.019883169363687933,0.07186164505040399,-0.051257119478961215,-0.05314491189632828,-0.08385264203878318,-0.01865970268107134,-0.15642085708431627,0.03172180684410312,-0.00712943335986613,0.08397569874629522,0.03310899737956686,0.050839088862987755,-0.050406312353086555,-0.045251036693181604,-0.08708246426267315
ADCYAP1,0.1023343539713284,,0.03349762796649405,-0.018193766593776733,-0.03756608945350454,-0.0035806485803685324,0.013691856271915232,-0.01025103320425762,0.08302416396486186,0.022727762124643665,0.06504259336941436,0.06625872371959661,,0.07374609968779235,-0.037043117533508085,0.055960284636478716,-0.03514728261576436,,-0.01040049546529248,0.14841523472508902
GREM1,-0.01366528778960763,0.02872426545818903,-0.026102803961401536,0.0058836753952241135,,-0.013709744604143195,-0.0025123694455076997,-0.04046610971885091,-0.015853002570743246,-0.00046272999542704385,-0.005530032338504568,-0.09791034750026009,0.06509341392697605,-0.03875302336636839,0.08243153195031826,-0.007663756251210757,-0.010831001364973572,-0.0022343309784433416,0.018500027575769712,-0.00993489331668847
EGF,0.04819767679502047,-0.021228740924665014,-0.04333732430900705,-0.03646831641540475,,-0.008268264228171405,-0.04131159370770594,-0.03215899963213858,-0.008997751062377192,-0.008551552987263839,0.007886957934514006,-0.05978870012852828,0.02237246471979122,0.08505492527570867,0.02364403983197774,-0.016902571602736834,-0.023439689407180136,,0.06283930836216715,0.13553070696326536
VEGFB,-0.014135677379137535,-0.057796315069855095,0.009990035197983381,0.0589071441412107,0.011427849722374442,-0.04883312966945688,-0.007804456838566483,-0.053600276920986,-0.007158172883883398,-0.056075580583932944,-0.013767004789440701,-0.0775560845511588,-0.05069897328782681,-0.031088859806809414,0.04895668003925465,0.004350320143719816,0.05916239994239875,-0.0635570734484934,-0.06862398339795857,-0.040028913708496386
FARP2,0.032642569931368166,-0.03326104896210112,-0.005300765315750016,-0.02205507208340907,-0.013734524756327637,0.021777790440950913,0.02675620747317974,-0.03243552446959171,-0.0018588571028326898,0.010618890438964447,-0.010368039030718115,0.02050130530757066,0.10997317500078549,-0.05265701419401101,-0.007849426548188375,0.01763400681408998,-0.05977285970730123,-0.07611188168593697,-0.015450805197955204,-0.04969364763918802
BMP3,,,,,,,,-0.011787428213557912,,,-0.01691455173449752,0.15639922795782807,,,,,,,,
IHH,,,,,,,,,,,0.020072717209056436,,,,,0.006208897506626615,-0.01839074661593592,,,
LAMA2,0.047772733843854415,0.03118689298563812,-0.0048976489715911705,0.03680199061150069,-0.03720872070719855,-0.0149122028335408,0.005149255397528591,0.0013938601089842789,0.018991160579263238,-0.017161153499461883,0.004995212966511529,-0.010965005374973856,0.015632636117174678,-0.03350006391584458,-0.0414566311623646,0.05111907933969265,0.024326219116333148,0.056393080867636676,0.03709643517143314,0.00485377650098775
SERPINC1,,,,,,,,,,0.009027441407630713,,,,,,,-0.018161787943981628,,,
NRG1,,0.14620811308717394,-0.02427506835523838,0.011982428449255325,-0.0016030016197661975,-0.017127536611404228,-0.021702101465731913,0.028376744329776844,0.018521054555076914,0.0027857921573551502,-0.005944764187771473,0.11766084121168192,0.00580728950207301,0.037500909066639616,-0.061281938904867016,0.08933367122313038,0.043398020091847934,,0.05961675722059703,
SPINK1,,-0.052803115894418336,-0.0229793123047967,,0.056514261274517585,0.11365615788784582,0.11046063338659311,,,,,,-0.024707055720292637,-0.0186576931635937,,0.008681858676172079,0.061598818973512375,,-0.0755978651098134,
EFEMP2,0.06298645027939537,-0.021211496667000982,-0.0028484992017489786,-0.07488669626487543,0.03211310879672811,-0.021550521305840876,0.04892254970388421,0.023273830711089155,0.01305728808912095,-0.015219170507600027,0.004299144606505034,-0.0747729898683867,-0.013455604909816213,-0.04136778590504006,-0.07228258938352237,0.041263525950997026,0.024945033835140743,-0.024641548154063584,-0.06039129037911107,0.07059425266698784
SELPLG,-0.06246495804052989,0.02973821749127503,-0.014123276469512887,-0.001510382418453678,0.010917233233267853,-0.058082739046776286,0.03685658386067783,0.06556473117550456,-0.06603508303686031,0.02909174993451509,0.04437426199631721,-0.10269746395507505,0.021078038888849703,0.04555067662181982,-0.009714460531374938,0.050189942577110846,-0.029933414448355105,-0.01752974175738869,0.09356385759363549,-0.025556899209621276
GDF6,,-0.026386510627117634,-0.020313269948902347,,-0.031039161401721374,-0.017769432031094316,,0.04630316829279332,0.014128529994665644,,,,,,,-0.0019014284184898213,0.05672588905505661,,,
HLA-E,-0.037921088466692184,0.10796785333348718,-0.025068742019838212,-0.000878314913568575,-0.013743645230955765,-0.0621713579537309,0.04659444061480519,-0.07352670570526554,-0.0801659099957864,0.01291197109101489,-0.03654498587440689,-0.26456238248917496,-0.03798731409269312,-0.00028244875457833274,0.08642062878094547,-0.02135041917920334,-0.03490537318946913,0.025067135055049178,0.02311097312373904,-0.014651722012060709
PTN,0.10957435935281329,0.04503476020712174,-0.005302618564190624,0.01062167165382036,-0.0721428626921762,-0.01837081964917583,-0.07993311461242365,-0.060853705385708404,-0.05839881227177656,-0.11330796986079932,0.00778224001420186,-0.07017537789761435,0.04459191996047297,-0.11205568131362297,0.013789751877703687,0.022814972909567705,0.01443353035677025,-0.14183699527074403,0.01303969135981985,0.09309205368329278
CD274,0.006994926851238904,-0.03182733666534678,-0.0363339990178877,-0.00762233702230243,0.02561644226440914,0.05910757624371571,0.02382819670218947,-0.05720979108798376,0.016075735568633835,-0.007140431626529018,-0.02341267796571751,0.023789059735084363,-0.026229206766885234,0.013554412728781115,-0.05237520464571957,-0.0040737998818108166,-0.03033458966084457,0.17806188498671044,0.04905916470340408,
FGF10,,,,,,,,,,,-0.022052166219604014,,,,,,,,,
CD14,-0.10818349534360351,-0.023758890972540244,-0.0012968827028239096,0.009482474532316237,-0.0735886760049503,-0.033722194870550816,0.02563478709427225,-0.04866292821471263,-0.022662485156337307,-0.0597815233649283,0.055355383942932816,-0.2435864651115611,-0.03253489590203199,-0.11814372885530114,0.09284078146581064,0.05859025433004064,0.04348945480046979,0.08243183238002731,-0.07020997377892439,-0.11664936242759172
SFTPD,,0.05437023678667333,-0.029942528898821166,-0.020429835308816986,,,-0.022763975624314297,0.011065149955161498,,0.033146078910574646,-0.025510191744867655,,,0.05781854076567035,-0.0758223595763244,-0.045461874014176264,-0.04136840989362493,-0.034193134096414154,0.019391755686264348,0.032904138043465765
SLIT1,0.015527077903506433,0.10254670763390851,0.029994285314267847,0.013033640242908115,-0.020316742820668688,-0.053693603586642026,-0.007912211317196948,0.027131155542257923,0.02271333268131673,0.06439682108019194,0.021058457653586424,0.27841186969541126,0.07346011642099323,-0.009986631162565098,-0.01732193166810778,0.012566259851717776,-0.016793296584431,-0.028132905487375237,0.0694758936971276,0.1362065425302503
LPA,,,,,,,,-0.011194353735408327,,,,,,,,,,,,
CNTF,-0.025729639212180806,,,,,-0.012502863605502755,0.0504445099615943,,-0.022311062578186897,-0.016745995132102117,0.06756780678847264,-0.07298940969160983,,-0.021663572802209038,,,0.08270139655054454,,,0.16342575600230805
BST1,-0.016000077698347975,0.07916717142061402,0.04372397789503741,-0.02950106963601283,0.08216930448702717,0.02345958751839804,0.039384309225844405,0.0330888896202699,-0.0561234720090659,-0.02561188087530336,0.017297064372531933,-0.03249961218811192,0.016334605564417064,0.05446375298708689,-0.006984228067244415,0.030067471704331047,0.04749611838745643,0.17932803038419567,0.01861054593563231,0.037718148988571946
AGTRAP,0.05528985355944578,-0.0481403421087875,0.029584078215436693,-0.03399080058894028,-0.04946659552285205,-0.03624370285583759,0.05966936161745987,0.00820742888073538,-0.07855890010717871,-0.04976987353171878,-0.03429134443724525,-0.1520714478272244,0.043668557615893576,-0.08157421606000433,0.001766227975976491,0.03959559210703599,0.03186997506812493,-0.0687941651336991,-0.033318392557511116,0.05637979601529993
LAMC1,0.07046047977117627,-0.012429310178062336,-0.02901560961516998,0.00991725363348365,0.0810325464730757,0.005083480446432821,0.08672833563647572,-0.04668376990774848,-0.04288323536278347,-0.03360171963431727,0.061981350684975144,-0.08279672149415872,-0.007245883225699627,-0.023283009984059307,0.052805656602026595,0.013613541270361277,0.03139586484937945,-0.0967032171566379,-0.003009217820399866,-0.06663231838054083
COL6A3,-0.007694349680947258,-0.0021073440129587497,-0.016091620796524896,0.03321863451834642,0.06549003532990359,0.014651399882720842,-0.0014582821952366738,0.06641784107359441,-0.002796505736743304,0.03964958821672304,0.0029196230761084395,-0.011818653786192266,0.001822314565637846,-0.05854772144059151,-0.024439297015283905,-0.029249769889301707,0.04107384811357387,0.056400976284700886,0.014802814550521837,-0.043953547063642184
