,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LEFTY2,0.0980156235288591,0.08583152139847776,-0.01447188445088894,-0.025678990745065806,0.007927270889262742,0.03142007567313625,0.12244508921952874,0.06287200389415923,-0.015374732001189058,0.03536166397265075,0.06361078516315806,,0.042607269998310666,-0.024830789872294583,0.0536298739714377,0.028486411949670942,0.1612089087104295,-0.005067904180418981
PF4,,-0.017682150485492317,-0.01300443163651083,,-0.024820517257098655,,,,,,,,,,-0.020986889233981783,,0.09511140087306341,0.017547124514737295
ANGPTL2,-0.02199628520608491,0.022857941088187846,0.030157387626967923,0.07298474174037255,-0.01512881466955628,-0.051844781852535674,0.08978200873125398,-0.03438707838482135,-0.05224163771930225,-0.04921101087113412,0.009474503616944177,0.00686119705887971,0.021177737478723,0.07289061122157316,-0.007010079022818323,-0.018125734025732247,0.09164947612425879,-0.014656506493514222
LRIG2,0.06268957096757653,0.0020222727907065795,0.04139973414622945,0.07423722007059413,0.026801953140017074,-0.004239062113307779,0.10331035557232338,0.017031714039240788,0.03727712037110855,0.013729396599406737,0.04788051552594463,-0.03363859638502912,0.04219276591804573,0.0482100823236266,0.028329764545719505,0.030907639761796352,0.12292820388088391,-0.010610134135667844
ICOSLG,0.057908594717105466,0.010504405454330418,0.01029200396856002,-0.04913154716460271,-0.046459149600674245,-0.047613439508878634,0.08042250435900142,-0.04396728977900629,-0.02661016395996715,-0.0014318508904325477,0.009232527316281356,-0.06174522970063145,-0.05246351599923341,0.06502687328958609,0.06671181449955588,-0.04769402476150632,0.1187989519465694,0.01653688221937234
WIF1,-0.07629835006264904,-0.031816159750251434,,0.021146274284556964,,0.033925465765747315,-0.08800141136294187,0.04765850144798434,-0.004957316020225154,,0.00850073374067253,,,,,-0.02744667170325212,,-0.029328649656081025
NPPC,0.06562702301827361,-0.005802625749787196,,0.017868862983676112,0.0547367925800656,-0.03096931697498498,-0.02583832333059696,-0.03423649606564381,-0.019486435598588748,,0.11034184801299884,-0.07428172407621593,-0.04020377019754501,-0.013025935163420576,0.013011760203188007,-0.012146568236143069,,0.034730658371921165
LYZ,-0.03593549633973954,0.006843794972596314,0.054323441758561,0.0802552269429917,0.0363671448618701,0.056180078096411255,0.08007492364870547,0.00044303622826107097,0.0035305527835509973,-0.006580504235613792,-0.01479641601968935,0.045504741148801084,0.02219819588886048,0.007276309515454937,0.054677566664460955,0.03525471989422904,0.07005744378948803,-0.0015624249721588436
EREG,,,,0.06798566800130608,,-0.014068286278003888,,,,0.0235626820229517,,,,0.05901073675934216,0.04634897038719571,-0.03677431988004478,-0.011248127812039264,0.01805952990791574
SPTAN1,0.10088184206430513,0.041541242629675394,-0.031647607833620334,0.061156751561940004,0.009778617291167923,0.02270514230405657,-0.029591152695540406,0.04727629452001427,0.01759203701733487,0.016189729865232795,0.03085264591952733,0.1594555845932806,0.06085870160395244,0.06448029916001123,-0.0448968802705921,-0.0031647932177031194,0.03782934644978481,-0.10128406740736519
PTH2,,,,,,,,,,,,,,,,0.03999928793196944,,
LIPC,-0.060345738251054944,-0.00589982112001801,-0.019572364629250293,,0.04962038784843103,0.01902389798336503,0.09464105423327263,0.014409895916727566,,0.007741542470449302,-0.023145455877690117,0.03390626140911019,-0.028343677993973963,,,,0.16668117746433211,0.03888120420801202
COL8A1,0.08066523409680927,0.021209563540276772,0.026528706976859554,-0.03196659713782574,0.02344344815762493,0.031296602081060394,0.05997413048179023,-0.01655163823661675,0.003969506758744563,-0.01871960428132008,0.07504805202505012,-0.0003588902248307625,-0.06952212653597835,0.08043032146788,0.05589479834386261,0.07080836537114604,0.12914398970994992,0.11565465202920515
GSTM2,-0.05385361089607084,-0.0039287653800981455,0.10199451429910533,-0.014882371546727228,0.047707522477080565,0.015763616566223642,0.0295364910311464,0.00976784196122967,-0.012088637459061597,0.059421928970931064,-0.00527692397738712,-0.025985600516542535,-0.014878637726313738,0.05448429713899463,0.015733579754382995,-0.015767927034949804,-0.016848617482324534,0.0023096672133239584
SPX,-0.01141311969039828,0.055257567062538204,0.02224716866722446,,0.04360350751937678,0.08101038765960394,-0.02178788075815639,0.044699031609121934,-0.0071357941979322105,,-0.032274297782309426,,0.05329057788293778,0.10776384585148423,0.021779998095783154,-0.04330155356387028,0.04454839950507361,-0.005032250369387249
MFGE8,-0.036284526476680734,0.0052717924617635215,0.0405996339971298,-0.056996379068933456,-0.04550074766106601,0.009769727216499081,0.0808690490047442,0.012093526893591567,0.030572657231194497,0.010188950601510583,0.014867645789997634,0.055548370504813704,0.06654647731497378,0.007243160013023231,0.07324556492093194,0.004777543188902072,0.07850353476670875,0.0015940877330404017
TGFA,0.02947940087044158,-0.042984701708486485,-0.015085963049379965,-0.010118913812006622,0.017834037997150505,-0.010269353640563793,0.02087546107956653,-0.018633091285546834,0.021500272884613675,0.019710372853541675,-0.00248877003312484,-0.005128896128073415,0.04598738164128295,0.055663705215988415,0.002678128326180435,0.03850882489431181,0.09441330262763617,0.11882107978704262
SLIT2,-0.06644312042044315,-0.009750920757384185,-0.03390865045477715,-0.028254876923100684,0.015111281797445354,0.001770758804757446,0.035213718901616155,-0.0347096803560425,0.05896435734321459,0.07832165088847515,-0.001960363981792994,0.05264044057374527,0.01863296652320146,0.03932770768037433,0.0295376839369933,-0.0002475678721337095,0.09700748322625702,0.059989980883351515
PLTP,0.0965186183836624,0.06530732697602895,0.011514136316144084,0.03987489035896684,-0.02104483649624605,0.049971696751128745,0.1050749115598326,0.0008328490691775006,0.07825233130286689,-0.015059969168190168,0.02115236569602946,0.0774564303077652,0.04625554901420799,-0.05074770978892901,0.05281554242396127,0.13578591710424218,-0.015290243980466516,-0.032493535147503035
APOD,0.0014731689202361294,0.03723464751710179,-0.03324111087196171,-0.011298098601355049,0.047366845400644744,-0.002060797528131222,-0.00551418638083494,-0.018046069792223212,-0.000173753783673251,-0.03481901405558835,0.03307521604542316,0.06632061212423042,-0.15937585464963874,0.07222991482765723,-0.013507001682926347,0.07756978141051658,-0.008207144901237227,-0.05101361524458384
B2M,-0.015537655130108277,0.1425669743328657,0.02220627524969418,0.06018953963377585,0.012198086928333733,0.0479640473058239,0.1533113465703469,-0.023043775436067677,0.028887038867899277,0.018175095434419725,0.011266419434193351,-0.009055132492449514,-0.03013053532559733,0.024639621421054837,0.08082778366838816,0.11731896631202939,-0.02078155813355425,-0.009762355448395902
OMG,0.011465074785034175,-0.00492415152864489,-0.03715203657021277,0.018834456975208188,-0.032800625772364034,-0.0195616237148152,-0.033742835808462456,-0.029493224649268727,0.023578333682164842,0.020657480017159856,-0.03187197070581295,-0.04919125160848559,-0.10409530490260765,0.03092549361820985,0.04756036520981073,-0.06201241729051657,0.09568838580023147,-0.08016861364367661
CXCL3,0.04533572625323266,-0.0026997894338036035,-0.0026692546349272456,0.05864080810736799,-0.0006654165760834387,-0.012399325408717892,0.03927491600629723,0.019994373269650388,-0.015000027293187657,0.003050253942626621,-0.01842266846354005,,,0.012735194888485433,-0.010586326124253894,-0.01899921273309716,0.04244179963713368,-0.05595746657131053
CXCL10,0.08068524985244442,0.07936041297672952,-0.043613241062285334,,0.0841966545988789,0.03980623103997285,0.09227940830868422,-0.020106589606365046,-0.022786139335860756,0.003626977437250951,-0.005966937582266007,0.011711725087192303,0.08126136730783336,-0.030205414038201015,0.03116222752833427,0.026610746021123902,0.10518915970491988,-0.03442799404901706
RSPO3,,-0.007788353668975684,,0.05742158468165997,-0.008777845293163587,0.02842750778637323,-0.029928840602460385,0.025346192097910506,-0.004670731151513205,,-0.019251333482245454,,,0.14366861159511113,-0.0023306099593598177,0.018349128711526427,-0.00038400882716080944,-0.039434413828821804
CORT,0.12758004650051008,-0.006822214082446834,-0.02322509140247147,-0.04719812032574655,-0.013989451204735345,-0.005434695666464344,-0.051798564043424984,0.03649739684506081,0.019225441363233942,,0.051239236274348086,,,-0.007902855689217194,-0.02196171290154819,-0.015075766836351498,,
NCAN,0.11919377522310548,0.02708653141049638,-0.031871107815994226,-0.0319314305773819,0.0044089931708073135,0.0401807080250985,0.036521839916324225,-0.009283939362063415,0.030551081573861372,,0.06351414751792,-0.046562999911691064,0.09954374564313241,-0.022261971843127337,-0.017569717487212828,-0.04860313155389073,-0.03508818229466102,-0.06411068322368384
PRG4,-0.05016730192302454,0.06831297129958977,,0.029982062416394107,-0.028448231047081513,0.03583684859277427,0.10969950952173238,0.037820196540128595,,,0.06784291735233318,,,0.010271511740238734,0.033062182525161424,0.06204591871310125,0.08152770108701148,0.05698354854323009
ZG16B,,0.004635909532161871,-0.015648719882089275,,0.011403066709842133,,-0.0005223728757704478,-0.015538485177693417,,0.011561909484214051,,,-0.0005258210604687175,,,,0.13134100027442824,-0.03181655958381709
TGM2,-0.0076226425600272605,0.06541653434037484,-0.058167181047091246,-0.030623666128109673,-0.007440738499607753,0.008511220619763553,0.06449116584158651,0.022978608411200516,-0.0009094590811748091,0.014769908269709546,-0.024426013466032737,0.024966280022404044,0.05431503971893245,0.02058505218079532,0.04604112579284767,0.0320660566118063,0.06489203742312462,0.087300862223143
VEGFC,-0.01873940134059938,0.04288540097121455,-0.02009355895336694,-0.023192366126945956,-0.02020237498695681,0.04224380421719694,0.05636968643787275,0.01918117461462137,-0.014751440097637873,0.04424310040982811,-0.022970302188690204,0.0019007517544485904,0.008387548621409951,-0.03764436158428064,0.12102258658666605,0.017132694599199375,0.04021648178833162,0.030297798347619326
WNT6,-0.01953926941553396,-0.027502820829449413,-0.01447188483069636,-0.02492748918490396,-0.001060107499908115,-0.01311746799335724,0.004853029273772968,-0.03458034454201159,,0.01490182462218835,0.08209569338890228,,0.04260975076146619,-0.0023577113989188847,-0.02047130725434669,-0.03918495652541126,0.07161012464816699,-0.03287605170676056
NRG4,-0.03402191412653956,-0.01569966570352261,,0.014731405626825697,-0.0012739501918318183,-0.024704491019446183,0.05641395950740362,-0.02985194593111282,0.055340336413609935,,-0.014407911723387576,-0.013433941360040653,,,,-0.0014869685269603408,-0.043521049121744926,-0.0065670209323661945
PMCH,,0.019540397358165915,,,-0.020988313278197026,,,0.027160601859621592,,,,,,-0.029731631927911634,-0.002779177120071052,0.04758820007360085,0.09002859831046318,0.008906625521947669
COL9A1,0.030020389050774827,0.12283043715183493,-0.006756733913294335,0.10569200701289841,0.029533198202797047,0.03186593792214969,0.009183460314506372,0.03829243141619683,0.008723831316720741,,0.04679946808073134,0.005917145538076874,0.07235647048513857,0.009364176169910126,0.026080249709794407,0.01175860651418338,0.029617994116926272,0.05490088632196548
