,MGH258,UKF243,UKF259,UKF266,UKF275,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
GAD1,-0.04983081464182396,-0.08097921514207627,0.04903255591090082,0.05666695660281871,-0.00296737137141586,0.016451823677349917,-0.003829669989220143,0.05188536882804881,-0.011394370751676918,0.1072133063089585,-0.04175834187115008
COL14A1,0.05395755413409153,0.16009648926156117,0.0019578072436192305,-0.010341125384895768,0.0020685528965725254,0.05599946050806318,0.06387724003967903,0.060997201515337884,0.004365435619915595,0.010687786947754557,0.09976489624838489
HLA-A,-0.06812054324239995,0.0593430300935619,0.00408165651732002,-0.020124979721551743,0.0680122695210102,-0.10146980671384855,0.026266442994997412,0.004581550686741134,0.010542197399328091,-0.024681327752487593,0.059224228689192374
CD5L,0.04454998655616485,,,,,0.05884273750866944,,,,,
FGF18,,,-0.009654625645853088,0.01037541498320611,0.010727907913130351,,0.017781237648561647,-0.01018236062262853,,0.01402859197191191,-0.006711984535335298
ADM,-0.013349790419048014,-0.003896562062966402,0.005808805678077721,0.002678864360992436,-0.03777365982009865,-0.030221026364618847,0.04521670643341921,0.032806632355444065,0.01073789686393886,0.07152003374980317,0.10563295203130112
GNAI2,0.03241854890010422,0.04281298270431907,-0.004055390964764668,-0.0173083832275133,0.028617676195009926,0.025627669528282337,0.001656415460387761,-0.011831359107579322,-0.007661286559710584,-0.06716864510170507,0.04766940540605283
HDC,,,,,,,,,,,-0.01898299785169219
COL11A1,0.044884433947478,,-0.03757286930617715,-0.021812253745645452,-0.03603727966818259,0.02719471157609363,-0.01485065846078005,0.06678916853019838,0.011468710179646152,0.0708061242735944,0.1048815175485078
NUCB2,0.02254114595405877,0.006389763598760895,-0.034707740713935196,0.09001497260267483,0.0346738121982424,0.05300399432619185,0.039355886710275026,-0.033990929917913665,-0.004256245262828168,0.03103907753261848,0.039970025151900145
FGF16,,,,,,,,,,,0.03359769435543757
CXCL1,,0.023703499421521043,-0.004540951911829077,,0.024895177717591383,,0.07499702150242653,-0.025100817854963188,-0.034880333556896195,-0.009645851542984599,0.1480607524994951
VCAN,-0.060962578140679374,0.0636576163702367,-0.021875472302055367,-0.023379756660758352,0.07518641807043246,0.07581423895643585,-0.055680200307126886,-0.08505241858339162,-0.08699189941165392,0.013223405679760918,0.08229486529585256
MMP7,,0.0661136281873455,0.04203591093388106,-0.020126809690484936,-0.017390623876548078,,0.046435565332168416,-0.015267235319798712,,0.05207366469648968,0.051764663169635045
PTPN6,-0.013971798908041216,-0.025170423083018544,-0.02560124449402752,0.05988148453075226,0.045860388240591674,-0.011682405750979681,0.027267808293403348,-0.003489207309891024,-0.036211701843804116,-0.058822133355905276,0.008464619384491449
PTGS2,-0.024429194348413775,0.06518218838461529,0.01060412516950377,-0.03347695044576055,-0.032814414249008675,-0.03430099274364543,-0.018664399237008317,0.006980003852446473,-0.010768439112706692,0.03529742371349056,0.11520377698023299
XCL1,-0.02071699358786157,,-0.010504578225334732,,0.031720959668544435,,,,,,0.024893181888680203
CD58,0.033616066945782806,-0.017487657651325258,0.028052645252326494,0.020304531596658636,0.032042495857731765,0.006887881044970716,0.025971627614337214,-0.04383247764720991,0.00820850608998793,0.03601192294858346,0.03090066660088905
TNFSF14,0.08122614561964538,0.01932530758549317,-0.023541568859443564,,-0.00799648151474874,-0.04511469531754055,0.12706981711654267,-0.028044916644400113,-0.02793943818001635,0.016858604502746708,0.010278138443596194
CNTN4,,-0.047139454794438145,-0.018878616951579524,0.006640045955671729,-0.005909121198569919,0.00544484977776554,0.07562965793936668,-0.007131854714161441,-0.010724001542344656,-0.034006806528812654,-0.03066143710261276
NTF4,,,-0.01328783143499375,,,,,,,,
INSL3,,,-0.00965462375215462,,-0.020053218400346608,,0.13054350634589929,0.03354465004733201,,-0.030607680546996655,
BTLA,,,-0.015324821977869735,,,0.07730430847917107,,,,,
MFNG,0.01702942536257976,-0.026359636387262658,-0.016268498596489343,0.0387937163149333,-0.004964645491976321,0.0049271080231201875,0.05104337507197217,0.0034377486534616715,0.01809773686162131,-0.005192208518069671,0.060649403993058404
ICAM1,-0.028505348445659447,0.14809879555788819,0.020862835892045427,0.04110991693200666,0.060545222525937116,0.020953797844432426,0.04352496876290747,0.030030831333353134,-0.019437720154256575,0.011274076626490269,0.10556663095026259
PROS1,0.04753649789630032,0.09632522350980377,-0.035745549960772484,0.021727700433566727,0.02565624487854415,0.06106088225910098,0.027032942020369266,0.07243069678565371,0.008698547109765939,-0.007020853475715285,0.00805932276562184
CLCF1,0.06805271795605997,0.012963306312894185,0.0514638147087204,-0.0187098794788613,0.04583861291762486,-0.00017539788674832526,0.036559099474930544,0.04262332572845344,0.02021349935983293,-0.007020598553314996,0.08884748148456083
PSAP,0.047350127146397254,-0.07446942780425689,-0.006723971726099383,0.0747902210097602,0.03171872182658484,-0.042167729071560585,0.08089541054650361,0.036186360132190204,0.06435096086946433,-0.0030999528232088743,0.06232573620412238
EFEMP1,0.05354024207584132,0.09910204072948077,0.09050942397883417,-0.047369272873304925,0.09674084436487797,0.05213302952447817,0.05950230720915438,0.14326452534700582,0.028298765898139674,0.00012035947566067853,0.0960141501536771
C1QTNF1,0.03691418174434135,0.09261983509386462,-0.021605292644408507,0.03596030598656807,0.0070623417301788035,-0.027960316279447676,0.033753934539599795,0.008105567856939227,-0.06648292406390308,0.020680280824134794,0.133798360917215
ALB,-0.0008656205925252061,0.004671146355079012,0.017902065034658018,-0.019252487978312374,-0.009452784991087693,0.05212707450974114,0.000803434536728434,0.07186749405613786,0.06652023682524139,-0.03505411625869091,0.04824292095570256
CCL13,,,,,,,-0.023273128062788133,,,-0.03433287388998898,
EFNA3,-0.07772885686445662,-0.03309107296117212,0.013693758789886032,0.08342646955575402,0.00024279160339935204,-0.012519052090924965,0.051499283490296956,0.0828797063294587,0.015374361764929446,-0.022982964174757082,-0.02168579911245307
DRAXIN,-0.040999354305929006,-0.01968220027295487,-0.048954826259555356,0.02097333442759212,-0.029656308824165464,-0.002933848617835093,-0.00778082008266911,0.005316025130476873,-0.01277593168299168,0.03664456935919334,0.0036335621894874417
RAET1L,,,,,,,,-0.016479376390786452,,0.01447160592478714,
NPTX2,-0.0015094627134493864,0.03724568588978257,0.003214299409457802,0.041834126723837045,-0.006884289765253483,0.08287566855883195,0.035329696513662884,-0.025429817627529636,0.005091922472064392,0.018551031389363905,-0.048705526874271404
FGF11,0.0016292379147829995,0.09986269367241782,-0.003370512548667156,-0.05187950628824133,-0.007585185613484863,0.09546493943452637,0.05132153982129367,0.07455711886302732,0.05071912946716912,0.02988137485785373,0.021898350618981054
CD59,0.03428830242498066,0.03811489616910092,-0.0010673520876846327,0.020599074441642544,0.021412406721970596,-0.03546482604414109,0.03858919814827011,0.03270857320732638,-0.009155376490414218,-0.07598517774241278,0.01951266481216363
COL9A2,0.05171680346343735,0.11680020627696824,-0.013894560336962007,-0.034241934557159084,0.05375669262131852,0.0710709129251049,0.00693354296222738,0.028856882824687315,0.0322059266038258,-0.06637651660312692,0.00803949414150993
DLL3,0.03616295555624015,-0.07910606525707432,-0.06616934888090664,0.061830174943930664,0.023099438015684703,0.0068567815830762905,-0.0021190209254019943,0.007969901046787888,0.002700330481826683,-0.06444503942620652,-0.006402258979424614
FGF5,,,,,,,,,,,0.14171096314582474
LIN7C,-0.04909692828655186,0.0014751302556102067,-0.0008199815749770548,-0.044327438784211845,0.007624965345178284,-0.0009055793599755939,0.05077587540432859,-0.003807869332318703,0.04759513557439998,-0.004310061645584991,0.009268118056419755
GDF7,-0.021458757639017362,-0.028495278277434265,0.049519368317745276,-0.02750088875100969,0.040593149895188106,0.07066145707957697,,-0.014126924020076046,0.045580843447078336,-0.0248822577302454,-0.029018042797320145
PSPN,-0.05287353751610716,-0.01345102842781693,-0.02508775388007503,0.08433698687688924,0.03944179352002219,-0.001100637317262541,0.043717381017487025,0.04282370568356002,0.0551166936609659,0.028835167928951494,0.02234046420233678
ANGPT1,0.06875313841820511,-0.029640344989493472,-0.008457274037158942,0.045863849846658096,0.04738405305169156,-0.050536069185370514,-0.007184049658761641,0.1005745869679872,-0.06084195468017237,0.023382824150509792,0.004281045523556519
PNOC,-0.014707706069571969,-0.05426717884167626,0.05770800693614756,-0.031053181835084938,0.016785370108709036,,,-0.015022633142947802,,-0.029498932810505665,0.04279362293104357
L1CAM,-0.032223632422221926,-0.07943058503337935,0.04276614938660012,-0.06250522124610809,-0.034955394095598766,0.006438883147069514,0.02664232055567244,0.03037126542937849,0.019599488315925454,0.06971471960536682,-0.05548531551519373
APOA1,0.03668424281066475,0.02906883687112359,0.003851617958164325,0.009514448035996189,0.05741132116655525,0.011236011360100284,-0.02837038358946807,0.03534145987522147,0.02979561207094364,0.0039316172932437315,-0.008787061286988382
PSEN1,0.03492806982514189,0.01722452834423251,0.035939223895612105,-0.020246166851781627,-0.019240752798000443,-0.004570152181657395,-0.010719513733945741,-0.03513175168647255,0.013031368735806277,0.025905968215559117,0.03658756971388823
CALM2,-0.001193130548229978,0.011236180991146288,0.013079553512195245,0.030476443395148354,-0.03238442904585276,-0.0050827739423110795,0.04683586494938184,0.03619499216104792,0.03926044053852095,-0.029572280009938726,-0.12448410357848695
CLEC2B,0.01564691985240751,-0.017749682199046626,0.010401470828714473,-0.013749149693056788,-0.0013095286526005677,0.027333734356529915,-0.0031174438453324942,0.0244411241209241,0.027236862688669927,0.06045532550603948,0.05982613212080346
NTNG1,-0.05474267115713402,0.007000847097499136,0.048061712013623886,-0.036725640032549196,0.04190067208717039,-0.018254409921450967,-0.008202942626288333,0.027606323019385613,-0.028436433440670164,-0.012057434086250925,0.040866574701898924
LRIG1,0.03886040162234564,0.09090884935028784,0.02740507604452972,0.038019448305671805,0.008986705854730782,0.07811148111529362,-0.005513199320078001,0.03879328633134634,0.04217943591221425,-0.06179085138393449,-0.024876020870956334
CPAMD8,0.08295956290298276,,0.038811107958354484,0.03179589120753213,-0.022243649210092257,-0.02726103120038027,,0.03521740834909207,-0.0237487879370466,,0.0037165886443172097
GHRL,-0.030124658366875348,,-0.030460322742371593,0.016260926966286934,0.035249328732648015,-0.015960356526824957,,,-0.04667225286910272,-0.026914992657689533,-0.018137929211588143
NPY,0.056257052607855865,-0.03406279761480555,-0.013430209668378362,0.0016416850737799773,-0.016794186774848403,0.02662707275292765,0.05227622028597791,0.056320681819813236,-0.00758361341172821,0.058605354384162374,-0.07337999034433171
MMP2,-0.03825655263824564,0.026626155860135652,-0.016375624793087143,-0.051612498399320875,0.04020886870982183,0.018278591291858576,0.01519323016988866,-0.029100811212469473,-0.05460272193933442,-0.06228589564402989,0.07804035800545854
LHB,,,-0.009945693813841501,,,,,,,,
PPY,,,-0.01731255223661828,,-0.016256488782163427,,0.08632063977624714,0.12451687333003243,,-0.018137069233405075,0.15641263058058824
ALKAL2,-0.028275748390708694,0.058414923398925185,-0.009801198395345686,0.009626050926048457,-0.025423219464872627,0.013982277119617212,0.014323180218790664,0.039036287602567006,-0.04093500660768568,-0.0649148303099296,0.05973966222510893
CSF1,-0.043292798985804515,0.10474629117704305,-0.044220952621228445,-0.005848154962689638,0.08348112006186052,0.028365069134665112,0.009997824445705988,0.03295659723199311,-0.0029496303163572936,0.054144327585478574,0.08440800947270316
SEMA4C,-0.035630838968777404,-0.009701793931933878,0.011981802292979678,0.022003639765540324,0.021566596298900297,-0.01186841469646179,-0.01787690689055158,-0.00237838413515225,0.003322945237925099,0.018651039029624568,-0.023005718082012384
ICAM2,0.05542707926378201,0.0028252446846458398,-0.013244735262100541,0.02565333546855993,0.007048263309354609,0.028221454619614783,0.004476995704168037,-0.007851998997348586,0.004549402595400659,-0.029920805123851212,-0.03134405711497514
SYTL3,-0.010470706499121003,0.01733941453903356,0.0182620713346947,-0.026443362298560216,0.10025869149490861,0.07829855252981888,0.009888582428976032,0.00037538995156372593,-0.02183382442932225,-0.012836526436286992,0.11823870073765182
IL1A,-0.021940423804876596,0.05262004087344963,-0.023034800758338355,-0.02750088513839126,0.08172005331004294,-0.04845742413682801,0.01086717773905981,-0.004038061921140898,-0.0011513388161009917,0.11911117817410881,0.0644252825102565
HLA-G,,-0.04506749188586919,-0.010504577276683092,-0.014853625900917782,,,0.10595487094333626,0.19391490216634455,,-0.036468314515705494,
PGF,0.048379855699658574,-0.03587746713495874,-0.030110695720037793,0.005620934843856513,-0.006443039217452394,0.023962777204276513,0.036183023524622354,0.011256333198684448,-0.023185050539238854,-0.05430511355503906,-0.01683544124242652
LGALS8,-0.05942514262573788,-0.029314954698761664,0.027525255427457415,0.0376409092519086,-0.042503847421712745,0.0489034189632654,-0.00741921221094567,0.012967911333043132,-0.02651163296901389,0.047557205567936564,-0.018910849712211925
DKK3,0.014125871722221517,-0.0002190798644518366,-0.04156771386281365,0.0656452873979177,-0.006168830263806004,0.004935067385186177,0.056753219823753115,-0.0424474566136177,-0.008191708058855116,-0.11233660529714679,-0.09302860783342738
COL16A1,-0.05057270947257864,0.0786469389373434,0.00036244403975591727,-0.013478298226755572,0.04122327619587542,0.061349617314542984,0.04161760602953963,0.05992057684527513,0.029870338745218588,-0.019906479631935158,0.07617205885820645
TPH1,0.05906546697210581,-0.037950496222380864,-0.01911561785840319,0.10235135949551329,-0.022209126492265946,,0.0025852869913112237,-0.005995481362383616,-0.022012250916169637,0.1381544330931852,-0.0428395001601425
TNC,-0.049872120479011975,0.08938510739683868,0.07264629958466814,-0.0007528701766977708,0.007579049185285745,0.07366504234708061,0.05133443264519435,0.0019800815880084317,0.00324813058727946,0.06509183514023935,0.05642546221262033
TNFSF9,0.08168650628293837,0.002703951495482176,0.017007382426042213,0.024351343001957945,-0.02983650238176194,-0.02852818252053051,0.00039103558897936574,-0.035489841156266556,-0.0544040370884391,-0.019569368696543146,0.09139613114910496
C4A,,,0.08501480010198921,,-0.01927125204681628,,0.007928097584029969,,0.0018153209846249797,0.004665607704524908,
CNTN2,0.10752920270894752,-0.019979285412348814,0.041479751853707586,-0.05463560932371104,-0.0037419105252539057,-0.05273603106342563,0.06229571386240741,-0.015759290605980882,0.0012233556358210006,0.03173558543650658,-0.0950445438825061
F7,,,,0.040111893252731505,,,0.12308583388985546,,,0.005520142264237333,-0.025433058266188663
LUM,-0.007882030851032252,0.014525419369252408,0.006017504690169989,-0.03758457609235003,0.0062647908725902025,0.05527769796649645,-0.027068337536320417,0.011454979169496277,0.03600040016534583,-0.033239561267913366,0.06533387554776898
IZUMO1,-0.018042211711524207,,,,,,,,,,
BTC,,,0.05590381106126956,,,,-0.023617896989791224,-0.02407369242137508,-0.027123662132812473,0.0376304826431679,0.14487920021973563
APOC1,0.08345430550192942,-0.09170672861219807,0.03947237802035064,0.007683010302380609,0.06304751018581012,0.06056646674031933,0.0010815360421884506,-0.03153455055541047,0.0837358722336543,0.019620143076915668,0.01818185993359197
PKM,0.0577975991363998,-0.02062785617490777,0.031939286917297166,0.02113003265699996,-0.06902431080495545,0.004402850949444961,0.046808632351701344,0.056647472880271235,0.06596042081635373,0.07117474765854433,0.08644164305118682
TNF,,-0.05961134557685296,0.009664903916950721,-0.03358284260362609,0.028070380861609474,0.0024023096879410935,-0.02292350006485494,-0.016479380885540074,,,-0.01979433835702659
GNAS,-0.016124635831642066,-0.07617409555168789,-0.006130929986511255,0.025319246651912857,-0.028594801725123367,0.06271491127748352,-0.005131958362594693,0.002329850565556116,-0.038500714741264756,0.021473469593617147,-0.10975539079457315
BMP8B,0.0125423937636845,0.012022456574364368,-0.015228931206696711,-0.033369812094952385,-0.05005257408092661,-0.10462267806649334,0.02952141049723739,0.022195763553333598,0.06700309430253716,0.018949193835163174,-0.026239143993437648
LIPH,,0.03407793107127781,-0.014937899381643117,,-0.015537897264419911,,0.049507925983305355,-0.018373091945286482,,-0.020148998156101054,0.03323000029354263
CCL28,,-0.028495253264615807,,0.009581702368792593,0.03375170110240706,,,,-0.02185092483423768,,0.038299651738005626
PTPN11,-0.0030204209003527396,0.01627883421232441,-0.03496944440545213,0.022044142803349306,0.008472944507359696,-0.0861031672622706,-0.06756123934008801,-0.021389538813786867,0.037833644404534,-0.0392416135068508,-0.09188368703644587
ADAM12,-0.003066776745195513,0.04216668867276332,-0.024251741812527004,0.011731842684027816,-0.01692520077194927,0.010279370661774045,0.000910286240073322,-0.04296592912972399,0.05276789124569779,0.03879680496634433,0.06249943268326641
EPO,,-0.0635791503163343,-0.015228931633122821,,-0.016256489491762373,0.05564673179081743,-0.025275220737898334,-0.019081856631990614,,-0.02380565629669365,
EDN3,-0.026517339505162336,-0.039326721685551784,-0.018957903124678946,0.01865640227238781,-0.02519675694481522,-0.03309109216776764,0.06195343110174923,0.07585129378842796,-0.035414548628287315,-0.025842651887624614,0.04981828268309048
CCL22,,,,,-0.03273279364789613,,-0.028606106037259015,-0.017450065716962358,0.030646161821305997,-0.020888427076158768,
CCL2,0.018259329854115772,0.14464413765948228,0.02459504737184186,0.02563091783834344,0.06716011738730895,0.09761042386783156,0.059477025441000135,-0.026864991278677558,-0.0044729868502615955,-0.03235663006847565,0.09928680930363913
DSCAM,-0.004654017470524117,-0.019415053448048062,-0.00902743925739338,-0.0033893539124051257,0.004897069489870372,0.03227393782638428,-0.008472416920962133,0.018919994128370244,0.051937842558257376,0.0030206263739870538,0.005204987562195478
ANG,0.0033565058560682463,0.04760711054857255,0.03971397682757969,-0.03200721490352503,0.050517038235581256,0.03340654750141126,0.0762177067902686,0.04951500200287203,0.06264468847620727,0.06865836530798984,0.023979981800956618
FBLN2,-0.02486326818318869,0.007654601904802858,0.030211232401296497,-0.003200631316185906,0.012317961341700146,-0.007797457122824819,0.028741848484097703,0.08695208709887153,-0.00686580740209396,-0.0828447001299208,0.06324779262677088
VTN,,-0.005744417300400216,-0.019582182583623712,-0.015739482842017104,0.047507591069866205,,0.0021377847687219214,-0.013417976905879517,,-0.030825111855146695,-0.00041244699679257515
VEGFA,-0.033590445732438176,-0.019704532113252165,0.019892787627005436,-0.019839595277879058,-0.0519792302578137,0.047613176312599904,0.007798680777413982,0.015594390973668078,0.026070692670983456,0.12361008226685351,0.09724189433643426
F10,,,,0.0007622564246573647,-0.01782488936873664,,,-0.022916678782232386,-0.023467076844922195,-0.04122986189808095,0.05439787489664154
SERPINA1,0.038209869728056685,0.028264551551841637,-0.00596822405053388,0.007413842333213807,0.06022960563060769,0.06372454549710002,0.008240821044992469,-0.019411305611708354,0.0287567830279314,-0.027821630747759396,0.05986680346137153
VWF,0.007752391304371659,0.013341394424334536,-0.04852056587964927,0.039385730217407294,0.016381360652911587,-0.03205859456678178,0.04012930814154157,0.01634073369851533,-0.0010055855345271086,-0.050557253540269624,-0.00232874520303254
GDNF,,,-0.01238692842209115,-0.024499115316948386,,-0.017602330896540508,-0.01321053436071992,-0.022543744522944095,,0.03454881150530995,
VASP,0.07737104524468477,0.03949837489166529,-0.004902567075756679,0.02771746561761424,0.02374624826705112,-0.037578222052615594,0.047138717313435836,0.021407576777930173,0.0034499989347146283,0.007957123068370502,0.03358272297564885
ADAM15,0.07508168453208078,0.007421350939525879,-0.01809621602256146,-0.046083805361575386,0.034891333558548634,0.022708019891408956,0.00862932757144943,0.020850925908725438,-0.03878862428578521,-0.02836338808383878,0.058409934963167175
WNT2,,-0.03313376103749214,,0.003611000920776609,,,0.02726955890799313,0.021133933784523634,,-0.02858401240820867,0.12459106538499899
CALCB,,-0.034679551671536184,,-0.01595364963718807,,,0.035512938058308685,0.012673785184213936,,0.07698177895563381,0.002592500541476855
OLFM2,0.06233241908433392,0.04917604391767351,0.029789342152316666,0.005153693480587086,-0.08277019654303576,0.03076869430378366,-0.036548721536699094,-0.04108640176800119,0.019211355245264447,0.005797538000172437,-0.015978093214356975
MFAP2,-0.06198096044085546,-0.0316614531026013,-0.028962969561988346,0.09974280229833644,-0.022963053367710824,0.02808240525612091,-0.03678975854752548,-0.005068573732785,0.03458386332908172,-0.04230649372746586,0.07769790184340329
HLA-C,-0.03801752451785902,0.07541631888939054,0.06814934927779517,-0.06791786981728752,0.08903877401299341,0.0326771081176372,0.03560896955602582,0.006620531979199518,0.04382683666863709,-0.029177329868847593,0.031751722318786924
THBS1,0.021218447222937233,0.1457424505784585,0.00023555735285162407,0.0009447692279754477,0.03816086341232363,0.0229695812190717,0.0421550648156861,-0.009365211800675776,0.009625181517501073,-0.009386180569241731,0.14789320144525633
HSPA4,0.03046656311687122,-0.037911176253070535,0.01644840586384747,-0.04985814534772839,-0.02961544858171861,-0.026328647354631012,-0.017010925069945754,-0.007810184014320907,0.00550176544547747,-0.01106156936060196,-0.06294066750203854
LMAN1,0.021580340120765963,0.07394081109375261,0.021632522079161044,-0.015654729302148403,-0.005382379398347409,-0.017818402946675357,-0.01935065005938874,0.00468470576876881,-0.025679428559528206,0.028484145495562732,0.04414211195968067
LYPD3,,,0.09158347734858174,0.11506773753151092,-0.02276039287682952,-0.04697894415009634,0.027641686448860496,0.007479023097874303,,-0.017830866698155888,-0.028829018940176237
APOE,0.03507441687116461,-0.0665345197094966,-0.04060965167433161,-0.014313821881310439,0.020415031843406786,0.04331062204535792,-0.010872679714120629,-0.08400684641032051,-0.04892694084590283,-0.06844208661250484,-0.04472243868445181
SOSTDC1,-0.01888186355121378,-0.041960921023142014,,-0.002624457607752726,-0.0021332725827902135,,0.054593382226249224,0.11272088477039781,,-0.052044497680315,0.09290696636780672
ANXA1,0.005790690338728486,0.12439743325405671,0.04094754377451797,-0.034074540755106415,0.03232456500523778,0.048304942381585766,0.008775149671583351,0.04367760871346487,-0.04533381077533583,-0.07482899005202533,0.03735193437274776
WNT2B,-0.03077584479420419,0.049821934512916624,0.01067004706840522,0.01588318041474892,-0.03899787634592799,-0.06079376913985325,0.06474468989921167,0.05087657264765278,0.008998228612598625,0.01892930066861267,0.011391649404971314
AMH,,0.04658493840339354,-0.015514980070417387,-0.0032976894630844193,-0.011323610738711607,0.013346424099822226,0.0688796749901059,0.11344480031946562,-0.02185092204778029,-0.01984156012726126,0.049198142458295964
GDF10,,-0.032335912318876024,,-0.0211462425906036,0.02927990611827308,,0.028750652691139935,0.012130336254674459,0.1062633074118136,0.08698660029485555,-0.0006583445948010671
EFNB3,0.034191979092714216,0.044747900828370775,-0.013515255566164388,0.03731110416440054,-0.013191811705485017,0.08015298660908707,0.06149409452325682,-0.05582797301115604,0.01849472821344907,0.01492203271767112,0.027083388862102962
LTB,-0.04120489279033176,-0.03932671306968664,0.018928744152407796,-0.01637402046142824,0.010105874554552755,-0.004765704760759372,0.05778708192716987,-0.03350200975893547,-0.014541133270694551,0.021104908059652087,0.06397438030469982
ANGPT2,-0.030036468065885523,0.03006053787631179,-0.03126078624714918,-0.005967963340634284,-0.012164937680500225,0.055486957592427555,0.03169427885496864,-0.029875100600320375,-0.009367583865032503,-0.055050337508860195,0.008784625979399361
NRTN,,,,,,0.0017175725297693325,,,0.10062285648628175,-0.021197228797037962,
ADAM17,-0.028482511956266228,0.030269037532613223,0.01180495058889027,-0.012108425923455445,0.007115929350350198,0.017805509731739208,0.02902214283223594,-0.0034209529584730914,-0.04877725247314346,-0.05084706518381284,0.024615261039094543
LRPAP1,-0.017378971101369885,-0.006157216320031567,-0.006717996536740726,0.02214394380294628,0.07419839890150404,-0.004253042890176284,0.02033288196758215,0.02556948549848291,0.0530922454084844,0.03973794311064874,-0.05049263671936724
NID1,0.047329311909032654,-0.055551710267655964,-0.03198081711677137,-0.005023729625904218,0.009628653291188925,0.0013722488866157432,-0.03369206953277267,-0.007263700328815622,-0.018101363808927483,-0.06447299455080029,0.0740353562357121
MST1,-0.03899059699098098,0.07802018917630388,0.09343925112456408,-0.007614545658301002,-0.011991956762575277,0.015151879372518547,0.0035125386790018785,-0.004550218168035766,0.04386947779585952,0.031716428664524225,0.07249351232000659
DCN,-0.026434107643373412,-0.036234538013602706,0.004549939857265071,0.019619869914093063,0.00974781265575565,0.01615896998756309,-0.006308161624542041,0.009494612115130632,-0.022876506460903223,-0.12291807597174068,0.04134665294956732
IGFL2,,,,,-0.019271254085949183,,,-0.018906942928766168,,,
COL7A1,-0.030482897304228606,-0.01013722997847943,0.007937165788721166,0.011460258217158186,-0.0348357919705174,-0.02783151746584388,0.03166967778484184,0.08418059511525054,0.018027649605350526,0.01562673988439277,0.06403512202599236
CALR,0.05658286958104522,0.0773304181442252,-0.035747045376460014,-0.0259704055990362,-0.015893764768030113,-0.06732807294563611,-0.03398566952148636,0.0009134865156583502,-0.06289621184800508,0.022913637198038055,0.12924124390242497
PIGA,0.026921905949029497,0.04907121872414462,0.049008363505075855,-0.039484509437314325,-0.003253657668238492,-0.02558693837725278,0.015819762904308476,0.0292354333890436,0.006714586775788581,0.005919469176407243,0.04226714294301418
CD200,0.015917156977897477,-0.038415584929654904,-0.01040840070456716,0.030835564661790566,0.011271798081961855,0.03180598425969818,0.023031019521116025,-0.046317185702253974,-0.023073459141782996,-0.0157472065120025,-0.029445829064124702
GRP,,,,-0.0036553309288052376,0.049099103258182404,,,0.0954579705279551,-0.030179653454533162,-0.02324989529556762,0.03783395114076495
CDH1,-0.03748484122902765,,0.01276720633875398,0.00497200114433976,0.00013143007807534242,-0.06030210861048949,0.01574220829083695,0.022248968196633575,0.05875013988676394,-0.00625103590481969,-0.01934046510780996
LPL,-0.06516426197031244,0.057741263387612485,-0.015061386861299502,-0.021310788168432886,-0.012968920819049434,0.025835139091307115,0.015469210697823126,0.04631089146940405,-0.060700884019216146,0.0013338094004652276,0.04443100362857921
SEMA5A,-0.045077686086381095,0.0018028213040603498,0.007621478309285612,-0.03689616791103413,-0.026973793915452494,0.0077932774631061675,-0.015911153923798275,-0.014547190026222363,-0.05778451112311758,0.019608814553339016,-0.030287396052590922
SEMA7A,-0.01206760074466318,-0.048951897650949296,-0.0365620628998646,-0.025119364282791667,-0.05018245298422508,-0.049993801286366026,0.0443927544492655,0.06046061256475856,-0.020444582256358295,0.0019754874833426586,-0.02845906686482397
SEMA4G,0.012532684211995137,-0.007582606040494184,-0.015477551572792365,-0.04046086377343438,0.02048833824695934,-0.026440280296815357,0.07763077159268468,0.013800189048591862,-0.027507436878112045,0.024605510194904645,-0.03083695032329373
SEMA3B,-0.004218693669535924,0.09624522914303976,0.016180777525206153,-0.026458737095983634,0.04663491792283821,-0.043639420647444936,0.05532991805401848,-0.005248739429291798,0.03768203439954761,0.05196478404662119,0.028890739359304286
RPH3A,0.03125495771340441,-0.03543858561639414,-0.03392799289660585,0.01437492444869885,-0.03421986834803536,0.002323711837054855,0.018454950938620464,0.08998451442045932,0.07748346825694755,0.06882060850687949,-0.04911916159052473
JAG2,0.012743120402725462,-0.004633981650869177,0.04626318208704592,-0.0018482048962328913,-0.008916105626141247,-0.027294274265265664,0.047497004510866976,0.016708621119455654,0.06465607680295833,-0.0132217855783942,0.002194641000918349
CGN,0.12105349471388661,0.021188671154123748,0.0020938786353722583,-0.02590079543159298,0.042462446247285235,0.016248304417346888,0.041928112617451024,0.05585307230046142,0.004570615933938954,0.05848121365251004,0.04449582705479508
GDF15,-0.04472047697249767,-0.040166940212309994,-0.007815448308029665,-0.036053696882276526,-0.05417030071050945,0.09137972115781783,0.01914211048143816,0.03214980840594266,0.0024476885280512567,0.0026389720956301157,0.06256623393292787
SEMA4F,-0.05207896280420824,-0.0024773455835396543,0.057525184327475005,0.029435562739628073,0.06820713504082142,0.03425324220039815,0.03995320058163997,0.010798996400565601,0.06916847004804796,0.036792584258039655,0.03898134038485963
NXPH1,-0.027595040924447603,0.05202604125717318,-0.009464443634812287,-0.025180411398936783,0.05109582945416465,-0.05933620181423751,0.025512966473256887,0.04034501483679213,-0.019750927563067847,0.05020084743260602,-0.03191445986839781
