,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
CX3CL1,0.04948330386832858,0.02160716039270708,0.019351573730767825,-0.011711997608944112,-0.038902072855147886,0.0133806123929496,-0.060480907145877026,-0.02783164741741837,-0.04070223981805049,-0.02691753833388755,0.01376137821709333,-0.022162690386246076,0.018895662604388564,0.05210783979553339,0.012217054900302757,-0.08312185617582983,-0.053677917598134235,0.0015698922763934472
FGF1,-0.01274248080334635,-0.037074805904780475,0.06663266975572214,-0.026430443651188486,-0.06347847119925348,0.003429567735903821,-0.07409748128603097,0.1460871831433447,-0.038100501491162446,-0.05977168477413858,-0.0008556348496265276,0.046915079835617476,-0.0479617855957695,0.06253739804465351,0.05557035853266392,0.031248328052538472,0.030251020800672296,0.07195525303902843
ALOX5AP,-0.062347270853600194,-0.005314190411019602,0.0072961123934863065,0.03119612975595275,0.04544929119275029,0.09894068127713052,-0.011418067167356409,0.07672076793268216,0.007503132331301751,0.012585146362196365,0.04716868407113917,0.042940675621969425,0.059329048806401295,-0.013645798584259296,-0.07147569054022743,-0.00926407516765216,-0.02970563620524707,-0.06024479686832494
IL1RN,-0.0499165989150968,0.003394122666195066,-0.031094417692202912,-0.04002950293834147,0.071560059585644,0.014432947266969007,0.03049968971271143,-0.03635925285289747,0.023594580441535333,0.12522050792985803,,0.06089300211270353,0.04881916505553321,-0.07270562896018978,-0.0567448972031685,,0.013201264870113085,
PCSK9,,,,,,,,,-0.0134239786293051,,,,,0.0034097254486992598,0.03278904204542711,,-0.026989958444401073,
FGF23,,,,,,,,,,,,,,,,,,-0.038447879526941134
NPW,,,0.016680392597334077,-0.014609668149747153,0.031416482797894024,,0.009760877167042388,,-0.026520120804204506,-0.018728133412848142,0.07261115245111563,0.007245897504560947,0.00925082498482169,0.06733567389458163,0.013346116908837642,0.07148363593609604,-0.014074619188287488,-0.028986969484630278
CXCL9,0.0028000833587560323,-0.01100812416100565,,0.047956969291000365,,0.030232821709749468,0.10448169341708563,-0.009296602128406266,-0.0342053163664604,,0.040072532999211576,-0.08030006307440785,0.03746803515253702,,,-0.025678178572929332,,
ANGPTL4,-0.06270673521493163,0.023261887764612205,0.03237314840401189,0.02944930502554211,0.04448601212513359,0.05900114120467667,0.018132386376919035,0.018044996767119716,-0.017513441350735313,0.09959307093655533,-0.025874725117990133,0.01716410996114873,0.07957765235600868,-0.053966745396488054,-0.13375717522643882,-0.03007400229891734,-0.029271565183970574,-0.030823213377077982
CCL11,,,,,,,,,-0.026741625746414744,,,,,,,,,
UCN2,,,0.04536712733151362,0.013932051328535266,,0.09063110742128616,-0.021377241673589318,,0.016500517330659065,,,,,-0.029676557892583978,0.05141183382817185,,0.03487800323729424,
OBP2A,,,,,,,,,0.013909717288307751,,-0.028950094808999453,,,,,,,
COL4A3,-0.018296816898217567,0.01394742440422302,0.034463082140502255,0.011759635046386647,,,0.013994232248792473,,,0.026430431269935575,,,,,-0.025069869805840875,0.033819085234426595,0.07244649876308262,
NRG3,-0.0017427065752981794,-0.044152756337848174,-0.003643852684128866,-0.0021670214831942414,-0.07806965515309355,-0.04173531219546754,0.021199671914532293,0.050672311565973294,,-0.05094296457703088,-0.05605804868630714,-0.013468761703681881,-0.04288869925536791,0.06291523454963384,0.14178287604590528,0.04179460753827605,0.052694606331403125,-0.002811155654266933
IL23A,-0.030920746061375144,-0.014351124037734577,0.029310906616625644,0.06438815328014778,,-0.015245569993904102,,,,-0.00019909829401136667,-0.026639982692858315,0.07370787955120887,,-0.02781993610251411,0.029930265451304255,,,
COLQ,0.030737087401268025,0.024786613121045437,-0.005636026050558471,-0.030590852262659417,0.07838586843776704,0.0291015045736709,0.06366765118211246,-0.03392421995448672,0.025633623064009774,0.04490804771379872,-0.03314861891754198,0.09622328557163082,0.055002522409457466,0.04166016641146722,0.087973202885074,0.011709687840520944,-0.028313144231136123,0.01976171791515945
SCGB1A1,,-0.020429180282555595,,,,,,,,,,,,,0.035990103827968606,,-0.007334802095669438,
TNFSF12,-0.019460955344807015,0.020640613897137377,-0.032322216613168836,-0.00907763495194386,0.038677465815445344,0.09213057364893963,0.023419836167079267,-0.035296851509248196,0.037105453004574324,0.02285465522422592,0.014358423990229867,0.017581388703299686,0.011832602929835689,0.0752139181792568,-0.025767873286636298,-0.02872379515436223,-0.02518383262865589,-0.044713514430385015
DKK2,-0.03308289518223436,-0.02397336497946678,,-0.0183153059763008,0.0324636120516674,0.005219341358903311,-0.008944066046666827,-0.04089142871424519,0.024689734855995106,,,,-0.04347141903763491,-0.03283950308254478,,,-0.035944281555798305,
FYN,0.03233438931139189,-0.06774698291350457,-0.006728617705168393,0.036700034170824944,0.12555292099221893,0.06647186189245965,-0.011321429066437325,0.06437905125043661,0.07206275227006638,0.00955159499386357,0.01567626689984409,0.0014521867820274147,-0.018449942282885563,0.07209162121078126,0.12841970006402695,-0.00822850214488763,0.01848315571075095,-0.01409655256330152
ACE,-0.021644690174773155,-0.005847663246270516,-0.033341598507955025,-0.021102504120271166,0.10786794351189338,0.07377721892646434,0.025229489287321816,-0.00573094348268789,-0.03949925939724902,-0.030371689824085172,0.07348243148426253,-0.07447729576446076,0.07968652639744495,-0.004401211719626597,0.07401436154225396,-0.03439504561008111,0.005287743124566419,0.11952727222427822
IL18,0.0012886816353826856,0.01967433628968106,-0.007493136969414662,0.06826211281611645,0.04081081475972854,0.10780636426215787,-0.005865582056550311,0.07802007658498755,-0.029357129152372527,-0.051116146705712726,-0.026611752037479085,0.044321338463919085,0.10086803910514636,0.007351702560098002,0.11375604649136081,0.05387538217823349,0.012170579979255042,0.009582533968621432
PPBP,,,,,,,,,-0.01999083104430865,,,,,-0.021103380856382855,-0.03750317016224357,-0.02520303725069263,,
CCL27,0.03950347766325651,,0.03737210021636165,-0.028954159865203413,,0.04626332002876103,-0.020940224200262612,0.06923255483688132,,0.065689694564905,-0.026639981993470178,0.07766286666656252,-0.017292334824317208,0.10656957261536484,0.1838634185868722,0.010975740557505725,0.07008944341472773,
SERPING1,-0.030937493113543404,-0.03597816713747751,0.054714357616194254,-0.0013853926503208532,-0.07306041331947519,0.122015022935947,0.038567531532076864,0.04588525153073675,-0.00252336563174635,-0.06607390003476894,0.01360822081400588,0.0381796262524657,-0.0025755074028698814,0.015295526258722358,-0.07724411250857055,-0.029284267731185816,-0.06847377251752519,-0.008702418075586511
AZGP1,0.006571389102682868,0.04533565465566511,-0.01873742661869207,0.11002105394202077,0.1029140682948202,0.04864529898643885,0.05314955741722288,0.03389322038715319,,0.11067440993262344,-0.04834658535271574,,0.018280363221240065,0.07000441996807936,-0.021648395211608464,-0.08931467729708419,0.013112338166301234,-0.05932938912229876
INHA,-0.032989007480401934,-0.031305426177246604,0.009035797537346806,-0.003404147399174692,0.050050314692197284,-0.04938528809273175,-0.01718057171565738,-0.037457205729889635,0.03110080456846013,0.04180893814527695,,-0.008280820501267635,0.007783421732116176,-0.0005206931532093165,0.06974000230823431,-0.021890703363375584,0.015174139578146393,-0.02615973909775945
SEMA3G,-0.019200575778627528,0.043671291500486445,,-0.016552172656897336,0.015688217006374024,0.0725269186173196,0.0005033346749493331,0.013815530547962057,-0.029483704219136868,-0.023929236861223353,-0.056251661258572276,0.020619896290003048,-0.0015747600334138543,,,-0.020195854285020666,-0.01957871566989772,
OXT,,,,,,,,,,,,,,,,,0.1069685315780878,
COL6A1,-0.07852388206699891,0.016147919181942576,0.047727292588480935,0.01927570723850614,0.09077845743113526,0.11591992686534443,-0.026509834730863747,-0.01828734261845231,0.0013921642302692225,0.11213396287740515,-0.0646266864553312,0.012954231393963702,0.0955008142946357,-0.056861991673192586,-0.04982565180302339,-0.03537746935468822,-0.013047652568633406,0.04992810451836201
FGF17,-0.004943386664813782,-0.007945120946166014,-0.017937888581006374,0.026952701699888566,-0.004424203655257273,0.03364209569635464,0.01471087145093686,-0.05058465400532473,-0.022709904208836673,0.00834506446973636,,,,-0.0033782010008420725,0.04613207376650877,,0.0034967274845471817,-0.0283043192238073
TNFSF8,,-0.019830641175976774,,-0.023024414222905583,,0.17586609803305533,-0.01750164203484182,,,,-0.010473514882990574,,,-0.012936469525958574,0.0032362962165538777,-0.019600720197455887,-0.014124186441350184,
FGF20,0.08070353027535482,-0.01991861565911586,,-0.0037921632569525286,0.06116045776053911,0.04044030092091678,-0.03245131798122959,0.024458178770350312,,-0.020473090990234467,-0.022987962978121855,0.043578369874079335,0.11156058386268466,0.12266734330723307,0.01651582957282306,-0.013260783473404229,-0.04891015063252874,
ICAM3,0.010430783316079509,-0.03406449236077529,0.04744587085602276,0.04115771141654996,0.14315788949771768,0.01605103921945945,0.04965319929399899,0.09654244172967379,0.03331040749282578,0.017762622023209086,-0.03473961936098111,0.10406272699967876,-0.06630051004298762,0.1283481560874733,0.024098935835249035,-0.015457039020246815,-0.015804945463776525,-0.017360153347430095
LAMA4,-0.023949814638253835,0.04537776322823992,0.047399473185775975,-0.02250418321155943,0.1064697503571811,0.1384076893752273,0.001419496017153874,0.026380119269772247,-0.013250011873267235,0.05125659926358607,-0.035049085797631656,-0.05053363153382933,0.05092892340098112,-0.052589774501464626,0.009188857085672077,-0.025252844005105746,-0.029329739398159655,0.004847313795813569
INHBE,,,,,,,,,0.03119771869278654,,,,,,,,,
DLL4,0.011044147681465093,0.005888635853063077,0.024000438650688048,-0.06381198190092761,0.12459885174033342,0.023159588984881282,0.013114318163145787,-0.012296232948358939,-0.04576039918371385,-0.001801530854785118,0.07744172459051336,-0.07829085198872651,0.010476316227684544,-0.043214646806600525,0.07028499604537948,-0.08483610275317612,-0.048677978567174165,-0.04151535456789568
SEMA3A,-0.03548620805871455,-0.002005080272347177,0.039266482607415706,-0.006260420594037567,0.024266185687505434,0.008266540343038389,0.003543371996995007,-0.05804090859358714,0.010296122090506248,-0.03331178188165305,0.00656903578865013,,,0.04674720169028648,0.02776363877485777,-0.03258470333446929,-0.0002967695851282814,0.07058631220053835
RLN2,,0.04121609772132071,0.016850521666915072,0.050421565724222336,0.0331616567878827,-0.014142231788038355,0.013865582363777135,-0.03713627787686431,,-0.016129554046976476,,,,-0.025558262946053806,,0.03112051221027037,-0.03049851543102482,
C5,0.03941367512077265,0.0037166624562657755,-0.03221283479238018,-0.01607411612317704,0.05841119645160065,0.15676534688412494,0.011467084241445416,0.026914729457545385,0.054199662764190894,0.029387901902276067,-0.03579916432851525,0.04987168490498345,0.013137924430410045,0.01929235970166404,0.021743507033701592,-0.04959333655543713,0.008201877449120092,0.04536364750202353
COMP,,,,,,,,,0.0708071468103826,,,,,,,-0.02347238802091845,,
EDN2,-0.0149273975321567,,,,,-0.03019171760821833,0.02864744492808631,,0.05556538569117443,0.015017026682020602,,,,,,,,
C1QA,-0.020247529214268232,-0.030522066639375935,-0.03522166913617629,-0.03581651803841196,0.0008229296868559804,0.11622660679471773,-0.018882226288028298,0.06643361006782834,-0.0021627853449484105,-0.022647125120237203,0.08048215728392875,0.0035101905989673964,0.017768852408651545,-0.048387604466889576,-0.04626083094679434,-0.006674185734597256,-0.010208744465501254,0.027775602975534167
UTS2B,0.029404818102667176,-0.024225636017444232,,-0.023236071555364994,0.11118222256633693,,-0.015410049880320197,,,,,-0.0630022057887295,,,,,,
COL9A3,0.0314102637784765,0.04923552226189439,0.01072369031303423,-0.01565799503591534,0.0969401749049395,0.09476188079236302,-0.016254227843385538,0.05862726714852999,-0.006875751544600628,-0.025620106179100478,-0.06624257173023765,0.0015907690818259314,-0.01682501797493898,0.036365659645768614,0.1052020822494252,0.0582495700674208,-0.026846710246044164,0.060348925218197486
DLK1,,,,0.0006539040888728346,-0.03243721905176283,,0.04844072287288409,,-0.03312584034062362,,0.11321814286180677,,,,,,,
HGF,0.06541866909725497,0.010756122659477358,0.0738906353207102,0.009027706779609205,-0.009614381585712255,-0.02436113208818415,-0.03014056002091937,0.10513740587405701,-0.009527242653148877,-0.024567103420522936,0.01120928312385534,0.007804886700825666,0.06037066540980152,-0.02223011076252519,-0.035907206545179225,-0.06978413596618942,0.04404166670402322,-0.046258182151955
GIP,,,,,,,,,0.0677018455707282,,,,,,,,,
P4HB,-0.09612225510395907,0.004828272287081529,0.03298620167857603,0.025466560807789394,0.11573130152954303,0.14193429760921497,-0.010215864740008358,0.0847572964102772,-0.017885402825280988,0.04756632631229404,0.030484475003982603,0.008578076089330465,0.038508189381177796,-0.047661611859888146,-0.14058081729104427,-0.040474587324222024,-0.021263414383480027,0.0010136591266226252
ADCYAP1,0.05763379347252781,-0.03009502302746478,-0.03548663673617427,-0.04691611883285337,-0.03429903478324445,-0.04601192784966447,0.08348106628841195,-0.04271420686117596,,-0.023767354904312886,0.07590013422836325,0.013396551262328095,0.05674659579917012,0.030775251629566586,0.019681584588693166,-0.039520229082826784,0.0371993548348819,-0.004164199278119907
GREM1,0.021899195473033563,0.0260645615330882,,0.03694461881037255,0.11461349607827151,0.02351101149025166,0.022440714951894408,0.07611345400879582,0.0002482311365849009,0.05440100706828384,0.017244962576959,-0.05377777649459643,-0.014195165780069506,-0.04111640459707111,-0.017186331660766524,0.009669266616881252,0.05253781927080654,0.16653675894422273
EGF,0.04472176871317843,-0.03187282920688142,,-0.0337074381309601,-0.025380359350016375,0.06397856882579608,0.008873828632563013,-0.0412274236427633,0.01562954928511658,0.07433757766611701,-0.024136018862000515,0.027377387989237396,-0.061132223972528724,-0.031249191722837844,-0.00383332499570021,0.004620326269197188,0.0838761034960134,-0.03791685171195649
VEGFB,0.025978784662455356,-0.05004459660950794,-0.012615958600135646,0.010618698467771635,0.04902313519260127,0.07281420133062058,-0.03366430686368137,0.03234716325968196,0.03903291469015543,0.09197774152187557,0.030311419630966417,0.06724440737416,0.014949574810175711,0.015954415638066616,-0.09382367228543947,-0.04399806885123455,0.02727799739433867,-0.040100144455274274
FARP2,0.014869586634721018,0.03792738996508774,0.007601906605162884,0.03268573717701003,0.10324995457312929,0.005602513400422786,0.029417888345027534,0.017854101021530542,0.010393694258761663,0.0505274698183513,0.054460524393211765,-0.06375450994348562,0.13145372892149454,0.08140695117928796,0.07582618405854338,-0.03080910536285637,-0.0055949614027797105,0.06852760267261623
BMP3,,,,,-0.012971591285672024,,,-0.03147030000356596,,,,,,,,,,
IHH,,,,,,,,,,,,,,-0.03345626759096302,0.0708328698918757,,0.0701977730500031,
LAMA2,-0.005385687808992254,-0.024590338090799347,-0.03027387434355013,0.022630105556140357,0.1452997765419776,0.08473252093337362,0.00026107490197108064,-0.0588848717946491,-0.009707001172091228,-0.04101251350153622,-0.06353009919567199,-0.0561889872454666,0.00021695804971165103,0.008732747261426635,0.02498214140939417,-0.032489532024774684,-0.045855599672178234,-0.037078431381630216
SERPINC1,,,,,,,-0.0164873612771982,,,,,,,,0.12068893660897403,,-0.02975269987424252,
NRG1,0.01046972976093859,0.017880658706616356,-0.022820941597469353,-0.025933966900859386,-0.010371732676283257,-0.03326333868955506,0.004521999140000791,-0.02361483062631925,0.037511045928565016,-0.03257788583585582,-0.0237589460300887,0.05491836360500149,0.01072193700924927,0.0965842642620506,-0.014640350473764645,,-0.01190612195867292,
SPINK1,-0.031680977921412605,,-0.0347080808110482,0.052382311772464746,,,,,-0.0007493079490463174,-0.016129554046976476,,,0.11693724829348116,-0.0423348184379418,-0.012519104925081775,,-0.02615470884110864,
EFEMP2,-0.040771787845335083,-0.03840408410198394,0.016818858943668736,-0.028104784545787957,0.06357357913912713,0.13101588678108994,-0.011314988059016979,0.032421080388209365,-0.01283005661784727,0.04905847357472293,0.0023218945751676528,0.02040502307623332,0.009961355802051769,0.021621303051646,-0.07505076791423995,0.007275440131892575,0.015256803834419755,-0.0404552001504122
SELPLG,-0.042431811331645544,-0.004933043015237975,0.0877145108936136,-0.03976755923382381,-0.0072685169215953955,0.06874020311826612,0.03795496191969403,0.03165526335580681,-0.019418990462659328,-0.06051592950953441,0.0052584156405540575,0.04940080984182007,0.07013406778540353,0.08662493876456134,0.04484961369876976,0.06540641725876815,0.06648322707454957,0.09578797830000109
GDF6,-0.03968063520001683,,0.013705779827995009,0.07394708801880041,0.1541174396869645,0.10814812426580452,,,,,,,,0.06619259417576252,0.05163167398381602,,0.032767487733439835,
HLA-E,-0.07320942584413928,0.01901584621111872,0.03713099683260988,-0.015207426627065162,0.017647428253467733,0.12891799044765534,0.024394239738635262,0.032401729780575365,0.0004758925838495773,0.008846618002587441,0.05800739229661855,-0.007100868547902935,0.004192876143119306,-0.041992488580146585,-0.07820147394044637,-0.04537902737655716,-0.049211213325316305,0.030315334542031943
PTN,0.09426458177842847,-0.013306959105523543,0.005112372136343088,-0.05549791176304246,0.17968629864648816,0.11651475159081975,-0.024540683062991158,0.08479990322689476,-0.050293730799000555,0.05764060825574435,0.0348310780477784,0.04371063719337956,-0.009844402486746501,0.0296934668673965,0.02809378722217288,-0.0663482380055847,-0.03481463269542579,-0.09069198408703422
CD274,0.012175155915541302,0.026827829673567068,0.02994546807908079,0.0028160045310413303,-0.03417515257860066,0.04004856592954789,0.03487956951609517,-0.03031819186511453,-0.03761167197462737,-0.02654507203919971,0.0516242671032407,0.058851011727602286,0.004166806249518192,0.0014437129959027181,-0.03186173630153808,-0.011581807367772147,-0.02318230623922464,
CD14,-0.07010028631124324,-0.08656972934923429,0.02054131312729632,0.005625996406109604,0.0510167258814296,0.12432814998164654,-0.009764629650203138,0.05674182760898599,-0.0016229728288800506,0.05790259763587773,0.02163041287750842,0.11608401730200947,0.06499309903945572,-0.039380849785181346,-0.014782646397813837,-0.02009650736920591,0.016219839736800166,0.05152845696192794
SFTPD,0.06633295254093305,0.005181044320941961,,,-0.006523629900455519,,-0.0282982960984667,,,0.021328211471377454,-0.030506143436090604,-0.004248584344891012,-0.044024118291195125,0.10541670974677529,-0.06385342416426922,-0.01755983268315728,-0.017582304773885112,-0.0368354011054637
SLIT1,0.10296545008856592,-0.035179324571537426,-0.0024083869360788024,-0.05846042034028633,0.0915021303382991,0.011040116366444657,-0.01729638384638821,-0.050921838025185504,-0.009531076760109643,-0.029522769349320136,-0.012006041526280825,-0.002642958393456488,0.009528380312723428,0.09945584056591354,-0.0018484376938934651,0.017121563087986253,0.08074228584134364,-0.060503711639379607
LPA,,,,,-0.022482956526680704,,,,,,,,,,,,,
CNTF,,,,-0.018315304093483073,,0.02220937967977971,-0.01405412908312476,0.009204209501721067,,-0.018728133499679493,,,,,,0.25645454687141434,-0.030498518794129934,0.1256173715385406
BST1,-0.012509464716012896,-0.0011263559346295683,0.11193786738319897,-0.01817062390250254,-0.036203750246276076,0.11262923241885464,0.04934280177350991,-0.007542472260985467,0.02502718886242648,-0.03898875776696398,0.04967661306427421,-0.05574557993428655,0.07506143481416364,-0.04083777473436238,0.0637417900315977,-0.01163210483561007,0.01638957559413455,0.0957861051158382
AGTRAP,-0.06168560931649003,0.019058412238565314,-0.00352189617412081,0.03273205332942723,0.14061758037269884,0.1360252137555257,0.025302921101562247,0.0651584417091831,0.022252890941038706,0.04111993868798797,-0.06190727985528332,-0.04805493880929611,-0.056696583525519276,0.021178963977453533,0.0017854285265837483,0.000494249619814556,-0.0011395981439068382,0.11278707963764553
LAMC1,-0.05072113586722735,0.03790582553946006,0.07973300104038497,0.0011532667309221056,0.15144789562858496,0.09956622665827757,-0.04189275388048569,0.02405040642986687,-0.0018069418417097384,0.036224115692462866,-0.02358866124871335,-0.01915706888700924,0.08919743087419303,-0.0032022220857520155,-0.02479615070502286,-0.07848152739283613,-0.022669397563537624,-0.015281517222408761
COL6A3,-0.04125843058651684,0.010674674574564995,0.1298991294408206,0.008990404078758752,0.08032330861055618,0.017591671071747424,0.008323950262930669,0.061961204459563636,0.024706938332062542,-0.050614437113052566,0.043543384617407845,0.05833866472400715,0.062347815231700215,-0.09664626055795923,-0.002740106655901355,-0.0006464012139084193,-0.03199619927186184,-0.029728533049748096
FN1,-0.09656312871922525,-0.016645447787953408,0.06300849327376395,0.006887677417686877,0.19438026739848788,0.12218205927204093,0.042215384571613064,0.0019405251505634738,-0.022183925554934564,0.029300630055865046,-0.01466585871497852,-0.08190633538420129,0.0716277472255875,-0.06970316451135279,-0.08867042953047793,-0.10177699643294875,-0.06382386259308524,0.04363151791912977
MIF,0.02716715525370324,-0.026053069092526963,-0.03966134745938855,0.013214213181235968,0.1054756818620493,0.018272339030241343,-0.023390925638763493,-0.035765293956719166,-0.06777708031330328,0.06095632210985926,-0.07818817549561118,0.007802879704205224,0.12649568489474355,0.028425065185125005,-0.035766362223899825,0.06430819949174914,0.0610600895293354,-0.010299844736241874
JAG1,-0.0440162974191246,0.05134350691149772,0.017854398738780353,-0.03417021763654875,0.152773829294101,0.12311139765749969,0.011823227428492723,-0.03073123917689748,-0.02259354864951691,0.05263019392729669,-0.045792469345042185,0.1349770683095836,0.050690820824917056,-0.08021043387150728,-0.00692189288734539,-0.026542245297235464,0.023430898669799922,0.14960194343705435
NID2,-0.0038052009962431443,-0.037164102268058094,0.062217814050077994,-0.029606011473288712,0.2110226227103541,0.08582659822352771,0.034741371285463535,0.054369179374701856,0.026095433546697744,-0.03382380683081933,-0.06448631658344829,-0.13424357783915553,-0.0003916527206465939,-0.025022415551407336,0.010672490151608283,-0.07898310662444422,-0.057581465444793235,0.03486412493396362
EFNB1,-0.00413839575103787,-0.0025571746292724694,0.06991603033771285,-0.004197248710203957,0.0986915580805201,0.07503830115830792,-0.04541698038104145,-0.050410639712947625,-0.04417907382565871,0.055000528377933414,0.0827688609507861,0.06958530196500659,0.07264561071136569,0.028429332588783444,-0.015479210576898569,-0.07035628502727176,0.044852947087732783,-0.011523655473187552
COL4A2,-0.012927312683936492,0.024607218803405256,0.07609533598112764,-0.006604375301725555,0.17412283186813626,0.12185613658496168,-0.0046775403056426934,-0.02628808203596671,-0.059693997711369066,0.019375477135590586,-0.015059657346265309,-0.10371571500567812,0.05790060819492826,-0.011177747612863073,-0.02363164628184781,-0.03961753014748353,-0.048049896208893224,0.08728203628781178
SPP1,-0.08723905911919526,-0.025587413336351006,-0.011602152676768281,0.08634875373537229,0.1352622858408025,0.12026996725588728,0.02133692359629377,0.14584873029947154,-0.036185222712224865,0.03387990198686242,0.07657514164152333,0.054965093483148604,0.05327804454946214,-0.02996551625483916,-0.10257644273379045,-0.04087083868318483,0.027088376645851356,-0.018639293304950063
PODXL2,-0.020690984593208048,-0.00469250586961029,-0.03930789350245913,0.041724321128776345,0.08124072573738818,0.020882140939973415,0.023797262725211234,0.010687967431189922,0.08296621206643887,-0.04467383636437488,0.025511129106489918,0.01961738072021953,-0.032835622648983896,0.05396479997109579,0.03634602973909363,-0.05466090169125243,0.024192830619752297,-0.06805140263674003
FGF9,0.03796992522546447,0.03280702766404982,-0.029347754903562832,0.036879508060269475,0.06577479199377355,-0.06889884951224699,-0.025195690388629996,-0.05668691219206804,,-0.03497495958769065,,,,0.00975321541591808,0.049289515338404956,,0.06037903354819215,-0.03740573846031147
ITIH2,0.03992909141538584,,,0.023439806087327573,-0.035757132065129815,0.026304989001717776,,-0.00924217399690991,,-0.026249400326043386,,-0.017673145434199695,-0.04497170058078899,-0.009476494499149613,0.009818846086518061,-0.04901937923181202,-0.0668097797609781,
ADAM10,-0.03183414897214286,0.04990810097175263,0.08297775862572715,0.026513841427499633,-0.017210175282288655,0.07654710678130121,-0.011725398518884943,0.029047584048281953,0.05985900523301571,0.05254906024497519,0.06315152510390969,-0.02905884374082142,0.06365592175308799,0.04110057719448167,-0.0020313437126082286,-0.015480010170872362,-0.014957068915114894,-0.021436162039459833
CFH,0.009804105548938345,-0.005824771636179554,0.022140400195741188,0.03550261922866283,0.046787560867247314,0.10438859755643616,-0.01460105966113608,0.06886978770586218,0.01719935707160868,0.00605705335102839,-0.02086106515168763,-0.00289837123991798,0.10887320334338231,0.08579667492499457,0.040751059724158226,-0.021967055799934635,-0.024057341375534485,0.02954853712155868
COL4A5,-0.006286801500235591,0.019011102320782937,0.04097288279657562,0.013148169206791873,0.10923310545226217,0.0500126404903165,0.023451357413227906,0.10554358594908056,-0.01196948903590254,0.09753687546250046,0.03512007119436215,0.010603726317247833,0.03794249401321623,0.060607464999843444,0.07413165488349194,-0.03886037039364106,0.06022828256779811,0.015352731224015913
LTBP3,0.01226906845087867,0.03154962527494168,0.011441296176806117,-0.000400626502924947,0.05950084822552801,0.04025241008916597,-0.01862751871421043,-0.010343342851279882,0.0251065282622515,0.10448203450478866,0.01223314748235978,-0.031422936706925496,-0.010311766164809,-0.025183026424415684,-0.02618641296989453,-0.10822104318922948,0.0267500836312431,-0.007467144191410679
GNB3,0.08288139111912698,-0.01414302714965763,0.026931049609921848,0.019068591256598287,0.13275269407745285,0.0582166623904426,-0.03402194503953572,-0.03966706428647339,-0.0015933910606008368,0.0668124225835804,-0.028887840755842,0.03847170561279355,0.09561170393114231,0.09404280203411773,0.030895118637468116,-0.0345066045781038,0.06454437244108634,
COL6A2,-0.05608262962389593,0.026779414854449145,0.034763027799636526,0.0042072123448386785,0.05941583186159245,0.1283658294480599,-0.026319327057646485,-0.037379625191877035,-0.033308460713010454,-0.01394955004955435,0.015122413713255595,-0.05043885058957248,0.07852063433662873,-0.06397754920702504,-0.0445152241569563,-0.04857423410505302,-0.03890555978569607,0.17199238728800711
PLG,,,,,,,,,,0.13981548246568923,,,,,,,,
GDF9,0.00753527161085152,0.0300776490789956,0.020395222006152756,-0.02926176291087614,0.04746423900856731,0.11901607717449929,-0.02364219954119956,,-0.01588088484706278,0.059056738291735036,-0.007793077763688417,-0.03332642869600466,0.019201643560830328,0.09793784701872035,-0.005798271776998839,0.05912716044362058,0.04984697098219183,-0.03897294333672109
NCAM1,0.08169660514967653,-0.01831990403961365,-0.0020417259659140283,-0.0051911197672181815,0.0489931475105577,-0.03447871458497336,-0.012145308384885653,0.05344354117035147,0.05194463798220632,0.04942866498129571,-0.04401980265280939,-0.05050383186260154,-0.05444747225396668,0.02942657272391251,-0.01762453398668001,0.046383633412852746,0.06650724126957619,0.060413665153282003
APOC2,-0.012876323253492078,-0.016123070270300615,0.08610104275691849,0.04949146963596505,0.05490727097292652,0.018196281446261373,0.024962045586961513,0.08858488453401363,-0.007857503887376792,-0.018192105395159645,0.019353374870778504,0.09456230509642055,0.017875305042638772,0.0860772947095455,0.01833840852934768,-0.014871986621948502,0.03321397508175456,0.032161069317856575
BST2,-0.0007494193130407335,0.03304888707422872,0.05428312877565696,0.010949018026373838,0.05587325889056054,0.12902598202423265,-0.01268769270410868,0.024955949173246273,0.006035583544841723,0.03427794442118553,-0.055925794788866175,-0.11808637322118871,0.04566329325172251,0.006749004299861834,0.029210479230019588,-0.05340870789395467,0.002042832835364145,0.004113835484078157
COL5A1,-0.06540424257166585,-0.001509004453326941,0.06876671246939059,-0.06849004622161946,0.1327451599158914,0.024093168618714217,-0.017756482155889933,-0.03468957919432967,0.0010512573480523741,0.02682052764311834,-0.019643353338545843,0.05047806755468124,0.09819965966856857,-0.02273595696934845,-0.06592189677051119,-0.08440176476891198,0.005746266174863445,-0.030310523613629105
CALM3,0.0924889912725075,-0.02705424976833644,0.01277810457590064,-0.015087265845376365,-0.13427787563664564,-0.1150957903624515,-0.0017761828542489082,-0.06267793234545539,-0.02103330544142831,-0.12002939415032543,-0.03137667511194895,-0.09380911907982785,-0.045791198507084414,0.09811885913977537,0.13018706426162568,-0.03494759403475788,0.06977086554597199,-0.03726913292968407
