,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HDC,,,,,,,,-0.0765829471176703,,-0.024986455678592093,,,,-0.06165307351839432,,,,,0.02144163949592259,-0.0274586875745042
COL11A1,,-0.028213413446586687,0.013198297319668269,-0.06043348441778309,0.0962945124338228,-0.046001167715263164,6.973887570613822e-05,0.05416776489002714,0.006079361665940709,-0.016126301192788295,0.11357196022192262,-0.028826324398236125,0.04998292802584423,,-0.013451122612897043,-0.02014325741650157,-0.0024743422830495743,0.03871014454382165,0.021734967963497713,0.015729994166272604
NUCB2,0.0005280586516465864,0.01943170012642897,0.022666553968722084,-0.014025124508112576,0.04947089575934804,-0.013841948034656357,-0.011242119114136747,-0.053126312942130376,0.04852071337971577,0.009107421672349039,0.02896046762554531,0.0020592943268841002,0.043583161498080766,0.0872425884849342,0.09823262194492095,-0.007916135999234181,0.03346616209149155,0.08869754692110773,0.010671106835067107,0.015405262929171808
FGF16,,,,,,,,,,,,,,,,,,,,0.09944874371091206
CXCL1,0.024944314944341517,-0.040845934517447974,0.03504793208640952,-0.005907355466788549,-0.02829457767911689,0.06740654901648742,,-0.008454155655170369,-0.0366625974447467,-0.025150618698765042,-0.013308120687701434,0.008313387019640916,-0.03643525976174455,0.05495951681491097,,-0.014877467936977055,-0.032579456337486906,-0.024172961862079154,0.023058636966689014,0.034129841448715344
VCAN,0.048221072161916144,-0.08191425257762175,-0.04556374401230792,0.039956697885031554,-0.1311568478693241,-0.036745420157846057,-0.038925604502897275,-0.1978096673669484,-0.05647841450884151,0.035374283166259415,-0.014870049171695246,-0.0112433292562706,0.04583318157497544,-0.06785309796932289,-0.00446961911169597,0.04002784879490798,0.038733283899006266,0.01707157627929817,-0.08947637129115724,0.007360120541524848
MMP7,0.014421839760539536,-0.04915624792308325,,,0.05527006300698032,,0.01690122113179106,0.011952154037341225,-0.02319193928583425,-0.017841547243164564,-0.0231736594214485,0.02477080914100909,0.0005500097176760714,,,-0.08386776994074437,,0.0262946633947109,-0.05487267092239225,-0.012670697526535829
PTPN6,0.022223616234650103,-0.02854913906060641,-0.028555316913613814,0.059213351608146475,-0.028102625534222308,0.0785796359776945,-0.013168459803355589,-0.06077300408246737,-0.026705912309867564,0.016887088629375376,-0.04265108139503989,0.01071852292822012,0.014211202498121365,0.1337450535554785,-0.01378671969985653,-0.0652677884353881,0.007814913099570144,-0.04934211417554437,-0.004170348563559331,0.05396684755242105
PTGS2,-0.014195830647995407,0.04141118407667291,0.07852405416396191,-0.08783396391221056,0.11437760615157283,0.0199611849387281,-0.05309848587384375,0.28912897041618274,0.030250928477163763,0.008437826792829263,0.023183827472695855,0.030936202293903793,0.06623104703230705,-0.02355865170502221,0.029016599744976872,-0.039104547216939727,0.12763369005446198,0.004317845797102944,0.11593443719899174,0.023186288886718864
XCL1,,0.09256284891007881,,,-0.019516108077005163,0.15401286067996164,,,0.014964346937506097,,-0.030397247525107,0.0051986537360909635,,,,,,,,0.06740363576954864
CD58,-0.004055843594747731,-9.033647655080837e-05,-0.010927937473749993,-0.06161951198040591,0.0587917233178036,0.0356940989091504,0.04171673511067176,-0.1591828266234124,-0.019632881088867238,0.006192162798462177,0.049600352906823755,-0.04697698972371824,0.03251519312100067,-0.0385752317576467,0.038204997219431235,-0.018031773973095112,0.045915242734597565,-0.02512402259240754,0.01375324380048892,0.03968137779013339
TNFSF14,0.03926060709262586,-0.029359841605769196,0.035935374016502084,0.0719834616434522,-0.00220828498220537,-0.009662580665891707,,-0.029679365481307878,0.0007469206204497865,-0.024565536398073132,-0.02219726656719696,,,,-3.834385851067501e-05,-0.02620756456660227,-0.04509816575907615,-0.02145851916499908,0.0342704921686334,0.10135621976604564
CNTN4,0.098036225005653,0.028388972332175782,-0.018103146260388555,0.05451977286186542,-0.026997253646703696,0.030286276815334193,0.05430213687892192,0.19965320118062463,-0.01662587354950987,-0.06916651574511436,0.13064254672234282,,0.0015621567833030276,,0.038666496000050225,0.0831151074220076,-0.02719941837066053,-0.04149644188121807,0.014529926064959916,-0.0312884580014438
NTF4,,,,,-0.024687022061383252,,,,,,,,,,,,,,,
INSL3,,-0.026102539483786977,,,-0.017937005803378325,,,,-0.026742745224544905,,,,,,,-0.015212282859170981,,-0.021458517091760613,0.009382850591873692,
BTLA,,,,,-0.028471479345991497,0.04039917067860183,,,,-0.01276062548311023,,,,,0.11440857366546946,,,,0.026101971109461018,
MFNG,0.003999168869079512,-0.022059490637846648,0.03668305961134422,0.08886329148847584,-0.01958996847932504,0.03326999542511344,0.024582613583499873,-0.10353113374278088,0.031250510420349105,0.012410276768131449,0.02617984577773768,-0.008213731873596478,0.012079922868303722,0.038231827651051875,0.06361620734374754,-0.0045387635756381,-0.00657816546059575,-0.027673595640014124,0.06362611672042003,0.00942384878049462
ICAM1,-0.018429375912646633,-0.007564245024174261,-0.02193659617647895,-0.03706595443465191,0.04133251469116098,-0.018467492718046777,-0.013654526788702466,-0.08656706864257206,-0.05957958840208502,0.002373253247709572,-0.06339446437070277,-0.044434094472978566,0.01287143963200853,0.057554756107153014,0.09330953537870229,-0.04820060224665872,0.054642007230524085,-0.01630400117169157,0.002511958972478306,-0.03707625677480129
PROS1,-0.030008972822240118,-0.031145007277852615,-0.045328726438428876,0.05081912071683853,0.00030777680658917875,0.0593168429651491,-0.0626176884481897,-0.12303994424859567,0.030374329889990722,0.05596959062539796,-0.04547635049542464,-0.01480319342245862,-0.01470893391144735,0.06929840061826416,0.07343176613078094,0.06996970630094285,-0.03185519562847918,-0.025140465012529842,-0.0023753370126208635,-0.030794958241529845
CLCF1,-0.04030539097775618,0.01595166828265129,0.03873561263707954,-0.019467073944648063,0.10230452611149779,0.07820140197694105,-0.021668570574529634,0.049621579668543546,0.031123582377253742,0.004614722142075631,-0.05330270528768425,0.018983105196569976,0.01801250899344314,0.125733107754413,0.018784665309749857,-0.019572090535375185,-0.0014711748855866617,0.026975701310716284,0.05376779667719664,0.03509292445913956
PSAP,0.011481409512163991,-0.029470425338508358,0.009109562399378242,-0.04380380355865769,0.10870335841894958,0.023566581316756225,0.003877516073249811,0.1044208550012585,-0.0003055562744851345,0.015035535690849344,-0.1006659032083813,0.050518889924572985,-0.0611590644434591,-0.06846931261130579,0.026245006336334198,-0.0698759066544512,0.08135050056207828,0.040264238700505925,-0.09694627402333832,-0.05965062563531084
EFEMP1,-0.02781808760310126,-0.02138170898244346,0.003853815890847354,-0.08262519765917242,-0.06942290517077103,0.0794024878774038,-0.006778057059574838,-0.1916802548722989,-0.013305683034726458,0.011342215696349595,-0.14864032104917804,-0.028663749118873764,0.0646669782352678,-0.09791169683903907,0.10510173149228261,-0.033730769507849735,0.04879465404689004,0.01350403010104218,-0.1007698001564624,0.04165493568444689
C1QTNF1,-0.121794215945111,0.018300166631588906,0.022462900299437278,0.009428006965347749,-0.040893794362352076,0.004377528087380335,-0.0354012778764919,-0.08123031883328082,-0.017728845560262017,0.03044239706425026,0.06849242429177453,0.01221164567442774,0.0783772110300087,0.01590443624620713,0.03751295575072044,-0.07506236076774384,-0.008760524704303035,0.06203347087759499,0.025168334095620176,-0.014941999494078146
ALB,0.044207841611137645,-0.04035520718573707,-0.030506829446935647,,0.004238424393329773,0.07522321811444053,0.010210268079685286,0.0032874554320887644,0.009230618097746255,-0.006584900222885481,-0.04315321593092944,-0.00636503993572707,0.020767600257235074,0.004838079768146301,-0.007384984469520755,-0.03487616553083343,-0.010596524939999886,-0.03592102525190325,-0.04041615844286116,0.02578814919396362
CCL13,,,,,,,,,,,,0.061704517664738744,,,,,,-0.024070185914492018,,
EFNA3,-0.05083974086932936,0.058468733013693444,-0.008913195735933882,0.047445230233677894,0.13064215294124593,0.009810786968328213,0.038074112330281275,0.23643800272024912,0.014986420325393872,-0.0361542672210807,0.17128081330422756,0.040843476975196885,0.056318849889028494,-0.03468799159028589,0.06256729559554451,-0.046836812187577286,0.008228555238028316,-0.026204026643729013,0.0656315160618326,-0.028103585064898982
DRAXIN,0.13293497675724836,-0.0341513579645832,0.010529706184602323,0.003483439075982712,-0.03701582715158806,0.025791894855176852,0.027978430272640922,-0.05666407709910476,-0.0001407057515551773,-0.022403343358348916,-0.03172429703531225,-0.024215638002866566,0.05294149395224015,0.11704934710747597,0.025930391702000278,-0.06803664262356461,-0.06114377338438969,-0.017948816678539065,0.07671685873056072,-0.07598014241854308
RAET1L,,-0.02033413176278346,,,,,,,,-0.005894928645958409,,,,,,-0.01539973629642126,,0.03186683440837123,,
NPTX2,0.147362331931742,-0.03108515318656643,-0.019943507439567618,-0.0035563778376466702,-0.028685549211992522,0.025018263278521642,0.03180890445191072,0.26448640872728263,-0.04058643202196359,0.027614814870799365,-0.028357436193355796,-0.007627788878242978,0.05179955856819793,,0.023833805237057578,-0.030098123184713155,0.008668757718931162,0.03227150820777709,-0.05381327668187988,0.054430123756060496
FGF11,-0.07981778695876639,0.07437906472374746,0.0010166563419945667,0.012186998911095157,0.06006129186669212,-0.0027957227629025775,-0.03396923806422429,-0.08372493708409397,0.04655413365636439,-0.0442323295643222,0.01938820603631842,0.036048374363519826,0.10717884800304327,-0.10385290122487384,0.09747253256502529,0.00021841260407202747,0.07386957476298611,-0.005292987857866329,0.09175113711748997,0.13339218155512536
CD59,0.05150039029933234,-0.01568127367445594,-0.06159682459000409,-0.022309606616467394,-0.10128963833344208,0.03644488913266691,-0.007737497925823952,0.18363541750772003,-0.0490835009433311,0.024901305090351013,-0.016812556388541067,-0.047218379249106546,-0.09987202696322531,0.18484850631376637,-0.008085809376600799,-0.06230970735497149,-0.03226423243438657,0.021713472830852253,-0.11231970580767776,-0.08533557260948392
COL9A2,0.05230650375248678,-0.02769103080503341,-0.007288415010505644,0.06417947717441558,-0.06605807896722345,0.018384754922508496,-0.012359759682779666,-0.1381001569151832,-0.009630536834045252,0.04684495069582699,-0.08792312785109088,0.057861501803889964,0.015011378211164685,0.022370441714959773,-0.04039938981371774,0.02968847548293514,0.03274764026325588,-0.011974777959340752,0.06901573255499997,0.07448949338340452
DLL3,0.13810694204443089,-0.06296216426679116,0.009302989275375546,0.05207277464465346,-0.1785717053516586,0.02240347451707719,-0.01574762133713118,-0.030392265919654014,-0.014549279518271004,-0.021237559997169603,0.09827959438819907,-0.029677579509786705,-0.0023178555640805446,0.12238238510659534,-0.02022050765315988,0.023411155810622943,1.1651257542652519e-07,0.03274148060771438,0.08727195684339005,-0.0603519949625035
FGF5,,,,,,,,0.05934615086958877,,,0.026762087005632477,0.025686301142732633,,,,,,,-0.05945852299395942,0.06535116804756183
LIN7C,0.04265231810231517,-0.012538397291624636,0.00485338562303181,0.009939248577930564,0.006643569474037361,-0.04679889511439314,-0.017321810861630663,-0.039991418601002894,-0.003990172189543184,0.003494451755902661,0.02917663191933632,0.029669066039234256,0.06890126455857773,0.07857939429589195,0.018389573858562026,0.006565429746281034,-0.01959384791122329,-0.008581480593975909,0.035186160089877225,0.03931872744206374
GDF7,-0.041033587477275986,-0.01786116317078347,-0.01942596413604489,,0.004741528122273459,,-0.025127055708445117,-0.032693236615056624,-0.023283243853426307,-0.012920208163513086,0.16030769179038773,,,,0.08706529816773109,-0.013201403950599863,0.02392386555040853,-0.01744452187307135,0.03518675330631978,0.18349110946653377
PSPN,0.01626871536123344,0.07054474833289648,-0.03500044683516875,0.03876249561458632,0.07653231371726314,-0.033028858823349466,0.013753508667767894,-0.06474708459685251,0.03146207593727355,0.00403369925755465,0.05757203116111963,0.02084548803466849,0.0931194119885999,0.01585494006585223,0.01241124346912197,-0.03539821659483144,-0.015487064389552024,-0.03239555983375082,0.15672816774012716,0.02921146427989924
ANGPT1,0.0818148748196777,-0.03314038472615944,-0.008931650185229952,0.06890270885969822,-0.034474333413293215,0.015541847292719064,0.00021980627309565575,-0.1281588987674575,0.005469390460176326,0.036336184968255726,-0.09924793472416492,-0.00760824115725128,0.03264648060005186,0.0566224908314258,-0.025942054396297046,-0.04791302367001629,0.03305997801170467,0.02131176747133054,0.024146393791001145,0.019379202779428166
PNOC,0.22283870942663622,0.06391930890721012,0.01175004581549848,0.015140547739548343,-0.019220825654595642,-0.00455033198579774,0.05872204913872717,0.24346343804022746,0.03658407648293547,0.015917731927766018,0.24919824655962453,0.047055609985681694,-0.021243412305415946,,,-0.014038431029988366,,-0.020681193170811712,-0.025388327749369038,-0.010173052011382078
L1CAM,0.21163778767587363,0.03737788068482961,-0.04763377917870921,-0.07471329520687031,-0.041746735655694825,0.039796706440223935,0.04106729499140512,0.22883397644308964,0.02159954757284943,0.0061201392436587496,0.1277835043875443,-0.012563117802028647,-0.09139217664997328,-0.14039160394964584,-0.023687078948985862,0.013060396344633981,-0.004829149875348138,-0.10224921149803805,0.06235476918218512,-0.014910790849750038
APOA1,0.008931539637756019,0.01878739097168806,-0.014599249622178217,-0.02645900253084087,0.05560093628431221,-0.0060722530764675,0.010398626790221122,0.003416752106854829,-0.018510187801684418,-0.007763983827118349,0.05946373242947588,0.009954390334538077,0.06327634056864835,0.10707484050998617,0.15109643835187378,0.035424655650504254,-0.029898717542342752,-0.012406249597347744,0.06140570490367219,-0.02104253230804281
PSEN1,0.03680345858767187,-0.0639917258620737,-0.04037508676564799,0.034888715626923826,-0.05110219434286857,-0.005680447764251605,0.03858875451632278,-0.0889936196571896,0.0045823482551729244,0.008923596443581002,-0.08331954569767454,-0.032394186634838874,0.025447773946844398,0.026766525578340927,-0.149821902919325,0.04082071106124315,-0.03548399937808097,0.03827073309203854,-0.00032310537654532256,-0.019089485458152988
CALM2,0.12912124878252643,-0.08893150030780413,0.012819728499970989,0.013642928787248492,-0.17027345780948736,0.06009371089914871,0.04505501650827311,0.19711092986133513,-0.04518375801731365,-0.015286275468966146,0.15633790175418597,-0.06302985951506988,-0.07913161284074957,-0.0778083623080235,-0.07310292900288007,0.003587462389608462,-0.13255598754546452,-0.024359329687136052,0.00020694028742105112,0.05035382524093061
CLEC2B,-0.04254722140989508,-0.010524851234157214,-0.009938885573361514,-0.012576428231030381,0.015232375308188705,0.062293472767949526,-0.04935309380808001,-0.08389183934892752,-0.004508509371725017,0.018362060689988788,-0.044480194192238,0.00122373665074666,-0.012629412764813712,0.0265910990620437,0.1343682790552905,-0.02250288882642565,0.04068057309179999,0.06391732561617741,0.05875288118004454,-0.05263565319673588
NTNG1,0.14080582512503026,-0.04806501161075314,-0.036593727621029574,,-0.019820510839643223,0.014091362872839821,0.0653816227545553,-0.030854766191054227,-0.004552776956981074,-0.021291813928067983,0.10914795752635527,-0.016768173801999665,-0.021039568747525515,-0.05180084351118492,-0.019780680385463836,-0.021551303056258773,-0.013662952464254552,-0.04674408130185798,0.02727937654027327,0.04827123862018626
LRIG1,0.02229501605019293,-0.07474321539786967,-0.01813198058905247,-0.017579153617780972,-0.11380860705018504,-0.025903033140430624,-0.016155498826103707,-0.12141540692931392,0.009177906223352851,0.015758754853017528,-0.05998219361443045,0.00524746969431674,0.03129681980723564,0.13285541345758026,-0.003586981776862181,0.03965348187605337,-0.026601455913657795,0.013713770490483466,0.028603727261643848,0.07233643368002667
CPAMD8,,0.21349484938586732,,,-0.007521359228716381,-0.0038741389986376305,0.01746201915251397,0.004982727203468537,-0.010919105810654046,0.006200664934218407,-0.03954684871553094,,-0.01903074428293468,-0.030948290520039837,0.06492949894206677,-0.014830711186273325,-0.043454959628240704,,-0.014525768174947593,0.0803597644643835
GHRL,,-0.01174363054651908,0.001935880576215078,,-0.03546603305595932,-0.023244707666141333,0.061428413872254804,-0.01594351140548743,-0.04111565319918043,-0.022403343358348916,-0.0019687025666964555,,0.006693674093301158,-0.10097531122603881,-0.05719288391287023,,0.005842933237552105,-0.01886963728214663,0.0009024682295829678,-0.026236305527742306
NPY,0.07649393236693863,-0.016924946761321367,0.00030730153468491,-0.024569740629613968,-0.030873049327902986,0.01696364809622562,-0.019061868072138912,0.1964789264578424,-0.003467938106643053,-0.003973040228079825,-0.0006737734376305435,,-0.08775672957047338,,0.05179801302287857,-0.02927000202280729,0.12302505120097156,-0.031706204586321424,0.10516837118009797,-0.003423100157593548
MMP2,0.10530845086640218,-0.084923185755775,-0.0005233034618242653,0.0358652867830224,-0.07508879401847841,0.05674796920633403,0.0010753463319867393,-0.15070192273917382,-0.08110554969761458,0.0034672010827361713,-0.07473728968722193,0.02455845284268951,-0.0019473520999535251,-0.04135018319972061,0.0945173055500268,-0.003415455726235509,0.02470789887588434,-0.02185402707843596,-0.045854474032899106,-0.029976238726285243
LHB,,,,,-0.01847777523362175,,,,,,,,,,,,,,,
PPY,,0.0182495708344532,,,0.06750016617423178,,,,0.02880933746158286,,,-0.021421895593360583,,,,0.0029433180296185874,,0.005737316217337561,0.05212863010896349,0.05996175122624474
ALKAL2,-0.05217634360309586,-0.03813347001973924,-0.015592518974019623,,0.02934637430363436,,0.0019915816484814062,0.04073935543776356,-0.012475186881867118,0.027201925972559913,-0.05739289038271555,0.00703312374968402,0.021710881003614298,,-0.06249479176918285,0.02119994729088625,-0.03823473357198327,-0.02889737948313065,-0.002988150563933223,0.024981095024352244
CSF1,-0.03396045089072699,-0.0403650427718673,-0.01739391453926855,-0.00715703297109614,0.03147464778703066,-0.014956069821953596,0.011805354425770447,-0.09720866801519171,0.05046995888746681,-0.05062380925960149,-0.0247056993028991,-0.021503461972854344,0.021070254071456018,0.13940688965496817,0.05745883559025407,-0.0516984092016667,0.09213617274233137,0.00687039425087709,0.030256048971799964,0.0628515842258048
SEMA4C,0.01129997209676143,-0.03043665095412156,0.031652190315205705,0.07091036919728265,-0.05820527796830707,0.023967017676187547,0.0033731994295476794,0.02574629068285344,0.013585643793546761,0.006109006684072776,-0.06895879751607366,-0.04199981196072196,0.02151341834138955,0.035153590744271004,0.011281394263368357,0.003678486364468467,-0.01616594354550675,-0.06520868725535832,0.01422680265070662,0.05367314823517388
BMP8A,,,,,,,,,,,,,,,,,,,0.03523680860726636,
ICAM2,0.1493232537426342,-0.008130199648443808,-0.00317096130213661,0.05897586492813042,-0.013467038492170163,0.011956280908426696,-0.02308534499976025,-0.008376988187214987,-0.040317671178377576,0.05143949102999351,0.05132745990607169,-0.0720787873404203,-0.05767365549628719,0.039645363862679785,5.9041753154627515e-06,-0.021085763682242877,0.040073607437024025,-0.016093518932968415,-0.05156210720953284,0.018559219812890472
SYTL3,-0.039679565662116674,-0.0014514413784016337,-0.033640109907845286,0.02019094914210465,0.042983337733912566,0.0164158908725041,0.01473485307964777,-0.12683068823898985,-0.029893523298174473,-0.01958931354675171,-0.004671916655253099,0.05775437401484168,0.042258092224457866,-0.08696526633486155,-0.014533720357465058,-0.024586110817731915,-0.053863271400369984,0.020689464975102385,0.012587929748016851,0.02695732571668218
IL1A,-0.017851642018504317,0.010930701532172517,0.036701122478118374,-0.032878505646541954,0.11184008538007296,0.033714889016530136,0.0025804455385556122,-0.005055625621995976,-0.037299316963396584,-0.058440932202205406,-0.05497538318341135,,0.11313613638989162,0.09748371377092974,0.00012197778583286059,-0.034782670229049226,0.007999733128287952,0.028423588589956507,0.015467237345415026,0.0614351043814213
HLA-G,0.023302057830521864,-0.03128937335883633,,,-0.01951610631453669,,0.017920488167583862,,,,,,,0.007743208016422033,,-0.03733840395037562,,0.0190916714166229,,
PGF,0.008957880425206548,-0.05467380068579854,-0.02743409450887383,0.04189886301142275,-0.03718956194518506,0.024486027136976736,-0.025269200742573078,-0.07259494238316304,0.00261673561203148,-0.0038252543815816254,0.022754915932342034,-0.02249594660203376,0.07655476275466683,0.06910350740873439,0.09560418445260119,-0.024908149926938353,0.05852854592374281,0.03199284702829808,0.009290140225149984,-0.0058843029198992714
LGALS8,0.045926223665991354,0.015456230452965642,-0.0024468233519362504,-0.04774900772937766,-0.004832645482679422,0.03044618806177934,-0.004202762386935699,0.01681343198714055,0.03560981409059368,-0.011267851937766865,0.10210665205417457,0.054864499835308805,-0.0005943082207535687,0.00010627693356317358,0.07174961741461505,0.013737619662962977,0.09749347889680725,-0.06047852548220198,-0.016732532481391883,-0.03414148752514311
DKK3,0.11777612517858822,-0.018608980336936996,-0.016107763068093094,0.004268572126214375,-0.08720969857052105,0.028110150419131744,0.02433945499719453,0.2650921642977488,0.03153618560555716,-0.03906109902129017,0.12644245500113507,-0.002007679879090396,-0.06352390099357262,-0.028608848739276806,-0.06034218960146815,-0.015071068678505424,-0.05304138937737838,0.0552723641039467,0.03239256033259945,0.0070555309418114985
COL16A1,0.03852281214602473,0.0005767803858510839,-0.019945857392421943,-0.026103058409409605,-0.08908066828428683,-0.01852568636285664,0.009842208900968461,-0.038576030210236055,0.012246803653736383,0.012616248271260736,-0.03895060251540436,-0.009320643005092612,0.04301303220496404,-0.053483411895216215,0.11138735979565308,-0.014241904457829314,-0.01274401468211779,-0.030687021833277546,0.016803147262822355,0.02348579073470634
TPH1,0.029894420849678926,-0.022974346499159005,,0.06173578232379092,-0.03551427349872859,-0.01110201820116636,0.12182180950101248,-0.03182828469392371,0.03580350667714183,,,,-0.010511820022551306,0.06322172965597937,,-0.019450549759181566,0.05184832855543559,0.001394158820069597,-0.0034415418519136353,-0.029021380449243888
TNC,-0.06655801126565974,-0.046685311877510106,0.0528314026173774,-0.06782008412562338,0.15804420873641425,0.04709383821975675,-0.0007889503946493154,-0.1774492867599138,-0.0061339181872776555,-0.013999896953111757,-0.19300175566727382,-0.01686736456884424,0.03891068834601797,-0.06804438760992437,0.1242342301799303,-0.03532903029407165,0.03586136763447155,-0.03448583803597041,-0.0274513132308277,0.03285003742249821
TNFSF9,0.14468528578471376,0.01043624229462098,-0.026074246428320316,0.038089159624525804,0.01253318007737519,0.02284282781840011,-0.025487394783407738,0.08499009938449179,-0.01379925026471928,0.003898257506868839,-0.021091568440024765,0.03827560505458081,-0.018047571826649875,-0.008922872866539743,-0.05388604552959571,-0.019333969404583512,0.08045673135981025,-0.02695957067109036,0.0353499922578237,-0.027851978211898522
C4A,,,-0.015365728537953519,,-0.021906474762533153,,,,0.01961655137218438,,-0.02682117663690552,-0.025403650337151286,-0.0035514730467249584,,,,-0.02952603560923236,-0.017628503073195103,-0.032421912724958,
CNTN2,0.06988277425483655,-0.012765270197980969,0.026956082032090784,-0.01944677876670289,-0.030630927799709353,-0.006939114408186986,-0.048022736979998405,-0.2031697287091627,-0.040398741194232236,-0.013378581794440018,-0.15538296319223172,-0.026898412871217768,-0.0360201759641323,-0.015598013829923535,-0.16878907197784843,0.04191097518945699,0.03551438387167355,-0.025726292674411056,0.02436719794742283,0.02247215097851414
F7,,-0.022413206508264213,,,,,0.038876324385376075,0.07319298146618004,,,,0.11376538734472366,,,,,,-0.017444523559913987,,0.07945511708274947
LUM,-0.02509019835158727,-0.05048299852498946,-0.022654431672261936,-0.001489452723475524,-0.00844679380967011,0.026477257034176322,-0.057066765931848826,-0.09911076194301979,0.01937500981705401,0.025352553599173783,0.021789241703456787,0.050972694843818694,-0.007916126785715166,0.08219960562901764,0.07556702523597372,-0.05842790243494311,0.041310307889084144,-0.01592634000785816,-0.11685200133550476,-0.04187174833530653
BTC,,-0.020334123292964055,0.12749860259789306,,-0.026429493988916312,0.040379965379194596,,,,0.0301185026579975,0.032787167975766494,,,0.007076279358251056,,-0.022496513592444187,-0.02533445285800599,-0.01688140214407421,-0.014822226410919062,0.027576420119684246
APOC1,-0.04029202774127858,-0.13691981354645436,-0.03749610896573761,0.06105911192810429,-0.11337545186174806,-0.0023104847859118753,-0.09207649079758413,-0.21823258093664596,-0.03933365566757255,0.009779738804052793,-0.17685446436499414,-0.02934775157228747,0.03289077162732825,0.02538252773702708,0.0027813024204428674,0.02988432484379608,-0.023192374508578844,0.030570431057677462,-0.008060743838147463,-0.08923119096217547
PKM,-0.0938727788173755,0.04706919226138314,0.008187472892571565,-0.006269782911782695,0.12349597890370295,-0.024242486321306794,-0.07288387194765084,0.029564046704895774,0.043612151763840444,0.0016664451769681026,0.1434656277581572,-0.025397450898567427,0.11097316716251376,-0.06078375394517406,0.08379035722792776,-0.02527245299421861,-0.0198321242373424,0.03909810083225785,0.009767287293262664,0.010997300125997509
TNF,0.10510680578633064,-0.03785205830860084,-0.013598636607541919,,-0.011708067909066353,0.018104729718759083,0.011229287886535842,-0.046080026381830744,-0.04298711626715698,0.03973389419104706,-0.050488842441006786,-0.020736374971327316,0.012829107370132162,0.10433206819055227,0.01261475328607185,-0.015399740496702802,,,-0.02827828077984584,-0.0286322822631077
GNAS,0.11768514341599615,0.00892651599019723,0.03385584160790077,-0.06901374804079645,-0.15303621400351594,-0.006360104110928645,0.01702266335498504,0.2554377499823979,-0.0502046496383471,-0.007007009648327864,0.21028315673900275,0.01867860378807531,0.10214659285755961,-0.06651995974639882,0.01339165416006545,-0.03919886793402762,-0.008556220308876879,0.008904192515536069,0.09015074623437716,-0.01687014297206133
BMP8B,-0.04081020419994083,-0.04770950719543579,0.007337120580966814,-0.11768694435095926,0.05515249476856315,-0.009465036021345123,0.0227723802739915,0.016799965345174684,-0.013274692914866215,-0.02174778340127418,-0.04227080620603886,0.0584989885828238,0.04931756077013905,0.03352551094796606,-0.050171522972348385,0.023913608409470676,-0.0019709274567755327,-0.03153933224675672,0.00557107852721657,-0.01333302285384343
LIPH,0.026780173210627537,0.008447784087882269,,-0.026182855782734257,-0.027752628665515602,,,,-0.02072116403321837,,,,,,,-0.01716938579456831,,-0.027702674984274128,0.05489074492996774,-0.012400029540450082
CCL28,-0.04066597860071443,0.0001837636701350781,,,,,-0.04405070774879618,,-0.014411887638806836,-0.02572303555616742,0.050835305844659597,,0.042248265458848036,,,,-0.020409531073134098,,0.07426244536383632,0.04463181698474129
PTPN11,-0.007891805137014955,-0.010388215244434834,-0.03668837530542328,0.021276210915967007,-0.028016510788493456,-0.010399986744753868,0.014226907233387003,-0.06536539042253327,-0.05370270199795322,-0.028671507610802234,-0.039709572638883486,0.03884866756599682,0.05145846988584379,-0.03403359621629338,-0.057822486165391596,-0.016099065386041906,-0.03497700560642034,0.001347422661763038,0.08500488478791614,-0.001227573169038125
ADAM12,0.08026825974880483,0.022805416456872316,-0.01829761305228283,0.11479958816371216,0.030886696107679808,-0.01506089838601185,-0.0009019102676005685,-0.0910078780067733,0.028478552669596917,0.034317804376827916,-0.026430008906805674,0.01719707506082991,0.04917745743918163,0.009324709980021788,-0.0504007480201817,-0.06105346921755657,-0.0469925518986632,0.0025877179596831804,-0.05523852181511999,0.03269522163107182
EPO,-0.07725229678056918,0.03731053448349915,,,0.02317351727166133,-0.034732408143426,,,-0.021679470499168275,,,-0.021057898210262913,-0.03232167505713806,-0.0798833343935604,0.018453689136970965,-0.0178317160316252,,-0.016689735170844378,0.06861123083446409,
EDN3,0.05800194401612101,0.056059234950004325,-0.002901403184935558,0.0552053508094601,-0.02691635941592526,-0.03622150954967596,-0.034340220624599384,0.011861244374480004,-0.03360211004575352,0.06520571728106496,0.09629976868230027,,-0.03265518664177338,,0.11611106493324969,-0.041941184126409216,0.0013345618369036936,0.04544215860159075,-0.020528151888630282,-0.0022739642165068726
CCL22,,,-0.002528919108814601,,,,,,-0.004581519980617265,,,,,,,0.08576498576360443,-0.025334453979210754,-0.01464451606339477,-0.04093485484715331,
CCL2,-0.07576019896065535,-0.05260489804819165,0.030745288386080028,0.01886056805724842,-0.08647849362392766,0.034261021229746495,-0.04694049308792133,0.00406086182190627,-0.07579832090651009,0.07372210321247724,-0.15892937857959907,-0.029647451280894754,0.001010503260154814,0.0031531170325941062,0.006091273890176308,-0.03512532178026725,0.037869859183955454,-0.023133748260473996,-0.04551969195849465,0.0049827149735946425
