,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
ANG,0.08464395328800133,-0.1083565402973251,-0.07009035870962055,-0.023273796684114334,-0.010676557401818568,-0.02469659179480367,0.06248733194064866,-0.04282060792676285,0.0033154688655152717,-0.05670917716773148,-0.027170318369403295,0.04538366709314419,0.004978673659721068,
FBLN2,-0.024328689211969026,-0.02236604588502483,0.016671264763100352,-0.023091446289601882,0.05908373265923195,-0.002542424417405625,0.05132273136263487,-0.0009244101852053756,-0.015829102328898535,0.030304194600788693,-0.020652667650595084,-0.0052526921525360894,0.024448355612240392,-0.04342645486134295
VTN,,-0.034578083192670035,0.034296487924777776,-0.019582182583623712,-0.020549513788778846,-0.01727302639337287,0.003183336363264505,0.09323590009765384,,0.0038148299475557553,,-0.02056974442448469,0.0011029068600323202,
VEGFA,0.021556073452371365,-0.13494101237078823,-0.022206228404325786,-0.03449250410359174,-0.12774327689630885,0.041925718969481586,0.030490531823425607,0.034099229828269184,-0.054280387493498075,-0.06732316085395429,-0.0013582334855003425,-0.032704486374917484,0.007957117313904425,0.0016676070949604126
F10,,,,,-0.019173044111081127,0.03491474550941606,0.1083121234253374,0.03305561288744411,0.01874871042673305,,-0.013118102868011539,-0.03609387913376023,-0.03208180190774045,
SERPINA1,0.07333155551142696,-0.02848146747565597,-0.01665647452830821,0.01822577953065499,-0.05493455259740752,-0.008047667023707749,0.13538291087367477,-0.001844922019128962,0.01743357884618609,-0.034184005573042256,-0.004216972583482021,0.06204795479810025,-0.03421585918869671,-0.02108482922234111
VWF,-0.04846908970007483,0.11305496220154598,-0.048684677082213586,-0.03478806700149173,0.05506557226330846,0.059202628900691355,0.03269107449086864,0.04273917189025912,0.052454088574167675,0.025784845870033258,-0.023389150831295304,-0.005439217015437889,0.06902728067801031,0.005905217316014555
GDNF,,,-0.019547498730461733,0.011307233857186794,,-0.02688613531533943,,,,-0.01970447955138442,,,,0.03720837802424846
VASP,-0.014202358761177402,-0.012457002891099037,-0.026563228870810553,-0.02707476394098572,-0.06834957159153278,0.03572244646202026,0.02287835572255251,-0.021207417304772512,-0.012784391439409423,-0.05474840648180819,-0.024532797102898327,-0.019859846704938493,-0.00878186683082764,0.0434683075706287
ADAM15,0.08896660075357238,0.09951181556634663,-0.00018232955132748327,-0.040451944420916985,-0.05686559457852161,-0.0021366686129080928,-0.003463641013188801,0.0581144306856014,0.020278826860157386,0.03110642236968998,0.006982727006635997,-0.01704829256101951,0.12344749785667067,0.10643531379510388
WNT2,,0.1546999451015919,-0.021833967539036447,,-0.016512607697444708,-0.00201524092559496,-0.009753171729556802,-0.015127747520709632,-0.03882178836099683,0.20382529874865585,,-0.013818114846550746,0.01563851338295696,
CALCB,,0.040765101357431506,,,-0.024821693354026085,-0.01750806008175409,-0.017424193305893964,,-0.025990007415570376,,,,-0.024465032662856386,
OLFM2,0.006340294367149998,0.08272006349871158,0.03490696695439718,0.03383208367996161,0.0826448260772691,0.06359690156415124,-0.012377074493246315,0.01409316927229014,0.026671665634164878,0.0203129290815869,-0.0019455907737062413,0.038664984191018055,0.08647435406373344,0.010876001640449409
MFAP2,0.03320963036025941,0.013767573566652756,-0.037194939559258844,-0.028962969561988346,0.04453296741455794,0.025600343880602595,0.05531799148692316,0.005706274713153444,-0.030213845770611612,-0.04612178978386654,-0.000944032121441131,0.03291856645500922,0.06911901881288694,
HLA-C,0.04142607629939153,0.07688434146864304,-0.00341731142743138,0.034105270257545096,-0.05947174567257735,0.020227252065305266,0.07982608600585875,-0.04967466187162296,0.03207575429622045,-0.10757734401587102,-0.0511894460884234,0.03161840018641169,-0.03227104234919258,0.002122989676145069
THBS1,-0.02881054125656611,0.11493712565664495,-0.032517383618105335,-0.016523436673906444,-0.0704766576322159,0.10909815325301837,0.06022531443225088,-0.036735229123118544,-0.030276967062398175,-0.028141882957463196,-0.01604084911518257,-0.07023128706271037,0.027591140051415778,0.029190572675028507
HSPA4,-0.019392892653275248,-0.008556480626143203,-0.030528210101639697,0.05615878109770226,0.04544320806875364,0.026195580470751212,0.013279622900949471,0.012172435884046085,-0.016393324965443063,-0.06233751365889625,-0.01584739242538144,0.03623395289727805,-0.016580021065958534,0.13290677786097793
LMAN1,-0.0037089397575086128,-0.04382542681386363,-0.03628013688071077,-0.06685103637226963,-0.11143347762456628,0.06094585594593718,0.028825483080206278,0.006848321188674345,-0.053056677814718,-0.02972043257839855,-0.08132949838139943,-0.04806976907919156,-0.044539707052535495,-0.06907895028297842
LYPD3,,,-0.019041566771406886,-0.011165528298595791,-0.020549515556892092,-0.02170870024936471,0.031320271267791966,-0.017667100508785283,-0.031274427509628944,,,0.007872867323789069,-0.03549032952134348,
APOE,0.020717276936050324,0.10761938947242605,0.04863601309359335,0.014305807807832948,-0.09837525690198733,0.061621558946635714,0.02097285871668986,-0.04653407456611741,-0.022983588299134928,0.004990334569960775,-0.003047380318462355,-0.005232532390940368,0.024666692527509724,-0.03343044138419392
SOSTDC1,-0.018475889279547315,0.04070966408110174,0.059728984606838426,,0.10303566744980605,0.02829507622644414,-0.04829549265025156,-0.02726483591305081,0.08772398743773754,-0.006726324752359651,,-0.02199286002366715,-0.03715279014221868,0.1687330725589794
ANXA1,-0.053603041033135734,-0.025439432584152703,-0.02843727829642063,0.05666535676767394,-0.14004880304984613,0.03743416924129198,0.0677431042764417,-0.015265652428100133,-0.04816012259760564,-0.0926578856119928,-0.021645471445616623,0.027982901329838834,0.10424753007047602,0.009608770614607038
WNT2B,0.07282449653337712,-0.017722778249463788,-0.008880780332762747,-0.054928487298823436,0.04848769636985426,0.02314760754450239,0.05537458556007778,0.031183074554666523,0.01640761828409534,-0.03226599273928018,-0.018578510507178483,-0.0001937480356961035,0.016130449813719226,0.02916941736200842
AMH,,-0.06606717279263236,-0.02325169307552879,0.002977217700022781,-0.025517392773762398,0.051242904498178816,-0.012980787640535283,-0.014996910482818279,,0.008871039831708533,0.008329627463979757,0.03583374412216478,-0.0021963515279345507,
GDF10,,0.045070643701676495,-0.01444644041819511,,0.09031327476192959,0.03784159174634382,-0.01366358927405238,-0.030946995654694526,0.043421920449283634,0.009145114182941293,-0.03541655425642021,0.04299543756486421,-0.0009786278408608932,0.04126893395510264
EFNB3,0.05705442478174513,-0.04629263890637313,-0.03396261964120572,-0.04174362697259413,0.09738091896817602,0.0029704639702416553,-0.009877719821747202,0.025344890203850057,0.08236703482463359,0.11237638715194798,0.022225991458876184,0.046215585935312796,-0.06829347751715126,-0.013388871845311385
LTB,-0.03998277597799255,-0.02050419639144687,-0.02460164949454393,0.01734222791953385,0.10005259545215572,0.024540814104994046,0.02630108638245791,-0.030095358752935817,-0.056774273476283325,-0.02737366708921249,-0.01051737971091827,0.009883406587028428,0.01963744684058285,0.06835817242415117
ANGPT2,0.015573870128256055,0.058799333739723667,0.0073953514899523735,0.04231619312390402,-0.019640873924479524,0.08439277376167932,0.08262164649708426,0.019201467570292285,0.02415991151883353,-0.09839080327102202,-0.043175319367337914,0.01981558032477653,0.05167723039371743,0.0026299365467893484
NRTN,,,,,,,,,,,-0.02142425290553128,,,-0.04422789436266585
ADAM17,-0.0014359290153273714,0.10997055823086954,0.04223283740210768,0.002887349514562958,-0.04183877598980394,0.05189765844761599,0.04491607674933303,0.012264982146272148,-0.01002059945188772,-0.022428094280876595,0.06672008009115311,-0.02816557287872752,-0.052884005214373656,-0.05923049218332859
LRPAP1,0.043252309092259994,0.03455008807654452,0.09927405162774615,0.023016531788604796,0.03637977788929703,-0.021139148142066022,0.04849209957006657,0.0003522423599551493,-0.03322641247060617,-0.05043724364962171,-0.07874872909753351,-0.027479689337309255,0.012744570216638218,0.019541195706232025
NID1,0.009066093766707512,0.07987664080974043,0.004189682987915634,0.026446507008819682,0.016875509032677677,0.04823130405935481,0.0726754567903433,-0.01759494086101891,0.0417832675235273,-0.02490785808650439,-0.005066044129044378,-0.01945063828606027,0.059237627154687826,0.2021470419459956
MST1,0.07244390002561284,0.025055506831079575,0.04593777238829393,-0.006077315016592081,-0.036733589551565846,0.05135754872020296,0.04489438368681931,-0.010524303738513943,-0.024543939340399338,0.037432062013153966,0.024424034672154725,0.0059571786477837065,0.06425370258904392,-0.015430944005093336
IL13,,,,,,,-0.017649483320267566,,,0.05209898631858046,,,,
DCN,-0.06575178771768668,0.04949686809333378,-0.04220116302758111,0.03987149754875367,-0.005502938121729636,0.013306282027909126,0.07130496350056578,-0.0039061486367951846,0.026361865032372693,0.039340765823666225,-0.03403283898710041,-0.003653652149083795,-0.004917533868731593,-0.005997613861606974
IGFL2,,,,,,,,,,,,0.028973796941807593,,0.04521199818137503
COL7A1,0.03136543166812888,0.00951431151292071,0.00673068127988969,0.06389175645036402,-0.006028766123876318,-0.013302792141631116,0.08084575278022973,-0.006062958977605653,-0.05164829290969551,-0.045197532868524244,-0.06017339970992544,0.015829984083161105,0.0796801990201879,-0.018236094855160232
CALR,0.040286927816411064,-0.015348942962920529,0.044665211951551355,-0.0318320213112986,-0.17050345920248525,0.058503740824972734,0.061771634827765716,-0.027165092333817385,-0.05832126665673044,-0.11198459727761868,0.006850853408808906,-0.008908649599496334,-0.05467890118543575,0.0014096730702869687
PIGA,0.040118107204663994,-0.05101636199052276,0.00936153615403678,0.019170952579003003,0.013574053939050897,0.028901945869067743,-0.03112239386249374,0.006150045832824466,0.03265639672022494,-0.0037692216321838475,-0.01062417686844825,-0.0345141633411921,0.08597138990601469,0.06802807412507589
CD200,0.04367529892073871,0.1683411161425503,0.016397547138194277,-0.008294009297555095,0.061335938496111575,-0.04848556194978713,-0.018458726802685288,0.004453619233674415,-0.043517708090783654,0.1270027911441863,0.06348515357321259,0.05098767615928962,0.028998780901455853,0.0350566167862607
GRP,,,0.03515391987965051,,,-0.023370413975775044,,0.08922405440437009,0.048114271958348734,-0.019907805002266122,-0.03875723492866047,0.043169125980623044,0.03207177326148556,
CDH1,0.01582880449922372,,-0.006916158464626937,0.021279034748382507,,-0.027043392442344792,-0.0011733130352074154,,-0.024198804878218898,-0.03239716810379005,-0.044750364571750426,-0.041134627976831206,-0.05273810103102513,0.03506046926899733
LPL,0.00415865919091492,0.04081371001222444,0.0014921337543387818,9.768241651323311e-05,0.02505959690111797,-0.00660978992968202,0.047795766829946754,-0.03280800158015033,0.10062450757950514,-0.040637623304259,0.027954958576160566,0.003677594001416115,-0.04559169434538599,-0.003337400078609072
SEMA5A,-0.008777662988186056,0.07652076037222258,0.024849493186555688,-0.00047968953990625213,0.00276887658411825,0.07827890288072939,0.017705832728022952,0.02908821540471682,-0.034183226335228585,-0.10251990382139568,0.014091712049205977,-0.029179277915817953,0.033680004812804566,-0.07610543860513608
SEMA7A,-0.02167639733251136,0.03095032736631949,-0.037786035717588526,-0.025534907474862475,0.05805295347601592,0.05039819639795322,0.016680370068553697,-0.036364275513976266,-0.005493033094462121,0.051775494709744976,0.018522511310884508,0.009823382440375469,-0.01053706975852352,0.1632886027603329
SEMA4G,0.07784359849274193,0.06377199849050007,-0.03916287486871371,0.018983748459052294,-0.03207771286064616,0.048016516384147875,0.06406511619983782,0.0013872645234418782,-0.01847052668382122,0.05444045884219152,-0.0013655648075398636,0.000860439732206787,0.1063045360702386,-0.053940465796965494
SEMA3B,0.06092970927626489,0.0690806671406193,0.02143765008150363,-0.0346245968643856,-0.013773712064698924,0.06071812098709074,0.046175785639323244,0.0185248072568137,0.009169902359157878,0.006106793578120404,0.08832604980333818,0.07260481601458409,0.0227237475458142,-0.10397024094006516
RPH3A,-0.061343835047181806,0.08749434774340588,0.01586049163527358,-0.005859250398517832,0.19888277685239036,0.025419711559863396,-0.009690071915095291,0.044036135354617256,0.01703571805481194,0.009128997144011945,-0.030681816711682755,0.028510566492098984,-0.01106042742124014,0.013705862350421602
JAG2,0.0054651986972633826,0.08159406014269405,-0.008147441389250677,0.0005095481870524449,0.05254350331457775,-0.021348047579932524,0.012443768808699181,0.07608222380753445,0.010069364628184137,0.09500517177556476,0.10723663405177401,0.04210385757314517,0.0842047019205619,-0.006511145370487805
CGN,0.025529909927252317,0.043375080948666336,-0.009027210898668776,-0.03478469686282652,-0.03720666893415441,-0.028424385196757967,0.007319126953080196,0.12488453186434989,-0.04212119712375638,-0.049333729706222226,0.021901510467909117,-0.040504194122686965,-0.02462117315070528,-0.048052325820457965
GDF15,0.039215712426265315,-0.11268674379709225,-0.05296174661728936,-0.018164223817525218,-0.04013455932262372,0.04143610256673971,0.019825279192094054,,-0.03173707913534754,-0.05712822077163197,-0.01093023106151935,0.04560851107316406,-0.012094975247210005,
SEMA4F,0.04895884115342108,0.012798069785851367,-0.018801743489983355,0.04495220551555106,0.0017448566780799977,-0.003342610728754534,0.06277863152505478,-0.011942435806892906,0.03380107487473094,0.11288354899169283,0.027187313296528407,0.04291634083809825,0.014666296069899927,0.011916150064455846
NXPH1,0.00032439553628841217,0.05259781092432007,0.11276096473266482,0.03256744352609241,0.13002791602781932,0.06815568702865693,0.06830800254494936,0.07117436091341178,0.04880615117202867,0.03299760883178853,0.010912430266187509,0.06856064368005703,-0.013897851367573422,0.06172307552129909
ARF1,-0.051955287037232505,0.008080481893544792,-0.040435282266654556,0.015235039359803122,0.054960240291182634,0.07991038178915566,0.009151120245276092,0.011736102933025192,0.0007147784953230979,0.03578127998390116,0.06944812785038398,0.04630757792022188,0.00014429953891517252,0.1670754644004975
DSC3,,,-0.010528075535095757,,,,,,,,,-0.02044406556446059,,
EBI3,-0.021248362236880525,-0.023473474609086976,0.09521554164956605,0.03147373992314004,0.023426743335920677,0.04864814133480508,0.0459182961688091,0.01381308578115613,-0.04821538785726805,-0.028236720707573718,-0.03987427982177161,0.09488006313723071,-0.011155681235370479,0.04126710031820651
TIMP1,0.004207625676386942,-0.029028732217843488,-0.053586498271750584,-0.019569750713800765,-0.14983394408531323,0.061400045907324854,0.11966691877443249,-0.004456760430602274,-0.049975521256436596,-0.10944676971961091,-0.06158951732560153,-0.04832705034931722,-0.02637272424896713,0.036733703216568936
SEMA3C,0.046590181732236904,-0.02411952516692101,-0.024625267782210088,-0.023292022722671595,0.026110795783913437,-0.026409240277079783,-0.02479459196208284,0.035502785475489754,-0.020229292272485436,0.12495198445128312,0.04427809572853154,0.029168509255378727,0.01345241392713981,0.004380103632323804
GNRH2,,,,,,,,,,,,0.05107991093298099,,
GAS6,0.06334194188475048,0.005879103397282737,0.04228538610312534,0.009354713320548188,0.02970694988853303,-0.051477909734839226,0.030401619533629444,0.016143957295997602,0.017829232102068413,0.01131985188927762,-0.004236509500621557,0.026431313935519236,0.05869034590666224,0.01623716164472042
MEPE,,0.10071960568652495,0.01963805945572917,-0.019465974831617154,0.06582587284708781,-0.01232547290961383,-0.027780841813420862,0.009217241592499342,-0.036052730375496035,0.0402804809075831,,-0.028250465612405885,0.020226394832681592,0.023830253100530326
SERPINE1,-0.0027775388478125758,-0.01889636162976084,-0.08172213184165408,-0.005819098238395409,-0.08744298379648738,0.13157121836078509,-0.023141471368266123,-0.010829121545634278,0.03297194057284858,-0.09100965520664883,-0.06993240758441065,-0.09369104130940394,0.0036743856789808647,-0.04340401694610523
RSPO2,-0.01952083652485221,0.13673060504553836,0.011432618342166473,-0.012617797466594752,0.0680752512499901,0.0743525599384216,-0.004991949683865031,0.010488748901316543,-0.02753962230954673,0.17128931543271672,-0.0460735405384996,-0.0053015924051683936,0.061777848601891686,0.0014663169174591554
SHBG,0.06102425967737784,0.011436775912267301,-0.013636969868920722,0.00813416017271637,-0.01895639680798695,0.03956057619774782,0.09760527789914959,0.02743167647493878,-0.02639981454963822,0.005942371027021582,0.058272628664820615,0.01676269737650497,-0.04399043319300984,
LGALS3BP,0.03146525619819912,0.0259750960761076,0.05523350475442525,0.026834509085267178,-0.0813058149381816,0.05211794562950187,0.047576380723591966,-0.016330953826209336,-0.021015104583382255,-0.08550974341688916,-0.01099852066701964,0.04542052871159009,0.015501969216224919,0.015018543646292716
LAMB1,0.012605655209663027,0.005006958209692355,-0.04214827329967729,0.022820871585268673,-0.05569547071552033,0.05610499861365235,0.07089115326650688,0.013487841812867591,-0.06382132713934653,-0.021278164766267857,-0.050463668517364765,0.018424138216535275,0.017938724011444866,-0.0065952884187999465
SPTBN2,0.026705693830111257,0.14993572363480728,-0.02539920203486674,0.02012074089908362,0.120092192546433,-0.02442316475021175,-0.013058993090462762,0.057696624434001115,0.038372611376487585,0.12810861608157945,-0.02703709609560232,-0.0017372645768812807,0.04514502721261823,-0.02608631364372774
COL1A2,-0.04398014588074988,0.05313943662392763,-0.012018522524902979,-0.01901760081171426,0.01707244354755979,0.04611106779210905,0.06441767669093844,0.012880249168790214,-0.022390677503413947,-0.06886461167695944,-0.034213799491409645,-0.026332834789360493,0.04025661313998703,0.015555089926174536
DEFB1,,,,,-0.016715754781057877,,,,,,,-0.024218816409655213,0.0033583975480134774,
CEACAM16,,,,,,,,,,-0.028824260378376362,,,,
WNT11,,,-0.015090151357618563,0.08402904313814913,,,-0.017196140919461533,-0.007059524417934485,,,,-0.027131834357089716,0.1583684905462229,
LGALS1,0.029463975718740834,-0.07933645442384962,-0.11902538333151763,-0.04058377138026373,-0.0027252564977929637,0.05606080789647977,0.02123270785785518,-0.032415898183029104,-0.000288627997701732,-0.0846163197306181,-0.0849657098004959,-0.04275121498749978,0.01822966046920229,0.0014276272720349736
BCAN,0.05110176032392055,0.1348065841439378,0.07335615827005586,-0.004350888123997167,-0.015675098597886444,0.07699890081281789,-0.015451579253491712,0.015224677838885262,0.05346905763466101,-0.0862638040125652,0.017612954062452772,0.057603471839503984,-0.030936951169981595,0.07491382834717976
ANOS1,0.05635680769405933,0.04130708091488189,0.03348036573696642,-0.00032761944779975173,0.039140764511419845,0.023699081994690264,0.052458187873018355,0.02935869691357623,-0.019708562844573223,0.00571489749826602,-0.04495892648108952,0.08264691380211603,0.006065218887914729,0.031967271266705254
EDA,-0.027481259202385748,-0.046846013514908226,-0.011047446042725059,0.0018409963569253063,-0.03589305749775006,0.0562373773171799,-0.020560795616241644,0.024454206035307638,0.03982962024791123,0.03784252013259058,-0.032150924928034265,0.0648762311791397,0.0076094882758143325,0.016285670045309023
FGF22,,0.1317802509590339,0.07208086241501388,,0.005237562495792607,-0.014810118921891009,-0.01576252582258863,-0.016382427451911447,0.005623081073829537,0.014875572574080122,-0.0379460514123917,0.014747214471992814,0.04632660856082824,-0.022134974295366563
SHANK1,-0.023266404549309106,,-0.015090150388849503,-0.020561874644658907,,0.08095207761167214,-0.014997042204193295,-0.006615488663846327,0.010495403011468315,0.008472698274983715,,0.1613066319314401,0.0077094402164200595,
RAET1G,,,,,,,,,,,,-0.025491542282189757,0.053745468407765125,
TGFB1,0.010861637612722937,-0.03752791626341854,-0.014835762851143106,0.06354879457087707,0.01695205092920378,,0.014814595292876653,0.0071858561288020385,-0.023797405545761468,-0.05167727031492755,0.007544738346225227,-0.030222791472170153,0.06572839520653301,0.043875449588101655
MSTN,0.014883247102027427,0.04806570087243568,0.00999279661568124,0.03507264754653567,-0.08615106795265681,-0.018783812043374776,0.007658831951081373,-0.055278343071970264,,-0.009902517325423348,0.017576613567090893,-0.04930081946323204,-0.019323041530580072,-0.05473702960580325
WNT4,,0.04873329846981958,-0.010167710283572566,,-0.02672993912917232,-0.007791094623513697,-0.017872089211670855,0.013253757705297478,0.013808298147885829,-0.02202878018595401,-0.02733737152505092,-0.04037274962577062,0.0038257978479985743,0.0510979150887929
TNFSF4,-0.03186232192991033,-0.04034995758671533,-0.023251692165829462,0.05063761033847171,-0.03452039181085915,-0.018641179307476025,-0.028369294367399905,-0.01525753615946084,-0.004257905034095273,-0.032917483767372885,-0.02931113782263377,-0.051868880037185205,0.07080108468571858,-0.036598065877126294
NTN1,0.005054954723641464,0.03314209041292431,0.033369388197818775,0.0346443887378878,-0.07058978815677582,0.0924159020618805,0.06860233700426681,0.07477662756099165,0.019391784846280673,-0.050194393946009,0.0519539527924758,0.013694985479556691,0.03883690649300527,0.003695395931325457
CXCL12,-0.031756971340751644,0.10075860951264295,0.0601321036672994,0.023635864232937735,0.10003216926855037,0.015558394063071291,-0.016843161933539668,0.045454942801518246,-0.004361784014186641,0.04957033074902724,0.020180687659690784,-0.046817711209394916,0.03244856082894375,-0.018385444117114746
GNRH1,-0.013724480962183486,-0.024647751720743617,-0.0067567462354431495,-0.017062677053411895,-0.030591324375113617,-0.015533830620893547,0.03195622995002895,-0.02267934081124389,0.006721497181563195,-0.04138423000618468,0.04318756633337156,0.007809520956505109,0.010047420591577759,
FGF8,,,,,,0.030879214043152116,,,,,,,,
RIMS1,0.09132666376645651,0.11423494147000454,0.04571526010665944,0.0022678734891316012,0.10860142025879539,-0.004085013216157448,0.021569990791016954,-0.0065293970268937036,-0.043440309592217,0.1416194689796786,-0.01078148441937845,-0.004904166601949029,0.051313750382783616,-0.05385838317178221
FGF14,-0.025743609445731338,0.04306886758688526,0.023383602713964807,0.09984080930631312,0.10637285620676772,0.021781115497750227,0.06043472300892691,0.00604955707271168,-0.06191158627868658,0.1645087986493791,-0.03613613191760288,-0.03513909780656241,-0.04244455218032799,0.06454957044564662
IGF1,0.032012195865167466,0.01256367917872478,0.010491779247623232,-0.017809921212420494,0.07011375865459962,-0.016344178317140096,-0.023337102179280526,-0.0333366550375873,-0.02370170983749744,0.11658135017312975,0.028401338542308547,-0.003947307131408207,0.043920106065365346,0.11209517429747307
TNFSF10,-0.008460029978794074,0.013411441145527872,-0.021948398607310547,0.08148192168034378,0.10298113817828566,0.02049563490170094,0.04710278300645934,0.007689276424647779,-0.008268804916881266,0.03359021618319973,0.02714624573556378,0.027802451491954608,-0.04392462831122979,0.10305737120750857
GDF5,0.07395860697771246,-0.03566739566401184,-0.01558744554643026,,0.15869248286369061,-0.017969395835919905,0.028749823565930976,0.12112115582938072,0.033531837316901396,-0.016128007081801565,0.0035892265217731725,-0.058966763704262175,0.033113937708551464,
CHAD,,,,,-0.02367153871448684,0.054936060197710565,,0.15138711650292141,,,-0.030800147265706082,,,0.10757000311592164
RGMA,-0.04283838880235078,0.0736840956390809,0.01962318915107481,-0.02317834853929083,-0.08128478799904326,0.04505101993211166,0.06302822700462951,0.030081491411796894,-0.018663263740399137,-0.05116724889270898,-0.03119729118987853,0.06161268961280594,0.08506749481961318,-0.00757089412535979
CLEC3A,,,,,,,,0.011191160551385684,,,,,,
WNT16,0.11004630402714356,-0.012244086790521039,-0.022067655043874312,0.040102873931668184,0.009998388774626601,-0.003095894223214165,0.019916555202475403,-0.013336047724813095,-0.027312041307980813,,-0.025444201534196496,-0.009946407804585522,0.12374629293021341,
CX3CL1,-0.03544159379906427,0.04135097012636543,-0.007757130180383816,-0.01737535131406815,0.033384486663035895,0.07734292455259,0.05826115012245342,0.0240083056728731,-0.007721262603606195,0.0872063235757619,0.005223853051269907,0.05494083699176054,-0.03310660579691919,-0.004562253941193941
FGF1,0.05052932929714788,0.06869603460969737,0.0028762180845332947,0.05578542776237664,0.09809583606569608,-0.04759165370307098,-0.01874271725126681,0.013031372411867501,0.06334531241338316,-0.03076603630220367,-0.004648313160869324,0.03845858999597457,0.08474951725428764,0.08752771098029562
ALOX5AP,-0.019623637834885736,-0.04136473381787911,-0.003598665612495269,0.004824240474838332,-0.09594132427516766,0.05062551342661777,0.08119112589597004,-0.0021722553009326396,0.006602862349205525,-0.028198821560777357,-0.009023600170402398,0.05236854399927662,0.029590027602839887,0.02847525661913534
IL1RN,-0.017372301540025746,-0.06066795523630996,0.05688647095005295,-0.012880305806112095,-0.06840207520354445,0.03168686266438609,-0.016009923293903668,,-0.013026498315197527,-0.01732098105009652,,-0.043417802721767366,-0.0067079862856156735,
FGF23,,,,,,,,,,,,,,0.03337374134692002
NPW,,0.14342980269746408,,0.06850739622135166,0.11195244863038711,-0.005373210335389487,,,,-0.019291801697770727,-0.028416899090178614,0.052035164720288615,0.037109801122547435,-0.0424474904463818
CXCL9,0.019326384105604857,0.020990505975238802,0.1134170285642961,0.021511298327112006,0.03978317945389646,,-0.0193630798317943,-0.016382425016346475,0.07562012678566331,,0.030187860274158356,-0.03348275495515952,0.03743098959466816,
ANGPTL4,-0.04231080542246823,-0.08801509018626827,-0.06968514459422404,-0.03534951923455929,-0.05238999367337229,0.03448630044602942,0.016053889860938947,-0.024435275808517926,0.07612917653358106,-0.029035030825774497,-0.019488329862015964,0.01290789377631796,-0.03853884113421896,-0.025701850651029604
UCN2,,,,-0.00980119913270171,,,-0.016965183135190933,,,,,,,
OBP2A,,,,,,,,,,,,-0.02296402954496229,,
COL4A3,,0.004831080061634909,-0.0028111880988734976,0.03401031773636743,-0.07585438470323722,,,-0.023568507370790304,,-0.021843867446221247,0.047413975235574876,-0.03714670930023616,0.0038458084490937297,
NRG3,-0.015777457182459636,0.14340908037042566,0.012692704467445167,-0.026841332499580095,0.0013100804818272195,0.008800933309118244,0.020008882795675375,-0.007388820974360974,0.02807788345170703,0.08132985863098499,-0.07959229420733081,0.053649489830545224,0.08275408030118041,0.07580526435989582
IL23A,,-0.013536615500778372,-0.01665659466647982,0.021475901966172026,-0.002982763384146883,,-0.02075419537328499,,,0.024434363427026574,,0.095213462344187,0.02707916987892601,
COLQ,-0.03169691746680067,-0.013309956866034858,-0.01830584166643843,0.05247638154219681,-0.06571445480258623,0.09592928525164363,0.03372769916520788,0.06967103414672214,-0.008620615253341159,0.03176132706062803,-0.04073229789735158,0.11738269469100637,0.06505053391770661,-0.06079376503763743
TNFSF12,0.051184381588004195,-0.0017691407479526198,0.044674826064133116,-0.05912886192771273,0.012336443411918035,-0.012206739677631756,0.07219545593620871,0.04554469588554224,0.02662268754355172,0.027654519235556688,-0.04280729812199379,0.04468222208066354,0.04959522095857752,0.07258512373598935
DKK2,,0.0005877353147900827,-0.01744698582955449,0.0184319639751414,-0.016099076447651066,-0.030464627970666885,-0.016967805027150687,-0.01127285161692922,0.0057847628039669925,,,-0.016272440599368766,-0.04240198648323581,
FYN,0.004144749595966194,0.10831765124486971,0.020634146236066055,0.027787161394877493,0.04450092379174306,0.054034936262014714,0.001701523587729512,0.07005251054178972,-0.0006801009212493059,-0.0706689399635864,-0.0209547513681948,-0.005124232991185622,0.09627246671108232,0.07338326635271661
ACE,-0.02320319425838695,0.09803745938701658,-0.03461930086644517,0.024244211258123826,0.029600126863143304,0.05421780775778396,0.026177932173320095,0.015881896840819917,-0.04443845624561702,-0.0015480846348446514,-0.011961759003399675,0.05338071059604622,0.08358794165317289,0.07565500339766507
IL18,0.0562166979099073,0.01824533429374834,-0.050695927490529744,0.02091954552485136,0.10415828020111625,-0.04037212879708028,0.07543315726758469,-0.01453086657997703,0.022806191736998042,-0.0062580305140861854,0.06258113311714254,0.08867218922950564,-0.04070286328966091,-0.014984869821695513
PPBP,,,,,-0.015240280424399778,,,,,,-0.0009766811759437117,,0.17587624211959085,
CCL27,0.029023423239401352,-0.026312151501021248,0.019609470472042357,-0.023091449723966297,0.03998795886755573,,-0.025470515842817475,-0.011612659056814467,-0.03330351334726463,-0.04651914975087918,-0.006755588000003319,0.03377531888330424,0.06991382551271653,
SERPING1,0.06010568045804295,0.11803696802352391,-0.019937204226259345,0.03944511230723011,-0.043707562235382004,-0.013434928715301086,0.11296599004547228,-0.00837228247166971,0.03868789950572051,0.09698090762681545,-0.08517962657804534,0.05071139316660715,0.023635571282085016,-0.021692809399559837
AZGP1,-0.038334789046495066,0.026424789143610006,0.06326812394323857,-0.01316540190433231,-0.07355279827852668,0.037918063744652425,-0.07309623659870078,-0.009469897911872851,0.02679339881057919,-0.03068970191584108,0.04515998135087897,0.10220503854445667,0.01188880387340064,-0.08808267805532374
