,UKF248,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
DSC3,0.020473153790824258,,,-0.015054289033879188,
EBI3,0.04818647129025669,-0.03294406751529388,-0.05268842128672224,0.01972396242634125,0.009763939028239917
TIMP1,0.08921381765032303,-0.06357373271085741,0.001401062352606335,-0.008565228917573168,-0.05163679084817738
SEMA3C,0.05818520493173936,-0.03265181015553318,-0.005842844521487725,-0.006766597803200904,0.04535483377801592
GNRH2,,,,-0.016313373891112926,
GAS6,-0.055624072961071046,-0.010441171176803812,-0.042113005702399876,0.032149245604337365,-0.037411392904117345
MEPE,0.042260465410325986,,0.04051300170880022,0.08220466615521574,-0.10001769025868067
SERPINE1,0.0674494475015449,-0.012935343820260846,0.02823948121386927,-0.014123140334991194,0.020916546411997878
RSPO2,-0.005315196277860348,,0.056318122254974345,0.0061012963593307734,0.027377319590745047
SHBG,-0.01404880182957535,0.05702626964634324,-0.023198363805330996,-0.03156217390007831,-0.03825705763278256
LGALS3BP,0.011913817006760743,0.009247401589267604,0.03400261615312186,0.03687968730857899,0.0021699063924562876
LAMB1,0.07670260168908609,0.05841174209936687,-0.01782324856335507,0.003696015511092421,-0.04171085797932195
SPTBN2,-0.05216906822646505,-0.0455505263147239,0.006686435135475117,0.0285031344079279,-0.03694755865496725
COL1A2,0.03768775625158671,0.00024351324115494698,-0.011462059331819497,-0.031852812239336815,-0.039763833841275464
DEFB1,,,,-0.006715642166962758,-0.026310139247578364
WNT11,0.11383975771111098,,-0.029660991728713067,-0.019978926165302537,-0.0236204362805437
LGALS1,-0.024567892391727852,-0.08034983542313269,0.02958899353977903,0.02784912958227083,0.013670722827554573
BCAN,-0.010550519994613724,-0.059471186215731484,-0.00912775861249553,-0.010139720483902758,-0.058772604757576896
ANOS1,-0.01935315726792308,0.027648129743659832,0.004576646806204872,-0.006469622180824856,0.035473867360272304
EDA,0.018278696603861402,-0.05766266871619663,-0.03155244345604023,-0.04305630496566948,-0.029562673136959955
FGF22,0.09081789118935926,,0.03219259963237319,0.07853302366342342,-0.016210688341291708
SHANK1,-0.015545867918546218,,-0.012134666532014223,-0.026838762012294237,-0.007845460210389073
NPVF,,,-0.017522530317615644,,
RAET1G,,,,-0.01877107291724547,0.024607489904441414
TGFB1,-0.015283797961693433,0.020767249235568275,-0.0158721213973617,0.02728992911660928,-0.06149496832837038
MSTN,-0.006746694518234175,-0.05181851883416807,0.044995791433513926,0.00943382001118041,0.09086826295154977
WNT4,-0.010474771757030476,,-0.05851764264193051,0.01313432286782408,-0.04105391570369504
TNFSF4,0.0338266724160003,-0.012169878264151139,-0.01388298913742821,0.009151485223517627,0.0950692696251123
NTN1,0.04786580107154682,0.02033321704207159,-0.003904679666821008,0.06958382598710322,0.052334985449862474
CXCL12,-0.021616723368535627,-0.014758011075383078,0.021575761010210408,0.008618177408376877,-0.07846755485608022
GNRH1,-0.007258903064928646,-0.07328146542479576,-0.037071131624530206,0.0015884358373841885,0.22616505410908763
FGF8,,,-0.026428066306433323,,
RIMS1,0.09055183721977474,0.09087816532711619,0.023981029109765885,-0.032462764731540326,-0.05880565024815165
FGF14,-0.004342972640565844,-0.009786248464834259,0.05926715855651464,0.011773325868243948,-0.07550093620989667
IGF1,-0.030321469628094105,-0.04020565888932175,-0.006387446805205977,0.04818500089672832,-0.04098304212738618
TNFSF10,-0.039992385372709986,0.004143096192509067,-0.04591682572752158,0.07449490855578611,0.08961603167060617
GDF5,-0.01605818122471417,,0.014961617356310214,0.05117369322866547,-0.019391067065926356
CHAD,,,0.028972405249762512,,
RGMA,-0.02553946528147974,0.04932109353430207,-0.013887890342382426,-0.0026079517246587894,0.033020044931952236
WNT16,-0.011901601208737574,,,0.024991542415902467,-0.03303297022445224
CX3CL1,0.04817727090447517,0.056664747602211706,0.06207704012129275,-0.0025217389778985026,-0.029611299947535898
FGF1,0.014925255201221697,0.01318317916952011,-0.022254001789808884,0.023180451002893978,0.004884407925066759
ALOX5AP,0.016412288296000915,0.12496164425569362,0.045248102706834846,0.008125226617016717,0.01163025934497786
IL1RN,-0.0353650252546785,-0.044798561175595955,0.08775158288568195,-0.01950710527616693,-0.05624905824644671
PCSK9,,,-0.01528423758769771,,
NPW,,0.024568699917103556,-0.02593329924642149,0.03837368496629767,0.033342867279027764
CXCL9,-0.037841240061864644,-0.05517275576360294,,0.010640740240818366,-0.040598561546642924
ANGPTL4,0.018302602554562286,-0.017517555555656712,0.003022632186420475,0.001024110987598305,-0.010618427152491752
UCN2,,,0.02382203400768423,,
OBP2A,,,,-0.016909901656418643,
COL4A3,0.04305407524359468,,,0.0199604216031693,-0.006983332848773369
NRG3,-0.03979015231016514,-0.02957320769438405,-0.009581737142998314,-0.012077509160244502,-0.018969441724704546
IL23A,-0.01715961829308175,-0.04891632753891742,-0.015284232255915109,-0.024410792454076544,0.006633293347039582
COLQ,0.0014536704048424111,0.07087699622938566,-0.06278571442691759,-0.024542938385244604,-0.04818221305695877
TNFSF12,0.03272040070000904,0.015001554466160893,-0.05464905099387974,0.01872828352393169,0.03263667218243831
DKK2,-0.01797387900676055,,-0.01804197502226093,-0.003242656899858013,-0.007678792284343901
FYN,-0.01980562260740736,0.017061552661339994,0.01787890692134938,-0.010470187204103676,0.03121003703631444
ACE,0.06479327251863556,-0.05070608568503451,-0.027940421229470346,0.014361082212938492,-0.04057004088460412
IL18,-0.01986869612173085,0.07997628106142467,-0.04399673266242123,-0.013271940934228045,-0.06943105708767115
PPBP,,,-0.01871407253555157,,-0.02438051380950664
CCL27,-0.011381075320374766,0.1156225956015687,-0.009235980555664054,0.021239964964925428,-0.03254541594599623
SERPING1,-0.0186832334357456,-0.004573823343773685,0.028268203791551223,0.03752921153696406,0.03799603576667887
AZGP1,-0.018921851595094658,,-0.034951092411032614,0.04510617052564447,0.03697601433970485
INHA,0.03996839343802838,-0.008940149137754816,0.011948895047132329,0.03446684659111972,-0.026535629894156892
SEMA3G,0.021682996766244283,0.019902622129508083,,0.018152201355550252,-0.04451164112355307
COL6A1,0.038904999480314256,0.025961771784027816,0.004989424968330486,-0.005814520179316245,-0.08220976608397705
FGF17,-0.03284069038762926,,-0.015916936516756727,-0.016109949900227766,0.06116204563369849
TNFSF8,,,-0.020306177365516716,0.07562842791525314,-0.008933513144309986
FGF20,-0.02258693222087606,0.07000482612714247,-0.02208125105522872,0.07748292654462134,0.029483729736934514
ICAM3,0.009964157758812212,0.04489268374954532,0.0009728724169067558,0.036752063604597714,0.09894590263553332
LAMA4,0.05063766797382527,-0.010210250848333895,-0.0047177306983309806,0.005263566918351665,-0.05683482786769258
DLL4,0.01905899882821341,0.0413142931978386,-0.008245044120979714,0.043468227878561125,0.034573019493264426
SEMA3A,-0.039345058765206255,,0.03697864523939095,0.028781657101636236,0.051600010766844055
RLN2,,,0.017021074620720077,0.06843507243499217,-0.02387623099781499
C5,0.03252532137529217,-0.006615789900481478,0.0373864951773863,0.06640868199740532,0.026380611858257297
COMP,,,,-0.02296804457099294,
EDN2,-0.012858811201473223,,,,
C1QA,-0.026652372303682986,-0.03313315778474758,-0.015069076017927832,0.00729010631053928,-0.10508638613051763
UTS2B,-0.013760377518863507,-0.03399157539276179,,0.0628937128023003,
COL9A3,-0.020522659254507653,0.11266442878212712,0.04061332955064008,-0.044189246145361016,-0.06805584797638167
DLK1,,,,,0.011407083426919238
HGF,0.02198994927741902,-0.046459184663070086,-0.015412179959655757,0.044990778020355185,0.017874559535450855
P4HB,0.038660258486083406,-0.02909056900235031,0.011242786318652087,-0.057229418862359806,-0.013105724990896734
ADCYAP1,0.04756015857861661,0.011278334885812754,-0.02369900508222052,0.02965965848306354,0.07497759483057244
GREM1,-0.018087513504270077,-0.047171120386364465,-0.05279765937314577,0.042038804695912,-0.04645694049647897
EGF,0.005566731616361163,-0.03580116387438867,-0.017168260284332958,-0.004982500879635998,0.0360459660641565
VEGFB,0.003698627314286489,-0.011602682417929775,-0.023443909022864303,0.06720362378815686,0.04586452785414267
FARP2,0.03870571993489157,0.006298297109339963,-0.0053464958596570805,0.07023226848323394,0.04441886828014956
IHH,,,-0.018380824542228655,,
LAMA2,0.07519174432301153,0.01002541471381753,0.019071613386376807,0.007547732438116125,-0.014911372426526945
NRG1,-0.023864778195541163,0.002760764225026703,-0.02958652966427604,0.034698993007527316,0.0018648091142893198
SPINK1,0.014946282054990644,,0.011617656406760893,-0.02591745160409809,0.02060128910640034
EFEMP2,0.003598509313291359,-0.02092140970847375,0.024338551049397715,0.062481409780207824,-0.011292858774801497
SELPLG,-0.014102366080840577,0.09422620453039089,0.06036747467048395,0.012166788327654535,-0.040896832530651066
GDF6,-0.02182880835575269,,0.007622863825126694,,
HLA-E,-0.004932457409772946,-0.016769566409905592,-0.011015426035872704,0.02306215125818048,-0.05540614339391556
PTN,0.013282127386671862,0.1253048382083505,0.057232686076040075,-0.01269710470785188,0.05260663847698408
CD274,0.01975872774377664,0.04896260672195533,0.031407239768946375,0.05839977368009532,0.02442799939831024
CD14,-0.026205267178371475,0.007332455919306884,0.01269887860542545,0.0005546422164610064,-0.07580334622249434
SFTPD,-0.02074818845554956,0.017618031514056838,-0.03668633266496799,0.19433845060403943,0.07801790656456783
SLIT1,-0.025295235769174796,0.04148409175569771,0.0357204079380494,-0.034792074857518555,-0.04025362912376918
BST1,0.023063101348725898,-0.05031798337441405,0.03679072226491659,0.02818064236184156,0.06566962889172379
AGTRAP,-0.005736901912855428,-0.04903884370024225,0.06278507652501476,0.04802681281934766,0.07725726712698683
LAMC1,0.06839639983552681,-0.0349086576673022,0.028390072322519434,0.0012100032727822554,-0.049701354679212335
COL6A3,0.03773641238943177,-0.03060427561835076,-0.0012656017079994148,-0.027498882348325728,-0.01593972178285415
FN1,0.06797199224602231,-0.05228176198814733,0.014270954852520522,-0.02453834175246232,-0.09036015942534244
MIF,-0.010888390497295513,-0.004127529695294522,0.012620109040342489,0.03493274146385547,0.06930339305571812
JAG1,0.011665985081962272,0.05442344334445664,-0.027117933837413222,0.00969086754331857,-0.04986374301201452
NID2,0.07273625230947932,0.04042785112243811,0.03948293884618741,0.011790277648546359,-0.054519909088924574
EFNB1,0.02182068587926755,0.034181081703645845,0.05876371802857927,0.03481855903750316,0.01783809069540857
COL4A2,0.050869560968686965,-0.04247166314835657,0.005981607348610682,-0.014952076256547252,-0.05030518076112377
SPP1,-0.0059274386497032375,-0.0019397566665778929,0.03445746266290626,-0.015416065288906064,0.04287983954913027
PODXL2,0.0655452678043796,0.0037101867952461184,-0.03319409779763392,0.00509187892899604,-0.06090460720485989
FGF9,0.0030268654747418787,,-0.06293255791608128,-0.026315610195185465,-0.06677018012783728
ITIH2,-0.005567121512679707,-0.0409796012450551,-0.04039537262430109,0.0022102013210613548,-0.02063644477957257
ADAM10,0.03172870326127133,0.01768322919339673,-0.0017915590525126525,0.01574173160131363,0.03133467380963294
CFH,0.03228992974254975,-0.0593745885326553,0.039039268211716514,0.023983315468435233,-0.04285836325969135
COL4A5,0.0013726252209525253,0.014957640994836352,0.04254919172216962,0.0171670498701717,0.05746212679440134
LTBP3,-0.015475269387360203,-0.09192009533121935,-0.04722868007911645,0.08800258278417306,-0.036936407854997994
GNB3,-0.02563649019190866,-0.02693360411386463,0.05458431584475907,-0.02875833905160661,-0.01139105635984956
COL6A2,0.045184547577722424,-0.01690264600946161,0.006862085113038663,-0.013291401840662123,-0.02804159834101655
GDF9,0.016994131728589216,-0.05100651970822867,-0.028794256243300898,-0.03791817216122981,-0.008887119864650864
NCAM1,-0.006219125496121451,-0.00920612047610948,-0.05603091821030074,-0.01782400398513322,-0.05253798736859503
APOC2,0.02540379336230566,0.05387678727063784,0.00973189131620082,0.028968518506690622,0.03755182675976537
BST2,-0.04971362946226983,-0.05147818897481781,0.062101671580964114,-0.02129076461800789,0.009802616409310511
COL5A1,0.021357648391334944,-0.03401383915164352,0.03815173258286543,-0.005621682840473264,-0.02118026972789254
CALM3,0.02070241998842945,-0.059780266167119483,-0.021827302299007527,0.0005453855375393118,-0.07021834685056555
THBS2,0.006369273478634504,0.013257835788341294,-0.017850751806954387,-0.049487096296168875,0.027410229155064036
SERPINE2,0.059912976116155085,-0.06352502999564505,0.0032612682203194657,-0.0016063732374138957,-0.06565704453891001
EFNB2,-0.004334416934776828,0.08253588469677381,0.021680467039696626,0.054172698660166836,0.017900458551303036
PROK1,0.011157268480950219,,-0.014041675442645318,,-0.02722898922772831
MMP9,-0.007809541293655898,-0.002491946623334075,-0.03368971711865094,-0.0003015590552391017,-0.04207030577806221
DMP1,0.02876063243981532,,,,-0.023101094356789507
NPPA,0.039706028071656026,0.001295818884692108,-0.00542682031587359,-0.020146086785403066,-0.03603517152477209
APOB,,,,0.01222686831135563,0.04970795993170111
C4B,,,,-0.01690990638462999,
NTNG2,0.016470975718430484,-0.006655912490811689,0.054243055108634856,0.0917537067114813,-0.04709039023761633
LAMA1,0.049786224939644005,-0.003365023550133691,0.006255144261546674,0.029172642873467977,-0.05469482628285659
UCN,-0.018756368922866917,-0.1203009665798977,0.08764681442942786,-0.009094044998167251,0.02152893543566625
ARTN,0.013084483468280738,-0.04500954807554925,0.007661472502104376,0.051875814135287295,-0.011263612686863878
PDGFD,0.034699263192341255,-0.041296349629934365,0.011618010932117194,-0.023484201209097125,0.041545774529785015
EDN1,0.03660421630918646,-0.08147919095569026,-0.023120528716505828,-0.0011517230143340735,0.02120433418446348
ARPC5,0.05404724130171538,0.08500092293823927,0.0013556798917067603,-0.016876445457113195,-0.01744481276887203
GSTO1,0.007040872300150038,0.004490697576648423,0.0462039412712131,-0.006605623753281749,-0.03331355957283805
PROK2,,,-0.012201118143014705,-0.013923514552788946,
SYK,0.02507406905793874,-0.01199607956827765,-0.03875334536766539,0.02050949856987506,-0.06651147758191235
CD40LG,,,,-0.016514453649109223,
ST6GAL1,-0.01178440448139711,-0.0011141870364504418,-0.03998493094261623,0.005270242186914028,-0.02859567706553458
WNT3,-0.007750745746844878,0.027548758285362636,-0.04855686333827535,-0.022033993927020067,-0.0190681530008011
HSP90B1,0.0009457504759617461,-0.05938438412026202,0.006623512109614489,-0.039856850078331216,0.010007052189123516
ZP3,-0.022680192640479404,0.005123433941378474,-0.022645764675180764,0.05856579566222603,0.050432033408620076
ANGPT4,-0.012059127930888756,,,,
NRG2,-0.011483165334703498,-0.01062847217008413,-0.007347322905841883,0.09097202493128739,-0.026332424012993932
MELTF,0.057203420303405465,-0.00335606839245794,-0.02458276337933661,0.05764352633552137,0.0009649356716912389
NLGN1,0.01446066538640962,-0.09677669704280177,0.04850048755755031,0.0002227048775663829,0.03083785722812707
SLIT3,-0.03837194893414491,0.00885472482976416,-0.025409763115165292,0.04493047973576784,0.026292910683449546
CCL8,0.0009492583495218049,-0.04787498183649174,-0.034839190021056,0.027207240374817337,-0.0011786167122925936
S100A4,-0.009385782431979692,0.03198192421360132,0.010250081802836404,-0.02409441640848915,-0.05668428283759894
TNFSF13B,0.033873932164524494,0.02582776381166329,0.00885627150987203,-0.030291250804462943,0.05006722740733717
HSPG2,0.06926863709381173,0.010585214225676267,-0.024882141874390796,-0.005468132566315728,-0.07022267979283725
FAM3C,0.011289293406790725,-0.08064805663920564,0.022209167113976646,0.021262536525166867,0.0456724833492051
FLT3LG,0.03908319877435812,-0.05314816376123176,0.06960045663599765,0.04243100008710177,0.08676299030331
A2M,0.043960947534467464,-0.028721282696270885,-0.03190378711182454,0.02556139185330206,0.0697081138486989
VCL,0.03553006279885027,-0.07204766903401606,0.017845775659661046,0.008989359031194319,-0.037540006145504894
FGF2,0.022990606387352445,-0.09843723677133086,0.06307254995521412,-0.0020500420971034535,-0.015612598088018249
AGRP,,-0.03257769733755763,0.10292960447501756,,0.005071070001251773
CNTN3,0.006622587813815978,0.04312515373603195,0.00021567221086675651,,-0.01865204809751322
RNASE2,0.022729128689744374,-0.020326848435016625,0.027746840213523482,0.03672915210973916,0.015227514488668862
ADM2,-0.017159618944541807,0.0005826992843265417,,-0.015695698910277705,0.0009546409072743925
GAL,0.024163902993803443,-0.05453829906848465,-0.020810838704777724,-0.015484675851448252,0.033810339220789104
IL36B,,,,,0.07177692233719367
CXCL6,-0.012858809193101409,,-0.0023530097951559702,-0.028359791377825554,0.007190907117332615
PDGFC,0.021550309582820688,-0.008858253789710684,0.006079170316935069,0.039208525830437824,-0.0029290408431084857
COL8A2,-0.013639951353634662,-0.010244917918412706,-0.007541848932790908,0.034476918750254326,0.035065771423123594
SPON2,0.04283604038982878,0.00029347218591492947,0.020307916901840323,0.015468098513606147,0.010735897374864196
LCN2,,,-0.0012535556157775877,,
SEMA3D,-0.01222303490710099,-0.008983989101839895,,,-0.014516280762404694
BMP6,-0.014746780183625009,,-0.025558269509236002,-0.032351244935001994,0.06814205529084957
TIMP2,0.008094223946367907,-0.061421343000732556,0.023390130860775044,-0.041503782196096003,-0.07839459825332779
EFNA1,-0.0025832897232926054,0.06027277940307743,0.08003784277398956,0.0504178852028323,0.027450937053328454
S100A12,0.02192977014651357,,-0.015482211021295302,0.03036567224172245,-0.01910824382735893
TFPI,0.062042656335911675,0.06573508637734186,0.00993986397751371,0.001827087479317634,-0.0393716029645074
GPC3,0.0090481975276838,-0.03060379858194207,-0.014801731355771609,-0.0401087073826047,-0.04836019799732019
NMU,-0.018705247362619137,-0.02561972474878547,0.059961907951675386,-0.006470488222137809,-0.046751239531574035
SCGB3A2,0.047083194734220055,,-0.017522533161192608,0.07874061513686949,-0.02230141510848671
LAMB3,-0.01938167979632356,0.08614277385659559,0.04991496756908526,0.10526066099040642,0.009138994734851136
LGALS9,0.005560024200472912,-0.09985674490412648,0.02539358397186484,0.019388551446564848,0.008345251776926774
VIM,0.02649217877084361,-0.03865752237900135,0.03737037279178785,0.04687909729080218,0.031165070406927817
PLAU,0.09039338885530045,-0.01992993247205443,0.011826142187454992,0.026193291306146775,-0.017042264572554873
TGFB3,0.024414515606370955,0.06555009855665583,0.021176526183427358,0.02813212117896193,-0.01595523134286391
APLN,0.030196897718471838,-0.05186499202659163,0.05356571424280475,-0.032106700612745426,-0.028305236594012538
SHANK2,0.04376443578133711,,-0.060855348178942455,0.05951062943742917,-0.01741800905249123
LTF,0.039894233415075094,0.05565779747195664,0.054865903612490025,0.023845697406388196,-0.0025201096273072933
PYY,,,-0.020459283910256285,0.039755116831699126,-0.020323504328672082
PENK,0.06434161185415287,,,-0.018592691672569304,-0.01532184417677555
CTF1,-0.014563665185668187,-0.033148941699021085,-0.026910985030545728,0.044844321566015276,0.04659119130305445
COL3A1,0.05158221456753239,-0.054990962552389354,-0.01196870784616606,-0.015888377144789113,-0.03203180994394894
S100A10,0.002293851857584321,0.05260509107870124,0.04723068292652461,-0.025334689015929442,-0.0300577488951962
FGF13,-0.013195440838930629,,-0.03125371463814784,-0.008526026645395108,-0.01917280367594195
SEMA4A,0.056373550145794246,-0.02765488629207111,-0.025596807170770734,0.05734423503125377,0.01660642419927852
EFNA4,0.0067312311765594995,0.05639266062673858,0.07045357062678019,-0.0020482471026449516,0.008143420210024689
HSPA8,0.011698791357805213,-0.03813081260893548,0.047339041346747,-0.0670663532324651,-0.05098340199594702
NPB,-0.011205447050451487,-0.044641453524040815,-0.0355350292651374,0.061677460210447364,0.034858766389687657
ULBP1,-0.023505575706778428,-0.03257769733755763,-0.018878717190027167,-0.03312582289890784,0.014165687636372168
SEMA3E,-0.0603847204690958,0.013839214091848956,-0.001740974352238516,-0.0008094769595091868,0.021508896523767952
FGF3,,,0.014229562278478908,,
ADAM9,-0.019003924944597534,-0.06458046615980356,0.05196277943489343,0.04790720042177202,0.042968285030681196
ASIP,,0.05935214748132243,-0.0315449120529802,0.08732756279205915,0.07411939835521796
IBSP,0.0298858544850567,0.028613819303298482,0.0303618248755874,-0.008722268553427233,0.038315222036591004
MMP12,-0.011381070541561272,,,,
FAT4,-0.03732849837827652,0.06965941730462544,-0.04768406056114354,0.02168503887234798,0.05476721255191686
MDK,0.008243573256531795,0.005540812407021286,0.06778346677946367,0.04705012289837419,0.07852810821154912
BMP5,,,0.01615258808507428,-0.0408252559877202,-0.036169325636771485
CAMP,,,-0.030362628587889528,-0.02031202415001311,0.04217894974175937
HSPA1A,-0.0011521310923972863,-0.00787738438670853,0.029727844592991083,0.012872160949865132,-0.026139561667370404
SOST,-0.017629055557337597,0.061770527345206334,,,
SEMA3F,0.05062668990321586,-0.06332217042744107,0.014911190309944424,0.020325763524530208,0.00903746571141558
ARF6,-0.007093048558531812,-0.053491360749473194,-0.0174384474317799,-0.02062916009718351,-0.02420309649941149
IL6,0.002492283308802373,-0.02727621819289747,0.043094817339222845,0.02921709834582775,0.006519589048031639
CALM1,0.002364094762104392,-0.027837429112033633,-0.054537474169087684,0.025243454447170202,-0.018180061090268568
VIP,0.0055398251118359,,,-0.021441121965683416,0.048210742154530896
NMB,0.0002751229875468285,-0.017330439253690374,0.03600361788215345,-0.012834873308179636,0.05177213890838451
CCL26,0.11229396838480159,0.013320994495590988,0.05139745827993248,0.043921475430330974,-0.016971278508538367
FBLN1,0.06928887905713128,0.03884120495007354,-0.035161837269881945,0.026168956840587506,0.005405984739716589
SAA1,0.08884562738052806,-0.0489163337087823,0.0361157452658286,0.018928396091245272,0.041380033569048714
MICB,-0.011606628277276753,0.01320066917707814,-0.038200070811156665,0.024003107429616005,0.016526622919825807
MMP13,-0.013466166157590687,-0.028509264622150938,,-0.018592683817839708,
F13A1,-0.0322294649525432,,0.025073470492177084,-0.018982650644111053,0.05401284285966956
CXCL11,0.017244588079991945,-0.04695187420290432,,-0.016948106640042686,-0.043438675251507
COL5A2,0.08006576901065536,-0.10915224640364678,-0.019989506176663615,0.019233307558778973,-0.004206000632697139
EFNA5,-0.02612153383556599,-0.037958900304043426,-0.04303960297465299,0.028017189993034392,-9.40502763081233e-05
AREG,-0.03248947331003636,,0.04429966116769956,0.02727684039012076,-0.07084084311284718
EDIL3,-0.0005011464257035221,0.009096494802387558,-0.05049774010990302,0.003895013799191786,-0.0741850988008514
CD86,0.03302805326381836,0.04096264972522395,-0.009577407682200771,0.01552824056848597,-0.019115147283912764
HRAS,0.0015744391472001234,-0.04236205084735668,-0.015238063588473278,0.022497430025585415,0.006926736235489184
C1QTNF5,,0.07185252162769057,-0.038940640101591366,-0.03781866945494481,0.015340462237015913
RLN1,-0.011724780684483157,,-0.015677858623626244,-0.014611940856375205,
COL4A1,0.060059516022557914,-0.0325822709730501,0.027019410313421522,-0.015904860935040566,-0.0570532480212829
CCL3,0.03113538476763015,0.08834971061745359,0.057237456698126236,0.0262030396167871,0.008797777084741045
BGN,0.08531076175328159,-0.048700267195322486,0.00962129166887551,0.004259400454269553,-0.06737618542577305
RETN,0.005741020225251571,-0.035801168914492996,-0.025933996229083163,-0.02537840186340839,0.009383182683362088
S100A9,0.012904790765549942,-0.06872674718826195,0.02635502536552165,-0.028214444281748897,0.03204710690012324
HCRT,,0.034903998445253104,-0.003235615577417454,-0.04020969519974392,0.05475940415492209
FADD,-0.023374166422540404,-0.053158988747551705,0.0024235904804306365,0.006356789709676698,-0.06219963902268449
ACTR2,0.010239374947856658,0.036218661085359226,-0.05106557275029672,-0.051990899908468495,-0.06276700053719711
BMP2,-0.058096531879037905,0.01395355865062724,-0.008916639321200882,0.03437883948211114,0.06990330899903548
PDYN,-0.02858952848609038,,-0.0003849743419695335,,0.006403946791186025
CD55,0.003012921888212008,-0.028295804718789966,0.020453117486874436,-0.022352123300691046,0.007544083361906133
OSTN,,,,,0.012677006931725405
PDX1,,,-0.005668869390956554,,
CD6,-0.023141766598861996,-0.019402195502519946,-0.018380813002115713,0.06526683988001641,-0.02514474343195141
IL16,0.05178199488021534,-0.01266267464502748,0.029303344921419925,0.0772793453328853,0.024089081070798078
LAMA5,-0.0002961747329011568,-0.06610660958432543,0.010531371289164997,0.02356857358265863,0.030762966924164647
RGMB,-0.02304446562960593,0.0028327503240292867,-0.05057923256605573,-0.045245001786158735,-0.034127251569822235
INSL5,,-0.00804304667946774,,0.15748568231366547,
IL12A,0.05442657640782464,-0.04098209342150238,-0.03393822642063352,-0.041296414436905564,-0.02017668404164757
S100A8,-0.01620510745683368,0.04915435856198337,0.0194725432402301,0.01389044690677455,0.005465113339654756
TAC3,-0.01896182758440716,,0.02762182588418337,-0.016497810210265258,-0.033167059529208356
TAC4,0.02577047223815145,0.015892689563168534,,,
MFAP5,-0.012384877202970835,-0.07301472868217478,-0.032785229043305934,0.09504015254928065,0.02273433342975186
CXCL16,-0.007565518847472973,0.026006081530341882,0.0077390912965011795,0.013312008229492616,0.048155109140437115
AGRN,0.04826489873578011,-0.08765806154159125,0.007603996202337564,0.03403345734624933,-0.0074745707362775015
COL4A6,0.07077538745045896,-0.07774606584245816,0.007754969178196576,0.08896504562709542,0.012995996722145037
FST,0.026425760730143102,0.005190408764419185,-0.006187960300400587,0.029263820069285955,0.09055141634373208
MEGF10,-0.021474449385478094,-0.025891961123467963,0.025366296426953924,-0.016517896583701386,0.00860281402092799
C1QB,-0.012242007696727536,-0.0030881559494918553,-0.0067534357124778375,0.030041358903097597,-0.03116421567676095
HLA-B,0.03790179892102204,0.00692288834206464,0.026443847144628812,-0.03772601995418317,-0.056736332387364544
PDGFA,0.008195559395592238,0.10133997328107384,0.015644767102785572,-0.008703082010823688,-0.11393460906643599
LAMA3,0.04622012772182464,-0.04387381619981848,,0.029754096572715733,-0.0165809052084841
DKK1,-0.022020406048330506,-0.04081803908224305,0.07846651397592817,0.032797485524409205,0.07773239613570995
INHBA,0.005312752906177437,-0.060503818103230744,-0.08116265577316135,-0.00996367965897135,0.005904744488458409
LEP,,,,-0.014834674447210764,
IL7,-0.029726156931997996,0.06030268137693384,0.027750768377816457,0.025698493713799307,-0.021180789495141496
FABP5,0.03357143866099598,0.05793150892156912,0.003918891984070614,0.0596399794961977,0.060362892655273975
CCL4,-0.014422436223037904,0.02917534783825189,0.04967779038388276,-0.020179698130701935,0.0383737377056681
FBN1,0.09441436425314709,-0.03258290237472546,0.024246476250302823,-0.015504170675420075,-0.06441475103864262
TCTN1,-0.0034852959787605984,0.041131982768060384,0.04282066012659648,0.015251396668150185,0.048310469715616734
NCR3LG1,,,-0.02492166753949457,,-0.025119737460259514
BMP7,0.01908518644677116,-0.0860758757500644,0.01280658923991445,0.01810703042507879,0.004777696665564785
NLGN2,0.02897374369632272,0.051502444880035386,0.06874438220931972,0.0246189490382427,0.019155701159616862
CCL25,0.00011441107101859603,,-0.04424116307636881,-0.022968043758614227,0.08969598436580353
NPNT,0.028932036439415065,0.10541223771139188,0.09135053454185395,-0.02136827963178399,0.03964885968313036
KITLG,0.018847727911174415,-0.05959629748859115,-0.029747118494680976,0.023936100559989293,0.04174756980241259
MADCAM1,0.06252298307058958,-0.04597561352722547,0.0038220386018977515,0.20918806732157283,-0.014569780453715271
F12,0.015726071348618285,0.09516926135040249,0.018616169825446154,-0.03855878490319809,-0.04131055500511524
S100B,0.0010452359939810303,-0.0844536167389077,0.02728564638371385,0.0117417117717489,-0.015188023244599332
IL27,-0.01751276026430298,,,0.03878553085505044,-0.021474416802915258
CD99,0.06096106813268944,-0.025637585711607645,0.13166421692873384,0.04123015261092016,0.0613936660076315
PDGFB,0.04001518159878513,0.03465312594599156,0.03444658048638695,0.04353630992017927,-0.006259007523530019
CLEC2D,0.06784626958746119,-0.005647088251465185,-0.009979207713021214,-0.015677678043687023,-0.02003991776829474
F8,-0.01127166233736518,-0.023533015920779648,-0.0022654375516258313,0.003132847286410678,0.13624263261982378
C3,-0.004448898582716959,-0.015427038953404325,-0.03313128614761745,0.03519735437313165,-0.01095014371712932
DLK2,-0.0144560486758712,-0.032577654370518,0.07844241053483131,-0.01651444359518066,0.024333675249025945
