,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
RIMS1,-0.02758767161817278,-0.03852281781371926,0.023362710899889276,-0.008417004556785684,0.08095530644203111,-0.018812675213357874,0.0633346762385747,-0.03269744470183415,,,0.05485908488355738,0.02443286323121693,-0.042974087751720624,-0.022028612597041974,0.0061384089170664685,-0.013318914252003662,0.012340313578977212
FGF14,0.006318738144796083,0.012482510901249418,-0.053225339221188946,0.007303440073693937,-0.009789478570623124,-0.00792243717971258,-0.035073062837784844,0.029691830297970973,,0.021609331943023145,0.05581905168215456,0.09245531645268422,0.03276422199241062,-0.04154672049868301,0.06959154619206638,-0.039256351274658284,-0.05510538663502311
IGF1,0.06325764353280708,-0.012883952416475513,0.058152981719886504,-0.008694367156787532,-0.013631432722142078,-0.03865780089877997,0.01035181005924753,-0.030833695874181253,0.13017049986174478,0.06839819426306762,-0.011566637708899511,-0.04040337799128741,-0.031027273440490485,-0.01639075435935233,0.004020330730956953,0.04309563391578342,0.045510581844893
TNFSF10,-0.033413371419890016,-0.026852272603856045,0.031365928976435954,0.03587792383054804,-0.010636007022507754,0.05838482428421201,-0.0053684312377849895,0.007181931465248936,0.025599592424805973,0.11942628025451632,0.012160031126847732,0.04318699001775546,0.0275675358674878,-0.013512683121087408,0.07015439089841156,0.04782363461060896,-0.020835587276593476
GDF5,0.1259074305247426,0.00881429072624087,-0.00785827238342801,,-0.0039541931072314355,0.04217482291762605,,-0.015152413840439596,0.054948224241978816,,0.05925237861823874,0.003934397244192225,-0.0352309001085946,0.036199960646165194,0.05805278250983947,-0.001472350052421512,
CHAD,,,,,-0.02270805507445692,-0.022691089134845487,,-0.01273342041446374,,,0.07356310266408408,-0.0008357558411476478,-0.032601046238697924,-0.019185570358397415,,,-0.052183352699122665
RGMA,0.00983235726226983,0.07593502408953123,-0.04550009694504961,0.051365699994020374,0.06972699163959352,0.06123586762814372,0.032009115403972895,-0.036560135375521066,-0.03507333113931971,0.04187404135641986,0.07585719973127548,0.060665695625124715,0.060882195495932254,0.017260437536554856,0.11062572218079829,0.030499690207229365,-0.02446051869592104
CLEC3A,,,,,,,,-0.03008941601311107,,,,,,,,,
WNT16,0.04197792234638302,-0.035283368568188214,-0.015734963122873754,-0.002122763915722156,0.037385166822167124,-0.015447535347961998,-0.022504665011334808,0.03281660084928765,0.004543587941463503,,,,-0.026931935862744727,-0.02012386770115132,0.026061972281691995,-0.027665077320215562,
CX3CL1,0.0071451649813163345,-0.021639573572385412,0.003270962798973469,-0.005018026388198243,-0.03017065358235897,0.03344797364809492,-0.0017101351313318488,-0.029435874444447174,0.0410475532727752,-0.06417232832651254,0.061580514086619506,-0.0004830805477819647,0.06524092195379136,-0.05259934609899556,0.08752381072763012,-0.09391217344590415,0.07484625488070776
FGF1,0.049084958945589535,0.06365796618545393,0.06315608470780741,0.003519092472702791,0.04546000512121188,-0.013917183062691693,-0.025840966265334022,0.022152149970647905,-0.027253064484606553,0.05735550616263663,0.03887837052694417,0.009196154606856898,-0.01871484788175719,0.05143374380202675,-0.019326322903495962,-0.05968314265392029,-0.08574284074118407
ALOX5AP,0.027068009207669448,-0.046950044180439784,0.024663052180829752,0.004181548224026448,0.017609247739406485,0.028656934489149605,-0.0335841236703762,4.050989565261783e-05,0.0008601931740690073,0.007107921498376093,-0.04858422401174187,-0.06445890089642818,0.07495634847684877,-0.0497255595527375,0.011979396024090072,0.11999624716761607,-0.07612479582792493
IL1RN,-0.019211521626803767,-0.032724043353719555,-0.02287386944319824,-0.024267553769352,-0.009416781112204738,-0.015736700819579022,0.005567124960978389,,0.01571637867806254,0.020620353518331164,-0.06448607672521976,-0.02911118343271491,,-0.04096308551303526,-0.01219753590094553,0.0511062491647423,
PCSK9,,,,,,,,,-0.0253421378487229,,0.029958746546559667,-0.024445596675311775,,-9.133340652816222e-05,,,
FGF23,,,,,,,,,,,,,,,,,-0.04566354524444763
NPW,,-0.0051339542817267865,,0.016661232052028914,0.0029017626400148063,-0.016300860495143663,0.02885629203783281,,0.042264278695929226,0.015715450822474848,-0.002868288113826999,-0.046687286448332865,0.1059037150067377,-0.05072448725353546,0.04654831846621757,-0.025779876085068865,-0.03442706877068041
CXCL9,0.0404420262827062,0.002448795426247134,-0.03927680582585508,0.005939395189114156,-0.022281892814860513,,-0.03531105622897038,0.05955529917978584,0.039265795913271735,,,,0.07878491038963113,,0.02196943845718042,0.038304380662895994,
ANGPTL4,-0.022246530176926023,0.003580816680249666,-0.02821807387635436,0.053487786567321574,-0.012964261383999752,0.07407650435515734,-0.020862253237224723,-0.015378581992252564,-0.09621876383147455,0.039597600111576564,-0.04889087632168614,-0.0665198697303846,0.004943694987212654,-0.03498621614706837,0.07775362775368397,0.08587243855160331,-0.051752149507695654
CCL11,,,,,,,,,0.060220665190369435,,,,,,,,
UCN2,,,,0.11693759807041328,,,0.03421577538869945,,-0.01365678860965155,0.04414845683863275,-0.0504288934713521,0.027708873291733962,,0.01101475890608416,,,
OBP2A,,,,,,,,,-0.015300917024367639,-0.03137600471225209,,,,,-0.01728035828824965,,
COL4A3,,-0.0001534879005563765,-0.02972022833749978,-0.007456003098746769,0.026618555092612812,,-0.02651819151933188,-0.021798953364096776,,,,-0.019344299425528965,-0.03924708939499138,-0.030871029893445114,0.019036406502575903,-0.032355244710851994,
NRG3,-0.034868992321331,-0.01753602834828988,-0.029250056385151726,0.046242724575519555,0.03219881106141337,0.019952072177460332,0.05133473041779362,0.035460144089795476,,,0.05898723381053344,0.017979633744939456,-0.007127605660885215,0.0646034625483952,0.02093740243459508,-0.00420457744228037,-0.08595035067007481
IL23A,,0.06011769492752431,-0.02423019335223054,0.026368658496367336,-0.03863661338952034,,,,,-0.05246712706400743,0.0013613687130888661,0.007990068590413438,,,0.05870619020265192,-0.006587262818872025,
COLQ,-0.0350526966167059,0.008950560133370658,-0.035452382524694306,-0.03787870996842241,-0.01378104686548672,0.08156304132143607,0.059568092152099926,0.016463403649395338,0.01347755700981443,0.07310067148843503,0.08098647922254042,0.06501128470513229,0.024559769979405486,-0.019376276060465467,0.09678477139984823,0.009553731923933498,-0.049306828454866454
SCGB1A1,,,,,,,,,,,,0.06347269174118939,,-0.022600215471015966,,,
TNFSF12,0.0506433275362695,0.05104441670464991,0.06154001810187988,0.040660094159382355,0.016738929950743105,0.03627727877907585,0.01562723713095223,-0.016069344875686897,0.05381657767733147,0.05944698953033988,0.11555187071409226,-0.0024669430612129,0.016600950334306377,0.050815365479815376,0.05801441851904938,-0.06032442505014655,-0.05091317907313306
DKK2,,0.036330239430993436,0.002084248965912361,-0.015514983072932904,0.08003981957457008,-0.02248295695380559,-0.021017030736749376,-0.01042647134210871,0.01942147832933143,,-0.034426910870830225,,,-0.0260138411844014,0.0406586623621962,-0.010867263758882433,
FYN,-0.009275651480490034,0.009705715756574309,0.05394033684502615,-0.002191733408958951,-0.009352383148043817,0.09791787040017944,0.04612849808168153,0.01276102320077682,0.016865854322524125,0.06794743361911647,0.07732179541170962,0.09779810114728511,0.005185018397712402,0.04782299040604305,0.02251906643085509,0.03108825921968083,-0.09572188975346992
ACE,0.04472950673543055,0.1042155148841622,0.1372995558320486,-0.034952485008946405,0.0335645496710114,0.1401994607796716,0.11096929234544996,-0.015810709335624465,0.02166733494558355,-0.021184236551749166,-0.028099518106241825,0.11413969256037963,0.04811523150235005,0.029652228944373922,0.062325362229576194,-0.049977156266798384,-0.0456636341789053
IL18,-0.02702698277159502,-0.02742798113200735,0.027100096100902266,-0.011278182802962543,0.03951088981456104,0.0657488226685214,0.017198908771876836,-0.008242741880465683,0.07163524579977652,-0.10541813375784577,0.050947264899936534,0.06832887343931619,0.00862812571071951,1.6412229934039732e-05,0.09898386047209431,0.012235382425153363,-0.02089473472444826
PPBP,,,,,-0.014619967523093068,,,,-0.01429932379440699,,-0.023129952849461826,-0.0009589877106644515,-0.03462968910469304,,,0.10830505778694402,
CCL27,0.022381266116463957,-0.011250261853739039,-0.016070617123235202,-0.019433093389647445,-0.0027799944068021805,,-0.029402384904563934,-0.010740765600047678,,-0.008377587313714378,0.04609341965993633,0.026896353738287603,-0.010100200075662747,-0.009883177294343378,0.07039027583917899,0.018625879992445186,
SERPING1,-0.024245687243122763,0.02229896335618006,0.02657892685368647,0.013773270045380814,0.03996810872622753,-0.028203016324373387,0.06929694567342617,-0.030936250731434033,0.059745005747516025,0.15736718210803433,-0.01693275662557719,-0.04955092744078818,0.06391444176815814,0.023813959305001096,0.011448403841945808,0.08528444630965103,-0.01547505422518658
AZGP1,0.05815468137887837,-0.008579771941056887,-0.01831384118874161,0.03506434966001978,0.031105408326012912,0.06115913810693182,-0.0030338439659326924,-0.02072437639199785,,0.07133156763595884,0.09486191688334315,-0.0033978504805766874,0.09557041371060802,-0.0543641054881612,0.07682245113990778,0.04954492842707087,0.05218939044423512
INHA,0.031001995228032434,0.06760878094703551,-0.008116353176282372,0.021949923579890743,-0.017363813637887547,-0.020754525332296655,-0.021971161288301243,0.018624827822367414,-0.02631210883612409,0.009209816433818867,0.03258968621612103,0.0827170558761036,-0.013052664505218864,-0.045567431131866336,-0.017447239263253634,-0.016138113519211808,-0.031069240867664598
SEMA3G,-0.033177753261026295,0.044000571455050916,0.02903847481257331,0.013166734426118185,-0.010064550168448904,0.11927896597184959,0.029106721992463416,-0.020211894595814277,0.01568454451164676,0.03773954584853781,,,0.04447971476355727,-0.03240686897367091,0.018963993205307814,-0.008233482572769147,
OXT,,,,,,,,,,,,,,-0.018925326603933347,,,
COL6A1,0.07289069962177118,-0.02434021080826383,0.02146751538693753,0.009706461796532182,-0.0526135945722194,0.07347339625251967,-0.012073981309884253,0.04887175143028165,-0.09968379024938925,0.03264909598446385,-0.048576540004558355,-0.08079423861243948,0.03457090275443701,-0.0642902097907352,-0.04134405202002219,0.04319673337075406,-0.11756218056525822
FGF17,,-0.022596689167744998,-0.014856406292110044,0.04076741005449183,0.05800997603228244,-0.021955330855442868,-0.01066998531165535,-0.007293344197263726,-0.016244260826493925,,0.054810464884565264,0.07814928796807039,,-0.028899327706469396,4.77789876313545e-05,-0.010809278484181756,-0.033616302833656984
TNFSF8,-0.023741596046781503,-0.017084892524264785,,-0.004242773071638749,-0.014619963733508578,,-0.016782976583146973,,,-0.054726478336171655,-0.038747363158820575,-0.026778184600454613,0.010240480290297354,-0.02012387035729678,-0.017026327469681465,0.05740405151117881,
FGF20,-0.031610920506222384,,0.0123193105694111,0.017626790241592305,-0.02990775122046085,0.1729779187249476,0.032432711208718136,-0.021555052348484337,,,0.021873049653230076,-0.0013369974651146854,-0.055376968615799986,0.041678362936452745,0.012846066260063294,0.1408173209717468,
ICAM3,-0.0007912221535903407,-0.016068716944979113,0.018615933013764133,0.03620779531641882,-0.015197602784604653,0.16252108463398549,0.024839292342962484,-0.03021438703751528,0.041300545489326955,0.03785456539844375,0.0961922817808845,0.05362762995686564,-0.045903041423727024,0.07449377698926617,0.10244566421204905,0.06478828534315911,0.039235654500639074
LAMA4,-0.013636094707110767,0.07857853582778038,0.056284163056079854,-0.014069063349328201,0.0002766983963734915,0.08725078347509373,0.016527959217837184,0.015335154525467192,0.048100777075217746,0.1115940509491914,-0.03361930583522973,-0.04742844303317786,0.04340786488871877,-0.014809998586819622,-0.01267692163588215,0.05743997692887073,0.008240968723125642
INHBE,,-0.026872435285530627,,,,,,,-0.018810025236144324,,,,,,,,
DLL4,0.05840522809973506,-0.03752280303462371,0.08738636997983038,0.005875243879768428,-0.04536261830755395,0.12486232551554706,0.028956260404719575,-0.015040114740727757,0.048916588993664196,0.09510521200740915,0.030252398342082508,0.07716761714621136,0.07641016806802109,0.05859545016380651,0.08282581805297089,0.00997057124788434,-0.04930670546660477
SEMA3A,0.03832643592520189,-0.03001107036229112,0.01673143953147418,2.0846218219025898e-05,-0.04254127202929039,0.026504559894949774,-0.019616841630577996,0.008410691058065198,0.013848229481433084,0.054559877266945195,0.05448685963836252,-0.004487076363256771,0.06903648368993556,0.03041174807887072,0.0006724222692276092,0.0995602161884497,0.09387372478752913
RLN2,,,,-0.01968338718449923,0.10601608017721352,0.02863729871383549,0.04858465142513929,-0.03617397444990023,,0.1498870748828561,-0.02679370751272808,,0.0011009226139348928,-0.02207259409403083,0.026926938274136617,0.005475443671369606,
C5,0.03352792205595687,-0.004938308977624865,0.011955785454444213,0.010197953338497793,0.03054792562614674,0.033735501202713326,0.013124678559818415,0.015658329024307267,0.12356149480016682,0.0034074381616921215,0.028763619778207097,0.03570144948914136,-0.02479463190035273,0.005046645664620166,0.08587351826360252,0.08144895534979242,0.16568908355212392
COMP,,,,,,,,,-0.00506594258855322,,,,-0.032251727901834074,,-0.00047953523534995877,,
EDN2,,-0.02310633971287617,0.05926691289759117,,-0.01922769642190453,,-0.020759703640067094,,-0.014907910792871728,,,,,,,,
C1QA,0.009366110587989033,-0.06599440402568475,0.10619707821922472,-0.013663728603885204,0.014621877731020347,0.04928287874640557,0.0018753264194757535,-0.03057082892583361,0.13609478571285336,0.08930932069660895,-0.03379600275590004,-0.025413701711319864,0.07887505602549437,-0.06250717662577901,-0.06470173079787941,-0.006863581736832499,0.04154698933849925
UTS2B,0.027411460032402437,-0.01837269596652942,-0.01943030446173577,-0.0196833870714159,-0.016035385657555468,0.1083476180189575,-0.014777270942444923,0.07353920112726811,,,,,,,-0.007525235695608786,,
COL9A3,-0.02417991470767928,0.06638016706316885,0.07252173212735423,0.002580261066898534,0.019899517879798403,0.04611218801403804,0.008290885836509151,-0.016313697869329957,0.01144240719361175,0.03199117637952891,0.08179733535971237,0.07029637631114519,-0.014875446449564993,-0.04489082774102037,0.1030339568741048,-0.0010341150250491962,0.033913400320053515
DLK1,,,,-0.015210291885878887,-0.013060180925929827,0.048058096247386994,0.03482419934832487,,-0.02369471864088718,0.04637152017830044,,,,,,-0.059774067038986634,
HGF,0.019356605182676883,0.006041727546137819,-0.011875903991845665,-0.0015076687970000111,-0.017090026587477325,-0.02681084627173436,-0.007636967207449907,0.031103522352617673,0.00432530698885687,0.017503356903195422,0.010314170343512152,0.014783051449177456,0.04755147927473057,-0.014588008530248461,0.0325405678840612,-0.06803122301440723,-0.054939638274239824
GIP,,,,,,,,,-0.01975033450058325,,,,,,,,
P4HB,0.04918964814975134,0.03745430621925617,0.024310726305756928,0.004497961765172869,-0.07460241931841488,0.09192046724182147,-0.017054008616986447,0.000601701361964085,-0.04768364695653023,0.057829697174896395,-0.09836736513275078,-0.11046416913727247,0.04573148138826588,-0.07864136163726278,0.0038476472902173467,0.04089182329055943,-0.061812220425243716
ADCYAP1,0.05984898925361546,,-0.021206793079369332,0.04467137264245564,0.1368021233326431,-0.02646153952045243,0.033719715536458174,-0.020554779620525918,,,0.04462501689127238,-0.008466138246084047,0.05201861878120967,0.015515077443060292,0.06478424981320331,-0.05182180325160233,0.11338520397708024
GREM1,0.04715771872398174,-0.01837268457540575,-0.025540425316234443,-0.017012617294139352,0.02609083159399958,0.12421449909640561,0.013914002845433895,-0.012195832791545565,-0.06678386397616483,-0.06937547196063441,-0.010943863762478351,-0.014624634599019784,-0.04158278342166524,0.014411294627490306,-0.01660439055058853,-0.011623453354807042,0.07159992578786123
EGF,0.11665544880405938,0.11103385727090107,-0.01611492169667095,0.05953836043730708,0.06380889060700974,0.058907894560171176,-0.010002553447553688,0.04307079640829671,0.09889519702274024,0.059710112872802756,-0.00687343774761198,0.010911786397734572,-0.05889508994717276,0.0657704250855805,-0.010754300658103896,0.05820414363298259,-0.04503285733775515
VEGFB,-0.04173849826519772,-0.023241023676303065,-0.011826320867528954,0.026580875237043264,-0.025689393584023397,0.0271223826791794,-0.026446783509868614,0.04804538890012249,-0.09254936612050346,-0.046557885244542484,0.036062144407316636,-0.037281641880630996,-0.006998273146028682,-0.02187889635285544,0.024142568015911445,-0.023247860365556237,0.12240583470382421
FARP2,-0.0033588694637030837,-0.009973101554734954,-0.015887033304845942,0.04648201188812835,0.032757733350072475,0.05029818567348552,0.06160511991843462,0.019820900794476386,0.007846334330913855,0.09641553723303957,0.06665584876746901,0.06341171802771323,-0.02035331492741737,-0.020168075572560135,0.04400901454079636,-0.00938352157691163,-0.0971784770478208
BMP3,,,,,,-0.0187692542763631,,-0.029712183834494203,,,,,,,,,
IHH,,,,,,,,0.030116788591586226,,,0.01559071003985831,0.02917346624854396,,-0.0218042834291319,,,
LAMA2,-0.026815184977544156,-0.007513675022578089,0.06275068586462453,-0.025325041816937205,0.07630699685738278,0.11903022629322083,-0.028688240054744497,-0.044958514494381964,0.06456816978744995,0.035020494206992984,0.0681615894879257,-0.012329786749287749,0.10046039183273613,-0.008007183423148472,0.005116652775914168,-0.0025210554205014135,0.16592544758549915
SERPINC1,,,,,,,-0.015810344976902188,,,,,0.1654936936660162,,-0.021532827360430308,,,
NRG1,,-0.03179351036506912,0.018610335329305786,0.032703214134962424,-0.004529006128202851,-0.03377203175483188,-0.006069877241484343,0.007485603541783986,0.0008624205686955849,0.020945359664650904,-0.009242373073842517,-0.017451784452659148,,-0.06086564372244112,0.09786597777299533,-0.01405288916235937,
SPINK1,,0.026946362790058666,-0.02983497606966981,-0.03158310351735924,-0.026144624169619407,,,,0.006433732956861697,,-0.05551677384629118,-0.016431558446940515,,-0.026468177965105952,0.004730337773626073,0.03883644583987013,
EFEMP2,0.014182947288036379,0.03993959577348881,0.07507419359860461,0.052424643495707274,-0.06972057871530617,0.048839310890417854,-0.02830658221087221,-0.02279016980479586,-0.05235941418499231,0.05552949104420405,-0.026327958312438064,-0.042084041589543306,0.0408102957367615,-0.08330839931477518,0.013535946656523887,0.05184144385568731,-0.06694543500776828
SELPLG,0.014831896572138245,-0.03300760886520696,0.04794200170802556,0.011531076279041198,-0.022721283019792846,0.061710895294040745,0.033679027212023635,0.031021258488079004,0.021214141363062464,0.028518512090484095,0.08009533664303435,0.07182688184134318,0.024003894415870853,-0.03745226150525639,0.010210123078405953,-0.01711023040361341,0.029466591074294095
GDF6,,-0.02154482177567783,0.04649181828271158,-0.022050341228666653,,0.02324572846560667,,,,,0.029383892647595593,0.07415650249322352,,0.0520206133933094,,,
HLA-E,-0.0499742195183749,0.004633031583666542,0.09775868743201742,0.019265653859179534,-0.0638428976027817,0.0983252902441341,0.016238841438017262,-0.06283636475009904,0.032890472963497994,-0.013176157642103996,-0.09069149922359751,-0.0378344186343238,0.08407247104516188,-0.003652690654695992,-0.0596761353470639,-0.01144678188834063,-0.1385510817176525
PTN,-0.009285730842456638,0.0919278831505778,0.05894771858100654,-0.04597274468456025,0.02725237740159258,0.11912066476123247,0.006970851425424353,-0.06302813369608788,0.025997041034887983,0.0784272212084577,0.026012208027480423,-0.046036836778402826,0.025270995172350402,-0.04914181012847865,0.08174618212044668,0.029160752070441366,-0.0014513437020631285
CD274,0.004015251316774411,0.035770025977957955,0.05632950960423498,-0.022512629186234423,0.005123724475709636,-0.012865986792223174,0.011464027994786559,-0.014466526345523116,-0.026903407608326338,0.00743445203777101,0.04226194535881467,-0.03748447409177654,0.046834701357482654,-0.01847980160360325,0.05475301625237903,0.0043182069518433,
FGF10,,,,,,,,-0.013625875863448232,,0.10633647694232275,,,,,,,
CD14,0.033379793101855904,-0.04003268809751148,0.0950127948867811,0.004055187146581385,-0.025151665798801376,0.052246940711824785,-0.0054618153078543254,-0.0077335002306472165,0.11884005082052657,0.09342476850226593,-0.008146298456399985,-0.008903806587281966,0.021331920881729423,-0.07452758368698958,-0.06512717989606166,0.06755227310879057,0.011173879236665421
SFTPD,,-0.023357433801135953,-0.029297424301633228,,-0.016418595132234884,0.02656990050413762,0.003252680719590316,-0.03299351639727516,,0.04141759088753419,0.05782250287627301,-0.013272827336571872,0.0274872818332701,0.010654199442268907,0.01338678820325443,0.012494270474771049,-0.043748446615842235
SLIT1,-0.005956647798482305,-0.06750598950635604,0.025421887344199697,0.021224643970965122,0.016759071661777116,0.050177187840903775,-0.028859598611160407,-0.005262561278187591,0.02561651432240063,0.018420828183377043,0.0013241290468108558,0.011101569502922333,-0.042354964513438224,-0.03379980793318321,0.07678359301661958,-0.005397765486292405,0.043237685574774636
LPA,,,,,,-0.01203006704958987,,,,,,,,,,,
CNTF,-0.007418996872693694,,,-0.015514981477989024,-0.014619965067868978,,0.027009755336622785,-0.012195831737488508,,,,,-0.02774968842507212,-0.02207259652800025,,,0.01192827079863887
BST1,-0.04999886466850932,-0.020121431086763304,0.03539685830334168,0.028727130918377395,-0.017470152622230055,0.05656376589290339,-0.011511956398233563,-0.010130563844639444,0.003880477376975476,-0.021834221093557933,0.01787099677674058,0.01841843574974501,0.006181901319900355,-0.0433587376318004,0.08845912178357353,0.12275519960493769,-0.045032867152994004
AGTRAP,0.06467772345158215,-0.04033596901998839,-0.031969207272908785,-0.021365171256164172,0.013037394304967741,0.09213793759114185,-0.01633467525577693,0.020775560249689854,0.04674146548315653,0.11810621082360762,0.0662842709272644,0.03482411053574447,0.006196832219138183,-0.06801776147436264,0.09335846780432247,0.0629675785182005,0.07121032988806804
LAMC1,-0.029661441193736603,0.01897584145073281,0.06613102304798942,0.03476249302784488,-0.04025596805682485,0.09799598368977908,-0.01570342564020723,0.020983070197622706,0.08899066529394004,0.07913627261363228,-0.07610071374222076,-0.0439284311668548,0.05024904985383201,-0.031609187818561875,0.021356754121524456,0.0200452247949803,-0.05770114731362962
COL6A3,0.01376238803946882,-0.004734516067208088,0.08117466416578445,0.007992431030694967,-0.015505330818141193,0.0609079366859324,0.013712195366470125,-0.014110677955394,-0.05912431043816947,0.07902446305931661,-0.05903754551540028,0.015530999659255725,0.006156544176762462,-0.04094850781508358,-0.02255091905230807,0.013732501395861385,-0.07609225133491539
FN1,0.02798591342766489,-0.03733942834879103,0.07486368334510096,-0.004568624577165509,-0.03355708111442445,0.11755492927791422,0.0024938961296104285,-0.006337723956599511,-0.0986386331554309,0.0678283707894181,-0.12196260549413405,-0.0867687274897177,0.07961391698836147,-0.004860205422177913,-0.023589948721620835,0.008807498231515694,-0.06095613104057989
MIF,0.1284157392918743,0.029104693799300613,-0.06271712804693906,0.005926791590858793,-0.05918614752716962,0.06710986895052927,-0.05275615355631957,0.00028524547474477024,-0.07559732215384471,-0.002202914522786786,-0.00870292248180051,0.010400158764162261,-0.1006567739571497,-0.01505143633847664,0.07799693882461108,0.010238264898202324,-0.04509137459721483
JAG1,0.014580747407103422,0.03506568007982998,-0.02675825296660449,-0.016295092271469823,-0.007901912898590617,0.133720190492114,-0.00574432638167217,-0.04588663252294928,0.1288428715245183,-0.003495893738847715,-0.04788531139117379,-0.017118946960037993,0.019921671850790777,-0.00885232759890936,-0.01731871838700519,0.007034381079067588,-0.0506066983112866
NID2,-0.0012088651536063051,0.0030487347914587397,0.0633131355899185,-0.004289517896190683,0.009899283049379086,0.14643416674070678,-0.011273247785960788,0.011753707276027104,0.058104926149591236,0.09722622145028285,-0.04460813593276548,0.034800861835882144,0.09970400757381556,-0.014336585339839352,0.019745053177885698,0.0409387732611565,0.16148165921542795
EFNB1,0.05501884547731794,-0.023030908331524477,0.020605437442569027,0.03258733529123328,0.07827794617456563,0.14531418870071738,-0.0009089415428825575,0.07993891395256716,0.06187784049676517,-0.023749739481702208,0.04278995216972091,0.0635425001737182,-0.02302490620458273,-0.03857138342348836,0.06735608772636086,0.05171742172114907,0.039481418457825886
COL4A2,-0.018205187832326768,-0.02854035744817994,0.10660753705742973,0.02327940639926652,0.03582056690205852,0.10510420788752368,0.010472627351798897,0.0015260189451173675,0.08747885380667826,0.06882335492950874,-0.02952146606883782,-0.015186582021718943,0.02430619446988225,0.009649592174265705,-0.011429309907190589,-0.03089721926559955,-0.09699783869526928
SPP1,0.00558402494538996,-0.07491981326195234,0.002419940015035442,-0.010046108197952522,-0.06680319073530873,0.07752030334239633,-0.011046211091219782,0.01014449005428918,-0.06518146013182195,0.0050059132244966035,-0.07714502595529107,-0.083615465966274,0.049197655861586344,-0.08957914574591241,-0.005516373697050693,0.08796701188544857,0.02574152046365658
PODXL2,-0.010105983122989309,-0.020357494990416544,0.01540685401309319,0.02208637805363227,0.022374722299141878,0.08281476217825866,0.04747851192304949,-0.03142441280221792,0.04277716892577237,0.01539458130264542,0.07878109679019832,0.04073514811646239,0.007226682547766534,0.021059454448319217,0.11585131661999686,0.004838512145100497,0.03134499612263804
IFNE,,,,,,,,-0.0136258748003093,,,,,,,,,
FGF9,-0.023741599843479663,-0.038191645095783655,0.11685037314578513,0.014956753864436486,0.012673284407904892,0.03931117356729122,0.013025888675695247,-0.007411787814702931,,,-0.04434395344100775,0.043547419473742174,,-0.002724724712814611,0.03230275890040123,-0.011626960779331043,-0.06927240748461536
ITIH2,0.027368760996486947,-0.017084910713407335,0.00388439744643987,0.03526135427412057,-0.02228189144053343,-0.019132745986235242,,-0.055025856996472604,,,0.034020335515622835,0.1396211234040749,0.026053734370397045,-0.016023490356862683,0.030735952239743437,0.03291148605112315,
ADAM10,0.016485713403324432,0.03752824802917536,0.07877587483005184,-0.05493109661130303,-0.0021054862550879704,0.01912033288760521,-0.029497266682475657,-0.03229879173813824,0.00361688221733028,0.0302611857074128,0.04639333960053244,-0.049465015968931686,-0.020405239128463877,0.019205712131325506,-0.008440420021027229,0.04723726190846289,0.07787524895908866
CFH,0.03785786231308364,0.021734974153531685,0.07731890555420741,0.028120230970358925,0.07141868183310954,0.054032058956660585,0.02720704419620417,0.012807577211267317,0.06942244751680195,-0.024814818843379553,0.022699896368936087,0.019467392171858056,0.07154048149644561,0.03321735278948253,0.0337222291532047,0.049721701288693666,-0.0047425434713078566
COL4A5,0.006044517071756407,0.04783812433349797,0.02313046694334991,0.047157583177850584,-0.002340320164692102,0.09881645388346386,-0.025272315470942414,0.028474602149519353,0.036823374489287616,0.053577151974682644,0.07178578958526606,0.0899316836964704,0.01654572344423022,-0.0006359542866609565,0.08106389245855039,0.06512522612911101,0.026228013831454344
LTBP3,-0.0171305968415151,0.05412349336936026,-0.03152514498741824,-0.004492223740764615,-0.060328824694507434,0.024584478469032386,0.009399927724108371,-0.0062883953955789355,0.04535369333949146,0.021513987460569005,-0.015338051113826037,-0.03702891359120599,0.07409369277658415,0.029765887523961428,-0.026966261422810302,0.04206350235503351,0.023836257390109222
GNB3,-0.03702371227150187,-0.018768064977791692,-0.012067751115163795,-0.023958098390930525,-0.027117437624968047,0.07843664758206739,-0.02201056594919018,-0.018036040114832702,0.036448030581838854,0.025636001613813585,0.03303720165302418,0.005833571455710069,-0.005283022416249182,-0.023727909646042513,0.050682562948763846,-0.03156466002419664,
COL6A2,-0.00850690911557506,-0.04065016726710565,0.03594010149620986,0.04552978828651313,-0.018402807137961476,0.06742230817323558,-0.011905917570150292,0.03566422997515331,-0.07944697893383412,0.04951410609693763,-0.05752631866273899,-0.05700739462515459,0.0005461848467887464,-0.060223636109345065,-0.02191630069032584,0.009290425663849902,0.009194904533625311
GDF9,-0.025488856131374683,0.10483095296442836,0.024895624363690926,-0.0414119822058299,0.02004906265516209,-0.02439989697896194,-0.006725660578512153,0.013064954642973251,0.05261401967615431,-0.04315724087173545,0.09206068175069164,0.0707593588900374,0.011544114229290678,0.05512026525422771,0.06421498262679365,0.012472145400516733,0.005279114586905532
NCAM1,0.018658102063723103,0.0236148947019319,0.013156726236299116,0.04697643335074555,0.05703888204947042,0.015001514649835812,0.035169951967480385,0.04062781409294949,0.054170357889401013,-0.0824737581524198,0.07458175522457838,0.015238708978957433,-0.06732681292808598,0.05209820458342778,0.04770563946194727,-0.11431473383245065,0.018143827719999225
