,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ALOX5AP,0.05907529244199171,-0.044089111271596475,0.01856579972571858,0.02711164081477133,-0.01491110404457059,0.05241995919918696,0.015328522271968405,0.07053810075904898,-0.0014054564911103321,-0.01598444726213413,0.15393380485701474,-0.01266834746031118,0.004234825629330221,-0.019344609147455644,0.05029003769333335,-0.055095122736222385,0.0030512521012717973,-0.019183614430755638,0.006386319807236878,-0.03942732442605398,-0.02431141112064755,0.12277042014676144
IL1RN,-0.03207548148920739,-0.08289535699270496,0.04332460572759727,-0.06470905619777953,0.016429680324777738,0.020650552794166648,-0.02238852314483627,-0.0008286112553125531,-0.036908832294466086,,0.04879999649291784,-0.039624271678263955,-0.0038817493382893426,,-0.05411897788484086,0.03608638758033125,,0.023258707143302897,-0.001191207035447688,0.01137010251080736,0.04722614055855163,
PCSK9,,,,,,,,,,,,0.0011059594895803798,,,,,,-0.015771348885827513,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,0.05414584714071088
NPW,,-0.04964364935112717,,-0.04346616837237681,0.003947256871811241,-0.01743698024319313,-0.02319115020743173,,0.03844866262234548,,,0.03691631411560677,0.04210968569865424,0.046786508641887645,0.007892805839604363,0.10797110657906998,0.008977440581219933,0.044815138981609194,,0.07539630583145396,0.00311657111226473,0.02794044203193175
CXCL9,0.07784126137403866,0.014067161673109623,-0.022494613182733266,,-0.03023827275559755,-0.0015170800013333194,,0.018095586716265148,0.008279857917397795,0.0090883715556178,0.09775661920987672,0.027487216799537195,,-0.007145580649082644,-0.06067164661811088,-0.018416321026873735,-0.021112583446638925,,,-0.026820111139434628,-0.06495185246845431,
ANGPTL4,0.009896642111374577,-0.12610175269125945,0.006739089012116636,0.015441612648416302,0.044595107899034266,0.016008900692632503,0.054580708274929536,-0.02637872797294036,-0.02534642294598526,0.05778536377989856,0.12423584079274595,-0.13101953563843086,0.061449156282706786,0.0730165770118159,0.044189916391768384,0.1196498302619187,-0.04370578285471845,0.020309822100890856,0.011029899707758339,-0.14472871595606276,-0.050850916649908554,0.07838876027101585
CCL11,,,,,,,,,,,,0.005435912272032771,,,,,,,,,,
UCN2,,,,-0.029851940835814085,0.011655805130539357,,,-0.023743012561274927,0.030490396646858875,,,0.08746073154219687,,,,,,-0.01782154579430159,,,,
OBP2A,,,,,,,,,,,,-0.029556311888037312,,0.10451169607195868,,,,,,0.0077857928374684025,,
COL4A3,,0.054094151032396,-0.00375482909123528,0.025338235101265552,0.12212308478018787,0.09136819034563633,,,0.07735564851814099,0.07432633401619718,,,-0.026016186932217814,,,,0.009321013991296504,0.004598899192764875,,0.04389848879045535,0.035172712793017126,
NRG3,-0.03379866946864491,-0.02266517947888899,0.018758718060586658,0.008468578646827485,0.012573168421302029,-0.012995494165186569,-0.027375251811839977,-0.051423416554100834,0.014344278131350242,-0.022766618055807628,-0.10323248780338354,,-0.09925352777446271,0.12895503985210469,0.05110030008671225,-0.05738374177184836,0.04060964335684059,0.04379951024669857,-0.004364204940372399,0.19267803299490882,0.007113112470338901,-0.006074146500550836
IL23A,,-0.05397773294230725,0.028159112319812198,0.07714839053607411,-0.013556318337027222,-0.040877568202972246,,-0.005662266087593623,,,,,0.017340664606719906,0.01934799703135824,0.05234577164492166,,,,,-0.030070380760221234,0.04724569589374768,
COLQ,0.04633543347205724,0.14280705600084456,0.06086799974092185,0.012645950693350819,-0.000133487852891649,-0.011528730497861874,0.03644680850195517,-0.0030117114201736192,-0.03203776351989862,-0.06171243505959275,-0.04059371090321008,0.0029364845392049086,0.04493200086913147,-0.03797585463797438,0.060701857489278616,0.10339591435652307,0.018130460786860477,-0.02783229845195091,,0.08498316251601575,0.09963028498638436,0.04265720500057192
SCGB1A1,,,0.06896853638843875,,,,,,,,,,,,,,,-0.018247548468838203,,,,
TNFSF12,0.06949055357334122,0.04755842289984103,-0.02393112824674632,-0.0017316415630770888,0.0069774767597883085,-0.01382317826624433,0.03438820011525951,-0.008273558565498648,0.018078597909859516,0.0007680294222897837,-0.017028934256896867,0.06643471857031147,0.008830355116396892,-0.0009209533994276807,0.03624153807394562,0.08474830938858241,-0.03213014431012198,0.028214628732803764,0.04706597676859883,0.0044267319354250574,0.006007479593983366,0.027633737479506718
DKK2,,0.05964749086520276,0.016196800797563367,,-0.029356303041498482,0.03819507414783648,-0.0076391054505251564,-0.029399694344254695,-0.021917004003698656,-0.013611196175612197,-0.06911042525325146,-0.029876969505434423,,,,-0.023005229448331145,,-0.002974813296553083,0.011173556384631547,0.01877845531067327,-0.009780422275222234,
FYN,0.0032762900828194616,0.054291749873142545,0.001764156263544942,0.028692173980034947,-0.017799388509050454,-0.03720847345704686,0.052480881297150644,0.05474321826271008,0.019712309866010004,-0.017541496560019867,0.09150214765372486,0.05652966372956549,0.07184441961114904,-0.003878065214584352,0.15787022158113187,-0.01191335989021165,-0.10327377750652204,0.03361156944587061,-0.009713424960152468,0.12683294957515207,-0.020786630862534107,0.052069741260486045
ACE,-0.06098021750695097,-0.028989440003991222,0.008220373784694434,-0.014734092635561597,-0.04577980700947042,0.002049708706045352,0.021814460790185113,-0.029327751716874094,-0.04465686089169381,0.04911307508467876,-0.05913114560783457,0.05424462988928043,-0.05327450909819681,0.029654566308387788,-0.0684080449446115,0.12717691736964676,-0.06773846237907763,0.06586144152103215,,-0.0013332040789581488,-0.03187868063491635,0.0604685020017273
IL18,0.16646298062198686,0.007422691759267505,-0.0008495751460205896,0.02868229348338495,0.027801782743223064,0.059431389167838564,0.045440611123235414,0.09180526237977434,-0.02486640934571975,0.006886059085886786,0.14383839919440597,0.09464597523556367,-0.02295140316607426,0.015290774363345411,0.04512556279428542,0.05599025210364986,0.03783881867627139,0.05198794213842731,-0.09768098666930199,0.07021693155787465,0.03369092070471091,-0.002263640791327261
PPBP,,,,,,0.0026061429608323907,,,,,,0.07576462817918349,,,,,0.051322858690429386,,,,-0.050531406508832186,
CCL27,0.0513067900215432,-0.08308636130720234,,-0.02746678979118728,-0.022676305607943387,-0.022934836409011252,,0.11559674627086332,-0.03066142861678497,-0.014021490383624718,-0.04883581789390506,,0.04494557154860276,-0.030519403727161245,0.07861749312203406,-0.038102165386632816,-0.0636326515891756,-0.003999362862915859,,0.056377354365851326,0.11694781447896406,
SERPING1,-0.0026627171689720276,-0.017890194931061875,0.01025970337886335,0.06237381952247488,-0.03038519316893163,-0.012871263349192722,0.08447558555484888,0.02772191447633779,0.049078699174847334,-0.035421172373172036,0.06677981058436311,0.012931009765655452,-0.08758262582454784,-0.03378411021450761,-0.022751117145660322,-0.014435391248783444,-0.08368457125748927,0.0006778948455053626,-0.08550684444850876,-0.10008728236562658,-0.051214039364468486,0.05840783892789441
AZGP1,0.012543764143178327,0.046300663013482124,0.04168380503329464,0.05817610116596402,0.07519444478539364,0.03763843008029887,0.1438580642760439,0.058232327863884034,0.07851037160027272,-0.004543588329619432,0.09723532111121798,,0.09583031428816213,0.08808942802731298,,-0.0658250901998261,-0.0670068591800361,-0.03643575206189495,-0.008953527393851773,0.05529758039264022,-0.047090223712416945,0.04868119187727746
INHA,0.023038111843547485,0.005568298654462893,-0.03200533496296996,0.02000993163134558,0.052441508511366225,-0.0010192183405291501,-0.004324856484226259,0.0737726277601859,-0.008032129063322301,0.045581307159939174,0.026989041456163522,0.10905747474423141,0.07819256795366276,,0.021428548653182226,0.06382005016369934,-0.04441014121765464,0.04895187668434174,,0.0331125365550178,0.03935370748108367,0.0006051570666721323
SEMA3G,-0.026744565997532103,-0.013579550268014823,0.025668259718785186,,0.004299961696934426,0.07657008274516389,-0.03907626443364807,-0.02228229702709283,0.007442067401813502,-0.015703131475786464,-0.062350427795685386,0.02943634647347591,-0.02684509503520407,-0.01245739626112261,-0.06328011647035388,0.018991250735913845,-0.01460590261722376,-0.026165498867863922,,0.09192007030354088,0.020729841189539806,
OXT,,,,,,,,,,,,,,,,,,-0.0152804213276973,,,,
COL6A1,-0.023875497295254684,-0.012656599395260192,0.011251095711922647,0.0038358146932370076,-0.0290751583034816,0.04187691006730256,0.05597447487776755,0.051460811988928226,-0.09081026192179616,0.02618029697745266,0.011596185433599145,-0.12877711604817366,0.12572699419840602,0.06522156202637257,0.040371828801467155,0.07400933445388631,-0.07759719742432258,0.00500418837480618,0.09453791667856382,-0.14758046974034097,0.06089424944089954,0.16752954209050008
FGF17,,-0.016152611657103404,0.03297278817347936,-0.025273665715213743,-0.020021051963193228,-0.046446099433016245,0.01641789599064028,-0.04695300316073974,0.054389066528496496,-0.027383746276846505,-0.07935975745851534,0.034480552797871544,0.055227128186937,,,,,0.0028906378051154094,,-0.02476004508249222,0.04946067149831731,-0.01679460715160616
TNFSF8,0.0694198112040837,-0.0007587619324328422,0.05597943509827441,,0.04663646498767618,-0.025849480229122954,,-0.019842630982687903,-0.017501642814065,,,,,0.09262495314290486,,,-0.06428591894280898,0.02979201010948185,,-0.017384643244200887,0.009475777233330434,
FGF20,0.004344853428930705,,-0.009413260386881644,,-0.0037299447699977893,0.03881084162835347,-0.01957234349993796,0.03695587396918938,-0.039819868362598286,-0.017454808994808838,0.08848271806825464,,-0.0015553279289476224,-0.02633556295819958,-0.008898075934463878,-0.048290443634792304,0.027069925805294402,-0.021790594142738512,,-0.04913338164018066,-0.04212278982060228,
ICAM3,-0.04822140260464424,0.11784111749512394,-0.0009877656461202244,-0.042933396902324665,0.06921874767155793,-0.02427352573359035,-0.007131238112130133,-0.014536172722045737,0.0030683334185108496,0.02034276844625262,0.0634043709018573,0.0605390276780485,0.046407671406643154,0.10852138047832706,0.028012449811008706,0.02483523087261859,0.007446338562647914,0.05112853846226397,-0.06992355135767118,0.06215750854180478,0.1187169380235628,0.06444563620289309
LAMA4,-0.07999406101691667,0.049638708040373826,0.013405450325660265,0.010476153766897808,0.00761936942715684,-0.022581975530479803,0.06063446566546415,0.035818334358399345,-0.005695905755600983,0.0197508651222255,0.0014274993983366257,0.017455367689975246,-0.03717292251795938,0.06461697648338544,-0.06709515155510618,0.12874422067509247,-0.17807155040882552,-0.02458527279222206,0.008903721302709049,-0.041902797516274466,0.11164907705835067,-0.058909033313229685
INHBE,,-0.028480770657660068,,,,,,,,,,-0.0363347485393158,,,,,,,,,,
DLL4,-0.016288864168228126,-0.034298590233366,0.08220022642325746,0.07343829116939914,0.01145440376351023,0.019961465760864713,0.05078550502210865,-0.025001966216527543,-0.021717016603648786,0.00944395871446028,-0.03052682992786414,0.09633496858490326,0.05476823427256735,0.0761067897510077,-0.03109033941821133,0.10981477469287601,-0.14223199610300244,0.04109610829093668,-0.006858975492302739,0.047084600369708324,0.06619543913801237,0.025646495612585002
SEMA3A,0.053761012101002086,0.04701523642223872,0.016568149171122683,-0.05850101322705611,0.0025432687681566555,0.01975992070286229,-0.029109569648198587,0.014119662808558208,0.042787811088251346,0.01862942599201832,-0.047412263601996296,0.027852394434149944,-0.027389509948659345,-0.054527100460199374,,,-0.0486802107802461,0.001567934943048431,-0.043791213970826026,0.01703705314184366,0.11170023573397102,0.022649291063779005
RLN2,,,0.011107443646285698,-0.019344676520983713,0.009940743945226338,-0.03964907605698839,0.0417956245921945,0.006066977313450125,-0.01782760864711634,-0.021674345459675153,0.05491596900487373,,-0.027484349064217217,,,,-0.024925716082111426,0.06360651848567593,,-0.03377410515321481,0.018760971219741213,
C5,0.0009059272134801549,0.07837924728823728,-0.006794079591808375,0.030225465487094982,0.007270546861077194,0.01336000053361788,0.01405813603891808,0.030471191895947856,-0.010989117154932017,0.06636018942922692,-0.00609668321222019,0.003869614220399763,0.036200930668552116,-0.00863981562874671,0.06054842117692887,0.014557243479507246,-0.029851340339012218,-0.023304600683934317,0.06858002516534668,0.08686192748210363,0.09064662590455816,-0.01239369017556275
COMP,,,,,,,,,,,,0.05156446756747275,,,,,0.047335035247552136,,,-0.024137881678858483,,
EDN2,,-0.045932290956187144,,,,0.06437986974302974,,-0.007497915084465121,-0.021648657866754385,,,0.02478546235103149,0.03152173199999007,,,,,,,,,
C1QA,0.08604690499016628,-0.07904020562440005,-0.014227139437243236,0.0364356984144859,-0.026699538219363304,0.07255548584946823,0.023861234435347843,0.08117426740436752,0.021313161820532046,0.020321058563446324,0.16813838928595962,0.13315283062220343,0.08353288474241433,-0.05581813514169969,0.021900564937268645,-0.06434209574931261,-0.10276889196176983,-0.05763363182274859,0.015986318376233464,-0.11333270895020854,0.04278453725034923,0.2450661012751531
UTS2B,-0.0356650898798357,0.013881362533196932,-0.019179051485193114,,-0.03724344867379653,-0.02835208021558248,-0.017115110094431483,,-0.01541005056641971,0.06816450839607505,,,,,-0.01882615866707793,,,,,0.011584659351263222,,
COL9A3,0.05274330929619732,0.2117607821538205,0.04960428868606654,0.04005404759338356,0.03661496236688626,-0.04258578284733756,0.08676620448789887,0.12712286601002304,-0.0674410069079844,0.045353344255010815,0.19511053195412248,0.021848783203543838,0.15516399875640163,-0.014678045348564997,-0.03004430760446486,-0.03637643686111694,-0.053248162570052944,-0.022243921287697876,0.0974689957316336,0.18418516529767368,0.07116074794099372,0.1609912635781039
DLK1,,,,,0.018162106246633666,-0.023091636531205884,-0.021195147045364363,,-0.028864114779120712,,,0.030511638529081356,,0.01654503517986658,,,,,,,-0.01419999845101583,
HGF,0.05900641219223074,0.007126727385382443,0.01187133135708491,0.0902733211082016,0.003953334502715809,-0.025187482343284197,-0.016318804208248796,-0.055732536909528126,0.057206882416800185,0.01920926931159117,-0.03305819196449359,0.049285434588241604,-0.030754091684627984,0.09279609595366257,0.0260417800368107,0.014121013986284119,-0.02493139853587532,-0.04347823314284656,0.14928486924888282,0.06400690281287065,-0.03398419842716439,-0.017384069354374934
GIP,,,,,,,,,,,,0.012127538194748783,,,,,,,,,,
P4HB,-0.09570340541165695,0.03645277725820169,-0.023603856771298,-0.005281277634786355,0.016466459791584648,0.005199977855009615,0.06949592187513441,0.058209735206926516,-0.051940494174867506,-0.014875478747022167,0.010159724561812156,-0.07577222358037046,0.015008213865290955,0.03865580670801806,0.06613434703050225,0.04101870930808721,-0.11574064281268101,0.03971182138184704,0.05061442968039027,-0.08607210083275631,-0.031411871485296367,0.017196675886964326
ADCYAP1,0.033938478351330535,,0.00013862353441292073,-0.026932823721518954,-0.04222037069499036,0.0026206390873489533,0.0003370350915897372,-0.02358052443391491,-0.010708380785905287,-0.004492792693688342,-0.017004744242004613,,-0.05634157299082789,-0.005401344845194308,-0.04281442845768138,-0.044060590148587944,-0.06964226193181412,-0.00016290184532315278,,0.019564669102036244,-0.03184534454794909,-0.09460053938384683
GREM1,0.07405340893185036,0.06554101063614708,0.0383345576044938,,0.01781188186133627,-0.009456455950336236,0.012737389301683522,0.0893788469841083,0.04997496722979118,0.12697509816263583,0.17683670901196213,-0.06353785857288585,-0.004559085016768172,-0.02005280187893292,-0.02325271238877225,-0.07206695351370691,0.06026534139453775,0.025473061222883318,-0.01838749611750949,-0.028222584243773705,-0.044382652444971665,0.16676331501598293
EGF,-0.03745130450773956,0.06582925768183169,0.01943229118693222,,0.07504480661875068,-0.05268237565595517,0.015418512812415804,-0.04321337157957843,0.018244225224428173,-0.02440372866706226,0.0017539199968676885,0.05030911820552377,0.0517768082432537,0.24338385781954464,0.04452664217049038,-0.013651899730456895,-0.013395211745906068,-0.02243810916994096,,0.11419390151874817,0.07473158382410293,0.023863652339496708
VEGFB,-0.025016133917372074,0.0027520929879902216,0.018509530386457588,-0.02108287267918585,0.04909878457470889,-0.025195368677190574,0.016882865857609487,0.0885896340952368,-0.00047563170154082284,0.003232622959968202,0.21365325869393637,-0.15573054904532635,0.11648273052758255,0.08136774086279061,0.013073749657723316,-0.012855894255263211,0.03871004554720407,-0.0325781802077098,0.012861792645985424,0.07990356978384103,0.024510016385241522,0.023730911655393882
FARP2,-0.13456945059494094,0.15389303812395935,0.09177752712552646,0.04055838892629495,-0.003844557484619572,-0.008098285186760335,0.06773884243486868,0.017159860670415368,0.0009659351225834818,-0.03229725642771204,0.0897273582343815,0.12717794970029866,0.07766555253934747,0.1036548288550989,0.1134273935504528,0.15254676682206508,0.02234794470089664,0.011238747308446677,0.008173954764329413,0.10873340593535173,0.023668265160346463,0.08855667271384574
BMP3,,,,,,,0.05709154160615589,,,-0.008449506422789346,0.03569623697907342,,,,,,,,,,,
IHH,,,,,,,,,,0.008631761128809994,,,,,,,,-0.017604908201500607,,,,
LAMA2,0.034155339155796494,0.04902786480196201,-0.005291593514197948,0.12500008379964808,-0.0486877028439599,-0.04154228566675837,0.06257675165944535,0.009575162539458084,-0.034454257749542194,0.002133001932385683,0.0021288796103068938,-0.006889607992045013,0.05832767867907934,-0.003829608403116568,-0.02898964685480854,0.03385197773579477,-0.029203874655583613,-0.06690918790365204,0.09019629028904387,-0.01838839914894072,0.07177971075290562,0.014894949308758754
SERPINC1,,,,,,,,,0.049340561382674814,,,,,,,,,0.06608390844778567,,,,
NRG1,,0.13274638671089498,0.02193217592791782,-0.01732010846148119,0.03136920170016486,-0.009595828116384162,-0.017867325283185412,-0.06482135782533653,0.007614055431213307,0.042632801930165436,-0.12241012958979477,-0.004383383136828708,-0.04614282853977583,0.11024718407518365,0.14868675800284248,-0.021191239649893338,,-0.028126103419928973,,0.09432056095234624,0.11360628004615146,
SPINK1,,-0.08570525416782639,,0.01459539042364825,0.029900002946167806,0.0026143310960925607,,,,,,-0.015701276993801864,0.05069753025468596,,,-0.04331533817952926,,0.03280248230936359,,-0.02116381903141103,-0.03461316616636094,
EFEMP2,0.0003751332951268347,0.044880673903192676,-0.007892564994684829,-0.028275761670073545,-0.055976906198759446,0.03887165757007485,0.08318010705743317,0.056784591514413583,-0.04396790586742416,0.07075570628501443,0.0474787228091041,-0.07964817981960166,0.11273943938338496,0.1193569719422741,0.05128509012257503,0.11072621013846447,-0.02165870409273891,-0.0008209262242672133,0.041490625957692526,-0.05484099028625987,0.0045059024690768815,0.08251062652442231
SELPLG,0.06735556861304817,0.028491486559273797,0.017811680081328916,0.035697230317593295,-0.028024422954003803,0.05310254198300041,0.0404848002962202,0.02282593385060381,0.024408643043964076,0.04624110455020392,0.11046286110637896,0.08152381718728736,-0.08680707583053306,0.01701703301741991,0.08116347713422761,0.0687910848619487,0.020380837905948457,-0.018747945951008985,0.013895747628823662,0.116774817483751,0.10640798563055726,0.15032976411988175
GDF6,,-0.04282820363141149,,0.03410905362696282,-0.005716823615926436,,-0.03415452109033963,0.0095057696494231,,,,,,,,,,0.028699543251164843,,,,
HLA-E,-0.0342202610405491,0.01741680772388341,0.014776026814562634,-0.004564587290099683,0.0012384699337409926,-0.007779450552457295,0.04115598862700653,0.024784185373013252,0.0631467589503529,0.06031345620050001,0.17590343301305908,-0.03859252673805252,0.05398460851815779,-0.07180332317919695,0.01316184810151411,0.011149609030715433,-0.051876403483146184,0.013215142037733808,0.10218944196372858,-0.035967736649603045,-0.07421347765551249,0.04007848282747064
PTN,-0.18928746214617606,0.20982293886010872,-0.00039196373370845494,0.02733717953751222,-0.0423629454024458,0.013687032842087552,0.08720080205177742,0.062702940566196,-0.05533741318753594,0.02243693504043207,0.07071622823576808,0.06130538775403163,0.18646277782700593,0.11995624938804972,0.024383118574096762,0.17501247610372797,-0.09941323301082225,0.04806044327193519,0.04163076808468327,0.154758566924815,0.2370554159354915,-0.009174278017029816
CD274,-0.09098894052774059,0.02538635025232719,0.07087427765497566,0.06124128547694873,0.019850891845440272,-0.013135742322726289,-0.017168729999792656,-0.0793198610327476,0.002033382580718149,0.0417387796619779,-0.028086591158332144,-0.028570271766254384,0.04129993035719086,-0.007091930608287729,0.0005578670903459229,0.03311276469427791,-0.056610665239052685,0.009807300003318786,0.056410010406892294,-0.0073238058415514345,0.04631510994513567,
FGF10,,,,,,,,,,-0.01778784627670819,,,,,,,,,,,,
CD14,0.03614042060092153,-0.05277801939843047,0.019854511779262424,0.04689330679422355,-0.0466373914089201,0.028169122091163613,0.010720241968767773,0.04587300245810675,-0.012963273458642854,0.009939137968305551,0.15913240013498722,0.0857319588292911,0.009926717495905107,0.031139014448949415,-0.00317388980756235,0.013512207533845199,-0.0644995360093144,-0.013745273754803588,0.01728475232007532,-0.029862762949331132,0.009540467765235658,0.08673677519913964
SFTPD,,-0.04643143218161022,-0.05333163362222209,,,0.03546870169419076,0.01135946429778629,,-0.02829829735838781,-0.03621212984193425,,,-0.046058867285365,0.047950457877378255,0.0018767462230351115,0.16120508003482054,-0.06655608874029037,-0.013083300754166506,-0.06700920744879554,0.1379485657197619,-0.01570882185659574,0.022784194593504434
SLIT1,0.02212916611051647,0.08020461770084425,-0.043106911774792485,0.030727585952140393,-0.03168535000556637,-0.015086144219810853,-0.000442566020467671,-0.03637506143822316,0.0019094801686021534,0.012535157914347197,-0.15779578631606295,-0.022017226271244274,0.029234437404309723,0.12026248989606501,-0.03692549082898684,0.1198970051817007,-0.012744382957786212,0.0267904935548424,-0.06999197273417906,0.08498679669115482,-0.09001308015486045,-0.11606663086270769
LPA,,,,,,,-0.01711511438525779,,,,,,,,,,,,,,,
CNTF,0.07733139253934082,,,,-0.018682010236619383,0.029394417760967045,,0.04169843867478607,-0.0140541297088548,0.11225484197429236,0.02830356566258606,,0.056972465228985525,,,,0.03479589667912203,0.0032734791827888974,,,,0.06595056631424147
BST1,-0.046582993526438486,0.15017903098520627,-0.006030244614632374,0.03738190176479958,-0.024396971855506145,-0.030409661882820703,-0.02756004646919983,-0.015011953811046077,0.05628919972562703,-0.010631852470974213,0.045221503449453866,0.06353547936069028,0.0610063937520774,0.03782205669168598,0.03872327009478607,0.06923422673575323,-0.016211889333394954,-0.007417969439958725,-0.0702068910385707,-0.0045150318205811795,0.003165976460264782,-0.07127822130884531
AGTRAP,0.08429196548291937,0.04925998942825623,0.0025614896780383647,0.00038928976185928727,0.013592342609822044,0.032692627102627866,0.04565543391436064,0.09207113138870764,0.03138829959137197,-0.013782669795407841,0.11426736047653051,-0.03540479996650547,0.09256761354830675,-0.013832164912953202,0.03069673151996791,0.06680506837516038,0.06512636556519943,0.008779136948255625,0.058704618437198,0.08412417228822197,0.07404924218981797,0.16027524165497273
LAMC1,-0.1351021696054562,0.046905306252684485,0.07977248183595323,-0.038731808688654376,0.029038682841957094,-0.010465371456205094,0.05713456049981365,0.037003921307796235,-0.04422508112939533,-0.0010038139271334391,0.04074137271358596,0.04333573423744467,0.034335250917290096,0.03878969306342765,-0.06212702512234849,0.06419186649363869,-0.13307201070243904,0.04788156881043717,0.06690567219783258,-0.07976129555768388,0.015443596004506194,-0.010518906139903122
COL6A3,-0.021697427502394628,0.021742036440146783,-0.002654337159601319,-0.010997673338994068,-0.035809168353596314,0.015232582568910406,0.1450388504132318,-0.04999567819320742,-0.029138649279408867,-0.0439073731572702,0.010286348644862027,-0.024412865925210615,-0.06847837395854194,0.03498907819907654,0.061914660247979654,0.023612140594233805,0.05263107505792632,-0.026606624872965688,0.01507718045742339,-0.09056679309759309,0.018692180246616303,-0.05757789013032787
FN1,-0.1697469569565569,-0.18455636153108673,0.04739807417079348,-0.023553940108523165,-0.03239898542874595,0.009519226706178763,0.06766531340520204,-0.04075134302446817,-0.026578371691068765,-0.000849031963587984,-0.014012199864986613,-0.13776691749546346,-0.022675302756168296,0.06113626008127693,-0.07922854849917854,0.14363985639309912,-0.17026837731047467,0.0010208367056171613,-0.018760974941018936,-0.1452249238640008,-0.1553627827570658,-0.055949497480923205
MIF,0.02449000555626838,0.03641313865330285,-0.02433084243794864,-0.06114342048905915,0.030577601378387335,0.019858021456898328,0.06589322692089525,-0.026175767292717006,0.019428353958390494,0.013617982357808207,-0.04492704968048459,-0.19412711118443177,-0.06759124279761082,0.009741660280911469,0.07164383570308624,0.09577073835858718,0.025488682975906268,0.018714921544743936,0.08350037411930078,0.10690906869971323,0.05959129288008299,-0.054126627835433545
JAG1,-0.11327557197680327,0.10671960921165861,0.025386172405731926,0.034847869452950465,-0.024364495949879723,-0.02413650615093214,0.07085609928950967,0.09361813441779343,-0.044842517023323925,-0.009206170595809087,-0.011238973888748038,0.08644902163796293,0.12515760176438676,0.08245011067699086,-0.08153329569760806,0.0623167975171214,-0.06528783403559646,0.021163531223800592,0.10435303765995042,-0.10114168937682473,-0.08677512017126277,0.07933493793652348
NID2,0.03076291681489934,0.04193880713331517,-0.03211694024171805,0.014494585854140292,0.013749001364888241,-0.0036309402707849527,0.03551219421797823,-0.029814551909927888,-0.013659791789817813,-0.03959180336642832,-0.019007754991886266,0.11003241427092224,-0.04198565236171443,0.02054461701222657,-0.017664876467815564,0.09251047685742181,-0.11949911588208724,-0.0038348916602433235,0.0661469331788422,-0.051881994770510184,0.004117330562688784,0.12001019716278707
EFNB1,-0.009117072798921431,0.108331219653434,0.012399603419962685,0.035371639104978064,-0.029605472310025895,0.06784957162632549,0.0016795962000624312,0.006694895810471222,-0.013034868551258528,0.07525408332729402,-0.014449810179846624,0.027235837866941812,0.10214248870605783,0.017801394964264392,0.03578532083623337,0.09703350167265522,-0.03705492310357641,0.03615103143882604,0.021133787112375665,0.10452632879582728,0.13532919282844028,-0.03547951191201715
COL4A2,-0.07144589131305759,0.15855041755837093,0.07646098399817118,0.017864187928013992,-0.07689807018033622,-0.008566496800329006,0.09595294674561601,0.0011519743018984206,-0.06538806090983522,-0.002489245007129106,0.056860822468055586,0.08594553365374029,0.03885067008187041,0.041079379765447586,-0.04804316933384929,0.12494121237672429,-0.17027334257631016,0.03209284122830358,-0.011710889670548822,-0.10829182942684107,-0.014508390384931586,0.010262850478917104
SPP1,0.23510048381611273,-0.20949258058830292,0.022334726905817344,0.05543079784281803,0.023297437750849227,0.030361693965392268,0.11609213184256101,0.07919474717623375,-0.057318493180162015,0.05188247552053255,0.2664391892373983,-0.11630096348322996,0.10412469025248391,-0.02802484009144861,0.018347186347573347,-0.0951661226904568,0.06120802163681397,0.05298314171252938,0.017918070595510503,-0.17955117624199474,-0.04854995326718458,0.2691737130172313
PODXL2,0.03651792952181799,-0.001137867644851107,-0.038645988596602544,0.009624794687039723,0.014669770823957835,-0.06498897014498448,0.04601075906317397,-0.0459338283651795,0.014818914940727615,-0.031658244430644765,-0.09651402740470769,0.08581396993818097,-0.00115202107460706,0.05251820387543474,0.08522581679071031,0.0888750003926283,0.029532885971419776,0.03815969464527869,-0.0034771741143642893,0.19010105778036662,-0.07309431280532533,0.007914238482782722
IFNE,,,,,,,,,,-0.017787844888837636,,,,,,,,,,,,
FGF9,0.08860604561545293,-0.06741743242706594,0.03077714908230676,0.07394853440012052,0.01959342309810772,-0.056920282225939346,-0.001863267611048495,-0.06736705889068746,0.05174969472540593,-0.005969972195161093,-0.09448097010342511,,-0.0993894875456274,,,,,0.018569966279514422,,0.0424298816385947,-0.0565224683070997,-0.10487423643091127
ITIH2,-0.09340260440222159,0.0011995185859836341,,,-0.0392211501037018,0.08541678023485971,0.028708720853385987,0.01765220844880707,,-0.04181554933103693,0.016077192424841926,,0.04769204886649895,,-0.03481099257160775,-0.00020675551032164934,-0.10025468096670585,0.050917290263430365,-0.023273508913178337,0.05592226454700516,0.1542519845295693,
ADAM10,0.05675052625144046,-0.04834505395363181,0.06087585011964548,0.05609366723193105,-0.017062431464245638,-0.06990632318160199,0.010159349879992086,0.07628353588092933,-0.02120988629050458,0.001960445894751252,0.10430689641305674,0.03782366990921405,0.09845451015261487,0.021021000511794993,-0.03755059481099835,0.0850919364015789,0.011518274441101008,0.02043683673331596,-0.01896683368489732,-0.07762903003015514,-0.058743533662258464,-0.09381844341185792
