,MGH258,UKF243,UKF248,UKF259,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
TNFSF9,-0.015602684342219491,-0.0020227675542506297,-0.012125802254077401,-0.016203279840844305,-0.024822779093807725,0.07169888697786003,0.15387460192441296
C4A,,,,-0.01109071471134298,-0.020198794255542187,,
CNTN2,-0.05293465189592675,0.048256632561722995,0.0009537852320848155,-0.02620377371225048,0.0017617510525649532,-0.009889717034088353,-0.05914307711176634
F7,,,-0.018359657468159374,,0.04199023604006202,,-0.026044285274913356
LUM,0.04065982498627047,0.026915010583498135,0.045635936545831576,-0.012098659976626625,-0.03870301291726155,0.02806048949188432,0.024582213224090193
IZUMO1,-0.014908859161772807,,,,,,
BTC,,,-0.016656587643382816,-0.025391013448728718,-0.018411684379909744,-0.007276846302371026,0.09970423104974084
APOC1,-0.09760414079738794,0.0426161403004234,0.07838443812908409,-0.01078255892817168,-0.011305664190117469,0.029628933915766025,0.025274904679478565
PKM,0.034225228423223245,-0.03568153507979241,0.030398867625224583,0.04045792837908672,0.0022819140883159343,-0.004075786894616882,0.10660012601858693
TNF,,0.05740416248432594,-0.009999690523015796,-0.02448446928885649,0.08033729945493387,-0.01668742553185556,-0.020270051269607552
GNAS,0.06049325237626166,0.04795123660986632,-0.07228876635483178,-0.047657180940652,0.056077539762813336,0.02264221227806711,-0.03252030503744585
BMP8B,-0.007772405048129876,0.011171440718914523,0.011447231720368743,-0.014324222497114559,-0.004444727203215208,-0.007689041566023822,0.06227937681431962
LIPH,,-0.025976073825490425,0.10842133402925241,0.06741415357248245,0.07735837509350128,-0.0186050438275828,0.1585106777087925
CCL28,,0.011572432548618453,-0.02647169718061301,,,,-0.030667693184774584
PTPN11,-0.01023530154724819,-0.0006376248511701481,0.003975778631478786,-0.015807746332478105,-0.03659616460486196,-0.0029593618489894926,-0.02994714951833297
ADAM12,0.026792009437777466,0.023413506301475744,0.004999297662847654,-0.0167337367647142,-0.042591127955246715,-0.005933481290567578,-0.0219519902724558
EPO,,-0.04048805794796288,-0.02528703063344029,0.06477085016023477,-0.01970367586326098,-0.019322756344280694,
EDN3,0.02185835711324204,0.10768674713986047,0.042991467834422904,-0.017831666500485014,-0.023885933704777682,-0.0036262563836074865,-0.03232204052886091
CCL22,,,,,-0.022300317251951033,-0.017670364815301234,
CCL2,0.045668374211939866,0.03017002401116217,0.02946501464731827,0.043430001108581,-0.0929493802510143,0.03539360393846698,0.12415040583647784
DSCAM,0.05865610289069082,-0.03568925221190663,-0.0225076376789469,0.013647107427967499,0.08089060701222914,0.03361042803689368,0.022175140112045175
GPHA2,,,0.07857975151454459,,,,
ANG,-6.665385040822157e-05,-0.08743031868537911,-0.024690902241172326,0.06626737198303384,0.010969726414857712,-0.03635798560313619,0.05402059588275032
FBLN2,0.0718817780608796,0.05598448137607847,-0.048966677809729624,-0.021719647291267404,-0.055830748618516474,0.0021930436168260416,0.0217906471770376
VTN,,-0.0012827493887608184,0.033104983491089125,-0.018418859242308606,-0.02252264990008797,-0.013587372727181427,0.11027042541903294
VEGFA,0.007833581780010227,-0.0867988629820054,-0.035161954973649295,0.05710437750299715,0.030176539889366177,-0.02632563556002777,0.04881686194323086
F10,,,,,,0.030423871221619905,0.029147612162124668
SERPINA1,-0.06693763228234657,0.0460941917989205,0.05545755001316284,-0.0379637324355377,-0.025554290399066273,0.04072823175372101,-0.04079195731525771
VWF,0.08151047081848435,0.0012067345369365342,0.06909817096752557,-0.05641441530807881,-0.024211513261771525,-0.013457018207907784,-0.11141265897257369
GDNF,,,-0.005263469708446877,0.1100390129740532,-0.03070662369795336,-0.03290949914662516,
VASP,0.007928673170369462,-0.008778367978441344,0.05672257112190143,0.021907005717568883,-0.06594461750821276,0.0011699282871802262,0.02179557998603897
ADAM15,0.05889063763523782,0.0576839175406434,0.03446630536042955,0.017420389759088845,-0.00572726310916081,-0.030095371427562967,0.07339444920035063
WNT2,,-0.022076408385203545,0.018744374370557038,,0.10357275913494171,0.00037229474266295594,-0.030986910652975302
CALCB,,-0.023106339918679775,,,-0.021389867405767208,-0.023503667707112937,0.0010029076644724275
OLFM2,-0.010082230311704504,0.059502711779135464,-0.0014959773386054752,0.02765402508878383,-0.003312050733094182,-0.024397633642041706,-0.002979606538128738
MFAP2,-0.007920811909912322,-0.009789014194731034,0.02343580561106382,-0.005803074124161182,-0.013259240637072978,-0.015633096845081445,0.017601455727027832
HLA-C,0.06283251842206274,0.005562549153483564,0.02183908841934563,-0.007298111566877323,-0.05717358293648509,0.03842543716254014,0.018893690325995326
THBS1,0.07110316767790219,0.04926306989474289,0.004773862776723503,-0.011913664487715228,-0.014846712456845962,0.07769008415761734,0.05009076362688008
HSPA4,-0.004922363119962573,-0.02155065906618139,-0.02170364168001449,-0.04103887228578352,0.024022218918700548,0.06872339584703936,0.035508422650219106
LMAN1,-0.040270517760256516,-0.08864262401280318,-0.02252318330327131,0.04172746120841698,-0.05472815314749703,0.019357264922595575,0.011734542529926794
LYPD3,,,0.04187392879870155,0.09913974816910295,-0.03052928856114158,0.08225965319652095,0.09121183209658142
APOE,-0.0005788558409776084,0.09974827940545507,0.021022257467006696,-0.02446571914916839,-0.042108914611914156,-0.021142677514737532,-0.04310482733292756
SOSTDC1,-0.015602690451584104,-0.02795778081691237,-0.025225810363391665,,-0.040695729614647895,-0.014892692316665413,-0.04050359600832004
ANXA1,0.00565580078391218,-0.0721861434530238,0.0489628205672303,-0.021290786585051846,-0.07033490216387718,0.0065674609422449485,0.06525453679077066
WNT2B,-0.0075230913667955505,-0.04219348069961269,0.06825806742186101,-0.014507166089131848,-0.01554821947093875,0.006068205276421227,0.010238082937303147
AMH,,-0.04696098845561954,0.046481295745463995,-0.014593277988492703,-0.02188728913759629,0.048893942821342594,0.04354469383290395
GDF10,,-0.0215448166313471,-0.021781367609925932,,-0.030383184158589017,-0.02975889450275103,0.05903951212430875
EFNB3,0.033355742179059344,-0.059235777389015545,0.06893120477436317,-0.0026130815838138854,0.008557960826833164,-0.06966102613427577,-0.010910253256367833
LTB,0.10811414356713535,-0.026202657078130378,-0.017410743993219444,-0.024884140765725933,0.09045836203915177,0.04989956363759643,0.04819434078026815
ANGPT2,0.03574912958914946,-0.023076652889689568,0.018631493209085526,0.011502380391346155,-0.023534654083147564,0.04000244043345575,0.008337384489406224
ADAM17,0.012492922911062014,-0.019599439522927902,-0.0066202328911530725,0.040269002380656345,-0.016157342180319667,0.07318117343763095,0.06359183743301071
LRPAP1,0.08241167516669945,0.0023775684416321484,0.012836009771922395,0.0048147881161719535,-0.12148868510429674,-0.01858685139813074,-0.0015295593430928206
NID1,-0.03565247575783424,0.040118108439211916,0.09148788659071233,-0.04230301678412171,0.0099678376392681,0.02354247511397258,0.03895774825134278
MST1,0.09923307742768209,0.054989700294550255,-0.06326305570130719,0.04374534860314454,-0.06542117982505478,-0.0009635693475297215,0.08272385441242969
DCN,0.0775540668842166,0.04274465663518711,0.015254434690709156,-0.008503236071859953,-0.0017458194209209485,0.027963138803933158,-0.012878638109719003
IGFL2,,,,,,-0.01914563443555534,
COL7A1,0.05388278382960056,-0.047151792797701826,0.04788298401514708,0.030106737020276126,-0.04259211264886686,-0.0016846563227796132,0.03207768467970291
CALR,0.010148391960274205,0.04425921093472908,-0.009029674568981485,-0.01699503255183885,0.02151598375817349,0.03980934879464187,0.12379889851234276
PIGA,-0.04469827543225127,-0.021846106243570276,-0.033392192229356604,-0.007595704839214351,-0.053213071245977704,-0.008711510312341542,0.12422634343940407
CD200,0.05493922102736527,0.050069361140080364,0.028398951038406714,0.02692728557579611,-0.025932693862398305,0.02367726089874436,-0.02357863571412987
GRP,,,-0.03492692142773426,,,0.07108215417464256,0.22366831078623253
CDH1,0.018446173798938315,,-0.014864868301685433,0.048636414826997335,-0.056628797446786616,0.01992271462218844,0.03714659717740231
LPL,0.07982374197160376,0.041837330398286354,0.026543618228523445,0.0030553670034191923,0.004015433052042901,0.003747665535535558,0.11655101855954797
SEMA5A,0.11485089951645536,0.11608344796008012,0.0020465176907571735,0.0021631040173660313,-0.012580800403029432,-0.021903428362170442,0.01471457859851984
SEMA7A,0.026433416895154868,0.09371110821837113,0.054921214388390566,-0.002002704277396851,0.0024819807198391197,-0.002228224436704799,0.013287638845998146
SEMA4G,-0.025971030513827473,0.06448697435424619,0.027561100223293285,0.06859971166580398,-0.06633913586996057,-0.04914059015200035,-0.020817140097468528
SEMA3B,-0.06818044265551122,0.011804630272908484,0.048556449894244326,-0.032714575944169516,0.002417764551548119,-0.04404773574442672,0.022401430575474234
RPH3A,0.0833554753505724,0.05873770482217822,0.030636957257367894,0.06710219431606876,-0.05302849370672952,0.01526993746237989,0.04611919316712734
JAG2,0.07628082770069834,-0.003965465905268723,0.051196510026316054,-0.0196422747320405,-0.018472016785174464,-0.06175678190328721,0.058169269054156474
CGN,-0.028672146675888622,0.0646576094646282,-0.0013585572784763752,-0.032718234168574174,0.045095013118206004,-0.007190773036545781,0.0798090169742517
GDF15,-0.040829053361958766,-0.0015900050463557352,-0.021447027699791274,0.039781114786957485,-0.015153354266945418,-0.033012281638409365,0.07542572423376032
SEMA4F,0.016318212193739884,0.05442418380626758,0.0247296750873872,0.04796536983671809,-0.05099281192510217,-0.044974450936092494,-0.0037529679959652966
NXPH1,0.016188674781843562,0.03700043387169547,-0.012770834791347887,0.003605905792704556,-0.030617338632775055,0.033553418087098365,0.028332953850793662
ARF1,0.027374872580717583,0.03109999128996244,0.012322127348999417,-0.013675814698587625,0.026556909510506,-0.009197293366370533,0.05079836780025854
DSC3,,,-0.015873521560796935,,,,
EBI3,0.03843285196134472,0.078332795800713,0.07804499618117001,-0.009376358232095297,-0.047652846192484444,-0.023119554953711343,0.0727753892570584
TIMP1,-0.01822038486004949,0.07251866468410241,-0.03544208646169613,-0.034064283035940106,-0.011776557635484452,-0.005136088568689915,0.06572853570611017
SEMA3C,0.0026361151152815188,-0.0309606351002057,0.019073189117636287,-0.02190830803285015,-0.03231925836730378,0.0034569813844253744,0.07066306740569708
GAS6,-0.029072230449629942,-0.05778826172276377,-0.02558019160973981,-0.008332966337748078,-0.11918134715826195,0.040693104735990776,-0.0583924348198326
MEPE,,0.003754909982504468,0.09962960868551454,-0.024206869559203543,-0.02083450423291696,0.03477206096872259,-0.012611334707615603
SERPINE1,0.07314179974345983,-0.04976063985388928,0.012598398666180196,-0.026535422052948482,-0.027769934269251943,-0.02301557238945678,0.10516182454264189
RSPO2,0.011643626603497156,0.03762607001860722,0.03958721145261315,0.012791517022722467,-0.01223796127210431,0.12096276306007772,0.030482317891355
SHBG,-0.01852023775355622,-0.030822775746274213,0.045722714646073984,-0.01899043050545964,-0.014458583914726857,-0.01825647287817117,0.004377241528170315
LGALS3BP,0.03648719637138051,0.11064848957426365,0.05730964880366,-0.005477807330370739,-0.10249872225651603,-0.009466609500159677,0.13095599766728036
LAMB1,-0.029223079866593803,-0.013950708294800338,0.05882294028532298,-0.03477759393095987,-0.015680720359423785,-0.020265505055595257,0.02866703090034483
SPTBN2,0.05357006533836727,0.02322068320096744,0.0602390301767352,0.0009194112954704458,-0.06898554513580668,0.05906089766281599,0.004895652010768595
COL1A2,0.048653517257222605,0.05385079098335201,0.06461248858841931,-0.0700500845140243,-0.039402551252077284,-0.029224928896379947,0.018050293908145422
DEFB1,,,,,,,-0.025165380967454784
WNT11,,,-0.022751911508646746,0.002382492072422517,-0.03219490937453195,-0.007431295797175679,-0.022592707397855533
LGALS1,-0.11731569812305519,-0.025395308928585686,-0.00955852707437727,0.04514599985552109,0.0050059878027427646,0.019508354479326865,0.09085834589014477
BCAN,0.03305875499528802,0.05382548422711349,-0.010137251957664701,-0.0029243042207938146,-0.0031428283137723665,0.014975798577672799,0.015998905966372958
ANOS1,0.0645339168613531,0.04910727573058639,0.041082500021275455,-0.016156194854038162,-0.027449753873900886,0.01819466607043334,0.011000242637622882
EDA,-0.023207628821917126,-0.03329845983829859,0.02328071755274677,-0.02203336090177301,0.0034290885411011824,0.06972738038250044,0.013851374516802488
FGF22,,-0.03384890173810613,0.0054286053448263346,,-0.0001860747164793249,0.027079502924764316,-0.03141193733927128
SHANK1,-0.01964822924686268,,0.14193735559962894,0.04419414575163303,-0.03531590249652254,-0.02320598893363721,0.009411796195782161
NPVF,,,,,0.05896914232339839,-0.01648428743408052,
RAET1G,,,,,,,-0.02080681488523002
TGFB1,0.09930249120233176,0.1229299584722911,-0.022368361691883356,-0.011955954319598741,0.08304787467247003,-0.016797460340935908,0.0018188431675667967
MSTN,0.016834938526091595,-0.031984736539760326,0.028478755166817846,-0.028416844821280103,0.060169372047869533,-0.021828331287720618,-0.010452695508477905
WNT4,,-0.0006763581464994548,-0.01533018716214576,,0.013930429926947784,-0.02590370545355578,0.011662346916593878
TNFSF4,-0.026907389334241087,0.02353532257462351,-0.03505733176865454,0.003909769068418921,0.031246446295055776,0.02299355577477366,0.09133103291409328
NTN1,0.033452818935524854,0.06147954051125583,0.09071051670572845,0.04424108896538979,0.016738795587906256,0.008593482073358489,0.1026047851694257
CXCL12,-0.04460142493783518,0.06732507937503907,-0.012925994236892425,-0.016907699088327913,-0.03336222368551956,-0.011298461525179125,-0.05235026387363452
GNRH1,0.04932370069090791,0.07678504631584836,0.05965755675203822,0.05329276077871252,-0.047179148019372806,0.013663313116127403,0.040008387896469495
FGF8,,,,,0.032826429933390515,0.06647627519250696,
RIMS1,-0.021067101336435096,0.038175588054349244,0.03535061176631069,-0.015226882033462253,-0.038297468082961895,-0.03923910175542788,-0.06040861904651241
FGF14,0.04767766580982384,0.11705405418065057,-0.004398161457304318,-0.024477394537089282,0.01132237306995969,-0.02982781012863648,0.000231784663410916
IGF1,0.0012421417529972628,0.020295101059223674,-0.0008554775435047419,0.040559339007599816,0.010006784702866242,-0.05088709597409271,-0.00498817713691831
TNFSF10,0.043766009197193534,-0.02467104718361585,0.01731958423560282,-0.032117268012017655,-0.06896017756202726,0.1015261883296891,0.06351702853227141
GDF5,-0.016485130692508128,-0.03142557268585536,0.05036824427809011,,-0.04433862826616321,-0.03519773345453459,0.07829964877665056
CHAD,,,,,0.05308407155692828,-0.03987821670491003,
RGMA,-0.012092390741811754,0.004799744500826387,0.015646617157364456,0.014504660025495315,0.003836179603336192,0.0870624999132577,0.06119175962668776
WNT16,-7.73696792525666e-05,-0.03528335741368269,-0.03339306968079801,-0.018346342485295725,,,-0.03159570051539899
CX3CL1,0.07041146347212254,0.13053211256029593,-0.004744443075988536,0.024790531685131133,-0.037282863780841,-0.0012597006684726035,-0.09553791844116219
FGF1,-0.008565403123387934,0.055111389320056964,0.05652066529412009,-0.009566829627504074,-0.012126884196619586,-0.04394692032251619,-0.06628891009682818
ALOX5AP,-0.012830486327213102,0.03461347886522466,0.03013641237295097,-0.015162474670136756,-0.057681281666265675,0.0773871710740393,0.048050588083877105
IL1RN,0.30196899884676653,0.021661822299278367,-0.03865551206666511,-0.010570797795257905,0.0378972820379696,0.05651465858396587,0.019365732918975583
PCSK9,,,,,-0.019451720946012267,-0.017477899048542783,
NPW,,0.049811130581642236,,-0.013295379094812262,-0.027892761693574162,-0.006067917195461945,0.002407101972068348
CXCL9,-0.044601420043408745,0.0768091190491387,0.03979507851196605,-0.013913207069806983,,,0.021266422150814077
ANGPTL4,0.05425209226956149,-0.026466735978986924,-0.03657382048260593,-0.0007175403758782339,-0.021758703713395926,-0.0057862377489517015,0.09557828824475832
UCN2,,,,-0.00921893698315539,-0.03363409228237274,-0.030360663590234222,
COL4A3,,0.0378440409176876,0.014564036299148488,-0.03210419542345541,,0.015354750964553734,-0.004979806387630554
NRG3,-0.02662742274520055,0.039505234373694895,0.007744560354633433,-0.03313995813306616,-0.00855544912306008,0.046060518314593346,0.032897657147797854
IL23A,,-0.03901570430094191,-0.01081047218197507,0.06392388279556087,0.003056866000063773,-0.02244665462118236,-0.027932187122383257
COLQ,0.047124255613225516,0.009920106661972213,-0.006113560548504519,0.02232508172415024,0.01201230764741519,-0.03503246114595335,0.0355483665715514
SCGB1A1,,,,,,0.014601361548606752,
TNFSF12,-0.056151157479423314,-0.02060350031639924,0.06276416230897537,-0.02498542892069883,0.01733251414634601,-0.05387527865980333,0.03353025083592052
DKK2,,0.03187503444256103,0.0005180896527284539,-0.009354848404022556,-0.022961398070023505,,-0.03527117214312403
FYN,0.03241701553226304,0.05534713391154726,0.0331162181759785,0.007111741599156647,0.0842842233041411,0.00949630121718764,0.09019026727175161
ACE,-0.055774782472800724,0.026582528547799023,0.05070862703443365,-0.02916302239662063,-0.008449124040692375,-0.05762149941630545,-0.029858973220352195
IL18,-0.0262348384647634,-0.03610657379907245,0.08497681432381551,0.028754283632816468,-0.02935986758029703,-0.02052877063005477,0.03582535063093316
PPBP,,,,,-0.023816753347120297,0.057188821817148926,-0.023319713834467775
CCL27,-0.016698946843486395,-0.04895003417758338,-0.016656593462355818,-0.021719650521605714,-0.021767763469805287,-0.024389716112234883,0.02633830255594375
SERPING1,-0.011273407921048525,0.044504368405360144,0.11376262271647461,0.05588336499254832,-0.09517013867168286,-0.010747125812083655,0.11471944261708407
AZGP1,0.020042492807860395,-0.031159105864840133,0.06783414169155105,-0.01728277283415999,-0.008872715920332452,-0.03686844681566394,0.11423302017749286
INHA,0.03990593637447979,-0.0008908820818953224,-0.031947211647904726,1.0515734740298913e-06,-0.046693676261273825,0.03780353040036503,-0.024247590354587085
SEMA3G,0.04907653400179536,-0.031214028295438553,-0.0544151088161301,-0.01738006214287331,,,-0.04257493264555568
COL6A1,0.12690977614202717,-0.05546968044692129,0.05712253261441093,0.004657459834260059,-0.019136660521115147,-0.008504699220556439,0.07347928707712474
FGF17,,0.07944168041992554,-0.0006786342638405229,0.0330630093379776,-0.04920634083411404,0.07649730916044133,0.052158657636681066
TNFSF8,0.034947635652722665,0.017010572735412198,,-0.011760104085916311,0.009538193908338388,-0.019145632375693264,0.1487504032922538
FGF20,-0.005123419524050955,,-0.0330567487670866,0.012476533511697885,0.004584101741517412,-0.02988003000120556,-0.019439225471671498
ICAM3,0.004532104479726601,0.06396154422422741,0.072962770470087,0.04943330477328721,-0.06577747594091327,-0.06184204779621265,-0.0008617153885958656
LAMA4,0.031233995476744766,0.02034775326030377,0.06016726784364567,-0.00912786819391122,0.02536988229130852,0.005765409865724992,0.07351401303830117
INHBE,,-0.026872426790062652,,,,,
DLL4,-0.04183632348446383,0.06263430947153688,0.041614696746968105,0.022652853388326444,0.04598817340033254,0.014359304859235655,0.04588529929578565
SEMA3A,-0.0019772956878535714,-0.015314256049017162,0.0653681946405223,-0.03724412228652579,-0.001979476688523688,0.007123754654954757,0.07008051532863645
RLN2,,,,-0.011868211671458968,-0.017870351083192973,,-0.022837372446908318
C5,0.052689030389881535,0.01698840913859828,0.018796084352216386,-0.02720724984223675,-0.034834713729636604,0.00167074511851461,0.031017428430539885
EDN2,,0.027039168739587796,-0.018819310527599064,,,,
C1QA,-0.06188360685735349,0.07880102499490352,0.09209467554674526,-0.030412755065016683,-0.06469801488522708,0.08260569428869974,-0.06284533192671225
UTS2B,0.014592896393670542,-0.018372690158174183,0.013446270488291338,0.06038990905082263,,,
COL9A3,-0.019001090346046873,0.015058289115310501,-0.017798971094243762,-0.0198909310198798,0.0038249807297037566,-0.006386851460864715,0.040127661908176376
DLK1,,,,0.011306262534357937,,,0.061502368781672
HGF,-0.03937223529676841,0.03171697811569042,0.008375526229457041,-0.03337285779595394,-0.005368832074072593,0.02340497205515709,0.012864019132352435
P4HB,-0.018491241516929553,-0.04712641090561833,0.008709206773394939,-0.005137729289437446,-0.011382371035468394,-0.004189072321279981,0.10681184068840728
ADCYAP1,0.010486636134523789,,0.01881750574531673,-0.02396319122128559,-0.0421708820888815,-0.011817684448094268,0.08218375149950814
GREM1,-0.02138365890431695,-0.018372678767054115,-0.026471695398249666,-0.010257855583482809,-0.03300393641472172,-0.047522050159742237,-0.024922618722647647
EGF,-0.04884985684603141,-0.008687054361412988,0.048889506267829,-0.0020819785449157856,-0.02184945151913551,0.07918417516685733,0.12060362624348901
VEGFB,-0.005960332231764798,-0.03954660371919043,-0.016467828413351805,-0.017320153904031195,-0.025786531187599413,-0.056166434026992895,0.018507310307601058
FARP2,0.046483569736466,-0.035232362648163665,0.045553838971728974,-0.0041094647172146516,0.05552771053524904,-0.008374352868930119,0.07175915509734994
IHH,,,,,0.09191327110758138,-0.02035589730203103,
LAMA2,0.011426678157658531,0.04276284760222816,0.0007753579301418166,0.05049533648945834,-0.039602560880891015,-0.005699396140299698,-0.019648525597599095
SERPINC1,,,,,,0.07861055793967585,
NRG1,,0.006745048279909459,-0.024592211318334986,-0.02075564092764445,-0.037653753776612245,-0.036042712792137575,0.00120582232743092
SPINK1,,-0.012652735121332822,-0.056311369093545706,0.02594923446732054,-0.04011538858956142,-0.003071589159348329,-0.0025766883169907997
EFEMP2,0.11423524393564133,0.03784619728757564,-0.007599106513854425,0.012019091528672641,0.02708189373718215,0.014813798762263535,0.09468477841325312
SELPLG,-0.009489967449304134,-0.0006525121865860218,0.01810130285467714,0.034586392971570915,-0.052820741644384904,0.031169464749226685,0.04760861249953158
GDF6,,-0.021544814964484817,-0.03194720852945516,0.03125111693673891,0.0013055954520297306,0.13095330841887304,
HLA-E,-0.007358932218838815,0.0400543275561128,0.08538859064064697,-0.05221235689588879,0.002358661134884327,0.022158449353569802,-0.03321276961053324
PTN,0.10577991991049829,0.05444842399583326,-0.03629071375206099,0.008319627665183254,0.026540243891942945,0.052857928655689584,0.072286798764949
CD274,0.06812733817817938,-0.02504688350076788,0.022365797542300114,-0.025489632015325902,-0.03492250325939338,0.00479814796031142,0.10088221737709736
CD14,0.01661338935266927,0.04441786270008338,0.060642281563104326,-0.006069727363399518,-0.03864902426907275,0.10149563003629128,0.045204227858870426
SFTPD,,0.0734880768205741,0.02605449761918862,,-0.049513015489347306,-0.023418927938582683,0.014518938096757122
SLIT1,0.0983333414078808,0.11676608895222217,-0.00010071538492368199,0.050450805764277164,-0.014538507170576778,0.02995537449871859,-0.042770294778545534
CNTF,0.0967647035458713,,,-0.009354847442341958,,,
BST1,-0.010850471716632363,-0.03667384787798833,-0.036025443634778574,0.026344982952679622,-0.05681504840441363,0.03701218755306144,0.10006811639604754
AGTRAP,0.0664520183199571,0.011474657061030262,-0.023490876545648527,0.04272369097312831,-0.03244141341957735,0.08518246975475802,0.03817398780512162
LAMC1,0.03369344061478696,-0.031308891105962966,0.04187372338040857,-0.005618815855587631,0.03363297864310913,-0.029700609416504493,0.10526432725114428
COL6A3,0.054589074720850464,-0.03662607072124208,0.06581711311136246,-0.055493721854304054,-0.002505783337799085,-0.008366162488207263,0.026330945425039776
FN1,0.09325149049967645,-0.07831430711242043,0.023988762620729576,-0.028075669604513437,-0.007499512268176549,-0.028351025580059128,-0.012672950712992504
MIF,-0.08474822758281908,-0.03264573709692312,-0.0824050576287957,0.017119437117247956,-0.017139230386580245,-0.002081375307813855,0.05549658691197165
JAG1,0.04980888771904258,0.005186658647543384,0.013145406099652757,-0.06134906736327538,0.02620417836395864,0.04025367654195859,0.02535863609818572
NID2,0.031666976123672676,0.022010777152381776,0.028725278120596987,-0.04703872357785159,-0.0222092883618285,-0.030705909809969085,0.012561425212125913
EFNB1,-0.004788128255507931,0.0246931708054872,0.03194254117969774,-0.023407519560771105,-0.03088776253856599,-0.0114901586943298,0.03132259124693397
COL4A2,0.032677218433492264,0.05371814539006316,0.054731238556412785,-0.0488945613504094,-0.011876614918445995,0.013358072350093467,-0.005776357873739246
SPP1,-0.083438694384304,0.007874140323710362,0.05441343675491444,0.034819388966792535,-0.04289782070132816,0.053718507471259634,0.11244364919874164
PODXL2,0.09179510526616556,0.00881394040303608,0.0833996928330587,-0.02761232129462589,0.029821871884810423,0.02985158500590479,-0.01984315890404997
FGF9,-0.018130079867349286,0.02497883891055907,0.053515301109623666,0.032940072850279375,-0.06491484799921363,-0.022044964108686282,0.03052392844821864
ITIH2,0.1138996956707409,-0.01708490531217331,-0.009904083963343064,-0.012498437317971465,-0.051409794652141884,-0.014780647689292358,0.0425346953684359
ADAM10,-0.053773680492790105,0.026630498322456765,-0.0057604610202675694,-0.0058226581364302435,-0.02240415790936725,0.012415883680398783,0.03829202165945368
CFH,-0.030942466869275372,0.06843771929715395,0.03302133229605398,-0.013202139707604577,-0.05493914029673232,-0.031184695734654294,0.03693192803343352
COL4A5,0.03792313820061784,0.05460810545030289,0.019698773866301686,0.05799698297134189,-0.023926837734119237,-0.013664579821069197,0.09151716455382708
LTBP3,-0.004491890613543642,-0.05044003982659182,0.011928730429572765,0.01277047451962497,0.06146241951584802,-0.022593906165356295,0.05012843660374558
GNB3,0.02392819432597327,0.0006799158300960181,0.05993882055552118,0.01705643836369995,-0.05140887109309979,-0.019912476077700345,0.0304884647268114
COL6A2,0.05810027784944684,-0.02038321514103409,0.06887872913440492,0.02551831080798532,0.04003507832200145,-0.049866144336013225,0.022904177265708266
GDF9,0.12551026747066218,-0.028731393611650075,-0.03592010826867211,-0.020771887336792225,-0.02432281010365308,0.044710407459787625,-0.0220234008487492
NCAM1,0.03563071940506223,0.028254197808533305,-0.003954880023991428,-0.004781049057226663,0.044015235767508126,-0.0005712496444984945,-0.06496070370002377
APOC2,-0.054900439071433584,0.022326045598695672,0.008005262982155996,0.01419676132408439,-0.010136697769298946,-0.021212686562004066,0.06124636557054338
BST2,0.053760136866454936,0.019387363424440526,0.05549559046537912,-0.03837501120249412,-0.04628104143223279,0.044246333883259666,0.07603566566952348
COL5A1,-0.004041217160339873,-0.025680616226199098,0.009657175983870508,0.026840474319083357,-0.007444156989701222,0.005874581226697155,0.05708708875891639
CALM3,-0.08175610652562021,0.02921263602508885,-0.007434057515414828,-0.020939073478978814,-0.009110310882156896,-0.055824964677293774,-0.06196665896922939
THBS2,0.08681231640227251,0.07254340300816216,-0.014091318557448116,-0.02567194050282702,0.00731577078299224,-0.04040083952216462,0.0006936065010644194
SERPINE2,0.05864247568692484,0.07523155766871038,-0.054999504636426354,0.020510746102212242,0.009310268473865978,-0.0016884180695034457,0.015004759616510207
EFNB2,0.02533960345329678,-0.029279208010522386,0.07979046039382266,-0.06451729203950242,-0.03830915847878738,0.059078784238783516,0.06442126392731409
PROK1,,,-0.030803909294700556,-0.022711276574017072,-0.017870355047650936,-0.018421609693770158,-0.026044251641031323
MMP9,0.05991342989065371,-0.0225966778733144,0.049440606066877196,-0.030286214788063873,-0.0005303140624169228,-0.009154232899155209,-0.006127146532816908
DMP1,,,-0.02256088768286036,,,,-0.022095962122558366
NPPA,0.04346914996633767,-0.028170543685824796,0.01570291147438107,0.016796190876632634,-0.007117960029374251,0.04780568900099851,0.029912984864679863
APOB,,,,,,,-0.026044251232109548
C4B,,0.13469756850026582,,-0.01595876527006653,,,
NTNG2,0.08929010467819136,-0.05296640267297823,0.009153938367539333,0.05011176869039112,-0.01538145173639304,0.04788402191679084,-0.0021229196071362315
LAMA1,0.09712250620077449,0.012591720788917994,0.04137355198438031,-0.020756592898818694,-0.013200178715341088,-0.010858674563295787,0.028286639166697637
UCN,-0.023521761963802852,-0.018023352282765522,0.036309657028519016,-0.014481127886581482,-0.015515631035034344,-0.03849636628297649,0.03406246038627939
ARTN,,-0.02838197047975782,-0.029921931279571313,0.020935160179710418,-0.006343618170430531,-0.02902355511894932,0.018133405667211947
PDGFD,0.1039482165027592,0.01089243031638743,0.08402171836197232,-0.015707933919468106,0.0254567170170399,-0.033257135108528686,-0.005725540189032275
EDN1,-0.03947978634961274,-0.047836883050720425,0.036285912963908006,-0.01648388707015649,-0.04903613122137391,-0.04829699398605685,0.016363287821878264
ARPC5,0.004756531355567615,-0.007598917717507294,0.0151612223601303,-0.0416550102180165,0.012928713557862568,0.06250451657899303,-0.024241356419967275
