,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT4,0.019352401831323276,-0.016573311683890594,-0.0052361947254764415,,-0.02619122573664927,0.017348383782580454,-0.017946936523711148,0.08708642964192972,,-0.027217179121641576,0.0054395831130432835,-0.0038103391240102897,-0.01731273315326135,0.02361528502207816,0.02094502353241193,0.07347813488276037,-0.035219194535517695
TNFSF4,-0.032487251505487556,-0.02075905354920167,0.00670343640157367,-0.029779857261164545,-0.03382467015980021,0.12415443907487232,-0.030707421309957298,-0.03494718345025355,-0.013824986398814937,-0.00927083840068324,-0.0016649441621917481,0.0023109346878959682,0.08632907525674455,-0.018012712364850178,0.08802561404942384,0.09029004862913217,0.17297066647195605
NTN1,0.032505744452413686,0.0053306772255752345,0.0530907372937496,0.02060993696723262,0.0469377768291657,0.15570200417234453,-0.030824379925633666,-0.05525015291421548,0.0465748703818116,-0.06295365288408564,0.01724880311927665,0.029122640673615845,0.049637222468279674,-0.012817115811442343,0.07683126349277614,0.05066627848742225,-0.07518946859060549
CXCL12,-0.055838710330180334,0.03502226076057079,0.04071009890428833,-0.014540691453184915,0.04578197883179604,-0.0009435524524141491,0.026295665413565907,-0.06258066559915754,0.01080635153792078,-0.08488990372626584,0.08380162274990346,-0.01306698804367166,0.019150686888565863,-0.01600975363778919,0.004559765852212067,-0.006660716380561771,0.021776970402190534
GNRH1,-0.00021681833667604842,-0.022870945185976193,0.13238096468248306,-0.03518840513855255,-0.005085709496711693,0.06775968210359667,0.01267471969053197,0.0859217733626227,0.11168975772305363,0.02588872473620335,-0.0372792587446771,0.046248082104018026,-0.017543357404026995,0.020474238342528435,0.062112031641335386,0.046157327230040054,
FGF8,,,,,,,,,,,0.16294453071338452,-0.01929502218789573,,0.005871869655735326,,,
RIMS1,-0.0020573720320414867,-0.0341284449488389,0.01941541440064031,0.004780029658770083,0.014103349619619392,-0.05304840617366266,-0.0004451153360504319,0.06207777174881288,-0.08164159477311893,-0.05532693813611004,-0.04274916876763931,0.009156421965402955,-0.05094351109195337,-0.012187587806096056,-0.028848096845776276,-0.03415272803369766,0.02097817694074283
FGF14,0.04185662971978426,0.03372163219378147,-0.014113097907340236,-0.0019193174775034019,0.010249198980794542,0.051383163533749304,0.010944353119478733,0.010631025570311555,-0.03768176811376027,0.013050942084981912,0.0714420086640589,0.02319127875451116,-0.014347385599374428,0.004498055211837234,0.06316330600584273,-0.00407529359335199,0.18334104212841856
IGF1,0.038226261228499876,-0.002242205793781815,0.013134533446372653,-0.04353944735067898,0.034269916601173615,-0.04186581787842497,-0.03040644477713864,-0.05600122961342743,0.035906438568732,-0.027560500808633304,-0.011965383729406722,0.06002387865159859,0.037710920480802164,0.04354043744882218,0.041412252025630196,-0.03128191576652456,0.14732333753806245
TNFSF10,0.03533623139103871,0.0442124275786986,0.028196734705146553,0.012966394666345688,0.0009000046688562433,0.1074191220890952,-0.013621333582620427,-0.012104514495305344,-0.05520821785632204,-0.03602937458820927,0.013087121935314508,0.1370897132304563,0.07374936166235467,-0.010034661158144822,0.0422802031332336,-0.03306825449581833,-0.03738564531942281
GDF5,0.059134185667095183,,,,0.04603227657772887,0.053569978155350646,,-0.03129336020795952,,0.0005796624703561467,-0.02086851414703339,0.08555696313956715,-0.0398507196108875,0.014702804983332733,0.01699958517395217,-0.023187162598465278,
CHAD,,,0.023505833868746995,,0.0700721643260002,,,,,,-0.04080476279976212,0.05115578568673127,-0.01950570596019759,0.06221427026318099,,,-0.04631073254671795
RGMA,-0.023699301343372184,0.04785735729049603,0.018581740953823672,-0.0463132140467564,-0.05253494921988802,0.11533336631836265,-0.011850823645941215,-0.031137404739746296,-0.06697230771397844,0.03680602591388717,0.02481268304078956,0.05784483419277339,0.0251123673918177,-0.06682586226911277,0.011698506829298926,0.11506795938655935,0.010012050023510966
WNT16,-0.019731151931116978,0.03802575470971729,0.08525386148775209,0.0005690901157580689,0.11135182635090396,0.07191678585431523,-0.02009077790914926,-0.015527333413223477,,,,,-0.016113790276277355,-0.024168615391460226,-0.043553685592267466,0.033607940137829265,
CX3CL1,0.021087743567954273,-0.07321395245005079,-0.026855867110801006,-0.006762395666316234,0.044771086563417044,-0.00715245035493034,-0.029231009648049176,0.06752990547789627,0.00031618778156210155,0.038132250537906164,0.06074903421797805,0.005880536345619045,0.03710522433912499,0.010284273534830923,0.050951876428252,-0.005422646916101305,0.047237525165977234
FGF1,-0.04553247906428373,0.025357618511646557,-0.01035501505118678,0.02225650572067527,0.018931276592832513,-0.004591561111910213,-0.05540346812445066,-0.01407977611277714,-0.011098866791468532,-0.09515127497833979,-0.015116462809968957,0.0536967360263258,-0.00862915200902195,-0.05009189173322737,0.004747757229863397,-0.04423749950126719,0.01974402500955063
ALOX5AP,-0.0030698144011025003,0.025517967585003166,-0.032936723154759553,0.009210287510591261,-0.02933454107126004,0.09458847216253437,0.08310855959102754,-0.05953916986460904,0.11792907339955183,-0.023083754483017277,0.01337067304644821,-0.05446564121632778,0.034318430798322815,-0.03877800830703826,0.027353427067244182,-0.05223201633235288,0.0404599213351784
IL1RN,-0.00439645072263257,0.0676714431629002,0.053668308066904945,0.015026621869127683,-0.03640547253420692,-0.01854934126856984,0.029756576692306073,-0.04269422925161763,-0.008453883364557182,0.03914635075250191,0.005567330122659778,-0.02400731816066663,,0.12730817560048005,0.05222704917830153,-0.04064077454354919,
PCSK9,,,,,,,,,,,0.011754079938643993,0.0086661224348642,,-0.023459416726970106,,,
FGF23,,,,,,,,,,,,,,,,,0.05070280973478765
NPW,,,0.015623521936072315,-0.017769432779814284,-0.02593125605670951,,-0.01620294770434549,,0.10046849713041145,0.03616215257563781,0.02586584175991499,-0.015169849105583156,-0.017996397003296066,-0.030379902821555813,0.03558919831758736,0.07502984399036394,0.08554618091568886
CXCL9,-0.048077086814837536,-0.004510570768031784,,-0.014528506018504988,-0.02275917341570485,-0.02243435956668709,-0.012584810560105967,-0.02160908950251841,-0.06284603334471497,-0.034635924133693034,,,-0.021110088858727494,,-0.014519060594761718,-0.038392128630179004,
ANGPTL4,-0.030484658423155966,0.054146535971441964,0.006192782182485165,0.01092795065896926,0.021883366665011235,0.04158461031665611,0.01594288037306379,0.005474849556774514,-0.07768552491409247,0.08610100776194522,-0.016286840380048465,-0.11363428275476894,0.008316712805496614,0.01659458182365382,0.09617363993733488,-0.034384936317483586,0.15672224755105937
UCN2,,,-0.04682328282844676,-0.01232121926387513,,0.04015252106030758,-0.003077396697231483,,,,0.024585287556168428,-0.04328890819105916,,0.0010350412135684672,,,
OBP2A,,,,,,,,,,,,,,,-0.0011412747362486647,,
COL4A3,-0.017174401585540074,-0.02107944768536827,0.04804212071752468,-0.02607681002991936,-0.07812494141744969,,-0.01205963084268998,,,,,-0.019720002383464653,0.08803920716987405,0.002432263156367941,-0.021397678165349165,-0.024356035437591902,
NRG3,0.03384594779531025,0.01896709677207794,0.043013825576074916,-0.0064370683591925834,0.04253212384608268,-0.054368891848824596,0.017423806481908177,0.03454228154943749,-0.033686169399164204,-0.04160334693261239,0.019185978990350877,0.007902765262462905,-0.025367009676173516,0.03329410311102594,0.06546920000272355,0.022626045264033664,0.04755410172533299
IL23A,-0.01784413276078845,0.07573085042135876,0.031807497852647984,0.07126072082401698,0.06301452852587963,-0.02404612724660771,,,0.1126023751043224,,-0.024497338077492645,0.05863324207646257,,,0.15071509256865406,0.15577522555308418,
COLQ,-0.011566615632941273,-0.0003508576377210894,0.017857844464032185,0.062213097728334305,0.016609140627610004,-0.03832959380739043,0.020559873675801376,0.05504199387021212,0.06141694163871893,0.11572437400542981,0.12483052448763096,0.11063861675786803,0.10195215266614088,0.006010631681028983,0.13161707052127003,0.15365255555730312,-0.043757927139446005
SCGB1A1,,-0.013058955987069945,,,,,,,,,,0.07362412004313691,,0.000321091241776981,,,
TNFSF12,-0.022177848657299805,0.03737023308845056,0.03888504370256825,0.015195168816853101,-0.030838467276273724,0.10806530183215864,-0.048131207673098975,-0.014618360403934194,-0.007583604796513741,0.012094147777748795,-0.0012149733260808473,0.03275380675034855,0.06120534070766347,-0.019993292158012575,0.08289035433217311,0.051089607364676236,0.04744447442828146
DKK2,0.012864765186575767,0.15615473021819828,,-0.012502866499345875,-0.015774616745453815,-0.0350063394316537,-0.018762709715035693,-0.038689566780806234,,-0.023116209415732274,0.09463522678649403,,,-0.031242429724597894,-0.03727071680856795,-0.03444339741605936,
FYN,-0.02639132806119033,0.021362442258478026,0.04110842781161031,-0.0421252014570073,-0.02491810009631405,0.0797945757918111,-0.025498410885426148,-0.023372524698563144,0.011342887608588467,0.032056226450143006,-0.00805520906767881,0.15367213751863776,0.0515923758075786,0.054101869954837116,0.04697072713413793,0.04136252215969329,0.06382789248467029
ACE,0.014984714195888517,-0.009895656528509456,0.006799226668212194,0.03180849021633027,0.056162247562472345,0.022170153338766648,0.0028285241771031796,-0.03035812742283808,-0.004992852547508912,0.03953264156394761,0.03294426633594046,-0.0013988564505543419,0.06478870690489841,-0.04962612559237292,0.03132440859553758,-0.021365728488872245,-0.040524731359508945
IL18,-0.04629491159158178,-0.04291911297616651,0.009928342530210191,0.017643442369352755,0.003785247305107753,0.12442430774897686,-0.031822037456041785,0.005306466835606442,0.0581587027599521,-0.05652954246424867,0.039245114433657476,0.04035366578808941,0.011149309320995204,-0.007816297670326272,0.015077789537620769,-0.04051124505474284,-0.0988234730117367
PPBP,,,,,0.10628693213132183,,,,,,-0.029994634603429642,-0.02950005766741626,-0.02071947409980358,,,-0.022772426387477843,
CCL27,-0.019647317560370605,,0.007450507280764398,0.00986300807218585,0.008034476866070839,0.02479911303813872,-0.026248637107879346,-0.0264559213216737,-0.006004152887020436,-0.04160335943720839,0.013353969736236804,-0.017733139732147924,0.04571880379333486,0.0023107209555204332,-0.019860064244374656,0.048541409313239345,
SERPING1,0.004858528415858399,0.028534971951529688,0.04916852686788791,0.02015890189851903,-0.05042831570926149,0.11333174224363532,0.06555631961616985,-0.08845528487163858,-0.05506763928586797,0.0030387906119415053,0.007910609328130053,0.012255399702669256,0.04478617293467457,-0.06550346871599269,0.06945186367484142,-0.015034119876040463,0.05377662367763954
AZGP1,-0.02219826751746578,-0.02193583019840209,0.020065368725575152,0.02920463274638177,-0.046092957372276214,-0.04373065777119196,0.10251934263958025,-0.04014639716261371,,-0.05229878281153891,-0.0006225088072161956,-0.06027752812000032,0.02873026928073319,0.002400231110317531,0.0778673577271186,-0.019526656693198485,0.03986222920398982
INHA,0.030757957029887845,-0.02001138454655557,-0.05771816339309133,0.005851517335408626,0.036037151359118016,-0.03080186187091777,-0.033320877739585586,-0.036560644576333255,0.0386707234952924,-0.013726037979176998,0.09686773393855105,-0.04625097019862795,-0.017996396896627156,0.07437938389285983,0.022371308494897636,0.02278820342737014,-0.027572764681257536
SEMA3G,-0.06036767078706996,0.057078865866109496,,-0.010304886284461958,-0.02580043859555527,-0.03779742344500911,-0.018687362453742813,0.02505868680221092,0.015621723393992464,-0.04160333114813846,,,-0.01660305762435014,-0.038920408536639695,0.041058388264391545,-0.041575746876864356,
OXT,,,,,,,,,,,,,,-0.02272917645061176,,,
COL6A1,-0.00836557794369342,-0.0015132260620712692,-0.03340517180774032,0.01240629348691822,0.014774067442730287,0.12485909962404912,-0.008481391579465267,0.011349215122854184,-0.012335884694961994,0.04683136816557487,0.03937426493657007,-0.11373547506828548,0.053800425044603715,-0.011388492264971226,-0.010580960526818773,0.0012643186442152098,0.08504278610296487
FGF17,0.022903111160046005,-0.014321188180058366,0.044981873119999384,0.015421498731218133,-0.026831696459330246,0.0231351433266935,-0.015791037708026544,0.05184188006052819,,,0.08138122157544689,0.1198150256876941,,-0.0366644867421633,-0.01989495188842472,0.009759200148268348,-0.029833184899312516
TNFSF8,,-0.012676351509491993,,-0.015717519413932887,-0.014933124968643756,-0.018549341427035213,-0.014982807120951649,,,,-0.00650825543276771,0.0492474944690554,0.10588812987666645,0.039017909147938214,0.04422897494929976,0.05064572634730071,
FGF20,0.10662944829782754,-0.018746381357527465,,0.0007697811449051025,0.019262911660046834,-0.004243708074077072,-0.0007036184790015496,-0.024904333901333273,-0.04078032731906991,-0.022744469730428523,-0.009745200808985582,0.08470002219220689,-0.00804777977735196,-0.04890077594150058,0.03858722560099933,-0.01898300872066969,
ICAM3,-0.005007445558175526,0.024170194612988707,0.07781068438478247,-0.053109482368985245,-0.007139427604054293,0.09279637806307815,0.017977772791671336,0.04523395932188494,0.06716738882782183,0.017917512515924897,0.03453658755111137,0.05700351631370263,-0.01553812674444086,0.02682124389495092,0.020323893563172907,-0.0013930231069894394,0.35338928712642836
LAMA4,-0.021852064457770208,0.0059450245651526306,0.0019446366199625006,-0.0382041331979056,-0.03876823221701539,0.10726008803132071,-0.004253578524851042,-0.04650552435214224,0.06540116451170416,0.005363329047847475,0.010736726048381743,-0.014232882174800123,0.09269075351605562,-0.001839106798394135,-0.006208519465625296,0.0015086193315149985,-0.023299920785976765
DLL4,0.04159861554721372,-0.02054188780817837,-0.05803602562069715,-0.0218166735421524,-0.04798896028535734,0.08526393934807446,-0.00090886860432928,0.025023374776716508,0.02571517454168891,0.05189763970374145,0.04585688465129043,0.01374313681016262,0.08667438019633046,-0.017605156030080484,0.03769438020386389,0.007751865150552981,0.1310526410101252
SEMA3A,-0.015326033822671446,0.004254609959722236,-0.06541504568504314,0.009418906163165146,0.02307187729402031,-0.04320523496630883,-0.017282094100778543,0.048990601150247504,,,0.008598863262459067,-0.028426901562632,-0.019243279197049542,0.024063358116021033,0.044472400308369534,0.06950462144107965,-0.0700456902316762
RLN2,,-0.013613560672804526,-0.03034245796441304,-0.015862006491780697,-0.02290508754536599,-0.023822048267793473,0.02064519573100892,0.01302302716586395,,,-0.022505781672386777,,-0.007950268594527464,0.002022800683830338,-0.0229610065349356,0.0012680522659351265,
C5,0.017743256821594663,0.010888462450152523,0.001571380565181084,0.04182010933354918,0.0076679414156442995,0.049306816277249164,0.02690663524575336,0.007433798673221653,-0.032545529033795664,0.0030172947803145155,0.12243959801131445,-0.030052176343822165,0.01350921950037805,-0.04228877739579231,0.034880256155084575,0.07040614864638885,0.052220310611183506
COMP,,,,,,,,,,,,,-0.019296703441828,,-0.028364342815531587,,
EDN2,0.03960330074221785,,,,-0.01963955579926311,0.00564262806240279,0.10318078781503348,,,,,,,,,,
C1QA,-0.031046140522574903,-0.05703851994160822,0.00953828648589594,-0.026592462030326364,-0.06683513995894028,0.10499639098848358,0.043313148768090164,-0.08317303208872878,0.014700307435253029,-0.0443537533986275,0.0003785511171937894,0.02424447173139019,0.08844539372680775,-0.05528983767263469,-0.007250669752236525,-0.057422217838064074,0.06984572574745862
UTS2B,-0.023754741907357265,-0.015485766444614548,,-0.015862006400651645,0.006192093039945316,,-0.013192236741069209,,-0.03871903172148888,,,,,,-0.024464907116990803,,
COL9A3,0.003490412585769764,0.000596031812469065,-0.057347407787971594,0.018809575196429618,0.053540291529699344,0.08423248536890554,-0.025714366176272003,-0.06627969834280939,0.048195946002709954,0.014388793041149577,0.03577556726824712,0.11349942886669277,-0.08556754546591655,-0.013565633233623696,0.007922698279353121,0.04572268379565208,0.09792510023142822
DLK1,,,,-0.014604505415438023,0.09439245103885642,,-0.012496791700503274,,,,,,,,,0.023866339667004945,
HGF,-0.04899031003941474,-0.0441586960252608,-0.03723489422429282,0.05239491836852872,0.06725421921112408,-0.06132020426634123,-0.00999109456168671,-0.028036009998718667,0.059721504006946875,-0.0390755521088506,0.0010023373155518655,0.04346900631360259,-0.005624809747473909,0.008818239766831442,0.051418144691693,0.00040364499451651367,0.04576485900940978
P4HB,-0.000661551369942052,0.09180318640951936,0.0060962313597241885,-0.008048097718227905,-0.06529489484689388,0.08504490859153227,0.0123122344484764,-0.04666447026310735,-0.041209982633620176,0.02178505780949848,0.02908760338315428,-0.12609562860399204,0.06704780755832453,0.027712595809843033,-0.05081871939616067,0.005967648647198558,-0.04571408510358259
ADCYAP1,-0.02636134441968659,-0.019237657884937684,0.11196093036401239,-0.0320270909584382,-0.026958228764931678,-0.017353795719758994,-0.013559994143846938,0.06211544211959787,0.04526402432083458,-0.025580520475827425,0.07559488977861212,0.03403569720865693,0.06641344966419264,0.07803687429349568,-0.02338024949730947,0.0053559716802913625,0.17671162425824452
GREM1,0.03619676557529043,0.03711487508512986,,-0.013709746367958997,0.05905821685926931,-0.03541359828413245,0.08363022283244263,-0.0026871240208116523,-0.053731552170622164,-0.03817188306453031,-0.031027279846010995,-0.06046082857939869,-0.039433177519614095,-0.05476751175604436,0.001517680479160524,0.023896548518080003,0.09513218573915505
EGF,0.009195581573447563,-0.038560734041690255,,-0.00029712825522762145,-0.005758575297004668,0.047889617969121195,-0.02479280697671107,-0.031067179877467935,-0.040780292872623164,-0.03250745714500387,-0.027517029926375804,-0.023793307122599784,-0.019237192485357088,-0.033376026197474803,-0.05356889116390289,-0.013818301755379953,0.0797708538875987
VEGFB,0.034064293056374206,-0.026381949000271653,-0.0035542883169835853,-0.005667963461462256,-0.026065039763612827,0.05520848768579225,-0.007724553201471107,0.0630509089377887,-0.05593445052647534,-0.008854711027767538,-0.03246361648248873,-0.02903181400663713,0.039158222744548936,0.004743936291459687,0.03809254689499059,-0.0005824864621295628,0.05606870750599243
FARP2,-0.009445216299357745,0.01975516389306807,-0.05284263398706601,-0.023811335946528078,0.004901300241438883,0.08545874531639919,-0.006517593396635797,-0.01169885488646024,-0.12127276405686685,-0.0012795043230540634,0.03753299885238573,0.09236021055203474,-0.022198811495783583,0.021764843459030767,0.04159550192864299,0.01096996867012607,0.14085833234456294
BMP3,,,,,,,,0.06457946116733923,,,,,,,,,
IHH,,,,,,,,,,,-0.029460509721041906,-0.00020651743493042937,,-0.026186782178801986,,,
LAMA2,-0.009483889488675843,0.008100413713705698,-0.004663268281247695,-0.01513558977269317,0.042759267031046926,0.09753621866233408,-0.005566485573439966,0.02721790417766508,-0.09917216448585385,-0.01762726251703695,0.10212291082210222,0.10811918301816362,0.03819726684063553,-0.06412808705452305,-0.041032985571785675,-0.02366875807555423,-0.05481120195952734
SERPINC1,,,,,,,-0.014114501568363282,,,,,0.02889587338184778,,0.03234662722811704,,,
NRG1,0.050180576627625186,-0.012340281920934197,-0.027166888128705866,0.035795018138737394,0.09173853321556032,0.006643892589149699,0.02322711433575494,-0.05498691643936749,-0.07310354788374793,0.09181581011545349,-0.037912379146351746,-0.01209111192601133,,0.00904882404086718,0.01290144596007386,0.07449222399445744,
SPINK1,-0.019048607926009715,,0.030618368144876607,0.03884966720829874,-0.026704644901978516,,,,,-0.024551848505835833,-0.0480213341022812,-0.05862772096175953,,-0.031788084818047666,-0.019222668448731293,-0.017069996494993113,
EFEMP2,0.0165865396024042,-0.0292262142120789,0.015817727995368076,-0.03686981689700324,-0.022923171472831468,0.07353512808684906,-0.030555890386652323,0.007191739039341162,-0.003402765316916388,-0.002621510063403079,0.05749221742328473,-0.04404931117726811,0.08512437657077837,-0.024434772624705496,-0.002389739290846986,0.0528673801466437,0.03350766320747125
SELPLG,0.007140208325142979,-0.02780144539104949,0.022768840189202767,-0.01370299019744786,0.0016055881173276212,0.031472793564499266,-0.014122052164545141,-0.019743128003138932,-0.008385913019063202,0.02702403465431694,0.1012885680876933,0.06840398864934612,-0.008579336587305551,-0.0011936522026144887,0.01439692044362085,-0.03752643856880478,0.06982127124003448
GDF6,-0.018181030820544022,,0.05612104686219613,0.09747380605149987,,0.11945146115193567,,,,,0.05424241050824533,0.07442415489795184,,-0.03876113741441811,,,
HLA-E,-0.05410615315113291,-0.006090019615768061,-0.010983008442365525,-0.056598040513502035,0.008555771954274113,0.09327033808428274,0.04908299846615674,-0.06294174680462905,0.007232541511822607,0.03208547648735255,-0.000989818570850714,-0.06955480838686937,0.012149661830869147,-0.06021498972985596,-0.011859869467257558,-0.037323725653388894,-0.0390593912988113
PTN,0.03470989609698937,0.014065371795586345,-0.013647126396416206,0.03978641200951503,0.026000522850725516,0.15852620914478172,-0.024758907395069352,0.00044165156204263145,0.07295052884625641,0.13380911876834534,0.06625476767985904,0.03705842027213684,0.07877114434201948,-0.027414425348947263,0.0442773688855979,0.07334837400420016,-0.10947310557669257
CD274,0.03731557436205243,-0.01736561926934863,-0.04087206130791605,0.09872017509205581,0.07259492077606315,0.05859808513336932,0.03164869341429311,-0.011251093627564164,-0.009980807454845112,-0.011686627728434158,0.02319871467382518,-0.0315430276735823,0.0890212999651901,-0.04126953580104114,0.13832636514348554,0.07108027825660897,
CD14,-0.08637854915999757,-0.009463642939935173,0.018524997428835937,-0.03747703556260837,-0.07161208061555394,0.05333442695178357,-0.007415075368805938,-0.05966356215149145,0.05622304179689608,0.02405699400460551,0.05921123712727124,0.0019177304189920076,0.06340662284656923,-0.017346283082563252,0.03712974765490881,-0.027498314576348163,-0.02223654779588705
SFTPD,-0.035817902607042436,0.00789350653668149,,,0.02643279968315098,,0.020247231442230604,,-0.01422673763977542,-0.01987229783641104,0.014698073401559254,-0.0015125568553118604,0.04245923605113122,0.00024261899141842514,0.048022995628750176,-0.020944184318304103,-0.03882507554166217
SLIT1,0.043050106451134516,0.04379617448402766,0.045500837211717306,0.029859901381328376,0.0003408127121647792,0.05946860723329123,0.04985881589767242,0.06517140786572741,-0.0083288592827676,0.03988390023444693,0.0419521901320998,0.05618816850830909,-0.042235304242693485,0.059773651425706446,-0.04260375385515731,-0.07377826592335963,0.031438118345124694
CNTF,,,,-0.012502865214048284,-0.014933126331586305,0.00630098250849116,-0.012031459955941123,-0.03792648301710554,,,,,-0.016603064176021788,0.001735119558887344,,,-0.007156726662887193
BST1,-0.017132550405506108,-0.03297538368707869,0.04673620363933089,0.03427175653127477,-0.012507673993576815,0.09777071851185781,0.027709504839642483,0.08650005759491457,0.07858403056606633,-0.06809632652699561,0.08869833790803865,0.049831689162417585,-0.024191348482861964,0.0293124452331947,0.0774420070121458,0.06669556291969915,-0.03996494971411157
AGTRAP,-0.061814640902705775,0.00038527847452384174,0.03595665833713829,-0.02018276932358323,-0.021603803230227155,0.08965973583162144,-0.029692434923508926,-0.03213568153642486,-0.04348269312329791,0.032997237064838286,0.06668730090421529,0.0012146900257897421,0.09619992406389835,0.00857317668241102,0.05847784358896947,-0.007229146737524011,0.044056548431564126
LAMC1,-0.017293009038997404,-0.018580554273021514,-0.07484528431081484,0.024415220040863887,-0.02054400133493663,0.09726669881679104,-0.009630177461511454,-0.07504590645266432,0.05761787610882432,0.04871894234256612,0.015472688824063309,-0.09198983219030009,0.04924657867314491,-0.03530639590956583,0.011603778768458875,0.00010592375247042196,-0.029079949386539447
COL6A3,0.017900188465277175,-0.019884317942351334,-0.04025790507051784,-0.03633513491713575,-0.05091528913948454,-0.011159571855154435,0.007683853881602552,-0.06332766627598707,-0.05831461732348565,0.007307763808736049,0.05398449691980604,-0.04683274195221559,0.07420270304273632,-0.05821115892249601,-0.044740073496878766,0.013383872787251047,-0.1032944887978492
FN1,-0.01599257966688843,0.022643081266094215,-0.06444247833084565,0.013246390863177396,-0.02477869008796692,0.0968592154083643,0.010788456921876069,-0.06425811220294636,-0.06673228348370923,0.1300591635489152,0.01190414711241514,-0.10863440439971192,0.035102251851101045,-0.05914559456200053,-0.042169074130644676,-0.03810820765273708,-0.058349691743142945
MIF,-0.009202160503686406,-0.00837722302048946,-0.040421138533066156,0.01804943392880849,-0.05180411295810429,0.0033998471801798672,-0.03472420948628436,-0.046999658899495526,-0.108985902474932,0.09210719624461597,0.009056143220619225,-0.020847669218097126,-0.05027332146495672,0.04082577486697194,0.03365940088153008,0.05780989327872618,0.07570642751754536
JAG1,0.028200296921266924,0.015680584460681588,-0.004108629813188306,0.018494167374581545,0.022788071514904713,0.10105909571934828,0.05482665324441442,0.014893662299981273,0.038901218607414606,0.05454625252106177,-0.014922540359603012,-0.020066536525156185,0.07121426545928364,0.040139742201575575,-0.003403302197408044,-0.08293300501441964,0.04843986907862684
NID2,0.007647630029003732,-0.023756429240186092,0.08204971268982392,-0.014925994569093331,0.014443571502058527,0.05498152385426553,-0.03167016764665218,-0.03691165853153874,0.028299948036219786,0.027506107059900482,-0.00650152004592039,0.062131919275413366,0.027855280904154237,-0.012789336828596122,0.005574356837761877,0.02120233258652974,-0.061069701310409195
EFNB1,-0.02050003925155646,-0.00919445694779915,-0.03121830750419711,-0.0018393908972026548,-0.030166339430140774,0.08144013678134568,-0.003199132629493026,-0.024039877164983365,-0.08999090337285447,0.10877827127560692,-0.04600701348478289,0.041742836491365835,0.06352596214268062,-0.02806634625048099,0.059108707894262355,0.01022360760909775,-0.054686229350124085
COL4A2,-0.012900862285188146,0.10227048151165322,-0.026830113990338335,-0.013444765206443067,0.028260801341460876,0.08296564865758323,-0.05919843087862022,-0.07490874954659002,0.01096304830757682,0.07796060823577006,0.03653237630729839,-0.0463022064440581,0.026387380279636476,-0.014676684091416007,-0.04798833174448491,-0.05235388659299915,0.04796777479344532
SPP1,-0.019652119399128403,0.05057296869853117,-0.014357074571226437,0.057665986406328675,-0.06805313426177557,0.10438098284285612,0.05493559299892969,-0.028420499367872817,0.03660256618228461,-0.057219025688648215,0.007914342739910867,-0.05135041655128056,0.0447418568922025,-0.019685934841440784,0.026072949610580955,0.03171449085266531,0.12890846330781863
PODXL2,0.014201540080019304,-0.04054156821887292,0.04071990636554128,-0.005319569696247494,0.0016640494370289505,-0.009946311655690624,0.04976093787427198,0.013007932549716881,0.027229761819696385,0.08590377074026256,-0.006352681834124115,0.1048275907294014,-0.01927408708361615,0.03113549624693006,-0.01618562380140829,-0.03766388877099068,-0.03858118150688084
FGF9,0.027509513165090926,0.04816963269287119,-0.034936646714970904,0.03546229856691198,0.07880175609693826,-0.05072814728700519,0.020341955702930105,0.042641585713062834,,,-0.0076152101076524216,0.07214437057228623,,-0.005028575052102053,0.04356271831064606,-0.06937650214401186,0.06134277739833509
ITIH2,-0.03751708487490643,,,-0.01670431058720799,0.009852200292578507,-0.024268310095829575,,0.02384649072294675,-0.06568226742181241,-0.04092572611109235,-0.011555418585442857,0.057771438525823435,0.0486084751326084,-0.024297132791018906,0.036573308979301555,0.043526797002913384,
ADAM10,-0.009837212188849071,-0.037785401704117795,0.04660054510074922,-0.023123011940622898,-0.004130515111499659,0.0708117837247217,-0.020990875148762623,-0.01515424880633982,-0.048414287754394277,0.06622424110841305,0.016754908356736833,-0.03740130956968144,0.01215870066139572,-0.00748080541555014,0.059528561921019116,0.03583648071304455,0.02988835128223672
CFH,0.02822483699266371,-0.037891928293957954,0.04070812592022843,0.048645519416601404,0.07817975993965703,0.04794344153012575,0.023319304675571532,-0.051060717789066026,-0.03317375797225016,0.028397695647131398,0.055901464103102004,0.01395491095632178,0.07781190421694274,-0.03378700704758353,0.01841429157959238,-0.05067856968385984,-0.06268802106420694
COL4A5,0.03821667975799859,-0.0060262029777935254,0.09715656702654332,-0.006810308331854612,-0.02365120838491468,0.09038928629652525,-0.0022083890679129104,-0.009844720821947804,0.042143072836376694,0.01799928370223981,0.03820524894936515,0.10118384497781392,-0.006582422787801562,0.04170055512893818,0.08533154884168892,0.06223280397313802,-0.1280580587022084
LTBP3,0.061809607953155946,0.011429913582563327,0.03779480399706749,-0.04599081711900824,0.03881402757792779,0.08605135206687509,0.008570559861059571,-0.005298185847369496,-0.08613121672352926,0.0011770954505814057,-0.12902408704391438,-0.08383193485733008,0.05552518526826107,-0.007569591452038503,0.09630780502266321,0.05626048615250493,0.03530962941527412
