,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
LIF,0.028695219965579107,-0.05931668719624508,-0.027429316776768076,0.003186446172399054,-0.013150685899569031,0.04989137589021625,0.10851575669713717,0.06775020378239005,-0.013479428188675011,0.19160560512234004,0.0747628173886739,0.08386086407963216,-0.1656847889621357,0.05396688475761622,0.10252791146039933,-0.2058958673192172,-0.06546735856151466,0.13538428038872188,0.11323320042209233,-0.1764391828029488
IL17B,,,,,,,0.06356759260844323,,,,,0.1168569670972584,0.0829265720616961,0.00808994157583283,,0.08555296907458304,-0.015608033005853101,,-0.029011153919740375,0.018692681328529238
MMP1,,0.027492171121491722,,,-0.01827519011411425,,,,,,,0.2857673906180365,0.2016876103939012,,,-0.07940378733187822,0.014825356941934773,,0.13180551975369534,-0.02508753151049809
MATN1,,0.00990847788550643,,,,0.14177289227090098,0.034439571172969724,-0.024581015489541034,,,0.029731375452066736,,,-0.06118956337380412,,0.03836121179152975,-0.008970480185859473,-0.015219732723040063,-0.016504571168426515,0.03771201673274678
ADAM28,0.009977534724663107,0.005961602824555826,-0.007876473991174967,0.02042823702540277,-0.025272013835240033,0.03803010201437808,0.12295495405083458,0.0703072865395073,-0.003722813020782823,0.03031164894153335,-0.023713742045316736,-0.0914375417509147,0.02031509213133606,0.017370892163260505,0.043753136788270426,0.07941019281746288,0.09078243683347456,0.03571271334044805,0.004612829287331382,0.0878891002498742
TCN2,-0.007132784400647782,0.09442128483686289,-0.01792887595474891,0.06697759649715125,-0.018021080949471684,0.09849496538502085,0.35628403191342634,-0.03263694336022744,-0.03904404275137656,0.05841959906385605,0.13243987475027683,0.15602450307157698,0.2888985786451369,0.11467385141189955,0.2050852133612433,0.19802635004709268,0.09837052777945983,0.26498670134789737,0.07401962388869542,0.09882423325742924
THPO,,0.0078665290717462,,0.020890263829480848,,-0.047430641467639846,-0.020487469449355648,0.037816000931012596,-0.014026625073001455,0.044116158325054465,-0.02559465419339459,,0.026635257409036713,-0.04288218700896689,0.01202062658219178,,,,0.04338928675169547,0.06266865018888126
CUBN,0.08047805992388386,0.008749246112703595,-0.026526476796868693,-0.015679005672585324,0.02126185353732848,0.08854279156548645,0.2295549504203782,0.03092415300487033,-0.010619571118609849,0.16218206942735622,0.10815387834081831,0.18627152115260565,0.02623073815143349,0.13336286550472834,0.1775444841106461,0.11862417557832536,0.07252201096050918,0.15409640825188262,0.05055169245193408,-0.013305194012712532
TIMP3,0.05038842997870313,-0.02377464723180369,-0.004038584617839909,-0.055522393632242185,0.027557158070000726,0.051913628805877556,0.12094453460607715,-0.04079544408802622,0.006469069206783156,0.0158907746967173,0.08236145891390544,0.03930582122953522,0.2052398316193981,-0.07437403056961499,-0.04342149880031835,0.165802165539058,0.05011744079983195,0.22459823223563133,0.13418253942357575,0.08321958738633839
PIGF,0.0757473401882584,-0.028600425328765423,0.03817329602537125,0.004078380817020843,0.00828159076564776,0.08787727346696862,0.15688276040204996,0.019234670484619555,-0.012564962185383471,-0.02579225139994899,-0.016096395831317865,0.039697718526468403,0.09344371717497132,0.054608242475784004,0.14390115052649208,0.13661530943900893,0.09637704665308736,0.023537757183391378,-0.010655720472780801,-0.0596339959827646
CRH,,-0.01651252233400265,0.02038565775811251,-0.03305546064614173,0.07879564199547914,0.012039967209282663,-0.08460509383325952,0.022212884688781236,0.05162562188410526,-0.025595865262032044,0.035456168330531945,,,,,-0.011901889015599614,0.05867062724271476,0.01029664751577128,-0.04595454451590631,0.04036618759293394
BDNF,,-0.05597096296426389,0.003798714740214112,-0.04173664519062178,0.004051496607344176,0.017028246229407528,-0.11465978041501593,-0.0012956840176302136,-0.022817887871611514,-0.029615347524377944,0.07026557238036515,0.035014748965808216,-0.09261480622859786,,,-0.03149032934127264,0.059308005269146494,0.19920604911384554,0.07044518450739166,-0.0882502414583226
CCL5,0.021105208863966277,0.045803668564255474,-0.034111890003291,0.02772170900719978,0.043314692123336176,0.049237647113635194,0.21832452592590518,0.06370532535996767,0.019295514683055393,0.011464483386759582,-0.02449862069449447,0.01584539623664345,-0.005210566048404479,0.054467607426091885,0.042281828471974724,0.09666273087026926,0.09780003801619747,-0.009548543119695024,0.026851754606327286,0.10190083153236251
GAD1,0.03287552980607997,0.0056287941302114895,-0.08309889065249093,-0.03581176634910207,0.039091431068266694,-0.037669316694438404,-0.15204136543576616,-0.04804766042127815,-0.0042329520847692705,-0.09282890376100894,0.0505015788513245,0.05515827537201702,0.0535022648319125,0.011364212404053551,0.07395988678922721,0.05004344284057644,0.11933416571845362,0.10442022785611961,0.04257295846677569,0.09038785465409603
COL14A1,0.030570352634505107,0.10342584607114833,0.024575050415581036,0.11031816422478259,0.026676934311060906,-0.0071654599582522465,0.17389105144906283,0.04972459204085227,0.042826339959382204,0.043772547796796506,-0.006739147838297767,0.04763147607714029,0.10375875560200595,0.024568548374725368,0.08981166965731589,-0.05383401670375323,-0.05728055461560049,0.18412202535823524,0.015521446378436339,-0.01577970131222471
HLA-A,-0.027459466577577706,-0.06937763391275592,0.006447556475229488,-0.023509953645561403,-0.09008251647408143,0.14789848220325374,0.3660244583040494,0.06788998788159714,-0.028252290173558296,0.09101587353071627,0.015571915033541031,0.09878845478220376,0.1342522657098294,0.16619888866893323,0.19796147683951806,-0.14674734584303836,-0.14799791702188536,0.26990668778519505,-0.00970001647682947,0.006596503451999526
CD5L,0.033254102771032475,-0.0037955548209863913,-0.03155140869154368,,,,,,,-0.031138215906872636,,,,,0.04555677857759171,,,,,
FGF18,,-0.02604870270975854,,-0.0017410260396805057,-0.025338357747846627,-0.03705575621195216,,-0.01603936778711857,,,,,,,,-0.0011532329946339957,0.0009183412311830243,,0.04321585631279426,-0.03682034598934051
ADM,0.01832386939836829,-0.09491833114505453,0.034838470431291284,0.014148388843112775,-0.0935936509810153,0.17897276313011967,0.16451424545412108,0.007732812301184658,-0.032964376090511976,-0.03939233242966786,-0.141073522625177,0.1853349548439571,-0.18473956451286522,0.050672187351383034,0.13107904272506546,-0.27905794765006114,-0.22829201012215003,0.23830957084216978,-0.05435166137634983,-0.1880084180948238
CCL15,,-0.04037484593888347,,,,,,,0.0009250254092428108,,,0.1226949170549797,,,,,,,,
GNAI2,0.01716693576482907,0.050127742611732536,-0.11237962488037773,0.04463171142574523,0.05861167024298454,0.08799367252579447,0.292425035810802,0.07331942219372295,0.015763576921746573,0.1441485331798334,0.11441412028757708,0.061164079175962,-0.11102820369115099,0.05204697095897919,0.12789397343281939,-0.03105604945430513,0.04372587722370984,0.05037346053272176,0.027150901587338804,0.024070252698222664
HDC,,,,,,,0.16516839119251692,,0.01646559985981964,,,,,0.0442177426073399,,,,,,0.05697747046394411
COL11A1,0.0034634416005555123,0.04242531622026184,0.030554086615185574,0.0245435862499756,-0.06650284811525915,0.15976252124215654,-0.04971728362177142,0.008062697152757509,-0.042866329831673704,-0.03779666335050163,0.03675558920188049,0.06824276303671199,0.05610245903652874,,0.01758779244344819,-0.07992711602936772,-0.0414701644532766,0.05321219184783625,0.05751373812776495,-0.02857068777517545
NUCB2,-0.046666420954080134,-0.019069923439724287,0.004038751780119944,0.038937955117131405,0.02048268993967239,0.038135513000364614,0.1140654294051588,0.04060794900691342,0.040437073680636794,0.0031337413519602645,-0.05127558404663025,0.040899337974660444,0.0393347402121265,0.06630942991685583,0.0748149069948805,-0.0340479633497639,-0.032473363271396584,0.04549183984880305,0.0009310566061846561,-0.0012689444067905174
FGF16,,,,,,,,,,,,,,,,,,,,0.09302836512583625
CXCL1,,-0.023803333431895488,-0.01803233316672865,0.0008650900239182382,0.07758413893864628,,0.05746636710477387,-0.02349167122126662,-0.012764312556284388,0.05082163930969981,0.1269241602734266,0.02900731896827129,0.011688240739113303,0.1326697860856062,,-0.10841230022350602,-0.05818597849490135,0.08629233288879459,0.01659110748912242,0.07748590406938201
VCAN,0.04916939195992992,-0.02019693365299207,0.048668910647779055,-0.002958387990372602,0.03539202982622627,0.13574488895165948,0.17127779767206674,0.03528896166513745,-0.02759102390561172,0.05312513480949404,0.014737998038335767,-0.0020447901567947437,0.08697443397500106,-0.016195601161901083,-0.08239999323864051,0.09273588841637277,0.12788867426434794,-0.1219739554614357,0.053395335660667065,-0.034551583920360174
MMP7,,0.03716036403379225,,-0.04609296379226653,,-0.002668242966186223,-0.030054387847094393,-0.024276126245764276,-0.0014527901423632772,0.09822730100632382,0.04763639837400451,0.04105333342606634,-0.08956478118588156,,,-0.07634055445182637,-0.0500037683690796,,-0.056735800541597485,-0.05276019701927311
PTPN6,0.026262322213095362,-0.01587763266461466,0.012760187623916083,0.021129533049916372,0.02777836988305076,0.06898833069012869,0.21451069015492918,0.05099598214222352,0.03452686980343407,0.0832890292285241,0.06211950162588943,0.14698363423620492,0.0059221801898665044,0.08691278809919407,0.06875041062117118,0.09226404722102469,0.04906869402205481,0.11050619508462457,0.0554777208140411,0.09118370885350902
PTGS2,0.05519419347573404,0.008326541533944036,-0.0260435963710409,0.008342087446755431,-0.04215801243761809,0.11310143977205125,-0.16144514902511725,-0.031170413390349816,0.017744001231202074,0.0018327246163169914,-0.0013521548151976,0.06676626997672368,0.1288334051063528,0.015910055674893148,0.01606194692037038,-0.12674893873074267,-0.09884141871284344,0.0758879839196638,0.05926426799229881,-0.07980509002902475
XCL1,0.10092308467451896,0.010975805284103858,,0.002394196292823823,-0.019432334532313047,,,0.0021724027426103243,,0.01988311110554565,,,,,,,,,,0.1409917142277821
CD58,0.10089691737873012,0.009344195103954721,0.06603135116366522,0.07052939162440992,-0.027866183564825064,0.1273954162257096,0.22413826879509638,-0.0013723467082287918,-0.005844985692125368,-0.0598356208316429,-0.008873715732582173,0.010402387102777789,0.06765788979838874,-0.04212995860268062,0.0854661487411327,0.08050687815659435,0.07027432164502259,0.11361568373888845,-0.004569638419638072,-0.0011233736189896675
TNFSF14,0.024340332939198385,-0.009206290488524784,0.05594410858260896,-0.01568283362064394,0.014522136532638416,,0.062169151054461164,0.01754728197979668,-0.012467374598350647,-0.0009168836541735846,,0.052484117933451944,-0.019164915358098365,,-0.0810558478383683,0.0013043397459744463,0.042074925221801125,0.030796049506759352,0.006145979237815268,-0.0024094027629391604
CNTN4,,-0.014204782826787367,-0.023825272976161944,0.000990360918668363,0.0561096998695928,0.007655032890628101,-0.10839143863205161,-0.052976064613955084,0.02138670374754928,-0.05210963470269065,-0.00018093630288185317,0.03803911798116318,,,0.07211730814196224,0.10736128165374317,0.11945395085169189,-0.028104654603648582,0.054099350742237415,0.08675248234172303
NTF4,,,,0.012570180218666833,,,,,,,,,,,,,,,,
INSL3,,-0.016042061279561984,,-0.026262311135821923,,,,0.00199119498319446,,,,,,,,0.0111946313546089,0.007004198829029652,,-0.023382078516930856,
BTLA,,,,-0.041686269005985745,-0.02025885565041538,,,,-0.015921263777977118,,,,,,0.03841470368565832,,,,,
MFNG,0.0604728680246216,-0.01967474776805591,-0.0566814570861444,-0.019477536233352872,0.08542329289642658,0.1270336424135122,0.20912071799949836,0.005793995614215897,0.010085187592047554,0.06284395495169395,0.016546564697544824,0.12582433715845667,0.03600051239153732,0.23467338535966775,0.11495077687535381,0.18313337508523217,0.14162997774899688,0.056674633324193625,0.07189096146255237,0.059899446225065184
ICAM1,0.08491497429620865,-0.006386365282130841,0.012974397065405424,-0.03352032808500653,-0.05178347703273973,0.04002179071288764,0.19399016033872196,0.06366109497172048,-0.02135661125848006,0.08623327722480321,-0.02406223574155528,0.018501616336708302,-0.2284407864923275,0.13165941808147683,0.09424826629028421,-0.05834199161374069,-0.025111620823587585,0.10273190929360647,0.0032750050501704924,-0.12338320006185753
PROS1,0.02149263726628713,-0.02006536889892479,-0.031235791001428665,-0.007675842075915996,-0.06173037127323723,0.041397366526829994,0.27787148987547594,0.024236255457405556,-0.027859932588774266,-0.015406060062154302,0.07695733297256015,0.17247136364483853,-0.09923633398921222,0.024858929652537453,0.12278697874111184,-0.10301546128289137,-0.011287501285753598,0.17071213931929208,-0.03196803290323123,-0.054876597325701666
CLCF1,0.04570536010683086,-0.031372629444297015,-0.03195495117765258,0.02797288268344906,-0.07188713593447317,0.021691784927730138,0.06222838492939188,0.023206426395831467,0.04411951615408528,0.037457762012029536,0.0460135723020932,0.10977407949822839,-0.07050772575387518,0.04073359676776701,0.1348312400052698,0.01943779527214874,0.01507239067013084,0.08370865909284748,0.04712599023278687,-0.12458377815124981
PSAP,-0.035624457147127274,-0.06398231163011406,0.0147771426658235,-0.05366313265183081,-0.06865141740213072,-0.11322982910732461,-0.13746252122409056,-0.029660955426261744,0.023095848022017206,-0.015569004209382507,0.07248367875594404,-0.05891402347827777,0.06830323004927692,0.009369927412487392,0.01317784315337707,-0.1415664202368327,-0.08278871164966019,0.06192208358377935,0.06642969715009295,0.06887389936039699
EFEMP1,-0.03465938054065732,-0.051010373784478334,-0.0526758282982747,0.07697893033621953,-0.09613911343463108,0.08899072449535467,0.1736922680547815,0.039703844439103554,0.002559293218295265,0.11298949820672718,0.030231488326717525,0.08646743405405162,-0.0722396717726726,0.06337813076322245,0.1083993002572345,-0.07999394760989352,0.02659268732337306,0.11930162618687386,-0.09382905591750283,-0.16138361676029056
C1QTNF1,-0.03683060474067084,-0.053692872828474986,-0.009820106887226752,0.005074476395836235,0.02536547196564959,0.08479514787738641,0.2559506047055809,0.028579885167672233,0.00638339434086293,0.033202771028456333,-0.05701586528889386,-0.013622665992574286,0.057551555690287505,0.05333599198461258,0.049856076891806086,-0.1681659266301262,-0.1447623569059361,0.15558071121650657,0.03768398777285997,-0.13872354588800612
ALB,0.03870525586345625,-0.027709085229260674,-0.040149570066770106,-0.01414093382217119,0.00664997201674282,0.03444052775633672,-0.015831617813650927,0.007641153221028195,-0.014160304342957498,0.07225397964623924,-0.049031379491398644,0.1025713786679095,-0.0847115656140377,0.11747145520238074,-0.015327976041275079,0.018466322676572472,-0.01022108514782028,-0.038727190015982196,-0.047752834862355195,-0.05669525503745754
CCL13,,,,,,,,,,,,,,,,-0.056390616048686504,,,-0.02602015909784326,
EFNA3,0.10555141588673488,0.01322054990408261,0.024732596368792832,-0.023803372566662564,-0.0021814866603215724,0.02044461899269092,-0.13304991074567346,-0.02243586091186277,0.012350045779484066,-0.05754164226987492,-0.10387686588320301,0.09182458650917946,-0.09781158597662042,-0.01937868247195936,-0.003626787590167657,-0.007963779686805153,-0.015065190953420281,-0.014388695300401325,0.003725313666332316,0.18469453801828287
DRAXIN,0.05082938778271222,-0.07120721007462263,-0.035008572634357964,0.08341581878092269,-0.05198482298573321,0.07545619506010984,0.18853757742413457,0.03463988786589796,-0.011370029515248665,-0.025085744839452334,0.042677989195943226,0.08068258993528961,-0.03567941880039034,-0.07341108500761169,0.05579507781031554,-0.12343428518503842,-0.07224812218780349,0.09294061079362902,-0.05493453414482766,0.03551289614412893
RAET1L,,0.010133753524389336,,,,,,,-0.013618169184713296,,,,,,,,-0.030895918691977324,,0.00826464036712005,
NPTX2,0.06606880087726615,0.03662764246973202,-0.005791849527713921,-0.13039692451707582,0.10449532865920631,-0.09640538641315516,-0.23412805021206692,-0.04277486131436811,-0.005784460609952537,-0.009828163622975946,-0.019906221491457956,0.03578197533539161,0.013866838158521879,,0.017943574999526937,0.09400858461964366,0.18326674311822183,0.09342998885224608,-0.013523877888369501,-0.0071464280369467935
FGF11,0.010582308508440628,-0.05271122491136149,-0.002627313542541192,-0.03977400788491204,-0.08172377413006716,0.11619959491465677,0.21390916461176915,0.04245336137915356,-0.0024291154080515764,0.09826900935501966,-0.024215520123600967,-0.010395857820575883,-0.16100559050132798,-0.03468292854325177,0.0762833310551699,-0.08010618604385943,-0.04247633667757212,0.00021197244510055613,-0.07690114946509122,-0.10242265150057428
CD59,0.027871156409452605,0.11142406434402842,0.039809417637625445,0.024068742262428215,0.07962106881884515,0.05053114951702518,-0.09231385909204691,0.019731471356462724,-0.004601870813514829,0.005206985296383966,0.20534543553111453,0.16694094363869144,0.31101540885962925,0.16129478383118617,0.1987006413886824,0.036361924430419496,0.05150477387051054,0.09118916825709264,0.10710912849793243,0.10506474446850027
COL9A2,-0.0479076399943449,0.0027607608607930437,-0.029590196790637912,0.017257176631994883,0.07774203066304519,0.028589504673917937,0.04894241231600214,-0.027675557535259993,-0.010542463667645696,-0.05780470967508171,0.006011975147438992,0.0002911700770678212,0.1532400699430023,-0.0121549985486839,0.09679447249439961,0.14083558337020488,0.16239510517891734,0.05527026518467277,-0.002274812372240838,0.0635409222688769
DLL3,0.05219866586975281,0.04091915170654373,0.03688401107030477,0.061044565495607925,0.03459403231822574,0.08177986566087017,0.1547006174242465,-0.04116184836089918,0.060942062187176946,0.011004285885669483,0.0830156941554645,-0.13332388181752342,0.061020894530884155,0.02526235886558972,0.005228497463560063,0.172343852786534,0.2045735029347412,-0.04926979223716204,0.018788003298974815,0.09116212189368159
FGF5,,,,,,,-0.018634069978571876,,,-0.017623530289097827,,,,,,,,,,-0.02932051105642095
LIN7C,-0.038418372271139645,-0.0378384509343826,-0.019603727543511272,-0.017883942284001714,0.016127366432840972,0.0711742517834101,0.11729217263151792,0.04618506572387683,-0.0034931501258101717,0.008533457647484595,0.023092223716830694,0.0632131882269719,-0.014169852657642546,-0.002855199008912747,0.06899014791256455,0.0532511252729517,0.04996393347169981,0.02995404313514887,-0.021654503653151174,-0.0029034310639937215
GDF7,0.00669038357376047,-0.04446510327539628,-0.025566213281893218,-0.033917621180491825,,0.021741558761087278,0.08929680608260379,0.02788553672660563,-0.01246737411386845,-0.03239478983450277,,,,,0.11354038866331634,,-0.022484081488682632,0.009882176605971148,0.024880049966178208,-0.025837231398886197
PSPN,0.05812302296729343,-0.03881502284564106,0.005461690826039933,-0.023082857463912115,-0.020214141203990184,0.1470017058569129,0.05744811962694732,0.0514041210391671,0.023903605577899667,-0.0035934169515095473,0.013251871418308345,0.026725611251180517,0.026647728599966954,0.015258998426581719,0.0036066262321416626,0.06799997402884919,0.0995144922164581,0.004354333584579954,0.02417870090027649,0.03220521282483253
ANGPT1,0.0262081513212659,-0.03828424472639249,-0.03906722785007433,0.01870670550885141,0.02683014480222833,0.13996588843414592,0.1988819067931264,-0.0444899282443995,0.051336756182514286,0.038491841285338384,0.06250442447845139,0.09149857746551074,-0.0091120701073279,-0.06017084697310107,0.050301573072006334,0.05710575868473263,0.02343494730157575,0.09181414523209794,0.03156068292752625,0.07037449322077997
PNOC,-0.010439867305294394,-0.02147477761950457,-0.005279763317172417,0.02395255333887057,0.04641862642418074,-0.004162401081029798,-0.1651265779606519,-0.05742032677317857,0.02427317638052153,-0.048619999099302244,-0.03648724346727304,,,,,,0.09531905497582019,,-0.03053486725142169,0.18953018219338266
L1CAM,0.10904016281917378,0.022297527742601832,-0.028756914480404905,0.008893230896082002,-0.007961366190034362,-0.03668646585893883,-0.1083591929693707,-0.06364813074716819,-0.047120642155534846,-0.0866889056605379,-0.009000904464632873,-0.06571317481381174,-0.04540788197667885,0.08080954087045948,0.07141172935869361,-0.24234608056073761,-0.18356952385996606,-0.04043612104272102,-0.053271626948488006,0.15331007553946852
APOA1,-0.05803824611985828,0.04346304590849907,-0.03540577319848528,0.011829651270126794,-0.00993983023609485,0.06247761296552286,0.16908884583427483,0.02053354309679816,-0.020177248007564888,0.0018345927049327887,0.017933008757205625,0.06677841453743096,0.023835619837273725,0.04935081415656248,0.2093550374570706,-0.04610410293082945,-0.009050386305509528,0.2039662694997299,0.03226515068055576,-0.05713929420890703
PSEN1,-0.03963184878419496,0.056846251099829,-0.04053702221729742,0.027493394584797645,0.045822026880686595,-0.024127433801198687,-0.013790130537729825,0.0038829001250158695,-0.006906954052276169,0.030186211043556333,-0.027710386065131893,0.022731596634933876,0.07960222584183957,0.01986986818666205,-0.09531543516658587,0.04590280485891707,-0.002915971260081424,-0.11715756069264929,0.02971191584454166,0.028692990531247485
CALM2,-0.005512352343678534,0.042857454071363654,0.01590770991635685,0.018617997974446257,0.11158660912363977,-0.12018451061443057,-0.30171616771715765,-0.03697562638296449,-0.04871022847814748,-0.10934359671438458,0.0554908188306241,-0.025385433448108008,0.1695946105430652,0.01519608452589982,-0.10348562078912488,0.09066730404284758,0.08911294246918043,-0.22437427346410996,-0.07484774232442439,0.09663615317365815
CLEC2B,0.0425790941500702,-0.04509891723399323,-0.04708587865537659,0.05769872455964878,-0.034886693061734496,0.050993599029686525,0.30846488612064704,-0.050425185179104805,0.02546110684709353,0.0025471863729065714,0.023374082609807712,0.10993405831661307,-0.04190242461408083,0.09209705160729934,0.05157088040656579,0.03415780237372134,-0.05893533076184902,0.1377823081354709,0.07933320250363027,-0.01042909301343758
NTNG1,-0.016773632131253526,0.033370358403643795,-0.018158898096471632,0.0548767354965111,0.09208479938463426,-0.04458793502991177,0.07269867417260152,0.012097754822440812,-0.058115476032813806,0.01908316069272418,0.04348718996695009,-0.0681630500991289,-0.07255715052675334,-0.006467442295924346,-0.029350302516692645,0.09795604948270878,0.1680051840877718,0.0392518952408575,-0.010480763313410194,0.03920228105735763
LRIG1,-0.026857230890317045,0.0558825309568476,-0.036393222817716855,0.01817066372503669,0.056458314457269926,-0.034851061585685406,0.08306145747622884,-0.034412570878152186,-0.0127890631120115,0.0901974407784643,-0.05422144244145065,-0.018626501944388692,0.18158069692194578,0.06436375521163873,0.11590317359000891,0.18893770159071968,0.23140253862748497,0.12178002063049354,-0.01076154533280805,-0.012271099472898029
CPAMD8,7.958205875332919e-05,0.0527763663226346,,-0.031063627933399354,-0.0094000974775073,0.0047384375175835505,0.012246709202789885,0.03186108505407062,0.0929450957220645,0.01733841043704593,0.06004022616223413,0.042767163277048735,,0.049854342754647965,-0.009038409377915042,,-0.020631367037352393,0.07123509094341422,,0.040597743719751146
GHRL,-0.04842275986263322,0.0018396307996476652,-0.011168089767484995,-0.028957318111582933,-0.04178472267402707,-0.00492613739407354,0.04816418000833405,0.0493910545407284,-0.011370029515248665,-0.01965527537844342,0.10858854873188803,0.001476503005237961,0.055776604834304085,-0.014253666307588592,0.07664284869976551,,,-0.05565219006352265,-0.004326613367300623,0.016586920385571153
NPY,0.06808550043127662,0.0003268205292846807,-0.010155295481810767,-0.026615593690739,0.1014945337605587,-0.07234038032918276,-0.15497969745254986,-0.020789085909542027,0.04953353323956751,-0.07177026695708243,0.07883006365567571,-0.08114659923970005,-0.03982972418538395,,-0.037089850045169556,-0.07873811892638359,-0.009756029212482186,-0.053337198303658094,0.02033393220569709,0.010449527460598077
MMP2,0.024769026571994857,0.08096722326470975,-0.03948750702243161,0.05456867728183686,0.043340934521926916,0.11590688606200346,0.23267500981388825,0.0299168057477733,0.03277630035535535,0.11313564420529282,0.14294029952592274,0.10801246459032525,0.22391959503021294,0.11535760915834965,0.15988279502730615,0.069150688498693,0.11615013989676518,0.1715162774865963,0.08502534990593838,4.684751297831928e-05
LHB,,,,-0.016123027107480724,,,,,,,,,,,,,,,,
PPY,,0.008585168123930573,,0.004761095792357674,,,,0.027988632767493606,,,,,,,,-0.05225249490641654,-0.07363246274785096,,-0.03044708838449119,-0.04643642911977742
ALKAL2,-0.03494206024894224,-0.03258755174558276,0.011634680829143762,-0.026661020498602292,,-0.006477937929347952,0.004101966894915391,-0.03255441522710699,0.05154342972854833,0.0157105372235653,0.0116623051134105,-0.07097967714847117,0.05156331308633523,,0.02374474325866825,0.04829070326085757,0.02549694339966327,0.04319847023690624,0.019303672645633863,-0.01070251370278895
CSF1,0.05994329374661009,-0.04257134471845008,-0.015118114277059332,0.0021374737970969145,-0.03767568051836037,0.09682447280275436,0.16726205118770485,0.08421249140953846,-0.0037765613222324797,0.04008045718146139,-0.058895726319094927,0.11453212710864134,-0.20811727688685527,-0.0012566730483092852,0.07534348235544433,-0.10924917155834171,-0.04395522836758332,0.12421883916116355,0.020335031600918225,-0.01097000536355188
SEMA4C,0.05401285654762329,0.1225116532032596,-0.003003360853557545,0.020257115228304295,-0.01797731520238301,0.06879521866552062,0.045750834134193584,0.015349652204181292,0.05653728062273759,-0.026189343910827643,-0.020108756739893947,0.06081969654231312,0.1908492494483174,0.12061854786409802,0.06580005380966665,0.03015386576948027,0.05720984629655335,0.006755290420345466,0.053075602982139786,0.06728253971274528
ICAM2,0.08960626555594552,0.02535215715409093,0.032236854984664165,0.021796824673068586,0.11433909735992553,0.14175128473452556,0.272522283897168,0.01949438234604501,0.028211734196971126,0.09728349390735633,0.17466509364764735,0.1961699895008549,0.279579435169412,0.1330918158144774,0.2022186219064005,0.23091130972231919,0.2374343706297642,0.23596680777603754,0.11035773977121283,0.16933915630220503
SYTL3,-0.00385951270262799,0.005924579829937985,-0.02590113294979018,0.0030963332839369375,0.023302354858168287,0.026740568367948997,0.17622880067054755,-0.014392160421532064,-0.025614658352520532,-0.037882672798405445,-0.04139011358962643,-0.003683164647062375,-0.082672512872018,-0.1120634727675557,0.037479390449867825,0.021423752038250768,0.058052863225287424,0.05991046313754775,-0.04932864556849718,-0.013191724953415572
IL1A,-0.00927425319617114,-0.04300328130229826,0.04770075525379957,0.05482910623770326,-0.017912418475903063,0.032605888644864134,0.177639020386084,0.050009290147368664,0.05369896401762657,0.021116992567185893,-0.03445697486054829,0.057641531919548676,0.017888595842447962,0.06057527968847551,0.04619687154071135,0.006563753516968328,-0.030374974103428733,-0.0017006137515217729,-0.021192451643320176,-0.020608560845356935
HLA-G,,-0.033876348125639694,,-0.018264384378004376,,0.11176568132511738,,,,,,,-0.03604005800610386,-0.012002515321262161,,-0.014604397256067195,0.01699935953805155,,-0.014698297196517293,
PGF,0.06831717756172259,0.08710685988337571,-0.0028978641731574454,0.031136203144164862,0.02725706224990891,0.21411913102435765,0.37150247347016185,-0.039878570692634015,0.007930573848661599,-0.00422773977449906,0.045578938376163745,0.25674613988376066,0.3314691331542486,0.196488207698443,0.3009940051134979,0.27869892793105594,0.20082538394463045,0.2510753999259215,0.11317342790830157,0.19721478587624858
LGALS8,-0.007654560668755443,0.001975955726637636,-0.0028020604086586975,0.022316612155575344,-0.0030894937812374346,-0.015051849844721356,0.06956525105713257,0.08502709486134849,0.014428333499397499,0.014926469707495489,-0.00744242166198521,0.03672162322007539,-0.10594150618284202,0.07602169787088439,0.14649114202897282,0.01961390733847948,-0.008648624843687962,-0.0027925886806825866,0.028140916323249464,0.0265024888633688
DKK3,0.06393230792166565,0.08641510359084864,-0.020602681063163913,-0.03942660008592187,0.09661123989310978,-0.1111017768987105,-0.21256556870223087,-0.04363164906719182,0.03195781189508881,-0.10658071372101525,0.12207398631769897,0.21405694947126788,0.3061665550247134,0.0953757178946022,0.13518005817560372,0.14610770282096255,0.1539458975628694,0.16052620425865405,-0.00490560442441667,0.20877435728027713
COL16A1,0.09083658524654513,0.07055647793559709,0.04026110374141813,0.06728435884213269,0.0700751969043603,0.03361534200459014,0.03089141481334937,0.010713982448828582,0.016548795482189033,-0.011368560661795835,-0.03291668825875572,0.11980514306191091,0.185885395229991,-0.06915844655411835,0.06226069093074341,0.06940299088157165,0.07168462257085945,0.15604564185540615,0.08808120402106319,0.043021741514559966
TPH1,0.10728577302861919,-0.024873842983013542,,-0.00022651445713808905,0.03784339776716623,0.01968049449344685,0.015289866880257083,0.010159375347768639,,,-0.007203064035046786,,-0.021928777831343955,-0.09220702572876903,,-0.0021790230213352834,-0.016018842675518855,0.1022719230701658,-0.007375034805476893,-0.04764350543484238
