,UKF251,UKF260,UKF269,UKF275,UKF296,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
SERPING1,0.03641525923841309,-0.0426828256409997,0.06694117594096499,0.03671884091930669,-0.0011284801403263337,-0.09583804647430176,0.03526870347215913,0.02558593370632076,-0.03396753193922712
AZGP1,-0.009006463919415907,0.03241207303335118,-0.02101817139077531,0.032717733312799216,-0.022406699683722133,0.020467993658694728,-0.04503320017083481,0.037500720930961,-0.012344386974693393
INHA,0.06115282489063211,0.011506449446243749,0.10441187458529295,-0.0016470632847956795,-0.002087322742367055,-0.03671249287696577,-0.020668154580483517,-0.03159587158596787,0.0002091766730272545
SEMA3G,-0.015183764612181471,0.006167760351126971,-0.02617050861268586,-0.014763647155615548,-0.021852616632765113,-0.045120415255805305,0.033906000908165014,-0.029213766919567414,-0.016736339525972737
COL6A1,0.0028668545640711295,-0.02020872623262634,0.06718313262548697,-0.06064277298406911,-0.0036947275154753175,-0.010052379773780004,-0.041372665096107805,-0.02157822793397965,-0.0699009844185015
FGF17,-0.012203964122937332,0.015344607943438957,-0.020044164851540085,-0.035970668580143056,-0.022679336496924246,,,-0.01546857501447007,0.006461692017459771
TNFSF8,0.01912639330537868,0.023229150851062964,-0.012843354264137689,-0.023960889699090947,,,0.22192650327666277,0.18380823269288338,-0.03130964993875739
FGF20,-0.00033291249464150965,0.015104584127751279,-0.020688238737793567,0.016365901612391317,0.040483724978285326,-0.02466725357534136,0.03683967833427466,-0.011024123007731862,0.15154422125638392
ICAM3,0.0034930791719176547,-0.0005851528341241565,0.1183704000532678,0.0452418886577067,-0.02384776593849989,0.025036517886823536,-0.036423565207999616,0.017037603651617786,0.05502049150741338
LAMA4,0.028849436666148167,0.04678460678730532,0.10489648357537289,-0.03944746522009107,-0.025914405192815407,0.06566588836087275,-0.005799433098306796,0.011874561225087236,-0.04316488494412411
DLL4,-0.026501259892055526,-0.024281985208302912,-0.006496584939212477,0.04073314448395452,0.019218939366649222,-0.04014335927460579,0.004906755369944073,0.058720206947241435,-0.03728272597464631
SEMA3A,-0.020336926471450915,0.014069424948780326,-0.029914816163168996,-0.051984794554472614,-0.023377389995808857,,-0.053040665839349944,0.017624779966525016,-0.037347533524027386
RLN2,-0.011600951258197906,-0.00010871933041297077,-0.016494116861461034,-0.024407158169679245,0.0914188760141979,,0.051939676267253494,-0.017852471018039308,-0.027228979750939984
C5,0.03376540943952753,-0.06793007745605927,0.035231931652277206,-0.00829829107506203,0.022878868315094125,0.025859488608800395,0.07698775197482152,-0.015109741560105996,-0.008763927563454938
COMP,,,,,,,-0.02216150554582382,-0.022053632853139618,
EDN2,,0.19301259078526353,-0.01755368643710812,-0.029638423591972454,,,,,
C1QA,0.05098991966692114,-0.025824112189352072,0.07286270167869151,-0.010701623197334578,0.009603306992879335,-0.09262175443189649,-0.005577512696173967,0.02726907122531081,-0.014667983300190876
UTS2B,-0.013196372796037973,0.05566409141039719,,0.019503399641032454,-0.028333558660558967,,,-0.019021772612649403,
COL9A3,-0.038750032742078,-0.009933566389737233,0.08507362040474598,-0.06945360426197751,-0.0040452129902955715,0.021451907265432908,0.09639963486736348,-0.035851742245689516,-0.01613279551775349
DLK1,,0.005855937921391678,,-0.015708603569637995,,,,,-0.03613652413787813
HGF,-0.008063939128165408,0.028452516466470925,0.08562200520722815,0.030667339682464465,-0.03958556674142454,-0.008407251683499654,-0.04198316418953749,0.024402587634909868,0.010755047768778038
P4HB,-0.04138923396981736,0.03760684436398462,0.027222297632161822,-0.021687419104024983,0.012326115489610979,-0.018324564135870754,-0.06255298142242716,-0.02489751365705656,-0.05619382157415713
ADCYAP1,-0.01639358995114923,0.024222859053965335,-0.03998169118051822,0.1395224928694445,-0.008862640940951691,-0.027743059857854885,-0.009260530261923474,-0.02734953635672542,-0.014241769536510145
GREM1,0.09005174360548963,-0.0021349862765961685,0.0019690958667667817,0.03413566955842235,-0.013185842487331354,0.05375197492059498,0.06669496627798677,-0.038276732337578424,-0.018852055302249874
EGF,0.046110603847615485,-0.026171411887321028,-0.014769391233199177,0.02237937804086315,-0.020211273089683245,-0.035255589512055194,0.08600838165888504,0.03301587687533367,0.03624268912862365
VEGFB,0.057567632998357224,-0.015391291757442792,0.08057693777201018,-0.018208818012902656,0.004111434147689486,-0.08214618988998229,0.02351091221683356,-0.01857511001093797,0.009369092182621419
FARP2,0.07741395846627999,-0.0039009628621746936,-0.025401203879811,0.0457398460175238,-0.03239839497767615,0.037841769584829085,-0.004565968559124715,0.04649668393124027,0.016122963054477222
BMP3,,,,,0.044821982767732894,,,,
IHH,,,,,-0.036924268377655306,,,,
LAMA2,-0.04347622060939468,0.012408321480656832,0.0464586082186626,-0.08026523835380707,0.004537126183502357,-0.07723646920440382,-0.0381996227106595,-0.0204128458295386,-0.045302146794967205
SERPINC1,,,,-0.022572273173314266,,,,,
NRG1,0.00035601524904470223,0.02341825103082314,-0.014375454019334278,-0.004935299416719018,-0.03464765742574151,-0.04212301143621345,,0.04899408676414362,0.0222729100082743
SPINK1,,0.004175793858011995,,,,-0.026627425480339303,,-0.024885617075458492,-0.050015792680454293
EFEMP2,0.014553108332396139,0.068541856906756,0.05684920941829109,-0.02409508172372445,0.032062062837701855,-0.03327975342098699,-0.0100619372362099,-0.009878665416455802,-0.04589123359640723
SELPLG,0.01916457056590542,-0.007054024027548509,0.04272462409545452,0.00884602376375139,-0.012523467922404047,0.030655362245277918,0.00442363698639157,0.07042119465041717,0.051427169052710886
GDF6,,,0.006244123904171702,,,,,,
HLA-E,0.0008227456195387618,-0.015128053076239338,0.057768309939900585,0.045785391199092126,-0.03675320841655425,-0.04021948688501696,-0.042667661268812676,-0.00934293928391649,-0.003289160054961483
PTN,0.05342632393570793,0.011113500078008676,0.0688347096651442,-0.0856094759131556,0.005407042175272151,0.07145827077384823,-0.020383185552321596,0.02949344218318471,-0.04254278120132262
CD274,0.02917349352292213,0.005559600138296911,0.11296547680135928,0.04277145005246864,-0.015640862005186863,-0.04703788314246446,-0.010776422961035398,0.0690009442601009,0.03704935086411381
FGF10,,,,,-0.014731970826289855,,,,
CD14,0.014770452398006482,-0.034090026541037974,0.02399957156716576,-0.010248453460841982,0.026085620514833013,-0.03992231211064427,-0.019942523690738945,0.01293235629581136,-0.04515071605759741
SFTPD,-0.0184084115345756,-0.02041246511529567,,0.10671054454416638,0.014733744965630225,-0.05269952436090851,0.014855032939124442,0.035454071545348936,-0.01048083596074532
SLIT1,0.006762597437019374,0.04683461278950919,0.03803585598004096,0.06433720880462876,-0.009301188587653934,0.045240276508271775,-0.030127531394996455,-0.040498789856401804,-0.00355756834692918
CNTF,,0.08324182605339986,-0.017257037044084413,0.009142775900908501,0.030359237685544015,,-0.019067966708603754,,
BST1,0.010356042407261247,-0.02344191602464399,0.05599664050629924,0.005337702629631515,-0.0016148447132959837,0.03081175869595591,-0.006911205211920103,0.02032400428831998,0.003913176507016973
AGTRAP,-0.012832920697213356,-0.061536519282029925,0.07643534036639835,0.02775826656317307,0.019366033920424464,-0.0010762812255372667,0.04867251086392954,0.041771322143240024,0.007971864843695864
LAMC1,-0.031070090698873388,-0.012716259678403207,0.04415454057286664,-0.022238444921328336,0.014260843135563625,-0.03115218123305684,0.01718213481443295,-0.0010205668805256766,-0.05913105876418452
COL6A3,0.0024390588645182526,-0.003218179002655096,-0.038758508016829764,0.03609706736858564,-0.036364275379359254,-0.021705401139391865,0.003915354566520976,0.008758037204554897,-0.08872413230119663
FN1,-0.0019069048316201838,-0.01716057901761007,0.0159892851660135,0.014811891599623149,-0.022645863301385044,-0.03459277497350498,-0.017260050568914876,-0.013955208075915253,-0.1215292958089134
MIF,0.02893725383555707,0.04279706831159309,-0.02549035938937402,-0.022692369041885287,0.026094211510178204,0.01837917482207436,0.08822242158973154,0.012805037207509397,0.012043185382603192
JAG1,-0.00601891946081477,-0.003452697649285097,0.08372055769361447,-0.04384557081531901,0.038165860359623466,-0.008839984171748264,0.07152851237660827,-0.010511503417600205,-0.008830822513266634
NID2,-0.02024431258713821,-0.06136909287544309,-0.004314150315694874,0.007296720054533244,0.03813529466555777,-0.011357468588758383,0.07361426016726622,0.02459302137060964,-0.02536643069420228
EFNB1,0.01048839850393242,0.019571035250952207,0.024110957348667413,0.0883480371142237,0.009943347818160751,-0.004902546420089664,-0.0020379913028208915,-0.0029603422864881413,-0.013947140374637765
COL4A2,-0.0014701466113589228,0.025811814784984156,0.03321232823934007,-0.08732282714810823,0.0014673065019021822,-0.0580141821218609,-0.005400358758310042,-0.002700631662936881,-0.05570886305355522
SPP1,0.021232998598203726,-0.012643835280853265,0.06235679899083925,-0.056737753754706396,0.06233949558743417,-0.06969008266828636,0.044133586380799866,-0.009592892964398953,-0.05033641904099482
PODXL2,0.047314849210256194,0.016545859052157986,0.010066855915468707,0.03558947576451826,0.028821128382251537,0.042258247169972986,0.0009275992485303131,0.03083229476094968,0.028425306080139025
IFNE,,,,,-0.01473196967684949,,,,
FGF9,0.0244597411772682,0.00114422966018104,-0.040058297308870935,0.011355781801515334,-0.020424899690251342,,,-0.02526792403929354,-0.0339968181392891
ITIH2,,0.09502347417388352,0.05289998162597759,,-0.03473921601029874,-0.044385526490718676,-0.05569152113578262,-0.07964669458416106,-0.07917686720110842
ADAM10,0.05371412482217707,0.033896867217185676,0.01941286170971725,0.03675342753494301,-0.04797781261175811,0.0792582037226465,0.07451503473793074,0.03836527770546403,-0.04865559534434081
CFH,0.030435988346532352,-0.015816535976647856,0.10498037889211924,0.03165353647931602,-0.017223187325114266,-0.02476978021717913,-0.027790630946505027,-0.008967683934283622,-0.024305212070277915
COL4A5,0.023663416818390237,0.027778152760504573,0.052980720535974496,0.002151275726216496,0.02452753243421633,0.03940962345893916,0.03172632828034566,0.012548543066633736,-0.023210268071590788
LTBP3,0.029463680984269155,-0.036183736590233266,0.046987868941430484,-0.02256223232859316,0.009289307433768738,-0.028452216396493847,0.0035228702794717483,0.04763566654551507,-0.032370879465019604
GNB3,0.024339941295595104,-0.014808248027912597,-0.003286215375453032,-0.03411833667419624,-0.019500134850506994,-0.05229840787012529,-0.03257948479906197,0.015054758286863694,0.018781100197839472
COL6A2,0.05939998537910264,-0.029372455999530363,0.05675842960442735,-0.0531814433879018,-0.010226149298055766,-0.002647829769318863,-0.03105421782362349,0.0013657776770013804,-0.05506984856681414
GDF9,0.015921594585453384,0.03817446450099881,0.058980163821035075,-0.020264505573309367,-0.020211272982109982,-0.03495818988901213,-0.027993399576045373,-0.0130098073044078,-0.031527725389404244
NCAM1,-0.008278871394166146,0.040158994932455096,-0.014172677058748107,0.06632082137447606,0.00894792146856624,0.05034492932915014,-0.0455644365491803,-0.034679204786633874,-0.01179693062785378
APOC2,0.01350893083104391,-0.006306441217638067,0.013651951978785475,-0.0003212491083978649,-0.020095874812085808,0.0006235120137089527,-0.0019901860678441597,0.12381104838870373,0.07279355882553835
BST2,0.0806651131671809,0.0315621522449212,0.04295486915706625,0.07646600151381795,0.018295686415079445,0.0272778204384458,-0.0005321930748535362,0.057218230883573244,-0.012591353156203529
COL5A1,0.06758826751120058,0.004022383325999074,-0.005015989457329091,-0.055484489964974806,0.08392069364532817,0.028389644464195625,0.03702062830572059,0.010440378538537503,-0.07693307069204972
CALM3,0.03874137118721958,0.011003310992502173,-0.07278062887964616,0.06293639463979038,-0.03968711078588657,0.036135549510312656,-0.016719408162457452,0.00347022506483387,0.06555125291350071
THBS2,0.02184932679988846,0.01664974595961282,0.05200426131830816,-0.040363209136297803,0.07527962538050176,-0.019253880700528362,-0.04622961280564948,-0.005787641208283137,-0.026947862724413952
SERPINE2,0.06517687068761475,0.04054944796264811,0.0006358879240554258,0.052302720763301495,0.03292295719885969,0.027464723491008782,-0.0356910309497223,-0.017901210691163273,0.01008098910480097
EFNB2,-0.030784004712066788,-0.036825601463809546,0.004252442390836157,0.054390235934479274,0.018725822706878264,-0.014773072799895842,0.017271421395776337,0.052214396017182904,-0.08997381273940104
PROK1,-0.0141231377850067,0.01582038165870339,,-0.0026147988027946877,,,-0.019067948095785332,,-0.013759192319774557
LACRT,,,,,-0.018657831761954038,,,,
MMP9,-0.0109664786776792,0.022815980980600628,-0.001136504171084834,-0.02310245455117456,,-0.014840349489706433,0.014852136726831956,0.005730265690861387,-0.013857778948302351
DMP1,,,,,,,,,-0.026344996851602732
NPPA,-0.018497761164054376,-0.0294580769597156,0.1102798786421056,0.028576182125713605,0.01131539768000284,0.0773414601954828,-0.028079747278844925,-0.019344023824904983,-0.02533025463313598
APOB,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999999
C4B,0.08962324451015147,,,0.01954270925929018,,,-0.021176653009890568,-0.016236683355211255,
NTNG2,-0.018442153028589935,-0.04628473156960021,0.06493082970586088,0.008139830399462734,-0.03636427592848667,-0.019735719845998576,-0.055533594333342304,-0.01759170026403197,-0.016699540014264446
LAMA1,0.025997616455165833,-0.016797482951392946,0.13074637114145887,0.0310404549074125,0.05653906266141921,0.060283636761477355,0.0523571361761026,0.06387439708236238,0.0003272095837962566
UCN,0.00486128813331549,-0.039058923953259404,0.10268629227978501,0.049785395426182974,-0.01950013861069724,-0.03980700884580432,0.014232909902540617,0.013001907433269724,0.014158984645657423
ARTN,,-0.02156031467177424,0.09643434697582826,0.030753253429463712,,0.012191099086744098,-0.026384833893403372,-0.012174264778454777,0.000782815045238712
PDGFD,-0.02271489832305482,0.00027608273134939557,-0.028288020163740095,-0.025873089045901427,0.035807922215288404,-0.035654611083645885,-0.012484954896305266,0.05281116599544404,-0.04123478648487468
EDN1,-0.032090860253187366,-0.010013926719670104,0.03381359805241651,-0.0027991527664200165,-0.04885314307333729,-0.002921076129125697,0.010329247679346943,-0.030100764493698227,-0.002586136267192077
ARPC5,0.024755027043275563,0.01736844425840643,0.01744103110247382,-0.04209156599578758,0.025041061621348025,-0.02344848695990606,0.05235960548336805,0.033501252794046164,0.005171437811485591
GSTO1,-0.0794082216608283,-0.06335984946528894,-0.13377223249840203,0.05213069172865476,0.015207312566276157,-0.028549440172265066,0.005841785647105672,-0.013395097868228309,-0.054879692103550586
PROK2,,,,,-0.0224978961617319,,,-0.013369186785729016,
SYK,0.04205534292626627,-0.034292588167744914,-0.004726574782538824,-0.02106498014187695,0.04825224453798502,-0.03664878265998634,-0.020621633766966716,0.01609824083482082,0.05721229912757766
CD40LG,,,,,,,,-0.015856974520487076,
ST6GAL1,0.05034833161908063,-0.04060683666939263,0.050573075923739455,0.01692026588898997,-0.008369861807633385,-0.02618401374221705,-0.030541087988688636,0.023446875731706642,0.05416670311332243
WNT3,0.030811766537579527,-0.022277720540915535,-0.0027985128703373508,0.05854579444456143,0.008517072301395949,0.03736033901851257,0.00810259191855555,0.04466985660559875,0.00459925916759748
HSP90B1,-0.012689959073081236,0.006342735974898401,0.050575693523341826,-0.0923823760191235,-0.027472001954048173,0.022993111178420046,-0.07741560616581453,0.0059933675600350195,-0.03834065645506368
ZP3,0.07038899591066355,-0.03281303818079481,-0.02629616039425519,0.014945727772326622,0.06802114038305211,0.01798707502772755,-0.031173546772143162,-0.005101747536905576,0.0484974945926534
ANGPT4,0.06578769883804374,,,,,,0.05018731108296863,,
NRG2,0.0045222252299668125,-0.04221584143830689,0.04362738318979171,0.010868878523072216,-0.008953500028512276,0.08284810931799211,-0.0048230730716746365,0.029078548150819058,0.02930450050069868
MELTF,-0.024504543091995335,0.07275019732920443,0.03353348426018283,0.05792926314531971,-0.032192343254214634,0.05060030757111448,-0.006930622180907067,0.051977554524579486,-0.013541228758670849
NLGN1,-0.001637722268723596,0.03593721688052309,0.04908007061363739,0.016065066784483186,-0.04599684117937217,0.02079619242911995,-0.0008660399599075334,0.034604270437491765,0.03545795827589289
SLIT3,-0.0225460292365333,-0.015063098856023657,-0.052120637221750324,-0.022029131007072694,-0.051450361806897056,-0.03593835397462354,-0.026794825785291757,-0.011254082560841486,0.009699188990540506
CCL8,-0.010120083866275071,0.04065682125009395,-0.01725703741878472,0.0035652107588426615,-0.01242308746926022,-0.026627454852603375,,-0.05004351742813753,-0.006881833486623592
S100A4,0.03829056832627151,-0.009281739104924145,0.04033567293026312,0.00473668816610319,-0.018038189370538044,-0.05609268469911224,0.012572443146877452,0.011877942027575911,-0.005035117273220106
TNFSF13B,0.04568785854111581,-0.04121270449129478,0.07784454284088894,0.02985028137813998,-0.02637690018955883,0.04822469906947167,-0.012373592635597586,-0.0026298801304499293,0.09139776112922315
HSPG2,-0.03135806259827507,-0.006926336239950269,0.052211421954968446,-0.0122868060669094,-0.037966866721390345,0.008453957804503236,-0.0022063468964742634,0.014020134701072657,-0.08843944903173612
FAM3C,-0.01795190769689207,-0.01657954513060538,0.04124760409138086,-0.04203576154531665,-0.04931821447272017,-0.036680906731764634,0.022808803794867088,0.06069660227921732,0.02407443550234784
FLT3LG,0.005140646325641887,0.028065760051661774,0.013830518667593638,0.0722518643375758,0.00347056824053717,0.003018691144927185,-0.01669494696687653,-0.04260240456067307,-0.03967532104475462
A2M,0.011018662728601702,-0.030834391279108933,0.03622258216475412,-0.07135436741465614,0.005380808537929354,-0.04506509225306388,-0.026593893712137003,0.00722157824250328,-0.05694820001498672
VCL,0.03997475631164729,-0.027342727245330274,0.019685839942825762,-0.005646682751038801,0.10821472745566156,-0.010099484217162127,-0.07806671771334876,0.03188827293963113,-0.02483514197691148
FGF2,-0.011897017425384114,-0.0008363054348539151,0.057322793455013676,-0.03127262612068739,-0.008983649196123041,0.022118449197081,-0.026127803375715585,0.019520187897933958,0.01742909974746161
AGRP,,-0.018176316222450813,,-0.010186983712862948,,0.019551473859236442,,,0.02050716278807528
CNTN3,-0.011445484702031782,0.005716007021727901,-0.0412723870929076,0.04215578349000629,-0.08000177849269008,,-0.029898733203752238,,-0.05126605919714642
RNASE2,-0.03342889676831746,-0.031658018576500545,0.019098898845105766,0.026512795048063448,-0.034323250184081444,-0.03290348207500785,0.0657547225344164,0.05968779620491041,-0.009408746986226346
ADM2,0.06772034103992214,,,,,,,-0.01507081632791013,-0.024807935303311095
GAL,0.008991617536501049,-0.01515720373733082,-0.02043274865296525,0.011208270218122643,-0.022588772962574003,0.018777274280027907,,0.01223832608896171,-0.003907777213568307
IL36B,,,,,,,,,-0.03330349142522246
CXCL6,,-0.018176305804263646,,,-0.016138751758991578,,,-0.027230721575143686,-0.0641604495733551
PDGFC,-0.030658126415658404,-0.005896104476137687,0.04687245196314064,0.016597000472862146,-0.016037891943266356,0.010908852405085713,0.005022956034460361,0.0568120610262399,-0.03913636440880656
COL8A2,-0.01639422049466426,-0.021639586653219082,0.08112812945743166,0.0441436043515395,0.012592162438793717,-0.01953751557692716,0.024113038370081587,0.06376863862038257,0.03564979587386461
SPON2,0.023000407404102242,0.011593234836635175,0.05411027199694675,0.013509152140478622,-0.031017168196962874,0.02639782356768015,-0.03095958456986276,0.02824476262418716,-0.02838592013350539
SEMA3D,0.031450777555636064,0.04600143901384158,-0.009810208670405326,-0.015825660727902716,0.04832039124412066,0.05328997412039554,-0.04233524700724119,,-0.04591249221748759
BMP6,-0.0109664793547056,0.042945767152395786,-0.014688244479673726,-0.007472360687831988,-0.025101217050265225,,-0.004437364122479495,-0.017779001761279382,-0.025433002256836784
TIMP2,0.0011367369758357156,0.032122986786562495,0.08655026940713711,0.01343118852274471,-0.03099439674550025,-0.006741915513501573,-0.036036853550705614,0.042051999077822345,0.007706698595404318
EFNA1,-0.024834205310965883,0.03412186366524266,0.06290810869254042,0.011574392880494467,-0.016151956988224896,0.06790214227659183,-0.005515467412098273,0.036810695412296944,-0.025600261060963612
S100A12,,,,,,,-0.02040953732747217,0.008185381404572404,-0.02179146215743996
TFPI,-0.0018835014766430433,0.015974752035945672,0.035138651255956575,-0.030776683343139977,-0.010452689779166389,-0.016233354508402062,0.0029137105076859314,-0.01209848016185808,-0.01976923162645313
GPC3,0.05872209205281732,-0.00728498222494138,0.058133473776050146,0.022609947847364087,-0.03317041467802801,-0.025467822968034202,-0.021151730111938605,-0.028781132011022958,-0.051267837729737246
NMU,,0.020801395688371763,0.07789325416788595,,-0.016382427258422018,-0.0017299374480335935,,-0.028200111268405628,0.007112110235078747
SCGB3A2,,,,,,,,0.06424772874892465,-0.02543302502232715
LAMB3,-0.024587752015234183,0.009350275199544412,-0.02020205495268465,-0.02111627575544606,-0.03661386975187927,-0.025081325464607417,-0.02301950845476593,0.05317472659445468,-0.04265335066154021
LGALS9,-0.018908927365901634,-0.03536986025455551,0.06169590840792436,-0.014707114932223467,-0.013172611323755287,-0.029795068797076805,0.062258795474640985,0.037559576982658216,0.030908757864993436
VIM,0.023154474993155715,-0.00572230908355762,0.06261003161757529,-0.04386887761018821,0.026635556510500178,-0.02014137650967947,0.02711818162421113,0.02789827425070999,0.015271891093967854
PLAU,-0.012236220410593916,0.004325945812819134,0.06741073000063562,-0.0244419607469955,-0.021976401944441767,0.004792399311324208,-0.06336570708627881,0.03828820265302743,-0.06707375588747165
TGFB3,-0.021766317636482253,0.04896945941485214,0.05917073792490957,-0.035429595652028356,0.05600179477235791,-0.053728109872266984,-0.004373068790237506,0.016083479233287713,0.007491127645370695
APLN,-0.021843352341702402,0.03471099759238122,0.06384512207459449,-0.018003919374261615,-0.026746533370269953,-0.034560919262077563,-0.018990701417862965,0.024414088887351994,-0.0701921006162879
SHANK2,0.013180390040252224,0.006747917637490977,-0.05568013210687461,0.07043149821146741,0.020766166016501296,,0.08377275750709533,-0.02343894277822666,0.06830294870411292
LTF,,-0.025159261666679374,0.1308397673855515,0.025960728356184605,-0.024809160658153518,-0.04372617698545495,1.2168052271617453e-06,0.1304826693487474,0.02983977318555008
PYY,,,,-0.025912168781164337,,,,0.1645307599745484,0.06419170770962367
PENK,-0.020521077108298157,-0.031077977017269116,-0.05684761203398726,-0.025338251062796528,-0.0003576530339875337,,-0.02333921660997677,-0.017852473014455816,0.1043920458760564
CTF1,0.030412080887304245,-0.01972200992780312,0.1765149159376573,-0.05397313796610779,0.02718954565222106,0.05340365281292233,0.016810446669796014,0.07104734476577579,0.005664719414875731
COL3A1,-0.006548667714508443,-0.030055979763101315,0.013394491550878506,-0.022628012632860458,-0.016490386581503234,0.014162695471682665,-0.02389153278957012,0.005705918676773696,-0.09963370578637637
S100A10,0.038724228532813196,0.0273836768599598,0.07821798942619004,-0.043347018397823296,0.0022319327386790947,-0.008683779056094035,-0.029964955579025166,-0.04012459279258456,0.02645047373794907
FGF13,-0.014982113985802195,0.005890730396458439,-0.0668278871431859,0.027200063652770192,-0.0599256189748672,,-0.018506062600711196,-0.024627980781640205,0.01220673142461916
SEMA4A,-0.0006244957719201469,-0.027832815043981475,-0.05461121562825467,0.008050728546212698,-0.03369707496712334,-0.032022322757315494,-0.0432701956980287,0.05710721898664361,-0.001693944046781008
EFNA4,-0.008613020782177646,0.03122741939865579,0.018615723075052167,0.013218033863394726,-0.0379422731520309,0.009504635506078402,-0.06260649471912923,0.05193628604832258,0.05634848207843022
HSPA8,-0.013018269179654348,-0.027838045916861093,-0.014445447582229338,0.08948838136993108,-0.01689699175807367,0.023333072653884724,0.04181177559619695,0.035241790395881954,-0.046665761415746077
NPB,-0.012920167608913494,,,-0.030906828628596623,-0.0035684391327268764,0.018495593159005855,0.001219724749501917,0.08509940574710266,0.008907323117541638
ULBP1,-0.022032965952632225,-0.017093964532241244,-0.01740593272268404,0.038536516770272325,,,,0.047511985333972884,-0.03460637502348337
SEMA3E,0.006821496071213425,0.025029388245256738,0.006235949099864978,0.027994106780566127,-0.010272424717157835,-0.03253637028681296,-0.06562196227908355,-0.008170385616763276,-0.046994380954363875
ADAM9,0.027863429276505796,0.08013449208490683,0.053186438761621484,-0.03437280507785495,-0.07706587057469536,-0.037249825479509766,-0.02914510407078555,0.0791011450905998,0.019586295817152783
ASIP,,-0.026981250601610423,,-0.02851036788697323,-0.01226510955505739,-0.0693633212951094,0.021666841082282715,-0.018039292381850796,-0.033031141213815965
IBSP,,-0.03674063108087883,-0.03350340875151921,,,0.05535764701887686,-0.003353993934298137,0.03735159553155899,-0.06671405003839112
FAT4,0.025166266300715737,-0.00858122422851843,0.037583374735898574,0.02090872657870209,-0.019426568761156338,-0.009845402885856667,-0.05077508818609017,0.007202263156810712,-0.003833884855588143
MDK,-0.05820152809571844,-0.07716792723464908,0.08831805107655591,-0.011786124204813371,0.023660956873738637,-0.010857869354780966,-0.053391643345965106,0.06429099436321331,-0.011486312220722038
BMP5,,,,,,,,-0.03919990680554908,-0.041248295656836846
CAMP,-0.0109664793547056,-0.012807190813867568,,,,,,-0.01950335483388209,0.03251064861827236
HSPA1A,-0.02326354018628535,0.048947773376536836,0.12428775254180317,0.09135973416541787,0.064614895533575,-0.000975193643891147,-0.039188545951099864,0.016299784943601285,0.03240442896930555
SEMA3F,0.009315299728481321,-0.04652306959926962,-6.97728719409826e-05,0.01682164076778115,-0.018550123789372704,0.02054384489168574,0.0038025010250245304,0.055720263580658326,-0.05737580519887811
ARF6,0.018337534987430053,-0.07140625507525733,0.035063738369285426,-0.03802313514504612,0.016979447054791118,-0.033421366794794176,-0.0176714913334381,0.025688189501078297,-0.06686103912217956
IL6,-0.014503379351223585,-0.02722664538611924,-0.027736565564399854,0.03387843065776608,,,,0.04929173555649206,0.006337878563746867
CALM1,0.0035804146970310606,-0.03540121476853249,-0.07019012691742209,0.04697931184068483,0.017961889275172234,-0.1091037794492695,0.031502591877875734,0.014150159102217903,0.02098216284896385
VIP,-0.024979729147628225,-0.018525020794655157,-0.03696821428062859,-0.002840673131706561,0.03286201716320774,,,-0.020587500617608175,0.04589646612359875
NMB,0.04904699821135647,0.03796407321676183,0.0785743292502206,-0.01427394918237852,0.0029300923970495964,0.04575516323759193,0.04870875522486467,-0.023774238618698696,-0.027053079606154263
CCL26,0.016518619533845494,0.023050081056052975,0.11679237581934104,-0.019241019962970025,,-0.007305128516320912,-0.022401532968790598,0.03464196171198207,0.032739061875735616
FBLN1,0.027182384277115765,-0.028384899971644065,0.013816697294765437,0.02869360093620252,-0.050826839568448454,-0.0134117659537602,-0.06902919703252126,-0.0034598279497293307,-0.015686053660425733
SAA1,,-0.020856070957483583,0.06873718263000976,-0.002090582485500174,-0.01418817469330896,0.09316525305365995,-0.0231264328799976,0.09506627445026698,0.027158843205118476
MICB,0.01705990110348261,-0.029530955548899052,-0.037676938746284,0.00773363016804111,-0.009855966438472568,0.04813866428278338,-0.03653158003183674,0.05695423834316546,-0.032304079608856257
MMP13,,,,,,-0.025859606618840205,,-0.01785246547244142,
F13A1,0.10648542578095287,-0.04285889286778837,0.05220969249458361,-0.021344705824204446,-0.05657370594862686,0.055930746729178825,-0.04609290343343001,0.05994251970915863,0.00645089190102547
CXCL11,-0.022032964363569583,-0.024508369411969686,0.023940309530819152,0.07472986585698176,0.044289183561298476,,,0.043401375777372735,0.0023879571038299026
COL5A2,-0.010816679934871226,-0.030534727430182814,0.03554263828411305,-0.05916718710842383,-0.008484456072406828,-0.008879245517643299,-0.0018449584910228073,-0.0006371837424349394,0.031017724564364087
EFNA5,0.00797898171661075,-0.03415466258790134,-0.032536111336097594,-0.003783155394343209,0.05883998452081292,0.08855901556552809,0.0005221641049708903,0.03672790685301363,0.061212842636401275
AREG,-0.008847360950985851,-0.035563133390212415,-0.0357768211140008,-0.023826879566442437,,,0.055330914680577936,0.08654890533502005,-0.08329750271397152
EDIL3,-0.045652879805259186,-0.02301668040265114,-0.031368953776466174,0.05645899452237184,0.034877190122374294,-0.0026344806557211595,-0.003028155525040724,0.07285694911925192,-0.004962243603581102
CD86,-0.004336968821302791,-0.013402298648609638,0.05448222437647085,-0.016526664737501678,0.01481171916513899,0.07081884732755737,-0.03549912881809655,0.05388802838220148,-0.04330197533434877
