,MGH258,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
ADM,-0.004684933189482077,-0.08001477089021554,0.021247825116327806,-0.051558630300761306,0.07017514829758145,0.04877501475166949,0.08533086079647585,-0.09044088000541996,0.0181692182198569,-0.18421941250981405,-0.07563250609231574,0.007301751156463996,-0.053254009972457154,-0.12400432635947677,-0.005097299441065945,-0.022047856578193636,0.008446133887182131,0.0034218675866466114,0.035686134148320066
CCL15,,0.050276572606509425,,,,,,,0.05981634779658161,,,,,,,,,0.01148286762727039,
GNAI2,-0.022312662816633713,0.010748074943804186,0.007608128616687462,-0.04748654012417021,-0.04936023000197721,0.0668212021296384,0.054599732965073956,-0.02480568495375257,-0.06608754234707084,0.08341117026757072,0.04406165730043016,0.10061235401013634,0.03526592089170264,-0.012453650829074708,-0.017019635098204824,-0.05507571767421047,0.06398488351569641,0.083717390997468,0.09179588478680768
HDC,,,,,,0.017009382541560338,,,,,-0.058374934024289324,,,,,,,0.008489726274626819,
COL11A1,-0.04063025373950021,-0.014246375477816165,-0.02283277222049396,0.06827954853634358,-0.00034855075981553513,-0.02530105504496436,0.03314423243891418,0.037881329716048545,0.02794581188236203,-0.013843334788142668,,0.04253181349560768,0.11919932041672368,0.048670528343923054,0.046935242791462016,0.025461566322207158,,0.018008543392695926,-0.009676317734579349
NUCB2,0.0009317021495972818,-0.02477623833620757,0.022372174011097697,-0.11566989727853821,0.04375916768702057,0.07504805728001493,0.042078728311145286,0.05130669957618474,0.04534489491069865,-0.027523994879083975,0.05571226135892823,0.011997882277073234,-0.005455102034115932,-0.11529536903922102,0.014474278092787542,-0.03751533975152267,0.05569250885744837,0.0918478518853516,0.1374862708434294
CXCL1,,-0.04650578591502533,-0.0098597424805973,-0.01752639471924364,0.014230424536433573,-0.03559849760029957,0.024287695790942795,0.10433106971356491,-0.029975996214581243,-0.050856102146221015,0.11199906228625375,,-0.004868196620929762,-0.034459857420696564,-0.005646471371229983,0.004051972238473829,0.020456461205956164,0.03450380650514156,-0.060174384570316784
VCAN,-0.016091549963384185,-0.058810432397255384,-0.01036121504602196,0.09321570768913545,-0.04967041376259015,0.022163123537657144,0.0399618491390016,0.13145785533093093,-0.13798245237118792,0.07265646074790039,0.02490996739795922,-0.011799569264855906,0.01483910888522746,0.069465187652627,-0.013238385386731171,-0.045496436449852656,0.09541111968033027,0.0017365900517656554,-0.03075626975470455
MMP7,,-0.040246264173448114,,,0.01965920872957964,-0.010157771502928063,-0.010222921591711133,-0.008751071862450981,0.025860103755504318,-0.07388502599549458,,,0.0726410101126745,-0.07004288145344115,,0.007299414830239264,,0.12569243670641755,
PTPN6,-0.0197273475874484,0.010021906005675442,0.023506438765247946,-0.004838804639588539,-0.041646444100552606,-0.007623095045110699,0.03864441703791887,0.12244141588506076,-0.02995043952490517,0.02821764935359648,0.054421932685649266,0.08256967999872808,-0.008208805671428884,0.11136639872686806,0.09102124738551695,-0.009563843908065743,-0.013988076010307195,0.1306969813794548,0.00287558408363346
PTGS2,0.05596226278734811,-0.006160277596288842,0.02135805064372568,-0.07761318011221054,0.04241775427539691,-0.05905620242021749,-0.02180155753001968,-0.059371214160153896,0.0019818773452007186,-0.03792556539151305,-0.13006835182853835,-0.021078550998214218,-0.0186750809389624,-0.06993484181545222,0.012844052906470903,-0.024058197638582374,-0.0697806435650491,-0.0014543327804950985,-0.07661865050522082
XCL1,0.032972455111323504,0.09630672079460023,,,0.04338353248157305,,-0.02723478672062456,-0.04551565215563644,,,,,,,,,,,
CD58,-0.03722689599306056,0.04098712246173032,-0.029556897599694543,0.046031583082581345,0.0005599644527922586,0.09698485101714914,0.023971833216016973,0.04087318966405415,0.10411845132507157,0.053396327573844306,0.0258564745211979,0.09509446049643618,0.0966750069031548,0.04718312074440548,-0.004811993449427041,-0.0016782198590984132,0.019233271714101722,0.08361678201690415,0.05807251988977837
TNFSF14,-0.03268795678900012,-0.019919252649660265,-0.012682164559100477,0.051479592503058544,0.05936298405610676,-0.002245798559093052,0.050257352036102466,,0.0274166467590703,-0.08480885718415877,,0.03934268674583216,0.01625859186528067,0.010394858763758697,-0.011853609101492676,0.016668147441612543,-0.03757627350299233,0.042509259719060964,0.009201432436890849
CNTN4,,0.01712810855022435,-0.02537944576014681,-0.05030265781148992,-0.015043097688868986,-0.03606814863769746,-0.038975907202004785,,-0.0521924916547179,,,0.05524592636620937,0.0409536608568151,0.0029960908436340874,-0.028406647901348964,-0.006128557423595799,-0.031108579774507126,0.013443888313914389,0.001806262404340383
NTF4,,,,,-0.023244476222734078,,,,,,,,,,,,,,
INSL3,,0.025237631581117848,,,-0.016888886147019916,,-0.0014706636653013237,,,,,,0.057777564497106734,0.003059144902219094,,-0.011172694558454984,,0.035821948214282064,
BTLA,,,,,-0.026807794923114428,,,,,,,0.0473908426072765,,,,,,0.06768278065113872,
MFNG,0.007549581381939219,0.03126909276558225,0.02037591906165233,0.03802494508308891,0.0013540268586120594,0.03553770929579075,0.034334994183556275,0.038844317020165796,-0.022132068543485577,0.00022168003920901178,0.07707606619562703,0.10642128410342522,0.0007261753107814109,0.01637820497755803,0.03008402983391003,0.017814079648104275,-0.001391452725898799,0.044338719394919235,0.031861654546747865
ICAM1,-0.04348127458493012,-0.007128618694666113,0.0011472685446614517,-0.057655212136598785,0.03077387505736669,0.04514666587717537,0.05030888957100443,-0.007591180603086657,0.08395044929901317,-0.022713119296433645,0.027296915934812607,-0.011363876742936008,-0.021394611338721004,0.026573195336122145,0.06772632284836587,0.00768929830059687,-0.0010828604474306203,0.03672878555995805,-0.016668652159119276
PROS1,0.07064871499167251,0.016101150689636037,0.005251510378841672,-0.005153476724067793,0.03628258238928213,0.06168408243467222,0.037172187896267354,0.04989637341172263,0.00638951112425306,0.011866487259654113,-0.00863195854012449,0.08040532697332063,0.07117827622261218,0.0039153197810008755,0.13290072016834714,0.024096924185022614,0.0920726082618972,0.0038547601208123758,0.004501385970684505
CLCF1,-0.05588877756832906,-0.01559826424927348,0.007724418950237782,0.01343791934455565,0.03542829986720266,0.02602618594423335,0.07564780136041578,-0.0014134312854360025,0.05498462242220543,-0.08449347791678795,0.004320882808189759,0.03172110912497991,0.05654683969079249,0.08340504170715075,0.055281394567765874,0.07986522546789723,0.019571148173074062,0.049105372720459985,
PSAP,-0.14455873287483018,-0.031389063310103285,0.024566196680272476,0.01242891859109881,-0.029489714412721975,-0.058642069632870934,-0.008716901402790236,-0.020485917121106687,0.013044780990762244,0.029180993775351622,0.032259940915996835,0.09260130186013645,0.10100148507227182,-0.06572659465494507,0.07204926967721206,0.05037658276623405,0.011058372117421904,0.13582181625652803,0.01911117167516314
EFEMP1,-0.14386042774267654,-0.012414871905090736,0.03396474293952098,0.04106140333900453,0.04121170466609802,0.0649565180140823,-0.019319315378303944,0.02143022894422319,0.022113953179621008,-0.009596775109081794,-0.060390726688823004,-0.009137508934691858,0.15923276606354647,-0.04635854133259151,0.03947714362625951,0.019268998411196635,-0.02624715458790348,0.09047564977994026,0.07042219129714171
C1QTNF1,0.12646076002630555,0.048148147689200095,0.025149501165789227,-0.03003113571058083,-0.02513884965365452,0.059600979306471645,0.06270152589166825,-0.043976544532393316,-0.0218772996254302,-0.09234084996839821,0.07325135393714016,-0.004782465867054205,0.036457039752124436,-0.07751303263514867,0.1488217944466947,-0.09267096195939699,0.01873438272799893,0.0010438546424760165,0.04546236663101741
ALB,-0.02535775391406619,0.013194692225404677,0.030496924260923885,,0.09907179910383009,-0.017038383692972874,-0.03673250262276928,0.03803508240779085,0.016716431853719235,-0.01660210880285942,-0.02227974588226623,0.1463095105238036,0.023599933834937317,0.030176958890061525,0.0046542029863712465,0.08302564672738669,-0.038421871811690295,-0.001762781648526032,0.02695089274529453
CCL13,,,,,,,,0.03542902168026818,,,,,-0.028782333689433476,,,-0.045337673388150826,,,
EFNA3,0.02517114679444911,0.022635405465429595,-0.005609678256519876,-0.01889437122226923,0.08369354611618464,-0.04450193769472484,-0.011368725680346935,-0.004352342787001476,0.08482143693097347,-0.0700902610607422,-0.12615669152790643,0.01896910369773548,0.06313926325200993,0.043503550223492234,0.019992944891577685,0.0974220816064815,-0.013494359643611247,-0.03436694244583196,0.03625291333339939
DRAXIN,0.05493181288494652,0.0011369838534960235,-0.02887170514095017,-0.054619096990553694,0.0031902850957088624,0.04152937776628928,0.06183229210600799,0.07666949644797251,0.01890957038876667,-0.029374899806361852,0.10731183932716112,0.030550961844990704,-0.005146466168706639,-0.07445977896305675,0.10607949641734517,-0.03262601625457309,0.019226304262366378,0.08278272272686445,-0.02447021069887292
RAET1L,,-0.02493886081069653,,,,,,,,,,,,0.0015358960948751628,,-0.007515274895478602,,,
NPTX2,-0.00931001706402946,0.01444906899431298,-0.06615070909567337,0.13015728856949396,-0.07385970427772977,-0.08592385508136374,-0.05916652239002092,0.1025565875403652,-0.026127838552492573,-0.004372822562987624,,0.15345623341710649,0.08170531915506463,0.04247682190534527,0.00707544689534603,0.024233689280978448,0.02436455841190218,0.14188883401542743,-0.0978023874732589
FGF11,0.048296248229172375,0.002889133776734463,0.012947263453754639,-0.07455922237863405,0.057186624874504335,0.10191122981524378,0.02029176293400447,-0.07097709706971621,0.05764721889775069,-0.09824207417536464,-0.06547198352717323,0.09095736825161951,0.027981356660849166,0.0022193139195641133,0.03519341330030456,0.026901296009248385,-0.0637020841906711,0.010227401539190408,-0.051521885368685044
CD59,-0.050210248712616805,0.01799866695624489,0.029685578568041788,0.008444291079065936,0.028408322778873108,-0.0447670820437564,-0.017548173895619898,0.050521981858855404,0.05175011710809871,0.07873960460274135,0.12114367955670337,0.02703048014652814,0.0908846367096166,-0.04953411870195955,0.08511194904348887,-0.06492619053810296,-0.08920862421733045,0.10890112053682294,0.08449095954066513
COL9A2,0.10950115628759166,0.08217420372197501,-0.00166966925144063,0.025315074252074885,-0.002439324546491682,0.024877191674085145,0.005246468183428769,0.07703175471526719,0.01037823799001422,0.200710054234255,0.08032266856108224,-0.010711996599687726,0.021618317556086068,0.13577490758623065,0.023124927342348715,-0.015122418248250622,0.07322334076877676,0.006136801401913857,0.044434341179797665
DLL3,-0.15342488224520032,0.10414819467055622,-0.0015530818816171805,0.07473683411305017,-0.02823902416423282,0.03362993494775129,-0.04936960312974269,-0.020393655631928628,0.006110399306390072,0.11817630902531177,0.07686765784959254,0.041243000651041285,0.01620902329027073,0.18658868608063564,-0.010679775523565528,0.017585048610345568,0.05708885708478394,-0.062147819632513916,-0.053633240131313945
FGF5,,,,,,-0.013567569017918377,,0.0745964207237617,,,,,,,,,,0.07492386108963085,
LIN7C,0.07930315782630361,-0.03905264697729591,0.02140933561424533,0.1028651561927443,-0.016360920906461233,0.004760655503418037,0.04539743137040824,0.022465824505209116,-0.031856396275971144,0.12123446149748218,0.08946057891900078,0.0498680099846981,0.05942728823035967,0.032367432484844666,0.015707444414882192,0.02912242214604209,-0.0776251697113882,-0.0008685714604448532,0.06649627893509662
GDF7,-0.032632860917370644,-0.04712464219886506,-0.02723395127222082,,0.036474520193046846,-0.024270163809953376,-0.011060658106768135,,,,,0.06391410805206232,,-0.0414603829743611,-0.010695608488322596,0.02964723187751825,,-0.02405547495493556,
PSPN,0.013372335901301234,-0.005298106104470561,-0.008575444729812923,0.050072555534644264,0.017170964651045603,-0.030743388266210682,0.00550853744719691,0.04841369611358451,0.1523622356884972,0.04994146863906139,0.02782033798719127,0.01202955437028926,0.05434322895134933,0.07814023327243086,0.02464983721812706,-0.030704569217586453,-0.051396773018166975,-0.031122958209389765,-0.06949555720580217
ANGPT1,0.005619247938903854,0.004882148181846723,-0.007886975348910148,-0.05141051784412841,-0.04503588724251629,-0.0498034260868944,-0.08776385886758852,0.0338665761997664,0.03401797930292142,-0.005022336707036743,-0.04060074540753947,-0.02220018705688735,0.03909127818654206,0.07571130798753728,0.05594670963219363,0.04364260871689951,-0.014356951216067214,0.09322033565560219,0.013015221335703655
PNOC,0.08304748802025276,0.0193267433425906,0.018288656229040353,0.0308723177585496,-0.024876049233388837,-0.06100057642966085,-0.06278825089986384,-0.013959798934870612,,,,,,-0.02424393866078048,,0.0026120253272417533,-0.0335533695089211,0.05242490839977482,-0.03605657550232978
L1CAM,-0.0100063316850417,0.027781803380875703,0.02363057257921206,0.1392500096135186,0.059097781985108046,-0.030110812325327536,-0.08992918700439291,0.05581532657416606,-0.06833054643301854,-0.02688350345977389,0.0005379861350472845,0.022036280411266027,0.04725836786645082,-0.10797810266113618,-0.05213894478062194,0.024497240286219205,-0.11077701292272985,-0.05298039410015627,0.007440839951327871
APOA1,0.09510458404836017,-0.02741233248416705,0.01626190366848987,0.031171370417824137,0.07459937488485067,-0.029036649762452352,0.019562834483401993,0.10041352954229942,0.045016862491958964,-0.00889504915484983,0.05461865239657198,0.051944048887324366,0.03450537342641895,0.05512806270348781,0.011264259450853544,-0.031161705827891115,,0.008937537514526327,0.015077258913105542
PSEN1,-0.0787059737151953,-0.02006233094783322,0.03101799467033217,0.055039969641393204,0.042973430353524016,-0.0491213552491293,0.027401150314100283,0.0477681647441858,0.009410101347474352,0.10677958195990565,-0.027572736991813562,-0.014018835016202894,0.020973213955332425,0.0005463284525121193,-0.06123625212271146,0.0672367101839512,-0.07606678466703017,0.051244204697629386,-0.04707118846630846
CALM2,-0.03140855782079749,0.0011100085348114605,-0.03937178461615206,0.027538362061983488,-0.054329088930942925,-0.11683916376048072,-0.09362708718688076,0.06360455069896567,-0.003921329680776521,0.1347990894532614,0.01123262762505646,-0.02851228363457354,0.09692630610681026,0.10880252711046422,-0.05061802360316112,0.09154483869828642,0.005251981646089206,-0.031684825813140145,-0.01846513534093252
CLEC2B,-0.004224802499160499,-0.01963426576990107,0.02892261211493312,-0.10890868967586348,-0.02624877832433332,0.03359853665325365,0.03420953511309181,-0.019006145526906576,-0.004758084658732324,-0.14738451644156456,-0.0016692136371268206,0.07236456808641505,0.009757146556782524,-0.04560329401437923,0.013766895948492138,-0.07871875633290196,-0.01738395581134455,0.08736384934843315,-0.030349438424460043
NTNG1,0.04273544213514182,0.05852727687377599,0.03172393939260714,,0.0031919938207254092,-0.01633467783767854,-0.006469018056860276,0.024897713066192054,-0.05714501947916345,0.054800015368560454,-0.05847182999577063,0.07237373217784362,0.04289322123320188,0.07508673676677094,0.10275850570182805,0.040754974312124326,-0.021918588833911967,0.05667355014126649,0.11279939784152708
LRIG1,0.07683913299566243,0.025151694059685016,-0.027600914872233012,0.16962505714422865,0.006407263709955732,0.09121688260742354,0.03718968095712039,-0.021182770821825046,-0.0029486431436146054,0.19911395622815187,0.08760096731938057,0.12171433084544948,0.07700255159118932,0.130127363923331,0.09284661699883712,0.036540052727962326,0.05937604496560357,-0.05026035431964354,0.05470481969026299
CPAMD8,-0.028714117036528902,0.028417330663163144,,,0.022811598427191573,-0.012273692053724684,0.05248046633412907,,0.02046569938733658,,-0.059933115568104586,0.035176078444670474,,0.03059854603088767,0.012773141611331543,,-0.03714741623816068,0.06883064635906068,-0.018906932018548695
GHRL,-0.04581130945260841,0.06126272220009751,0.054453513628524595,,-0.009805443956115538,-0.026101737167488818,0.009246037674348978,,-0.049206632293122284,-0.010858392622307363,0.010213724858749731,0.08276873740255258,,,0.072117325263819,0.035839511253711834,,0.03144955515404225,
NPY,-0.04212473035155948,-0.007632486020398642,-0.002416188307272197,0.09276548303395303,0.01333035855935095,-0.02494488095699316,-0.014867009056231652,,-0.008122850181872724,-0.03717258633473589,,0.025249673170400656,-0.03839152930126449,-0.048512028368385675,-0.042297136686173305,0.043735324403092926,-0.11858778497038323,0.04096957732866788,-0.025956488754736783
MMP2,-0.004990149399417127,0.0687814726001008,0.04751729572022602,0.14232314656526912,-0.03531106280418935,0.10490405153253014,0.026736541176408016,-0.0640058464850384,0.11272279151202762,0.21505046482349083,-0.06702368924010071,0.08467415600783043,0.043663099880291927,0.04420505893141789,0.053110196444582584,0.02139840025166404,0.057001662205057126,0.13199451537277165,0.09003773292479986
LHB,,,,,0.016025148730661097,,,,,,,,,,,,,,
PPY,,-0.04940207420483087,,,0.007635145845731296,,-0.03283355064416257,0.010891176486398422,,,,,0.04140000455493799,0.033316611590929274,,-0.031283304076599176,,0.031139805618822652,
ALKAL2,-0.042999626543655606,-0.018744358159317482,0.009922370044704842,,-0.0171452899722173,0.09568704509147731,-0.047293168985281644,0.01858439706540941,0.056651086261981086,0.04811870060822298,,0.02807911721185063,-0.015413209355719937,0.0143524697458074,0.07383908474376101,0.08357241040555849,,0.05365762174749024,-0.05924699955546992
CSF1,0.016720846530741656,-0.0007343640714172327,-0.0066778945277076625,0.08469585565294871,0.012638285594348254,0.058105660857404914,0.0005175375984829973,0.10985052766584719,-0.059814975095884786,-0.016897332190118523,0.07225491155204693,0.05150413884508449,0.03965817554798189,-0.06095993410892827,0.08006138019991367,0.011968550365317637,0.09148738270624165,0.02474476674391822,0.05726815400996299
SEMA4C,0.010396311525432477,0.062292910068036694,0.001496601312410626,0.07886885226521993,0.016214146840364006,0.022886115981265522,0.008778684939477692,0.04599611099729031,0.022218521864099103,0.16599047709163087,0.008751198690111895,0.1163702024319538,0.008304580126682391,0.013305189620718048,0.07384779897042955,0.0224890999168422,0.014328084591167512,0.03955386699699711,-0.015708575160144428
BMP8A,,,,,,,,,,,,,,,,,,0.07662067333499278,
ICAM2,0.06961825929131144,0.11235545208699901,0.033939633582680324,0.010257999890973734,-0.014354397247007917,0.08079800144765416,0.023946493765974308,0.11979430360790554,-0.04124531487545345,-0.0025907430631781424,-0.09940873761271224,0.05520748280877529,0.04073395120998355,0.06932372645601145,-0.009149414225408459,0.013156046369955958,0.08101838988485043,0.17357154013236764,0.03161427602443621
SYTL3,-0.039037015449673994,0.019798547147989388,0.009442076064349578,-0.00929532192068553,0.12287257544620091,0.057111365087557035,0.02292820261126383,0.024284231683246168,0.04731073702621186,-0.0639042057112076,0.03901579050106086,0.02780431975519334,0.04675993125115626,0.048641604567997376,0.06584001401329521,-0.002422058369795259,-0.04654097869879014,0.09611227758304329,
IL1A,0.023161765076865223,-0.0028793896492410992,0.018531329527316554,-0.038532776444644506,0.001423109115845801,0.11093725249652897,0.07481079196080212,,-0.09368862847674073,-0.04662227191088877,0.08211283003351713,0.1405773362700473,-0.03250299705370446,0.005424187773505189,0.0491133400847403,-0.052409919461175854,-0.05272429868014129,-0.0018422348725622224,-0.009641625254313857
HLA-G,,-0.036203212656609286,,,0.060132022957238074,,,,,-0.030253910349693852,-0.03298083525703185,,-0.026951962499642025,0.06257299128029915,,0.04875168983932241,,,
PGF,0.1112405038043867,0.06067294423200894,-0.018215707957760667,-0.03665078514802993,-0.05261161082788008,0.07723295533272645,0.035048791860009185,0.11422640428723807,0.034691381192010505,0.06141505310567169,-0.019648561435350553,-0.0007296344634004859,0.06061451025065986,0.046229891095856804,0.06134051912034486,0.0046447586047548214,0.027135797230995268,0.12040414320937592,0.14689463487319243
LGALS8,0.017223325718622125,-0.009182902045648441,0.016837371373770466,0.08163003923268403,0.004252770301135861,0.08549420806007475,0.06364816075782358,-0.00950655832241668,-0.007317636374148391,0.09407633354197079,0.07209619195774822,0.05636224412792182,0.020739533810367725,0.02564235886225163,-0.006685085767079375,0.055768930698009395,0.006723008705224648,0.06383359350459529,0.08651849725695734
DKK3,-0.03743591445814948,0.008184533102955718,-0.025784843185958806,0.03463944433302999,-0.03777060234186168,-0.06190126167836089,-0.007707413028897605,0.0030362234612918673,-0.03806324440400243,0.16049278481535348,0.0921618554206922,0.03675900376489008,0.10586380813689632,0.07343427785015431,0.06451377364752124,0.01733625514914243,-0.0916542889431169,0.07115779750889599,0.0463223195693487
COL16A1,0.12615150272193226,0.05681458808572715,0.04135434172287359,0.12690568672444397,-0.006240880345087759,0.07400855119924027,0.023691091968705884,0.11815304595978274,0.04457914515143819,0.1453972954325671,-0.06610184314667915,0.04808391560465018,0.013189355234152371,0.08048859756986518,0.0929865585640554,-0.023219932143200447,-0.08412983975818178,0.13846050018106235,0.0152901342382933
TPH1,-0.03607026483594568,0.024256731926206053,,0.07498835419144388,-0.03343905489517018,-0.014590323287685036,0.01520978137617801,,,0.004416851451619886,-0.05331184067777705,,-0.004778006711418914,0.012838649464206113,0.010132863152850616,-0.018836189214838837,,0.06363366581214867,-0.052201301710502405
TNC,0.03946976209964943,0.06546661047701918,0.041045337137527005,-0.004532452919451445,0.056085766661172994,0.09961711852180082,0.10584120811628034,-0.10350866843726673,-0.038008717210001014,-0.08165277316014802,0.057452594918286755,0.10539849873201436,0.00814746944071407,-0.12924075825674958,0.11961726792142093,-0.006896508683935519,0.10768748502868451,0.07796200997700013,-0.011541714628881086
TNFSF9,0.03918991450580746,0.003926374956482484,-0.018277500044668563,0.030731745087219254,-0.02009219499614429,-0.03293626528837723,0.016363755880245644,0.06178319585904167,,,-0.019539872933966328,0.043364712298105706,0.04434098731224336,0.03351215747924054,0.06032832402799848,0.02764268909788665,-0.004572440449471494,0.0020070615497602023,-0.02584318065713959
C4A,,,-0.0215417623204775,,-0.020626405666730893,,0.012423127904556814,-0.03351405965505784,,-0.024239160400453357,,,-0.0043841834913324685,,0.056326764000725234,0.0022730026612913616,0.0019428225725629175,0.07014946180374115,
CNTN2,-0.1484319931555271,-0.011610622224855989,0.004529711265051338,0.06633475689575977,0.025644826519041597,-0.0398678870624536,0.07296979329921739,-0.020726508882754176,-0.05655985667286849,-0.009200704631786936,-0.003227170552248081,-0.007256906076897885,0.04185649738213315,0.1479984607633604,-0.10268102582563869,0.051359435804801734,-0.003983355001242787,0.036460067931401115,0.027382816853121092
F7,,-0.002510827701569378,,,,0.11046899302991739,,0.05800206921862031,,,,,-0.0051546491867822735,,,-0.010110075606434694,,,
LUM,0.03681808163628871,0.1033143823195248,0.03781122084197451,0.08128869839004645,-0.06487659013333912,0.1136692337718776,0.05887811649887273,-0.05867233484673778,-0.06482462864332014,0.06088421007309858,0.04471748043190567,0.08580644024367738,0.05172927032308625,0.006873375634390765,0.06334004664410627,0.05852002085324138,-0.03260242243174306,0.13165941919564123,
IZUMO1,-0.01053771789034998,,,,,,,,,,,,,,,,,,
BTC,,0.05266076592727453,0.004089068774150717,,0.009365721964973293,,,,,,-0.07043256547762711,,-0.008469687004068117,-0.0060061642797178075,-0.0381761940494886,0.020285272874072485,,0.04903247119855094,
APOC1,-0.19627053537368763,-0.028766887754527168,-0.03656402700331567,0.002249668789790929,-0.006184680207706244,0.0715740534931606,0.0029344771757425702,0.03836129374507986,0.021992663228940303,-0.07425442554693593,-0.08432658539395749,0.05599750192671439,-0.014667622101754962,0.05062267713324037,0.11092699072791926,0.04179316977949061,0.12048467381289317,-0.0797334935929733,-0.032521606554413086
PKM,0.0005524319508265862,-0.04801165043068603,0.00634965803978049,-0.055960544243297154,0.009999935192900378,0.05099796252755744,0.056421387706428,-0.07606609639930155,0.08212098686005664,-0.15511261209761387,-0.09992899331960049,0.07150733555887252,-0.019128654281300964,-0.11886098172035083,0.12586187602517998,-0.0040893571567606115,0.004360620452509603,0.07465934439602948,0.0014622590971218156
TNF,,0.01770871164633067,-0.005274372279946472,,0.03246888910061941,0.003765596332645329,-0.0006682142430255245,0.05250429402792675,0.10652823807723441,0.09234757921508781,0.054009509648452046,-0.041208981174264685,0.03742757030060728,-0.03786226387048692,,,,-0.030083617579667866,-0.12005794117590846
GNAS,0.09895962879074506,0.036088542523724,-0.01731389409917052,-0.03888622938704806,-0.043973920860998245,-0.02775208754871294,-0.009304207085168591,-0.043753233205138874,0.0681123352167672,-0.06205641279616002,-0.06862606453083468,0.020665557545562232,-0.04969842568033153,-0.06390898355944219,0.19837022415732147,-0.0036233613369016566,-0.0028110873519085733,-0.07419330345791428,-0.020803257334281025
BMP8B,-0.05214901569056319,-0.01222696948216404,-0.004607674897228787,0.002766684638527444,-0.026640052672513546,-0.02797366278615502,0.0025912706772988742,-0.040235691767525485,0.10036599696977302,0.12483282410939842,0.09255738293609946,0.06345248476367843,0.07453736907400055,0.014186973867564092,0.02728137747428079,-0.011633470558970896,0.029382401276112,0.10643547430125128,0.07212629797179959
LIPH,,-0.005354122970898168,,-0.017236539340489295,-0.003991454029464627,,-0.03786264532263426,,,0.07310723697257952,,,-0.015398851209543152,0.04051045775744821,,0.0009658185412707986,,-0.020177790950198584,
CCL28,,-0.05273430625250207,,,,,0.04066063748275495,,,-0.07234275132000807,,,,,-0.030754886362616314,,,-0.020130702339374796,
PTPN11,-0.05037973652375998,-0.012820951034820735,-0.043520101669901126,0.12386189540596386,-0.005402037175574966,0.006200063804379528,0.011509917599826,0.01873880816188258,-0.03259161533268087,-0.011069847653521004,0.049020468888970534,-0.04786943499830211,-0.047882363654002016,-0.037602593988993106,-0.09292178884337352,0.00415223773689988,-0.04935811221571148,-0.04678717819383927,-0.01714180776457206
ADAM12,-0.000768169843556554,0.04854362763257192,0.026222744003158615,-0.02463999201155156,-0.023361731916597107,0.07332783554886126,0.07711479204352124,0.1083478290852236,0.1124175950872904,-0.018325136273463265,0.03207037304598504,0.07425465999446978,-0.022083115821955844,-0.028418652681385194,0.09721248242176153,-0.039465823401586046,-0.004133145840205832,0.13049048062943247,
EPO,,0.045841368034951514,,,0.028379313926201435,,-0.01168342364407872,0.05042902538579675,,,-0.10210111141761967,-0.03494110189206332,-0.0051884134226739455,-0.008913290122207713,,0.017647474059726394,,0.040531149190969465,
EDN3,-0.040325570870760157,0.017257600352646816,0.00047625929510813507,0.03234305358256658,-0.024128913700645203,-0.021747237741067037,0.04359167100364026,,,,,-0.029014230927616732,0.06250241956085516,0.03860482999679299,0.013499266226685281,-0.005944743186214295,,0.007204058521404042,0.11416273360708397
CCL22,,,-0.015327361719297989,,,,-0.0024930285849061127,,,,,,-0.021447735739076334,0.023189914845925363,-0.03817619573901908,0.00032270360610473447,0.010380410945977036,0.02800532687521784,
CCL2,-0.11753974988896318,0.0872038894272695,-0.024385689728998242,0.02590005417786836,0.021496401696683865,0.09004049660315863,0.0687430975300217,0.037088177088601466,-0.017599529971625564,-0.016452951988610045,-0.01593520327112882,0.039383291645170786,0.057365102602892466,-0.033111818058190995,0.017402480810245907,0.004185665107064029,-0.006501765581524811,0.06432936749610238,-0.078803010486028
DSCAM,-0.03758128742891909,0.002407098124767229,-0.019543342367180968,0.041314871357607606,-0.024191651289323778,-0.02201225505379027,0.005037838127710082,0.09272060608202298,0.051809848265743946,0.08900584303830116,-0.005101275575334474,-0.02301133111386309,0.05153597901639397,0.13233167721891081,-0.012481805014995538,-0.007229515472976322,0.022482506922026385,-0.013973267052099404,-0.06917180168300108
GPHA2,,-0.011267235281953294,,,,,,,,,,,,,,,,,
ANG,-0.048897619390726725,-0.037121353876655876,0.04076272645478784,-0.05051389792907278,0.03678778317155955,0.06971456598020653,0.015312840583622766,-0.01365877059034792,0.07399677459323262,-0.04216297033117062,-0.06701903522107312,0.0829650564009013,0.060853866123182304,-0.021100773059665803,0.10342326295440833,0.037992678934159856,0.02538367022361035,-0.007535212385257091,
FBLN2,-0.037810183898905204,-0.006884713910054498,-0.029222106015464554,-0.039315475520126646,-0.010273152531184123,0.009446846432467008,-0.04499730071083784,0.1250188873153031,0.012960201821107662,-0.12508179306988254,,-0.02371496220989292,0.11960955788406143,0.07966384278475194,-0.0005699253759319724,-0.030577187671475273,-0.050723730675574806,0.03096064926541595,-0.007728858913472944
VTN,,0.004666617267437244,,0.03501583334297646,-0.015680182663838377,-0.02068942845098716,-0.019821077503395977,,0.1612751302311665,0.07041560278415548,-0.013265630910960563,,-0.021780268132674235,0.027234882557505592,,0.037415294846334775,,-0.018013274422860295,
