,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
XCL1,,-0.02295089834720516,,-0.02888640771840086,-0.028604157021488125,,,-0.008597933669193125,,-0.02803034848605014,,,,,,,-0.02568723062344298
CD58,-0.03809983151247942,0.007953667886853703,-0.020836223456893718,-0.0005023931061505207,-0.018295460280267444,0.011406723883038542,0.0986362546753035,0.04651644383253421,-0.0038200839197385945,-0.04563845168798422,0.04930339458486569,-0.013863380876797475,-0.01030964818737202,0.07719935423284764,0.055860257270781144,0.03170541057216712,-0.017574065167988085
TNFSF14,-0.05852266975556948,-0.03394481390355049,0.01214557781802559,0.011774539687333746,-0.049570567065830407,,0.070801909031756,0.05079945192033806,-0.016235915213489695,,,,-0.030551939381331068,-0.02170637759640551,-0.03044233707284951,0.02936537102037908,0.026092513222587217
CNTN4,0.026561114740932444,0.03816350999272021,0.05584470553608315,0.03820528007486564,0.03544092183060328,-0.0012222051659955661,-0.03549424882569382,-0.024666558403244318,-0.018996512993574542,,-0.03264975052012129,,0.030877098671197957,0.06658667458614657,0.05627570343489225,0.022612093561638565,0.053499802619949695
NTF4,,,,-0.036540040760406824,,,,,,,,,,,,,
INSL3,,0.075674688908231,,-0.026549128588512046,,,,-0.02170802783163434,,,,,,0.06515221513300527,-0.017670373043230582,-0.029710283084353358,
BTLA,,,,-0.03418363163988963,-0.02982078592443656,,,,-0.020733819037172307,,,,-0.028706794212000487,,,-0.028728358208832995,
MFNG,-0.03625478495733331,-0.004187381139263574,0.0025340302531166843,-0.02967307870000092,0.012983917539946026,0.013727080646851651,0.10683085596867943,0.0011019587554740424,-0.03097240961049386,-0.05198271153814652,0.06457961050814742,-0.06373431825027573,0.0005123807042468656,0.016379075335850445,0.056501944030024856,0.06295140677917263,0.03073926691182538
ICAM1,-0.045091626626998546,0.008657670718771182,0.042428215564158656,-0.017148180777775086,-0.007011008771238845,-0.02351622462283343,0.09240864934771974,0.01856695444830932,0.012672998178808114,-0.07067146368801851,-0.0001395358128527115,0.019224213943907536,0.05956957881581514,-0.03355924404014767,-0.02560393786949271,0.03734112624052694,0.03760030736624688
PROS1,-0.10382496818151501,0.025637945964738902,0.043360541633831545,-0.0173639793455237,-0.03439079663209179,0.012050181293691077,0.09041490625451794,-0.006368576196448734,-0.03494199724819537,-0.049753168184808474,0.03590104184041455,-0.08665412681978871,0.054473980424864565,0.09216437172269006,-0.015491287755806047,-0.03683664741183508,0.04771352567663269
CLCF1,0.03321164023959241,-0.020514668670268525,0.052549519898681084,0.039973159815708086,-0.026010624762286057,0.06684032544039181,0.04109567740675591,0.022101948134643876,-0.010002994146017543,-0.01776427930865867,0.01352320587981224,-0.05380784527079787,-0.0008792394710046693,0.013894970389774783,0.012397616522171306,0.013747384132996402,0.06572757841236292
PSAP,-0.019847695878332457,0.027211354833947668,0.06309464955773274,0.0057898756548040425,0.008252179555275923,-0.024602281896935158,-0.05286721382952448,0.017187637268803468,0.003157952228556021,0.03469638702860279,-0.02942177499826249,0.011067272299619364,-0.09115458302446873,0.07413553383106052,-0.05611355948353883,-0.058007658014256426,-0.06061518097908837
EFEMP1,-0.11405230826464205,0.06470374164999886,0.0472061340311938,-0.007879647630346003,-0.023464830658652448,-0.03912545024241741,0.036043737754656933,0.052974083231950506,0.03859129721201526,0.040004403312849685,0.014104078577981074,-0.013137412464139268,0.018254180376843593,0.14054809592273254,-0.015022437625149768,-0.08985111974897869,0.12560321265391003
C1QTNF1,-0.008572032434190031,-0.0133766417799259,-0.02607599258260523,-0.03426187436156667,0.04175727865608369,0.0010909682622523495,0.10111050562805085,0.007972061601001706,-0.019904446607967197,-0.021299714804389178,-0.02764102113704906,-0.007915677458502806,-0.10575296171740249,0.033774102562183876,-0.05593994959472831,-0.030357814366467013,0.08055575129689836
ALB,0.007165765627419327,-0.00828673466682702,,0.020730386594291602,0.05667559398695106,-0.028179858483851943,-0.011300089510386514,0.09590187425147276,-0.018440570538394097,0.009829144445225898,0.09664812378516706,-0.05182694267494106,-0.041169921065131815,0.11407532540488463,-0.02915040972520857,-0.007670147180572347,0.04965199496916937
CCL13,,,,,,,,,,-0.044140455803007746,,,,-0.016113316843918868,,,
EFNA3,-0.009425592675566441,0.029143459051181354,0.03375094768661241,0.032378848908531266,0.04972492951599686,-0.004662988776231158,-0.08734047752916399,0.029866465924150744,-0.04425346254938783,-0.015493629893271134,-0.019776376179834607,-0.05609089417268996,-0.008240893025476656,-0.003882265388121139,0.01322206836820905,0.028992983049482293,0.003566517307826174
DRAXIN,-0.020253732273928026,0.050433497258101444,-0.023330644631097235,0.029176197059212323,0.017779259377992095,0.01477228654163212,0.07713343135813114,-0.019989238083727975,-0.01480687322965931,0.017967294675153973,0.02041352394098701,0.05979963986786245,-0.010874629515916067,0.032189452577626135,-0.04824841892470226,-0.08051818677266168,0.014673271296848664
RAET1L,,-0.023509606347546782,,,,,,,-0.0017770401460201729,,,,,,-0.017888116309978438,,
NPTX2,-0.07892757217060711,0.10069529018156506,0.07175944723201816,0.000768975902162162,-0.021935265220320594,-0.02940238493485363,-0.1360015158078938,-0.056013374743147215,-0.022549242053233925,-0.053333872168144045,0.032774227279474114,,-0.015331888055015787,0.03739594295383632,-0.034822547326280824,-0.021358392036244997,-0.048085560455364516
FGF11,0.001281974455569275,0.010133523636555487,-0.0430062310026523,0.022001601529540313,0.009562379450873466,0.03760696390325856,0.11421590599214355,0.01358303870507156,0.06285851110194439,-0.05695007770158994,0.04974362920213069,0.0457381094356226,0.026969593129850648,-0.0036406587826210996,0.02626790405671197,0.0999332372315442,0.03768207962673145
CD59,-0.02177648573834642,-0.03668176156543029,0.03373717572884004,0.005348432905351935,-0.03525969442619739,-0.049775020181872305,-0.10160165188671523,-0.00834141500181131,-0.03533147452977511,-0.007086456796629387,0.0011899418981356628,-0.09011367845887981,0.01920500344627455,0.08569713698935762,-0.029365275157878807,-0.101417638481643,-0.07952557982025742
COL9A2,-0.01820577667406609,-0.005526441758966522,0.0334305356079763,-0.02419347429748738,0.031118963330875164,0.02150225906818312,0.0312166663469952,-0.01756034764846118,0.04084637660001086,-0.023472709273219036,-0.03158731092040991,-0.01228054403214965,-0.03478828365949099,0.00447191701826868,0.07534660984242325,0.0883557144310803,0.003972466220611616
DLL3,-0.055236840315797266,-0.05928657818173482,-0.010226903959593648,-0.0252985434568208,-0.0017844889230257178,-0.00312024599929688,0.04574837923107791,-0.020332598813531028,0.009548928981758591,0.036984215356613705,0.052671046804246675,0.009038999876227295,-0.0009015277205360902,0.017922859003597327,0.09916879202673559,0.0731645894276423,-0.010263152853141404
FGF5,,,,,,,0.005053378967180644,,,-0.04826571943565034,,,,,,-0.04736197388888921,0.0053701397023904135
LIN7C,0.006031281405660367,0.013983163022517201,-0.0029983602379192145,-0.021230299173112074,-0.00422017208869142,-0.027134467094489398,0.04527228403044237,0.03387454780474661,0.01471423720568857,0.11104209626214584,0.05964870134242696,0.0481670435174888,0.07381671382604327,0.009539675632221726,0.08073777456645892,0.04046164545046461,0.05381177714362179
GDF7,-0.02183309750895796,0.026378890222727307,,0.06891827098012478,,-0.021642467824735404,-0.02528309615018975,0.04423999828711953,-0.016235914582562003,,,,-0.0325523507152903,,0.1191279132189778,-0.03192916383140093,-0.033622203120320195
PSPN,-0.023546433906390423,0.028635425277000682,0.00679671176326971,0.023168718367660095,0.005625964471989617,-0.003518012158535498,-0.0346185300815654,-0.03090481825973106,-0.005726086042211075,-0.017778978230911072,0.04659989014853406,-0.08844836923078615,-0.025942787076508884,0.03996506532126797,-0.009581236872582506,0.07581965796635966,0.013521600975533166
ANGPT1,-0.035335217600979366,-0.001916870148185591,0.111015764693569,0.03139532353767341,-0.03236624470088922,0.016458672367027936,0.08125740795001168,0.014790182029873235,0.00651227198359951,-0.04110836659576153,0.06242845921028026,0.012729428379974258,-0.03422332593526121,0.019093466996795802,-0.020696444502349334,-0.017814986720849132,-0.0220346210360157
PNOC,-0.0415795415524912,0.09596004161599976,-2.2482771060381298e-05,0.01856851312450345,0.011173369758745558,0.01240497325421683,-0.07327247730123433,0.03257745593108619,-0.0023494890977686605,-0.023159920059912048,-0.027657528195747464,,,,-0.016306843327726347,0.07801646606810024,-0.007183459536796579
L1CAM,-0.008880041758909897,-0.010270200414916247,0.04042579149347955,-0.0030899583493613474,0.04407979381450917,0.06290831615849692,-0.03760216484471304,-0.01455921286439503,-0.011274111152486008,-0.07496352004617113,-0.03531796048321123,-0.051021524233158005,0.04706355948535085,0.03620318205960023,-0.01398643421237631,0.009712578966548858,0.010640109140688522
APOA1,0.03978427118264819,-0.020772644176541028,-0.02293467910083663,-0.020517599203397168,-0.02735751265744125,0.08180977572904449,0.07039747532766236,0.008366373924507496,-0.02627626893762511,-0.031871952779239314,0.11060263323539549,0.030776504285598777,0.011280318807592052,0.09874483355081569,0.006539117225965534,0.017476818974997227,0.06823252601782484
PSEN1,-0.025356874714691686,0.04253911300847551,0.008243047521474332,0.05124456792905158,-0.018995587836401887,0.01799840722819792,0.020496373406948834,-0.029455321063770776,-0.002597993914320269,0.07002084445726642,0.0508606389787128,0.02547237547219242,0.055674383239657205,0.02022820402731795,0.0317198219272204,-0.05676811606852379,-0.008592823632920858
CALM2,0.01352417348300634,0.01828802381163551,-0.02590096433658006,-5.986709285481303e-05,-0.07173404395949201,-0.01351124307695125,-0.1341460874324043,-0.024858090070000335,-0.02621281442252614,-0.02123632478749806,-0.009002614580261338,0.019949678899133027,0.05875276079858145,0.06907601675246952,0.09785143687806536,0.0830216044022354,0.01253727414015549
CLEC2B,-0.037469170768957887,0.017290626272726692,0.013209577315530796,-0.03337949607311452,0.050609380262740554,0.04923438136279863,0.17602765215582147,0.009548326251287917,-0.029792010953031547,0.012322038905687591,0.0022427477529622887,0.001298911110741126,-0.029608307350840333,0.04056672469808539,-0.03916845014447499,0.007949305527139036,-0.038033563527848195
NTNG1,-0.0441097821909344,0.055701246171113876,,0.007991374148481173,-0.04403955445704351,0.015419419565272957,0.051038995925399996,0.023367686808809015,0.04726583604719593,0.003199505845777837,-0.01380168646708924,-0.03583420225886317,-0.024974750948106555,0.013734850410820145,0.06482722916177691,0.07105033684769584,-0.0008475999969447147
LRIG1,-0.02261538458322533,-0.039293020975368326,0.04322184890202278,0.01835585552631647,0.0962544164553712,-0.020861028114482393,0.056812573196860325,-0.05953408064672042,0.06056707399232653,0.09808740998879903,-0.010658988720157999,-0.07004768172049476,-0.016137332269269906,0.04891785890916972,0.06088640788255615,0.04985267660631211,-0.04594874050205667
CPAMD8,,-0.04008163854703612,,0.004780990543103469,0.017868087320350667,0.08990220691622798,-0.030080663396796412,-4.9155862920620037e-05,-0.030051335399891233,,0.0049951467933291435,-0.023770604031952133,-0.030024495511006152,,-0.01722714477399246,-0.031130668764041004,-0.023840661984258958
GHRL,,0.027735957746870054,,0.09900299219433838,0.009382327218335828,0.07248582648735938,0.005232571002242764,0.007044155731150427,-0.01480687322965931,,-0.023735816322934596,0.08552056804636095,0.026255350014348432,,,-0.0028661543673776345,-0.021015791602262197
NPY,0.054287613326387346,-0.011834258167006834,-0.02079053432216532,0.014373163200764538,0.05812288431727494,-0.018952613375718807,-0.03842334861329777,-0.01272432860145736,0.000212369711714144,,0.029478913047287534,,-0.028976437585441918,-0.025556149530487748,-0.06368768796585574,-0.026498594891903926,-0.021366336414176807
MMP2,0.018187114723340305,-0.01023135630448647,0.06654188166039625,-0.04031530391933719,-0.006489544775709715,0.02596592559154075,0.11897532013440808,0.07309084184154846,0.026306049898777363,0.08186356611154182,0.03586951015232739,0.014082965843938762,0.004063054715387251,-0.022274182387518358,-0.02345564257905922,-0.0958049778718443,0.05156355776349189
LHB,,,,-0.02734953849514011,,,,,,,,,,,,,
PPY,,0.03997351758285102,,-0.016731406164046624,,,,-0.013116564199802337,,0.014619986294596285,,,,0.047678999884814395,-0.01898659808031827,0.029890990336229984,-0.0044894764457409165
ALKAL2,-0.028537656368917048,-0.03640048393711798,,0.0991709980730742,,0.016822770458838288,-0.022087694921546497,0.0005195973264937225,-0.039369753167711394,0.010087493244820243,-0.019684127701940373,,-0.040145098495738746,0.018512902058483008,0.02757159717416734,0.03898859783835252,0.11505048101109587
CSF1,-0.023732473552159048,0.09946430293175021,0.02672601969484076,-0.006265691032673932,-0.009841446875099384,-0.021105993477435442,0.06332719916481111,0.04656586105119228,-0.017946279508711315,0.01053402145888413,0.004036216828639337,-0.03319149121571127,0.03148784414568849,-0.0052598006187344875,-0.013787534144936754,0.048676553122339525,0.08848868664897076
SEMA4C,0.026385301227728194,0.02332199211491759,0.03191785130847934,0.06034588257427486,-0.05821858565802885,0.03098681367534569,0.004799222052465934,0.030623717247149847,-0.0027908964166193915,-0.03352318920450616,-0.00807733305771981,-0.06409601947471415,0.0696324223692559,0.054787364164300106,0.031326016679664295,0.021443091533957594,0.008480300732544577
BMP8A,,,,,,,,,,,,,,,,-0.02666657834915687,
ICAM2,0.1074795817214221,-0.03781103083504559,-0.01047482021987099,-0.036419109194513355,-0.012250266673041098,-0.005697036402926449,0.05024593954281199,-0.009640280085706616,0.02682746532819194,-0.005349581025037939,0.04460904974190641,-0.017896822836988156,-0.016935483645152613,-0.01272059340463304,0.008022731998546235,0.03278104745055429,-0.05329320686264062
SYTL3,-0.0038287582388020058,0.013068836057181855,0.059881121545099086,-0.01765524146519221,-0.007670441641682989,0.008470169576721328,0.07415292877445115,0.029064907541123734,-0.007363097685932776,-0.009082295477610192,0.04083459142208503,-0.026308435311854252,0.06437585800633099,0.016264398653268123,-0.03268610268249771,-0.04451783062045768,0.01262428407212931
IL1A,-0.02809224276355823,-0.01166505757163603,-0.0409446546258345,0.07057753255363115,0.013919771118498778,0.03506412898373936,0.006266510537936003,0.016891348398453274,-0.04173852866582682,,0.0020432188654189096,-0.052713327957631124,-0.04316128405178258,0.0056808314546555405,0.02753404522233832,0.02783237299704214,-0.037776545813756564
HLA-G,0.016325109286180653,0.0010583258209455348,,0.012799250287432656,,-0.02174124592787472,,,,,,-0.040477282002233335,,0.01373903728805426,-0.024196186454522185,,
PGF,0.05078619174359102,-0.038946137571060586,-0.07394888393813362,-0.021503492875732163,-0.021516113889856664,0.06685271271948383,0.13360953421339197,-0.00702275046830503,-0.016314356240516005,-0.05821021200049618,0.01147120220401272,-0.0718531257023824,-0.03093909603242024,-0.008682439342046195,0.017690911622687936,-0.0003311815346873301,-0.03462884760163051
LGALS8,-0.03440870687023747,0.020516833084167015,0.07848070855280316,0.01347400402124986,-0.013683428123717874,0.03924074247424985,0.10222692705898734,-0.009041957263054191,0.005223138734139685,0.007988844683027985,0.0014271226764278032,-0.014410631572562024,0.05213925621858042,0.06369822035808467,-0.00315476858171463,0.0014610495472201408,0.0157539791150538
DKK3,-0.012225456701989261,0.0043623421883725606,0.06373642921494319,-0.02750544105476868,-0.06868586691491674,-0.0413161536920845,-0.09846545823671808,0.011137173238084302,-0.030723009252888366,-0.020672703263223697,-0.0192894120262444,-0.010796446399010173,-0.010286614207020768,0.022380979301292993,0.04133894346958275,-0.0023391188473605323,-0.10384666826461394
COL16A1,0.017489728853935436,-0.015451021012716601,0.09630910904180075,-0.03747499437679726,0.07084857050043292,0.048917359730592434,0.05716565859343668,-0.009499480230724333,-0.015017892245288883,-0.01173164322420585,0.021463416980533976,0.12052549354286511,0.1035946019315785,0.0441867070819151,0.0162370620032123,0.05742068186357247,-0.0022138946843373933
TPH1,0.03139997968276841,-0.012932920516692571,0.0026710845706872737,0.00026358375387310426,0.05014303436009139,0.04432642654519956,-0.013214354612590936,-0.010897243833590708,,,-0.022381627456323636,0.014404925731191632,,0.026900057146239765,-0.00936188273833225,0.0017548891482633165,0.03295451443779713
TNC,-0.0517771354069986,0.07797866650823418,-0.0050880990104959665,0.022791863010618144,-0.058977243493359484,0.006817627642575897,0.13942808733748524,0.01920437692023634,0.07154145937024904,0.08522734571360634,0.022223517830989175,-0.06727246523481778,-0.007291341211994115,0.016720778554507255,-0.0013427826678019483,-0.07017688005368902,0.08507738475665373
TNFSF9,-0.01052531140556093,0.024646366316201408,-0.004216457853326454,0.050394469218406505,0.042703941301471746,0.03211905846115327,-0.06984045301078727,0.013981933633629253,-0.013219326686088904,-0.04212717279524305,0.08516178582909033,-0.03936177353651765,-0.04237575844193889,-0.006610490609603622,0.0041498175585017545,-0.02205880470451814,0.03583816021923372
C4A,,,,-0.0231178116805865,,,,-0.010833946024288632,,-0.01010442466238483,-0.019674300765324174,,,0.005708592604427379,,-0.024180129410812344,
CNTN2,0.032658176470771974,0.047820327771341854,0.012250451356202218,0.04266987527649658,0.029498616403490135,0.0028478149907060425,-0.004121855311556363,0.021881414852882173,-0.028999199902686217,-0.026898409992635694,-0.0011659435709558902,-0.008391852520256652,-0.05737738082162211,0.048538047899779696,0.044622938408591266,0.013591276825769553,-0.0700369584164473
F7,,0.025863484642972025,,,,-0.02000846616171729,-0.030080645912908602,,,-0.023159923309826653,,,,-0.00365979266041738,,,-0.011715703909661255
LUM,-0.013626279225087015,-0.041001368142772894,0.04820102173104538,-0.03890023501952974,0.013418116806916791,0.04880800615198052,0.14769838075335429,0.055465307993843825,0.04146171822208298,-0.04842690869519527,0.03355338009939917,-0.07353203452751783,0.0011062323247138979,0.043267055984903116,-0.05299109873773718,-0.07203998748462778,0.0016724677431442497
BTC,,-0.023509596555040157,,-0.02413605040010333,-0.07116505201456529,,,,0.018261780438759728,,,0.03709339961883292,,-0.016352020078986843,0.034731356974127166,0.02724474453416218,0.15266152778351658
APOC1,-0.007416920533782609,0.059068455018349626,0.043496914229712275,0.03951424495407873,-0.008801282224674495,0.037161253816377755,0.16524960842986308,0.0033738296647602534,0.013057587407770773,-0.036392825235342964,-0.013693499695714702,0.016240120524368473,-0.015766961063003928,-0.019128413103124058,0.05268011820656507,0.053124720213844345,0.012756164613476279
PKM,0.04440605000061538,0.04744375480795392,-0.029924653124185994,0.03944941900731331,0.02462908722823317,0.012101447214943812,0.010151402561465725,0.020602834827547652,0.02700263464127723,0.01767280545227171,0.005202732680662728,0.025010531830990296,-0.018186158318390294,-0.00958896680377858,-0.0925800990956014,-0.04559634277924067,0.09787973879319757
TNF,0.014663987767625728,-0.010437258287612923,,-0.002535912553182958,-0.02320885355926531,0.010737291096492593,-0.044147080398399936,0.04232985240958093,-0.021647321421969935,0.01576207217626356,-0.00895435282124443,-0.02897164831247968,-0.03583120748699447,0.0954416894658791,-0.017888121188966186,0.04333824855697162,0.06630534601072238
GNAS,0.05406157546807976,0.024071747178902758,-0.03684036512421646,0.011476474700965765,-0.01627197401023557,-0.00950882396490757,-0.07318525197692351,-0.05179827686963802,-0.03992768479439645,0.1097407748954696,0.006440256603717036,0.052695076371040935,-0.027753563040643584,-0.11859414037030233,-0.002997754799436158,0.018091595903109353,-0.09869097672469723
BMP8B,-0.03568525028751118,0.004841914968109124,-0.031310145331391884,-0.02111777720422616,-0.007072609645911902,0.04732085230505425,-0.013388270203232609,0.03535489172431384,-0.014373598917714742,0.008863173999489564,0.0023173570874764657,-0.058006123156152806,-0.003064880068556719,0.04010472045563916,-0.0010563438612195414,-0.010294877464423655,0.04033057438328997
LIPH,-0.029871585762202092,-0.00036805454081074263,0.001055066382435471,0.033904902933986146,,,,-0.023752610837750765,,,,,,-0.01611332277000483,-0.01994371618788712,0.011440929626334018,-0.02303152893027506
CCL28,0.11459653215552792,-0.02755277317178398,,,,-0.005840058718149681,,0.018693497692369495,0.05124766620691776,,-0.017749602834055894,,,,,-0.02070665574977593,0.02625881851919533
PTPN11,0.07602928104120128,0.039285225324694736,-0.07845253196606838,0.006861646257424155,0.08038191964269448,-0.04183327643740712,0.062465131135822145,0.04441860803796398,-0.007732008524055159,-0.04962743595844576,0.020481561992196907,0.09180259866668701,-0.054373816790205774,-0.050930806248327624,-0.02367262194226503,0.0784517277377902,-0.10123526537955067
ADAM12,-0.035607278258618195,-0.01985570864913017,0.04774301335687897,-0.09188269095497154,0.021864887830010168,0.07043594475313646,0.029986670127596707,-0.03734200035240004,-0.016430344319747006,-0.04798349973723492,0.014114098731668563,-0.02635657982813147,0.09010434228323048,0.011946995957182736,-0.020739966375120693,-0.09255473728615857,0.003785449616724284
EPO,0.013968057045194585,-0.025229112445041103,,-0.006714625429108322,0.001351029986126256,,,-0.0010241413142883017,,0.015611408384342244,-0.007271354593496109,0.07293911551417662,-0.00455107753773015,0.007009076256257637,-0.02071306964226039,-0.022019807502760617,
EDN3,-0.01086194850708457,-0.01664422617957698,-0.02613457296636802,0.016921673135619875,-0.03919037820339097,-0.003216267168763529,-0.002200643231109531,-0.001406730889038119,-0.028232357967403615,,-0.022612575863487822,,-0.022409483979793202,0.002288546290202969,0.03618225219442104,-0.017790253678331053,-0.03657151600653636
CCL22,,,,,,,,-0.004659079017087736,,,,,,0.023829872446917335,0.0027433261763975376,-0.021492556170492144,
CCL2,-0.07810990198901091,0.008381853302119885,0.04119628082195854,0.03963011293622267,-0.03733468656682912,-0.016542338851667247,0.018011200779201403,0.05769730296812007,0.005858562812992817,-0.01894504225548553,-0.035660675494508486,-0.014491537872337574,0.04426753698757078,0.030704683535279047,-0.02536993924591302,-0.05467676309812616,0.08891593439278138
DSCAM,-0.011166868351531098,-0.029201256227544593,0.010223209550082072,0.029927517003783505,0.024347259087876855,0.08023785163376838,0.002198709541924461,0.013709244903406807,-0.02447465570483733,-0.005796425982615938,-0.006547644206972051,0.04702288374161403,0.014100362187687804,0.05414821615682868,0.09581670721007414,0.05333488963970868,0.016340006652781135
GPHA2,,-0.02960483579304441,,,,,,,,,,,,,,,
ANG,0.007710002810719051,0.04967582808418178,-0.054724187872344676,0.06793571768893772,-0.036571472584390766,0.01793524750240989,0.06462573606955634,-0.05903136402755615,0.04204644314117797,-0.01664333244509891,-0.03153272425761406,-0.08980641146739658,-0.003420762669303984,0.09451410826312943,0.0189459808662737,0.04136213377628422,0.02568750852867971
FBLN2,0.01000038991053492,0.0266612395137484,-0.03038037696399445,0.005077340533018954,-0.0024510285239912485,0.012259723791912001,0.009308596543929959,-0.0036566274081234994,-0.011451812753680492,-0.03566658539928375,-0.01125978267114378,,0.03308495920305036,0.0846777632485432,0.019590702176878222,-0.03441144018086383,0.01788761321834746
VTN,-0.028264232061421483,0.07303217453661186,-0.025848529287945475,0.035611402052986275,0.0846049417981536,-0.02303787435663871,0.0873663704444252,-0.019692066458247667,-0.010351304160012741,,-0.0006827996019399255,-0.0586588442933128,,-0.02000310323590475,-0.01456501301051494,0.013708592102309633,-0.037178053576789445
VEGFA,0.008885280826325767,0.05691466009543905,0.0019394056324194553,0.033330264151847803,0.03624447344609545,0.03989195748578793,0.056942113281449755,-0.02405787056952852,-0.027494977483987132,0.01613781623828726,0.03220898097038418,0.062326306926029786,0.09373582234906336,-0.0004542615800950422,-0.05534240561483792,-0.021793829966389074,0.10985168758906805
F10,,,,,-0.03598547723933249,0.03743431186844269,0.03298844797624982,0.004051433873437486,-0.03703357891249649,0.02295418122879505,,-0.010414761122055508,,,-0.02487571166371207,0.039911296494835796,0.0741520560444733
SERPINA1,-0.05123246454304454,0.06756287978804083,0.03774465803330785,0.028415202431078875,-0.0059449090731815545,0.024640204105132613,0.0640493246545445,-0.01268937571445873,0.02172603550553482,0.00860285932652272,-0.019523895076820605,-0.02917833322332783,0.0471310318128355,0.02144085727957546,-0.023252562711304315,0.004511204310860532,-0.0610625491754681
VWF,0.022284885654291937,-0.08527846937960959,0.0555913706108606,-0.03823786657869458,-0.038418575935785425,-0.011725383530427843,0.09455544568262778,0.03729002435002621,-0.008802081762890867,-0.0475014731899075,0.009157585904230273,-0.10595206318047275,-0.0075104164821260325,0.026753233626853695,-0.027627625767024735,-0.036510528668883255,-0.13136012478101083
GDNF,,0.029145591855470523,-0.025704408569233898,-0.025002144403228135,,0.038616375447583014,,,,-0.009503841972760874,0.00808298384535177,-0.035451192260686853,-0.02497474397447231,-0.014783562928313686,0.054643879961930285,,
VASP,-0.04712991970729785,0.001282553525755743,0.034873481885327275,0.03151441462533517,0.023508709272826254,0.05702001373111164,0.06818714019040129,-0.018840217486016886,0.04215495088230065,-0.028433277926859808,0.035119739419485665,-0.04815170494160887,-0.036841273348235136,0.0017294214640253143,-0.011001410598390507,-0.05233813599661412,0.04269688436601093
ADAM15,-0.003822272480027436,0.020675914227996257,0.0028381772403157715,0.02099610604378732,0.03186019633987881,0.048670529901965624,0.011629636316394956,-0.004171997443013606,0.004100228140351912,-0.04820622075759823,0.06264512688959747,-0.06295504455970406,-0.03392050280446713,0.028879104767372772,-0.020694340211465708,-0.01145833383063487,-0.008675970055318798
WNT2,-0.02538710548908577,-0.03855432989089646,-0.0056392187037010285,,-0.030992160922166508,-0.02739800364938819,-0.03165021254043418,,-0.019288832875705354,,-0.020945886391870748,,,-0.021706367759325877,-0.0021701173418369724,-0.020040804125555405,0.0115423989211069
CALCB,-0.02657149110248209,,0.01584295530766535,,-0.03839656941804299,0.008221841528476576,-0.033251728210157046,,,,,,,0.06975723421230588,0.008580492982211833,,-0.007420410141036741
OLFM2,-0.055688600943330814,-0.008931302191294007,-0.003434425674954295,-0.017720368092294516,-0.027745383615217504,-0.01595584805545553,-0.02189061993733205,0.03666845456539277,0.04372536137702958,-0.01683892185188095,0.014690431138143617,-0.046640281821627716,-0.004454675371210661,0.017994330556252845,0.03905240034359376,0.11746722772157124,0.05161784031491144
MFAP2,0.03900302213497608,-0.03246866774957268,,-0.0189299722661532,-0.029680298146018844,0.006795376763352088,0.13257885376403017,-0.0053474356716364056,0.023786946751624134,-0.036739906923306045,0.04336910313913322,0.07451712765951858,-0.01882528688177043,0.05317655879005838,0.02199533057865616,-0.014002785714672701,-0.03106818952832989
HLA-C,-0.008618618059665522,0.04148171647545512,0.03334466256824147,0.024572620409467602,0.02852059313051356,-0.03121881599675313,0.14856816886007856,0.038059421383823275,0.017792419081300265,-0.014925231966756835,0.04136701651485853,-0.030760525199350183,0.021996993967140492,0.0950610414085405,-0.06124568653752607,-0.005133960304613593,-0.022617584411100525
THBS1,-0.03199294541773689,-0.027059014895327044,0.0018747552343589186,-0.01540987888966239,-0.04104333243651941,-0.021856141837794073,0.04128205240330476,0.06283797179115654,0.00809429776549276,-0.02136223203082713,-0.04312409126820783,0.004654899793006412,0.02119437455040125,0.021388885116163537,-0.041401127487271365,-0.1408869785563067,0.015657089578919984
HSPA4,0.017819289805905997,-0.003720044849130815,0.030840891257717648,0.02370873171920017,0.03163513889295622,0.025206447822722453,0.017652040144154967,-0.020941991889415826,-0.04329687375369126,0.04182225596198541,0.06504066492526193,-0.018792124342996205,0.03895815509947095,0.00841185917574653,0.011820178425934707,-0.013071908946577428,-0.02694508533830436
LMAN1,-0.053803137647567646,0.046333106635504856,-0.0232844404009154,0.0020175039336304177,0.014016272899749617,0.012350943659163772,0.08897045044417912,0.01828416677556929,-0.0022577978694562953,-0.03364672711283984,0.05531886965100253,0.06696248681655934,0.008294095213029156,-0.023704305512428754,-0.08515127971777733,-0.029823443153505453,0.00119510599010526
LYPD3,,0.05841642698530686,-0.03038040470139143,0.09979579042436029,0.05047320473187685,0.023825644259522903,-0.00427691250944554,0.02252302392541157,-0.022526668206600445,-0.004244342735079659,,-0.07225644756578477,-0.008806479181403957,-0.024588011198638102,0.06622637885949345,0.041242579266035015,-0.033403187711049866
APOE,0.03254954332375529,-0.027966952583737076,0.06011098695440626,0.04301920138728239,0.00900270684944173,-0.08594469734772278,0.06114624870162811,-0.028717997029406094,-0.03923348856136901,0.03121369247516707,0.04316010375283457,-0.008374764614998165,-0.07315323134420511,-0.06040129232255226,0.018711221253855354,-0.00023231808573233187,-0.09929660766511048
