,UKF248,UKF296,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
LGALS9,-0.003896707435728918,0.037055643160650076,0.11801183563526882,0.002020082362879384,0.04691512352620238,0.06603932976813208,0.024221659385233765,-0.030513598770878184,-0.007388251461712042,0.010644387822544303
VIM,-0.06343969335077174,0.029145596037069732,0.016133382084866907,-0.06174602395295591,0.08292398147524836,0.08638747620807964,0.015918142690348084,0.019751384607866875,0.018867302171037305,-0.05498661383826749
PLAU,0.005619571016429531,0.009677257661623993,0.0031021597582736263,0.08918350971112508,0.04904858180148804,0.05324417987658486,0.046292209915103424,-0.002415778510998302,0.008084795341938008,0.024792832338519272
TGFB3,0.010815067833560642,-0.0038606834883148098,0.012808158888862447,0.037980917392436774,0.014936346204814103,0.031136183032360716,0.0212790953879031,-0.03455929772230736,-0.04747268709108676,0.03834670767898253
APLN,-0.0037016707896400146,0.012677605406656274,0.046156233681840526,-0.14688176661679078,-0.012628105689585615,0.06401382929070676,-0.005861730140252751,0.01687993806198151,0.005421705070558806,-0.022566142323832767
SHANK2,-0.0228247318332118,-0.013729804019585226,-0.007719533524457066,,,0.023849774145525294,0.016237784789939386,-0.01811941658173279,-0.02472676425311567,0.05134967079097698
LTF,-0.02898361127190965,-0.049491784632143335,0.051942422708266156,0.10757530465061174,-0.01930666468350642,0.011685250146151792,-0.022677033015508326,0.038208797309361595,0.02739842622858652,-0.10117044266564815
PYY,,,,,,-0.022558207791548518,-0.02449305507871486,,0.040344588843300534,0.03414606117219088
PENK,-0.03693018829528657,-0.018194285549938106,,,,,,-0.02126909293789365,-0.01883335335301996,-0.005763446128782659
CTF1,-0.003898651335211345,0.058971528746462915,-0.006840682444120272,0.01990803951328638,0.09614236707508193,0.06129893122899782,0.026109566679399246,0.062357338677795374,-0.01473077024068855,0.0007771350874042831
COL3A1,0.03567867579822737,-0.0020115992065472916,0.07164475812110252,0.005285552547637975,0.06384993803800015,0.02871895275979868,-0.03609009056936934,0.050199724815578564,-0.09072704565751538,0.08378630907254456
S100A10,-0.12496526115669519,0.02953814444957284,-0.0012818017942968617,-0.09473937933677654,0.07615295716233213,0.07512102403033333,0.05125430369131403,0.05127958793724348,0.04984275352123592,-0.04987305117524363
FGF13,-0.07256568767388955,0.013050031902752592,,,,0.00751594303198717,0.05622039109438307,0.013024398943874391,0.09113117721228513,-0.023718137701307176
SEMA4A,-0.013732577670061776,-0.030438052990582373,0.03723254461579534,-0.020018180368551047,0.12973540996839167,0.008015074892520931,0.031946472702657866,-0.04944274739081283,0.05141986568449681,-0.023638117958827903
EFNA4,-0.03768276363055631,0.024063236357068283,-0.0024973637296701466,-0.07440982037817609,-0.031681277452691885,0.0008988364855699581,0.1280239636916006,-0.008101271514076743,0.04597787500165747,0.05732237045462009
HSPA8,0.04000103083946927,-0.032981531769956704,0.086237535458133,0.0633651494784708,0.053082384509208734,0.028782719852352992,0.03732207254954906,-0.0444326413208651,0.01624081195311697,-0.03703425981814501
NPB,-0.012289248326052198,-0.007387513037493163,-0.023343777340683495,-0.004187108316347024,0.07319427683600353,-0.007873990378685398,-0.017617214769494818,-0.022918492621843454,-0.01154081447904492,0.019764758265108793
ULBP1,-0.025779056882499044,,-0.0608152254279372,-0.061270504042991836,,-0.0004187245130579183,0.05744480222816973,,0.0220159145236257,-0.00826129688087923
SEMA3E,-0.03635827947909611,0.0017807451573361715,-0.04574058975097062,0.04482445573777968,-0.05217402631670006,0.05446209477736085,0.04780528407236495,-0.045575582980099456,0.040200694044726135,0.04005000737685368
FGF3,,,,,,0.023562059689912537,-0.0060159433620535895,,,
ADAM9,-0.05973472833781116,0.004818745658066167,-0.02236968433372063,0.050101110894169146,0.0270807601715156,0.08133373116214956,0.06574257564092535,0.037493101265339515,0.02464317439487589,0.06770432899013441
ASIP,,-0.013592969943836429,0.037127452127903346,0.06094715679435208,-0.006534997770898261,0.04403223270941298,0.03662079001735434,0.13453558156888987,0.029534581542729824,0.019180672218735987
IBSP,0.004591568917100222,,0.11475385850239918,0.018815089028299953,-0.026182326269772214,0.01779184282692456,0.08308070697376627,0.023758880080379477,-0.02421865204831196,-0.04348789573233553
MMP12,-0.01248185828479984,,,,,,,,,
FAT4,-0.0409389455096121,0.06440451085374323,0.03595465046441318,0.03207821692232114,-0.02765407315461327,-0.053298249257811584,-0.022175107850741657,0.002279739506304507,0.009691632873734179,-0.021818433746509745
MDK,0.018163618398685685,-0.049263510959701676,0.05281312067890963,0.009901372161668552,-0.04106036704297619,0.07890542073632704,0.07822372890905185,-0.030995018761676835,-0.07195454455945736,0.07399455749970324
BMP5,,,,,,0.03593738525095041,-0.0034705282265855945,,-0.01837469052335343,0.026727010350126933
CAMP,,,,,,-0.033477539477316125,0.0684313391306478,,0.03853586629275241,-0.025741824521561898
HSPA1A,-0.03677059565036025,-0.06252839449998275,-0.016408365872401222,0.04303179027468899,-0.06889761129482283,0.012985832383959336,-0.012926108412630017,-0.04139269482231459,0.08012530986282017,0.0064811042730449405
SOST,-0.019334154230746477,,,-0.017502589851626827,,,,,,
SEMA3F,0.009139312698423073,-0.020558420125926742,0.11163833583176698,0.10864420896025098,0.05115955833140417,-0.009610373241797691,0.02015569270147493,-0.012702233118280124,0.036446743877492235,0.037148338057737144
ARF6,0.03326684883209741,-0.031002522324757406,0.07736701920033724,0.04241581596084771,0.021523759765101937,0.010977924547940048,0.018868379435508235,-0.03853214962655095,-0.038501211543526065,-0.014834842872215596
IL6,-0.02883598869990301,,0.10078943289444324,0.00027269820861107485,,0.03970267390548047,0.016801067764482397,,0.008597470666694198,-0.047490382863043724
CALM1,0.04150558096388546,0.007909231907065556,-0.06235650055448767,0.07671968836568213,-0.04701890530946582,-0.08393632193539212,-0.005190757353050829,0.021288660271097857,0.08467386224516142,-0.020866482859710208
VIP,0.012460054566214141,0.01063162925837642,,,,,,,-0.021718653402975078,-0.002551626324131389
NMB,0.03504553023141462,0.0545602579758726,0.028387756140971995,-0.0872183965203958,0.08914223998186192,-0.02101541435097109,-0.056363691586957844,0.07330539966399402,0.07936594205855195,-0.03937968581211157
CCL26,0.011798363368467702,,0.07155044340659004,0.08175164094261499,0.06973486843013472,-0.0454260541642606,-0.024577018148384457,-0.020414579230599552,-0.01400585923907684,0.022188140213447664
FBLN1,0.01980915920953183,-0.044408715473515305,0.09452522039550361,-0.01789682077550855,0.07832724407290707,-0.006368468911984075,-0.001462060287931963,-0.017364722828529265,-0.018800825551913435,0.03282267650173624
SAA1,0.017111626454412106,0.05732489920568032,-0.019010935679882424,-0.08109158322922343,0.06271679675754359,0.06923815465563748,0.05794789588484392,0.004969051345634686,-0.04962595914335711,-0.08813923569714345
MICB,-0.03325843570934886,-0.025034307913711494,-0.032139282046805155,0.010368444841804077,-0.06540727897273797,-0.02158190185790767,-0.007874465841545445,0.03234504831901192,0.0038062789794663966,-0.012335966793886656
MMP13,-0.014768626290893434,,,0.10536435957043806,-0.037087840738080136,,,,-0.01883334539661964,
F13A1,-0.004041921923450523,-0.014346133030478252,-0.014666756088846598,,-0.030342607819755917,0.021547557825706613,0.025124104025085983,-0.03981849213837773,-0.08490719355013515,-0.006134923466529584
CXCL11,0.045543039326723864,-0.02007452774549504,-0.007979124235695535,0.022263117704035638,,,,,0.042309352113161905,-0.040077806898199175
COL5A2,0.017737566231710408,0.03563290383603401,0.030465554887016823,0.051349816067112905,0.1155648244610469,0.014668903904973937,-0.011496987620338229,0.000253657859148485,-0.0779270738081548,0.0711902654493267
EFNA5,-0.0011683341193469612,0.0020869433475105732,-0.04355128951296911,0.058765745433593634,-0.017299698491876164,-0.018049944481228,-0.007777743027481533,-0.05020868458588161,0.14507677873126368,0.03705577720673152
AREG,-0.016087563669774485,,,,,0.01949550527903103,0.014908211250521273,-0.02328157800837625,-0.014326795946722481,0.03513684167172626
EDIL3,-0.010579567351640536,-0.05085067940959501,0.061336477609871196,0.10773537071295367,-0.1376999006291915,0.028739614084756608,0.01502997174723154,-0.014460964208817526,-0.031402366434634725,0.054590564728966805
CD86,0.035908315682138106,-0.04061009268040741,0.06639221742762862,0.07875923004324221,0.11185103496891476,0.03903911198454559,0.029335412148545497,-0.02643584510178299,-0.0017886228948727537,0.011869513769639914
AHSG,,,-0.03687691581868422,,,,-0.020626324880184524,,,
WNT9B,,-0.020317782167320567,,,,,,,,
HRAS,0.03791351199094516,-0.003564076517549721,0.07371766418625017,0.045413841686719365,0.046017643532406116,-0.005007643900787625,-0.026067196535820417,0.010309593832614834,0.06454683288859908,0.020593394233120985
C1QTNF5,,,0.03923459798162348,0.014425637199786264,-0.040086743419609175,0.04152139556425607,-0.0237839632075601,-0.014135219916687812,-0.03830818999902304,0.06126916505140908
RLN1,0.013462024339555219,-0.022064715484234096,-0.008653418551504786,,,-0.01728625469540451,0.12102726121805513,-0.016337567804216687,-0.014801076152279078,
COL4A1,0.026661649619144547,0.017722409316104363,0.047679496185545296,0.11269366946507123,0.06189875840515169,-0.0015992060123303814,-0.012159591745956128,-0.015540909611432578,-0.03787129508590216,0.0835163145560606
CCL3,0.0024915303856631286,-0.04124502534974639,0.04326220648360195,0.08510241895739343,0.020980886990993233,0.08572472613184441,-0.027202746130337876,0.033049051139416016,0.06037581372879534,0.07057650783060646
BGN,-0.0005095826053877775,-0.029824108218133333,0.011377475141126601,0.12258933887483002,0.05307519977957963,-0.013487022015800864,-0.03865859538236305,0.06187703862284683,-0.05999560803373356,0.11104100227204518
RETN,-0.017332503111561114,-0.008738148836631513,0.020636745108598645,-0.033138453551560164,,-0.02859457243797373,-0.006945881131423357,,-0.025706897002636175,-0.025330261053688873
S100A9,-0.023032119655082214,-0.01901027944349977,0.10068455138931996,0.009481990110079174,0.043404893667973204,0.05698277411290923,0.02759471272622169,0.039979633073871305,-0.025552187154845942,-0.020327704768651
HCRT,,-0.01284539684062733,-0.03654786433179703,0.0237217023281723,0.02060587142957568,-0.04812009143919502,0.03595147499161372,-0.013163191851148321,0.07610641822502065,0.011625642058849694
FADD,0.07436904428028797,0.07479590376696718,-0.015120488997943313,0.05015168441965823,0.044547640897971995,0.054662256135506467,0.061163474499755545,0.014640344144413196,0.05122077677025423,0.004145720607901012
ACTR2,-0.03026801010138638,-0.022341481443548604,-0.017509283870172622,-0.03403150913543759,0.010702857552477813,0.0005942350677528254,-0.023247980420072204,-0.008673498269633316,-0.060571232034339666,0.0060990494614935695
BMP2,0.026137216343659887,-0.02523829079735423,-0.04794894027351803,0.04874931108381017,0.06346057243098635,0.001548874005047076,0.08146888361913505,-0.01802535752095168,-0.0327598926715502,-0.019064586501153575
PDYN,0.026200964892357678,0.07648377223362263,,,,-0.005187998428897415,-0.023888481745946294,,,0.04012984543303996
CD55,0.014399252796374077,-0.0208404682639301,0.0065512288484631765,0.10427684190065022,-0.008337959023063066,0.034578784445866595,0.06527814560005275,0.045360285413041684,-0.03715772333698477,0.01809849216078552
OSTN,,-0.010729675566173248,,,,,,-0.01686462403501638,,0.06068689266514163
PDX1,,,,,,-0.026027222049441752,-0.034931671862698764,,,
CD6,-0.025380059818808982,-0.019201127082920037,-0.03926730291267382,0.06968054592555986,0.04737262886790592,0.0011850578444126065,,0.001118311153434488,-0.05879737615275085,0.06570373430519928
IL16,-0.009347667153732801,0.08747870177014871,-0.0677638936807705,0.17249501451843388,0.018462737054218924,-0.009500335858216573,0.04402681217781482,-0.01686117137404881,-0.0642012009388283,0.09754286393069869
LAMA5,0.03112948286884184,-0.018259935946131282,0.1018738397443251,0.015687428246707835,0.10762899494402602,0.06615034137666519,0.05694900297220033,0.030211282003697444,0.028160384359612062,0.05377418710535239
RGMB,0.03302449321605845,-0.015010399472944497,-0.004995476195573235,0.033859729057591,-0.01078929950239746,0.006982648869770578,0.05892499172309502,0.016146023109320232,0.02704880690719121,0.03585484350052359
INSL5,,-0.00035268149635922497,,0.015504456576832014,0.028711100497162,,,,-0.025844328975138144,
IL12A,-0.0017160395752318493,-0.01802148351522295,0.07498629761104884,0.055579962312646065,,-0.03741995893069762,-0.007209847404878927,-0.03647924262419353,0.0012002504914873776,0.02727899845154293
S100A8,0.006316505358018829,-0.0012497880304059431,0.03439843032630202,-0.0316299072694082,0.025287513567734964,0.03115527931615725,0.041575380323602314,-0.05045515232624607,-0.026222963356020573,-0.016607615593453404
TAC3,-0.01444346627597814,0.04166626572518579,,,,0.029984787074508835,0.01148624729116235,,0.09636901471304213,0.06398399085994469
TAC4,0.04735634901314977,,,0.1398758174005366,-0.000746480014988575,,,,,
MFAP5,-0.0135827540614579,-0.03657611753328924,,0.05624756545750611,-0.07813615296135563,-0.05511410162123993,0.05360269122956063,-0.023281581788700326,-0.02049006416689211,-0.06950723204891018
CXCL16,0.08033872571227359,-0.009165030980437779,0.016111809481287997,0.11966138723113248,0.0048758926023618684,0.08474667552113567,0.057734463684535095,-0.011016773892127685,0.01062638897844187,-0.053061557172291954
AGRN,0.04302710764416037,-0.0008896234221415258,0.01131655999173156,0.03395693506908388,0.07302584629270824,0.021286825389085384,-0.03960898419544842,0.02129595761470708,0.030105648100298223,0.1292366753296388
COL4A6,-0.017332503419595243,0.024126256558431793,-0.05838252973105905,-0.07780272364465013,0.08566603520714493,-0.001202322791571965,0.07380257219087039,0.006949585361695487,-0.0215647239211544,0.025684369947670524
FST,-0.038345705022113485,-0.032307370917394565,0.046953475420385665,-0.0421640855041093,-0.02159199154584489,-0.06086160569509817,0.025452387643292718,0.07450887568612205,-0.04510116932004602,-0.06711773899039289
MEGF10,0.007644006444303152,0.013461704086397441,0.028028518917481118,-0.07355012373004663,0.08771838215155404,0.043591798530401175,0.03327947610987139,0.0024928189640244,0.12769991208644968,-0.062037296367891535
C1QB,0.05282300447394094,-0.0005024541373852935,0.029688955259894154,0.14782723666319364,0.041966540483908334,-0.008337387862015903,0.05141769265206834,0.0593295867287148,-0.05612130880678314,0.10433444556814812
HLA-B,-0.00037627284737083857,0.002414732859986706,0.07100075005284134,0.1289110658720878,0.04930128988235652,0.12425505401767388,0.10093755474539405,-0.009340051404297068,-0.05649571082972867,0.07148521672576925
PDGFA,0.06080851184761843,-0.00964117963428145,-0.01511933202734704,-0.00744116239535091,-0.024955866683715803,0.020368450882575117,-0.021153585560914467,0.05156596752871884,-0.020812604735459792,0.06533730084801175
LAMA3,-0.022974346499159002,0.01980044092858427,,0.09424875004300635,0.02208831844440683,,0.14419030923766094,-0.019067940430418526,0.015123182721057204,0.006833274565368743
DKK1,0.032589210766350823,0.04261471215875742,0.03905357397422375,0.18854046026854562,-0.046148593843212855,0.022231643453741047,0.05380821068539268,-0.017122446076634698,-0.050967212469768215,0.061078735646017665
INHBA,-0.019560976882609188,0.0650761824847494,0.03640018601965747,0.04486211668330168,0.003088851027938737,-0.009681425291922795,-0.020710020697328024,-0.00023885964750823695,-0.042599320132202044,0.0774867164446918
LEP,,,,,,,,,0.04070581222699936,
IL7,-0.03260129851774207,-0.03537436051982161,,-0.07045897530183183,-0.01033505831389594,0.023473726176200943,-0.03463715965489727,-0.017875016651965107,0.027319201400613374,0.01823771918461948
FABP5,0.01129496299323395,0.05254711726853805,0.07230236453203384,0.14823295584459703,-0.022107104401604637,-0.0017717254804193873,0.06804287960720057,0.005449571129511503,0.03228986179281896,-0.02936437104620917
CCL4,-0.02504362904863445,-0.04200989522428053,0.005357741015510483,0.18623682171454864,-0.0782109469136341,0.05229859545299625,-0.013716697084456822,0.04280547157781861,0.06932396785174472,0.03816215974470951
FBN1,-0.004918251555119259,0.0025817544344570874,-0.012561014690094347,0.136056976238626,0.13545862367558587,0.02154154182333384,0.03867826158999001,0.03157555378635513,-0.0128037740400829,0.03967153439023256
TCTN1,0.012982511676939546,0.02303650140488856,0.012201425632047107,0.03625525374159097,0.11532722403975938,0.022455650394682496,0.04668992557147397,0.024731782063825137,0.021525614426947497,0.03279176629091292
NCR3LG1,,,,,,-0.027478388653963688,-0.027335086489528135,-0.01787502614297641,,-0.023176212935517984
BMP7,0.03127249279698755,0.0075680699020305294,0.0391081781974426,-0.20940374763934755,-0.030513212758458832,0.04076006727221083,0.03616979174762914,-0.015243396625956482,0.1342214388956284,-0.012540930824902524
NLGN2,-0.03210619125883338,0.0024887715021424234,-0.023541818085509994,-0.07298971173176329,0.08525790283195415,-0.007717356114365491,0.010965886008185445,0.022261723343515033,0.04967344918234275,-0.075333083634743
CCL25,0.052319164635399575,,0.01837802198950474,,,-0.007186117105097436,-0.006626953426636489,,-0.023265339497443017,-0.02384064035159442
NPNT,0.02400418725746822,-0.013984600191642861,0.025171697671959994,0.010296740302279362,-0.004553542399300664,0.0549097999801652,0.003193862654812292,-0.042562709212120374,0.07639049691823153,-0.015336718669078245
KITLG,-0.010828508382234547,0.03672029197491332,-0.029527655447846916,0.0025490637533711635,0.04373001382658592,0.04549019169027958,-0.03382075684779144,0.00043986186541144763,0.013386713792718798,-0.028542890158616982
MADCAM1,-0.030402757973027317,0.058795320987941185,0.0072471655271937364,-0.06134057446989037,0.030088766966047474,-0.0208154872786984,-0.0020069385151778073,-0.001285413190305264,0.24531491426862626,-0.011080816567781752
F12,0.06375200402920762,0.01890509892099666,-0.08221689048548232,0.10051978268223934,0.02020982585985352,0.014241106414229326,0.06600190911730817,0.05422991788835261,0.040482495058484495,0.0273047051702355
S100B,0.09090279683024391,0.014997563238212766,0.057743903984249056,0.07505664735775382,0.024979880312304165,-0.004177346515560318,0.018722732907954526,0.0025416140021522963,0.10522885921821075,0.042851546718324314
IL27,-0.019206610748650793,,0.1196886712160461,,,,0.08566728566127454,,0.004618714284835787,0.05666199919673592
CD99,-0.05878639233794302,0.043558936930605974,0.03677622678484478,0.03851847096032768,0.12182442247445861,0.11968534446287428,0.07478529137809282,0.043403889851722145,0.019889271007234446,-0.049793382940858395
PDGFB,0.050641587717210744,0.04920079758894289,-0.025633072807450148,0.13193447768331698,0.0780802817365932,0.02054297299357154,0.008050371748922609,0.013151839584521097,0.005396794477314311,0.08652974842114562
CLEC2D,0.020092356914197942,-0.0016269311511833242,-0.0785777872368551,0.043451603341013556,0.12569939480630896,0.027025230162091185,-0.009120790770862305,-0.044826383204423975,-0.018177151532908806,0.029545371224794177
F8,0.0004823668659813447,0.03893321848376278,-0.016421979465813693,0.0019803650250596683,0.15257465105370752,-0.03864943498919059,0.15870172189945783,0.001392174560493823,0.05102528708477517,0.0018316126564028152
C3,0.042719439737449974,-0.05843841433122483,0.019210080215422688,0.1803072309390204,0.07110673248738508,-0.04763419420278738,0.011431669294000997,0.007235496586549792,-0.09435297080185708,-0.105603695417064
DLK2,-0.02306144575189237,-0.026601115807141213,-0.018896300042130644,0.005577269739494213,0.08612853888437302,0.057788561338069394,-0.01857354439788073,-0.01906794804688156,0.08439730378280286,0.00401480600351014
TSLP,-0.039077029200478425,-0.04614127166811822,0.02622946586297636,,,0.021618045165991136,-0.03044668343538958,0.0021949521138674996,-0.024698324698411538,-0.04393913633328286
OSM,-0.015249740980242382,,0.053789699754756205,0.0012988123382477316,0.03423632770530996,0.011088275498471327,0.00882634827976551,-0.04146668052736415,-0.04598668438252982,-0.01676431120595708
PRND,-0.014102527920379518,,,0.10503891524275255,-0.021525872996217367,,,,-0.01954692398454693,
SLPI,-0.024491015024270042,-0.023906288875220488,-0.09182919260583099,0.09139926282960369,0.09271201439072539,0.07346415030063425,0.030866423282923907,0.02175421515360697,-0.034689378356751406,-0.09185105953798021
AFDN,-0.07955909473057618,-0.024578007358690097,-0.015251383579128789,0.03411633735649431,0.05963840805099404,0.027547451355740948,0.05810892768346266,0.06781402368520699,0.023363195270561805,-0.040135407144774544
KISS1,,,-0.04153873074311852,,,-0.023709978366098117,0.00027401968344526893,,,
ULBP2,-0.02696732132008281,-0.025729811227066735,0.11405498434080871,0.060385744383420384,0.035253222952956915,0.014820303599481466,-0.011727595833219641,0.05068869845549701,0.02645392580286636,-0.03383825687477179
ICAM4,-0.012671677488297901,,,0.12738008385685137,,,0.005195120332387381,,0.005120116841794941,-0.022028915199027905
TDGF1,,-0.019201128668141373,,,,,,,,
ANGPTL1,-0.00034367891335446556,-0.02755062411836033,,-0.04518940258137198,0.06490874582976702,-0.028180299462031263,0.06369159514529195,0.09322402991226583,0.039266765051376905,0.06807525311076347
LTBP1,-0.031276129702211206,0.022830905092623328,0.01931573950982221,0.09753491321752561,0.0019176528351216775,-0.000753918479514814,-0.021069285094843473,-0.030181064217594325,0.02895702943137074,-0.014235360442486987
NTN4,-0.004061362690603062,-0.024304587578906585,0.07262163042350592,0.008652106141763583,-0.034444618543590405,0.04427933166228903,0.01991639829174745,-0.022263864608277686,0.008544081187791699,0.02762371945171196
APP,0.004050935847923694,-0.03330446059646798,0.05209716418090915,-0.15080432979655817,0.026527274520698113,0.03036453282123297,-0.008505884129024019,0.04973760441981496,-0.021475183130436153,0.04407198240427011
RIMS2,-0.05048971847210546,0.008151235289767526,-0.048298669178284,,-0.03595600723175358,0.02012570604467221,-0.03548545066805733,0.07402202397653054,-0.01846712873637113,0.04338214219608906
WNT7A,0.04963369033168128,-0.028904590063220475,0.0846788911117787,-0.01598401898018819,-0.02166413062537635,0.007253281561580746,0.12564019718671696,-0.061276874931640135,0.07933375445369942,0.0017675011424158644
GAST,,,,,,,0.01996806152124378,-0.020631218284862585,-0.000391608552802888,0.14050290839701723
GPI,-0.06988457699006576,0.0043625947430362255,-0.009285316636466761,-0.09478522388057134,-0.027620627164949226,0.003265055984816771,-0.03187506724265462,-0.013213163879821192,-0.001097370759733433,-0.03622702269877539
IL1B,0.05422770217456522,-0.029957945147850603,0.06984075717539379,0.08161304830963972,0.01955736076751845,0.016331438991145936,-0.02893471795115025,0.0591552925476711,0.023869390260634272,0.03809475173141421
SFTPA2,,,,,,0.033835337293072504,-0.017621242817799608,,,-0.01875106185076003
HAS2,-0.07354092107615198,0.041032495946327595,-0.03416675174375372,0.05115596924624166,0.10261620514043425,0.02925209360879694,0.040303872412429165,0.010522996579942927,0.036370728665282515,0.008877248961968117
IL11,-0.019206615686975632,,0.032140571982074116,0.07190680924855458,,-0.06157477773857257,-0.0022748335283345193,-0.021684927658668515,-0.03920882596783519,0.007484575656315259
SEMA4B,0.05983728719383144,0.055020979790205864,0.09850008541355226,0.01628073679137769,0.11444778712385616,0.05464314314077811,0.05039111772845923,-0.007458485840611621,0.044524482242747444,-0.029221572756976275
FGF12,0.0020336829247513694,-0.03477504829121914,0.02390112257311974,-0.08669719311536395,0.11616301286267235,-0.01122683757339136,-0.024143342925242256,0.06112310406075221,-0.03415450321200538,-0.007400598223318768
CP,-0.0191006919918917,0.07055561614197138,-0.03162966059979773,-0.11687604078455027,0.12411703325934038,0.03215464652441338,0.04375112693481045,0.08770817152358455,-0.018918550413172825,-0.02862415396516265
NLGN3,0.03066015886626151,0.013338602903061167,-0.006675277181459235,0.03302182667278328,0.0767543921672604,0.012141317120869364,0.031000986399712077,-0.009605894483685358,0.09215054368917601,0.0904582050960821
GZMB,-0.026368152359453573,-0.01632690110897098,,,,-0.024188789063506664,-0.025278805935433794,,-0.010116707196039148,0.021917549585357143
PROC,-0.026270728074229276,-0.012869882018103485,-0.033450026932837114,0.007133510313946622,0.015774912758818687,-0.023870506789266256,0.05422524758988368,0.014031428763913792,-0.014943328210671859,-0.028289007905951385
TNFSF11,-0.013043375227359912,,,,,-0.015951199063706636,-0.02154067087477619,,-0.004001626736634499,-0.019552486285202224
AGT,0.029665444952797885,0.07683459175988479,0.010825721638226359,0.0041847737648086115,0.13701871667152912,0.10772215311786743,0.056014291552143186,0.06000908727147865,0.1377986216906307,0.10685977874903635
PTHLH,-0.011365856898782185,0.03567906449350543,0.029855317960120108,-0.000762859447993284,-0.009437382142610891,0.03581750470380662,-0.02430490805578992,-0.040851130894876075,-0.0585473537150028,-0.017326729458563884
COL1A1,0.04268788088701408,0.020205419894861385,0.07951515888601787,0.019977703639062275,0.06055561411444716,0.02463867716310373,-0.034671415528389725,0.032989166953423764,-0.10699300140542249,0.08228356298076457
LAMB2,-0.02345271703516419,-0.0370861796186811,0.008466579407660362,-0.028922877038588944,-0.010391525436569309,0.02146777637998288,-0.026977145370816705,0.05115015055363381,-0.03927917078275994,0.057569029738041254
DSC2,0.02442315264211183,0.07156221095242704,-0.037575240775481286,-0.01796519177097976,0.05855538689156356,0.02118205068024135,-0.009871072932212429,0.08661673963446295,0.023031528486323283,-0.0033780907691093776
WNT5B,-0.0021762636121360436,-0.009217862039854465,-0.04145948800330908,-0.04342752080450985,0.11660587429349079,0.0361641502503313,0.016298156154112054,-0.016124720145817145,0.0006431802845280653,0.020854943726854307
LEFTY1,-0.017958200017957743,0.013691787754590979,-0.05744607004111827,-0.04168726155223962,-0.02832875795115396,-0.027835451843351882,0.033924452692105055,-0.011463316120080108,0.08114555526191988,-0.02994280076079081
FGL1,-0.02466892563592053,,,,,-0.0233860026411732,-0.013872836175849244,-0.009263138352348014,,-0.003124935771240888
CXCL5,0.044204682751156785,0.013367275104526068,0.04853526793250444,,,0.04728278628299347,-0.0019921761543224186,-0.03883709213248655,0.012664529064913211,-0.04806581477513812
S100A1,0.016756247483297956,-0.029936925526021098,0.027491287827100773,-0.05580496984340371,-0.057017756387481286,-0.024703142722378817,0.015965955433308057,0.02821905275088956,0.04940927849041796,0.014831942760772421
C4BPA,,,,,,,,,-0.01502668909875648,
NPTX1,-0.04416750968950406,-0.036224499412815206,-0.027709078240257652,-0.028731807215033923,-0.05485951278883366,0.025868197721766586,0.047681778302760984,-0.017122441807904776,,-0.0016438963909766345
TGS1,0.05768528352905726,0.04226874679337667,0.06332726135886121,-0.021629563928283614,0.03132432438389056,0.0211639345096284,0.09484949488541261,-0.010815770364689836,0.030578852068734293,0.044045353819740306
SST,0.017949973590232853,-0.025387846480683214,,,,0.04547472442049975,-0.0249944034293125,-0.03621040892996913,,0.0069425311213304605
IL34,-0.03625605366076967,-0.03462041692566296,0.025055373549240874,0.007053416195032001,0.02039602305163358,0.011373119649196168,-0.028879426573331455,-0.04339704041077282,-0.014189270675702581,0.053157579390656184
DHH,,,,,,-0.011147223929142275,0.05002043870249853,0.036858088511985264,-0.022192662359908577,
XCL2,-0.014604785676208104,,,,,,,,0.03793262577161007,-0.022262649570977396
TF,0.05328055757094549,-0.03334155425586537,-0.10456164901222664,-0.19986600564277324,-0.1587490193650463,0.0070527535305921285,-0.018704116867026704,0.040689497568650236,0.011422317178727687,-0.021895142102394943
IL33,-0.026541226279803758,0.01650575869989984,-0.0679693677189977,-0.11771645951971985,0.008361300174686613,0.058570972933256804,0.020480229080902045,0.06234632625864544,0.009010075021504475,-0.03830818492502464
RBP4,0.028949853982285834,-0.041156453099278005,-0.013339082268929308,,-0.010378620370505123,-0.05367392879193047,0.049621108639306716,-0.022694553761739573,0.0967913078370674,0.04222083356800529
CCL19,,0.034836692969036916,,,-0.03170537912920331,,,,-0.02872688279082241,0.04093905765016395
CCL20,-0.03309304645868131,,0.0018060419601557607,0.11630233579174616,,-0.059258388542258976,-0.01127911213603418,0.034948129038102536,-0.0022284654213352312,-0.024233440391067423
NAMPT,-0.05998080338001863,0.05123596474303448,0.021533584874614545,-0.06562973596938293,0.0307662156592928,-0.014530766743383572,-0.03471118988586929,0.0006624151390256715,-0.06879910991793035,-0.06709541738963468
