,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CD58,0.019806811532945324,-0.045559538997630364,0.015701445870587995,0.021672586871857597,0.05024722957719841,-0.01918996733965554,0.032484678719409646,0.1305240092141954,-0.11629447914045268,-0.03968041730126829,0.10046605324637882,0.013551429617674644,0.005486462193781877,0.04851448896285799,0.09657708753174439,0.004545784988989127
TNFSF14,0.056113830852075317,0.014757256166567123,-0.03491980244891243,-0.0225672939898254,-0.027834463678191288,,0.00017733396427261413,-0.0256339901981645,0.08618473795889856,,0.02910712391069763,-0.021441883868095903,0.009867587261838402,-0.015404514695927374,0.10017337886644265,-0.0045387836474578645
CNTN4,,-0.026690466664740228,-0.027335109962127468,0.035232641540171715,-0.04311179244672265,-0.04725963299864393,-0.009765224322929688,0.04753016758583942,,,0.1007337908229601,-0.04378557796427269,0.0794627055432494,-0.00581501031415696,0.006838615716776392,-0.002519734155222904
NTF4,,,,-0.01439394794897552,,,,,,,,,,,,
INSL3,,,,-0.010458301825644863,,,,,,,,-0.02384604906082008,-0.02166389977848767,,0.026080772177659785,
BTLA,,,,-0.01660050332184823,0.019373006383981768,,,,,,0.07111317893512904,,,,0.028711742615626975,
MFNG,0.04905985037560004,0.09192348139703134,0.01694186595679246,-0.002730307754470987,0.05887835351973681,-0.02991685476203985,0.03525043774597299,-0.01767531535698407,-0.05123857664264384,0.052544712232100055,0.03580469384320521,0.03195540441818468,0.007722107745804309,0.014755392490204725,-0.01576524809263127,-0.020473448917222914
ICAM1,-0.0023604140950587624,0.037814251843794076,-0.02466679300825526,0.008378797032997131,0.12312060354868821,0.048031502227461914,0.06758077029528692,0.10568212714255851,0.12197666932224287,0.02074223347239319,0.03803761406240635,0.05045453174010885,0.009464804797724225,0.031039306469492118,0.10702012708505189,0.09762041464698723
PROS1,-0.0015050105289717139,-0.008777605342549035,-0.06346757934677126,0.008472640815000055,0.04942173144556191,-0.014107404261670814,0.01686878002348493,0.18371910082155612,0.019110249313522624,0.0156105167142431,0.09551089921097373,0.1003214464295063,-0.04636423014274954,0.140105487202615,-0.002180672463681298,0.04188218058784673
CLCF1,-0.026448973480403606,0.013762267949624768,-0.027466309875832737,-0.013395772381129562,0.07448328460629224,-0.015153278117218219,0.011197929261742526,0.038173019607559075,-0.05644344636917729,-0.04120390445430343,0.16802129714620337,0.012955149448820535,-0.001045536616915014,0.08424023803400517,0.0013223941467781217,0.05645953654050241
PSAP,-0.045882471789210955,0.0029385519960775284,0.005761380968143649,0.0023884451383568493,0.028686577115531915,-0.015379243781457245,-0.07360560705755288,0.09749887744509321,0.10440289702837154,0.15801163920115874,0.05849278941917188,0.10314501136405224,0.019213099369011718,0.045122060608992466,0.015831347948283787,0.042837347782119735
EFEMP1,-0.05313932426310522,0.008817027061903532,0.005146427695393694,0.015056434437603796,0.12913264152876547,0.0020150736484589923,0.02463698278071118,0.05295379819859195,-0.019441839046333752,0.09086329988902032,0.12332741609783765,0.05589869588362068,-0.0072562819651651065,-0.010290223654652262,-0.06541536386301935,0.07342704859496932
C1QTNF1,0.037867893880066714,-0.0430997684127503,-0.05394968792986573,0.009340640720968962,0.03627062113623642,0.0684668033114665,0.028764852687838394,0.037752844513883714,0.0008551494303477941,0.06379958241875729,0.02253993907754795,0.06113551776208407,0.030085067316716178,0.08860040301359738,0.02351177866592384,0.12107443162788825
ALB,-0.02577244202695486,-0.043764411117026635,0.03744521544570644,0.04484710915235514,0.006432664482180176,-0.015592740996187496,-0.015960443378064793,-0.053248996063571724,0.002885332221168376,-0.01994250161085449,0.09390141951115254,0.05418630551427046,0.009412292069772165,-0.018279708946106508,0.17781321644835985,-0.012360233773175636
CCL13,,,,,,,,,,,,-0.015916974951838827,,,,
EFNA3,0.02155791799757924,0.040716224556873924,-0.008307487812469372,-0.015499627877950527,0.01936819170454777,-0.00738045538995879,0.013099644601645543,-0.011373087917470453,0.10595347038781573,0.04787733882398874,0.039840744536203114,0.0837626683394144,-0.03508995209598638,0.029598043169921005,0.07271938228553426,-0.004937212405863752
DRAXIN,0.014549793322499826,-0.08145883229097987,0.06548783083569326,0.029560938355757807,-0.008834172381632392,0.018479905877560116,0.029067894857669144,-0.013123924180014115,0.009312762393237063,-0.06286388420613201,0.05693312782805691,0.04671898117742057,-0.03666748232517032,0.003449009662126769,0.03696287420350212,-0.028247141576492375
RAET1L,,,,,,,,,,,,,-0.021930853299883365,,,
NPTX2,0.02999435806566741,-0.011981233086183245,-0.00873308866314212,0.011106715065507608,0.0019679349684120447,-0.014689250820093163,-0.006035027040552847,0.07909509760115992,0.008422999855414412,,0.07149877302983532,0.055777134551724505,0.0020280739550656655,0.04086428889602978,-0.04508684428611462,-0.010801180153664144
FGF11,0.03554360172828905,0.03088409792710107,-0.020394742048204746,-0.003893135843083011,0.044123034681473425,-0.04786801733645673,0.08404780727247643,0.10024703433960346,-0.014817825664698052,-0.01995857611786379,0.09572325819278849,0.02460127499520118,0.04585816773911309,0.04866011170412087,0.040734882772344126,0.08115442348960461
CD59,-0.05058886799976055,-0.06717968639995917,-0.004553953425629879,-0.004816558050084493,0.043494694732427217,-0.026808521563034992,-0.050379626535137986,0.06775172258995532,0.053830588731694946,0.09128071670911159,0.0927565406642162,0.022959231466434603,0.008018949888914478,-0.007398039018278374,-0.03867473649333462,-0.06650159163441526
COL9A2,0.061288422427248294,-0.08359327714949723,0.018900576459908416,-0.014064095498082439,-0.05026312072220755,0.0713168176374715,-0.014058743352793182,0.07133830157651154,-0.10951518668539792,0.019384105112897045,-0.008468534919159621,-0.03126816176215858,0.0011281646740532712,0.02597201802711976,0.05225910787122503,-0.07320488265517999
DLL3,-0.02724404903592986,-0.03169022506940508,0.0598433492038747,-0.02265850258915931,-0.06353354445013361,0.029657253830195265,0.03430258243656672,-0.05492279342796855,-0.10237536440324911,0.044967007726358206,-0.036414532784015005,-0.06511159594722912,0.040984315284043005,-0.043650125642835234,0.14089639098707524,-0.038516198191565924
FGF5,,,,,,,-0.012709211213372408,,,,,,,,-0.06567116938972785,0.014554348051746649
LIN7C,0.02731681205307217,-0.04774636916069203,0.012576755890506495,-0.03892572632431038,0.04111229242917941,0.0720862300423015,0.0266001812149545,0.06902202583942796,0.018548391577434258,-0.037849398615265595,0.10744832318814986,0.024583917296364853,-0.02132496017802661,0.0033690193249956936,0.031409522734798793,-0.05059059043235319
GDF7,0.06010180804693302,0.04889281720392053,-0.029332518123716157,0.02909565138429954,,0.02698578081673487,-0.022734701967351383,,,,0.09261893663513066,,0.06856439971342956,-0.03319949086445276,-0.02292698985964179,0.07048789643978037
PSPN,0.012633130184836512,-0.0516173571037488,-0.00660693588366058,-0.0002717739069712603,-0.05939986302091653,-0.017489452851259545,-0.03867862377854129,0.08217449900765215,0.11792140437781946,0.020179405971309305,0.051115451055624685,-0.012203400342978656,0.02874327568407483,-0.008784918587301694,0.052262168199706555,-0.0056697157218280414
ANGPT1,-0.016846187637233764,0.05214655290757303,-0.02015963900837265,0.02761174127747128,0.006022497326962144,-0.026839303190718873,0.040619891493360163,0.08842557813696675,-0.05042883068370264,0.0015183559038372426,0.04539793393036888,0.05298020551711914,0.05649887821697012,0.07137037268394801,-0.00451316966239532,-0.022237707463967454
PNOC,0.04946514891872802,-0.004353395676540173,0.043692997171811326,0.021652345494942188,-6.430154187599838e-05,-0.03375183588950495,-0.01834138966581936,,,,,,0.061249605260698906,,0.052813234046978776,-0.04481484731460646
L1CAM,0.043696367236766086,-0.06176095268726693,-0.044696267175236,-0.0124006620381315,0.05202685526555088,-0.0010500305147794335,-0.0275310466957632,-0.05563586860731847,0.21160619389589339,0.09639178926931617,0.0062926806637254706,0.10582935234002723,0.02409419250240187,0.08268659942098683,-0.038018962180769215,-0.08471436150271922
APOA1,-0.024106443490185623,-0.06642308805354007,0.01576555180790691,0.0014567810477327306,-0.02401266825728567,0.004925482169031052,-0.02719963423604873,0.10805919247855852,0.015644809126221848,0.12420883439814238,0.1703859317209336,0.02709118705809371,-0.015916591827654536,-0.028028232412090907,0.032126817820134275,-0.04875713063123652
PSEN1,-0.017770025586836408,0.04688340043795161,-0.019264383665878744,-0.00676610945053709,-0.023960368755273048,0.022686100788599346,-0.034056300456533815,0.04184059738658518,-0.05053701335620179,0.02096545270710709,-0.04931031429525816,-0.02446751450721081,-0.04152040181508525,-0.012724404832060655,-0.023782567497966672,-0.010226280744183781
CALM2,-0.02919038740942223,-0.031801831644662194,0.005511588722162156,-0.01039172867639985,-0.06572391290513355,-0.021831224009585138,-0.02113528991858149,0.03437535477067471,-0.04632493559518701,0.0575786479200252,-0.010207147004561896,0.005650046848423572,0.011970800285069864,0.029538944139468618,0.10817861821335799,-0.09773851012139587
CLEC2B,0.029303287177452963,0.039383014965086845,-0.04181923619546336,0.06208862223973241,0.016222855175224062,0.01914477814368455,0.04495844411640383,0.09098273524196684,0.034540102984727664,-0.029172779231113135,0.03875738850439832,0.014488171898589959,0.0045215958353006,0.04182625642292541,0.018399028054201138,-0.0038966958540310134
NTNG1,0.020513756441063083,-0.06246896274115189,0.022578739430640687,0.011374519512584325,0.01722249615628683,0.06114814280631735,-0.028397071023104344,0.020492074307456087,-0.017725743025846372,-0.05326375361115689,0.019503968940983097,-0.002184401826448902,0.03594039322023894,0.0065395339610560665,0.04903016609998148,0.09751050897105716
LRIG1,0.05327636900414523,-0.09934176263126457,0.022677143975579878,0.025483728847801066,-0.06462973571592716,0.026112245779966625,0.008424730552172457,0.027065457699307842,-0.0662933119060333,0.01918489197157339,0.11759638396591782,-0.016213538640888855,0.035902982574387274,0.1231501874794792,0.08561153725032818,-0.016951401295198065
CPAMD8,-0.015602698613605004,,,-0.012370304922779438,0.039001703704420805,0.03156321462696893,-0.011497191904656357,0.10200676342000703,,0.05416756090685292,0.0612453237557201,,-0.0023368967584846204,-0.027485853535032218,-0.01824454621540252,-0.004053150787624249
GHRL,0.013284527215668173,,-0.037205131422449675,0.01106120775663704,-0.03936147460159183,-0.016576326219982597,-0.024450400087107478,-0.014729690723350236,0.03820150702200903,-0.07097051992522717,0.045643820513082696,,,0.08290982674320017,-0.023051525778729924,0.004907807446484477
NPY,-0.022889767810677357,-0.03206467304578059,0.021217510981111538,0.017321910955858985,-0.04361426465328464,-0.031827445107356314,0.005486611572466161,-0.0345648285012493,0.0107533851359317,,0.049598516824390045,0.1390238352765366,-0.015618493028398671,-0.0026170395059773467,-0.03822021454514699,-0.041715830635149
MMP2,0.0371577461134958,-0.055487395362117574,0.01117428641430743,-0.017294399837635196,0.011009779002291421,0.03781456093739829,0.00561829829442026,0.14710122775494452,-0.04091864486902641,0.10659675837113666,0.10473138477531062,0.02848838939547083,0.01998307642026301,0.05971356872181269,-0.02079254381539778,-0.026986467878213693
LHB,,,,-0.0107736013790688,,,,,,,,,,,,
PPY,,,,0.042179024528959705,,,,,,,,0.0916583962671039,-0.023391680986540934,,0.021582653037887735,0.015013008125601973
ALKAL2,-0.0032014987851834175,0.054531174048334255,-0.023544151641419552,-0.01061707775496435,,0.07063725262844169,-0.01303590336234826,0.022861164417578447,0.040372310740222246,,-0.0106156788058463,-0.016838140005340375,0.010961006146571877,0.04901153634115873,0.04725973656818421,0.03467171807981941
CSF1,-0.01992470028540399,-0.014396244345417343,0.003983846868761744,0.03487787132083253,0.10819367797240086,0.004963207717812092,0.005627367357659275,0.05674404564474742,0.04315843118619025,0.03202219349929422,0.03086132892010753,0.07367011251740273,-0.059835072513977544,0.021550812032912266,0.04953673334423844,0.10883829701458196
SEMA4C,0.011194415660729172,-0.0410259422047929,-0.013639902698865817,0.01846158100724377,-0.023620238607872237,-0.01559734312967867,-0.003139340976183455,8.388427928109938e-05,0.0099434814398818,0.08780364543726739,0.12638272422755822,0.017621114202975022,0.0015625770088007192,0.005565779702000672,0.03309391343651321,-0.018082145945726075
BMP8A,,,,,,,,,,,,,,,-0.027166543339741462,
ICAM2,0.032318968563485415,-0.05986998739052782,0.04655915760476788,-0.05923339185454017,-0.00045468905555417095,0.06673753952521404,0.06559344147504735,0.04363180891535506,-0.01758569084410775,0.03013173199690992,0.12947156777267216,-0.023404213636970993,0.0010510624028019376,0.01824424713716,0.021055674601120462,0.0014391654399772923
SYTL3,-0.019425864827071385,0.014622464861204061,-0.03340530867293202,-0.036142686024847465,0.020105672959148894,0.01297968393922955,-0.000509146699095974,0.18785218941773513,0.10821413368615909,-0.02453580769260143,0.10882123529045311,0.018156581908251444,-0.029957185375329883,-0.05879479897355354,-0.007958782786345044,0.08008643149088161
IL1A,-0.01813008502685921,0.01346209250088252,-0.03278395311761251,0.07399091465709556,0.0630264360727215,-0.022273182542011674,0.09594692487115328,-0.044042099781979115,0.05771673002257459,0.0670765363916233,0.15746200895190185,0.03572837523867654,-0.04953420133231562,-0.025116788399501447,0.049700645170082235,0.05150827879077636
HLA-G,,-0.01058574073102748,,-0.011379007875459143,,-0.012030068102791534,,,0.08583273284771947,0.038488850882527695,,-0.021981045534436906,-0.0017235035825897457,,,
PGF,-0.01655468917095799,-0.017941756331747657,0.07006503717792399,0.028157732999204998,0.0667083712704006,0.00039921189363350217,0.018001266719311116,0.06199873848699527,-0.05967563789575999,0.09712765070763667,0.13060117983097305,-0.05777918318793513,0.007712896480245152,0.0799532807350914,-0.008348011523982297,-0.0019034204652993508
LGALS8,-0.0033876583203880702,0.05355848392208657,0.006229420445639036,0.03856065968520848,0.033546256919300216,0.038873707732096786,-0.012034063145917198,0.0338792100697515,-0.007738743245535589,0.011293672708435693,0.14424401948505217,0.0473379504438735,0.008258282207622428,0.022813337983891836,0.012155434169788483,0.004657533325728911
DKK3,0.007671535185416917,-0.0540528388705632,0.02735504365871744,0.0278830394655246,-0.07860463788326912,-0.03417851977384665,-0.03394892271478542,-0.032328599963006965,-0.04863182412339662,0.06169697454744291,0.060554996016262554,-0.0018858261736414226,0.021928751703442488,-0.004821831374954797,0.02361762776419179,-0.09909083430624263
COL16A1,0.04773376504801894,-0.08765490013051291,-0.03862379314248737,-0.024670509976361926,-0.054662822434410153,0.030516627916195933,-0.005753406907661291,-0.06159985881395929,0.00888786342684859,0.005057216870022031,0.014921108301221273,0.029302452689374894,0.017732869928279247,0.007550355752943166,0.05367876996599648,-0.005947631480114648
TPH1,-0.029067011274035208,-0.04118027971952345,,-0.020706855728298293,0.04044607211601696,0.01646441113071339,-0.013667260515843337,,-0.01356248950097882,0.08114816493639254,,0.07517869147184691,0.026992717693700635,0.0441450079445907,0.014317969467493778,-0.012821480976276384
TNC,0.08971763208502094,-0.0030508149770499915,-0.06907996412726174,0.019697232750791636,0.09207272733705449,0.006577479438329681,0.005788280470010359,0.06983493923194235,0.07335215715200163,0.1661494871137941,0.1419379933157914,0.08414791091644618,-0.014672313661692074,0.05681570283827632,-0.06651082939281956,0.06236564395780209
TNFSF9,-0.015602691208310385,0.019028703248284894,-0.005691602603261298,0.08911415212518382,-0.007844109769951379,-0.013038926202877343,-0.030852538990354495,,,0.18565824750495136,0.044604295248399844,-0.027941239176520295,0.008499422199067333,-0.04763624071189045,-0.03317799567373375,0.030597152227105986
C4A,,,-0.023201706111838288,-0.012772729602356106,,,,,-0.010579718235555856,,,0.031632344158447706,,-0.027678865726974318,0.04304937103403439,
CNTN2,-0.06480694674089191,-0.02610801717950915,0.006022738401040322,0.027234278781345593,-0.039973778625863834,-0.04979812877064675,-0.03762320589638961,0.007336110308602575,0.098358481928642,0.04575457849278717,-0.08184828478366968,0.015945754001332232,0.06376331570399707,-0.06560540226589309,0.05179317124863711,-0.1124398766629892
F7,,,,,,-0.01107127031065181,-0.011497185222103825,,,,,-0.022326958541044835,,,,0.04331805499540578
LUM,0.05180306756456152,-0.019757304596054487,0.0073678166608456665,-0.033852642373439414,0.07981912930500441,0.03127391775960511,0.06239352477177064,0.032065188077019684,-0.04338393163067488,0.04340548963031624,0.060909682176322325,-0.03436478128951269,0.03530253898149896,0.013472700460957603,-0.09180329161828771,0.014730688408363926
IZUMO1,0.19907769583072327,,,,,,,,,,,,,,,
BTC,,,0.029068342934411698,0.03119153363157693,-0.00502057776824426,,,,,-0.08408366115700273,,-0.016152769571301902,0.06794819657306496,0.0616354881334552,0.022389383536222517,0.017618472297513354
APOC1,-0.078082912967933,0.12671750594595887,-0.01953124934315037,0.052744665559994644,-0.019888197960134038,0.05271357934923288,0.0925012975325704,0.19476753538378128,0.11828037414902562,0.10052837361283598,0.1477134736467619,-0.09149630971771253,-0.022026726157783193,0.017910276647621518,0.12285308265673164,0.019515647154259786
PKM,0.043486868330431395,-0.06140073395658256,0.0480832944779534,0.05838122765069037,0.07843029539226241,-0.025417746844214117,0.008382828622135987,-0.017069362982540567,0.09490034794754085,0.027519383956645698,0.06647726926972053,0.08575438497052347,0.0019251481809025447,0.06864388819629148,-0.041444099145474755,0.04999268802078729
TNF,,-0.061276116691242485,-0.01840483260923375,-0.006760143121912426,-0.03289061116322008,-0.027199007589250514,0.16365275757801448,0.06234268793137348,-0.03876055553119156,0.05604198364113034,0.10941573943517333,-0.01567785711299265,-0.02193085928152854,,0.17610073829755787,-0.03334766535572502
GNAS,0.014626769193448278,-0.07244514468743075,0.019514331082243618,0.00022508949061765033,-0.11341988168473054,-0.016688156473030426,-0.030657336964973032,0.11604606506392076,-0.0010307751715711874,0.04869040891018799,0.0011882672148740996,0.024980150113422556,-0.018560658581083047,0.0928341618019662,0.08615444327308398,-0.0311001071398084
BMP8B,0.030306806385051552,0.015569715145286824,-0.05910781206578446,-0.01649663033280528,-0.015395664734223559,0.03066128418246417,0.009420569093794646,0.010573479279032762,-0.02581062347149892,0.07308451327476437,0.056114548715552624,0.0578527512569277,0.031670992566678054,0.017890768719099653,0.01384246690385247,-0.04768958984455859
LIPH,,-0.042304606491157026,,0.05572620954387535,,,,,-0.04458331029809937,,,-0.015916980805715016,0.12460202402154899,,0.11233127146821234,-0.04276141402510923
CCL28,,-0.030920346686363447,,,,0.05689310928141693,,,0.10892948282633806,,,,,-0.019132696227838617,0.08117559183737766,0.08505272155806916
PTPN11,-0.014591236717355025,0.020482137383830257,-0.016499591279616484,-0.011916341040679238,0.018445571334649507,-0.03129586732880032,0.03825153217443894,-0.06919958184478656,-0.0670527552670627,-0.07316526446993742,-0.0735044221578262,-0.036752953250430945,0.033506449325250286,-0.07384342364392167,-0.018619962575287755,-0.07790187566678099
ADAM12,-0.002340592719157108,-0.10702236222758203,-0.02762874793333713,-0.015852474236468645,0.02937141820006349,0.014374662157834138,0.005653964736821967,0.058609358543917404,-0.02060350103073092,-0.03867486727740258,0.13876065251476608,-0.008049434083548924,0.029854283434453937,0.04548653058341724,-0.053862184747168244,0.05673355112142147
EPO,,0.04508106578310808,,-0.016496630794728302,-0.024481341734231027,,,,,-0.03045610899247254,0.018808594585927117,0.08372939403076056,-0.0253942496707317,,-0.0038918083533783436,
EDN3,0.020323784014507244,9.19614418789768e-06,-0.018621044971597923,0.00785970393703666,0.047672366911626345,-0.015879469258727137,-0.020371389848367276,,,,0.0296661630880978,0.10209876222527788,-0.0376380250095997,0.010509559365023952,-0.019549255934447528,-0.016442647530377344
CCL22,,,0.004489763008717081,,,,,,,,,0.15580204546038218,0.06734874127366139,0.017907819906530714,-0.009867207739682301,
CCL2,-0.04586897418423853,-0.029464309072559088,0.052787310329327694,0.0156789565267125,0.09902952965411776,0.006619472848047085,0.02851357913652037,0.07500279952734552,-0.04062878265749775,0.043453675710650855,0.14148162148078983,0.05744763470949653,0.005542061461107206,-0.04203778057404812,-0.05231265837313146,0.059182656615731695
DSCAM,0.025013707267292733,-0.06810374619174346,-0.025356615305846618,0.0326262116786704,-0.04086508092197199,-0.0023640572264809253,-0.002246331302646479,0.043336044484520435,0.020798601052004092,-0.033789251110233794,-0.025182582429794684,0.03643285239548613,0.0034668824677882124,-0.004153054354769688,0.08273434826423019,0.005004468297633652
ANG,-0.017633331246417763,0.061179184997775936,-0.03515787216952797,0.020412468760995006,-0.0053747700243574285,0.0033198088392927864,0.0007430371549027935,0.02049239108763768,0.05902250587690323,-0.023273024692427206,0.12420869474165067,0.08382320453937134,-0.007757376985654867,-0.04554151894580795,0.07246701070672427,0.11486273152694847
FBLN2,-0.02054532629887592,-0.07703227380597875,-0.03993318840189124,-0.02501364331607732,0.04607239328801134,0.02430033902557776,-0.0008512436168447738,-0.0069855411034201505,0.09673214292792152,,-0.0005850389643446111,0.04378189579128495,0.0026524215648653536,0.03986658885507092,-0.006345843241118443,-0.014598615779140288
VTN,,0.03263657231058251,,0.22862690235156596,0.0367823054751172,-0.012747530586486975,0.020085735879701826,0.07817822433387128,0.028402110479525264,0.024091944422445184,,-0.019759364024738414,0.027226610716175815,,0.071394799802182,0.0521982604610093
VEGFA,0.003890619342038677,0.02192736417503292,0.05850492500449987,0.025609475108095192,0.06752288202537055,0.06266625453751831,0.03176828348300565,0.01995453539254951,0.10699618952055971,-0.05522074554038758,0.07316677491800301,0.09740238396591411,-0.0022718850466269844,0.052651605022097946,-0.06605737712099853,0.1275664235580474
F10,,,-0.013865333801378568,,-0.007306533758685159,-0.022167666077756047,0.0015797191248680803,0.0005242453086579056,,0.021749236998120924,,,-0.03049765407231549,-0.020547800884186507,-0.028224661391974677,-0.03190531343194529
SERPINA1,-0.038503482256952576,0.024767451574703794,-0.017332932267997942,0.03087040994544763,0.07637080459710702,0.030499596448137867,0.04164841111284501,0.0028099878931029747,0.08401393084389734,0.04798111261172314,0.05900871462926534,0.017125492632011005,-0.016384069193235956,0.0033040693154844703,0.023852857841226774,-0.015474360178408354
VWF,0.01243798489489789,-0.038080278462861085,-0.01753438852616317,0.02624451120369183,-0.042929266195128754,0.04877796260294096,0.03846731248738291,-0.01768781098905945,0.013374028451496487,0.11377962286746078,0.07847182811005768,-0.031411507642100885,0.016527414661591404,0.08311457744835568,-0.011398013765065182,-0.09841319170351488
GDNF,,,,-0.013418051231875023,,-0.01984202562303805,,,,-0.07901561494567565,0.07020764373804124,-0.022864737061813356,0.08492078459337507,,,
VASP,0.005300614290931043,0.027672899141685275,0.036432735383130355,-0.009194929541703381,0.0038698466665974996,0.06954276364585789,-0.001078108608121514,0.06907443126803813,0.02359956562691708,0.07434103805276115,0.09253853289066359,0.01976371104702314,0.04786340711078922,0.04715871563099474,0.012140391304369983,0.021160923956663292
ADAM15,-0.0296316173863724,-0.05460901796289149,-0.013485516949264887,-0.020826183654417747,-0.0069092672388076015,0.028551045648166806,0.06452344516049156,-0.013845712152329544,0.09055480030524035,0.1033213731133447,0.05536013998221322,-0.007384790659243306,-0.02262720478505307,0.032101160968634926,0.03732642989422499,0.02839170423578497
WNT2,,-0.0019719729294415036,,,-0.019833598587402374,-0.020977250749341918,0.011234672861653115,,-0.029256844345598505,,,-0.021441874150881775,-0.026081166440776942,,-0.03817965074746416,0.022803688467304933
CALCB,,-0.0376309608710548,-0.02634053390675597,,0.02126058223237307,-0.01292098595344247,-0.012709211075257274,,,,,-0.01876556170727453,0.09081879505275482,,,-0.03081599367525125
OLFM2,0.0058715880185341955,-0.1037585535192881,0.0610607042242611,-0.007423859467766787,0.059517082915489156,0.07166304703591751,-0.0020684335489283483,-0.03577736447802893,-0.04501364523121797,-0.00750756840965284,0.07354775386612693,0.01467784224884045,0.08667271175614175,0.020760192217659658,0.09376278674576521,-0.008473560160591231
MFAP2,-0.02010784670502044,0.02991372138314673,0.0022774379975019437,-0.0011797666352187691,0.08673438675689644,-0.00911636228790228,0.04791793683388371,0.008650227316485853,0.07498366907688626,0.06275629099713431,0.15376142383880873,-0.03194074914760118,0.024539238958581545,0.03901560597192449,-0.027574476514025167,-0.04651825166502692
HLA-C,0.10251704195965188,-0.04612537120864444,-0.0014361183343607595,-0.0006108323805764147,0.03290044498766964,-0.020903574503597706,0.06447255004681778,0.10987936573754303,0.10024025524633978,0.023126832349443002,0.06964852773039039,0.10811895582348673,0.021257366959768136,0.08904762992113979,0.05885040228350954,0.024574388827895085
THBS1,0.047922052228358235,-0.06798346021515242,-0.005033535054698409,0.015017647006172826,0.10490933215830599,0.00414105034647461,0.022081191546008707,0.06877421562583445,-0.06516402165738455,0.06527845129422008,0.1465462629853858,0.003207205448433526,-0.01728975577624359,0.06140215328108947,-0.1470474345297628,0.08032104033503842
HSPA4,-0.05281192949461865,-0.025751107601466146,0.03585353586709352,0.04801965963057078,-0.010855597680267486,-0.053468533831948155,-0.04602686787246868,0.03180269215778214,-0.037800385883196674,0.004152605698933388,0.07071382948303162,0.005621860381810088,0.03250458799732701,-0.024849398881688783,-0.011637528803811924,-0.007303111154197924
LMAN1,-0.0071273337919913965,0.006159195600471346,0.08143730411725178,-0.02272370688084893,0.05445348028635187,-0.006754320090044303,0.023821556695719837,0.08151790625041154,0.046560281012698955,-0.053377261239185625,0.0013367695563620702,0.004259134269482323,0.0065058986486850835,0.021280717226800788,-0.07987566614122547,0.09467946553501148
LYPD3,,,-0.014579451946728834,-0.012094978322012154,0.020686012109959604,-0.01602106742150454,-0.019715589891712175,-0.01470236585084015,0.034298889724477546,0.19382372315574833,0.05748680904089234,-0.03605507434401013,0.015305437011294613,,0.02505139597561616,-0.04856845724320887
APOE,-0.07463468302523442,-0.03259253275646015,-0.05204518827715524,-0.026788856406727866,-0.002273585985051696,0.02011173041501897,0.051554747473008915,0.01870920463380336,0.07579393749621109,0.043220199862943384,-0.07058505498056838,-0.059266269460361364,0.03512891738970651,0.06369595802770933,0.11443117580737583,-0.03270249567496434
SOSTDC1,-0.015602697317677685,0.05135201744176502,,,0.019622618888127694,-0.02771845413136797,-0.035226744750814845,,,,,0.04096596838075944,-0.029043070373466026,,0.06554179139346814,-0.026408679877403574
ANXA1,-0.0782103675981795,0.004483042094969842,0.020210106240210107,0.03030492490435478,0.11105791813881496,0.00678456178529926,0.01857926090861002,0.03375185520914802,0.029164855691201832,0.04571454655653988,0.18177938176210146,-0.022033862944278667,0.019155657377382125,-0.0074058504868075034,-0.04238583032307576,0.06821698617920972
WNT2B,-0.007333866528053715,-0.03931197068981878,0.07002385459402757,0.014706207760843535,-0.02433129833609959,-0.021250619686293905,-0.028215864569572372,-0.049794715830541875,0.023599664252478142,-0.05827612784644934,0.046931090547999536,0.06302348717276458,0.015050751072250915,0.016963609438534328,0.01756045351689231,0.028758954335747308
AMH,,-0.006438390803086689,0.03859469033383195,0.0005269229631488822,0.04225453378793538,-0.023204551105595272,-0.026074364762032523,,,-0.08272707360194102,0.05286974549923776,0.011920427049415564,0.015700491340116633,-0.019132693788013157,0.002077062347176339,0.10306813620010352
GDF10,,-0.016892334484007628,0.034732548342977725,,-0.03396408362134386,-0.02674877412542292,-0.02047892624753752,0.12954707842590663,0.08577630608985622,0.028784460671169382,,0.041708651295360256,0.028771369499291443,-0.024147608261223204,0.00778194727085157,0.05368309198676825
EFNB3,-0.033772007398304375,0.006120696931994358,-0.020536589012168975,0.042782509468364295,-0.07894231330077014,0.01839678203724946,0.03499048551117305,0.06749059187657137,0.005627591718806254,0.02973383855246664,0.09161475728328909,0.006915432757950422,0.024028961583073844,0.07138993235986087,0.09201285621769584,0.039005270233023255
LTB,0.03877482018294413,0.0779187366305261,0.01762526209246395,0.012907935327085354,-0.012658855731916399,-0.01326144758064175,-0.020798685075071325,0.011450495882785582,0.021567543289847144,0.05697796187570718,0.0619047426005457,0.02015801368802291,0.0014394645122304227,0.12234962298735849,0.04344429556046923,0.01087610153527337
