,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
GAD1,0.07550301505115986,0.29059243620414793,0.10620390090291008,0.09621076901342158,-0.016338592019099533,0.29833453684747396,0.2201717863579249,0.4487938406501981,0.1642955345539572,0.12491388852435209,0.35795432193925975,0.31053076807791163,0.09777920644126889,0.170318595847204,0.06601514872360527,0.12218130207344186,0.16608662128085666,0.3292481777586536
COL14A1,-0.021584185061818178,-0.08504988636736295,-0.026233962381582567,0.03883214468568013,0.00561486920823916,-0.04290781200577126,0.003058407314670742,-0.08602299397367742,0.03427040322246666,-0.052176720166450495,-0.10198427462058247,-0.045798815127466266,0.008868151743803034,-0.016780232786117462,-0.0071029845931052955,-0.05269244871123729,-0.002699217418988507,
HLA-A,0.2397233617969622,-0.2055353488817962,0.013576874902091043,-0.011551512541600514,-0.001463278386836559,-0.24947542551828678,-0.2574815573290575,-0.4300860269909094,-0.09475952839007017,-0.0702092655559722,-0.3603291523744373,-0.2764134156794994,-0.2642342036568849,-0.3716411120190722,-0.033201201340425035,-0.28665489649085946,-0.021594764470952526,-0.017059343112428824
CD5L,-0.07599196551730665,,0.07166363237221976,,,,,,,,-0.06647196374291969,,,,,,,
FGF18,,,-0.030355874091705832,-0.02051615180868447,-0.014595455993923423,0.05466373345553439,0.07646018813680797,,-0.011225964112429045,,,,-0.03681412550146052,0.0166101525338658,,0.04445697431366626,-0.06798450512726417,
ADM,0.016923448239154707,-0.24647102938215434,-0.08952910787170629,-0.15477689272972942,-0.0685160714334548,-0.16153428155599822,-0.04848322116822966,-0.17193599983787136,-0.1636351248719405,-0.025589483036796777,-0.0633264589251755,-0.24974961847110266,-0.23566064072340756,-0.31732843169110797,-0.03898277815784128,-0.16121379491639873,-0.16615770323592383,0.12492977924344056
CCL15,,,0.013721968179188885,,,,,,,-0.03796914381529796,,,,,,,,
GNAI2,-0.04123064161332193,-0.049587643431746306,0.016344503741182174,0.014209126198332983,-0.01433810018351955,-0.15204309844992966,-0.20280057297499007,-0.4621218105210533,-0.05730670943773145,-0.0685355420792637,-0.22490156842792638,-0.12473763086364999,-0.12495383183505898,-0.06616148639196648,-0.011715277295392465,-0.16725338388218405,-0.026192196943909285,-0.18648236998578788
HDC,,,,,,,,-0.17325137498718168,,-0.030425057536450684,,,,,,,0.030615851345497783,
COL11A1,-0.08214225675612569,,0.019118481488569036,-0.012227465062927417,0.046263813326179334,-0.1290190409853907,-0.26669772618729737,0.05706105123141397,0.09390343307603452,-0.03952257907102601,0.12862200619208355,-0.05533377604484676,0.008253400105137738,-0.00038039914225463365,0.11145384606988504,-0.10160374349418046,-0.02527815014130418,0.14258608432934916
NUCB2,0.024252605689511594,-0.05710046672539329,0.0026614451391650373,0.06387352201920204,0.010260657238568158,-0.046415003160308575,-0.024850687463803315,-0.07387090589486119,0.0212460673207354,-0.021384038046572837,0.07496579114571185,-0.09118158399306948,-0.13114245200578992,-0.10707345827402415,1.9933548620076784e-05,-0.09008861467576422,0.045266179727068985,0.0867116525525524
FGF16,,,,,,,,,,,,,,,,,-0.035479311493128544,
CXCL1,,0.028563741487958184,0.050604042353715635,-0.020215858769774067,0.013738433301066071,0.03478263698744979,,-0.06738834986777818,-0.04817367440412121,-0.016701001881496754,-0.07289900938162526,-0.02911676056910637,-0.11295506068727647,-0.15999804009438778,-0.042036950612742194,-0.04992613469022174,-0.1000973521291764,0.022945197095959942
VCAN,0.1612459327097664,-0.09498021534787227,-0.010843128096352746,0.165736498240965,-4.4735509681120725e-05,-0.17588912591164735,-0.2925236533703968,-0.3692490693990084,-0.015399553997058316,0.06631190442150961,-0.08806175995423714,-0.22486316543486956,0.08889460585403161,0.1780276575127769,0.06371343556314729,-0.027882095335066602,0.03212116981374822,-0.21619352277024098
MMP7,,-0.03352792238837602,-0.015383312158461346,,-0.029016759340379922,,-0.06253465942592466,-0.04419161563131919,0.016953038056611695,-0.0003290523900652074,-0.039117797697933755,0.005835044755752946,-0.12237981800624634,-0.17051082568222095,,-0.0808662253959741,0.0034930189266595556,
PTPN6,-0.018726672318470826,0.016400472128852896,-0.004409492011922181,0.14715788807800853,-0.001384069040645408,-0.004674925480414298,-0.06175916304623888,-0.18253870545961765,-0.032262869810990746,-0.04934507715816759,-0.16418870873085414,-0.010352031088583652,0.08385903765330646,0.11027865580419145,0.012365803315290708,0.0412328983295157,0.01792774264430519,0.056011785753010974
PTGS2,0.08628391446265882,-0.04140067254039597,-0.05686236490131453,-0.09236838917014391,0.008059338254389804,-0.058249469272155054,0.07435796896159734,0.5083034149612988,0.05720662669079081,0.00965661144888516,0.007464640781657024,0.04089654531184574,-0.2047239941941917,-0.20814482566825784,-0.034573072949416334,-0.11154619087560647,-0.05371516379152814,0.2200256112895344
XCL1,0.0134806692223305,,-0.027647392180231448,,0.002160635193047377,-0.021078747284790925,,,-0.011388311458952718,,-0.0513114203344423,,,,,,-0.003627730431074931,
CD58,0.03759254289020876,-0.01878494260318025,-0.028863876866474292,0.036140492408151696,-0.00014632809829160216,-0.010996279330255723,-0.0754104500567636,-0.33523182753541103,-0.06374793581896143,-0.05963335526419333,0.02591668549263351,-0.12275252975981374,0.09817380297598995,0.09933783838336305,0.016741940023593877,-0.005571750592924944,0.02829719326592924,-0.0003986303632175947
TNFSF14,-0.09237443705526961,0.058731647148786495,-0.030951113713329693,-0.02388301213712477,0.09661209193024396,-0.02731939892937298,,-0.0920797256290442,-0.010581247019621352,-0.03902740798873602,-0.10211245086058116,,-0.020219094905337666,0.01668539491785856,-0.05818971768900246,-0.03104415000270438,-0.043120241173747194,0.013296796471452193
CNTN4,,0.2141794420087865,0.019410452732693033,0.15509829390298582,0.0994932119968055,0.3027823901412504,0.16440508931707876,0.30974499898091057,0.10260950810654662,0.05172531749855552,0.28850080563480446,0.17592050274139653,0.11924254564111506,0.11982123933961544,-0.005798327607347499,0.1077546706699633,0.12311595541891475,0.2378207431508223
NTF4,,,,,0.03615040102319069,,,,,,,,,,,,,
INSL3,,,0.023162489177505307,,0.06372103612668777,,,,-0.0007268575198633677,,,,0.05275278548032365,0.05871665758694399,,0.04193010881462685,,
BTLA,,,,,-0.023167419742347182,-0.021975295753789936,,,,-0.018756498170000566,,,,,,,,
MFNG,-0.02220409952604608,0.05295293631811971,-0.021141389251634914,0.045973501802594664,0.08858308185686373,-0.0718353705241864,-0.13593883341336488,-0.24137514547713387,-0.02227708076621107,-0.009622023152426678,-0.1004686728178898,0.01901752875354995,0.13095974124255685,0.1479671315096612,0.02430862878971554,-0.023553543980375395,-0.04878249483630664,0.0292462732192481
ICAM1,-0.08818607409653903,-0.15081036840920253,-0.039732438764354235,-0.06229179114672856,0.022612859762556427,-0.15848426041524039,-0.09543413275026254,-0.27554711771652324,-0.08235694675742009,-0.02731215916928792,-0.12480192995781686,-0.07576238849604323,-0.028709737726168732,-0.15674062543825193,-0.07062010676535939,0.004546054831025558,-0.024415773398784205,-0.05245385152903737
PROS1,0.030730805137016405,-0.1216536030677232,0.0011921824151657036,-0.02444473658040667,-0.017446485802667874,-0.14114848564940913,-0.1453679420638101,-0.30143690204036294,-0.08086001531757617,-0.02414482466345892,-0.0816560018538849,7.926464716050711e-05,-0.012325456884327686,-0.1035389474550742,-0.0029195972160059587,-0.13100045345097788,0.025457932865414683,0.09983285116093162
CLCF1,0.01284429369348768,-0.105859218481639,-0.040916030061977936,-0.03914832823029599,-0.004559619508221924,-0.036645264766493546,-0.03246079574277172,-0.024958556279485646,-0.07253539791256251,-0.049622830547716205,-0.08997648598677321,-0.06195403638698492,-0.004535095224824854,0.05920025889295495,0.03286399710313583,-0.00875803177692156,-0.08083731418900299,
PSAP,-0.32974829250737725,0.15506349933874936,-0.07576333959784379,0.06903156787732886,0.032743513464997064,0.04921546684481002,0.19335177631693967,0.22492360045406123,0.16551045055481448,0.007906637476188761,-0.16479197890266703,0.2577795609049532,-0.0643389312410273,-0.19712976388186143,-0.023941084044027113,-0.14193923532253155,0.08459514359425276,-0.09259714676322785
EFEMP1,-0.2039656393576696,-0.2156683660395846,-0.06106283412493528,-0.09381935767294206,-0.011677382345937327,-0.2418302230207817,-0.19056791698165398,-0.36094459673160617,0.023541829059983716,-0.04032834991198328,-0.3177923200904983,-0.14975082591596997,0.06697458990679041,0.07335463731427924,-0.06267642260740272,-0.1383207148334558,-0.024941689971267073,-0.17246593736460702
C1QTNF1,0.21687190716689322,-0.25651851112274704,-0.03239718471640564,-0.036079453089254074,-0.04642493062741888,0.011404504301782756,-0.005415432691671033,-0.20912247206231935,-0.12369182592572307,-0.0339578797466499,-0.0021898725404496684,-0.10312104455465887,-0.1018244091603895,-0.26141657499620846,0.02881740358687661,-0.1270641149891211,-0.023246152908881736,0.01917029302285501
ALB,-0.055362631314029756,0.032401391021843653,0.053041608737016646,,-0.025912143274111468,-0.02301998973760386,-0.028836766953103443,0.05436665917851795,-0.04369251950677222,0.016545045414282176,-0.12144370209299143,-0.04437341858152353,0.05099220458149185,-0.003806957545462918,-0.008418839886259554,0.11752593185324693,-0.026128796268447073,-0.0034282061025053987
CCL13,,,,,,,,,,,,,-0.0675145700945984,,,-0.08981429077716677,,
EFNA3,0.07284500166757177,0.08968806282255598,0.07012171360340981,0.07306175310039018,0.0063943102139154984,0.025844172258162827,0.21517662401283497,0.42276123600464294,0.05700363022284822,0.0632725866696309,0.23566451098873045,0.003474625321405729,0.17814685605318148,0.11864252372444148,0.13581305625523063,0.23358745975916503,0.1454686435987338,0.3916650270103073
DRAXIN,0.11053356564256747,0.11199777659395077,0.07629035712029557,-0.06182073543353413,0.005550116968474921,0.06750507654687285,-0.03525468198703593,-0.27720996229942413,-0.1258336730131222,-0.026317123888911245,-0.02314432838548985,-0.1278495673340445,-0.09231100135864334,-0.17620423550415537,0.011406803319934017,0.05666451285054286,0.14562753031239098,0.034914495571098596
RAET1L,,,-0.039162870437039525,,,,,,,0.061781906140530175,,,,0.06685804641111788,,0.04290789860239509,,
NPTX2,-0.04217837684058125,0.2954799477128384,0.11813897863863394,0.1729409411640597,0.028339031493550833,0.21331126551574972,0.30796540968566455,0.5144645948395598,0.1898089677618,-0.008091888290674348,-0.05411128671439897,-0.11409272301275217,-0.04680913151992084,0.05317263743361537,-0.061335059262029375,-0.12242253064019203,0.08564402422335265,0.2447449935867043
FGF11,0.11785444165528805,-0.17375314977176198,-0.04244888006922329,-0.0586746281840978,0.010155025500797471,-0.05474433990895475,-0.11873230247269899,-0.24488469208460434,-0.04637462955085445,-0.008380356296569181,0.10165009376471691,-0.16415742325192167,-0.05591536899253172,-0.07879451234947447,-0.02575037042623497,0.04326543564193457,-0.09091091976966065,-0.07259234689141338
CD59,-0.1774947253656203,0.0755685302838466,-0.027928498106103015,0.005708111862207209,-0.024629156564569956,0.20651642448628868,0.1488895230169885,0.2822462258720858,0.0661392478452556,0.013550985355807508,-0.13188113924122868,0.2099772999387063,-0.01695423385032686,-0.049537484314169405,-0.012194491733716527,-0.21598982536724218,0.14457043560952093,0.022191694224676446
COL9A2,0.055237236868798806,-0.04956538844702955,0.08813223207345974,0.08394034047349355,0.030285882938122472,-0.01890320407779886,-0.1036900649959487,-0.20009584620482596,0.05295776032660304,-0.04997588685100856,-0.08272988398190056,-0.04262243654712411,0.21179142125191647,0.3354938766470889,0.02076818704130198,0.09892618777653549,0.029006100392082255,-0.053095129955508476
DLL3,-0.20861042459885454,0.2508770100129089,0.10643945143203397,0.16710302621311124,0.050132220801131104,0.14033851180127938,-0.12413711421830621,-0.09555102380774934,0.09823997537377709,-0.006062556973821111,0.07650655638797328,-0.05126902038233223,0.21982530501010322,0.3900636737699021,0.005085263319944287,0.19488721870730777,0.14577694070780794,0.015613389103116633
FGF5,,,,,,,,0.10182127509199913,,,0.0527555034209668,,,,,,-0.03905631284834827,
LIN7C,0.06372709340077994,0.01935553639391728,-0.0011932143571160617,-0.02557153654329331,-0.03940625543735759,0.06548945882073617,0.03931995871751101,-0.12491711001000756,-0.0141682420004456,0.031206003805361822,0.07546162463363118,0.07474109403450475,0.19327902468130403,0.09413335543686614,0.027445150488807028,0.11137417758070083,0.07746610991698198,0.06857181817202138
GDF7,-0.06845309521872872,0.02792553211900421,0.024894504509282857,,-0.02604254953988303,,-0.05841758561120635,-0.07554562535336994,0.048107710236997774,0.15100482880447,0.18397133558407824,,,0.06728286097402081,0.012459104693739823,-0.023946820407464348,-0.0450326856464153,
PSPN,0.034204107175918756,-0.05252740882016375,0.0020808589192860736,0.055938141443613254,-0.06118763333006517,0.04879359882172743,0.023311655279168408,-0.045966845594889595,0.0012967317664786602,-0.037451196833263825,-0.008407757051305738,0.07716532869286369,0.002827069649770848,0.11601707504649367,0.01045917115975043,0.10115460271577596,-0.003880149106026875,0.22970826380242237
ANGPT1,0.06628737750061481,0.06177017829786037,-0.023934869503783433,0.06019755085614166,-0.06281978736969165,-0.055522267306266165,-0.01930818354970626,-0.24668780305205248,0.09045554510861305,-0.020575967567035277,-0.17382671727526194,0.0007008168895259063,0.01428414230962607,0.040157410263040615,-0.007684781475605506,0.03348891148233703,0.03690733560525487,-0.020831545702829794
PNOC,0.013540351515144914,0.29387720949795343,0.05909355874831336,0.15166958632930086,0.010150874854428267,0.2835787355197577,0.24395111083139343,0.4273939015973728,0.20305383978987165,0.06216556650493659,0.23208649075908788,0.2389119939708943,,-0.06593810592841287,,0.03742994490235217,0.11317887556877129,0.36357832794932327
L1CAM,-0.02146612306748854,0.45873461889013534,0.059703279348567145,-0.08212395141268607,0.06729593361919461,0.10479470280847523,0.155607891349868,0.3558489852214655,0.16784762620165833,0.13017781633603553,0.20839251421515584,0.3666294796911076,0.021598659621951084,-0.1214131958510709,-0.04464455607847545,0.09577074265964634,0.18822894468212228,0.22114111987762453
APOA1,0.1822552642645423,0.012800823535305242,0.019102429194352833,0.1439222528110022,-0.02273000675355573,0.011536173576330022,-0.006153335146451868,-0.07413448499541378,-0.043467540868250526,0.004061914650760995,0.12303261584153906,0.023225927007230127,0.029537757342260208,0.09601323261642605,0.06932361281363232,0.02069138366456546,0.015989388342664213,-0.03599910531047008
PSEN1,-0.1419805550038847,0.03573215758187575,0.03359744413595878,-0.030025782399280793,0.003521795237565388,0.04961829154486265,-0.05931146947042076,-0.1755287027939286,-0.06662790444329657,-0.016175576296309342,-0.19367346721049916,-0.13528209925957047,0.01774255808628329,0.06022358335977069,0.007426646119302709,0.0018123843903216032,0.08854090245386208,-0.11193867978416405
CALM2,-0.060464082334821166,0.2405584318760887,0.04431444384179091,0.11863904636908579,0.02219314215682398,0.21145125468862655,0.31713406025052876,0.4357248569958536,0.2237284742450265,0.12449453264512662,0.33661525664749764,0.29998481449858627,0.2465245578174134,0.275201207141042,0.061497950006774174,0.2478112034626131,0.15411786546758754,0.04617393022758626
CLEC2B,-0.07056916028577673,-0.09929979174971124,-0.07173498309369324,-0.06893716855308171,-0.02081741230987661,-0.049742734659050956,-0.04347196089140845,-0.24799954948390512,-0.0741575036202203,-0.025499621899625756,-0.10049152299343848,0.07652643023571089,-0.08856052387595494,-0.11976872084871976,0.017345142342948382,-0.05926132609048891,-0.026281047079422932,0.0052912973109403676
NTNG1,0.15049518995895236,0.1919335210728374,0.04710558455780564,,0.005558076412686074,-0.004905807850910241,0.10915995334388232,-0.04141483787903635,-0.03481699148715,0.03697570153295058,0.12473747759075579,0.23883644308635243,0.15693681123782469,0.23014340919045137,0.06104430306504042,0.10130153450235566,0.016198491481729034,0.07929512447063966
LRIG1,0.0404472574781293,-0.0805717720821187,0.011333931215095128,0.04549281269332379,0.015731660992837675,-0.1827058567177843,-0.11995141791351208,-0.3182870026817732,-0.04656545513696909,-0.012681581411617323,-0.09967557048975802,-0.164707869764332,0.241863631446378,0.28986049175133594,0.012590780298024549,0.126218369666611,-0.020472783410468716,-0.12568951949493506
CPAMD8,-0.0009598885805098115,,0.06049949040980357,,0.05106296644059309,0.027792920228308877,0.06518572074846808,-0.03802083317816285,0.03460919827733565,0.016962109051516586,-0.0466697078640916,0.08951212093756186,,0.07632616142558307,-0.006272526510866963,,0.007621506676297629,-0.042792651165533685
GHRL,0.0023387326688647683,,0.11088376540419242,,0.05114061451454976,0.12133422888071013,0.03222735292829577,0.08440552335932372,-0.048688462242203676,-0.035592319556539534,-0.041958882815268335,0.08906862283127674,,,-0.027014236840108386,0.010907040770377999,0.025631061336754333,
NPY,-0.016501709789714943,0.21957940021874386,0.040232272424107186,-0.018970365894361463,-0.010767123074164676,0.1545120661594615,0.16900891126375112,0.3884401264985055,0.007374178793003189,-0.08175236981625263,-0.05641987114551133,0.10083378593399524,-0.10685533220257729,-0.08946612372128553,0.0009774267639494141,0.009103379100539497,0.08561251170725193,-0.02126185630225511
MMP2,0.07025596007689558,0.14948983644733294,0.12681067933916385,0.11845899520634988,0.0321844687850074,0.07755779212402795,-0.16142196431612096,-0.3548610774366208,0.006458964125088316,-0.00027170334748299023,-0.10810819940400956,-0.20078099251091852,0.09646044702540676,0.13344464514401452,-0.019081797688584538,0.007166704954070305,0.10186473278081401,-0.022402012083961354
LHB,,,,,-0.01503548057829781,,,,,,,,,,,,,
PPY,,,0.017088403882374804,,-0.026172386541014895,,,,-0.03685108820090224,,,,0.00028378712466237637,-0.13189149813293516,,0.012006829269321713,-0.012465359017400186,
ALKAL2,-0.09883128045575862,-0.008005171513000175,-0.030352600192926946,,0.024381723373130434,,0.091715177410607,-0.010599697447527194,-0.00685389436656128,-0.019211515732013875,-0.11324410152465265,-0.06153149783798871,0.07133762880271878,0.049373346007323515,0.012789625161814453,0.1360129635720268,-0.09828870007865904,-0.06554239987847257
CSF1,0.09683015558550487,-0.19725446344008085,-0.023582862231926717,-0.09515694245083554,0.03534378982471501,-0.17077341689117323,-0.16135627083764342,-0.2269003788723128,-0.03421158716359458,-0.011403379831794097,-0.19309084169295826,-0.15025465354674947,-0.03140096922428903,-0.09190980264558744,-0.0015783674868401487,-0.06691724925621437,-0.05289335617192476,-0.1214098336711208
SEMA4C,0.010069211989253356,0.05311833621357481,0.05936874005587072,0.020634179977760965,-0.026303329097605244,0.03185839265733479,-0.06700977034197429,-0.0218600316923282,-0.040474819238913384,-0.013157075069642754,-0.03255640508926349,-0.03640098826232399,0.04916584297346906,0.00434376420114181,-0.013060526868739769,0.04357961311182125,0.03146929426682661,0.03648525309291028
ICAM2,0.014742270129470084,0.10750207495417773,0.046408473250126536,0.1413554280379561,0.00573085068943093,0.12377363554206355,0.024394304360600905,-0.08448627797593765,0.011721955460083004,-0.006536702730651805,0.003820001234564617,0.03391997303687345,0.08400657757203028,0.10020566351898402,-0.0051391610689542596,0.05424728595098642,-0.016996351113206645,0.08627162832296087
SYTL3,-0.020086570100087093,0.04901942041738643,-0.028473047478025298,-0.05254156037194361,-0.025133966994870305,-0.07272817653677498,-0.0020257227070544794,-0.17132443894248772,-0.06866658245639566,-0.05090876095676404,-0.05174505823003935,-0.06782842890915242,-0.06839635670493188,0.008054531987614666,0.013674857125208115,0.029766437244424845,-0.006075574943422562,
IL1A,0.026679690743864892,0.06394876674212152,-0.014011457240994944,-0.05501561727063243,0.06305289846298537,-0.0704281089127868,-0.03620794268802725,-0.08714959922141431,-0.1159187014104426,-0.07492212388267981,-0.04504370225431467,-0.05288501543550779,-0.03675715129656359,-0.04050368486453583,0.025234207391969115,0.0446548418010586,-0.0666930283862761,0.11331498726418758
HLA-G,,-0.002493462962424112,-0.02412755522304187,,0.0555450263756323,,0.01171047352830889,,,,,,0.06009492757313764,0.03958219259860064,,0.050891445636237764,,
PGF,0.2332590573189976,-0.08551595679124463,0.030601243550332505,0.007694352964476322,-0.03273141359667606,-0.031466336762027196,-0.012595486266368,-0.24893875052867434,-0.05806219945760598,-0.03748982793396549,-0.05320644797431307,-0.14721884783115827,0.03750454243031227,0.1482578277338318,-0.02213963778416035,0.032851802153432814,0.02095337161773459,0.052606948401351196
LGALS8,0.06434523166684222,0.04042626338071079,0.03130853346831294,-0.03175159877387012,-0.04787394714361898,-0.015777265278883366,0.06106104246838649,-0.05431950035612767,0.06873604232030614,0.047029232558502714,0.12734355138872852,0.05278961803126076,-0.005754626581749965,0.02680703771236456,0.014945927217650066,0.09255251830838111,0.08114524847389915,0.06555462611897592
DKK3,-0.025494923616015543,0.2502560785741793,0.08957190717217878,0.11522489550274202,0.02003674456672924,0.24911120105505416,0.3087955224301869,0.4748931878489824,0.1548537498859436,0.10323997538776494,0.27537893278965025,0.282869526529236,0.17376820532394038,0.16887631276373163,-0.0053783814861225005,0.05442602446796302,0.24915027626569122,0.16167218230843344
COL16A1,0.20408141386207596,0.020452727756108333,0.030056255341353377,0.09257339392841063,0.03455879285879406,-0.06049348115849613,-0.033445335979763575,-0.11367771499283129,0.013252657090571426,-0.017585668592708954,-0.008812132968674129,-0.19518431528142396,0.034647755933400526,0.05818418720825228,0.07221550649755291,0.02591121116965287,0.01313590844486079,0.03488465096649939
TPH1,-0.08174361825233246,0.03267522801386767,-0.04424783737110271,0.007890400837530506,-0.028898185127335173,-0.026271261939805536,0.014246830361259745,-0.06347553284499478,-0.0388568241084249,,,-0.020473028690561255,0.07175229531327615,0.031031115495460365,-0.035022270331413544,-0.06378777278262493,-0.013214374283570604,-0.03442699297319831
TNC,0.12667032374613282,-0.25587572209460885,-0.07434789705355985,-0.10719400663512192,-0.0665160759558724,-0.12887588769684202,-0.2939942873973905,-0.46530492553178043,-0.18300791513636558,-0.04470926632117189,-0.3239884441920894,-0.3113139855251364,-0.11413989490254499,-0.21539283050489103,-0.07449485993935744,-0.18687429042934026,-0.06736881762799742,-0.22627054000950947
TNFSF9,-0.061719255573965986,0.2743260163907399,0.051613216457787645,0.2506766198915221,-0.02604255129165696,0.24234488372205643,0.033659815406800096,0.27463051197424543,0.02998911827859219,0.018664266381640777,0.0770145672599671,0.05589629415738242,0.037974574969065034,-0.025499373329428594,0.09414639048473948,0.022646919263710985,0.031580579137108385,0.13654802152224324
C4A,,,,,-0.017825434700153516,,,,0.01115876584113468,,-0.04527491073472574,-0.016366008934300173,0.011222244990469242,,0.180040207660731,-0.07383120664846791,,
CNTN2,-0.3120326677644649,0.18197121590829202,0.08349819854582817,0.007996371175776932,0.03411922121568724,0.0666172837001327,-0.15394391829929072,-0.21022513423044958,-0.03569749837116683,-0.06594688315266327,-0.28335312696150766,-0.02458005954165642,0.2457291977639019,0.2691918363726876,0.00331051815690532,0.14368051467551696,0.16089405765486126,-0.21638901826525417
F7,,,-0.043167100164477765,,,,0.010280498345711068,0.03621688427413466,,,,,0.08868483843743896,,,-0.025452566541456563,-0.04909738765836714,
LUM,0.09168597037376859,-0.07269590043566551,0.03835777925487274,0.03418691702798076,0.03725581223565845,0.036883205066485056,0.007128275928144287,-0.28148907279159935,-0.047415196729518036,-0.057485337675807026,-0.08763973510179623,-0.039260713852304764,0.03796281920112838,0.06472032727541076,-0.047398913950555545,-0.025677383402672536,0.06142521237189571,
IZUMO1,-0.016023709452999836,,,,,,,,,,,,,,,,,
BTC,,,-0.02824812901908279,,-0.04080943960609976,-0.06035892773296325,,,,-0.0618330264795324,0.019954130550393908,,0.03457992043151869,0.028970293206182416,0.03211350418357137,-0.0020388669796013803,-0.002953542966539139,
APOC1,-0.39523739051179907,0.12038549637794076,0.022698860891404334,0.23172233328923592,0.03521060072785228,0.23875357663482355,-0.2886437204240745,-0.43654690458118917,-0.06801802758133164,-0.13867251348177065,-0.3658792843254138,-0.23138455006601558,0.23515078508781553,0.24298214654782854,-0.015313812928790943,0.027950165791316213,-0.03455263498720861,-0.2037570937810331
PKM,0.006422068427210375,-0.18210204970569702,-0.03416380961294145,-0.1310725657991879,-0.03168519576752868,-0.08579901831768406,0.0872381614262741,-0.01796729551213217,-0.06080618042915489,0.08194786941807074,0.3019553389854623,-0.12710839239449595,-0.2094851771136271,-0.33591895514496967,-0.01972137499628153,-0.16423069227673523,-0.02241707062284806,0.15195285481614257
TNF,,0.010306976331068257,0.05656559387449531,,0.03834140161401314,-0.005250369818392061,-0.06379261913193159,-0.0783666424974491,-0.047697224802068804,-0.009377123129708667,-0.09169601450393199,-0.040534558384448964,0.07633347827230728,-0.04141958038712225,,,0.03705753963993379,0.007544767476288992
GNAS,0.22179270143529894,0.21400038373836364,0.031634692698583586,-0.029460144238957316,0.025133710181020126,0.26854200890019525,0.3358547514232245,0.4894499596038525,0.08695783710805703,0.08599214094610444,0.33984690535997986,-0.23349629139559294,-0.13577509867558055,-0.061916868167927984,-0.05799013692073163,0.12391934104793643,0.23192856383363805,0.2522556106966175
BMP8B,-0.023643828470158484,0.057601662292189014,0.03799123615026521,-0.03628329363076036,0.06284491579860019,-0.015517037112658501,-0.16321615752213145,-0.028230916630150992,-0.015201124528008886,-0.016844725966302595,-0.11787378722659689,-0.03596460627355011,-0.0322475486460358,-0.005312085288777193,0.0028419973046972815,-0.06308831239601047,0.023846024276260373,-0.04125416727157297
LIPH,,-0.04970393505533601,0.014653764797694329,-0.020215856644375606,-0.022582486474768244,,,,-0.0027275653712010993,,,,-0.020570045014719866,0.01550732743271482,,0.0045220872646507485,-0.0300056078460512,
CCL28,,0.07576915203945155,0.011656108689028664,,,,0.09044570693503608,,0.06346300992454472,0.06654419874107989,0.030548101023249556,-0.009130867492336204,,,0.01157086135893894,,0.0018117916842067278,
PTPN11,0.019643690513767558,-0.018362475485016957,-0.005053035753707224,0.11788825779419347,0.047614158029838066,0.05431518716495027,-0.03483823667657759,-0.10572350280174789,0.025607451306809723,-0.02800899739226971,-0.15966370747749908,-0.054909105115573946,-0.05023749172038472,-0.0880873239541836,-0.055552467206931175,0.0008571516775980457,0.09743391093010333,-0.07910222415435068
ADAM12,0.10367765816387141,-0.03196368398351095,-0.007936896408099848,0.06015601583085376,-0.08315907211355056,0.0009250522695055586,-0.05002485822746839,-0.16836570465743153,-0.08601156357729797,-0.0156920961947902,0.007120110130022403,-0.11412716929911625,-0.09310123693921814,-0.010353292389532922,-0.08430422565778678,-0.09792976615766025,0.01552345195230994,
EPO,,-0.04541569888069755,-0.02657181554964476,,-0.023022456762079077,-0.02819039745432909,,,-0.028077415358436237,,,-0.022505636706371894,-0.006484390174126883,0.04368756198420727,,0.019769720215957482,,
EDN3,0.07319856314294221,-0.05013750190918188,-0.01504476718909181,-0.02384654497005027,-0.028659758642445594,0.13656402971844622,0.028397875015091528,0.030537641344760082,-0.009541313296354903,-0.023360567118555265,0.021930000137501543,0.14607556460924356,0.035500873057437564,-0.014532665348954234,-0.0019583297514730955,0.04706913749471688,-0.012570020066990014,0.08989916376405156
CCL22,,,,,,,,,-0.029401065268418368,,,,-0.04830558130319839,-0.05654910874866235,-0.03268879565370372,0.029981636706496978,,
CCL2,-0.12550824986137857,-0.15567461616137412,-0.045085713527959134,-0.05631901220459905,0.02585015366380012,-0.2515383239094869,-0.06817054867166651,-0.05916286207670769,-0.11945371122854748,0.014219855442473141,-0.25938542048114827,-0.10880334519071824,-0.09479380712801476,-0.10003026052248878,0.03265032627397322,-0.02975272878552154,-0.06946616916825295,-0.13214745509408213
DSCAM,0.06588168259759487,0.03738178519121162,0.03908906231438751,0.11246650339906081,-0.021291270209268486,-0.02191183856722902,-0.0863184373202431,-0.024988961189905446,0.04953073913703944,0.07779930545913938,0.025992503641361204,-0.03987103765911753,0.10919748183501783,0.21906660556683347,0.06494737275376802,0.07000524510351196,0.06547317865598799,0.11551409275561259
GPHA2,,,-0.009398230341822217,,,,,,,,,,,,,,,
