,UKF248,UKF275,UKF296,ZH1007inf,ZH1019inf,ZH916T1,ZH916bulk
PKM,-0.04669193386324462,0.0035081609060221754,0.0026697623362550126,0.012828863511654137,-0.02973098217400543,-0.02138374135732007,-0.041262489591650915
TNF,0.09542287593074195,-0.025651887218493402,-0.01680097798870742,0.06283307848921418,0.054969766588908064,0.016973928074475335,0.28279960859079784
GNAS,-0.06259228868191875,-0.013859685714532168,-0.0015075258007257604,0.15330754853568954,-0.08407420227981648,-0.09335435920193884,-0.04932009458812635
BMP8B,-0.004119458326315193,-0.02920309909792816,-0.011155676692172396,0.058273767943247935,0.09555686006257427,0.14356155713097543,0.04518775923073824
LIPH,0.02919837276723116,-0.009065562799080747,,,,-0.05276206943943867,0.049706364947929675
CCL28,-0.021892020472422804,-0.013959475332400205,0.008533724117324767,,,-0.02546346372650384,0.0024973566113426653
PTPN11,0.05940681585925056,-0.02321427182635609,0.012118706692417543,-0.013684565752131065,-0.07227835104594144,-0.032523637508038016,-0.11455345304025252
ADAM12,0.12807467436520176,0.02275346471172962,-0.01275196352851275,0.05760185546208271,0.12231808042544824,0.08297194659155785,0.15717689837821663
EPO,-0.02091230450911489,-0.009484824353784277,,,-0.031567968330138266,0.08211708478331678,
EDN3,0.03731224904770028,-0.01470100995837188,0.012665523720129895,,-0.024190297162091774,-0.04920103299051819,0.13129331533780614
CCL22,,-0.019097899243024262,,,,-0.02162445105108826,
CCL2,0.11621138529585648,0.03259409275426014,0.08207617306515574,-0.025893234698790433,0.06450472602349881,0.006266670281673257,0.10778381390124127
DSCAM,-0.06421723101269558,-0.01413007864877373,-0.03069475604962031,0.09762511393987863,-0.03358967039815352,-0.06439839250964223,-0.03448478205862208
GPHA2,-0.017346328793486947,,,,,,
ANG,-0.051285418050203146,-0.036112964751666865,0.026476892547245914,0.05831616528551496,0.00029243174607214027,-0.0061809022464631306,-0.01356438985808205
FBLN2,0.07094817601093316,0.024222749521667974,0.059035782769756955,-0.04475753556610662,-0.043558158272289565,0.06914557823573522,0.1566930995374812
VTN,0.05611884887546975,-0.015582501247763775,0.06569648252818118,-0.02649785808174007,,-0.03465350684063955,-0.0010193966083367441
VEGFA,-0.09552656029661404,0.03931825038463611,0.04384047496430102,0.035314850340964016,-0.05144614984912003,-0.14062340381797453,0.02062518997738881
F10,,-0.010399904904055344,0.02861421815937381,-0.028743028505663026,,-0.04780655624930804,0.05248349881885103
SERPINA1,0.04452315638367609,0.020296384177640205,0.038858219829720354,-0.010979928354237894,0.03592807689488375,0.07144401269561955,0.03203237804401106
VWF,0.11652251027957462,0.00941689597577971,0.059007835587814625,0.055290683785160645,0.10955288480633646,0.13800264604038254,0.15163093403358566
GDNF,-0.024373592566526325,,,,-0.02695941052611517,,
VASP,0.11173448211670961,-0.009679379757884255,-0.010934116190633076,0.10818774829463197,0.1006463697798045,0.08891693504089358,0.1601458787042213
ADAM15,0.11720717351461855,0.0801891320208206,-0.021939164824087472,-0.050613690867400196,0.06007778477280418,0.03728670967863328,0.03933096546468632
WNT2,-0.014616380082814438,,-0.014970501442440854,,,0.001642744811291391,-0.050428963888666266
CALCB,,,,,,,0.017341336845851665
OLFM2,0.011451274297806544,5.977495073642529e-06,0.021214665205717752,-0.0574777985992141,0.025603821469575183,-0.054855344237027925,-0.0005719243085763959
MFAP2,0.0602560352713993,0.008589238070128935,0.007219155213149205,0.09144380886264798,0.1403336453587741,0.13745485828528473,0.14927683443856676
HLA-C,0.0839876439805572,-0.007820133059423508,0.011942253854940972,-0.07183376564217088,-0.007486845273442863,0.11138888309279876,0.07942197352186313
THBS1,0.09975637869867844,0.028977476420749715,0.1280226130813322,0.07428772338972865,0.10976300018341985,0.058004730320390524,0.16175635755526127
HSPA4,0.057044719796295024,0.027868356775197136,-0.005260135319201017,-0.014792522248570722,0.03073812287602291,0.03752677410201928,-0.04557420793143533
LMAN1,-0.05033131001453229,-0.0480981852263826,-0.028839500829547608,0.026684594052977444,-0.06380581214270267,0.08106295552863844,0.012337907574389507
LYPD3,-0.023742750758762404,-0.013279517005762067,-0.01748345900726077,0.02600624751851992,0.04857223186814354,0.037092698516903944,-0.011964241999801924
APOE,-0.018603961251613593,0.015438940263935925,0.026213666996115652,-0.08842467471220831,-0.13445988823907218,0.05247420738754259,0.032076277160011324
SOSTDC1,0.02759248048161298,-0.010955329049707948,-0.026981430302526192,,,0.0014724314545054996,-0.015291196656473185
ANXA1,0.0555807379770986,0.05700071453763071,0.005118817687110575,0.03581278866533123,0.11343389618538366,-0.007660082013660511,0.08177972914932896
WNT2B,-0.003918582290912608,0.001025917759991122,0.021878894485836426,0.019091248379007462,-0.012833655713832912,0.000871697614568722,0.17634726579939924
AMH,-0.01681677301749046,0.10788460651446345,-0.014841024396251672,,-0.021835604310340023,-0.022211584055266687,0.01839879138693263
GDF10,-0.018013130868809037,-0.012773352891005207,0.03594943722545725,-0.017222855793630077,,-0.020373175419471767,0.12558902480116702
EFNB3,0.03774369643892993,-0.01741991238918515,-0.0021020112634903085,0.08677057879800852,-0.0047189746505085,-0.033827298623774815,-0.021336525386594342
LTB,0.00434514506299957,0.05299684578713344,-0.029782531140529374,0.037882423452313976,0.1443455925223847,0.1213191271724331,0.167498072790976
ANGPT2,0.13331206750020505,0.04456672545019147,-0.026638516036923996,0.11827325312051482,0.08820319760655558,0.14612043945767397,0.1279457995702326
NRTN,,,,,0.02570806766813385,,
ADAM17,0.010377749910359772,0.018016040110605338,0.03751980745315844,-0.004568704466131793,-0.004057412672730702,-0.031271251672259574,0.03519536058212709
LRPAP1,0.014841139848452332,-0.006662639245724979,-0.05773488169618511,0.027729622732982493,0.012850530233660803,-0.010460771018298747,-0.02740860663493593
NID1,0.12682407400775464,0.012537899128569379,-0.008266396776177663,0.14140148943631078,0.15875390683732654,0.1099130060453262,0.16355506546265383
MST1,0.014914239211009081,0.04138896815996781,-0.029994921216200107,-0.07020572584250306,0.01332318127956208,0.10863937056980205,0.024726746667059114
DCN,0.11879695161376368,0.07522685082602099,0.06963239333918178,0.08118889420639473,0.08606245023098041,0.09891209793995605,0.18554858555136458
IGFL2,,0.037967310599833534,,,,0.06741900738451533,
COL7A1,0.0738863193227725,0.022449109570239465,0.03766402400841631,0.0334603356873582,0.07481918288615552,0.009965672795633781,0.17795800797644473
CALR,0.04198754413500128,-0.027464747062837865,-0.05160659943858511,0.03935405915170342,0.09492989405800248,0.06696183285201032,0.15114033687295952
PIGA,0.00194638100192649,0.056857212907113715,0.023253567889919644,0.011301997455815376,0.0013061270647863627,0.05777041263805082,-0.006795158638187998
CD200,-0.005663732690716553,-0.029560507451129096,-0.03313608374429511,0.01672503844866334,0.15158466734633927,0.055866451503557665,-0.041898705409834196
GRP,0.019545076021051985,0.014121648337236508,-0.018357305620371116,-0.04571283927679467,,0.059012397291875934,0.003127160381110546
CDH1,-0.007184922276444592,0.013826688158158814,,0.06774090372159453,0.07312478457274317,-0.020365327814131015,0.0409686123588583
LPL,-0.015816092589373377,0.019946992317688816,0.011680750536371859,0.10150235075428225,-0.003169835654043866,-0.07842696982119993,0.017817438933580166
SEMA5A,-0.04289435593531681,-0.000564928068947726,-0.0327244078099485,0.04374952564819964,0.05474936776750314,-0.0030210398293658946,-0.0013972280212144724
SEMA7A,0.053245529840429635,0.00374914412530462,-0.01904965001997961,0.0467852918101315,0.04345643011314746,0.1350132577707024,0.03055079541345993
SEMA4G,0.006854051969493248,-0.02648688576709802,0.0035154186530167403,0.038236103197575,0.0034726633955185315,0.06388863275003914,0.0036478657068189156
SEMA3B,0.04772123035100274,-0.053899335694451024,-0.013088219863100825,-0.04075274262613416,-0.18406675796910862,-0.023656002683940167,-0.05146560265258351
RPH3A,-0.05156754942201332,-0.0034777114935023467,-0.017202992230942953,0.009295891379884291,0.08146939752850837,-0.015357250437211376,0.003254090431814394
JAG2,0.0975125085093851,-0.0034301400602892093,-0.038998190018504825,0.06075048907895759,0.09513352777753414,0.09741694297936951,0.07313097809411138
CGN,-0.009478385289137758,-0.032714397223650826,-0.013903095922143062,-0.04658253045276699,-0.042661495220021224,-0.05318908506884118,0.013948693110005583
GDF15,0.012297303304956072,0.013979031719840876,,0.10738596224465842,-0.037079276347979646,0.08180820746954316,0.08060415332122747
SEMA4F,-0.05028498574782257,0.04358748575375516,0.00328669533142358,-0.01418288467240819,0.03766832815557217,0.10690307611654415,0.04420009146385529
NXPH1,-0.0025421937727118102,-0.01002010524312763,-0.0406224302416844,-0.03039155235947958,0.06356275519214256,-0.05005051163146148,-0.03149430221516335
ARF1,0.05612031413237299,-0.015183422438480582,-0.04229730848709626,0.08177798450964843,0.06388229588598253,0.056703104065283685,0.02582285609953095
DSC3,-0.013127358499435813,,,,,-0.027078285676912953,
EBI3,0.024748771387379118,-0.02371530744043058,0.003928488338881542,0.014604128065262128,0.0989409285872115,0.06645994690694804,0.011799028673766901
TIMP1,0.11232834943907648,0.01706017153845641,0.03507886878298673,0.09548590605800031,0.12213902678305627,0.11958482780106391,0.17088788799206409
SEMA3C,-0.00270912459087333,-0.01607449609592349,-0.004737664658301007,0.031049285129650023,-0.014867398692867335,0.09404242182133261,0.13144184195581576
GNRH2,,,,,,-0.029343012983458164,
GAS6,0.008139266259065702,0.07365590382540288,-0.007116092937074277,0.05308904606315402,0.0007675309672735784,-0.02656667842745768,-0.0007549618838147167
MEPE,0.13996776378098277,-0.033472080877253695,-0.009042622968713965,0.0644687942130752,,0.04238200313923409,-0.06262624473217908
SERPINE1,0.06956195783222527,-0.001391992069937176,0.04135216407292145,0.1663182168781656,0.014401156242554431,-0.007593671614081623,0.1260581768373329
RSPO2,-0.03542990780296003,0.0037975785108680465,-0.00851704464156749,,,-0.008164425923575799,-0.0318629471196131
SHBG,-0.017003809643895976,0.011178508626809825,-0.022532913958899257,-0.029173195146955842,-0.03668966549036374,0.02693751940827616,-0.021978338265375232
LGALS3BP,0.09768781289139619,0.008263560786885877,-0.038446098672903314,-0.0001983106988731458,0.02046641271147692,0.053378944793870876,0.059922923982904136
LAMB1,0.11700459377375386,0.004637608159162863,-0.04277823509327969,0.12591708702930512,0.1654465398675003,0.13735862833334408,0.17401325173336515
SPTBN2,-0.01407810189495667,-0.001777695274791072,-0.021860032144193582,0.06978379092744501,0.027700954125945088,-0.060095874809009346,-0.07281851561307495
COL1A2,0.13523694249262286,-0.026559063781207013,0.027103771410258725,0.12320617318219898,0.12324992828804876,0.11004087568439566,0.20346677666325635
DEFB1,,-0.010017549555029827,,,,0.08796570938165894,0.3851754294813603
SCT,,-0.009207362521180349,,,,,
WNT11,-0.018815767993101237,,-0.027134534176650352,,,0.03320370232026356,0.0006850074699378658
LGALS1,0.031724143506660446,0.012585110819017767,0.03962256998926922,0.10320280343032705,0.18901500600865812,0.07701464264390333,0.08588778944109779
BCAN,-0.022556537710271624,-0.011837918735850687,-0.023009499028331794,-0.16136166778274064,-0.10185372768769994,-0.04682849731269703,-0.027049925588787153
ANOS1,-0.013165906126172203,0.023828109827139687,0.003457453678791474,-0.06984505075575373,-0.008662525704875518,0.04955502070653041,-0.0437399557599462
EDA,0.011122963294931114,-0.014427030615105797,0.06616560202808441,-0.04051236469925521,0.04590649671033365,0.03866237053384911,0.06334769400805967
FGF22,-0.0195880422717602,,-0.016212139544487737,,-0.011323587600495077,0.008900927365368337,-0.03104533683371048
SHANK1,-0.01881576678515219,-0.013477028273079417,-0.006483778724900013,,-0.034875352184908254,-0.04827512367724974,-0.004289463385851365
RAET1G,,,,,,-0.03376369842318358,0.003932669646046012
TGFB1,0.018693265607602014,0.01826181353128538,0.015246843955017733,0.021141111030630173,-0.002667842641870025,0.11585167244041589,0.09496307217942744
MSTN,-0.04853895420672323,-0.012763437054566725,-0.013546465565204082,0.023321053966269368,0.0004960088964313628,0.06442112659522756,-0.027806766926734096
WNT4,0.04142499798148352,-0.014148201877693648,-0.02341672946757324,0.007308646205762064,-0.027612635112153176,0.027599910809132964,0.26767719580034904
TNFSF4,-0.028992316569334934,-0.024207741263400268,0.06039278224243799,0.03729402099521201,0.006084756224570524,0.04085252716638608,0.15188050555300947
NTN1,0.00700001238148453,0.06837515169238226,-0.014030632563093625,-0.003916478000557688,0.02075595612693228,0.0072281471745391035,-0.011869470785336985
CXCL12,0.11763779049733711,-0.04607403927067529,-0.008825341686486774,0.05292332097758648,0.0836639356129607,0.14677505206989036,0.16064429244913955
GNRH1,-0.036701017777067496,0.004983270732167101,-0.009531319312867307,0.06646744839156538,0.0039964933191680195,0.09544142565432275,0.18740196283689323
RIMS1,0.005045415408093996,-0.02407845594136697,-0.01664042016832638,-0.039537870045775456,-0.02696556021591888,0.05500918220147408,-0.052802774794971065
FGF14,-0.04840577631723365,0.04149605809478996,-0.057020415718645426,0.020091974437090664,-0.055593983884482195,0.021713127627087964,-0.040957314091355716
IGF1,0.03153422300534242,0.011112459927755962,0.002463970791001834,-0.024797187230730787,0.14185728539020062,0.06627038350772207,0.04768924518766843
TNFSF10,-0.028645830813182078,0.01748278424693434,0.03369330704435742,0.018876740319598028,-0.010267546403700664,0.04508065009197255,-0.015065306248092953
GDF5,0.05138806207498836,,0.0013754403695829924,,-0.0269593954705188,0.005596968375025463,0.0017323464476508429
CHAD,,,-0.01362396736634863,,,,
RGMA,-0.028744312675587212,-0.008982903233551897,-0.026767385886893594,-0.10083966794313569,0.018019751909394005,-0.027674630245998047,-0.05517813369281827
CLEC3A,,,0.0438731556008905,,,,
WNT16,-0.0142568723758327,-0.015838267515071898,0.005441376594233706,,,0.024935184073047893,-0.015309244171453264
CX3CL1,0.046665548686438726,0.01416320629530099,0.04647815372759976,0.06717701809935242,0.0846315514513677,0.020212411721198913,-0.006953603898177457
FGF1,0.011975741720612958,0.027679659629186795,-0.00822715659531852,0.031135428802362128,-0.022388339176601577,0.086246394554494,-0.09722737723205406
ALOX5AP,0.028425863050416316,0.010954128371195734,0.06602520000111305,0.07313422972357647,0.03983556723791251,-0.03538854705581244,-0.030075714728043414
IL1RN,-0.025894261061077145,-0.02490896022708008,,,0.09688946014561776,-0.04042167959992997,0.1662801658663354
NPW,,-0.012773354094829612,,0.04574702710238903,0.030839541187175645,-0.00993747396901069,-0.05956996942482608
CXCL9,0.03941626390224756,-0.024851112181074286,-0.016212137134239357,0.021910935125711507,0.005679256657470899,0.11218327682982732,-0.03662729615940656
ANGPTL4,-0.015953121281674587,0.024930395021527583,-0.041867953070997346,0.0687267145197725,0.002686824394024929,0.053120044358898395,0.06877814166207331
UCN2,,-0.01442703150486023,,,,,
OBP2A,,,,0.05736218966923245,,0.09522370911447325,
COL4A3,0.026737141127792782,-0.01866289549689137,-0.02332352341996537,,,-0.03190775353571025,0.1997092748646608
NRG3,-9.919439945957907e-05,-0.007437086424969105,0.006801073376572145,-0.008194984464543196,-0.04220782885545619,-0.030072259150951797,-0.003542506154636191
IL23A,-0.02076895144205311,,,-0.03124366848668039,,-0.03456846863491221,-0.0276061978715489
COLQ,-0.00207181149871358,0.04211900922092217,-0.011692348036149786,0.07837750759076027,-0.05275132263419773,-0.004570795843703979,0.04183590640892356
TNFSF12,0.020217991598726608,-0.037063469497071275,0.009000251231371372,-0.003907413740440415,0.0914242908177876,0.018267190928957625,-0.045678306533486104
DKK2,0.010373450035638367,-0.01479130460344416,-0.011155675434206624,,0.035268842724077785,0.04421646118789498,-0.034859531517468456
FYN,0.02684522881640249,0.033652917371225374,0.00661668672927301,0.014682252808160656,-0.03089637845539628,-0.023732971391304404,-0.04941622416789452
ACE,0.13093184919022763,0.04424034920708074,1.8331130322920232e-05,0.12196305081420349,0.1590293798209579,0.14099533404253475,0.14245948621688073
IL18,0.017741296412121098,-0.030906303215461457,-0.025912577711823818,0.04042421155720295,0.05245795935047574,0.030037936608634803,0.056279073199795096
PPBP,,,,,,,-0.023047555553082147
CCL27,-0.013774956799739016,0.005845140760642335,-0.011491950729784508,0.0163538283328286,0.028851817577522632,0.034933442630274,0.008803194430581118
SERPING1,0.06400776783614431,0.009553534361136345,0.03313521797964447,-0.022720291987548217,0.06612093540860925,0.067888021770151,0.09767410517137146
AZGP1,0.030152304544068014,0.037142388889969714,-0.022173792937189817,-0.040020348385655755,-0.04285791380353256,0.05668308175442476,-0.06631684318480288
INHA,0.02440012172222652,0.02072724494060407,-0.01770559774051045,,-0.03434263668709526,0.020562577199140442,0.06196009485235815
SEMA3G,0.05772203761593699,0.027714847306370957,0.004738410351949479,0.03798997549108741,0.19308913842597125,0.08747202999550001,0.056246956877472276
COL6A1,0.07529499149456588,0.018272062027154045,0.06369410736807375,0.11009452946455321,0.04736267762476807,0.12721602899160891,0.1955286076029749
FGF17,0.0029046034581578927,-0.020959614200473323,-0.022443595823305643,,,0.0007007094514148713,-0.020526874877882562
TNFSF8,,-0.011811474318288597,,0.07817642410292322,,0.062406250822268625,-0.025953422183704992
FGF20,-0.027337839951221393,0.01858458820461884,-0.023062564512683178,0.02709611207618424,-0.02307493883472875,0.04241851480739517,-0.019212355355108658
ICAM3,0.10530849752032584,-0.0054284551320786115,-0.013197869956449733,0.016284941521198977,0.032441766730216204,0.11177342820649994,-0.006462331542643167
LAMA4,0.14968104332176735,0.027229513906797204,0.05747865339273094,0.04859148359468793,0.16425272095228088,0.13787066909218432,0.1770960661424404
DLL4,0.11520280846391534,0.06098709970860562,-0.016091986736027627,0.04956561448187481,0.13726901823265147,0.18739522633257613,0.18592077581324998
SEMA3A,-0.012287712369528662,0.07962981957879023,0.017194749967477777,-0.02070061834942986,,-0.016790739522177477,0.02236185420967623
RLN2,,-0.012031461499299475,-0.02218226052677465,,,-0.033442838727127146,-0.02257084344571074
C5,0.017830242421783698,0.012822952978987712,0.020709944123603677,-0.04077063837563594,0.08894950084737738,0.07165562639783252,0.04557878227848455
COMP,,,,,,0.009471566490208638,
EDN2,-0.01556351784081341,-0.014610203689741244,,,,,
C1QA,0.090011684776841,-0.04344640886525098,-0.028078323482358575,-0.025266534457290147,0.062333716355211136,0.05203135543652963,0.12751953404447722
UTS2B,-0.016654718516018324,-0.01039990465138052,-0.02803904509727381,,,0.036325996798026366,
COL9A3,0.026667606145613698,0.0257536382566872,-0.03586235590500044,0.021650990615339313,-0.050444301809797344,0.0034924289320745175,-0.002377722756321361
DLK1,,0.005848709583547585,,0.09346742504872181,,,0.01202435189777481
HGF,0.007417098267134011,-0.03676215234907564,0.036239720354153154,0.014992455188085955,-0.004386070853563235,0.015204767982118948,-0.009714363856843924
P4HB,0.06967431610996631,0.01900041194514506,-0.01432264031674446,0.10157046566188206,0.08122439975550064,0.08699150285426763,0.12015412192101947
ADCYAP1,0.10906639120675253,-0.01994344572787441,-0.021992334946739175,0.21304118907424763,0.08224155237789776,0.05594184836787257,0.09086858766473913
GREM1,0.009189723781369825,0.022680676431208496,0.07566513415867304,0.013922679244469055,-0.015772791341089505,0.03332307428409733,0.08461074765784107
EGF,-0.03733333738157937,0.03206955865608314,-0.020001186734930426,-0.02830699181027503,0.008791143732047861,-0.03704080662333336,0.0016258449857932276
VEGFB,-0.08533675201182692,-0.011018045509033429,-0.006321332448382299,-0.005767550328049451,-0.02111804666831982,-0.08005919929314972,-0.060059474293987815
FARP2,-0.0024976154451584365,0.013573370444789101,0.05535803621998453,-0.04646228127182378,0.004329504427583118,0.013160312680904429,-0.027586328161593163
BMP3,,,0.05626115366557195,,,,
IHH,,,-0.018873299115044255,,,,
LAMA2,0.12103434408351184,0.02727650936915273,0.0083659349336297,0.045130127312824585,0.13547070586187263,0.09896418154053124,0.18318185565204503
SERPINC1,,-0.011126958482769156,,,,,
NRG1,-0.004460570285654622,0.010498148502238866,-0.034287511876423586,-0.02786475659220393,-0.039403896727151305,-0.0054259661444509485,0.044636671569502795
SPINK1,0.011853863547998724,,,,-0.024908578184777683,-0.037968021187900894,-0.017674008990792713
EFEMP2,0.08625597562859078,0.012935736036939975,0.008276081362434228,0.08417229326739213,0.05649800219460021,0.07845072366044599,0.09605282132853768
SELPLG,0.03691870781308816,-0.01353616641936606,-0.020963172613289015,0.026931034944386808,-0.03582669643873734,0.06221118349501222,0.11095000478684237
GDF6,0.026384852486693002,,,,,,
HLA-E,0.07679353191743203,0.03228709001082565,0.07917183364195303,0.04780890663318764,0.06550268116077297,0.10240704621505278,0.11402353149765107
PTN,-0.018689885614742562,0.0010971557813370463,0.04846218921245342,0.12519217918276962,-0.011470502448314613,-0.0770663706104288,0.02212357918081314
CD274,-0.02465406785555315,-0.014382720714535288,0.022021328615477145,0.02122131284407666,0.05586555756837041,0.09843501109002947,-0.02366923880112373
FGF10,,,0.06330475905820192,,,,
CD14,0.07552833045936706,0.002366711261411045,0.07275091306796148,-0.03802252465749841,-0.026444624821410776,0.030130809916563743,0.08618789526977659
SFTPD,0.002222989802098652,-0.019097899325843843,0.0003661068147764965,0.04815781276383082,0.047632807206559956,0.08063908590475458,-0.045022522177729084
SLIT1,-0.02170570784743189,0.008276437232441052,0.011928278049999574,0.06004489374415643,-0.005661466579634714,0.027556522997336002,-0.030364724532839758
CNTF,,-0.009484823446895581,-0.013048780939352966,,,,
BST1,0.04283810720945931,0.06987594926701263,0.022892676091260895,0.0470927274537119,0.10283191989689051,0.03133362005729651,0.04348885983530247
AGTRAP,0.02702925125295218,0.007881378596937159,-0.03920239807402836,0.020353332314318795,0.047475920388771804,0.04409688141323175,-0.03043195527638671
LAMC1,0.09857166052785021,0.017002836493854326,0.07264028733580662,0.09369090420699186,0.060894338776506914,0.1309784867330231,0.16858132180943258
COL6A3,0.11741959564611568,0.09498894647414864,0.006905938764859706,0.06065422474478263,-0.002184979403767656,0.11594903303621705,0.1910363832749227
FN1,0.1348738628064057,-0.013461969998387495,0.06738355609915214,0.13680760911672415,0.17174649149821422,0.10116868521728638,0.17853328813436425
MIF,-0.10287440103124627,0.037297953988019904,-0.03657943426663556,-0.057696496677892,-0.0026833361362673344,-0.034706409243939945,-0.0902716090827545
JAG1,0.007818005539108799,0.0403251989578104,-0.014488250498860867,0.1410459811681788,0.13541104066614415,0.04714510367656725,0.09998261462848125
NID2,0.10268950968681514,0.031506570601799413,0.060603540269359386,0.14469579131798307,0.20110389743825555,0.14060586415847567,0.1812939725481609
EFNB1,0.049753116405153314,0.06559192590328314,-0.006546109718309734,0.05442348738410683,0.1053943145456971,0.1090785576801794,0.0794190701904422
COL4A2,0.14581212317127976,0.04543400854660879,0.01249573646235289,0.13739502779908225,0.1552536224230503,0.14577457488488785,0.19908193993827686
SPP1,-0.045850324256552465,-0.011941123140515604,-0.025103486651671753,0.06910346259157064,-0.11794581502350926,-0.07082734165001663,-0.06824168591848988
PODXL2,-0.012706740987196536,-0.033377960589632265,-0.020528815415497927,0.09720257285368984,0.03313238094948415,-0.007285521265118306,-0.059651772613023867
IFNE,,,0.06336056926513059,,,,
FGF9,0.016715450251562555,-0.03318921443270777,0.07505385556612001,,,0.019211644964205625,-0.020866176172725882
ITIH2,0.10593696497828557,,-0.009755677198482478,,-0.04152036244295967,0.052929343227888614,0.2685251708060504
ADAM10,0.06398045742883939,-0.01666853982683563,-0.002063610378300568,0.06373142007431523,0.038191235186939114,0.05857006027202617,-0.007451624905402618
CFH,0.09862676721002876,0.0324736900143491,0.05761733456844284,0.09057367021127449,0.07234942418575219,0.10500134934137241,0.17898973017664171
COL4A5,0.018180719339413013,-0.059356101391072086,-0.01877861877337931,0.027029868897782895,-0.023773262810106676,-0.013562996119133012,0.034030096202029465
LTBP3,-0.00231306876497919,0.013305104912017121,-0.021285712472206654,0.013056930294353895,-0.04433630676970548,-0.008006109369598453,0.020913223685371407
GNB3,0.012745391013581256,-0.011783437984676286,0.03944513959508503,0.18718794610160117,0.0010576066166606702,0.01917392190485544,0.0027503296953714585
COL6A2,0.12418008685928346,0.039397008831148696,0.07796083073678987,0.13916222973342807,0.08121462700876218,0.1450036264340563,0.2038493873761453
GDF9,0.010860841436763366,0.008358414020013364,-0.020001186628475335,0.10860071349476386,-0.032701577052265125,-0.02760874210505027,-0.035680140103756725
NCAM1,-0.081198641524394,-0.012321295031208535,-0.021996677803600873,-0.07834071145223492,-0.15548307021642155,-0.09017843180286854,-0.11148715405827041
APOC2,0.07586484027845125,-0.04511919171778126,0.01900323536634828,0.05242517822303379,0.06871364951148108,0.019775844788466578,-0.04885970277634318
BST2,0.018192913571790127,0.040075863601462154,-0.022266103686508016,0.028314826730885968,0.05169344610975436,0.03693694830499022,0.11969376973798337
COL5A1,0.09032286380587991,0.03245784969729599,-0.024091964023114653,0.13219796526949484,-0.0038621643461767443,0.10190176141815795,0.174927034868998
CALM3,-0.0013722892450796528,-0.0277907835661252,-0.07460551802680318,-0.062094824945561386,0.077328971722232,0.0244868608239866,-0.08155529659607826
THBS2,0.017588370981283956,-0.03492181503827328,0.00334912535798634,0.042322111722712,-0.05395256269703559,0.012813826146349568,0.12718226672435645
SERPINE2,-0.06931090141656804,-0.021860759161588614,0.017904137022731668,0.06368815298032549,0.030439657066219327,-0.022928568519441604,-0.12217224368587708
EFNB2,0.05759492526802988,-0.00385645375760123,-0.02575634055066965,0.12065420145441756,0.044040066172009194,-0.020944602846062182,0.1128955313066319
PROK1,-0.012235727938080044,0.003202792241508125,,,,,-0.025740295991450356
LACRT,,,-0.018463892674343514,,,,
MMP9,0.08752386532677282,-0.015838264879477176,,0.12029536504676376,0.2012353852751538,0.104913182339597,0.13750331617067463
DMP1,0.10849423567023675,,,0.10433991342231848,,,0.09554453101953866
NPPA,-0.05970488067326417,-0.04994314700375693,0.06898035837396282,-0.02564430307532057,0.08140834258552852,0.013306133382008796,-0.044247758162967055
APOB,,0.036969831874256974,-0.013623967344697207,,-0.026627442412573782,-0.027467919326971676,-0.025740295587300996
C4B,,-0.01246046872443467,,-0.03043058299815881,,0.023898782014644182,
NTNG2,-0.006045662478318861,0.01447446828467277,0.015917701728864395,0.08551742393430983,0.0069159706288171256,0.005834171048118317,0.021197636951627095
LAMA1,-0.004330435052974034,0.024810810810000295,0.03160869954561456,-0.016003361035163366,0.02791987213649965,0.0602767334518325,0.09872920593650623
UCN,-0.022701560648660347,0.03218605097381941,-0.0192974441530192,0.05096154417321027,-0.03775513527304075,0.10907421858694742,0.04267600321764589
ARTN,0.06307022076207569,-0.01583826641690727,,,-0.030100182853553394,-0.044762103529546654,-0.010312757544319626
PDGFD,0.10169554808403979,-0.050635059078460457,-0.020296131529187345,0.11248840726974854,0.0514515328273762,0.11477245330235654,0.06503971949367317
EDN1,0.04953043837856869,-0.002441041541467687,-0.004159986680392078,0.11676291604108512,0.1252992978126977,0.098425540819134,0.06759888642714902
ARPC5,0.09091107645405778,-0.028214238968779084,0.0011923678796146504,0.08066322901795163,0.08901826338698665,0.08767942010371743,0.037080784288895
GSTO1,0.07504078900023761,-0.0028309900067909014,-0.03501274758360567,0.11536439365391714,0.09211487783141822,0.08246172202474131,0.06369863406999089
PROK2,,,0.029293377704972767,,,-0.02504435140301822,
SYK,0.03876914329728919,-0.017656356238168254,-0.012176073260433875,0.05545448083553255,0.08670105363906283,0.08193636109741584,0.008383181760243956
CD40LG,,,,,,0.12796256498850625,
ST6GAL1,-0.02150724179259128,-0.04068129112570572,0.025613922767742405,0.031687031322531256,0.06785838594338306,0.05038281394930835,0.02309335436927008
WNT3,-0.030475354076394765,-0.03484532656439666,-0.0014416444329396253,0.12808958382511992,0.0075847845020770984,0.07237269776759866,-0.026201997950621163
HSP90B1,-0.06806465879545813,0.019080228222359327,0.04305069715046895,0.03953250671473774,0.004312985823539645,0.030290188295518546,0.09151914571834538
ZP3,-0.0030102163750731436,-0.03132786503521449,-0.013623968557176947,0.12469104642119137,-0.006207826617781361,0.07086049965908235,0.022881370319673272
ANGPT4,-0.014595630168015516,,,,,,
