,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGF1,-0.028367139989270516,0.1314832268556892,-0.010793326615832967,0.011359632293054315,0.038434419264087735,0.03840206346429398,-0.00585394338507455,0.03845175364647251,-0.047587683592131565,-0.058970506937415075,0.0494923598879759,0.029894439558137958,0.08795527699626719,-0.011423775166209342,0.09988788537183715,0.0095102318000501,0.07745141646992214,0.07956009585591098
TNFSF10,0.07532001309467282,0.06209299226595299,0.02337138822734301,0.07210724154650935,0.019685789013511264,0.022989311652410697,-0.08974052258220443,-0.04281573619068393,0.07275609642318369,-0.06660785089014129,-0.03548065729016427,0.0806794712183615,0.10011892288559304,-0.034534479573999244,0.06166706539577636,-0.045117150825566436,0.05059819175414068,-0.009520351776843919
GDF5,-0.017710089362983013,-0.0041632619871688325,-0.010840667566219663,,-0.006400960714947517,-0.012540273390591763,-0.031725164609303656,,-0.005939239631038677,0.03499280652051987,-0.007898712399563006,0.09238610705043789,0.06279201421255536,0.013207170810358842,0.042939715655017544,,-0.007754227511807297,
CHAD,,,,,0.06585977347562429,0.03890288165965998,,,-0.014313871640228256,,,0.08468882935115282,0.07613644536415552,-0.03506474356875144,-0.013926134664169943,0.008365640929153354,,-0.021558498955576627
RGMA,-0.01859082984479031,-0.06079677398731042,0.00929325436767979,-0.05521070730699203,-0.04557610727014576,-0.005808920296820762,-0.0459305763475063,0.016796721255731315,-0.013753670361401616,-0.06504186012192938,-0.12810930814801583,0.04789552814840342,0.12462229646925549,0.03136045620368338,-0.032051230659364084,-0.03394362402216639,-0.03468863664967427,-0.0299983308662068
CLEC3A,,,,,,,,,-0.008545945672052142,,,,,,,,,
WNT16,0.1565106101587354,-0.03528333829169783,0.030726035342532945,-0.023124411425804278,0.08294810994368586,0.09224625047945302,-0.02061932900650133,-0.017366317287210907,-0.04161383992980298,0.07605615520607195,,,,0.04151049448560613,-0.03762123784737379,,0.010578022873353255,
CX3CL1,0.039841240952197175,0.029485173746269487,0.02281632874986043,0.03199887649696172,0.05033507814108648,-0.037478027683037735,0.0710244857232482,-0.024443889826179874,0.09882593833737,0.3063750658884937,0.15301228921094503,0.08110224148825207,0.0900435003904913,0.015632449935384415,0.002271354907446461,0.0016101268225183854,-0.03184534092905683,0.09433974907981342
FGF1,-0.01017437990347583,0.024471880625423638,0.04729558814718645,0.03375218509728305,0.03738632864915902,-0.030040804101291084,-0.01635669376715524,0.02745591200013178,-0.06051900192241163,-0.28329121934783363,0.033722629670721156,0.050437907729062856,0.13388883072602598,0.010204392136909613,-0.04855628232604407,-0.1120152669153546,0.06733039411605425,-0.11960672432494715
ALOX5AP,-0.020910053474389158,-0.02236722959891287,0.031189477272710334,0.08329335381654296,0.001041601032328598,-0.01817158546727876,-0.10722304799648569,-0.026942239913600945,0.0012728924191603322,-0.41630737310655735,-0.04459036184727689,-0.0016308784147577617,-0.1362227227039367,-0.01928671226701379,0.031017184978903344,0.09097184980930878,-0.004268351181199168,-0.054788551162833064
IL1RN,-0.01576085808418815,-0.0013802922989848312,-0.02728266929142282,0.030440289114982137,-0.023432590781017646,-0.03127419242136013,0.0693208640819138,-0.02731213538263223,,-0.15048241322323885,-0.024138669256428612,-0.0036326489151506337,-0.04736442239553452,,-0.026930367761167702,0.031142388983503935,-0.04276013225898685,
PCSK9,,,,,,,,,,,,0.033978392467514,-0.0232289858978869,,0.03395470395296219,,,
FGF23,,,,,,,,,,,,,,,,,,0.04324074133385139
NPW,,0.2803263748674868,,-0.016757989582767797,0.05571886488596167,-0.032395370135308216,,-0.014005706105267711,,,0.013621227639702953,-0.04095733210215758,-0.001548294064637734,0.02908334110370996,-0.0454369838313722,,-0.02165621080721154,0.0804229416018078
CXCL9,0.016247219735290194,0.0034176792480191997,0.0018426769752805613,-0.00012428378786332576,-0.02368681883707704,,-0.022112235758489987,0.015490479979089828,-0.046894191026130044,-0.07616457757631781,,,,-0.03794888808717272,,,0.15249818146686264,
ANGPTL4,0.10210421932930498,-0.21179905479560046,-0.030731761028607526,-0.004904347427556775,-0.008896360344335037,-0.020158647392018506,0.10677443761129815,0.02653765412104703,0.026640052820632233,-0.032121921877131206,-0.1480558982944887,-0.05878818882827777,-0.17908636364851788,0.00916371616765168,-0.100623108335765,-0.1016300440810804,-0.06186280748568197,-0.008979728461556834
UCN2,,,,-0.011619890551913013,,,-0.019373887440949405,-0.015818927568155377,,,,0.04525008431827127,-0.030952908577480814,,-0.012019505709870157,,,
COL4A3,,0.03769076231295275,-0.032265623570672725,-0.027760213388819857,-0.03987832233162904,,,-0.020463460690296593,0.012193874232985139,,-0.030441802923320237,,0.056977222638864844,0.005636382256107308,-0.031920950520345936,,-0.03690565571036214,
NRG3,0.15362424215116113,0.2591527148912825,0.019574728454129973,0.05321514753213836,0.05568415806367416,0.09480734493430705,0.17524398645587952,0.01980674442390364,-0.0579270048445736,0.2234875816447405,0.26143021594634214,0.1321511817281852,0.11315443109519353,0.08707527929116388,0.13081260259004399,-0.00901402413033033,0.12420823807236946,0.19290269074325922
IL23A,,0.06825473266690417,-0.013206746479148762,0.013346682548249654,0.004624765051209349,,-0.023700860868129444,,,,-0.03703767289127175,0.03747613151317424,0.008843939757758462,,,,0.07389200842431466,
COLQ,0.0033711157999126726,0.08827835863417867,0.05378308090236183,0.0009152101484840281,0.017135879557463554,0.02792056575694526,-0.046920719844914915,0.0024822021858784057,-0.02073486644092082,0.20292815369241526,-0.021745062373673574,0.04140831348751602,0.13498886019158113,0.008217229260151032,-0.0002597742641637047,,-0.015543635908512703,0.24871428338997442
SCGB1A1,,,,,,,,,,,,,0.01751123461966652,,-0.05153115259965628,,,
TNFSF12,-0.011707696514594811,-0.03130603735995471,0.008274295195937928,-0.010654076019560903,0.031855062317694166,0.019194471597264246,-0.07146976582944105,0.009179668345857464,0.03990871492695788,0.04018558859553255,0.08448760473856083,0.065843009557561,0.05635613647814134,0.056375726507799845,0.03817643759570599,0.07869567228965574,-0.022210320115530095,0.13877644901579161
DKK2,,0.15780342741265785,-0.027553640748507604,-0.011791198354332866,-0.01641757731043302,-0.03561145154505059,0.06781310320195158,-0.01621834513091494,-0.023211128928242133,0.1034793213789828,,0.024516054383816852,,,-0.000426495282940283,-0.013436012061101768,0.03864281525913558,
FYN,0.021613736027433526,-0.05531937730273331,0.031039892545298937,-0.01266469986331843,-0.015443382462404344,-0.06177197353290104,-0.13651604846519622,-0.048548389056036007,-0.010725995006686126,0.0404580648440237,-0.06286982615314751,0.10240123722293282,0.19944575312017154,0.008201684682849639,-0.04259657588094459,0.04065298711562673,-0.026372717039581415,0.008440484676608379
ACE,-0.014022541422450727,0.10111068254919922,-0.007948776217651053,0.010113978792492505,0.03737860971168164,-0.05771784288068663,-0.06527945926939414,-0.04421041400910383,-0.013190230350173346,0.022035203600891916,0.11961785766489931,0.033654756355932694,0.10145668235662487,-0.026564330962880082,0.039460824128354395,,0.04909764765715908,0.018037182620583507
IL18,-0.047477555291790464,0.07138887345312607,0.014592754124189937,-0.010439227763061918,0.0894373562536801,-0.02915361914789381,-0.10312054981750178,0.0023337931650121158,-0.04806436477262505,-0.19630593687471695,-0.011541082635107516,0.1282128715669513,0.1344170367296771,-0.041437268756220454,0.0054310827714458745,0.060973394118846225,0.07467207823556078,-0.052686523038186085
PPBP,,,,,-0.015541791040862401,,,,,,,-0.050662498195863034,-0.02921331431670699,0.004785253815258868,,,0.08976605710307471,
CCL27,0.10988602143763143,0.034971500309971225,-0.017446988521028828,0.014027616702266611,0.039601838853430514,,-0.029086801071900766,0.02562958443253213,-0.03324088171245745,0.023179719619900195,-0.02117277984254775,0.05258058446622173,0.08642602636118386,-0.03998921659077303,-0.003591551827310873,,-0.012142159241686854,
SERPING1,0.002980700318940463,-0.03005027970419761,-0.009872547151068679,0.0013953151215501329,-0.004368243672439445,0.03111726922947063,-0.06327593812945462,-0.027095785847004734,-0.02915435183873374,-0.36938284035144797,0.10376910262596385,0.04499089289224746,0.040076050349586695,-0.0464745742582726,-0.043772440679228954,-0.018175910283710704,-0.08742570568736464,0.14549428618148122
AZGP1,0.08226593165099573,-0.04642834865082677,-0.02629526248147031,0.020539692544433136,-0.007322861969635142,-0.045381992325115354,0.024650336105884452,-0.0235610611352847,0.011411950853442878,-0.10012036914992753,-0.08741583371756073,0.04725575189057689,0.02266677600420771,-0.0035846500922588043,0.023178475564665804,0.08490102168995256,-0.031181536240591754,0.05173113818824064
INHA,-0.024590616130346694,-0.035931235715920565,-0.03346318298273693,0.013272778432900369,-0.026043850791851786,0.005563765020181283,0.019199410856384082,0.0013558038376780823,0.010820260652445663,0.01377239065660091,-0.08248978697241419,0.09326704924553028,0.06346665113167067,-0.032351510046822886,-0.028949542991281836,,-0.006417421835648457,0.07196038732686828
SEMA3G,0.05791207206551136,0.045249084695162735,0.0055243227409141615,-0.02190647579592318,0.044893761647223106,0.013919850206842329,-0.01553029957438458,0.019090959013745613,-0.03590449314319638,0.04750979245818617,0.017902931877031042,,,-0.02984675147072419,-0.011395408613025168,,-0.02959008176498583,
OXT,,,,,,,,,,,,,,,-0.02266125311337837,,,
COL6A1,0.015472060371016217,-0.13502996508367274,-0.04455235105113598,0.015592362296019806,-0.054162123963085555,-0.053272892645576095,-0.12519147350724763,-0.08056379495669802,-0.03789095961022386,-0.06429473887345141,-0.19867615226077495,-0.10983541229739774,-0.15546256081430845,-0.01725580917401954,-0.03810288767575966,0.11360113426962527,-0.010103191595919169,0.05187303573849495
FGF17,,0.1561642611622181,0.00911266840398581,-0.021810352875850997,-0.014817506916561906,-0.04363273151850604,0.04113323978803681,-0.022981763003849527,0.04761894088688067,0.14104366110081082,0.0009547953654143591,0.03361452471295029,0.09561833825964985,,0.033911215931121404,,-0.05243813644863757,0.131408047717048
TNFSF8,0.0781935955386634,-0.01708487786379995,,-0.014822871943602402,0.008480683205326318,,-0.01828300066155611,-0.01295102576376781,,,,0.06036125472700568,-0.0002638749322454881,-0.028967223476878596,-0.025727427719080764,,-0.02575631631819487,
FGF20,-0.025933147914427454,,-0.024638844390968,0.044101997055177075,0.06572367925701156,-0.027340313284362174,-0.002219446853113743,-0.029466270484014796,-0.018704210897906103,-0.04454209812853761,-0.029390200500688198,0.022807263289537968,0.03352278820631712,0.01593157289923976,0.03865478012293056,,-0.010850235451509151,
ICAM3,0.04043359839830422,-0.08504194681487631,0.004390854245684685,0.013341923036620257,0.01837305059180071,-0.03360639910452978,0.004924814600526204,-0.02086781958788649,-0.019883961254114325,-0.11510795790294656,-0.029518518265199616,0.14082446525089726,0.10430776648057591,0.021066984936290303,0.01716624320744532,-0.04451327455030345,-0.027397132908403198,0.012720205617219394
LAMA4,0.07116321416129821,-0.05900160613836817,0.006435990041840358,-0.011211845497727408,-0.026171210143930472,-0.024603196680367336,-0.11012586041405885,-0.029519453021610197,-0.013507639377318626,-0.03665998934685649,0.0005004905700759508,-0.023657876417254753,0.030473906030217796,-0.0010874277606542947,-0.04920619220468102,0.04498977678516936,0.0008098458821094253,0.08892016758363991
INHBE,,-0.026872412226422004,,,,,,,,,,,,,,,,
DLL4,0.03064149273696808,-0.02037159090142301,0.016600217901472678,-0.030400519796636407,0.06183133075840345,0.007010268802496286,-0.09218289730241985,-0.003630908156631775,-0.021682833696665585,0.05079393057491018,-0.03627352888702437,-0.027145888193262177,0.11325377609871946,-0.004712375994163407,-0.005552569516925539,-0.002638190489323637,0.002880785300701898,-0.015130166291628989
SEMA3A,0.02390072298853673,0.0991248222441917,0.0413342101778971,0.052955919589119056,-0.010134207461191,0.03637199321693524,-0.003737156382091771,-0.02658779358279016,-0.03354347365667339,0.22690582317399122,0.10911748167551383,0.04324095214293891,0.0649499450408217,0.04232410099882717,0.03128042649356819,0.04318417223921283,0.045504318441329294,0.06862403654850445
RLN2,,,,-0.014959134759383931,0.0390206443004333,-0.03211845060522869,-0.02347999932789543,-0.0131922369430157,0.0163082373524522,-0.03548557322014566,-0.02315482443044113,0.029200408521276776,,-0.04823236559132241,0.06300131651926416,,0.012432979586995147,
C5,0.010559112404866814,0.0006821463754371316,0.029303386888802307,0.02976277527463275,0.02973136058346927,-0.039288176768417504,-0.0903696181403114,-0.03731575474858714,0.05592465094729788,-0.0005139002616121072,-0.07793162328163611,0.061282216673042234,0.1210484234773624,0.05326080270350207,-0.01022980990351913,-0.013428126083886676,0.03920226746684463,0.08239939776752044
COMP,,,,,,,,,,,,,,-0.006176975879748919,,,,
EDN2,,0.2017293674828754,-0.019712331665580507,,-0.02044004814062374,,-0.02498833670254941,-0.016019771901527587,,,-0.048434654476131676,,,,,,,
C1QA,-0.07637998206785965,0.08123375723141676,0.019733809685683744,-0.017101704212840095,0.056396060657501856,-0.02794426397808369,-0.11563643467361455,-0.0029951200596721847,-0.016561451288766935,-0.44204067009572917,-0.20441031525940354,-0.029880690413419037,0.05828677819037662,-0.0335186814835,0.012608976405542233,-0.027986151993017412,0.053822904338541824,-0.13287417999769394
UTS2B,-0.01651712637809538,-0.01837268020100659,-0.02109441699123465,-0.014959134673441982,-0.017046454635122416,0.021871485536103314,,-0.011403270197371381,-5.425498668681039e-05,,,,,,,,,
COL9A3,0.056435190974318726,-0.006073806721635622,-0.009465827684366877,0.020130681476320734,0.018898791254284085,0.0022752557903690266,-0.09926755794987385,-0.06198082681094576,0.03599928709590457,-0.11811842730564122,-0.18695585044544247,0.06785516167836245,0.18980105422901494,-0.01149746326081524,-0.048246341442166815,0.08136549481983467,0.07847699360372151,0.01732813482453268
DLK1,,,,-0.024897839771060432,-0.013883656211003346,-0.004371207868834759,,0.030131407775945272,,,,,,,,,0.01103158091982803,
HGF,-0.029942684504229544,0.15799461625878902,-0.021778794924765303,-0.02674630926320199,-0.0434669078505075,0.014421494064182255,0.05951288340109184,0.03990520982965864,0.0019716869602927688,-0.17262543668127908,0.03468408236134726,0.033775849836996254,0.019979967840545385,0.05305653334937384,0.03599009027253999,0.10002113567624529,0.004514726666081873,0.1054347761626722
P4HB,0.029818712131294108,-0.15364629496347182,-0.10584541650863835,-0.05820748330138601,-0.05199652304153797,-0.02239532482853572,-0.12195085670705322,-0.08113896732426328,0.026284020131280367,-0.18011191182003736,-0.09356784817501854,-0.084785864781513,-0.20690536726409772,-0.013162227785502101,-0.10275717903222258,0.08135212235339497,-0.07490571526614054,-0.000529761858912094
ADCYAP1,0.03372113984640755,,-0.02323316154008234,0.0005711690158443608,0.011156578396357607,0.019710696579385217,0.01176815223054116,-0.00903016625036169,0.021229185347235176,0.0949273833879205,0.09753105846962927,0.011525705945846329,0.11181472578981114,-0.023698296682734276,0.04412860873778324,,-0.00874916023057797,0.0668818618445429
GREM1,-0.05193600547472941,0.1697398631315146,-0.027727840436835148,0.07620670814142326,0.02134840879875163,-0.03319107774110402,-0.025795996534914614,-0.02736989731716623,0.015990491203807477,-0.22622018806995908,-0.019509319621211652,-0.03880613033121481,-0.009012252144419012,0.02451768740704494,-0.012048812139390772,-0.04879074055542821,0.01552609143469926,-0.05689708543618772
EGF,0.02951224376902584,-0.06424813246051932,-0.012258103114205903,-0.005333996879159248,-0.03167484430987695,-0.038261405954846596,-0.04021773333808282,-0.02636602390931383,-0.00616773365572747,-0.036484522722843735,-0.042144343087077506,0.10901348600312771,-0.0054493777113334444,-0.003676130860730052,0.03215138233284499,,-0.049762191327642584,-0.020553562915685337
VEGFB,0.025734599143856143,-0.16169886928401642,-0.040043134038104465,0.0017342144381081003,-0.058156423321491596,-0.023344766507951177,-0.05843108011260146,-0.034727853416020804,-0.00869748249594508,-0.12804870359977402,-0.16472627946254112,0.021578476213882918,-0.14981417090933094,0.023982582753151845,-0.0085529306915636,0.08433196016344859,-0.011763370038002558,-0.004628081603730368
FARP2,0.031951567871738126,-0.009143072995043373,0.05136884701079504,0.02829934659912414,-0.03795746274979413,0.07160111322061755,-0.018166455520610802,-0.011796950584489579,0.050557211319527416,-0.018968022821841162,-0.08072422610691912,0.048845354523164686,0.0851564264447343,0.022348354843456025,0.01580446669165424,0.04513880120154056,0.02215929212045241,0.1275524157564889
BMP3,,,,,,0.0027356471941466696,,,0.06368418623642444,0.022405128569174936,,,,,,,,
IHH,,,,,,,,,-0.016685696667653828,,,0.009180273559047962,-0.03708210107552708,,-0.04971633381786702,,,
LAMA2,0.09194840346828015,-0.025629856191676403,-0.013958120463998344,-0.014032197685511725,0.03849292863800839,-0.018231534268847972,-0.07033248239174351,-0.02850870959313331,0.025257105465881093,-0.02841364283541992,-0.007444857915106643,0.013439058291488826,0.09054406979645879,0.05961537491302335,0.018505637774767877,0.0036371224027820196,-0.019798679974632638,-0.0657805929046258
SERPINC1,,,,,,,,-0.01220046897613693,,,,,0.025640241923852832,,-0.00175438746004409,,,
NRG1,,0.026643327404156227,0.10191985378068878,-0.026161180660493694,0.027862064499239184,0.09890405177098864,0.06953898806191557,0.004391982869691785,0.1219715665672444,0.20673942131017803,0.02982604465128713,0.11666805489563677,-0.05804005649562734,,0.04453308788857093,,0.038107747409072704,
SPINK1,,-0.04311417909795456,-0.027830219303159705,0.021318709351437516,-0.02779310453626368,,,,,,-0.02315482443044113,-0.056950000567627695,-0.08456684470322369,,-0.0603505625645002,,-0.03898871295352263,
EFEMP2,0.0057500581936075785,-0.11193957024569005,0.04282538796529644,0.011952359087848386,0.012368302418731804,-0.013571216573379511,-0.10941755465635869,0.012719745860063374,0.026190429588260254,-0.12184432508107954,-0.1478771091771541,-0.07924185678666722,-0.05376856965356453,-0.04533086565771812,-0.057852375974833795,-2.930412721656253e-05,-0.05406674346397683,0.057061360375060655
SELPLG,0.041594208383440336,0.019953651603849338,0.038876730455487125,0.03900407146226726,0.05243295542684808,0.0053913712725885505,-0.06955946339070543,0.02053373631441994,0.012646466716620487,-0.10526067428161306,-0.016514421239397666,0.12676803945328605,0.1080399765238529,-0.03666864558699376,0.0017379134178866734,0.1033590200393346,0.037768023021196875,0.03497109372859608
GDF6,,-0.021544803288168962,-0.033463179716309494,0.0184500639273519,,0.0025866153274898378,-0.02348000186068714,,,,,-0.012703518986493181,0.04876453193636424,,-0.02858854518013348,,,
HLA-E,0.0303344927734513,0.09056677853068477,-0.00849149142290018,-0.006182864446489886,0.06756473999405885,-0.07432150263880528,-0.11274397793526837,0.02797092526948707,-0.033038524766071414,-0.40861735040733527,-0.14019539809050996,-0.03057104832605492,-0.06995318006340717,-0.015434565547943967,-0.0628083941170134,0.04798268134004849,0.020432177026169965,-0.18204587577380046
PTN,0.07088224648794654,-0.07722144947672106,0.015039136798310256,-0.057394979334353675,0.02386794342107411,-0.06252505614298659,-0.14686833911827005,-0.10159694404380812,-0.058653266056782574,-0.1849305929030719,-0.2805574024345313,-0.05979183304173001,0.06407385424224626,-0.0506788288465267,-0.09335116100851894,-0.004175486566102125,-0.004873832995782702,0.13165566700431042
CD274,0.002079331520644766,-0.034617805212371705,0.050100354981024595,0.059966252764210755,0.038879163946414434,0.06431354463389514,-0.07336739748903882,-0.01592064158095526,0.03456709331079056,0.013807285355925559,-0.038106849127443686,0.08377620929566991,0.07969402335199295,-0.0445592607766434,-0.0009585066818657096,-0.013036160457934513,-0.04933988482771712,
FGF10,,,,,,,,,0.015485297682602218,,,,,,,,,
CD14,-0.04743013686207609,-0.03621213061567375,-0.02013736314402961,0.030192369189728483,-0.02162852982703797,-0.024587323626848477,-0.08068432135576911,0.004966350127680448,-0.039593848630569146,-0.4201400290779088,-0.17528460595301198,0.008285319310220982,0.06310407744143681,-0.04699280271451022,-0.02362839331112463,-0.06393519451946673,-0.07869449468355749,-0.06940971348282723
SFTPD,,-0.023357413758233348,-0.031806608393853956,,0.10852534941731154,-0.03849003815888315,,0.03300388991811417,0.012512405928409888,,0.08690436037526496,0.09450687112126688,0.11356268183566179,-0.0061385056709392215,0.05061409253106971,0.22501712580409658,0.018599298650134932,-0.01836648674425065
SLIT1,0.08321621674125433,0.06020948843825041,0.04198214378737815,0.018530199688058493,-0.0023170103691795216,0.02202492530140385,-0.00460395690311701,-0.004925139023603032,0.1106443417052095,0.351001498807673,0.09912050397090524,0.11991279126062264,0.07327838688230344,-0.04555245526126436,0.08219043297104346,0.004404490544303062,0.06539632140413876,0.10987767940804999
LPA,,,,,,-0.007187564600351773,,,,,,,,,,,,
CNTF,-0.021304117041267803,,,-0.011791197142194926,-0.015541788430830627,,-0.024566045069276704,-0.0103999034765147,0.026749039897695795,-0.11917292435056465,-0.026885222110417238,,,0.03987527569991755,-0.016239615190934562,,,-0.06059018028177858
BST1,0.03218934147030388,-0.03667382800242049,0.008407392204976445,-0.04704849477549778,-0.016639264201279584,-0.0077375216325473286,-0.10213819503870805,-0.039966539312208435,-0.04907001101327437,-0.03088366105264179,-0.015199588173080404,0.0973560291970825,0.10029222768602639,0.020271683132853012,0.026643041572849375,-0.0341097705946046,0.01793343614703177,-0.0623687934518019
AGTRAP,-0.027292176419521627,-0.026501708147598828,-0.059744230515564614,0.023477985089533922,-0.03572679772813817,-0.03524192439587828,-0.09454458755643974,0.013162563624830096,-0.008646036142264285,-0.29484422210660594,-0.09418115734554872,-0.03207465202818617,0.01387515244156926,-0.013164404699928401,-0.03516701957018536,0.09432726632417554,-0.01992157758738055,-0.009739419823866169
LAMC1,0.02757107709550878,-0.006151653732627326,-0.034959283035910935,0.010445270867033302,-0.06757316195484146,-0.06273549969445773,-0.08802693981907432,-0.04903833902408009,0.007219920323246043,-0.11993553650396076,-0.1281905687821519,-0.03560731020749938,-0.08523370305076192,-0.003919778754961875,-0.02185595617129773,-0.08376543009626136,0.04781960886955579,0.10323803385318961
COL6A3,0.049212187962066396,-0.017212553464066662,-0.04151422464919843,-0.016530812914247954,0.0224756277181558,-0.026875875080536984,-0.004375093954868398,-0.021562284269436988,-0.05087330349509497,-0.12093171434542527,-0.03721073107973522,-0.0914819856324335,-0.04375331389399953,-0.08340677094053808,-0.030440615214989215,-0.03759637462722981,0.014928753669816715,0.04545091721936424
FN1,0.04818830845944832,-0.1711870058738887,-0.05507905846596395,-0.04430378898439387,-0.028923480274709153,-0.07834445097010785,-0.09871169323615399,-0.021347575479233365,-0.059086494566495576,-0.20485181517772455,-0.12729556236149023,-0.13817492731290354,-0.1681049296910967,-0.002120696367644733,-0.07152458369251163,0.0771509824433443,0.02698450735450496,0.03696126352519268
MIF,0.03655735216870658,-0.1904645169376358,-0.0168371313778889,0.01860051177531542,-0.05290885336617882,-0.08354072623555676,0.006896116678961198,-0.0013909520924852146,0.048675869963996574,-0.08193649637831316,0.046502562264783914,-0.03148431034370867,-0.06975071769662769,-0.020119733680525054,0.07745056198271497,0.02781603795286605,-0.08522374699729127,0.13546761781046016
JAG1,0.06623953509470591,-0.058795221654963065,0.005632692290274376,-0.001888281649481976,-0.009780584968581462,-0.057760278563511194,-0.14449845041385045,-0.06220504164805792,0.011243255665790501,-0.026129418272488717,-0.22636714852167758,-0.040599169968859726,0.017379222010222555,0.04089530634820864,0.04997044549480102,-0.088162002954373,0.0014381427319072047,-0.05237355773974718
NID2,-0.030500654329534065,0.059091796324233864,0.018852863990730936,-0.02911486275391045,-0.03800370997012597,-0.018777060173363194,-0.07199585368366093,0.05290086312249385,-0.026389802363587997,-0.10133749063831227,0.013791108412989996,-0.023438853367764266,0.08967422589017898,-0.03572883381284931,0.02765816602660571,0.04992373626782406,0.06207294932594141,-0.06615069639303854
EFNB1,-0.01123515812163997,-0.0017762036453185402,0.007355457160742166,-0.011849950651152815,-0.015664688065137707,-0.04523791761926913,-0.07940113545549768,0.034511316442347374,0.02859718384046145,0.0004288883816295256,-0.1132363423965369,0.06384167403641192,0.027446450105618025,-0.017828166250820746,0.05400320310729432,-0.06109821194025605,-0.03846824963907529,-0.04697634708919591
COL4A2,0.049118572797373625,0.02082977551581668,0.01697920508682499,-0.02567972346722296,-0.010999200730668795,-0.04509369484292738,-0.0871784998508647,-0.06674537646200182,-0.023653308332059135,-0.1550887650457594,-0.11550568496959346,-0.02778762543325063,0.0023488437259026962,-0.02202860954556129,-0.027347651926884663,0.05382770592193483,0.06639359162411773,0.06550577814151365
SPP1,-0.07234184744626801,-0.17390196591945561,-0.03183746996345634,0.040287232613033123,-0.03739547102918717,-0.026151376226710186,-0.13863240228183896,-0.10712113888790417,0.019743924739678547,-0.46006259573709773,-0.28984435029355904,-0.016661606675684195,-0.17099830408598576,-0.08057201900996881,0.009209360643882334,-0.1373312539846641,-0.08005252711998702,-0.158762274716066
PODXL2,0.024224785892502352,0.10663702461669111,-0.010516151907629449,-0.001711490164632249,0.005127952865497041,-0.0119753222847844,0.015810244483543828,0.050451400487511684,-0.009406484599290556,0.19113951801497372,0.11343883722712166,0.10585297858060402,0.09723642609115046,-0.02064899080749373,0.12083248196371615,0.09924207723320196,0.04542293931180097,0.07951546708773304
IFNE,,,,,,,,,-0.0013152464270629602,,,,,,,,,
FGF9,-0.019477269582988274,0.3031377145011218,0.04558119772676977,0.025081816907501536,0.029000211864618933,-0.052042978160108035,0.07076767226308532,0.034013378629328996,0.015089191670329996,0.27963044972951706,0.19167101591796457,0.13416487614538494,0.13083336363177253,,0.0884993201475844,,0.0343924926365558,0.12333747196089749
ITIH2,-0.038462105450513276,-0.01708489605292689,-0.012598398132037218,0.02211763643931884,0.08761087255515511,-0.03802329258100069,-0.023919853504352596,,0.012262499468120061,0.012283250489811446,-0.0376823968092182,-0.03179103851493305,0.07799961823110232,-0.0678687125670054,0.03493633744235825,-0.03732203182557582,-0.002934940411458288,
ADAM10,0.0025374810383902947,0.024292305621605028,0.0037035064959436903,-0.03437558075773208,0.05958668924437789,0.04028258841932082,-0.06568235300795328,0.016569807558399968,0.03656984308251901,-0.08308504432571398,-0.08353277559015648,0.014456171022780942,0.011036470864615488,-0.02096569466481744,-0.03302181294211492,0.07001996097986389,-0.05093090355926753,-0.031018450892284347
CFH,0.03026709430509991,0.041096172820186835,-0.03728321368381503,0.02518264005916505,0.06516278755572105,0.04185556597344122,-0.08087658223729119,0.03251501507524468,0.023340408972348146,-0.0754987876323034,-0.08545145784112099,0.09465352991592389,0.11720920495448471,-0.07942941105897364,0.013682013437503679,-0.0594697760477266,0.007589714668401324,0.01860411815368177
COL4A5,-0.038130096007457114,-0.04568022833818086,0.052088055166984525,0.02362658672174717,0.018473971498248542,0.01599086572221036,-0.10402125510757128,-0.009853902149460634,0.013934870224383613,-0.14790960207734088,-0.09919972453213023,0.10970728025981713,0.1549290990811606,-0.015303460420695905,0.009882485903024606,0.06847910039959634,0.016608397238138506,0.04795424706386358
LTBP3,-0.015346940639617042,-0.12942714038069014,0.026640178377885057,-0.021056073459765703,-0.09652009814917786,-0.013030085523546885,0.021489870571880534,-0.02130468727409933,0.02665534911657627,0.0005639145389060095,-0.13087156650098128,-0.07127277916984856,-0.05996376382856664,-0.0554432357270216,-0.04115646525706254,-0.04760870280836926,-0.007341435852664564,0.07645320081803542
GNB3,0.049783049564114626,-0.003431840170604472,0.06291538822383388,-0.016306680915627498,0.002009555114615222,-0.012728954644399685,-0.06922747828746523,-0.032009780077911186,0.08599721987539324,0.14614143490863166,-0.023826003306643646,0.19047774122863442,0.04859383001314437,0.014376380505277916,-0.040087958852578695,,0.08792795468541058,
COL6A2,-0.04786616388329125,-0.08717218201252915,-0.002225411305653606,-0.011440418564550848,0.06150585552746721,-0.03245646579866584,-0.03914611701518158,-0.0663458325835473,-0.015999564979047413,-0.1642265582792631,-0.011474732077369437,-0.14268572477038907,-0.14331818255257708,0.013620013168904085,-0.04431870424922917,0.021710221181207093,-0.014434757274575065,-0.03513292202436634
PLG,,,,,,,,,,,-0.143671126067705,,,,,,,
