,MGH258,UKF243,UKF248,UKF259,UKF275,UKF334,ZH8811Bbulk,ZH8812bulk,ZH916T1
PPBP,,,,,,,-0.017954909484519787,-0.03093239924970586,
CCL27,-0.01669895419199671,-0.023230622545555538,0.0868320573682004,0.09444857431864451,0.015987880018255317,-0.03246843601692735,-0.006116250256876599,0.030979874985714497,0.020403142000462483
SERPING1,-0.013834578929576102,0.0693816435139574,0.06328218657568885,-0.004309612732064357,-0.009890084982141415,-0.0008344432703541928,0.01460348748690899,0.07437461403370985,0.021577239562966047
AZGP1,0.04081403844444378,-0.03757040762975706,0.062469097450734576,0.01678482996157949,-0.034407486329864234,0.03916751720037814,0.021317213595042028,-0.06625040655921342,0.0019314343743750365
INHA,0.016829243361082165,-0.0009955206580823518,0.03286305097305828,0.022662649540953563,-0.005584661292787825,-0.021911746512728588,0.02267428005032136,-0.026867078342877247,-0.013638986059581939
SEMA3G,0.08460619807325469,0.031960422962492144,0.01640091724652603,-0.01664320535496175,-0.013934112562108148,-0.01720428959460952,,-0.02478694221332288,0.012035300463453413
COL6A1,0.05938471499256484,0.03239208481692939,0.08318793330022836,-0.0304407984940477,0.032788767956331254,-0.022892957983030305,-0.10788128871672667,-0.011537207562470739,-0.06967857136148545
FGF17,,0.029217302889980392,0.009280851884968676,-0.027449274351397893,-0.0232383645556682,-0.016006083234932245,-0.016819276854230278,,0.07348193623641106
TNFSF8,-0.018130084946322594,-0.008259882759481179,,-0.018655226761878117,-0.021642819168078357,,-0.016614812456478664,-0.024056517343472826,-0.02153932607753033
FGF20,0.013956139689965709,,0.0847731075309855,0.0038335658925130666,-0.0005331768130704511,-0.01471944083864853,-0.025930253173265045,0.005932543834581249,-0.03115024579968794
ICAM3,0.06276011770756272,0.05080850246520813,0.05246898470859997,0.013844362161877009,0.028090102087525184,0.028381419044527817,-0.020307390499527383,-0.01906647252074958,0.00987517803388104
LAMA4,0.007275721538054233,0.06572703997018257,0.08166580193833273,0.04664140034492298,0.08321999445882755,0.013027243975817879,0.0003815402604078091,-0.017296369396817394,-0.017918127499639874
INHBE,,-0.04427306306968723,,,,,,,
DLL4,-0.008882150213341414,-0.000500866005172344,0.10504716854518992,0.01564269153516547,0.02558601822730721,-0.031206916271755404,0.007684098467605404,0.0803207788235188,-0.008738375473239447
SEMA3A,0.11815362480463,0.06331870312138375,-0.020193277621748648,0.042843250881702585,0.03783994938196791,0.03243392072662352,-0.014254777776585667,0.009114975937862386,0.029763168634144778
RLN2,,,,-0.018826719421147404,0.02915843536892218,-0.011596588744782164,,-0.04005571125208165,-0.020882617848650017
C5,0.06246737092817635,0.07685873812235647,-0.008778041685211166,0.03294683904384207,0.051413131596589584,0.039874018781152674,0.05459124294791686,0.0027733302684373852,0.03154253891579798
COMP,,,,,,,,-0.028808324583463024,0.03896009919589964
EDN2,,-0.0225813706127059,-0.01881931347121508,,-0.02677108614428051,-0.019463436270738422,,,
C1QA,-0.08762609538351437,0.03746836823885658,0.054902795492033175,0.017995078920974135,0.0014781705428214844,0.006582611151595974,-0.04484745043003322,0.012892823525878172,-0.0008168995752924361
UTS2B,0.014922479366034953,0.09138585639268362,-0.020138786856135207,-0.018826719312985733,-0.019056321816369036,,,,0.015952525097496485
COL9A3,0.051237300081878503,0.0778998852690942,0.06691277959429401,0.024025303073776965,0.05446657538848099,0.015899776974787526,0.060074970795139584,-0.008588400271340026,0.060396645728493605
DLK1,,,,0.007612928080782487,0.00996589779013588,,,,
HGF,-0.025771617085987932,-0.07784287516388655,0.008325299097011482,-0.040975795738169535,0.024947148188063272,-0.017662893480414603,-0.017512940426125008,-0.05532482212556582,0.0046521534635796434
P4HB,0.03661876823373492,-0.0009799375920618123,0.02059874416636821,0.061732834362056094,0.03305146249147379,0.041336902445622895,-0.11711831247624564,-0.018720636816046316,-0.031244513058528177
ADCYAP1,-0.016910239613180972,,0.03050706215664947,-0.014386255463248693,-0.03654348118155257,0.06351218699649734,0.003928071237484559,0.015556092616743594,0.007435250585154087
GREM1,0.030921543862419947,-0.03026949416096981,0.00043710309447938665,-0.016272187780178048,-0.0014568780207855857,0.027462762310472014,-0.007539981117833696,0.0025438548699090744,-0.03729502064124341
EGF,-0.028201571435563535,0.010872785449711297,0.019564937805533124,0.04632141771904396,-0.004849307089432545,-0.02110707494967303,-0.014481553918978346,0.061323803318487684,0.02323553030081635
VEGFB,-0.029651167034113118,-0.0021055404284595685,-0.026322924351870888,0.024348235914932497,-0.020575414853739524,-0.003770300054483199,-0.019835464677859085,-0.009292610452443218,0.044294810131825554
FARP2,-0.02123603562627267,0.006997686073808972,0.0095326424682809,0.019351678430376076,-0.04153525597376131,0.02404775970400428,0.04866356303490229,0.013505915945751193,0.04049503201321071
IHH,,,,,,,-0.017665095068155934,,
LAMA2,-0.035186302716891035,0.06929079516820102,0.057091662469868694,-0.03912634351921526,0.01630852106015262,0.03898675706320075,-0.0197426066236286,-0.0432928979090908,-0.016651352074542602
SERPINC1,,,,,-0.02038854285619624,,-0.01448155507101789,,
NRG1,,0.015951292249078944,0.05703882689517686,0.037489212614682174,-0.007061075668291433,-0.023422367606232865,-0.031278304195601486,,0.025583802856659184
SPINK1,,-0.07103183571010901,-0.030861032113566726,0.03605216623237626,,0.045676359749856274,-0.03954414931923148,,0.07617386035281283
EFEMP2,0.0022388110970071977,0.023773557907195857,-0.009128170641083339,-0.046493327168219196,-0.016993714842905946,0.04025104312903657,-0.027506195964510156,-0.005939553659577432,-0.014696064408416715
SELPLG,-0.019419506776999752,0.04309005307593225,0.028139594623114626,0.024927966913888523,-0.009558712437345983,0.02232109394402334,0.04273230224473146,0.025876991439305365,0.1031671245202425
GDF6,,-0.03549567589110003,-0.021392344163238135,-0.021090658003190994,,,-0.04266062722755734,,
HLA-E,-0.10184667268003328,0.019414768526083464,0.0599054255957188,0.004558116167987021,-0.039434334073726596,-0.024506838661224772,-0.10679643596211494,-0.029007064070987847,0.0019605115251492447
PTN,0.033413310198743953,0.1769005974756907,-0.005656101392684291,-0.021771893812419313,0.05682467073006179,-0.006760533783418573,0.010224033670773586,0.011533936090972878,0.006841768542664211
CD274,0.00707613058284377,0.04263764678138266,0.012349564460767607,0.001128285615949783,0.035534433805966346,-0.01908498416897763,0.041417497265767586,0.06091135147355677,-0.003613146822919991
CD14,-0.03340229986073765,0.07901071069890296,0.07393098412940925,0.0399534374060398,0.04058445542749853,0.007175059564209812,-0.043970395959383776,-0.036385497838495616,0.03576470491527168
SFTPD,,0.03935384746792528,0.08380844893225524,,-0.03499413963584631,-0.01960751565627545,-0.0176312532351467,0.014991978370247402,0.028222941745268335
SLIT1,0.06333035330015362,0.018793341187617302,-0.019148734170002832,0.008245339864864455,0.033498542721872936,-0.01024397160102618,-0.008936935986504637,-0.020845708567185893,-0.009143535779111483
CNTF,-0.019830577986627414,,,-0.014839732632014957,-0.017379567797430905,-0.01346487705243608,,-0.003989049868939475,
BST1,-0.03854128018160762,-0.0402757852410683,0.03060853114522537,-0.01739256754189033,0.008466403770070626,0.023385606140669073,0.022263483973800034,0.018530346898556087,0.006038736565959546
AGTRAP,-0.02592515001282349,0.015883242108483863,0.006174854071723938,-0.02416293991897344,0.0014760909388238039,-0.018308089382789276,-0.010085837979377385,0.043216449946476956,0.04668498438903637
LAMC1,0.014618439040789265,0.06504165896316612,0.05525959912357063,0.03761412727084283,0.01941769800328614,0.027840348164154254,-0.05978398848585741,0.024243336643574035,-0.05221326393120828
COL6A3,-0.032568248529102624,0.12614414425698042,0.05529506906007441,-0.02735034930633492,0.035281206473856824,-0.026074961174914774,-0.0898488566720845,0.019602103562632773,-0.0516554130940263
FN1,-0.0016688710633774278,-0.050597550594353044,0.09498596645040297,-0.018063748057856523,-0.021345107166437175,-0.0053715553118345435,-0.0661122940549132,0.04622932961088528,-0.07724416699620684
MIF,0.08095886492005348,0.007441580054951791,-0.06790158952670255,0.03310913103895443,0.016984276980252344,0.021275323013181503,-0.012220839059149268,0.05218741639356638,0.12252842553288042
JAG1,-0.04193455724920484,0.019357823669586063,0.030132721038715223,-0.011797112961470686,0.025213625102940555,0.022289812161996603,-0.04124628620507424,-0.0071498501607389145,-0.041828772749805836
NID2,0.04432197803327412,0.10209418261945391,0.055118343519452495,-0.016502256663536687,-0.013559970467069013,-0.006050515045429905,-0.010319557179565507,-0.03014847622680769,-0.043802655801639265
EFNB1,0.08714542345254164,0.14347073970322605,0.0165328167896384,0.05951453243314884,0.021791012359261095,0.054209075212999856,-0.0040899717038813494,-0.057174069035750494,0.00903411515684261
COL4A2,0.05701197006636158,0.10820309929591296,0.09975799142253396,-0.021026060511892698,0.032680939563782,-0.03328175176982819,-0.08801415457419803,0.03226937903887052,-0.05225072931692633
SPP1,0.04761410574366937,-0.02529904629216422,0.0012768625016837066,0.045238593182876645,0.07758328095994001,0.0007958172906565076,-0.10407525615519693,0.018392938915961964,-0.06815216362146155
PODXL2,0.007711478265109443,0.07619000279172986,-0.024124805571524802,0.025932017341176034,0.01697630781122741,0.014404995811175488,0.018310134783577802,-0.011663614862742942,0.11027887794726633
FGF9,-0.01813008784564158,-0.06292176701123843,0.005874590595187339,-0.01038282870285745,0.007136576925727267,0.07204741651073947,0.05368663954235888,,0.00013283382203430776
ITIH2,-0.05264709146644773,0.014259814412378039,0.047443197339489915,-0.01982645567015916,,-0.018872406483881506,0.01718818352415163,-0.030332459684452875,0.014000601524666768
ADAM10,0.006941040533107699,0.02169567318516936,0.034220692187475026,-0.008928633815926868,-0.007307972157152173,0.020142503671175187,-0.017065510600146154,-0.04387609480626409,-0.06707100515007931
CFH,0.03912604245786373,0.024337418709830246,0.06941355741401493,0.0033597992358001807,0.020516234809843215,-0.04152781398727889,0.05323784909351503,-0.022464776993112164,-0.03675205971723658
COL4A5,0.04420883399902496,0.09945551104433899,0.046953406599244636,0.05770244841943305,0.019747436745758965,0.006159250677431364,0.022111896446287613,0.005714143451185523,0.0538061594718163
LTBP3,-0.04259230385246382,0.051566600292911796,0.01982401178730304,0.029594556966956256,0.0024816928004833968,0.02776661326506108,-0.07746088615846729,0.04088872806821105,0.011144728214302449
GNB3,-0.02827286957405424,0.010031346631401752,-0.05192708935208834,0.07876864600587698,-0.040246281617931146,-0.016443614692207446,0.04238168644459765,-0.042350930125784794,0.029200307693870105
COL6A2,0.025044863837145236,0.005701468324985363,0.07659502354964462,0.005696601907903487,-0.007958091594856626,0.04292079727304199,-0.11000369777303104,0.025546255892024083,-0.036783942961248754
PLG,,,,,,0.024749940047898034,,,
GDF9,-0.019464366504081957,-0.05187213208822598,0.002207423013564548,0.021269539847068485,0.017243765992967296,-0.02263752234399413,0.0633429746568705,-0.036389357190277166,0.07334199530502354
NCAM1,-0.0010776152291832786,0.009892107508567597,-0.043618980657122906,-0.00621369812759775,-0.011341711359314121,0.03800832357195736,0.03341063322988313,0.02056735843835608,0.001417948411145224
APOC2,0.02187136546275031,-0.009137930335282575,0.03206586124414428,0.012063514288085627,-0.01624079918053185,0.003056915327048005,0.047781178914560844,-0.0046825234566245,0.052759902062199195
BST2,-0.07124654946372652,0.060693177811878274,-0.008098134620879882,0.02009016746472777,-0.009597483781476809,0.030791026295739193,-0.022286349190785537,-0.01663330385113876,0.04088934199748344
COL5A1,-0.04030763292613712,-0.004037630213280435,0.08505229097869288,-0.03626311300623928,0.006968886532865054,0.01824537024790894,-0.0663085236513428,0.06616901003009018,-0.04936272596606343
CALM3,-0.017954767303498688,-0.02014434048285122,-0.0068245703827012165,-0.020721359622410004,0.017724597311388993,-0.026838209607636256,0.12343133387613796,-0.043923064905950195,-0.05384631538740555
THBS2,-0.024807801674996476,0.07896464592189284,0.025683976216076414,0.044133870676488454,0.045790991753011455,0.02078389790924072,-0.02864328907212562,0.05437012615965041,-0.049731140298490996
SERPINE2,-0.001909234906711199,0.017595252484443737,0.041442757580383,0.00020715163108946694,0.00827943331485416,0.04922933641833701,-0.07280448428392444,-0.010672584601842353,0.020921745982454016
EFNB2,0.0009155396516411599,0.014507516719728318,0.051711276186952884,0.013556442105691752,-0.004795986756538625,0.025158239454847874,-0.04208191337525521,0.10450327146964121,-0.059883066810456645
PROK1,,,-0.03080391411288349,-0.010363346241949525,-0.028076978297290382,,0.03658316766454,-0.024786927799114452,
MMP9,0.05566489268528288,-0.03722864899647278,0.09276875609535327,-0.027406742111216655,0.03870095440332001,0.012406371092395068,-0.02596584292233935,-0.009723195178943746,-0.029875703040882873
DMP1,,,0.2183330549871467,,,,,,
NPPA,0.03948932642656644,0.029904010437188756,0.06263888356129566,-0.0008079569566903178,-0.00145206273931269,0.02767533200203979,0.022482654205890542,-0.011612756319135427,0.12441784573143641
APOB,,,,,-0.03525639015140998,,,0.04810522278190703,-0.017151715710587104
C4B,,-0.012852817443979049,,0.04450941237854482,-0.022832007595772374,0.08168333606205297,,-0.02752808884030259,0.02450707854053359
NTNG2,0.03837957392915913,0.042647436469469904,0.05210307299454787,0.017778875604428493,0.04506154210738322,-0.01524677186508753,-0.009724552214212433,0.02750877836201203,0.05077483170180099
LAMA1,-0.0231210323006501,0.056060293492618735,0.021243661184020306,-0.03495630808408455,-0.02146872248806269,-0.022428457544663914,0.11005485614603758,0.015789129821573072,0.08934250843306919
UCN,-0.00406298708504725,0.025118599074004502,0.04684578089508356,-0.014799211281751668,0.04439656473091083,-0.006593361200153712,0.06603828518294234,0.06743512412843217,0.042044806471699635
ARTN,,-0.04676007786378974,0.03922163923584791,0.03149980821412293,-0.00012401743687535068,-0.013464877988867068,0.07018840507723062,-0.004636850914729608,0.022837604960083746
PDGFD,-0.009514748295024909,0.0625482120037099,0.10256131399329774,-0.028760631157758853,0.000346662012869577,0.0498065648787437,-0.0022144080526503344,-6.813052657804103e-05,-0.005277802742063701
EDN1,0.0384752270878213,0.0677500190249292,0.11718274253122285,-0.0024800383669858145,0.02811242814283312,0.04156394607639814,0.0577715535416109,0.029324684954785876,0.027513169184337074
ARPC5,-0.06590593352875852,0.037667223864157814,0.06256333244088844,0.01588699132519099,0.03455590793972438,-0.013909174187988413,0.013920430887569899,0.02995744965209274,-0.08583900668110209
GSTO1,-0.04163083138439211,0.008342493809047013,0.018987593793221277,0.034402515125919936,-0.014903086174811947,0.027356250665924984,-0.03322018090112709,0.03550941451904161,-0.028494510017516368
PROK2,,,,,,,-0.016303433739871157,,-0.015638373999402953
SYK,0.022859125800115874,-0.01567192457011373,0.04157851390374193,0.007901850827176503,-0.04273167326232018,-0.009131104302365849,0.011452448134461238,0.03613206430367784,0.05825174214929102
CD40LG,,,,,,,,,0.07031326987354405
ST6GAL1,-0.030975419178973194,-0.006140977013561199,0.04707420066442786,0.012629724617047857,0.046315466556751485,0.013416341683556416,0.09755290889453164,-0.015525102731891286,0.035865636253760574
WNT3,0.024498061231943948,0.005509051336601495,0.04414591068681659,0.041340603327301176,-0.03374806320444776,0.05860367141020003,0.02451818931587707,0.037335541100897346,-0.021267934543279972
HSP90B1,-0.051433404394496784,-0.04512375658792798,0.026738998960229916,0.003677240947223097,0.06594444008670697,0.018702103807722317,-0.12047158874630773,0.013549987182838712,-0.09207559816409995
ZP3,0.011964466253647024,-0.04444146554248868,0.0603434748659754,0.07314597155431989,-0.022151967716805627,-0.018177826457880422,-0.005579823151766215,-0.04052331426548315,0.031228249662609453
ANGPT4,,,-0.017648949437478318,,,,,0.08606536012023099,
NRG2,0.09702904038074406,0.003347434484636611,0.017947584783541824,-0.02065555830541911,-0.0311220713895595,0.08616910819563559,-0.029212898735990953,0.04750075703487067,0.04237210016552438
MELTF,0.023049882908678643,0.013121812546814056,-0.03628078367464922,-0.04807064615855466,-0.019065651375297258,-0.014921700192109954,0.027707285798964677,-0.008853967272250109,0.1387968612665083
NLGN1,-0.11084876397677973,0.09779926318624718,-0.011579117280307633,-0.028705759500191087,0.06046200849008898,0.001195978447325792,0.04832831141167099,0.023228206182946926,0.04090190737419374
SLIT3,-0.02304918201672344,-0.03339738435974752,-0.021685226511230792,-0.03475347536781596,0.01880841581324521,-0.03969718319818333,0.15018785020946812,-0.03483129956057932,-0.06609889392332999
CCL8,,-0.008300099657745134,-0.0061628004112352155,0.005294850909229579,0.022369485818190118,-0.012563673521700602,-0.027166177049437305,,0.02237168106167281
S100A4,-0.003677784635834691,0.021604055280055136,0.004033566080069309,0.06637096635911825,-0.019015421160630007,-0.05308250095531651,-0.061692097702139646,-0.022359672399193568,0.0052459671611364694
TNFSF13B,-0.0407959891423166,0.09699442908949533,0.01155111978616222,0.00026356496576531807,0.003857574507513837,0.008623455335622185,0.025957163304199535,0.0053553838335231975,-0.006480400418373136
HSPG2,0.05985000452526714,0.13273893549895696,0.12172210933610168,-0.05622693554140972,0.011991610666859272,0.03907527099082856,-0.02046312437157471,0.007775940350541178,-0.037048486870575985
FAM3C,-0.02273125468272068,0.0630188645824397,-0.004534814451940748,0.011350667109664666,-0.007735279134662887,0.004260668695642698,-0.008620638325369865,-0.024642070091983874,-0.01294639835858693
FLT3LG,-0.05076795555771477,-0.018574021308796537,-0.03210885239853948,-0.012728949263734933,-0.030832667698049803,0.024221386614353614,0.07233026102057827,0.13012304847038605,0.0939530171894147
A2M,-0.04165904208021937,0.08317348793162706,0.10774458819614545,-0.03344896627315497,0.04965238745164011,-0.0011799453371082636,-0.06653203503872449,-0.00395130519055798,-0.01991012795892935
VCL,0.032751703164941984,-0.02413546932402373,0.06296607687011369,-0.0008870082269797194,0.0015991892431950507,0.008345969277652014,-0.03914845445106404,-0.03719476889072859,-0.05296100294672962
FGF2,-0.06640796063896864,0.1126679044196069,0.00390837823200262,0.03383751079969863,-0.021844382719895757,0.024558957503013498,0.011854239390335326,-0.024293289952297258,-0.003375465054930013
AGRP,0.04597668618342462,,,0.00796428411826173,-0.007049401787089326,,-0.012414289929968021,,
CNTN3,,0.052082832246200736,0.021688308343503798,-0.01787237589075584,-0.01515390581727289,-0.017002880054445772,0.05723203777987592,0.0035014543062356724,
RNASE2,0.04508654549514098,0.11844287830169811,0.046417288149594914,0.03417547048997039,-0.04978507161631806,0.09585170829810577,0.016669597236534082,0.0860072539546266,0.010814453731248994
ADM2,,-0.06874777354016974,-0.025113693863623644,-0.022722726068509697,,,,,0.030700871746931126
GAL,,-0.042040981130662146,0.08193200439046953,0.0068052923931270146,-6.657498587811834e-05,-0.017775876483483874,-0.03643676045059793,,-0.017391812340654057
CXCL6,,0.1934277986855794,-0.0007268248319189236,,,,-0.041571880275813496,,-0.031852663523280034
PDGFC,-0.025039051303506064,0.013741687139049363,-0.021713047071797165,0.010765059588474039,0.0387640234292051,-0.01584989603198859,0.05221578024676517,-0.005359002392677702,-0.011657150077486982
COL8A2,0.02816829851328981,0.06515215670939396,0.056502788180420184,-0.012687338908718163,0.0706218853695293,-0.003215416025171865,0.03403056504371956,-0.04802681960444497,0.07660191232288925
SPON2,0.03546247535629818,0.09768876558763108,0.06451568087950994,-0.05667310550496853,-0.002741215187085402,0.04423280974674669,0.041345236374902235,0.010928690437424098,-0.030533698043942424
LCN2,,0.04802467445549985,,-0.022288480441114582,,,-0.026139458904685702,,
SEMA3D,0.06626046280072682,,-0.017888832947479904,-0.009881158906737235,0.019543966916912535,-0.013609602809342747,,-0.045227283059780896,
BMP6,,,-0.0055321332343173085,-0.015875541579136853,-0.018825556216050345,,0.021334826190352894,-0.0169560644035636,0.009008765180755102
TIMP2,-0.04668129524448608,0.07274273589074436,0.04282454428387934,-0.011693315353405662,-0.03328026065167491,0.02959175136260863,-0.09338293724166018,-0.059218487741232555,-0.03964396453516155
EFNA1,0.09153627384076678,-0.017672603843739396,0.06825751892687194,-0.014330191208985517,0.04417969230307238,0.002740360748800465,0.056478633185276565,0.0007839921733499964,0.04267021542352665
S100A12,,,0.0001962824911232608,-0.018307720446215894,,,,-0.02653089496615543,0.0028943957147056997
TFPI,-0.001745330503259572,0.04347649009862225,0.07583035488980969,-0.036706163606855684,0.0159909129343352,0.006794204240284286,-0.012171026747933961,0.029736878826708515,-0.0392662852650309
GPC3,-0.021408661303205043,0.0647106341868025,0.032102143130363345,-0.02300806432416818,0.02078831367442933,,0.04415926085018905,0.024659735117147155,0.003184053058645696
NMU,0.024405925595791238,0.03945098810525131,0.02128835206938351,,,0.07986390952702743,0.0724232821768065,,0.020279105097529494
SCGB3A2,,,-0.02947239573787137,,,-0.018765322166887723,-0.022487935621887858,,-0.027731512972098544
LAMB3,0.030335676579763344,0.020276323725369434,0.03176508758939617,0.039778801692311586,-0.004897055566840624,0.0315080687066114,-0.007890330668601418,0.025535879745167474,-0.0027341192667833356
LGALS9,0.025623071406983132,0.0596790256757917,0.0005759377677716577,-0.024881264715396232,0.024096719459078604,-0.029878516485407694,-0.011861232007696166,-0.047150422014292995,0.0680905417675391
VIM,-0.043174008932922045,-0.03753733184193312,0.026949213837614342,0.042773249550262675,0.006099396474481645,-0.003839513813838083,-0.09593442765627493,0.07972150156300203,0.05416615265614266
PLAU,0.06216807819843822,0.10972100189705875,0.0548283015706545,-0.05715666808213118,0.003010075969341313,0.03202410373019585,-0.06725480135088492,0.04291716045496046,-0.004338435661704125
TGFB3,-0.02513292165745992,0.06562937377467275,0.04413716658116458,-0.028270417965438305,-0.012491365314064647,-0.01716753192000226,-0.014121107728920836,0.01968973093741203,0.0036205242215104198
APLN,0.030823409112447093,-0.10063793240382235,0.10359997479187392,0.0055123303825593,-0.001480487100316819,-0.010455016948158572,-0.031168724050364437,-0.006147217147291866,-0.002037201850542399
SHANK2,-0.01793209552830341,0.006517105862393803,-0.011450580369169674,0.014118046565894443,-0.007863170829311471,-0.0358754442441821,0.06017456541622917,-0.02584641161189002,-0.02741729614457816
LTF,,-0.0361393950122541,-0.01173773862466015,-0.0021191125559500666,-0.008067094867539721,-0.037608289036016034,-0.06794993538478922,0.057628747482741216,0.017154053027703498
PYY,,,,,0.00023709277270294552,-0.011256681344903374,0.0733878389017972,,-0.01444606392393799
PENK,0.10166689581044588,0.022451223847937983,-0.026658998390794653,-0.038024251412875396,-0.015319481459097822,-0.02011813094733541,,-0.030339262205525765,-0.02088262018392354
CTF1,-0.0070075716534048,0.050617651473714026,0.04466456570952848,-0.022401340135535287,-0.012848417926860091,-0.020518652135014026,0.07587611567856417,0.07966433355706512,-0.036701089132281234
COL3A1,-0.01215708402410728,0.13243709979545468,0.09387528129959848,-0.0007447974783525259,-0.014840633475327455,-0.04935306834168979,-0.0977966213512059,-0.002752519040231343,-0.09488619101673872
S100A10,0.08720468140656579,-0.034829245057103574,0.00583577337068523,0.03871043435238426,0.05271100334628105,0.010866931791703961,-0.08992027668112734,0.07279691752602313,0.010274093715859429
FGF13,-0.023207638259386414,0.011709157180006802,0.017896945828501206,0.0004950935355246489,0.013574977281132895,0.0006748993997133128,0.05813317212723375,0.019370874586681058,0.1346848351780158
SEMA4A,-0.02548213830430362,-0.007349027774773274,0.04629340717177887,0.028670458324424518,0.011584045992015724,0.047323556528706845,0.016311927648589727,0.05975677003715876,0.006207042195570844
EFNA4,-0.031229163113159212,0.05246095235950118,-0.005099240958794571,-0.026965702051035063,-0.035781831016269486,0.030216544081423637,-0.011033004819771116,-0.05593061103353829,0.12425387682344079
HSPA8,0.06486471381430702,0.05675993198165803,-0.014007928290847736,-0.03202357140806221,-0.017199541004230615,-0.003580478363764493,0.05031927685117489,-0.030444021012564906,0.06258441858661801
NPB,0.02239774627666498,-0.043169578035511885,-0.016399558040278928,-0.01587554310449725,0.024363586106627602,-0.011768183731697053,0.011138958220169484,0.0701165501828179,0.06382632060941272
ULBP1,,-0.05247390474996074,0.0397357282486579,-0.005675264172520711,-0.028709664269777356,-0.012563673221806638,-0.015167534362854783,,0.08212814600542535
SEMA3E,0.03596889851284583,0.1281411437698986,0.11061759127256686,-0.04732487703600532,0.03242606098072178,-0.02429654061788806,0.07030484110418647,-0.016334697788894813,0.013299080940202317
FGF3,,,,,,,0.10001607581799107,,
ADAM9,0.0681011962882551,0.08724842998337966,0.05165105214308511,0.031444012816844974,0.07840550430739138,-0.0042460790197618396,-0.050565947371126165,0.030427268621286363,-0.016598821441220095
ASIP,0.01133298586908346,0.020698185048033953,,-0.014624135966888416,0.018024373639927205,-0.016129550166457517,-0.03722188951889706,0.04589365838686644,0.1154859864758382
IBSP,,0.022288739348574976,0.10098409024002886,0.042556038703944477,,0.018740557167434408,-0.05091206873376357,-0.03122519175707345,-0.05554653943202469
MMP12,,,-0.016656589073732898,,,,,,
FAT4,-0.015412627064870047,0.03196493349259022,0.054676024975166417,-0.01945641784573307,-0.015804393404561575,0.07347631106180476,0.035721167212101126,-0.002373761293082123,-0.018437363001131864
MDK,0.0539196129023719,0.18303672640822433,0.04332612870271422,0.02664358896119301,-0.0022591438289726374,-0.011910835587409253,-0.020278459031317843,-0.026289603676525695,0.015999143203348967
BMP5,,,,-0.023982447568897,,,0.02572286742094415,,-0.04585341002350952
CAMP,,,,-0.02840450538080377,,,0.010305476622668319,,0.049367764164783924
HSPA1A,0.01109472243820184,-0.011576290356815105,-0.0028870038161037236,-0.0021923219193391726,-0.021051879675230638,-0.01842825504659381,-0.09627690942649221,0.0761383195321273,0.02542327219652494
SOST,,0.020316719155667646,0.00010070482437167307,,,-0.015503241862979859,,,
SEMA3F,0.029488803639654206,-0.0022114771623164093,0.09688749188860725,-0.012961486383430334,-0.05255442001013632,-0.020423893386839212,-0.0014720933577287022,-0.028664541486169988,0.019347481638255493
ARF6,0.019231890075764542,0.05835339607724435,0.07506839938030527,0.03493371607102268,-0.02601202112488024,0.019311306630473694,-0.05602187472680024,-0.042030889184113726,-0.013199081863093015
IL6,-0.020545328887856575,0.152185034106161,0.024897856912057217,0.02907975484126853,-0.037255149359913316,-0.01600608865919535,0.0005179057342098468,,0.033848759065475846
CALM1,-0.007824853652353988,0.01098834955860208,0.06848931544839462,-0.008514974317947887,-0.03973977356355422,0.011032283272488133,0.08851395364946135,0.0014253935664347735,0.03814782170861926
VIP,,-0.047106102752811296,0.0038953151716188614,-0.024790063042850783,0.032276154433364186,0.03501717501484306,,,-0.02408187121110223
NMB,-0.041560900691378064,0.1255684086203028,-0.05449289907690629,0.008867604893331542,0.041667267931821114,-0.005384439125510051,0.08912127873010027,0.029270911496236278,-0.009580332514174901
CCL26,0.03772677966072636,-0.04913932390548266,-0.016666921817785074,0.03120739229349293,-0.01737956815867922,-0.017775880739260987,-0.03602625955835974,0.0047160418108993934,-0.04842273150863456
FBLN1,0.015075253791574098,0.1086447505576033,0.05931875187619055,-0.017099037269997616,-0.03724144408373947,0.009704282026575032,-0.014826603458459408,-0.06624098182597493,0.002901235298049007
SAA1,-0.017119123106694344,0.011152912554444156,0.00580168386324235,-0.04419230838097842,-0.001967445455815552,,-0.1332033889541953,-0.018062205388005556,-0.023241123109765557
MICB,-0.029335114838400716,0.0729556726877714,-0.004571863145984597,0.0594634170111852,-0.0016261425971217417,-0.015602261038185069,-0.01527617443473048,0.015267229669423909,-0.028795196181497104
MMP13,,,0.06709032047531933,,,-0.01072753037198378,,,-0.020882611361783224
F13A1,-0.02352177167617674,0.003425297984408843,-0.03590676606601938,0.0004461179356602781,0.041238972646396393,-0.022975034733866015,-0.07045412398814618,0.02829728451857012,-0.01882741161442231
CXCL11,-0.006971506089873784,0.0806080698081943,0.01139989667669946,0.055680681726165825,-0.004868483868023149,-0.013170939172396801,,,-0.03402070420367543
COL5A2,-0.015722551247071385,0.16820835345799834,0.06646158065910267,-0.030307681607550343,0.02667852706652983,-0.0011712152686906261,-0.04248833122104738,0.00415604498830051,-0.036531766502335805
EFNA5,0.0021305148079120957,0.029393616457776366,0.01699270854869098,-0.0031455198891183894,0.02382784680187719,-0.013989125739226458,0.028733292616080444,0.0013592562887005679,0.07450444731134888
