,MGH258,UKF304,ZH881T1,ZH916T1,ZH916bulk
GAS6,-0.00922304408942946,0.00034525898509693055,0.009495018475451368,-0.011554221417736064,-0.07730082327952556
MEPE,,0.26893332483853044,-0.021343804820403333,-0.03137369040881906,-0.05261943692469189
SERPINE1,0.013186267751460572,-0.02837088274067511,0.042181657609842556,-0.12468842102555405,0.08132040359773281
RSPO2,-0.020986963783513696,0.1409728916047265,-0.028751275196140316,0.07511123740124122,-0.034985220567318155
SHBG,-0.0029285666881688458,-0.017321179903068334,-0.0013637806894994675,0.19237288300725625,-0.023050488347993097
LGALS3BP,-0.04635956013666046,-0.143865780699957,0.01786352300467427,0.01146928695237796,0.03213386453440102
LAMB1,-0.02561780985507368,-0.021945418125689307,-0.049645930785204344,-0.0020879322023208318,0.025315871674097084
SPTBN2,0.08045927146213812,0.1482701197599814,0.006422132753697865,0.06923592921277748,-0.0717943131655217
COL1A2,-0.007664431888324912,-0.0543065846871434,-0.03688774961318708,-0.061334215660861266,-0.012585208102189625
DEFB1,,,,-0.0486221698664849,-0.025743564426521443
WNT11,,,-0.0020491774872029474,0.06626363435508811,-0.001853826986741822
LGALS1,0.029202884271984073,-0.14781480683469486,0.0063765983613836615,-0.061503612576510255,-0.01906097025430518
BCAN,-0.04104604323542122,0.07749219591901155,-0.03219809401635609,0.13287287915817647,0.0104137172170286
ANOS1,-0.03007657662802918,-0.030202944330088178,-0.002007407555094104,0.061453295456895055,-0.0207391929876739
EDA,0.07966231288589701,0.0045355787273966795,-0.028396017278478566,0.06615916845184722,-0.04096974384554193
FGF22,,0.02111311424479724,-0.021230758234258837,-0.005227910108554551,-0.032133637623097414
SHANK1,-0.02501384554024,-0.009160428871961142,-0.01952145942090555,-0.008676290533246003,-0.03486494615181611
RAET1G,,,,-0.014019919633917837,0.024699748904444943
TGFB1,-0.008564404937131433,-0.06314743048661113,-0.029129437859170843,0.017996810144234626,0.023671579483506382
MSTN,0.014730119757426045,,-0.021456346090491626,0.01806091201288616,-0.011597074026945415
WNT4,,0.03453744688275144,-0.02870118463515683,-0.022766688086574286,0.043521464107510954
TNFSF4,-0.03425536582668271,-0.02886396155989707,0.10060731874949769,0.00825064337757713,-0.03219316133291185
NTN1,0.03228353307469624,0.05359256160572856,0.00557479750909762,0.09211569899500963,0.02650446187049008
CXCL12,0.031243093917197536,-0.05942210960358904,-0.04548677910873581,-0.049299803095701866,-0.0046485709042609165
GNRH1,0.05351188391097076,-0.019823603452170623,-0.019950649017364732,-0.009369876111203672,-0.02919289231005371
FGF8,,,0.05293667224927691,,
RIMS1,-0.026820188841918904,0.13239039513850887,0.020896461965791542,0.0651267366278358,-0.017228645827379617
FGF14,0.0031815992315962173,0.08284497242848123,-0.03606823600101276,0.11298851979314901,-0.010400046260650619
IGF1,0.056243868485744544,0.025233392953425537,-0.03110274406233792,0.03883968253360027,-0.026875979981591268
TNFSF10,0.00023440864121178888,-0.00045912985739284847,-0.02571686453679964,0.020632355994849624,0.02265416979996758
GDF5,-0.020986955499763968,0.0396145415571854,-0.0042379582330469,0.09353749431003625,-0.01470082208291797
CHAD,,,-0.019710106053666042,,
RGMA,0.03964516253734733,0.023117500164565177,0.037982151446266606,0.13291815888327094,-0.01198760983872661
WNT16,0.19551135429388314,-0.026763484093783676,-0.012609989108927676,0.011427425966046723,-0.00090164676897158
CX3CL1,0.06962702921081983,0.10987487605696011,-0.032133974044346356,0.049038030338296686,-0.012098690788572107
FGF1,0.014428167756026735,-0.11772211719210796,0.010077286690262949,0.02078279902813412,-0.02066712519122517
ALOX5AP,0.0003104519260705688,-0.1058957228423696,-0.005325944304324296,-0.006087382660511094,0.07062990364670194
IL1RN,-0.01867706144624659,-0.03526248670947426,0.09065739962266599,0.03937381451103382,-0.020797601114637382
PCSK9,,,-0.01223996429408262,,
NPW,,,0.09633865987438249,0.036891463957392345,-0.031581835790957004
CXCL9,-0.038558114656589544,-0.017847616522027376,,0.0735371265550319,-0.022626167143876916
ANGPTL4,0.027237102338285572,-0.05411032429827317,-0.013092674421604706,-0.04155233889196452,0.04157177125958536
UCN2,,,-0.013831098770735508,,
OBP2A,,,,-0.025502813417922425,
COL4A3,,,0.06046477272126566,-0.041253456607816874,-0.025514418597632444
NRG3,0.00831693844852351,0.06424514418904861,-0.039128161802003215,0.15324413627836947,0.0462141965409083
IL23A,,,,0.04494195460442643,0.02407223805125599
COLQ,0.00786823843630167,-0.025635831583159734,0.03122756333250636,0.03776179543305758,-0.00993666599784757
SCGB1A1,,,-0.014161714595878875,,
TNFSF12,-0.008641290207962848,0.03949297068759553,-0.03157867836281139,0.04950842725843254,0.04361420283514337
DKK2,,0.052749283638949214,-0.016300755843167685,0.005291742823987348,-0.021305862845688747
FYN,0.017449736250039632,-0.01496281889635183,0.04158134350496202,0.07554221541809375,-0.03266014588880856
ACE,-0.03390405146867673,0.0003331978545960657,-0.04710461380867297,0.0738322333941962,-0.002055983827657048
IL18,4.177539821307724e-05,-0.11681509456944662,-0.034755041359044406,0.019419060414427734,0.008277968796491566
PPBP,,,,,-0.023855492443450258
CCL27,-0.021259161412438415,0.0030053337019993916,0.061765619947720625,-0.045601036662025925,0.013478099129715444
SERPING1,-0.046126782107444336,-0.11108821829426267,-0.06772986167744847,-0.0047850239179847535,0.03344505746008073
AZGP1,0.01253295722701841,-0.028530842199844607,-0.04762231716956042,0.06042001826546858,-0.05171693356450219
INHA,0.017736016707144447,0.023113495729962814,-0.03686714373562325,-0.03178197052450599,-0.0237828455204683
SEMA3G,0.06677052105311178,-0.02470709587499612,-0.020306745744957215,-0.048466842193902786,-0.043553106663996824
OXT,,,-0.01185896100603192,,
COL6A1,-0.003447901944159826,-0.01602652026229613,-0.023214504366371416,-0.021306043757165116,-0.004968518805195568
FGF17,,0.10543158216289951,0.042508951193044854,-0.024296359306243336,0.019306128155628578
TNFSF8,-0.023081110221849502,,-0.012609990773317733,-0.009550580808078472,-0.02686322483783979
FGF20,0.03105431997516015,-0.03195492106769191,-0.025514008231448733,0.03711808429933803,-0.019885848498730898
ICAM3,0.010292930580405977,-0.028706765938054737,0.0014155511321296103,0.02177375732515094,0.0515039046180625
LAMA4,0.068796792335459,-0.0722928280928052,-0.023806104211446313,0.061797597245847755,0.025541050963508886
DLL4,0.00977106820607723,0.039356162756341184,-0.06271800447974561,0.060349786094251005,0.006066171454092428
SEMA3A,0.11101226244821992,0.08011491385750585,0.02288481658077295,0.043859875825446946,0.0013601668293847465
RLN2,,-0.02311307701890702,-0.013831097245565077,0.04859666839738037,-0.02336206909324256
C5,0.1432613838266712,-0.02179983363754423,-0.04191007159135817,0.028153254597346387,0.02555676956874794
COMP,,,,0.014650092788816266,
C1QA,0.0006989606392631055,-0.14540503255734188,-0.07434199056726098,-0.03233087819129394,-0.039671945815455814
UTS2B,-0.01957326070898369,,,0.0559725018058944,
COL9A3,0.015038371788461936,-0.11927789468870986,0.004528695726510749,0.10665796977963825,-0.017658806658924896
DLK1,,,,,0.00273427675236804
HGF,-0.03937933033893558,-0.01685112801115852,0.03650654488997923,-0.016743994020158096,-0.051514283244362066
P4HB,0.035827897707421556,-0.14238017961365934,0.009037657686190855,-0.02916328022168903,-0.03108046397325838
ADCYAP1,0.00044510324544247073,-0.010518441690791181,0.053564823007761345,-0.002302435594409118,-0.0259330391172546
GREM1,-0.0037369744520012634,-0.09996765104089224,-0.018211437043436883,0.05607837701751406,0.01739283220452754
EGF,0.0004823654090945536,-0.025659346397231234,0.026466496016796567,0.06563262886768699,0.0360441444927674
VEGFB,-0.006454771048037627,-0.005886290965786108,0.038378604766072695,-0.04526598775241956,-0.04931457120212941
FARP2,-0.007696800381085116,0.0123415802088268,-0.004137428818023895,0.09040471224268147,-0.00012483609047940077
BMP3,,-0.01958665513550782,,,
IHH,,,-0.013662968801648152,,
LAMA2,0.06971260331466855,-0.012264686039477236,-0.012115622596308509,-0.023931886221249934,-0.014904412945109153
SERPINC1,,,0.09562806494220001,,
NRG1,,0.17613420075887565,-0.03907930639776859,0.042820502951450116,0.027507595646047628
SPINK1,,,-0.016585451704895195,0.002878248529176613,-0.012670889609649743
EFEMP2,0.03374864357460265,-0.06806337173952551,0.052126317296469694,0.017413818991921532,0.02964268724576021
SELPLG,-0.018061314318733705,-0.05523037225265073,-0.05672811521861113,0.07850894375577187,0.07435990376596412
GDF6,,,0.0040926293861770985,,
HLA-E,-0.048943796930469644,-0.15079860490661828,-0.04481819346617156,-0.03787447809351392,-0.027843029209580154
PTN,0.017512563979003252,-0.10631878792595924,-0.03733912842096288,0.16024149367757387,0.04752992457242549
CD274,-0.02831762769312254,0.06444102264745855,0.062321986732498974,-0.01205446217296062,-0.008303962220389524
CD14,0.01619699294217018,-0.13823017610918903,0.005127416457150142,0.033873345136372954,-0.014678567312036938
SFTPD,,,-0.036495188271049084,0.015095013360360298,0.00882731462200081
SLIT1,0.03944967257603374,0.13517380490812372,0.03137489868227009,0.09287480251797363,-0.05718565973994875
CNTF,-0.02524597968666272,-0.03132465737807209,-0.013831098770735508,,
BST1,0.043606922877884306,-0.0067684516253195826,-0.0398630213309024,0.046650447432280376,-0.00043155198191053445
AGTRAP,-0.04134604107843963,-0.09807248340841503,0.007275130277152968,-0.01353531726684913,0.03841783068603892
LAMC1,0.004462173984239578,-0.03164491987071701,-0.043525751961970484,0.009070887729959592,0.017743861280091446
COL6A3,0.0053187774111613986,-0.05230428162172306,-0.031412227487179006,-0.0006498916867711269,0.0491840935469461
FN1,0.010755903775152568,-0.08235167521425961,-0.03328889720639698,-0.0408962880838033,-0.06539905126372404
MIF,0.02052743145621917,0.0035328575347422383,0.007604344228352338,0.017568700385468834,0.08514314749024932
JAG1,-0.013868274137169585,0.07429080975587106,-0.026838262227999763,-0.016242680531996043,0.026101630614959678
NID2,0.04406173532800367,-0.03983140508799432,-0.010574067236717891,0.016296916597426322,0.029893958078397467
EFNB1,0.044519591579959765,0.06827528073577778,-0.015214619995333628,0.09043462625279516,0.0008011833507590466
COL4A2,0.01630803014354078,-0.028987053903201786,-0.026832170448962352,0.004329910973023526,-0.0462256382126573
SPP1,0.027392468374841515,-0.15943241002157438,0.005423939221479524,-0.058055128850966295,0.023799666291808234
PODXL2,0.07854168920211749,0.058198536864933516,0.009726189022216168,0.06929488301352368,-0.03488976398143997
FGF9,0.12234295796398188,0.054654313113367624,0.03365648133148536,-0.039688113533874296,-0.05225676830305518
ITIH2,-0.028686338222410214,0.04044462526713798,-0.039022466803092855,-0.053993368711444965,0.07310280968874704
ADAM10,0.01171878591022527,-0.09067187897346654,0.011498791048382967,0.018463323555914023,-0.02051598414745776
CFH,-0.02040692736818681,-0.04738227909306432,-0.026658821668980898,0.008417363843460708,0.032340274302837826
COL4A5,-0.006976000357494768,-0.07149622470000429,0.0031746550486192503,0.06293384521109073,0.03537564675275772
LTBP3,-0.029315174392178175,0.02240034461684441,0.06943873355751867,-0.07365659697316658,0.017932615266031304
GNB3,-0.022582927516285226,0.12779059913943178,0.03754940978607251,0.03858021064106031,0.04965425173985918
COL6A2,0.02303385351793111,-0.06060382358432444,-0.0394401558102155,0.00886451084231131,-0.01587799305085388
GDF9,-0.02477976192661559,,-0.03081700783937961,0.02885572774196137,-0.036930914893166994
NCAM1,0.04584419061776829,-0.10248636879300967,0.039082306132055426,0.02529379936301559,-0.04432785525049212
APOC2,0.006584390319680692,-0.11854114854210768,0.009882871551018375,0.09178376237270335,0.005737161945394709
BST2,-0.03281545557202479,-0.05677753579211697,-0.012547065908301245,0.05139324194109272,0.07311835960072949
COL5A1,0.025278879069145263,-0.05094587618595581,-0.019223454261578097,-0.02708998904408308,-0.030038536850364155
CALM3,-0.02914380729736364,0.1620479264829152,0.0018216938706610009,0.023612677519152598,-0.07905488507997274
THBS2,0.004043850732468524,-0.09613244955071153,-0.04692970485497181,-0.03355410802840214,0.0029634136115995794
SERPINE2,0.035019636318104695,0.04965545735340336,-0.0341807916368158,0.11568364642118897,-0.054631387658927395
EFNB2,-0.032065218206513674,0.08957970310287805,0.0008445462272223484,0.01023192182835443,-0.030788328553482076
PROK1,,,0.04320321429227595,,-0.026642627462247312
MMP9,0.09113410226717357,-0.027301310819850873,0.03520901866636721,0.019032440218414826,-0.014477754511962428
DMP1,,,,,0.06451235105349401
NPPA,0.011263371694333828,-0.018105460171776746,0.08232000909920248,0.025175591605841877,-0.05581155679599964
APOB,,,,-0.004459208801290326,0.05108360061673806
C4B,,,-0.016011426245943854,0.006896079875117328,
NTNG2,0.03649914843713637,0.057139984803127354,-0.029979403857720723,0.040979966333773044,-0.011879332052795831
LAMA1,0.02111099547344656,-0.0073688681897949235,-0.02110873757386282,0.02122899922653785,0.0744874270156379
UCN,0.03440633879726935,0.12290804069524124,0.04301937505352624,-0.006302239977193065,0.0075240156863012175
ARTN,,-0.023520430949023802,-0.025024566832172142,-0.05070277254880384,0.07833862551130856
PDGFD,-0.004076468040632827,-0.022065614295611047,-0.04014547461284864,0.012280576321756184,0.03673234553288849
EDN1,0.04167217048118336,-0.040591025708173384,-0.04243841261814187,0.005416246874984127,0.018970676201484283
ARPC5,-0.0627268876407754,-0.08387102666861031,0.004248728525158645,0.03290001803789338,-0.029058332194323886
GSTO1,0.04811496494008071,0.009417267490585442,-0.013399741787395994,0.014783117136084222,-0.041455546178852276
PROK2,,,,0.1409380359955079,
SYK,0.017020608880504842,-0.044489878964163385,-0.012510463110543175,0.06381782254346885,0.0445312765256375
CD40LG,,,,-0.024906415109297537,
ST6GAL1,-0.028690533960874277,-0.12889772461014673,-0.07789360441479665,0.04394943135925099,0.006429943974939558
WNT3,0.08583203965356291,0.07554416942060886,0.08621758396101206,0.010295201744876765,0.026164849022188
HSP90B1,0.0022321583687090847,-0.04465337082627866,-0.0017589404385546868,-0.050147766325745455,-0.06723651515011446
ZP3,-0.06387149861639084,0.004355289089863795,0.02791613938611884,0.023500269020392373,0.09112073859869171
NRG2,0.14717000525333962,0.07545647483930587,-0.022817085732487394,0.11844145094564926,-0.02845231163250244
MELTF,-0.008971101302889245,-0.0014294095085007304,-0.027828182530182634,0.037427229463459485,0.030281101269807906
NLGN1,-0.012753369703520897,0.0671684470048349,0.04664371643928471,0.05025951316354579,0.05184121537711583
SLIT3,-0.029343531054959193,0.03625073812873429,-0.04408834813433823,-0.03499430222049949,0.00045416082928752483
CCL8,,-0.03626635283629839,0.0007019986685005617,-0.02550024731569145,0.0015119539437802969
S100A4,0.036527734324808915,-0.051985898071087985,0.0010053286043618383,0.008271180878977146,0.07626534771426205
TNFSF13B,-0.016599159236308777,-0.11030145657922587,-0.06331450691694554,0.034099077232307894,-0.024486484039338768
HSPG2,0.021636501142466485,0.004229453976641217,-0.07566925655440165,0.017761268900675236,-0.031159371422848643
FAM3C,-0.012814879930243482,0.11155707553632599,0.05528872765337014,0.04032191907083342,0.033930334124367606
FLT3LG,-0.06286900970739312,-0.03720227469500368,-0.03513510479473792,0.03310481818615583,0.11003125671453148
A2M,-0.012822014399003889,-0.16672039164823335,-0.03504700954622159,-0.004457915592546832,0.041620439301343556
VCL,0.038446224908313835,-0.0419770745156802,-0.011528651051895709,-0.027591026557825984,-0.056252159877028106
FGF2,0.00936611760937904,-0.03848668685005705,-0.05853258784839767,0.0018315338743148501,0.039965866685624976
AGRP,0.004315878688397612,-0.017586231981836283,-0.013320728288787853,,-0.01988584358630198
CNTN3,,0.13432622482781192,0.028058911253829543,,-0.04687010551929793
RNASE2,0.0014456036306890435,-0.05927987418108487,-0.031197107384024512,0.062100597580411074,0.0218433382275275
ADM2,,,0.13842447205183644,-0.02367160311785498,-0.021284848125704654
GAL,,0.15225450869411752,-0.01714184463854648,0.06586348399105492,-0.04222305465222403
IL36B,,,,,-0.02857391187032629
CXCL6,,-0.0216340089496307,-0.029711441660585144,-0.03308039769028207,-0.036710377182348965
PDGFC,-0.02247242744392483,-0.032528401918066205,0.004809901488461943,0.03861804173343901,-0.006778936543026753
COL8A2,0.029568359657119177,-0.03965617566950306,-0.008047155628750172,0.038595534248222436,0.004381493389335349
SPON2,0.026707120701866316,-0.0003281035408509102,-0.03923799181229943,0.04316699532567115,0.03916532286539937
SEMA3D,0.02470926951402694,-0.006063017596137167,,,-0.03939225138947332
BMP6,,,-0.02472712075025143,-0.040039974569616485,0.07342714571327447
TIMP2,0.005471482613876172,-0.131519441426012,-0.0016251384873253367,-0.028293573033981,-0.02021961152850707
EFNA1,0.010152692617108182,-0.09801684939205882,0.030491051173656893,0.030028215912667806,0.00645219371504916
S100A12,,,,-0.025796187343514576,-0.018696757984379427
TFPI,0.02173201652289706,-0.02565311428210225,-0.04102058601166953,0.03009091154682658,-0.001998618789563853
GPC3,-0.02725501136395654,0.03696994292677599,-0.0259581929902211,0.05241067056506572,0.1034472718152068
NMU,0.05271854973411728,0.06647397884332505,-0.02599595077859167,0.06986223093927743,0.05356740362360874
SCGB3A2,,,-0.022339062647529735,-0.03723727172528365,-0.02182116602445459
LAMB3,-0.03928181838883948,0.11148332947508875,-0.010812940356429858,0.06090553086981648,-0.02781734489265919
LGALS9,-0.03463324210414584,-0.12086017499994332,0.012640316755697243,0.00854656224840503,-0.00882900028605863
VIM,-0.041882295584089985,-0.15719226644492565,0.01488981227685388,0.09400879246782616,-0.0031017203006995786
PLAU,0.05130249642179426,-0.06833267196500015,-0.008352175047447499,0.09493976338356017,0.009516184882726975
TGFB3,-0.0022623155546003058,-0.058897856113240374,-0.027763966142275415,0.012273669173312267,0.07755981636369698
APLN,-0.023968336723599312,-0.02127716948835398,-0.008926507876758272,-0.026736422256919103,-0.0003207959709339403
SHANK2,0.017794098689080592,0.09138203277023688,0.04664336489177699,-0.03681534821181342,-0.034202278882059324
LTF,,-0.13620917871156693,-0.017905095926281027,-0.014569152119948687,-0.03708522378657868
PYY,,,,0.027390650807317504,-0.019885848498730898
PENK,-0.019863532506689794,0.09081286498169376,-0.01794695661814603,0.03250734710270685,-0.03627146665969701
CTF1,-0.02719882145384146,-0.03982771472551411,-0.039974592800683474,0.10320050887202079,0.12418872131629641
COL3A1,-0.011686743791223779,-0.0437765050233392,-0.020970645420239357,-0.04117783484010354,-0.004615585243426286
S100A10,0.0006101161996945022,-0.1527086956985127,0.015345523472772253,-0.007789032115866498,-0.01418092305296782
FGF13,-0.029545259067435273,0.14646279065526252,-0.02204817341929154,0.017017187623639424,-0.035454576390252436
SEMA4A,0.06968674048517805,0.048741525233519704,0.03390194317549667,0.028334965487998538,-0.05559212376107116
EFNA4,0.059899689168259655,-0.03179828682618906,0.0014312728811626408,0.05548165319588259,0.03857423324961227
HSPA8,-0.027199121319902684,0.0688519738218816,0.014569689101757747,0.021723894008659234,-0.08134068232674413
NPB,0.05374326506627765,-0.03707421078577466,0.025008231553479292,0.020211436248926,-0.06483951951127465
ULBP1,,,0.00939511123547342,0.0050885628910415275,-0.012962978244313613
SEMA3E,0.11208197738958377,0.07468694775776609,-0.023701099655778192,0.059224788624203176,0.09657047684639321
FGF3,,,-0.002865692223421772,,
ADAM9,-0.005936767932575859,-0.06006836793341776,-0.029094261376404223,0.0514757588494859,0.047785350569876775
ASIP,0.027917481168991364,-0.040096295821969635,-0.02048241001905888,0.029908735813089303,0.05602818624381263
IBSP,,-0.10387129360861702,-0.072736788624383,-0.012801296132365534,0.0009474614966196308
MMP12,,,0.10603031726072272,,
FAT4,-0.03032033774905589,7.781238910161176e-06,0.013284321628484863,0.03157819411373051,-0.08493126167317604
MDK,0.013137848984538037,-0.016685152361811346,0.009839544188367348,0.020834341723775365,0.017979564742350622
BMP5,,,-0.029830315618814048,0.054709404354475716,0.03687242076547793
CAMP,,,-0.018466045064056996,0.08192282386500334,0.00886113683408687
HSPA1A,0.018898757820075194,-0.0508787894775624,-0.04879363862501901,0.03967251152597003,-0.007536402555553384
SEMA3F,0.030340911383954373,-0.04331371484689138,-0.04318820034319433,0.06750164331386183,0.011633865827316004
ARF6,0.01707819695702501,-0.05561413115273856,-0.04068790110657433,0.008609542911169964,-0.017125157558980836
IL6,0.044555193581543834,-0.04933585743482195,-0.010084372553461576,0.009369503709290836,0.09578253152281094
CALM1,0.013280323166440358,0.17347093359737936,-0.038486960410280914,0.05331350088326613,-0.06917613412976255
VIP,,0.03455383680326608,,0.019005150712726803,-0.012375966603473005
NMB,-0.07499889650900973,-0.0896705879054932,-0.030630260581596163,0.07013390087040254,0.02133564371589161
CCL26,0.01809739295060957,,-0.02244731539824625,0.01790677870475545,0.11287153871261885
FBLN1,-0.040612059214102804,-0.022349285150432215,-0.0317458237153766,0.045653440978682236,0.1100065412840225
SAA1,-0.0002069057419345493,-0.05264095498063738,-0.03318779849224806,0.04102641374827892,-0.023872762616825475
MICB,0.05718757450037287,-0.03272925228957089,0.004122882652089022,0.05607955079453441,0.07514904127824404
MMP13,,,,0.0018917813980944382,
F13A1,-0.029945177106361742,-0.07343275726766352,-0.039524127471655984,-0.06569233200703317,-0.035826994995266856
CXCL11,-0.01660670433020968,-0.01784760670609738,,-0.006926000459686732,0.005748882546240439
COL5A2,-0.008821134941963965,-0.061419034839131754,-0.008529812835725695,-0.02297131653984957,-0.0135655471389379
EFNA5,0.03668416558682635,0.1431852671827115,-0.013660331645546387,0.030575719632750735,-0.044771790293877185
AREG,,0.056011019654350104,0.02543136317870467,0.004041806116320812,-0.004008678357830729
EDIL3,0.033756927498677244,-0.12712508919809826,-0.03980528571747389,-0.03887375199857726,-0.05467521905924813
CD86,0.024039804376217333,-0.08953726113991069,0.016694433904039418,0.03610043240426726,-0.05742323246609487
HRAS,0.044949015081128176,0.06369678619766639,0.05587992074945484,0.009631479865456224,0.028014554577452097
C1QTNF5,0.030499932304694097,,-0.014802172365733552,0.06957994395584347,-0.01660311759907908
RLN1,-0.01986353415651274,,,0.016138610714605945,
COL4A1,0.011857728881167097,0.0007833814394130932,-0.06041962411962927,-0.006911417706195306,-0.032168772724939676
CCL3,0.023985963529362015,-0.0990818318962492,0.04076451168765148,0.08535168754543866,0.014980223959744791
BGN,0.03096877672384645,-0.07316347113065545,-0.036886144294541685,0.013731436550658125,-0.03303377382958319
RETN,,-0.030845249949829106,-0.01586493632912961,-0.03827465473886347,0.052100663394981116
S100A9,0.02794752262151265,-0.13115016923189354,-0.0014128969012591852,-0.0498309242305129,-0.03798506162260201
HCRT,-0.024177011284833745,0.07013610850282408,0.008579251945495357,0.07972702500753284,0.13102245356478973
FADD,-0.04621505554942676,-0.015412928870844753,-0.03925993518546134,0.07369102803896652,0.024367401575299673
ACTR2,0.021890540322237348,-0.020457781919592084,-0.014894505987888575,-0.051368516690812105,-0.11555073704445705
BMP2,-0.010372126257221755,-0.02718824060350761,0.012283830362306418,0.004621846041773307,0.060075980272636074
PDYN,,0.0794971139129516,-0.0076888358445489245,,-0.06255752463847317
CD55,0.03325964597548654,-0.06425082037009339,-0.014091169841200405,0.030198908098725795,-0.009914849078776763
OSTN,,,,,-0.03236033898120823
PDX1,,,0.04127909513462568,,
CD6,0.026021582548271277,0.0738711641117937,-0.017682269570750146,0.046562591785068656,0.018644190981495126
IL16,0.07347580817603612,-0.038804726639583495,0.04111709915224177,0.07758002783648675,0.034052415374864156
LAMA5,-0.03625394130065928,0.03059197609212698,0.05365851381361801,-0.006763482395677607,0.03430355905736501
RGMB,0.03238762573565039,0.07104111953637854,0.01878940828761085,0.07226544451933199,-0.05180649934068097
INSL5,-0.01927889507663011,,,0.006794875157149179,
IL12A,0.06550087392258984,-0.017847616522027376,-0.01448525305421272,0.10170519257501706,0.05266362474350256
S100A8,0.014019729114960466,-0.12314939774841593,-0.054396902464571836,0.030459286134886732,0.033388690217834055
TAC3,,0.02776027422050595,-0.024123210829506764,-0.005404235890813394,-0.018322516038960002
MFAP5,0.07767381874099845,0.0034529077809614533,-0.013491451326555673,-0.025847551535714,0.028438578569139603
CXCL16,-0.0015093566366482583,-0.12524665957140815,0.01733394320228163,0.038757270030647537,0.04740479909431188
AGRN,0.03665865685139633,0.01966618926957889,-0.0297114512588989,0.050762198540996215,0.01359439416526587
COL4A6,-0.02660040790207616,,0.006869876929827773,0.08353769039148103,0.02838921494904915
FST,,-0.02603181622296134,-0.006695298514861353,0.08534844926163959,0.03232558496052072
MEGF10,-0.013837369484043412,-0.06557254846089657,0.01631349216848575,0.11685471062041455,0.03909631634541435
C1QB,-0.007256994958571318,-0.14990037801178543,-0.09253580245953377,0.011510042749571526,-0.018482063445425037
HLA-B,-0.047567347974174855,-0.15745951270538816,-0.026020884177309803,0.022063383083159575,-0.03956329993525977
PDGFA,0.07700387230974638,-0.002161442572604118,-0.0834940037417031,0.04863329724312037,-0.058661539163046915
LAMA3,,0.014923331065683103,-0.014644511857963897,0.007471644317974353,-0.015854066470034723
DKK1,-0.01986353910598404,-0.02015768565816956,-0.003647974752262408,0.02471114309431445,0.10811884272941275
INHBA,0.04914550993092972,-0.019315037627789848,0.039156550122605174,-0.005821055988103503,0.016155991406891487
LEP,,,,0.01430170686998217,
IL7,-0.029545256188843464,-0.01910467607820781,-0.008771662563022649,0.017802983513319787,-0.03159024611765467
FABP5,-0.012742532432138453,-0.049613393563120195,-0.01765807465898391,0.074574327357855,0.02658697510739721
CCL4,0.0003487955765486533,-0.10678907010995779,0.08038031076485554,0.02886772747245751,0.08476430372545017
FBN1,0.024019853121213405,0.01794181113450026,0.041204671474582816,-0.038263133136801124,0.011096400272403578
TCTN1,0.029180543869498886,-0.029659930962762242,0.03516410358411759,0.0685668894749497,0.04405387539698395
NCR3LG1,-0.023577816152295684,,-0.001952262704435333,,-0.024578797307012193
BMP7,0.005132817922503154,-0.05869682016958442,0.0674916518267779,0.07610734742277109,0.0008984350003254092
NLGN2,0.05498110875681412,0.001265372620554941,-0.029418707451250442,0.013864909852425614,-0.060163701818905894
CCL25,-0.019278892531478665,,-0.03664426034041182,-0.02218714655366193,-0.0252834347225555
NPNT,0.004404554157563832,0.009300937367849598,0.0524212857306315,0.05784849018329994,0.08441189609211078
KITLG,0.03760749835989996,0.024516126065029422,-0.022083547283550366,0.0342827855838831,0.0036664503934699484
MADCAM1,0.00449130552578922,-0.025282156448678983,-0.013492871664107441,-0.014897192815569475,-0.015475096059679774
F12,-0.0402277541457034,0.06867297722079191,-0.042762511508928326,0.04301739099807402,0.01729752564457765
S100B,0.05145158593115827,-0.14874353651193747,-0.03934370203066705,0.12503215597722525,0.021762383801755807
IL27,,,-0.012609990773317733,0.1315570109785004,-0.02101197668646725
CD99,0.034494126064702126,-0.1451693061170467,0.02212403296590093,0.01654257245377077,0.08509587761323767
PDGFB,0.05043720551527259,0.05233346058545949,-0.02604769706296244,0.06472755528394326,0.020554301027883068
CLEC2D,0.08574981694981985,-0.04393845007377275,0.013536061471685153,0.05232470727125372,0.0030312402398005294
F8,-0.03884302274164527,0.037003536044019826,0.0010370867517898535,0.10531949355443083,0.017283624492189443
C3,0.007652264296777244,-0.16084416959354933,-0.07353603928279949,-0.03867480274208587,-0.025189145069679165
DLK2,,0.029800187428153203,0.032550493103747614,-0.024906399946378822,0.010238942971733752
TSLP,-0.019573261784334422,-0.01910468477668091,-0.028839567934157925,-0.023982496094480502,0.008279880541022135
OSM,-0.01867706469301714,-0.0880843105275784,0.0485249939561305,0.0564732988658201,0.041025714071956564
PRND,-0.019863536631247927,,,-0.014952540320561999,
SLPI,-0.012052197226381577,-0.01197282936772855,0.0220259650141351,-0.02915137365666383,-0.013087203663109906
AFDN,-0.008716683842161895,0.0879315418193992,0.04869580872158809,-0.015532659285027891,-0.007244725993062249
KISS1,,,-0.016585450673995673,,
ULBP2,-0.023876910500485325,0.1546127916835426,-0.04572955924148622,0.08906689492049137,0.058135970968376936
ICAM4,,,,0.14565447893462208,-0.023362067093390115
TDGF1,,-0.024120150140395355,,,
