,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,-0.029040838812536548,-0.014035194530326606,,-0.013349787359262205,,-0.022828768426004547,-0.003860512790298195,-0.02192019044454112,0.008226499612894579,-0.03439484746191114,-0.03345405397214319,0.036151660728289854,,-0.06658397403469342,-0.09024342782261746,,-0.031077172587191535,0.06651012045985512,0.15342796342222742
PTPN6,-0.040139336756559306,0.047003045417152424,0.03283303452896479,0.0831086915770518,-0.0021067912416595025,-0.039991149140822926,0.008827413395273714,0.041156238859697276,-0.006388593265151206,0.038540200576725116,0.049449935511541115,0.12033617427529493,0.07029060808850453,0.006299688129611815,0.04116879710329908,0.1004861306213762,0.00553402301263862,0.07546726884327519,0.047021532823081885
PTGS2,-0.01992119389950449,0.056069879124218076,-0.013917717544795238,0.024744794384548414,0.027877092288304536,-0.047622360521540855,0.022295011559380584,-0.012617764007486069,0.010712572767275443,0.004518285609162316,0.05147495609831397,0.03348176660344558,0.0687812647860089,-0.05920585877326878,-0.10437016636719883,-0.014883027929133213,0.005471531520316993,-0.007296429315989402,0.01807496550399206
XCL1,,-0.019317129389241003,,-0.011479459069601735,0.07848701726260332,,,0.017777284356290793,,-0.03115871267075021,,,,,,,,,-0.0223171869746083
CD58,0.03338385594392614,-0.018915477396209433,-0.037758919310284585,0.0030682569389206236,-0.017837042897363813,-0.07726087980428246,-0.01849722472176734,0.04230597901020314,0.02266752053141501,0.025669503550977874,0.047138173409430585,0.058707900213755264,0.04014430057545894,0.059995925039928934,0.03269536946616369,0.0010138347422181308,0.01486880309328153,0.0553565917567763,0.050978389258977054
TNFSF14,-0.08621423561006918,-0.019797718372159007,-0.016265068644915403,-0.04757516005456145,-0.011075601442394641,,0.013020855097073921,-0.024056824532165264,-0.015040115554528968,,,0.17168741533088133,-0.04721779873509328,-0.04315281948357963,-0.06118715663768183,-0.020287469976471725,-0.03878754103018955,0.0285321078965587,0.04373456934943189
CNTN4,-0.006931410137210681,-0.014684669737764996,-0.012732243849339457,0.01513314353669031,-0.036953442254259755,0.0006860544264168833,0.003725277256319688,-0.01983733926759206,0.06454481860832122,,-0.016440765607819336,,0.022346292017746103,0.032229968578546604,0.016518570544734,0.0023699807662920145,0.01753233750388174,-0.032529059121069466,-0.012955798142817861
NTF4,,,,-0.030035589625643396,,,,,,,,,,,,,,,
INSL3,,-0.02767554179002364,,-0.0218231483766442,,,,0.008712728323110572,,,,,,0.07140986250475032,-0.03551632322627114,,-0.029293315279255442,-0.0011370639407678157,
BTLA,,,,-0.017163656142044605,0.028896188233112803,,,,-0.019206741973293317,,,,-0.044366140378644774,,,,,0.00479902832615692,
MFNG,0.04228321174065105,0.00933237940212408,0.01762486106903676,-0.01145185772698932,-0.06797928607440912,-0.01883055528855216,0.016523346518751737,0.0005695530847509992,0.04177009609878279,-0.021000958159059765,0.048675544252134544,0.04845383823775839,0.09891278778578907,0.03719922364074594,0.0999855893337109,-0.013322303070988518,0.07175813713729677,0.03319428993644701,-0.002348981836531299
ICAM1,0.03737811490506287,0.026971978209853264,0.04472218277067912,0.00552450960681068,0.04194748857355859,0.010187912352668275,0.017285981289083176,-0.019201017613734474,0.016202513374902385,-0.006793759511569426,-0.01153011356383287,0.18548995615765632,0.10206504089466657,-0.04302873832618653,-0.03540923909265936,0.02382791844553734,0.029797561645595917,0.09058430569826867,0.05090317901991636
PROS1,-0.009815165855968803,0.015590515364072273,0.03540790652298183,0.033594393789782254,0.08005450241076639,-0.010161582508507225,0.003066835103093729,-0.048133597238308914,0.04421604878075789,0.031034841728032354,0.019495073961547024,0.12374062131709775,0.03229431408931491,0.026316397183121155,0.004822337244284389,0.06080600106464962,0.02989154380986001,0.05376778790227911,0.07643905245059046
CLCF1,0.007277641441976604,0.018253754031095755,0.04877631660120938,0.033611582395499294,0.06695505926698364,-0.021221619942245706,0.04357591727327161,-0.00786921284844123,0.029131875476995354,0.0007163383279004836,-0.02229896169206289,0.134948243769055,0.011616712473900599,0.028933477070574184,0.013708328220395286,0.01588508830243519,-0.05799976161498249,0.06718287460129214,0.07146627357141792
PSAP,-0.09969993823411895,0.02655159872552128,-0.021549514900734052,-0.00021959869855683485,-0.009178494158320397,0.07279272149840528,-0.001754282243526043,-0.007291200674491986,-0.04796220811466775,-0.0682759941322369,-0.06558168163774918,0.06022232587764407,0.050063813254009236,-0.01453011871101152,-0.004218164758562543,-0.04894583895097341,0.037782745074950615,0.1598007626209383,0.028706205864286606
EFEMP1,0.01918966335918751,0.009683224670248786,-0.007963745314767089,0.025254556275058564,0.03319007164696643,-0.021248108800386703,-0.021454878398014646,-0.014449307907336095,-0.020409385420576985,-0.0355389116297886,0.011276338849861949,0.15341832657827947,0.07482436444467101,0.13106921723854975,0.058381562264872476,0.013801145998827211,0.03720646483317738,0.07544421584106041,0.12099029131759215
C1QTNF1,0.10032032654301304,0.047917308925572166,-0.01235908760957033,-0.010050655293034057,-0.023759944560789777,0.024000622715019584,0.032274850612874564,0.04062921585086588,0.046549415918262296,-0.06640087002297845,0.03692043632822155,0.08369260869209809,-0.039424820749376824,-0.012531058665386672,-0.06088465807073475,0.047003018515588406,-0.007586794336193642,0.0008766763389553083,0.11211849987398759
ALB,0.04369611848013925,0.032253606257545996,-0.021455960527618112,-0.01482888917599872,-0.01746786496632646,-0.02183707186783362,-0.004456415739203061,0.034082498693749796,0.1666790275404051,-0.015817576108587923,-0.009269439737241114,-0.019980645156468777,0.16047278160565212,0.023468562765686853,-0.0065409555949503175,-0.08611252052220292,-0.020140032536995863,-0.01834966130028752,-0.025011088881216583
CCL13,,,,,,,,,,-0.030146693828203477,,,,-0.0320336753545879,,,-0.04350828296136481,,
EFNA3,-0.0810826643655461,0.03009486803759933,-0.025258843174364217,0.03894870479475952,0.016056109174802494,0.00930925913876404,0.02378055534536538,-0.008787136848443277,-0.014590069219549305,-0.018172430816794295,-0.023650952022006646,0.012479395768275305,0.08384479585181925,0.03646164687915572,0.029031883460514704,-0.056649079496360444,0.04881370609817997,0.05686163387359117,0.09976682820146926
DRAXIN,0.08551674175369657,0.011257309267146352,-0.022797573392530805,-0.007435850334551308,0.03902020094905913,-0.060888973666365594,0.05006820085875947,0.019565052769188213,-0.013716324669539324,-0.033895899281925164,0.00587977842507808,0.07349243281478272,0.017139340250409738,-0.026286404110170157,-0.06093235712974001,0.030767526658849815,0.050302387675312255,0.04047403736156642,0.04358706227543054
RAET1L,,-0.021559515836162443,,,,,,,0.053554501677553205,,,,,,-0.024305793325232812,,0.05739578555068189,,
NPTX2,-0.028113868048238108,0.08700803593300174,0.05064771226519067,-0.02652923189692737,0.043685857228902183,0.01881632646087922,-0.011773874333482747,-0.04605287311667179,-0.010542337109858902,0.0541920109989029,-0.04221684826761004,0.07766950391588728,0.05433546182340763,-0.011306169348999797,0.03691604927185946,0.04537966960288364,0.020365183077762465,0.04831898188839036,0.10177740427802869
FGF11,0.03917697879890341,0.018986150612783432,-0.03438559294563019,-0.024956925118152243,0.04810946507669204,-0.03306752699370534,0.04585970635178612,0.05506135245633475,0.035400300710992094,-0.03142779070554914,-0.014219477925591063,0.09218852367471839,0.053699548620894266,0.019082598313617173,-0.009333028824203443,0.0344732998988673,0.04708645284072524,0.026135612854575482,0.06897578838338761
CD59,0.051077451699535745,-0.008772287966780201,0.01810807736132544,-0.01901693601347792,0.022202484101875263,0.003640851231436029,-0.018914979827019424,0.022887510797310502,-0.010160182273107679,0.03826307852820163,-0.04188730522740832,-0.01714965298591233,0.10886780096176658,0.007153992816071955,-0.04407734412122858,-0.054156022612266944,-0.02007831905993035,-0.006651983793748292,-0.009791194431168881
COL9A2,0.05159406748553172,0.020903889265005693,0.0036020420833326,-0.04117631198695366,0.0001286605158238015,-0.04099301504622085,-0.03041882659393149,0.028440378495745072,-0.005431952910290711,-0.030694956987333464,0.03111314747457741,-0.05175100310228893,0.04508181965960711,0.02250196964348201,0.09587148212263225,0.02231558806832827,0.025278715922882306,0.025183709509108077,0.02836554974440089
DLL3,-0.013864008236782185,-0.01425592149313482,-0.00574590381193257,-0.011055178412406675,0.022509817586382878,-0.04765357910943484,0.01213074894698096,0.008831200748718475,-0.005175873266853781,-0.020268952620032837,0.00985608638762112,0.09674089122636854,-0.02112461435038927,0.08489021649929726,0.11446364571563004,0.07576737133161711,-0.007594986696626684,0.07297835261492766,0.05441197917562779
FGF5,,,,,,,0.011708597860885848,,,-0.027889616129042512,,,,,,,,0.04563886052486,0.03749697337102763
LIN7C,0.031078369618605203,-0.04443053102408351,-0.05249783575476003,0.09812100376417217,0.0424112987381878,0.010373526021695898,-0.010593924932769987,0.009708772697633948,0.014281027029831772,0.013330679001986383,0.032023909314793035,0.07623831693959439,0.02232058050178513,0.008839259647603107,0.011157001881288686,0.005817724313814218,0.028914550140811762,0.05632874808264406,0.08260140510843407
GDF7,-0.03216401132410366,-0.050842679460436836,-0.01366260366187517,-0.03135644419606988,,-0.03119279361512098,0.05194855151707291,-0.03940213493739033,-0.01504011497007005,,,,-0.050309419812739294,,-0.030821496950236785,0.007750381915286435,-0.006102316872802512,0.08496116638222174,0.0013469687166456324
PSPN,-0.024761145827635538,0.036196356195674975,0.0028447021858357987,0.038016551011127275,0.012709545363200618,-0.04516325249712665,0.036063979303084234,0.05905897043895585,0.06708201001623695,-0.006790396617915884,0.013243956524408199,0.08502686769588935,0.052616458176141793,0.05930668020242852,0.05984737147403788,-0.014688853748643432,0.014353804333582156,0.06725726750979148,0.037484308470179195
ANGPT1,0.009378900453501586,-0.023116008073428552,0.006845240624376341,-0.027445824701154652,-0.025120105883339773,0.08162886829179719,0.05272947577392324,0.011675799630744528,-0.04553105145851999,0.005464335724976453,0.01668012427213154,-0.04198137869166038,0.12407347316487596,-0.019672487868024294,0.03341648278181031,0.047529460868267856,0.057182308229236464,0.07190240900960145,0.06232397496550386
PNOC,-0.023960395374122614,-0.023214066827474556,0.02056339403258251,0.023180018930299823,-0.05255300014034728,0.05623579528798264,0.04220124013313299,-0.0027311725171439245,0.034015765369246956,0.03180255664965392,-0.008650950132597852,,,,0.0196862392367586,,-0.01566147952954975,0.029049353796606003,0.03291570512506685
L1CAM,-0.04113965239561518,-0.026789696398229042,0.03370885013943752,0.017661504534004842,-0.01868907745450933,-0.026019247375151988,0.04457566995037899,-0.027267615626984352,0.012235099218488553,0.04216013539743071,-0.040766947663750226,-0.03127157355631719,0.05526274420213937,0.024072299914801674,0.010397855085797245,0.0006125418921284937,0.050431007893230864,0.012189898480975028,-0.006908057212374501
APOA1,0.04374354656315652,0.020417390269927834,-0.018920871903065236,-0.03398594792015544,0.005085040440216406,-0.016416187101872495,0.07500642451627808,0.04615646212027572,-0.0009700749392182211,0.04914193779765391,-0.01803852157944667,0.06037463313971095,0.038238012312563886,0.09088408445662685,0.05271101911837108,0.008926502545886053,0.0017748909016661295,0.04910092500323431,0.017299002173435954
PSEN1,-0.08755544263502343,-0.010046807794261354,0.013631572420540815,-0.005103210213983562,0.04346324838376291,0.015427160752985888,-0.034067972975049154,-0.009472974465739257,-0.026952901135227955,-0.014220375826004833,0.04705379512468303,0.0025214062106696106,-0.0005161634703737491,-0.032632558292427394,-0.019420196923996966,-0.0038891616826318355,-0.012115568556454018,-0.006299331942849304,0.11573332669013245
CALM2,-0.04255683457079603,0.014077261270128053,0.06320163574530006,-0.007670578666334928,0.0020623774020689816,0.013459746599077203,-0.030111434476866376,-0.04111520769325356,0.030101721320422,0.03149121308255898,-0.01916850184006285,-0.0757447066574455,0.0013713461800446945,0.08320985783058597,0.050645327738407714,-0.06257019805272192,0.039223814782476135,0.05958130893605931,-0.08482462004314481
CLEC2B,0.023155677529590933,0.03225542426418429,0.025261939487413093,-0.023230412934957666,-0.025225576821463248,-0.022914698060239703,0.06447039467023248,-0.008993067477010688,-0.020374709673763182,-0.0030881878798087515,-0.0046228381246836234,0.054877785815187916,0.019760761041566894,0.005866207641494902,-0.0343021315136359,0.025792933550384468,0.0025453998317625215,0.15090161179667363,-0.004410528411397342
NTNG1,-0.0454617025344462,-0.08686427303375317,-0.03577548610209664,0.020207780000280083,0.00021113410894821018,-0.006848151538004241,0.030156796235449226,0.020730426964432225,-0.03607027788594181,0.0792260450988271,-0.003913798528668468,-0.028317769418048606,-0.038598294825347955,0.03788141853594162,0.08486479182968575,0.051867500304031124,0.04199096164445776,0.07083318236496411,0.0702739329535424
LRIG1,0.08237569834884448,-0.013298979235526089,-0.003020976690316454,0.016693284992337108,0.036013446353710225,0.06128867099806905,-0.018175530035491036,-0.015258320190313158,-0.0019020380531727654,-0.026398981099455193,0.09298135203390126,-0.09139929914174522,0.013062264637794911,0.10157314524374914,0.11078592072505784,0.05966147245756862,-0.024506362819367227,0.01582781591548549,-0.007008394543771534
CPAMD8,,0.030673308604595377,,0.008308988671712607,0.14702984561668878,-0.015717809169616587,-0.012097800539738914,0.04160346780953606,0.015177556686040027,,-0.03112376665552146,,-0.0791982461056492,,0.01926447191210016,-0.02745985757980607,,0.01818842647189098,0.09339952723178634
GHRL,,-0.05744163228382139,-0.01732953722789718,-0.04613398522192636,0.02370559092810419,0.09059133624380021,0.007361913602321966,0.03268395473948652,-0.013716324669539324,,0.07218881223808972,-0.09189263549020402,0.007593973192622776,,,-0.027611429787661932,-0.012053217246957121,0.07606370312925156,-0.0316647610779503
NPY,-0.034732451344532726,0.032760725551790784,0.010077615780180493,0.01736095792275217,-0.040402517344605864,0.00043358568143609993,-0.007646467890601288,-0.02288634047393025,0.060207580186108195,,-0.0006581838033859179,0.10145434202290107,-0.04478287223905129,-0.048125417894720184,-0.023543828835527213,0.008161319262307213,-0.0165342228514414,-0.022802659028487993,0.05871284028613403
MMP2,0.03116693514923783,0.015903388383419956,-0.05298139799806841,-0.021473604085934392,-0.027259982790449014,-0.029572873638908474,0.02948218770102071,0.040137662922717296,0.007288859362304227,-0.07239880665076784,0.05429523175057097,-0.05613460329735983,0.06322654269016083,0.029293028650887055,-0.02575238312673678,0.09140697307430354,-0.005260466871803527,-0.02090801605698557,0.09679514690775486
LHB,,,,0.0038107339343282833,,,,,,,,,,,,,,,
PPY,,-0.02619987295684584,,0.02281447527147239,,,,0.08629840512437449,,-0.014630552558032266,,,,-0.024354437499236537,0.04170287846085378,,0.007767813549994829,0.0178724606724766,0.11925051870939637
ALKAL2,0.04240987505613604,-0.031776065228533386,-0.010966477923070653,-0.00815552497379506,,-0.045415847604665646,-0.004423198871863894,-0.015473867348249846,-0.03647011142948636,-0.025722844931950282,0.0016111654639909625,-0.017996031868201062,0.10457386505010204,-0.026991013560042135,0.16324833945353906,-0.0331690219052756,-0.04119949685253072,0.00045435044032610496,0.0007325451595025674
CSF1,0.060639619289225496,0.03340902793141966,-0.0005744939017567324,-0.006454859705783592,0.019446450233124756,-0.05259827518667008,-0.008527828844934004,-0.03767875400141119,0.009431023829398345,0.028575275239719002,0.004962657556922973,0.10406801672345378,0.03684251916868772,0.042330410210734894,-0.019608504112804966,-0.013467698839635675,-0.033216657672052854,0.08532250152254228,0.09121511266245445
SEMA4C,0.012255789779718366,0.03601791176409754,-0.012047951579903342,-0.06210102110807749,0.050519628545351004,-0.04477033136409051,0.0008565764101093279,-0.04675779013588501,-0.04696204435810542,0.032983706755682615,0.04832339081308826,0.02254688044935597,0.10107492672200953,0.040634353693250976,0.0005853501915370314,0.045897005719226704,0.031250978080556706,0.05806576331871172,0.07470004272134945
BMP8A,,,,,,,,,,,,,,,,,,-0.012918713797067214,
ICAM2,-0.003401152706640456,0.0628571340729289,0.00394561081940044,-0.05444941858713988,0.01668563109853762,-0.04278200149423382,0.10249033611746544,-0.012592578711384838,0.035508154868061394,0.013809897691954934,3.419199577118213e-05,-0.06938019514527059,0.018336252747753745,0.02941613819187505,0.07829815086736316,0.03964723252052519,0.03272964973673239,0.1039680636012996,-0.030105679036645835
SYTL3,-0.03714431606248024,0.062421545251801554,0.0435650697006317,0.019396781880434193,-0.009885496551718545,-0.029993297676191504,-0.022413333763139722,0.018182755134956385,0.03444815107339348,0.01738581268428425,0.014188370940707268,0.009419733933812605,0.022329955150475412,0.0575772540920199,0.05807828234646941,0.03278398759294107,-0.004654086179698354,0.11917657230299082,-0.02557958321815016
IL1A,-0.035721605473380956,-0.041120423450323476,0.039113394197326026,-0.00040279386610042746,0.02620721588862932,-0.03119278951752028,-0.01481164612266645,0.0057116259678051924,-0.023998237874676892,,0.1274933825616246,0.08300497631960076,0.21374389767690444,-0.04602496570600892,-0.017653356070664445,-0.04856028856421983,0.025066253207554016,0.07118086714656281,-0.027209651759917866
HLA-G,-0.015828398362887623,-0.033174946848140714,,-0.010744764209159863,,0.02650410385954339,,,,,,0.14052833242498813,,0.035733186550912864,0.07134639769608436,,0.006664981917311642,,
PGF,-0.022832626104434723,0.02859670095083518,-0.03476794041361898,-0.008781547019991584,0.04509298517051188,-0.03370848320389859,0.03617044647357658,0.01675952899003194,0.021624834692175972,0.04344079193554141,0.04642326272557064,-0.057529159129715644,0.10207570388866388,0.05505871707887777,0.039929813785401044,0.07084706176484486,-0.007678976748669025,0.02731826699838781,0.022999163919827197
LGALS8,-0.012160443709456195,-0.0068480386681213715,-0.002849982698249372,0.007080444109467896,0.005492806313161776,-0.03224671571239755,0.0043723521777345445,0.051941231359589064,-0.03432949125650597,-0.01655671267315503,-0.025473456339901963,0.11661895802689665,0.08398914357108421,0.07671987726885121,0.017934812391823554,0.02716815446129659,0.0074854918229757435,0.04805263040009159,0.041263474346516525
DKK3,0.05437958452797873,-0.045967275403709394,0.08998064087702061,-0.022718440908735517,-0.025979687302824614,0.018544203586982493,0.021834182146296302,-0.02334693684851991,0.012576811528451673,0.05617398008880846,-0.06676152380504088,-0.07999852327829222,0.04675520193918354,0.12316897174809574,0.0494442393377098,0.019443863717784556,-0.01430080079376183,0.07851417691942614,-0.0381645865672227
COL16A1,0.04913545336107308,-0.021661664143100366,-0.005178805515160708,0.0036379656163529617,-0.013687804546297783,0.0002628881336806326,-0.0008904517969833936,0.002005082390314558,0.017697586875853648,0.07326958722657352,0.09308436691009626,0.06393130490550483,-0.031938860820566066,0.0369441664159004,0.014938504972511877,0.028776494036999264,-0.013296854052483646,0.06118634847214838,0.0638769257063067
TPH1,-0.02878327326410636,-0.024358836312876327,,-0.0432086195738145,-0.01955571825927039,0.003158860650592436,0.0289064565949929,-0.0037593933381456957,,,0.027005207094446086,-0.017388698812040984,,0.04005264949664389,0.07703205473302364,0.019337095641763998,0.04767188569499751,0.10657770057607117,0.0394750292477439
TNC,-0.0006673327373614049,0.021421505859910532,-0.021973198976040186,0.06942916119759253,0.036480759373030414,0.005783330721777743,-0.003059729492629659,-0.006513686102826419,-0.02568453471158569,-0.03764244262586602,0.04281892066121941,0.2114048747198808,0.13679549592922063,-0.0008362201338990113,-0.025015219833261288,0.06448998480354846,-0.026935644128299473,0.10282594716254781,0.0913355005031621
TNFSF9,-0.06036911982455235,-0.010505456314599463,0.01678757896628991,0.01511244043993505,-0.026229531899027415,-0.0026828095613616195,0.029622385569906613,-0.055502968173356544,0.002370728851857239,0.010348581478864947,0.04681114658717944,,-0.011720744757242859,0.02824822308428204,-0.004007797122219116,-0.058878822782756725,-0.0010463608306815276,-0.02472045105132043,0.006763587266279162
C4A,,,-0.010806972437496032,-0.003543941141585635,,,,-0.024290647533388842,,-0.01734997912783964,0.06393190573466521,-0.017466750644668762,,0.04427105399457042,,0.03919678518662238,0.015510472317952523,0.062436512970856554,
CNTN2,0.030017524066392135,-0.03253659212984223,0.06526228792695442,0.015130754502565577,0.04030193185089793,-0.018952227996001048,-0.08871759770927189,-0.027208236957343923,0.0350466438328607,-0.01837085992343156,-0.02238759528396869,0.11579140041567146,-0.08344616899149178,0.1047750508053534,0.04924548352024436,-0.13808735822923904,0.02188709065499508,0.03196783922571414,-0.061152794916186116
F7,,0.07611739028485022,,,,-0.015504915107679191,0.032935241558290036,,,-0.015817578328188486,,,,0.0411903315472401,,,0.026203774736396117,,0.041627291932393985
LUM,-0.043042496236317104,0.07559882247492107,-0.015933238574698843,0.020804302012047013,0.023492329982708046,0.03187915382058967,0.060953887308641014,0.01748486081328466,-0.03743412458765302,-0.06367672098483049,-0.04627570418922069,-0.02742072007030357,0.09154075346583192,0.046179939323504615,0.03546104815910714,0.06830988994748576,-0.014925379433612123,0.01593374310211341,0.08948101293270025
BTC,,-0.021559506855931193,0.002681104461652573,-0.029820907684973457,0.05376967356280939,,,,0.017296171970030083,,,,,-0.03250822333327691,0.010047175490647736,0.07645628951738558,0.04502093638485504,0.09297809537835997,0.05400356173378829
APOC1,-0.03980948030040921,0.013811892170777908,0.008384161900127945,-0.006228322465840486,-0.07692885998467548,-0.04389755068766186,0.025320108087842304,-0.052333134109589716,-0.012428363319817582,0.02497654411043928,-0.006185380770673862,-0.11039902247209465,0.06856054825510875,0.028484471662585005,0.135112791796208,0.03871833071718746,0.0337877450638685,0.04020235786723086,-0.006456581394496589
PKM,0.04918758955124602,0.005413863069356535,0.05722948050723285,0.08408513952512715,0.04767056038669022,0.018015669251839766,0.05134999436690294,0.02123152506347292,0.02420798036093737,0.044063265571638616,0.02387038626703324,0.17467355330060172,0.05508862318866446,-0.03540244241902672,-0.09353503047517864,0.05844233236864655,-0.013508260750434506,0.08016973214606873,0.07704187161466339
TNF,-0.014148339294911447,-0.006412571261407147,0.08461355821692391,0.006273088559345403,0.019622835951388227,-0.03809122998999588,0.028330078585805253,-0.03387761584252401,-0.02005296352877907,0.06531190575070354,-0.02843386829513545,-0.004382177729069086,0.10310855310530481,0.024207455859488743,-0.023770117647778425,,,0.053466254118691346,0.026082938087518066
GNAS,0.06462523943202902,0.006997550507878889,0.010506522829148043,-0.056425848327747004,-0.02014573074906924,0.04451147410079521,0.057318572502601084,0.05357783655670454,0.0033197909452952015,-0.049985348851062573,0.07462318974630253,0.03899660785835192,0.013254628133146857,-0.04226476138982469,-0.042724887114330395,0.09253448953137523,0.05864092457445424,-0.014900054694439986,-0.011176837110663291
BMP8B,0.022450807672413777,-0.005469472427538149,0.028146486693676892,-0.01782282220026296,0.03997174403414868,0.04780317114883007,0.02778688844890388,-0.0034842337871496664,-0.013314961664573575,0.008132573661315923,-0.01989419768275152,0.03925186630477041,0.04939057979232885,0.0336784898835412,-0.0010394952401945926,0.0034457611481063786,0.04411720918744836,0.07738898721449212,0.04009808071104708
LIPH,0.06364218801620614,0.033724883119726545,,-0.0337653753278814,,,,0.008163980857980807,,,,-0.01617284771068745,,0.010700870559479485,0.06341010583447441,,-0.01940020727985015,0.10581303555779371,0.041354217847926866
CCL28,0.004684595923112782,0.02713104380920026,,,,0.024478049809500475,,0.006660089706845399,0.002396246315981973,,-0.02065752990741563,-0.05681165234804317,,,,-0.02364818494743311,,0.009623858483529235,0.05855687858376431
PTPN11,-0.060829808938566876,0.02676768981372312,-0.035891301614619606,0.03807310730052619,0.059275719512816,0.04299995578050621,0.013953029210086133,0.005745719796760842,0.04377402821304709,-0.038666114796429,-0.0017623922009140987,-0.10264579663767831,-0.07485305170547636,-0.048534520264337286,-0.01342944818262531,0.012649410944392224,-0.023410843521059713,0.014767529463116841,-0.024279692225208115
ADAM12,0.10840626834971695,0.0030406104698431718,-0.012869015578373898,-0.03207491126671629,0.000388865135644572,-0.00248091286720763,0.03771739931725056,0.02870137020369745,-0.015220224663675093,-0.00618940606890579,0.03407918800234344,0.02293386551824077,0.1838925517723524,-0.001674858465042005,-0.016359955364139103,0.13477621580477187,0.006548673720365425,0.05679198537580591,0.04223990538724441
EPO,-0.04389824685240523,0.0424131748721534,,-0.025251290955628145,-0.020984278238968895,,,-0.020490659113136134,,-0.014381952576710013,-0.02604842546482645,,0.06806539297836048,0.09544841578621598,-0.019507281256152285,,-0.030167682249855363,0.007916643348609033,
EDN3,-0.04438999013516051,-0.016389853347446248,0.024047574731735608,0.04237565278448665,0.03024835915922989,-0.02223862446703014,-0.03943134648549504,0.07705216979189189,0.030310565355752217,,-0.026317206449681715,,-0.034633693498414914,0.0488546336844195,0.010096536628690691,0.005474035494008417,-0.05554904875149141,-0.019128234780419737,-0.016997150557191976
CCL22,,,-0.013662603331029775,,,,,0.008160884231534455,,,,,,-0.015209115133697508,-0.0380717802766162,0.024155724786869996,0.03210741583505638,-0.012584314504499435,
CCL2,0.07681818098384155,0.006023387977716275,0.026168728206357673,0.00809979355072172,0.025880943808364927,-0.0037283178489174104,0.004691803028579146,-0.014569825360041292,0.016072445830407674,0.04290914354880003,-0.005735700027869453,0.09557863635530775,0.007941570199796914,0.007088982726016554,-0.015781899406747495,0.022794961613701325,-0.06594520195344589,0.020185119435492487,0.14462029961089698
DSCAM,-0.04237755440852355,-0.008695166386836426,0.062213978229873845,0.014237049108718576,0.0647142207860953,0.0011700965998490207,0.05139157283117033,-0.03735453674181197,0.005514625057731739,0.05121655238833994,0.021748225781378937,-0.009759465651880097,-0.07957184225954478,0.09112649629450079,0.0586731930718234,-0.055902907612298,-0.062225032397751005,0.05932507017677566,0.09872314458390498
GPHA2,,0.023692592691359426,,,,,,,,,,,,,,,,,
ANG,-0.06113270595320884,0.09086532855329212,0.028650219007017287,-0.002048912419726448,-0.009879506006004405,-0.013626304147807309,-0.002931138358065518,-0.0032495412271926127,-0.05181289159259798,-0.012399536995779755,0.026921131873597386,0.12160465145153465,0.07629941721106201,0.12017453963148207,-0.01383833200441424,-0.02396832525598495,-0.03915915657966228,0.07219682770526668,0.08242836726667237
FBLN2,0.01636224368568635,-0.06240375111525791,-0.011032507496873522,0.004754286358023778,-0.015377919274806607,-0.03345141190972828,0.011534991491114302,-0.03858047476501635,0.046123276697735645,-0.009662421739501836,-0.03925727487777682,0.07686733974039238,-0.06236301657848149,0.01043740926104011,0.07146037150011683,-0.03149519142084735,-0.024108723750693464,0.037862924310625025,0.00876239298817717
VTN,-0.041638209132609835,-0.02216564931788499,,-0.016959118979517237,0.08365363302079094,-0.01785245721855996,0.10127522603713723,-0.017503907668468162,-0.021000495634560763,,-0.02164467327733455,-0.06993498360161511,,-0.02740101407458096,-0.014718451261775114,,-0.0390630767819441,-0.009204324767606046,0.008317307009206906
VEGFA,-0.013902245439838435,0.00998750629487073,-0.021575330301680674,0.0548742957224037,0.028257818818899556,-0.0364501504672072,0.06146707916323514,0.01756947123081914,0.01065957089679461,0.027418004940235406,0.0868286073742256,0.14855214455812418,0.011037768818855664,-0.03952069982706833,-0.10308501912052435,0.045391920329999086,-0.039141978779283514,-0.10079116379016506,0.10317146976558844
F10,,,0.08729617616505896,,-0.019739481801549223,-0.031045017511703393,0.00963499311533325,-0.022467564843518407,-0.025211958254918954,-0.03755925649546305,,,,,-0.013090222952840314,-0.02539726705456428,-0.05224848067387566,0.030497109062631794,-0.009905604230100295
SERPINA1,-0.015164335783454457,-0.03060884819643006,0.0471779751199932,-0.03683823005153886,0.02331450802568346,-0.054728135657505894,0.023975944653259272,-0.000337897317144626,0.015321491225811062,0.043615749895463886,0.007306400726748182,0.16370813964305014,0.09390499059706867,-0.04188921314904564,-0.0028158978998720323,-0.03069633630884268,-0.012016281879414314,0.04772195922831299,0.0422531716807437
VWF,-0.0461931159728366,0.04390676920074711,-0.0023733736397463707,-0.022086793389344286,-0.03475095156470681,-0.022411181555437483,0.04061547272349734,-0.04511839489084944,-0.00858118720148293,0.006819999724958233,-0.030887541303564657,0.09729423130373649,0.04401922695300327,0.017584395216129402,0.013852803418451238,0.06691343046921155,-0.011682800411828984,-0.0024746138826162475,-0.03379552799645598
