,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
C4A,,,-0.023282123269307203,-0.012614220830095875,,,,-0.03170031577658896,,0.05773894797540592,0.09897018465010092,-0.011734973090617022,-0.028745703357755746,,-0.001279067474758297,-0.025828329416828614,0.06261572597367271,
GPI,0.06286935315211153,0.015171962996773153,0.01961086069393873,0.0314941095547499,-0.10831552932258803,0.06314940773385078,0.10205439225851373,0.04152546656186712,-0.0036572773917403784,0.135428757851605,0.05973178584934999,0.07047793540975016,-0.017122844215656283,-0.05199921784816261,0.051485118256600064,0.006847232493428606,0.028085851262111224,0.04937448042520206
DLL1,0.13263079155109553,0.002451431294383951,-0.01924860997043143,-0.04792840735024798,-0.03388502853703803,-0.09134600927351685,-0.011173785734316037,0.11063216796011477,-0.004205361416235209,0.0026059426936932257,-0.05751936832777204,-0.07679392981433503,0.011731903551287465,0.05356164576876232,-0.009282678479592889,0.055230746517194326,0.08173920791922168,0.05437780979521416
ANGPT4,,-0.025449589021608238,0.04507439630337602,,,,,,,,,,,,-0.0009996047877789591,,,
DMP1,,-0.03253255449188754,,,,,,,,,,,,,,,,0.026938714269362028
DRAXIN,0.0790221998039368,0.030600985462107877,0.020873313843349835,-0.008989478355157957,0.03280898982802971,-0.06494513412211944,-0.03766711915281545,-0.13606022573356655,-0.020391247069195928,-0.006717904505170781,-0.04836006244219112,-0.0656530375356266,0.08267737655614933,-0.031167586030481215,0.06182037935766988,-0.03152572866911261,0.08868407302110726,0.039081902292650454
PCSK9,,,,,,,,,,,-0.026569440224532365,,0.0038340527733811977,0.04438337954416685,,-0.021134629416886413,,
NPTX2,0.030814720499843233,-0.025276828159435372,0.04384889993053506,0.06859559974001958,0.21030924648349422,0.0982148949345145,0.08044160943663534,0.052082978497295936,0.019157417186808624,-0.08143975088965628,0.055856197046090156,-0.07417086835267704,0.062441699348632945,0.08657719740615907,0.017489553683001084,0.039630648114963696,0.13084609229024424,9.143915146553235e-05
PDYN,0.1294757394649553,0.026395919444539808,-0.0076788869414513615,-0.014119953778927954,0.17194004951008127,0.10725856116560976,0.057407249111892704,0.06293561707418963,0.04002695579038495,0.14867133487039125,,0.03658620135891489,-0.015197752948081249,-0.038012745330718196,,0.0836550063168959,-0.05071831619454366,0.05950142520254189
RIMS1,0.11329227484457566,0.010212564853088064,0.07316423347571271,0.00791369684079008,0.09860422690991102,0.10792689950386991,0.01438737050890286,0.06643464923282082,-0.015448597029897431,0.12003397734679645,,0.16771328683404793,0.029625008249590225,0.0613354397519934,-0.06483548609476858,-0.06293644710348398,-0.028803224477640943,-0.014603712324137513
FGF9,0.21189382169988952,0.054262461750532905,-0.06657185258581874,-0.029132399943994657,0.15991021010584489,0.0005920265949871871,0.11637169974372139,0.06678453481082229,0.09307742755409801,0.04541832798444524,,0.1589388344843248,0.03296749307976213,0.15026026476308937,,0.046228415267987204,,0.0613321648521437
COL4A4,0.04614872448756753,0.038792405646806756,-0.048296023025083394,-0.007713246520976736,-0.020540808045243705,-0.02410891398385718,-0.026499223456690566,-0.01699657950796998,-0.003342067233343027,,,-0.017363898095801453,-0.00682628150420226,-0.009923832727844447,0.000783206611753521,0.04767455442166477,,-0.021110727979812526
WNT5A,-0.0501816953622114,0.0002373882009822312,-0.009415726555965495,0.0005930220920178922,-0.04291817230855733,-0.05880831253418926,-0.04248628313996892,0.005881514278895972,0.030115056849400187,-0.01869955224369714,0.05077381859805023,-0.04817716695958268,0.002380519640185778,0.10869393720887192,-0.040281424485969754,-0.00660352387985713,-0.08451429882300777,-0.04913362299803728
F12,0.17232478153644304,0.013744023109599249,0.03639933349059492,0.00561661541138629,0.06271774034365028,0.009418988590016128,0.07497520729880881,-0.018785163263018847,-0.03983213028769545,0.06814852865427189,0.07133667162790634,0.048079220279083186,0.1401281579008671,0.11848217006883345,0.06390207738030208,-0.02496712872164046,-0.006214436413461631,0.0808876988438089
BMP1,1.7864251116677952e-05,0.0037089842283653074,-0.010509861804012945,-0.02655657624552885,-0.07252048963669551,-0.04772183509864197,-0.04157398192789276,-0.06155314521267314,0.03312926234937807,-0.023715070467239974,-0.09043863212942281,-0.09971594924723673,0.015684184038223022,0.03483884330637279,0.07197321408091306,0.007013465479943621,-0.06209557288770949,0.06401463960390413
CORT,-0.02419757742246232,0.049714983260841415,-0.04158039134937393,0.021468472931181613,0.053835576047048875,-0.015067584718478877,0.0616946010329636,-0.037823622766862,-0.059497223351220506,0.044108445717394563,,-0.030292194117759106,-0.0399931224037141,0.055636998505675564,,0.03570271197791637,0.048011688951274445,
FAM3C,-0.045534255430640096,0.057472870594205694,-0.01652831479801158,0.03689384791155114,-0.04461907493053269,0.051435623911231694,-0.008591446957826336,-0.052128664469524466,0.004931867804545659,0.11818690178969102,-0.022161716525600825,0.03846533951137307,0.00023152922715687378,0.03664544434847279,0.012131478765457277,0.0101026333737374,-0.01727169106312768,0.041422768256073265
DSC2,-0.05300676651721209,0.0027550086054013334,0.024074999439041716,0.07720065503981395,0.06470004662569365,-0.02700130604769642,-0.017902850040392427,0.016236483063671807,0.008010209509062527,-0.03619298069035408,-0.03537062715670412,-0.015481644865855454,0.05461225596502717,0.07886098377962064,0.014281401007080962,-0.00714275427372325,0.025610246448204824,0.012480557217635432
IL36B,,,,,,,,,,,,,,,,,,0.027573720572469967
BDNF,0.06228746616237141,-0.009671592385432646,0.007580161636409379,0.06452623471490619,-0.0054267344677457864,0.08473603556447004,0.06875966292928423,-0.04901825381005465,0.01630657887960846,-0.004755895891177783,0.00873650940859154,0.06835804881887046,0.05788710173947001,0.08923425546627141,-0.028109798612072617,0.03688896280348401,-0.04163673561529346,0.01847878238741665
NXPH1,0.08512105860510201,0.0024038268691273135,0.04097848461626726,0.013558581079351458,0.1745211773339796,-0.020973233760283438,0.02316653888175723,0.0050604801357165274,-0.004898797374279068,0.1295777135656067,,-0.008965180618432714,0.04650365643103096,0.05290907340511796,0.019644489312999624,-0.02337853492711714,-0.04650366747148974,-0.028427245807116877
RAET1L,,0.004501208838127915,,,,,,,-0.02442310744252506,,,,,0.021693449545104267,,-0.027579969046048588,,
HSPA8,0.06569592219560325,0.06047445834401004,-0.0057021779421658845,0.03211528586131524,0.14569105341182123,0.05255785356285899,0.04561661459287264,0.0967759123505584,-0.04979538377824177,0.06294442255918396,-0.004299917930001303,0.12030007119004418,0.015271002413890485,0.03714723481429093,-0.0066490404715189464,-0.06757337710875613,-0.01579548876586821,0.012649547776399985
LAMB3,0.034694334469452914,0.005170308899644138,-0.005891806502416281,0.005539530269393256,0.025413994199605452,0.04147462318419618,0.09095151652372106,0.03257509812426428,-0.010610743490673391,0.05762097014033927,0.17245821637947528,-0.011268772142331136,0.005468053802234274,-0.004648007209042746,0.06252787528962668,-0.08145377431856275,0.05498641037275966,0.057728131099138366
PON2,0.04824927861307907,0.11751368052885461,0.028423573471596263,-0.10037829178252915,-0.007775699355874836,-0.024356065247997535,-0.06438960268829559,0.003977000008060344,-0.0295404470494593,-0.06618536168996844,0.05083897765090334,-0.09011794097076822,0.052356520320129066,0.0790827706816603,0.05307722983358697,0.024275372069945563,-0.05687834337401345,-0.015635187589066322
CFC1,,,,,,0.025323237059257705,,0.06523560358176392,,-0.01479805018686443,,,,,,,,0.07534616760311467
TF,0.10934011744209148,-0.015986639624382428,-0.0035553503763600535,-0.013592278134222273,0.17308232588396028,-0.08883252680156531,-0.043079447085940914,-0.02215718140598945,-0.005325612142593024,-0.13215830615356075,-0.027208781363321482,-0.07222193388874536,-0.08551831377613951,0.024080868600432733,-0.022070770805524994,0.04313941456510346,0.008838110012958467,0.06375459484673159
HLA-E,0.015540925645003298,-0.026795579237845393,0.0012763419215948459,0.01770993231015581,-0.049197362716441616,-0.06831413733558309,-0.05087501503445897,0.05496117228366437,-0.01588483621820414,-0.12024202702384434,0.09537245377056269,-0.048029708999210365,-0.00025755835956307876,0.027276859360889662,0.09152073244353054,0.07749157733141085,0.07021309442995179,0.005005297379070338
OSM,-0.023346249213049758,-0.006202818756296227,-0.04698745432894061,0.03622223351025093,-0.07936527926607842,0.0747540863938687,-0.0006971476028372915,-0.05902582308790274,,-0.024072565648692326,-0.010680317210658553,-0.033100146654604354,0.02002598703489041,0.09670605645607622,-0.02147471960794121,-0.005924510446539376,-0.07508086231996453,0.06470180707796662
ULBP2,0.009787183295595001,0.017249747317292216,0.03765262388292667,-0.005197790247990419,0.0847286646012425,0.015480540394572648,0.0818718436307585,-0.03590822486795442,0.0030053373076192576,-0.0022004313810250896,0.04023086797475108,-0.005229947459352046,-0.03360903820956492,0.04251107634851345,-0.001966488034949969,-0.018382606555632845,,0.05514109354637391
VEGFA,-0.14090331753731908,-0.08040064721546823,-0.03334730503611998,0.04195088958846713,-0.19565471777120058,-0.057418481814068494,0.039132788393018134,-0.1339647989444274,-0.017171873757217578,0.004788585895968273,0.07529940057285331,-0.13340091158720238,-0.006171203299839955,-0.08644849650546928,0.030178978085226273,-0.04759066818034744,0.06950317271772605,0.01699980451479088
TGFA,-0.07596267607321873,0.04244548466539965,-0.01972773189023877,0.016014742592058963,-0.07031928198408688,0.01707338668490132,-0.014305123631154087,-0.0655436821605625,-0.005699518350451466,-0.09944330635178503,0.14135619002940614,-0.049899440480148424,0.03801418760605494,0.005466218542838835,0.0022304871555722163,-0.04123385109813133,-0.0002129529838259771,-0.0033730345045567844
HLA-C,-0.022389608670899404,-0.04732237799085364,0.022533006395062675,0.0038847103489379965,-0.07002871005789202,-0.08603724977940451,-0.039061825715445544,0.09693314108307939,-0.03745877032801749,-0.14479447793858052,0.15155340818899982,-0.10648838640633446,0.066379216399365,0.004513298735209495,-0.00671577384492749,-0.03153066921470594,-0.004717587126921204,0.06209209332846531
CD200,0.05163272852562443,0.07402525725415637,0.07047262709635493,0.029510374236030222,0.0709465977482461,0.043571321873330536,0.03546908924103798,0.03294668070465396,0.010945653794481912,0.12071768055000212,0.0072075897570522745,0.1199547532114629,0.009282332570331672,0.09913713826678469,0.02944556944485681,-0.06313807993472585,-0.029234778379416286,0.04969222812199796
BMP2,-0.06512947565432588,-0.05116517338884798,0.01394831212286958,0.00714407964853239,-0.054870377221593394,-0.022237542458277575,-0.0010008785007014072,0.022193763410187525,-0.02573297193189486,0.040025331118270044,-0.0032198841337283566,-0.009425754944561595,-0.05267810923378624,0.03395933380149323,0.024923341358752495,-0.03466661609818879,-0.03743406050226068,0.053035009305990935
TNFSF13,,0.04303207957244067,,-0.011237793856787748,,-0.025338973694432335,,,,,,,0.017165624304567046,0.06930905391961627,-0.016582090917876404,-0.02582832794835546,,-0.010199331381485903
CSF3,-0.030665411515912875,,,-0.004897047955455387,-0.04624909988862022,,-0.02803566837046325,,,,0.29266276174484773,,0.005194617009029357,0.04437107208459944,,-0.021325818065385117,-0.0347175718634369,0.016663435201299762
APOA1,-0.04137554774099031,0.11892388935234814,0.03404390285521594,0.05598304823884664,0.07256688026185205,-0.010668683803844907,0.050603232824995285,-0.018561724394228034,-0.036186295624554374,0.0943965031726715,0.04024048735931794,-0.03431861323085704,0.05759257824836784,0.07340269786702482,0.012381138396936673,-0.0011829815001706922,,0.053147612695814014
IL15,0.10011936073477609,-0.01889058928747078,0.037293128966003154,0.0015522313287856596,0.033271061809820486,-0.00012292442590032215,-0.04819399062255042,0.04184509325187903,0.0015449950144809461,-0.002657778123985036,0.09617403665644791,-0.015172198602643324,0.06648252315407985,0.0019262458375616381,0.0009924963095896946,0.05025345360154484,-0.03671910833892386,0.05244268765433562
FGF16,,,,,,,,,,,,,,,,,,-0.03349198461342557
IL12A,0.023757086923724045,0.07241366708664473,0.012348375204603124,0.00610328784134719,0.06649158167815093,0.0398898355875326,0.04632228113378241,0.005311597822805745,-0.008299404176760748,0.04106352480470931,,-0.01872990993245518,-0.029155599625042185,0.02132237986667237,0.012347800312984316,-0.010285217890845386,-0.06704550019882605,0.042708896425081314
ANGPTL1,0.007608746598172764,-0.011177788336056075,-0.06916702205225334,0.003661016933522288,-0.022297689023836033,0.03452519470450022,-0.041595169542124624,-0.030565997370971067,-0.0007315685235519409,0.007928501742102063,-0.02310700992610771,-0.017145169744073128,-0.046290639945671765,-5.2488969042867565e-05,-0.038534919158704425,0.05030115329967162,,-0.026899460375149568
PTH2,,,,,,,,,,,,,,,,-0.03691968567465926,,
FBN1,-0.004224496880495832,-0.019846929273961658,0.07196777545912476,-0.01416452761984632,-0.0361727758314609,-0.074960807092474,-0.026718254311121924,0.018699903927277294,0.017008936778440967,-0.03309082490703009,-0.11873887925889232,-0.061237440321199835,0.0652567183256656,0.04839658328386482,0.014036613480490207,-0.030875346604701395,0.01660316746817689,0.02927692846661643
CD274,0.002630837638770766,0.031519056813784425,0.012423413190714468,-0.003479062479731321,-0.0030070680289499096,0.027599265695178555,0.006414033529843694,-0.033238143098050114,0.06842035954601412,-0.01837668520818445,0.040437092799787945,-0.018525575950017133,-0.025364098433980437,-0.0007039681796260078,0.001662682682243575,0.008832776926831482,-0.03862246989039592,0.0760164086889778
NPPB,,-0.02366661668728999,,0.07256407127830307,,,,0.0007336842377952318,,,,0.03707485683421545,0.001967635629483324,-0.0039592112639903684,,-0.032542821775045035,,
PMCH,,-0.003995946571139267,,-0.018703514552240137,,,,0.02457630812678589,,,,,0.0277160027120815,-0.04053228607312493,,-0.021773550603678606,,-0.03622037057306883
MFAP5,,-0.011919885659214579,-0.025594988580005227,,,,,,0.00568190674066247,0.02296798258026577,-0.10875443866681508,,0.046120511395655796,0.008918655568297133,0.0818959548186725,-0.00619899880789204,-0.0001889875382371366,0.0732066432869877
GDF10,0.031447411434210905,-0.03140849503080857,-0.030524159903684983,,0.048253098787681845,-0.021209979755144805,0.05116232155005425,-0.03826130651364358,0.0595845471170063,0.03941780258366038,,0.029438341543873276,0.0737951956881842,0.022950920699407063,-0.011543462944610285,0.026533334958965836,-0.04609684930132444,-0.012758666495207507
COL4A6,0.08569606836479185,-0.033352625980376735,-0.011314552353862908,-0.014098218619837465,-0.07641313302800916,,-0.022815810731736986,0.02267101617164832,-0.03277711143518668,,,-0.011256676120370306,0.0919600942323752,0.11568314383372708,0.0975194686209211,0.017258833804527536,-0.0040639341778624825,0.006897904767305549
TFPI,-0.06140987114215538,0.04085530026181325,-0.014405790012411622,-0.05063729853604793,-0.056625797489175594,0.026513997838582232,-0.0011050921838322793,0.05438643118598147,-0.02564178970650891,0.038065428887265176,0.12843425724685176,-0.09077000711905077,-0.05971974319730269,0.01637352826786681,0.023309703948864214,-0.07370612132595708,0.05077340396896282,0.04025959281012057
CNTF,,,,-0.010639901443760955,-0.02229768527924336,,-0.023857927587871045,0.004835619957578466,-0.011108272585125692,0.0068220722228367146,,-0.013070202222017876,,,-0.027433231670893492,-0.007613971436178488,,
FGF11,-0.07189422850804225,0.031173999335727624,-0.04467443399751156,0.0014274783350846328,-0.06393739413899685,-0.0329720915866632,0.06360983243560116,-0.008705853950267017,0.05076487900840168,-0.0018062038239838561,0.07779743827402175,-0.07620657874577444,0.0044765644205363225,-0.04268353508184981,-0.010976990986075132,0.0293221464440314,0.08353157497548185,0.0528807542743005
JAG2,0.06395058257004313,-0.006870132632256882,0.04823470640941751,-0.05273386617116243,-0.02428743285661112,0.031051954418553376,0.03383571091342465,0.023623135721772485,0.08104897617377325,0.061088001693366714,-0.05387035512109323,-0.010960502045955783,0.09217767246224612,0.0104442712189599,0.003844486295703353,-0.006395784280602618,-0.06167603848281836,-0.01109287998837338
CCL18,-0.02703639582064236,-0.04162093007535118,,,,,,,,-0.060519529030196736,-0.02494300530277951,,0.030311041675734278,-0.02536991239545248,,-0.020953114274994165,,
NLGN3,0.10270565547147333,0.027557981263916863,0.009940331550074143,-0.06455484738052808,0.04683238306453865,-0.048572696238188454,-0.04250464501630985,-0.06685633349442113,-0.01606826082538551,-0.054282502201202544,0.005827795529708872,-0.06612513822460436,-0.062277855779823275,0.08787268096064617,-0.03354691261953411,-0.05415798106125202,0.03801496138884142,-0.02682100756158121
CNTN2,0.022960495123184908,0.022634586305239617,0.03553757280389272,-0.004379580631735329,0.07739901550296663,-0.10170397200792544,-0.08866272505589008,0.01526554105999423,-0.008550116575350016,-0.1296916311690704,-0.017411825241205,-0.048022838718547005,0.02684649280519622,0.07427400676615264,-0.029201839580250015,0.043288351727558606,0.005845771922182828,0.07950085934744254
FBLN1,0.08962383901094943,0.015177248113457463,0.007882169015451872,-0.028675538412118784,0.0691931303640895,-0.0341134657808114,0.027564540798445877,-0.005441068333907442,-0.045873834812358245,0.0017050235385400012,-0.07972476268775466,0.014305836175904647,-0.06116256590490409,0.045851924706939495,0.045325174554247755,-0.030357689218149343,0.09175040290971577,-0.06826017250831772
NTNG2,0.019686358747629116,-0.010758242259163815,-0.011101484181312609,-0.03407947691053406,0.06621078159883505,-0.08369026747570212,-0.033509668521117766,-0.012369938021765524,0.00980982641175098,0.10365613839526869,-0.02669834105962434,-0.04509752953692261,0.001907105646345345,0.057812035764119016,-0.011536465547438328,-0.033620605913424785,0.06567632127218355,-0.01955821633787411
CLEC2B,-0.09364633303438863,-0.026121328991581056,-0.0494896807698633,-0.006167267462246607,-0.06234093982797719,-0.061049096629279445,-0.007418302736893627,-0.017313386650535688,-0.05770301479516577,-0.009044178066940153,0.03980266155236552,-0.011874558806262295,-0.0029432493182220154,-0.04618858130996735,0.030339799019551594,-0.02519664777800517,0.0018096636976444242,0.02822169902025184
EDA,-0.03378026015984722,-0.024018626325349617,0.024439672722862096,-0.025060033305149363,-0.0024247669991200376,-0.05219988788520696,-0.03352123425143235,0.03239656326209693,0.030242329250642658,-0.0361413155514204,0.017901488146044725,-0.023500654249724074,0.07377734236865581,0.042103090423363514,0.01562718516631405,-0.010495857053743358,-0.05071818429196163,-0.0011558938238864825
SCT,,,,,,,,-0.004556330450669108,,,,,,,,,,
C1QB,0.06256117888429014,-0.05284656782989,0.05236058060828666,-0.03750728699224921,-0.03569273588006082,-0.08348480672620037,-0.05572976952727444,0.02010667254585469,-0.004514218050290434,-0.11685675275203106,0.06534408236360555,-0.09943974893663675,0.03844210574618489,0.06779336697966795,0.03280437820318831,-0.04684302217220617,0.00858139753105128,0.07335622171962163
PSAP,0.05696998128465338,-0.05298631241323368,0.038287324680636996,0.0455839980257216,-0.0970218129512565,0.02240990363584131,-0.0069103612125063765,0.08824603348417225,0.06411449748737279,-0.03044819864668591,-0.1553687063033111,0.1379498266814962,0.028835598905885145,-0.007542085378463406,0.0225606768972809,-0.047954051580516896,0.003633593884949712,0.06360978002892831
APOE,0.09882015003291242,-0.006028019177879892,0.053278878960506586,-0.047809901891738456,-0.061712616524939985,-0.042418350737918116,-0.10314753122427525,0.0637329513907751,-0.006710509108592349,-0.09238931165238945,-0.03762082390928277,0.07179508199135451,-0.022852960718919842,-0.00019538456793810632,0.004679375848718769,0.040134589797256745,0.010852479825081874,0.02206063398040436
TIMP3,-0.036682220264839076,0.0260098000457643,0.008911328171200501,0.05293293424622453,0.10867235867808987,-0.02632742820011487,-0.027807994063349006,-0.046232233524513514,-0.0321044874497349,0.05835079217394944,0.0644430522029737,-0.032229866026263404,-0.09368294244232933,-0.04979811152452015,0.023382377866395024,-0.0027721542069646184,0.029923725491117163,-0.005896607144478876
COL8A2,-0.008193124459134457,-0.029231298253574668,0.00774180274230051,-0.04287184773206494,0.025047634194134086,-0.03163517678377408,0.013102851072687853,0.056961602326008214,0.05325703733739167,0.03727980591782761,0.052765745733455695,-0.00212444837846289,0.012625788791385704,0.060644007375096905,-0.01258970118817943,0.0003888924306387556,-0.023961029355441185,0.06001592948655599
PTMA,0.013285139851087506,0.05980305613651245,-0.014077343028446352,0.02673865373350615,-0.11122805966402297,-0.07708738024684435,-0.014865160997207872,0.07203086024620618,-0.04683408687213421,-0.15402078160479502,-0.025909626769015322,-0.1485147185878109,-0.04940316143347136,-0.07069954338258456,-0.07575124611693365,-0.02452742309486532,-0.002690966361015458,-0.038226480633793636
APOC1,0.022172155765656447,0.006822776544526157,0.024563848286994167,-0.0407583778393309,0.19374653316141166,-0.034549395124623614,-0.0383064812970481,0.07088506138038561,-0.029538714257861656,-0.14000861982308038,0.07006401439078606,-0.1053329144144125,0.03064467787048279,0.008927373428090572,0.04738323970570117,0.11566060582324587,0.07266813959829412,-0.016669850751919863
PF4,,0.023518314730313915,0.03144515868804987,-0.00967686792365988,,,,,,,,,,-0.013043396238789756,,,,-0.021493946465547576
WNT16,-0.035793877510701566,0.04120783403810979,0.033240810824029084,-0.00687046708263942,0.012613508569387305,0.012653851032022032,0.04853585589077015,0.08817774480429336,0.02095164083846522,0.027782839473627013,-0.051361855312834395,,,,0.09041137242813078,-0.0217735477297922,,0.014129827909711578
LAMC3,0.02032509100049192,-0.004661724337983097,0.017551093238999362,-0.017421146826352686,0.043704453470520634,-0.06927584248985699,-0.025168788121698295,-0.005739222194449974,-0.023656060066569114,-0.021306443247919866,0.03839891412047437,0.002204963237191607,-0.004240668112450879,0.02842170695266263,0.09538570257942576,0.01203961809420331,-0.03341150325464,-0.0383761834357237
C3,-0.020360212088320572,-0.02364323842611143,-0.0211453484201949,-0.07819708572960887,-0.05148918350978063,-0.03290915898838652,-0.06415569459552961,0.07660874877579567,-0.02690303286384798,-0.08932864785523803,0.1746802840540998,-0.07309469915541535,0.025131179449775578,0.048949865361076796,0.031484614323085615,0.08789650352819897,-0.024111869164842467,0.11855108391781528
S100B,0.1198661432177792,0.11608020721795273,0.006592141097363404,-0.09426570325571752,0.09029561331644563,-0.049901487802521786,-0.10100568987497478,0.003553676779232994,0.019354072737481437,-0.13405622470094444,0.020110610821752285,0.11432157297780814,0.011148471713224289,0.0685455544131206,-0.042697496483425385,0.03705745157234021,-0.01270519047590191,-0.026020602348575728
F7,,-0.0004798445925505886,,,,-0.023685301927540734,-0.02569837729247512,,,,0.010784950081938244,,-0.009728895142045113,,,-0.025558772582919213,,-0.022947745900254765
CD5L,,-0.031408493589849255,0.10736566681384167,,,,,,,-0.045328431144623454,,,,,,,,
COL6A2,-0.07093092667563401,-0.024332348887020103,-0.03237199346718157,-0.07436330080706774,-0.013426533770459385,-0.011216184050967382,-0.02836257554719821,-0.07539289096760478,-0.0039038757657569307,-0.03600011277457877,-0.16100927928526157,-0.01253478627904327,-0.015429059515676209,-0.07510416541270978,0.06222067563701759,-0.05829147095938213,0.06954945941740315,-0.03497605368425147
MICA,-0.022827193014297913,0.04757353547747545,0.008731290678041596,0.06297710037720218,-0.044855938296859625,0.031166326936937945,0.01333428102314071,0.043513214167585676,0.03073905434816983,0.026578710252334818,0.05917343065817361,-0.030556064581281687,0.004739612347151095,0.07420945221174073,0.019939707421462245,0.03202670622420723,-0.057753266392809074,0.016194921811045582
NPPA,-0.02857814743302332,0.04503052686189206,-0.007611468328004756,-0.00796728236252426,0.07420998470705781,0.007923261815057862,0.03118011343071923,0.0014579191395142016,0.03431740795135394,0.04330905007478958,,0.03195516411432523,0.04475666439385501,0.005559467897413309,-0.0028986939029921046,0.03436193805758778,0.040202345395823916,-0.007783712458768587
COLQ,0.04459516394060893,0.022824892263167956,-0.04017609868409777,0.031354554187829016,-0.03359510666668133,-0.035730365520527115,0.062306632457990355,0.04584580009982109,0.009115309558460532,-0.015117271957496618,0.06172042318324203,-0.014303092933808846,0.032702994447679185,0.08792608255233506,0.03244284878195542,0.009102015067599601,,0.09594274077374695
SLPI,-0.14496700733606513,-0.07327306971050947,-0.02040548886946294,0.06996463940340618,-0.05707616797268918,-0.040507225380822166,0.0054863335881968475,0.017583800137146114,-0.03021831228428638,0.016991879918382104,-0.009913631781063742,-0.009101236303538535,0.0960799321394871,0.005248270769721557,-0.07050668811744691,-0.026110868240652084,,0.11239181989791365
CD59,0.06947755491824872,0.08761094007566483,0.045056939624158014,0.0221842763157626,0.11326569220796466,0.083110897564638,0.039946206630203124,0.07888178699630506,0.05642719395430075,0.037422680255904575,0.005584728811866911,0.08060020347327629,0.029493095489480838,-0.0029057871588619067,0.06705254419698481,-0.04528114431174452,-0.052461771849704776,0.10404184517868646
PDGFD,0.0979839774430457,-0.052551956002165875,0.031305709963786524,0.0021024080904983623,0.04104003444961397,-0.060135255540327406,0.020656877395884964,0.005211192644212808,0.03721852631800176,0.005554690948247561,0.037774791615567266,-0.015910956138956652,0.0019830241108057863,0.06120936306605132,0.03030448455441457,-0.05202271384252099,-0.041636809585502546,-0.05328970880094196
FGF12,0.05886590682492291,0.03539087386361306,-0.0328503087415889,-0.022208312110323678,0.03612676856213947,-0.02009329345743156,0.07414674098856223,0.13767042810784982,0.061964859505304566,0.11936845249104998,0.16702935709256597,0.13809253689569034,0.0559077569598757,0.09862209359117581,0.04087081299113101,-0.021880534195499002,0.011435403263506626,0.006914052013856011
TAC4,,0.026664066632918863,,-0.01994000931209466,,-0.03304766702924922,-0.03911435916883469,,,,,,,,,,,
PDGFC,0.047713009464313255,-0.01619885438538072,-0.018636717218573438,0.0011692662682274621,-0.027739252206137023,-0.016337878227509952,-0.018181360031412453,-0.05876959910627431,0.054121737314233656,-0.002346913850362058,0.04167644509489146,-0.08617504601481286,0.020118058226425647,0.009176610591190728,0.012978419427056399,0.003823526192302755,-0.006514353074278995,0.03146504605477505
CCL28,-0.019260566137159874,-0.0008196733533668623,,,,-0.012671353972458188,,-0.026003279094358178,-0.023412790002169486,-0.024436595070265698,,-0.010586963883051805,,,-0.03102067518032006,,,-0.011790557084995618
GNAI2,0.06918077066254674,-0.019736315707522215,-0.06734610465833908,-0.049327704065927326,-0.09271748137838176,-0.012451992325469525,-0.07391992782934517,-0.04088403271714207,0.008416809836945519,-0.0919785009846729,0.015445938002860754,-0.08216777509646128,0.0015011607993008476,-0.03876240175726675,0.017619908342270466,-0.028010995472929373,0.018757495745077582,0.025698526650898185
IL1B,0.06499748766946387,-0.027411361753157486,-0.016775763118426115,-0.07595912549191236,-0.11638538883933376,-0.06584584345709597,0.02787344051104693,-0.06408442710660414,0.008706056076476352,-0.02799791794444551,-0.011230351636390929,-0.041823242008863504,0.02193074322856013,0.010568153925354927,0.0354278775913697,-0.012840807641899002,-0.06465914370344211,0.023397366492977772
TRH,-0.009311408905587355,-0.028788484392879232,,0.015810554956599332,0.06521556786436751,-0.00593436882613189,0.002354888027023942,-0.03590073131018281,,0.028206592295691495,,-0.05035521164265843,0.007093505693323207,0.05183337449938346,0.05875593260848942,-0.03775759858869912,-0.011411003822886909,0.07780655979011757
LIPC,-0.016713262358237734,-0.0028908295449392232,0.0011507474654688585,0.05107877930798352,0.055343196368993694,0.06402769723345972,0.02033676057389162,0.012255138886343322,,-0.05607166846506818,-0.027835738954657643,-0.023834108124329484,,,0.019436018020236947,,,0.03844759936378523
UTS2,,,,,,,-0.013127246495269721,,,,,,-0.009228607129643894,,,,,
RSPO4,-0.021582314779732447,,-0.041377220132164716,-0.02175903662403558,-0.03441781637699703,,,0.016130525201412192,0.008175760564855986,,,0.012513214018556084,,,,0.02379166203403965,,-0.047030231788029585
CP,-0.13070832492181353,-0.04014933289322389,-0.03331648441116507,0.010124263003402686,-0.08747274619889488,-0.07264254137479724,-0.07757389627184505,0.09142768955065764,-0.015606267568984686,-0.02279317732411894,0.1999561468577366,-0.03061472151342394,0.015653699726775917,-0.0075408895216530145,-0.006856837449000867,-0.00615132102912331,0.06465826545814243,0.0790462860088305
CCL25,,0.02641397627155897,,-0.017583047191330144,,,0.016883622079714885,,,,,-0.03526112351321874,-0.04960118919918899,0.05649372305630004,,0.00334474961495992,,0.003995250871443454
